Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
3.89931403954259e-11,0.002217192533333333,0.0915567593028733,0.0,0.00646877561835262,0.45151446986048555,1.5047814678089192e-15,0.45690050733832643,6.582531613981305e-23,1.4899685975632524e-33,2.5655190483955533e-18,2.923332062064024e-34,3.61029269147197e-54,5.6316991228719325e-05,1.331943329726234e-11,4.852138252932592e-24,4.166819996121158e-26,1.33179285158601e-11,1.0498938124210824e-07,5.144366038335007e-24,2.9809708930170075e-17,2.3734820631002677e-17,5.093089783196677e-26,2.349413675620621e-30,1.257184405604637e-35,2.2330335798428054e-35,1.6435880868709118e-39,2.1636538866182296e-81
3.9252420322575567e-11,0.002217192533333333,0.0915567593028733,0.0,0.006468416456539486,0.45151429027702994,1.5247994734407162e-15,0.4569005073435125,6.684472254577746e-23,1.5403422435124483e-33,2.632738570526306e-18,3.0787823205940806e-34,3.854997682361128e-54,5.667615814006548e-05,1.340723564683173e-11,4.859444177746118e-24,4.2586044379174135e-26,1.3405710847424784e-11,1.0498410744454944e-07,5.2494401063279766e-24,3.018249088107526e-17,2.403714305770864e-17,5.226196552779815e-26,2.4288327849909765e-30,1.3066768788822275e-35,2.3218098869970163e-35,1.7426925254164485e-39,2.325893026492615e-81
3.951170024972523e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064680575678195806,0.4515141108301045,1.5449489649815487e-15,0.4569005073487312,6.787215075683362e-23,1.5920681218030897e-33,2.7012331153790595e-18,3.2413573599294263e-34,4.114478947139945e-54,5.7035051990858936e-05,1.3495028247131449e-11,4.866743295095924e-24,4.351797550279525e-26,1.3493483298233893e-11,1.0497880099012153e-07,5.3559499283032645e-24,3.055706736515641e-17,2.4341107581044167e-17,5.361817819013919e-26,2.5103833074502436e-30,1.3577592152111936e-35,2.4134694738156467e-35,1.8470424196558236e-39,2.499090120473188e-81
3.97709801768749e-11,0.002217192533333333,0.0915567593028733,0.0,0.006467698953442041,0.45151393152033514,1.5652299274041219e-15,0.4569005073539803,6.890761390964751e-23,1.6451731621027948e-33,2.7710173148377587e-18,3.4113315500581516e-34,4.3895203377200887e-54,5.739367152975597e-05,1.358281110611332e-11,4.874035790530256e-24,4.4464117494023437e-26,1.3581245876254275e-11,1.0497346408756992e-07,5.463905447144609e-24,3.0933426559017706e-17,2.4646707696995777e-17,5.499982189167936e-26,2.5941076692539283e-30,1.410470915398451e-35,2.5080848321148475e-35,1.956876987363067e-39,2.683904537633727e-81
4.0030260104024564e-11,0.002217192533333333,0.0915567593028733,0.0,0.006467340614651828,0.4515137523483451,1.5856423456931623e-15,0.4569005073592578,6.995112510792164e-23,1.6996846422637403e-33,2.8421058427068295e-18,3.5889878081900463e-34,4.680941567806193e-54,5.775201550971426e-05,1.3670584231761777e-11,4.881321836914557e-24,4.542459459811549e-26,1.3668998589485384e-11,1.0496809881533176e-07,5.573316603326308e-24,3.131155660754691e-17,2.4953936876477605e-17,5.640718347851859e-26,2.680048844497368e-30,1.4648521677953642e-35,2.605729728565367e-35,2.0724446075845528e-39,2.8810305027572847e-81
4.028954003117423e-11,0.002217192533333333,0.0915567593028733,0.0,0.006466982552689715,0.45151357331475594,1.6061862048454668e-15,0.4569005073645617,7.10026974207e-23,1.755630190249739e-33,2.914513413841232e-18,3.7746178009497932e-34,4.9895995920268286e-54,5.811008268800743e-05,1.3758347632093763e-11,4.888601595321207e-24,4.6399531135388056e-26,1.3756741445959165e-11,1.0496270712929101e-07,5.6841933347392154e-24,3.169144562450998e-17,2.526278856559719e-17,5.784055055286177e-26,2.7682503581278955e-30,1.5209438547774445e-35,2.7064792165593146e-35,2.1940031041961177e-39,3.091198685395221e-81
4.0548819958323896e-11,0.002217192533333333,0.0915567593028733,0.0,0.006466624768792254,0.4515133944201869,1.626861489869951e-15,0.45690050736989024,7.20623438807758e-23,1.813037786053436e-33,2.9882547832760587e-18,3.968522149756355e-34,5.316390027957218e-54,5.8467871826239336e-05,1.3846101315158588e-11,4.8958752158463e-24,4.7389051493004743e-26,1.3844474453739923e-11,1.0495729087007102e-07,5.796545576516808e-24,3.207308169314897e-17,2.557325618592179e-17,5.930021145571256e-26,2.8587562889410658e-30,1.5787875592173077e-35,2.8104096480476826e-35,2.321820036112722e-39,3.315177849818136e-81
4.080809988547356e-11,0.002217192533333333,0.0915567593028733,0.0,0.006466267264191767,0.4515132156652548,1.647668185787698e-15,0.4569005073752416,7.313007748319366e-23,1.8719357636035638e-33,3.0633447453557476e-18,4.171010639409442e-34,5.662248622043459e-54,5.88253816903581e-05,1.3933845289037823e-11,4.903142838360341e-24,4.8393280116797377e-26,1.3932197620924202e-11,1.0495185176989362e-07,5.910383260861304e-24,3.24564528667833e-17,2.5885333134745165e-17,6.07864552495635e-26,2.9516112725608102e-30,1.638425570950327e-35,2.9175986853471856e-35,2.4561729942541475e-39,3.553776567745485e-81
4.106737981262323e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064659100401163174,0.45151303705057466,1.6686062776320054e-15,0.45690050738061416,7.420591118383896e-23,1.9323528126621495e-33,3.1397981328629707e-18,4.382402429903653e-34,6.028152760453591e-54,5.918261105067026e-05,1.4021579561845179e-11,4.9104045931990406e-24,4.941234150312118e-26,1.4019910955640678e-11,1.0494639145902908e-07,6.0257163168698685e-24,3.2841547169414057e-17,2.6199012785354783e-17,6.229957170108808e-26,3.0468605044033893e-30,1.699900893232451e-35,3.0281253129150335e-35,2.5973499053708395e-39,3.807844995784904e-81
4.1326659739772894e-11,0.002217192533333333,0.0915567593028733,0.0,0.006465553097789692,0.4515128585767591,1.6896757504484347e-15,0.45690050738600646,7.528985789810723e-23,1.9943179807115942e-33,3.2176298161472864e-18,4.603026271490712e-34,6.415123025896438e-54,5.953955868185448e-05,1.4109304141726366e-11,4.917660601799709e-24,5.0446360190742896e-26,1.4107614466050027e-11,1.0494091147186258e-07,6.1425546703608964e-24,3.322835259633105e-17,2.6514288487299457e-17,6.383985126383735e-26,3.144549742624992e-30,1.763257249189605e-35,3.1420698490902157e-35,2.745649342834693e-39,4.0782767195571704e-81
4.158593966692256e-11,0.002217192533333333,0.0915567593028733,0.0,0.006465196438431382,0.4515126802444185,1.710876589294858e-15,0.4569005073914169,7.63819304996481e-23,2.0578606748315424e-33,3.2968547022536066e-18,4.833220723009922e-34,6.824224801465003e-54,5.9896223362975384e-05,1.4197019036858993e-11,4.924910977288239e-24,5.1495460752761465e-26,1.419530816034479e-11,1.0493541325259913e-07,6.260908243700389e-24,3.361685711472257e-17,2.6831153566657452e-17,6.540758506093724e-26,3.244725311052866e-30,1.8285390882581465e-35,3.2595139577999185e-35,2.9013808445001697e-39,4.36601066652837e-81
4.1845219594072226e-11,0.002217192533333333,0.0915567593028733,0.0,0.006464840063256562,0.4515125020541612,1.7322087792415047e-15,0.45690050739684435,7.748214181917777e-23,2.123010663565464e-33,3.3774877340505646e-18,5.073334373506723e-34,7.25656992257687e-54,6.0252603877497105e-05,1.428472425545244e-11,4.93215582502111e-24,5.255976778856083e-26,1.4282992046749274e-11,1.049298981606289e-07,6.380786955628432e-24,3.400704866428763e-17,2.7149601326304884e-17,6.700306486779032e-26,3.3474341020998196e-30,1.8957915926158132e-35,3.380540660229658e-35,3.0648652377417995e-39,4.6720330896170695e-81
4.210449952122189e-11,0.002217192533333333,0.0915567593028733,0.0,0.006464483973476075,0.4515123240065933,1.7536723053710123e-15,0.4569005074022873,7.859050464335529e-23,2.1897980787768488e-33,3.459543889358845e-18,5.323726067158991e-34,7.713318378100055e-54,6.0608699013296756e-05,1.4372419805747717e-11,4.9393952430864385e-24,5.363940591579454e-26,1.4370666133519418e-11,1.0492436747557307e-07,6.5022007210857806e-24,3.439891515785048e-17,2.746962504618461e-17,6.862658309478764e-26,3.452723579661994e-30,1.9650606836026422e-35,3.5052343464557826e-35,3.2364349717747035e-39,4.997379623691342e-81
4.236377944837156e-11,0.002217192533333333,0.0915567593028733,0.0,0.006464128170296418,0.4515121461023186,1.775267152778469e-15,0.4569005074077446,7.970703171371778e-23,2.258253417494944e-33,3.543038180079541e-18,5.58476513153047e-34,8.195680061768682e-54,6.096450756267766e-05,1.446010569601736e-11,4.946629322767675e-24,5.473449976240161e-26,1.4458330428942657e-11,1.0491882240202914e-07,6.62515945104058e-24,3.479244448197719e-17,2.7791217983575415e-17,7.02784327700254e-26,3.560641781999741e-30,2.0363930281312896e-35,3.6336807870389437e-35,3.416434457365413e-39,5.343137417118092e-81
4.2623059375521224e-11,0.002217192533333333,0.0915567593028733,0.0,0.006463772654919709,0.45151196834193874,1.796993306571465e-15,0.4569005074132153,8.083173572567074e-23,2.3284075437499535e-33,3.627985651322621e-18,5.856831609170436e-34,8.704916575008905e-54,6.132002832238262e-05,1.4547781934565304e-11,4.95385814897316e-24,5.584517395865386e-26,1.4545984941337816e-11,1.0491326407403386e-07,6.749673052315198e-24,3.5187624497594273e-17,2.811437337336155e-17,7.195890752202927e-26,3.6712373246015035e-30,2.109836045086242e-35,3.7659671445771767e-35,3.605220414040845e-39,5.710447340575537e-81
4.288233930267089e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064634174285436875,0.45151179072605313,1.8188507518701354e-15,0.45690050741869814,8.196462932752928e-23,2.4002916903976088e-33,3.7144013805355625e-18,6.140316492578476e-34,9.242343082311575e-54,6.167526009360683e-05,1.4635448529726742e-11,4.9610818006344985e-24,5.697155312923413e-26,1.463362967905497e-11,1.0490769355926021e-07,6.875751427413199e-24,3.558444304060903e-17,2.843908442830265e-17,7.366830156249263e-26,3.784559403030544e-30,2.1854379117113614e-35,3.902181985217245e-35,3.803162224903875e-39,6.100506275388771e-81
4.3141619229820556e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064630624923616865,0.45151161325525896,1.8408394738072094e-15,0.4569005074241922,8.310572511960712e-23,2.4739374609330375e-33,3.802300476632219e-18,6.4356219625529404e-34,9.809330220304393e-54,6.203020168201087e-05,1.4723105489868028e-11,4.968300351076355e-24,5.81137618853453e-26,1.4721264650475345e-11,1.049021118629646e-07,7.003404474346481e-24,3.5982887922531575e-17,2.8765344339303893e-17,7.540690966902541e-26,3.90065779575442e-30,2.263247569985252e-35,4.042415290122867e-35,4.010642299164583e-39,6.514569483698046e-81
4.366017908411989e-11,0.002217192533333333,0.0915567593028733,0.0,0.006462353495330974,0.4515112587513222,1.885210688190733e-15,0.4569005074352102,8.541257343060582e-23,2.626642151625105e-33,3.982609357240322e-18,7.063360789398229e-34,1.1037758274603045e-53,6.273920955540356e-05,1.489839053871047e-11,4.9827224155474656e-24,6.044616648451885e-26,1.4896505328105462e-11,1.048909186562511e-07,7.263474152272382e-24,3.6784607830899705e-17,2.942248338545913e-17,7.897294991691181e-26,4.141385569289297e-30,2.4256898912006883e-35,4.3353043608543686e-35,4.45581425539421e-39,7.420036705774401e-81
4.412688295298928e-11,0.002217192533333333,0.0915567593028733,0.0,0.006461716402347692,0.4515109401999367,1.9255935983502685e-15,0.45690050744515553,8.751691379484075e-23,2.7704258253377057e-33,4.150112650625745e-18,7.6730245167980224e-34,1.225939758604014e-53,6.337631232647172e-05,1.5056114215464103e-11,4.99568545983563e-24,6.260071735264582e-26,1.505418862195081e-11,1.0488081546263451e-07,7.503021438869904e-24,3.751159507512116e-17,3.0019136867999205e-17,8.228526643246983e-26,4.368046971599332e-30,2.579945495838387e-35,4.6135797378613493e-35,4.8932061843929146e-39,8.330928699347618e-81
4.4593586821858675e-11,0.002217192533333333,0.0915567593028733,0.0,0.006461080267948828,0.4515106221278317,1.9664016141829194e-15,0.4569005074551242,8.96480229341296e-23,2.9204257877702193e-33,4.322658372700823e-18,8.327778961217052e-34,1.3600878678214984e-53,6.401245653625968e-05,1.521380680627595e-11,5.008632894151192e-24,6.480849258744627e-26,1.5211840404748722e-11,1.0487068919155369e-07,7.747824372556224e-24,3.824366105297702e-17,3.0620701778890255e-17,8.56968449478323e-26,4.6045047243767534e-30,2.7421511150441385e-35,4.906340203210619e-35,5.368084708630982e-39,9.342053799936152e-81
4.506029069072807e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064604450989326195,0.4515103045384086,2.0076346494441988e-15,0.4569005074651118,9.180597249264267e-23,3.076839987322636e-33,4.5003356617543496e-18,9.030406860725396e-34,1.5072473188269818e-53,6.464763538248687e-05,1.5371468361047996e-11,5.0215649835310814e-24,6.707021740528031e-26,1.536946072648744e-11,1.0486054388971415e-07,7.997940493401517e-24,3.8980733881483334e-17,3.1227137652981696e-17,8.920942280021746e-26,4.851070579036139e-30,2.912620665379231e-35,5.214163186421679e-35,5.883201743534666e-39,1.0463188098472778e-80
4.552699455959746e-11,0.002217192533333333,0.0915567593028733,0.0,0.006459810902049856,0.45150998743504456,2.0492926180254714e-15,0.4569005074751148,9.399083355138883e-23,3.2398704041181e-33,4.68323391705622e-18,9.783828617462748e-34,1.6685207430082645e-53,6.528184211072738e-05,1.552909892999904e-11,5.034481956001715e-24,6.938661626219074e-26,1.5527049637471837e-11,1.0485038319169776e-07,8.253427280593508e-24,3.9722741471576016e-17,3.183840381735024e-17,9.282474189675804e-26,5.108062625675433e-30,3.091676595116638e-35,5.537641869751037e-35,6.441477681092483e-39,1.1704940888102283e-80
4.5993698428466855e-11,0.002217192533333333,0.0915567593028733,0.0,0.006459177684003624,0.45150967082109256,2.0913754339548063e-15,0.45690050748513006,9.620267661683318e-23,3.409723082396934e-33,4.871442782495272e-18,1.059110738969355e-33,1.8450908606981152e-53,6.591507001462975e-05,1.568669856366226e-11,5.047384006332901e-24,7.175841271003942e-26,1.5684607188321096e-11,1.0484021036313231e-07,8.514342149203607e-24,4.046961154002121e-17,3.2454459396444174e-17,9.654454839161988e-26,5.375805343508372e-30,3.2796500021705075e-35,5.877385396457878e-35,7.046009642532649e-39,1.3078815460846326e-80
4.646040229733625e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064585454514490504,0.45150935469988185,2.1338830113978175e-15,0.4569005074951545,9.844157161036485e-23,3.5866081625139506e-33,5.0650521302490926e-18,1.1455454306708325e-33,2.038225332134962e-53,6.654731243613177e-05,1.5844267312882768e-11,5.06027129936188e-24,7.41863292537297e-26,1.5842133429966153e-11,1.0483002833929807e-07,8.78074244696131e-24,4.122127162133526e-17,3.307526331723235e-17,1.003705923640162e-25,5.6546296506573404e-30,3.4768807514300894e-35,6.234019077119658e-35,7.700080037644405e-39,1.459727366685327e-80
4.692710616620564e-11,0.002217192533333333,0.0915567593028733,0.0,0.006457914210993056,0.451509039074717,2.1768152646585e-15,0.45690050750518557,1.0070758785851877e-22,3.770739912543061e-33,5.264152044489419e-18,1.2380233804864074e-33,2.249281842033064e-53,6.717856276567077e-05,1.6001805228815164e-11,5.0731439729467845e-24,7.66710872095052e-26,1.59996284136473e-11,1.0481983975971112e-07,9.052685451037229e-24,4.197764907970749e-17,3.370077431435707e-17,1.0430462749710556e-25,5.944872953313212e-30,3.683717591522138e-35,6.608184593956538e-35,8.407165430838476e-39,1.6273804332746048e-80
4.7393810035075036e-11,0.002217192533333333,0.0915567593028733,0.0,0.006457283969194127,0.4515087239488787,2.220172108180057e-15,0.45690050751522077,1.030007940839033e-22,3.962336759476858e-33,5.468832805127152e-18,1.3368969088186811e-33,2.4797134300659253e-53,6.780881444238864e-05,1.615931236292108e-11,5.0860021405822525e-24,7.92134065643572e-26,1.615709219091173e-11,1.0480964699895783e-07,9.330228364835452e-24,4.273867112092045e-17,3.4330950935289886e-17,1.0834841075789887e-25,6.246879194242389e-30,3.900518270874851e-35,7.000540203059e-35,9.170945727107216e-39,1.8122995792575577e-80
4.786051390394443e-11,0.002217192533333333,0.0915567593028733,0.0,0.006456654732562077,0.4515084093256227,2.2639534565457227e-15,0.4569005075252581,1.0532125839673845e-22,4.1616213200221687e-33,5.679184871600814e-18,1.4425347712752562e-33,2.731074073345782e-53,6.843806095433233e-05,1.63167887669667e-11,5.098845893735488e-24,8.181400583653715e-26,1.6314524813611035e-11,1.0479945219429e-07,9.613428314795635e-24,4.350426480426047e-17,3.496575154548912e-17,1.1250370207829753e-25,6.560998900642678e-30,4.127649653074985e-35,7.411760934464556e-35,9.995313681251035e-39,2.016061268501793e-80
4.832721777281382e-11,0.002217192533333333,0.0915567593028733,0.0,0.006456026507557835,0.4515080952081806,2.30815922447958e-15,0.45690050753529554,1.0766904828694313e-22,4.368820430987403e-33,5.89529886671229e-18,1.555322729565433e-33,3.005024529754958e-53,6.906629583864969e-05,1.647423449302027e-11,5.1116753039393455e-24,8.447360193718695e-26,1.647192633389874e-11,1.047892572703527e-07,9.902342347205341e-24,4.4274357054412565e-17,3.5605134333558365e-17,1.1677226403724435e-25,6.88758923134143e-30,4.3654878315627656e-35,7.842538790009958e-35,1.0884384737743262e-38,2.2403677222234662e-80
4.8793921641683217e-11,0.002217192533333333,0.0915567593028733,0.0,0.006455399300593227,0.451507781599759,2.3527893268473638e-15,0.4569005075453315,1.1004423061672158e-22,4.584165179258661e-33,6.1172655605137015e-18,1.67566413490511e-33,3.3033384506841423e-53,6.969351268178004e-05,1.6631649593449616e-11,5.124490424671065e-24,8.719291003309923e-26,1.662929680422782e-11,1.0477906396135905e-07,1.0197027425023212e-23,4.5048874673334245e-17,3.624905731640463e-17,1.211558615440851e-25,7.227014023331021e-30,4.614418243563312e-35,8.293582938890605e-35,1.1842507207711712e-38,2.487055512953498e-80
4.926062551055261e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064547731180307705,0.45150746850354007,2.397843678657268e-15,0.45690050755536427,1.1244687161361289e-22,4.807890931359414e-33,6.3451758542490924e-18,1.8039805240409102e-33,3.6279087728965478e-53,7.031970511964052e-05,1.678903412091967e-11,5.137291293036049e-24,8.997264341062605e-26,1.6786636277348177e-11,1.047688738309452e-07,1.0497540424713386e-23,4.5827744352103216e-17,3.689747834439558e-17,1.2565626152329544e-25,7.57964383763349e-30,4.874835783219647e-35,8.765619910852333e-35,1.287427279108839e-38,2.7581046478242306e-80
4.9727329379422004e-11,0.002217192533333333,0.0915567593028733,0.0,0.006454147966183482,0.4515071559226809,2.443322195060738e-15,0.45690050756539247,1.148770368639665e-22,5.0402373625896074e-33,6.579120764354667e-18,1.9407122279762258e-33,3.980754399026156e-53,7.094486683780719e-05,1.6946388128389933e-11,5.150077931277987e-24,9.281351334075146e-26,1.6943944806304177e-11,1.0475868828993411e-07,1.0803938133091786e-23,4.661089268273428e-17,3.755035510651443e-17,1.302752326005465e-25,7.94585600448766e-30,5.14714491396318e-35,9.2593937869452e-35,1.3984527451420165e-38,3.0556481634863764e-80
5.01940332482914e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064535238513146725,0.45150684386031403,2.489224791353261e-15,0.4569005075754149,1.1733479130680582e-22,5.281448485740336e-33,6.8191914065211755e-18,2.086318993469154e-33,4.364027176286229e-53,7.156899157169149e-05,1.7103711669111937e-11,5.162850348136136e-24,9.571622894534316e-26,1.7101222444432054e-11,1.0474850861222975e-07,1.1116277244184686e-23,4.739824616996074e-17,3.820764513551208e-17,1.350145447901684e-25,8.326034667852615e-30,5.431759780052371e-35,9.775666387771018e-35,1.5178382650743103e-38,3.3819822556653745e-80
5.066073711716079e-11,0.002217192533333333,0.0915567593028733,0.0,0.006452900779637774,0.45150653231954646,2.5355513829751444e-15,0.4569005075854302,1.1982019922804576e-22,5.531772679380707e-33,7.06547897982208e-18,2.2412806173561766e-33,4.780019182980856e-53,7.21920731067121e-05,1.7261004796626805e-11,5.175608540068809e-24,9.868149706459728e-26,1.7258469245357488e-11,1.0473833594905001e-07,1.1434614356100067e-23,4.818973124297527e-17,3.8869305813055083e-17,1.3987596918419792e-25,8.720570829222184e-30,5.729104317232982e-35,1.0315217459158843e-34,1.6461226951693048e-38,3.739576966852501e-80
5.1127440986030184e-11,0.002217192533333333,0.0915567593028733,0.0,0.006452278757316151,0.45150622130346063,2.5823018855122948e-15,0.45690050759543754,1.2233332425503551e-22,5.791462715713378e-33,7.318074750911057e-18,2.406097593759565e-33,5.231170332719323e-53,7.28141052784616e-05,1.7418267564762644e-11,5.188352492357953e-24,1.0171002212569132e-25,1.7415685262992993e-11,1.0472817134167661e-07,1.1759005967912333e-23,4.898527426712649e-17,3.9535294374868865e-17,1.4486127764299043e-25,9.12986239074484e-30,6.039612362539673e-35,1.0878844855203019e-34,1.7838737994207338e-38,4.131087456542289e-80
5.159414485489958e-11,0.002217192533333333,0.0915567593028733,0.0,0.006451657790462933,0.4515059108151134,2.6294762146969806e-15,0.4569005076054359,1.2487422935140236e-22,6.060775787995175e-33,7.577070038292327e-18,2.5812917742388013e-33,5.720076306505254e-53,7.343508197286875e-05,1.7575500027632042e-11,5.201082180106998e-24,1.048025060126612e-25,1.7572870551535426e-11,1.047180157328738e-07,1.208950847656076e-23,4.978480155556643e-17,4.020556791587485e-17,1.499722424874083e-25,9.554314197643256e-30,6.363727763193787e-35,1.146736471859901e-34,1.931689485431039e-38,4.559365879297217e-80
5.206084872376897e-11,0.002217192533333333,0.0915567593028733,0.0,0.006451037885140843,0.45150560085753677,2.6770742864086e-15,0.4569005076154245,1.2744297681217514e-22,6.339973537519203e-33,7.842556196667296e-18,2.7674070409439637e-33,6.249496823084833e-53,7.405499712635564e-05,1.773270223962951e-11,5.213797569142819e-24,1.0795964793751839e-25,1.7730025165463437e-11,1.0470786997711093e-07,1.2426178173762238e-23,5.058823938084574e-17,4.088008339532112e-17,1.5521063619279342e-25,9.994338079927902e-30,6.701904484552188e-35,1.2081611658213398e-34,2.090199079255667e-38,5.0274738967730604e-80
5.2527552592638365e-11,0.002217192533333333,0.0915567593028733,0.0,0.006450419047362039,0.45150529143373686,2.7250960166744263e-15,0.4569005076254025,1.3003962825916787e-22,6.629322080155048e-33,8.114624601360836e-18,2.9650099928231138e-33,6.822364258093169e-53,7.467384472599038e-05,1.7889874255428967e-11,5.226498616832172e-24,1.1118214431262311e-25,1.7887149159534888e-11,1.0469773484971274e-07,1.2769071242938754e-23,5.139551398645209e-17,4.1558797641905105e-17,1.6057823108473e-25,1.0450352893399189e-29,7.054606717108327e-35,1.2722438923825942e-34,2.2600646399680803e-38,5.538695850609316e-80
5.299425646150776e-11,0.002217192533333333,0.0915567593028733,0.0,0.006449801283087953,0.4515049825466951,2.7735413216703647e-15,0.4569005076353691,1.3266424463660327e-22,6.929092032443808e-33,8.393366632830655e-18,3.174690644930023e-33,7.441792622699162e-53,7.529161880963484e-05,1.804701612998113e-11,5.239185272822073e-24,1.1447068862432805e-25,1.804424258878435e-11,1.0468761105505155e-07,1.3118243756160102e-23,5.2206551598288604e-17,4.2241667358887734e-17,1.6607679903655335e-25,1.0922784559933051e-29,7.422308982514796e-35,1.3390718577983198e-34,2.4419823146987186e-38,6.096552623884192e-80
5.346096033037715e-11,0.002217192533333333,0.0915567593028733,0.0,0.006449184598229145,0.45150467419936674,2.822410117721684e-15,0.45690050764532375,1.3531688620696045e-22,7.239558537244863e-33,8.678873661263004e-18,3.3970631408740064e-33,8.111086912631358e-53,7.590831346608752e-05,1.8204127918511007e-11,5.251857479712329e-24,1.1782597130790815e-25,1.820130550852049e-11,1.0467749923388312e-07,1.347375167110226e-23,5.3021278436088624e-17,4.2928649129198305e-17,1.7170811116882369e-25,1.1412066107045021e-29,7.805496238589874e-35,1.4087341664904567e-34,2.6366837349027165e-38,6.704816219671117e-80
5.3927664199246546e-11,0.002217192533333333,0.0915567593028733,0.0,0.006448568998645158,0.4515043663946822,2.871702321303758e-15,0.45690050765526596,1.379976125470324e-22,7.561001288931208e-33,8.971237031257913e-18,3.632766478451124e-33,8.833752838675138e-53,7.652392283522204e-05,1.83612096765153e-11,5.26451517366715e-24,1.212486796237923e-25,1.8358337974323534e-11,1.0466739996991564e-07,1.3835650828021946e-23,5.3839620724763273e-17,4.361969942052855e-17,1.7747393755081197e-25,1.1918637706727817e-29,8.204663983296366e-35,1.481321837638274e-34,2.8449374546153213e-38,7.367525086111477e-80
5.439436806811594e-11,0.002217192533333333,0.0915567593028733,0.0,0.006447954490144379,0.45150405913554575,2.9214178490427836e-15,0.456900507665195,1.407064825441794e-22,7.893704558130438e-33,9.270548046607298e-18,3.882465248493198e-33,9.613506949932948e-53,7.713844110812032e-05,1.851826145975983e-11,5.277158284971966e-24,1.2473949753511068e-25,1.8515340042042682e-11,1.0465731379569123e-07,1.4203996946747725e-23,5.4661504705678884e-17,4.4314774590415834e-17,1.833760469038994e-25,1.2442946713557766e-29,8.620318357668425e-35,1.556927821462209e-34,3.0675504314572947e-38,8.089000218306533e-80
5.486107193698533e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064473410784839005,0.4515037524248362,2.9715566177165095e-15,0.45690050767511065,1.434435543927677e-22,8.237957216008373e-33,9.576897955168882e-18,4.146850386966774e-33,1.0454287161323173e-52,7.775186252720159e-05,1.8675283324276977e-11,5.2897867385409686e-24,1.2829910558657385e-25,1.867231176779354e-11,1.046472411978519e-07,1.4578845623688203e-23,5.548685664786086e-17,4.501383089131392e-17,1.8941620630709722e-25,1.2985447702065342e-29,9.052976247656689e-35,1.6356470151959456e-34,3.305369551154169e-38,8.873862068222278e-80
5.5327775805854726e-11,0.002217192533333333,0.0915567593028733,0.0,0.006446728769369398,0.45150344626540667,3.0221185442549388e-15,0.4569005076850122,1.4620888559078167e-22,8.594052758092588e-33,9.890377933839203e-18,4.4266399403500627e-33,1.1360263696976164e-52,7.836418138634634e-05,1.8832275326363108e-11,5.302400454380452e-24,1.3192818078469729e-25,1.8829253207955526e-11,1.0463718262185371e-07,1.4960252328857697e-23,5.631560285912114e-17,4.5716824475650755e-17,1.9559618090479792e-25,1.3546602503365482e-29,9.503165384873281e-35,1.7175762787413764e-34,3.5592831963338994e-38,9.72704829469945e-80
5.579447967472412e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064461175684549996,0.45150314066008423,3.0731035457410444e-15,0.4569005076948994,1.4900253293660058e-22,8.962289327633079e-33,1.0211079073628583e-17,4.722579844311855e-33,1.2335850461371344e-52,7.897539203101553e-05,1.8989237522575936e-11,5.31499934801246e-24,1.3562739647938613e-25,1.8986164419169293e-11,1.0462713847618795e-07,1.5348272402919832e-23,5.714766969710627e-17,4.642371140087254e-17,2.01917733616605e-25,1.4126880241043303e-29,9.971424446214962e-35,1.802814450001189e-34,3.830222860368151e-38,1.0653832386576667e-79
5.6261183543593513e-11,0.002217192533333333,0.0915567593028733,0.0,0.006445507481343176,0.45150283561167065,3.12451153941146e-15,0.4569005077047719,1.5182455252593043e-22,9.342969738497496e-33,1.0539092364841126e-17,5.035444715712538e-33,1.3385716850245655e-52,7.958548885836517e-05,1.9146169969731997e-11,5.327583330862688e-24,1.3939742224689376e-25,1.9143045458334126e-11,1.0461710913616028e-07,1.5742961054249525e-23,5.798298358026326e-17,4.713444763447287e-17,2.0838262484941707e-25,1.4726757366291193e-29,1.0458303152340058e-34,1.8914623598839847e-34,4.1191648070236093e-38,1.1659843192869647e-79
