Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275)
47.25097568945047,0.00299236199292705,0.0,0.0,0.0009860448397234023,0.657963282614774,0.03391144099131599,0.11501252007296256,0.036048549461153705,4.890302352793055e-09,3.7261483454389686e-07,1.328411883730937e-05,4.4547612292449694e-11,0.006170897105824186,2.4502957931964035e-14,7.418211298494497e-16,8.391556906570347e-07,8.082050440301341e-08,6.010020817316661e-11,1.255756844584385e-08,4.520212766088815e-19,1.0375182499715338e-21,4.681826618540897e-10,4.686399637923475e-18,7.84527957249325e-23,1.8937631452937473e-09,0.0007503610620136842,1.7720105243944026e-11,3.7332010948921274e-11,2.545676924178958e-12,1.0915494107824154e-20,8.463308166818435e-14,3.6014417168973864e-16,0.050831294765164015,0.00023098659968681084
47.460536661124834,0.00299236199292705,0.0,0.0,0.0009861869784369734,0.6576904718251373,0.033817170818518455,0.11501493735184676,0.036138049663944474,4.868884665563403e-09,3.724744065309297e-07,1.3217889554436208e-05,4.4151303113397596e-11,0.006170507008860903,2.4561166661297572e-14,7.438538621611298e-16,8.413603848835076e-07,8.060744997987859e-08,6.011013491205036e-11,1.2521871928300956e-08,4.520023319300107e-19,1.0374850583435115e-21,4.66199254935149e-10,4.666529151947294e-18,7.841827181485787e-23,1.8845932281906397e-09,0.0007501580603764257,1.7673392508452344e-11,3.7163737493785004e-11,2.538439735616152e-12,1.0819946009168467e-20,8.461338113968952e-14,3.6074349063373253e-16,0.05092276529580589,0.0002314356149960765
47.6700976327992,0.00299236199292705,0.0,0.0,0.0009863287189184348,0.6574186345338255,0.03372350293476333,0.11501714649493325,0.03622736324247379,4.847646592530557e-09,3.72333670029841e-07,1.3152269928041203e-05,4.3760248536796364e-11,0.006170118354696236,2.461936187275195e-14,7.458835085323457e-16,8.435609935918404e-07,8.039573416165423e-08,6.01199289489262e-11,1.2486405700700957e-08,4.519826700630299e-19,1.0374499292226303e-21,4.6423227175327066e-10,4.646823318118721e-18,7.838370502782868e-23,1.8755067685730578e-09,0.0007499557767732276,1.7626973265566267e-11,3.6996931846614847e-11,2.53124924081855e-12,1.072565348939864e-20,8.459356717279554e-14,3.6134139837400263e-16,0.051013842822179974,0.00023188287011984064
47.87965860447356,0.00299236199292705,0.0,0.0,0.0009864700638261565,0.6571477634637642,0.033630431501444125,0.11501915006111406,0.03631649092550987,4.826585986885982e-09,3.7219263409230237e-07,1.3087251998109158e-05,4.3374362364881503e-11,0.006169731131865016,2.46775429793823e-14,7.479100788096727e-16,8.457575316406695e-07,8.018534413286996e-08,6.012959173525504e-11,1.2451167512425344e-08,4.519623004665565e-19,1.0374128906877235e-21,4.6228151779230393e-10,4.627280184954313e-18,7.834909711518156e-23,1.8665026850280733e-09,0.0007497542057763511,1.7580844705460573e-11,3.6831575665809445e-11,2.5241049834088784e-12,1.0632596118366475e-20,8.45736420607469e-14,3.6193790046619156e-16,0.051104530617734345,0.00023232837929414746
48.089219576147926,0.00299236199292705,0.0,0.0,0.0009866110157909643,0.6568778514191757,0.03353795075458878,0.11502095057362798,0.03640543343836014,4.805700734624054e-09,3.720513075752107e-07,1.3022827937596953e-05,4.299355994427269e-11,0.0061693453290347046,2.4735709406266358e-14,7.499335828098607e-16,8.479500138269036e-07,7.997626723998843e-08,6.013912470321634e-11,1.2416155141850244e-08,4.519412324629645e-19,1.0373739703398338e-21,4.6034680148515996e-10,4.607897830580716e-18,7.831444978859091e-23,1.8575799140996468e-09,0.0007495533420191451,1.7535004053814328e-11,3.6667650904274565e-11,2.517006512889841e-12,1.0540753828064916e-20,8.455360805116136e-14,3.625330024727371e-16,0.051194831916969205,0.00023277215658871223
48.29878054782229,0.00299236199292705,0.0,0.0,0.000986751577416529,0.6566088912843784,0.033446055003686775,0.11502255052064067,0.03649419150288659,4.7849887539350744e-09,3.7190969914566846e-07,1.2958990049744868e-05,4.2617758139283976e-11,0.006168960935003413,2.479386059018395e-14,7.519540303171569e-16,8.501384548858854e-07,7.976849098889252e-08,6.014852926601315e-11,1.238136639588716e-08,4.51919475240672e-19,1.037333195312663e-21,4.5842793415963526e-10,4.588674362190341e-18,7.827976472110763e-23,1.8487374099274945e-09,0.0007493531801951491,1.748944857125983e-11,3.650513980368291e-11,2.5099533845509846e-12,1.0450106906490075e-20,8.453346734715885e-14,3.6312670996157394e-16,0.051284749916029757,0.00023321421590941885
48.50834151949665,0.00299236199292705,0.0,0.0,0.0009868917512797712,0.6563408760226155,0.0333547386305346,0.11502395235581757,0.03658276583751744,4.764447994613504e-09,3.7176781728580916e-07,1.2895730765451626e-05,4.2246875305573684e-11,0.006168577938697923,2.485199597954075e-14,7.539714310878167e-16,8.523228694914956e-07,7.956200304240611e-08,6.015780681817425e-11,1.234679910953073e-08,4.518970378563984e-19,1.037290592282755e-21,4.5652472998554845e-10,4.569607915510152e-18,7.824504354816478e-23,1.8399741438941436e-09,0.0007491537150572119,1.7444175552839086e-11,3.634402488886073e-11,2.5029451593770882e-12,1.0360635991571839e-20,8.451322210845622e-14,3.6371902850489244e-16,0.05137428777328821,0.00023365457100077894
48.71790249117102,0.00299236199292705,0.0,0.0,0.0009870315399311985,0.6560737986749005,0.03326399608810276,0.11502515849888537,0.03667115715725921,4.744076437479043e-09,3.71625670297471e-07,1.2833042640710977e-05,4.188083126413552e-11,0.006168196329171832,2.491011503411527e-14,7.559857948492034e-16,8.54503272256208e-07,7.935679121786211e-08,6.016695873584945e-11,1.2312451145415562e-08,4.518739292373655e-19,1.0372461874793635e-21,4.546370059230814e-10,4.5506966542823815e-18,7.821028786855078e-23,1.8312891042805742e-09,0.0007489549414166135,1.7399182327470716e-11,3.618428896231174e-11,2.495981403958154e-12,1.027232206518361e-20,8.449287445242434e-14,3.6430996367794244e-16,0.05146344860991517,0.00023409323544833156
48.92746346284538,0.00299236199292705,0.0,0.0,0.0009871709458952704,0.6558076523588886,0.033173821899421536,0.11502617133618569,0.03675936617370648,4.723872093805927e-09,3.714832663067316e-07,1.2770918354107769e-05,4.151954727563203e-11,0.006167816095603666,2.496821722463927e-14,7.579971312937322e-16,8.566796777311156e-07,7.915284348471364e-08,6.017598637710024e-11,1.2278320393380403e-08,4.518501581834763e-19,1.037200006694069e-21,4.527645816718186e-10,4.5319387697525575e-18,7.817549924535358e-23,1.8226812959298811e-09,0.0007487568541422178,1.7354466257425986e-11,3.60259150988561e-11,2.4890616904009754e-12,1.018514644722805e-20,8.447242645511722e-14,3.648995210578612e-16,0.051552235510440636,0.0002345302226810033
49.137024434519745,0.00299236199292705,0.0,0.0,0.0009873099716707972,0.6555424302677645,0.03308421065648947,0.11502699322121593,0.03684739359505404,4.703833004768529e-09,3.7134061326830154e-07,1.2709350704372311e-05,4.116294601507339e-11,0.006167437227295004,2.5026302032806158e-14,7.600054500854866e-16,8.588521004060782e-07,7.895014796218684e-08,6.018489108218609e-11,1.2244404770040314e-08,4.518257333694442e-19,1.0371520752901577e-21,4.50907279621169e-10,4.513332480171398e-18,7.814067920687595e-23,1.8141497399181712e-09,0.0007485594481596433,1.73100247378143e-11,3.586888664038425e-11,2.482185596242619e-12,1.0099090789790324e-20,8.445188015227146e-14,3.6548770622257596e-16,0.051640651523304555,0.0002349655459734436
49.34658540619411,0.00299236199292705,0.0,0.0,0.0009874486197312487,0.6552781256691461,0.03299515701920792,0.11502762647515412,0.036935240126114904,4.683957240900931e-09,3.711977189697839e-07,1.2648332607991869e-05,4.081095154684348e-11,0.006167059713668716,2.5084368951149484e-14,7.620107608628474e-16,8.610205547099171e-07,7.874869291699384e-08,6.019367417384073e-11,1.2210702218370264e-08,4.518006633468432e-19,1.0371024182116817e-21,4.4906492480215206e-10,4.49487603031009e-18,7.810582924752058e-23,1.8056934732336096e-09,0.0007483627184504223,1.7265855196081837e-11,3.571318719074879e-11,2.4753527043657586e-12,1.0014137071374217e-20,8.44312375402706e-14,3.660745247497384e-16,0.05172869966139763,0.00023539921844829517
49.55614637786847,0.00299236199292705,0.0,0.0,0.0009875868925251028,0.6550147319040117,0.032906655714328145,0.11502807338738126,0.037022906468331306,4.664242901560945e-09,3.71054591035805e-07,1.2587857096877709e-05,4.046348930007399e-11,0.006166683544267203,2.5142417482409788e-14,7.640130732256217e-16,8.63185055010444e-07,7.854846676107723e-08,6.02023369575463e-11,1.2177210707293903e-08,4.5177495654615695e-19,1.0370510599923026e-21,4.4723734483954067e-10,4.4765676909795245e-18,7.80709508286492e-23,1.7973115484631517e-09,0.0007481666600511998,1.7221955091516843e-11,3.5558800610760983e-11,2.4685626029151154e-12,9.93026759121877e-21,8.441050057708386e-14,3.6665998221566335e-16,0.05181638290259208,0.00023583125307842214
49.765707349542836,0.00299236199292705,0.0,0.0,0.0009877247924762293,0.6547522423856549,0.032818701534413484,0.1150283362159976,0.037110393319781526,4.644688114409317e-09,3.709112369320195e-07,1.252791731608616e-05,4.0120486044367275e-11,0.0061663087087505735,2.520044713957782e-14,7.660123967422992e-16,8.653456156145402e-07,7.834945804937219e-08,6.021088072180735e-11,1.2143928231276167e-08,4.517486212788147e-19,1.0369980247639522e-21,4.4542436990520296e-10,4.458405758561679e-18,7.803604537941639e-23,1.7890030334855232e-09,0.0007479712680529528,1.7178321914759028e-11,3.540571101328062e-11,2.461814885215326e-12,9.847464963678813e-21,8.438967118317981e-14,3.672440841943671e-16,0.05190370419026301,0.0002362616626891324
49.9752683212172,0.00299236199292705,0.0,0.0,0.000987862321984184,0.6544906505986392,0.0327312893368353,0.11502841718831519,0.03719770137520168,4.625291034905014e-09,3.7076766396899544e-07,1.2468506521592178e-05,3.978186986586729e-11,0.006165935196895003,2.5258457446138768e-14,7.680087409633109e-16,8.675022507684359e-07,7.815165547764986e-08,6.021930673841037e-11,1.2110852809931237e-08,4.517216657391025e-19,1.036943336265166e-21,4.436258326730918e-10,4.44038855455699e-18,7.80011142975752e-23,1.780767011171933e-09,0.0007477765376001891,1.7134953187326924e-11,3.525390275844834e-11,2.455109149691152e-12,9.765712112691097e-21,8.436875124240639e-14,3.67826836256627e-16,0.051990666433800216,0.00023669045996032738
50.184829292891564,0.00299236199292705,0.0,0.0,0.000987999483424524,0.6542299500977794,0.03264441404277979,0.11502831850134823,0.037284831326000065,4.606049845801035e-09,3.706238793059827e-07,1.2409618078113897e-05,3.9447570143678497e-11,0.006165562998591087,2.5316447935090564e-14,7.700021153973188e-16,8.696549746577765e-07,7.795504788039565e-08,6.022761626268107e-11,1.2077982487635842e-08,4.516940980060878e-19,1.036887017849219e-21,4.418415682742572e-10,4.42251442513245e-18,7.796615895026019e-23,1.7726025790942066e-09,0.0007475824638901838,1.709184646115235e-11,3.5103360449015913e-11,2.448444999788598e-12,9.684992266326107e-21,8.434774260284876e-14,3.684082439690033e-16,0.052077272509110956,0.00023711765742860059
50.39439026456593,0.00299236199292705,0.0,0.0,0.0009881362791491896,0.6539701345071627,0.03255807063625444,0.1150280423223131,0.03737178386025304,4.586962756654108e-09,3.7047988995457367e-07,1.2351245456987117e-05,3.91175175266332e-11,0.006165192103842061,2.5374418148744927e-14,7.719925295107958e-16,8.718038014075041e-07,7.775962422865637e-08,6.023581053374986e-11,1.2045315333138013e-08,4.51665926045587e-19,1.0368290924921577e-21,4.40071414252792e-10,4.404781740679324e-18,7.793118067474846e-23,1.764508849238001e-09,0.0007473890421722544,1.7048999318108592e-11,3.495406892574065e-11,2.4418220438964788e-12,9.605288951396967e-21,8.43266470776661e-14,3.689883128930056e-16,0.05216352525911365,0.00023754326748935765
50.60395123624029,0.00299236199292705,0.0,0.0,0.0009882727114867824,0.6537111975191494,0.032472254163143706,0.11502759078908763,0.03745855966273241,4.5680280033549624e-09,3.7033570278225027e-07,1.229338223408842e-05,3.879164391040605e-11,0.006164822502762267,2.5432367639827216e-14,7.739799927666802e-16,8.739487450822885e-07,7.756537362800975e-08,6.024389077479519e-11,1.201284943918867e-08,4.516371577119416e-19,1.036769582800474e-21,4.3831521052397157e-10,4.387188895392061e-18,7.789618077919464e-23,1.756484947723414e-09,0.0007471962677469878,1.700640936956533e-11,3.48060132629347e-11,2.435239895271386e-12,9.52658598815558e-21,8.430546644589664e-14,3.695670485842819e-16,0.05224942749422269,0.00023796730239885735
50.813512207914656,0.00299236199292705,0.0,0.0,0.0009884087827428513,0.653453132893394,0.03238695973028554,0.11502696601065852,0.037545159414936614,4.549243847653768e-09,3.701913245158253e-07,1.2236022087805554e-05,3.8469882414974244e-11,0.006164454185575627,2.5490295970175372e-14,7.759645145907124e-16,8.760898196869131e-07,7.737228531660714e-08,6.025185819327739e-11,1.1980582922183925e-08,4.516078007497705e-19,1.0367085110185531e-21,4.3657279933200175e-10,4.369734306843848e-18,7.786116054334406e-23,1.748530014533182e-09,0.0007470041359655101,1.6964074255959222e-11,3.4659178764113284e-11,2.4286981719641374e-12,9.448867485082864e-21,8.428420245324172e-14,3.701444565916949e-16,0.052334981992824804,0.0002383897742761795
51.02307317958902,0.00299236199292705,0.0,0.0,0.0009885444952002702,0.6531959344559385,0.03230218250450501,0.11502617006761982,0.03763158379506182,4.530608576696015e-09,3.700467617447934e-07,1.2179158797053824e-05,3.8152167362423236e-11,0.006164087142613904,2.5548202709399e-14,7.779461043362914e-16,8.782270391656511e-07,7.718034866306256e-08,6.025971398120371e-11,1.194851392178278e-08,4.515778627959343e-19,1.0366458990361807e-21,4.348440252081164e-10,4.3524164155661994e-18,7.782612121922954e-23,1.7406432032445184e-09,0.0007468126422288193,1.6921991646331153e-11,3.451355095766116e-11,2.42219649674378e-12,9.372117833725411e-21,8.426285681283397e-14,3.7072054245660475e-16,0.05242019150174683,0.000238810695105253
51.23263415126338,0.00299236199292705,0.0,0.0,0.000988679851119494,0.6529395960982748,0.03221791771171243,0.1150252050126152,0.037717833478021164,4.512120502586876e-09,3.699020209245785e-07,1.2122786239337525e-05,3.7838434255096125e-11,0.006163721364315246,2.5606087437597292e-14,7.799247713715532e-16,8.803604174025244e-07,7.698955316450187e-08,6.026745931536344e-11,1.191664060055549e-08,4.515473513812314e-19,1.0365817683956547e-21,4.331287349317776e-10,4.335233684658495e-18,7.779106403184308e-23,1.7328236807678938e-09,0.0007466217819870486,1.688015923789879e-11,3.436911559267324e-11,2.415734497026078e-12,9.296321703618672e-21,8.424143120597383e-14,3.7129531171219646e-16,0.0525050587367152,0.00023923007673679934
51.44219512293775,0.00299236199292705,0.0,0.0,0.0009888148527388305,0.6526841117763605,0.03213416063608327,0.11502407287070668,0.03780390913552946,4.493777961945449e-09,3.697571083796736e-07,1.2066898388854961e-05,3.752861975408328e-11,0.006163356841222801,2.5663949744669766e-14,7.819005250637298e-16,8.824899682228686e-07,7.679988844486222e-08,6.027509535752027e-11,1.1884961143668639e-08,4.515162739318463e-19,1.0365161402985016e-21,4.314267774911998e-10,4.318184599391298e-18,7.775599017978492e-23,1.7250706270941621e-09,0.0007464315507387417,1.683857475568334e-11,3.422585863491371e-11,2.409311804807649e-12,9.221464037317734e-21,8.421992728284845e-14,3.7186876988259003e-16,0.052589586382807536,0.0002396479308901697
51.65175609461211,0.00299236199292705,0.0,0.0,0.0009889495022748186,0.6524294755097927,0.03205090661910798,0.11502277563988124,0.03788981143604182,4.475579315462021e-09,3.696120303067139e-07,1.2011489314646124e-05,3.722266165805277e-11,0.006162993563983005,2.5721789225613714e-14,7.838733746424303e-16,8.846157053920434e-07,7.661134425279734e-08,6.028262325468159e-11,1.1853473758506578e-08,4.5148463777134775e-19,1.0364490356125335e-21,4.2973800404306976e-10,4.3012676668026016e-18,7.772090083590263e-23,1.7173832350435125e-09,0.0007462419440302497,1.679723595205032e-11,3.408376626272194e-11,2.402928056591595e-12,9.14753004545939e-21,8.419834666323745e-14,3.724409224822232e-16,0.05267377709489604,0.0002400642691552913
51.861317066286475,0.00299236199292705,0.0,0.0,0.000989083801922424,0.6521756813809914,0.03196815105866651,0.11502131529154054,0.03797554104470176,4.457522947494741e-09,3.694667927774665e-07,1.1956553178781885e-05,3.692049888241944e-11,0.006162631523344194,2.5779605485120992e-14,7.858433293432926e-16,8.867376426139834e-07,7.642391045963105e-08,6.029004413935861e-11,1.1822176674311408e-08,4.514524501225525e-19,1.0363804748786345e-21,4.280622678765986e-10,4.284481415335915e-18,7.768579714790917e-23,1.7097607100206687e-09,0.000746052957455066,1.6756140606261334e-11,3.394282486311122e-11,2.3965828933147565e-12,9.074505201906385e-21,8.41766909371871e-14,3.7301177501530883e-16,0.05275763349808319,0.00024047910299452023
52.07087803796084,0.00299236199292705,0.0,0.0,0.0009892177538553314,0.6519227235341326,0.031885889408380705,0.11501969377072031,0.03806109862355139,4.439607265654228e-09,3.693214017416867e-07,1.1902084234593744e-05,3.6622071438846604e-11,0.006162270710155376,2.583739814136389e-14,7.878103985264982e-16,8.888557935356364e-07,7.623757705809959e-08,6.029735912968098e-11,1.1791068141938578e-08,4.514197181083953e-19,1.0363104783165908e-21,4.2639942437716755e-10,4.267824394474653e-18,7.765068023897068e-23,1.7022022697801037e-09,0.000745864586653058,1.671528652419776e-11,3.3803021028047486e-11,2.390275960294443e-12,9.002375239020838e-21,8.415496166567126e-14,3.7358133297497676e-16,0.05284115818813003,0.00024089244374434472
52.2804390096352,0.00299236199292705,0.0,0.0,0.0009893513602263811,0.6516705961743455,0.031804117176735563,0.1150179129965485,0.03814648483149613,4.42183070037843e-09,3.6917586302992684e-07,1.184807682494299e-05,3.632732041508194e-11,0.006161911115364489,2.589516681407122e-14,7.897745913218768e-16,8.909701717465776e-07,7.605233416041514e-08,6.030456932964155e-11,1.1760146433500351e-08,4.513864487537538e-19,1.0362390658315845e-21,4.247493309872003e-10,4.251295174350434e-18,7.761555120829062e-23,1.6947071441907314e-09,0.0007456768273098913,1.6674671537936184e-11,3.366434155056563e-11,2.384006907159709e-12,8.931126142947568e-21,8.413316038124208e-14,3.7414960184278686e-16,0.05292435373187672,0.00024130430261728054
52.489999981309566,0.00299236199292705,0.0,0.0,0.0009894846231675713,0.6514192935672012,0.03172282992593471,0.11501597486297609,0.03823170032398855,4.404191704554795e-09,3.690301823563289e-07,1.1794525380528217e-05,3.603618795512571e-11,0.006161552730017119,2.5952911127100444e-14,7.917359167125227e-16,8.930807907710416e-07,7.586817199561702e-08,6.031167582948033e-11,1.1729409841924303e-08,4.513526489882145e-19,1.0361662570212384e-21,4.231118471723003e-10,4.234892345402103e-18,7.758041113168831e-23,1.6872745750056692e-09,0.0007454896751565514,1.6634293505168294e-11,3.3526773421071526e-11,2.377775387763194e-12,8.860744148970535e-21,8.411128858864348e-14,3.7471658708822163e-16,0.05300722266765588,0.0002417146907036161
52.69956095298393,0.00299236199292705,0.0,0.0,0.0009896175447903766,0.6511688100375133,0.03164202327147577,0.11501388123879587,0.038316745753417855,4.386688753138253e-09,3.6888436532122206e-07,1.1741424418230022e-05,3.574861723972294e-11,0.006161195545255498,2.6010630727339064e-14,7.936943841078625e-16,8.951876640763267e-07,7.568508090889813e-08,6.03186797056944e-11,1.169885668080262e-08,4.513183256461635e-19,1.036092071180465e-21,4.214868343886317e-10,4.218614518047146e-18,7.754526106213031e-23,1.6799038156450792e-09,0.0007453031259685067,1.6594150309052577e-11,3.339030382396516e-11,2.371581060144028e-12,8.79121573703318e-21,8.4089347765423e-14,3.7528229416781957e-16,0.053089767505698965,0.0002421236189729562
52.88816582749086,0.00299236199292705,0.0,0.0,0.0009897368841528295,0.6509440705284685,0.031569704610975385,0.11501186555704657,0.03839314177283466,4.371051171812053e-09,3.687530179395148e-07,1.1694014250738161e-05,3.549280274660089e-11,0.006160875098226193,2.606255694408652e-14,7.954545686752136e-16,8.970806585502047e-07,7.552120681543214e-08,6.032489632984591e-11,1.1671514291441707e-08,4.512869925531628e-19,1.0360241422704927e-21,4.200348726793415e-10,4.204070217067266e-18,7.751361830783183e-23,1.6733223717979935e-09,0.000745135743778337,1.6558220488601754e-11,3.326840999296508e-11,2.36603768495823e-12,8.72935899819087e-21,8.40695432031017e-14,3.757903422069708e-16,0.05316378280875022,0.00024249041524250782
53.07677070199779,0.00299236199292705,0.0,0.0,0.0009898559502527764,0.65071998586713,0.03149776860181077,0.11500972674921446,0.03846940103848799,4.3555214872853075e-09,3.686215684786803e-07,1.1646960721837345e-05,3.5239788067216664e-11,0.0061605556102486934,2.61144625978485e-14,7.972124520984149e-16,8.989706395955473e-07,7.535818568931353e-08,6.03310314556785e-11,1.1644317930304847e-08,4.51255245674286e-19,1.0359551270057723e-21,4.1859280360218443e-10,4.189625072128977e-18,7.748196903056697e-23,1.6667898701773742e-09,0.0007449688435854533,1.65224776834583e-11,3.3147386670059865e-11,2.360523917951053e-12,8.668173383402026e-21,8.404968494128259e-14,3.7629736329997926e-16,0.05323753939467167,0.0002428560456800668
53.26537557650472,0.00299236199292705,0.0,0.0,0.0009899747445881208,0.6504965520364343,0.03142621215504893,0.11500746612716291,0.0385455240194011,4.340098632090201e-09,3.684900207949869e-07,1.1600260007037157e-05,3.498953385874641e-11,0.006160237075060443,2.6166347442464924e-14,7.989680410374968e-16,9.008576169080545e-07,7.519601072610002e-08,6.03370858403512e-11,1.1617266409590988e-08,4.512230898009973e-19,1.0358850388470493e-21,4.1716053015195036e-10,4.1752781103071464e-18,7.74503139525582e-23,1.660305789903923e-09,0.0007448024224003605,1.6486920401730486e-11,3.3027224901514825e-11,2.3550395182680634e-12,8.607649527170752e-21,8.402977400290886e-14,3.7680336139615844e-16,0.05331103903661031,0.00024322051803870744
53.453980451011645,0.00299236199292705,0.0,0.0,0.0009900932686440166,0.6502737650562734,0.03135503221474603,0.11500508498725383,0.03862151118255822,4.324781552326106e-09,3.6835837867623287e-07,1.1553908334475682e-05,3.47420014118507e-11,0.0061599194864588045,2.621821123442177e-14,8.007213420673204e-16,9.027416001453828e-07,7.503467519322358e-08,6.034306023254402e-11,1.1590358554275244e-08,4.511905296662012e-19,1.035813891070734e-21,4.1573795654710484e-10,4.161028370958067e-18,7.741865378231629e-23,1.6538696172232835e-09,0.0007446364772612983,1.6451547167285262e-11,3.290791585230934e-11,2.349584247646199e-12,8.547778213602407e-21,8.400981139450356e-14,3.773083404352327e-16,0.05338428349024761,0.00024358383999653803
53.642585325518574,0.00299236199292705,0.0,0.0,0.000990211523893043,0.6500516209829994,0.03128422575756138,0.11500258461051273,0.03869736299296148,4.30956920744372e-09,3.682266458431169e-07,1.1507901984037021e-05,3.4497152640033456e-11,0.006159602838300329,2.6270053734413408e-14,8.024723617269409e-16,9.046225989284544e-07,7.48741724291903e-08,6.034895537254524e-11,1.1563593201958848e-08,4.511575699448933e-19,1.035741696771915e-21,4.1432498821063977e-10,4.146874905527129e-18,7.738698921492259e-23,1.647480845387582e-09,0.0007444710052338799,1.641635651957276e-11,3.2789450804217345e-11,2.3441578703827533e-12,8.488550373925035e-21,8.398979810648776e-14,3.7781230434705214e-16,0.0534572744940206,0.00024394601915763095
53.8311902000255,0.00299236199292705,0.0,0.0,0.0009903295117953412,0.6498301159089941,0.031213789792315018,0.11499996626285376,0.038773079913624546,4.294460570038943e-09,3.6809482595056186e-07,1.1462237286493205e-05,3.42549500692009e-11,0.006159287124500024,2.6321874708697632e-14,8.04221106562641e-16,9.065006228412177e-07,7.471449584262107e-08,6.035477199237021e-11,1.153696920269618e-08,4.511242152550293e-19,1.0356684688674462e-21,4.129215317513752e-10,4.132816777361077e-18,7.735532093230176e-23,1.6411389745398186e-09,0.0007443060034107627,1.638134701341598e-11,3.267182115392346e-11,2.3387601533004556e-12,8.429957084051793e-21,8.396973511348406e-14,3.783152570513443e-16,0.05353001376933925,0.0002443070630529423
54.01979507453243,0.00299236199292705,0.0,0.0,0.0009904472337987145,0.6496092459622929,0.031143721359508852,0.11499723119534404,0.038848662405522996,4.279454625638063e-09,3.6796292258901695e-07,1.1416910622662701e-05,3.4015356827382416e-11,0.006158972339030644,2.637367392722102e-14,8.059675830743838e-16,9.083756814293852e-07,7.455563891120312e-08,6.036051081589869e-11,1.151048541880965e-08,4.510904701585489e-19,1.0355942200990842e-21,4.1152749494479674e-10,4.118853061515658e-18,7.732364960348992e-23,1.6348435116004204e-09,0.0007441414689113561,1.6346517218780877e-11,3.255501841115332e-11,2.3333908657098115e-12,8.37198956218008e-21,8.394962337461234e-14,3.788172024574368e-16,0.053602503020800704,0.0002446669791412102
54.20839994903936,0.00299236199292705,0.0,0.0,0.0009905646913387549,0.6493890073061758,0.03107401753088919,0.1149943806444303,0.038924110927579685,4.264550372497452e-09,3.678309392857393e-07,1.1371918422580627e-05,3.377833663459248e-11,0.006158658475921999,2.6425451164654724e-14,8.077117977492751e-16,9.102477841999739e-07,7.439759518073927e-08,6.036617255899442e-11,1.1484140724719359e-08,4.510563391622541e-19,1.0355189630365054e-21,4.101427867149637e-10,4.104982844573931e-18,7.729197588489897e-23,1.6285939701554264e-09,0.0007439773988815127,1.6311865720567934e-11,3.2439034196851355e-11,2.3280497793746196e-12,8.3146391664232e-21,8.39294638337839e-14,3.793181444640041e-16,0.05367474393640017,0.00024502577480984314
54.39700482354629,0.00299236199292705,0.0,0.0,0.0009906818858390076,0.6491693961387058,0.03100467540907966,0.1149914158320982,0.038999425936713995,4.249746821417307e-09,3.6769887950604125e-07,1.1327257164683246e-05,3.354385379284377e-11,0.006158345529260234,2.6477206200370082e-14,8.09453757062856e-16,9.121169406224107e-07,7.424035826436762e-08,6.03717579295917e-11,1.1457934006799155e-08,4.510218267184228e-19,1.0354427100800821e-21,4.0876731711792566e-10,4.091205224479649e-18,7.726030042057282e-23,1.6223898703465887e-09,0.0007438137904931837,1.6277391118441088e-11,3.2323860241424465e-11,2.322736668482754e-12,8.257897392476322e-21,8.390925741999052e-14,3.7981808695885934e-16,0.05374673818773864,0.00024538345737580764
54.58560969805322,0.00299236199292705,0.0,0.0,0.0009907988187111219,0.6489504086922969,0.030935692127193038,0.11498833796605575,0.039074607887863766,4.235042995554303e-09,3.6756674665450326e-07,1.1282923375010296e-05,3.331187317632553e-11,0.0061580334931871416,2.6528938817607057e-14,8.111934674563373e-16,9.139831601289675e-07,7.408392184172828e-08,6.037726762779375e-11,1.1431864163225015e-08,4.509869372255204e-19,1.0353654734636658e-21,4.0740099732493566e-10,4.0775193103686095e-18,7.722862384243708e-23,1.6162307387638949e-09,0.0007436506409440968,1.6243092026644972e-11,3.220948838300817e-11,2.3174513096154196e-12,8.201755871320581e-21,8.388900504758538e-14,3.803170338187385e-16,0.0538184874302275,0.00024574003408649804
54.77421457256015,0.00299236199292705,0.0,0.0,0.0009909154913549697,0.6487320412333182,0.030867064848420087,0.11498514823994307,0.03914965723397811,4.2204379302324105e-09,3.6743454407615474e-07,1.1238913626424608e-05,3.308236022174541e-11,0.006157722361899485,2.6580648804063368e-14,8.129309353565062e-16,9.158464521144911e-07,7.392827965807048e-08,6.038270234598366e-11,1.1405930103815068e-08,4.509516750290086e-19,1.0352872652573766e-21,4.060437396054763e-10,4.0639242223981934e-18,7.719694677054175e-23,1.6101161083403778e-09,0.000743487947457455,1.6208967073809242e-11,3.20959105657539e-11,2.312193481714714e-12,8.146206366964409e-21,8.386870761655385e-14,3.808149889090847e-16,0.053889993303289974,0.0002460955121205869
