Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167)
1.7342130420141826e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007723269899431579,0.4510549982694093,4.28055865682388e-38,0.4569006123284896,1.325181167236117e-18,5.6390991771977665e-28,3.2839745453671695e-14,8.776785606748385e-29,3.38689186497743e-41,0.00014708354615447633,4.85109141164965e-20,3.8250971830149135e-21,6.611483823600122e-19,2.0382416596079134e-18,1.2502971545201952e-11,4.238620411387726e-22,4.2633507691306756e-24,1.7945843257290314e-15,3.8575348871837307e-26,3.5050987045195045e-31,9.551556776301321e-32,4.954767834378213e-30,0.00041408831357935954,8.484704238577475e-20,7.553422949148182e-31,3.7287252800952212e-22,-1.2274446005646905e-24,-3.6828888328940455e-22,3.7860003529860826e-26,1.0025498332374429e-25,1.9368098694579783e-23,1.0190920506950216e-38,1.398233378729503e-82,4.298886110517906e-25,6.67084287142734e-32
1.7452481869463972e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007720688921925903,0.4510524973460974,4.358096625288467e-38,0.4569006123284126,1.3374081037209998e-18,5.792982122234696e-28,3.317034779552343e-14,9.114987012577406e-29,3.3802611035540477e-41,0.00014724365438932964,4.910958368946403e-20,3.819762158314167e-21,6.641996276279675e-19,2.0541057191738735e-18,1.2579589880783594e-11,4.313177171966094e-22,4.278921904597001e-24,1.794637987492065e-15,3.961490016636221e-26,3.6043433620503326e-31,9.648479546853239e-32,5.144956934987217e-30,0.00041650918277355163,8.568627304745145e-20,7.781762038088919e-31,-3.786101027805805e-22,-1.2206031914827487e-24,3.8319005976902257e-22,3.8249367352792457e-26,1.0234652236579698e-25,1.9551398749283966e-23,1.0449808785475879e-38,1.4600961166385253e-82,4.388362818221277e-25,6.76596915540066e-32
1.7562833318786118e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007718114521006612,0.45105000091682956,4.4364117010428795e-38,0.45690061232833573,1.3496565918166843e-18,5.949731706663842e-28,3.3501314877887594e-14,9.463097533527047e-29,3.350488425294206e-41,0.00014739959753965544,4.97117089030992e-20,3.814547292866764e-21,6.672263573485422e-19,2.0699703208985596e-18,1.2656177123734965e-11,4.388430783360107e-22,4.294397088001062e-24,1.794690152057263e-15,4.0673592661219135e-26,3.7054847425067855e-31,9.745460206332483e-32,5.3406858103009965e-30,0.0004189276404658513,8.652600247069854e-20,8.01501264905951e-31,3.813649472565499e-22,-1.2283603399235696e-24,-3.7671040567683953e-22,3.8638963736191326e-26,1.0446185031480472e-25,1.9734884491820913e-23,1.071323028529816e-38,1.5241840675497992e-82,4.478850865141094e-25,6.861678208100593e-32
1.7673184768108263e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007715546612329918,0.4510475089375342,4.5155047297481474e-38,0.4569006123282588,1.361926442028202e-18,6.109374494407756e-28,3.3832637182130134e-14,9.821309461597058e-29,3.374037491516577e-41,0.0001475514561500449,5.031728634726928e-20,3.809449704578125e-21,6.702287285077983e-19,2.0858354259847998e-18,1.2732733341735545e-11,4.4643812037661145e-22,4.309777751469689e-24,1.794740857023459e-15,4.175160086409027e-26,3.808539805089413e-31,9.842495219081424e-32,5.542060697559688e-30,0.00042134369045564553,8.73662050084618e-20,8.253235227039076e-31,-3.880536197445334e-22,-1.220699334386822e-24,3.9265899707302487e-22,3.902878063964801e-26,1.0660096862403553e-25,1.991855074021565e-23,1.0981227125340837e-38,1.5905585850633802e-82,4.570350157089918e-25,6.957968033220036e-32
1.778353621743041e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007712985112933652,0.4510450213648466,4.5953765349208955e-38,0.45690061232818197,1.3742174661215088e-18,6.271936986994686e-28,3.416430537425215e-14,1.01898166634151e-28,3.363589545002895e-41,0.00014769930941478505,5.092631261916674e-20,3.804466587743694e-21,6.732068975897286e-19,2.101700996480106e-18,1.2809258601620942e-11,4.541028371012819e-22,4.32506531110592e-24,1.7947901389026023e-15,4.284909883774716e-26,3.913525438632665e-31,9.93958194114027e-32,5.749188661615441e-30,0.0004237573365106307,8.820685553069001e-20,8.49649031732852e-31,4.062427486848632e-22,-1.2282376083825115e-24,-4.0161253332880636e-22,3.941880626902019e-26,1.0876387750470238e-25,2.010239241308833e-23,1.1253841420360996e-38,1.659282182084386e-82,4.662860546368872e-25,7.05483664729e-32
1.7893887666752555e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007710429941223375,0.45104253815610096,4.6760279183634147e-38,0.4569006123281051,1.3865294771175608e-18,6.437445623113849e-28,3.44963103017667e-14,1.0568814563183842e-28,3.3858446598370043e-41,0.00014784323519192988,5.1538784323281875e-20,3.799595210768599e-21,6.761610205666473e-19,2.1175669952586503e-18,1.288575296939676e-11,4.618372202999648e-22,4.340261166986093e-24,1.7948380331579086e-15,4.3966260197240017e-26,4.020458462142383e-31,1.0036717019393378e-31,5.96217758746338e-30,0.0004261685823673134,8.904792941544264e-20,8.74483856231867e-31,-4.338660976804146e-22,-1.2199457723025106e-24,4.384464445833045e-22,3.980902907209027e-26,1.1095057596106813e-25,2.0286404527961096e-23,1.153111527972911e-38,1.7304185418950273e-82,4.756381833290466e-25,7.152282080019887e-32
1.8004239116074701e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007707881016957058,0.4510400592693237,4.757459660586457e-38,0.4569006123280283,1.3988622892864014e-18,6.6059267782080195e-28,3.482864299060958e-14,1.0958500134660297e-28,3.358030443666082e-41,0.0001479833100175403,5.2154698071234226e-20,3.7948329138747024e-21,6.790912528898671e-19,2.133433386003643e-18,1.2962216510252259e-11,4.696412598127315e-22,4.355366703022058e-24,1.794884574240335e-15,4.510325810733227e-26,4.129355625116248e-31,1.0133897911459365e-31,6.181136172823127e-30,0.0004285774317315072,8.988940254010516e-20,8.99834069833589e-31,4.691866977791119e-22,-1.228879570737919e-24,-4.645513530158611e-22,4.019943773427913e-26,1.1316106182485973e-25,2.0470582199582744e-23,1.1813090806235487e-38,1.8040325292028646e-82,4.850913767668874e-25,7.250302374616509e-32
1.8114590565396847e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007705338261230623,0.4510375846632246,4.839672521224807e-38,0.4569006123279516,1.4112157181412658e-18,6.777406764101774e-28,3.516129464208473e-14,1.1359071884466695e-28,3.3826870156234697e-41,0.0001481196091202619,5.2774050481749056e-20,3.790177107016814e-21,6.819977494806636e-19,2.1493001331901276e-18,1.3038649288573946e-11,4.775149435720607e-22,4.3703832869352865e-24,1.794929795623453e-15,4.626026528017356e-26,4.240233607973906e-31,1.023112141008108e-31,6.40617392060659e-30,0.0004309838882788231,9.073125127270776e-20,9.257057552563777e-31,-5.1454301958316415e-22,-1.2192629003430899e-24,5.1913264367928735e-22,4.059002117441604e-26,1.153953317889934e-25,2.0654920638271726e-23,1.2099810094922592e-38,1.880190201164854e-82,4.946456050282737e-25,7.348895588078566e-32
1.8224942014718993e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007702801596462089,0.45103511429719,4.922667239445706e-38,0.4569006123278748,1.4235895804327078e-18,6.951911828664275e-28,3.5494256629844576e-14,1.1770729845752513e-28,3.352988391325499e-41,0.0001482522064360163,5.339683818049428e-20,3.785625267727274e-21,6.848806647215337e-19,2.1651672020681493e-18,1.3115051367958956e-11,4.854582576443595e-22,4.385312270222816e-24,1.794973729836828e-15,4.743745397319816e-26,4.3531090225278025e-31,1.0328385097264867e-31,6.637401131592087e-30,0.00043338795565515503,9.157345246335334e-20,9.521050040040305e-31,5.7286727086945185e-22,-1.2299018559677614e-24,-5.682231693058982e-22,4.0980768540564795e-26,1.1765338144061667e-25,2.0839415148277534e-23,1.2391315231942795e-38,1.9589588183868214e-82,5.04300833430568e-25,7.448059791473057e-32
1.833529346404114e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0077002709463767915,0.4510326481312742,5.006444534350247e-38,0.45690061232779816,1.435983694142754e-18,7.129468155504943e-28,3.582752049690595e-14,1.219367556048751e-28,3.3902974357816e-41,0.00014838117462299616,5.402305780006314e-20,3.7811749391819105e-21,6.877401524477412e-19,2.1810345586463062e-18,1.3191422811228296e-11,4.9347118627072505e-22,4.40015498811344e-24,1.7950164084979686e-15,4.8634995987241233e-26,4.467998412441251e-31,1.0425685885308765e-31,6.874928897126452e-30,0.00043578963747715853,9.241598343574938e-20,9.79037916072888e-31,-6.464219532981993e-22,-1.2178578162562912e-24,6.510008562602408e-22,4.1371669205906225e-26,1.1993520529347133e-25,2.1024061126160897e-23,1.2687648293441127e-38,2.0404068558980927e-82,5.140570226709965e-25,7.547793070187156e-32
1.8445644913363285e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0076977462359911104,0.4510301861261915,5.091005105367782e-38,0.45690061232772144,1.4483978784790648e-18,7.310101863700951e-28,3.6161077952701625e-14,1.2628112074504333e-28,3.3485107818195546e-41,0.00014850658507671325,5.465270597981259e-20,3.776823728169132e-21,6.905763659391383e-19,2.1969021696756727e-18,1.3267763680439936e-11,5.015537119069698e-22,4.4149127595618106e-24,1.7950578623429445e-15,4.985306266486247e-26,4.584918253726868e-31,1.0523021495536823e-31,7.118869092060522e-30,0.0004381889373327249,9.325882197885108e-20,1.006510599666243e-30,7.382942523531105e-22,-1.2314523602887817e-24,-7.336467324369384e-22,4.176271276467674e-26,1.222407968195849e-25,2.120885405919296e-23,1.298885134446247e-38,2.1246040141009766e-82,5.239141289638291e-25,7.648093524163179e-32
1.855599636268543e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007695227391597527,0.45102772824330817,5.176349632643452e-38,0.45690061232764484,1.460831953869113e-18,7.493839007554984e-28,3.649492087016806e-14,1.3074243918232878e-28,3.3974552595336693e-41,0.0001486285079453268,5.528577936585825e-20,3.772569303324047e-21,6.933894579122598e-19,2.21277000263407e-18,1.3344074036901738e-11,5.097058152629132e-22,4.4295868872403964e-24,1.7950981212557177e-15,5.1091824888871014e-26,4.70388495526608e-31,1.0620388934336675e-31,7.369334367602206e-30,0.0004405858587814488,9.410194633860859e-20,1.0345291709158848e-30,-8.531419856793938e-22,-1.2157886899093681e-24,8.577120395106636e-22,4.215388902816319e-26,1.2457014848029313e-25,2.139378952377359e-23,1.329496643788288e-38,2.211621229694745e-82,5.338721041749437e-25,7.748959268109988e-32
1.8666347812007577e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0076927143407478984,0.4510252744446343,5.262478777418915e-38,0.4569006123275682,1.473285741954373e-18,7.680705576382292e-28,3.682904128286928e-14,1.3532277104427354e-28,3.337526961746662e-41,0.00014874701214495658,5.592227461090949e-20,3.768409393197098e-21,6.961795805126833e-19,2.2286380257106884e-18,1.3420353941184222e-11,5.179274753409524e-22,4.444178657542833e-24,1.795137214296292e-15,5.235145308104124e-26,4.824914859336696e-31,1.07177860788388e-31,7.62643814441503e-30,0.00044298040535509036,9.494533520982759e-20,1.0630997536107087e-30,9.969853698268899e-22,-1.233997201861236e-24,-9.9232370352648e-22,4.254518802075373e-26,1.269232517566048e-25,2.15788631838691e-23,1.3606035613364472e-38,2.3015306865738222e-82,5.439308959532259e-25,7.85038843170056e-32
1.8811536808357909e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0076894166350076655,0.45102205214971647,5.376994924310995e-38,0.4569006123274674,1.4897008769252538e-18,7.93137616638455e-28,3.7269051885116226e-14,1.415338942762164e-28,3.2168907341473245e-41,0.00014889783358971092,5.676491622182949e-20,3.7630764775234624e-21,6.998157986744118e-19,2.249515762685889e-18,1.3520668841462997e-11,5.288506059912496e-22,4.463253671153299e-24,1.7951869202865826e-15,5.404081408858634e-26,4.987323889087979e-31,1.0845971940838128e-31,7.97501392502744e-30,0.00044612728955010204,9.60553467276039e-20,1.1015412095043026e-30,3.6209816177245816e-21,-1.260155838310752e-24,-3.616149964939243e-21,4.306018921381612e-26,1.3005538767781922e-25,2.1822567297735368e-23,1.402292587253553e-38,2.4243540227274366e-82,5.573186973728562e-25,7.98469358826276e-32
1.895672580470824e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007686128676154034,0.45101883677677646,5.49287181539008e-38,0.45690061232736673,1.5061494288616635e-18,8.18756770919191e-28,3.770951196954832e-14,1.4795939331734327e-28,2.643917720359834e-41,0.00014904300521826502,5.761346789156169e-20,3.757898454898086e-21,7.034128615113373e-19,2.270393705904577e-18,1.3620931265238594e-11,5.398940479538498e-22,4.482191166398823e-24,1.7952347192762076e-15,5.576697530303858e-26,5.153369505227635e-31,1.0974197666722922e-31,8.335541113268167e-30,0.0004492700766754061,9.716573367682771e-20,1.1409628255091607e-30,-1.5299966381652055e-20,-1.085658232709142e-24,1.5309593783596116e-20,4.357536427000608e-26,1.3322859851927572e-25,2.206649383042465e-23,1.4448560350278679e-38,2.5524818769831947e-82,5.708807809384863e-25,8.119966661547813e-32
1.9101914801058572e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007682850308864187,0.4510156282442367,5.6101108137114e-38,0.4569006123272661,1.5226310010445997e-18,8.449338879601108e-28,3.815040461272304e-14,1.546040749254116e-28,2.60648878252275e-41,0.00014918267452259092,5.846792204765796e-20,3.752870596044846e-21,7.069711108969727e-19,2.2912717882796467e-18,1.3721141344853242e-11,5.510577405653442e-22,4.500993944744116e-24,1.7952806713992536e-15,5.753032120328883e-26,5.323088411193481e-31,1.110246021664845e-31,8.708283994459404e-30,0.0004524087745626189,9.82764509427517e-20,1.1813786047746612e-30,-1.8554093974954264e-20,-1.0547513261703734e-24,1.8570167070909792e-20,4.409069208644475e-26,1.3644285764517188e-25,2.2310633571854327e-23,1.488303467133102e-38,2.68608871242086e-82,5.846169963195697e-25,8.256203513073893e-32
1.9247103797408903e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007679581381361818,0.45101242647233414,5.728713230707243e-38,0.4569006123271655,1.5391452003123128e-18,8.716748155761691e-28,3.8591713334069956e-14,1.6147278887681899e-28,2.273887205537347e-41,0.00014931698551960075,5.932827113551219e-20,3.74798832880011e-21,7.104908868978337e-19,2.3121499446551768e-18,1.3821299210610444e-11,5.62341618553629e-22,4.519664759316786e-24,1.7953248346691664e-15,5.933123487577944e-26,5.496517118851013e-31,1.123075740045343e-31,9.093509066307494e-30,0.00045554339096612513,9.938745464694365e-20,1.2228025698967108e-30,3.765714031008737e-20,-1.5939523598880992e-24,-3.7643551846548223e-20,4.460615214622165e-26,1.3969813587794546e-25,2.2554977553435862e-23,1.5326444407225693e-38,2.8253528796110964e-82,5.985271822637747e-25,8.393400051188298e-32
1.9392292793759235e-10,0.0028149649241145727,0.0915567593028733,0.0,0.00767632174536614,0.4510092313830877,5.848680327546391e-38,0.45690061232706497,1.5556916370379188e-18,8.989853818882933e-28,3.9033422085350636e-14,1.6857042697571945e-28,3.1438209354051675e-41,0.00014944607881429953,6.019450762056313e-20,3.743247232300396e-21,7.139725277491721e-19,2.333028111752754e-18,1.392140499082202e-11,5.737456121750849e-22,4.538206315121377e-24,1.7953672650662773e-15,6.117009801304214e-26,5.6736919508649676e-31,1.1359076377570288e-31,9.491485013285382e-30,0.0004586739335647753,1.0049870211759913e-19,1.2652487619913017e-30,2.9082599583502367e-20,-1.5042942139789894e-24,-2.908057054923848e-20,4.5121724504048136e-26,1.4299440160420073e-25,2.2799517042342223e-23,1.5778885072655702e-38,2.970456658980461e-82,6.1261116705673635e-25,8.531552231483052e-32
1.9537481790109566e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007673071256023532,0.4510060429002648,5.970013316440654e-38,0.4569006123269645,1.572269925106387e-18,9.268713953136097e-28,3.947551524043719e-14,1.7590192357066154e-28,1.809049894895688e-41,0.00014957009166183355,6.106662398838848e-20,3.7386430307603e-21,7.174163698320645e-19,2.3539062281202262e-18,1.4021458811853213e-11,5.852696473461257e-22,4.556621269308428e-24,1.795408016620671e-15,6.304729091349806e-26,5.854649043090676e-31,1.1487407898249993e-31,9.902482683250344e-30,0.00046180040996351924,1.0161015186065881e-19,1.3087312398238066e-30,-1.0386743733285826e-19,-2.4900096480951553e-25,1.038852274044243e-19,4.5637389772335503e-26,1.463316208752833e-25,2.3044243535947757e-23,1.6240452122012793e-38,3.121586303038111e-82,6.268687689561751e-25,8.670656057119148e-32
1.9682670786459898e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007669829771830616,0.4510028609493493,6.092713361949838e-38,0.4569006123268641,1.5888796818927038e-18,9.553386445538473e-28,3.991797758510274e-14,1.8347225369989739e-28,2.3167844583136134e-41,0.00014968915802906325,6.194461273869394e-20,3.734171588336018e-21,7.208227476517178e-19,2.3747842340805984e-18,1.4121460798168568e-11,5.969136457747514e-22,4.5749122315171e-24,1.7954471414921408e-15,6.496319248116601e-26,6.03942434716438e-31,1.1615768617532913e-31,1.0326775059236946e-29,0.00046492282769506184,1.0272176353113487e-19,1.3532640789343912e-30,-2.5020599533675195e-20,-9.922466238212809e-25,2.5052813350322735e-20,4.615312910736021e-26,1.4970975750795743e-25,2.328914875627305e-23,1.6711240945933592e-38,3.2789320784421766e-82,6.4129979662989145e-25,8.810707579041006e-32
1.982785978281023e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007666597154562133,0.45099968545750857,6.216781582217493e-38,0.4569006123267637,1.605520528237543e-18,9.843928986089744e-28,4.0360794307236256e-14,1.91286434403424e-28,3.3507641786166173e-41,0.00014980340865617875,6.282846638566289e-20,3.729828904951919e-21,7.241919938159026e-19,2.3956620716839614e-18,1.422141107237465e-11,6.086775250845918e-22,4.59308176412904e-24,1.7954846900452693e-15,6.691818022698909e-26,6.228053633178508e-31,1.1744155684819015e-31,1.076463723838196e-29,0.0004680411942214087,1.0383349790539644e-19,1.398861370840858e-30,2.683132114079633e-19,-3.786108740106664e-24,-2.683215513879987e-19,4.666892419593722e-26,1.531287731778607e-25,2.3534224644660306e-23,1.7191346868071306e-38,3.4426883079254984e-82,6.559040495583706e-25,8.951702896107568e-32
1.997304877916056e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007663373269261006,0.45099651635356036,6.342219050226826e-38,0.4569006123266633,1.6221920884258746e-18,1.0140399067800735e-27,4.080395098693933e-14,1.9934952320749878e-28,3.511828605125095e-41,0.00014991297112222177,6.371817746991338e-20,3.7256111101557274e-21,7.275244390155028e-19,2.416539684658637e-18,1.4321309755264798e-11,6.205611989414176e-22,4.611132382564735e-24,1.7955207109216277e-15,6.891263026948932e-26,6.420572491423466e-31,1.1872513342277764e-31,1.1216346409580503e-29,0.00047115551693548114,1.0494531685340877e-19,1.4455372222093588e-30,-2.2501644487225656e-21,-1.2214571147515106e-24,2.1841541334524487e-21,4.718475724205504e-26,1.5658862751547959e-25,2.3779463356382745e-23,1.7680865141804503e-38,3.61305341207415e-82,6.706813184523255e-25,9.093638155256785e-32
2.010371887587586e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007660479129341832,0.450993669564128,6.456284329620856e-38,0.45690061232657303,1.6372224451607388e-18,1.0412337548471853e-27,4.120307105292675e-14,2.068233319423077e-28,3.2146118417393263e-41,0.00015000767190803698,6.452391940486798e-20,3.721918776413654e-21,7.304924466274277e-19,2.4353292990859724e-18,1.4411174557698566e-11,6.313588552997408e-22,4.6272783092446595e-24,1.7955518624141737e-15,7.074168531299695e-26,6.597194321563132e-31,1.1988053139716835e-31,1.1634954604646837e-29,0.0004739549559744317,1.0594599556299852e-19,1.4884793275522023e-30,-8.454202781270769e-23,-1.2480229997176064e-24,8.225979517551324e-24,4.764902513548528e-26,1.5973737853700636e-25,2.4000311095538907e-23,1.8129557816642268e-38,3.7721999233603883e-82,6.84128609365759e-25,9.222180393235425e-32
2.022132196291963e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007657880281762853,0.4509911117883545,6.559892662732135e-38,0.4569006123264919,1.6507705568116349e-18,1.0661261394731425e-27,4.1562496575836963e-14,2.1372876499719283e-28,3.187109065649596e-41,0.0001500898153677109,6.525313408416867e-20,3.718677383602385e-21,7.331385916624533e-19,2.452239726614247e-18,1.4492017303515441e-11,6.411595909113017e-22,4.641730461619739e-24,1.7955789007418823e-15,7.241564900429553e-26,6.7588934600991685e-31,1.2092038668686029e-31,1.2021654490581744e-29,0.0004764716600178724,1.0684661754543797e-19,1.5278924739784417e-30,5.104705182718752e-22,-1.2511265341609046e-24,-5.735441703662704e-22,4.806687040313846e-26,1.6259948143260587e-25,2.419917704681884e-23,1.8540022971074936e-38,3.9202733779200523e-82,6.963507070840639e-25,9.338514463056339e-32
2.03389250499634e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007655286933531408,0.4509885580823622,6.664401124980626e-38,0.45690061232641066,1.6643381629607763e-18,1.0914175880622798e-27,4.19221207441745e-14,2.2080663085857495e-28,2.3064232769957126e-41,0.00015016909970391458,6.59861786151691e-20,3.7155114511635975e-21,7.357611731857522e-19,2.4691499119834686e-18,1.4572826409310584e-11,6.510387578423571e-22,4.656108915434223e-24,1.7956050179369147e-15,7.411616810479435e-26,6.923207253665731e-31,1.2196013865476157e-31,1.2417938974667916e-29,0.0004789857238420528,1.0774723067208294e-19,1.5680383912510652e-30,-1.1348585122903746e-19,-1.6550923834888399e-25,1.1337678281098869e-19,4.848471056404637e-26,1.6548830054037327e-25,2.4398136553792798e-23,1.89568326869324e-38,4.0730493641941905e-82,7.086859216284043e-25,9.455458535808082e-32
2.045652813700717e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007652699018841926,0.4509860084113512,6.76981020497317e-38,0.45690061232632956,1.677925070454118e-18,1.1171111183250472e-27,4.228193660697321e-14,2.280596940497849e-28,1.5647480761053362e-41,0.00015024558691003616,6.672304906448292e-20,3.7124191519992485e-21,7.383603631801915e-19,2.4860598283148306e-18,1.465360193597754e-11,6.609963031232431e-22,4.670414919317689e-24,1.7956302368278297e-15,7.584343983542044e-26,7.090154283385716e-31,1.229999915386879e-31,1.2823959282348998e-29,0.0004814971512497469,1.086478166643352e-19,1.6089246020990222e-30,1.0709075337472113e-20,-1.3505746360690617e-24,-1.0867113958436391e-20,4.890253709862546e-26,1.6840381085991763e-25,2.4597185836045716e-23,1.9380037437536128e-38,4.2306413867211293e-82,7.211341265806031e-25,9.573010656132246e-32
2.057413122405094e-10,0.0028149649241145727,0.0915567593028733,0.0,0.00765011647316335,0.4509834627411702,6.876120374107061e-38,0.4569006123262484,1.6915310875760535e-18,1.1432097395625426e-27,4.2641937364196734e-14,2.3549073586172912e-28,2.766143367315713e-41,0.00015031933773703766,6.746374150717557e-20,3.709398706406209e-21,7.409363327709749e-19,2.502969449366239e-18,1.473434394370879e-11,6.710321723042088e-22,4.684649702507057e-24,1.795654579623961e-15,7.759766082318836e-26,7.259753058301978e-31,1.2403974480914996e-31,1.3239867495910497e-29,0.00048400594601686144,1.0954835766400344e-19,1.650558634378211e-30,7.86309844879341e-20,-1.9941087436811802e-24,-7.877313760517079e-20,4.932034168573216e-26,1.7134598667575586e-25,2.4796321195502987e-23,1.9809687660243509e-38,4.393164794546941e-82,7.336951924630742e-25,9.691168889282531e-32
2.069173431109471e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0076475392332272605,0.4509809210383046,6.983332086941362e-38,0.45690061232616735,1.7051560240412495e-18,1.1697164526863871e-27,4.300211636371975e-14,2.4310255462362093e-28,2.077346230751643e-41,0.00015039041171506244,6.820825202407581e-20,3.706448380662108e-21,7.43489252220623e-19,2.5198787495181954e-18,1.4815052492009245e-11,6.811463094925785e-22,4.698814475082938e-24,1.7956780679344505e-15,7.937902710265093e-26,7.432022016479484e-31,1.250792494816096e-31,1.3665816545994057e-29,0.0004865121118929232,1.1044883622489801e-19,1.6929480208489362e-30,-9.660389996484357e-20,-3.299313897631842e-25,9.64562015767001e-20,4.973811619859956e-26,1.7431480158416978e-25,2.499553901478606e-23,2.0245833755515328e-38,4.56073679550509e-82,7.463689868540746e-25,9.809931321053557e-32
2.080933739813848e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007644967236982081,0.4509783832698671,7.091445781561126e-38,0.45690061232608636,1.7187996909869525e-18,1.1966342502400624e-27,4.336246709835818e-14,2.5089796502007703e-28,8.720189286847597e-42,0.00015045886717242975,6.895657670350295e-20,3.703566486189718e-21,7.460192909246674e-19,2.536787703759987e-18,1.489572763970951e-11,6.913386573891723e-22,4.7129104281961455e-24,1.795700722786839e-15,8.118773411745103e-26,7.606979524879108e-31,1.2611881953115388e-31,1.4101960205947393e-29,0.0004890156526015569,1.113492353045042e-19,1.7361002989597935e-30,7.93824533026202e-21,-1.331352112024868e-24,-8.098927961872147e-21,5.015585270085117e-26,1.7731022851936787e-25,2.5194835755594396e-23,2.0688526086005818e-38,4.733476470458203e-82,7.591553745014852e-25,9.92929605768673e-32
2.092694048518225e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007642400423575539,0.4509758494035852,7.200461879936717e-38,0.4569006123260053,1.732461900965196e-18,1.2239661164207967e-27,4.372298320293391e-14,2.588797981082552e-28,3.659797874135879e-41,0.0001505247612564753,6.970871164089167e-20,3.700751377849782e-21,7.485266174074185e-19,2.5536962876760593e-18,1.4976369444978897e-11,7.016091573242101e-22,4.7269387340967554e-24,1.7957225646449817e-15,8.302397672191204e-26,7.784643881135062e-31,1.2715827020242194e-31,1.4548453084594962e-29,0.0004915165718409561,1.1224953825568795e-19,1.7800230106355143e-30,1.0996859561154963e-19,-2.2919422799954882e-24,-1.1008963936146214e-19,5.057354344256248e-26,1.8033223977917383e-25,2.539420795710622e-23,2.1137814975667811e-38,4.9115047875047153e-82,7.720542174346556e-25,1.0049261225771354e-31
2.1044543572226019e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007639838733354048,0.45097331940779206,7.310380788276931e-38,0.4569006123259244,1.7461424679345795e-18,1.2517150271026624e-27,4.408365845138318e-14,2.6705090205191544e-28,2.7264913338730167e-41,0.00015058814995541818,7.046465293739526e-20,3.698001452062615e-21,7.510113993175209e-19,2.5706044774326263e-18,1.5056977965338267e-11,7.1195774929259e-22,4.740900546387095e-24,1.795743613426251e-15,8.488794918269283e-26,7.9650333151793e-31,1.2819735750462294e-31,1.5005450618314665e-29,0.0004940148732843468,1.1314972881858237e-19,1.824723702070529e-30,-1.1713294873564143e-19,-1.3286251582807497e-25,1.1699915814072694e-19,5.099118085637716e-26,1.833808070501267e-25,2.5593652234402885e-23,2.1593750708877485e-38,5.094944616141943e-82,7.850653750713593e-25,1.016982497217733e-31
2.1162146659269788e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007637282107819142,0.4509707932514149,7.421202897374432e-38,0.4569006123258434,1.759841207252489e-18,1.2798839498611673e-27,4.444448675391878e-14,2.7541414079560364e-28,-4.1421381668081355e-42,0.0001506490881169478,7.122439670213721e-20,3.6953151471498924e-21,7.534738034242242e-19,2.5875122497646333e-18,1.5137553257672646e-11,7.223843719883767e-22,4.754797000324717e-24,1.7957638885183132e-15,8.677984518055466e-26,8.1481659876726e-31,1.2923648406815477e-31,1.54731090655761e-29,0.0004965105605804428,1.1404979111264455e-19,1.8702099235294425e-30,-1.3835022473460077e-20,-1.1296667312973741e-24,1.366322301190219e-20,5.140875755369381e-26,1.8645590143184348e-25,2.5793165276922375e-23,2.205638352958328e-38,5.283920741381397e-82,7.9818870432442405e-25,1.0290985463946032e-31
