Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174)
0.00040270681450586734,0.002724645380668153,0.0915567593028733,0.0,0.00031282452284606393,0.4513574245163799,6.833044981475388e-29,0.4531420193573637,4.2855501301292695e-13,4.2890716229771898e-16,4.3890128577001914e-14,4.4084807595928726e-14,9.948589479482664e-25,6.834125985137075e-06,1.073855085008172e-09,4.468016951513427e-21,5.309589274185147e-18,1.0742318000434467e-09,3.6459227588261314e-11,1.0739206703414296e-15,2.5917744719474673e-22,1.2642590780954951e-20,2.6921107910414675e-17,2.8659804674635856e-22,2.2147812260188033e-30,1.5390693800734989e-15,0.003758591872880011,0.00018178677615651072,2.086700961199053e-19,3.7617435841351015e-24,3.599047163508907e-16,1.1869784094547712e-18,4.143670421446642e-25,5.267159480210599e-25,4.878742536740039e-22,1.117854673681758e-28,2.4873284036153562e-29,2.3400975006132293e-15,3.276344527485872e-63,5.802826023584191e-18,1.5079155876614619e-18,1.228839414965852e-20,3.447282138902868e-26
0.00040552032267249846,0.002724645380668153,0.0915567593028733,0.0,0.00031282452283238704,0.45135742451638317,6.884827689657955e-29,0.45314201935735005,4.326076009713668e-13,4.3190036163668237e-16,4.419523329881398e-14,4.442483039772715e-14,1.0027890502489756e-24,6.8341259848384726e-06,1.0741934750114768e-09,-4.199080747600146e-21,5.1282461613027096e-18,1.0745738601032729e-09,3.64592275870192e-11,1.0740882588149161e-15,2.5917744702546694e-22,1.2642590755982558e-20,2.5422681739383507e-17,2.708394065248289e-22,2.230161578647978e-30,1.5434659703549974e-15,0.00375859187255087,0.00018178677614830938,2.087365414587989e-19,3.7628903584903854e-24,3.624352431489707e-16,1.195991097724883e-18,4.164301440336423e-25,5.268809698453865e-25,4.878742536742435e-22,1.1183692913704938e-28,2.5147237764997098e-29,2.35814900471607e-15,-2.947810830465454e-63,5.8830965005230634e-18,1.5218816382901809e-18,1.2404160519866267e-20,3.447763892581537e-26
0.0004083338308391296,0.002724645380668153,0.0915567593028733,0.0,0.0003128245228191406,0.4513574245163861,6.936646540797764e-29,0.45314201935733683,4.3666052919000764e-13,4.3488912677372733e-16,4.450033778146413e-14,4.476307639030935e-14,1.0106798418999754e-24,6.834125984548168e-06,1.0745192169920805e-09,1.5667844991601017e-20,5.7049160954336e-18,1.07490327312094e-09,3.6459227585866627e-11,1.0738332252129999e-15,2.591774468539347e-22,1.2642590731950195e-20,2.666145294882504e-17,2.8380898526929414e-22,2.2455529243396077e-30,1.5476638364238364e-15,0.0037585918722340024,0.000181786776140414,2.0880053010225871e-19,3.763871214947029e-24,3.6496576758767845e-16,1.205168225279192e-18,4.184847824104915e-25,5.270429273408045e-25,4.878742536745519e-22,1.118347076714482e-28,2.4965421127916952e-29,2.376270210608933e-15,4.4236208602466303e-63,5.799928918839726e-18,1.5358520036196655e-18,1.2519965453877687e-20,3.447088827082956e-26
0.0004111473390057607,0.002724645380668153,0.0915567593028733,0.0,0.0003128245228064079,0.4513574245163887,6.988462214921647e-29,0.45314201935732407,4.407149310709536e-13,4.3787145212006397e-16,4.4805442023741615e-14,4.510071694149535e-14,1.0185835536598307e-24,6.83412598426915e-06,1.0748327775401161e-09,2.126988779038394e-20,5.90323886553785e-18,1.0752205055621764e-09,3.645922758473682e-11,1.073776814848781e-15,2.5917744669265552e-22,1.2642590708808246e-20,2.871098919205476e-17,3.053938522996971e-22,2.2609527293365632e-30,1.5517545596996864e-15,0.003758591871928908,0.00018178677613281183,2.0886215266275144e-19,3.764871946761377e-24,3.674962885250528e-16,1.214423060505407e-18,4.205357127848298e-25,5.271973433891013e-25,4.878742536740304e-22,1.1179607365866238e-28,2.501880782201974e-29,2.394286566548176e-15,1.2873423564686307e-62,5.790064669319845e-18,1.549826522333781e-18,1.2635807511454373e-20,3.4469513846469494e-26
0.0004139608471723918,0.002724645380668153,0.0915567593028733,0.0,0.00031282452279429734,0.45135742451639116,7.040250847711421e-29,0.4531420193573117,4.447726128468388e-13,4.408467903386282e-16,4.511054602447385e-14,4.544231580343979e-14,1.0265434183954874e-24,6.834125984006092e-06,1.0751346057069645e-09,-2.569221422334583e-20,4.705076253698028e-18,1.075526007814597e-09,3.645922758356891e-11,1.0742916633058402e-15,2.591774465533255e-22,1.2642590686492854e-20,2.520221543012539e-17,2.6865484236196932e-22,2.2763233828702972e-30,1.5560936157904388e-15,0.0037585918716350874,0.00018178677612548994,2.0892149663045034e-19,3.76600479839257e-24,3.7002680677477596e-16,1.2233461925610752e-18,4.22586252377853e-25,5.2734022004083675e-25,4.878742536737246e-22,1.1180377232586628e-28,2.586723864629504e-29,2.4122246527775413e-15,-8.587356830140081e-63,6.069214403298341e-18,1.5638050390555054e-18,1.2751685305284495e-20,3.44827975059337e-26
0.0004167743553390229,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227824605,0.45135742451639327,7.092030865845474e-29,0.4531420193572996,4.488296088629956e-13,4.4381590117699135e-16,4.5415649783422723e-14,4.5781172777980556e-14,1.0344025319056143e-24,6.834125983746455e-06,1.0754251347553957e-09,3.696622780299878e-21,5.534102815237965e-18,1.0758202127327066e-09,3.6459227582557155e-11,1.0739644111596245e-15,2.5917744639677396e-22,1.2642590665042236e-20,2.5474289313670147e-17,2.713475010889755e-22,2.2917123621416818e-30,1.5601621233612816e-15,0.003758591871352287,0.00018178677611844306,2.0897864608273286e-19,3.766851242261122e-24,3.7255732342072603e-16,1.2324390932481121e-18,4.246231602983419e-25,5.274859515755368e-25,4.87874253674173e-22,1.1182969626152955e-28,2.570084839911345e-29,2.430370263460451e-15,5.848135154505398e-65,5.995861912668718e-18,1.5777874041451647e-18,1.2867597499279902e-20,3.4474395476547306e-26
0.0004189131413509681,0.002724645380668153,0.0915567593028733,0.0,0.000312824522773749,0.4513574245163947,7.131400994895133e-29,0.45314201935729065,4.519141699412695e-13,4.46069227330673e-16,4.5647584847768064e-14,4.603751831913423e-14,1.0403590996048328e-24,6.834125983555216e-06,1.0756386891550087e-09,2.0603103655494467e-20,6.020807203764303e-18,1.0760365614376388e-09,3.6459227581807664e-11,1.0738287925671545e-15,2.591774462829584e-22,1.264259064927213e-20,2.7469508542443875e-17,2.9230809522202114e-22,2.3034178403299565e-30,1.5631195872333148e-15,0.003758591871144373,0.0001817867761132622,2.0902067192659728e-19,3.767504803520536e-24,3.744809825270707e-16,1.2394875495487153e-18,4.2616938258380525e-25,5.275925585313307e-25,4.87874253674273e-22,1.1182654338311703e-28,2.5463765283041427e-29,2.4441435820060315e-15,9.320674584022052e-63,5.894921656383646e-18,1.5884190707110584e-18,1.2955734403004499e-20,3.447125912420629e-26
0.0004210519273629133,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227654247,0.4513574245163959,7.17077229497932e-29,0.453142019357282,4.550011122009501e-13,4.483190189330227e-16,4.5879519772903796e-14,4.6295935503631466e-14,1.0463679258752741e-24,6.834125983374522e-06,1.0758461333922372e-09,-2.296130850368627e-20,4.9020779907534865e-18,1.076246800630606e-09,3.6459227580989305e-11,1.0741773721947447e-15,2.591774461903964e-22,1.2642590633916388e-20,2.662695307566188e-17,2.837087757637205e-22,2.3151071060034808e-30,1.5662048828901643e-15,0.0037585918709422987,0.00018178677610822643,2.0906151099667034e-19,3.768282954747755e-24,3.764046402928497e-16,1.2464128036606082e-18,4.2771729778559505e-25,5.276895178632617e-25,4.878742536739264e-22,1.1180407075911166e-28,2.5962738346996317e-29,2.45777106132911e-15,-6.146743112017517e-63,6.050152370828029e-18,1.5990528165482322e-18,1.3043889894348448e-20,3.447943258353985e-26
0.0004231907133748585,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227572309,0.45135742451639704,7.210142109826569e-29,0.45314201935727344,4.580872730222819e-13,4.505656037850862e-16,4.611145455880185e-14,4.655428605090046e-14,1.0523822116892273e-24,6.83412598319497e-06,1.0760476396442909e-09,-5.654114096620299e-21,5.398092756531808e-18,1.0764511029821915e-09,3.645922758028108e-11,1.0742345865189283e-15,2.591774460827016e-22,1.2642590619025187e-20,2.5940463357335482e-17,2.763523709282458e-22,2.3268026936697927e-30,1.5692524522939452e-15,0.0037585918707460234,0.00018178677610333524,2.091011968308922e-19,3.768954823490067e-24,3.7832829705219116e-16,1.2532732655423753e-18,4.292595633760413e-25,5.277902547172866e-25,4.878742536739581e-22,1.1181431103420263e-28,2.6112826074823537e-29,2.4715110048849947e-15,-2.4912588917703775e-63,6.0897212293062934e-18,1.6096885821641352e-18,1.3132063442105988e-20,3.4482513922789384e-26
0.0004253294993868037,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227492193,0.451357424516398,7.249514364750237e-29,0.45314201935726506,4.611735853268393e-13,4.528090039196633e-16,4.6343389205452364e-14,4.681151719074253e-14,1.0583771555888895e-24,6.834125983018711e-06,1.0762433758413641e-09,2.656702075537363e-20,6.2907507036790116e-18,1.0766496358393045e-09,3.6459227579617775e-11,1.0740487118610846e-15,2.59177445973361e-22,1.2642590604567298e-20,2.6861952303716986e-17,2.8586208211695316e-22,2.3385068698293705e-30,1.5721809372900017e-15,0.0037585918705553543,0.00018178677609858392,2.0913976193709135e-19,3.7695361126722005e-24,3.802519527615839e-16,1.2602278009869532e-18,4.307966912263143e-25,5.278898043446216e-25,4.878742536741781e-22,1.118358944144196e-28,2.5897082872492505e-29,2.4853201177677862e-15,1.0022906593640373e-62,6.001034570634145e-18,1.6203263097627585e-18,1.3220254530076078e-20,3.447883646672378e-26
0.0004274682853987489,0.002724645380668153,0.0915567593028733,0.0,0.00031282452274158836,0.45135742451639876,7.288891402473815e-29,0.45314201935725695,4.64262841726339e-13,4.550489794800853e-16,4.657532371304364e-14,4.7069124213161136e-14,1.0643891104201729e-24,6.834125982853312e-06,1.076433505234787e-09,-2.9668653067226e-20,4.837153295588584e-18,1.076842562274466e-09,3.645922757884674e-11,1.074065781518396e-15,2.5917744589320816e-22,1.2642590590472749e-20,2.7295164067345297e-17,2.9080810967809757e-22,2.350200222700429e-30,1.5751066875788416e-15,0.003758591870370031,0.00018178677609396546,2.091772379950202e-19,3.770161106966809e-24,3.8217560715072565e-16,1.2672579079389573e-18,4.32332903663527e-25,5.279768821999407e-25,4.878742536740443e-22,1.118281058751053e-28,2.6110314752130756e-29,2.4990058195469634e-15,-6.104985032369493e-63,6.056064611629775e-18,1.6309659431323538e-18,1.330846265620791e-20,3.447548328850362e-26
0.0004296070714106941,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227340876,0.4513574245163995,7.32827038019064e-29,0.453142019357249,4.673507803331447e-13,4.572857095099349e-16,4.680725808146071e-14,4.73276831325939e-14,1.0704241597922879e-24,6.8341259826890596e-06,1.0766181861866903e-09,-1.4495520531879026e-20,5.27592387472316e-18,1.077030040916932e-09,3.6459227578194307e-11,1.0742403856953109e-15,2.59177445794676e-22,1.2642590576810703e-20,2.6475108262547988e-17,2.820714266272483e-22,2.36189319545217e-30,1.5780747079979339e-15,0.0037585918701900224,0.0001817867760894795,2.0921365581557953e-19,3.7708137356054224e-24,3.840992604681156e-16,1.2741188250232077e-18,4.338678653058731e-25,5.280691296227522e-25,4.878742536739821e-22,1.1182765867174634e-28,2.6385851711982466e-29,2.5127159495667196e-15,-4.4557326274881826e-63,6.1375426646467425e-18,1.641607427665788e-18,1.3396687332910771e-20,3.4482182821040234e-26
0.0004317458574226393,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227267564,0.45135742451640004,7.367650698667518e-29,0.4531420193572411,4.704389646901387e-13,4.595191950265189e-16,4.7039192310614645e-14,4.758569878706665e-14,1.0764420425194335e-24,6.83412598252794e-06,1.0767975722704108e-09,1.344703306847884e-20,6.054528364159717e-18,1.0772122253498541e-09,3.645922757758258e-11,1.0742296982093508e-15,2.5917744569492517e-22,1.2642590563547552e-20,2.645922851193533e-17,2.817158202143132e-22,2.373593171128841e-30,1.5809693300768773e-15,0.0037585918700151597,0.00018178677608512176,2.0924904523253706e-19,3.771394418519453e-24,3.8602291271010174e-16,1.2810164448299976e-18,4.353982628102732e-25,5.281601876179013e-25,4.878742536740581e-22,1.1183815216998017e-28,2.6392290590766546e-29,2.526490071018812e-15,4.586619058573574e-63,6.1265305530858964e-18,1.6522507104751553e-18,1.348492808774244e-20,3.4483828754063915e-26
0.0004338846434345845,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227196786,0.4513574245164005,7.407033591121823e-29,0.45314201935723347,4.735286671696652e-13,4.617494180507625e-16,4.7271126400588316e-14,4.784333107100037e-14,1.0824549066464814e-24,6.834125982373264e-06,1.076971812713275e-09,3.958065537884117e-21,5.841252163442817e-18,1.0773892645805246e-09,3.6459227576937845e-11,1.074176539540367e-15,2.5917744560885584e-22,1.2642590550642853e-20,2.70238928144587e-17,2.877257987081678e-22,2.3852928541517284e-30,1.5838032715981551e-15,0.003758591869845249,0.00018178677608088738,2.092834351919025e-19,3.771946803354457e-24,3.8794656383978253e-16,1.2879982344329917e-18,4.369255015027308e-25,5.282446109966009e-25,4.878742536741153e-22,1.118499990725255e-28,2.635842816565902e-29,2.5402601861111113e-15,4.094733615314251e-63,6.099518243969559e-18,1.6628957402228787e-18,1.357318446215585e-20,3.44814923834665e-26
0.0004360234294465297,0.002724645380668153,0.0915567593028733,0.0,0.0003128245227128364,0.4513574245164008,7.446417975475721e-29,0.453142019357226,4.766191294911622e-13,4.639762105786779e-16,4.750306035142682e-14,4.810148300310372e-14,1.0884756844438491e-24,6.8341259822241545e-06,1.077141053854985e-09,-1.2295926277023508e-20,5.4472903065313795e-18,1.077561305086553e-09,3.6459227576297834e-11,1.0742251653673617e-15,2.5917744552741045e-22,1.2642590538094911e-20,2.6899623499248704e-17,2.8653648142177137e-22,2.396985843299085e-30,1.5866468951698295e-15,0.0037585918696801585,0.000181786776076773,2.0931685414708374e-19,3.772513350343357e-24,3.8987021369389934e-16,1.294946713900304e-18,4.384508834631614e-25,5.283258340591136e-25,4.878742536740741e-22,1.1185108253006408e-28,2.6550279260005804e-29,2.553980595245303e-15,-2.0336486022261698e-63,6.150145141197279e-18,1.6735424665332186e-18,1.366145600625112e-20,3.448194954055717e-26
0.0004381622154584749,0.002724645380668153,0.0915567593028733,0.0,0.00031282452270615154,0.45135742451640104,7.485803973816732e-29,0.4531420193572187,4.797092685563775e-13,4.661996482442104e-16,4.773499416303383e-14,4.835996453757209e-14,1.0944976010992192e-24,6.834125982077683e-06,1.0773054372193577e-09,3.929031755375857e-21,5.913881628385451e-18,1.0777284884169054e-09,3.645922757571977e-11,1.0743026529731647e-15,2.5917744543879054e-22,1.264259052591956e-20,2.6359345504911435e-17,2.8074995957040864e-22,2.408679428325413e-30,1.5894857566715261e-15,0.003758591869519786,0.0001817867760727762,2.0934932959295647e-19,3.773072200992021e-24,3.9179386234569984e-16,1.3018310262791388e-18,4.399737564740226e-25,5.284082413011025e-25,4.878742536740298e-22,1.1184881195721572e-28,2.6786392059932135e-29,2.5677023452440592e-15,3.5256257153528374e-64,6.217272307729048e-18,1.6841908407052117e-18,1.3749742285037406e-20,3.44856055940413e-26
0.0004403010014704201,0.002724645380668153,0.0915567593028733,0.0,0.0003128245226996311,0.45135742451640104,7.525189855014387e-29,0.4531420193572115,4.827998540672282e-13,4.684197062499068e-16,4.7966927835337284e-14,4.861803191904715e-14,1.1005077120635135e-24,6.834125981934536e-06,1.0774651007724267e-09,2.1622071306106908e-20,6.420758898015154e-18,1.0778909524271708e-09,3.645922757516476e-11,1.0742993549250997e-15,2.5917744535202754e-22,1.2642590514096962e-20,2.6422076946684544e-17,2.8128664075470685e-22,2.4203792347758225e-30,1.5922624816479378e-15,0.0037585918693639917,0.00018178677606889345,2.0938088830804003e-19,3.773592033254051e-24,3.937175098244997e-16,1.3087496592234851e-18,4.414930554821311e-25,5.284884999673368e-25,4.878742536740417e-22,1.1185070737639652e-28,2.684052897760063e-29,2.5814652755891854e-15,6.83538840679453e-63,6.22157562858178e-18,1.6948408153102872e-18,1.3838042874834444e-20,3.448677143935383e-26
0.0004424397874823653,0.002724645380668153,0.0915567593028733,0.0,0.00031282452269334505,0.451357424516401,7.564576031167839e-29,0.4531420193572046,4.85891938495924e-13,4.706363865558231e-16,4.819886136841872e-14,4.887594132018084e-14,1.106515099958339e-24,6.834125981797518e-06,1.0776201792334046e-09,1.8978496116903404e-21,5.935949770459273e-18,1.0780488317957408e-09,3.645922757457435e-11,1.0742848369056413e-15,2.5917744527870194e-22,1.2642590502587481e-20,2.6734826780809437e-17,2.8471046840992827e-22,2.4320759852377666e-30,1.5949972515945585e-15,0.003758591869212608,0.0001817867760651205,2.0941155645491195e-19,3.7740945932224405e-24,3.9564115613907826e-16,1.3157287324257222e-18,4.430094816934383e-25,5.285623989521866e-25,4.878742536740486e-22,1.118542845399835e-28,2.688844673685473e-29,2.595223319974722e-15,2.1895608315341504e-63,6.222724367741689e-18,1.7054923440404211e-18,1.3926357361982925e-20,3.448495908368381e-26
0.0004445785734943105,0.002724645380668153,0.0915567593028733,0.0,0.00031282452268726994,0.4513574245164008,7.603962957064239e-29,0.4531420193571978,4.889846181486318e-13,4.72849672399404e-16,4.8430794762380395e-14,4.913430681697155e-14,1.1125309699365466e-24,6.834125981665461e-06,1.0777708019533925e-09,-2.0489473938529294e-20,5.378870935877984e-18,1.0782022559547506e-09,3.645922757399135e-11,1.0743471452270098e-15,2.591774452085206e-22,1.2642590491394327e-20,2.6449303230513245e-17,2.8187928640700817e-22,2.4437650808622312e-30,1.597737996379919e-15,0.003758591869065518,0.00018178677606145446,2.094413591757042e-19,3.774605607031288e-24,3.9756480126760937e-16,1.3226783627513013e-18,4.445238890605457e-25,5.286338134465742e-25,4.878742536740076e-22,1.1185473503938334e-28,2.712266902927275e-29,2.608941692904294e-15,-7.639744913310047e-63,6.288103805090788e-18,1.716145382418832e-18,1.4014685349229073e-20,3.448542620209542e-26
0.0004467173595062557,0.002724645380668153,0.0915567593028733,0.0,0.00031282452268127853,0.45135742451640054,7.643351155324747e-29,0.453142019357191,4.920760655587288e-13,4.750596250223019e-16,4.8662728017079305e-14,4.9392759431195006e-14,1.1185458511070084e-24,6.834125981533426e-06,1.0779170954933526e-09,1.9779748970509398e-20,6.482829693560468e-18,1.078351351446582e-09,3.645922757351205e-11,1.0744002500808878e-15,2.591774451218473e-22,1.2642590480560499e-20,2.6082416277510738e-17,2.777572760261841e-22,2.4554624905939126e-30,1.6004563802046862e-15,0.0037585918689226616,0.00018178677605789402,2.0947032104923713e-19,3.7750987795976345e-24,3.9948844525650975e-16,1.3295508532035276e-18,4.460354811413072e-25,5.287099903121091e-25,4.878742536739893e-22,1.1185541581356363e-28,2.729996385013508e-29,2.622683565976432e-15,3.1380886190865314e-63,6.334948864776041e-18,1.7267998869620339e-18,1.4103026448153646e-20,3.448998189708462e-26
0.0004488561455182009,0.002724645380668153,0.0915567593028733,0.0,0.00031282452267540877,0.45135742451640015,7.682739790434312e-29,0.4531420193571843,4.951679665321632e-13,4.772662369406617e-16,4.8894661132480664e-14,4.96504950367518e-14,1.1245467122480797e-24,6.834125981403587e-06,1.0780591815174047e-09,5.782120561728943e-20,7.530977419394783e-18,1.0784962397965557e-09,3.64592275730545e-11,1.0743341637610583e-15,2.591774450377647e-22,1.264259047005065e-20,2.673888635769048e-17,2.843654601184337e-22,2.4671737571342255e-30,1.6030903277163573e-15,0.0037585918687839,0.00018178677605443566,2.0949846568230764e-19,3.775543307488581e-24,4.014120881186755e-16,1.336481089036676e-18,4.475432060191222e-25,5.287838712173461e-25,4.878742536740331e-22,1.1186030467270306e-28,2.717535853251668e-29,2.6364920566069913e-15,2.1638748432549054e-62,6.277454037447733e-18,1.7374558158882715e-18,1.4191380285441746e-20,3.449055612991439e-26
0.0004509949315301461,0.002724645380668153,0.0915567593028733,0.0,0.0003128245226698691,0.45135742451639976,7.722129726684317e-29,0.45314201935717785,4.9826348758297e-13,4.794695100972739e-16,4.9126594108847005e-14,4.990822900215353e-14,1.130552977985185e-24,6.8341259812843604e-06,1.0781971800460565e-09,-2.035311013286494e-20,5.498440892662559e-18,1.0786370410463286e-09,3.6459227572449124e-11,1.0742873388227636e-15,2.5917744499040946e-22,1.2642590459758534e-20,2.743359692819642e-17,2.921846998719609e-22,2.4788681450407793e-30,1.6056956248651565e-15,0.0037585918686490077,0.0001817867760510735,2.0952581639696838e-19,3.775982723213171e-24,4.0333572981800007e-16,1.3435467345136835e-18,4.49048449506304e-25,5.288429752417106e-25,4.878742536740426e-22,1.1186416191913803e-28,2.715504864489585e-29,2.6502663017295687e-15,1.1663657760572811e-63,6.254469215176347e-18,1.7481131280071096e-18,1.4279746493074543e-20,3.448361717159815e-26
0.0004531337175420913,0.002724645380668153,0.0915567593028733,0.0,0.00031282452266445855,0.4513574245163992,7.761521465522951e-29,0.4531420193571716,5.01357278427108e-13,4.816694632912978e-16,4.9358526946154845e-14,5.016701765428136e-14,1.1365836943546798e-24,6.834125981166433e-06,1.078331206718763e-09,-1.7032934775952084e-20,5.620499100009346e-18,1.078773870960929e-09,3.645922757195476e-11,1.0744185793692786e-15,2.591774449210626e-22,1.2642590449785295e-20,2.6715371847973087e-17,2.8467383006656436e-22,2.4905512491189758e-30,1.6083544835091016e-15,0.003758591868517974,0.00018178677604780747,2.0955239567759299e-19,3.776460371783586e-24,4.0525937037058966e-16,1.3504526858597176e-18,4.50552746499344e-25,5.289090655962171e-25,4.878742536740002e-22,1.1186577093741423e-28,2.7493678235410176e-29,2.6639721181658047e-15,-5.692863239142329e-63,6.356247885035135e-18,1.7587717835829356e-18,1.436812471623525e-20,3.4488095301345353e-26
0.000455058624952842,0.002724645380668153,0.0915567593028733,0.0,0.00031282452265964095,0.4513574245163986,7.796974640389661e-29,0.4531420193571659,5.041412071958219e-13,4.836465434170019e-16,4.9567266380707684e-14,5.039965449166883e-14,1.1420015627132434e-24,6.834125981060124e-06,1.0784485274541165e-09,1.7500853577782678e-20,6.569273397573887e-18,1.0788937150484642e-09,3.6459227571574296e-11,1.0744376754934489e-15,2.591774448507689e-22,1.2642590441088286e-20,2.6471005483761397e-17,2.818634120449519e-22,2.50108110294853e-30,1.6107023691271797e-15,0.003758591868403279,0.00018178677604494879,2.095756754510377e-19,3.776849797227929e-24,4.069906458665106e-16,1.3566460048897873e-18,4.519033456674354e-25,5.2897040405263085e-25,4.878742536739837e-22,1.1186638370980111e-28,2.7639261608081145e-29,2.676347625822581e-15,4.974467925640414e-63,6.393376855296937e-18,1.7683656904382082e-18,1.4447675106029456e-20,3.4491154765462404e-26
0.0004569835323635927,0.002724645380668153,0.0915567593028733,0.0,0.0003128245226549515,0.45135742451639804,7.832428592254153e-29,0.45314201935716036,5.069264216838521e-13,4.856209345233214e-16,4.977600570248245e-14,5.063182221778132e-14,1.1474099478583041e-24,6.834125980957232e-06,1.0785628013076428e-09,1.548386910341688e-20,6.5523546703447486e-18,1.0790105125160983e-09,3.6459227571163556e-11,1.0743837915041497e-15,2.591774447927548e-22,1.2642590432603888e-20,2.6902403900131655e-17,2.863579363241065e-22,2.511617751572854e-30,1.6129914267101541e-15,0.0037585918682915298,0.0001817867760421635,2.0959836341698038e-19,3.777208626412748e-24,4.087219204478541e-16,1.3629109810157672e-18,4.532510984877102e-25,5.290262429964125e-25,4.878742536739925e-22,1.1186889473715237e-28,2.7602179288433184e-29,2.688761808476616e-15,1.062313077966794e-62,6.3672060931001196e-18,1.777960627056057e-18,1.4527234706207748e-20,3.448931451443319e-26
0.0004589084397743434,0.002724645380668153,0.0915567593028733,0.0,0.00031282452265045656,0.45135742451639727,7.867882264473662e-29,0.4531420193571551,5.097127708104046e-13,4.875925468881454e-16,4.9984744911591225e-14,5.086422321655234e-14,1.152822724170727e-24,6.834125980859843e-06,1.0786741068556938e-09,-1.587114954477725e-20,5.755064125775975e-18,1.0791243419912553e-09,3.645922757071408e-11,1.0743931901266257e-15,2.5917744474512916e-22,1.2642590424299685e-20,2.7028339007415315e-17,2.8791172430639887e-22,2.5221393401108753e-30,1.6152763558210902e-15,0.003758591868182613,0.00018178677603944866,2.0962047485049186e-19,3.777577208736588e-24,4.1045319404096406e-16,1.3692027168638609e-18,4.545972797114562e-25,5.290773910379342e-25,4.878742536739892e-22,1.1186960421149418e-28,2.768415948604008e-29,2.701147856984207e-15,4.188495799046899e-65,6.3818356166142144e-18,1.7875565664746242e-18,1.460680327592734e-20,3.4487452542415237e-26
0.0004608333471850941,0.002724645380668153,0.0915567593028733,0.0,0.00031282452264608,0.4513574245163965,7.903336750253493e-29,0.45314201935714976,5.124984997160019e-13,4.89561446063683e-16,5.0193484007956e-14,5.1097088505438055e-14,1.158242081302968e-24,6.834125980764513e-06,1.0787825199446853e-09,-1.1712289392100724e-20,5.895396003411089e-18,1.079235279377505e-09,3.645922757031287e-11,1.0744742828836867e-15,2.591774446885451e-22,1.2642590416214928e-20,2.654077438682507e-17,2.828395121629438e-22,2.5326524777909898e-30,1.617575264346762e-15,0.0037585918680764934,0.0001817867760368035,2.096420244944921e-19,3.7779569850487436e-24,4.121844666852871e-16,1.3754328981543533e-18,4.559420111987147e-25,5.291310095086614e-25,4.878742536739675e-22,1.1186892066124098e-28,2.793737395926443e-29,2.713499589809121e-15,-6.727298750056656e-63,6.45570824551218e-18,1.797153482664589e-18,1.4686380582674576e-20,3.449037638777905e-26
0.0004627582545958448,0.002724645380668153,0.0915567593028733,0.0,0.0003128245226417384,0.45135742451639566,7.938791246138369e-29,0.45314201935714454,5.15283608124366e-13,4.915276201314441e-16,5.040222299147363e-14,5.132978219828203e-14,1.1636539190883073e-24,6.8341259806685455e-06,1.0788881149960665e-09,2.618086665759605e-20,6.932629051664513e-18,1.0793433990546266e-09,3.6459227569977424e-11,1.0745074543625012e-15,2.5917744462317355e-22,1.264259040837901e-20,2.6312493330498827e-17,2.801837991786037e-22,2.543181871375045e-30,1.6198390366330072e-15,0.0037585918679731395,0.0001817867760342273,2.096630267953238e-19,3.778312904307104e-24,4.1391573840579657e-16,1.3816293807978441e-18,4.572841267772232e-25,5.291869643597309e-25,4.878742536739544e-22,1.1187015069328136e-28,2.8091755189015393e-29,2.7258764334505544e-15,4.5774993442977613e-63,6.495636432224374e-18,1.8067513501119056e-18,1.4765966398471786e-20,3.449412254847455e-26
0.0004646831620065955,0.002724645380668153,0.0915567593028733,0.0,0.00031282452263749666,0.45135742451639466,7.974246499275112e-29,0.4531420193571394,5.180699947063002e-13,4.934911107536101e-16,5.061096186223376e-14,5.1562033548394995e-14,1.1690573705138378e-24,6.834125980575219e-06,1.0789909640244328e-09,2.6932935754135337e-20,6.990130952982283e-18,1.0794487729566727e-09,3.645922756961512e-11,1.0744647392631215e-15,2.5917744457005404e-22,1.2642590400739988e-20,2.6721984613782498e-17,2.8439490586762844e-22,2.5537225867437415e-30,1.6220468611639435e-15,0.003758591867872447,0.00018178677603171745,2.0968349572752866e-19,3.778638344820998e-24,4.1564700921145248e-16,1.3878864050736571e-18,4.586234033129636e-25,5.2923750799371915e-25,4.878742536739572e-22,1.1187316262713287e-28,2.806560175764531e-29,2.7382925035760395e-15,1.3434151819039271e-62,6.473134182654753e-18,1.81635014413749e-18,1.4845560502773988e-20,3.449283450561007e-26
