Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525),SX(419)
0.1587436662578336,0.0027079452504016393,0.0915567593028733,0.0,0.004968100059802606,0.44857603047843875,2.200301375510715e-22,0.4568946548724421,1.021605050889998e-05,3.910685224444498e-12,5.098597843463882e-07,2.4254647308148095e-07,3.0144204239522354e-15,0.00010995433251752794,2.621332278629029e-10,2.7399810551290833e-17,2.0263564252266803e-09,4.3248108914134703e-07,5.593485648307423e-10,7.995102380076351e-11,3.2155171849304643e-23,2.6408155509754712e-14,6.313682296124068e-12,7.471671433309647e-17,6.083629104158212e-25,5.300258258197967e-10,0.0028908638235865623,1.0797047200857295e-12,1.0856743941458464e-10,3.4362719397835177e-19,4.642690210265603e-06,1.286011203578174e-07,7.842108085225598e-19,6.587337747479529e-13,3.4939446972422937e-22,3.7969401238485315e-25,2.625766056669141e-53,2.1201599392245077e-14,3.371095476030903e-21,3.0442293602645485e-20,3.2880750989098655e-21,2.7638308719891617e-17,1.938389880236439e-23,2.118197334171165e-26,8.629115349853096e-17,2.721774410344834e-18,2.662529154774548e-23
0.159655045417098,0.0027079452504016393,0.0915567593028733,0.0,0.004968100026210323,0.448575902715004,2.213831821001222e-22,0.4568946227065065,1.0280347926910911e-05,3.910810594684986e-12,5.098596248146818e-07,2.425546479992515e-07,3.0146066926006903e-15,0.00010995431611546202,2.6213407531338984e-10,2.7405078277363818e-17,2.039109784758363e-09,4.324949081192767e-07,5.593485216750952e-10,7.99533076510017e-11,3.2155164744244143e-23,2.640815082930716e-14,6.3138921735047045e-12,7.471918330241187e-17,6.083627024737601e-25,5.300436864791089e-10,0.002890862980663818,1.0797043749528623e-12,1.0857111335511954e-10,3.459344574197546e-19,4.673967967424103e-06,1.2946744028312326e-07,7.842105537340137e-19,6.587334719086541e-13,3.4939441996733104e-22,3.7970486118101915e-25,2.641988323672792e-53,2.1201589490388227e-14,3.3711912778221282e-21,3.044316306533879e-20,3.289168062602969e-21,2.778528858184801e-17,1.9484126504387872e-23,2.129461832372926e-26,8.632019313411242e-17,2.722687976886395e-18,2.6634247220075904e-23
0.1605664245763624,0.0027079452504016393,0.0915567593028733,0.0,0.004968099993027782,0.44857577494900014,2.2273624055170665e-22,0.4568945905405814,1.034464637359215e-05,3.910930155776479e-12,5.098594653231792e-07,2.4256244143836447e-07,3.01478432715642e-15,0.0001099542997221477,2.6213486653941343e-10,2.7410325500185045e-17,2.0518633483186646e-09,4.325080596952308e-07,5.593484785653362e-10,7.995548580463808e-11,3.2155157644165965e-23,2.6408146153179752e-14,6.3140923346208666e-12,7.47215375022177e-17,6.083624946381196e-25,5.300607135554541e-10,0.002890862137962951,1.0797040299941846e-12,1.0857461655043157e-10,3.4824179429420345e-19,4.705246735996612e-06,1.303337882065764e-07,7.842102990710443e-19,6.58733169112747e-13,3.4939437020940795e-22,3.7971520798247797e-25,2.6582081650713352e-53,2.1201579591812138e-14,3.3712826236503846e-21,3.044399228928432e-20,3.2902511913717425e-21,2.793223003080909e-17,1.9584326377641534e-23,2.1407233866274154e-26,8.634897490274957e-17,2.7235934100682718e-18,2.664312333178009e-23
0.16147780373562678,0.0027079452504016393,0.0915567593028733,0.0,0.004968099960235996,0.44857564718054815,2.240893122503071e-22,0.456894558374667,1.0408945800418738e-05,3.911044175439959e-12,5.098593058700198e-07,2.425698709709654e-07,3.014953725155979e-15,0.00010995428333717956,2.6213560411585684e-10,2.74155531642979e-17,2.0646171062781476e-09,4.3252057480305815e-07,5.593484354993395e-10,7.995756313769394e-11,3.215515054883929e-23,2.6408141481172372e-14,6.314283227130544e-12,7.472378222013194e-17,6.083622869039713e-25,5.300769454463676e-10,0.0028908612954736926,1.079703685201631e-12,1.0857795686557574e-10,3.505492012007728e-19,4.736526468746163e-06,1.3120016282021256e-07,7.842100445278342e-19,6.587328663582232e-13,3.493943204505078e-22,3.7972507594737185e-25,2.6744256721153504e-53,2.1201569696364868e-14,3.3713697190798685e-21,3.0444783130785895e-20,3.2913249377260395e-21,2.8079134613600386e-17,1.9684499553676596e-23,2.151982115477977e-26,8.637751066802377e-17,2.7244910840809393e-18,2.665192354326195e-23
0.16238918289489118,0.0027079452504016393,0.0915567593028733,0.0,0.004968099927816849,0.44857551940976326,2.2544239657065044e-22,0.45689452620876303,1.0473246161101624e-05,3.911152909143417e-12,5.098591464534297e-07,2.4257695336574264e-07,3.0151152659757543e-15,0.00010995426696017076,2.621362905011924e-10,2.7420762171048406e-17,2.0773710494510223e-09,4.3253248294501203e-07,5.593483924750765e-10,7.995954430259042e-11,3.215514345804394e-23,2.6408136813094074e-14,6.314465278214692e-12,7.472592250191852e-17,6.0836207926661365e-25,5.300924187937218e-10,0.0028908604531862436,1.0797033405675075e-12,1.0858114180599147e-10,3.528566748952629e-19,4.767807120612353e-06,1.3206656287633178e-07,7.84209790098832e-19,6.587325636431666e-13,3.4939427069067637e-22,3.7973448717187787e-25,2.690640932828943e-53,2.1201559803901464e-14,3.3714527602481666e-21,3.0445537361022607e-20,3.292389733467332e-21,2.8226003816551193e-17,1.9784647119265077e-23,2.16323813283172e-26,8.640581175064808e-17,2.7253813559921163e-18,2.666065134742825e-23
0.16330056205415558,0.0027079452504016393,0.0915567593028733,0.0,0.004968099895753066,0.4485753916367554,2.2679549291632123e-22,0.45689449404286964,1.0537547411485344e-05,3.91125660065501e-12,5.098589870717168e-07,2.425837046241307e-07,3.0152693116486967e-15,0.00010995425059075245,2.6213692804260887e-10,2.742595338053259e-17,2.0901251690748616e-09,4.3254381225780527e-07,5.593483494906135e-10,7.996143373828203e-11,3.215513637156994e-23,2.640813214876283e-14,6.314638895500696e-12,7.47279631623929e-17,6.083618717215622e-25,5.301071685628351e-10,0.002890859611091259,1.0797029960844766e-12,1.0858417853370696e-10,3.551642122830322e-19,4.799088648611757e-06,1.3293298718474257e-07,7.842095357787452e-19,6.587322609657508e-13,3.49394220929957e-22,3.7974346273833673e-25,2.7068540321108855e-53,2.1201549914283705e-14,3.3715319342934743e-21,3.044625666990671e-20,3.2934459906259125e-21,2.837283906773979e-17,1.9884770118091263e-23,2.1744915481316027e-26,8.643388895303178e-17,2.7262645665215697e-18,2.66693100772679e-23
0.16421194121341998,0.0027079452504016393,0.0915567593028733,0.0,0.004968099864028171,0.44857526386162955,2.2814860071843726e-22,0.4568944618769868,1.0601849509450382e-05,3.911355482571958e-12,5.098588277232674e-07,2.4259014001493037e-07,3.015416207645471e-15,0.00010995423422857287,2.6213751898093034e-10,2.743112761345851e-17,2.1028794567912106e-09,4.325545895756338e-07,5.59348306544106e-10,7.996323567994151e-11,3.2155129289217063e-23,2.6408127488004973e-14,6.314804467945353e-12,7.472990879584996e-17,6.083616642645422e-25,5.30121228118121e-10,0.002890858769179832,1.07970265174554e-12,1.0858707388283425e-10,3.5747181041213793e-19,4.8303710117428415e-06,1.337994346101277e-07,7.842092815625271e-19,6.58731958324235e-13,3.493941711683915e-22,3.7975202276124803e-25,2.7230650518330506e-53,2.1201540027379826e-14,3.3716074197628954e-21,3.044694266977059e-20,3.2944941023566287e-21,2.8519641739164274e-17,1.998486955238467e-23,2.185742466522776e-26,8.646175258275937e-17,2.7271410407816682e-18,2.6677902913096064e-23
0.16512332037268437,0.0027079452504016393,0.0915567593028733,0.0,0.004968099832626457,0.44857513608448546,2.2950171943438484e-22,0.4568944297111143,1.0666152414819876e-05,3.911449776826132e-12,5.098586684065421e-07,2.425962741074092e-07,3.015556283621466e-15,0.00010995421787329651,2.6213806545532203e-10,2.7436285652926587e-17,2.115633904627095e-09,4.325648404903087e-07,5.593482636337945e-10,7.99649541682152e-11,3.2155122210794306e-23,2.6408122830654934e-14,6.314962366679084e-12,7.473176378603364e-17,6.083614568914745e-25,5.301346292954183e-10,0.0028908579274434603,1.079702307544024e-12,1.0858983437438484e-10,3.597794664668108e-19,4.861654170895184e-06,1.3466590406953242e-07,7.842090274453622e-19,6.587316557169567e-13,3.4939412140601917e-22,3.797601864312297e-25,2.7392740709369425e-53,2.120153014306407e-14,3.3716793870026284e-21,3.0447596898890344e-20,3.295534443794885e-21,2.866641314883962e-17,2.008494638449693e-23,2.196990989013316e-26,8.64894124750275e-17,2.7280110889850763e-18,2.668643288947694e-23
0.16603469953194877,0.0027079452504016393,0.0915567593028733,0.0,0.004968099801532934,0.44857500830541885,2.3085484854661257e-22,0.4568943975452524,1.0730456089270572e-05,3.911539695167335e-12,5.098585091200733e-07,2.426021208029466e-07,3.0156898541310834e-15,0.00010995420152460343,2.6213856950780254e-10,2.7441428246131435e-17,2.128388504977346e-09,4.325745894086269e-07,5.593482207580016e-10,7.99665930580668e-11,3.2155115136119553e-23,2.640811817655473e-14,6.315112945812902e-12,7.473353231566746e-17,6.083612495984698e-25,5.301474024711389e-10,0.0028908570858740424,1.0797019634735628e-12,1.0859246623043312e-10,3.6208717776120136e-19,4.892938088762771e-06,1.3553239452996263e-07,7.842087734226608e-19,6.587313531423332e-13,3.49394071642878e-22,3.7976797205701975e-25,2.7554811655277245e-53,2.1201520261216602e-14,3.3717479985308164e-21,3.0448220824852606e-20,3.29656737287461e-21,2.881315456282368e-17,2.0185001538422695e-23,2.2082372126294822e-26,8.65168780140859e-17,2.728875007121027e-18,2.669490290183905e-23
0.16694607869121317,0.0027079452504016393,0.0915567593028733,0.0,0.004968099770733313,0.44857488052452066,2.3220798756147865e-22,0.456894365379401,1.0794760496247821e-05,3.911625439625175e-12,5.098583498624612e-07,2.42607693365283e-07,3.015817219310619e-15,0.00010995418518218855,2.621390330875623e-10,2.744655610598875e-17,2.141143250587722e-09,4.325838596071072e-07,5.593481779151272e-10,7.996815602722746e-11,3.2155108065019115e-23,2.640811352555379e-14,6.315256543209785e-12,7.473521837556427e-17,6.083610423818202e-25,5.301595766283668e-10,0.0028908562444638465,1.0797016195280876e-12,1.0859497538765561e-10,3.6439494173341726e-19,4.924222729761248e-06,1.3639890500609356e-07,7.842085194900453e-19,6.587310505988552e-13,3.4939402187900416e-22,3.7977539710560872e-25,2.771686408965934e-53,2.1201510381723128e-14,3.371813409393775e-21,3.044881584777144e-20,3.297593231109787e-21,2.8959867197173474e-17,2.0285035901266983e-23,2.2194812305656237e-26,8.654415815372309e-17,2.729733077601469e-18,2.670331571279595e-23
0.16785745785047756,0.0027079452504016393,0.0915567593028733,0.0,0.0049680997402139675,0.4485747527418775,2.3356113600815235e-22,0.45689433321356004,1.0859065600884404e-05,3.911707202950503e-12,5.098581906323707e-07,2.426130044494321e-07,3.015938665531084e-15,0.00010995416884576079,2.621394580550986e-10,2.7451669912690172e-17,2.1538981345388404e-09,4.3259267328421015e-07,5.593481351036454e-10,7.996964658426875e-11,3.2155100997327333e-23,2.6408108877508453e-14,6.315393481221912e-12,7.473682577333298e-17,6.083608352379879e-25,5.301711794200353e-10,0.002890855403205503,1.0797012757018089e-12,1.0859736751027172e-10,3.6670275593985197e-19,4.955508059948911e-06,1.3726543455808483e-07,7.842082656433413e-19,6.587307480850823e-13,3.493939721144317e-22,3.797824782405818e-25,2.7878898719570887e-53,2.120150050447464e-14,3.371875767506348e-21,3.044938330336181e-20,3.298612344341164e-21,2.910655221983474e-17,2.0385050324662105e-23,2.2307231323290345e-26,8.657126143683908e-17,2.730585569878421e-18,2.671167395818534e-23
0.16876883700974196,0.0027079452504016393,0.0915567593028733,0.0,0.0049680997099618976,0.4485746249575722,2.3491429343756334e-22,0.4568943010477296,1.092337136992306e-05,3.911785169037192e-12,5.098580314285281e-07,2.426180661293126e-07,3.0160544660221738e-15,0.00010995415251504271,2.621398461861747e-10,2.7456770315189047e-17,2.1666531502307494e-09,4.32601051610156e-07,5.593480923221014e-10,7.99710680763144e-11,3.2155093932886247e-23,2.6408104232281724e-14,6.3155240673951495e-12,7.473835814169907e-17,6.083606281635992e-25,5.301822372293059e-10,0.0028908545620919823,1.0797009319892047e-12,1.0859964800241107e-10,3.690106180497225e-19,4.986794046951282e-06,1.3813198228948777e-07,7.842080118785665e-19,6.587304455996409e-13,3.493939223491935e-22,3.7978923135874514e-25,2.8040916226387566e-53,2.120149062936716e-14,3.371935213977019e-21,3.0449924465875363e-20,3.2996250234495516e-21,2.925321075246479e-17,2.0485045626131092e-23,2.2419630038795842e-26,8.659819601414371e-17,2.731432741033733e-18,2.671998015283799e-23
0.16968021616900636,0.0027079452504016393,0.0915567593028733,0.0,0.0049680996799647105,0.4485744971716839,2.3626745942140125e-22,0.45689426888190965,1.0987677771642523e-05,3.9118595133251276e-12,5.098578722497199e-07,2.4262288992415184e-07,3.0161648814686034e-15,0.0001099541361897696,2.6214019917560885e-10,2.7461857932620493e-17,2.1794082913683193e-09,4.326090147744516e-07,5.59348049569107e-10,7.997242369640679e-11,3.215508687154519e-23,2.6408099589742955e-14,6.315648595142226e-12,7.473981894645473e-17,6.083604211554378e-25,5.301927752272636e-10,0.0028908537211165793,1.079700588385011e-12,1.0860182201993119e-10,3.7131852583991844e-19,5.018080659889116e-06,1.3899854734525705e-07,7.842077581919247e-19,6.587301431412231e-13,3.4939387258332097e-22,3.7979567162511174e-25,2.8202917266655387e-53,2.120148075630159e-14,3.3719918834184658e-21,3.0450440550904935e-20,3.3006315650372206e-21,2.93998438721924e-17,2.0585022590405648e-23,2.2532009277646623e-26,8.662496966201755e-17,2.7322748363424543e-18,2.67282366960888e-23
0.17059159532827076,0.0027079452504016393,0.0915567593028733,0.0,0.004968099650210583,0.4485743693842875,2.376206335511593e-22,0.4568942367161,1.1051984775786937e-05,3.911930403185264e-12,5.098577130947873e-07,2.426274868237157e-07,3.0162701605800107e-15,0.00010995411986968907,2.6214051864089953e-10,2.746693335565792e-17,2.192163551947177e-09,4.3261658203122905e-07,5.593480068433386e-10,7.997371649054291e-11,3.215507981316048e-23,2.6408094949767547e-14,6.31576734438596e-12,7.474121149405576e-17,6.083602142104348e-25,5.302028174280484e-10,0.0028908528802729025,1.0797002448842048e-12,1.0860389448171048e-10,3.736264771900229e-19,5.049367869309673e-06,1.3986512890984325e-07,7.842075045797952e-19,6.587298407085802e-13,3.493938228168438e-22,3.7980181350631834e-25,2.8364902472916908e-53,2.1201470885183398e-14,3.3720459042441926e-21,3.0450932718063046e-20,3.301632252078742e-21,2.954645261331537e-17,2.0684981970693487e-23,2.2644369832492103e-26,8.665158979957296e-17,2.7331120898109524e-18,2.6736445877040677e-23
0.17150297448753515,0.0027079452504016393,0.0915567593028733,0.0,0.004968099620688244,0.44857424159545506,2.3897381543722234e-22,0.456894204550301,1.1116292353498466e-05,3.911997998287412e-12,5.098575539626262e-07,2.426318673124127e-07,3.0163705406354918e-15,0.00010995410355456045,2.6214080612569464e-10,2.747199714780921e-17,2.204918926240374e-09,4.326237717424981e-07,5.593479641435345e-10,7.997494936439422e-11,3.215507275759511e-23,2.6408090312236673e-14,6.31588058217371e-12,7.474253893887864e-17,6.083600073256654e-25,5.302123867415251e-10,0.0028908520395548535,1.0796999014819986e-12,1.0860587008043656e-10,3.7593447007761e-19,5.080655647121135e-06,1.4073172620538032e-07,7.842072510387251e-19,6.587295383005218e-13,3.4939377304979043e-22,3.7980767080254023e-25,2.8526872454515535e-53,2.120146101592243e-14,3.372097398951824e-21,3.045140207354029e-20,3.3026273545426147e-21,2.9693037968938615e-17,2.0784924489902332e-23,2.2756712464413044e-26,8.66780635049489e-17,2.733944724690882e-18,2.6744609879592244e-23
0.17241435364679955,0.0027079452504016393,0.0915567593028733,0.0,0.004968099591386942,0.448574113805255,2.40327004707996e-22,0.45689417238451235,1.1180600477252987e-05,3.9120624509516034e-12,5.098573948521836e-07,2.4263604139232236e-07,3.0164662480038906e-15,0.00010995408724415419,2.621410631031095e-10,2.747704984665499e-17,2.217674408785623e-09,4.326306014194045e-07,5.593479214684909e-10,7.997612508972412e-11,3.215506570471844e-23,2.6408085677037047e-14,6.31598856326442e-12,7.474380429015366e-17,6.083598004983392e-25,5.302215050236044e-10,0.0028908511989566192,1.079699558173826e-12,1.0860775329291334e-10,3.782425025737298e-19,5.111943966529996e-06,1.4159833848995115e-07,7.842069975654221e-19,6.587292359159133e-13,3.493937232821881e-22,3.7981325667797085e-25,2.8688827798377176e-53,2.1201451148432744e-14,3.372146484393654e-21,3.0451849672548315e-20,3.30361712998494e-21,2.983960089255246e-17,2.0884850841817203e-23,2.286903790413095e-26,8.670439753087343e-17,2.734772953970039e-18,2.6752730787239416e-23
0.17332573280606395,0.0027079452504016393,0.0915567593028733,0.0,0.004968099562296425,0.4485739860137527,2.4168020100907684e-22,0.45689414021873415,1.1244909120798705e-05,3.912123906483656e-12,5.098572357624546e-07,2.426400186051924e-07,3.01655749864085e-15,0.00010995407093825135,2.621412909789018e-10,2.7482091965031266e-17,2.2304299943730854e-09,4.3263708776158846e-07,5.593478788170597e-10,7.997724631051572e-11,3.215505865440579e-23,2.640808104406056e-14,6.316091530689292e-12,7.474501041858724e-17,6.083595937257946e-25,5.302301931243083e-10,0.002890850358472653,1.07969921495533e-12,1.0860954838990662e-10,3.805505728385976e-19,5.1432328019813055e-06,1.424649650559312e-07,7.842067441567457e-19,6.58728933553672e-13,3.4939367351406247e-22,3.7981858368992533e-25,2.8850769069770576e-53,2.1201441282632343e-14,3.3721932720349897e-21,3.0452276521652806e-20,3.3046018241163545e-21,2.998614229955671e-17,2.0984761692236056e-23,2.2981346853175873e-26,8.673059831952564e-17,2.7355969808411322e-18,2.676081058766098e-23
0.17423711196532835,0.0027079452504016393,0.0915567593028733,0.0,0.004968099533406916,0.44857385822101026,2.430334040024588e-22,0.4568941080529664,1.1309218259097588e-05,3.912182503495692e-12,5.098570766924814e-07,2.426438080534502e-07,3.016644498563643e-15,0.00010995405463664322,2.62141491094507e-10,2.7487123992159317e-17,2.2431856780338105e-09,4.3264324669472913e-07,5.593478361881466e-10,7.997831554882385e-11,3.2155051606538395e-23,2.6408076413204194e-14,6.316189716287375e-12,7.47461600626874e-17,6.083593870054951e-25,5.302384709336849e-10,0.0028908495180976672,1.0796988718223591e-12,1.0861125944554876e-10,3.8285867911750657e-19,5.174522129101662e-06,1.43331605228414e-07,7.842064908097019e-19,6.587286312127662e-13,3.4939362374543834e-22,3.7982366381663226e-25,2.9012696813045323e-53,2.120143141844307e-14,3.3722378682008514e-21,3.0452683581001236e-20,3.3055816713434376e-21,3.013266306872754e-17,2.1084657680063218e-23,2.3093639985011056e-26,8.675667201672746e-17,2.7364169991494135e-18,2.676885117709733e-23
0.17514849112459274,0.0027079452504016393,0.0915567593028733,0.0,0.004968099504709091,0.44857373042708715,2.4438661336577755e-22,0.45689407588720904,1.1373527868269452e-05,3.912238374212216e-12,5.098569176413503e-07,2.4264741842027056e-07,3.016727444304711e-15,0.00010995403833913071,2.6214166472994017e-10,2.749214639472446e-17,2.2559414550285724e-09,4.326490934063563e-07,5.593477935807076e-10,7.997933521036175e-11,3.215504456100289e-23,2.6408071784369625e-14,6.31628334121702e-12,7.474725583480459e-17,6.083591803350196e-25,5.302463574256576e-10,0.0028908486778266205,1.0796985287709505e-12,1.086128903463203e-10,3.851668197368849e-19,5.205811924644781e-06,1.441982583636995e-07,7.842062375214345e-19,6.587283288922111e-13,3.4939357397633918e-22,3.798285084837694e-25,2.917461155234947e-53,2.1201421555790358e-14,3.3722803743115124e-21,3.045307176644983e-20,3.306556895285636e-21,3.027916404363305e-17,2.1184539418361714e-23,2.3205917946117177e-26,8.678262448549538e-17,2.7372331938201065e-18,2.6776854364531704e-23
0.17605987028385714,0.0027079452504016393,0.0915567593028733,0.0,0.0049680994761940565,0.44857360263204016,2.457398287915884e-22,0.45689404372146214,1.1437837925538621e-05,3.912291644762414e-12,5.098567586081908e-07,2.4265085798874167e-07,3.016806523344874e-15,0.0001099540220455239,2.6214181310657273e-10,2.7497159617906722e-17,2.2686973208373486e-09,4.326546423800121e-07,5.593477509937468e-10,7.99803075898357e-11,3.215503751769121e-23,2.6408067157463152e-14,6.316372616444368e-12,7.474830022690119e-17,6.083589737120615e-25,5.302538706999059e-10,0.002890847837654703,1.0796981857973284e-12,1.0861444479962869e-10,3.8747499310058404e-19,5.23710216643957e-06,1.450649238478606e-07,7.842059842892214e-19,6.587280265910702e-13,3.493935242067875e-22,3.798331285897988e-25,2.9336513792325193e-53,2.1201411694603155e-14,3.372320887107387e-21,3.045344195159439e-20,3.3075277092688708e-21,3.0425646033996514e-17,2.1284407495368292e-23,2.331818135703766e-26,8.68084613189794e-17,2.7380457412665305e-18,2.67848218756824e-23
0.17697124944312154,0.0027079452504016393,0.0915567593028733,0.0,0.004968099447853335,0.4485734748359231,2.470930499866784e-22,0.45689401155572557,1.1502148409183029e-05,3.91234243545925e-12,5.098565995921714e-07,2.4265413466016724e-07,3.0168819145270442e-15,0.00010995400575564186,2.6214193738978546e-10,2.7502164086364656e-17,2.2814532711491744e-09,4.326599074278351e-07,5.593477084263153e-10,7.998123487603755e-11,3.2155030476500306e-23,2.6408062532395403e-14,6.3164577432097885e-12,7.474929561606069e-17,6.083587671344201e-25,5.302610280218589e-10,0.0028908469975773283,1.0796978428978906e-12,1.0861592634199991e-10,3.897831976862831e-19,5.268392833340567e-06,1.459316010953676e-07,7.842057311104663e-19,6.587277243084482e-13,3.4939347443680463e-22,3.7983753453015226e-25,2.949840401878483e-53,2.1201401834813688e-14,3.3723594988637235e-21,3.0453794969708995e-20,3.3084943167967812e-21,3.0572109817010295e-17,2.138426247546855e-23,2.3430430813385202e-26,8.683418785281694e-17,2.7388548097797595e-18,2.6792755356814485e-23
0.17788262860238593,0.0027079452504016393,0.0915567593028733,0.0,0.0049680994196788395,0.44857334703878765,2.4844627667140863e-22,0.4568939793899995,1.156645929848561e-05,3.9123908610659525e-12,5.098564405924998e-07,2.4265725597154343e-07,3.0169537884513264e-15,0.00010995398946931183,2.6214203869150323e-10,2.7507160205174995e-17,2.2942093018525287e-09,4.326649017216419e-07,5.593476658775073e-10,7.99821191567062e-11,3.2155023437331884e-23,2.6408057909081096e-14,6.316538913473251e-12,7.475024426974796e-17,6.083585605999957e-25,5.302678458608824e-10,0.0028908461575901227,1.0796975000691997e-12,1.0861733834690077e-10,3.9209143204210488e-19,5.299683905180665e-06,1.4679828954778143e-07,7.842054779826906e-19,6.587274220434908e-13,3.493934246664111e-22,3.7984173622032257e-25,2.966028269936555e-53,2.120139197635725e-14,3.3723962975955653e-21,3.045413161559686e-20,3.3094569120006453e-21,3.071855613860093e-17,2.148410490013708e-23,2.354266688681151e-26,8.685980917692758e-17,2.7396605599006308e-18,2.6800656378378875e-23
0.17879400776165033,0.0027079452504016393,0.0915567593028733,0.0,0.0049680993916628585,0.44857321924068283,2.497995085790878e-22,0.45689394722428384,1.1630770573688004e-05,3.9124370310504624e-12,5.098562816084207e-07,2.426602291122469e-07,3.017022307852306e-15,0.00010995397318636923,2.6214211807262086e-10,2.751214836072989e-17,2.3069654090261276e-09,4.3266963782257183e-07,5.593476233464601e-10,7.998296242316895e-11,3.215501640009223e-23,2.6408053287438982e-14,6.3166163103396346e-12,7.475114835083262e-17,6.083583541067876e-25,5.30274339926748e-10,0.002890845317688918,1.0796971573079817e-12,1.0861868403220847e-10,3.9439969478335673e-19,5.3309753627259806e-06,1.4766498867250274e-07,7.84205224903535e-19,6.587271197953855e-13,3.493933748956262e-22,3.798457431179051e-25,2.9822150284166115e-53,2.1201382119172252e-14,3.372431367253412e-21,3.045445264735728e-20,3.3104156800688893e-21,3.0864985714648896e-17,2.1583935288842134e-23,2.3654890125942004e-26,8.68853301467723e-17,2.7404631447748916e-18,2.6808526438486374e-23
0.17970538692091473,0.0027079452504016393,0.0915567593028733,0.0,0.004968099363798038,0.4485730914416555,2.511527454553743e-22,0.45689391505857846,1.169508221594627e-05,3.912481049828335e-12,5.098561226392136e-07,2.42663060939968e-07,3.0170876279593027e-15,0.00010995395690665696,2.621421765453193e-10,2.7517128921593404e-17,2.3197215889301537e-09,4.3267412770936533e-07,5.593475808323496e-10,7.998376657477111e-11,3.215500936469194e-23,2.6408048667391544e-14,6.316690108464703e-12,7.475200992238424e-17,6.083581476528874e-25,5.302805252044457e-10,0.0028908444778697343,1.0796968146111125e-12,1.0861996646734182e-10,3.967079845894317e-19,5.362267187632801e-06,1.4853169796158093e-07,7.842049718707472e-19,6.587268175633567e-13,3.493933251244684e-22,3.7984956424363687e-25,2.998400720636125e-53,2.1201372263199907e-14,3.372464787909971e-21,3.045475878807189e-20,3.3113707976571164e-21,3.1011399232161835e-17,2.1683754139915428e-23,2.376710105727501e-26,8.691075539410289e-17,2.7412627104922415e-18,2.6816366966224245e-23
0.18061676608017913,0.0027079452504016393,0.0915567593028733,0.0,0.004968099336077364,0.4485729636417504,2.5250598705770547e-22,0.45689388289288363,1.1759394207288723e-05,3.91252301699463e-12,5.09855963684191e-07,2.4266575799592223e-07,3.017149896840331e-15,0.00010995394063002532,2.6214221507527796e-10,2.752210223931927e-17,2.332477837997879e-09,4.32678382805334e-07,5.593475383343909e-10,7.998453342310457e-11,3.2155002331045787e-23,2.6408044048864815e-14,6.3167604744427385e-12,7.475283095225078e-17,6.08357941236475e-25,5.302864159874257e-10,0.0028908436381287787,1.0796964719756115e-12,1.0862118858006982e-10,3.990163002008568e-19,5.393559362406512e-06,1.4939841693057594e-07,7.842047188821793e-19,6.587265153466647e-13,3.493932753529558e-22,3.7985320820147993e-25,3.0145853882800254e-53,2.1201362408384154e-14,3.3724966359384263e-21,3.045505072741461e-20,3.312322433279503e-21,3.1157797350405255e-17,2.1783561931390135e-23,2.3879300186048183e-26,8.693608933722228e-17,2.7420593964099587e-18,2.6824179324821944e-23
0.18152814523944352,0.0027079452504016393,0.0915567593028733,0.0,0.0049680993084941505,0.44857283584101026,2.538592331547537e-22,0.4568938507271991,1.182370653057567e-05,3.9125630275452894e-12,5.09855804742698e-07,2.4266832651937297e-07,3.0172092557305046e-15,0.0001099539243563316,2.6214223458379267e-10,2.7527068649231683e-17,2.345234152827673e-09,4.326824140040852e-07,5.593474958518353e-10,7.998526469604373e-11,3.21549952990725e-23,2.640803943178835e-14,6.31682756717661e-12,7.475361331742944e-17,6.083577348558144e-25,5.302920259093311e-10,0.0028908427984624366,1.0796961293986393e-12,1.086223531630117e-10,4.0132464041645777e-19,5.424851870362397e-06,1.5026514511747325e-07,7.842044659357842e-19,6.587262131446042e-13,3.493932255811049e-22,3.7985668319778827e-25,3.0307690714584494e-53,2.1201352554671548e-14,3.3725269841825838e-21,3.045532912318803e-20,3.3132707476823994e-21,3.1304180701990603e-17,2.188335912180595e-23,2.399148799707244e-26,8.696133619077884e-17,2.7428533354618266e-18,2.683196481467309e-23
