Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257),SX(1387)
5.097236813589596e-08,0.0005579325240476547,0.0915567593028733,0.0,0.000599083795571829,0.4505131217389907,1.2365630305307902e-15,0.45690061176737623,1.3204217118901598e-15,9.448559779710892e-19,2.389917150355341e-11,4.6220023142926344e-17,1.0661153156997177e-28,2.6808959491778887e-05,7.467206918958827e-16,5.030366889295852e-21,1.3578639652307934e-18,4.2558982765341913e-17,5.497465837463367e-10,7.244806268607684e-16,3.7026611262316176e-22,1.9406009783534444e-15,7.794416877628083e-18,1.7721545534458709e-22,-3.8948870986877974e-27,2.221430809694558e-18,0.0010161021134636103,2.4121972349612075e-17,4.985686596240111e-21,6.522205720986735e-29,2.869956562155012e-19,3.577771712118307e-18,-1.5245969199396125e-21,3.400255438776553e-20,-1.0893104570541128e-34,-5.011790944214075e-35,5.318059814013666e-33,1.2029546146929902e-25,5.88719619568701e-25,-2.3313382335977947e-32,5.998921812935398e-38,2.9489793255348224e-37,1.3580949797599382e-19,5.967968219890054e-37,3.729101703530593e-32,1.4068040238840658e-33,3.1139617521621752e-37,3.8200269543543404e-36,-6.802455028504103e-42,-2.008990578604958e-39,5.947866435901236e-42,6.7943965093965755e-31,2.157587905430754e-45,1.0091660706184713e-41,-7.483343567591381e-49,2.798806069602154e-29,4.981879179082607e-32,-4.4266970430655846e-52,-2.6011354036244578e-56,1.779153870092986e-29,5.917836044615049e-25,6.407163672394522e-23,1.2425152552409517e-32,1.3660398363576695e-37,2.3095430373492738e-35,1.948790560466891e-30,2.843273462035552e-29,2.8198541928196823e-27
5.118743931364126e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005977086372511093,0.45051171576036625,1.2402610415973692e-15,0.4569006117685163,1.3239891659554598e-15,9.49856580310387e-19,2.396275261525908e-11,4.6483784610884666e-17,1.073425162998836e-28,2.6747321418850377e-05,7.488862038648682e-16,5.839366437002927e-21,1.3545463400435211e-18,4.243140462289094e-17,5.485429748129453e-10,7.262967876639249e-16,2.9812744560880033e-22,1.9418858807368726e-15,7.815379854202945e-18,3.0141996568554305e-22,-4.147653906719431e-27,2.2317651935547878e-18,0.0010175389110608725,2.4130553930911618e-17,5.002192027496365e-21,4.382053831244913e-28,2.899536708619313e-19,3.596645052848018e-18,1.499852893547721e-21,3.3602895291387764e-20,1.260075654573087e-33,-3.2213002646259026e-34,5.402498625628035e-33,1.1110014020741637e-25,6.343567725255862e-25,-8.05698434137692e-32,5.98845785634653e-38,2.810570795252793e-37,1.3384170587427455e-19,5.592746055031575e-37,3.7793000851909457e-32,1.4256700858107533e-33,3.075346880817367e-37,3.866007370336406e-36,-1.2739407333823503e-39,2.5353817891362745e-39,5.041280123852783e-42,6.836375262555526e-31,2.1648340516873966e-45,-4.558224153090628e-40,-6.826065001309042e-49,2.822347459690846e-29,5.018546313632609e-32,2.5192682451893577e-51,1.5896424285785573e-56,1.886762381185711e-29,5.9879182372338375e-25,6.446092920481451e-23,1.2283805374767854e-32,1.3612915916589101e-37,2.648615746226535e-35,1.9685949843773616e-30,2.8798644170212614e-29,2.8444601624266188e-27
5.140251049138655e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005963443899017965,0.4505103209371157,1.2439452228414045e-15,0.45690061176965446,1.3275492803601862e-15,9.548582431191528e-19,2.402618659238682e-11,4.674770210798726e-17,1.082193005954458e-28,2.6686172146321623e-05,7.510421364061526e-16,4.409033974690695e-21,1.352626331999104e-18,4.230476919019021e-17,5.473414003930407e-10,7.281080008186019e-16,-1.4367130948684004e-22,1.9406599324910435e-15,7.836683931422027e-18,-4.6542503412387166e-24,8.320772415851479e-27,2.2420833365967443e-18,0.0010189643088842912,2.413917940980405e-17,5.018676770890578e-21,-4.220396424307539e-28,2.9292723954076793e-19,3.6155139786170044e-18,5.857488019823595e-22,3.3907167415912776e-20,-7.377954493210173e-34,3.4105310914803856e-34,5.605417627095741e-33,1.5863554445235911e-25,5.879358518950984e-25,9.765875186210073e-32,6.05455850180764e-38,3.056633302687684e-37,1.3507621849165206e-19,6.156771486429973e-37,3.82980367653925e-32,1.4446420288661421e-33,3.132206390638996e-37,3.90714318832834e-36,1.1554299464558919e-39,4.559676257298528e-40,3.5699328998788355e-42,6.890652925427027e-31,2.2281665400319905e-45,4.143594636681217e-40,-6.541593977555472e-49,2.8459669504975667e-29,5.054880574422315e-32,4.227002536446103e-51,6.303448806132299e-57,1.6488524293060288e-29,6.058350088658556e-25,6.488407400175895e-23,1.3164674606605687e-32,1.4298249602494107e-37,1.91180308231636e-35,1.9884909208584355e-30,2.9166900998443823e-29,2.865899191371276e-27
5.161758166913185e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005949909669034897,0.45050893718067886,1.2476156716825602e-15,0.4569006117707906,1.3311003932407293e-15,9.598609662165627e-19,2.408947159227762e-11,4.701166211278207e-17,1.0928623338686616e-28,2.6625507794604105e-05,7.531885482701816e-16,4.8005449443524646e-21,1.3496089121297461e-18,4.2179006069221765e-17,5.461419432818641e-10,7.299142119701365e-16,3.5028677760755913e-22,1.9399810395520953e-15,7.857579887403157e-18,1.380046861375593e-22,-3.0425887154201992e-27,2.2523784733472413e-18,0.0010203783974337677,2.4147813377535584e-17,5.035141779287834e-21,-5.233705135347252e-29,2.9591635024626865e-19,3.634368912939993e-18,-1.972981199086359e-21,3.4505255343706255e-20,-6.08119007346186e-34,3.844315076185484e-35,5.734768816140065e-33,1.2655644705954194e-25,5.85383122723802e-25,-2.3092900374022867e-33,6.104893320328401e-38,3.0569563827692298e-37,1.3764893325229278e-19,6.206449417377508e-37,3.8807302420770704e-32,1.4637690316964657e-33,3.200089684028372e-37,3.950392879439162e-36,3.6393457314416808e-40,-2.5455714750894714e-39,6.01131442682034e-42,6.956701405788169e-31,2.2218282828798822e-45,1.4344973355760743e-40,-6.553386289710907e-49,2.869664954752139e-29,5.090812296005609e-32,-1.4662861647422448e-51,-3.3279602732998785e-56,1.7819179548016994e-29,6.129259431306894e-25,6.535855009131498e-23,1.2765876650305575e-32,1.3998158367997369e-37,2.251366051943906e-35,2.0084889498963144e-30,2.953791229519444e-29,2.8929454500430364e-27
5.1832652846877146e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005936482823240003,0.45050756440319917,1.2512724853871874e-15,0.4569006117719247,1.3346427531696942e-15,9.648647496562576e-19,2.415260712530945e-11,4.727566849394476e-17,1.107685724982786e-28,2.6565324515165645e-05,7.553255078545868e-16,6.076498387050487e-21,1.3461594867823674e-18,4.205407506562033e-17,5.449446843227672e-10,7.317154083715153e-16,3.79163046030212e-22,1.9415099763958656e-15,7.878435324986315e-18,3.5743150452132045e-22,-6.42219133480637e-27,2.262650884008118e-18,0.0010217812664899389,2.4156394914653416e-17,5.051599053356685e-21,5.913754644954394e-28,2.9892099612543393e-19,3.653210194916101e-18,1.2832642285615204e-21,3.406360318922456e-20,1.280463438614195e-33,-4.408058672050995e-34,5.803137666083951e-33,1.0211969803033677e-25,6.407492238709375e-25,-1.1277571603174302e-31,6.147953905205838e-38,2.8689683576951544e-37,1.354971215313183e-19,5.70408715074648e-37,3.931770259226889e-32,1.4829513634415316e-33,3.1725829081780854e-37,3.992063662947102e-36,-1.698491321276085e-39,1.6603917511368753e-39,5.668445969984963e-42,7.050601525218267e-31,2.2131543173799908e-45,-6.0367319402564565e-40,-8.38913164882983e-49,2.893442388535248e-29,5.125779896383063e-32,2.767939833203749e-51,1.494937201682056e-56,1.9719505428454836e-29,6.200628986768623e-25,6.592852966403851e-23,1.2422314284385125e-32,1.381557347251513e-37,2.833580797910546e-35,2.0285500289428964e-30,2.9911410799327247e-29,2.921506785527088e-27
5.2026216906847914e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005924489770780565,0.4505063382184255,1.254552039636258e-15,0.45690061177294355,1.337825450344079e-15,9.693690621025131e-19,2.420930648219801e-11,4.7513493978346685e-17,1.119066697870777e-28,2.6511567724298156e-05,7.572407608592943e-16,4.264261726913226e-21,1.3446239147440175e-18,4.194244051778197e-17,5.438690959804347e-10,7.333323604810445e-16,-2.908347147333101e-22,1.940550754906866e-15,7.897638284598455e-18,-5.344365378175621e-23,1.1827328947271054e-26,2.2718874962558413e-18,0.0010230343296023328,2.4164150355224407e-17,5.066378309843558e-21,-5.538347752920571e-28,3.0163844943163502e-19,3.670170905431907e-18,1.3315099042720348e-21,3.418113723014408e-20,-4.442931289190941e-34,4.475296376181663e-34,5.986517198043787e-33,1.7013791311646673e-25,5.920893653358557e-25,1.3159561167842116e-31,6.214111317863957e-38,3.1720339646672085e-37,1.3589750910800767e-19,6.3741809572483755e-37,3.9782994578824455e-32,1.5004296329970657e-33,3.226113585314145e-37,4.027154858138963e-36,1.4534540128835412e-39,1.4291243733379388e-39,3.169535407299748e-42,7.1236059125265895e-31,2.2886897016509425e-45,5.167419594315011e-40,-9.654439935805977e-49,2.914908576673139e-29,5.158132087562616e-32,8.013263046755382e-51,1.7157413453978843e-56,1.6485378984040116e-29,6.265416217658165e-25,6.639312381395651e-23,1.3626180907222514e-32,1.4756717150036974e-37,1.8516465584813853e-35,2.04673550039371e-30,3.025055336883374e-29,2.9463852562143115e-27
5.221978096681868e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005912582392136266,0.450505120792942,1.257820698518837e-15,0.45690061177396074,1.3410008318557682e-15,9.73874234673392e-19,2.4265888912332247e-11,4.77514534397935e-17,1.1252354709145585e-28,2.6458194746669616e-05,7.591484694830162e-16,4.255956958051441e-21,1.3421018476184535e-18,4.183152747117248e-17,5.427954083206291e-10,7.349453836226607e-16,2.770240758587922e-22,1.9392389758437555e-15,7.916260095724912e-18,3.5758252561623866e-23,-3.6454181578539094e-28,2.2811115698195722e-18,0.0010242784415180832,2.4171936937369407e-17,5.081113859418823e-21,-3.499918395493355e-28,3.0436847428454077e-19,3.687128717884002e-18,-2.6318474646785055e-21,3.5015800042581443e-20,-1.2466073829894201e-33,2.641140498087215e-34,6.1394332039592657e-33,1.4251883753063705e-25,5.749808118874736e-25,5.322972785010905e-32,6.245804514474344e-38,3.233376995633018e-37,1.3955421639419288e-19,6.602132228333919e-37,4.025522177470062e-32,1.5181594932919838e-33,3.311532631691187e-37,4.069797186561847e-36,1.2721100618760157e-39,-2.822907570621641e-39,5.817804752315556e-42,7.159448717372642e-31,2.2889632500554964e-45,4.670093201119901e-40,-8.653199811137785e-49,2.9364312816536367e-29,5.191873165721486e-32,-2.2068011716265563e-51,-4.853357986794204e-56,1.73617593213191e-29,6.330710016495954e-25,6.673627235070064e-23,1.3277340996290807e-32,1.4466124287638843e-37,2.039438095523729e-35,2.0650492297055756e-30,3.059248160163438e-29,2.9697229100583736e-27
5.241334502678945e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005900760074947517,0.4505039120641414,1.2610785325042796e-15,0.45690061177497593,1.3441681527075446e-15,9.783802674147136e-19,2.4322351604782707e-11,4.798938568977807e-17,1.1357950867769478e-28,2.6405202839759324e-05,7.61048669252046e-16,6.777735609783542e-21,1.3384640838686303e-18,4.1721251514893174e-17,5.417236762744119e-10,7.365543918446697e-16,6.986154663177342e-22,1.941158373706698e-15,7.934578313528771e-18,5.323505645125181e-22,-1.487551128764226e-26,2.290313420223744e-18,0.001025513666215594,2.417966600602757e-17,5.095851403395e-21,1.0708794333345889e-27,3.0711108030828016e-19,3.704070007859438e-18,5.030378987785467e-22,3.4581571521742215e-20,1.3369959490063802e-33,-8.15470515193127e-34,6.173069348589337e-33,7.193907195721141e-26,6.5762864089773275e-25,-2.1876479262584023e-31,6.275788965497201e-38,2.8438069606877187e-37,1.3744771193278827e-19,5.647600682324179e-37,4.072461592784279e-32,1.5358044025942594e-33,3.2565826071994237e-37,4.1121385692374795e-36,-2.972366141019324e-39,3.47676490221129e-40,7.141257698057071e-42,7.223757937723553e-31,2.2413168571083418e-45,-1.0501201556341388e-39,-9.684013112856693e-49,2.9580139934666163e-29,5.22418269488883e-32,3.274514413142554e-51,4.4661249924497383e-57,2.14901844559268e-29,6.396150485017077e-25,6.717810902978285e-23,1.2173024757060015e-32,1.3704013797295843e-37,3.293395367517394e-35,2.083355023201246e-30,3.093587767913622e-29,2.991751773398092e-27
5.260690908676022e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005889022211235788,0.4505027119698647,1.2643256107102665e-15,0.4569006117759893,1.3473314660249235e-15,9.828871621013761e-19,2.437870041908542e-11,4.822751220949691e-17,1.1486384829772322e-28,2.6352589280753508e-05,7.629414275988909e-16,4.546573858243097e-21,1.337255788538164e-18,4.1611723851450955e-17,5.406539536755789e-10,7.381595691118049e-16,-4.69527510107688e-22,1.9409926867261873e-15,7.953812351524518e-18,-3.68305147936205e-23,1.516980089427796e-26,2.2995064137898243e-18,0.0010267400672154875,2.418741699307577e-17,5.110577333923018e-21,-4.887106352206444e-28,3.0986625313339316e-19,3.721013508224171e-18,3.179803161576306e-21,3.422893694599861e-20,4.912869988498588e-34,4.092513914182239e-34,6.327652783680296e-33,1.7406961431835392e-25,6.087345318779821e-25,1.3524198427895335e-31,6.331508481825406e-38,3.1894797742439343e-37,1.3571149915181966e-19,6.345249336666625e-37,4.119657834908091e-32,1.5535437266481963e-33,3.2724454156792784e-37,4.145346562805495e-36,1.0783016094004457e-39,3.0648680781995456e-39,2.7133953839325687e-42,7.306333063653891e-31,2.3394971726385454e-45,3.7667095033271765e-40,-1.1824305410907704e-48,2.979663509658166e-29,5.256167564608516e-32,1.4714502794693028e-50,5.124890944053362e-56,1.6940424434072832e-29,6.461979826280606e-25,6.767661744234818e-23,1.3924574596616196e-32,1.509328794512864e-37,1.9573542454876997e-35,2.1017505213029036e-30,3.1282146423815437e-29,3.0183952618731597e-27
5.2800473146730986e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005877368197373228,0.4505015204483973,1.2675620026972642e-15,0.4569006117770007,1.3504875676714114e-15,9.873949205900317e-19,2.4434935584101856e-11,4.846573960444269e-17,1.1570579209306676e-28,2.630035136627309e-05,7.64826785018762e-16,4.450805540816915e-21,1.3348067363798982e-18,4.15029283675989e-17,5.395862931335274e-10,7.39760924720214e-16,1.3831023751831627e-22,1.9395440543244712e-15,7.972349056754722e-18,4.829624832771254e-23,2.1411191985386913e-27,2.3086849803696893e-18,0.0010279577075838835,2.419522984451697e-17,5.125263574888659e-21,-3.01336369749047e-28,3.126339829860421e-19,3.7379513363393685e-18,-8.865798691659198e-22,3.508155868171292e-20,-8.01116708800152e-34,2.3691312509049015e-34,6.499710016606415e-33,1.478432973177447e-25,5.966114384877154e-25,5.594363099371722e-32,6.38019462779635e-38,3.269769231561845e-37,1.3944988106483373e-19,6.6303927742154355e-37,4.1674851049459984e-32,1.571505049186913e-33,3.3718299388868033e-37,4.187232507674755e-36,1.0030689590790537e-39,-4.954058970578202e-40,4.9325586644402e-42,7.358076998596574e-31,2.3524076206997787e-45,3.623770967627098e-40,-1.1522985317101048e-48,3.0013736755558346e-29,5.289608414391256e-32,9.636005770136799e-52,-2.5122997410677304e-56,1.779685929797242e-29,6.528349339060593e-25,6.807901539102261e-23,1.3577016280662266e-32,1.4801696544925366e-37,2.127690961998526e-35,2.1202689148791853e-30,3.1632141645735914e-29,3.049647590525711e-27
5.297468080070468e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005866950781100416,0.45050045535817757,1.2704656758605519e-15,0.45690061177790925,1.353321502025449e-15,9.914526429856046e-19,2.448544762152396e-11,4.8680143230780234e-17,1.1679130540708572e-28,2.6253656200540795e-05,7.665173116071323e-16,6.264895758883706e-21,1.3317295465529803e-18,4.1405566516980884e-17,5.386272041728862e-10,7.411988029122099e-16,5.84844142595468e-22,1.9403623154382156e-15,7.988788235556162e-18,4.318246439808638e-22,-1.1401933462204122e-26,2.3169281361490836e-18,0.0010290461453359792,2.420222196282348e-17,5.138473039293784e-21,7.8189310960176e-28,3.1513567249310127e-19,3.753183165364142e-18,-2.1482592317604746e-22,3.5074647382665256e-20,5.686139505382102e-34,-5.950634558794003e-34,6.567202433981599e-33,8.71593980734573e-26,6.430752000026013e-25,-1.619444194130609e-31,6.430638440969046e-38,3.0142627028860584e-37,1.3929892505127359e-19,6.025018416217387e-37,4.211110769676111e-32,1.5878908776196713e-33,3.366146948570887e-37,4.224573316084777e-36,-2.1229887189492654e-39,-5.273039134701762e-40,7.02533178726195e-42,7.425798597925683e-31,2.2972438569968816e-45,-7.427465776200755e-40,-1.1670552063719176e-48,3.020962922729662e-29,5.318574008179285e-32,4.87190446499331e-51,-5.801033382500987e-57,2.1037530852704658e-29,6.588559055630156e-25,6.851894934753905e-23,1.268310429913557e-32,1.4171471509528995e-37,3.0880984603914264e-35,2.1370512460622077e-30,3.194982829620573e-29,3.076401660167948e-27
5.314888845467837e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005856600363784519,0.45049939711793263,1.2733607991700912e-15,0.45690061177881613,1.3561526456068572e-15,9.955110681030155e-19,2.4535868277480476e-11,4.8894780735994215e-17,1.1785076686832822e-28,2.6207261189216117e-05,7.682019305906947e-16,3.491832804544076e-21,1.330952600866566e-18,4.130878115735958e-17,5.37669863829949e-10,7.426336093317113e-16,-1.0392236425165743e-21,1.9406631941931796e-15,8.006149492045491e-18,-3.159080422904069e-22,2.995303021483537e-26,2.32516881554142e-18,0.0010301275830362285,2.4209199484592867e-17,5.151659685069358e-21,-1.2553921208284475e-27,3.17647520356456e-19,3.7684232774796705e-18,4.0603222950188034e-21,3.442344181219345e-20,4.3828587373156594e-34,1.0101865078421146e-33,6.689655543178522e-33,2.2201518697370947e-25,5.757941256300269e-25,3.0980268286964367e-31,6.449231669184779e-38,3.4212864922643414e-37,1.362166762109944e-19,6.80293975034976e-37,4.2557500427762616e-32,1.6046498335356796e-33,3.3494635622756923e-37,4.254168300065858e-36,3.046063483057861e-39,2.7732115784905834e-39,1.5621960893446276e-42,7.492732912063166e-31,2.421682720417883e-45,1.0704298679920049e-39,-1.2379921784927068e-48,3.040603471659358e-29,5.34764056590783e-32,2.7894016614135046e-50,8.042490838609631e-56,1.499604038411783e-29,6.649384492782709e-25,6.895449876202044e-23,1.4994094486256074e-32,1.6004346355966315e-37,1.3443960917578774e-35,2.1540218324459144e-30,3.227121829297447e-29,3.106262335183e-27
5.3323096108652064e-08,0.0005579325240476547,0.0915567593028733,0.0,0.000584631651429487,0.45049834568358393,1.2762474226781684e-15,0.4569006117797214,1.3589780023985417e-15,9.995701973133194e-19,2.4586200072177434e-11,4.9109554220788834e-17,1.1807794359246908e-28,2.6161164401514228e-05,7.698806684551609e-16,2.657493506687107e-21,1.329082039052591e-18,4.121261358797887e-17,5.367143080808024e-10,7.4406542348081405e-16,-2.498034226999948e-22,1.938560324130836e-15,8.022678666542805e-18,-3.2820236001447518e-22,1.444994157377384e-26,2.333401141859868e-18,0.0010312020657284567,2.4216273215434828e-17,5.1648002234306255e-21,-1.3724692279635693e-27,3.201695310070787e-19,3.7836633933681255e-18,-1.5370847658937967e-21,3.553690383036472e-20,-1.5548093824329073e-33,1.0575919253026921e-33,6.87911762053867e-33,2.080364211810858e-25,5.56135436999367e-25,2.6796467265723415e-31,6.466696956895828e-38,3.617329886155078e-37,1.4114859873953832e-19,7.421298195997446e-37,4.301005744454719e-32,1.6216183821073806e-33,3.4744077039425375e-37,4.2959291782922706e-36,4.125754646129757e-39,-3.991512815479955e-40,3.3725722943841227e-42,7.5024469021924015e-31,2.4589908403096067e-45,1.460065391517425e-39,-1.0802264832302608e-48,3.0602928899106356e-29,5.379413451004003e-32,6.515570251628084e-51,-4.516995921554528e-56,1.5032209315528365e-29,6.710634024062071e-25,6.919180004365051e-23,1.4751020487126743e-32,1.5744953987437355e-37,1.2354839671301132e-35,2.171090683335604e-30,3.2594991351723706e-29,3.1344270028904953e-27
5.3497303762625757e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005836098804276908,0.45049730101133706,1.2791255968393021e-15,0.45690061178062485,1.361789708377706e-15,1.0036300325833111e-18,2.4636438689977034e-11,4.932261757432194e-17,1.2659278559768557e-28,2.611536391907403e-05,7.715534057942261e-16,1.6601123344953422e-20,1.3209143586465715e-18,4.11169514273002e-17,5.357605714311928e-10,7.454941136678923e-16,6.626399437897609e-21,1.9390618141050457e-15,8.037648457577308e-18,3.2327325624304835e-21,-1.6570010075352354e-25,2.3415142616409506e-18,0.001032269638166336,2.422340030214469e-17,5.17818163517768e-21,8.408499447331028e-27,3.227016579844923e-19,3.798747599081005e-18,-1.4996671608218142e-20,3.805698719750753e-20,1.5472454145660536e-33,-6.602112880140527e-33,6.89420449314351e-33,-4.1009445193348245e-25,9.275865958745092e-25,-1.927304522465311e-30,7.234195945970176e-38,1.8844668631599858e-37,1.5257936769136958e-19,3.910739724416607e-37,4.348797908884535e-32,1.639453346353534e-33,3.8146887464979536e-37,4.284619203217525e-36,-2.145598406740449e-38,-9.315903503581252e-39,2.6617662808008385e-41,8.086576114604026e-31,1.8650544361356704e-45,-7.521122440911015e-39,-1.572020561752455e-48,3.0800304128574984e-29,5.386750949441285e-32,1.3630869206360466e-50,-3.239467783541052e-55,4.48477497637596e-29,6.773150164210505e-25,7.129896640199471e-23,4.891680198243558e-33,8.253996787725333e-38,9.761706570568242e-35,2.18850799728222e-30,3.291665478214531e-29,3.0154653177118744e-27
5.367151141659945e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005825946808137313,0.4504962630576796,1.2819953707502254e-15,0.45690061178152663,1.364608292830656e-15,1.0076905779631231e-18,2.4686586336404052e-11,4.953609800452134e-17,1.3780530871865104e-28,2.6069857835872328e-05,7.732203559435019e-16,7.04295177127041e-21,1.3243187120917856e-18,4.10218297692206e-17,5.348086888568699e-10,7.46919748994541e-16,7.011196280090831e-22,1.940384478833619e-15,8.058412616640719e-18,5.793205515419442e-22,-1.546949509433042e-26,2.3496360955995047e-18,0.0010333303448152545,2.4230311358748677e-17,5.191621161983325e-21,1.195461903367933e-27,3.252438828288814e-19,3.813855652687296e-18,-8.729651562750108e-22,3.564649010527352e-20,1.6444575998990593e-33,-9.167986166821534e-34,7.021328313035799e-33,5.933307481472533e-26,6.457062173074937e-25,-2.431508684637549e-31,7.515801836660437e-38,3.5222118284986027e-37,1.4162275326418273e-19,6.98650041461226e-37,4.3990769335360304e-32,1.658226687403881e-33,3.979539900297917e-37,4.203524644513309e-36,-3.387418741376042e-39,-2.2028301031609938e-39,1.0482957266923164e-41,8.862000513745802e-31,2.1543067763408852e-45,-1.1740395516805114e-39,-2.5134635028395964e-48,3.0998206490778895e-29,5.385539784093107e-32,3.390881952025026e-50,3.631835929114039e-57,2.377158773589539e-29,6.837307985720216e-25,7.403248212000992e-23,1.3394340740537627e-32,1.5085880776351458e-37,3.6613013240078957e-35,2.206391160966292e-30,3.3233060998027126e-29,2.873709697528813e-27
5.382829830517577e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005816865847434366,0.4504953346080447,1.284571025593072e-15,0.45690061178233665,1.3671388706707696e-15,1.011345678845853e-18,2.4731644576865585e-11,4.9729137538843484e-17,1.4153921747720045e-28,2.6029152506941162e-05,7.747157363738138e-16,4.937878339962226e-21,1.3228827757765185e-18,4.0936740674621305e-17,5.339536083444948e-10,7.482003076702749e-16,1.7285843957297346e-22,1.939603728894623e-15,8.074147993808712e-18,1.5644369656275807e-22,5.211662755124996e-29,2.356986274741096e-18,0.0010342791470695255,2.4236662830438337e-17,5.2034844971890736e-21,1.1889498587583103e-29,3.275405325491158e-19,3.827519764353003e-18,1.396247480799293e-21,3.534258643166265e-20,-4.23789356262527e-34,8.037447099727975e-36,7.217664008596605e-33,1.420532878026493e-25,6.435515076377334e-25,1.56196608935065e-33,7.735467299139936e-38,3.930527075340518e-37,1.401628556107534e-19,7.925186004275317e-37,4.445884859722809e-32,1.6756785023591486e-33,4.102904066490912e-37,4.205743728421615e-36,7.010922651317218e-41,2.2935887169041406e-39,3.7827561932118886e-42,9.116422629471072e-31,2.4128859041565846e-45,2.5801451670865756e-41,-2.890526398133706e-48,3.117675962778919e-29,5.403850441612544e-32,1.9397795119016684e-51,-1.4488779690258946e-56,2.052764438896988e-29,6.896203013350371e-25,7.505564413586223e-23,1.470440765622957e-32,1.6135806566780507e-37,2.6240925208241106e-35,2.2226859359671684e-30,3.3514273920620637e-29,2.8654360440395632e-27
5.39850851937521e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005807837466056423,0.45049441153412245,1.2871399521973729e-15,0.4569006117831452,1.3696643903730818e-15,1.0150013573214344e-18,2.4776630288627233e-11,4.992299967403397e-17,1.403904359811927e-28,2.598868273529038e-05,7.762065219778732e-16,5.370215582934436e-21,1.3199394210979685e-18,4.085209218608316e-17,5.331000816213623e-10,7.494784295569603e-16,3.10747010904002e-22,1.9393568959353324e-15,8.088496736780268e-18,2.2740253522511474e-22,-3.4475750291777404e-27,2.3643725841014975e-18,0.001035222455832691,2.4243061773235144e-17,5.215177037160235e-21,1.996963098372281e-28,3.2984540563215633e-19,3.841244081017993e-18,-1.017080896877485e-21,3.5875024894569215e-20,-1.6744617760772277e-34,-1.4978672564427045e-34,7.335322805518323e-33,1.19393045397233e-25,6.210356881958022e-25,-4.3119956159182944e-32,7.641784193376105e-38,3.866540219257233e-37,1.4244611732013099e-19,7.76312324774793e-37,4.493233260421345e-32,1.6933361226729212e-33,4.102741179494159e-37,4.2590850298102874e-36,-4.975792661074731e-40,-4.810701588827376e-40,7.674882311474601e-42,9.069870154781571e-31,2.28332432975753e-45,-1.6491034052857731e-40,9.99172011387012e-47,3.1355688045402293e-29,5.433839382262647e-32,6.982853784693071e-48,2.1470162775854212e-54,2.1210287224014958e-29,6.9556096998736795e-25,7.520818008030441e-23,1.4523591960832797e-32,1.6012384970090519e-37,2.8304924027367215e-35,2.239068318149386e-30,3.367091777603962e-29,-1.646132331561326e-27
