Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25)
6.353867826929108e-08,0.000897708597878115,0.0,0.0,0.00014908445353622725,0.7986237458022591,0.09999983705031802,0.09999999987814884,9.550821748186594e-11,3.7474360035766566e-10,5.0042625678349635e-15,5.860204466640792e-12,1.508659654507336e-14,0.0018325791848263552,9.832628191026889e-16,6.353087553017301e-17,1.1202353263537507e-15,1.201131296892463e-07,2.6335602961313032e-11,3.8919406704382484e-08,3.8222238638643634e-19,3.466842859223691e-22,3.603483269304927e-09,1.6256292447347798e-14,1.0694761716485193e-30,4.4848018935052895e-15,0.00045994105696057396,2.6335054594420193e-11,2.0419747467746757e-12,1.412090241709336e-13,1.863302391463249e-24,5.728298672508009e-22,1.632459667990864e-19
6.376508718341702e-08,0.000897708597878115,0.0,0.0,0.0001490458670322151,0.7986237928283629,0.09999983711160121,0.09999999987773589,9.592796256519691e-11,3.763383266093748e-10,5.021258796741697e-15,5.8919731255809605e-12,1.5133423668146898e-14,0.0018327505079477554,9.830010462819171e-16,6.353632825440875e-17,1.1248683054404908e-15,1.2008203561011873e-07,2.6328786613535743e-11,3.888788147395723e-08,3.8225749639069854e-19,3.4669692646238627e-22,3.603609590004711e-09,1.626235435548688e-14,1.0731195819265843e-30,4.48966640057626e-15,0.00045980838284004165,2.6328238088395336e-11,2.051201357945037e-12,1.417326978773541e-13,1.8686012860684337e-24,5.746266617265126e-22,1.639922688683369e-19
6.399149609754296e-08,0.000897708597878115,0.0,0.0,0.0001490078577958458,0.7986238391496899,0.09999983717192841,0.09999999987732276,9.634778234722658e-11,3.7793307618087653e-10,5.038254812669482e-15,5.9237573158016295e-12,1.5180230455239e-14,0.0018329192655558496,9.827431896729727e-16,6.354169898989548e-17,1.1295039894101399e-15,1.2005140671446886e-07,2.6322072240715222e-11,3.8856849779091836e-08,3.822920805209466e-19,3.467093763047422e-22,3.603733142293463e-09,1.626832458819516e-14,1.0767620857697883e-30,4.494505071669436e-15,0.00045967769600901846,2.6321523559732176e-11,2.0604282174799877e-12,1.4225634454940882e-13,1.8739019375758576e-24,5.764246579471928e-22,1.647387129012613e-19
6.42179050116689e-08,0.000897708597878115,0.0,0.0,0.0001489704171116006,0.7986238847769165,0.09999983723131468,0.09999999987690945,9.676767571373142e-11,3.7952784783864884e-10,5.055250620507417e-15,5.955556818647045e-12,1.5227017206365132e-14,0.0018330854964571815,9.824891901496184e-16,6.354698898637071e-17,1.1341423553699968e-15,1.2002123597885112e-07,2.6315458303245522e-11,3.882630349823571e-08,3.8232614673498367e-19,3.4672163837587602e-22,3.6038539724154615e-09,1.6274204459817975e-14,1.0804036924711843e-30,4.499318284846158e-15,0.00045954896639158004,2.6314909468787278e-11,2.0696553048998803e-12,1.4277996402837653e-13,1.879204342117569e-24,5.782238452606365e-22,1.6548529753409344e-19
6.444431392579484e-08,0.000897708597878115,0.0,0.0,0.0001489335363978886,0.7986239297205542,0.09999983728977488,0.09999999987649599,9.718764156721033e-11,3.8112264036963336e-10,5.0722462250188934e-15,5.987371418565812e-12,1.5273784216859164e-14,0.0018332492388598274,9.82238989494077e-16,6.355219947428784e-17,1.1387833805286846e-15,1.1999151648775153e-07,2.630894328517917e-11,3.8796234655453187e-08,3.8235970286779147e-19,3.4673371555585044e-22,3.6039721257927453e-09,1.6279995266600288e-14,1.084044411239425e-30,4.504106412938935e-15,0.00045942216437609126,2.630839429957631e-11,2.078882600044164e-12,1.433035561581659e-13,1.884508495497422e-24,5.800242130657937e-22,1.6623202142507036e-19
6.467072283992078e-08,0.000897708597878115,0.0,0.0,0.00014889720720491931,0.7986239739909524,0.09999983734732364,0.09999999987608235,9.760767882663098e-11,3.8271745258087466e-10,5.08924163084512e-15,6.019200903069011e-12,1.5320531777450468e-14,0.0018334105303829602,9.819925303827446e-16,6.355733166470347e-17,1.1434270421977413e-15,1.1996224143187312e-07,2.6302525693851418e-11,3.8766635417452874e-08,3.823927566334957e-19,3.4674561067912877e-22,3.6040876470416706e-09,1.628569828691657e-14,1.08768425119925e-30,4.50886982361514e-15,0.00045929726080776997,2.6301976559398282e-11,2.0881100830662818e-12,1.4382712078526836e-13,1.8898143932030465e-24,5.818257508136538e-22,1.6697888325406468e-19
6.489713175404672e-08,0.000897708597878115,0.0,0.0,0.00014886142121261218,0.7986240175983,0.09999983740397524,0.09999999987566854,9.802778642717932e-11,3.8431228329916563e-10,5.106236842508561e-15,6.051045062688816e-12,1.5367260174339598e-14,0.0018335694080662552,9.8174975637199e-16,6.356238674970311e-17,1.1480733177931503e-15,1.1993340410645066e-07,2.629620405951089e-11,3.8737498090688004e-08,3.824253156272996e-19,3.4675732653533944e-22,3.604200579989094e-09,1.629131478149816e-14,1.0913232213922323e-30,4.513608879440167e-15,0.00045917422698137886,2.6295654778466112e-11,2.0973377344286436e-12,1.443506577587127e-13,1.895122030417511e-24,5.836284480080887e-22,1.6772588172222354e-19
6.512354066817266e-08,0.000897708597878115,0.0,0.0,0.00014882617022854034,0.7986240605526289,0.09999983745974386,0.09999999987525457,9.844796332001375e-11,3.859071313707003e-10,5.123231864416261e-15,6.082903690937609e-12,1.5413969689272643e-14,0.0018337259083791334,9.815106118841074e-16,6.35673659029585e-17,1.1527221848368197e-15,1.1990499790959398e-07,2.62899769349564e-11,3.870881511852604e-08,3.8245738732738285e-19,3.467688658700256e-22,3.6043109676881587e-09,1.6296845993658436e-14,1.0949613307775796e-30,4.518323937940051e-15,0.0004590530346340419,2.6289427509543544e-11,2.1065655348976965e-12,1.4487416693002007e-13,1.9004314020306455e-24,5.854322942066587e-22,1.6847301555161448e-19
6.53499495822986e-08,0.000897708597878115,0.0,0.0,0.00014879144618590908,0.7986241028638164,0.09999983751464339,0.09999999987484043,9.886820847202303e-11,3.8750199566073435e-10,5.1402267008630676e-15,6.11477658426759e-12,1.5460660599614183e-14,0.0018338800672298519,9.812750421937142e-16,6.357227027969305e-17,1.1573736209580008e-15,1.1987701634065822e-07,2.628384289517981e-11,3.8680579078485645e-08,3.8248897909677e-19,3.4678023138538204e-22,3.6044188524337266e-09,1.6302293149515573e-14,1.0985985882326438e-30,4.523015351663579e-15,0.0004589336559381815,2.6283293327587918e-11,2.1157934655390723e-12,1.4539764815315987e-13,1.9057425026500552e-24,5.872372790213755e-22,1.6922028348487713e-19
6.557635849642454e-08,0.000897708597878115,0.0,0.0,0.0001487572411415683,0.7986241445415875,0.09999983756868744,0.09999999987442615,9.928852086558737e-11,3.890968750532509e-10,5.1572213560347595e-15,6.146663542030894e-12,1.5507333178419002e-14,0.0018340319199744335,9.810429934142441e-16,6.357710101710708e-17,1.1620276038946502e-15,1.19849452998642e-07,2.6277800537014948e-11,3.865278267953895e-08,3.825200981851659e-19,3.4679142574097717e-22,3.6045242757774373e-09,1.6307657458212824e-14,1.1022350025536467e-30,4.527683468243847e-15,0.00045881606349457713,2.627725082939907e-11,2.125021507712822e-12,1.4592110128450696e-13,1.911055326611835e-24,5.890433921194321e-22,1.6996768428488112e-19
6.580276741055048e-08,0.000897708597878115,0.0,0.0,0.00014872354727405823,0.7986241855955165,0.09999983762188948,0.0999999998740117,9.970889949834375e-11,3.906917684506344e-10,5.174215834011085e-15,6.178564366440165e-12,1.5553987694502475e-14,0.0018341815014254535,9.808144124846175e-16,6.358185923482856e-17,1.166684111494743e-15,1.1982230158061274e-07,2.6271848478792382e-11,3.862541875947735e-08,3.8255075173076016e-19,3.4680245155446306e-22,3.604627278542425e-09,1.631294011213663e-14,1.1058705824564152e-30,4.532328630459303e-15,0.0004587002303255409,2.6271298633274164e-11,2.134249643068728e-12,1.4644452618279887e-13,1.916369867990984e-24,5.908506232238945e-22,1.7071521673439076e-19
6.602917632467642e-08,0.000897708597878115,0.0,0.0,0.00014869035688168752,0.7986242260350314,0.09999983767426267,0.0999999998735971,1.0012934338295488e-10,3.922866747733495e-10,5.191210138768702e-15,6.210478862529636e-12,1.5600624412509724e-14,0.0018343288458606717,9.80589247156298e-16,6.358654603493781e-17,1.1713431217175297e-15,1.1979555588015715e-07,2.6265985359999875e-11,3.859848028233922e-08,3.825809467620018e-19,3.468133114022717e-22,3.6047279008376932e-09,1.6318142287132338e-14,1.1095053365769007e-30,4.5369511762942244e-15,0.00045858612986820883,2.6265435378668077e-11,2.1434778535416994e-12,1.469679227090951e-13,1.921686120611527e-24,5.926589621143578e-22,1.7146287963573505e-19
6.625558523880236e-08,0.000897708597878115,0.0,0.0,0.00014865766238064356,0.7986242658694146,0.09999983772582,0.09999999987318235,1.0054985154688116e-10,3.9388159295962777e-10,5.208204274184048e-15,6.242406838116684e-12,1.5647243592983533e-14,0.001834473987031525,9.803674459804398e-16,6.359116250237748e-17,1.1760046126347407e-15,1.1976920978585862e-07,2.6260209840948633e-11,3.857196033589759e-08,3.8261069019934337e-19,3.4682400782029973e-22,3.6048261820721584e-09,1.6323265142717537e-14,1.113139273471888e-30,4.541551438998683e-15,0.00045847373596794456,2.6259659725859668e-11,2.1527061213472466e-12,1.4749129072673594e-13,1.9270040780563647e-24,5.944683986275712e-22,1.7221067181048368e-19
6.64819941529283e-08,0.000897708597878115,0.0,0.0,0.00014862545630313392,0.7986243051078051,0.09999983777657427,0.09999999987276745,1.0097042303215694e-10,3.954765219651589e-10,5.225198244036087e-15,6.274348103763849e-12,1.569384549243105e-14,0.0018346169581714704,9.801489582952343e-16,6.35957097053281e-17,1.1806685624317398e-15,1.197432572797992e-07,2.6254520602444944e-11,3.854585212920633e-08,3.8263998885695618e-19,3.468345433045797e-22,3.6049221609683685e-09,1.6328309822293215e-14,1.1167724016196715e-30,4.5461297471479456e-15,0.0004583630228718556,2.625397035562339e-11,2.161934428977022e-12,1.4801463010130287e-13,1.9323237336768356e-24,5.962789226580227e-22,1.72958592099129e-19
6.670840306705424e-08,0.000897708597878115,0.0,0.0,0.0001485937312955594,0.7986243437592025,0.09999983782653805,0.09999999987235239,1.0139105689516973e-10,3.970714607627897e-10,5.242192052009027e-15,6.306302472741327e-12,1.574043036338935e-14,0.0018347577920041938,9.799337342135905e-16,6.360018869527596e-17,1.1853349494086324e-15,1.1971769243608709e-07,2.6248916345467447e-11,3.852014899020318e-08,3.826688494444154e-19,3.468449203119397e-22,3.605015875575917e-09,1.6333277453352514e-14,1.1204047294205894e-30,4.55068642470134e-15,0.0004582539652224177,2.6248365968906575e-11,2.171162759194454e-12,1.4853794070057945e-13,1.9376450806020297e-24,5.980905241585014e-22,1.7370663936077338e-19
6.693481198118018e-08,0.000897708597878115,0.0,0.0,0.00014856248011671644,0.7986243818324668,0.09999983787572367,0.09999999987193718,1.0181175220644284e-10,3.986664083422272e-10,5.259185701694918e-15,6.3382697609899455e-12,1.5786998454489787e-14,0.0018348965207516795,9.797217246109056e-16,6.360460050740135e-17,1.1900037519813162e-15,1.1969250941940797e-07,2.6243395790849612e-11,3.8494844363367974e-08,3.8269727856835924e-19,3.4685514126065114e-22,3.6051073632845394e-09,1.6338169147687246e-14,1.1240362651977016e-30,4.555221791060577e-15,0.00045814653805120693,2.624284528651187e-11,2.18039109503044e-12,1.4906122239451327e-13,1.942968111747825e-24,5.9990319314062e-22,1.7445481247282221e-19
6.716122089530611e-08,0.000897708597878115,0.0,0.0,0.00014853169563602993,0.798624419336323,0.09999983792414327,0.09999999987152186,1.0223250805042159e-10,4.002613637097486e-10,5.276179196596181e-15,6.3702497870845596e-12,1.583355001052127e-14,0.0018350331761421415,9.795128811130499e-16,6.360894616089979e-17,1.1946749486824929e-15,1.196677024836007e-07,2.6237957678967558e-11,3.846993180743479e-08,3.8272528273411764e-19,3.4686520853106486e-22,3.605196660836925e-09,1.6342986001592185e-14,1.1276670171974323e-30,4.559736161127527e-15,0.0004580407167727363,2.623740704878505e-11,2.1896194197791132e-12,1.4958447505517825e-13,1.9482928198256862e-24,6.017169196753112e-22,1.7520311033068244e-19
6.738762980943205e-08,0.000897708597878115,0.0,0.0,0.00014850137083181525,0.798624456279362,0.09999983797180882,0.09999999987110639,1.0265332352526278e-10,4.018563258879166e-10,5.293172540128069e-15,6.402242372197946e-12,1.5880085272492365e-14,0.001835167789417829,9.793071560846311e-16,6.361322665908063e-17,1.1993485181626277e-15,1.1964326597025664e-07,2.6232600769432993e-11,3.844540499315627e-08,3.8275286834731536e-19,3.4687512446623554e-22,3.6052838043412326e-09,1.6347729096067023e-14,1.1312969935901017e-30,4.56422984536143e-15,0.00045793647717839645,2.6232050015308018e-11,2.1988477169936946e-12,1.5010769855673776e-13,1.9536191973512045e-24,6.035316938932929e-22,1.7595153184746595e-19
6.7614038723558e-08,0.000897708597878115,0.0,0.0,0.00014847149878956863,0.7986244926700418,0.09999983801873208,0.09999999987069078,1.0307419774262711e-10,4.034512939153003e-10,5.310165735621058e-15,6.4342473400651255e-12,1.592660447769239e-14,0.001835300391342694,9.791045026173687e-16,6.361744298973136e-17,1.2040244391908628e-15,1.1961919430734177e-07,2.6227323840791264e-11,3.842125770111902e-08,3.827800417154478e-19,3.468848913725355e-22,3.6053688292833273e-09,1.635239949701614e-14,1.1349262024705857e-30,4.568703149835588e-15,0.000457833795430497,2.6226772964596755e-11,2.2080759704823928e-12,1.5063089277540877e-13,1.958947236652411e-24,6.053475059855066e-22,1.7670007595369885e-19
6.784044763768393e-08,0.000897708597878115,0.0,0.0,0.00014844207270028602,0.7986245285166923,0.0999998380649246,0.09999999987027502,1.0349512982747517e-10,4.050462668462008e-10,5.3271587863231586e-15,6.4662645169481384e-12,1.5973107859751357e-14,0.0018354310122099377,9.789048745186681e-16,6.362159612539861e-17,1.208702690655888e-15,1.195954820078419e-07,2.6222125690224367e-11,3.839748381960842e-08,3.828068090494308e-19,3.468945115202573e-22,3.6054517705387423e-09,1.6356998255446155e-14,1.1385546518589228e-30,4.573156376293493e-15,0.00045773264805640745,2.622157469380436e-11,2.2173041643043926e-12,1.5115405758942638e-13,1.9642769298778458e-24,6.071643462035257e-22,1.7744874159703527e-19
6.806685655180987e-08,0.000897708597878115,0.0,0.0,0.00014841308585880964,0.7986245638275141,0.09999983811039778,0.09999999986985914,1.0391611891786637e-10,4.066412437503829e-10,5.34415169540216e-15,6.4982937316012695e-12,1.6019595648698937e-14,0.0018355596818494264,9.787082263004508e-16,6.362568702350802e-17,1.2133832515667661e-15,1.1957212366843e-07,2.6217005133258833e-11,3.837407734252179e-08,3.8283317646512416e-19,3.4690398714420517e-22,3.6055326623843766e-09,1.636152640766123e-14,1.1421823497008481e-30,4.5775898222043996e-15,0.00045763301194279635,2.621645401842897e-11,2.226532282765896e-12,1.5167719287900887e-13,1.969608269004403e-24,6.089822048599376e-22,1.7819752774197626e-19
6.829326546593581e-08,0.000897708597878115,0.0,0.0,0.00014838453166220145,0.7986245986105833,0.0999998381551628,0.0999999998694431,1.0433716416476108e-10,4.0823622371281124e-10,5.361144465947819e-15,6.530334815236694e-12,1.606606807102238e-14,0.0018356864296349886,9.785145131680914e-16,6.362971662670455e-17,1.2180661010537158e-15,1.1954911396815526e-07,2.6211961003478463e-11,3.8351032367328425e-08,3.8285914998482996e-19,3.46913320444277e-22,3.605611538509932e-09,1.636598497545618e-14,1.1458093038684282e-30,4.582003780818367e-15,0.00045753486432996524,2.6211409772026372e-11,2.235760310416239e-12,1.5220029852632417e-13,1.974941245844964e-24,6.108010723287006e-22,1.7894643336959407e-19
6.851967438006175e-08,0.000897708597878115,0.0,0.0,0.00014835640360814377,0.7986246328738521,0.0999998381992307,0.09999999986902694,1.0475826473182556e-10,4.0983120583339254e-10,5.378137100973976e-15,6.5623876014905864e-12,1.6112525349723417e-14,0.0018358112844915884,9.783236910095572e-16,6.363368586310317e-17,1.2227512183688492e-15,1.195264476671541e-07,2.6206992152241704e-11,3.83283430930754e-08,3.8288473553876634e-19,3.469225135860348e-22,3.605688432029094e-09,1.637037496630746e-14,1.149435522160648e-30,4.586398541220731e-15,0.0004574381828062783,2.6206440805927518e-11,2.244988232044069e-12,1.5272337441545602e-13,1.980275852055798e-24,6.126209390454738e-22,1.796954574772605e-19
6.87460832941877e-08,0.000897708597878115,0.0,0.0,0.00014832869529336586,0.7986246666251504,0.09999983824261224,0.09999999986861068,1.0517941979524031e-10,4.11426189226721e-10,5.395129603420604e-15,6.594451926389629e-12,1.6158967704374187e-14,0.0018359342749023802,9.7813571638477e-16,6.363759564642239e-17,1.227438582886874e-15,1.1950411960538243e-07,2.620209744840381e-11,3.830600381843781e-08,3.8290993896651603e-19,3.4693156870126617e-22,3.6057633754904734e-09,1.6374697373561864e-14,1.1530610123039345e-30,4.590774388386057e-15,0.00045734294530268293,2.620154598896056e-11,2.2542160326735863e-12,1.532464204323713e-13,1.9856120791437738e-24,6.14441795507924e-22,1.8044459907838052e-19
6.897249220831363e-08,0.000897708597878115,0.0,0.0,0.00014830140041209602,0.7986246998721892,0.09999983828531811,0.09999999986819427,1.056006285435109e-10,4.1302117302182977e-10,5.412121976155816e-15,6.626527628317969e-12,1.6205395351172224e-14,0.0018360554289156476,9.779505465150795e-16,6.364144687630207e-17,1.2321281741057488e-15,1.1948212470136762e-07,2.619727577804331e-11,3.828400893981242e-08,3.8293476601845222e-19,3.4694048788853452e-22,3.6058364008883024e-09,1.6378953176623203e-14,1.1566857819527779e-30,4.595131603231512e-15,0.0004572491300873224,2.6196724207177343e-11,2.2634436975608455e-12,1.5376943646488826e-13,1.990949918473344e-24,6.162636322760053e-22,1.8119385720213048e-19
6.919890112243957e-08,0.000897708597878115,0.0,0.0,0.0001482745127545396,0.7986247326225604,0.09999983832735881,0.09999999986777774,1.060218901772821e-10,4.14616156361947e-10,5.429114221977792e-15,6.658614547984584e-12,1.625180850299445e-14,0.0018361747741516287,9.777681392729302e-16,6.364524043852994e-17,1.2368199716473022e-15,1.1946045795098247e-07,2.6192526044193197e-11,3.826235294945352e-08,3.829592223571392e-19,3.469492732137217e-22,3.605907539672897e-09,1.6383143341136794e-14,1.1603098386902911e-30,4.599470462669722e-15,0.00045715671576023603,2.619197436358468e-11,2.272671212190123e-12,1.5429242240264437e-13,1.996289361273353e-24,6.180864399722205e-22,1.8194323089320045e-19
6.942531003656551e-08,0.000897708597878115,0.0,0.0,0.00014824802620538158,0.798624764883741,0.09999983836874463,0.09999999986736109,1.0644320390915462e-10,4.1621113840425617e-10,5.446106343616671e-15,6.690712528391074e-12,1.629820736945029e-14,0.0018362923378092255,9.775884531717374e-16,6.364897720518427e-17,1.2415139552578126e-15,1.1943911442623773e-07,2.6187847166576394e-11,3.824103043364978e-08,3.82983313558711e-19,3.4695792671055815e-22,3.605976822760898e-09,1.638726881917171e-14,1.1639331900287367e-30,4.6037912396610655e-15,0.00045706568124814914,2.6187295377879634e-11,2.2818985622703424e-12,1.548153781370661e-13,2.0016303986436384e-24,6.199102092818554e-22,1.8269271921154157e-19
6.965171895069145e-08,0.000897708597878115,0.0,0.0,0.0001482219347423134,0.7986247966630929,0.09999983840948573,0.09999999986694431,1.068645689635046e-10,4.1780611831966087e-10,5.463098343736374e-15,6.7228214147998515e-12,1.6344592156933833e-14,0.0018364081466726082,9.774114473558637e-16,6.365265803492991e-17,1.2462101048085493e-15,1.1941808927409562e-07,2.6183238081345525e-11,3.8220036070941324e-08,3.830070451142276e-19,3.469664503811475e-22,3.606044280545281e-09,1.6391330549401178e-14,1.1675558434101214e-30,4.608094203265427e-15,0.000456976005799347,2.618268618618945e-11,2.2911257337315583e-12,1.5533830356133795e-13,2.006973021561442e-24,6.217349309531935e-22,1.8344232123211718e-19
6.987812786481739e-08,0.000897708597878115,0.0,0.0,0.00014819623243458413,0.7986248279678663,0.09999983844959208,0.09999999986652741,1.0728598457630625e-10,4.19401095292554e-10,5.480090224936371e-15,6.7549410547027634e-12,1.6390963068675135e-14,0.001836522227117705,9.77237081590792e-16,6.36562837732262e-17,1.2509084002962787e-15,1.1939737771530142e-07,2.6178697740826955e-11,3.819936463037565e-08,3.8303042243100693e-19,3.469748461964776e-22,3.606109942905156e-09,1.639532945728062e-14,1.1711778062067451e-30,4.612379618693413e-15,0.00045688766897863465,2.617814574081548e-11,2.3003527127214994e-12,1.5586119857037317e-13,2.0123172208876508e-24,6.235605957977093e-22,1.8419203604465897e-19
7.033094569306929e-08,0.000897708597878115,0.0,0.0,0.00014814597201145776,0.7986248891821245,0.09999983852793966,0.09999999986569327,1.0812896447811137e-10,4.2259103721448166e-10,5.514073640663102e-15,6.819211995921004e-12,1.6483664062330484e-14,0.0018367453062534912,9.768961123232305e-16,6.3663373292288e-17,1.2603113497006507e-15,1.193568766228304e-07,2.616981918260497e-11,3.8158970034295876e-08,3.830761355667123e-19,3.4699126199274037e-22,3.6062359983552826e-09,1.6403142442765403e-14,1.1784196891893085e-30,4.620898846918134e-15,0.0004567149310338405,2.6169266977596377e-11,2.3188060389466335e-12,1.569068969308558e-13,2.023010311663807e-24,6.272147185694027e-22,1.8569180047698214e-19
7.073848173849599e-08,0.000897708597878115,0.0,0.0,0.00014810201086931491,0.7986249427223876,0.09999983859637855,0.09999999986494215,1.0888781186627086e-10,4.2546196696693377e-10,5.5446583329300755e-15,6.877091134564987e-12,1.6567049477367518e-14,0.0018369404227534555,9.765978777024218e-16,6.366957366466228e-17,1.2687811451825815e-15,1.193214516538447e-07,2.6162053399195628e-11,3.812366860822224e-08,3.831161184699169e-19,3.470056180979381e-22,3.606343597469152e-09,1.6409968296981215e-14,1.1849350946241944e-30,4.62850872111722e-15,0.0004565638462927763,2.61615010149322e-11,2.3354132396692447e-12,1.5784792041532035e-13,2.032639390824222e-24,6.305065638366232e-22,1.8704196537675628e-19
7.11460177839227e-08,0.000897708597878115,0.0,0.0,0.0001480592223918803,0.7986249948328089,0.0999998386629089,0.09999999986419067,1.0964681169356944e-10,4.283328750943767e-10,5.575242677555745e-15,6.935002841386741e-12,1.6650392956258798e-14,0.0018371303313818085,9.763075985024713e-16,6.36756081064127e-17,1.27725758819244e-15,1.19286971653179e-07,2.6154494768277066e-11,3.808933605834681e-08,3.831550340431432e-19,3.470195892352029e-22,3.6064458215929874e-09,1.6416604413729326e-14,1.1914483740891192e-30,4.636065693145169e-15,0.0004564167948497319,2.6153942209584354e-11,2.3520196109496815e-12,1.587888437960821e-13,2.0422734307207833e-24,6.338013249895752e-22,1.8839248221604713e-19
7.15535538293494e-08,0.000897708597878115,0.0,0.0,0.00014801757511902764,0.7986250455518302,0.09999983872758336,0.09999999986343884,1.1040595990113619e-10,4.3120375729906233e-10,5.605826687585945e-15,6.992946303579382e-12,1.6733695576283978e-14,0.0018373151720193536,9.760250612962607e-16,6.368148109678284e-17,1.2857405666620958e-15,1.1925341126897947e-07,2.6147137732383662e-11,3.8055944933917936e-08,3.8319291096182546e-19,3.470331858387604e-22,3.6065428276181965e-09,1.6423055735069682e-14,1.1979595681297986e-30,4.643571177079711e-15,0.00045627366833668795,2.614658500395501e-11,2.3686250794368245e-12,1.5972966651905168e-13,2.0519123746041548e-24,6.370989507435829e-22,1.8974334618946331e-19
7.19610898747761e-08,0.000897708597878115,0.0,0.0,0.00014797703844405933,0.7986250949168455,0.0999998387904531,0.09999999986268668,1.1116525253859552e-10,4.3407460940786704e-10,5.63641037551489e-15,7.050920729372594e-12,1.68169583853079e-14,0.001837495080743675,9.757500584462997e-16,6.36871969922463e-17,1.2942299698691936e-15,1.192207458371388e-07,2.6139976884808947e-11,3.802346860766374e-08,3.832297771213487e-19,3.470464180541765e-22,3.606634767754162e-09,1.642932707780653e-14,1.2044687166028347e-30,4.651026550489445e-15,0.00045613436133390764,2.6139423991209393e-11,2.3852295738077994e-12,1.606703880460958e-13,2.061556164941966e-24,6.403993904859893e-22,1.9109455262855882e-19
7.236862592020281e-08,0.000897708597878115,0.0,0.0,0.0001479375825900495,0.7986251429642309,0.09999983885156774,0.09999999986193416,1.1192468576114369e-10,4.3694542736859996e-10,5.666993753311026e-15,7.108925347505017e-12,1.6900182402612554e-14,0.0018376701899350152,9.754823879442906e-16,6.369276002982366e-17,1.302725688441779e-15,1.191889513622299e-07,2.6133006965426508e-11,3.7991881248650325e-08,3.8326565965878567e-19,3.470592957466601e-22,3.606721789681106e-09,1.6435423136510904e-14,1.2109758586850655e-30,4.6584331553111524e-15,0.0004559987712877628,2.6132453911096336e-11,2.401833024711625e-12,1.616110078545621e-13,2.071204743510824e-24,6.43702594277172e-22,1.9244609699787744e-19
7.277616196562952e-08,0.000897708597878115,0.0,0.0,0.00014789917858687757,0.7986251897293729,0.09999983891097566,0.09999999986118135,1.1268425582670638e-10,4.398162072464311e-10,5.697576832441556e-15,7.166959406709195e-12,1.6983368619703713e-14,0.0018378406283790418,9.752218532554065e-16,6.369817433021385e-17,1.3112276143601132e-15,1.191580044989992e-07,2.6126222856633016e-11,3.79611577961718e-08,3.8330058497399308e-19,3.4707182850910163e-22,3.6068040366972128e-09,1.644134848649237e-14,1.2174810328834904e-30,4.665792298708965e-15,0.00045586679843098124,2.612566964589108e-11,2.418435364714509e-12,1.6255152543681911e-13,2.0808580514798584e-24,6.470085128499897e-22,1.9379797489111894e-19
7.318369801105622e-08,0.000897708597878115,0.0,0.0,0.00014786179824891556,0.7986252352466972,0.09999983896872366,0.09999999986042821,1.1344395909317307e-10,4.4268694522043545e-10,5.728159623895736e-15,7.225022175208623e-12,1.706651800109374e-14,0.0018380065213666522,9.74968263166785e-16,6.370344390151467e-17,1.3197356409584704e-15,1.1912788253438361e-07,2.6119619579406608e-11,3.793127393461021e-08,3.8333457875009813e-19,3.4708402566985935e-22,3.606881647860355e-09,1.6447107586690754e-14,1.2239842770451472e-30,4.673105253916679e-15,0.0004557383457051915,2.6119066216454015e-11,2.435036528246719e-12,1.6349194029981162e-13,2.090516029491486e-24,6.503170976091556e-22,1.951501820274202e-19
7.359123405648293e-08,0.000897708597878115,0.0,0.0,0.00014782541415336896,0.798625279549693,0.09999983902485737,0.09999999985967477,1.1420379201570843e-10,4.4555763758024855e-10,5.7587421382069805e-15,7.28311294022692e-12,1.7149631485060506e-14,0.0018381679907908501,9.74721431640619e-16,6.370857264227603e-17,1.328249662927328e-15,1.1909856337005415e-07,2.6113192289480752e-11,3.790220606924908e-08,3.833676659733849e-19,3.4709589630032134e-22,3.606954758124524e-09,1.6452704782498197e-14,1.2304856283659373e-30,4.6803732610624e-15,0.00045561331868575325,2.6112638778404077e-11,2.4516364515510265e-12,1.644322519646302e-13,2.1001786177406897e-24,6.536283006310331e-22,1.9650271424775113e-19
7.399877010190963e-08,0.000897708597878115,0.0,0.0,0.0001477899996192378,0.7986253226709411,0.09999983907942099,0.09999999985892104,1.1496375114413692e-10,4.4842828072283065e-10,5.789324385473851e-15,7.341231007508687e-12,1.7232709984383824e-14,0.001838325155240817,9.74481177671577e-16,6.371356434415319e-17,1.3367695763126646e-15,1.1907002550546349e-07,2.610693627362781e-11,3.787393130297892e-08,3.833998709526039e-19,3.471074492222318e-22,3.607023498471281e-09,1.6458144308541555e-14,1.2369851234001115e-30,4.687597527975935e-15,0.0004554916255087604,2.6106382618402048e-11,2.4682350726326373e-12,1.6537245996609505e-13,2.109845756045433e-24,6.569420746616967e-22,1.9785556751141866e-19
