Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31)
1.6870929091747902e-08,0.0005344628783687447,0.0915567593028733,0.0,6.970484825666434e-05,0.4515408366933324,5.316252670294641e-39,0.4561507942700763,2.4443044773168824e-17,3.953823618023005e-24,1.9699074710044445e-16,9.75288064780549e-25,-2.5930451792481526e-30,3.583325414054993e-06,1.7847682000667823e-14,3.2489976131392667e-25,1.4388306733783016e-20,1.7872137911113038e-14,6.458885586746493e-11,1.5101175947299195e-21,8.397700182915534e-22,2.9058408057343964e-20,3.350919717344774e-24,1.3807495771604314e-25,2.4282848472784515e-32,3.511200118437574e-26,0.0007498180063444049,5.986061036481568e-14,3.591341663794681e-24,1.5643067646847605e-28,7.176310894882895e-20,1.8907475825401451e-28,1.436278698130528e-29,1.7195376320753898e-20,-1.1976223756500747e-22,2.3365606057863873e-23,-1.987776670128908e-20,1.0576759537947726e-31,4.111128801220352e-31,1.0405117097695749e-36
1.6902632145314396e-08,0.0005344628783687447,0.0915567593028733,0.0,6.959136395195986e-05,0.45154083963437325,5.32766351945691e-39,0.4561507345869086,2.4445693370508598e-17,3.955360375199789e-24,1.9701245201287104e-16,9.433533007713294e-25,-2.593045147314311e-30,3.5774433324801634e-06,1.7885114169596486e-14,3.243765346560488e-25,1.4341437610121386e-20,1.790957267966868e-14,6.453811711791667e-11,1.5122079113139244e-21,8.388288791544729e-22,2.90112283961547e-20,3.2163650392583544e-24,3.1604344214661935e-25,2.4245645284013128e-32,3.396201119917909e-26,0.0007498776895628413,5.989650608833518e-14,3.593005229575696e-24,1.5624739904297843e-28,7.177719834909271e-20,1.8962192049965925e-28,1.432271222199483e-29,2.901222154637515e-20,-1.2030820793438755e-22,2.3378678946918032e-23,-3.1663072497808727e-20,1.0584174671902132e-31,4.115012314289124e-31,1.0440737939004245e-36
1.693433519888089e-08,0.0005344628783687447,0.0915567593028733,0.0,6.947830584081463e-05,0.45154084256440974,5.3390757842416995e-39,0.4561506751278417,2.4448333236571895e-17,3.956893114303465e-24,1.9703408665356331e-16,1.143395900357831e-24,-2.593045141703052e-30,3.57158325918481e-06,1.7922549306901747e-14,3.238553838913143e-25,1.42948206610598e-20,1.794701040811178e-14,6.448735032268335e-11,1.5142968827836964e-21,8.378943657615871e-22,2.8964223578729277e-20,4.080913873487885e-24,-7.568174477860622e-25,2.4208573936385748e-32,4.116550249896616e-26,0.0007499371486804083,5.993234343365647e-14,3.5946669435701274e-24,1.560647589955543e-28,7.179124209070126e-20,1.902294234615007e-28,1.428283622947084e-29,-9.368280921853618e-20,-1.194119235959249e-22,2.339172912301955e-23,9.09497830904994e-20,1.0595810684822657e-31,4.11853844891347e-31,1.0476407885559662e-36
1.6966038252447384e-08,0.0005344628783687447,0.0915567593028733,0.0,6.936567163618968e-05,0.45154084548350126,5.350489460835022e-39,0.4561506158916733,2.4450964418474045e-17,3.958421855185156e-24,1.9705565139453232e-16,1.033912721093678e-24,-2.5930451487859324e-30,3.565745076146529e-06,1.7959987401418494e-14,3.2333634281720133e-25,1.424845408245919e-20,1.7984451085349136e-14,6.443655603174796e-11,1.5163845148672756e-21,8.369489671987649e-22,2.8917392677153135e-20,3.593326602150347e-24,-1.4167112199659435e-25,2.4171633766513754e-32,3.722300202938307e-26,0.0007499963848996306,5.996812261984245e-14,3.596326820142288e-24,1.5588275355439246e-28,7.180524041180598e-20,1.9023611236034987e-28,1.4243157711086125e-29,-1.1526409743202156e-20,-1.2040425385531863e-22,2.3404756672576114e-23,8.648192764423605e-21,1.060597595797744e-31,4.122156555123875e-31,1.0512126905495971e-36
1.6997741306013877e-08,0.0005344628783687447,0.0915567593028733,0.0,6.925345906712983e-05,0.45154084839170616,5.361904545444132e-39,0.45615055687720923,2.44535869629931e-17,3.959946617584302e-24,1.9707714660509655e-16,5.48344278375426e-25,-2.5930450646951883e-30,3.5599286661973837e-06,1.7997428442064687e-14,3.2281897311848025e-25,1.4202336086552108e-20,1.8021894700346946e-14,6.438573479133103e-11,1.5184708134464501e-21,8.359963032772642e-22,2.8870734770167905e-20,1.5371628723141272e-24,2.4501458037363872e-24,2.4134824115400076e-32,1.9737709449360753e-26,0.0007500553994144655,6.000384386478155e-14,3.597984873507132e-24,1.5570137996669392e-28,7.181919354891066e-20,1.9156564883531256e-28,1.420367538495157e-29,2.7854326201580795e-19,-1.240245609317184e-22,2.341776168152438e-23,-2.81295331355697e-19,1.0608766967799438e-31,4.126375949999246e-31,1.0547894967085109e-36
1.702944435958037e-08,0.0005344628783687447,0.0915567593028733,0.0,6.914166587926921e-05,0.45154085128908283,5.3733210342973587e-39,0.4561504980832642,2.4456200916572368e-17,3.9614674210914415e-24,1.970985726515753e-16,1.0600631744540258e-24,-2.5930450316478695e-30,3.554133912966281e-06,1.8034872417888282e-14,3.223034093985462e-25,1.4156464901219994e-20,1.8059341242130385e-14,6.433488714391717e-11,1.5205557829924144e-21,8.350767110757082e-22,2.882424894276803e-20,3.765823820453036e-24,-3.2504153788255294e-25,2.4098144328285542e-32,3.8164632345519323e-26,0.0007501141934103769,6.00395073851962e-14,3.599641117669828e-24,1.5552063550440738e-28,7.18331017368857e-20,1.9281830184391696e-28,1.4164387980000552e-29,-6.210888530946259e-20,-1.213025286245966e-22,2.3430744235333266e-23,5.939582877622845e-20,1.0620324921554827e-31,4.129862337946044e-31,1.058371203872409e-36
1.7061147413146865e-08,0.0005344628783687447,0.0915567593028733,0.0,6.903028983412887e-05,0.45154085417568873,5.384738923643956e-39,0.45615043950866097,2.4458806325323444e-17,3.962984285164964e-24,1.971199298981645e-16,1.1927052396638131e-24,-2.593045098886532e-30,3.548360700920287e-06,1.8072319317861096e-14,3.2179018776448506e-25,1.4110838769919698e-20,1.8096790699783224e-14,6.428401362828154e-11,1.522639429297726e-21,8.341387631076644e-22,2.8777934286391516e-20,4.279863503367796e-24,-9.74263454277514e-25,2.4061593754904985e-32,4.2941037144381055e-26,0.0007501727680644129,6.007511339665094e-14,3.601295566808132e-24,1.5534051743731883e-28,7.18469652089822e-20,1.9172058474917736e-28,1.412529423436547e-29,-1.0636059697945133e-19,-1.2068557080159714e-22,2.344370441900737e-23,1.034517111432558e-19,1.0635127016442365e-31,4.133069272883522e-31,1.0619578088935292e-36
1.708968016135671e-08,0.0005344628783687447,0.0915567593028733,0.0,6.89304062129967e-05,0.4515408567644727,5.395016218394472e-39,0.45615038697808924,2.4461143925218208e-17,3.964346110621304e-24,1.971390928950594e-16,1.0166427121577125e-24,-2.5930451498610027e-30,3.5431831329825794e-06,1.8106024018973813e-14,3.213297722719432e-25,1.406998333422976e-20,1.8130497695763715e-14,6.423820578920854e-11,1.5245135842454427e-21,8.33290610832063e-22,2.873639670123892e-20,3.4689722188041506e-24,3.555046178009029e-26,2.4028808182599605e-32,3.660102327930272e-26,0.0007502252986818474,6.010710981403705e-14,3.602783047796079e-24,1.5517894450882273e-28,7.1859404293281e-20,1.9064152481613914e-28,1.409027440784786e-29,2.1003905264914606e-23,-1.2158471970393542e-22,2.3455349527733575e-23,-3.0837193021339825e-21,1.0641388755109656e-31,4.136534681033967e-31,1.0651899384886458e-36
1.7118212909566554e-08,0.0005344628783687447,0.0915567593028733,0.0,6.883085706721129e-05,0.4515408593446204,5.4052946418182037e-39,0.4561503346233915,2.4463474674041445e-17,3.965704774846614e-24,1.971582007186985e-16,1.0328360255586638e-24,-2.5930452155282183e-30,3.5380228374400294e-06,1.8139731071933023e-14,3.208707249431083e-25,1.4029323724195106e-20,1.816420703692708e-14,6.419237781789421e-11,1.5263866756843662e-21,8.324487574748736e-22,2.869499638072285e-20,3.519219974549927e-24,-2.439828228505289e-26,2.3996126282160504e-32,3.71841227285384e-26,0.0007502776534253762,6.0139059978374e-14,3.604269096155532e-24,1.5501787481065938e-28,7.187180751313838e-20,1.9052650052609337e-28,1.405540952714388e-29,-3.840867200823632e-21,-1.216862927858712e-22,2.346697664645194e-23,8.516287848094616e-22,1.0648979803533657e-31,4.139887470630106e-31,1.0684260305309697e-36
1.7146745657776398e-08,0.0005344628783687447,0.0915567593028733,0.0,6.873164079760614e-05,0.45154086191617326,5.415574191223743e-39,0.4561502824437268,2.446579860473147e-17,3.9670602917739435e-24,1.971772536292664e-16,1.0354508200082693e-24,-2.5930452644591644e-30,3.5328797317599164e-06,1.8173440468859043e-14,3.204132946779416e-25,1.398885869149074e-20,1.8197918715435433e-14,6.41465300995011e-11,1.5282587075589209e-21,8.316069664304335e-22,2.865373267567923e-20,3.521844643856744e-24,-2.1991741219720844e-26,2.396354758845247e-32,3.727826114076953e-26,0.0007503298331358742,6.01709640444353e-14,3.605753721950093e-24,1.5485730639010152e-28,7.188417503528488e-20,1.9071040370048275e-28,1.4020698693694399e-29,2.207771230309098e-22,-1.2201773843485276e-22,2.3478585836179287e-23,-3.0545236951199842e-21,1.0658240490526955e-31,4.143094720169973e-31,1.0716660827518876e-36
1.7175278405986243e-08,0.0005344628783687447,0.0915567593028733,0.0,6.863275581518236e-05,0.45154086447917213,5.425854863933057e-39,0.4561502304382596,2.4468115750016526e-17,3.9684126752620414e-24,1.9719625188527946e-16,1.021036229084391e-24,-2.5930452339369088e-30,3.5277537339327778e-06,1.8207152201919722e-14,3.1995739162638884e-25,1.3948586997904624e-20,1.8231632723488275e-14,6.410066301682202e-11,1.5301296838789764e-21,8.307659799200021e-22,2.861260494101802e-20,3.472465713384892e-24,5.089486897192597e-26,2.393107163904891e-32,3.6759173119811124e-26,0.0007503818386488763,6.020282216625502e-14,3.607236935170211e-24,1.5469723730573903e-28,7.189650702542293e-20,1.9146978056148724e-28,1.398614101552714e-29,4.159306869119787e-21,-1.225445367451785e-22,2.3490177157636004e-23,-6.964587560204006e-21,1.0666174353285609e-31,4.146409622763647e-31,1.0749100928913597e-36
1.7203811154196087e-08,0.0005344628783687447,0.0915567593028733,0.0,6.853420054095482e-05,0.4515408670336578,5.436136657281389e-39,0.4561501786061597,2.447042614241629e-17,3.969761939082238e-24,1.9721519574357352e-16,1.0374737222935365e-24,-2.5930452025706216e-30,3.5226447624703925e-06,1.8240866263322804e-14,3.195029418700439e-25,1.390850741505662e-20,1.826534905332229e-14,6.405477695029499e-11,1.531999608416273e-21,8.299260750765434e-22,2.85716125357129e-20,3.544136301587976e-24,-3.074789673174786e-26,2.3898697974239674e-32,3.735106546397791e-26,0.0007504336707946211,6.023463449713244e-14,3.608718745745537e-24,1.5453766562600267e-28,7.190880364823455e-20,1.9190917447561138e-28,1.3951735607119184e-29,-3.4233056427325946e-21,-1.2281028320921953e-22,2.350175067124796e-23,5.611452125164458e-22,1.0674304278005546e-31,4.1497047909505745e-31,1.0781580586976016e-36
1.723234390240593e-08,0.0005344628783687447,0.0915567593028733,0.0,6.843597340589683e-05,0.45154086957967077,5.4464195686171785e-39,0.4561501269466021,2.4472729814243448e-17,3.971108096931306e-24,1.9723408545944613e-16,1.0365763372735144e-24,-2.5930452039546697e-30,3.5175527364034567e-06,1.8274582645308452e-14,3.1905001471862697e-25,1.386861872424295e-20,1.82990676972111e-14,6.400887227801795e-11,1.5338684849882482e-21,8.290864586090708e-22,2.8530754822777507e-20,3.523469820129466e-24,-1.2445701566790379e-27,2.386642613708347e-32,3.731873058995249e-26,0.0007504853303980925,6.026640118963688e-14,3.610199163546752e-24,1.5437858942906e-28,7.192106506738933e-20,1.918619912147033e-28,1.3917481589366446e-29,6.182688307227527e-22,-1.2304241595183192e-22,2.351330643714835e-23,-3.5137443500572964e-21,1.0682902798455285e-31,4.152949654641213e-31,1.0814099779268241e-36
1.7260876650615776e-08,0.0005344628783687447,0.0915567593028733,0.0,6.833807285091135e-05,0.4515408721172513,5.4567035953019825e-39,0.4561500754587671,2.4475026797605434e-17,3.972451162432968e-24,1.9725292128662532e-16,1.0365266432859856e-24,-2.593045207924462e-30,3.5124775752747113e-06,1.8308301340156967e-14,3.185985936696888e-25,1.3828919716464426e-20,1.8332788647465005e-14,6.396294937576341e-11,1.5357363174735845e-21,8.282477103930417e-22,2.84900311692112e-20,3.514390061069556e-24,1.575011560692672e-26,2.3834255673367457e-32,3.731692100619973e-26,0.0007505368182790609,6.029812239561209e-14,3.6116781983882685e-24,1.5422000680322088e-28,7.19332914455521e-20,1.9203380123676127e-28,1.3883378089500005e-29,9.702145411608662e-22,-1.2331175533737293e-22,2.3524844515179614e-23,-3.852231358190546e-21,1.0691036280580346e-31,4.156226058157027e-31,1.0846658483432988e-36
1.728940939882562e-08,0.0005344628783687447,0.0915567593028733,0.0,6.824049732676226e-05,0.4515408746464394,5.466988734710395e-39,0.45615002414183986,2.447731712440607e-17,3.9737911491276965e-24,1.972717034772309e-16,1.0442805565171587e-24,-2.5930452067540076e-30,3.507419199132934e-06,1.8342022340184776e-14,3.181486360297395e-25,1.3789409192304664e-20,1.8366511896430797e-14,6.391700861699299e-11,1.5376031096937517e-21,8.274097220098303e-22,2.844944094595403e-20,3.543575995583832e-24,-1.3990726810414638e-26,2.3802186131536945e-32,3.7596118543269865e-26,0.0007505881352521238,6.032979826618097e-14,3.613155860029182e-24,1.5406191584640127e-28,7.194548294439068e-20,1.9233584028039827e-28,1.3849424241034144e-29,-1.3038256033480536e-21,-1.235956119210348e-22,2.353636496489529e-23,-1.5535841409937496e-21,1.0699218961449849e-31,4.159496347180872e-31,1.0879256677194812e-36
1.7317942147035465e-08,0.0005344628783687447,0.0915567593028733,0.0,6.81432452939752e-05,0.4515408771672746,5.4772749842299636e-39,0.4561499729950112,2.447960082634711e-17,3.975128070478146e-24,1.9729043228180933e-16,1.0430646037853376e-24,-2.5930451958837374e-30,3.5023775285301473e-06,1.8375745637743566e-14,3.1770016156132792e-25,1.3750085961791973e-20,1.840023743649148e-14,6.387105037287191e-11,1.5394688654914238e-21,8.265723336654561e-22,2.8408983527865166e-20,3.534263581103277e-24,4.498293413679747e-27,2.3770217062686972e-32,3.7552312114963284e-26,0.0007506392821267472,6.036142895175011e-14,3.6146321581726034e-24,1.539043146662529e-28,7.19576397245834e-20,1.9263888322866045e-28,1.3815619183715483e-29,7.608027735264317e-22,-1.2393537243115322e-22,2.3547867845561867e-23,-3.614487952019893e-21,1.070760148159257e-31,4.162743959561614e-31,1.0911894338360298e-36
1.734647489524531e-08,0.0005344628783687447,0.0915567593028733,0.0,6.804631522274761e-05,0.4515408796797966,5.4875623412611106e-39,0.4561499220174765,2.4481877934929872e-17,3.976461939870945e-24,1.9730910794934817e-16,1.045004851163751e-24,-2.5930451819509242e-30,3.4973524845185754e-06,1.8409471225222648e-14,3.172531679128459e-25,1.3710948844350943e-20,1.8433965260066103e-14,6.382507501228355e-11,1.5413335886788907e-21,8.257357383910659e-22,2.836865829369908e-20,3.539394974823833e-24,5.116739269563389e-27,2.3738348020570248e-32,3.7622160114964454e-26,0.0007506902597073064,6.039301460201418e-14,3.616107102465445e-24,1.5374720138006066e-28,7.196976194582687e-20,1.9296483033505033e-28,1.3781962063460256e-29,1.2386278854891115e-22,-1.2424508242523323e-22,2.3559353216160582e-23,-2.988811540018289e-21,1.0715781132085361e-31,4.1660011413712285e-31,1.094457144481722e-36
1.7403540391664998e-08,0.0005344628783687447,0.0915567593028733,0.0,6.785341489373372e-05,0.45154088468005726,5.508140367523695e-39,0.45614982056709735,2.4486412497033184e-17,3.9791205759451845e-24,1.9734630086157837e-16,1.0516514112981695e-24,-2.5930451392008407e-30,3.4873519629531495e-06,1.8476929239675868e-14,3.163635644651165e-25,1.3633228272810425e-20,1.8501427727611957e-14,6.373307440591288e-11,1.5450599523400955e-21,8.240646541784588e-22,2.828840191143284e-20,3.549327253750307e-24,3.677304667701686e-27,2.3674908244656364e-32,3.7861461775097766e-26,0.0007507917101785139,6.045605139187372e-14,3.619052967811739e-24,1.5343443100658625e-28,7.19939033453877e-20,1.9327788089810333e-28,1.3715088248410103e-29,1.0518671556777936e-24,-1.2485969546104929e-22,2.3582271661664122e-23,-2.968836899063269e-21,1.0732201420252323e-31,4.172478666218728e-31,1.101004390555795e-36
1.745489933844272e-08,0.0005344628783687447,0.0915567593028733,0.0,6.768089055472537e-05,0.45154088915225143,5.526664353031361e-39,0.456149729832775,2.4490471365614064e-17,3.981503043451756e-24,1.9737959522040087e-16,1.0573866799108894e-24,-2.5930451110227402e-30,3.4784075745794567e-06,1.8537649208587416e-14,3.1556785902258752e-25,1.3563904610711718e-20,1.856215168269795e-14,6.365021897627652e-11,1.5484101858171893e-21,8.225631366974853e-22,2.8216617082726996e-20,3.5537935407224124e-24,7.11602218837331e-27,2.3618150114519931e-32,3.8067951981278073e-26,0.0007508824445835566,6.051263196932466e-14,3.621699712104179e-24,1.5315458757584234e-28,7.20155139956222e-20,1.9346766946600096e-28,1.365539931615633e-29,8.075950691660672e-22,-1.2542136593378583e-22,2.3602838964109027e-23,-3.848357892810946e-21,1.0746941532014702e-31,4.1783005250746895e-31,1.1069103802929558e-36
1.750625828522044e-08,0.0005344628783687447,0.0915567593028733,0.0,6.750938601422167e-05,0.45154089359811317,5.545191887027797e-39,0.4561496396346845,2.449450935262752e-17,3.9838758273413895e-24,1.9741272121774934e-16,1.0641406934812054e-24,-2.5930451010007054e-30,3.4695158510012235e-06,1.8598376480100296e-14,3.147768269280627e-25,1.3495166014435465e-20,1.862288292009205e-14,6.356731372335326e-11,1.5517571319423948e-21,8.210640219379627e-22,2.814525104308881e-20,3.570178454807768e-24,-2.475399848669953e-27,2.3561709249851522e-32,3.8311127179991246e-26,0.0007509726427569618,6.056906892837427e-14,3.624342217441883e-24,1.5287629607624562e-28,7.203701511437029e-20,1.938688038006314e-28,1.359617669420682e-29,-3.837420552554566e-22,-1.2597650975514013e-22,2.3623350438364243e-23,-2.6556382402301273e-21,1.0761620109865625e-31,4.184126248980612e-31,1.1128291162803392e-36
1.755761723199816e-08,0.0005344628783687447,0.0915567593028733,0.0,6.733889269067634e-05,0.45154089801786396,5.563722954807295e-39,0.45614954996831336,2.4498526634746906e-17,3.986239002971351e-24,1.974456802510694e-16,1.0673681833766188e-24,-2.5930450996047084e-30,3.460676349356229e-06,1.8659111011104702e-14,3.139904295352107e-25,1.3427005926820167e-20,1.8683621396854742e-14,6.348436071780969e-11,1.5551008124588816e-21,8.195672086562975e-22,2.8074300306224535e-20,3.578867533395578e-24,-5.50369150515549e-28,2.350558314124445e-32,3.842731265868112e-26,0.0007510623092109365,6.062536311688498e-14,3.6269805381227185e-24,1.5259954586887663e-28,7.205840759845087e-20,1.9447731831772718e-28,1.353741561809627e-29,4.642976155354924e-22,-1.2655726604945784e-22,2.364380641833092e-23,-3.457109866152384e-21,1.0776417207347388e-31,4.18992359604577e-31,1.1187605859094508e-36
1.760897617877588e-08,0.0005344628783687447,0.0915567593028733,0.0,6.716940209832053e-05,0.4515409024117228,5.582257541793048e-39,0.45614946082919994,2.450252338666381e-17,3.98859264493231e-24,1.9747847370240308e-16,1.0687950039478815e-24,-2.5930450905715675e-30,3.4518886317238636e-06,1.8719852758853488e-14,3.1320859157920077e-25,1.3359417882431014e-20,1.8744367070407013e-14,6.340136200746598e-11,1.5584412489800527e-21,8.180728064436922e-22,2.800376142434898e-20,3.58137532943121e-24,9.503892988127958e-27,2.3449769305574334e-32,3.8478656177659366e-26,0.0007511514484073329,6.068151537559428e-14,3.6296147278904784e-24,1.5232432641140895e-28,7.207969233495524e-20,1.9512709018090257e-28,1.347911138410433e-29,1.497766800572625e-21,-1.2715076542955012e-22,2.3664207235057057e-23,-4.4602013930374654e-21,1.0791018355214534e-31,4.195706655483139e-31,1.124704776654594e-36
1.76603351255536e-08,0.0005344628783687447,0.0915567593028733,0.0,6.700090584581355e-05,0.451540906779906,5.6007956335357266e-39,0.45614937221293184,2.4506499781115712e-17,3.990936827059081e-24,1.975111029386031e-16,1.0755243919957168e-24,-2.5930450771467457e-30,3.443152265059456e-06,1.878060168095805e-14,3.124313073826151e-25,1.3292395505967347e-20,1.8805119898526255e-14,6.331831961754985e-11,1.5617784628873576e-21,8.16580886486717e-22,2.7933630987678144e-20,3.601995259288789e-24,-4.313722277491287e-27,2.339426528562113e-32,3.8720944552561205e-26,0.0007512400647583499,6.073752653819431e-14,3.632244839941679e-24,1.5205062725713402e-28,7.210087020137856e-20,1.9564752537001609e-28,1.3421259348361095e-29,-1.1159247269268e-21,-1.2767826348147827e-22,2.3684553216769728e-23,-1.846926905161971e-21,1.080542894821613e-31,4.201483158388509e-31,1.1306616760722235e-36
1.771169407233132e-08,0.0005344628783687447,0.0915567593028733,0.0,6.683339563491727e-05,0.45154091112262795,5.619337215712081e-39,0.456149284115146,2.4510455988913295e-17,3.993271622441233e-24,1.9754356931155433e-16,1.0811619177744689e-24,-2.593045064670615e-30,3.434466821124663e-06,1.8841357735383488e-14,3.116585571063787e-25,1.3225932510803334e-20,1.8865879839342367e-14,6.323523555094701e-11,1.565112475371647e-21,8.150912588478151e-22,2.78639056238966e-20,3.612619039867813e-24,-6.956107072154312e-27,2.3339068649745948e-32,3.892391505780587e-26,0.0007513281626272227,6.079339743141016e-14,3.634870926931416e-24,1.5177843805379599e-28,7.212194206574916e-20,1.9602364447407065e-28,1.336385492592207e-29,-6.215509138504706e-22,-1.2820870705586787e-22,2.3704844688906838e-23,-2.354622957292216e-21,1.0820098787633029e-31,4.207223890583987e-31,1.1366312718000798e-36
1.7763053019109042e-08,0.0005344628783687447,0.0915567593028733,0.0,6.666686325921609e-05,0.4515409154401002,5.637882274123554e-39,0.45614919653152747,2.451439217896725e-17,3.99559710343311e-24,1.975758741583727e-16,1.0818829027174135e-24,-2.5930450477338987e-30,3.4258318764197233e-06,1.8902120880445388e-14,3.108902468181877e-25,1.3160022697546215e-20,1.892664685133383e-14,6.315211178844831e-11,1.5684433075232697e-21,8.136040412141494e-22,2.779458199763121e-20,3.605202825156404e-24,1.3770667077539636e-26,2.328417699158842e-32,3.8949841442285605e-26,0.0007514157463288996,6.084912887507692e-14,3.637493040979648e-24,1.5150774854252303e-28,7.214290878675581e-20,1.9648309696798494e-28,1.330689358985392e-29,2.2807270930974134e-21,-1.2881425415829925e-22,2.3725081974148433e-23,-5.2653652472738924e-21,1.0834693056927652e-31,4.212955303274853e-31,1.1426135515564604e-36
1.7814411965886763e-08,0.0005344628783687447,0.0915567593028733,0.0,6.650130060288145e-05,0.45154091973253235,5.656430794694917e-39,0.4561491094578087,2.451830851831453e-17,3.997913341659882e-24,1.976080188015892e-16,1.089151261675164e-24,-2.5930450356319145e-30,3.417247012120227e-06,1.8962891074806625e-14,3.1012636174760385e-25,1.3094659952510697e-20,1.8987420893323858e-14,6.306895028899392e-11,1.571770980297322e-21,8.121194222501318e-22,2.7725656809959194e-20,3.627885017158795e-24,-2.7114761112489226e-27,2.322958792970249e-32,3.9211538112328876e-26,0.0007515028201307077,6.090472168221592e-14,3.640111233680627e-24,1.5123854855699447e-28,7.216377121387306e-20,1.9699691357044e-28,1.3250370870390406e-29,-1.3335537961130833e-21,-1.2934430363952168e-22,2.3745265392447588e-23,-1.6481570366511393e-21,1.084891997698118e-31,4.218701029867363e-31,1.1486085031397687e-36
1.7865770912664483e-08,0.0005344628783687447,0.0915567593028733,0.0,6.633669963940888e-05,0.4515409240001313,5.6749827634729303e-39,0.4561490228897695,2.4522205172144363e-17,4.000220408027326e-24,1.9764000454937e-16,1.0971230102312363e-24,-2.5930450337010832e-30,3.4087118140112485e-06,1.9023668277471928e-14,3.0936692160337e-25,1.3029838246319988e-20,1.90482019244766e-14,6.298575298991401e-11,1.5750955145232277e-21,8.106371079649801e-22,2.765712679790879e-20,3.648327568158621e-24,-1.7722857787502115e-26,2.317529910722829e-32,3.9498563765970253e-26,0.0007515893882530104,6.09601766591097e-14,3.6427255561086816e-24,1.509708280223181e-28,7.218453018748438e-20,1.973715495910217e-28,1.319428235406224e-29,-2.17425875293837e-21,-1.298295723006989e-22,2.3765395261060831e-23,-7.988115355352203e-22,1.0863454242451951e-31,4.224401734687064e-31,1.1546161144281856e-36
1.7917129859442204e-08,0.0005344628783687447,0.0915567593028733,0.0,6.617305243037038e-05,0.45154092824310205,5.693538166625002e-39,0.4561489368232358,2.452608230382371e-17,4.002518372734925e-24,1.9767183269571484e-16,1.0941682181602492e-24,-2.5930450164114865e-30,3.4002258724224313e-06,1.9084452447784696e-14,3.086118172457048e-25,1.2965551632592806e-20,1.910898990429342e-14,6.290252180716682e-11,1.5784169309565044e-21,8.091571583761621e-22,2.7588988733954214e-20,3.6268935884158634e-24,2.0993026977080627e-26,2.312130819161366e-32,3.939212578939964e-26,0.0007516754548698491,6.101549460537634e-14,3.645336058821631e-24,1.5070457695388423e-28,7.22051865390034e-20,1.9788106857634187e-28,1.3138623682819855e-29,4.0973412785874915e-21,-1.3048552463541803e-22,2.3785471894578172e-23,-7.068813226785553e-21,1.0878099718264471e-31,4.230069990866002e-31,1.1606363733792807e-36
1.7968488806219925e-08,0.0005344628783687447,0.0915567593028733,0.0,6.601035112424215e-05,0.45154093246164717,5.712096990437895e-39,0.4561488512540792,2.4529940074922363e-17,4.0048073052799264e-24,1.977035045206115e-16,1.0999401600954683e-24,-2.5930449952335644e-30,3.391788782170121e-06,1.9145243545425047e-14,3.0786099586094345e-25,1.2901794246483836e-20,1.9169784792609168e-14,6.281925863557319e-11,1.5817352501443756e-21,8.076799725147481e-22,2.752123942555929e-20,3.647858758050341e-24,7.834354915664794e-27,2.3067612874291112e-32,3.959993660178382e-26,0.0007517610241095801,6.107067631404225e-14,3.647942791870812e-24,1.5043978545666964e-28,7.222574109099338e-20,1.9852038696181398e-28,1.3083390553242022e-29,-4.945889625484003e-22,-1.310592459390668e-22,2.380549560495272e-23,-2.4801326240743376e-21,1.0892090445749887e-31,4.23578002547341e-31,1.1666692680294138e-36
1.8019847752997645e-08,0.0005344628783687447,0.0915567593028733,0.0,6.584858795521003e-05,0.45154093665596695,5.730659221316419e-39,0.4561487661782166,2.453377864523746e-17,4.007087274464508e-24,1.9773502129025934e-16,1.1148631197387074e-24,-2.5930450023935206e-30,3.3834001424949645e-06,1.9206041530403747e-14,3.071145355851358e-25,1.2838560303310825e-20,1.923058654958857e-14,6.27359653490484e-11,1.5850504924244841e-21,8.062051300472348e-22,2.7453875714711177e-20,3.6931172573579754e-24,-3.9552875190535747e-26,2.3014210870350278e-32,4.013727462373146e-26,0.000751846100055497,6.112572257161429e-14,3.6505458048077444e-24,1.5017644372417655e-28,7.224619465728457e-20,1.9876084697811904e-28,1.302857871571397e-29,-5.952484126540757e-21,-1.314161795993841e-22,2.382546670152987e-23,2.9797418057802622e-21,1.0906355546450857e-31,4.241457028061037e-31,1.1727147864930376e-36
