Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993)
2.6275873031899187e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007699994577258905,0.45086010598687143,3.715396679633807e-19,0.4569006123195652,6.143708195736236e-18,-2.047186692773939e-24,8.279295930413215e-14,1.9369423412033426e-19,2.734491405435815e-32,0.0001475317015867491,1.9444674747847266e-19,1.0949204241692175e-20,2.055025872468941e-18,4.967311331433923e-18,2.137721133502126e-11,3.044243658558494e-18,9.433549269863619e-24,2.6433548957243074e-15,-2.2595634886243537e-19,-2.021657542435361e-24,3.4645594021899757e-31,1.3392308296159512e-20,0.0006087565183517035,1.9197132605725794e-19,4.720972906579637e-24,1.826706095550979e-31,-1.1025921774738792e-23,2.0206910298235176e-20,1.0930690072289107e-25,5.116235276882782e-25,3.5823992443227074e-34,1.9656072488607288e-40,-2.3570072134818943e-31,2.9897051931571306e-28,3.2465200313269995e-27,-1.0228013231730977e-38,-7.599947283844647e-37,1.7229175541407327e-29,2.7226517437719386e-24,1.2113471171251757e-35,-8.664625754757981e-35,5.4824965693910235e-31,1.7473370627824394e-34,9.70010620009315e-36,3.1245568523160656e-43,2.4941890715865398e-45,6.232055595033983e-48,6.6247635065727334e-46,4.002516549026128e-54,-2.607212976607645e-47,1.2531254389523563e-40,2.199056615130364e-55,-4.753567498849326e-60,9.807258438848263e-36,8.065964901980228e-38,7.676262345657825e-63,9.246380157002623e-33,2.1190585141175942e-29,1.303008576952657e-26,2.275126411017803e-35,1.9470995518284765e-52,1.481422177145007e-40,5.353852271161708e-38
2.6396465906485873e-10,0.0028733546784512542,0.0915567593028733,0.0,0.0076975395066882025,0.4508576444114564,3.7531878916184055e-19,0.4569006123194714,6.1843070419252954e-18,-2.1600225196783807e-24,8.330040057630732e-14,1.9368530087393623e-19,2.734202973935151e-32,0.00014751869171248232,1.95980388337316e-19,1.0947792971254856e-20,2.0595017692320506e-18,4.991466015493457e-18,2.1470532757944146e-11,3.0629040558562117e-18,9.656817683754802e-24,2.6433508491250516e-15,-2.2591761690205026e-19,-2.0234038642466645e-24,3.485123327409757e-31,1.3379481228100822e-20,0.0006112245987033511,1.9309596584098097e-19,4.801379198798916e-24,1.8260642142138717e-31,-1.0930350485088026e-23,2.0204730982957395e-20,1.0995966858972546e-25,5.179614323090359e-25,3.5821506219916744e-34,2.037050013995764e-40,-2.351191133435975e-31,3.0092474481012593e-28,3.2671055806308285e-27,-1.0405133066891298e-38,2.0628974869278044e-36,1.7228260378756213e-29,2.7561902692035667e-24,6.792084081620057e-36,5.549559202247363e-35,5.48348513576259e-31,1.7841067546481874e-34,9.69960797568994e-36,3.17445922564064e-43,2.596892421618077e-45,6.380316270267361e-48,6.682353594621322e-46,4.162487133643092e-54,-2.652032609494131e-47,1.2534338066574424e-40,2.199115122244972e-55,-2.774797270465709e-60,1.016108270772869e-35,8.169822452484904e-38,7.672869822039584e-63,9.237204926871319e-33,2.1562465703738552e-29,1.3020163155357876e-26,-7.437293966867433e-35,-8.255507730604218e-52,-1.3217901978618252e-39,5.347209012279078e-38
2.651705878107256e-10,0.0028733546784512542,0.0915567593028733,0.0,0.00769508784148249,0.450855185854731,3.791162190742771e-19,0.4569006123193776,6.2249426623510024e-18,-2.2718261527131255e-24,8.380779493536128e-14,1.9367624245765437e-19,2.734474729765576e-32,0.00014750490848741717,1.9752021407769904e-19,1.0946414803660222e-20,2.0639313688419655e-18,5.015600698076896e-18,2.1563817121869748e-11,3.0815627949281957e-18,9.622697647308637e-24,2.643346369058782e-15,-2.2587869606570434e-19,-2.0227403860631573e-24,3.505673464291704e-31,1.3366656902357822e-20,0.0006136900470408447,1.9421983359284453e-19,4.881582322607513e-24,1.8254257277022782e-31,-1.0834789436602888e-23,2.0202539861369325e-20,1.1061198881119261e-25,5.243370346255985e-25,3.5818986886128415e-34,2.0320078699684846e-40,-2.3454170493200115e-31,3.028780331718825e-28,3.287689255839739e-27,-1.0411381371999491e-38,-7.226680491937362e-37,1.7227343456802638e-29,2.789924624204729e-24,1.117851852884383e-35,5.786769641626762e-35,5.485858804873598e-31,1.820871197689611e-34,9.699098516024537e-36,2.517502569769284e-43,2.70201693416067e-45,6.529779775473269e-48,6.740307453875149e-46,4.3260825383693827e-54,-2.6967218782040956e-47,1.253745333420366e-40,2.1991075886355387e-55,-2.0297386292945153e-60,1.0520874086270825e-35,8.274363602489638e-38,7.66885619909311e-63,9.228058232984935e-33,2.1934062936630116e-29,1.301020413778834e-26,5.93362473644978e-35,9.119020339902143e-52,1.1778221692512494e-39,5.340685234774734e-38
2.6637651655659246e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007692639559162575,0.45085273030390005,3.8293194237075797e-19,0.4569006123192838,6.26561458050182e-18,-2.3825978063589586e-24,8.43151396720712e-14,1.9366721712280073e-19,2.7344254986373067e-32,0.00014749037127979268,1.9906623482178268e-19,1.0945068940957634e-20,2.0683150423328677e-18,5.039715381735878e-18,2.1657064471341256e-11,3.100219776132232e-18,9.587522668019521e-24,2.6433414661701353e-15,-2.2583976964539744e-19,-2.022612296492928e-24,3.526209731870713e-31,1.3353846857085106e-20,0.0006161528664751347,1.9534292385748704e-19,4.9615827669789076e-24,1.8248075355723349e-31,-1.0739238913494769e-23,2.0200353292085117e-20,1.1126385828972139e-25,5.307502756807756e-25,3.581654935263986e-34,2.005271580745784e-40,-2.3396316081968397e-31,3.0483031733298095e-28,3.308270998900328e-27,-1.0424734750722061e-38,-2.9826500976876137e-37,1.7226439051534038e-29,2.823854450355005e-24,1.0733786752033097e-35,-2.2427604729924186e-35,5.489082551257671e-31,1.8576301788239026e-34,9.698587751356265e-36,2.9083285275264836e-43,2.8095806688559755e-45,6.680367046682127e-48,6.798613840147134e-46,4.493323175858947e-54,-2.7413280357252816e-47,1.2540574399046716e-40,2.1990624917409654e-55,-1.8454700476099373e-60,1.0886617426485411e-35,8.379588145488667e-38,7.664583371328266e-63,9.218972877784716e-33,2.2305370886156006e-29,1.3000253712212475e-26,-1.1431688875795095e-35,-1.3874291669731528e-52,-3.3482920041262053e-40,5.334295767311748e-38
2.675824453024593e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007690194637715954,0.45085027774640707,3.867659437236782e-19,0.4569006123191901,6.306322324579026e-18,-2.4923387303399095e-24,8.482243214568301e-14,1.9365825685843904e-19,2.7343531515991355e-32,0.0001474750990017669,2.0061844765144206e-19,1.0943754604998159e-20,2.072653158862792e-18,5.06381006939123e-18,2.1750274850621676e-11,3.118874902297151e-18,9.688612858401143e-24,2.643336150838939e-15,-2.258008750859107e-19,-2.0232384025924056e-24,3.546732052200239e-31,1.3341053400015995e-20,0.0006186130601065727,1.9646523135290132e-19,5.041381434334667e-24,1.8241962746046073e-31,-1.064369886021389e-23,2.0198174579424692e-20,1.119152740192926e-25,5.372010965882048e-25,3.581415315667419e-34,2.0146498339764562e-40,-2.3338271485478257e-31,3.067816150101067e-28,3.328850685733683e-27,-1.0522589822152011e-38,3.601434577148764e-37,1.7225540276915998e-29,2.857979389693095e-24,8.722273787023728e-36,2.3821054563249896e-35,5.491015928245471e-31,1.8943834982320727e-34,9.698082926546716e-36,3.0113856874710053e-43,2.919601468546264e-45,6.832099482406131e-48,6.8572897430661956e-46,4.664232820815918e-54,-2.785826701720116e-47,1.2543720028878919e-40,2.1990416454673333e-55,-1.4435595720886804e-60,1.1258297572292363e-35,8.485495871119608e-38,7.660538871914709e-63,9.209956638330316e-33,2.2676390577106095e-29,1.2990324231739043e-26,-1.8566980645720366e-35,-1.0697702531816767e-52,-2.9007911790738375e-40,5.32792330595397e-38
2.687883740483262e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007687753055586119,0.45084782816992897,3.906182078080362e-19,0.45690061231909646,6.347065427449283e-18,-2.601050528581071e-24,8.532966978200344e-14,1.9364929763990485e-19,2.734390263902738e-32,0.00014745911011990656,2.021768397353437e-19,1.0942471036935879e-20,2.0769460856939262e-18,5.087884764323806e-18,2.1843448303700634e-11,3.1375280786796195e-18,9.669440857737436e-24,2.6433304331867695e-15,-2.2576193883644875e-19,-2.0228865766218597e-24,3.5672403503272955e-31,1.3328271839666508e-20,0.0006210706310250939,1.975867509702278e-19,5.120979306813225e-24,1.8235945248044151e-31,-1.0548169097963439e-23,2.0195997102849154e-20,1.1256623308654361e-25,5.436894385378732e-25,3.581173742409709e-34,2.013716509517936e-40,-2.3280185814088654e-31,3.087319473012354e-28,3.3494281935252375e-27,-1.054035528424466e-38,-7.527363099092969e-38,1.7224637980910938e-29,2.892299084746451e-24,1.0464719930433253e-35,4.170701035633308e-35,5.493185372861242e-31,1.9311309882111374e-34,9.69758156140126e-36,2.94672399681932e-43,3.032097180109108e-45,6.984998905588948e-48,6.916348170242875e-46,4.8388368862114346e-54,-2.8302181655181145e-47,1.2546918516098537e-40,2.199056700872318e-55,-8.506606217588975e-61,1.1635899452563627e-35,8.592086569702772e-38,7.656728932151484e-63,9.200994830532334e-33,2.3047125637750655e-29,1.298039954530705e-26,2.6749380192618664e-35,4.401264428893234e-52,4.9632885825613455e-40,5.321603720144231e-38
2.6999430279419304e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007685314791662141,0.45084538156237036,3.944887193017034e-19,0.45690061231900275,6.387843426597702e-18,-2.7087343995401162e-24,8.583685007139088e-14,1.9364029664223855e-19,2.734383716555673e-32,0.00014744242266544888,2.0374140044354858e-19,1.0941217496726226e-20,2.08119418817395e-18,5.111939470165536e-18,2.193658487430174e-11,3.1561792129239453e-18,9.683309004590734e-24,2.643324323083521e-15,-2.2572290915583594e-19,-2.0229782971971903e-24,3.58773455411261e-31,1.3315499044958963e-20,0.0006235255823103943,1.9870747776303892e-19,5.200377169250706e-24,1.8230055905840402e-31,-1.045264957803393e-23,2.0193816434747155e-20,1.1321673267461834e-25,5.502152428014996e-25,3.580930077922194e-34,2.005754297223797e-40,-2.322216313684898e-31,3.1068128702649855e-28,3.37000344143146e-27,-1.0584327482958763e-38,-7.559587456609979e-38,1.722373174603491e-29,2.9268131785601367e-24,1.0253622571305526e-35,4.665532147287572e-36,5.495934937820522e-31,1.9678724896428565e-34,9.697078349719985e-36,3.0438793679177904e-43,3.14708558870755e-45,7.139030795952763e-48,6.975784590749158e-46,5.0171575989566217e-54,-2.8745232939726667e-47,1.2550175684232472e-40,2.19907565942819e-55,-4.3798324169188086e-61,1.2019408101698623e-35,8.699360031154943e-38,7.652918971957431e-63,9.192076316897107e-33,2.341757711130699e-29,1.297046666940333e-26,-1.1205944383922486e-35,-8.332961188853198e-53,-2.576438432773025e-40,5.315365496875301e-38
2.712002315400599e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007682879825268437,0.45084293791185864,3.983774628856876e-19,0.45690061231890916,6.4286558640814094e-18,-2.8153911736694397e-24,8.634397056719833e-14,1.9363126737646245e-19,2.7343636094293737e-32,0.0001474250542443409,2.0531212497908763e-19,1.093999326263329e-20,2.0853978297183773e-18,5.135974190890682e-18,2.2029684605889283e-11,3.1748282150055354e-18,9.733571776789062e-24,2.6433178301541428e-15,-2.256838023423267e-19,-2.023178656702177e-24,3.608214594085876e-31,1.3302735998895387e-20,0.0006259779170321063,1.9982740693877497e-19,5.279575669488173e-24,1.8224240509129026e-31,-1.0357140374541576e-23,2.0191633971654783e-20,1.1386677006118703e-25,5.5677845073830665e-25,3.58068704088255e-34,2.004738176604182e-40,-2.3164217319239706e-31,3.1262963699993464e-28,3.390576325683906e-27,-1.0648879516050302e-38,5.821516578856956e-38,1.7222825520452763e-29,2.9615213147277774e-24,9.448499868625684e-36,1.652020907099789e-35,5.4982156325500615e-31,2.004607828685723e-34,9.696572378359411e-36,3.1134459836153795e-43,3.2645843109208505e-45,7.294197826184885e-48,7.035589114955144e-46,5.199217969328223e-54,-2.9187254020812315e-47,1.255348137391946e-40,2.1990763939529367e-55,-2.9501030669647254e-61,1.240880861558963e-35,8.807316042725572e-38,7.649007785687624e-63,9.183202359617611e-33,2.3787743532253517e-29,1.296052770245672e-26,-1.4910990092304228e-36,9.718189031453756e-53,1.1721675776882086e-42,5.30917545708367e-38
2.7240616028592677e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007680448136154794,0.45084049720673897,4.0228442324438857e-19,0.4569006123188156,6.469502286483629e-18,-2.9210217387014406e-24,8.68510288844806e-14,1.9362223808514356e-19,2.73436304980794e-32,0.00014740702204705944,2.0688901007743687e-19,1.0938797630761678e-20,2.0895573717938835e-18,5.1599889308073116e-18,2.2122747541672577e-11,3.1934749971665066e-18,9.732771234689383e-24,2.643310963785234e-15,-2.256446521552368e-19,-2.0230126502221183e-24,3.628680403405368e-31,1.328998475319571e-20,0.0006284276382499661,2.0094653385713306e-19,5.358575494496083e-24,1.821852499764362e-31,-1.0261641544689275e-23,2.0189452632366168e-20,1.145163426125985e-25,5.633790038007284e-25,3.5804464753347103e-34,2.0026476609556216e-40,-2.3106266593959604e-31,3.14577008203894e-28,3.411146738910862e-27,-1.0679995324394128e-38,-3.7000542572309765e-39,1.7221921543551406e-29,2.9964231374221194e-24,1.0174511991190569e-35,3.092017889510948e-35,5.5004529507127395e-31,2.0413368252584615e-34,9.69606631583422e-36,3.149132397971075e-43,3.38461090720279e-45,7.450510714251587e-48,7.095759018167087e-46,5.385041921295907e-54,-2.962824326344773e-47,1.255683015619464e-40,2.199067124486631e-55,-2.412761680794446e-61,1.280408611945073e-35,8.915954390933253e-38,7.645074842240523e-63,9.174377771802454e-33,2.415762371894845e-29,1.2950590684125002e-26,1.1108186386730348e-35,2.2871257518468157e-52,1.8952135560356382e-40,5.303032570574238e-38
2.7361208903179363e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007678019704486595,0.4508380594355688,4.062095850658486e-19,0.45690061231872203,6.510382244868229e-18,-3.0256272032257026e-24,8.73580226986459e-14,1.9361321379417552e-19,2.7343575587866607e-32,0.00014738834285821695,2.0847205008416513e-19,1.0937629914602479e-20,2.093673173902591e-18,5.183983694548968e-18,2.2215773724610114e-11,3.2121194738581955e-18,9.75722209627304e-24,2.6433037331312673e-15,-2.256054639452846e-19,-2.023092499717679e-24,3.649131917838335e-31,1.327724566086332e-20,0.0006308747490139817,2.0206485402986675e-19,5.437377413546153e-24,1.82129143180703e-31,-1.0166153072274119e-23,2.0187272935147822e-20,1.1516544778013126e-25,5.700168435395379e-25,3.580207753975865e-34,1.9987862470613574e-40,-2.304827112586705e-31,3.1652338981576814e-28,3.431714594827843e-27,-1.0729879947574729e-38,-1.6082261109449037e-38,1.7221018757040705e-29,3.0315182914224843e-24,1.0075774215900618e-35,1.5302318615359712e-35,5.502987918840014e-31,2.0780593130377433e-34,9.695561867299033e-36,3.2086198806048033e-43,3.5071828840949805e-45,7.607952977804813e-48,7.156297276379867e-46,5.57465200085028e-54,-3.0068286052756467e-47,1.2560226634297148e-40,2.199064492834051e-55,-1.3349458655439752e-61,1.3205225777592139e-35,9.025274861930614e-38,7.641221402242011e-63,9.16560273702991e-33,2.4527217944848684e-29,1.2940657802896876e-26,-6.264735024829453e-36,2.872163251163576e-54,-1.3617729874442936e-40,5.296952268546461e-38
2.748180177776605e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007675594510835255,0.4508356245871139,4.1015293304199627e-19,0.45690061231862855,6.551295294734802e-18,-3.129208739432419e-24,8.786494974397634e-14,1.9360418240936986e-19,2.73434833446279e-32,0.0001473690330659556,2.1006123758540398e-19,1.093648944458468e-20,2.097745593567301e-18,5.2079584870665605e-18,2.2308763197415e-11,3.2307615616924227e-18,9.787932089753719e-24,2.6432961471205525e-15,-2.255662238204621e-19,-2.0231336266276587e-24,3.66956907569129e-31,1.3264517826800757e-20,0.0006333192523645952,2.031823631172092e-19,5.515982203127026e-24,1.8207384693222595e-31,-1.0070674918349297e-23,2.0185093628568775e-20,1.1581408309945707e-25,5.766919116084857e-25,3.5799694613619467e-34,1.9962044136449286e-40,-2.2990274011387787e-31,3.184687812525216e-28,3.4522798011647394e-27,-1.0781809531523439e-38,8.662556741272127e-39,1.722011539431609e-29,3.066806422139592e-24,9.735150889658868e-36,1.6210812373013515e-35,5.505358106302765e-31,2.1147751409901224e-34,9.695058244077922e-36,3.2666445567111553e-43,3.6323176299447604e-45,7.766521216729359e-48,7.21720515002223e-46,5.768070789905049e-54,-3.050732669491844e-47,1.256367636852163e-40,2.1990712396091645e-55,4.922868003170991e-63,1.3612212815429267e-35,9.135277240613818e-38,7.637454854286995e-63,9.156873655857783e-33,2.4896526966556602e-29,1.2930725827748095e-26,2.6249407485315303e-36,1.393029429597549e-52,5.922259196541141e-41,5.290927004155694e-38
2.7602394652352735e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007673172536168877,0.45083319265034255,4.1411445186888348e-19,0.4569006123185351,6.592240995974197e-18,-3.2317674277580937e-24,8.837180781215573e-14,1.9359513688711112e-19,2.7343422917171937e-32,0.00014734910867113537,2.1165656569939996e-19,1.0935375567638699e-20,2.1017749863176156e-18,5.231913313620441e-18,2.2401716002560376e-11,3.2494011793938944e-18,9.798301196297776e-24,2.6432882144610793e-15,-2.2552692364046315e-19,-2.023046283657286e-24,3.689991817712264e-31,1.3251800727381026e-20,0.0006357611513328407,2.042990569223647e-19,5.594390591549655e-24,1.8201947398749865e-31,-9.975207073287611e-24,2.01829139836074e-20,1.1646224619013868e-25,5.834041497688101e-25,3.579731647209866e-34,1.9935868332657654e-40,-2.293229833075852e-31,3.20413188319499e-28,3.472842262825783e-27,-1.0820915393913542e-38,9.956749174976445e-40,1.721921140262916e-29,3.1022871756396864e-24,1.0051419488099742e-35,2.4981422987338663e-35,5.507645899500655e-31,2.15148416044519e-34,9.694554130575414e-36,3.3184009163890456e-43,3.760032450431258e-45,7.926219488516254e-48,7.278479970259908e-46,5.965321295439183e-54,-3.0945385297915333e-47,1.2567179279280593e-40,2.1990787331223224e-55,9.26170426619195e-62,1.4025032523414115e-35,9.24596131125547e-38,7.633717798127243e-63,9.148187720937292e-33,2.526555098166587e-29,1.2920792607112059e-26,4.566478576311801e-36,1.461498927479836e-52,6.819744863141239e-41,5.28494898049586e-38
2.772298752693942e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007670753761843118,0.4508307636144218,4.1809412624691758e-19,0.45690061231844165,6.633218912824551e-18,-3.3333042734613565e-24,8.887859475090943e-14,1.9358608035012647e-19,2.73433583054662e-32,0.00014732858529631883,2.1325802860515556e-19,1.0934287646775826e-20,2.1057617056769466e-18,5.255848179772667e-18,2.249463218228426e-11,3.268038247749896e-18,9.823338761830714e-24,2.6432799436462755e-15,-2.2548756689194653e-19,-2.0230755387625065e-24,3.7104000870137448e-31,1.3239094581740869e-20,0.0006382004489404993,2.0541493138733655e-19,5.6726032748659086e-24,1.8196599603870876e-31,-9.879749552148086e-24,2.0180734322297674e-20,1.171099347532695e-25,5.901534998937144e-25,3.579495093801207e-34,1.990572782500447e-40,-2.287433279163676e-31,3.2235660709988756e-28,3.493401895163522e-27,-1.0870583360124437e-38,-3.047182865544949e-39,1.7218307639987684e-29,3.137960198668481e-24,1.0005286547317554e-35,1.9099507089956893e-35,5.510084321670322e-31,2.1881862187706685e-34,9.69404941970877e-36,3.3734447368366603e-43,3.890344580662196e-45,8.087039272512794e-48,7.340118307512043e-46,6.166425881878753e-54,-3.1382485548423716e-47,1.2570732033031926e-40,2.199081385677453e-55,1.1958870997205359e-61,1.4443670245989843e-35,9.357326857673449e-38,7.629980539320059e-63,9.139544413656295e-33,2.5634289691576307e-29,1.2910858768207887e-26,-2.589010840509694e-36,5.9428194439247395e-53,-5.736009868404024e-41,5.279021456793424e-38
2.7843580401526107e-10,0.0028733546784512542,0.0915567593028733,0.0,0.007668338169592247,0.4508283374687124,4.220919408810873e-19,0.4569006123183483,6.674228613827769e-18,-3.433820296426683e-24,8.938530846271679e-14,1.9357701781080687e-19,2.73432850734464e-32,0.0001473074781945574,2.1486562068690636e-19,1.093322506067862e-20,2.109706103150373e-18,5.279763091379453e-18,2.2587511778594234e-11,3.286672689559584e-18,9.846962170201694e-24,2.6432713429605948e-15,-2.2544815969765063e-19,-2.0230514306714695e-24,3.7307938290212097e-31,1.3226399745699397e-20,0.0006406371482002517,2.065299825904421e-19,5.750620953723795e-24,1.8191332497317945e-31,-9.784302364940736e-24,2.0178555161897107e-20,1.1775714656843696e-25,5.969399039726474e-25,3.579259989370859e-34,1.9877953327657026e-40,-2.2816369282473826e-31,3.2429903687324397e-28,3.513958613267558e-27,-1.0918133209605133e-38,1.1799717729751276e-39,1.7217404406775532e-29,3.173825138674021e-24,9.853177186366111e-36,1.7352777026692285e-35,5.51248127007897e-31,2.22488116490295e-34,9.693544817350194e-36,3.4286778212289587e-43,4.0232711599288895e-45,8.248976041932783e-48,7.402118497901638e-46,6.37140674733007e-54,-3.181859452237703e-47,1.2574332792411332e-40,2.1990816517229233e-55,1.3438161556806834e-61,1.4868111373954546e-35,9.469373662844434e-38,7.626266155391733e-63,9.130943786579511e-33,2.600274287952354e-29,1.290092568007485e-26,2.981539076585332e-36,1.3876249287588047e-52,5.588488072494025e-41,5.273144739475285e-38
