Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55),SX(162)
6.2769553251372615e-09,0.000897708597878115,0.0,0.0,0.000288124799864047,0.7984461463787774,0.09999974381686116,0.09999999994691085,2.1873719640294183e-12,8.833072353331463e-17,2.6701478175867445e-15,2.1427017302088994e-26,5.5377125153556455e-31,0.0011990894514957214,1.9337770656036547e-15,4.228952970019537e-17,4.947013741938875e-17,2.3214514208208877e-07,5.089726624812758e-11,2.3989283075640606e-08,1.8258049289293804e-19,5.797373943682145e-22,4.492668531975664e-20,4.181799207528576e-29,3.400747222714418e-31,2.212912375534979e-30,0.00095429689863839,5.08976221200809e-11,5.495990962123119e-15,5.9054847999792e-22,2.1470073259362574e-26,1.3216090272906512e-40,9.298577435316838e-28,2.2130559796725367e-31,1.1930962719321676e-38,7.985057570336749e-38,2.7343576538970243e-41,1.7577185828598357e-31,7.075350494782107e-20,1.3812677404831168e-47,1.6707745022707313e-34,2.6365925645077402e-48
6.337306109982934e-09,0.000897708597878115,0.0,0.0,0.00028742200099342167,0.7984470851522492,0.09999974431760299,0.0999999999470033,2.219022399351961e-12,8.960967505819434e-17,2.7071632700462255e-15,2.1995616701009404e-26,5.684583414227874e-31,0.001202373663618864,1.929008272447794e-15,4.2404290235562544e-17,5.006480328219245e-17,2.315788494839119e-07,5.0773116021221614e-11,2.405498957955706e-08,1.8293893202137345e-19,5.813203207676248e-22,4.5903822199069126e-20,4.2424006755848504e-29,3.4567085685925144e-31,2.272145839388241e-30,0.0009517159862202116,5.077346563395425e-11,5.562159918542621e-15,5.97276353263621e-22,2.2039297432682222e-26,1.3533517496995128e-40,9.563226786325577e-28,2.2912573375527115e-31,1.2168482107732437e-38,8.253089539498605e-38,2.847476905107643e-41,1.786962457085106e-31,7.133576058030252e-20,1.4217853177247326e-47,1.6949714269831316e-34,2.7139336881756728e-48
6.397656894828607e-09,0.000897708597878115,0.0,0.0,0.0002867233383648507,0.7984480179866821,0.0999997448154146,0.09999999994709488,2.250844878112308e-12,9.089560469434575e-17,2.7443521900505566e-15,2.25739923181833e-26,5.8339784067649015e-31,0.0012056377189151824,1.924267584064784e-15,4.251833536793672e-17,5.066058615981071e-17,2.310158898305953e-07,5.0649696466961906e-11,2.412029278287779e-08,1.8329462212285705e-19,5.828935046781787e-22,4.689257809550253e-20,4.3033329353067815e-29,3.5130750377285923e-31,2.3323274314874537e-30,0.0009491510914556968,5.065003987142051e-11,5.62850860630253e-15,6.040111862563047e-22,2.261830083192135e-26,1.3855429221350618e-40,9.83294427289426e-28,2.3714398676725377e-31,1.240799814787319e-38,8.527171607158305e-38,2.9639902286917936e-41,1.816424139110887e-31,7.191555329415718e-20,1.4631121459610195e-47,1.7193003982960186e-34,2.792819540166843e-48
6.4580076796742796e-09,0.000897708597878115,0.0,0.0,0.0002860287815837094,0.7984489449298842,0.0999997453103174,0.09999999994718554,2.282838799229709e-12,9.218848841430024e-17,2.7817137937602153e-15,2.316222394030954e-26,5.985918085123403e-31,0.001208881773836025,1.9195547933942954e-15,4.263167068312713e-17,5.125746970514396e-17,2.3045623862944082e-07,5.0527002216090395e-11,2.4185195816060384e-08,1.8364759159788136e-19,5.844570220076828e-22,4.7892973690521464e-20,4.3645948473643286e-29,3.5698454405287053e-31,2.393461951511865e-30,0.0009466020883094963,5.052733946269934e-11,5.695035915240084e-15,6.107528170003436e-22,2.320716321132297e-26,1.4181844260232251e-40,1.0107780346640625e-27,2.453634045291705e-31,1.264950306998206e-38,8.807372583500276e-38,3.0839593300454954e-41,1.8461030450139473e-31,7.249288666640061e-20,1.5052568605069673e-47,1.7437609614473633e-34,2.8732666039712064e-48
6.518358464519952e-09,0.000897708597878115,0.0,0.0,0.00028533830054125453,0.7984498660291839,0.09999974580233251,0.0999999999472753,2.315003561042225e-12,9.348830217749907e-17,2.8192472998170138e-15,2.3760391224772143e-26,6.14042300803009e-31,0.0012121059833005942,1.9148696952911172e-15,4.274430171171222e-17,5.1855437785345807e-17,2.2989987161814984e-07,5.040502794985069e-11,2.4249701778905342e-08,1.8399786846487473e-19,5.860109479172396e-22,4.890502934496804e-20,4.4261852718128466e-29,3.627018579821704e-31,2.455554156345144e-30,0.0009440688519923221,5.0405359088520914e-11,5.761740743796581e-15,6.175010861472169e-22,2.3805964195484184e-26,1.4512781255666171e-40,1.0387785437009244e-27,2.537870496587767e-31,1.2892989194411406e-38,9.09376123398537e-38,3.207446232944887e-41,1.8759985859943457e-31,7.306776440779359e-20,1.548228098140193e-47,1.7683526614289379e-34,2.9552913658711214e-48
6.578709249365625e-09,0.000897708597878115,0.0,0.0,0.0002846518654103784,0.7984507813314342,0.09999974629148095,0.09999999994736421,2.3473385616242693e-12,9.479502193270746e-17,2.8569519293728422e-15,2.4368573697006002e-26,6.297513700101885e-31,0.0012153105007143238,1.9102120864585296e-15,4.285623393583158e-17,5.245447446955485e-17,2.2934676476139864e-07,5.0283768399238e-11,2.4313813740925453e-08,1.8434548036658085e-19,5.87555356830246e-22,4.9928765103090547e-20,4.488103068207428e-29,3.68459325111874e-31,2.5186087603834463e-30,0.0009415512589468256,5.028409347937546e-11,5.828621998933275e-15,6.2425583694242165e-22,2.441478327672327e-26,1.4848258678975402e-40,1.067300994851249e-27,2.6241799968382887e-31,1.3138448930493923e-38,9.386406277536098e-38,3.3345132740403843e-41,1.9061101685202726e-31,7.364019035977982e-20,1.5920344965695317e-47,1.793075043032002e-34,3.0389103139269736e-48
6.639060034211298e-09,0.000897708597878115,0.0,0.0,0.0002839694466415786,0.7984516908830179,0.09999974677778346,0.0999999999474522,2.3798431990354177e-12,9.610862362037192e-17,2.894826906117136e-15,2.4986850747914198e-26,6.457210651179448e-31,0.0012184954779869777,1.9055817655056636e-15,4.296747277911162e-17,5.305456402337623e-17,2.2879689424758717e-07,5.0163218344287125e-11,2.4377534741706837e-08,1.846904545763069e-19,5.89090322441257e-22,5.0964200696539936e-20,4.5503470957145593e-29,3.742568242867975e-31,2.582630435846434e-30,0.0009390491868335276,5.016353741480054e-11,5.895678596048242e-15,6.310169151928683e-22,2.5033699812498412e-26,1.5188294832315313e-40,1.0963504258013726e-27,2.7125934686101232e-31,1.338587477547169e-38,9.685376384777362e-38,3.4652230974164386e-41,1.9364371944702426e-31,7.421016849147356e-20,1.6366846939105743e-47,1.8179276508921167e-34,3.1241399369760417e-48
6.69941081905697e-09,0.000897708597878115,0.0,0.0,0.00028329101495912153,0.7984525947298537,0.09999974726126061,0.09999999994753936,2.4125168713268295e-12,9.742908317492079e-17,2.9328714563029253e-15,2.561530163133752e-26,6.619534315674168e-31,0.001221661065550485,1.9009785329703558e-15,4.3078023612986823e-17,5.365569091671917e-17,2.2825023648574426e-07,5.004337261339471e-11,2.4440867791264696e-08,1.8503281800404943e-19,5.906159177247188e-22,5.20113555483323e-20,4.612916213221072e-29,3.8009423367040574e-31,2.64762381309094e-30,0.0009365625145168238,5.0043685722703065e-11,5.962909458894212e-15,6.377841692346498e-22,2.5662793022878586e-26,1.5532907850214074e-40,1.1259318712053699e-27,2.803141979956875e-31,1.3635259313483285e-38,9.99074017633325e-38,3.5996386492193553e-41,1.9669790612726625e-31,7.47777028966975e-20,1.6821873281682047e-47,1.84291002953194e-34,3.210996723644739e-48
6.759761603902643e-09,0.000897708597878115,0.0,0.0,0.0002826165413573822,0.7984534929173995,0.09999974774193282,0.09999999994762562,2.4453589764820457e-12,9.875637652700768e-17,2.97108480877164e-15,2.625400546157686e-26,6.7845051119287756e-31,0.0012248074123765004,1.8964021912338055e-15,4.318789176054546e-17,5.425783982138603e-17,2.2770676810257653e-07,4.9924226082672673e-11,2.4503815870396044e-08,1.8537259720249387e-19,5.921322149435663e-22,5.307024877677582e-20,4.675809279440416e-29,3.859714307692812e-31,2.7135934809270582e-30,0.0009340911220510868,4.9924533278712317e-11,6.030313519497399e-15,6.445574499011647e-22,2.6302141988067345e-26,1.5882115701117732e-40,1.1560503624220933e-27,2.895856742625415e-31,1.3886595214605028e-38,1.0302566221180508e-37,3.737823172355252e-41,1.9977351620428477e-31,7.534279779107204e-20,1.728551036726158e-47,1.8680217234045685e-34,3.299497161374251e-48
6.820112388748316e-09,0.000897708597878115,0.0,0.0,0.00028194599709733604,0.798454385490659,0.09999974821982033,0.09999999994771101,2.4783689124471972e-12,1.000904796056998e-16,3.009466194976834e-15,2.69030412109675e-26,6.9521434215913795e-31,0.001227934665993707,1.891852544491604e-15,4.329708248915941e-17,5.48609956023003e-17,2.2716646593963904e-07,4.980577367532846e-11,2.4566381931025153e-08,1.8570981837289683e-19,5.936392856576953e-22,5.414089919936281e-20,4.739025153016291e-29,3.9188829245712157e-31,2.7805439869366147e-30,0.0009316348906668761,4.980607500555979e-11,6.0978897180773324e-15,6.513366104916388e-22,2.695182564597848e-26,1.6235936188938967e-40,1.1867109272565452e-27,2.990769110271557e-31,1.413987523394168e-38,1.0620923035058128e-37,3.8798402012574927e-41,2.0287048857176087e-31,7.590545750915436e-20,1.7757844558435807e-47,1.8932622769340753e-34,3.389657735459543e-48
6.880463173593988e-09,0.000897708597878115,0.0,0.0,0.00028127935370318095,0.7984552724941865,0.09999974869494312,0.09999999994779557,2.5115460772306907e-12,1.0143136834061212e-16,3.0480148490068532e-15,2.756248770750389e-26,7.122469589002524e-31,0.0012310429725048604,1.8873293987387845e-15,4.340560101605178e-17,5.546514331712249e-17,2.26629307050611e-07,4.96880103610682e-11,2.462856889654358e-08,1.8604450737084915e-19,5.9513720073230655e-22,5.522332533662773e-20,4.802562692623736e-29,3.978446949982792e-31,2.8484798377939567e-30,0.0009291937027572699,4.9688305872482156e-11,6.165637002967605e-15,6.581215067400136e-22,2.761192278986212e-26,1.659438695460858e-40,1.217918589705474e-27,3.0879105766847447e-31,1.4395092210761387e-38,1.094587907893202e-37,4.0257535567220907e-41,2.0598876171874233e-31,7.646568650162605e-20,1.8238962201584706e-47,1.9186312345565418e-34,3.4814949281014946e-48
6.940813958439661e-09,0.000897708597878115,0.0,0.0,0.0002806165829590714,0.798456153972091,0.09999974916732107,0.09999999994787928,2.544889868988358e-12,1.027790186639894e-16,3.086730007606401e-15,2.8232423632514036e-26,7.29550392059504e-31,0.0012341324766035984,1.8828325617647885e-15,4.351345251140839e-17,5.607026821893769e-17,2.260952686986634e-07,4.9570931155519957e-11,2.46903796621478e-08,1.8637668971192815e-19,5.96626030346134e-22,5.631754541597155e-20,4.8664207570677405e-29,4.0384051407084325e-31,2.9174054995889296e-30,0.000926767441864328,4.957122089464428e-11,6.23355433053756e-15,6.649119967841744e-22,2.828251206598054e-26,1.6957485477628843e-40,1.2496783697071323e-27,3.1873127740219106e-31,1.465223906767079e-38,1.1277502757514137e-37,4.1756273408104796e-41,2.091282737426229e-31,7.702348933252823e-20,1.8728949621979783e-47,1.944128140758599e-34,3.5750252174721266e-48
7.001164743285334e-09,0.000897708597878115,0.0,0.0,0.0002799576569059527,0.7984570299680438,0.09999974963697382,0.09999999994796213,2.5783996860631172e-12,1.04133406512737e-16,3.1256109101970292e-15,2.8912927518383033e-26,7.471266684306618e-31,0.001237203321591005,1.8783618431175094e-15,4.362064209173393e-17,5.667635575350154e-17,2.2556432835390643e-07,4.945453111967429e-11,2.475181709517023e-08,1.86706390577237e-19,5.981058439995545e-22,5.742357737545224e-20,4.930598205379417e-29,4.098756247892709e-31,2.9873253981518795e-30,0.0009243559926656932,4.945481513257951e-11,6.301640665114893e-15,6.717079411354879e-22,2.896367197133299e-26,1.7325249077628142e-40,1.2819952828951848e-27,3.289007471050841e-31,1.4911308809826897e-38,1.1615862417835467e-37,4.3295259318199167e-41,2.1228896236188423e-31,7.757887067654361e-20,1.922789311895528e-47,1.9697525401172648e-34,3.6702650767928677e-48
7.0615155281310065e-09,0.000897708597878115,0.0,0.0,0.00027930254783848805,0.7984579005252805,0.09999975010392087,0.09999999994804414,2.6120749270118327e-12,1.0549450783040072e-16,3.164656798896587e-15,2.960407774632529e-26,7.649778109004909e-31,0.0012402556493919421,1.8739170540833606e-15,4.37271748250592e-17,5.728339155511331e-17,2.2503646369091214e-07,4.933880535934153e-11,2.4812884035404715e-08,1.8703363481883758e-19,5.995767105225796e-22,5.854143886754105e-20,4.995093896909781e-29,4.159499017265751e-31,3.058243919380511e-30,0.0009219592409613357,4.933908369164684e-11,6.369894978909173e-15,6.785092026486558e-22,2.965548085142931e-26,1.7697694915916134e-40,1.3148743403567431e-27,3.3930265714033814e-31,1.5172294524182978e-38,1.1961026347872647e-37,4.4875139793216614e-41,2.1547076492860527e-31,7.813183531632512e-20,1.9735878961147242e-47,1.995503977335053e-34,3.767230973425748e-48
7.121866312976679e-09,0.000897708597878115,0.0,0.0,0.000278651228302066,0.7984587656866082,0.09999975056818153,0.09999999994812532,2.645914990651144e-12,1.0686229856909752e-16,3.203866918537687e-15,3.030595254420477e-26,7.8310583839250505e-31,0.0012432896005711493,1.8694980076605214e-15,4.383305573438377e-17,5.789136144555149e-17,2.24511652586302e-07,4.9223749024623136e-11,2.487358329543024e-08,1.8735844696507543e-19,6.010386980827372e-22,5.967114726284491e-20,5.059906691421195e-29,4.220632189360799e-31,3.1301654095685066e-30,0.0009195770736604488,4.922402172150195e-11,6.438316251936253e-15,6.853156464918759e-22,3.035801689811147e-26,1.8074839997038925e-40,1.348320548394479e-27,3.499402111838624e-31,1.5435189378765433e-38,1.2313062775227296e-37,4.64965639926656e-41,2.1867361844074487e-31,7.86823881398701e-20,2.0252993381800094e-47,2.0213819972796813e-34,3.865939367977499e-48
7.182217097822352e-09,0.000897708597878115,0.0,0.0,0.00027800367108988166,0.7984596254944099,0.09999975102977497,0.09999999994820569,2.6799192761131106e-12,1.0823675469139802e-16,3.2432405166852184e-15,3.1018629984402414e-26,8.015127658119353e-31,0.0012463053143491165,1.8651045185513897e-15,4.393828979053236e-17,5.850025143349693e-17,2.2398987311639455e-07,4.9109357309396e-11,2.4933917660928172e-08,1.8768085122580374e-19,6.024918741928385e-22,6.081271965379485e-20,5.125035449176514e-29,4.282154499727496e-31,3.203094175735752e-30,0.0009172093787684945,4.9109624415581584e-11,6.506903471943572e-15,6.921271401173036e-22,3.1071358147422343e-26,1.845670117033383e-40,1.3823389082927652e-27,3.6081662605161976e-31,1.569998662197898e-38,1.2672039865857475e-37,4.816018369157518e-41,2.218974595541993e-31,7.923053413793946e-20,2.0779322574140155e-47,2.047386145015612e-34,3.966406713416411e-48
7.2425678826680245e-09,0.000897708597878115,0.0,0.0,0.0002773598492400841,0.7984604799906493,0.09999975148872013,0.0999999999482852,2.714087182894274e-12,1.0961785217216157e-16,3.2827768436529264e-15,3.1742187981729955e-26,8.20200603991897e-31,0.0012493029286177399,1.8607364031334066e-15,4.404288191716287e-17,5.911004771242762e-17,2.2347110355490527e-07,4.8995625450808516e-11,2.4993889890994126e-08,1.8800087149750451e-19,6.039363057186401e-22,6.196617285830105e-20,5.190479031026009e-29,4.344064679141e-31,3.277034485960065e-30,0.0009148560453744043,4.899588701059932e-11,6.575655634336319e-15,6.989435532318155e-22,3.179558247752086e-26,1.8843295131482887e-40,1.4169344160877926e-27,3.7193513152798373e-31,1.5966679581937768e-38,1.3038025722860456e-37,4.986665323288527e-41,2.2514222459464003e-31,7.977627840152098e-20,2.1314952686815532e-47,2.073515965844174e-34,4.068649454201883e-48
7.302918667513697e-09,0.000897708597878115,0.0,0.0,0.00027671973603298297,0.7984613292168761,0.09999975194503583,0.09999999994836394,2.748418110899366e-12,1.110055670003254e-16,3.322475152519066e-15,3.24767042913898e-26,8.39171359640746e-31,0.001252282579955759,1.8563934794452027e-15,4.414683699556328e-17,5.972073665847223e-17,2.2295532237069574e-07,4.8882548728787286e-11,2.5053502718448367e-08,1.8831853136831356e-19,6.053720588863975e-22,6.313152342337395e-20,5.256236298492088e-29,4.40636145380696e-31,3.351990569710279e-30,0.0009125169636379369,4.888280478605214e-11,6.644571742104451e-15,7.057647577680488e-22,3.2530767606643196e-26,1.923463842406487e-40,1.4521120623416373e-27,3.8329897019514084e-31,1.6235261665820342e-38,1.3411088385306105e-37,5.16166294805004e-41,2.284078495691329e-31,8.031962611933583e-20,2.1859969819402095e-47,2.099771005329297e-34,4.172684025426576e-48
7.36326945235937e-09,0.000897708597878115,0.0,0.0,0.00027608330498831324,0.7984621732142301,0.09999975239874069,0.09999999994844183,2.782911460481149e-12,1.123998751806483e-16,3.3623346991411745e-15,3.322225650697996e-26,8.584270352905964e-31,0.0012552444036439808,1.8520755671599914e-15,4.425015985594709e-17,6.033230482895471e-17,2.2244250822556876e-07,4.877012246555373e-11,2.511275885014053e-08,1.8863385412294632e-19,6.067991992903148e-22,6.430878762871182e-20,5.3223061138519e-29,4.469043545562447e-31,3.42796661818052e-30,0.0009101920247771905,4.877037306373706e-11,6.713650805750577e-15,7.125906278557318e-22,3.3276991091109016e-26,1.963074744110504e-40,1.4878768319202286e-27,3.94911397263557e-31,1.650572635924657e-38,1.379129582712022e-37,5.341077177300452e-41,2.3169427017754407e-31,8.086058257538814e-20,2.2414460017975053e-47,2.126150809343263e-34,4.2785268519710805e-48
7.423620237205043e-09,0.000897708597878115,0.0,0.0,0.0002754505298625506,0.7984630120234469,0.0999997528498532,0.09999999994851891,2.8175666324794715e-12,1.1380075273541042e-16,3.40235474216999e-15,3.397892205854375e-26,8.779696292469977e-31,0.0012581885336802952,1.8477824875785297e-15,4.435285528202129e-17,6.094473896081365e-17,2.2193263997210456e-07,4.865834202514991e-11,2.5171660967248224e-08,1.8894686274753322e-19,6.082177918998903e-22,6.549798149025468e-20,5.388687340217804e-29,4.532109672072909e-31,3.504966784625594e-30,0.0009078811210562759,4.865858720727675e-11,6.782891843218655e-15,7.19421039793291e-22,3.403433032337249e-26,2.003163842662246e-40,1.524233703775179e-27,4.067756804035228e-31,1.6778067225674804e-38,1.4178715956017037e-37,5.524974187803358e-41,2.3500142182373476e-31,8.139915314655657e-20,2.2978509270745574e-47,2.152654924078831e-34,4.38619434767102e-48
7.483971022050716e-09,0.000897708597878115,0.0,0.0,0.00027482138464627573,0.7984638456848627,0.09999975329839166,0.09999999994859521,2.8523830282658805e-12,1.1520817570606927e-16,3.4425345430625394e-15,3.474677821066336e-26,8.97801135539738e-31,0.0012611151027944836,1.8435140635964543e-15,4.445492801869224e-17,6.155802596875084e-17,2.214256966515363e-07,4.854720281297304e-11,2.5230211725574824e-08,1.8925757993435929e-19,6.096279010671626e-22,6.669912076370494e-20,5.455378841615832e-29,4.5955585470252095e-31,3.582995184697334e-30,0.0009055841457731424,4.854744262165385e-11,6.852293879823526e-15,7.262558720197431e-22,3.4802862530117184e-26,2.043732747717421e-40,1.5611876507294376e-27,4.1889509957778845e-31,1.7052277905817544e-38,1.4573416612480165e-37,5.7134203947302e-41,2.3832923962654904e-31,8.193534330022727e-20,2.3552203503762005e-47,2.179282896111523e-34,4.495702914496461e-48
7.54432180689639e-09,0.000897708597878115,0.0,0.0,0.0002741958435615833,0.798464674238418,0.09999975374437417,0.09999999994867069,2.8873600497856035e-12,1.1662212015487376e-16,3.4828733660944135e-15,3.5525902060596795e-26,9.17923543874776e-31,0.0012640242424628286,1.8392701197028392e-15,4.4556382760688905e-17,6.217215294354104e-17,2.2092165749166223e-07,4.8436700275317546e-11,2.528841375584261e-08,1.8956602808651734e-19,6.11029590533856e-22,6.791222094801431e-20,5.5223794830621e-29,4.659388880316831e-31,3.662055896781771e-30,0.0009033009932475638,4.84369347527532e-11,6.921855948181263e-15,7.330950050868549e-22,3.5582664770394285e-26,2.084783054339638e-40,1.598743639266715e-27,4.312729468753042e-31,1.7328352117074315e-38,1.4975465568791105e-37,5.906482447227972e-41,2.416776584305982e-31,8.246915859196775e-20,2.4135628576675244e-47,2.2060342723816583e-34,4.6070689417435984e-48
7.665023376587735e-09,0.000897708597878115,0.0,0.0,0.00027295547181775773,0.7984663161797629,0.09999975462874333,0.09999999994881931,2.957793580880182e-12,1.1946947784915934e-16,3.5640251498374644e-15,3.7118260395546375e-26,9.590490035985053e-31,0.0012697907531853678,1.8308549779264417e-15,4.475745681766836e-17,6.340287602739995e-17,2.1992220948581574e-07,4.821758721056151e-11,2.5403782031390065e-08,1.9017620548047886e-19,6.1380796232278535e-22,7.037436478186603e-20,5.657303651554139e-29,4.788188743665023e-31,3.823290386234554e-30,0.0008987757387866844,4.8217811150494694e-11,7.061456346715465e-15,7.46785706348716e-22,3.717638673882644e-26,2.168334180508119e-40,1.6756815741013476e-27,4.568171538401771e-31,1.7886066382716156e-38,1.5801879123693627e-37,6.306721829431326e-41,2.4843603711272147e-31,8.352968723926045e-20,2.533201432391073e-47,2.259905427670321e-34,4.835438866565681e-48
7.773654789309946e-09,0.000897708597878115,0.0,0.0,0.0002718512094253056,0.7984677768508511,0.09999975541611311,0.09999999994895037,3.0217271122183723e-12,1.2205416356613787e-16,3.637598288233051e-15,3.859068837393437e-26,9.970766729003662e-31,0.0012749222979413987,1.8233633432868445e-15,4.4936356137365145e-17,6.451327353096011e-17,2.1903243387132808e-07,4.802251801796436e-11,2.550644671738037e-08,1.9071782402287294e-19,6.162803287650953e-22,7.26313508975094e-20,5.779781298865334e-29,4.905400194783295e-31,3.9719720971626704e-30,0.0008947492439240619,4.8022732614459027e-11,7.187634456266765e-15,7.591208903426925e-22,3.865004958595114e-26,2.2451922957664773e-40,1.7470343844086252e-27,4.807240329896101e-31,1.8394321022120562e-38,1.6571460972068098e-37,6.683396727043684e-41,2.5458837446729753e-31,8.447609845298707e-20,2.6442900807272723e-47,2.3088069741565954e-34,5.047488443575786e-48
7.882286202032157e-09,0.000897708597878115,0.0,0.0,0.00027075823383753106,0.7984692215760599,0.0999997561954768,0.09999999994907892,3.0861718000695767e-12,1.2465960770464152e-16,3.7116753463326255e-15,4.010081487416666e-26,1.036077606252584e-30,0.0012799993602228257,1.8159483651118523e-15,4.51133241943798e-17,6.562619963519014e-17,2.1815175300157568e-07,4.782944265398618e-11,2.560802132110934e-08,1.9125242656172937e-19,6.187263795291127e-22,7.492732003068828e-20,5.903242961586275e-29,5.0238273532675185e-31,4.124060258604703e-30,0.0008907659367227151,4.782964803761519e-11,7.314316350453475e-15,7.714682450795889e-22,4.01614179145063e-26,2.3236343078055934e-40,1.8204147369870623e-27,5.05519954722904e-31,1.8908519243588376e-38,1.7365902096430126e-37,7.076073730965633e-41,2.608064343336209e-31,8.541490530712149e-20,2.7586647032079133e-47,2.358101325774402e-34,5.26581041650275e-48
7.990917614754368e-09,0.000897708597878115,0.0,0.0,0.0002696764027620552,0.7984706505746393,0.0999997569669345,0.09999999994920501,3.151124182115873e-12,1.2728567160951092e-16,3.7862521366488754e-15,4.164908324702918e-26,1.0760632453363782e-30,0.0012850226633291776,1.808609074817605e-15,4.5288386814013194e-17,6.674158520094618e-17,2.1728005221558423e-07,4.763833598246722e-11,2.570852031511255e-08,1.9178013387684284e-19,6.211464651955925e-22,7.726235373506163e-20,6.027682065669137e-29,5.143462581799453e-31,4.279577352880691e-30,0.0008868252362757322,4.763853228157935e-11,7.441496642599883e-15,7.83827146762988e-22,4.171093484148173e-26,2.4036690115501623e-40,1.895851340744404e-27,5.312245354678326e-31,1.942862711032965e-38,1.8185595167366303e-37,7.485149438506722e-41,2.670898281586416e-31,8.634614309798907e-20,2.876375079599317e-47,2.407785858477011e-34,5.49049980733155e-48
8.099549027476579e-09,0.000897708597878115,0.0,0.0,0.00026860557614358585,0.7984720640620476,0.09999975773058495,0.09999999994932865,3.2165808048702606e-12,1.2993221695887146e-16,3.861324502006471e-15,4.3235934952561187e-26,1.1170449829792889e-30,0.0012899929185000577,1.801344519154016e-15,4.5461569410435765e-17,6.785936280414147e-17,2.1641721865511457e-07,4.744917326243251e-11,2.5807957930614414e-08,1.9230106405429806e-19,6.235409304758332e-22,7.963653113569848e-20,6.153092052906868e-29,5.264298217120053e-31,4.4385454981679515e-30,0.0008829265714974792,4.7449360603197325e-11,7.569170017389018e-15,7.961969916469645e-22,4.3299041589987363e-26,2.4853050608818327e-40,1.973372822510267e-27,5.578575060813264e-31,1.9954611449990298e-38,1.90309320777182e-37,7.9110225717894e-41,2.734381653039851e-31,8.726984787550751e-20,2.997470888350865e-47,2.4578579543847366e-34,5.72165144465215e-48
8.20818044019879e-09,0.000897708597878115,0.0,0.0,0.0002675456161210497,0.7984734622500322,0.0999997584865252,0.09999999994944987,3.2825382242780495e-12,1.3259910578820365e-16,3.93688831565617e-15,4.4861809531670146e-26,1.1590341624228042e-30,0.0012949108251596798,1.794153759860739e-15,4.563289697125063e-17,6.897946670518595e-17,2.1556314123011843e-07,4.726193014051938e-11,2.5906348162418256e-08,1.9281533256081641e-19,6.2591011433123995e-22,8.204992898939231e-20,6.27946638207317e-29,5.386326573003084e-31,4.6009864549155264e-30,0.0008790693809219593,4.7262108646971105e-11,7.697331229674928e-15,8.085771955563673e-22,4.492617746089205e-26,2.568550971467623e-40,2.0530077236616553e-27,5.854387089043253e-31,2.0486439845923396e-38,1.9902303931633005e-37,8.35409390470201e-41,2.7985105321759215e-31,8.81860564056086e-20,3.122001699630593e-47,2.5083150024296338e-34,5.959359950365485e-48
8.316811852921001e-09,0.000897708597878115,0.0,0.0,0.00026649638698576257,0.7984748453467052,0.09999975923485094,0.09999999994956871,3.348993006274783e-12,1.3528620051324404e-16,4.012939481368437e-15,4.65271445790317e-26,1.2020420766231542e-30,0.0012997770711555092,1.787035873371977e-15,4.580239404612194e-17,7.010183281840894e-17,2.1471771058503272e-07,4.7076582643588785e-11,2.6003704773669658e-08,1.9332305231519117e-19,6.282543500899735e-22,8.450262174385747e-20,6.406798530006983e-29,5.5095399431087595e-31,4.766921632250008e-30,0.0008752531125060317,4.707675243766938e-11,7.82597510331936e-15,8.209671934174747e-22,4.6592779805747203e-26,2.6534151235409023e-40,2.134784496864344e-27,6.139880948583047e-31,2.102408062873217e-38,2.0800101034987826e-37,8.814766191963785e-41,2.8632809759891035e-31,8.909480613385273e-20,3.250016968593291e-47,2.5591543988642156e-34,6.203719726833065e-48
8.425443265643212e-09,0.000897708597878115,0.0,0.0,0.00026545775514056724,0.7984762135566207,0.09999975997565622,0.09999999994968516,3.4159417273253e-12,1.3799336395179625e-16,4.089473933508277e-15,4.8232375717210864e-26,1.2460799675836638e-30,0.001304592332991298,1.7799899505784216e-15,4.5970084808823856e-17,7.122639868100119e-17,2.1388081906584235e-07,4.6893107171506015e-11,2.610004130053443e-08,1.938243337579475e-19,6.305739655608461e-22,8.699468159584589e-20,6.535081992645153e-29,5.633930603761881e-31,4.9363720943641024e-30,0.0008714772234372667,4.689326837310675e-11,7.95509653005171e-15,8.333664387928768e-22,4.829928400093136e-26,2.7399057646867923e-40,2.2187315029249753e-27,6.43525720582733e-31,2.1567502868026145e-38,2.172471288710369e-37,9.293444100222873e-41,2.928689025600513e-31,8.999613515017796e-20,3.381566028810004e-47,2.6103735474131694e-34,6.454824944334854e-48
