Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387)
1.7855802959672554e-06,0.0028149649241145727,0.1557,0.0,0.0037147207693210005,0.6393721744121386,0.20034328791352668,1.4143201461146677e-09,1.2137866433485186e-06,3.2452619194082195e-07,2.4412214748929395e-08,1.5710685334700293e-05,2.6145538536285145e-07,8.885106717465007e-05,1.4238140106493658e-10,4.4870167649566135e-13,2.1190357936579373e-10,0.0015277868051291191,1.883527497400418e-11,1.0868940260970756e-05,3.1084313136045468e-24,1.9984078297185976e-15,2.0700558746021704e-07,2.1246493987164502e-12,6.108327632566319e-26,1.8206971346899984e-08,0.0029417310274715866,3.086822137245976e-14,3.3841147810770152e-09,6.106353742347543e-18,9.828992115503643e-07,2.5330064546957223e-07,1.8700232684418898e-19,1.4089445186545062e-13,3.8342023083808493e-13,9.06960450708968e-16,2.8823964707367103e-09,9.649428507552238e-16,8.307860786482166e-15,4.383232776529493e-17,1.7645122161351762e-16,1.2163721965449499e-10,3.2999340339709337e-15,8.239809320233247e-17,2.0515328074417003e-16,7.672457144196082e-10,1.5404036397089714e-11,8.68038168681589e-17,1.039604319526644e-20,2.1565208978720522e-13,2.7008042976474397e-20
1.794026130956479e-06,0.0028149649241145727,0.1557,0.0,0.0037147214242418502,0.6393719497494421,0.20034317729387696,1.4243244017233972e-09,1.2214058280246474e-06,3.2563050848014807e-07,2.4569850346922447e-08,1.580922566066946e-05,2.631311067880632e-07,8.885106710253737e-05,1.4239044716947366e-10,4.487341167295888e-13,2.1284012445568137e-10,0.001527786231149075,1.886063618095041e-11,1.08690176330526e-05,3.1135558276653375e-24,2.0045274246908994e-15,2.0701848739335837e-07,2.124796894460321e-12,6.153115475065353e-26,1.8314710717680527e-08,0.002941730512311478,3.1067550798216366e-14,3.4051263163615277e-09,6.10838345554797e-18,9.904569954588749e-07,2.535076084867752e-07,1.8796583878802665e-19,1.4253751014064574e-13,3.834555019623924e-13,9.121522070650056e-16,2.8979889264291323e-09,9.649255424350319e-16,8.307713190918398e-15,4.389153587989076e-17,1.7758216516168493e-16,1.21911582801981e-10,3.333807262325845e-15,8.268108591435061e-17,2.0606120095109843e-16,7.743054145150194e-10,1.552795200433577e-11,8.70373646397822e-17,1.0479674366985374e-20,2.188397746183825e-13,2.720528414990651e-20
1.8024719659457025e-06,0.0028149649241145727,0.1557,0.0,0.0037147220799868016,0.6393717250804173,0.200343066675166,1.4343422319607926e-09,1.2290255621472037e-06,3.2672779322389315e-07,2.4727498118251792e-08,1.5907771671981105e-05,2.6480679412137523e-07,8.885106705048167e-05,1.4239944636785355e-10,4.4876639317730183e-13,2.1377671396696363e-10,0.001527785657515072,1.8885991361250687e-11,1.0869094604842845e-05,3.1186792994599495e-24,2.010647084034444e-15,2.0703131860177907e-07,2.1249436125474123e-12,6.198011941667537e-26,1.842245596049061e-08,0.0029417299977779064,3.126689569396782e-14,3.4261390673242503e-09,6.110403909423247e-18,9.980167422027881e-07,2.537131931234796e-07,1.8893393940024753e-19,1.441899062141474e-13,3.8349061556834446e-13,9.173438256934446e-16,2.913548271589442e-09,9.649081984367509e-16,8.307565288320767e-15,4.395073008092612e-17,1.7871308614029201e-16,1.22185346563929e-10,3.3678737054089457e-15,8.296347069321582e-17,2.0696897875703947e-16,7.813892942180412e-10,1.565213843990748e-11,8.727063047375995e-17,1.0563488348996973e-20,2.2205662718762154e-13,2.74030006019093e-20
1.810917800934926e-06,0.0028149649241145727,0.1557,0.0,0.0037147227365355827,0.6393715004051161,0.2003429560573946,1.4443736336585033e-09,1.236645842945562e-06,3.278180910479713e-07,2.488515799990955e-08,1.6006323332574015e-05,2.6648244668505115e-07,8.885106701799644e-05,1.4240839895993397e-10,4.4879850688620535e-13,2.1471334770834642e-10,0.0015277850842187232,1.891134054058233e-11,1.0869171178954916e-05,3.12380173268644e-24,2.0167668079200878e-15,2.070440815248378e-07,2.1250895579507344e-12,6.24301700283983e-26,1.8530207038345252e-08,0.002941729483854952,3.146625598001211e-14,3.447153026350038e-09,6.1124153341126944e-18,1.005578406821476e-06,2.53917441489678e-07,1.899066280015505e-19,1.45851638304495e-13,3.8352557258496436e-13,9.22535304726965e-16,2.9290745714552005e-09,9.648908190018725e-16,8.307417080766924e-15,4.400991042728673e-17,1.7984398409170662e-16,1.2245851224647023e-10,3.4021333282023395e-15,8.324524878968417e-17,2.078766143536033e-16,7.884973015931018e-10,1.577659506166584e-11,8.750361495908151e-17,1.0647484708024282e-20,2.2530276348077576e-13,2.7601194150035265e-20
1.8193636359241496e-06,0.0028149649241145727,0.1557,0.0,0.0037147233938685338,0.639371275723589,0.20034284544056344,1.4544186036616746e-09,1.244266667666784e-06,3.289014465419256e-07,2.504282992929008e-08,1.61048806066172e-05,2.681580638057683e-07,8.885106700460975e-05,1.4241730524366094e-10,4.488304588969479e-13,2.1565002548975837e-10,0.0015277845112518958,1.893668374445894e-11,1.0869247357983921e-05,3.1289231310203515e-24,2.0228865965173813e-15,2.0705677659908942e-07,2.1252347356112116e-12,6.288130629003952e-26,1.8637963914495938e-08,0.002941728970527178,3.166563157715657e-14,3.468168185872429e-09,6.114417952704741e-18,1.0131419457175653e-06,2.541203943501966e-07,1.9088390390671616e-19,1.475227046209175e-13,3.835603739354471e-13,9.277266423104263e-16,2.944567891172988e-09,9.648734043701995e-16,8.307268570319988e-15,4.4069076977479885e-17,1.8097485856127942e-16,1.2273108115298354e-10,3.436586095481746e-15,8.352642145237401e-17,2.087841079329044e-16,7.956293848114716e-10,1.590132122886992e-11,8.773631868356122e-17,1.073166301173373e-20,2.2857829946044045e-13,2.77998666119061e-20
1.8278094709133731e-06,0.0028149649241145727,0.1557,0.0,0.0037147240519665864,0.6393710510358864,0.2003427348246729,1.4644771388288667e-09,1.2518880335755074e-06,3.299779040107555e-07,2.5200513844187342e-08,1.620344345850838e-05,2.6983364481458916e-07,8.885106700986388e-05,1.424261655150806e-10,4.488622502434738e-13,2.1658674712234473e-10,0.0015277839386066995,1.8962020998231816e-11,1.0869323144506994e-05,3.1340434981149374e-24,2.029006449994623e-15,2.0706940425830285e-07,2.125379150437934e-12,6.333352790536992e-26,1.874572655242912e-08,0.0029417284577796174,3.1865022406714785e-14,3.489184538373349e-09,6.116411981462578e-18,1.0207073166134402e-06,2.543220911680766e-07,1.9186576642466344e-19,1.4920310336341995e-13,3.8359502053720525e-13,9.32917836600804e-16,2.960028295798246e-09,9.64855954779878e-16,8.307119759028839e-15,4.412822978963771e-17,1.82105709097326e-16,1.2300305458410527e-10,3.4712319718183787e-15,8.380698992776828e-17,2.096914596875565e-16,8.027854921510813e-10,1.6026316302173926e-11,8.796874223384372e-17,1.0816022828733218e-20,2.318833510658605e-13,2.7999019805208304e-20
1.8362553059025967e-06,0.0028149649241145727,0.1557,0.0,0.0037147247108112497,0.6393708263420576,0.20034262420972312,1.4745492360319672e-09,1.2595099379538306e-06,3.310475074767327e-07,2.5358209682792357e-08,1.6302011852872563e-05,2.7150918904693346e-07,8.88510670333148e-05,1.4243498006835135e-10,4.48893881953075e-13,2.175235124184596e-10,0.0015277833662754833,1.898735232709127e-11,1.0869398541083609e-05,3.13916283760134e-24,2.0351263685188756e-15,2.0708196493347915e-07,2.1255228073084004e-12,6.378683457771948e-26,1.8853494915864723e-08,0.0029417279455977597,3.206442839050311e-14,3.5102020763827746e-09,6.118397630042515e-18,1.0282744785091489e-06,2.5452257014655294e-07,1.928522148585024e-19,1.5089283272287098e-13,3.836295133019129e-13,9.381088857671017e-16,2.9754558502951388e-09,9.648384704674237e-16,8.30697064892832e-15,4.418736892152011e-17,1.8323653525110673e-16,1.2327443383773792e-10,3.506070921580816e-15,8.408695546021684e-17,2.105986698106706e-16,8.099655719963402e-10,1.6151579643624405e-11,8.820088619540811e-17,1.0900563728570156e-20,2.3521803421284126e-13,2.8198655547689234e-20
1.8447011408918202e-06,0.0028149649241145727,0.1557,0.0,0.0037147253703845888,0.6393706016421512,0.20034251359571423,1.4846348921561053e-09,1.267132378101204e-06,3.32110300681205e-07,2.5515917383690667e-08,1.6400585754560564e-05,2.7318469584254955e-07,8.885106707453182e-05,1.424437491957558e-10,4.489253550464417e-13,2.1846032119166016e-10,0.0015277827942508234,1.9012677756067952e-11,1.0869473550255834e-05,3.144281153088784e-24,2.0412463522560275e-15,2.0709445905286937e-07,2.1256657110687636e-12,6.424122600998397e-26,1.896126896875471e-08,0.002941727433967533,3.226384945083769e-14,3.5312207924784616e-09,6.120375101705298e-18,1.0358433916416673e-06,2.5472186826967676e-07,1.9384324850559144e-19,1.525918908810888e-13,3.8366385313555055e-13,9.43299787990291e-16,2.9908506195364047e-09,9.648209516677466e-16,8.306821242039475e-15,4.4246494430517985e-17,1.8436733657680857e-16,1.2354522020905812e-10,3.5411029089369245e-15,8.436631929193827e-17,2.1150573849584912e-16,8.17169572837954e-10,1.6277110616657376e-11,8.843275115257242e-17,1.0985285281729613e-20,2.385824647936586e-13,2.8398775657152684e-20
1.8531469758810438e-06,0.0028149649241145727,0.1557,0.0,0.0037147260306692052,0.6393703769362155,0.20034240298264602,1.4947341040995718e-09,1.274755351334317e-06,3.3316632708638876e-07,2.5673636885859775e-08,1.6499165128647578e-05,2.748601645454875e-07,8.885106713309712e-05,1.4245247318771257e-10,4.489566705377096e-13,2.193971732566989e-10,0.0015277822225255179,1.903799731003412e-11,1.0869548174548611e-05,3.149398448164763e-24,2.047366401370795e-15,2.0710688704199167e-07,2.1258078665340518e-12,6.469670190463042e-26,1.9069048675281564e-08,0.0029417269228752927,3.246328551053102e-14,3.5522406792856173e-09,6.1223445935205666e-18,1.043414017445478e-06,2.5492002134162674e-07,1.948388666575893e-19,1.5430027601092582e-13,3.8369804093844435e-13,9.484905414632195e-16,3.006212668303219e-09,9.648033986141757e-16,8.306671540369735e-15,4.430560637365581e-17,1.854981126315259e-16,1.23815414990525e-10,3.5763278978557615e-15,8.464508266302183e-17,2.1241266593718216e-16,8.243974432727426e-10,1.6402908586095503e-11,8.866433768849722e-17,1.1070187059632332e-20,2.4197675867696967e-13,2.859938195145514e-20
1.8615928108702673e-06,0.0028149649241145727,0.1557,0.0,0.003714726691648222,0.6393701522242977,0.2003422923705183,1.5048468687737316e-09,1.2823788549869917e-06,3.342156298771505e-07,2.583136812866665e-08,1.6597749940431753e-05,2.765355945040706e-07,8.885106720860529e-05,1.4246115233278803e-10,4.4898782943450834e-13,2.2033406842951656e-10,0.0015277816510925815,1.9063311013704824e-11,1.0869622416469956e-05,3.1545147263951996e-24,2.0534865160267624e-15,2.071192493236495e-07,2.125949278488398e-12,6.515326196370346e-26,1.9176833999856822e-08,0.002941726412307806,3.266273649288889e-14,3.57326172947659e-09,6.1243062965647516e-18,1.0509863185144117e-06,2.551170640247487e-07,1.9583906860050758e-19,1.560179862763525e-13,3.837320776053088e-13,9.536811443905453e-16,3.0215420612850536e-09,9.647858115384758e-16,8.306521545913093e-15,4.436470480759457e-17,1.866288629752418e-16,1.2408501947188713e-10,3.6117458521094475e-15,8.492324681142886e-17,2.133194523292421e-16,8.316491320034611e-10,1.6528972918145242e-11,8.889564638518885e-17,1.1155268634632842e-20,2.4540103170772404e-13,2.880047624850088e-20
1.8700386458594909e-06,0.0028149649241145727,0.1557,0.0,0.0037147273533052684,0.6393699275064452,0.20034218175933052,1.5149731831029432e-09,1.2900028864100698e-06,3.352582519627762e-07,2.5989111051865235e-08,1.6696340155432776e-05,2.782109850708688e-07,8.885106730066303e-05,1.4246978691770818e-10,4.4901883273800757e-13,2.2127100652723564e-10,0.0015277810799452357,1.90886188916391e-11,1.0869696278511205e-05,3.1596299913246187e-24,2.0596066963864114e-15,2.0713154631794814e-07,2.126089951685267e-12,6.561090588883095e-26,1.9284624907119704e-08,0.0029417259022522417,3.28622023217073e-14,3.594283935770609e-09,6.1262603961125596e-18,1.0585602585647302e-06,2.553130298763676e-07,1.968438536147653e-19,1.5774501983254103e-13,3.8376596402528675e-13,9.588715949886688e-16,3.036838863079547e-09,9.647681906708726e-16,8.306371260650283e-15,4.442378978863453e-17,1.877595871708103e-16,1.2435403494018995e-10,3.64735673527499e-15,8.520081297299486e-17,2.1422609786707886e-16,8.389245878386143e-10,1.6655302980394065e-11,8.912667782350297e-17,1.124052958001763e-20,2.488553997070755e-13,2.9002060366238825e-20
1.8784844808487144e-06,0.0028149649241145727,0.1557,0.0,0.00371472801562446,0.6393697027827037,0.20034207114908212,1.5251130440244775e-09,1.2976274429713076e-06,3.362942359787302e-07,2.6146865595593985e-08,1.679493573939044e-05,2.7988633560267114e-07,8.885106740888863e-05,1.4247837722736977e-10,4.490496814429629e-13,2.2220798736815256e-10,0.0015277805090769024,1.9113920968241106e-11,1.0869769763147194e-05,3.164744246476309e-24,2.065726942611121e-15,2.0714377844231227e-07,2.126229890847664e-12,6.606963338122926e-26,1.9392421361935558e-08,0.002941725392696152,3.306168292126907e-14,3.6153072909334333e-09,6.128207071822281e-18,1.066135802399392e-06,2.555079513844094e-07,1.978532209752355e-19,1.594813748259485e-13,3.8379970108198775e-13,9.640618914856363e-16,3.0521031381923694e-09,9.647505362400653e-16,8.306220686548925e-15,4.448286137271763e-17,1.8889028478393681e-16,1.2462246267978232e-10,3.683160510736111e-15,8.547778238143013e-17,2.1513260274621451e-16,8.462237596922799e-10,1.6781898141807582e-11,8.935743258314703e-17,1.1325969470003079e-20,2.523399784722969e-13,2.9204136122657316e-20
1.886930315837938e-06,0.0028149649241145727,0.1557,0.0,0.003714728678590388,0.6393694780531192,0.20034196053977224,1.5352664484884338e-09,1.305252522055266e-06,3.373236242884024e-07,2.6304631700373396e-08,1.6893536658263275e-05,2.815616454604586e-07,8.885106753291185e-05,1.424869235448524e-10,4.490803765377591e-13,2.2314501077173092e-10,0.0015277799384811996,1.9139217267761187e-11,1.0869842872836434e-05,3.1698574953524625e-24,2.0718472548612145e-15,2.071559461115028e-07,2.126369100668346e-12,6.652944414170958e-26,1.95002233293945e-08,0.002941724883627467,3.326117821634106e-14,3.636331787777089e-09,6.130146497915108e-18,1.0737129158734709e-06,2.5570186000187265e-07,1.988671699513003e-19,1.612270493943992e-13,3.838332896535257e-13,9.692520321210947e-16,3.0673349510370987e-09,9.647328484732464e-16,8.306069825563676e-15,4.454191961543032e-17,1.9002095538316082e-16,1.2489030397232333e-10,3.719157141685065e-15,8.575415626832221e-17,2.1603896716263734e-16,8.535465965839245e-10,1.6908757772726805e-11,8.958791124268383e-17,1.1411587879733771e-20,2.5585488377669357e-13,2.9406705335780565e-20
1.8953761508271615e-06,0.0028149649241145727,0.1557,0.0,0.003714729342188098,0.6393692533177365,0.20034184993140008,1.5454333934576616e-09,1.3128781210632053e-06,3.3834645898484433e-07,2.6462409307103564e-08,1.6992142878227136e-05,2.8323691400937847e-07,8.885106767237322e-05,1.4249542615142925e-10,4.491109190044545e-13,2.240820765585938e-10,0.0015277793681519338,1.9164507814296996e-11,1.0869915610021294e-05,3.1749697414343372e-24,2.077967633295949e-15,2.0716804973763357e-07,2.126507585810032e-12,6.699033787068297e-26,1.9608030774809944e-08,0.002941724375034477,3.346068813217074e-14,3.657357419159566e-09,6.132078843348693e-18,1.0812915658606875e-06,2.5589478618018614e-07,1.9988569980689765e-19,1.6298204166716643e-13,3.83866730612558e-13,9.744420151461934e-16,3.0825343659350938e-09,9.647151275961155e-16,8.305918679636344e-15,4.460096457200581e-17,1.911515985398375e-16,1.2515756009678812e-10,3.7553465911244435e-15,8.60299358631362e-17,2.1694519131279706e-16,8.60893047638223e-10,1.7035881244865275e-11,8.981811437953284e-17,1.1497384385280423e-20,2.5940023136951873e-13,2.960976982366466e-20
1.903821985816385e-06,0.0028149649241145727,0.1557,0.0,0.003714730006403082,0.6393690285766003,0.2003417393239645,1.5556138759076793e-09,1.3205042374129784e-06,3.39362781892494e-07,2.662019835706181e-08,1.7090754365673817e-05,2.8491214061871607e-07,8.885106782692398e-05,1.4250388532657909e-10,4.4914130981882475e-13,2.2501918455051724e-10,0.0015277787980830942,1.91897926317945e-11,1.086998797712816e-05,3.180080988182391e-24,2.084088078073561e-15,2.071800897301885e-07,2.1266453509056087e-12,6.745231426816648e-26,1.971584366371722e-08,0.002941723866905824,3.366021259448348e-14,3.678384177984533e-09,6.1340042719850786e-18,1.0888717202210241e-06,2.560867594014888e-07,2.0090880980057336e-19,1.647463497650536e-13,3.839000248263216e-13,9.796318388235329e-16,3.0977014471153687e-09,9.646973738328952e-16,8.305767250696037e-15,4.46599962973268e-17,1.9228221382811975e-16,1.2542423232947444e-10,3.791728821868947e-15,8.630512239321664e-17,2.1785127539359855e-16,8.68263062084879e-10,1.7163267931306296e-11,9.004804256997386e-17,1.1583358563638102e-20,2.6297613697589005e-13,2.981333140439278e-20
1.912267820805609e-06,0.0028149649241145727,0.1557,0.0,0.0037147306712212603,0.6393688038297544,0.20034162871746436,1.5658078928265941e-09,1.3281308685389247e-06,3.40372634568891e-07,2.677799879190021e-08,1.71893710872097e-05,2.8658732466187007e-07,8.885106799622557e-05,1.4251230134799714e-10,4.491715499504031e-13,2.2595633457042257e-10,0.0015277782282688477,1.9215071744049033e-11,1.087005997656757e-05,3.1851912390364297e-24,2.0902085893512482e-15,2.071920664960377e-07,2.1267824005583252e-12,6.791537303378798e-26,1.9823661961872133e-08,0.0029417233592304868,3.3859751529479174e-14,3.6994120572010225e-09,6.1359229427532194e-18,1.0964533477693777e-06,2.562778082098669e-07,2.0193649918552683e-19,1.6651997180047424e-13,3.8393317315666923e-13,9.84821501427071e-16,3.1128362587144795e-09,9.646795874063423e-16,8.305615540659253e-15,4.4719014845927596e-17,1.9341280082494063e-16,1.256903219440083e-10,3.8283037965471665e-15,8.657971708378849e-17,2.1875721960239595e-16,8.756565892584422e-10,1.7290917206500168e-11,9.027769638914836e-17,1.1669509992724324e-20,2.665827162967052e-13,3.001739189607186e-20
1.9207136557948326e-06,0.0028149649241145727,0.1557,0.0,0.0037147313366289693,0.6393685790772422,0.2003415181118984,1.5760154412150225e-09,1.3357580118917665e-06,3.4137605830637843e-07,2.6935810553643273e-08,1.7287993009654392e-05,2.882624655163252e-07,8.885106817994942e-05,1.4252067449160657e-10,4.4920164036252453e-13,2.268935264423691e-10,0.0015277776587035304,1.924034517470627e-11,1.0870131610734364e-05,3.190300497415735e-24,2.0963291672852114e-15,2.072039804394543e-07,2.1269187393420004e-12,6.837951386679212e-26,1.993148563524957e-08,0.0029417228519977782,3.405930486382942e-14,3.7204410498031694e-09,6.137835009806258e-18,1.104036418245226e-06,2.564679602415825e-07,2.0296876720966263e-19,1.683029058775322e-13,3.839661764601052e-13,9.900110012420699e-16,3.1279388647764007e-09,9.646617685377633e-16,8.305463551430024e-15,4.477802027199677e-17,1.9454335910999474e-16,1.259558302113494e-10,3.8650714776033104e-15,8.685372115795813e-17,2.1966302413698661e-16,8.830735785981291e-10,1.7418828446261335e-11,9.050707641106196e-17,1.1755838251377118e-20,2.7022008500856126e-13,3.0221953116827767e-20
1.9291594907840564e-06,0.0028149649241145727,0.1557,0.0,0.003714732002612945,0.6393683543191067,0.20034140750726512,1.5862365180860142e-09,1.3433856649385049e-06,3.4237309413379596e-07,2.7093633584685525e-08,1.738662010003932e-05,2.899375625636265e-07,8.885106837777655e-05,1.4252900503156897e-10,4.4923158201236406e-13,2.278307599915472e-10,0.0015277770893816465,1.9265612947263258e-11,1.0870202882007827e-05,3.1954087667192076e-24,2.102449812030646e-15,2.0721583196213058e-07,2.1270543718012066e-12,6.884473646604532e-26,2.003931465004209e-08,0.0029417223451973264,3.425887252467441e-14,3.7414711488299066e-09,6.139740622673746e-18,1.111620902283268e-06,2.566572422543245e-07,2.0400561311563523e-19,1.7009515009210087e-13,3.8399903558782104e-13,9.952003365650097e-16,3.1430093292524144e-09,9.646439174470255e-16,8.305311284899983e-15,4.483701262937919e-17,1.956738882657215e-16,1.2622075839979727e-10,3.902031827298961e-15,8.712713583671482e-17,2.205686891956058e-16,8.905139796476413e-10,1.754700102776566e-11,9.073618320858643e-17,1.1842342919353208e-20,2.7388835876367164e-13,3.042701688480204e-20
1.93760532577328e-06,0.0028149649241145727,0.1557,0.0,0.0037147326691603162,0.63936812955539,0.200341296903563,1.5964711204649698e-09,1.3510138251623145e-06,3.4336378281816064e-07,2.7251467827789183e-08,1.748525232560646e-05,2.916126151893538e-07,8.88510685893973e-05,1.4253729324029624e-10,4.492613758509794e-13,2.287680350442708e-10,0.0015277765202978604,1.929087508506934e-11,1.0870273792751787e-05,3.2005160503254944e-24,2.108570523741765e-15,2.0722762146319458e-07,2.127189302451472e-12,6.931104053004129e-26,2.0147148972658537e-08,0.002941721838819068,3.445845443962003e-14,3.762502347364682e-09,6.1416399264089305e-18,1.1192067713850137e-06,2.5684568015551554e-07,2.050470361408982e-19,1.7189670253190135e-13,3.840317513857304e-13,1.0003895057035268e-15,3.158047716000996e-09,9.64626034352568e-16,8.305158742948493e-15,4.4895991971578583e-17,1.9680438787728753e-16,1.2648510777499631e-10,3.939184807714792e-15,8.739996233893148e-17,2.2147421497692028e-16,8.97977742054986e-10,1.767543432954763e-11,9.096501735346162e-17,1.1929023577326134e-20,2.775876531897865e-13,3.0632585018146656e-20
1.946051160762504e-06,0.0028149649241145727,0.1557,0.0,0.0037147333362585896,0.639367904786134,0.2003411863007904,1.6067192453895666e-09,1.3586424900624439e-06,3.4434816486633894e-07,2.740931322608182e-08,1.758388965380695e-05,2.9328762278309557e-07,8.885106881451105e-05,1.4254553938846137e-10,4.492910228233508e-13,2.297053514279712e-10,0.001527775951446991,1.9316131611327127e-11,1.0870344345314765e-05,3.2056223515931096e-24,2.1146913025718153e-15,2.0723934933922588e-07,2.1273235357794666e-12,6.977842575690664e-26,2.025498856972276e-08,0.002941721332853238,3.4658050536734894e-14,3.783534638535198e-09,6.1435330617313046e-18,1.126793997891286e-06,2.5703329902970414e-07,2.060930355177515e-19,1.7370756127658097e-13,3.8406432469450273e-13,1.0055785069763454e-15,3.173054088787706e-09,9.646081194714126e-16,8.305005927442719e-15,4.495495835175965e-17,1.9793485753256924e-16,1.2674887959994126e-10,3.97653038075227e-15,8.767220188136613e-17,2.2237960168002164e-16,9.054648155722938e-10,1.780412773149757e-11,9.11935794162973e-17,1.2015879806884369e-20,2.8131808389011294e-13,3.0838659335021946e-20
1.9544969957517276e-06,0.0028149649241145727,0.1557,0.0,0.003714734003895633,0.6393676800113806,0.20034107569894552,1.61698088990968e-09,1.36627165715411e-06,3.4532628052670524e-07,2.7567169723054004e-08,1.768253205229976e-05,2.9496258473842394e-07,8.88510690528259e-05,1.4255374374500868e-10,4.493205238684189e-13,2.3064270897118751e-10,0.001527775382824009,1.9341382549093435e-11,1.0870414542030068e-05,3.2107276738605793e-24,2.1208121486730486e-15,2.0725101598427178e-07,2.1274570762431893e-12,7.024689184440485e-26,2.036283340807202e-08,0.0029417208272903617,3.485766074454712e-14,3.80456801551307e-09,6.145420165164555e-18,1.134382554955611e-06,2.572201231650717e-07,2.0714361047338388e-19,1.7552772439779e-13,3.8409675634959816e-13,1.0107673387131818e-15,3.1880285112850792e-09,9.645901730191761e-16,8.304852840237742e-15,4.501391182275018e-17,1.9906529682213417e-16,1.270120751349823e-10,4.014068508135358e-15,8.794385567866229e-17,2.2328484950442113e-16,9.129751500556401e-10,1.7933080614858892e-11,9.142186996657464e-17,1.2102911190529358e-20,2.8507976644323526e-13,3.104524165358979e-20
1.9629428307409514e-06,0.0028149649241145727,0.1557,0.0,0.003714734672059672,0.6393674552311698,0.20034096509802657,1.627256051087307e-09,1.3739013239683987e-06,3.462981697907923e-07,2.7725037262557033e-08,1.7781179488950414e-05,2.9663750045286873e-07,8.885106930405842e-05,1.4256190657716558e-10,4.4934987991912605e-13,2.3158010750356267e-10,0.0015277748144240297,1.9366627921280196e-11,1.087048438521591e-05,3.2158320204465406e-24,2.1269330621967933e-15,2.0726262178986335e-07,2.127589928272157e-12,7.071643848994308e-26,2.047068345475586e-08,0.002941720322121243,3.5057284992041934e-14,3.8256024715136125e-09,6.147301369170081e-18,1.1419724165184595e-06,2.574061760790839e-07,2.0819876022992461e-19,1.773571899592587e-13,3.841290471813003e-13,1.0159559992547193e-15,3.2029710470725243e-09,9.64572195210079e-16,8.304699483176634e-15,4.507285243704363e-17,2.0019570533922674e-16,1.2727469563783043e-10,4.05179915141218e-15,8.821492494335078e-17,2.2418995865004275e-16,9.205086954648646e-10,1.8062292362225313e-11,9.164988957264862e-17,1.2190117311673874e-20,2.8887281640303745e-13,3.1252333792012597e-20
1.971388665730175e-06,0.0028149649241145727,0.1557,0.0,0.0037147353407392726,0.6393672304455427,0.2003408544980315,1.6375447259964904e-09,1.3815314880521644e-06,3.472638723949302e-07,2.7882915788800625e-08,1.7879831931829625e-05,2.983123693278929e-07,8.885106956793332e-05,1.4257002815045309e-10,4.4937909190245447e-13,2.3251754685583436e-10,0.0015277742462423115,1.939186775065541e-11,1.0870553877175518e-05,3.2209353946498853e-24,2.1330540432934117e-15,2.0727416714503118e-07,2.127722096267585e-12,7.118706539057619e-26,2.057853867703467e-08,0.0029417198173369566,3.5256923208658296e-14,3.84663799979555e-09,6.149176802276166e-18,1.149563557282326e-06,2.5759148054331286e-07,2.0925848400448455e-19,1.7919595601687342e-13,3.841611980147494e-13,1.0211444869524992e-15,3.2178817596362192e-09,9.645541862569547e-16,8.304545858090525e-15,4.5131780246800884e-17,2.013260826797487e-16,1.2753674236356245e-10,4.089722271956702e-15,8.848541088585051e-17,2.2509492931721784e-16,9.280654018633888e-10,1.8191762357538137e-11,9.187763880174899e-17,1.2277497754639956e-20,2.926973492986257e-13,3.1459937568447565e-20
1.979834500719399e-06,0.0028149649241145727,0.1557,0.0,0.0037147360099233345,0.6393670056545385,0.2003407438989583,1.6478469117232426e-09,1.3891621469679277e-06,3.482234278218747e-07,2.8040805246350632e-08,1.7978489349212003e-05,2.9998719076886737e-07,8.885106984418333e-05,1.4257810872869603e-10,4.4940816073946264e-13,2.3345502685982747e-10,0.001527773678274248,1.9417102059844e-11,1.0870623020197231e-05,3.226037799749874e-24,2.1391750921123134e-15,2.0728565243632107e-07,2.1278535846025722e-12,7.165877224301173e-26,2.0686399042378235e-08,0.0029417193129288406,3.545657532428606e-14,3.867674593660673e-09,6.151046589203044e-18,1.157155952687603e-06,2.5777605860745764e-07,2.1032278100920122e-19,1.8104402061875186e-13,3.841932096699767e-13,1.0263328001688592e-15,3.232760712369006e-09,9.645361463712603e-16,8.30439196679872e-15,4.5190695303852524e-17,2.0245642844224257e-16,1.2779821656462585e-10,4.1278378309703715e-15,8.875531471446894e-17,2.259997617066782e-16,9.356452194180387e-10,1.832148998608343e-11,9.210511821998195e-17,1.2365052104657053e-20,2.965534806342513e-13,3.166805480104227e-20
