Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227)
1.0028802921664795e-08,0.0027149456784039327,0.1557,0.0,0.0030842636908807886,0.6397868584540043,0.199647815606921,5.509845628852295e-19,2.0254676651941607e-20,6.626685763110279e-15,1.9763895503639225e-24,3.2783311599447683e-15,-1.7209227639060136e-20,8.099112524864175e-05,1.7334018449046176e-16,5.171954251875097e-24,7.850753539515728e-22,0.0022521842714964056,-3.0323568835418374e-19,1.2108196758533897e-10,-1.493037269946748e-32,9.730535124410784e-27,4.690828654839714e-13,1.7556768395497e-19,1.5201101695521002e-42,5.3856465067284045e-17,0.0025726459223442337,2.555873464926579e-30,2.4320724744531065e-17,-1.3087285585922061e-22,1.6832322496260864e-18,1.7094168976694982e-16,1.0036386950673811e-35,5.63425865971175e-34,5.984182536884651e-20,1.2383072270658473e-27,5.051918612415999e-19,6.330082926441951e-21,4.832784974043841e-20,-6.135830651154085e-23,-8.245831533435696e-30,4.132559685876769e-19,1.3758076236068975e-33,5.066169787361402e-25,3.388931664596028e-23,6.779338766682039e-21,8.966570197745247e-23,9.090517430212066e-26,4.3144979859040763e-32,9.441785243989063e-33
1.0092925564666038e-08,0.0027149456784039327,0.1557,0.0,0.0030838835236307134,0.6397875962359234,0.19964669249301661,5.4977450647694e-19,2.0887128855431144e-20,6.721739622125889e-15,2.0398934687796253e-24,3.3380482151276852e-15,-1.7184100366259128e-20,8.098079668512679e-05,1.7649875815413513e-16,5.303464755763851e-24,8.052537669068998e-22,0.0022533073845009697,-2.9740395444684957e-19,1.2197530075836562e-10,-1.463851499566668e-32,9.984955588386414e-27,4.753909055180039e-13,1.778209028847667e-19,1.504580073516171e-42,5.4669675581574186e-17,0.0025719133042536118,2.6376894100502978e-30,2.470906670848435e-17,8.082597266068408e-23,1.7233578000408717e-18,1.7405318947949854e-16,1.0351569648470895e-35,5.8588304960967824e-34,6.018025484892569e-20,1.471015830466807e-27,5.114986898610167e-19,6.379606598396613e-21,4.868252812662483e-20,-4.1636285980402966e-23,-8.235215416925509e-30,4.185535634163597e-19,1.4292387699801144e-33,5.066642898804896e-25,-4.6339600536012305e-23,6.927006798586721e-21,9.060416329243384e-23,9.20712033312087e-26,4.359124548264998e-32,9.810870415255642e-33
1.0157048207667281e-08,0.0027149456784039327,0.1557,0.0,0.0030835112549127586,0.6397883192377648,0.19964559216526753,5.486004703413106e-19,2.1535663967883688e-20,6.8175771477869244e-15,2.105044585676604e-24,3.398526753911657e-15,-1.716034237482851e-20,8.097068321267599e-05,1.7969748106535034e-16,5.4378599924723915e-24,8.258330255134459e-22,0.0022544077113496644,-2.9168668803954225e-19,1.2286915544806373e-10,-1.434432671844674e-32,1.0243965824982989e-26,4.817430932361792e-13,1.8009010159025856e-19,1.9314916761279175e-42,5.549036194076943e-17,0.0025711953586951045,2.7216237389143176e-30,2.5100908650136095e-17,8.518455096846952e-23,1.764211630124699e-18,1.7720333035374568e-16,1.0706244472810606e-35,6.090954119092025e-34,6.129808832785704e-20,1.0006251559874585e-27,5.178846352138382e-19,6.425545124254376e-21,4.904052949265519e-20,1.2426561580169544e-22,-8.308011628246908e-30,4.2391714629417345e-19,1.4844026631008923e-33,-7.3390319392113995e-25,3.641921437122047e-24,6.946314359758972e-21,9.155452289619101e-23,9.325232788987719e-26,4.404327281685853e-32,1.0191795058812582e-32
1.0221170850668524e-08,0.0027149456784039327,0.1557,0.0,0.0030831467109533684,0.6397890277478734,0.19964451415917048,5.474523543084985e-19,2.2200597695616544e-20,6.91420020510183e-15,2.1718750294342743e-24,3.4597722323351164e-15,-1.713506948932407e-20,8.096078006263272e-05,1.8293663754921914e-16,5.574814918979292e-24,8.468188984970462e-22,0.0022554857165458077,-2.855776140895579e-19,1.23763526726581e-10,-1.4053464110282413e-32,1.0508239236853166e-26,4.881394395586066e-13,1.8237529362472577e-19,1.6987827767559044e-42,5.631854396004075e-17,0.0025704917997076194,2.807715876343661e-30,2.5496255375598914e-17,-1.820960168173959e-22,1.8058029197194836e-18,1.8039383807546075e-16,1.105282663500562e-35,6.330771976340919e-34,6.229946463408438e-20,1.257447913074797e-27,5.243525126383795e-19,6.4697182914353225e-21,4.9400282059387537e-20,-6.223140711007281e-23,-8.207222161347551e-30,4.293496391800505e-19,1.5413257287828726e-33,4.796922299106618e-25,5.401748940207418e-23,6.963847423832038e-21,9.251694234041934e-23,9.444557847029633e-26,4.450086133394447e-32,1.058485490247205e-32
1.0285293493669767e-08,0.0027149456784039327,0.1557,0.0,0.003082789722450739,0.6397897220495098,0.19964345801984165,5.46314423241325e-19,2.288225144356649e-20,7.011610655954482e-15,2.2404176047338007e-24,3.521790111761789e-15,-1.71082411270735e-20,8.095108259147208e-05,1.8621651217832154e-16,5.714137889919856e-24,8.682180503552608e-22,0.0022565418549731417,-2.79577555944286e-19,1.246584098020132e-10,-1.3756185447317234e-32,1.0778044825964144e-26,4.945799551126167e-13,1.8467649232792826e-19,1.5746343934756548e-42,5.715424130137183e-17,0.002569802346352747,2.896008216880782e-30,2.589511161778785e-17,7.484717769007003e-23,1.8481408949237835e-18,1.8362424134250944e-16,1.1404600034836134e-35,6.5786696232593e-34,6.26065228229826e-20,1.6756695392490844e-27,5.309085296307156e-19,6.520111537247498e-21,4.975490239391672e-20,-8.405556460423082e-23,-8.173344924608952e-30,4.348573754822321e-19,1.6001041342012235e-33,8.270122120880315e-25,-5.605464045798409e-23,7.143655657096421e-21,9.34915809920578e-23,9.56566015236833e-26,4.496451979693894e-32,1.0990350903952964e-32
1.034941613667101e-08,0.0027149456784039327,0.1557,0.0,0.0030824401244186448,0.6397904024208996,0.19964242330180745,5.452194220626739e-19,2.3580950369988738e-20,7.109810359177338e-15,2.3107064284468786e-24,3.584585858767044e-15,-1.708393074992132e-20,8.094158627629544e-05,1.895373897704361e-16,5.8565111205077415e-24,8.900359026175808e-22,0.002257576572105303,-2.7382390233953167e-19,1.2555380001573007e-10,-1.345516792830698e-32,1.105282128226558e-26,5.010646502398243e-13,1.8699371112504075e-19,2.1589419575746536e-42,5.799747347384252e-17,0.0025691267226659715,2.986546333733977e-30,2.6297482037761792e-17,1.5505433139825263e-22,1.89123486744607e-18,1.8689384117645224e-16,1.1793566923333336e-35,6.834863317370575e-34,6.378857949395538e-20,1.0350206190036004e-27,5.375539346393638e-19,6.5667316998852075e-21,5.011300183301046e-20,1.6815454227570367e-22,-8.290425668237866e-30,4.404412617300145e-19,1.6607845817981807e-33,-1.0055060258370627e-24,-1.1364691660018593e-23,7.171386122749655e-21,9.44786087522143e-23,9.688652572322718e-26,4.5434242759110273e-32,1.1408589303138512e-32
1.0413538779672253e-08,0.0027149456784039327,0.1557,0.0,0.0030820977560379846,0.6397910691352887,0.19964140956880014,5.44152284201271e-19,2.429702384919382e-20,7.208801170622708e-15,2.3827754104057797e-24,3.6481649450348026e-15,-1.7057867011081512e-20,8.093228671055393e-05,1.9289955538395344e-16,6.001607271776876e-24,9.122775760280458e-22,0.002258590304210024,-2.6755895024907705e-19,1.264496928397144e-10,-1.3159616090878922e-32,1.1332827721250285e-26,5.075935350033018e-13,1.89326962705841e-19,1.9171202061196315e-42,5.884825983431796e-17,0.002568464657605223,3.0793721538459334e-30,2.6703371226043368e-17,-2.4397902515619075e-22,1.9350942301033217e-18,1.9020494309380885e-16,1.2149296135086435e-35,7.099395561458306e-34,6.487325337047295e-20,1.2320283808722572e-27,5.442826731840779e-19,6.609420536129506e-21,5.0474711851102436e-20,-5.205702583648967e-23,-8.173288070683834e-30,4.46094800904351e-19,1.7233634504534134e-33,3.6106660610152254e-25,8.106805580830127e-23,7.149335632671023e-21,9.547819738688942e-23,9.812938377254701e-26,4.5909667177747927e-32,1.183988167440246e-32
1.0477661422673496e-08,0.0027149456784039327,0.1557,0.0,0.0030817624605154925,0.639791722460997,0.19964041639355878,5.430815063691448e-19,2.5030806938708948e-20,7.308584943232219e-15,2.4566585193408602e-24,3.712532847260528e-15,-1.7028476500960116e-20,8.092317959998519e-05,1.963032943088634e-16,6.149062811093713e-24,9.349496993959446e-22,0.002259583478548269,-2.613483634824368e-19,1.2734608387386782e-10,-1.285687418180789e-32,1.1618555204972313e-26,5.141666191940391e-13,1.916762594978939e-19,1.6201641654378446e-42,5.97066195882995e-17,0.0025678158849970693,3.174528867489218e-30,2.711278370392688e-17,4.788536829689563e-23,1.9797284161710433e-18,1.9355699791521657e-16,1.2532461667746963e-35,7.37261681497787e-34,6.492166220310473e-20,1.927909933347652e-27,5.51093396712926e-19,6.660679740638199e-21,5.0829257923230536e-20,-1.485720837985288e-22,-8.097598716792715e-30,4.51816316200563e-19,1.7879256539329334e-33,1.2974305010218877e-24,-6.364530260844475e-23,7.366048040211977e-21,9.649050191001933e-23,9.93867871597201e-26,4.639140801633149e-32,1.2284544979003398e-32
1.054178406567474e-08,0.0027149456784039327,0.1557,0.0,0.0030814340849492448,0.6397923626614787,0.1996394433576349,5.420619785709535e-19,2.5782637898760775e-20,7.409163527104563e-15,2.532391016875275e-24,3.777695047041429e-15,-1.7003116217032934e-20,8.091426075874837e-05,1.9974889206509923e-16,6.299731221601728e-24,9.58057868719308e-22,0.0022605565135684663,-2.555794848149711e-19,1.2824296884348785e-10,-1.2548086485059816e-32,1.1909691316977667e-26,5.207839123373855e-13,1.9404161414010132e-19,2.3994503341675692e-42,6.057257179028136e-17,0.0025671801434808423,3.2720639005260876e-30,2.7525723924749482e-17,2.5973496360846576e-22,2.025146911581663e-18,1.9694832347740165e-16,1.2980351352550303e-35,7.654896019003307e-34,6.631045880924965e-20,1.093389874232572e-27,5.579965386834462e-19,6.708568709165333e-21,5.1186931460370385e-20,2.1914236967244034e-22,-8.275028775245906e-30,4.576164046713329e-19,1.854560437441727e-33,-1.302481482295958e-24,-3.771747627273751e-23,7.415991340752668e-21,9.751567753535605e-23,1.0066378830294109e-25,4.687955070726854e-32,1.274290161754564e-32
1.0605906708675982e-08,0.0027149456784039327,0.1557,0.0,0.0030811124802005508,0.6397929899953793,0.19963849005120318,5.410815365155481e-19,2.6552859043279313e-20,7.510538769561599e-15,2.61000854734682e-24,3.843657030779042e-15,-1.697672588035526e-20,8.090552610574688e-05,2.0323663439871031e-16,6.453318165952749e-24,9.816072103943213e-22,0.0022615098190959942,-2.491723396007362e-19,1.291403435967729e-10,-1.22477803276939e-32,1.2206187678041839e-26,5.274454236999325e-13,1.9642303849469592e-19,2.193145760970431e-42,6.144613534459233e-17,0.0025665571764509646,3.3720218016726685e-30,2.794219627513937e-17,-3.1306518932026342e-22,2.0713592961955092e-18,2.003823141063671e-16,1.3338453777899957e-35,7.94622841026818e-34,6.769629056469529e-20,1.1354255918601465e-27,5.649907779771072e-19,6.749192420474431e-21,5.15510819403793e-20,-2.1348505479774536e-23,-8.149013693268163e-30,4.634936735031645e-19,1.9232492125962406e-33,8.190404222311052e-26,1.1614930966852648e-22,7.335155109168028e-21,9.855389718484713e-23,1.0195667812285692e-25,4.7373504378332616e-32,1.321527948250519e-32
1.0670029351677225e-08,0.0027149456784039327,0.1557,0.0,0.0030807975007717866,0.639793604716599,0.19963755607287634,5.400789308940448e-19,2.7341819556832247e-20,7.612712515212836e-15,2.6895465031617685e-24,3.91042428958694e-15,-1.6944467271392567e-20,8.089697166112991e-05,2.0676680727105771e-16,6.6092363990411e-24,1.0056049904811706e-21,0.0022624437965180796,-2.4269802294012764e-19,1.3003820410223288e-10,-1.1940058964884355e-32,1.2508468583060446e-26,5.341511622954548e-13,1.9882054409272005e-19,1.6346140886988365e-42,6.232732900633816e-17,0.0025659467319976907,3.474446875976555e-30,2.836220507626344e-17,-1.5968077929088805e-23,2.118375209029554e-18,2.0385886551009736e-16,1.3732714957129625e-35,8.246875909390938e-34,6.719339214232832e-20,2.2311651106934306e-27,5.720663094590101e-19,6.80113093466586e-21,5.190569672616256e-20,-2.4208222459680276e-22,-8.003501505343938e-30,4.694375097139457e-19,1.9940503994646404e-33,1.9569514591223047e-24,-6.486551686431681e-23,7.590217663578981e-21,9.960533320577637e-23,1.032630983553913e-25,4.7873997152842537e-32,1.3702012010820427e-32
1.0734151994678468e-08,0.0027149456784039327,0.1557,0.0,0.003080489004689894,0.6397942070743531,0.19963664102952494,5.391345529438917e-19,2.814987182055182e-20,7.71568660601841e-15,2.7710412159592155e-24,3.978002319177078e-15,-1.6917883236449104e-20,8.0888593542957e-05,2.1033969685855966e-16,6.768520046603404e-24,1.0300570006266898e-21,0.002263358838964231,-2.369406627218794e-19,1.3093654644630956e-10,-1.1622616923947666e-32,1.281652632614492e-26,5.40901136890687e-13,2.012341428062471e-19,2.64201564855537e-42,6.321617138151976e-17,0.002565348562846499,3.5793881514508216e-30,2.8785754585032905e-17,4.0993972428883865e-22,2.16620432489508e-18,2.0737435656693124e-16,1.4270349051962035e-35,8.557372742565958e-34,6.871787221390521e-20,1.2027391004197853e-27,5.792333298610996e-19,6.851191710316121e-21,5.226214960260163e-20,2.7304460120952084e-22,-8.259641568540434e-30,4.754580682974801e-19,2.0670993894759837e-33,-1.5843155831918391e-24,-8.027863896242967e-23,7.685239674874396e-21,1.0067014715787825e-22,1.0458793373584232e-25,4.838129373015129e-32,1.420343823654654e-32
1.0798274637679711e-08,0.0027149456784039327,0.1557,0.0,0.0030801868533952273,0.6397947973132365,0.19963574453610097,5.382486053221519e-19,2.897737157300837e-20,7.819462881350576e-15,2.854529890976613e-24,4.046396619763056e-15,-1.6891924324862674e-20,8.088038796401932e-05,2.1395558955039155e-16,6.930956060232259e-24,1.054967823729244e-21,0.0022642553314823743,-2.3042398754236802e-19,1.3183536683106638e-10,-1.1317349038236552e-32,1.3130237906065e-26,5.476953560120324e-13,2.036638457095989e-19,2.5491333296913174e-42,6.411268092785296e-17,0.0025647624262963367,3.6868927461721484e-30,2.921284899528019e-17,-3.8031418699115223e-22,2.2148564094437386e-18,2.109333430525827e-16,1.4636035677392844e-35,8.877729433821803e-34,7.080076250353596e-20,9.352736901784996e-28,5.864970586539728e-19,6.889096767879833e-21,5.2629287933171263e-20,4.294538793457832e-23,-8.14233281073873e-30,4.815609731484845e-19,2.1423803734878643e-33,-4.489711782783821e-25,1.590829755679384e-22,7.521839859459655e-21,1.0174850706103792e-22,1.0593071853780217e-25,4.889449980462505e-32,1.471990284357159e-32
1.0862397280680954e-08,0.0027149456784039327,0.1557,0.0,0.0030798909116353133,0.6397953756732868,0.19963486621546625,5.373130048431662e-19,2.9824682336348895e-20,7.924043178053787e-15,2.9400495694853995e-24,4.115612695974844e-15,-1.6856192957246756e-20,8.087235122881037e-05,2.1761477193490768e-16,7.095677839048339e-24,1.0803452266401876e-21,0.0022651336512108026,-2.2361003634238827e-19,1.3273466157168532e-10,-1.1005368988292851e-32,1.344978532701382e-26,5.545338279511017e-13,2.0610966345929353e-19,1.611892024225126e-42,6.501687595590694e-17,0.0025641880841568952,3.797006356624374e-30,2.964349243895249e-17,-1.3954599117962727e-22,2.264341302020797e-18,2.1453723386576525e-16,1.5003274618333552e-35,9.208063405573644e-34,6.952042321100188e-20,2.5833382234119836e-27,5.938438201373879e-19,6.941210119373513e-21,5.298438964574243e-20,-3.7231923576214156e-22,-7.885983452070737e-30,4.877316832305141e-19,2.2199091337409984e-33,2.8450905036909868e-24,-5.335029824253363e-23,7.810063962035755e-21,1.0284058751275421e-22,1.0728758079406868e-25,4.941442498084232e-32,1.525175621839433e-32
1.0926519923682197e-08,0.0027149456784039327,0.1557,0.0,0.0030796010473633445,0.6397959423900506,0.19963400569822412,5.364389454542382e-19,3.069217080570808e-20,8.029429330503432e-15,3.02763778774217e-24,4.185656056744286e-15,-1.682770294141095e-20,8.086447973063146e-05,2.213175308005182e-16,7.263899976936087e-24,1.1061954805055418e-21,0.0022659941675460754,-2.1788565053104876e-19,1.3363442709421123e-10,-1.067815991193672e-32,1.3775345343050895e-26,5.614165607697153e-13,2.0857160717558616e-19,2.8670895302144724e-42,6.592877462909022e-17,0.002563625302685108,3.9097796089499625e-30,3.0077688987258524e-17,6.167542839736969e-22,2.314668869743699e-18,2.1817950337613098e-16,1.5664031718081735e-35,9.549053859751128e-34,7.090694521188787e-20,1.4072349521712004e-27,6.012810515504563e-19,6.994753938949682e-21,5.3338476629102726e-20,3.2086672321205334e-22,-8.23891149331965e-30,4.939771622472233e-19,2.299861340661122e-33,-1.77376557505545e-24,-1.451268118057058e-22,7.985492303922037e-21,1.0394655588272734e-22,1.0866149869263194e-25,4.994162582558096e-32,1.5799354502963494e-32
1.099064256668344e-08,0.0027149456784039327,0.1557,0.0,0.00307931713164117,0.6397964976946483,0.19963316262255587,5.356581912693959e-19,3.1580206179193205e-20,8.135623170663228e-15,3.1173331348288667e-24,4.256532215210223e-15,-1.6803347791002014e-20,8.085676994882681e-05,2.250641531358314e-16,7.435551701950497e-24,1.1325226056680222e-21,0.0022668372423069903,-2.1132211304835683e-19,1.3453465993344924e-10,-1.0367461358944012e-32,1.410694883149553e-26,5.683435623065546e-13,2.110496871862448e-19,3.014268856566367e-42,6.684839496449299e-17,0.0025630738525210025,4.0252621622898245e-30,3.0515442651772255e-17,-4.273798025973421e-22,2.3658490669422735e-18,2.2186545003268492e-16,1.606187654213565e-35,9.900789560696708e-34,7.419339210087689e-20,5.912565676570433e-28,6.088192212201484e-19,7.029290654358325e-21,5.370914856752526e-20,1.5939604268324075e-22,-8.164669950729594e-30,5.003085966322297e-19,2.382241862761432e-33,-1.3567479401914604e-24,2.0768241036327615e-22,7.712014334566221e-21,1.0506658052758613e-22,1.1005430355479286e-25,5.047482614614191e-32,1.6363059647575204e-32
1.1054765209684684e-08,0.0027149456784039327,0.1557,0.0,0.003079039038546361,0.6397970418138401,0.19963233663406027,5.347908817584941e-19,3.248916671845326e-20,8.242626528141389e-15,3.2091743506877048e-24,4.328246688640774e-15,-1.6763714735471176e-20,8.084921844614552e-05,2.2885492611265686e-16,7.609429537704289e-24,1.1593348799696461e-21,0.002267663229894737,-2.0406936894551493e-19,1.35435356730535e-10,-1.0052465365632214e-32,1.4444521731468051e-26,5.753148401824704e-13,2.1354391330347296e-19,1.5500657821360398e-42,6.777575483424677e-17,0.002562533508623078,4.1435011789226984e-30,3.095675738557809e-17,-3.5511099121799774e-22,2.4178919310852035e-18,2.255995187295079e-16,1.6342335944704507e-35,1.026320931586732e-33,7.199558152691304e-20,2.9679915241374278e-27,6.164429211688107e-19,7.080552059444513e-21,5.4065606693438267e-20,-5.46201019043712e-22,-7.740203929478006e-30,5.067099341148932e-19,2.467014045822568e-33,3.987265067780392e-24,-1.9294291339505477e-23,8.016050996292858e-21,1.0620083863197734e-22,1.1146248984217368e-25,5.101485871922114e-32,1.6943239463829486e-32
1.1118887852685927e-08,0.0027149456784039327,0.1557,0.0,0.003078766645083248,0.6397975749700919,0.19963152738559728,5.339781544934292e-19,3.341943407107693e-20,8.350441230245556e-15,3.303200375380402e-24,4.400804998316991e-15,-1.6732120548297327e-20,8.084182186621543e-05,2.3269013708783133e-16,7.78691653061271e-24,1.1866391875578215e-21,0.002268472477449347,-1.983860528607022e-19,1.3633651423077037e-10,-9.714286890512297e-33,1.4788218500542534e-26,5.823304018045369e-13,2.1605429590531177e-19,3.042963041391372e-42,6.871087196531988e-17,0.0025620040502033216,4.264548887697758e-30,3.1401637084367725e-17,8.885437103398563e-22,2.4708075186907177e-18,2.2937135801636865e-16,1.7156962188723523e-35,1.0637117387717327e-33,7.276419926146603e-20,1.774725168271389e-27,6.24156825182385e-19,7.139395462558738e-21,5.441574828094652e-20,3.4599573355698505e-22,-8.20270701521099e-30,5.131848997914038e-19,2.5543881238166448e-33,-1.7381145363091e-24,-2.3903817495898448e-22,8.323744771648229e-21,1.0734950406813958e-22,1.1288692701701439e-25,5.15627287436435e-32,1.7540267677646808e-32
1.118301049568717e-08,0.0027149456784039327,0.1557,0.0,0.0030784998310977724,0.6397980973816426,0.19963073453713526,5.33315832748726e-19,3.4371391041793685e-20,8.459069102036569e-15,3.399451100908018e-24,4.474212669439148e-15,-1.6710971354288127e-20,8.083457693112361e-05,2.365700736069523e-16,7.968158103857677e-24,1.214438745081267e-21,0.002269265325002551,-1.9188208938929292e-19,1.372381292817617e-10,-9.397192017879828e-33,1.5138354440486188e-26,5.893902543727254e-13,2.185808446138756e-19,3.6248272779738717e-42,6.965376394035934e-17,0.0025614852606619964,4.388457611695406e-30,3.1850085587466004e-17,-4.2122819867869944e-22,2.5246059753851156e-18,2.3318602988737943e-16,1.7641879602602755e-35,1.1022738587686557e-33,7.789545354610465e-20,5.781108134068499e-29,6.319755341601746e-19,7.170083811799758e-21,5.479035517196772e-20,3.5309683709362643e-22,-8.232048869125943e-30,5.197489207367051e-19,2.644405975920034e-33,-2.8037097426147197e-24,2.5615042154022228e-22,7.911945949915224e-21,1.085127469267158e-22,1.1433031711978995e-25,5.211669671058287e-32,1.8154523982339232e-32
1.1247133138688413e-08,0.0027149456784039327,0.1557,0.0,0.0030782384791957313,0.6397986092625697,0.1996299577556013,5.325210673758274e-19,3.5345430842372195e-20,8.568511966381092e-15,3.497966906986696e-24,4.5484752310579494e-15,-1.666724526551756e-20,8.082748043910592e-05,2.4049502338312586e-16,8.15155699273688e-24,1.2427422992601667e-21,0.00227004210562714,-1.8406527888522628e-19,1.3814019883105704e-10,-9.081019781878927e-33,1.5494719579008856e-26,5.964944048852587e-13,2.211235684378528e-19,1.4554192227254296e-42,7.060444819934475e-17,0.002560976927522297,4.515275997875925e-30,3.2302106678932e-17,-7.059734331993574e-22,2.579297541873392e-18,2.3705311834670197e-16,1.7748903684177275e-35,1.1419791288211241e-33,7.474634487318307e-20,3.3434759830101804e-27,6.398815946707257e-19,7.218660094834046e-21,5.514973512451727e-20,-7.674361166179224e-22,-7.563063843144555e-30,5.263842815722486e-19,2.7369664694825424e-33,5.375238452831764e-24,5.152738567990585e-23,8.194248999822114e-21,1.096907445045806e-22,1.1579039138878472e-25,5.26775067092037e-32,1.878639409173793e-32
1.1311255781689656e-08,0.0027149456784039327,0.1557,0.0,0.003077982474664335,0.6397991108228568,0.1996291967147356,5.317538342659631e-19,3.6341950605476204e-20,8.6787716440032e-15,3.598788324689957e-24,4.623598215956977e-15,-1.6630479853954244e-20,8.082052926233014e-05,2.444652742992064e-16,8.338638501400035e-24,1.2715576493126583e-21,0.00227080314558292,-1.7840077566398968e-19,1.3904271992401758e-10,-8.730685343131171e-33,1.5857251873195263e-26,6.036428601414659e-13,2.236824770165673e-19,3.12105612515024e-42,7.156294203919114e-17,0.0025604788423650026,4.6450577614249346e-30,3.275770408861929e-17,1.2257014203415987e-21,2.634892459576511e-18,2.409576066658256e-16,1.8736094042238388e-35,1.1829189481934054e-33,7.411452589887503e-20,2.404696051948503e-27,6.478775514226627e-19,7.285192007274446e-21,5.549385942614449e-20,3.203718991014781e-22,-8.133289411151835e-30,5.330921376767821e-19,2.8323100654818222e-33,-1.2645022590507768e-24,-3.685203731168192e-22,8.706671897031706e-21,1.1088367531535346e-22,1.1726655135261537e-25,5.32468206416813e-32,1.9436269793380397e-32
1.1375378424690899e-08,0.0027149456784039327,0.1557,0.0,0.003077731705397057,0.6397996022684584,0.1996284510949488,5.312257672773857e-19,3.73613468730291e-20,8.789849953534829e-15,3.7019565806109434e-24,4.699587160559807e-15,-1.6614632992817674e-20,8.08137203447653e-05,2.484811144165645e-16,8.52985062777834e-24,1.300887032887316e-21,0.002271548764459388,-1.7212520507277532e-19,1.399456897022425e-10,-8.405452305135729e-33,1.6226552786698153e-26,6.108356267484819e-13,2.262575793038967e-19,4.423563473131965e-42,7.252926261457279e-17,0.002559990800763195,4.7778581324812945e-30,3.321688149311618e-17,-3.0673380398477597e-22,2.6914010615479567e-18,2.449024689613338e-16,1.9410961524331726e-35,1.225136624690447e-33,8.191970623921575e-20,-7.09347579871566e-28,6.5598328786829305e-19,7.312018222982147e-21,5.58724028267805e-20,6.563307807478412e-22,-8.365705818897474e-30,5.398931624422901e-19,2.930536083318258e-33,-4.9880843152681655e-24,2.9279903317714083e-22,8.133847259999129e-21,1.1209171322407906e-22,1.1876134583592692e-25,5.382236681793891e-32,2.0104549001748974e-32
1.1439501067692142e-08,0.0027149456784039327,0.1557,0.0,0.0030774860618213128,0.6398000838013677,0.19962772058318218,5.305143604852253e-19,3.8404028041307153e-20,8.901748711565311e-15,3.807513581963691e-24,4.776447604870748e-15,-1.656726544643843e-20,8.080705070014707e-05,2.525428319488388e-16,8.723148790568427e-24,1.3307395368606906e-21,0.0022722792753151707,-1.635963660949766e-19,1.4084910540128034e-10,-8.090686419746367e-33,1.6602459807760745e-26,6.180727111270813e-13,2.2884888355929414e-19,1.3489438395550856e-42,7.350342693992261e-17,0.0025595126022171324,4.91372734440177e-30,3.367964251680329e-17,-1.2469734616179783e-21,2.7488338006026153e-18,2.489053436018593e-16,1.9225397104666848e-35,1.2685753882963497e-33,7.80016708627029e-20,3.626261925604182e-27,6.641779725387023e-19,7.35489439311748e-21,5.623728943498292e-20,-1.0322966022838798e-21,-7.356019466663e-30,5.467667807418126e-19,3.03146001518089e-33,6.934564843025067e-24,1.7873138465797954e-22,8.325378394488717e-21,1.1331503667094286e-22,1.202738923789373e-25,5.440461430790288e-32,2.079163581156197e-32
1.1503623710693385e-08,0.0027149456784039327,0.1557,0.0,0.003077245436828869,0.639800555619681,0.19962700487277166,5.297674288017923e-19,3.9470407374308185e-20,9.01446973268986e-15,3.915501561327955e-24,4.8541850923562654e-15,-1.652202476201839e-20,8.080051741002169e-05,2.566507152637524e-16,8.920158140308876e-24,1.3611241806362875e-21,0.002272994984814356,-1.5787207771922936e-19,1.417529643484544e-10,-7.72728247185352e-33,1.6984580058246716e-26,6.25354119513009e-13,2.314563986806437e-19,3.03035097176243e-42,7.44854518888197e-17,0.0025590440500893622,5.052720294131912e-30,3.414599073289726e-17,1.6115594826432507e-21,2.8072011020576484e-18,2.5294605183792237e-16,2.0372998223490954e-35,1.3133359219017449e-33,7.470794629712368e-20,3.436167017914846e-27,6.724608858931349e-19,7.432064145000532e-21,5.657284199925933e-20,1.9950956384149942e-22,-8.001729017463898e-30,5.537104275280618e-19,3.1353478413902175e-33,-2.967675626334626e-26,-5.378356417958713e-22,9.138608143969766e-21,1.1455382774148062e-22,1.2180285325779182e-25,5.499614994564489e-32,2.1497940551126275e-32
