Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55)
9.576736314017871e-09,0.00264225016925734,0.0,0.0,0.0013727663615253397,0.7962947212529357,0.0999987599745104,0.0999999999682052,1.5323002301981853e-13,9.668600904612686e-18,2.0216805138546164e-16,4.820646132805404e-28,6.486398831432723e-33,0.004215309444275324,2.9064325664385644e-16,1.7271876622774746e-18,8.994450195766755e-18,1.2011390519386177e-06,3.1641628316463634e-11,3.885494639346843e-08,7.31963423622709e-21,9.551403711688702e-24,1.090867031155953e-20,1.0721296564346166e-30,2.217562182500268e-33,1.797569572349503e-31,0.001597604597305314,3.164371919470307e-11,1.1681138770404882e-15,1.282625477110571e-22,4.833142069279521e-28,1.3251778839801525e-42,1.0786105099333246e-29,5.498277586386049e-33,1.8186291426859517e-40,1.5815025067878955e-39,1.2494398002866859e-42,8.221536790231505e-34,6.950143932478051e-21,1.258808437676994e-50,8.639181714468794e-37
9.647424158247074e-09,0.00264225016925734,0.0,0.0,0.0013682319854643353,0.7962953590370139,0.09999876384752508,0.09999999996830777,1.5517274446272967e-13,9.791099109953232e-18,2.0457605558469121e-16,4.931161760486896e-28,6.635010061171972e-33,0.004225661606191079,2.8968206511806366e-16,1.7314270965642078e-18,9.078649407405961e-18,1.1971707446786652e-06,3.153711291204859e-11,3.895034542312257e-08,7.331472278861595e-21,9.574763456751911e-24,1.109964758347975e-20,1.085726753517063e-30,2.2490502042820365e-33,1.8401978238819737e-31,0.0015917906845677944,3.153919443403767e-11,1.1798863319307022e-15,1.2936198058632427e-22,4.9438352998988535e-28,1.3510619794032082e-42,1.1051443168398141e-29,5.6579926373495795e-33,1.8448951227905386e-40,1.622628552538023e-39,1.2882319051276746e-42,8.339871535053292e-34,6.999433822853159e-21,1.2908116098274953e-50,8.74866749342357e-37
9.718112002476277e-09,0.00264225016925734,0.0,0.0,0.0013637272063634633,0.7962959909236783,0.09999876769528722,0.09999999996840965,1.5712493162035115e-13,9.914196009359384e-18,2.0699383081588332e-16,5.043347149438141e-28,6.78586542222055e-33,0.004235942728198353,2.887271925864394e-16,1.735635410653459e-18,9.16282713495751e-18,1.1932283441290808e-06,3.143327970548e-11,3.904508962740767e-08,7.343209498733498e-21,9.597962421624135e-24,1.1292394341617071e-20,1.0993903429122287e-30,2.280728149655216e-33,1.883447813807114e-31,0.0015860181895253804,3.143535194492125e-11,1.1916875149259633e-15,1.3046031106720348e-22,5.0561995479714625e-28,1.3772308457959258e-42,1.1321190796498483e-29,5.821003310749907e-33,1.8712762397105094e-40,1.6644473983454304e-39,1.3278607991200713e-42,8.4589441935292e-34,7.048570754976608e-21,1.3233719026698218e-50,8.858650689389819e-37
9.78879984670548e-09,0.00264225016925734,0.0,0.0,0.001359251749448044,0.7962966169822852,0.09999877151803101,0.09999999996851083,1.5908657897281466e-13,1.0037888938492112e-17,2.0942132247652167e-16,5.157214058345372e-28,6.938980702488823e-33,0.004246153499032357,2.877785221237893e-16,1.7398170637290053e-18,9.247009508574692e-18,1.1893116097119298e-06,3.1330122363300506e-11,3.91391853555796e-08,7.354847132852693e-21,9.621002170248705e-24,1.148691048521268e-20,1.1131201285945738e-30,2.3125952213470117e-33,1.9273221434364895e-31,0.001580286698451795,3.13321853930235e-11,1.2035172285671974e-15,1.3155751643054968e-22,5.170246571217767e-28,1.4036848680430557e-42,1.1595384369695508e-29,5.9873484205690506e-33,1.8977711559241136e-40,1.7069638025199695e-39,1.3683358197067263e-42,8.578751855547257e-34,7.097554212472754e-21,1.356494332552787e-50,8.969193607936112e-37
9.859487690934682e-09,0.00264225016925734,0.0,0.0,0.0013548053435609882,0.7962972372814706,0.09999877531598762,0.09999999996861136,1.6105767624701483e-13,1.016217524321386e-17,2.118584763274358e-16,5.272774213040574e-28,7.094371567655151e-33,0.004256294598749039,2.8683600352107786e-16,1.7439695596442912e-18,9.331202714549264e-18,1.1854203040194926e-06,3.122763463544289e-11,3.923263887692799e-08,7.3663863982906e-21,9.643884246791673e-24,1.1683195863189532e-20,1.1269158156739173e-30,2.344650623108842e-33,1.9718233696956818e-31,0.0015745958026793232,3.1229688527419463e-11,1.2153752773064192e-15,1.3265357452199823e-22,5.285988094464859e-28,1.4304244176205504e-42,1.1874060197795439e-29,6.157066830149416e-33,1.924378547259919e-40,1.750182489113594e-39,1.4096662790169139e-42,8.699291611737563e-34,7.146383700869404e-21,1.3901838835258854e-50,9.080226912503114e-37
9.930175535163885e-09,0.00264225016925734,0.0,0.0,0.0013503877210764594,0.796297851889135,0.09999877908938523,0.0999999999687112,1.630381712775374e-13,1.028705227966974e-17,2.1430523847396376e-16,5.390039306328305e-28,7.252053675495863e-33,0.004266366698863313,2.858995987024183e-16,1.748092211168304e-18,9.415385777377467e-18,1.1815541927381449e-06,3.1125810353232926e-11,3.932545638205771e-08,7.377828492582502e-21,9.666610175957481e-24,1.1881250275116252e-20,1.1407771104044034e-30,2.376893559453612e-33,2.0169540054482184e-31,0.0015689450985470028,3.112785517859826e-11,1.2272614674827118e-15,1.3374846376966613e-22,5.403435809473736e-28,1.4574498377620257e-42,1.2157254513200659e-29,6.330197449507086e-33,1.9510971028319187e-40,1.794108147977646e-39,1.4518614629985727e-42,8.820560552491342e-34,7.195058747192257e-21,1.424445556353849e-50,9.191831167440953e-37
9.999999999999999e-09,0.00264225016925734,0.0,0.0,0.0013460520552114356,0.7962984534679851,0.09999878279280386,0.09999999996880916,1.650036400247825e-13,1.0410981449499792e-17,2.1673149656515383e-16,5.507557356995041e-28,7.410074641817498e-33,0.004276248686396596,2.849805762874197e-16,1.7521384843439677e-18,9.498523840274137e-18,1.1777598105827674e-06,3.102587513622924e-11,3.941652178286622e-08,7.389036587559053e-21,9.688906705109643e-24,1.2078622168225181e-20,1.1545332281223047e-30,2.4089260175671708e-33,2.0621537562450655e-31,0.0015634024803953647,3.102791107476308e-11,1.2390299204790468e-15,1.3482881201550367e-22,5.521135480570777e-28,1.4844261847622304e-42,1.2441461292214753e-29,6.50460149300366e-33,1.9775971856923536e-40,1.8381959248996703e-39,1.4943992757977584e-42,8.941061353775313e-34,7.242987211879777e-21,1.4588553252375505e-50,9.30256053827671e-37
1.0000863379393087e-08,0.00264225016925734,0.0,0.0,0.0013459986178179012,0.7962984608724282,0.09999878283844893,0.09999999996881037,1.6502799981760568e-13,1.0412517414364375e-17,2.1676155537770442e-16,5.5090209978197925e-28,7.41204272300504e-33,0.0042763704624843605,2.8496924917955405e-16,1.752188386111592e-18,9.499551853106174e-18,1.1777130445761186e-06,3.1024643427498145e-11,3.941764398409341e-08,7.389174594120004e-21,9.689181463295479e-24,1.2081073472155025e-20,1.1547037201930115e-30,2.409323236069848e-33,2.0627165198234105e-31,0.0015633341873474023,3.102667925657255e-11,1.2391756072985698e-15,1.34842163170104e-22,5.5226013747738395e-28,1.4847614970036934e-42,1.244500346975679e-29,6.506779232677995e-33,1.977925524914989e-40,1.838745434827457e-39,1.494930630571136e-42,8.942555769585152e-34,7.243578899566058e-21,1.4592843465667646e-50,9.303931223162603e-37
1.007155122362229e-08,0.00264225016925734,0.0,0.0,0.0013416377729801152,0.7962990642977376,0.09999878656340108,0.09999999996890888,1.6702711483283373e-13,1.0538568024234472e-17,2.1922737386798637e-16,5.629730913774198e-28,7.574354351857707e-33,0.0042863065444480415,2.8404489112464486e-16,1.7562563971670172e-18,9.583709142094778e-18,1.1738966311953148e-06,3.0924127846778744e-11,3.950920771992276e-08,7.400425862533583e-21,9.711599595507526e-24,1.2282665157993889e-20,1.1686953536075718e-30,2.4419388599189033e-33,2.1091133385478847e-31,0.0015577626752721772,3.092615474908145e-11,1.2511175067966106e-15,1.3593465228151096e-22,5.6434964155047125e-28,1.5123597383973114e-42,1.2737343141663993e-29,6.686851175095996e-33,2.0048625288020422e-40,1.8840989713114974e-39,1.5388830127988275e-42,9.06527435660654e-34,7.291943726822317e-21,1.4947052485359723e-50,9.416578982631073e-37
1.0142239067851492e-08,0.00264225016925734,0.0,0.0,0.0013373049290552818,0.7962996622306793,0.09999879026446118,0.09999999996900674,1.6903548282137813e-13,1.066520149671719e-17,2.2170264113823618e-16,5.752180646947084e-28,7.73900413537129e-33,0.004296175591446461,2.8312647197266647e-16,1.76029621256399e-18,9.667857192905906e-18,1.170104727146382e-06,3.082425767561729e-11,3.9600153551391386e-08,7.41158343906567e-21,9.733866040741063e-24,1.2486024989763079e-20,1.1827517203843026e-30,2.4747396393409626e-33,2.156146844280736e-31,0.0015522301733565463,3.0826275719884424e-11,1.2630869778366487e-15,1.370259112157281e-22,5.766132523264905e-28,1.5402448921471987e-42,1.303430952245458e-29,6.870452311004363e-33,2.0319068426886793e-40,1.9301733450839853e-39,1.583727812084755e-42,9.1887134093579e-34,7.340152818113748e-21,1.5307132419382455e-50,9.529719907906828e-37
1.0212926912080695e-08,0.00264225016925734,0.0,0.0,0.0013329998317626597,0.7963002547360899,0.09999879394184595,0.09999999996910397,1.7105306891461295e-13,1.0792415229814284e-17,2.2418730473721337e-16,5.87638175644604e-28,7.906007574929058e-33,0.004305978242154756,2.822139405277439e-16,1.7643099234425707e-18,9.751987997836644e-18,1.1663371098069215e-06,3.072502705293792e-11,3.9690487366443625e-08,7.422648446934434e-21,9.755982248878436e-24,1.2691152578935696e-20,1.196872531434897e-30,2.5077247840486713e-33,2.2038193769521664e-31,0.0015467362974228608,3.072703630714002e-11,1.275083834073137e-15,1.381159206204125e-22,5.890521255968002e-28,1.5684172670501638e-42,1.333593852400301e-29,7.057621710901913e-33,2.059057207580925e-40,1.976973109881985e-39,1.6294742013856702e-42,9.31287002594061e-34,7.388205782535331e-21,1.567313296769816e-50,9.643408838861623e-37
1.0283614756309898e-08,0.00264225016925734,0.0,0.0,0.001328722229981605,0.7963008418780231,0.09999879759576945,0.09999999996920053,1.7307983073016718e-13,1.092020663215225e-17,2.266813125642344e-16,6.002345767593183e-28,8.075380148456999e-33,0.004315715127355232,2.813072427643258e-16,1.768296151775535e-18,9.836099136619642e-18,1.1625935593227263e-06,3.0626430190506645e-11,3.978021498028329e-08,7.433621991688673e-21,9.777949651823615e-24,1.289804749221309e-20,1.211057498853163e-30,2.540893505178478e-33,2.252133234105353e-31,0.0015412806680235012,3.062843072186118e-11,1.2871078909329612e-15,1.3920466166505237e-22,6.016674137705555e-28,1.5968771686936363e-42,1.3642265975545382e-29,7.248398479023351e-33,2.0863123771999455e-40,2.0245027856079533e-39,1.6761313234468975e-42,9.437741306961493e-34,7.436102248751856e-21,1.6045103767721325e-50,9.757583473350886e-37
1.03543026005391e-08,0.00264225016925734,0.0,0.0,0.0013244718756875839,0.7963014237197458,0.09999880122644306,0.09999999996929645,1.751157230800538e-13,1.1048573123038672e-17,2.291846128693329e-16,6.130084171794318e-28,8.247137288028354e-33,0.004325386870059006,2.804063245937284e-16,1.7722551211238934e-18,9.920191918103325e-18,1.1588738585516627e-06,3.052846137145264e-11,3.986934213649609e-08,7.444505161554094e-21,9.799769663777795e-24,1.3106709252395586e-20,1.225306335921237e-30,2.5742450153697418e-33,2.301090671241317e-31,0.0015358629103832961,3.053045324643964e-11,1.299158965593571e-15,1.4029211603281186e-22,6.14460265861665e-28,1.62562488753904e-42,1.3953327622719047e-29,7.44282175085275e-33,2.1136711178751996e-40,2.0727668584174067e-39,1.723708290056907e-42,9.563324355898438e-34,7.483841864631716e-21,1.6423094403775006e-50,9.87230534601105e-37
1.0424990444768303e-08,0.00264225016925734,0.0,0.0,0.0013202485238909738,0.7963020003237361,0.0999988048340756,0.09999999996939177,1.7716070459453134e-13,1.1177512132514753e-17,2.3169715425427555e-16,6.259608426414591e-28,8.421294393472136e-33,0.004334994085625178,2.795111342563659e-16,1.776188698065076e-18,1.0004264078926748e-17,1.1551777930099494e-06,3.043111494885761e-11,3.995787450812481e-08,7.455299027771265e-21,9.821443681511628e-24,1.3317137339238719e-20,1.2396187571153805e-30,2.607778528867827e-33,2.350693902166583e-31,0.0015304826543415951,3.043309823323467e-11,1.3112368769614511e-15,1.413782659116962e-22,6.2743182747639715e-28,1.6546607092217782e-42,1.426915912663911e-29,7.64093069066968e-33,2.141132208436328e-40,2.121769780810874e-39,1.772214181321343e-42,9.689616279523707e-34,7.531424296886821e-21,1.6807154379561913e-50,9.987499867579249e-37
1.0495678288997505e-08,0.00264225016925734,0.0,0.0,0.0013160519325784697,0.7963025717516836,0.09999880841887339,0.09999999996948643,1.7921473662650203e-13,1.1307021101404252e-17,2.342188856700396e-16,6.390929954660521e-28,8.597866796802559e-33,0.0043445373818776205,2.786216209466266e-16,1.7800955413016726e-18,1.0088311630540462e-17,1.1515051508207444e-06,3.033438534440879e-11,4.004581769875949e-08,7.466004644925417e-21,9.84297308463469e-24,1.3529331190295231e-20,1.253994478111375e-30,2.6414932615827718e-33,2.400945099343486e-31,0.0015251395342941107,3.033636010322192e-11,1.3233414456509158e-15,1.4246309398355577e-22,6.405832408016256e-28,1.6839848984238404e-42,1.458979606301308e-29,7.842764489128297e-33,2.1686944401125813e-40,2.1715159717297836e-39,1.8216580449563002e-42,9.816614188179566e-34,7.578849230718595e-21,1.7197333112639572e-50,1.0103249753998694e-36
1.0566366133226708e-08,0.00264225016925734,0.0,0.0,0.001311881862656922,0.7963031380644904,0.09999881198104017,0.09999999996958049,1.8127777931496998e-13,1.1437097481358826e-17,2.367497564129808e-16,6.524060145468295e-28,8.776869800103742e-33,0.004354017359219479,2.7773773383182097e-16,1.7839758053952763e-18,1.0172332956336461e-17,1.1478557226648897e-06,3.0238267047100974e-11,4.013317724359687e-08,7.476623051268477e-21,9.864359235854886e-24,1.3743290201743006e-20,1.2684332157895201e-30,2.6753884311316154e-33,2.4518463942429433e-31,0.0015198331891346458,3.024023334469823e-11,1.3354724939632338e-15,1.435465834129233e-22,6.5391564459369925e-28,1.7135977175778638e-42,1.4915273921283485e-29,8.048362360869554e-33,2.196356616437621e-40,2.2220098166564527e-39,1.8720488956006036e-42,9.944315195980938e-34,7.626116369469951e-21,1.7593679929643973e-50,1.0219450748628738e-36
1.063705397745591e-08,0.00264225016925734,0.0,0.0,0.0013077380778994097,0.7963036993222724,0.0999988155207773,0.09999999996967392,1.833497922751789e-13,1.1567738734899954e-17,2.3928971612310047e-16,6.659010353398145e-28,8.958318638485856e-33,0.00436343461074541,2.7685942229272614e-16,1.7878315609631984e-18,1.02563273155428e-17,1.1442293017336081e-06,3.014275461199313e-11,4.0219958610451846e-08,7.487155269033393e-21,9.885603481234648e-24,1.395901372919933e-20,1.2829346882392533e-30,2.709463256905447e-33,2.503399877699496e-31,0.0015145632621968133,3.014471251203822e-11,1.347629845866063e-15,1.4462871783691487e-22,6.67430174167921e-28,1.743499407227534e-42,1.524562810379355e-29,8.257763542166326e-33,2.2241175531540288e-40,2.273255667718338e-39,1.9233957141467617e-42,1.0072716421117396e-33,7.673225434283102e-21,1.799624408076026e-50,1.0336226147770605e-36
1.0707741821685113e-08,0.00264225016925734,0.0,0.0,0.0013036203448933794,0.796304255584364,0.09999881903828375,0.09999999996976676,1.8543073522766745e-13,1.169894233545751e-17,2.418387147822735e-16,6.795791898534646e-28,9.142228531284138e-33,0.00437278972235168,2.759866368517217e-16,1.791661321704292e-18,1.0340292525694543e-17,1.1406256836830063e-06,3.004784265901714e-11,4.030616720078443e-08,7.497602304741163e-21,9.906707150445349e-24,1.4176501088521714e-20,1.2974986147633958e-30,2.7437169601278446e-33,2.5556076002684577e-31,0.0015093294011958552,3.004979222449838e-11,1.3598133269732041e-15,1.4570948135590534e-22,6.811279613886192e-28,1.77369021195858e-42,1.5580893924978585e-29,8.471007288601018e-33,2.2519760781164616e-40,2.3252578437963373e-39,1.9757074470902884e-42,1.0201814986118296e-33,7.720176163763123e-21,1.84050747286881e-50,1.045341466940257e-36
1.0778429665914316e-08,0.00264225016925734,0.0,0.0,0.0012995284329907059,0.7963048069093202,0.09999882253375611,0.09999999996985898,1.8752056746275487e-13,1.183070576740516e-17,2.4439670271193403e-16,6.934416066392815e-28,9.328614614681526e-33,0.004382083272844148,2.751193286886945e-16,1.795464907354897e-18,1.0424226047612461e-17,1.1370446665902862e-06,2.995352587182301e-11,4.039180835070467e-08,7.507965149500616e-21,9.927671557011699e-24,1.439575155659552e-20,1.3121247158820482e-30,2.7781487639019192e-33,2.6084715725849716e-31,0.001504131258170634,2.995546716506556e-11,1.372022764524647e-15,1.467888585243664e-22,6.950101346597982e-28,1.8041703471954313e-42,1.5921106610584844e-29,8.688132872775411e-33,2.2799310311956907e-40,2.3780206306368784e-39,2.028993005897141e-42,1.033160801807238e-33,7.766968313647116e-21,1.8820220956647672e-50,1.0571220371895602e-36
1.0849117510143518e-08,0.00264225016925734,0.0,0.0,0.0012954621142595528,0.7963053533549234,0.0999988260073886,0.09999999996995061,1.8961924973431725e-13,1.1963026526092561e-17,2.469636305718638e-16,7.074894107829875e-28,9.517492025135394e-33,0.004391315834044214,2.7425744926584853e-16,1.799245051182998e-18,1.0508126297016559e-17,1.1334860509115335e-06,2.9859798996668156e-11,4.047688733192241e-08,7.518244779301345e-21,9.948497998552992e-24,1.4616764372108634e-20,1.3268127133361339e-30,2.8127578932798374e-33,2.6619937657248528e-31,0.0014989684894258699,2.98617320793469e-11,1.3842579873669268e-15,1.4786683434157577e-22,7.090778189163533e-28,1.8349400416569297e-42,1.6266301296916505e-29,8.909179582052601e-33,2.3079812641849135e-40,2.4315482809676115e-39,2.0832612663890226e-42,1.0462092648935472e-33,7.813601656478944e-21,1.9241731749152777e-50,1.0689367443115492e-36
1.0919805354372721e-08,0.00264225016925734,0.0,0.0,0.0012914211634379074,0.796305894978187,0.09999882945937331,0.09999999997004164,1.9172674347347716e-13,1.2095902117874559e-17,2.4953944935774555e-16,7.217237238962515e-28,9.70887578753652e-33,0.004400487970892771,2.734009506963226e-16,1.8030000393864113e-18,1.0591991904089884e-17,1.1299496394409636e-06,2.9766656841351825e-11,4.056140935271556e-08,7.528442155299722e-21,9.969187757024264e-24,1.4839538736313433e-20,1.341562330090606e-30,2.8475435753107172e-33,2.716176111567006e-31,0.0014938407554746889,2.97685817744985e-11,1.3965188259337645e-15,1.489433942422829e-22,7.233321356158411e-28,1.865999481318338e-42,1.661651303010914e-29,9.134186716331005e-33,2.3361256407078584e-40,2.485845014616675e-39,2.1385210681462662e-42,1.0593266015756904e-33,7.860075981289384e-21,1.9669656011587756e-50,1.0808224309921412e-36
1.0990493198601924e-08,0.00264225016925734,0.0,0.0,0.001287405357888683,0.7963064318353633,0.09999883288989996,0.09999999997013209,1.9384300822141377e-13,1.2229330060137439e-17,2.5212411039789557e-16,7.361456641089587e-28,9.902780968695126e-33,0.004409600241552235,2.725497858157938e-16,1.8067288139546195e-18,1.067582097657771e-17,1.1264352372715619e-06,2.9674094274176456e-11,4.0645379558889983e-08,7.538558224098554e-21,9.989742098947051e-24,1.5064073813776224e-20,1.3563732903373288e-30,2.8825050390691216e-33,2.7710205031573056e-31,0.0014887477209815333,2.9676011118190143e-11,1.4088051122270029e-15,1.5001852408779303e-22,7.377742027307856e-28,1.8973488863872237e-42,1.6971776765426344e-29,9.363193585850174e-33,2.364363036127513e-40,2.540915018635455e-39,2.194781213928049e-42,1.0725125260825883e-33,7.90639109328161e-21,2.0104042543204576e-50,1.0927276126628797e-36
1.1061181042831126e-08,0.00264225016925734,0.0,0.0,0.0012834144775562756,0.7963069639819482,0.09999883629915611,0.09999999997022195,1.959680046382527e-13,1.2363307881322354e-17,2.547175653525389e-16,7.5075634606200155e-28,1.0099222465290685e-32,0.004418653197506686,2.7170390769823734e-16,1.8104354076554082e-18,1.0759611586717562e-17,1.1229426517570055e-06,2.9582106222942866e-11,4.0728803034669615e-08,7.548593918020144e-21,1.001016227563585e-23,1.5290368733114447e-20,1.3712453194976477e-30,2.917641515725172e-33,2.8265287950737428e-31,0.0014836890547055013,2.9584015037603605e-11,1.4211166797978168e-15,1.5109221015749556e-22,7.524051347415121e-28,1.9289884053008972e-42,1.7332127366580044e-29,9.59623950902813e-33,2.392692337454944e-40,2.5967624474247412e-39,2.2520504691096474e-42,1.0857667531979975e-33,7.95254681352199e-21,2.0544940071954682e-50,1.1047243549774806e-36
1.1131868887060329e-08,0.00264225016925734,0.0,0.0,0.0012794483049244924,0.7963074914726896,0.09999883968732717,0.09999999997031123,1.981016951952727e-13,1.249783312094594e-17,2.573197662120197e-16,7.655568809005877e-28,1.0298215303128156e-32,0.004427647383660177,2.708632701974807e-16,1.8141180925764564e-18,1.0843362171271878e-17,1.1194716924747669e-06,2.9490687673988846e-11,4.0811684803605105e-08,7.558550155373353e-21,1.0030449523428066e-23,1.5518422587721836e-20,1.3861781442246479e-30,2.9529522385961446e-33,2.8827028037927136e-31,0.0014786644294441406,2.949258851846266e-11,1.4334533637282052e-15,1.5216443914037886e-22,7.672260426294931e-28,1.9609182647059402e-42,1.769759960507702e-29,9.833363810330039e-33,2.421112443259063e-40,2.6533914228641008e-39,2.310337561136482e-42,1.0990889982844773e-33,7.998542978635945e-21,2.099239720307692e-50,1.116708600227482e-36
1.1202556731289532e-08,0.00264225016925734,0.0,0.0,0.001275506624975759,0.796308014361595,0.09999884305459641,0.09999999997039995,2.002440396648978e-13,1.26329033296183e-17,2.5993066529262997e-16,7.80548376268046e-28,1.0499774204975617e-32,0.0044365833384332675,2.700278278427008e-16,1.8177737198147337e-18,1.0927071215958244e-17,1.1160221711903567e-06,2.939983367124551e-11,4.0894029829502106e-08,7.568427840714458e-21,1.0050605063902626e-23,1.5748234436481676e-20,1.4011714924051187e-30,2.9884364431536553e-33,2.9395443080562937e-31,0.0014736735219777464,2.940172660409242e-11,1.4458150006127564e-15,1.5323519812664891e-22,7.822380338711964e-28,1.993138553738874e-42,1.8068228159587856e-29,1.0074605818167984e-32,2.449622263577548e-40,2.71080603444434e-39,2.369651178994704e-42,1.1124789772896214e-33,8.044379440508944e-21,2.144646248696039e-50,1.1288319651037275e-36
1.1273244575518734e-08,0.00264225016925734,0.0,0.0,0.0012715892251515368,0.7963085327019376,0.09999884640114505,0.09999999997048808,2.0239499865457934e-13,1.2768516069058436e-17,2.625502152361107e-16,7.957319363001242e-28,1.0703914224152679e-32,0.004445461593857803,2.6919753523077003e-16,1.821408467985065e-18,1.1010737052254042e-17,1.1125939018226491e-06,2.9309539315316796e-11,4.097584301725498e-08,7.578227865102304e-21,1.0070630104090962e-23,1.5979803304468515e-20,1.4162250931612373e-30,3.024093367093789e-33,2.997055049240349e-31,0.0014687160130141966,2.931142439450685e-11,1.4582014285406738e-15,1.5430447459970592e-22,7.974422124324194e-28,2.025649540556706e-42,1.844404761533778e-29,1.0320004862831663e-32,2.478220719828353e-40,2.7690103394030134e-39,2.429999972698057e-42,1.1259364067766864e-33,8.090056065992475e-21,2.190718431848697e-50,1.1408683950016105e-36
1.1343932419747937e-08,0.00264225016925734,0.0,0.0,0.0012676958953138715,0.7963090465462661,0.09999884972715213,0.09999999997057565,2.0455453660398623e-13,1.2904668912107103e-17,2.6517836900890326e-16,8.111086616197611e-28,1.091064979936901e-32,0.004454282675670016,2.683723476291322e-16,1.825021767866822e-18,1.1094358052872626e-17,1.1091867004101585e-06,2.9219799762605405e-11,4.105712921368627e-08,7.587951106347628e-21,1.0090525836697599e-23,1.6213128183638376e-20,1.4313386768519658e-30,3.059922250403198e-33,3.0552367317233555e-31,0.0014637915871343419,2.9221677045522045e-11,1.4706124870780734e-15,1.553722564281394e-22,8.128396787631036e-28,2.0584512009510396e-42,1.8825092463523258e-29,1.056960027444978e-32,2.506906744721669e-40,2.8280083628628407e-39,2.4913925527907536e-42,1.1394610039542761e-33,8.135572736614842e-21,2.2374611080934375e-50,1.1531591195739619e-36
1.141462026397714e-08,0.00264225016925734,0.0,0.0,0.0012638264277080066,0.7963095559464125,0.09999885303279482,0.09999999997066268,2.06722613492143e-13,1.3041359442737254e-17,2.678150798962416e-16,8.266796493323254e-28,1.1119996188240971e-32,0.004463047103401945,2.6755222141905637e-16,1.8286058112250817e-18,1.1177932719828933e-17,1.1058003850782683e-06,2.913061022445138e-11,4.1137893208459986e-08,7.597598429256928e-21,1.011029344030949e-23,1.6448208033507727e-20,1.446511975074185e-30,3.095922335330231e-33,3.1140910232557875e-31,0.00145889993273799,2.913247976789435e-11,1.4830480172505281e-15,1.5643853185784073e-22,8.284315297926106e-28,2.091543933191113e-42,1.9211397100748937e-29,1.082343138098187e-32,2.5356792821730658e-40,2.8878040979729025e-39,2.5538374898661237e-42,1.1530524866684772e-33,8.18092934829686e-21,2.284879092974304e-50,1.1651794883240144e-36
1.1485308108206342e-08,0.00264225016925734,0.0,0.0,0.0012599806169260109,0.7963100609534997,0.0999988563182482,0.09999999997074914,2.0889918824076632e-13,1.3178585256062288e-17,2.704603015015862e-16,8.424459930213081e-28,1.1331967258364148e-32,0.00447175539047126,2.667371126152135e-16,1.8321694398450785e-18,1.1261459575908911e-17,1.1024347760073876e-06,2.904196596627559e-11,4.121813973487292e-08,7.607170685870868e-21,1.01299340795892e-23,1.668504178182143e-20,1.4617447206635738e-30,3.132092866447599e-33,3.17361955532993e-31,0.0014540407419904972,2.9043827826481758e-11,1.4955078615258756e-15,1.5750328950458988e-22,8.442188589254542e-28,2.1249274577228708e-42,1.9602995828482474e-29,1.1081537506240317e-32,2.5645372872163596e-40,2.948401506052565e-39,2.61734331410078e-42,1.1667105734301434e-33,8.22612581107225e-21,2.3329772115702176e-50,1.1777470973969104e-36
1.1555995952435545e-08,0.00264225016925734,0.0,0.0,0.00125615825987135,0.796310561617952,0.09999885958368533,0.09999999997083507,2.110842284144735e-13,1.3316343958341842e-17,2.731139877489342e-16,8.584087827444582e-28,1.1546578942486376e-32,0.004480408044269508,2.6592697769789485e-16,1.8357171573516234e-18,1.1344937131392536e-17,1.099089695401886e-06,2.895386230677913e-11,4.1297873470596424e-08,7.616668715697499e-21,1.0149448905486569e-23,1.692362832520981e-20,1.4770366476952356e-30,3.168433090768732e-33,3.2338239235500057e-31,0.0014492137107699839,2.8955716539427026e-11,1.5079918637972671e-15,1.585665183465828e-22,8.602027560374756e-28,2.1586025376630927e-42,1.9999922852537e-29,1.1343957967942382e-32,2.593479725917393e-40,3.009804516738034e-39,2.6819185148040548e-42,1.1804349834642504e-33,8.271162048812639e-21,2.381760248615247e-50,1.1895676058675273e-36
1.1626683796664747e-08,0.00264225016925734,0.0,0.0,0.001252359155724366,0.7963110579895022,0.09999886282927747,0.09999999997092043,2.1327769577686875e-13,1.3454633166985399e-17,2.757760928740985e-16,8.745691050303487e-28,1.1763843753644859e-32,0.004489005566248792,2.6512177487331513e-16,1.839231830569982e-18,1.1428363923782976e-17,1.0957649674598153e-06,2.8866294617160637e-11,4.137709903859014e-08,7.626093345940261e-21,1.0168839055445669e-23,1.7163966529835007e-20,1.4923874914840591e-30,3.2049422576655556e-33,3.2947056880024814e-31,0.0014444185386151916,2.8868141277361846e-11,1.5204998693664624e-15,1.5962820771684884e-22,8.763843074724467e-28,2.1925682496565186e-42,2.0402212282574064e-29,1.1610732075791924e-32,2.622505575288496e-40,3.072017028131297e-39,2.747571539982455e-42,1.1942254366814593e-33,8.316037998957127e-21,2.4312330258934305e-50,1.2027178562846506e-36
