Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257),SX(1479)
1.430515426867344e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004836935715051976,0.45039536908552,4.248103515529935e-18,0.4569006122898622,2.8639413471386324e-17,5.327962478149738e-22,5.560392606689158e-13,2.938222788412428e-21,-7.2886401999453e-31,2.2085052294074913e-05,8.88783654901327e-19,4.743584165825089e-21,1.0090707851181031e-18,9.029135603216312e-18,5.0607164702642346e-11,1.7230157287002152e-17,8.866093652593634e-23,1.930110589415047e-15,3.052179603764308e-20,1.1178221594574036e-24,8.309201096911949e-31,1.3113506726182145e-22,0.0011362167438777719,4.52963884748425e-19,1.6433450500650856e-24,5.813425505690688e-21,1.0092016865228983e-23,-1.0891451482353775e-21,2.227117106062154e-25,1.463545779196886e-23,-1.4407553124423192e-29,-6.719381202457124e-40,-2.4594179750467724e-26,3.141915087295858e-27,1.4206691541947882e-26,3.511395643815899e-33,-3.7166602782628035e-40,-8.3952065724766e-25,5.997973847597626e-23,-3.2953477227989217e-31,-7.317943521165929e-31,-3.407662954639328e-27,-1.2816692120140725e-28,-3.6303902517423764e-31,-5.818854416749138e-38,6.635992083154194e-43,1.4995669135227894e-46,9.177870518822841e-45,3.0352439145723667e-52,3.0635625877674546e-43,-4.762624648705589e-36,-2.1037388521201073e-51,-2.8784667561974165e-58,1.8667356831365012e-34,2.8706779990695453e-35,-1.0536390550603288e-59,4.734725111861524e-33,2.25852011983095e-28,1.9595783052207374e-26,3.2275821568781e-29,-9.91148376938932e-47,-1.768290405286592e-33,4.3747775935302134e-39,1.3820142272125106e-35,3.1174557753066635e-29,-9.728586139733686e-28
1.4343502942557758e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004832338163386859,0.4503948975342991,4.264936515716402e-18,0.45690061228978573,2.869019802292746e-17,5.346379226698908e-22,5.569687195887661e-13,2.9526996712064232e-21,-7.2848192932096425e-31,2.2061460036734592e-05,8.916329368964564e-19,4.7436342763573635e-21,1.0076659145394185e-18,9.035658290438019e-18,5.068269901690526e-11,1.7258913708360745e-17,6.617334058918876e-23,1.930045497969033e-15,3.061965777884676e-20,8.964629515715745e-25,8.317717808751366e-31,1.316792901093476e-22,0.0011367000912264286,4.532887767986717e-19,1.650472473913562e-24,-6.796060246894864e-23,1.0162204383799289e-23,4.8165816618110474e-21,2.2287219995313387e-25,1.4673190221950778e-23,-1.439083861503383e-29,-7.099516482299621e-40,-2.4681112659858855e-26,3.146807015176166e-27,1.4230503248240114e-26,1.5801663918558755e-32,-3.078583853555847e-40,-8.393575540297366e-25,6.011732819539546e-23,-3.4031000921683215e-31,-7.4368292490141635e-31,-3.4164118822768995e-27,-1.284919044312202e-28,-3.6255714322238085e-31,-5.828017625062572e-38,6.695797079526781e-43,1.5118551771604625e-46,9.207480648526141e-45,3.0596210609455153e-52,-1.2359989386898129e-43,-4.760078219284946e-36,-2.10411964047062e-51,-2.880543912413767e-58,1.8805359910077667e-34,2.8835600548492394e-35,-5.791186061433417e-60,5.48898222183562e-33,2.276007536705276e-28,1.976513617876409e-26,-1.0338898724021641e-30,6.977306941949185e-48,1.241336298958301e-34,5.586200117220671e-39,1.3902312776963354e-35,3.074067042642445e-29,-1.0551885895429034e-27
1.4381851616442075e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004827777131445025,0.45039442972498595,4.281781557559984e-18,0.4569006122897094,2.8740919615544213e-17,5.364809600619216e-22,5.57897157651194e-13,2.967715568352911e-21,-7.285955823482813e-31,2.203804764960015e-05,8.944838074090005e-19,4.743684642177672e-21,1.0062717868033344e-18,9.042149935675731e-18,5.075813261438864e-11,1.7287638389173108e-17,-3.704740338955087e-23,1.9299807658479293e-15,3.071747677522991e-20,1.6936561953109462e-25,8.326373171066398e-31,1.3225463240528691e-22,0.0011371796067322524,4.536148336357326e-19,1.6576081939497674e-24,-2.262439053942808e-21,1.024492445722268e-23,7.003840751701952e-21,2.230332579871412e-25,1.4710925236079777e-23,-1.4378877202661256e-29,-6.713654267808562e-40,-2.4768054735845432e-26,3.1516930637519385e-27,1.425428863146049e-26,-1.4924775004220296e-32,-3.3387171290804096e-40,-8.395169587484537e-25,6.025485457355173e-23,-3.7994640576119326e-31,-6.836085498637873e-31,-3.425214112980974e-27,-1.2881622469462848e-28,-3.624656208474469e-31,-5.837179500842072e-38,6.755955794572418e-43,1.5229576008098414e-46,9.243811939216051e-45,3.0841576451991793e-52,-3.8559211594020133e-44,-4.7592509639159974e-36,-2.1044427525889e-51,-2.8834634280572754e-58,1.8943955950695402e-34,2.8964614149581464e-35,-1.1877811193482808e-59,5.4321567804349845e-33,2.293469346566055e-28,1.9829918440595242e-26,-1.1338383350623654e-29,3.128221193556247e-47,5.580106161935586e-34,8.767785481834655e-39,1.398706992727752e-35,3.0602644147332886e-29,-1.0656345460002992e-27
1.4420200290326392e-09,0.0005579325240476547,0.0915567593028733,0.0,0.00048232523284347234,0.4503939656278274,4.29863858318603e-18,0.4569006122896331,2.879157873233655e-17,5.383253636250616e-22,5.588245826416817e-13,2.9833345130593893e-21,-7.287868759650058e-31,2.201481378539835e-05,8.973362801927857e-19,4.743735198548634e-21,1.0048883222867293e-18,9.048610766218568e-18,5.083346617707326e-11,1.731633157088934e-17,5.623340084396922e-23,1.9299163920836805e-15,3.081324903041856e-20,8.676605705188261e-25,8.33529464304176e-31,1.3286487205962283e-22,0.0011376553208219337,4.539420537391617e-19,1.6647510586611105e-24,2.06058178166278e-21,1.0293000314395895e-23,2.66427468051232e-21,2.2319488404552598e-25,1.4748663119023558e-23,-1.4370887242710008e-29,-6.833039981616714e-40,-2.485503542620869e-26,3.156573291150299e-27,1.4278047894396474e-26,5.7119908785059633e-33,-3.3355761003503617e-40,-8.394374620170602e-25,6.039231892855592e-23,-3.4599511451591496e-31,-7.197571935997205e-31,-3.433977459868682e-27,-1.2914021115009068e-28,-3.624919663033779e-31,-5.846346504737949e-38,6.816469915109231e-43,1.5321811505272275e-46,9.277821301232605e-45,3.1087923835376507e-52,8.759123548792668e-44,-4.761579749683304e-36,-2.1045465792896414e-51,-2.8796773761708903e-58,1.9083145638081697e-34,2.909382055400395e-35,-1.0084669561197057e-59,5.150512244255535e-33,2.310887028054711e-28,1.9805631904537506e-26,1.0305661741570631e-29,-3.008247687664362e-47,-5.369855094126138e-34,5.7796972973013784e-39,1.407443099310919e-35,3.063540519206647e-29,-1.0355333809856412e-27
1.445854896421071e-09,0.0005579325240476547,0.0915567593028733,0.0,0.000481876346588694,0.4503935052133078,4.3155075351425285e-18,0.4569006122895569,2.8842175852683266e-17,5.401711324072909e-22,5.597510022828005e-13,2.9992193367117337e-21,-7.287127033922394e-31,2.199175710683106e-05,9.001903344715938e-19,4.743786069166873e-21,1.0035154418198959e-18,9.055041007642776e-18,5.0908700381582004e-11,1.734499349316249e-17,2.2054162096534247e-23,1.929852375665988e-15,3.090975629035307e-20,5.9605066646248065e-25,8.343946579395778e-31,1.334895389578805e-22,0.0011381272636799829,4.542704355009464e-19,1.671902987337876e-24,-8.850635678325234e-22,1.04031215174632e-23,5.607755670461358e-21,2.233570774330643e-25,1.4786404153846155e-23,-1.4363917662816084e-29,-6.894276930264204e-40,-2.494199946049946e-26,3.1614477584816693e-27,1.4301781235383956e-26,2.661337616905796e-33,-3.2352808096849364e-40,-8.391696528476494e-25,6.052972257032799e-23,-3.51919689934066e-31,-7.197993137761089e-31,-3.4427287878717614e-27,-1.294639168045908e-28,-3.624026871021201e-31,-5.855513434981411e-38,6.8773363387952364e-43,1.543519837379309e-46,9.30771045571278e-45,3.1335699094645245e-52,-5.575529583890176e-44,-4.7655427402847116e-36,-2.1045838519610302e-51,-2.8743103830820682e-58,1.9222929388210526e-34,2.9223219524353006e-35,-8.153261086668626e-60,5.420349417371766e-33,2.328296023180903e-28,1.9826594134117834e-26,-4.61587125620701e-30,1.469869745111292e-47,2.6203074395059693e-34,6.521120239816791e-39,1.415905059725341e-35,3.06282343277529e-29,-1.0160921087883782e-27
1.4496897638095027e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004814310257632987,0.45039304845214634,4.332388356396943e-18,0.45690061228948087,2.889271145244685e-17,5.420182694198039e-22,5.606764242395083e-13,3.014932725658158e-21,-7.286153817319357e-31,2.1968876286501142e-05,9.03045940639242e-19,4.7438372108278226e-21,1.0021530668617187e-18,9.061440883824154e-18,5.0983835898894954e-11,1.737362439375276e-17,7.06952997678364e-24,1.929788715529654e-15,3.1006359805742406e-20,4.941941701098701e-25,8.352734969320742e-31,1.3410228384831132e-22,0.0011385954652506653,4.545999772365648e-19,1.6790648496351673e-24,-3.468523821395968e-22,1.0466462638715829e-23,5.079610004028142e-21,2.2351983741233693e-25,1.4824148622015874e-23,-1.4356776300927654e-29,-6.74362943693405e-40,-2.5028919869557597e-26,3.166316526926165e-27,1.4325488850609004e-26,-5.864135718300591e-33,-3.3164981158478763e-40,-8.389956991943553e-25,6.066706680127575e-23,-3.6471731429496162e-31,-7.0298882978029005e-31,-3.451477695901999e-27,-1.2978719163437753e-28,-3.622449634963999e-31,-5.864674781710668e-38,6.938558813307734e-43,1.554213806584118e-46,9.337167651431153e-45,3.158487128970866e-52,6.423121844444075e-46,-4.7690523719914424e-36,-2.104634835147458e-51,-2.871805017825219e-58,1.9363307852704483e-34,2.9352810825773866e-35,-1.049663161577147e-59,5.354030859045962e-33,2.3457318042881676e-28,1.985604878040102e-26,-1.3180069458408345e-30,2.714489090164931e-48,4.828785795959694e-35,7.552655148428441e-39,1.4243241146572074e-35,3.052927471643624e-29,-1.0191304616728093e-27
1.455322501779458e-09,0.0005579325240476547,0.0915567593028733,0.0,0.00048078333382136647,0.45039238411443266,4.357204681708253e-18,0.4569006122893693,2.8966828702641565e-17,5.447338772217017e-22,5.620339114676808e-13,3.037288413296985e-21,-7.286752740194288e-31,2.193558452596664e-05,9.072431129147592e-19,4.74391273250739e-21,1.0001708648758472e-18,9.070786572653751e-18,5.109401906910928e-11,1.7415622341386487e-17,1.1419468575045973e-22,1.929695853852907e-15,3.114825468023336e-20,1.299417581284601e-24,8.365816879854789e-31,1.349558736467238e-22,0.0011392764488432341,4.550861149294049e-19,1.6896034909346225e-24,4.478658274979463e-21,1.0499191243998965e-23,2.783853480420798e-22,2.237599285383522e-25,1.4879595342484187e-23,-1.434669200089924e-29,-6.897511959363429e-40,-2.515653139169956e-26,3.1734576717418654e-27,1.4360264886963728e-26,1.8834546665180277e-32,-3.3584187406476107e-40,-8.390364163383872e-25,6.086869603582603e-23,-3.378798208340127e-31,-7.34659085288426e-31,-3.46428929535827e-27,-1.3026114119101442e-28,-3.6206053252700222e-31,-5.878122212780333e-38,7.029131550744891e-43,1.5687218043169105e-46,9.382805294215459e-45,3.1953120965756775e-52,1.0280404031359771e-43,-4.7728062042437036e-36,-2.104904534079342e-51,-2.8742129951257387e-58,1.9570578849353686e-34,2.9543505628044687e-35,-9.710990614957904e-60,5.138439526412911e-33,2.3714415425647705e-28,1.9928750173499488e-26,2.2163239512055034e-29,-6.296675260370059e-47,-1.1238313861060813e-33,5.0377883203921724e-39,1.436833502240307e-35,3.0242367239051055e-29,-1.0573185162251179e-27
1.4609552397494135e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004801431837994582,0.4503917275048517,4.38204631444076e-18,0.45690061228925805,2.904081572682461e-17,5.474524730530826e-22,5.633892865604796e-13,3.0603759452751564e-21,-7.290772176267581e-31,2.1902665191027855e-05,9.114437677486971e-19,4.743988816621793e-21,9.9821091453616e-19,9.080067926894826e-18,5.1203992854088674e-11,1.7457554612294794e-17,-2.7321508900365726e-22,1.9296037551031224e-15,3.1293264073272195e-20,-1.695713088786201e-24,8.377635948906054e-31,1.358503338771959e-22,0.0011399495180902575,4.555747456375406e-19,1.700162357406795e-24,-2.45320802343898e-20,1.087623668318334e-23,2.928341286620532e-20,2.2400123777998407e-25,1.4935050954401243e-23,-1.4342464574930636e-29,-7.324644724041893e-40,-2.528418090663835e-26,3.1805868324006425e-27,1.4394986461259906e-26,-2.557753897116919e-32,-2.622744698725495e-40,-8.394890567836727e-25,6.107020395993572e-23,-4.108055643663565e-31,-6.834216371360436e-31,-3.4771032182025275e-27,-1.3073418695848853e-28,-3.622748827842069e-31,-5.891577170054835e-38,7.1204690360491515e-43,1.59106631795603e-46,9.433065792810897e-45,3.232435334592423e-52,-1.0701752424172108e-42,-4.778469987468126e-36,-2.105056700750657e-51,-2.874566054174709e-58,1.9779137699699217e-34,2.973461414550642e-35,1.057940302092942e-60,7.362006871741484e-33,2.3972467014217565e-28,2.013545063669472e-26,-1.2625178924431195e-28,3.79755494631373e-46,6.775452212393327e-33,1.2658192612900443e-38,1.4492219261712416e-35,3.009478420578178e-29,-1.0603757474676335e-27
1.4665879777193689e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004795104876658197,0.4503910785333255,4.406913078698975e-18,0.45690061228914686,2.911467399137559e-17,5.501740763251738e-22,5.647425731461794e-13,3.0834079495079015e-21,-7.291348084241787e-31,2.187011418939751e-05,9.156478634693959e-19,4.744065400707602e-21,9.962729732227342e-19,9.089285636377883e-18,5.131375931875748e-11,1.7499421939369266e-17,-5.1201429215911515e-22,1.929512415907776e-15,3.143720393905161e-20,-3.405152331443764e-24,8.390464958104352e-31,1.3673849018014925e-22,0.001140614765115955,4.560658632675196e-19,1.710741913565948e-24,-2.6727242853647508e-20,1.1004902935625843e-23,3.1468370646433525e-20,2.242437624111976e-25,1.4990516331171104e-23,-1.434166618694281e-29,-6.147275896762907e-40,-2.541186730160515e-26,3.1877042003799465e-27,1.4429654175379857e-26,-1.1324412982517521e-31,-3.0129768126052455e-40,-8.395920817419721e-25,6.127159460898047e-23,-5.0310357998903515e-31,-5.509984964596395e-31,-3.4899636328475656e-27,-1.3120666761756818e-28,-3.624950297671096e-31,-5.905041310445983e-38,7.212588017612773e-43,1.6079560389342442e-46,9.48183424882392e-45,3.2698882107065692e-52,-7.289852794225976e-43,-4.7870468672280346e-36,-2.1052168992285156e-51,-2.8689201472970863e-58,1.9988987199744545e-34,2.9926135663044983e-35,-1.2909550374588336e-59,6.981880500218362e-33,2.4231692784636147e-28,2.018785143522973e-26,-1.32342119960899e-28,3.7716905118470665e-46,6.730172487450387e-33,2.0524773589375554e-38,1.461650642745508e-35,2.9988113039106204e-29,-1.0527550575110574e-27
1.4722207156893242e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004788851584183534,0.4503904371108286,4.431804800468314e-18,0.45690061228903595,2.9188404946595174e-17,5.528986974124584e-22,5.66093794594546e-13,3.105689678149748e-21,-7.297622634445638e-31,2.1837927473158337e-05,9.198553648993666e-19,4.7441422334269596e-21,9.943568008825488e-19,9.098440383306013e-18,5.142332050373038e-11,1.754122504723772e-17,6.684788226719934e-22,1.929421832838905e-15,3.157136346291809e-20,5.6784253852076944e-24,8.4064543715226e-31,1.3757833669176915e-22,0.0011412722809696952,4.565594614345374e-19,1.721339919552501e-24,5.3719694816418945e-20,1.035757006311887e-23,-4.899904161615006e-20,2.244874995611422e-25,1.504599233893316e-23,-1.4345166434348123e-29,-5.5999180861107095e-40,-2.5539713810529068e-26,3.1948099571071293e-27,1.4464268631254745e-26,5.689765365552622e-32,-4.794967007295538e-40,-8.39626427384109e-25,6.147287198268657e-23,-2.5910114477284743e-31,-7.6766060420970095e-31,-3.5027569934572105e-27,-1.3167908478984719e-28,-3.625854457841857e-31,-5.918533044836434e-38,7.30550538689525e-43,1.6056576127910705e-46,9.528353031425094e-45,3.3075740418381825e-52,2.2121233658992513e-42,-4.7989141073833696e-36,-2.1052884278615454e-51,-2.8607824358170184e-58,2.0200129455231573e-34,3.011806947692778e-35,-3.2622359534045644e-59,1.3168000948323447e-33,2.449110932143171e-28,1.980192535848299e-26,2.751372175827285e-28,-8.273695615025313e-46,-1.4762440426572266e-32,-3.923114138061945e-39,1.4754669865397933e-35,2.992674292989657e-29,-1.0346388892002453e-27
1.4778534536592796e-09,0.0005579325240476547,0.0915567593028733,0.0,0.00047826711007470287,0.45038980314937577,4.4567213075943576e-18,0.45690061228892526,2.9262010026527496e-17,5.5562635240477495e-22,5.674429740231244e-13,3.1285442539847172e-21,-7.297393268484107e-31,2.180610103831506e-05,9.24066409185549e-19,4.7442195677823154e-21,9.924621596629745e-19,9.107532842338421e-18,5.153267842873665e-11,1.7582964653743428e-17,6.938413606703099e-22,1.9293320023953877e-15,3.171418818445138e-20,5.595902987934381e-24,8.418281539211393e-31,1.3844949498267697e-22,0.0011419221556385583,4.570555334682402e-19,1.7319610313064936e-24,2.240250821359062e-20,1.074362967584504e-23,-1.7673456700103148e-20,2.247324462015206e-25,1.5101479836613665e-23,-1.4343273042136045e-29,-8.504820014725425e-40,-2.566741430268646e-26,3.2019042672294318e-27,1.4498830436379874e-26,1.8595794784893364e-31,-3.0793682631811864e-40,-8.39217663179341e-25,6.167404004505605e-23,-1.4612867821766025e-31,-9.733734688826904e-31,-3.515403692335038e-27,-1.3215061904761651e-28,-3.623397505728305e-31,-5.932011201043917e-38,7.399182052104468e-43,1.6266897575334544e-46,9.567928107928483e-45,3.3454736460972376e-52,1.8085560721735512e-43,-4.806557573332257e-36,-2.1056807925928347e-51,-2.8570054132581654e-58,2.0412567141332103e-34,3.031041489456949e-35,6.751300414551783e-60,4.623849942194322e-33,2.4752052817212722e-28,2.0040618856206037e-26,1.043471113294019e-28,-2.7361430015617457e-46,-4.883843163400358e-33,-1.2132508164460425e-38,1.488095367899444e-35,2.9739557779797595e-29,-1.047056212028124e-27
1.483486191629235e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004776562576587406,0.4503891765620102,4.481662429762298e-18,0.4569006122888148,2.933549064935904e-17,5.583570453078361e-22,5.687901343107887e-13,3.1552267613361163e-21,-7.290546663770891e-31,2.177463092430916e-05,9.282812957181015e-19,4.744297709467842e-21,9.90588814121915e-19,9.116563680672459e-18,5.1641835090366886e-11,1.7624641468799684e-17,-1.751011045095551e-21,1.9292429209866694e-15,3.1871412897915974e-20,-1.3111370833498478e-23,8.425540642569229e-31,1.3954706191863415e-22,0.0011425644780597725,4.575540724381954e-19,1.7425985082582567e-24,-1.2880682737101952e-19,1.2337770091180937e-23,1.335240074394669e-19,2.2497859916578716e-25,1.5156979675975958e-23,-1.4341944687012818e-29,-8.03935189113597e-40,-2.5795112059582041e-26,3.2089873189272486e-27,1.4533340169791788e-26,-2.3421510744226975e-31,-1.9295544235432296e-41,-8.389669158210537e-25,6.187510272641777e-23,-6.75758340969084e-31,-4.322524642272836e-31,-3.528267481474834e-27,-1.3262160156922402e-28,-3.622022970430212e-31,-5.945504567125692e-38,7.493615640885311e-43,1.6763149636082227e-46,9.610368622804852e-45,3.383820220651077e-52,-4.6675230956138796e-42,-4.811538664906162e-36,-2.1059032642503917e-51,-2.8572682299064746e-58,2.0626301706669943e-34,3.0503171234404026e-35,2.6037910069094447e-59,1.4291150892362048e-32,2.500907393843381e-28,2.0742966988187567e-26,-6.514945938388051e-28,1.936017809337747e-45,3.454414049586875e-32,3.97467344399262e-38,1.4986388162112577e-35,2.9979303047315674e-29,-9.62057271389228e-28
1.4891189295991904e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004770525171878456,0.45038855726279103,4.506627998476657e-18,0.45690061228870443,2.9408848218106884e-17,5.610908073821547e-22,5.701352980262262e-13,3.1773519551746934e-21,-7.287659510410353e-31,2.174351321345001e-05,9.324993371118377e-19,4.744375960993911e-21,9.887365317264993e-19,9.125533558125484e-18,5.175079245290309e-11,1.7666256191140982e-17,-2.650449209728031e-22,1.9291545850559257e-15,3.200335142280403e-20,-1.1597732999812313e-24,8.444617070939207e-31,1.403677185262475e-22,0.001143199336132996,4.580550711312708e-19,1.7532584336336044e-24,3.436662106859158e-20,1.0885152634249426e-23,-2.96319003412502e-20,2.2522595515446154e-25,1.5212492701664095e-23,-1.4335134032355148e-29,-2.0884598402199956e-40,-2.5922607226354654e-26,3.216059312417382e-27,1.4567798391683938e-26,-2.4820735097545673e-31,-5.528196793174506e-40,-8.385621760511962e-25,6.207606391649093e-23,-5.837518787400168e-31,-3.585263944773289e-31,-3.541129189956361e-27,-1.330909379209244e-28,-3.6205895591237035e-31,-5.958952710031666e-38,7.588903090972192e-43,1.6615074397139933e-46,9.658826576564924e-45,3.422592866101197e-52,2.5549141252705346e-42,-4.81412431769803e-36,-2.105780363712774e-51,-2.8540069075766418e-58,2.0841336982926646e-34,3.069633782566762e-35,-6.29793998360097e-59,1.533630549175179e-33,2.5270241148576143e-28,1.996078269067851e-26,1.9554712040739878e-28,-6.599519192040623e-46,-1.1772208253218178e-32,2.5671052234547054e-38,1.512133065272671e-35,2.9746024503652747e-29,-9.861515493844398e-28
1.4947516675691458e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004764558056612371,0.45038794516678177,4.531617847041166e-18,0.45690061228859435,2.9482084120082835e-17,5.638276359478583e-22,5.714784875241375e-13,3.1943767756248028e-21,-7.300353349040764e-31,2.1712744030489154e-05,9.36720510877046e-19,4.7444540362646904e-21,9.86905082133988e-19,9.134443127215517e-18,5.185955246505461e-11,1.770780951445916e-17,4.112180653726352e-21,1.9290669910542264e-15,3.2119965789271e-20,3.2111960599268986e-23,8.466405479788148e-31,1.408781765646767e-22,0.0011438268167324498,4.585585220908336e-19,1.763945312185931e-24,2.6525031308673373e-19,8.66146004576663e-24,-2.6050463380236395e-19,2.254745107487162e-25,1.526801975126154e-23,-1.433313837728896e-29,-6.682660901471108e-40,-2.605036333540748e-26,3.2231203861280515e-27,1.4602205706848058e-26,6.774675587223147e-31,-8.481168309222698e-40,-8.384644044194816e-25,6.227692747334912e-23,4.58366438409546e-31,-1.5469066013922095e-30,-3.553523250778536e-27,-1.3356015783406992e-28,-3.620607366196673e-31,-5.972439091718406e-38,7.685003873364483e-43,1.6255827401178145e-46,9.6992265796225e-45,3.461287379507473e-52,8.427649253704913e-42,-4.8207074606495624e-36,-2.106923825216856e-51,-2.8489217087969114e-58,2.105767408663702e-34,3.088991400851706e-35,-5.021869402320264e-59,-1.1191511670067506e-32,2.5536592177352037e-28,1.910684286419783e-26,1.3207595089453189e-27,-3.87690831452478e-45,-6.91788277750481e-32,-7.39754881422502e-38,1.5284643681229336e-35,2.882437023287023e-29,-1.1721851110513913e-27
1.5003844055391011e-09,0.0005579325240476547,0.0915567593028733,0.0,0.00047586604105472903,0.45038734019003807,4.556631810538904e-18,0.4569006122884845,2.955519972644693e-17,5.665675758138e-22,5.728197249984674e-13,3.223044070719305e-21,-7.287418556746901e-31,2.1682319542329273e-05,9.409462625762163e-19,4.744533298169957e-21,9.850942365650543e-19,9.143293033242494e-18,5.196811706682101e-11,1.7749302130501913e-17,-1.8780489260225125e-21,1.928980135288151e-15,3.23036784378046e-20,-1.488202761979552e-23,8.460490835297723e-31,1.420858741147018e-22,0.001144447005718938,4.590644176164602e-19,1.7746522598231324e-24,-2.415548357424108e-19,1.3617170955294638e-23,2.4630694459291666e-19,2.25724262396046e-25,1.5323561655338898e-23,-1.4327183448940575e-29,-1.6752402714033674e-39,-2.6177654151923945e-26,3.2301706812621348e-27,1.4636562709523926e-26,1.3456562851230972e-31,4.862141404015914e-40,-8.379213958725987e-25,6.247769722812938e-23,-3.5860683598548444e-31,-9.415107858272294e-31,-3.5661046647919414e-27,-1.3402774785521296e-28,-3.618692136715003e-31,-5.98588825722435e-38,7.781751670053421e-43,1.7391815359765961e-46,9.738470589949589e-45,3.500131699855282e-52,-1.0630668490983927e-41,-4.827064966993844e-36,-2.1066258890325958e-51,-2.8527890113552653e-58,2.127531777583377e-34,3.1083899133544233e-35,1.2405366396600092e-58,2.3940416049563904e-32,2.5799015627945813e-28,2.1670465657396415e-26,-1.2598021638957545e-27,3.892762262930095e-45,6.945206120105991e-32,1.4497150086321958e-38,1.5366948805202573e-35,2.907816332662361e-29,-1.0797300077899843e-27
1.5060171435090565e-09,0.0005579325240476547,0.0915567593028733,0.0,0.0004752831423009719,0.45038674224959646,4.581669725812617e-18,0.45690061228837475,2.962819639428485e-17,5.693106469745939e-22,5.741590322571301e-13,3.2478562799605184e-21,-7.285718522362621e-31,2.1652235957302507e-05,9.451752991801607e-19,4.744612904419904e-21,9.833037696912028e-19,9.152083914367911e-18,5.207648814621678e-11,1.7790734711588532e-17,-1.3256487309820745e-21,1.92889401407227e-15,3.243975982682343e-20,-9.67325836186862e-24,8.479727008471416e-31,1.4305930937497465e-22,0.0011450599879517186,4.595727497740235e-19,1.7853712360581872e-24,-7.306299336134065e-20,1.2307972767235175e-23,7.783312533004203e-20,2.25975206425388e-25,1.5379119237502174e-23,-1.4316527014945382e-29,-5.868974757121421e-40,-2.6304639305411863e-26,3.2372104599534244e-27,1.4670869883013414e-26,-2.719722104231315e-31,-2.425528431302091e-40,-8.37149501590863e-25,6.267837696523083e-23,-6.9722571131150715e-31,-4.005511194022309e-31,-3.5789651210035805e-27,-1.3449350690776986e-28,-3.615272499735276e-31,-5.999275948087002e-38,7.879417159907927e-43,1.735105297853218e-46,9.804285431909394e-45,3.540101072086904e-52,-2.7333790519453505e-42,-4.8304890229180293e-36,-2.1041536150067052e-51,-2.855034890828332e-58,2.149427085319965e-34,3.12782925616096e-35,9.452962171531333e-60,1.1191402162340352e-32,2.605675742032069e-28,2.0546014016090792e-26,-3.550257914228148e-28,1.0144498509894955e-45,1.810268179281944e-32,4.191834989318848e-38,1.5489417996190684e-35,2.9917527726434653e-29,-8.495625203322945e-28
