Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190)
8.90506595330903e-07,0.002724645380668153,0.1557,0.0,0.0031291352499730105,0.639768317328498,0.19966612642156986,1.963358717487629e-10,1.5755791793517245e-07,7.623751935924246e-08,3.8184298205321e-09,2.933240084806233e-06,5.916245622605337e-08,8.138173233547809e-05,8.296176818149931e-11,2.770001526111646e-13,6.297442502285574e-11,0.0022167623389340277,1.1115839216647645e-11,1.3631318027725715e-05,8.127699471279118e-25,9.466698832331676e-16,1.8031334168940536e-07,1.904642684471522e-12,5.187693548825468e-27,4.623010232981134e-09,0.0025774396757060896,4.911123758678951e-15,6.897826127110784e-10,5.922444863288939e-18,6.585592096248485e-08,9.513911729313116e-08,6.495496839441069e-20,4.54817081671338e-15,6.267733403773875e-13,1.8886019814862098e-16,6.178033476499319e-10,7.504843915774625e-16,5.7957175567185736e-15,3.008636845713662e-17,2.9318867653967014e-17,6.912908935484034e-11,2.720546691273297e-16,2.4219645443210478e-17,5.241433030792525e-17,4.6214633152573445e-11,1.2111206738675516e-12,3.577138999322261e-17,6.001978189205473e-22,5.209724864424143e-15,4.0235047018112715e-21,1.2147154432475597e-17
8.911949083461568e-07,0.002724645380668153,0.1557,0.0,0.003129133880635595,0.6397683013277969,0.1996661161602673,1.968312980358926e-10,1.5792812580492928e-07,7.637353656522951e-08,3.829396854210171e-09,2.940160675328016e-06,5.933280840663021e-08,8.138169730929731e-05,8.296371859752129e-11,2.770765938806819e-13,6.303135853912875e-11,0.0022167613161609427,1.1120788086931928e-11,1.3634792443774012e-05,8.132193450765031e-25,9.47281055397136e-16,1.803199465667106e-07,1.9051811953533247e-12,5.198421527950313e-27,4.6321755894486755e-09,0.002577438467043367,4.925227129083277e-15,6.913494943496679e-10,5.924449605003149e-18,6.609207337605696e-08,9.528289105624247e-08,6.500401450485276e-20,4.566997494077454e-15,6.269515322413136e-13,1.8925375548198483e-16,6.193995041462026e-10,7.506733916758604e-16,5.7971758813040936e-15,3.009871287945335e-17,2.940327544732322e-17,6.918700238279719e-11,2.725457462033284e-16,2.424963084895303e-17,5.2482369286954066e-17,4.636455409265376e-11,1.2150481965989469e-12,3.580730054325401e-17,6.021439158231457e-22,5.23420214722197e-15,4.033806639264743e-21,1.2174748297465202e-17
8.918832213614106e-07,0.002724645380668153,0.1557,0.0,0.0031291325186732616,0.6397682853257516,0.19966610591022615,1.9732694474244188e-10,1.582984354655614e-07,7.650952159166896e-08,3.8403696841618805e-09,2.9470832106980864e-06,5.9503250954201356e-08,8.138166246642774e-05,8.296565996634255e-11,2.7715263639150017e-13,6.308824110400206e-11,0.002216760298415149,1.1125720200434445e-11,1.3638248394731965e-05,8.136673512557567e-25,9.478907772340765e-16,1.8032651846695843e-07,1.9057169015669607e-12,5.2091514816116146e-27,4.641342196191674e-09,0.002577437264534627,4.939337953964436e-15,6.929167929010741e-10,5.926445382696839e-18,6.63285761731294e-08,9.542642159363109e-08,6.505291853333771e-20,4.585863875238125e-15,6.271288007666396e-13,1.8964742432888953e-16,6.209961923658165e-10,7.508613752513779e-16,5.798626362064531e-15,3.011101743451812e-17,2.948772801903242e-17,6.924476815919875e-11,2.730368790420473e-16,2.4279581404707557e-17,5.255034139150317e-17,4.6514660355620136e-11,1.2189795304640488e-12,3.5843119309351587e-17,6.040919011051299e-22,5.258747658499741e-15,4.044110985947985e-21,1.2202349503077725e-17
8.925715343766644e-07,0.002724645380668153,0.1557,0.0,0.0031291311640477175,0.6397682693223689,0.19966609567138704,1.9782281112445056e-10,1.5866884638576064e-07,7.664547430333229e-08,3.851348281529873e-09,2.95400768076269e-06,5.967378341216156e-08,8.138162780591495e-05,8.296759243160234e-11,2.7722828251862575e-13,6.314507313803052e-11,0.0022167592856704916,1.1130635646124657e-11,1.364168597766844e-05,8.141139727221702e-25,9.48499050374362e-16,1.8033305760840952e-07,1.9062498179799017e-12,5.2198833976021856e-27,4.650510046803413e-09,0.0025774360681479263,4.953456196235608e-15,6.944845061977538e-10,5.928432240749172e-18,6.656542872807664e-08,9.556970897394661e-08,6.510168040950928e-20,4.6047699521443425e-15,6.273051508460445e-13,1.9004120414804354e-16,6.225934085760056e-10,7.510483476521823e-16,5.800069040275619e-15,3.012328233423812e-17,2.957222514299387e-17,6.93023873592516e-11,2.7352807041686263e-16,2.4309497258696394e-17,5.261824692543863e-17,4.666495172653125e-11,1.222914665103871e-12,3.5878846673830104e-17,6.060417696368588e-22,5.283361443488477e-15,4.054417723639103e-21,1.2229958011134469e-17
8.932598473919182e-07,0.002724645380668153,0.1557,0.0,0.0031291298167208607,0.6397682533176554,0.199666085443691,1.9831889644191204e-10,1.5903935803723062e-07,7.678139456585404e-08,3.862332617653544e-09,2.960934075421917e-06,5.984440532606314e-08,8.138159332680967e-05,8.29695160150418e-11,2.773035342270259e-13,6.320185494238341e-11,0.00221675827790095,1.1135534512508897e-11,1.3645105289157517e-05,8.145592164859295e-25,9.491058824257164e-16,1.8033956420764115e-07,1.9067799593819985e-12,5.230617276325694e-27,4.659679134911633e-09,0.0025774348778514816,4.967581819062679e-15,6.960526320836137e-10,5.930410223317669e-18,6.680263041547586e-08,9.571275326858946e-08,6.515030100892525e-20,4.623715717331154e-15,6.274805873468991e-13,1.9043509440048498e-16,6.241911490623318e-10,7.512343141990846e-16,5.801503957001742e-15,3.0135507789408405e-17,2.9656766594174775e-17,6.935986065558241e-11,2.7401932311083476e-16,2.4339378558611293e-17,5.2686086191544083e-17,4.681542799136083e-11,1.2268535902023724e-12,3.5914483017971976e-17,6.079935163099515e-22,5.308043547324337e-15,4.064726834251156e-21,1.2257573783657923e-17
8.93948160407172e-07,0.002724645380668153,0.1557,0.0,0.00312912847665478,0.6397682373116176,0.19966607522707927,1.9881519995873745e-10,1.5940996989479654e-07,7.691728224572744e-08,3.873322663825341e-09,2.9678623846294216e-06,6.001511624360815e-08,8.13815590281678e-05,8.297143074464347e-11,2.7737839351110874e-13,6.325858668857706e-11,0.002216757275080638,1.1140416887625955e-11,1.3648506425281178e-05,8.150030895253405e-25,9.497112810339335e-16,1.803460384795621e-07,1.9073073404859176e-12,5.241353116920631e-27,4.6688494541783435e-09,0.002577433693613669,4.98171478555102e-15,6.976211684139518e-10,5.932379374336702e-18,6.70401806101141e-08,9.58555545516884e-08,6.519878109042597e-20,4.642701161441155e-15,6.276551151111085e-13,1.9082909454957822e-16,6.257894101286103e-10,7.514192801857134e-16,5.802931153097344e-15,3.0147694009718306e-17,2.974135214860639e-17,6.941718871824251e-11,2.7451063984055127e-16,2.436922545161391e-17,5.2753859491521254e-17,4.69660889369944e-11,1.2307962954863406e-12,3.595002872202964e-17,6.09947136037229e-22,5.3327940150493635e-15,4.0750382998426216e-21,1.2285196782871152e-17
8.946364734224259e-07,0.002724645380668153,0.1557,0.0,0.003129127143811761,0.6397682213042624,0.19966606502149345,1.9931172094273882e-10,1.5978068143603382e-07,7.705313721029957e-08,3.884318391367186e-09,2.9747925983921474e-06,6.018591571463976e-08,8.138152490904995e-05,8.297333671129115e-11,2.7745286255924614e-13,6.331526864134973e-11,0.0022167562771837966,1.11452828590507e-11,1.3651889481631616e-05,8.154455987918344e-25,9.503152532205121e-16,1.803524806374284e-07,1.907831975927533e-12,5.252090917438206e-27,4.678020998299644e-09,0.002577432515403028,4.995855058843648e-15,6.991901130553947e-10,5.934339737519232e-18,6.727807868699481e-08,9.599811290007858e-08,6.524712134246463e-20,4.661726274022551e-15,6.278287389553047e-13,1.9122320406100846e-16,6.273881880968295e-10,7.516032508787078e-16,5.804350669208557e-15,3.0159841203757125e-17,2.982598158337975e-17,6.947437221471021e-11,2.750020232812699e-16,2.43990380843358e-17,5.2821567125989744e-17,4.7116934351225905e-11,1.2347427707252756e-12,3.598548416522062e-17,6.119026237526569e-22,5.35761289161218e-15,4.0853521026155015e-21,1.2312826971196918e-17
8.953247864376797e-07,0.002724645380668153,0.1557,0.0,0.0031291258181542774,0.6397682052955963,0.19966605482687538,1.9980845866561868e-10,1.601514921412046e-07,7.718895932776664e-08,3.895319771785458e-09,2.9817247067700404e-06,6.035680329113342e-08,8.138149096852122e-05,8.297523399163265e-11,2.77526943492812e-13,6.337190112905132e-11,0.0022167552841848024,1.1150132513900984e-11,1.3655254553313341e-05,8.15886751201868e-25,9.509178063681482e-16,1.8035889089285852e-07,1.9083538802662828e-12,5.2628306768883584e-27,4.687193761005547e-09,0.002577431343188256,5.0100026023206214e-15,7.007594638858391e-10,5.936291356358162e-18,6.751632402134473e-08,9.614042839327935e-08,6.52953225071215e-20,4.680791045110526e-15,6.280014636710034e-13,1.916174224027728e-16,6.289874793070736e-10,7.517862315178e-16,5.805762545773779e-15,3.017194957901943e-17,2.991065467664134e-17,6.953141180989299e-11,2.754934761163883e-16,2.4428816602878287e-17,5.288920939448689e-17,4.7267964022754527e-11,1.2386930057312709e-12,3.602084972572176e-17,6.138599744112858e-22,5.382500221868658e-15,4.095668224912418e-21,1.2340464311256449e-17
8.960130994529335e-07,0.002724645380668153,0.1557,0.0,0.0031291244996449934,0.6397681892856254,0.19966604464316723,2.0030541240295128e-10,1.605224014933694e-07,7.73247484671696e-08,3.906326776795879e-09,2.9886586998757796e-06,6.052777852718871e-08,8.138145720565169e-05,8.297712263036165e-11,2.7760063832380274e-13,6.342848440969324e-11,0.002216754296058162,1.1154965938840647e-11,1.365860173494539e-05,8.163265536361069e-25,9.515189474661673e-16,1.8036526945584855e-07,1.908873067985542e-12,5.2735723937230676e-27,4.6963677360597825e-09,0.002577430176938207,5.024157379631072e-15,7.02329218794392e-10,5.938234274127058e-18,6.775491598862063e-08,9.62825011134725e-08,6.534338528978711e-20,4.699895465489715e-15,6.28173294024693e-13,1.9201174904517286e-16,6.305872801174436e-10,7.519682273159473e-16,5.807166823024676e-15,3.0184019341910294e-17,2.9995371207589003e-17,6.958830816613064e-11,2.7598500104521337e-16,2.4458561152812606e-17,5.2956786595468014e-17,4.7419177741181364e-11,1.2426469903588986e-12,3.6056125780665407e-17,6.158191829891962e-22,5.4074560505826105e-15,4.105986649216982e-21,1.236810876586846e-17
8.973897254834411e-07,0.002724645380668153,0.1557,0.0,0.003129121883922633,0.6397681572617967,0.19966602430825078,2.0129996504247846e-10,1.6126451408474715e-07,7.759622729214233e-08,3.928357547998357e-09,3.0025323009835004e-06,6.086999020495285e-08,8.13813902091944e-05,8.298087423395839e-11,2.777468779361958e-13,6.35415043786795e-11,0.002216752334320612,1.116458444337247e-11,1.366524280412394e-05,8.172021359448273e-25,9.527170219257037e-16,1.80377932336468e-07,1.9099033511212075e-12,5.295061694351647e-27,4.714719298435707e-09,0.0025774278622084897,5.052488491045327e-15,7.054699324579682e-10,5.942094178459583e-18,6.823313732496676e-08,9.656591857674457e-08,6.543909856373877e-20,4.738223215911197e-15,6.285142905876969e-13,1.9280072512457907e-16,6.337883960605869e-10,7.523292851081638e-16,5.80995273948279e-15,3.02080438507857e-17,3.0164933704565956e-17,6.97016737983137e-11,2.76968277900435e-16,2.4517948926493313e-17,5.3091746983295783e-17,4.772215648162384e-11,1.2505661681090029e-12,3.6126410877165126e-17,6.197431539119634e-22,5.457573381982116e-15,4.126630334482561e-21,1.2423418871006176e-17
8.987663515139487e-07,0.002724645380668153,0.1557,0.0,0.003129119296349769,0.6397681252328279,0.1996660040162872,2.0229537314249194e-10,1.6200701512953397e-07,7.78675726542634e-08,3.950410481384519e-09,3.0164133236608883e-06,6.121254722289244e-08,8.138132391233356e-05,8.298459198462858e-11,2.7789159766258465e-13,6.365433047166146e-11,0.0022167503917697806,1.1174139056919208e-11,1.367181343650008e-05,8.180724001229199e-25,9.539095327267686e-16,1.803904709273626e-07,1.9109229396952075e-12,5.3165588089936674e-27,4.733075636204777e-09,0.002577425570967865,5.0808481057274694e-15,7.086122373810249e-10,5.945919792362495e-18,6.871273770453768e-08,9.684836599977273e-08,6.553426681852861e-20,4.776709451518617e-15,6.288517662807422e-13,1.9359012810750766e-16,6.369915071484611e-10,7.526864654284519e-16,5.8127087363400514e-15,3.023191636005061e-17,3.033466732876321e-17,6.981447435875728e-11,2.7795187528292607e-16,2.457720255935611e-17,5.32264506554887e-17,4.802586890727548e-11,1.2585002236571713e-12,3.6196342450743994e-17,6.236744967479107e-22,5.507965242106406e-15,4.147283021064348e-21,1.2478756993071063e-17
9.001429775444563e-07,0.002724645380668153,0.1557,0.0,0.003129116736634478,0.6397680931987697,0.1996659837668244,2.0329163104473834e-10,1.6274990059037355e-07,7.813878353580063e-08,3.972485355236909e-09,3.0303016906796914e-06,6.155544608941918e-08,8.138125830779868e-05,8.29882764033506e-11,2.780348138172322e-13,6.376696492529812e-11,0.0022167484682063536,1.1183630456595546e-11,1.3678314371787683e-05,8.189374000640159e-25,9.550965362682526e-16,1.8040288685157774e-07,1.9119319468758905e-12,5.338063728514175e-27,4.75143670067232e-09,0.00257742330297281,5.10923593872378e-15,7.117561170741642e-10,5.9497114542433926e-18,6.919371213993734e-08,9.712984413365301e-08,6.562889572114913e-20,4.8153540958510725e-15,6.291857583480702e-13,1.9437995383871303e-16,6.401965848865802e-10,7.530398090296733e-16,5.815435128109322e-15,3.0255638482298524e-17,3.0504570351190835e-17,6.992671505410148e-11,2.7893581442036874e-16,2.4636323196914752e-17,5.336089996077645e-17,4.8330313367079184e-11,1.266449077356982e-12,3.6265923480474544e-17,6.276131720566569e-22,5.558631985822294e-15,4.16794457381268e-21,1.2534122841619072e-17
9.015196035749639e-07,0.002724645380668153,0.1557,0.0,0.0031291142044877988,0.6397680611596732,0.19966596355941463,2.0428873315091524e-10,1.6349316647315616e-07,7.840985893210094e-08,3.994581949862485e-09,3.0441973256292167e-06,6.189868334612967e-08,8.138119338839396e-05,8.299192794151217e-11,2.7817654235041475e-13,6.387940982169022e-11,0.0022167465634330475,1.119305931243635e-11,1.36847463421536e-05,8.19797189141971e-25,9.562780877689761e-16,1.8041518170757984e-07,1.9129304846512428e-12,5.35957644290647e-27,4.769802443665935e-09,0.0025774210579822703,5.13765170768109e-15,7.149015552218648e-10,5.953469499105324e-18,6.967605564807378e-08,9.741035377002229e-08,6.572299084661872e-20,4.854157071458817e-15,6.295163036456492e-13,1.9517019819920518e-16,6.434036010613115e-10,7.533893562484537e-16,5.818132226089947e-15,3.027921181322175e-17,3.0674641059284436e-17,7.003840105024458e-11,2.7992011638676393e-16,2.4695311976227956e-17,5.3495097230619e-17,4.863548822409368e-11,1.2744126502301615e-12,3.633515692836411e-17,6.315591407285792e-22,5.609573966589187e-15,4.1886148597494004e-21,1.2589516129269018e-17
9.028962296054715e-07,0.002724645380668153,0.1557,0.0,0.003129111699623697,0.6397680291155877,0.19966594339361493,2.0528667392205697e-10,1.642368088263087e-07,7.868079785144825e-08,4.0167000477666835e-09,3.0581001529077954e-06,6.224225556753977e-08,8.1381129146997e-05,8.299554704348754e-11,2.783167990265683e-13,6.39916670917238e-11,0.00221674467725459,1.1202426287472173e-11,1.3691110072289282e-05,8.206518202202918e-25,9.574542418689618e-16,1.8042735706969774e-07,1.9139186638407657e-12,5.381096942538871e-27,4.788172817529869e-09,0.0025774188357576304,5.16609513307061e-15,7.180485356806798e-10,5.95719425858046e-18,7.015976325036073e-08,9.768989574038877e-08,6.581655772053218e-20,4.893118301902653e-15,6.298434386450878e-13,1.9596085710603352e-16,6.466125277374266e-10,7.537351470091353e-16,5.820800338398348e-15,3.03026379317834e-17,3.084487775677373e-17,7.014953747246477e-11,2.809048021623434e-16,2.4754170025910503e-17,5.362904477922648e-17,4.8941391855388915e-11,1.2823908639627066e-12,3.640404573924839e-17,6.355123639828954e-22,5.6607915364803156e-15,4.209293748041255e-21,1.2644936571670792e-17
9.042728556359791e-07,0.002724645380668153,0.1557,0.0,0.003129109221759047,0.639767997066563,0.19966592326898666,2.062854478779136e-10,1.6498082374008753e-07,7.895159931492308e-08,4.038839433624148e-09,3.0720100977143347e-06,6.258615936082024e-08,8.138106557655804e-05,8.299913417326865e-11,2.7845559955553304e-13,6.410373875973001e-11,0.0022167428094776996,1.121173203779917e-11,1.3697406279481955e-05,8.215013456613857e-25,9.586250530875525e-16,1.8043941448855437e-07,1.9148965941072613e-12,5.4026252189015824e-27,4.806547775119407e-09,0.0025774166360626963,5.194565938150333e-15,7.211970424774548e-10,5.960886060963398e-18,7.064482997291555e-08,9.796847091547062e-08,6.590960185401722e-20,4.9322377116547054e-15,6.301671994375054e-13,1.9675192651207285e-16,6.498233372556713e-10,7.540772208276986e-16,5.823439769998332e-15,3.032591840038781e-17,3.1015278763551616e-17,7.02601294055475e-11,2.8188989262777027e-16,2.481289846614605e-17,5.376274490358212e-17,4.92480226519416e-11,1.2903836409009875e-12,3.6472592840692477e-17,6.394728033657335e-22,5.712285046203747e-15,4.22998110997374e-21,1.2700383887473949e-17
9.070261076969943e-07,0.002724645380668153,0.1557,0.0,0.0031291043459099415,0.6397679329538901,0.1996658831415126,2.0828547371265146e-10,1.6646995581846634e-07,7.949278602173305e-08,4.083181218010176e-09,3.0998510446599247e-06,6.327494825337408e-08,8.138094042071437e-05,8.300621428496663e-11,2.787288939616623e-13,6.432733325532888e-11,0.002216739128365343,1.1230162454446971e-11,1.3709798957588474e-05,8.231852865703159e-25,9.609508616531628e-16,1.804631815829517e-07,1.916822140808466e-12,5.445705067707177e-27,4.843311255418788e-09,0.002577412303329133,5.251588593403217e-15,7.274985720331934e-10,5.968172091139816e-18,7.161902090797392e-08,9.852272455480943e-08,6.60941436640243e-20,5.01095076501351e-15,6.30804740886177e-13,1.9833528081108684e-16,6.562504955469387e-10,7.547503736839799e-16,5.828633795345851e-15,3.037204855555424e-17,3.135656706458099e-17,7.047969994179407e-11,2.8386137044747966e-16,2.492997095694623e-17,5.4029411981508216e-17,4.9863459373634274e-11,1.3064125770585405e-12,3.660867353862313e-17,6.474151783243627e-22,5.81610128127784e-15,4.271380750340354e-21,1.2811358028695749e-17
9.09504034551908e-07,0.002724645380668153,0.1557,0.0,0.003129100047202001,0.6397678752360768,0.19966584716328362,2.1008829265824184e-10,1.6781141046986627e-07,7.997937439538455e-08,4.123159510194009e-09,3.124931504549499e-06,6.389595885490838e-08,8.138083000587216e-05,8.301248143537286e-11,2.7897003266478075e-13,6.452795344158168e-11,0.0022167358763986985,1.1246546883333881e-11,1.3720728486134948e-05,8.246838871879683e-25,9.630263516843786e-16,1.8048418368719086e-07,1.9185211583877653e-12,5.484503445477026e-27,4.876413601343681e-09,0.0025774084785997707,5.302999898810229e-15,7.331750118910675e-10,5.974620031319791e-18,7.250039114597236e-08,9.901825590525262e-08,6.625849778303848e-20,5.0823327243512544e-15,6.313673428126755e-13,1.9976166371249017e-16,6.620411054167272e-10,7.553438875135642e-16,5.833213326047764e-15,3.041308291329313e-17,3.166427194477532e-17,7.067550145787126e-11,2.856372912206423e-16,2.5034903999955103e-17,5.426858885233465e-17,5.041982346766309e-11,1.3208876601245727e-12,3.673000653305637e-17,6.545876158019114e-22,5.910483098152697e-15,4.308668157722259e-21,1.2911323900644623e-17
9.119819614068217e-07,0.002724645380668153,0.1557,0.0,0.003129095831698883,0.6397678175030036,0.19966581131183142,2.118937285125614e-10,1.6915401329046263e-07,8.046550275820607e-08,4.163203519115602e-09,3.150033897638621e-06,6.451799244880037e-08,8.138072165854577e-05,8.301865169542177e-11,2.792066895495233e-13,6.472800261247657e-11,0.0022167326811362597,1.1262742838105539e-11,1.3731450064596488e-05,8.261667371878264e-25,9.650853531363987e-16,1.8050482673080745e-07,1.920188623287792e-12,5.523326895630879e-27,4.909530088125825e-09,0.002577404723301572,5.354495729361098e-15,7.388561562678428e-10,5.9809661470695214e-18,7.338608781504948e-08,9.95106701042378e-08,6.642124173432683e-20,5.154226002284014e-15,6.319195566089423e-13,2.0118931530467529e-16,6.678373978976953e-10,7.559259547488314e-16,5.837704533126643e-15,3.0453668924532855e-17,3.197248378306148e-17,7.086961607151578e-11,2.8741484175214905e-16,2.513943414576176e-17,5.450699900702494e-17,5.097851917820009e-11,1.335408750074554e-12,3.6850277119884343e-17,6.617828502367789e-22,6.005764354070785e-15,4.345981112044276e-21,1.3011372600698175e-17
9.144598882617354e-07,0.002724645380668153,0.1557,0.0,0.0031290916978507924,0.63976775975494,0.19966577558475593,2.1370175135816505e-10,1.7049774294257079e-07,8.095116584588277e-08,4.2033120617020545e-09,3.1751578155521127e-06,6.514103039434661e-08,8.13806153401591e-05,8.302472742571474e-11,2.7943895003124845e-13,6.492749165143727e-11,0.0022167295415203465,1.127875390343386e-11,1.3741967617652559e-05,8.27634124199654e-25,9.671281646959347e-16,1.805251189535352e-07,1.921825134751569e-12,5.56217537639e-27,4.9426604585828055e-09,0.0025774010361415693,5.4060745644949475e-15,7.445419179367872e-10,5.9872122366014084e-18,7.427608210252052e-08,9.999997356325055e-08,6.658240598421086e-20,5.226630155966736e-15,6.324615794980129e-13,2.0261821325122618e-16,6.736392213445234e-10,7.564967915890667e-16,5.842109085060564e-15,3.049381512435656e-17,3.228119334842854e-17,7.106207199159395e-11,2.8919413901453875e-16,2.5243567624620107e-17,5.474465522284813e-17,5.153953761056289e-11,1.3499754173900889e-12,3.6969501737407716e-17,6.690006689287873e-22,6.101947047679842e-15,4.383318935879953e-21,1.3111502592454884e-17
9.169378151166491e-07,0.002724645380668153,0.1557,0.0,0.0031290876441362617,0.63976770199215,0.19966573997970105,2.155123318465812e-10,1.7184257849548544e-07,8.143635851774402e-08,4.2434839753996394e-09,3.2003028576739877e-06,6.576505437290761e-08,8.138051101284511e-05,8.30307109633079e-11,2.7966689811629294e-13,6.512643151438557e-11,0.002216726456512697,1.1294583596618416e-11,1.3752284997745938e-05,8.290863308813715e-25,9.691550807366382e-16,1.8054506837767102e-07,1.923431280782026e-12,5.601048850041186e-27,4.975804460472618e-09,0.00257739741585042,5.4577349100106444e-15,7.502322113225146e-10,5.99336006564311e-18,7.51703452597606e-08,1.00486173055329e-07,6.674202060751819e-20,5.299544743268899e-15,6.329936050052671e-13,2.0404833557416414e-16,6.794464268199686e-10,7.570566102500973e-16,5.8464286195763605e-15,3.053352988705804e-17,3.259039156927818e-17,7.12528970136637e-11,2.909752985995639e-16,2.5347310579770307e-17,5.498157009908638e-17,5.210287000779136e-11,1.3645872391680486e-12,3.708769663681651e-17,6.762408624525312e-22,6.19903316488801e-15,4.420680972030194e-21,1.3211712368601374e-17
9.194157419715627e-07,0.002724645380668153,0.1557,0.0,0.003129083669061667,0.6397676442148921,0.19966570449435408,2.1732544118761877e-10,1.7318849941831554e-07,8.192107575435432e-08,4.283718117891014e-09,3.2254686310017225e-06,6.63900463830933e-08,8.138040863943297e-05,8.303660455743958e-11,2.7989061616307204e-13,6.532483271631311e-11,0.0022167234250941325,1.1310235368818518e-11,1.3762405986335577e-05,8.305236349844565e-25,9.711663904725597e-16,1.8056468281482236e-07,1.9250076383465276e-12,5.639947281311163e-27,5.008961846398027e-09,0.0025773938611819967,5.509475297703651e-15,7.559269524701652e-10,5.99941136801638e-18,7.606884860541331e-08,1.0096927570386229e-07,6.690011522374569e-20,5.372969323204733e-15,6.335158230256535e-13,2.0547966064969857e-16,6.852588680514015e-10,7.576056190335221e-16,5.850664744184383e-15,3.0572821429093724e-17,3.2900069531041626e-17,7.144211852310547e-11,2.9275843471680286e-16,2.5450669067895786e-17,5.521775605792986e-17,5.266850774871299e-11,1.3792437990443195e-12,3.7204877881288957e-17,6.8350322461962e-22,6.297024679219875e-15,4.458066583065196e-21,1.3312000450369679e-17
9.218936688264764e-07,0.002724645380668153,0.1557,0.0,0.003129079771160757,0.6397675864234206,0.1996656691264449,2.1914105113886672e-10,1.7453548557233675e-07,8.240531265515139e-08,4.3240133667426746e-09,3.250654750003234e-06,6.701598873598929e-08,8.138030818343593e-05,8.304241036098006e-11,2.801101847706547e-13,6.552270546304855e-11,0.0022167204462642228,1.1325712606262767e-11,1.3772334295131024e-05,8.319463094215756e-25,9.731623774905617e-16,1.8058396987240412e-07,1.926554773578339e-12,5.678870636181214e-27,5.04213237371289e-09,0.002577390370912981,5.561294284913077e-15,7.616260590151401e-10,6.005367846207428e-18,7.697156352849711e-08,1.014492889716388e-07,6.705671895003199e-20,5.4469034556026735e-15,6.340284198899099e-13,2.0691216720397238e-16,6.910764013878601e-10,7.58144022394916e-16,5.8548190367052484e-15,3.0611697811989794e-17,3.3210218473817355e-17,7.162976349837115e-11,2.945436601729398e-16,2.55536490596168e-17,5.54532253454483e-17,5.323644234601937e-11,1.3939446871172396e-12,3.73210613452958e-17,6.907875524407708e-22,6.39592355216455e-15,4.495475150876623e-21,1.3412365387004467e-17
9.243715956813901e-07,0.002724645380668153,0.1557,0.0,0.0031290759489941674,0.639767528617984,0.19966563387374495,2.2095913399538664e-10,1.7588351720304156e-07,8.288906443612892e-08,4.364368619106118e-09,3.2758608364764387e-06,6.76428640504247e-08,8.138020960904001e-05,8.30481305083528e-11,2.803256832295176e-13,6.572006008594272e-11,0.002216717519040955,1.1341018631438017e-11,1.3782073567308874e-05,8.333546223581376e-25,9.75143321323406e-16,1.8060293695989786e-07,1.9280732419741474e-12,5.717818884391625e-27,5.075315804430321e-09,0.002577386943842471,5.6131904541378144e-15,7.673294501533798e-10,6.011231171926072e-18,7.787846149141435e-08,1.0192622065013441e-07,6.721186052800253e-20,5.521346701314284e-15,6.34531578429473e-13,2.0834583430879296e-16,6.968988857576141e-10,7.586720210109689e-16,5.858893045788673e-15,3.0650166945190825e-17,3.352082979002909e-17,7.181585851434088e-11,2.9633108636898993e-16,2.565625644001757e-17,5.56879900326301e-17,5.380666544435388e-11,1.4086894998707973e-12,3.743626271402482e-17,6.980936460877927e-22,6.4957317335160596e-15,4.532906076235047e-21,1.3512805755238903e-17
9.268495225363038e-07,0.002724645380668153,0.1557,0.0,0.0031290722011489544,0.6397674707988269,0.19966559873406703,2.2277966257959734e-10,1.772325749333376e-07,8.337232642756503e-08,4.404782791423564e-09,3.3010865194114305e-06,6.827065524828292e-08,8.138011288109139e-05,8.305376707081116e-11,2.8053718936311823e-13,6.591690659233491e-11,0.0022167146424604085,1.1356156704259233e-11,1.3791627378710693e-05,8.347488372785783e-25,9.771094968951027e-16,1.806215912948784e-07,1.9295635885880896e-12,5.756791998310207e-27,5.108511905132638e-09,0.0025773835787915914,5.665162412658615e-15,7.730370466121882e-10,6.017002986655281e-18,7.878951403286235e-08,1.0240007884904156e-07,6.736556828359095e-20,5.596298622402432e-15,6.350254780402564e-13,2.097806413773368e-16,7.027261826262537e-10,7.591898118456639e-16,5.862888291424625e-15,3.06882365888569e-17,3.383189502210461e-17,7.20004297457827e-11,2.9812082330003374e-16,2.575849700920492e-17,5.592206201649164e-17,5.437916881841181e-11,1.4234778400976388e-12,3.755049748295917e-17,7.054213088554654e-22,6.596451161705972e-15,4.570358778354178e-21,1.3613320158780799e-17
