Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52)
1.0922137422709907e-08,0.0027332747035799065,0.1557,0.0,0.004766679053292759,0.6423383820354932,0.1987458789222313,3.0759366326418178e-21,3.4769774573905934e-20,5.3915102523669566e-11,3.136341074977187e-25,7.043079511586402e-13,4.993726617542619e-18,0.00012322736616423376,2.921800016102808e-20,3.930367388239818e-24,8.941385177767142e-22,0.003154112619334366,1.0112193207363507e-23,8.33649864708298e-09,3.1135013587021983e-34,1.990764206715638e-30,5.752091436267802e-11,2.3594836499771497e-17,8.550729870285116e-40,2.802090240303546e-14,2.1906523988470866e-18,2.6531495639200384e-13,9.758801244727198e-12,2.8750494479390147e-15,2.589208206695672e-28,3.941687805460324e-15,6.480192522617746e-21,2.25214441266326e-18,1.448993588592675e-15
1.09583302929589e-08,0.0027332747035799065,0.1557,0.0,0.004766374752380267,0.6423383860955264,0.19874556646944397,3.1144196190666456e-21,3.517946758240878e-20,5.4094050404438395e-11,3.186021275316574e-25,7.109575801627823e-13,5.061120119379402e-18,0.00012321921447382484,2.9410010428007737e-20,3.966884958545463e-24,9.024907983612861e-22,0.003154425041087517,1.0204083192748271e-23,8.366957730611631e-09,3.1524411818530497e-34,2.0092871802901755e-30,5.790980221612183e-11,2.3751494473609668e-17,8.688233910359822e-40,2.828488918165571e-14,2.2115170191844493e-18,2.6609918014258826e-13,9.75914510152586e-12,2.875103540921025e-15,2.6371204483779037e-28,3.9719805970744614e-15,6.524308837340846e-21,2.2736135886087765e-18,1.4489615789073915e-15
1.0994523163207893e-08,0.0027332747035799065,0.1557,0.0,0.0047660755875535326,0.6423383900867787,0.19874525929029002,3.1532683286018687e-21,3.55929549954548e-20,5.42730089579555e-11,3.2363447309513977e-25,7.176509496337403e-13,5.129207167032967e-18,0.0001232112003311935,2.960302539081688e-20,4.003646292239695e-24,9.10900058065269e-22,0.0031547321891947817,1.0296534983038408e-23,8.397427871226368e-09,3.1917584832707155e-34,2.0282678741133055e-30,5.830000651219838e-11,2.3908706669364573e-17,8.828054099192709e-40,2.855060874716514e-14,2.2325204335179386e-18,2.6688335596437347e-13,9.759483032867961e-12,2.8751590518395563e-15,2.685783674905645e-28,4.002397536945167e-15,6.568350656302311e-21,2.295226855718754e-18,1.4489316691427312e-15
1.1030716033456887e-08,0.0027332747035799065,0.1557,0.0,0.004765781472111956,0.6423383940104105,0.19874495729574843,3.192485185549302e-21,3.6010262479746426e-20,5.445197844408872e-11,3.287317681475644e-25,7.243882384286142e-13,5.197990986864062e-18,0.00012320332141572434,2.9796852327555284e-20,4.04065234607367e-24,9.193665767402503e-22,0.0031550341526773106,1.0389551746487294e-23,8.427909126144107e-09,3.2314549306668367e-34,2.0473130563802864e-30,5.869152746341546e-11,2.4066487689763606e-17,8.968980344306482e-40,2.881806818830015e-14,2.2536634180659573e-18,2.6766748469556886e-13,9.759815142801119e-12,2.8752159596425326e-15,2.73520757949609e-28,4.032938696546139e-15,6.612468124087821e-21,2.3169846757207125e-18,1.4489038253689284e-15
1.1082969723618529e-08,0.0027332747035799065,0.1557,0.0,0.004765365576353093,0.6423383995581959,0.19874453025842992,3.2497591632819056e-21,3.6619543892071056e-20,5.471038659882142e-11,3.362069381411201e-25,7.341930381989278e-13,5.298538077219019e-18,0.00012319218012272248,3.007793575357308e-20,4.094513108895628e-24,9.316915758464335e-22,0.003155461145131863,1.0524846256524848e-23,8.471936357369688e-09,3.2894413132504688e-34,2.0746901398123287e-30,5.925911154578266e-11,2.4295297869073426e-17,9.175528966701801e-40,2.920729635203746e-14,2.2844361865014823e-18,2.687994942086672e-13,9.760284565599474e-12,2.8753005429452862e-15,2.807925410420039e-28,4.0772519730668255e-15,6.676557847545332e-21,2.3486535148857032e-18,1.4488672028821316e-15
1.113522341378017e-08,0.0027332747035799065,0.1557,0.0,0.0047649597770579215,0.6423384049707672,0.19874411358797364,3.3078129877381014e-21,3.7236919187156866e-20,5.4968818829602754e-11,3.4382095460331184e-25,7.440901330604016e-13,5.400569526167303e-18,0.00012318130922835612,3.0360316865059503e-20,4.148887462439939e-24,9.441367248855811e-22,0.003155877770697887,1.0661327609613223e-23,8.5159870470763e-09,3.3482350860849847e-34,2.1039184522312487e-30,5.982944135815809e-11,2.4525228167146016e-17,9.388097388304253e-40,2.960018071671491e-14,2.3155027466942567e-18,2.699314097087875e-13,9.76074236728435e-12,2.8753879335010057e-15,2.882279039008528e-28,4.1218245416403845e-15,6.7410665953432194e-21,2.3806260201879358e-18,1.448834718921197e-15
1.1187477103941813e-08,0.0027332747035799065,0.1557,0.0,0.004764563829086531,0.6423384102514051,0.19874370703267782,3.3666540773064615e-21,3.7862466260023455e-20,5.5227275874775793e-11,3.5157583680645465e-25,7.540800061078894e-13,5.5041011400062586e-18,0.00012317070217080907,3.064435416902734e-20,4.203779579208254e-24,9.567026826089527e-22,0.003156284281076955,1.0798998942855655e-23,8.560061366018871e-09,3.4078436867287936e-34,2.1329940452558264e-30,6.040251759629427e-11,2.47563538094595e-17,9.602452965283066e-40,2.999674039252015e-14,2.3468643277319145e-18,2.7106323356609845e-13,9.761188840657906e-12,2.875478071215127e-15,2.9582987582165553e-28,4.1666566155987695e-15,6.805942358998333e-21,2.412903917212027e-18,1.4488062772627771e-15
1.1239730794103455e-08,0.0027332747035799065,0.1557,0.0,0.004764177493251503,0.6423384154033114,0.19874331034695245,3.426289887398113e-21,3.849626342800457e-20,5.548575845616389e-11,3.594736396659025e-25,7.641631272911464e-13,5.609149493499708e-18,0.00012316035254743708,3.093014441111381e-20,4.259191170512059e-24,9.693900717115713e-22,0.0031566809218589484,1.0937864517852241e-23,8.604159484323893e-09,3.468273899573485e-34,2.1577570873488812e-30,6.0978340969252e-11,2.4988837806369395e-17,9.817385565203203e-40,3.039699395990515e-14,2.3785223805498812e-18,2.721949680932917e-13,9.76162427091665e-12,2.8755708971816238e-15,3.036015286453418e-28,4.211748408226721e-15,6.871279781616057e-21,2.4454887453994043e-18,1.4487817839150278e-15
1.1291984484265097e-08,0.0027332747035799065,0.1557,0.0,0.004763800536173706,0.6423384204296092,0.19874292329117105,3.486727898289626e-21,3.9138389646592366e-20,5.574426727944945e-11,3.6751633247238843e-25,7.743400419279475e-13,5.715724797338991e-18,0.00012315025411091922,3.121758704959048e-20,4.31512329736424e-24,9.82199785426648e-22,0.0031570679326701832,1.1077931350658169e-23,8.648281570607511e-09,3.5295340127381974e-34,2.1862841837429208e-30,6.155691210797556e-11,2.5222373545920218e-17,1.0042187496318808e-39,3.0800963035785674e-14,2.410478785818899e-18,2.733266155469744e-13,9.762048935816619e-12,2.875666354024474e-15,3.115459810704432e-28,4.257100132039569e-15,6.936940232396888e-21,2.478382510848938e-18,1.4487611472828598e-15
1.1344238174426739e-08,0.0027332747035799065,0.1557,0.0,0.0047634327301411,0.6423384253333464,0.19874254563152574,3.547975643306854e-21,3.978892413538343e-20,5.6002803034564346e-11,3.757060241134475e-25,7.846112093893584e-13,5.823844396985415e-18,0.0001231404007654895,3.1506519133478757e-20,4.371581769455186e-24,9.951323867381474e-22,0.003157445547318256,1.1219204846115653e-23,8.692427793627465e-09,3.59163526824765e-34,2.2233388447248762e-30,6.213823173259096e-11,2.5456769813619767e-17,1.0274602296312222e-39,3.120866577417472e-14,2.4427352226922534e-18,2.7445817812903203e-13,9.762463105891128e-12,2.8757643855372186e-15,3.1966639242203513e-28,4.302712000153981e-15,7.002746036285704e-21,2.511586994767229e-18,1.4487442777805613e-15
1.1396491864588381e-08,0.0027332747035799065,0.1557,0.0,0.004763073852971394,0.6423384301174968,0.1987421771398864,3.61004069733937e-21,4.044794681815204e-20,5.626136639604668e-11,3.840447563214285e-25,7.949771551535237e-13,5.933520592935038e-18,0.000123130786563271,3.179694674514706e-20,4.428571564546359e-24,1.0081885991713931e-21,0.003157813993933202,1.1361690982779656e-23,8.736598320750117e-09,3.654576562899633e-34,2.2481967454493272e-30,6.272230049343311e-11,2.5692821683006742e-17,1.0499759582401367e-39,3.162012299247006e-14,2.4752934053847852e-18,2.755896579879541e-13,9.762867044737917e-12,2.875864936059772e-15,3.2796596727809758e-28,4.348584225762547e-15,7.06894816144053e-21,2.545103754718497e-18,1.4487310875206646e-15
1.1448745554750023e-08,0.0027332747035799065,0.1557,0.0,0.004762723687877346,0.6423384347849622,0.19874181759366225,3.672930680463733e-21,4.1115537533561936e-20,5.6519958023418075e-11,3.9253473471409956e-25,8.05438299987805e-13,6.044774607154997e-18,0.00012312140570068088,3.2088958879268915e-20,4.486086387530874e-24,1.021368880027881e-21,0.003158173495105629,1.1505392900683025e-23,8.780793319714756e-09,3.718368183140348e-34,2.2629826658905485e-30,6.330911915074109e-11,2.5930467117813913e-17,1.0728650034272133e-39,3.20353512890857e-14,2.5081546433502523e-18,2.7672105722013524e-13,9.763261009122473e-12,2.8759679516100087e-15,3.364479566120192e-28,4.394717021069769e-15,7.135726795203338e-21,2.57893409687893e-18,1.448721491185745e-15
1.1500999244911665e-08,0.0027332747035799065,0.1557,0.0,0.004762382023336034,0.6423384393385739,0.19874146677566754,3.73665325042384e-21,4.179177710029524e-20,5.67785785615144e-11,4.011780232056049e-25,8.159951856534704e-13,6.157617420874248e-18,0.00012311225251493963,3.238260724134332e-20,4.544130272077606e-24,1.0346740129121345e-21,0.003158524268021123,1.1650316610277282e-23,8.825012956337927e-09,3.7830329030845145e-34,2.3118826710176443e-30,6.389868834067128e-11,2.6167997741105227e-17,1.0981378470133035e-39,3.2454372137261846e-14,2.5413206564428824e-18,2.778523778711366e-13,9.763645249019043e-12,2.8760733804722946e-15,3.451156561325219e-28,4.441110599027876e-15,7.20270706673796e-21,2.6130802569512763e-18,1.4487154059904723e-15
1.1553252935073307e-08,0.0027332747035799065,0.1557,0.0,0.004762048652960553,0.6423384437810946,0.19874112447398998,3.801216093394608e-21,4.247674596235716e-20,5.703722864085954e-11,4.0997687752871687e-25,8.266482300098135e-13,6.27207017629578e-18,0.00012310332148064533,3.267786256119171e-20,4.60272417026325e-24,1.048104522250427e-21,0.0031588665245917717,1.179646584890544e-23,8.869257397039942e-09,3.8485720263064e-34,2.3628040426444922e-30,6.449100882573637e-11,2.64066128356518e-17,1.1229800386258343e-39,3.287720201795806e-14,2.5747928643259344e-18,2.7898362193692526e-13,9.764020008074557e-12,2.8761811702806687e-15,3.539724139720623e-28,4.487765169987157e-15,7.269801897777467e-21,2.6475438010884077e-18,1.4487127496390432e-15
1.160550662523495e-08,0.0027332747035799065,0.1557,0.0,0.004761723375375742,0.6423384481152195,0.19874079048186305,3.866626951400264e-21,4.317052603122592e-20,5.7295908877968774e-11,4.189333672462455e-25,8.373980014018376e-13,6.388142828244017e-18,0.0001230946072064554,3.297467073555662e-20,4.6618576468221174e-24,1.0616612520059884e-21,0.0031592004715839707,1.1943847877441623e-23,8.913526806029041e-09,3.914959235931253e-34,2.3383687357447273e-30,6.508608121031738e-11,2.6649334390908803e-17,1.1453469461175868e-39,3.330386347530676e-14,2.6085731756749935e-18,2.801147913650731e-13,9.764385523928898e-12,2.876291268411029e-15,3.6302161666688423e-28,4.534680947434979e-15,7.337543888652951e-21,2.6823261417586055e-18,1.4487134414736413e-15
1.1657760315396591e-08,0.0027332747035799065,0.1557,0.0,0.0047614059940959685,0.6423384523435793,0.1987404645975406,3.932893582333311e-21,4.387319836699356e-20,5.755461987571706e-11,4.280498129710755e-25,8.482448926851939e-13,6.5058591073990606e-18,0.00012308610443182263,3.327303004250387e-20,4.721500291276358e-24,1.075344689829608e-21,0.003159526310743667,1.2092465570209427e-23,8.957821348695728e-09,3.982246936748952e-34,2.3572465137297563e-30,6.568390628954832e-11,2.689164209292401e-17,1.171031807896693e-39,3.373437198258471e-14,2.642662906563016e-18,2.812458880559379e-13,9.764742027668049e-12,2.8764036281413125e-15,3.722667109301398e-28,4.581858140059939e-15,7.405842629359384e-21,2.71742877300344e-18,1.4487174060758444e-15
1.1710014005558233e-08,0.0027332747035799065,0.1557,0.0,0.004761096317406972,0.6423384564687403,0.19874014662417538,4.000023826082025e-21,4.458484605059806e-20,5.781336222361442e-11,4.373282859836118e-25,8.591895119242285e-13,6.625222626085989e-18,0.00012307780802384044,3.357300065534069e-20,4.7817053245464265e-24,1.0891556598561699e-21,0.003159844238917943,1.2242326282312567e-23,9.002141187567436e-09,4.050482483794002e-34,2.5161329402910855e-30,6.628448463436826e-11,2.71296858130622e-17,1.2007827812746746e-39,3.416875168410756e-14,2.6770639750687414e-18,2.8237691386380337e-13,9.765089744110427e-12,2.8765182038721975e-15,3.8171117245590845e-28,4.629296962946079e-15,7.47402634638416e-21,2.7528544366561777e-18,1.4487245683697158e-15
1.1762267695719875e-08,0.0027332747035799065,0.1557,0.0,0.004760794158249283,0.642338460493206,0.19873983636969964,4.06802550486822e-21,4.5305550514543385e-20,5.807213649818979e-11,4.467712305031312e-25,8.702322085653092e-13,6.746262069944872e-18,0.00012306971297412872,3.3874576227537443e-20,4.842515601636224e-24,1.1030945626097943e-21,0.0031601544481743874,1.2393432319758046e-23,9.046486487230805e-09,4.119563156623396e-34,2.493896713883381e-30,6.688781706950283e-11,2.7375817947838935e-17,1.2243724308233217e-39,3.4607016303864523e-14,2.71177756902434e-18,2.835078705980047e-13,9.765428893475518e-12,2.876634940426872e-15,3.91358551430121e-28,4.676997622287102e-15,7.542466952959588e-21,2.788604031991768e-18,1.4487348486271831e-15
1.1814521385881517e-08,0.0027332747035799065,0.1557,0.0,0.00476049933410528,0.6423384644194206,0.19873953364670882,4.1369065070093535e-21,4.603539466515559e-20,5.833094326323368e-11,4.563809259116149e-25,8.813734522366755e-13,6.868996862370669e-18,0.00012306181439581678,3.417770978671932e-20,4.9037873865702736e-24,1.1171620862576807e-21,0.003160457125917328,1.2545788427802728e-23,9.0908574104389e-09,4.1895388669919845e-34,2.4567945904451567e-30,6.749390431376201e-11,2.7623896213136302e-17,1.248907816794562e-39,3.504918440810772e-14,2.7468052879753623e-18,2.846387600240201e-13,9.76575968990373e-12,2.8767537945840366e-15,4.012124351114109e-28,4.724960328295129e-15,7.611735320078443e-21,2.8246786320586626e-18,1.4487481789837236e-15
1.186677507604316e-08,0.0027332747035799065,0.1557,0.0,0.004760211666890273,0.6423384682497676,0.19873923827235007,4.206674776895316e-21,4.6774462345031906e-20,5.85897830701106e-11,4.661595320897094e-25,8.926138082160814e-13,6.993430296121908e-18,0.00012305410752063494,3.448246743360877e-20,4.965541213841347e-24,1.13135901495284e-21,0.0031607524549995916,1.2699400741849164e-23,9.135254118374178e-09,4.260550321139631e-34,2.7535130329682024e-30,6.810274699470287e-11,2.786037449926072e-17,1.2835102352875954e-39,3.549527841684409e-14,2.7821489137340945e-18,2.857695838645208e-13,9.76608234077382e-12,2.87687473009575e-15,4.112764527026821e-28,4.7731852933295506e-15,7.681413563929591e-21,2.8610805952539994e-18,1.4487644940100443e-15
1.1919028766204802e-08,0.0027332747035799065,0.1557,0.0,0.004759930982842905,0.6423384719865732,0.1987389500682093,4.277338319250358e-21,4.7522838174441273e-20,5.884865645807888e-11,4.761093057165468e-25,9.039538503211308e-13,7.119574737126933e-18,0.00012304658769598509,3.47888254328161e-20,5.0280956214094116e-24,1.14568604494959e-21,0.00316104061383505,1.2854276907729723e-23,9.179676771502544e-09,4.332400948579704e-34,2.724429756470745e-30,6.871434569331347e-11,2.811019752769936e-17,1.310293521904645e-39,3.594532109417231e-14,2.817810344880136e-18,2.869003438004305e-13,9.766397049496599e-12,2.8769976882851813e-15,4.215542760613253e-28,4.821672732142953e-15,7.75093869187949e-21,2.897812453063658e-18,1.4487837103084501e-15
1.1971282456366444e-08,0.0027332747035799065,0.1557,0.0,0.004759657112421597,0.6423384756321074,0.19873866886020525,4.348905147810309e-21,4.828060625259196e-20,5.910756395457462e-11,4.862326991146433e-25,9.153939657497744e-13,7.247472383022135e-18,0.0001230392503821748,3.509657561889249e-20,5.091214880561323e-24,1.1601437800906616e-21,0.0031613217765047983,1.3010420980623744e-23,9.224125531672558e-09,4.404961077247011e-34,2.095352332760004e-30,6.932870119971568e-11,2.838446620799008e-17,1.3235286538047052e-39,3.6399327684898046e-14,2.8537910898049434e-18,2.88031041471925e-13,9.76670401590195e-12,2.877122616722366e-15,4.3204964040133465e-28,4.870422854641508e-15,7.820910391512504e-21,2.934874998513352e-18,1.4488057591715242e-15
1.2023536146528086e-08,0.0027332747035799065,0.1557,0.0,0.004759389890200147,0.6423384791885851,0.19873839447848224,4.42138332705097e-21,4.90478515776775e-20,5.936650607544929e-11,4.965318640775277e-25,9.269347030956615e-13,7.377120198019815e-18,0.00012303209114962916,3.540593534808092e-20,5.154350903838738e-24,1.1747331113274148e-21,0.003161596112864452,1.316783667295141e-23,9.268600558604157e-09,4.478806498537389e-34,2.579139560846222e-30,6.99458142139229e-11,2.861780098386221e-17,1.3586627146957317e-39,3.685731993647204e-14,2.8900927295984163e-18,2.8916167847943994e-13,9.767003430743887e-12,2.8772495127454143e-15,4.427663285318566e-28,4.9194358720115275e-15,7.89185849713283e-21,2.972269593628037e-18,1.448830608482562e-15
1.2075789836689728e-08,0.0027332747035799065,0.1557,0.0,0.004759129154770251,0.6423384826581668,0.19873812675730979,4.494780923783936e-21,4.98246582559347e-20,5.962548332533058e-11,5.070091873431324e-25,9.385766185858433e-13,7.508493429731844e-18,0.00012302510567628591,3.571734040720714e-20,5.2183659137280195e-24,1.1894544122911498e-21,0.0031618637886441417,1.3326528742190855e-23,9.313102011350375e-09,4.5539160985617764e-34,3.744275739913443e-30,7.056568534908381e-11,2.88253036466583e-17,1.4099932832610073e-39,3.7319319903572087e-14,2.926716650228301e-18,2.9029225638461265e-13,9.76729547893667e-12,2.8773783314063896e-15,4.537081881381877e-28,4.968711990687197e-15,7.962929202366544e-21,3.0099990073842764e-18,1.448858176722971e-15
1.212804352685137e-08,0.0027332747035799065,0.1557,0.0,0.004758874748641486,0.6423384860429613,0.1987378655349803,4.569106092890518e-21,5.061111160373911e-20,5.988449619788e-11,5.176676610760914e-25,9.50319981026323e-13,7.641685624982236e-18,0.0001230182897449181,3.603002422361836e-20,5.28394159220572e-24,1.2043078549721432e-21,0.003162124965551396,1.3486504286986977e-23,9.357630051212388e-09,4.629060283391151e-34,2.0807293690799505e-30,7.118831539808423e-11,2.914195413931832e-17,1.417661652457193e-39,3.778533806078348e-14,2.963664555165283e-18,2.9142277671124713e-13,9.767580350199623e-12,2.8775089462446185e-15,4.6487910298638e-28,5.0182514228779385e-15,8.033458881822832e-21,3.0480649346370093e-18,1.4488883380126575e-15
1.2180297217013012e-08,0.0027332747035799065,0.1557,0.0,0.004758626518149095,0.6423384893450258,0.1987376106537142,4.644366982240275e-21,5.1407297582086664e-20,6.014354517591041e-11,5.285095725941244e-25,9.621650484127578e-13,7.77677601746286e-18,0.00012301163924067427,3.634342873263574e-20,5.348778205449262e-24,1.2192947051479957e-21,0.0031623798013656356,1.3647763172477653e-23,9.402184839374262e-09,4.705073669230771e-34,6.96181452124663e-31,7.181370541821626e-11,2.945134954276385e-17,1.4183254316862314e-39,3.82553844467769e-14,3.000937906842347e-18,2.9255324094620574e-13,9.767858225743688e-12,2.877641377819644e-15,4.7628302406294635e-28,5.068054375237856e-15,8.104646071666061e-21,3.0864671742985516e-18,1.4489211071198419e-15
1.2232550907174654e-08,0.0027332747035799065,0.1557,0.0,0.004758384313357616,0.6423384925663677,0.19873736195956088,4.720571846313159e-21,5.22133042498329e-20,6.040263073167637e-11,5.395359317648234e-25,9.741131013691335e-13,7.913545176630764e-18,0.00012300515014850984,3.665970748577804e-20,5.412811176553268e-24,1.2344165496838111e-21,0.003162628450037246,1.381031203697348e-23,9.446766526140454e-09,4.7841755647866654e-34,5.346115976285213e-30,7.244185551231638e-11,2.9530037710203465e-17,1.5019468253048045e-39,3.872951030252486e-14,3.0385386085689143e-18,2.936836505403379e-13,9.76812926340431e-12,2.8777757399607833e-15,4.879239308325808e-28,5.118121062978673e-15,8.177781826123886e-21,3.1252085900246434e-18,1.448956515082666e-15
1.2284804597336296e-08,0.0027332747035799065,0.1557,0.0,0.0047581479879726,0.6423384957089459,0.1987371193023084,4.797728958105478e-21,5.302921737737283e-20,6.066175332753052e-11,5.507498201565781e-25,9.861645713127826e-13,8.052030608979294e-18,0.00012299881855081248,3.697822758999503e-20,5.4807688480997364e-24,1.2496726251538698e-21,0.0031628710617781376,1.397416952375439e-23,9.491375269288562e-09,4.862139762606235e-34,3.247778434646974e-30,7.307276595561647e-11,2.9866429630810817e-17,1.536563213056229e-39,3.920773265400782e-14,3.0764687310432853e-18,2.9481400690933426e-13,9.768393645407654e-12,2.8779117001649977e-15,4.998058505460846e-28,5.168451698932527e-15,8.250267674097503e-21,3.1642933161088873e-18,1.4489942498321256e-15
1.2331832918481775e-08,0.0027332747035799065,0.1557,0.0,0.004757940203971003,0.6423384984715037,0.19873690595112245,4.867991367430624e-21,5.3772080783800603e-20,6.089499570687066e-11,5.610059326744514e-25,9.970991205160467e-13,8.17832826750822e-18,0.00012299325160941183,3.726513383499875e-20,5.540969309719261e-24,1.2635185077045306e-21,0.00316308437197787,1.412275267845508e-23,9.531546407681322e-09,4.93348096329696e-34,2.8082274369111925e-30,7.364294693337921e-11,3.011552899598308e-17,1.5318540680941927e-39,3.964162711219345e-14,3.110888666435162e-18,2.9583128327634476e-13,9.768626036765903e-12,2.8780355501285075e-15,5.107090398119584e-28,5.213975117770399e-15,8.314706337289734e-21,3.1997629098310704e-18,1.4490303112859659e-15
1.2378861239627254e-08,0.0027332747035799065,0.1557,0.0,0.0047577369649685975,0.6423385011731726,0.1987366972666863,4.939037866776654e-21,5.452310163619659e-20,6.11282687778284e-11,5.714188709972024e-25,1.0081175302968995e-12,8.306231764433099e-18,0.00012298780641879572,3.755268390985459e-20,5.601629392141415e-24,1.2774739920865016e-21,0.003163293015403238,1.427238893429707e-23,9.5717397103782e-09,5.005888714056016e-34,2.8515128437890137e-30,7.421536579192343e-11,3.0348039351794576e-17,1.5651320942434916e-39,4.007884292299722e-14,3.1455770621401244e-18,2.9684851863416184e-13,9.768853284948209e-12,2.8781607706455368e-15,5.218138235812694e-28,5.25971265217543e-15,8.380225747464329e-21,3.2355095797578156e-18,1.449068299079247e-15
1.2425889560772732e-08,0.0027332747035799065,0.1557,0.0,0.004757538171533519,0.6423385038152841,0.1987364931469054,5.010874562627953e-21,5.528234431122148e-20,6.136157285700536e-11,5.819900279893774e-25,1.0192203808904745e-12,8.435695607504348e-18,0.00012298248031617637,3.784190487134952e-20,5.662815355038525e-24,1.2915398659659496e-21,0.003163497094148759,1.4423082056770608e-23,9.611955289050937e-09,5.079131241779782e-34,2.8833144881446686e-30,7.479002279925748e-11,3.058113944146726e-17,1.605213317672148e-39,4.05194032045841e-14,3.1805347604710547e-18,2.9786571394513433e-13,9.769075506521608e-12,2.8782873226586926e-15,5.331232748114798e-28,5.305664454502451e-15,8.446524452186499e-21,3.2715355680522068e-18,1.4491081571373519e-15
1.2472917881918211e-08,0.0027332747035799065,0.1557,0.0,0.00475734372640928,0.6423385063991403,0.19873629349191868,5.083507584009533e-21,5.604987369782593e-20,6.159490825485893e-11,5.927208366429166e-25,1.030408239520168e-12,8.566667561310421e-18,0.00012297727069698463,3.813302671869886e-20,5.724452758999846e-24,1.3057168969816691e-21,0.0031636967080753806,1.4574839336228836e-23,9.652193255226493e-09,5.153186445071997e-34,2.9113866064224302e-30,7.536691825402812e-11,3.0815641405175544e-17,1.6290620153623477e-39,4.096333055078975e-14,3.2157633613189354e-18,2.9888287015060547e-13,9.769292813755591e-12,2.87841518094444e-15,5.446404888743093e-28,5.351830678888617e-15,8.512711893204021e-21,3.3078436668823965e-18,1.449149851569615e-15
1.251994620306369e-08,0.0027332747035799065,0.1557,0.0,0.004757153534467538,0.6423385089260145,0.19873609820405017,5.156943084190036e-21,5.68257545034566e-20,6.182827527586984e-11,6.036132890772258e-25,1.0416814405121387e-12,8.699162422581882e-18,0.00012297217501360764,3.842544446254258e-20,5.786569794218685e-24,1.3200054942295488e-21,0.003163891954858957,1.472766711075839e-23,9.692453722530025e-09,5.228060816164199e-34,2.944448972827609e-30,7.594605269933095e-11,3.105087481948619e-17,1.6565476225942298e-39,4.141063817180198e-14,3.2512645822927515e-18,2.998999881713684e-13,9.769505316359175e-12,2.878544320692633e-15,5.563685938621375e-28,5.398211479612375e-15,8.579012778357179e-21,3.344434835466823e-18,1.4491933431573209e-15
1.2566974524209169e-08,0.0027332747035799065,0.1557,0.0,0.004756967502661403,0.6423385113971531,0.198735907187761,5.231187248095416e-21,5.761005140628712e-20,6.206167421866212e-11,6.14669554216237e-25,1.053040222323949e-12,8.833227537642279e-18,0.00012296719077414594,3.8718810811657483e-20,5.849163699363396e-24,1.3344059632143287e-21,0.003164082930038168,1.48815680744132e-23,9.73273680528497e-09,5.303778122783919e-34,2.9768060573512816e-30,7.652742677851636e-11,3.1287107743948735e-17,1.690969672160879e-39,4.186133541513894e-14,3.287039588172157e-18,3.0091706890811733e-13,9.769713121549622e-12,2.878674717630711e-15,5.683107613590971e-28,5.444807009959985e-15,8.645852221926179e-21,3.3813095373505796e-18,1.449238594513711e-15
1.2614002845354648e-08,0.0027332747035799065,0.1557,0.0,0.004756785539979644,0.6423385138137749,0.19873572034960266,5.3062462891076245e-21,5.840282940856157e-20,6.229510537612318e-11,6.258915927144425e-25,1.0644849023586638e-12,8.968888782741369e-18,0.00012296231554119133,3.901337712091959e-20,5.9122355754648666e-24,1.3489187359694789e-21,0.0031642697270615337,1.5036543532670708e-23,9.773042616731514e-09,5.380351457580986e-34,3.0090383236391712e-30,7.711104105497968e-11,3.1524312387220025e-17,1.7221582161568496e-39,4.2315434809006884e-14,3.323089188581912e-18,3.019341132418885e-13,9.769916334105573e-12,2.8788063479889894e-15,5.804702066684702e-28,5.491617422407069e-15,8.713034185267449e-21,3.4184691012039347e-18,1.449285569402606e-15
