Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174)
6.709766385740363e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029653718026785457,0.4515124343215237,2.506392184473704e-38,0.45427127127838063,3.7591336618600414e-17,1.4204505865934178e-22,2.7242064212603825e-16,7.083070355921084e-24,7.503753037654394e-36,6.038806895982588e-05,7.094545413237275e-14,6.986940657536027e-24,3.2372999021665597e-19,7.098333081342375e-14,2.2575480995313111e-10,3.794617814361645e-20,3.023679758617172e-21,2.3053519567847885e-19,8.988164592512741e-23,8.693788903635289e-28,1.871271998136974e-31,4.048765196325587e-25,0.002629340836820229,9.915687240981078e-14,2.0577233293482959e-22,3.1066483711885947e-26,3.6615715105619993e-19,6.219574494562395e-27,6.545089376372139e-27,-2.5661362850439973e-19,1.9393002484039873e-23,6.313239248745777e-22,2.63830125213353e-19,2.7883202364302466e-30
6.723234880476617e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029616499725770235,0.4515124722418657,2.5142064429227965e-38,0.45426937244290844,3.762188451133339e-17,1.4240314396567518e-22,2.726367368462449e-16,7.124547797616437e-24,5.965589039720203e-36,6.031222827585148e-05,7.115984385794093e-14,6.978441286016752e-24,3.229257825544393e-19,7.119775015696813e-14,2.25927396267138e-10,3.8070702198261635e-20,3.025606326519069e-21,2.3025442637004256e-19,9.028675310210415e-23,8.733698582288831e-28,1.8704051157277024e-31,4.07247135535241e-25,0.0026312396721195246,9.928247303745903e-14,2.0613492300238455e-22,3.1083036835677263e-26,3.667222504255691e-19,6.25199250957295e-27,6.541067126448762e-27,-3.3804130206877456e-23,2.07951916208219e-23,6.32037094981952e-22,7.185281663265791e-21,2.797288541529852e-30
6.736703375212872e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002957937717320196,0.45151251006468834,2.5220268899360317e-38,0.4542674784923718,3.765235585507132e-17,1.4276102649917898e-22,2.7285230505244817e-16,7.166159644013325e-24,4.819996526646183e-36,6.02365826302165e-05,7.13743880932914e-14,6.969963122545158e-24,3.2212463764614565e-19,7.14123239367331e-14,2.2609938494560137e-10,3.8195301466821885e-20,3.027513852909377e-21,2.299743579077612e-19,9.069260986675234e-23,8.773003920638832e-28,1.8695369436487813e-31,4.0962543139318317e-25,0.0026331336224839296,9.940791613862223e-14,2.0649706784755015e-22,3.1099485188723416e-26,3.6728637150995005e-19,6.284490042903759e-27,6.537032539323896e-27,5.740203416347498e-21,2.3634834386081105e-23,6.327491318599457e-22,-6.168785674823364e-22,2.8062612108626673e-30
6.750171869949127e-09,0.0028149649241145727,0.0915567593028733,0.0,0.00295423500032416,0.4515125477903643,2.529853510444866e-38,0.4542655894081066,3.7682750942034003e-17,1.431187055820924e-22,2.7306734871484944e-16,7.207905901131569e-24,4.8087557574838204e-36,6.016113127778095e-05,7.158908644105114e-14,6.961506092609159e-24,3.213265399337641e-19,7.162705175562269e-14,2.2627077765702872e-10,3.831997554446378e-20,3.0294127361952115e-21,2.296949876936018e-19,9.109921476961167e-23,8.812286721173761e-28,1.8686675002253744e-31,4.120114075485323e-25,0.002635022706577555,9.953320211827562e-14,2.0685876810448028e-22,3.111582925818028e-26,3.6784951641890285e-19,6.3170669949818154e-27,6.532985759339245e-27,-4.6018386982070324e-23,2.3937607510543533e-23,6.334600387828131e-22,2.846195080982841e-21,2.8152382138314765e-30
6.762293515211756e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029509106801402785,0.45151258166071867,2.536902734832816e-38,0.4542638933775806,3.7710041561079834e-17,1.4344044225251544e-22,2.7326044114671897e-16,7.245592460805316e-24,5.134152474672993e-36,6.0093390568742206e-05,7.178244639293914e-14,6.953912773306255e-24,3.2061084456609255e-19,7.182043816909706e-14,2.264245229197846e-10,3.843224584303499e-20,3.031116325291025e-21,2.294441493672368e-19,9.146579767167693e-23,8.847776647532767e-28,1.867883929173178e-31,4.14165353142777e-25,0.0026367187369496048,9.964582549453863e-14,2.0718391873747555e-22,3.113045015908664e-26,3.6835551394843034e-19,6.34645407174334e-27,6.529333350882648e-27,8.176478442773075e-21,2.324810156751993e-23,6.340988915969832e-22,-5.890337147978522e-21,2.8233211968153027e-30
6.774415160474385e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002947594030040632,0.45151261545295346,2.5439569366865613e-38,0.45426220126022093,3.7737270858573686e-17,1.4376201310198526e-22,2.7345311170886847e-16,7.283387908536597e-24,5.239068381307406e-36,6.0025806099109896e-05,7.197593056768382e-14,6.94633645236984e-24,3.198975937022548e-19,7.201394874649092e-14,2.265777880040574e-10,3.854457611807625e-20,3.0328108567967635e-21,2.2919387265315875e-19,9.183298442806881e-23,8.883132045264641e-28,1.8670993562077536e-31,4.163255206426771e-25,0.0026384108541559316,9.975832222220957e-14,2.0750871023258022e-22,3.114498733511398e-26,3.688607240166924e-19,6.3759053226733435e-27,6.525671285886285e-27,-4.816940476331981e-20,2.36498210582083e-23,6.347368341564871e-22,5.133178533920601e-20,2.8314076435688255e-30
6.786536805737015e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029442850237463955,0.45151264916733624,2.5510161051376854e-38,0.4542605130426174,3.776443904447497e-17,1.4408341765234767e-22,2.7364536181733463e-16,7.321292247944996e-24,5.084709515276757e-36,5.995837733333261e-05,7.216953867873874e-14,6.93877707368373e-24,3.1918677620450757e-19,7.220758320145693e-14,2.2673057411403541e-10,3.86569660782844e-20,3.0345029896908013e-21,2.2894415568324013e-19,9.220077398559371e-23,8.91875924212989e-28,1.8663137943653361e-31,4.184919102461495e-25,0.002640099071606374,9.987069259331737e-14,2.0783314305503716e-22,3.115944113669443e-26,3.6936514815609876e-19,6.40542067435091e-27,6.521999667199108e-27,-1.6527010770193313e-20,2.3857977540636848e-23,6.353738688201749e-22,2.0711811398963738e-20,2.8394975320413278e-30
6.798658450999644e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029409836351009717,0.45151268280413376,2.558080229354229e-38,0.4542588287114217,3.779154632778552e-17,1.4440465543040447e-22,2.738371928817527e-16,7.359305484990461e-24,4.9644969323865405e-36,5.9891103738285906e-05,7.236327044053904e-14,6.931234583485782e-24,3.1847838099840655e-19,7.240134124862843e-14,2.2688288245010412e-10,3.87694154335365e-20,3.0361911007403684e-21,2.286949965977099e-19,9.256916533650559e-23,8.954592543042167e-28,1.865527256569761e-31,4.206645222863793e-25,0.002641783402649533,9.998293689889099e-14,2.0815721767144815e-22,3.117381191287885e-26,3.698687878972982e-19,6.435000053461625e-27,6.518318596949357e-27,4.627341042751069e-20,2.3741461235848675e-23,6.360099979381146e-22,-4.207343153842129e-20,2.8475908404270743e-30
6.8107800962622735e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029376898380574076,0.45151271636361096,2.5651492985405325e-38,0.454257148253346,3.781859291655508e-17,1.4472572596787817e-22,2.740286063054796e-16,7.39742762828248e-24,4.9339302016390244e-36,5.9823984783498156e-05,7.255712556849707e-14,6.923708923150054e-24,3.1777239707241355e-19,7.259522260361506e-14,2.2703471420886237e-10,3.8881923894901826e-20,3.037866820797579e-21,2.284463935457638e-19,9.29381575188913e-23,8.990080134337303e-28,1.8647397556492032e-31,4.228433572515332e-25,0.002643463860573119,1.0009505542896419e-13,2.0848093454849816e-22,3.1188100011285816e-26,3.7037164476915806e-19,6.464643386539392e-27,6.514628176566492e-27,-3.2977774559579424e-20,2.4762772693686863e-23,6.3664522385163535e-22,3.6859959563902457e-20,2.8556875470198302e-30
6.822901741524903e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002934403606686155,0.45151274984603207,2.5722233019370665e-38,0.45425547165516333,3.7845579017886676e-17,1.4504662880137815e-22,2.7421960348557434e-16,7.43565867914274e-24,4.935022681447263e-36,5.975701994094114e-05,7.275110377899779e-14,6.916200035978009e-24,3.1706881347758417e-19,7.278922698299829e-14,2.2718607058313794e-10,3.89944911746261e-20,3.0395396108652855e-21,2.281983446847939e-19,9.330774946784469e-23,9.025786915298486e-28,1.8639513043398408e-31,4.250284152122545e-25,0.0026451404586042954,1.0020704847257963e-13,2.0880429415264855e-22,3.120230577797482e-26,3.708737202987437e-19,6.494350599935177e-27,6.510928506748146e-27,-2.766637630712456e-20,2.489321432272994e-23,6.372795488933723e-22,3.1545082668686144e-20,2.8637876300566936e-30
6.835023386787532e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002931124915180853,0.45151278325166005,2.579302228820272e-38,0.4542537989037066,3.787250483794203e-17,1.4536736347236663e-22,2.7441018581284575e-16,7.473998640806753e-24,5.042881739013003e-36,5.969020868486594e-05,7.294520478939448e-14,6.908707870202403e-24,3.163676193272186e-19,7.298335410432693e-14,2.2733695276200262e-10,3.910711698612875e-20,3.0412115216514597e-21,2.279508481800488e-19,9.367794015453949e-23,9.061902243500707e-28,1.8631619152755696e-31,4.272196963461359e-25,0.0026468132099100187,1.0031891631779345e-13,2.0912729695208207e-22,3.1216429557625614e-26,3.7137501601129855e-19,6.524121619926833e-27,6.507219687468528e-27,7.518321190611266e-20,2.3846038714563263e-23,6.379129753873099e-22,-7.15025892690037e-20,2.871891067967436e-30
6.847145032050162e-09,0.0028149649241145727,0.0915567593028733,0.0,0.00292785373784826,0.45151281658075637,2.5863860685024043e-38,0.4542521299858686,3.7899370581946923e-17,1.4568792952712378e-22,2.74600354671953e-16,7.512447523050343e-24,5.079913527037308e-36,5.96235504919916e-05,7.313942831800421e-14,6.901232368870614e-24,3.1566880379639575e-19,7.317760368611275e-14,2.274873619307887e-10,3.9219801044010864e-20,3.042868359947528e-21,2.2770390220510278e-19,9.404872865361078e-23,9.097508696228872e-28,1.8623716009852355e-31,4.294172012067768e-25,0.002648482127597376,1.0043065925167959e-13,2.0944994341552007e-22,3.1230471693501026e-26,3.71875533430226e-19,6.553956372625306e-27,6.503501817994477e-27,-3.416255167372971e-20,2.4955526293380348e-23,6.385455056488236e-22,3.7827590422823194e-20,2.879997839365199e-30
6.859266677312791e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029245900491127086,0.4515128498335816,2.5934748103313683e-38,0.4542504648886018,3.792617645419646e-17,1.460083265167131e-22,2.747901114413182e-16,7.55100532557503e-24,4.931266966132231e-36,5.955704484139883e-05,7.333377408410363e-14,6.893773473940164e-24,3.149723561214783e-19,7.337197544782622e-14,2.2763729927110467e-10,3.933254306402687e-20,3.0445212271662206e-21,2.274575049413878e-19,9.442011389641014e-23,9.133242494019655e-28,1.8615803738998627e-31,4.316209297716556e-25,0.0026501472247139387,1.0054227756033452e-13,2.097722340111331e-22,3.1244432527313287e-26,3.723752740770725e-19,6.583854784051605e-27,6.49977499687877e-27,-7.076903015471978e-20,2.5816154754102186e-23,6.391771419847203e-22,7.491494844568542e-20,2.8881079227843794e-30
6.87138832257542e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002921333823522336,0.451512883010395,2.600568443690563e-38,0.45424880359891806,3.7952922658060383e-17,1.4632855399694737e-22,2.7497945749315006e-16,7.589672047483386e-24,4.988568227058874e-36,5.9490691214377444e-05,7.352824180792443e-14,6.886331134910211e-24,3.142782655996683e-19,7.356646910989195e-14,2.2778676596085138e-10,3.9445342763077695e-20,3.0461788098846356e-21,2.272116545779643e-19,9.479209481548371e-23,9.169746805813844e-28,1.8607882463553066e-31,4.3383088198121e-25,0.0026518085142480923,1.0065377152888167e-13,2.1009416920931478e-22,3.125831239942779e-26,3.728742394715105e-19,6.61381678032276e-27,6.49603932196362e-27,1.154909326833686e-19,2.4123275534258586e-23,6.398078866932784e-22,-1.1154963342112655e-19,2.896221296853052e-30
6.88350996783805e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002918085035733547,0.4515129161114547,2.607666957998718e-38,0.45424714610388756,3.797960939598833e-17,1.4664861152835489e-22,2.751683941936654e-16,7.62844770108684e-24,5.2165120792352736e-36,5.9424489094721983e-05,7.372283121064909e-14,6.878905296561718e-24,3.1358652158860786e-19,7.376108439368454e-14,2.2793576317423772e-10,3.9558199859241975e-20,3.0478175540883125e-21,2.2696634931238635e-19,9.516467054550786e-23,9.205493622637209e-28,1.8599952305894534e-31,4.360470585340171e-25,0.002653466009129381,1.0076514144147591e-13,2.1041574948080615e-22,3.12721116488055e-26,3.733724311313214e-19,6.643842287347034e-27,6.492294890395452e-27,-8.267751903716721e-22,2.486976322860281e-23,6.404377420642896e-22,4.0401793378849406e-21,2.9043379404657043e-30
6.895631613100679e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029148436605104626,0.45151294913701756,2.614770342709742e-38,0.4542454923906393,3.800623686951492e-17,1.4696849867614653e-22,2.753569229030049e-16,7.667332285064204e-24,5.097131402783135e-36,5.935843796869937e-05,7.391754201440658e-14,6.87149590178347e-24,3.1289711350606785e-19,7.39558210215242e-14,2.2808429208179537e-10,3.9671114071748506e-20,3.0494481562766222e-21,2.267215873505256e-19,9.553784002140595e-23,9.241107098020995e-28,1.8592013387455893e-31,4.382694593513805e-25,0.0026551197222288267,1.0087638758130761e-13,2.1073697529515865e-22,3.128583061291204e-26,3.738698505723763e-19,6.673931230749183e-27,6.488541798654928e-27,-1.4614996597468868e-19,2.665969220909453e-23,6.41066710379102e-22,1.49613909937797e-19,2.912457832501553e-30
6.9077532583633085e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002911609672746052,0.4515129820873395,2.6218785873125643e-38,0.4542438424463607,3.803280527926507e-17,1.4728821501018262e-22,2.7554504497509356e-16,7.706325791661968e-24,5.184158681352723e-36,5.9292537324588775e-05,7.411237394226814e-14,6.864102899513129e-24,3.122100308294995e-19,7.41506787166725e-14,2.2823235385039448e-10,3.9784085120938e-20,3.051093188703325e-21,2.2647736690509403e-19,9.591160209523466e-23,9.278132911592233e-28,1.8584065828708478e-31,4.404980839810544e-25,0.002656769666359271,1.0098751023060733e-13,2.110578471241932e-22,3.129946962783679e-26,3.7436649930862056e-19,6.70408353643731e-27,6.48478014250767e-27,1.5284508524424322e-19,2.37933662618203e-23,6.416947939106587e-22,-1.4955405117136744e-19,2.920580951801034e-30
6.919874903625938e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002908383047440223,0.45151301496267504,2.6289916813309756e-38,0.4542421962582964,3.8059314824958984e-17,1.476077601049394e-22,2.757327617580318e-16,7.745428237175788e-24,5.505674552637213e-36,5.922678665310852e-05,7.430732671824286e-14,6.856726236459495e-24,3.1152526309562546e-19,7.434565720332812e-14,2.283799496432594e-10,3.9897112728327166e-20,3.0527163093290147e-21,2.2623368619709806e-19,9.628595598256725e-23,9.314207360485007e-28,1.8576109749165723e-31,4.42732933348985e-25,0.0026584158542756935,1.0109850967064985e-13,2.1137836544080013e-22,3.131302902825946e-26,3.7486237885205633e-19,6.734299130098214e-27,6.481010017011036e-27,6.760736993547985e-20,2.400504313315031e-23,6.423219949235399e-22,-6.5045988205692e-20,2.9287072774865375e-30
6.9307843843623045e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0029054853589904357,0.45151304448657326,2.635397603567264e-38,0.45424071789010645,3.808312325165926e-17,1.4789520393263473e-22,2.759013614498189e-16,7.7807135785621e-24,5.6237848169049075e-36,5.916773885641877e-05,7.448288731440283e-14,6.850101161716605e-24,3.109109428106264e-19,7.45212408908589e-14,2.2851238840606405e-10,3.9998885702982763e-20,3.0541687641344888e-21,2.260148335716841e-19,9.662337959988206e-23,9.346421988224803e-28,1.8568942090312332e-31,4.447496197937805e-25,0.0026598942223331166,1.0119830405448031e-13,2.1166653006143776e-22,3.132516469370164e-26,3.753080140293902e-19,6.761547213944946e-27,6.477609740832603e-27,-4.8460624034046595e-20,2.493936887859645e-23,6.428857231466315e-22,5.0764892903783253e-20,2.9360236948871434e-30
6.941693865098671e-09,0.0028149649241145727,0.0915567593028733,0.0,0.00290259359590108,0.4515130739501218,2.641807437784209e-38,0.45423924254494763,3.8106884303850895e-17,1.4818250841178043e-22,2.7606963491879814e-16,7.816087153023299e-24,5.533111772353086e-36,5.910881175899572e-05,7.465854537485343e-14,6.843489238264069e-24,3.102984816564873e-19,7.469692199711941e-14,2.2864445151068057e-10,4.0100704063694994e-20,3.0556261611980163e-21,2.257964154134174e-19,9.69612809045451e-23,9.37934950405354e-28,1.8561767711492294e-31,4.467713478433638e-25,0.002661369567359672,1.0129799906958659e-13,2.119544090635231e-22,3.133723638335331e-26,3.75753028483166e-19,6.788846446248846e-27,6.474202749341056e-27,4.068680344492869e-20,2.4411717353566957e-23,6.434487399963411e-22,-3.8151000693611255e-20,2.9433426774032055e-30
6.952603345835038e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0028997077401821786,0.4515131033535041,2.648221176416479e-38,0.4542377702136406,3.8130598125270585e-17,1.4846967324163016e-22,2.762375831353377e-16,7.851548967126847e-24,5.4366220535180654e-36,5.9050004994280575e-05,7.483430070032923e-14,6.836890428442649e-24,3.096878721270034e-19,7.48727003229806e-14,2.2877613979758482e-10,4.0202567609791816e-20,3.057073457819295e-21,2.2557843044135713e-19,9.729965926026794e-23,9.411986794007753e-28,1.8554586697910003e-31,4.487981178682033e-25,0.0026628418985348307,1.0139759491904978e-13,2.1224200279231885e-22,3.1349244338261915e-26,3.7619742331153454e-19,6.816196772701741e-27,6.470789110430524e-27,-4.122279822031649e-21,2.5160982258101863e-23,6.440110471063293e-22,6.891763723720478e-21,2.950664209941241e-30
6.963512826571404e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0028968277739118762,0.4515131326969026,2.654638811921237e-38,0.454236300887043,3.815426485907415e-17,1.487566981243851e-22,2.7640520706598053e-16,7.88709902276642e-24,5.0967738870645013e-36,5.8991318197291756e-05,7.50101530921697e-14,6.830304691366376e-24,3.090791067538802e-19,7.504857566991786e-14,2.2890745410489835e-10,4.030447614134455e-20,3.0585080076650526e-21,2.2536087737989504e-19,9.763851396275769e-23,9.444062344648804e-28,1.8547399134153118e-31,4.508299299732311e-25,0.0026643112250009098,1.0149709180533458e-13,2.1252931159238487e-22,3.136118879859123e-26,3.76641199611332e-19,6.843598138782206e-27,6.46736889158555e-27,-2.0000754721712262e-19,2.7907849074218904e-23,6.445726461048687e-22,2.0345044756921313e-19,2.957988277533857e-30
6.974422307307771e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0028939536792480522,0.45151316198049896,2.661060336778044e-38,0.45423483455604957,3.817788464783936e-17,1.4904358276517468e-22,2.7657250767325497e-16,7.922737306521332e-24,5.026971896208246e-36,5.893275100438727e-05,7.518610235231675e-14,6.823731989218951e-24,3.084721781064095e-19,7.522454784000848e-14,2.2903839526839754e-10,4.040642945912496e-20,3.0599596009834273e-21,2.2514375495801027e-19,9.797784408830169e-23,9.47768701110852e-28,1.8540205104187668e-31,4.528667833846295e-25,0.002665777555863269,1.0159648993029199e-13,2.1281633581036724e-22,3.137307000362396e-26,3.7708435847807353e-19,6.871050490195649e-27,6.463942159851702e-27,7.755727591122058e-20,2.5597539615632766e-23,6.45133538614866e-22,-7.398793145771274e-20,2.965314865156256e-30
6.9853317880441375e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0028910854384178205,0.4515131912044743,2.6674857434887743e-38,0.4542333712115916,3.8201457633568887e-17,1.493303268720383e-22,2.767394859159938e-16,7.958463826269844e-24,5.503294885754232e-36,5.8874303053445226e-05,7.536214828331239e-14,6.817172286720273e-24,3.0786707879134565e-19,7.540061663592925e-14,2.29168964121522e-10,4.050842736466023e-20,3.0614067952471372e-21,2.249270619098425e-19,9.831764903510233e-23,9.51151153070732e-28,1.8533004691416396e-31,4.549086785480284e-25,0.0026672409001904838,1.016957894951617e-13,2.13103075792999e-22,3.138488819163676e-26,3.7752690100594224e-19,6.898553772574921e-27,6.460508981806055e-27,3.0496045893744866e-19,2.2520865288054633e-23,6.456937262538857e-22,-3.022449706584887e-19,2.972643957829721e-30
6.996241268780504e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002888223033707651,0.4515132203690089,2.673915024577531e-38,0.45423191084463727,3.82249839576932e-17,1.4961693015590672e-22,2.7690614274948234e-16,7.994278602052096e-24,5.380640586776248e-36,5.8815973984068614e-05,7.553829068829619e-14,6.810625542393554e-24,3.072638014526308e-19,7.557678186095402e-14,2.2929916149538384e-10,4.061046966025488e-20,3.0628060204307196e-21,2.24710796975332e-19,9.865792837746673e-23,9.542272944028033e-28,1.8525797978675067e-31,4.569556166094325e-25,0.002668701267014542,1.0179499070057451e-13,2.133895318837848e-22,3.139664360009266e-26,3.7796882828778177e-19,6.926107930922319e-27,6.457069423655001e-27,-3.7886674418332874e-19,2.9356507581969026e-23,6.462532106341736e-22,3.817307574074479e-19,2.9799755408195376e-30
7.007150749516871e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002885366447485755,0.4515132494742824,2.68034817259055e-38,0.45423045344619073,3.824846376107346e-17,1.4990339233058383e-22,2.7707247912479623e-16,8.030181594787005e-24,4.700834787437213e-36,5.875776343708532e-05,7.57145293710029e-14,6.80409171652821e-24,3.0666233877126893e-19,7.57530433189513e-14,2.2942898821877494e-10,4.071255614885729e-20,3.064245388633964e-21,2.2449495889869465e-19,9.899868081799888e-23,9.576117512138213e-28,1.8518585048221022e-31,4.590075953291405e-25,0.002670158665331018,1.0189409374655476e-13,2.1367570443036753e-22,3.1408336465652556e-26,3.7841014141508573e-19,6.953712910559956e-27,6.45362355119498e-27,-3.8773927481335445e-20,2.784008269923495e-23,6.468119933626804e-22,4.277018708711369e-20,2.9873095993241916e-30
7.018060230253237e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002882515662212818,0.4515132785204735,2.686785180096121e-38,0.45422899900729286,3.8271897184004355e-17,1.5018971311272706e-22,2.7723849598905085e-16,8.066172801330966e-24,6.105744884989327e-36,5.8699671054340034e-05,7.589086413576012e-14,6.797570775301458e-24,3.060626834649251e-19,7.592940081438184e-14,2.295584451181775e-10,4.081468663410165e-20,3.0657233092751166e-21,2.2427954642746437e-19,9.933990561813557e-23,9.613233215736715e-28,1.8511365981641812e-31,4.610646145149832e-25,0.0026716131040992654,1.0199309883252293e-13,2.139615937825071e-22,3.1419967023823876e-26,3.788508414779928e-19,6.981368657836314e-27,6.4501714296660374e-27,1.1846175487334222e-18,1.3271719203846782e-23,6.473700760410815e-22,-1.1827523038534049e-18,2.9946461184507647e-30
7.02674127060233e-09,0.0028149649241145727,0.0915567593028733,0.0,0.0028802513295038143,0.4515133015914103,2.691910075762722e-38,0.45422784376994163,3.829051090187564e-17,1.5041744697206803e-22,2.7737037353568655e-16,8.094875298569422e-24,8.250698613832275e-36,5.865352918044494e-05,7.603124814955815e-14,6.792391023413326e-24,3.055868040674152e-19,7.606980288395134e-14,2.2966119464576888e-10,4.0895986596287325e-20,3.066792887188692e-21,2.241084387365089e-19,9.96117675556083e-23,9.635420644757314e-28,1.850561719771798e-31,4.627050584189797e-25,0.0026727683413475846,1.0207181064932908e-13,2.1418888344105548e-22,3.142917748976331e-26,3.792010840375824e-19,7.003411500114692e-27,6.447420039085283e-27,-8.851764095441619e-20,2.035154373897121e-23,6.478136620816146e-22,8.700336003837523e-20,3.0004857815020383e-30
7.035422310951423e-09,0.0028149649241145727,0.0915567593028733,0.0,0.002877990650033103,0.45151332462513877,2.6970374068132274e-38,0.4542266903964221,3.8309095410656844e-17,1.5064509098506632e-22,2.775020498422275e-16,8.123633640106898e-24,9.322402920942553e-36,5.860746172313702e-05,7.617169278017573e-14,6.787219384946458e-24,3.0511206086213154e-19,7.621026554223978e-14,2.2976371093992145e-10,4.0977314194780485e-20,3.067914246407599e-21,2.2393759912232636e-19,9.988392759357411e-23,9.661464825927174e-28,1.849986462039745e-31,4.643486932231504e-25,0.002673921714764437,1.0215046066445003e-13,2.1441599417624315e-22,3.1438348769835665e-26,3.795509396471172e-19,7.025486424874186e-27,6.444664765343829e-27,-1.2158027785407493e-19,1.8114723564133533e-23,6.482568066689897e-22,1.1835547482624745e-19,3.0063269860258143e-30
