Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236)
0.011586683691416388,0.0005485282325552088,0.0915567593028733,0.0,0.00041229759102656547,0.4503485036894453,1.6374837440955572e-08,0.45689911940865074,1.426743635429248e-07,6.477229636469641e-12,1.3690843063853858e-06,8.784650810904688e-08,1.294289636404373e-15,1.9243133812367367e-05,3.909475840142828e-11,1.0322379809987855e-17,1.044933652765751e-11,8.683063616935261e-11,2.814086464022421e-10,1.3590612786973616e-11,6.530950812848238e-23,1.6134828381873e-14,3.4775734310462596e-13,7.986491309249212e-18,1.7319293911682136e-24,6.158434314661876e-11,0.001182777151975096,1.0473079715379799e-12,6.09172098510057e-12,5.385029273588539e-22,1.8952830124437382e-08,2.1098846980839669e-10,1.8286480262167376e-18,5.376515287284257e-12,7.443898209035832e-25,1.1193191238649802e-24,2.6461890650627094e-20,1.903211620587197e-21,8.313219620761018e-21,1.302421755718484e-26,4.656653280660653e-25,1.6671195443721305e-28,1.3295212077861235e-13,1.7782517267869905e-25,2.298228634747148e-18,4.650609536212469e-20
0.011621678998763697,0.0005485282325552088,0.0915567593028733,0.0,0.00041229759368397655,0.4503484987739973,1.6488853472957306e-08,0.4568991157507633,1.4348917603073922e-07,6.490350275540614e-12,1.3720649155633814e-06,8.827109966564885e-08,1.3021584802413687e-15,1.9243133831387157e-05,3.91698765036866e-11,1.0348181512224881e-17,1.0509007130572733e-11,8.743520111339412e-11,2.814086459605929e-10,1.3617622076560396e-11,6.530971877976748e-23,1.6166928155543112e-14,3.490781916159877e-13,8.017741990275556e-18,1.7357036199600596e-24,6.188177825452635e-11,0.001182777146688816,1.0495880539496794e-12,6.121164084414313e-12,5.421340048885755e-22,1.9089000829149226e-08,2.1250115416922096e-10,1.8326454053120163e-18,5.388333061956574e-12,7.525070875519436e-25,1.1261240119702826e-24,2.6750272293113904e-20,1.90699364032077e-21,8.32973951101145e-21,1.310353435572954e-26,4.68496419000071e-25,1.6853674396326274e-28,1.332429405737194e-13,1.8031192257191326e-25,2.3303808126446514e-18,4.7059899077190683e-20
0.011656674306111005,0.0005485282325552088,0.0915567593028733,0.0,0.00041229759633809506,0.45034849386005543,1.660331250191543e-08,0.4568991120969888,1.4430602060104808e-07,6.503440825202977e-12,1.3750399409864353e-06,8.869615497887416e-08,1.3100452815119986e-15,1.924313385028514e-05,3.9244961913589986e-11,1.0373953336739166e-17,1.0568826532282037e-11,8.804211492098592e-11,2.814086455192422e-10,1.3644567021332394e-11,6.530992903537749e-23,1.6198967795705327e-14,3.503996095458671e-13,8.049008970746039e-18,1.739470778316597e-24,6.217953769422064e-11,0.001182777141397044,1.0518638649790388e-12,6.150639342533275e-12,5.457784397496807e-22,1.9225726796849814e-08,2.1401999228869562e-10,1.8366352960155967e-18,5.4001286977831386e-12,7.606867463226078e-25,1.1329444283923348e-24,2.7040869918361998e-20,1.910766647340495e-21,8.346220033931005e-21,1.3183033860843116e-26,4.713339707728268e-25,1.7037567049227734e-28,1.3353321556499922e-13,1.8282570485494343e-25,2.3628826519576437e-18,4.761839371072855e-20
0.011691669613458314,0.0005485282325552088,0.0915567593028733,0.0,0.0004122975989889204,0.4503484889476177,1.6718214749928958e-08,0.45689910844731957,1.4512489486028998e-07,6.516501356891e-12,1.3780093931146909e-06,8.912167071131408e-08,1.3179499665043337e-15,1.9243133869061885e-05,3.9320014524917774e-11,1.0399694364865855e-17,1.0628794557364433e-11,8.865137876448458e-11,2.814086450781891e-10,1.367144757716321e-11,6.531013889605176e-23,1.6230947415010604e-14,3.5172158794399076e-13,8.080292034806715e-18,1.7432308794832664e-24,6.247761913098289e-11,0.0011827771360997774,1.0541354126277226e-12,6.180146528035535e-12,5.494362364882218e-22,1.9363008384991e-08,2.155449881360467e-10,1.8406177123582815e-18,5.411902236236176e-12,7.689291268889657e-25,1.1397803099857525e-24,2.733369289478471e-20,1.9145306354171434e-21,8.362661162318733e-21,1.3262715345480515e-26,4.741779568640845e-25,1.7222879515403192e-28,1.3382294677319488e-13,1.8536672659816446e-25,2.3957368323879828e-18,4.818160153626964e-20
0.011726664920805622,0.0005485282325552088,0.0915567593028733,0.0,0.00041229760163645496,0.4503484840366818,1.6833560436320937e-08,0.456899104801748,1.4594579641639192e-07,6.529531937923349e-12,1.380973282388696e-06,8.95476435365546e-08,1.3258724610711058e-15,1.924313388771675e-05,3.939503444964394e-11,1.0425405666646932e-17,1.0688911030831166e-11,8.926299381225232e-11,2.8140864463742557e-10,1.3698264095098095e-11,6.53103483625297e-23,1.626286712589048e-14,3.5304412184869045e-13,8.111591046934782e-18,1.7469839366797692e-24,6.27760202352444e-11,0.001182777130797012,1.0564027048821692e-12,6.20968541024968e-12,5.531073994272656e-22,1.9500845947682703e-08,2.1707614556819572e-10,1.844592668338098e-18,5.423653718710619e-12,7.772344136380403e-25,1.1466315919586739e-24,2.7628750466553515e-20,1.9182856537810943e-21,8.379063111201713e-21,1.3342578072497127e-26,4.77028350596738e-25,1.7409617828287572e-28,1.3411213521677122e-13,1.8793519574180962e-25,2.4289460448646653e-18,4.8749544826484017e-20
0.01176166022815293,0.0005485282325552088,0.0915567593028733,0.0,0.00041229760428069775,0.45034847912724585,1.6949349778148715e-08,0.4568991011602664,1.467687228792483e-07,6.542532636749054e-12,1.383931619229442e-06,8.997407013945702e-08,1.333812691544579e-15,1.9243133906250422e-05,3.9470021562818555e-11,1.04510860862595e-17,1.0749175777476209e-11,8.987696120867407e-11,2.8140864419695174e-10,1.3725016504813377e-11,6.53105574355479e-23,1.6294727040576235e-14,3.5436720209184166e-13,8.142905787209601e-18,1.750729963101956e-24,6.307473868845069e-11,0.0011827771254887458,1.05866574971414e-12,6.2392557593003586e-12,5.56791932999497e-22,1.9639239835567445e-08,2.186134684879767e-10,1.848560177933689e-18,5.43538318652358e-12,7.856029585116881e-25,1.1534982113677777e-24,2.792605195323258e-20,1.922031692516125e-21,8.39542583727708e-21,1.342262131617445e-26,4.798851254664824e-25,1.7597788073695169e-28,1.3440078191263878e-13,1.9053132108593243e-25,2.462512991501655e-18,4.932224585241377e-20
0.01179665553550024,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976069216516,0.45034847421930757,1.70655829897232e-08,0.456899097522867,1.4759367186026378e-07,6.555503518440276e-12,1.3868844140383969e-06,9.040094721574111e-08,1.3417705834028257e-15,1.9243133924662096e-05,3.954497593537927e-11,1.0476737004005231e-17,1.0809588622615626e-11,9.049328209718636e-11,2.814086437567583e-10,1.3751705196295428e-11,6.53107661158431e-23,1.632652727107665e-14,3.556908241720656e-13,8.174236129515287e-18,1.7544689719200827e-24,6.337377217598711e-11,0.001182777120174974,1.0609245550801337e-12,6.268857346048526e-12,5.604898413769136e-22,1.9778190395982656e-08,2.201569606681353e-10,1.8525202550902622e-18,5.447090680915045e-12,7.940349142685372e-25,1.1603801028739299e-24,2.822560658200342e-20,1.9257688063308816e-21,8.411749579497311e-21,1.3502844334356827e-26,4.827482546613699e-25,1.778739627620197e-28,1.3468888787546605e-13,1.9315531229694742e-25,2.4964403855719335e-18,4.989972688353564e-20
0.011831650842847548,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976095593153,0.45034846931286493,1.71822602831394e-08,0.45689909388954225,1.4842064097284259e-07,6.568444651912708e-12,1.3898316771975453e-06,9.082827147239165e-08,1.3497460629610269e-15,1.9243133942952695e-05,3.961989737726367e-11,1.0502356884376711e-17,1.0870149391238835e-11,9.111195759383842e-11,2.8140864331684723e-10,1.3778330052689085e-11,6.531097440414912e-23,1.635826792920506e-14,3.5701497849153063e-13,8.205581845647422e-18,1.7582009762805883e-24,6.367311839540304e-11,0.0011827771148556954,1.0631791289221248e-12,6.298489942155733e-12,5.642011288837793e-22,1.9917697972805236e-08,2.2170662594753913e-10,1.8564729137347576e-18,5.458776243047468e-12,8.02530672790101e-25,1.167277203797484e-24,2.8527423706449057e-20,1.9294969787612547e-21,8.428034265962876e-21,1.358324640273312e-26,4.8561771167099475e-25,1.7978448546254933e-28,1.3497645411834932e-13,1.9580737989849707e-25,2.5307309515137967e-18,5.048201018671496e-20
0.011866646150194856,0.0005485282325552088,0.0915567593028733,0.0,0.000412297612193692,0.4503484644079158,1.7299381867628326e-08,0.45689909026028447,1.4924962783177313e-07,6.581356102900602e-12,1.392773419069422e-06,9.12560396272263e-08,1.3577390555688786e-15,1.924313396112116e-05,3.969478602682892e-11,1.052794752508665e-17,1.0930857908977159e-11,9.173298881734804e-11,2.8140864287720735e-10,1.3804891512206572e-11,6.531118230119995e-23,1.6389949126548325e-14,3.583396611101029e-13,8.236942820875615e-18,1.7619259893044412e-24,6.397277504681534e-11,0.001182777109530905,1.065429479166768e-12,6.328153320011854e-12,5.679257995365085e-22,2.0057762906655077e-08,2.2326246801265815e-10,1.8604181677594642e-18,5.47043991400644e-12,8.110903406884935e-25,1.174189448378825e-24,2.883151252560637e-20,1.9332162713050223e-21,8.444280165276059e-21,1.366382677603452e-26,4.884934696371609e-25,1.8170950892274637e-28,1.3526348165216706e-13,1.9848773528255567e-25,2.565387424934299e-18,5.106911802655772e-20
0.011901641457542165,0.0005485282325552088,0.0915567593028733,0.0,0.00041229761482477963,0.4503484595044581,1.7416947950335526e-08,0.456899086635086,1.5008063005395506e-07,6.594237939991837e-12,1.3957096499971511e-06,9.168424840926504e-08,1.3657494877328026e-15,1.9243133979168677e-05,3.976964165402926e-11,1.0553506917969237e-17,1.0991714000999572e-11,9.235637685501959e-11,2.8140864243784246e-10,1.383138940043054e-11,6.531138980772654e-23,1.6421570974504447e-14,3.596648618855128e-13,8.26831881644275e-18,1.7656440240888625e-24,6.42727398440231e-11,0.0011827771042006016,1.0676756137263821e-12,6.357847252810433e-12,5.716638575570701e-22,2.0198385534689925e-08,2.248244906413173e-10,1.8643560310400324e-18,5.482081734800368e-12,8.197143637437187e-25,1.1811167744602831e-24,2.9137882400681504e-20,1.936926659395996e-21,8.460487170153416e-21,1.374458473400134e-26,4.913755021183341e-25,1.8364909433359167e-28,1.3554997148621418e-13,2.0119659069640172e-25,2.60041255260471e-18,5.166107266415243e-20
0.011936636764889473,0.0005485282325552088,0.0915567593028733,0.0,0.00041229761745258234,0.4503484546024899,1.7534958735448782e-08,0.4568990830139394,1.5091364525757288e-07,6.607090228198495e-12,1.39864038030448e-06,9.211289455828526e-08,1.3737772845880918e-15,1.9243133997093862e-05,3.984446446007673e-11,1.0579037406602335e-17,1.1052717493274282e-11,9.298212280172092e-11,2.814086419987393e-10,1.3857824221275624e-11,6.531159692446032e-23,1.6453133584238846e-14,3.60990577618858e-13,8.299709732573204e-18,1.7693550937057166e-24,6.457301050158602e-11,0.0011827770988647804,1.069917540497871e-12,6.3875715144593704e-12,5.754153068016053e-22,2.03395661908604e-08,2.2639269743160377e-10,1.868286517415746e-18,5.49370174636105e-12,8.284027832073552e-25,1.1880591156780992e-24,2.944654248734919e-20,1.9406282137815636e-21,8.476655589592516e-21,1.382551952662842e-26,4.942637821790993e-25,1.8560330151834718e-28,1.3583592462759394e-13,2.0393415925630645e-25,2.6358090924472097e-18,5.225789635774064e-20
0.011971632072236782,0.0005485282325552088,0.0915567593028733,0.0,0.00041229762007709736,0.4503484497020089,1.76534144252414e-08,0.4568990793968369,1.5174867106307308e-07,6.61991303569859e-12,1.4015656202958164e-06,9.254197482520023e-08,1.3818223728199817e-15,1.924313401489832e-05,3.9919254131146945e-11,1.060453636003253e-17,1.1113868211129375e-11,9.361022771563357e-11,2.8140864155990434e-10,1.3884195723765786e-11,6.531180365212933e-23,1.6484637066737084e-14,3.6231679742558173e-13,8.33111531603922e-18,1.7730592112032018e-24,6.487358474968557e-11,0.00118277709352344,1.0721552673640325e-12,6.4173258796759475e-12,5.7918015139726325e-22,2.0481305205647325e-08,2.2796709210387953e-10,1.872209640711522e-18,5.5052999895434224e-12,8.371561218456655e-25,1.1950164105149523e-24,2.9757502175184723e-20,1.944320899117511e-21,8.492785269239721e-21,1.3906630438495743e-26,4.97158283442347e-25,1.8757219188911253e-28,1.361213420818163e-13,2.0670065493022304e-25,2.671579813530321e-18,5.2859611361076015e-20
0.01200662737958409,0.0005485282325552088,0.0915567593028733,0.0,0.00041229762269833,0.450348444803013,1.777231521886307e-08,0.4568990757837709,1.5258570509201716e-07,6.632706427444063e-12,1.404485380256266e-06,9.297148597163379e-08,1.3898846772662431e-15,1.9243134032580186e-05,3.999401095945269e-11,1.0630006831042179e-17,1.1175165980894786e-11,9.424069266865312e-11,2.8140864112132154e-10,1.3910504498787798e-11,6.531200999146247e-23,1.6516081532743083e-14,3.636435190679225e-13,8.362535486371892e-18,1.7767563896042436e-24,6.517446031697557e-11,0.0011827770881765753,1.074388802192101e-12,6.447110123876309e-12,5.829583950336344e-22,2.06236029063823e-08,2.2954767816499768e-10,1.8761254147134317e-18,5.516876505126045e-12,8.459743290123654e-25,1.2019885917872902e-24,3.007077056953485e-20,1.9480047983970042e-21,8.508876571572531e-21,1.3987916712977673e-26,5.000589788655081e-25,1.8955582495797725e-28,1.3640622485222223e-13,2.094962925567713e-25,2.707727496060479e-18,5.346623992451057e-20
0.012041622686931399,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976253162758,0.4503484399055004,1.7891661313774104e-08,0.45689907217473413,1.534247449684311e-07,6.64547047129072e-12,1.4073996704516665e-06,9.340142477027452e-08,1.3979641249117872e-15,1.9243134050141594e-05,4.0068734523695177e-11,1.0655445379086548e-17,1.123661062803012e-11,9.487351868918117e-11,2.814086406830004e-10,1.3936750192895162e-11,6.531221594318484e-23,1.6547467092833433e-14,3.64970730652016e-13,8.39396997057963e-18,1.7804466419082236e-24,6.54756349502315e-11,0.0011827770828241864,1.0766181528354978e-12,6.476924023295556e-12,5.867500417519023e-22,2.0766459616912e-08,2.3113445928204825e-10,1.8800338531963162e-18,5.5284313338109704e-12,8.548580360566505e-25,1.2089755988906686e-24,3.038635709875394e-20,1.9516798618485887e-21,8.524929279230438e-21,1.4069377641956892e-26,5.02965842179416e-25,1.9155426243100842e-28,1.366905739405513e-13,2.1232128782232036e-25,2.7442549313805506e-18,5.4077804292874124e-20
0.012076617994278708,0.0005485282325552088,0.0915567593028733,0.0,0.00041229762793094156,0.4503484350094686,1.8011452904078148e-08,0.4568990685697188,1.5426578831722126e-07,6.658205232040061e-12,1.4103085011286259e-06,9.38317880044835e-08,1.406060640216636e-15,1.924313406758008e-05,4.0143425248247593e-11,1.0680855980864434e-17,1.1298201979259123e-11,9.550870682721345e-11,2.814086402449213e-10,1.3962933514715918e-11,6.531242150802283e-23,1.6578793857329826e-14,3.662984312168603e-13,8.42541871375602e-18,1.7841299810892877e-24,6.577710639179654e-11,0.0011827770774662668,1.0788433271318599e-12,6.506767354847829e-12,5.905550950672472e-22,2.0909875657999982e-08,2.3272743886708082e-10,1.883934969892673e-18,5.539964516224085e-12,8.638070626493606e-25,1.2159773635554198e-24,3.070427079726362e-20,1.9553461890442717e-21,8.540943827094064e-21,1.4151012459887456e-26,5.058788462054444e-25,1.9356756337146622e-28,1.3697439034639519e-13,2.151758572864832e-25,2.781164921957509e-18,5.469432670713118e-20
0.012111613301626016,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976305423215,0.45034843011491593,1.8131690182507063e-08,0.4568990649687174,1.5510883276605082e-07,6.670910776943281e-12,1.4132118825145556e-06,9.426257246859369e-08,1.4141741505980671e-15,1.9243134084898483e-05,4.0218082554579845e-11,1.0706234142810822e-17,1.1359939860138157e-11,9.614625808056014e-11,2.8140863980709787e-10,1.3989053972121739e-11,6.53126266866986e-23,1.6610061936404204e-14,3.6762660748840406e-13,8.456881415788832e-18,1.787806420098209e-24,6.607887240531721e-11,0.0011827770721028177,1.0810643329053882e-12,6.536639896280149e-12,5.943735589455713e-22,2.10538513468996e-08,2.3432662053893856e-10,1.887828778528116e-18,5.551476092915138e-12,8.728221934688171e-25,1.2229938264330418e-24,3.1024521152750076e-20,1.9590037106862024e-21,8.556919912527148e-21,1.4232820469056565e-26,5.087979648301555e-25,1.955957899185595e-28,1.3725767506773875e-13,2.180602183513432e-25,2.818460281381418e-18,5.531582940161627e-20
0.012146608608973325,0.0005485282325552088,0.0915567593028733,0.0,0.00041229763315042434,0.45034842522184004,1.825237333809483e-08,0.4568990613717224,1.5595387594312435e-07,6.683587170903657e-12,1.416109824817709e-06,9.469377496759708e-08,1.422304579982971e-15,1.9243134102093527e-05,4.02927070553748e-11,1.0731585041722408e-17,1.142182409782556e-11,9.678617347861729e-11,2.814086393695062e-10,1.401511243466874e-11,6.531283147993613e-23,1.6641271439954278e-14,3.689552602222298e-13,8.488358056061322e-18,1.7914759718605037e-24,6.638093074634255e-11,0.001182777066733831,1.0832811779641798e-12,6.5665414259935174e-12,5.982054367177973e-22,2.1198386997858112e-08,2.3593200761040383e-10,1.8917152927810027e-18,5.5629661043579084e-12,8.819030653239835e-25,1.2300249177680616e-24,3.1347117104532796e-20,1.962652549005874e-21,8.572858069368718e-21,1.4314800891334889e-26,5.117231706829082e-25,1.976390005227876e-28,1.3754042910043702e-13,2.209745892959364e-25,2.856143834350247e-18,5.594233460643683e-20
0.012181603916320633,0.0005485282325552088,0.0915567593028733,0.0,0.00041229763575524207,0.45034842033023903,1.8373502558950044e-08,0.4568990577787264,1.5680091547981988e-07,6.69623448038067e-12,1.4190023382272173e-06,9.512539231733571e-08,1.430451856413469e-15,1.9243134119168976e-05,4.0367297944556923e-11,1.0756902817106604e-17,1.1483854517929934e-11,9.742845398754565e-11,2.81408638932165e-10,1.4041108219875875e-11,6.531303588845453e-23,1.6672422477752806e-14,3.702843742393186e-13,8.519848296917753e-18,1.7951386492785624e-24,6.668327919574771e-11,0.001182777061359311,1.0854938701033869e-12,6.596471723241965e-12,6.020507322873777e-22,2.1343482921574854e-08,2.3754360365805654e-10,1.8955945263287968e-18,5.574434590950421e-12,8.910506794781177e-25,1.2370705799434785e-24,3.167206822936781e-20,1.9662926079047577e-21,8.588757877938573e-21,1.439695304384808e-26,5.146544378753058e-25,1.996972579574968e-28,1.3782265343873541e-13,2.239191892350304e-25,2.894218416672731e-18,5.657386454385477e-20
0.012216599223667942,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976383567857,0.4503484154401108,1.8495078028982185e-08,0.4568990541897217,1.576499490075626e-07,6.708852770714967e-12,1.4218894329131224e-06,9.555742134433802e-08,1.4386159030646535e-15,1.92431341361205e-05,4.044185611045731e-11,1.0782194201953289e-17,1.1546030948095403e-11,9.807310061767755e-11,2.8140863849504393e-10,1.4067042420120535e-11,6.53132399129754e-23,1.67035151592704e-14,3.7161395263724165e-13,8.551352164458122e-18,1.7987944652293975e-24,6.698591552172204e-11,0.0011827770559792463,1.0877024171016008e-12,6.626430567901484e-12,6.0590944878874875e-22,2.148913942583401e-08,2.3916141188988855e-10,1.8994664927948672e-18,5.585881593014899e-12,9.002644145543552e-25,1.244130741168921e-24,3.199938333369289e-20,1.969924040986074e-21,8.604620009082291e-21,1.447927613070932e-26,5.175917387659464e-25,2.0177061980633735e-28,1.3810434907476496e-13,2.26894238165748e-25,2.932686875248309e-18,5.721044143167475e-20
0.01225159453101525,0.0005485282325552088,0.0915567593028733,0.0,0.00041229764095504463,0.4503484105514531,1.8617099931817695e-08,0.4568990506047011,1.585009741615583e-07,6.721442107108594e-12,1.4247711190264167e-06,9.598985888580848e-08,1.4467966488915202e-15,1.9243134152953085e-05,4.051638041304214e-11,1.0807451565521937e-17,1.1608353213926786e-11,9.872011430221099e-11,2.8140863805816953e-10,1.409291408816033e-11,6.531344355421475e-23,1.673454959388775e-14,3.729439775826674e-13,8.582869268579059e-18,1.802443432567265e-24,6.728883752281514e-11,0.001182777050593643,1.0899068267251247e-12,6.656417740729249e-12,6.097815900783428e-22,2.163535681481807e-08,2.407854358473458e-10,1.903331205809945e-18,5.597307150798229e-12,9.095455780759798e-25,1.2512053462273553e-24,3.232907212738653e-20,1.9735467148782127e-21,8.620443880340413e-21,1.4561769490320608e-26,5.205350477951899e-25,2.038591497734941e-28,1.383855169990472e-13,2.2989995691216856e-25,2.9715520680752988e-18,5.785208747850445e-20
0.012286589838362559,0.0005485282325552088,0.0915567593028733,0.0,0.00041229764355003314,0.4503484056642641,1.8739568446142635e-08,0.4568990470236569,1.5935398857633244e-07,6.734002555896666e-12,1.4276474066990757e-06,9.642270178973235e-08,1.454994015983059e-15,1.9243134169660972e-05,4.05908721475343e-11,1.0832683653342486e-17,1.1670821143617802e-11,9.936949603421377e-11,2.8140863762150264e-10,1.4118724628993245e-11,6.531364681289216e-23,1.6765525890643253e-14,3.7427445541495797e-13,8.614399700005643e-18,1.8060855641207766e-24,6.759204297920262e-11,0.0011827770452024894,1.0921071067230522e-12,6.686433023063248e-12,6.13667159079048e-22,2.1782135389903317e-08,2.42415678626867e-10,1.9071886789411656e-18,5.608711304471629e-12,9.188931835281713e-25,1.2582943205154113e-24,3.2661143228839286e-20,1.97716082719263e-21,8.636230354751774e-21,1.4644432301452162e-26,5.234843369304954e-25,2.059629042055583e-28,1.3866615820000108e-13,2.3293656718834955e-25,3.0108168642229146e-18,5.849882488843295e-20
0.012321585145709867,0.0005485282325552088,0.0915567593028733,0.0,0.00041229764614173685,0.4503484007785415,1.8862483751298407e-08,0.4568990434465819,1.6020898989108664e-07,6.746534180306558e-12,1.4305183060440955e-06,9.685594691451077e-08,1.4632079346328175e-15,1.9243134186250807e-05,4.066532967711443e-11,1.085788054883771e-17,1.1733434562699823e-11,1.0002124671235192e-10,2.8140863718507977e-10,1.414447272191445e-11,6.531384968972005e-23,1.6796444158535017e-14,3.7560536456131137e-13,8.645942994568204e-18,1.8097208726963295e-24,6.789552970764035e-11,0.001182777039805793,1.0943032648330615e-12,6.716476197161172e-12,6.1756615961876335e-22,2.1929475448789637e-08,2.4405214374321853e-10,1.9110389257744033e-18,5.6200940941314396e-12,9.283089723009163e-25,1.2653976121547007e-24,3.299560654775274e-20,1.980766191990803e-21,8.651978620285459e-21,1.4727263933101493e-26,5.264395810942478e-25,2.080819481846482e-28,1.389462736644408e-13,2.3600429152381884e-25,3.050484143848744e-18,5.915067585482304e-20
0.012356580453057176,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976487301741,0.4503483958942836,1.898584602057828e-08,0.4568990398734684,1.6106597574325668e-07,6.759037048618324e-12,1.4333838271555267e-06,9.728959112953227e-08,1.4714383253336424e-15,1.924313420271494e-05,4.073975490590273e-11,1.0883053591537898e-17,1.179619329999459e-11,1.006753673144653e-10,2.8140863674885057e-10,1.4170160216578596e-11,6.531405218541637e-23,1.6827304506161283e-14,3.769367159146245e-13,8.677499333769931e-18,1.8133493710742e-24,6.819929549955768e-11,0.0011827770344035394,1.0964953087747234e-12,6.746547045808793e-12,6.214785943904583e-22,2.207737728650341e-08,2.456948341731028e-10,1.9148819598187755e-18,5.631455559798403e-12,9.377914402538486e-25,1.2725151426215816e-24,3.333247043125717e-20,1.984363069466181e-21,8.667689813290444e-21,1.4810263527546404e-26,5.2940075167912715e-25,2.102163362642151e-28,1.3922586437708441e-13,2.391033533487331e-25,3.0905567981582032e-18,5.980766256667149e-20
0.012391575760404484,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976513153259,0.450348391011488,1.9109655429323427e-08,0.4568990363043091,1.6192494377629433e-07,6.771511220864357e-12,1.4362439801085115e-06,9.772363131419681e-08,1.4796851203637032e-15,1.9243134219062166e-05,4.081414544883117e-11,1.0908189924591939e-17,1.185909718087493e-11,1.0133185870291265e-10,2.8140863631286414e-10,1.4195785257894475e-11,6.531425430068954e-23,1.685810704215037e-14,3.782684825701487e-13,8.709068147592753e-18,1.816971072013245e-24,6.850333819051538e-11,0.0011827770289957395,1.0986832462573569e-12,6.776645352763029e-12,6.254044672155232e-22,2.2225841194292337e-08,2.4734375341455763e-10,1.9187177946178136e-18,5.642795741418915e-12,9.473429450082704e-25,1.2796468647135605e-24,3.3671745090224147e-20,1.987951198479912e-21,8.683362793317282e-21,1.4893430498075653e-26,5.323678243221482e-25,2.1236613558060844e-28,1.3950493132105537e-13,2.422339768936305e-25,3.1310377294373912e-18,6.046980720049094e-20
0.012423071537017062,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976536391719,0.45034838661822063,1.9221466340482218e-08,0.4568990330954405,1.6269970782088842e-07,6.78271349601957e-12,1.438813536301172e-06,9.811460346485779e-08,1.4871211969228167e-15,1.924313423366715e-05,4.0881068970769416e-11,1.0930792256487295e-17,1.1915834630426771e-11,1.0192472876919659e-10,2.8140863592063546e-10,1.4218796254249471e-11,6.531443587976571e-23,1.6885779984974923e-14,3.7946743997606286e-13,8.737490962297531e-18,1.820224801569957e-24,6.87772115460107e-11,0.0011827770241239638,1.1006488853244198e-12,6.80375712755791e-12,6.289492443581453e-22,2.2359939519630874e-08,2.4883310874064394e-10,1.9221639016990252e-18,5.652983739966849e-12,9.55996682801988e-25,1.2860774826281511e-24,3.3979160388711724e-20,1.991173295873491e-21,8.697436944055362e-21,1.496842316385738e-26,5.350432126915957e-25,2.1431417653607895e-28,1.39755644559142e-13,2.450787094953897e-25,3.1678220529926167e-18,6.107016571839789e-20
0.01245456731362964,0.0005485282325552088,0.0915567593028733,0.0,0.0004122976559603623,0.45034838222613455,1.933363969444439e-08,0.4568990298897633,1.634760738046462e-07,6.793892634134713e-12,1.4413787597488385e-06,9.850589157297162e-08,1.4945704451093837e-15,1.924313424817552e-05,4.09479653459096e-11,1.0953367721256122e-17,1.1972689381127525e-11,1.0251952056470437e-10,2.814086355285857e-10,1.4241757346819856e-11,6.531461715179439e-23,1.6913406266874566e-14,3.8066672849980825e-13,8.765923723160035e-18,1.8234730447811382e-24,6.905130584147968e-11,0.0011827770192476884,1.1026112099879841e-12,6.830890812229315e-12,6.325049109605025e-22,2.2494493563427385e-08,2.503275141912734e-10,1.9256041981218817e-18,5.663154559746304e-12,9.647062991680637e-25,1.2925194931210143e-24,3.4288542112053855e-20,1.9943884030153058e-21,8.711480561573848e-21,1.504355023921567e-26,5.3772334003616955e-25,2.162747904700152e-28,1.4000593505327543e-13,2.4794935414998076e-25,3.204941572367495e-18,6.16747362671192e-20
0.012486063090242217,0.0005485282325552088,0.0915567593028733,0.0,0.00041229765827890643,0.4503483778352285,1.9446175611778202e-08,0.4568990266872722,1.6425404001094806e-07,6.8050486775181826e-12,1.443939657757651e-06,9.889749338532976e-08,1.5020328071445499e-15,1.9243134262583665e-05,4.1014835149478977e-11,1.0975921517017572e-17,1.2029661308108607e-11,1.0311623475542506e-10,2.8140863513669054e-10,1.4264669411612692e-11,6.531479811729417e-23,1.6940985966473027e-14,3.818663513333132e-13,8.79436646799284e-18,1.826715810897459e-24,6.932561949189171e-11,0.0011827770143669058,1.1045702258359625e-12,6.858046250465041e-12,6.360714689973675e-22,2.2629503531835535e-08,2.518269719252908e-10,1.929038693670594e-18,5.673308229724548e-12,9.734710356438e-25,1.298972841372896e-24,3.4599896588748653e-20,1.9975966431828756e-21,8.725494184258502e-21,1.5118811114057057e-26,5.404081855669943e-25,2.1824801878373264e-28,1.4025580351625842e-13,2.5084607609233304e-25,3.2423984257981067e-18,6.228353499755782e-20
