Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55),CH4(41),CH4X(776),CH3O2X(49),CH2OX(176),CHOX(175),SX(56),OCCO(335),SX(681),C2H6O(768),SX(505)
2.306361823643298e-07,0.00053584454179025,0.1557,0.0,0.000322142322080089,0.6423901519859441,0.20066424050634094,1.6062872748150319e-12,1.4279883242293616e-12,4.1555451314159134e-10,5.247101324118148e-15,2.5338844833683225e-09,6.7481516535589836e-12,1.9074132734755903e-05,1.253511248366479e-13,3.908701715633436e-17,7.537609809904092e-15,0.0012351986726153365,2.369080370505928e-16,5.397824313213291e-07,1.4784692934095107e-27,1.3966470843183707e-23,1.770373531868122e-08,1.629933363535195e-14,3.5252249100027323e-28,9.288872074211479e-11,1.31705746759813e-10,1.7396306493720123e-08,1.1897350774777397e-12,2.9943278200530742e-18,1.7395969776950785e-12,1.056581504271245e-15,2.726581292507682e-32,2.9297536781063016e-29,4.829237510788593e-16,8.829722275029728e-16,7.06400613676765e-17,2.1971479093432942e-16,5.136402702567081e-15,7.904621623856301e-12,2.651748393795809e-17,1.724463791961432e-20,9.877419160970803e-33,9.669560036334179e-23,1.483051201098242e-22,1.0983627164359795e-11,1.1598383130185205e-10,1.0707711639922898e-27,6.361838344217118e-17,2.1636647796489072e-16,4.618451771327476e-15,2.7815392341094868e-21,3.908645015270879e-21,2.0842676721726935e-17,3.1552559839866534e-17
2.307689483753082e-07,0.00053584454179025,0.1557,0.0,0.0003221419833207188,0.6423901510909413,0.2006642401398087,1.613400233512316e-12,1.4400094827742836e-12,4.16627656881276e-10,5.307600461689599e-15,2.5471858099503596e-09,6.805237756515439e-12,1.9074108996092876e-05,1.2601597949078644e-13,3.941305180446907e-17,7.600496897433358e-15,0.0012351973398939974,2.382058736256497e-16,5.414145671146779e-07,1.4873635058755474e-27,1.4125435327043824e-23,1.7754507549396876e-08,1.6386685471179583e-14,3.556125415980197e-28,9.337852950259676e-11,1.3236682595017754e-10,1.7406185329443052e-08,1.1897325726573571e-12,3.0290025368924486e-18,1.7457309336209749e-12,1.0589493908293893e-15,2.772213231364908e-32,2.979160334947306e-29,4.840082351705557e-16,8.822801511348078e-16,7.036996783340179e-17,2.1893926747509132e-16,5.149004545786571e-15,7.916141874835792e-12,2.649018972829776e-17,1.7346403834465708e-20,1.0044511438710984e-32,9.776733181467966e-23,1.493098574268778e-22,1.1039595810534482e-11,1.1659733473353285e-10,1.0829641330634884e-27,6.381049226460318e-17,2.1701979454576897e-16,4.657349485709271e-15,2.801103068136901e-21,3.9168726995735494e-21,2.088401066056589e-17,3.174361531033276e-17
2.3090171438628658e-07,0.00053584454179025,0.1557,0.0,0.00032214164363827415,0.6423901501934548,0.2006642397722183,1.6205489128135125e-12,1.4521309011131061e-12,4.1770388623015887e-10,5.368788621635802e-15,2.5605581754891296e-09,6.8628031527222195e-12,1.9074085194352716e-05,1.2668424474518453e-13,3.9741735562175717e-17,7.663895271026808e-15,0.0012351960035532536,2.3951095322675014e-16,5.430511749684922e-07,1.49631347423833e-27,1.428617215450237e-23,1.7805400399354506e-08,1.6474492824258404e-14,3.5872876123266655e-28,9.387096248079032e-11,1.330313771385826e-10,1.7416064154893493e-08,1.1897300610263455e-12,3.0640767127979926e-18,1.7518866274925587e-12,1.0613237605184534e-15,2.81859931249979e-32,3.029393776050733e-29,4.85095689820226e-16,8.815878609243212e-16,7.05706023687762e-17,2.1981316248355424e-16,5.160232718505118e-15,7.927687244106779e-12,2.6464237176139116e-17,1.744873098196707e-20,1.0214421084957359e-32,9.885087617949565e-23,1.503597025955477e-22,1.1095860527791537e-11,1.1721412882775261e-10,1.0952930496277589e-27,6.400312593593597e-17,2.1767489572096182e-16,4.696576169504817e-15,2.8208051150044175e-21,3.931311477878934e-21,2.0925459825551656e-17,3.1935773067793266e-17
2.3103448039726496e-07,0.00053584454179025,0.1557,0.0,0.0003221413030307846,0.6423901492934786,0.2006642394035673,1.627733500430143e-12,1.4643533943706573e-12,4.187832096335429e-10,5.4306734962701636e-15,2.5740019496520045e-09,6.920851775236245e-12,1.9074061329412005e-05,1.273559362956139e-13,4.007308890910425e-17,7.727808884403949e-15,0.00123519466358546,2.408233160672242e-16,5.44692264411936e-07,1.5053195538075311e-27,1.444870046870993e-23,1.7856414012493565e-08,1.6562757854788018e-14,3.6187135989423795e-28,9.436603335930433e-11,1.3369941806683917e-10,1.7425942970043646e-08,1.1897275425703678e-12,3.099554898825857e-18,1.758064133837888e-12,1.063704627123986e-15,2.865751613960925e-32,3.0804676824350013e-29,4.861861213215654e-16,8.809013090240097e-16,7.09955874265567e-17,2.210454787007368e-16,5.171105869270208e-15,7.93925831119824e-12,2.644367709371196e-17,1.75516221144496e-20,1.0387195313279081e-32,9.99463618128312e-23,1.5090011359489036e-22,1.1152422904868442e-11,1.178342306970309e-10,1.1077593851354684e-27,6.41962855691963e-17,2.1833178525524456e-16,4.736134585707974e-15,2.8406463542471742e-21,3.943483534186991e-21,2.0967026337637033e-17,3.212903898370066e-17
2.3116724640824334e-07,0.00053584454179025,0.1557,0.0,0.0003221409614962794,0.6423901483910074,0.20066423903385322,1.6349541848042204e-12,1.4766777824757266e-12,4.1986563555042093e-10,5.4932628414272276e-15,2.5875175034419893e-09,6.979387580657009e-12,1.9074037401147657e-05,1.280310699030577e-13,4.040713249887197e-17,7.792241718669125e-15,0.0012351933199829688,2.4214300252833655e-16,5.463378449789576e-07,1.5143821020430125e-27,1.4613039756066086e-23,1.7907548532201642e-08,1.6651482736592236e-14,3.6504055050081273e-28,9.486375587024286e-11,1.343709665388338e-10,1.7435821774865685e-08,1.189725017274751e-12,3.135441684570814e-18,1.7642635273451554e-12,1.0660920044355812e-15,2.9136825666472273e-32,3.132395905214964e-29,4.872795360398524e-16,8.802140821568103e-16,7.100065372238584e-17,2.209395339413616e-16,5.1831702904980135e-15,7.950855951034404e-12,2.6425567107873008e-17,1.7655080001700957e-20,1.0562881928288607e-32,1.0105391810595858e-22,1.5157471093795748e-22,1.1209284536794459e-11,1.184576575152475e-10,1.1203646423594009e-27,6.438997227246269e-17,2.1899046691862386e-16,4.7760275145403135e-15,2.8606277706611674e-21,3.951976525953553e-21,2.100871168129101e-17,3.232341895690427e-17
2.3130001241922173e-07,0.00053584454179025,0.1557,0.0,0.0003221406190327876,0.6423901474860351,0.20066423866307356,1.6422111554342945e-12,1.4891048923075176e-12,4.2095117245947495e-10,5.5565645047918225e-15,2.6011052097875977e-09,7.038414559573994e-12,1.907401340943391e-05,1.28709661382304e-13,4.074388708360483e-17,7.857197784831368e-15,0.0012351919727381275,2.434700532324711e-16,5.479879262069661e-07,1.5235014784487958e-27,1.4779209526896685e-23,1.79588041010678e-08,1.6740669644995988e-14,3.682365458424034e-28,9.536414381706483e-11,1.3504604044796535e-10,1.7445700569331703e-08,1.1897224851250188e-12,3.1717417158178145e-18,1.7704848829325247e-12,1.068485906248976e-15,2.9624049322398226e-32,3.185192541729001e-29,4.883759403521781e-16,8.795353052337454e-16,7.091199586068518e-17,2.2081410662965034e-16,5.19534212842644e-15,7.962479667878959e-12,2.6406481018008848e-17,1.7759107415719446e-20,1.0741529602357157e-32,1.0217367594857741e-22,1.5263038933953148e-22,1.1266447027700154e-11,1.1908442654470513e-10,1.1331103129214919e-27,6.458418715312067e-17,2.1965094448612948e-16,4.816257761246004e-15,2.8807503566428322e-21,3.962449116371369e-21,2.1050510832516528e-17,3.2518918913452177e-17
2.3143277843020011e-07,0.00053584454179025,0.1557,0.0,0.00032214027563833795,0.6423901465785565,0.20066423829122593,1.6495046027659337e-12,1.5016355569984425e-12,4.2203982885698186e-10,5.620586416974022e-15,2.61476544334407e-09,7.097936733161847e-12,1.9073989354145164e-05,1.2939172659514266e-13,4.1083373534189575e-17,7.922681122875692e-15,0.001235190621843284,2.4480450901914675e-16,5.496425176366043e-07,1.5326780445961328e-27,1.4947229368800053e-23,1.801018086096106e-08,1.6830320759656065e-14,3.7145955939056566e-28,9.586721106721773e-11,1.3572465776788217e-10,1.7455579353413746e-08,1.1897199461069074e-12,3.2084596889543805e-18,1.776728275726348e-12,1.0708863463661732e-15,3.0119314594672027e-32,3.238871912721682e-29,4.894753405858581e-16,8.788491214522363e-16,7.121199023948861e-17,2.218565023665248e-16,5.2065297460106474e-15,7.974128970211302e-12,2.6386984096749484e-17,1.7863707134377796e-20,1.0923187792538011e-32,1.0330576758300743e-22,1.534814693443395e-22,1.1323911989874724e-11,1.1971455512700825e-10,1.1459978927329646e-27,6.477893132310565e-17,2.203132217308559e-16,4.856828153552955e-15,2.9010151114282845e-21,3.97534366577869e-21,2.1092423835705848e-17,3.2715544807588486e-17
2.315655444411785e-07,0.00053584454179025,0.1557,0.0,0.0003221399313109569,0.6423901456685657,0.20066423791830776,1.6568347182687802e-12,1.5142706164511335e-12,4.2313161325815013e-10,5.685336598612573e-15,2.62849858063e-09,7.157958155714663e-12,1.9073965235158032e-05,1.3007728145822564e-13,4.1425612910266986e-17,7.988695801315272e-15,0.0012351892672907803,2.461464109620096e-16,5.513016288133114e-07,1.5419121647093211e-27,1.5117119244530148e-23,1.8061678952969885e-08,1.6920438274462826e-14,3.747098077676489e-28,9.637297155720082e-11,1.364068365588058e-10,1.746545812708379e-08,1.1897174002059369e-12,3.245600355484074e-18,1.7829937810774804e-12,1.073293338594457e-15,3.0622750371669537e-32,3.293448582931162e-29,4.905777430726589e-16,8.781801225554273e-16,7.155208738225576e-17,2.227838697812288e-16,5.217796797266356e-15,7.985804473752174e-12,2.6365896968255355e-17,1.7968881953933544e-20,1.1107906815881062e-32,1.044503267198379e-22,1.5402193328715684e-22,1.138168104443092e-11,1.2034806068932605e-10,1.1590289177875904e-27,6.497420589504875e-17,2.2097730242504713e-16,4.8977415435944355e-15,2.9214230416528917e-21,3.9865518327495684e-21,2.1134453516817527e-17,3.2913302621664087e-17
2.3169831045215688e-07,0.00053584454179025,0.1557,0.0,0.00032213958604867057,0.6423901447560569,0.20066423754431661,1.6642016941660663e-12,1.5270109155691895e-12,4.242265341920752e-10,5.750823137218015e-15,2.6423049995360793e-09,7.218482906028234e-12,1.9073941052348753e-05,1.3076634195051088e-13,4.177062647382714e-17,8.055245913992649e-15,0.001235187909072958,2.474958003080188e-16,5.529652692858814e-07,1.5512042053446201e-27,1.528889950074646e-23,1.811329851760442e-08,1.7011024395711105e-14,3.7798751012302374e-28,9.688143927436064e-11,1.3709259494466433e-10,1.7475336890313767e-08,1.1897148474074426e-12,3.283168507661427e-18,1.7892814745022118e-12,1.0757068967441697e-15,3.1134490822084794e-32,3.3489372996916405e-29,4.916831541955338e-16,8.775037006441189e-16,7.153201354160582e-17,2.227223009242565e-16,5.229988152836783e-15,7.997506700995168e-12,2.634614664651974e-17,1.8074634686625468e-20,1.1295737627899382e-32,1.0560748815976274e-22,1.5487698531330279e-22,1.1439755818975135e-11,1.2098496072183104e-10,1.1722049534647003e-27,6.517001197780794e-17,2.2164319034484937e-16,4.939000801507494e-15,2.941975159420891e-21,3.996391049364424e-21,2.1176600228465814e-17,3.3112198361779955e-17
2.3183107646313527e-07,0.00053584454179025,0.1557,0.0,0.000322139239849505,0.6423901438410247,0.20066423716925003,1.6716057239891036e-12,1.5398573079505706e-12,4.2532460021184096e-10,5.817054236628616e-15,2.6561850803295514e-09,7.279515105436185e-12,1.9073916805591753e-05,1.3145892409934318e-13,4.211843553265048e-17,8.122335589243842e-15,0.0012351865471821558,2.4885271860397967e-16,5.546334486077841e-07,1.5605545351238913e-27,1.546259038875348e-23,1.8165039694369185e-08,1.710208132858002e-14,3.812928849701536e-28,9.73926282941141e-11,1.377819511597624e-10,1.7485215643075533e-08,1.189712287696993e-12,3.3211690089896715e-18,1.7955914317978295e-12,1.0781270346340223e-15,3.1654671012436594e-32,3.4053531295074843e-29,4.927915803271114e-16,8.768365103007603e-16,7.150620788088261e-17,2.2288865943827217e-16,5.242063660396387e-15,8.009235178545015e-12,2.6325028963784703e-17,1.8180968143606155e-20,1.1486732307469467e-32,1.0677738859984867e-22,1.560445556059261e-22,1.1498137952386823e-11,1.2162527282379696e-10,1.1855275475671377e-27,6.536635068171876e-17,2.2231088926996484e-16,4.98060882879865e-15,2.9626724863329374e-21,4.008044196941179e-21,2.1218862752629125e-17,3.331223806513899e-17
2.3196384247411365e-07,0.00053584454179025,0.1557,0.0,0.0003221388927114853,0.6423901429234629,0.20066423679310552,1.6790470020942304e-12,1.5528106526981057e-12,4.264258198856067e-10,5.884038174581643e-15,2.6701392047776403e-09,7.341058902211262e-12,1.907389249476157e-05,1.3215504398083956e-13,4.2469061479307825e-17,8.189968983406724e-15,0.001235185181610709,2.5021720758666506e-16,5.563061763346795e-07,1.569963524396288e-27,1.5638212080789135e-23,1.8216902622129668e-08,1.7193611280521314e-14,3.8462615118680567e-28,9.790655274746486e-11,1.384749235080284e-10,1.749509438534089e-08,1.1897097210604047e-12,3.359606768140293e-18,1.8019237289465397e-12,1.0805537660878115e-15,3.2183423428145426e-32,3.462711341925937e-29,4.93903027782196e-16,8.761435447519424e-16,7.203089627266529e-17,2.2441738674124305e-16,5.252914245084863e-15,8.020989426279988e-12,2.630791854184802e-17,1.828788513925719e-20,1.1680943648724334e-32,1.079601659417912e-22,1.5655571101941512e-22,1.1556829090656228e-11,1.2226901466336408e-10,1.1989982402393933e-27,6.556322312208513e-17,2.2298040297726647e-16,5.022568546812748e-15,2.9835160500093187e-21,4.020490910815501e-21,2.126124067908064e-17,3.351342779746782e-17
2.3209660848509203e-07,0.00053584454179025,0.1557,0.0,0.0003221385446326345,0.6423901420033662,0.20066423641588055,1.6865257240981543e-12,1.5658718173147034e-12,4.275302018044254e-10,5.951783341836019e-15,2.684167756928575e-09,7.403118485719488e-12,1.9073868119735645e-05,1.3285471773402963e-13,4.282252605415181e-17,8.258150281074043e-15,0.0012351838123509508,2.515893092803127e-16,5.579834620276686e-07,1.5794315475244678e-27,1.581578555310936e-23,1.8268887438778032e-08,1.7285616483889875e-14,3.8798753329283305e-28,9.842322684994626e-11,1.3917153039925536e-10,1.7504973117081564e-08,1.1897071474830487e-12,3.3984867634053687e-18,1.8082784421878504e-12,1.0829871049335984e-15,3.2720885685544676e-32,3.521027519097773e-29,4.950175029145962e-16,8.754998153919595e-16,7.24385829134536e-17,2.252136503311358e-16,5.2643463830021564e-15,8.032770408580073e-12,2.6283291759983474e-17,1.839538851998829e-20,1.1878425556872584e-32,1.0915595992925526e-22,1.5666020551153102e-22,1.1615830890638259e-11,1.2291620401335548e-10,1.2126186499076317e-27,6.576063041224292e-17,2.236517352437888e-16,5.064882907343537e-15,3.0045068872354252e-21,4.030060700204985e-21,2.1303739473829022e-17,3.3715773651131e-17
2.3222937449607042e-07,0.00053584454179025,0.1557,0.0,0.00032213819561097547,0.6423901410807287,0.2006642360375727,1.6940420862935677e-12,1.5790416738660758e-12,4.2863775457155457e-10,6.020298191456802e-15,2.698271122059979e-09,7.465698067742872e-12,1.9073843680390736e-05,1.3355796155804033e-13,4.317885123410257e-17,8.326883694772741e-15,0.0012351824393952127,2.5296906586731427e-16,5.596653152504901e-07,1.5889589812926099e-27,1.5995332484089652e-23,1.8320994281672575e-08,1.7378099186283273e-14,3.913772588359147e-28,9.894266486265161e-11,1.3987179030022214e-10,1.7514851838269244e-08,1.18970456694995e-12,3.437814010735583e-18,1.8146556479262489e-12,1.0854270650000492e-15,3.32672069094043e-32,3.5803174190870457e-29,4.961350121717035e-16,8.747822104032986e-16,7.192759288679175e-17,2.238425270157579e-16,5.2778521628506774e-15,8.044579042578866e-12,2.6273765358866285e-17,1.850348115172539e-20,1.207923254249274e-32,1.1036491132012165e-22,1.5800505569119677e-22,1.1675145015015917e-11,1.2356685870303156e-10,1.2263904483503173e-27,6.595857365842934e-17,2.2432488985364014e-16,5.107554878588077e-15,3.025646039788635e-21,4.038755726308719e-21,2.1346352738890617e-17,3.391928174318332e-17
2.323621405070488e-07,0.00053584454179025,0.1557,0.0,0.0003221378456445321,0.6423901401555446,0.20066423565817942,1.7015962862530689e-12,1.5923211029653402e-12,4.2974848681330327e-10,6.089591292011115e-15,2.712449687758106e-09,7.528801901869223e-12,1.9073819176599165e-05,1.3426479169642936e-13,4.3538058795474866e-17,8.396173466626703e-15,0.001235181062735824,2.543565198206914e-16,5.613517455697242e-07,1.5985462028662835e-27,1.6176873613853028e-23,1.8373223287179305e-08,1.7471061613388442e-14,3.947955498558308e-28,9.946488113222821e-11,1.405757217848223e-10,1.7524730548875546e-08,1.1897019794469426e-12,3.477593597668283e-18,1.8210554227943388e-12,1.087873660126122e-15,3.3822531892803545e-32,3.640597123345516e-29,4.972555619246783e-16,8.742107879122555e-16,7.176948992030408e-17,2.2410740308276126e-16,5.290063347307752e-15,8.056413520035793e-12,2.6233117005718393e-17,1.861216587286688e-20,1.228342027098413e-32,1.1158716275444656e-22,1.5987959648953952e-22,1.173477313750777e-11,1.2422099666755442e-10,1.2403152072873679e-27,6.615705397257983e-17,2.2499987059221936e-16,5.150587459867416e-15,3.0469345587696998e-21,4.053001176508466e-21,2.138908914069164e-17,3.412395821775078e-17
2.324949065180272e-07,0.00053584454179025,0.1557,0.0,0.0003221374947313266,0.6423901392278085,0.20066423527769825,1.7091885223469974e-12,1.6057109906259196e-12,4.308624071702838e-10,6.159671285703111e-15,2.7267038430566456e-09,7.59243426813401e-12,1.907379460823658e-05,1.3497522444166893e-13,4.390017064753626e-17,8.466023868475367e-15,0.0012351796823651122,2.5575171379908855e-16,5.63042762554023e-07,1.6081935915849005e-27,1.6360429220309857e-23,1.842557459103149e-08,1.756450599791526e-14,3.9824263043784445e-28,9.99898900589636e-11,1.4128334349403618e-10,1.7534609248872027e-08,1.189699384960214e-12,3.517830656646313e-18,1.827477843633607e-12,1.0903269041569655e-15,3.4386987171644834e-32,3.701882921242047e-29,4.983791583835524e-16,8.735342699998794e-16,7.253953971215836e-17,2.258806367600294e-16,5.3007648538125865e-15,8.068273866832513e-12,2.6226667569294043e-17,1.8721445531263894e-20,1.2491045136248126e-32,1.1282285807158492e-22,1.5966122733936285e-22,1.1794716938711522e-11,1.2487863590851222e-10,1.254394478742488e-27,6.635607248029401e-17,2.25676681232004e-16,5.193983669965935e-15,3.0683735011819127e-21,4.064183674804441e-21,2.14319496281446e-17,3.432980925116309e-17
