Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),H2*(37)
7.469401821273052e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011794270701243515,0.22219657827837497,0.22211453589369895,0.22222216768397732,0.22213736311015822,3.342021666172098e-21,6.342561427812123e-16,-6.846020448054491e-19,3.374095695441133e-28,3.8431953942625784e-05,1.3944904989700436e-13,2.1242165753089773e-15,8.485911193803513e-05,0.00010768632841096002,5.453822785551204e-08,1.2757142761617426e-13,4.313729257796204e-16,4.637537072008572e-16,2.1446246775463905e-19,2.9586232537203613e-18,-2.3984951362489285e-21,1.599649410070782e-28,1.3366714566671414e-24,-3.0257005588070717e-52,6.4279669360084335e-06
7.513947739585051e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011785805021896298,0.22219648223970434,0.2221139441622026,0.22222216772484638,0.22213726495514874,3.395790184460586e-21,6.448364108164154e-16,-6.990728810398697e-19,3.48478219387116e-28,3.855332119978055e-05,1.384801678119685e-13,2.11326195614922e-15,8.495726694686234e-05,0.00010827805990487327,5.449736045448527e-08,1.2835147633161553e-13,4.329075661171168e-16,4.669749196447739e-16,2.1788070258069914e-19,3.009057689077163e-18,-1.876104507545121e-21,1.6318281327904787e-28,9.82612611510758e-25,-2.8834176724101078e-52,6.463321978424779e-06
7.558493657897051e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011777374082189962,0.22219638675526715,0.22211335286764164,0.22222216776553608,0.2221371687545901,3.450054308375716e-21,6.554983317768554e-16,-6.75279190683896e-19,3.290946754138595e-28,3.8673631409808614e-05,1.3752350100430029e-13,2.102450208430901e-15,8.505346750475786e-05,0.00010886935446337078,5.4456672417564556e-08,1.2913157386774206e-13,4.3441717976531357e-16,4.701821512382986e-16,2.2132971714601285e-19,3.0154781994600342e-18,4.73328827222138e-21,1.6545409408981911e-28,6.29682316788472e-25,-2.7464624803325485e-52,6.4986513108710505e-06
7.60303957620905e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011768977542797,0.22219629182212283,0.22211276200826494,0.22222216780604817,0.22213707448207648,3.50481569120198e-21,6.662413925411588e-16,-6.65427760798216e-19,3.2208437615487434e-28,3.8792890245851725e-05,1.3657882388878424e-13,2.0917786315545893e-15,8.51477400177026e-05,0.00010946021383762625,5.4416161991642115e-08,1.2991266311056844e-13,4.359019847708378e-16,4.733752636526587e-16,2.248095344791141e-19,3.0521101769939798e-18,-4.588348211325336e-21,1.675283439697357e-28,2.9807394163529406e-25,-2.620668537810719e-52,6.533955037524033e-06
7.64758549452105e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011760615067936961,0.2221961974373275,0.2221121715823383,0.22222216784638432,0.22213698211154642,3.5600714612840075e-21,6.770650755771008e-16,-5.955697990386498e-19,2.6034338021099513e-28,3.891110338903859e-05,1.3564591633495336e-13,2.081244589876327e-15,8.524011054702286e-05,0.00011005063976184449,5.437582744087411e-08,1.3069325971633205e-13,4.3736220202190737e-16,4.765541228898257e-16,2.2832018153037155e-19,2.877169390258091e-18,1.3799493768572862e-19,1.6857134046004466e-28,-2.683976093605854e-26,-2.5082087035097195e-52,6.569233261544898e-06
7.69213141283305e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011752286325338148,0.22219610359793493,0.22211158158814448,0.22222216788654642,0.22213689161727893,3.6158213827610984e-21,6.879688591683584e-16,-4.7977711697058875e-19,1.786658907440587e-28,3.9028276527718746e-05,1.3472456350298809e-13,2.070845510792408e-15,8.533060481380677e-05,0.00011064063395330708,5.4335667046589155e-08,1.3147422151656602e-13,4.3879805506271183e-16,4.797185992342674e-16,2.3186167841168442e-19,2.9060520855690033e-18,3.115922248375676e-20,1.6866521806084658e-28,-3.174575397420418e-25,-2.4187589686264296e-52,6.604486085089812e-06
7.736677331145049e-11,0.00048144307504249394,0.11111111111111112,0.0,0.001174399098619985,0.22219601030099653,0.22211099202398285,0.22222216792653593,0.22213680297388874,3.6720688054491456e-21,6.989522176372583e-16,-4.1618267716348413e-19,1.3177227052299784e-28,3.914441535668795e-05,1.3381455568822384e-13,2.060578882892565e-15,8.541924820326487e-05,0.00011123019811257943,5.4295679107189636e-08,1.3225663935799522e-13,4.4020976991234513e-16,4.828685672047387e-16,2.3543404823465467e-19,2.90828126748333e-18,3.515023404490925e-21,1.6871607303347614e-28,-5.536168857827633e-25,-2.3561345878219553e-52,6.639713609320446e-06
7.781223249457048e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011735728725155126,0.2221959175435619,0.22211040288816924,0.22222216796635472,0.22213671615632222,3.728818521624531e-21,7.100146215634773e-16,-4.2430445777089206e-19,1.385403412909748e-28,3.925952557642113e-05,1.3291568816939345e-13,2.0504422541611413e-15,8.550606576903573e-05,0.00011181933392374022,5.4255861938047125e-08,1.3304094051769169e-13,4.4159757488784622e-16,4.860039055057138e-16,2.390373281120588e-19,2.9658440252153704e-18,-7.406106308744746e-21,1.6939188459404556e-28,-7.544226452885255e-25,-2.3063990666815526e-52,6.674915934414339e-06
7.825769167769048e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011727499220233904,0.22219582532267906,0.222109814179036,0.22222216800600442,0.22213663113985313,3.786073567793074e-21,7.211555379986564e-16,-4.529425945337998e-19,1.6000064350126873e-28,3.9373612892321866e-05,1.320277610609233e-13,2.0404332302417308e-15,8.55910822374367e-05,0.00011240804305456185,5.4216213871392006e-08,1.33826293980131e-13,4.429617004309943e-16,4.891244969781525e-16,2.426715595902298e-19,3.026838433365137e-18,-9.014248611590255e-22,1.7048230656705273e-28,-9.614319534766768e-25,-2.250871984601955e-52,6.710093159575178e-06
7.870315086081047e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011719302152826613,0.2221957336353951,0.22210922589493157,0.2222221680454866,0.22213654790007822,3.843834256253371e-21,7.323744306769521e-16,-4.611224016799594e-19,1.6600484552165686e-28,3.948668301399144e-05,1.3115057917146393e-13,2.030549472778334e-15,8.567432201166093e-05,0.00011299632715661437,5.417673325619862e-08,1.3461206279114836e-13,4.443023789391898e-16,4.922302285499494e-16,2.4633677141955643e-19,3.075351308247518e-18,-2.0319076553212705e-21,1.7152419133591344e-28,-1.189928961429252e-24,-2.1848463780226456e-52,6.745245383042967e-06
7.914861004393047e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011711137207648225,0.22219564247875612,0.22210863803422032,0.22222216808480297,0.22213646641291324,3.9020995235234044e-21,7.436707602215291e-16,-4.509407485327195e-19,1.5788833463648668e-28,3.95987416544939e-05,1.3028395186829044e-13,2.0207886978033124e-15,8.575580917592151e-05,0.00011358418786549561,5.413741845806596e-08,1.3539827965192086e-13,4.456198446007693e-16,4.953209911864583e-16,2.5003297895776926e-19,3.101612997960176e-18,1.0694616688611186e-21,1.7233134042014514e-28,-1.4246857337732226e-24,-2.1171035637606033e-52,6.7803727021040646e-06
7.959406922705046e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011703004072702752,0.22219555184980788,0.22210805059528246,0.22222216812395515,0.22213638665458887,3.960869349538296e-21,7.55043984346984e-16,-4.439894576068492e-19,1.526610604873507e-28,3.9709794529645244e-05,1.2942769294598233e-13,2.0111486741882158e-15,8.583556749954266e-05,0.00011417162680094299,5.409826785909454e-08,1.3618531505093625e-13,4.469143332346413e-16,4.983966798410217e-16,2.537601973933064e-19,3.136959876334179e-18,-1.3413997001816758e-21,1.730420429977379e-28,-1.6491963737008754e-24,-2.0549287134761573e-52,6.815475213101137e-06
8.003952841017046e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011694902439248138,0.222195461745596,0.22210746357651404,0.22222216816294468,0.2221363086016467,4.020145109426349e-21,7.664935580576879e-16,-4.459971545590418e-19,1.5427098840443945e-28,3.981984735730507e-05,1.28581620498965e-13,2.001627222135659e-15,8.59136204409995e-05,0.00011475864556701575,5.40592798577602e-08,1.3697325785928491e-13,4.481860821338921e-16,5.014571934052038e-16,2.5751844904873947e-19,3.1763174212751327e-18,1.5391988843047278e-21,1.7380384882249867e-28,-1.8655507242145835e-24,-1.9964965752489375e-52,6.850553011442999e-06
8.048498759329045e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011686832001761628,0.22219537216316643,0.22210687697632647,0.22222216820177323,0.2221362322309351,4.079928521731602e-21,7.780189338420463e-16,-4.511057102741953e-19,1.5840705326901686e-28,3.9928905856681476e-05,1.2774555679852843e-13,1.9922222117284686e-15,8.598999115190646e-05,0.00011534524575225476,5.402045286878502e-08,1.377620205701331e-13,4.494353299132598e-16,5.045024346586727e-16,2.6130775878875465e-19,3.2251322548082585e-18,-1.5929619110087393e-21,1.7465299535633946e-28,-2.0839201290233173e-24,-1.936363502705887e-52,6.885606191614347e-06
8.093044677641045e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011678792457905508,0.22219528309956568,0.22210629079314648,0.2222221682404423,0.22213615751960533,4.140220339614026e-21,7.896195618626901e-16,-4.5126119526904745e-19,1.5850896135465713e-28,4.003697574764328e-05,1.2691932817441205e-13,1.982931561527707e-15,8.606470248095516e-05,0.00011593142892987188,5.3981785323005745e-08,1.3855146619765197e-13,4.506623163606227e-16,5.075323102189268e-16,2.6512814712262435e-19,3.2625722257528744e-18,2.0408376225579225e-21,1.755029211092231e-28,-2.308192203833062e-24,-1.873157202884888e-52,6.92063484718538e-06
8.137590595953044e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011670783508493298,0.22219519455184117,0.2221057050254161,0.22222216827895352,0.22213608444510777,4.201020867066395e-21,8.012948901426113e-16,-4.499523972919983e-19,1.576421125424955e-28,4.014406275004857e-05,1.2610276490044693e-13,1.9737532372217648e-15,8.613777697780252e-05,0.0001165171966578883,5.394327566724031e-08,1.3934166388420703e-13,4.518672822926297e-16,5.105467304910376e-16,2.689796301257614e-19,3.3071838822764364e-18,-2.6167269788314513e-21,1.7632190529835271e-28,-2.533433414416363e-24,-1.8093788049720505e-52,6.955639070821342e-06
8.182136514265044e-11,0.00048144307504249394,0.11111111111111112,0.0,0.001166280485745628,0.22219510651704152,0.22210511967159238,0.22222216831730834,0.22213601298518795,4.262330377776479e-21,8.1304436474726e-16,-4.475202907563245e-19,1.5575465015470623e-28,4.025017258308005e-05,1.252957010838286e-13,1.9646852503137107e-15,8.620923689690966e-05,0.00011710255047930667,5.390492236415241e-08,1.4013261775061933e-13,4.530504694143715e-16,5.135456096173693e-16,2.72862223179978e-19,3.3402466234726235e-18,3.496391698515494e-21,1.7709182119023005e-28,-2.755987903229064e-24,-1.74720964462417e-52,6.990618954291943e-06
8.226682432577043e-11,0.00048144307504249394,0.11111111111111112,0.0,0.001165485621181048,0.22219501899221686,0.2221045347301471,0.2222221683555083,0.22213594311788287,4.3241499066720455e-21,8.248674299626136e-16,-4.495821967104987e-19,1.575511826970033e-28,4.035531096459561e-05,1.244979745580409e-13,1.9557256568566515e-15,8.627910420133187e-05,0.00011768749192224143,5.386672389211488e-08,1.409244314613985e-13,4.542121201829747e-16,5.165288654272112e-16,2.7677594327111503e-19,3.3925823191669025e-18,-4.823891964007805e-21,1.7788951740544048e-28,-2.9759400006114716e-24,-1.6859520203422952e-52,7.025574588480684e-06
8.271228350889043e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011646937281624037,0.2221949319744193,0.22210395019956697,0.22222216839355494,0.22213587482151698,4.3864801486679545e-21,8.367635284692356e-16,-4.478653023958874e-19,1.5621017332979266e-28,4.045948361048288e-05,1.2370942677942035e-13,1.946872556225909e-15,8.634740056646085e-05,0.00011827202250010738,5.382867874507177e-08,1.417169664849616e-13,4.553524776750326e-16,5.19496419386295e-16,2.807208071186394e-19,3.4213523822264933e-18,6.988696616217769e-21,1.7867223083932721e-28,-3.1968684378118583e-24,-1.6244079020117479e-52,7.0605060633940855e-06
8.315774269201042e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011639047779984906,0.22219484546070306,0.22210336607835304,0.22222216843144976,0.22213580807469901,4.4493222217572504e-21,8.487321015123447e-16,-4.517661119485537e-19,1.5940330714262497e-28,4.0562696234032547e-05,1.229299027272417e-13,1.938124089939934e-15,8.641414738371967e-05,0.00011885614371173402,5.3790785432399516e-08,1.4251038491555764e-13,4.564717854579366e-16,5.224481965463185e-16,2.8469683011357375e-19,3.485290840722622e-18,-1.0402950776853862e-20,1.795153245022784e-28,-3.418276298343807e-24,-1.5618488230241533e-52,7.095413468170824e-06
8.360320187513042e-11,0.00048144307504249394,0.11111111111111112,0.0,0.001163118742296902,0.2221947594481248,0.2221027823650209,0.22222216846919418,0.2221357428563178,4.51267604895133e-21,8.607725890679204e-16,-4.4513620025354555e-19,1.5428082959921535e-28,4.066495454531213e-05,1.2215925080701778e-13,1.929478440508563e-15,8.647936576421031e-05,0.00011943985704157321,5.375304247876746e-08,1.4330442615212202e-13,4.575702874650329e-16,5.253841254944586e-16,2.8870402524726416e-19,3.495217001937659e-18,1.6033914862097118e-20,1.8026696816550795e-28,-3.640888188024375e-24,-1.4995335011586704e-52,7.130296891090762e-06
8.404866105825041e-11,0.00048144307504249394,0.11111111111111112,0.0,0.0011623355929608731,0.222194673933744,0.22210219905810047,0.22222216850678972,0.22213567914553894,4.576543195977708e-21,8.728844300048771e-16,-4.550615229205361e-19,1.6201426956955625e-28,4.076626425056492e-05,1.2139732275697702e-13,1.9209338303329414e-15,8.65430765423158e-05,0.00012002316395976688,5.3715448423997905e-08,1.440995281145993e-13,4.586482278746621e-16,5.2830413830299825e-16,2.927424058812171e-19,3.5899248149428226e-18,-2.5408345144673817e-20,1.8114533809143408e-28,-3.860899466784511e-24,-1.4369730247049785e-52,7.165156419583885e-06
