Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525)
3.987387708498778e-09,0.002725616131494464,0.0915567593028733,0.0,0.005106167628731323,0.4486829435632094,3.360076696172068e-36,0.45690061218777006,1.9472742401279464e-17,2.523850640446123e-24,5.823689935253991e-13,1.5498472917451186e-23,1.202779691086318e-38,0.00011127140254153348,6.204680495085074e-18,1.5521829077507358e-21,3.9160837960539014e-19,2.596635406484826e-17,1.5267292687050412e-10,1.0403307507826965e-19,1.097579381461747e-23,9.572240292626382e-16,1.7621589860453255e-22,1.866979493293544e-27,7.027158018777544e-31,4.304423616650941e-25,0.0028040490910325516,1.2190930396853395e-18,1.1958412187603003e-26,3.339336756574181e-23,-1.9392211651431042e-23,3.302153930579311e-22,3.8790999559927763e-25,4.1108458153533873e-23,8.747905396089738e-23,1.6087816061823373e-35,1.7124756937727484e-77,1.0783733561313195e-22,5.045772718417517e-30,4.6480346909915846e-29,2.5738847978834484e-34,-3.985965479153909e-36,3.3251444039015556e-39,-3.227592380015216e-45,-1.8361135543696198e-34,1.3432568044908228e-32
4.005562259292862e-09,0.002725616131494464,0.0915567593028733,0.0,0.0051047679350747785,0.4486815273804894,3.3894185327374844e-36,0.4569006121872469,1.9553392247794883e-17,2.5538406792187503e-24,5.847413075108406e-13,1.5738619613540203e-23,1.252012070467245e-38,0.00011123842337884763,6.252073207525767e-18,1.552269859111639e-21,3.9150903517047078e-19,2.609349784767841e-17,1.5319361160008183e-10,1.0483030124253297e-19,1.1009335233118422e-23,9.572174906314432e-16,1.782066856415245e-22,1.888033445427763e-27,7.054251214087867e-31,4.365203431877987e-25,0.002805481763331578,1.223725733505092e-18,1.2122896957856224e-26,1.5587192702834524e-23,-1.9418074173634447e-23,3.4150595340696203e-22,3.893927616709856e-25,4.144100367846726e-23,8.780204840030185e-23,1.6283273703895053e-35,1.748425593632166e-77,1.0864503843457208e-22,5.083556978533482e-30,4.682954399827275e-29,-5.0500162223827635e-34,-3.9735166582423414e-36,3.2697810984928954e-39,-3.216723394200578e-45,-1.4685033168320943e-34,1.391967465853305e-32
4.023736810086946e-09,0.002725616131494464,0.0915567593028733,0.0,0.005103390060482755,0.4486801332731787,3.418879637941643e-36,0.4569006121867246,1.963402055884555e-17,2.5840579380483564e-24,5.871129073704308e-13,1.5981406653127138e-23,1.245862161942952e-38,0.00011120595690605169,6.2996142173927615e-18,1.5523564879475697e-21,3.9141167955646566e-19,2.622076756776468e-17,1.537135024077915e-10,1.0563032381167898e-19,1.1042825597400734e-23,9.572110517068621e-16,1.8021105901463142e-22,1.909231043329536e-27,7.08134821571291e-31,4.42655318114488e-25,0.002806892103876392,1.2283594623676662e-18,1.2288961606484173e-26,-2.3094789771949193e-23,-1.9393346506526084e-23,3.898380126866798e-22,3.9087590385351654e-25,4.177490640199952e-23,8.812469134918313e-23,1.648020606396326e-35,1.784961120556746e-77,1.0945537712937232e-22,5.121471425287643e-30,4.7179942498812326e-29,-2.0884533103610986e-34,-3.9597488793498526e-36,3.151382627879363e-39,-3.204953521376723e-45,-1.461422118565692e-34,1.3807526586109756e-32
4.0419113608810305e-09,0.002725616131494464,0.0915567593028733,0.0,0.0051020336647554084,0.4486787608971009,3.4484599762023575e-36,0.4569006121862032,1.971462771621407e-17,2.61450330981674e-24,5.894838042060202e-13,1.6226852131623452e-23,1.2223489474625745e-38,0.00011117399517116587,6.3473033939946896e-18,1.5524427984090743e-21,3.9131628201786773e-19,2.6348163443017216e-17,1.5423260317368102e-10,1.0643314517145282e-19,1.107626758829849e-23,9.572047110575025e-16,1.8222905845357296e-22,1.9305727088593504e-27,7.108447946227132e-31,4.488475685964817e-25,0.002808280460819234,1.2329942321992576e-18,1.2456615499004906e-26,1.3285262471399563e-23,-1.93439495429987e-23,3.6081414532205534e-22,3.9235942407350846e-25,4.211016841978443e-23,8.844698472076073e-23,1.667861808173523e-35,1.8220891614126185e-77,1.1026835327598215e-22,5.1595164077257225e-30,4.7531543555305514e-29,2.928910652387107e-34,-3.946320661888426e-36,3.1949922356706916e-39,-3.192991233421757e-45,-1.5736687990933189e-34,1.3509064371362236e-32
4.060085911675115e-09,0.002725616131494464,0.0915567593028733,0.0,0.00510069841299947,0.4486774099134479,3.478159512491444e-36,0.4569006121856825,1.9795214095764848e-17,2.6451776886962646e-24,5.918540089472588e-13,1.6474974203347465e-23,1.2194150369788259e-38,0.00011114253034503896,6.395140606914595e-18,1.5525287940578614e-21,3.912228122843461e-19,2.6475685686187757e-17,1.5475091772716146e-10,1.0723876769577821e-19,1.1109659743719632e-23,9.571984672707011e-16,1.842607236918655e-22,1.9520588690857745e-27,7.135551183810672e-31,4.550973770809975e-25,0.002809647176882921,1.237630048466825e-18,1.2625868026917954e-26,-2.845119713984391e-24,-1.930851430933013e-23,3.75200869073321e-22,3.9384332411046345e-25,4.2446791823720994e-23,8.8768930400102e-23,1.6878514699962657e-35,1.859816654863819e-77,1.1108396843902052e-22,5.1976919448911934e-30,4.78843484578601e-29,1.5871162538668498e-34,-3.933674319326183e-36,3.210524096754731e-39,-3.182032784606395e-45,-1.5163937283061385e-34,1.3437616830905848e-32
4.078260462469199e-09,0.002725616131494464,0.0915567593028733,0.0,0.005099383975544971,0.44867607998869563,3.507978212326151e-36,0.4569006121851626,1.987578006753485e-17,2.6760819701366506e-24,5.942235323542533e-13,1.6725791081259746e-23,1.233802715751691e-38,0.00011111155471947356,6.4431257259997445e-18,1.55261447977978e-21,3.911312405526921e-19,2.660333450493833e-17,1.5526844984778584e-10,1.080471937465126e-19,1.1143002834709838e-23,9.571923189523245e-16,1.8630609446608253e-22,1.9736899450974558e-27,7.1626577792075585e-31,4.614050262995864e-25,0.0028109925894455696,1.242266916190892e-18,1.2796728607636707e-26,-2.535291280347383e-24,-1.9292032464195368e-23,3.704032865246961e-22,3.9532760560152356e-25,4.278477870185571e-23,8.909053024457734e-23,1.7079900864418742e-35,1.8981505915672103e-77,1.1190222416886226e-22,5.235998155129016e-30,4.82383580510808e-29,-1.661472765871884e-34,-3.92123954928972e-36,3.165278563361798e-39,-3.1711729917799264e-45,-1.3654610982611663e-34,1.3549777798703777e-32
4.096435013263283e-09,0.002725616131494464,0.0915567593028733,0.0,0.005098090027863997,0.4486747707945219,3.5379160417606814e-36,0.45690061218464345,1.9956325995824897e-17,2.707217050851914e-24,5.965923850201887e-13,1.6979321037124222e-23,1.2453484881888282e-38,0.00011108106070535183,6.491258621341803e-18,1.5526998596475624e-21,3.910415374806092e-19,2.6731110101909146e-17,1.5578520326601507e-10,1.0885842567321312e-19,1.1176297238871974e-23,9.57186264726551e-16,1.8836521051464825e-22,1.995466360928744e-27,7.189767688440755e-31,4.6777079927301685e-25,0.0028123170306239955,1.2469048399591131e-18,1.2969206684415803e-26,3.2083527394405638e-24,-1.9276435627170942e-23,3.6366070096840606e-22,3.968122700454233e-25,4.3124131138289e-23,8.941178608430796e-23,1.728278152387495e-35,1.9370980143674048e-77,1.1272312200119851e-22,5.274435170387731e-30,4.859357321484779e-29,-1.1405972788885717e-34,-3.9085379250533376e-36,3.177195153491106e-39,-3.1600539882193633e-45,-1.287931776881803e-34,1.362335838597986e-32
4.1146095640573675e-09,0.002725616131494464,0.0915567593028733,0.0,0.005096816250490749,0.448673482007725,3.567972967377878e-36,0.4569006121841251,2.0036852239288226e-17,2.7385838288074207e-24,5.989605773739076e-13,1.723558240164059e-23,1.247014503558949e-38,0.00011105104083079735,6.539539163257108e-18,1.5527849377107339e-21,3.9095367417906986e-19,2.6859012674785645e-17,1.5630118166397195e-10,1.096724658129134e-19,1.1209542879047334e-23,9.571803032356903e-16,1.9043811157666118e-22,2.0173885402826973e-27,7.216881101594057e-31,4.74194979314975e-25,0.0028136208273557934,1.25154382393956e-18,1.3143311726280703e-26,-1.7135714015300875e-24,-1.9251609878693702e-23,3.703982247596017e-22,3.9829731880640445e-25,4.346485121308546e-23,8.973269972260638e-23,1.7487161630077165e-35,1.976666018491712e-77,1.1354666345678727e-22,5.313003087331536e-30,4.894999507685746e-29,9.259687392033147e-35,-3.895575196528043e-36,3.2121771918799924e-39,-3.1488046753073625e-45,-1.2680869549629038e-34,1.3590165670276305e-32
4.132784114851452e-09,0.002725616131494464,0.0915567593028733,0.0,0.0050955623289425335,0.448672213310144,3.598148956281018e-36,0.4569006121836075,2.0117359151017807e-17,2.770183203207057e-24,6.013281196824478e-13,1.74945935643516e-23,1.246032662992587e-38,0.00011102148773938274,6.587967222272493e-18,1.5528697182609654e-21,3.908676222051704e-19,2.6987042416364808e-17,1.56816388676184e-10,1.104893164899115e-19,1.1242740175128258e-23,9.571744331400089e-16,1.9252483739095774e-22,2.0394569060150038e-27,7.243997975319021e-31,4.80677850027069e-25,0.0028149043014801646,1.2561838718931621e-18,1.3319053227960987e-26,1.859864223387466e-25,-1.9222554419918646e-23,3.697476488967766e-22,3.9978275311845666e-25,4.380694100218774e-23,9.005327293640953e-23,1.7693046137721588e-35,2.0168617517450912e-77,1.1437285004131282e-22,5.351702038844058e-30,4.930762470991758e-29,7.988446777565908e-35,-3.88262489494323e-36,3.193811922547224e-39,-3.137554441132948e-45,-1.2161201838530282e-34,1.353369859252155e-32
4.150958665645536e-09,0.002725616131494464,0.0915567593028733,0.0,0.005094327953641795,0.44867096438857973,3.6284439760857475e-36,0.4569006121830907,2.0197847078632816e-17,2.8020160744805334e-24,6.036950220535437e-13,1.7756372973466548e-23,1.2490035981054257e-38,0.00011099239418836791,6.6365426691138424e-18,1.5529542053260286e-21,3.9078335355556818e-19,2.7115199514620734e-17,1.5733082789031438e-10,1.1130898001556814e-19,1.1275889301066983e-23,9.57168653117544e-16,1.9462542769528294e-22,2.0616718817070668e-27,7.271118366176609e-31,4.872196952906528e-25,0.0028161677698174707,1.2608249871859312e-18,1.349644070982398e-26,5.308396834493778e-25,-1.9196258164753188e-23,3.690117699465893e-22,4.0126857408934763e-25,4.4150402577334425e-23,9.037350747670499e-23,1.7900440004430157e-35,2.0576924147051134e-77,1.1520168324520784e-22,5.390532134577148e-30,4.9666463059034665e-29,-4.976911908351599e-35,-3.869861907725347e-36,3.166487906817812e-39,-3.126484855335304e-45,-1.1325044934681706e-34,1.3520157566500053e-32
4.16913321643962e-09,0.002725616131494464,0.0915567593028733,0.0,0.005093112819839476,0.44866973493471807,3.658857994912124e-36,0.45690061218257466,2.0278316364363293e-17,2.83408334427081e-24,6.060612944380876e-13,1.8020939135762906e-23,1.255019645919431e-38,0.00011096375304695623,6.685265374693523e-18,1.5530384029320452e-21,3.907008406596121e-19,2.7243484152769373e-17,1.578445028478815e-10,1.1213145868811482e-19,1.1308990441362269e-23,9.571629618639042e-16,1.9673992222539952e-22,2.084033890555041e-27,7.298242331660226e-31,4.938207992617428e-25,0.0028174115442475478,1.2654671728010893e-18,1.3675483717806443e-26,-5.318812690017504e-25,-1.9173266592177014e-23,3.6926815580006325e-22,4.027547827043127e-25,4.449523800598171e-23,9.069340506895035e-23,1.8109348190725628e-35,2.099165260916916e-77,1.1603316454341685e-22,5.429493476807461e-30,5.0026511069355484e-29,-5.406945807525685e-35,-3.857197805117033e-36,3.177690617486784e-39,-3.115515564392177e-45,-1.0651166885082424e-34,1.3534621826298272e-32
4.1873077672337044e-09,0.002725616131494464,0.0915567593028733,0.0,0.0050919166275397165,0.4486685246450527,3.689390981376795e-36,0.4569006121820594,2.0358767345133625e-17,2.8663859154216743e-24,6.084269466325547e-13,1.8288310616561745e-23,1.2604164261132069e-38,0.00011093555729457157,6.73413521009652e-18,1.5531223151197383e-21,3.906200563726431e-19,2.7371896509332524e-17,1.5835741704496726e-10,1.1295675479247218e-19,1.1342043857903755e-23,9.571573580920869e-16,1.9886836071412718e-22,2.106543355665054e-27,7.32536988509526e-31,5.004814463688222e-25,0.00281863593178679,1.2701104313507908e-18,1.385619182334529e-26,2.3584470052959354e-25,-1.9150317752199545e-23,3.683462912824437e-22,4.042413798297475e-25,4.4841449351228546e-23,9.101296741348572e-23,1.831977566000633e-35,2.1412875970881706e-77,1.1686729539516726e-22,5.468586183807151e-30,5.038776975315344e-29,2.6315240412942727e-35,-3.8444663055894916e-36,3.191705478026161e-39,-3.104494989913323e-45,-1.0149427181214162e-34,1.35399903922343e-32
4.205482318027789e-09,0.002725616131494464,0.0915567593028733,0.0,0.00509073908142572,0.4486673332208107,3.7200429045853e-36,0.45690061218154493,2.0439200352644883e-17,2.8989246919654202e-24,6.107919882813894e-13,1.8558506039693432e-23,1.2641055012383467e-38,0.00011090780001916444,6.7831520465670175e-18,1.5532059458223183e-21,3.905409739694563e-19,2.7500436758201077e-17,1.5886957393291443e-10,1.1378487060007718e-19,1.1375049737818373e-23,9.571518405322968e-16,2.0101078289039939e-22,2.1292007002160666e-27,7.352501071738134e-31,5.072019213102696e-25,0.0028198412346640317,1.274754765087497e-18,1.4038574623308957e-26,2.292733798338108e-26,-1.9125707293286166e-23,3.6888905883805993e-22,4.0572836621694156e-25,4.518903867174522e-23,9.133219618593955e-23,1.8531727378520546e-35,2.184066783284042e-77,1.1770407724378389e-22,5.507810368702085e-30,5.075024012571897e-29,3.6429236707325586e-35,-3.831657976136261e-36,3.181806772397199e-39,-3.093436087916407e-45,-9.550197146475743e-35,1.3528488654002365e-32
4.223656868821873e-09,0.002725616131494464,0.0915567593028733,0.0,0.00508957989078671,0.4486661603678789,3.750813734124479e-36,0.4569006121810311,2.0519615713455667e-17,2.931700579110675e-24,6.131564288793572e-13,1.8831544087421602e-23,1.2674630465746882e-38,0.00011088047441554765,6.832315755496338e-18,1.5532892989502462e-21,3.904635671377879e-19,2.762910506869752e-17,1.5938097691901314e-10,1.1461580836872026e-19,1.1408008293512944e-23,9.571464079317594e-16,2.0316722847837417e-22,2.1520063471865988e-27,7.379635923198435e-31,5.1398250905019225e-25,0.0028210277503952458,1.279400175915139e-18,1.4222641739929596e-26,-1.2236815201124604e-25,-1.9100379315240073e-23,3.6923850746840675e-22,4.0721574250564746e-25,4.553800802170531e-23,9.165109303762782e-23,1.874520831534061e-35,2.2275102331221423e-77,1.1854351151652994e-22,5.547166139228281e-30,5.111392314543446e-29,-1.281985688387378e-35,-3.818875294912523e-36,3.172289595430874e-39,-3.0824135784409507e-45,-8.850112781055558e-35,1.351412184808952e-32
4.241831419615957e-09,0.002725616131494464,0.0915567593028733,0.0,0.0050884387694460145,0.44866500579673063,3.781703440055008e-36,0.45690061218051814,2.060001374906184e-17,2.964714483230333e-24,6.155202777738565e-13,1.910744350035337e-23,1.2716249588681831e-38,0.00011085357378375748,6.881626208411661e-18,1.5533723783809096e-21,3.9038780997196315e-19,2.775790160563766e-17,1.5989162936717636e-10,1.154495703423908e-19,1.1440919739666477e-23,9.571410590545315e-16,2.0533773719657274e-22,2.174960719496689e-27,7.40677446506756e-31,5.2082349481375955e-25,0.002822195771857078,1.2840466654000048e-18,1.440840282073527e-26,9.680804041494984e-26,-1.907558257336462e-23,3.6892919976989646e-22,4.0870350922749283e-25,4.5888359450720884e-23,9.196965959594668e-23,1.8960223442336692e-35,2.271625413967475e-77,1.1938559962444862e-22,5.586653603490621e-30,5.147881975599275e-29,-2.359934209139405e-35,-3.806155717211359e-36,3.176054442011647e-39,-3.071455394584415e-45,-8.21483227085129e-35,1.3506423126876561e-32
4.260005970410041e-09,0.002725616131494464,0.0915567593028733,0.0,0.005087315435690287,0.4486638692223543,3.812711992904044e-36,0.4569006121800058,2.068039477597496e-17,2.9979673118496316e-24,6.178835441672e-13,1.938622307736374e-23,1.2763732735721093e-38,0.00011082709152743745,6.931083276964858e-18,1.5534551879292878e-21,3.903136769666465e-19,2.7886826529391656e-17,1.6040153459860549e-10,1.1628615875113172e-19,1.147378427230627e-23,9.571357926813202e-16,2.075223487570148e-22,2.1980642399796685e-27,7.433916729416218e-31,5.277251640831344e-25,0.0028233455873592247,1.288694234781322e-18,1.459586753848186e-26,-3.007596222242865e-26,-1.9051367265847138e-23,3.689050172971425e-22,4.1019166680935626e-25,4.624009500378097e-23,9.228789746475905e-23,1.9176777734150342e-35,2.316419847127369e-77,1.2023034296220166e-22,5.626272870063312e-30,5.184493092707567e-29,6.204575904285115e-36,-3.7934525990283045e-36,3.177838366606205e-39,-3.060528888318753e-45,-7.64689380094693e-35,1.350308073951197e-32
4.278180521204126e-09,0.002725616131494464,0.0915567593028733,0.0,0.005086209612199854,0.4486627503641831,3.8438393636579904e-36,0.4569006121794943,2.0760759105799576e-17,3.0314599736343487e-24,6.202462371188566e-13,1.966790167553218e-23,1.2810470005214964e-38,0.00011080102115224566,6.9806868329214e-18,1.5535377313753746e-21,3.9024114301064713e-19,2.8015879995944275e-17,1.609106958924449e-10,1.1712557581090243e-19,1.150660209596206e-23,9.571306076093013e-16,2.0972110286435197e-22,2.221317331326248e-27,7.461062741078258e-31,5.346878025938975e-25,0.0028244774807156905,1.2933428849815733e-18,1.4785045591084777e-26,-1.757670126436537e-26,-1.9027137004675e-23,3.688633926304925e-22,4.1168021557669338e-25,4.6593216721193024e-23,9.26058082247745e-23,1.9394876168167717e-35,2.361901108046406e-77,1.2107774290791814e-22,5.666024047782559e-30,5.221225762764265e-29,1.560597134083808e-35,-3.7807343008526717e-36,3.1729160673627646e-39,-3.0496037498462786e-45,-7.0376677976242e-35,1.3498630265098463e-32
4.29635507199821e-09,0.002725616131494464,0.0915567593028733,0.0,0.005085121025980157,0.44866164894602545,3.8750855237553695e-36,0.4569006121789835,2.084110704530921e-17,3.065193378379122e-24,6.226083655476615e-13,1.9952498210076146e-23,1.2854815149541905e-38,0.00011077535626428737,7.030436748149683e-18,1.553620012456977e-21,3.901701833808368e-19,2.814506215695454e-17,1.614191164864265e-10,1.1796782372344976e-19,1.1539373409521108e-23,9.571255026519317e-16,2.119340392150146e-22,2.2447204161233882e-27,7.488212524156115e-31,5.417116963313855e-25,0.002825591731314925,1.2979926166165819e-18,1.4975946701550952e-26,2.9439604671290653e-26,-1.900260837150859e-23,3.6886975958613543e-22,4.1316915575674693e-25,4.69477266385274e-23,9.292339343392322e-23,1.961452372449259e-35,2.4080768265013196e-77,1.2192780082305803e-22,5.705907243109412e-30,5.25808008007875e-29,-2.2074805891703417e-36,-3.768014956777883e-36,3.170493260562281e-39,-3.038691188160764e-45,-6.380982837683144e-35,1.3491505014924502e-32
4.314529622792294e-09,0.002725616131494464,0.0915567593028733,0.0,0.0050840494082942484,0.448660564695997,3.9064504450798026e-36,0.4569006121784735,2.0921438896521255e-17,3.0991684369959016e-24,6.249699382339913e-13,2.0240031654276435e-23,1.2899387119983467e-38,0.0001107500905685719,7.080332894610889e-18,1.553702034863069e-21,3.9010077373616584e-19,2.827437315981441e-17,1.6192679957750472e-10,1.1881290467618704e-19,1.1572098406856378e-23,9.571204766387713e-16,2.1416119749637743e-22,2.2682739168247836e-27,7.515366102511865e-31,5.487971315267325e-25,0.002826688614188864,1.3026434300053326e-18,1.5168580617911014e-26,-1.7897203050824642e-26,-1.897796026536486e-23,3.6894392643155463e-22,4.1465848748166045e-25,4.730362678656482e-23,9.324065462772398e-23,1.9835725385919146e-35,2.454954686795884e-77,1.2278051805228728e-22,5.745922560720739e-30,5.295056137826015e-29,-9.665423727690137e-36,-3.7553116316452366e-36,3.1711424815043704e-39,-3.027807089856191e-45,-5.74925984449935e-35,1.3483542165892647e-32
4.332704173586378e-09,0.002725616131494464,0.0915567593028733,0.0,0.005082994494596341,0.44865949734645316,3.937934099953108e-36,0.4569006121779642,2.1001754956770707e-17,3.133386061502518e-24,6.273309638219065e-13,2.0530521039399924e-23,1.2946132396567045e-38,0.00011072521786749299,7.130375144349278e-18,1.553783802242795e-21,3.9003289011176677e-19,2.8403813147707097e-17,1.6243374832248075e-10,1.1966082084208078e-19,1.160477728247943e-23,9.571155284152994e-16,2.1640261738594018e-22,2.2919782557391015e-27,7.542523496588967e-31,5.559443946528432e-25,0.0028277684000808994,1.3072953251795384e-18,1.5362957113151613e-26,1.9724020042192926e-27,-1.8953413078308492e-23,3.688984600794028e-22,4.1614821079153555e-25,4.766091919124651e-23,9.355759331964589e-23,2.0058486137904507e-35,2.5025424279557783e-77,1.2363589592336034e-22,5.7860701057832305e-30,5.332154029662487e-29,8.45615489763985e-37,-3.7426235160213206e-36,3.169456929410978e-39,-3.016949934046347e-45,-5.152195889179734e-35,1.3476575151763327e-32
4.350878724380463e-09,0.002725616131494464,0.0915567593028733,0.0,0.005081956024466402,0.44865844663392296,3.969536461128497e-36,0.4569006121774556,2.108205551878269e-17,3.167847165011381e-24,6.296914508212594e-13,2.0823985454624336e-23,1.2994568748549008e-38,0.00011070073205933184,7.180563369482779e-18,1.5538653182021142e-21,3.8996650891315234e-19,2.8533382259664404e-17,1.629399658386178e-10,1.2051157437954503e-19,1.163741022651924e-23,9.571106568427349e-16,2.1865833855051587e-22,2.3158338550333803e-27,7.569684726062127e-31,5.631537724204791e-25,0.0028288313555127832,1.3119483018929737e-18,1.5559085985147723e-26,6.839523846709102e-27,-1.8928968838146972e-23,3.6885952887608127e-22,4.176383256374187e-25,4.801960587362718e-23,9.387421100146441e-23,2.028281096854112e-35,2.5508478439234314e-77,1.244939357470082e-22,5.8263499829700826e-30,5.369373848975407e-29,6.435900745265091e-36,-3.7299448807948444e-36,3.1665445935676585e-39,-3.0061142551447644e-45,-4.54250774781911e-35,1.3470622369421004e-32
4.369053275174547e-09,0.002725616131494464,0.0915567593028733,0.0,0.005080933741545761,0.44865741229904427,4.001257501783878e-36,0.4569006121769477,2.1162340870743927e-17,3.2025526617183002e-24,6.320514076097719e-13,2.1120444046964666e-23,1.3043521238001332e-38,0.00011067662713678273,7.230897442193872e-18,1.5539465863026378e-21,3.899016069104997e-19,2.866308063062347e-17,1.634454552042462e-10,1.213651674323426e-19,1.1669997426647289e-23,9.571058607978571e-16,2.2092840064542857e-22,2.339841136715761e-27,7.596849809086983e-31,5.70425551774435e-25,0.0028298777428504836,1.31660235963057e-18,1.575697705659502e-26,-7.087671803491105e-27,-1.890451838109404e-23,3.688622305183688e-22,4.191288318841998e-25,4.8379688849830695e-23,9.419050914361167e-23,2.0508704868528896e-35,2.5998787837528328e-77,1.2535463881683534e-22,5.866762295331667e-30,5.406715687783704e-29,3.198956594347724e-37,-3.717273242670935e-36,3.165484949408232e-39,-2.995297507198443e-45,-3.9091307559180623e-35,1.34646103303419e-32
