Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31)
7.937499001114428e-09,0.0027344314106420324,0.1557,0.0,0.00731680596135454,0.6417607511446495,0.2019,0.0,0.0,7.331866061912292e-18,0.0,1.798343496264469e-18,2.499433460345421e-32,0.0001827536496654374,0.0,0.0,0.0,-1.180865666085643e-18,0.0,-6.5824560800679815e-18,0.0,0.0,-1.5133871388899708e-18,-1.1129765001164287e-23,0.0,1.4565574058367989e-19,0.0,0.0005478720305180427,1.2067396468356539e-25,-5.783614989090935e-24,0.0,9.33020196881355e-22,-1.5974970004668592e-23,0.0,2.705045906786103e-22,5.954769823907087e-25
8.046732872013239e-09,0.0027344314106420324,0.1557,0.0,0.007310208609459427,0.6417540750238214,0.2019,0.0,0.0,7.323183684740326e-18,0.0,1.7761286126176154e-18,2.511265495075704e-32,0.0001825961117994789,0.0,0.0,0.0,-1.1806373635922743e-18,0.0,-6.573318672427153e-18,0.0,0.0,-1.4879515286040459e-18,-1.624010727562504e-23,0.0,1.4385474867666438e-19,0.0,0.0005546269202791143,1.0011668745399491e-24,5.934810742681963e-24,0.0,9.2066612155107e-22,-2.114175623816161e-21,0.0,2.732745703625486e-22,6.1009110366395935e-25
8.15596674291205e-09,0.0027344314106420324,0.1557,0.0,0.007303631942848471,0.6417474198359537,0.2019,0.0,0.0,7.312039778229036e-18,0.0,1.7542307352945098e-18,2.5242070575304026e-32,0.00018243906928603357,0.0,0.0,0.0,-1.181840753898961e-18,0.0,-6.564962412704283e-18,0.0,0.0,-1.4629035039533386e-18,-3.699975197362589e-23,0.0,1.4207945463522422e-19,0.0,0.0005613606294035137,-6.789530960587021e-25,1.4192935644384627e-23,0.0,9.085367340712961e-22,5.28320741268692e-22,0.0,2.760233392626631e-22,6.248332765848685e-25
8.265200613810862e-09,0.0027344314106420324,0.1557,0.0,0.0072970758701218505,0.641740785488548,0.2019,0.0,0.0,7.348613704929577e-18,0.0,1.7327087917511267e-18,2.5376911027046757e-32,0.0001822825199277321,0.0,0.0,0.0,-1.18265463043351e-18,0.0,-6.607140509681415e-18,0.0,0.0,-1.4383982525756831e-18,-2.0390618436601635e-23,0.0,1.4033463013551462e-19,0.0,0.0005680732514884427,-2.7509601343563936e-24,-2.141032833064182e-23,0.0,8.966195515480736e-22,5.740869118087036e-21,0.0,2.7875108274489413e-22,6.397019883532551e-25
8.374434484709673e-09,0.0027344314106420324,0.1557,0.0,0.0072905403004136435,0.6417341718896463,0.2019,0.0,0.0,7.350090303896299e-18,0.0,1.7118131589399063e-18,2.541487262028891e-32,0.00018212646154096447,0.0,0.0,0.0,-1.1783476359054864e-18,0.0,-6.605743370467826e-18,0.0,0.0,-1.4146369763878724e-18,4.0335255925560267e-23,0.0,1.386405539328265e-19,0.0,0.0005747648795834124,2.758984818825342e-24,-3.6065657330209103e-23,0.0,8.849236831978137e-22,-2.6513137717018695e-21,0.0,2.8145798434982553e-22,6.546957414269269e-25
8.483668355608484e-09,0.0027344314106420324,0.1557,0.0,0.00728402514338966,0.6417275789478297,0.2019,0.0,0.0,7.274496486379486e-18,0.0,1.691405916817514e-18,2.5399325720385744e-32,0.00018197089195547722,0.0,0.0,0.0,-1.17257483412099e-18,0.0,-6.535927685369226e-18,0.0,0.0,-1.3912922608462342e-18,-1.5054089315337272e-23,0.0,1.3698605629211533e-19,0.0,0.0005814356061928685,1.6757532605346184e-24,1.9166842484353543e-23,0.0,8.734587785707354e-22,-3.91625229976973e-21,0.0,2.841442258008651e-22,6.698130534289077e-25
8.592902226507295e-09,0.0027344314106420324,0.1557,0.0,0.007277530309245063,0.6417210065722136,0.2019,0.0,0.0,7.392115475151493e-18,0.0,1.670546882653896e-18,2.5579278662531363e-32,0.00018181580901292156,0.0,0.0,0.0,-1.177404004467691e-18,0.0,-6.681558890488258e-18,0.0,0.0,-1.3674237868589874e-18,-1.9242703835659385e-22,0.0,1.352949880816647e-19,0.0,0.0005880855232800424,-1.8006947531208265e-23,1.8996331732771094e-24,0.0,8.621893371192076e-22,2.7832356748477195e-20,0.0,2.868099870229797e-22,6.850524569947535e-25
8.702136097406107e-09,0.0027344314106420324,0.1557,0.0,0.007271055708700028,0.6417144546724457,0.2019,0.0,0.0,7.615093374252689e-18,0.0,1.6503280656161597e-18,2.569863762937659e-32,0.0001816612105668496,0.0,0.0,0.0,-1.168886235201244e-18,0.0,-6.9095162743298126e-18,0.0,0.0,-1.3446748212348354e-18,-1.7817874744471357e-23,0.0,1.3365579541759026e-19,0.0,0.0005947147222711751,-9.415873767425931e-24,-1.5648651279678078e-22,0.0,8.511546664653938e-22,2.3389338615531167e-20,0.0,2.8945544616488687e-22,7.00412499609116e-25
8.811369968304918e-09,0.0027344314106420324,0.1557,0.0,0.007264601252993665,0.6417079231586983,0.2019,0.0,0.0,7.659382356721378e-18,0.0,1.6315187337107875e-18,2.543266425857591e-32,0.00018150709448461547,0.0,0.0,0.0,-1.1460590601251667e-18,0.0,-6.936357855504735e-18,0.0,0.0,-1.3235957132068261e-18,1.3183370211582994e-22,0.0,1.3213078076959252e-19,0.0,0.000601323294059762,1.2380016179731949e-23,4.175013534754623e-24,0.0,8.403362254692094e-22,-1.7951287982747373e-20,0.0,2.920807796223349e-22,7.158917434063064e-25
8.92060383920373e-09,0.0027344314106420324,0.1557,0.0,0.007258166853881176,0.6417014119416665,0.2019,0.0,0.0,7.843784275252367e-18,0.0,1.6101362533855826e-18,2.595344908625701e-32,0.0001813534586465092,0.0,0.0,0.0,-1.1927564175310723e-18,0.0,-7.12696618906677e-18,0.0,0.0,-1.2989704112758173e-18,-6.710736996408597e-22,0.0,1.3039737769065994e-19,0.0,0.0006079113290104109,-4.223358113474767e-23,4.590988132073488e-22,0.0,8.2962579221770645e-22,3.385637540437323e-20,0.0,2.9468616205715124e-22,7.314887650310422e-25
9.02983771010254e-09,0.0027344314106420324,0.1557,0.0,0.00725175242363194,0.6416949209325659,0.2019,0.0,0.0,8.831752077793312e-18,0.0,1.585967202725948e-18,3.2378101761934576e-32,0.00018120030094364185,0.0,0.0,0.0,-1.2357607621751433e-18,0.0,-8.164897019657132e-18,0.0,0.0,-1.2720892782551308e-18,-1.0467952429733014e-21,0.0,1.284383056387859e-19,0.0,0.0006144789169626808,-8.809805813881637e-23,-1.3383183552505012e-22,0.0,8.190813149653852e-22,1.27095800822477e-19,0.0,2.97271766415682e-22,7.472021554851446e-25
9.139071581001352e-09,0.0027344314106420324,0.1557,0.0,0.007245357875024439,0.641688450043126,0.2019,0.0,0.0,1.0036161212368775e-17,0.0,1.5644455395767992e-18,4.2011581654350553e-32,0.00018104761927940287,0.0,0.0,0.0,-1.2045213078740258e-18,0.0,-9.255754716157425e-18,0.0,0.0,-1.250698447412425e-18,4.46334566290971e-22,0.0,1.2669365047707115e-19,0.0,0.00062102614723456,3.0192086664139975e-23,-3.0106086959915146e-22,0.0,8.084762773350236e-22,-1.7253188081484717e-20,0.0,2.9983776394526087e-22,7.630305199706646e-25
9.23738206481028e-09,0.0027344314106420324,0.1557,0.0,0.0072396197083992595,0.6416826433723976,0.2019,0.0,0.0,1.0252833838905274e-17,0.0,1.5489771561014893e-18,4.634038729243451e-32,0.00018091061107274986,0.0,0.0,0.0,-1.1599221310333019e-18,0.0,-9.532451248743316e-18,0.0,0.0,-1.234309792074661e-18,-1.43993010262224e-23,0.0,1.2543941947825076e-19,0.0,0.0006269013220664037,-2.0167573306494717e-25,-4.005718805099684e-24,0.0,7.988948853134962e-22,-1.2908441572321174e-21,0.0,3.021305380640877e-22,7.773732093739085e-25
9.33569254861921e-09,0.0027344314106420324,0.1557,0.0,0.007233897512788152,0.6416768528638795,0.2019,0.0,0.0,1.0036416699459709e-17,0.0,1.534063777433845e-18,5.831219846849533e-32,0.00018077398525979222,0.0,0.0,0.0,-1.148143197966475e-18,0.0,-9.329625531176887e-18,0.0,0.0,-1.218915262963732e-18,-2.5539728116727982e-23,0.0,1.2423015921865867e-19,0.0,0.0006327601434909846,9.567079972943729e-26,-2.8722505945306433e-25,0.0,7.895095065000374e-22,1.2669887025212108e-21,0.0,3.044076904847139e-22,7.918069123315661e-25
9.434003032428138e-09,0.0027344314106420324,0.1557,0.0,0.007228191225649097,0.641671078454279,0.2019,0.0,0.0,9.83588149975975e-18,0.0,1.5185059673952017e-18,5.033709446950865e-32,0.0001806377403374468,0.0,0.0,0.0,-1.158960489132475e-18,0.0,-9.115596901012842e-18,0.0,0.0,-1.2026368945936876e-18,1.1047662157449907e-23,0.0,1.2296873418016902e-19,0.0,0.0006386026755526613,3.746356114390237e-25,4.348621320418547e-24,0.0,7.804297265350801e-22,-9.005157999108338e-22,0.0,3.0666934259256276e-22,8.063306409842557e-25
9.532313516237067e-09,0.0027344314106420324,0.1557,0.0,0.007222500784765618,0.6416653200806322,0.2019,0.0,0.0,9.879925594232762e-18,0.0,1.5021595363537447e-18,3.8621010736877675e-32,0.00018050187481046597,0.0,0.0,0.0,-1.1703249888409966e-18,0.0,-9.149128891268366e-18,0.0,0.0,-1.1853589876809288e-18,-3.727943599223757e-23,0.0,1.2164345867644734e-19,0.0,0.0006444289819630349,-5.872718543658614e-25,-3.715870842315395e-24,0.0,7.715579003815307e-22,4.1171719581846803e-22,0.0,3.0891561470544537e-22,8.209434164225029e-25
9.630624000045996e-09,0.0027344314106420324,0.1557,0.0,0.0072168261282440525,0.6416595776803014,0.2019,0.0,0.0,1.0005183556358953e-17,0.0,1.486173330424665e-18,3.539800817441037e-32,0.0001803663871919091,0.0,0.0,0.0,-1.1690521244052338e-18,0.0,-9.274603890799974e-18,0.0,0.0,-1.1686900920211631e-18,-5.841950460003335e-24,0.0,1.2034737034666538e-19,0.0,0.0006502391261030295,3.126931371329094e-25,8.366364578287119e-25,0.0,7.627799085533147e-22,-5.89586822936169e-23,0.0,3.1114662608356017e-22,8.356442686090873e-25
9.728934483854925e-09,0.0027344314106420324,0.1557,0.0,0.007211167194511335,0.641653851190974,0.2019,0.0,0.0,1.0030059505092398e-17,0.0,1.4710603373816242e-18,3.7505577398426826e-32,0.0001802312760025922,0.0,0.0,0.0,-1.1627666899759278e-18,0.0,-9.305041565996472e-18,0.0,0.0,-1.1530764153065884e-18,-1.1406386799201025e-23,0.0,1.191220168656107e-19,0.0,0.0006560331710250536,-8.112101568898383e-26,2.929732016238235e-25,0.0,7.540976289008936e-22,-4.2768033778830163e-23,0.0,3.1336249493994787e-22,8.504322362929795e-25
9.827244967663853e-09,0.0027344314106420324,0.1557,0.0,0.007205523922313178,0.6416481405506598,0.2019,0.0,0.0,9.97728812062951e-18,0.0,1.456257818039303e-18,3.977188810280557e-32,0.00018009653977070302,0.0,0.0,0.0,-1.1607280007826231e-18,0.0,-9.253615914694011e-18,0.0,0.0,-1.1378330792541054e-18,-1.8409913516103772e-23,0.0,1.17921826106856e-19,0.0,0.0006618111794551699,9.053698810831416e-27,-4.252625354165528e-25,0.0,7.455733141617165e-22,3.990632122926127e-23,0.0,3.1556333845111064e-22,8.653063669166523e-25
9.925555451472782e-09,0.0027344314106420324,0.1557,0.0,0.0071998962507118245,0.641642445697689,0.2019,0.0,0.0,9.940762600792856e-18,0.0,1.441442066237476e-18,3.972592732739267e-32,0.00017996217703204572,0.0,0.0,0.0,-1.1631600425632883e-18,0.0,-9.213856453497168e-18,0.0,0.0,-1.1225651440407243e-18,-1.0122800580154764e-23,0.0,1.1672058224570249e-19,0.0,0.0006675732137952111,-2.509432370189783e-26,1.405403567534116e-25,0.0,7.3722776885978765e-22,-1.338640259958774e-23,0.0,3.177492727673481e-22,8.802657165397125e-25
9.999999999999999e-09,0.0027344314106420324,0.1557,0.0,0.007195645099763283,0.6416381437981785,0.2019,0.0,0.0,9.948506414887322e-18,0.0,1.43023678261604e-18,3.888428286967578e-32,0.0001798606799077803,0.0,0.0,0.0,-1.1651305753456957e-18,0.0,-9.219039994898226e-18,0.0,0.0,-1.1110128016081315e-18,-8.211667968020566e-24,0.0,1.15812080658256e-19,0.0,0.0006719258618679996,-1.4073074681654617e-25,2.7644204134551074e-25,0.0,7.31009193630723e-22,-3.7435038385775334e-23,0.0,3.1939469881851324e-22,8.916496479809987e-25
1.0023865935281711e-08,0.0027344314106420324,0.1557,0.0,0.007194284119084005,0.6416367665707103,0.2019,0.0,0.0,9.950687178705373e-18,0.0,1.4266807178265468e-18,3.886244780039059e-32,0.00017982818633019779,0.0,0.0,0.0,-1.1652901923586039e-18,0.0,-9.22091304153497e-18,0.0,0.0,-1.1073514538018076e-18,-1.4175360064421598e-23,0.0,1.155237605306754e-19,0.0,0.0006733193361248565,-2.3770122671811268e-27,-1.0496746553763066e-25,0.0,7.29027803495234e-22,5.684828514866171e-24,0.0,3.1992041302277235e-22,8.953093497639698e-25
1.012217641909064e-08,0.0027344314106420324,0.1557,0.0,0.007188687467119031,0.6416311031086885,0.2019,0.0,0.0,9.972576494765461e-18,0.0,1.4121529117955327e-18,3.873706323468784e-32,0.0001796945662162976,0.0,0.0,0.0,-1.1650153249489751e-18,0.0,-9.242260854050463e-18,0.0,0.0,-1.0924534034481812e-18,-1.3895310004127368e-23,0.0,1.1434586720675557e-19,0.0,0.0006790496082037061,-6.62122633599241e-27,-7.040259673199622e-26,0.0,7.209424667404699e-22,4.710632718139938e-24,0.0,3.2207687334521033e-22,9.104363396468112e-25
1.0220486902899569e-08,0.0027344314106420324,0.1557,0.0,0.007183106234816828,0.6416254552509024,0.2019,0.0,0.0,9.975936759597813e-18,0.0,1.3979438849500432e-18,3.9053044707964255e-32,0.0001795613152488581,0.0,0.0,0.0,-1.1639058278736655e-18,0.0,-9.245847324458343e-18,0.0,0.0,-1.077965758639771e-18,-1.1721336386093643e-23,0.0,1.1319380584070865e-19,0.0,0.0006847640914733481,-1.1900736857207666e-26,-3.00574664481774e-26,0.0,7.129735528388813e-22,6.359989943937679e-25,0.0,3.242187668660995e-22,9.256457676148641e-25
1.0358608700902553e-08,0.0027344314106420324,0.1557,0.0,0.007175290791020532,0.6416175465117537,0.2019,0.0,0.0,9.944498196539534e-18,0.0,1.378429549542721e-18,3.98875261176937e-32,0.0001793747245439958,0.0,0.0,0.0,-1.1629541330894452e-18,0.0,-9.214081946574157e-18,0.0,0.0,-1.0581671622227721e-18,-1.8223907601888787e-23,0.0,1.1161157684973678e-19,0.0,0.0006927661259745457,2.5726523033762833e-26,-4.750894502112533e-25,0.0,7.019868869372311e-22,3.805647180536262e-23,0.0,3.272036360109101e-22,9.47151857536831e-25
1.0496730498905537e-08,0.0027344314106420324,0.1557,0.0,0.0071675055017766595,0.6416096682880953,0.2019,0.0,0.0,9.894089992321991e-18,0.0,1.3592976950784296e-18,3.887484137316596e-32,0.00017918885571498145,0.0,0.0,0.0,-1.1661233800306138e-18,0.0,-9.159125913141883e-18,0.0,0.0,-1.0388020683445748e-18,-1.2822752570817324e-23,0.0,1.1006035610427321e-19,0.0,0.0007007372840474752,-3.958247252826953e-26,3.578235442602131e-25,0.0,6.912798573653722e-22,-1.7969100645188743e-23,0.0,3.301602807297161e-22,9.688163792948476e-25
1.0634852296908521e-08,0.0027344314106420324,0.1557,0.0,0.007159750203750613,0.6416018204146309,0.2019,0.0,0.0,9.875358412914936e-18,0.0,1.3403698209171332e-18,3.8682331700703883e-32,0.0001790037048381429,0.0,0.0,0.0,-1.1682302297527252e-18,0.0,-9.136793709153274e-18,0.0,0.0,-1.019720567560914e-18,1.5206367173151792e-23,0.0,1.085256829676118e-19,0.0,0.0007086777329503727,-1.669358034744681e-25,1.8464327195812333e-24,0.0,6.808070828961954e-22,-1.496131868241364e-22,0.0,3.330890050218082e-22,9.906368674019323e-25
1.0772974094911506e-08,0.0027344314106420324,0.1557,0.0,0.007152024734780833,0.641594002727251,0.2019,0.0,0.0,9.875935842345365e-18,0.0,1.3217694610273456e-18,3.70134250554108e-32,0.00017881926801807297,0.0,0.0,0.0,-1.1714963682953428e-18,0.0,-9.13294535890746e-18,0.0,0.0,-1.0009421161805055e-18,-1.1823309471790137e-23,0.0,1.0701756277904412e-19,0.0,0.0007165876387402057,7.33666893075488e-26,-1.1146023494357788e-24,0.0,6.705740502648483e-22,6.07142702242193e-23,0.0,3.3599010918383943e-22,1.0126108875412308e-24
1.091109589291449e-08,0.0027344314106420324,0.1557,0.0,0.00714432893386826,0.641586215063023,0.2019,0.0,0.0,9.90089808320224e-18,0.0,1.3034328164004561e-18,3.8099987117732617e-32,0.0001786355413873644,0.0,0.0,0.0,-1.1697767046447825e-18,0.0,-9.158347887016828e-18,0.0,0.0,-9.825591672952988e-19,-6.96182871723776e-23,0.0,1.0553082287345774e-19,0.0,0.0007244671662834674,2.8728992165727128e-25,-3.521254713503406e-24,0.0,6.60508289139478e-22,2.9181502214922167e-22,0.0,3.388638898606627e-22,1.0347360361491213e-24
1.1049217690917474e-08,0.0027344314106420324,0.1557,0.0,0.007136662641165867,0.6415784572601801,0.2019,0.0,0.0,9.903435264924154e-18,0.0,1.2856021187829674e-18,3.702857543652472e-32,0.00017845252110640998,0.0,0.0,0.0,-1.1709091652633695e-18,0.0,-9.157654972330606e-18,0.0,0.0,-9.648884537432428e-19,1.8827059848123274e-23,0.0,1.0408508631655891e-19,0.0,0.0007323164792668047,-3.52429402352378e-25,4.236042155802372e-24,0.0,6.506718039388768e-22,-2.8584181125249057e-22,0.0,3.4171064009491155e-22,1.0570099400141239e-24
1.1187339488920459e-08,0.0027344314106420324,0.1557,0.0,0.007129025697968342,0.6415707291581109,0.2019,0.0,0.0,9.911199980619321e-18,0.0,1.2681646258169006e-18,3.951789191639002e-32,0.00017827020336314418,0.0,0.0,0.0,-1.1677798800565867e-18,0.0,-9.166645442369038e-18,0.0,0.0,-9.478162442261312e-19,1.0459286729464592e-22,0.0,1.026712172272264e-19,0.0,0.0007401357402076043,-4.877096384712944e-25,5.387407488165041e-24,0.0,6.409967305111012e-22,-4.872917660023189e-22,0.0,3.445306493765026e-22,1.0794302558649235e-24
1.1325461286923443e-08,0.0027344314106420324,0.1557,0.0,0.007121417946701969,0.6415630305973495,0.2019,0.0,0.0,9.89020336856971e-18,0.0,1.2510331595149208e-18,3.761152448015355e-32,0.00017808858437274217,0.0,0.0,0.0,-1.1707855588147301e-18,0.0,-9.142443022431863e-18,0.0,0.0,-9.306536299951286e-19,-1.4736892863114891e-22,0.0,1.0128216158064285e-19,0.0,0.0007479251104643843,1.0664762568801075e-24,-1.3121582326004945e-23,0.0,6.315803758249524e-22,9.488107614775977e-22,0.0,3.473242036906199e-22,1.1019946699962373e-24
1.1463583084926427e-08,0.0027344314106420324,0.1557,0.0,0.007113839230914498,0.6415553614195643,0.2019,0.0,0.0,9.902097801341956e-18,0.0,1.2338175952188834e-18,4.0215461595416333e-32,0.00017790766037742252,0.0,0.0,0.0,-1.1672111096609404e-18,0.0,-9.155742622354674e-18,0.0,0.0,-9.138060374487173e-19,-2.1189068633885746e-22,0.0,9.988631382893412e-20,0.0,0.00075568475024718,5.195890626358444e-25,-5.431002971191371e-24,0.0,6.222930854955432e-22,6.100490003448034e-22,0.0,3.500915855659122e-22,1.1247008978483548e-24
1.1601704882929411e-08,0.0027344314106420324,0.1557,0.0,0.00710628939526515,0.6415477214675493,0.2019,0.0,0.0,9.880299100249609e-18,0.0,1.217675982746918e-18,3.60605935860384e-32,0.0001777274276462642,0.0,0.0,0.0,-1.172945195107312e-18,0.0,-9.123468896443373e-18,0.0,0.0,-8.986259514421105e-19,4.181628272533493e-22,0.0,9.857747515806597e-20,0.0,0.0007634148186276829,-2.8078524494515775e-24,3.323867572128705e-23,0.0,6.132813309776755e-22,-2.5169479482836965e-21,0.0,3.5283307412077807e-22,1.1475466836696704e-24
1.1739826680932396e-08,0.0027344314106420324,0.1557,0.0,0.007098768285514818,0.6415401105852133,0.2019,0.0,0.0,9.901310286747073e-18,0.0,1.2019592883936712e-18,4.085394159014147e-32,0.0001775478824748518,0.0,0.0,0.0,-1.167523279690612e-18,0.0,-9.15036130152736e-18,0.0,0.0,-8.834587034969777e-19,2.393537362972486e-22,0.0,9.730306635936933e-20,0.0,0.0007711154735494332,2.847236916327441e-25,-5.943739277802482e-24,0.0,6.043407693265698e-22,-9.905735136617633e-24,0.0,3.5554894511037066e-22,1.1705298000708651e-24
1.187794847893538e-08,0.0027344314106420324,0.1557,0.0,0.0070912757485163645,0.64153252861757,0.2019,0.0,0.0,9.882313350009663e-18,0.0,1.1848783159555937e-18,3.777384624713004e-32,0.00017736902118500983,0.0,0.0,0.0,-1.1727292625611787e-18,0.0,-9.130259278700854e-18,0.0,0.0,-8.652578012664804e-19,-1.1592447071707547e-21,0.0,9.591819139197468e-20,0.0,0.0007787868718377093,6.3809671649772116e-24,-7.403192220516126e-23,0.0,5.956901145853427e-22,5.825122526350036e-21,0.0,3.582394709711495e-22,1.1936480477474016e-24
1.2016070276938364e-08,0.0027344314106420324,0.1557,0.0,0.007083811632204724,0.6415249754107282,0.2019,0.0,0.0,9.925098350418309e-18,0.0,1.167907997661515e-18,4.665849360155e-32,0.00017719084012481312,0.0,0.0,0.0,-1.1641812327664197e-18,0.0,-9.170464220593404e-18,0.0,0.0,-8.503023710479746e-19,-7.295613104282684e-24,0.0,9.454229021413447e-20,0.0,0.0007864291692095514,-4.16345633784495e-24,5.433412839604397e-23,0.0,5.870479762838108e-22,-3.1732276080427958e-21,0.0,3.6090492086690153e-22,1.2168992549795059e-24
1.2154192074941348e-08,0.0027344314106420324,0.1557,0.0,0.0070763757855874685,0.6415174508118827,0.2019,0.0,0.0,9.84925814177927e-18,0.0,1.1570244908504207e-18,3.3301006767202974e-32,0.00017701333566825785,0.0,0.0,0.0,-1.1798795859095974e-18,0.0,-9.06885397946399e-18,0.0,0.0,-8.428810915819526e-19,2.7281506916162635e-21,0.0,9.365940225512161e-20,0.0,0.0007940425202833806,-1.2744371924566616e-23,1.4184581749542445e-22,0.0,5.78813256805057e-22,-1.1706017544327655e-20,0.0,3.635455607314594e-22,1.2402812774503889e-24
1.2292313872944333e-08,0.0027344314106420324,0.1557,0.0,0.007068968058735662,0.6415099546693042,0.2019,0.0,0.0,9.901588159643024e-18,0.0,1.1424696467035176e-18,3.224796930862998e-32,0.0001768365042145643,0.0,0.0,0.0,-1.1630283493083566e-18,0.0,-9.160658948447556e-18,0.0,0.0,-8.255274077386359e-19,-1.4206516516119095e-21,0.0,9.247917228400931e-20,0.0,0.0008016270785888886,1.662970246001509e-23,-2.042628686240605e-22,0.0,5.704495199206593e-22,1.3773102334706715e-20,0.0,3.6616165331397364e-22,1.2637919976455135e-24
1.2430435670947317e-08,0.0027344314106420324,0.1557,0.0,0.007061588302774214,0.6415024868323295,0.2019,0.0,0.0,9.913546638020673e-18,0.0,1.115909931866608e-18,4.7479849967166434e-32,0.00017666034218845583,0.0,0.0,0.0,-1.1687207690542257e-18,0.0,-9.171224768684496e-18,0.0,0.0,-7.938335608575892e-19,-5.852003298098624e-21,0.0,9.032668623246267e-20,0.0,0.0008091829965763663,2.097939475000647e-23,-2.180378706628776e-22,0.0,5.625103624637605e-22,1.953980239770443e-20,0.0,3.6875345821959116e-22,1.2874293248302411e-24
1.2568557468950301e-08,0.0027344314106420324,0.1557,0.0,0.0070542363698719085,0.6414950471513532,0.2019,0.0,0.0,9.943727310868105e-18,0.0,1.1051892266315129e-18,1.301151956125076e-31,0.00017648484604070326,0.0,0.0,0.0,-1.16467526852785e-18,0.0,-9.141139670111478e-18,0.0,0.0,-7.973652050512075e-19,6.329635227553101e-21,0.0,8.945702755490803e-20,0.0,0.0008167104256264908,-5.0462407850225644e-23,5.940404327867728e-22,0.0,5.5442476385412615e-22,-4.256347665336708e-20,0.0,3.7132123195430683e-22,1.3111911942590392e-24
1.2706679266953285e-08,0.0027344314106420324,0.1557,0.0,0.007046912113233564,0.641487635477818,0.2019,0.0,0.0,9.663122483948558e-18,0.0,1.121930884479214e-18,1.312713472582453e-31,0.00017631001224631076,0.0,0.0,0.0,-1.2086838780220537e-18,0.0,-8.83561380132738e-18,0.0,0.0,-8.21117995700419e-19,1.087257236896873e-20,0.0,9.081162818109584e-20,0.0,0.0008242095160593223,-2.2436991768102656e-23,1.827792716811433e-22,0.0,5.470791554580547e-22,-2.1971947228174614e-20,0.0,3.7386522796329087e-22,1.3350755674175882e-24
1.284480106495627e-08,0.0027344314106420324,0.1557,0.0,0.007039615387091622,0.6414802516642043,0.2019,0.0,0.0,1.0035885693097475e-17,0.0,1.079667254756578e-18,6.178356939767574e-33,0.00017613583730337714,0.0,0.0,0.0,-1.1256577437300449e-18,0.0,-9.418899128066256e-18,0.0,0.0,-7.474148574494737e-19,-2.0716673554237047e-20,0.0,8.738728491035556e-20,0.0,0.0008316804171440585,1.3108224154672293e-22,-1.4825925914826414e-21,0.0,5.389069691660677e-22,1.1061841086651054e-19,0.0,3.763856966758044e-22,1.3590804309283251e-24
1.2982922862959254e-08,0.0027344314106420324,0.1557,0.0,0.007032346046694099,0.6414728955640233,0.2019,0.0,0.0,1.0194402145175162e-17,0.0,9.992573184183857e-19,1.7968179175150712e-31,0.00017596231773709257,0.0,0.0,0.0,-1.1432945236580729e-18,0.0,-9.440972156578037e-18,0.0,0.0,-6.656645736803503e-19,-1.6085164536300868e-20,0.0,8.087348151131676e-20,0.0,0.0008391232771076389,-1.6976875702262874e-23,3.809617916785307e-22,0.0,5.316877094977402e-22,-9.354870341622004e-21,0.0,3.7888288554068803e-22,1.3832037972136455e-24
1.310723248116194e-08,0.0027344314106420324,0.1557,0.0,0.007025826936322061,0.6414662986485947,0.2019,0.0,0.0,9.592709375898962e-18,0.0,9.697682327972932e-19,5.333906964141836e-31,0.00017580670762320897,0.0,0.0,0.0,-1.2792645256006118e-18,0.0,-8.699372729812061e-18,0.0,0.0,-6.515151774458739e-19,3.398338453882687e-21,0.0,7.848387297410163e-20,0.0,0.000845797997593523,-1.7332611608191708e-23,1.788509441094771e-22,0.0,5.243569436305915e-22,-1.4836680113452692e-20,0.0,3.8111065339898744e-22,1.4050145237852996e-24
1.3219111137544358e-08,0.0027344314106420324,0.1557,0.0,0.007019978517375337,0.6414603804298092,0.2019,0.0,0.0,9.178378533607951e-18,0.0,9.8028679687644e-19,6.928500999729456e-31,0.0001756671079456539,0.0,0.0,0.0,-1.3554535879477267e-18,0.0,-8.224087220367115e-18,0.0,0.0,-6.596789498344603e-19,-7.502864032031285e-24,0.0,7.933453700264361e-20,0.0,0.0008517860162178755,1.2412605332349484e-25,2.046755337635598e-24,0.0,5.1593053592379495e-22,7.655412099129668e-22,0.0,3.830998370846426e-22,1.4247237178125862e-24
1.3330989793926776e-08,0.0027344314106420324,0.1557,0.0,0.007014147812135105,0.6414544801366758,0.2019,0.0,0.0,9.206420198009018e-18,0.0,9.864591355801757e-19,6.529560813365507e-31,0.00017552793215936906,0.0,0.0,0.0,-1.3425436807580557e-18,0.0,-8.261734872984923e-18,0.0,0.0,-6.687082138955109e-19,-1.0827321341837006e-23,0.0,7.983320107180235e-20,0.0,0.0008577558972444399,-3.766625030858338e-26,-4.8777484213903e-25,0.0,5.072801470051485e-22,-1.6534191637605644e-22,0.0,3.8507417727418104e-22,1.444507207776045e-24
