Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234)
0.026114326267462216,0.00053584454179025,0.0915567593028733,0.0,0.0003942158990735121,0.45036700728807216,6.341582949990735e-23,0.45689855495862397,3.651028740059269e-07,1.2871358152679587e-12,1.7528329980653454e-06,2.0784246646504908e-07,3.833140378425103e-15,1.9545407134338927e-05,3.717936461766193e-11,1.074219203506433e-17,2.8737755438598786e-11,3.5401356570602674e-08,2.2896731286779258e-10,1.8599795180427644e-11,3.142497173304155e-23,1.674156263296553e-14,5.288171727178312e-13,1.3450624237869053e-17,1.2478158077021808e-24,1.7767545784600213e-10,0.0011631926010418697,1.4696631783902945e-12,1.6276311665392903e-11,1.0140250146790618e-21,6.018693848616119e-08,6.683579652372825e-10,1.1258719784063153e-18,5.390968246313191e-12,1.7875138761441207e-22,2.517566886242826e-25,2.55147008675927e-53,6.665899456491464e-14,1.8390252036260675e-21,7.427679593629171e-21,5.799070069000314e-22,2.834386956147405e-19
0.02616868327951864,0.00053584454179025,0.0915567593028733,0.0,0.00039421586940528047,0.4503670020314899,6.364181272130135e-23,0.4568985518137297,3.664909418523935e-07,1.2899090902354107e-12,1.7548959641405495e-06,2.0848922819804754e-07,3.849618991405069e-15,1.9545405549308786e-05,3.722778842345897e-11,1.0758818889557775e-17,2.8847005242535623e-11,3.552957441726825e-08,2.2896729421513056e-10,1.862709682222488e-11,3.142504668531135e-23,1.6760224779813277e-14,5.302577809050959e-13,1.3487896164203899e-17,1.249284986571142e-24,1.7822833033601676e-10,0.001163192499924823,1.4713927619742769e-12,1.6326958732777215e-11,1.0187819895146356e-21,6.04898832049647e-08,6.717186826064261e-10,1.1272011433816034e-18,5.39734701079267e-12,1.7875138660462596e-22,2.521262499681576e-25,2.564321017784227e-53,6.673785047450325e-14,1.8417233147879906e-21,7.438577101520377e-21,5.836209179126222e-22,2.856823259749788e-19
0.026223040291575062,0.00053584454179025,0.0915567593028733,0.0,0.00039421583973447,0.4503669967747252,6.386806760833954e-23,0.4568985486720581,3.6788115362876387e-07,1.292682760727699e-12,1.75695443664129e-06,2.0913638643257192e-07,3.866131373766583e-15,1.9545403964146835e-05,3.727615314416727e-11,1.0775427790126196e-17,2.895642376553079e-11,3.565779302285555e-08,2.2896727556278111e-10,1.8654381821191958e-11,3.142512145639313e-23,1.6778846271085375e-14,5.316990788751186e-13,1.3525185917032134e-17,1.2507509647717672e-24,1.7878154168919e-10,0.0011631923987996992,1.4731185776503998e-12,1.6377636842841893e-11,1.0235512703196895e-21,6.079369156588891e-08,6.75088970191867e-10,1.1285274127560846e-18,5.403711880892671e-12,1.7875138559478312e-22,2.5249558610963804e-25,2.5772073060138797e-53,6.681653459429807e-14,1.8444197756677628e-21,7.449467944189617e-21,5.873472658905882e-22,2.879385578967661e-19
0.026277397303631485,0.00053584454179025,0.0915567593028733,0.0,0.00039421581006150735,0.4503669915177715,6.409459361778484e-23,0.4568985455336022,3.6927350701407153e-07,1.2954568237925441e-12,1.759008425354416e-06,2.097839396416653e-07,3.882677508712684e-15,1.954540237887406e-05,3.7324458627288464e-11,1.07920187663029e-17,2.9066010824912396e-11,3.578601069885108e-08,2.2896725691098658e-10,1.8681650203103824e-11,3.142519604678734e-23,1.6797427195350127e-14,5.331410638005644e-13,1.3562493421878263e-17,1.2522137492767918e-24,1.793350906003347e-10,0.0011631922976677342,1.4748406336269386e-12,1.6428345876023966e-11,1.0283328619059757e-21,6.109836401182452e-08,6.784688328898702e-10,1.1298507928379492e-18,5.410062886875644e-12,1.787513845848823e-22,2.5286469734956725e-25,2.5901289508364284e-53,6.689504729855178e-14,1.8471145888176283e-21,7.460352131945227e-21,5.910860289062371e-22,2.902074320209613e-19
0.02633175431568791,0.00053584454179025,0.0915567593028733,0.0,0.0003942157803868158,0.4503669862606221,6.432139020759851e-23,0.4568985423983552,3.7066799969108785e-07,1.2982312777866367e-12,1.7610579400454686e-06,2.1043188630347554e-07,3.8992573786953115e-15,1.954540079351132e-05,3.737270525428456e-11,1.0808591858518965e-17,2.9175766238298025e-11,3.591422575939265e-08,2.2896723825998693e-10,1.870890202835809e-11,3.1425270456993183e-23,1.6815967640981414e-14,5.3458373310279e-13,1.3599818609769921e-17,1.2536733470437014e-24,1.7988897576859363e-10,0.0011631921965301673,1.4765589380941523e-12,1.6479085713156495e-11,1.0331267690658621e-21,6.140390098391836e-08,6.818582755778031e-10,1.1311712899215448e-18,5.4164000589381714e-12,1.787513835749222e-22,2.5323358455909892e-25,2.6030859677697906e-53,6.697338896069666e-14,1.8498077602154956e-21,7.471229688931339e-21,5.948371839136619e-22,2.924889890080701e-19
0.026386111327744332,0.00053584454179025,0.0915567593028733,0.0,0.0003942157507108197,0.4503669810032707,6.454845683691757e-23,0.4568985392663099,3.720646293473738e-07,1.3010061196907145e-12,1.763102990458726e-06,2.110802249002943e-07,3.915870966512893e-15,1.9545399208079527e-05,3.742089283327662e-11,1.0825147104174216e-17,2.928568982368503e-11,3.604243652233874e-08,2.289672196100227e-10,1.873613731568828e-11,3.142534468750892e-23,1.683446769616146e-14,5.36027083920682e-13,1.3637161405678325e-17,1.255129765014873e-24,1.8044319589666685e-10,0.0011631920953882318,1.4782734992245452e-12,1.652985623539876e-11,1.0379329965700665e-21,6.17103029215335e-08,6.852573031127748e-10,1.1324889102875646e-18,5.42272342721109e-12,1.7875138256490167e-22,2.5360224798394788e-25,2.6160783698439916e-53,6.705155995335469e-14,1.8524992917191587e-21,7.482100622651343e-21,5.986007079173865e-22,2.947832695382005e-19
0.026440468339800755,0.00053584454179025,0.0915567593028733,0.0,0.00039421572103394263,0.4503669757457106,6.477579296607168e-23,0.4568985361374593,3.7346339367411565e-07,1.303781347833612e-12,1.7651435863172488e-06,2.1172895391946304e-07,3.932518254006174e-15,1.9545397622599522e-05,3.746902180169074e-11,1.0841684519428754e-17,2.939578139935481e-11,3.6170641308210045e-08,2.289672009613343e-10,1.8763356126574877e-11,3.142541873883181e-23,1.6852927448881093e-14,5.37471113695622e-13,1.367452174121189e-17,1.2565830101175923e-24,1.8099774969158998e-10,0.0011631919942431583,1.4799843251728737e-12,1.6580657324307068e-11,1.0427515491702674e-21,6.201757026229841e-08,6.886659203333065e-10,1.133803660203068e-18,5.429033021759622e-12,1.7875138155481938e-22,2.539706884279392e-25,2.629106146905334e-53,6.71295606483389e-14,1.8551891894134584e-21,7.492964957681287e-21,6.0237657720344305e-22,2.9709031431056337e-19
0.02649482535185718,0.00053584454179025,0.0915567593028733,0.0,0.0003942156913566067,0.4503669704879354,6.500339805655656e-23,0.4568985330117965,3.7486429036738493e-07,1.3065569589728957e-12,1.7671797373229272e-06,2.1237807185224267e-07,3.949199223553841e-15,1.954539603709208e-05,3.751709190309736e-11,1.0858204155654454e-17,2.950604078397704e-11,3.629883844145188e-08,2.2896718231416116e-10,1.879055847449341e-11,3.142549261145793e-23,1.687134698693887e-14,5.389158195475165e-13,1.3711899541041394e-17,1.2580330892640386e-24,1.81552635863728e-10,0.001163191893096178,1.481691424076075e-12,1.6631488861742992e-11,1.0475824315962247e-21,6.232570344205896e-08,6.920841320575617e-10,1.1351155459214252e-18,5.435328872583536e-12,1.7875138054467408e-22,2.5433890610030085e-25,2.642169322423645e-53,6.720739141665005e-14,1.8578774546353152e-21,7.503822699420865e-21,6.061647686030479e-22,2.994101640434876e-19
0.0265491823639136,0.00053584454179025,0.0915567593028733,0.0,0.0003942156616792333,0.4503669652299386,6.523127157105593e-23,0.45689852988931473,3.7626731712671865e-07,1.3093329516025733e-12,1.7692114531565273e-06,2.1302757719493772e-07,3.965913856428612e-15,1.9545394451577985e-05,3.7565103655576537e-11,1.0874706030376265e-17,2.96164677964891e-11,3.642702624913201e-08,2.2896716366874209e-10,1.8817744423599142e-11,3.142556630588241e-23,1.6889726397942468e-14,5.403611989507121e-13,1.3749294737648112e-17,1.2594800093513553e-24,1.8210785312777076e-10,0.0011631917919485168,1.4833948040534037e-12,1.668235072996379e-11,1.0524256485588029e-21,6.26347028949377e-08,6.955119430852924e-10,1.1364245736824078e-18,5.441611009617286e-12,1.7875137953446465e-22,2.5470690186215396e-25,2.6552678929466087e-53,6.728505262848248e-14,1.8605640937350802e-21,7.514673873518429e-21,6.099652575041925e-22,3.0174285947382664e-19
0.026603539375970025,0.00053584454179025,0.0915567593028733,0.0,0.00039421563200224313,0.45036695997171367,6.545941297340922e-23,0.45689852677000686,3.776724716566843e-07,1.3121093221714195e-12,1.7712387434777369e-06,2.1367746844750592e-07,3.982662134582145e-15,1.954539286607794e-05,3.761305671080667e-11,1.0891190188297505e-17,2.972706225623146e-11,3.655520306249684e-08,2.289671450253159e-10,1.8844913978446936e-11,3.1425639822599175e-23,1.6908065769309188e-14,5.41807248976945e-13,1.3786707254795508e-17,1.2609237772616883e-24,1.8266340020153523e-10,0.0011631916908013994,1.485094473206464e-12,1.673324281151374e-11,1.0572812047466478e-21,6.294456905327331e-08,6.989493581957945e-10,1.1377307497122325e-18,5.4478794627301465e-12,1.7875137852418968e-22,2.55074675769002e-25,2.668401871016221e-53,6.736254465322602e-14,1.8632491071674673e-21,7.525518481810517e-21,6.1377802021275535e-22,3.0408844135705652e-19
0.026657896388026448,0.00053584454179025,0.0915567593028733,0.0,0.00039421560232605595,0.45036695471325416,6.568782172864003e-23,0.456898523653866,3.7907975166509406e-07,1.3148860693527255e-12,1.77326161792521e-06,2.1432774411499177e-07,3.9994440386410706e-15,1.9545391280612606e-05,3.766095170328006e-11,1.0907656647512415e-17,2.983782398279352e-11,3.668336721531672e-08,2.2896712638412054e-10,1.8872067209322364e-11,3.1425713162101253e-23,1.692636518826577e-14,5.43253967157925e-13,1.3824137026337618e-17,1.262364399862189e-24,1.8321927580718553e-10,0.0011631915896560473,1.4867904396191962e-12,1.6784164989334982e-11,1.062149104829924e-21,6.325530234769464e-08,7.023963821502725e-10,1.1390340802235366e-18,5.454134261726353e-12,1.7875137751384808e-22,2.5544222877481643e-25,2.6815712534560204e-53,6.743986785946497e-14,1.8659325018888396e-21,7.536356552393157e-21,6.176030315642126e-22,3.0644695046660465e-19
0.02671225340008287,0.00053584454179025,0.0915567593028733,0.0,0.0003942155726510908,0.4503669494545538,6.591649730291603e-23,0.45689852054088526,3.804891548650148e-07,1.3176631892346538e-12,1.7752800861166158e-06,2.149784027057635e-07,4.016259550202117e-15,1.9545389695202638e-05,3.770878814613062e-11,1.0924105459344024e-17,2.9948752796185645e-11,3.681151704586748e-08,2.2896710774539362e-10,1.8899204109187547e-11,3.1425786324880434e-23,1.6944624741849123e-14,5.447013504996761e-13,1.3861583974745182e-17,1.26380188400507e-24,1.8377547866972582e-10,0.001163191488513681,1.4884827113579553e-12,1.6835117146630073e-11,1.0670293534559443e-21,6.356690320704193e-08,7.058530196891722e-10,1.1403345714154457e-18,5.4603754363452595e-12,1.7875137650343848e-22,2.558095607910612e-25,2.6947760615987955e-53,6.751702261498198e-14,1.8686142772076968e-21,7.54718808247339e-21,6.214402673807911e-22,3.0881842759403013e-19
0.026766610412139295,0.00053584454179025,0.0915567593028733,0.0,0.0003942155429777657,0.45036694419560597,6.614543916358727e-23,0.45689851743105797,3.8190067897243773e-07,1.3204406808081421e-12,1.7772941576486807e-06,2.1562944273340538e-07,4.033108649170722e-15,1.95453881098686e-05,3.775656684770733e-11,1.0940536632098437e-17,3.00598485166411e-11,3.6939650894754644e-08,2.289670891093723e-10,1.892632475754949e-11,3.1425859311427655e-23,1.6962844516906924e-14,5.461493966105238e-13,1.3899048035679412e-17,1.2652362365276303e-24,1.8433200751863198e-10,0.001163191387375516,1.4901712964715509e-12,1.6886099167010848e-11,1.0719219552541887e-21,6.387937205846281e-08,7.093192755353337e-10,1.1416322294735995e-18,5.4666030162614656e-12,1.7875137549295972e-22,2.561766728805725e-25,2.7080162810720585e-53,6.75940092867598e-14,1.8712944409927304e-21,7.558013103832039e-21,6.25289701661975e-22,3.112029135482298e-19
0.026820967424195718,0.00053584454179025,0.0915567593028733,0.0,0.00039421551330649736,0.4503669389364043,6.637464677913385e-23,0.45689851432437695,3.8331432170895457e-07,1.3232185396064411e-12,1.7793038420972362e-06,2.162808627143927e-07,4.049991316839469e-15,1.9545386524631045e-05,3.7804287112305686e-11,1.0956950225362342e-17,3.017111096484366e-11,3.7067767107533056e-08,2.2896707047629312e-10,1.8953429131282725e-11,3.1425932122232477e-23,1.698102460009764e-14,5.475981023997491e-13,1.3936529129627697e-17,1.266667464252287e-24,1.8488886108584095e-10,0.0011631912862427674,1.491856202991259e-12,1.6937110934315276e-11,1.076826914830483e-21,6.41927093273065e-08,7.127951543903978e-10,1.1429270605701694e-18,5.472817031084953e-12,1.787513744824106e-22,2.565435647428111e-25,2.721291939072726e-53,6.76708282409816e-14,1.8739729909610818e-21,7.568831607248863e-21,6.291513099917802e-22,3.136004491557769e-19
0.02687532443625214,0.00053584454179025,0.0915567593028733,0.0,0.0003942154836377026,0.45036693367694247,6.66041196192192e-23,0.4568985112208356,3.8473008079860977e-07,1.3259967651518412e-12,1.7813091490172645e-06,2.1693266117067554e-07,4.066907532296374e-15,1.9545384939510484e-05,3.785195000964407e-11,1.0973346240039104e-17,3.028253996165925e-11,3.719586403174602e-08,2.2896705184639196e-10,1.898051732530306e-11,3.1426004757783786e-23,1.6999165077891153e-14,5.49047465595078e-13,1.3974027194985342e-17,1.268095573986606e-24,1.854460381079829e-10,0.0011631911851166473,1.4935374389308813e-12,1.6988152332810233e-11,1.0817442367736885e-21,6.450691543725252e-08,7.1628066093904e-10,1.1442190708638863e-18,5.479017510361243e-12,1.7875137347178986e-22,2.5691023765170226e-25,2.7346030177087214e-53,6.774747984303396e-14,1.876649936505815e-21,7.579643630661397e-21,6.330250654597812e-22,3.160110752599258e-19
0.026929681448308564,0.00053584454179025,0.0915567593028733,0.0,0.00039421545397179636,0.450366928417214,6.683385715461961e-23,0.45689850812042687,3.861479539715849e-07,1.328775352184039e-12,1.7833100879429423e-06,2.1758483662650364e-07,4.083857276645397e-15,1.954538335452734e-05,3.789955452440604e-11,1.098972474422428e-17,3.0394135328450946e-11,3.732394002051143e-08,2.2896703321990454e-10,1.9007589292736703e-11,3.142607721856893e-23,1.701726603656926e-14,5.504974829552282e-13,1.4011542149089128e-17,1.2695205725233433e-24,1.8600353732364659e-10,0.001163191083998363,1.4952150122867812e-12,1.703922324694332e-11,1.0866739256478341e-21,6.482199081016432e-08,7.197757998440635e-10,1.1455082665000963e-18,5.485204483571527e-12,1.7875137246109618e-22,2.5727669098327845e-25,2.747949548594329e-53,6.782396445750845e-14,1.879325272995266e-21,7.590449155362844e-21,6.369109434411017e-22,3.184348327211815e-19
0.026984038460364988,0.00053584454179025,0.0915567593028733,0.0,0.00039421542430919326,0.4503669231572125,6.70638588572999e-23,0.45689850502314405,3.875679389598001e-07,1.3315543010593974e-12,1.7853066683876867e-06,2.1823738761206503e-07,4.10084052798458e-15,1.9545381769702043e-05,3.7947102128641426e-11,1.1006085726302138e-17,3.050589688670282e-11,3.745199342836235e-08,2.2896701459706556e-10,1.9034645153326335e-11,3.1426149505074736e-23,1.703532756222585e-14,5.519481523917717e-13,1.404907393446636e-17,1.2709424666404614e-24,1.8656135747651042e-10,0.001163190982889122,1.4968889310379092e-12,1.709032356162701e-11,1.0916159860014098e-21,6.51379358662681e-08,7.232805757522695e-10,1.1467946536107485e-18,5.491377980132799e-12,1.7875137145032855e-22,2.5764292634379506e-25,2.7613315036127264e-53,6.790028244820268e-14,1.8819990122782112e-21,7.601248229209123e-21,6.408089160047707e-22,3.208717624160202e-19
0.02703839547242141,0.00053584454179025,0.0915567593028733,0.0,0.00039421539465030647,0.4503669178969318,6.729412420031502e-23,0.4568985019289803,3.889900335021577e-07,1.334333605321336e-12,1.787298899844202e-06,2.1889031265899753e-07,4.117857267419997e-15,1.9545380185054947e-05,3.799459130737538e-11,1.1022429270922105e-17,3.061782445846821e-11,3.7580022616325515e-08,2.2896699597810984e-10,1.9061684824624123e-11,3.142622161778633e-23,1.70533497407674e-14,5.533994704313677e-13,1.408662246352179e-17,1.2723612631011783e-24,1.871194973114789e-10,0.0011631908817901274,1.498559203145853e-12,1.714145316188742e-11,1.0965704223561489e-21,6.545475102394363e-08,7.267949932874807e-10,1.14807823831446e-18,5.49753802939801e-12,1.7875137043948546e-22,2.580089426360028e-25,2.774748928190553e-53,6.797643417812257e-14,1.884671146204463e-21,7.612040819282424e-21,6.447189585678391e-22,3.233219052378071e-19
0.027092752484477834,0.00053584454179025,0.0915567593028733,0.0,0.0003942153649955484,0.45036691263636536,6.752465265792088e-23,0.45689849883792877,3.9041423533818973e-07,1.3371132666870372e-12,1.7892867917845221e-06,2.195436103056748e-07,4.134907471799006e-15,1.9545378600606344e-05,3.8042024165696055e-11,1.1038755345287776e-17,3.072991786582735e-11,3.770802594589079e-08,2.2896697736327058e-10,1.9088708466509473e-11,3.142629355718843e-23,1.7071332657913564e-14,5.548514352740717e-13,1.412418768519657e-17,1.2737769686539854e-24,1.8767795557923734e-10,0.00116319078070258,1.5002258365548722e-12,1.719261193327885e-11,1.1015372392205732e-21,6.577243669998151e-08,7.303190570590202e-10,1.1493590267165218e-18,5.503684660656202e-12,1.787513694285659e-22,2.5837474200008413e-25,2.788201776735583e-53,6.805242000948406e-14,1.8873416905929728e-21,7.622826989473834e-21,6.486410418542856e-22,3.2578530209506326e-19
0.027147109496534257,0.00053584454179025,0.0915567593028733,0.0,0.0003942153353453306,0.45036690737550694,6.77554437055967e-23,0.45689849574998287,3.91840542215664e-07,1.3398932773854438e-12,1.7912703536572747e-06,2.201972790917003e-07,4.151991120803081e-15,1.954537701637652e-05,3.8089399069651797e-11,1.1055064053009607e-17,3.084217693153594e-11,3.783600178637031e-08,2.2896695875278184e-10,1.911571595511995e-11,3.142636532376387e-23,1.708927639917208e-14,5.563040431744542e-13,1.4161769506126e-17,1.2751895900307095e-24,1.8823673103150069e-10,0.0011631906796276765,1.5018888391895997e-12,1.7243799761451593e-11,1.1065164410716398e-21,6.609099330906878e-08,7.33852771649354e-10,1.1506370249071507e-18,5.50981790312403e-12,1.7875136841756852e-22,2.5874032278725093e-25,2.8016900999129707e-53,6.812824030360822e-14,1.8900106331985095e-21,7.633606690326036e-21,6.525751410270504e-22,3.282619939146415e-19
0.027196030807385037,0.00053584454179025,0.0915567593028733,0.0,0.00039421530866435607,0.4503669026404795,6.796337973022613e-23,0.4568984929734811,3.931260163551312e-07,1.3423955865631437e-12,1.7930518649315727e-06,2.2078589711993092e-07,4.167394982968687e-15,1.954537559077345e-05,3.813198739386187e-11,1.1069727015490116e-17,3.0943351582109545e-11,3.7951155192549945e-08,2.289669420072537e-10,1.914000901030136e-11,3.142642976631389e-23,1.710539234147816e-14,5.576119385822047e-13,1.4195607294496256e-17,1.2764583178540179e-24,1.8873989910275058e-10,0.0011631905886720628,1.5033824437878976e-12,1.7289893556133865e-11,1.1110083155936719e-21,6.637843924674438e-08,7.370413700099559e-10,1.151784842673326e-18,5.515326398037629e-12,1.7875136750760342e-22,2.590691602962198e-25,2.8138599075865768e-53,6.819633733212865e-14,1.8924113245306873e-21,7.643302940341271e-21,6.561260803629709e-22,3.305024175803328e-19
0.027244952118235816,0.00053584454179025,0.0915567593028733,0.0,0.00039421528198769026,0.4503668979052059,6.817152764780535e-23,0.45689849019948453,3.9441319211652165e-07,1.3448981766783057e-12,1.79482988335307e-06,2.213748135333331e-07,4.182825903225663e-15,1.9545374165378666e-05,3.8174529696477674e-11,1.1084375931292052e-17,3.1044660143498206e-11,3.806628382718006e-08,2.289669252656071e-10,1.9164289081236128e-11,3.142649406961597e-23,1.7121476682554372e-14,5.589203511151815e-13,1.4229458428477235e-17,1.2777245578268383e-24,1.8924332218078808e-10,0.001163190497728529,1.504873119621906e-12,1.7336010711596988e-11,1.115510228813069e-21,6.66665912752132e-08,7.402377925547183e-10,1.1529304097156274e-18,5.5208240928733316e-12,1.7875136659757347e-22,2.593978221070283e-25,2.82605844335384e-53,6.826430083005005e-14,1.8948107283068557e-21,7.652993990129147e-21,6.596867095836076e-22,3.3275367318077794e-19
0.027293873429086596,0.00053584454179025,0.0915567593028733,0.0,0.00039421525531563116,0.4503668931696815,6.837988707819353e-23,0.456898487427988,3.9570206786485337e-07,1.3474010446330633e-12,1.796604415769469e-06,2.2196402727530864e-07,4.198283864141033e-15,1.9545372740206833e-05,3.821702593742887e-11,1.109901082830935e-17,3.114610248702501e-11,3.818138650816326e-08,2.2896690852801093e-10,1.9188556166313558e-11,3.1426558234020195e-23,1.7137529484370895e-14,5.602292786601506e-13,1.4263322853636042e-17,1.2789883148279335e-24,1.8974699936249019e-10,0.0011631904067979414,1.5063608724348527e-12,1.7382151145109448e-11,1.12002218395528e-21,6.695544969343937e-08,7.4344204258839e-10,1.1540737304478128e-18,5.526311008805313e-12,1.7875136568747768e-22,2.597263081885767e-25,2.8382856937074604e-53,6.833213105923291e-14,1.8972088443747674e-21,7.662679839074591e-21,6.632570075562549e-22,3.3501579058127493e-19
0.027342794739937375,0.00053584454179025,0.0915567593028733,0.0,0.00039421522864847624,0.4503668884339017,6.858845764199659e-23,0.45689848465898686,3.9699264196771895e-07,1.349904188958838e-12,1.7983754690148888e-06,2.225535372917062e-07,4.2137688493006354e-15,1.9545371315272614e-05,3.825947619904969e-11,1.1113631719363055e-17,3.1247678484213177e-11,3.829646205590632e-08,2.289668917946338e-10,1.9212810304427886e-11,3.1426622259876014e-23,1.715355080877508e-14,5.615387193941018e-13,1.429720052172936e-17,1.2802495937263954e-24,1.9025092974683137e-10,0.0011631903158811664,1.5078457079585824e-12,1.7428314774131634e-11,1.1245441842326857e-21,6.724501479924968e-08,7.466541234036743e-10,1.1552148092749107e-18,5.531787166965764e-12,1.787513647773153e-22,2.600546190620178e-25,2.8505416775867984e-53,6.839982828101888e-14,1.899605676581702e-21,7.67236050271647e-21,6.668369545796203e-22,3.37288799656783e-19
0.027391716050788155,0.00053584454179025,0.0915567593028733,0.0,0.00039421520198652186,0.45036688369786204,6.879723896055852e-23,0.45689848189247606,3.9828491279550647e-07,1.352407607413163e-12,1.8001430499099509e-06,2.2314334253060616e-07,4.229280842716374e-15,1.9545369890590603e-05,3.8301880438522343e-11,1.1128238632156816e-17,3.134938800680905e-11,3.841150929358929e-08,2.2896687506564386e-10,1.9237051502609335e-11,3.14266861475321e-23,1.7169540717492093e-14,5.628486712756064e-13,1.4331091379891375e-17,1.281508399381702e-24,1.9075511243469183e-10,0.0011631902249790668,1.5093276319136174e-12,1.7474501516298624e-11,1.129076232843433e-21,6.753528688933203e-08,7.498740382802872e-10,1.1563536505932406e-18,5.537252588445142e-12,1.7875136386708538e-22,2.603827548292809e-25,2.8628263988384583e-53,6.846739275623352e-14,1.902001225627182e-21,7.682035983880018e-21,6.7042653000163655e-22,3.3957273029179216e-19
