Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217)
2.1601326601053265e-21,0.0028455292168589937,0.0915567593028733,0.0,0.008374392485212295,0.451542628356098,9.355720996937765e-54,0.4569006123410269,5.770767579055643e-69,1.4923307349659115e-81,5.298775675696475e-44,1.2172532952647515e-107,7.746246221780184e-130,3.623798492306767e-15,1.4010922770450223e-41,1.2772290080065776e-49,2.5867019567022373e-61,1.4010922898162376e-41,1.7496737810567802e-22,1.3929624035430633e-54,1.8046071316071527e-41,1.3034515546750764e-35,1.4238397927399073e-66,5.407951281258143e-89,5.761413604728043e-79,2.2554754074993712e-101,1.0054953696340282e-16,1.677074172259116e-60,5.736868060280682e-93,3.682020549815264e-102,1.469672324344316e-122,1.1157388554585076e-108,6.33591385517487e-79,3.933682342893243e-99,5.636310973501052e-138,9.435940566298542e-112,1.061173429538065e-158,7.027636477488223e-84,5.080036925367982e-84,1.0854857501224325e-121,5.066907889200481e-137,1.4146183152041982e-152,7.505258404931144e-96,3.340965497404603e-160,3.944293435831494e-168,1.6137466014458293e-167,1.0717499604992546e-159,1.713508136569643e-129,1.2450652483215986e-144,7.145251655923482e-128,2.8462913259174554e-147,1.9615100332400358e-143,1.7951100636484567e-146,1.9696019367123813e-156,1.9566340651243577e-195,1.1811283748471928e-135,7.188398741518056e-125,2.063799988693966e-199,5.882683655254393e-211,9.622132548667275e-138,3.2096329463458537e-139,7.234899799788253e-124,2.871039277836268e-150,1.302916909299115e-152
4.322142064485288e-21,0.0028455292168589937,0.0915567593028733,0.0,0.008374392485208567,0.4515426283560961,7.490265540175181e-53,0.4569006123410269,1.8489254563776283e-67,4.781357294085375e-80,1.0602154979344952e-43,3.1226104319426233e-105,9.929157304565134e-128,7.25074537600131e-15,5.608020460029146e-41,1.0225598163313732e-48,4.143539683629587e-60,5.608020562276523e-41,3.50086769571869e-22,1.115218313876428e-53,7.223130192889097e-41,5.217203111456701e-35,2.2807944806774416e-65,3.46670993400042e-87,4.613803068208535e-78,7.228326184049825e-100,2.0118643234287054e-16,7.074297483398557e-60,3.677559190335833e-91,4.720701331523368e-100,7.540333239620125e-120,2.8621962811813953e-106,5.073869798992598e-78,1.2606625087748946e-97,2.893551565674472e-135,3.022406492415865e-110,2.1791782037849705e-155,2.2516228453989283e-82,8.137518630161923e-83,2.784479964724876e-119,6.494774891514176e-135,1.452495130505215e-149,2.4052775017615e-94,6.860850513162442e-157,1.6199643687592187e-164,1.6557854542031557e-164,5.4959980095654497e-157,2.1967102634720542e-127,3.1923564397638032e-142,4.582354761674959e-126,7.297911861238664e-145,2.01399427473833e-140,2.4247963297101186e-144,5.057160945146328e-154,4.017665435624821e-192,6.063640631552639e-133,1.844456390591704e-122,4.240207906706877e-196,2.4158506089652796e-207,9.879531937037454e-135,3.2955111154987814e-136,3.7142300401420092e-121,5.898259072468203e-147,2.6747053958609063e-149
8.646160873245213e-21,0.0028455292168589937,0.0915567593028733,0.0,0.008374392485201112,0.45154262835609227,5.994488978760652e-52,0.4569006123410269,5.920211875190848e-66,1.5309816774622137e-78,2.1208913587907835e-43,8.002135113794032e-103,1.271827327514314e-125,1.450463914337742e-14,2.2439386625014104e-40,8.18358629884694e-48,6.633519481625721e-59,2.243938744330387e-40,7.003255525038467e-22,8.92515855339891e-53,2.8901919127397624e-40,2.08756081673421e-34,3.6513922727551146e-64,2.220493742021735e-85,3.692911608318763e-77,2.3147985102649792e-98,4.024602231016163e-16,3.4095359469663145e-59,2.3555475217059224e-89,6.047437160463247e-98,3.864650272268023e-117,7.334786714362412e-104,4.061152437730616e-77,4.037136747449059e-96,1.4834876450863527e-132,9.676358787513822e-109,4.469000833641141e-152,7.209656433549838e-81,1.3027604850665553e-81,7.135488920698207e-117,8.319167415066998e-133,1.4894089080214026e-146,7.702643324919123e-93,1.4070433734715507e-153,6.644543161003369e-161,1.697220115015725e-161,2.8162851171581118e-154,2.8139790859073253e-125,8.178822615514046e-140,2.935716013534444e-124,1.8697262571725742e-142,2.0651023413645254e-137,3.422493027688924e-142,1.296553497931465e-151,8.238923025283978e-189,3.1087536303053962e-130,4.7272340934865436e-120,8.697860144333054e-193,9.908250115563692e-204,1.0130230819267085e-131,3.3791389417258526e-133,1.9042391997142684e-118,1.2098442740414703e-143,5.478117866400617e-146
1.7294198490765062e-20,0.0028455292168589937,0.0915567593028733,0.0,0.008374392485186202,0.4515426283560846,4.796502118722054e-51,0.4569006123410269,1.8950520813490762e-64,4.900675716110184e-77,4.242243082529435e-43,2.049601483581732e-100,1.6285179219924384e-123,2.9012426678077735e-14,8.977215815090662e-40,6.548112412222469e-47,1.0616717674515138e-57,8.977216469846799e-40,1.400803118366184e-21,7.141519196640076e-52,1.1562641464041995e-39,8.351602604714592e-34,5.843922078913776e-63,1.4216906197075997e-83,2.9550761191313126e-76,7.41023770665237e-97,8.050078046183492e-16,2.2904989428828227e-58,1.5081610319066177e-87,7.743874468472166e-96,1.9797234959797173e-114,1.878672328338084e-101,3.249745160602524e-76,1.2923663288495152e-94,7.600545896828944e-130,3.0971913582173364e-107,9.158695974704269e-149,2.3078130183628162e-79,2.085024486125968e-80,1.827608065626555e-114,1.065232124160776e-130,1.5262899906960725e-143,2.465766278464048e-91,2.883770563161525e-150,2.7236318807571272e-157,1.738821283728211e-158,1.4430312337799286e-151,3.6032935596202986e-123,2.0945958133142962e-137,1.8798211146219254e-122,4.788367439218954e-140,2.1160825758550957e-134,5.192630227407002e-140,3.3216342983148836e-149,1.6884311532091307e-185,1.5927493799090682e-127,1.210871274013722e-117,1.7827570587835159e-189,4.061065335060406e-200,1.0380312492167212e-128,3.462558928076159e-130,9.756237054093854e-116,2.4796721029367e-140,1.119434438220657e-142
3.4590273725804754e-20,0.0028455292168589937,0.0915567593028733,0.0,0.008374392485156382,0.4515426283560693,3.837566304120344e-50,0.4569006123410269,6.065101682881688e-63,1.5684733174878086e-75,8.48494656242815e-43,5.248319736719379e-98,2.084905600741013e-121,5.802800174727073e-14,3.5911785798522803e-39,5.2389873324815056e-46,1.6989220136246577e-56,3.591179103706924e-39,2.8017582500843867e-21,5.713815952404086e-51,4.625426474133596e-39,3.340912928688412e-33,9.351621513245268e-62,9.100640512514992e-82,2.3643580578074047e-75,2.3720153211386105e-95,1.6101029676487809e-15,2.3987980660132088e-57,9.654175241734481e-86,9.914158664739154e-94,1.0138782168314643e-111,4.81062939159829e-99,2.600127307167354e-75,4.136342966258457e-93,3.892775105190723e-127,9.912376317506032e-106,1.8763293837124673e-145,7.386213422885774e-78,3.3365349016350944e-79,4.679848735519509e-112,1.363760535057657e-128,1.5636720313347362e-140,7.891919795340344e-90,5.908800498979595e-147,1.1161358436976677e-153,1.780995644367283e-155,7.411308336993194e-149,4.613107382272708e-121,5.363206011548841e-135,1.203393019758948e-120,1.226059981234282e-137,2.1675890597801444e-131,8.722200700724043e-138,8.506516189100554e-147,3.4590279477711414e-182,8.157602646160637e-125,3.100748310786666e-115,3.6526136033222555e-186,1.6639518127643508e-196,1.063298183845634e-125,3.546841833320158e-127,4.996856231940943e-113,5.080257280728801e-137,2.2798525504954716e-139
6.918242419588415e-20,0.0028455292168589937,0.0915567593028733,0.0,0.00837439248509674,0.45154262835603864,3.0701992082357948e-49,0.4569006123410269,1.9409821562870747e-61,5.019599901501399e-74,1.6970354041000072e-42,1.343735880114204e-95,2.669107061483113e-119,1.1605915188482622e-13,1.4365298847747835e-38,4.191388838191648e-45,2.71847370639265e-55,1.4365303038783938e-38,5.603668513494903e-21,4.5713627645117185e-50,1.8502406493307722e-38,1.3364195506802255e-32,1.4963640773269586e-60,5.824968631356111e-80,1.8916028223650532e-74,7.598779256203369e-94,3.2202932936975065e-15,3.3317436314743374e-56,6.179281944740639e-84,1.2691350869177824e-91,5.191700403007699e-109,1.2316733246562491e-96,2.080245370661743e-74,1.3237531846910036e-91,1.993424648068643e-124,3.17238209659097e-104,3.8433462335754724e-142,2.363817278770257e-76,5.338912541366372e-78,1.1981864098242362e-109,1.7458937216981475e-126,1.6019321118730156e-137,2.5256459196784123e-88,1.210675306976471e-143,4.573781474717336e-150,1.8239624350620267e-152,3.8821306697727604e-146,5.905335898737602e-119,1.3731111233523174e-132,7.702690807812354e-119,3.139011618278265e-135,2.2199684852833867e-128,1.6476308721185482e-135,2.1780618406789022e-144,7.085214312516428e-179,4.177382135446331e-122,7.939205295744254e-113,7.482509085018015e-183,6.816629737548402e-193,1.0889943155576748e-122,3.6325563783838486e-124,2.5588058057358152e-110,1.0406018655363093e-133,4.615139337515374e-136
1.3836672513604294e-19,0.0028455292168589937,0.0915567593028733,0.0,0.008374392484977457,0.4515426283559774,2.4562183357185257e-48,0.4569006123410269,6.211382302130569e-60,1.6063969186278595e-72,3.3941177298784124e-42,3.4401481607663893e-93,3.417617533080497e-117,2.3212145215661506e-13,5.746236446763685e-38,3.353190662358403e-44,4.349719027913595e-54,5.746239799672153e-38,1.1207489040212386e-20,3.657325819831253e-49,7.401071353994751e-38,5.345786962332119e-32,2.394256415845939e-59,3.7281280727938897e-78,1.513325296239846e-73,2.451259815877011e-92,6.44067394574641e-15,5.1283388196524045e-55,3.954919499091376e-82,1.6245581915342867e-89,2.6582937264968796e-106,3.153252744970032e-94,1.6643230844603394e-73,4.236236759194961e-90,1.020708178387687e-121,1.0154946759548858e-102,7.871729807026063e-139,7.564806219485078e-75,8.543008219056588e-77,3.0675178163235685e-107,2.235506679333626e-124,1.6414645940482885e-134,8.082419181172862e-87,2.4811035212932434e-140,1.8746603140522073e-146,1.867843930916614e-149,2.3360745135329913e-143,7.559156003705921e-117,3.5153168152749906e-130,4.930024499420281e-117,8.036217999868195e-133,2.2734067449445361e-125,3.468691132982741e-133,5.576305560351672e-142,1.451157688256679e-175,2.1389876274134254e-119,2.0326603024854236e-110,1.532910046962565e-179,2.7922955790968496e-189,1.115211769337908e-119,3.72000989244377e-121,1.3102043144354353e-107,2.131205918260305e-130,9.235544299813738e-133
2.7673532701636053e-19,0.0028455292168589937,0.0915567593028733,0.0,0.008374392484738891,0.4515426283558549,1.9649990590937435e-47,0.4569006123410269,1.987680643539799e-58,5.1409727931936774e-71,6.788295662655382e-42,8.806870705834541e-91,4.379873013206276e-115,4.642460526869046e-13,2.298517960378976e-37,2.682584368309261e-43,6.959686696727871e-53,2.2985206427375836e-37,2.2415130093233136e-20,2.926133467820387e-48,2.960425201372568e-37,2.138336536460961e-31,3.8308379583115015e-58,2.3860101477643934e-76,1.2106749050485947e-72,8.344529715748341e-91,1.2881435249650019e-14,8.124433353265608e-54,2.5311851831326246e-80,2.079442212210468e-87,1.361060766665217e-103,8.072411312897631e-92,1.3319510932876746e-72,1.355723240280032e-88,5.226133897979657e-119,3.2535350316353254e-101,1.61215370097843e-135,2.4209762457214384e-73,1.3671855955990673e-75,7.852922282774125e-105,2.8649673433596903e-122,1.682872580680288e-131,2.5864254994386233e-85,5.087379717247366e-137,7.687794993767703e-143,1.912710824509171e-146,2.5558805959718183e-140,9.675848046841132e-115,8.999331490321833e-128,3.155306642642052e-115,2.057299342068263e-130,2.328000909715148e-122,7.920689295472714e-131,1.4275769298360188e-139,2.972040694024692e-172,1.0951958859333204e-116,5.204197131897285e-108,3.1421736497607683e-176,1.1437517025063334e-185,1.1420001325118747e-116,3.809367787467918e-118,6.70838250063941e-105,4.364289823756688e-127,1.8084286500521823e-129
5.534725307769956e-19,0.0028455292168589937,0.0915567593028733,0.0,0.00837439248426176,0.4515426283556099,1.5720102876337984e-46,0.4569006123410269,6.360639361603033e-57,1.6453854673740275e-69,1.3576864029287005e-41,2.2544966169430016e-88,5.633205208070446e-113,9.284952536943302e-13,9.194118604530786e-37,2.1460802321421276e-42,1.1135631305707682e-51,9.194140063526979e-37,4.483041219761779e-20,2.341301609578545e-47,1.184149339809629e-36,8.55338964439169e-31,6.129262340960096e-57,1.5269989034898398e-74,9.685613891096912e-72,3.951154578261531e-89,2.576295785668045e-14,1.2966788362837542e-52,1.619943901188549e-78,2.661603804154048e-85,6.968439988457319e-101,2.0664804600508652e-89,1.0685828072630032e-71,4.340961433162148e-87,2.6757228466510486e-116,1.0461598572509833e-99,3.301577264724891e-132,7.748424915817033e-72,2.189303178534847e-74,2.010291918863756e-102,3.685179658806858e-120,1.7272751951145016e-128,8.276783955774987e-84,1.0443199058339395e-133,3.1562476485959053e-139,1.9586032345720458e-143,6.397772345050019e-137,1.238496204555352e-112,2.3038061065668742e-125,2.0194524064778348e-113,5.266634296978999e-128,2.3837891398768447e-119,1.9048899095079293e-128,3.654598962343691e-137,6.08665269383151e-169,5.607400608645188e-114,1.3325033524937198e-105,6.456113066720123e-173,4.684749326706295e-182,1.1693821782538497e-113,3.9007060284090534e-115,3.434615457455327e-102,8.935692947807013e-124,3.40457352360006e-126
1.106946938298266e-18,0.0028455292168589937,0.0915567593028733,0.0,0.0083743924833075,0.4515426283551199,1.2576147008053498e-45,0.4569006123410269,2.035414410916626e-55,5.266912177349625e-68,2.7157400792184727e-41,5.771052853559103e-86,7.34877962537162e-111,1.85699365549657e-12,3.677656794003904e-36,1.7168692839936804e-41,1.7817191644716686e-50,3.677673961251782e-36,8.966097639975974e-20,1.8736563627576725e-46,4.736395307873204e-36,3.421364553724012e-30,9.806435303992804e-56,9.77199808426377e-73,7.750085618920503e-71,4.543200767855082e-87,5.1526003067634166e-14,2.073398652649057e-51,1.036725679381792e-76,3.4065771052984296e-83,3.567558950189802e-98,5.28977102549776e-87,8.74148962339118e-71,1.395854481715025e-85,1.3698679202489863e-113,3.412144416549163e-98,6.760950807847868e-129,2.4802927442321316e-70,3.5143300144898647e-73,5.145937511810269e-100,4.8113850821529745e-118,1.776892911856291e-125,2.649136888257501e-82,2.148629213874974e-130,1.2987595294071395e-135,2.0055368508159262e-140,2.1030743509283227e-133,1.5852146089466985e-110,5.897519079906495e-123,1.2926786312588762e-111,1.3482070461519861e-125,2.4407516199981514e-116,4.7191714368425605e-126,9.356221728172505e-135,1.2464728581585334e-165,2.8708964289890998e-111,3.412288919897279e-103,1.3389841631053163e-169,1.918774449705942e-178,1.1973564954236432e-110,3.9940199083046955e-112,1.7583895959810974e-99,1.8289919534924382e-120,6.002733317681527e-123
2.2138957533408063e-18,0.0028455292168589937,0.0915567593028733,0.0,0.008374392481398976,0.45154262835413983,1.0060976361938172e-44,0.4569006123410269,6.513341862716531e-54,1.686474103233341e-66,5.4372874890935e-41,1.4771369614380143e-83,1.0116508382842617e-108,3.713990458250599e-12,1.4710645876961922e-35,1.3734974717344325e-40,2.85078934199106e-49,1.4710783215148502e-35,1.7932210477753407e-19,1.499902559302731e-45,1.894389275914577e-35,1.3685475576757282e-29,1.5688959553559072e-54,6.253002055425751e-71,6.211177659661953e-70,9.846120583392335e-85,1.0305209347711304e-13,3.316926663349965e-50,6.634489599117287e-75,4.359671099440201e-81,1.826278966776884e-95,1.3539505409576082e-84,8.226971576891114e-70,4.639846813135165e-84,7.01256736212795e-111,1.1744342639421596e-96,1.384342527773871e-125,7.94197881996977e-69,5.696114950868517e-72,1.317134591328293e-97,6.663030364887926e-116,1.8362220428433737e-122,8.49282047025017e-81,4.440704101017647e-127,5.36844645885115e-132,2.0534969205441017e-137,6.669321089609294e-130,2.0289012405314404e-108,1.5096360977790696e-120,8.285614972439134e-110,3.451115625472228e-123,2.498781573894815e-113,1.1878897766723914e-123,2.3969431212453746e-132,2.55243590125478e-162,1.4697809611555404e-108,8.740873783891048e-101,2.878452168917488e-166,7.858485733958016e-175,1.2258877159111277e-107,4.0891914500599994e-109,9.001446190738139e-97,3.7414620195923515e-117,9.61728481316736e-120
4.427793383425887e-18,0.0028455292168589937,0.0915567593028733,0.0,0.00837439247758193,0.4515426283521798,8.048857188036832e-44,0.4569006123410269,2.0842719435019146e-52,5.403496002400195e-65,1.0967423304068657e-40,3.78015510047817e-81,1.660109248971569e-106,7.427984060356854e-12,5.884262088209835e-35,1.0987988035624325e-39,4.561371184255402e-48,5.884371958840306e-35,3.5864436142704455e-19,1.2014833808815912e-44,7.576192216845519e-35,5.474193679002823e-29,2.5097972681597474e-53,4.0005246316885447e-69,5.041700744239238e-69,2.462704667593711e-82,2.0610427424635644e-13,5.306881358637956e-49,4.245343262593215e-73,5.578439170980234e-79,9.3473059439015e-93,3.464910972422488e-82,1.447751437647791e-68,1.928263035223107e-82,3.589222571050598e-108,4.8150804683031395e-95,2.833881945732204e-122,2.5446509866104378e-67,9.582713824927696e-71,3.370690885361147e-95,1.1326809046429203e-113,1.9144206151993083e-119,2.7584667343164095e-79,9.259486279608588e-124,2.238786875692176e-128,2.1024195971094113e-134,1.8998844379519292e-126,2.596537797155134e-106,3.863991488050597e-118,5.368069570433317e-108,8.833308523474606e-121,2.557610209949913e-110,3.014721609145038e-121,6.1770696936806126e-130,5.2259544453745e-159,7.524011225734212e-106,2.2404207568464748e-98,7.00692342908902e-163,3.218333891590743e-171,1.2548787767325106e-104,4.1858968813470904e-106,4.6071600632546095e-94,7.644829315843383e-114,1.3719347909548306e-116
8.85558864359605e-18,0.0028455292168589937,0.0915567593028733,0.0,0.008374392469947839,0.4515426283482597,6.439200343876766e-43,0.4569006123410269,6.669674472913415e-51,1.7334543625110295e-63,2.3420351470169987e-40,9.670437545690005e-79,4.0099124986232175e-104,1.4855971250962134e-11,2.3537055805559205e-34,8.79039386693038e-39,7.298527825248611e-47,2.353793477092436e-34,7.172888743019131e-19,9.636839298764555e-44,3.029382640591587e-34,2.1896781420018297e-28,4.0142734543988566e-52,2.5585433107541476e-67,4.501662438487465e-68,6.281881385807791e-80,4.1220863558598614e-13,8.490932566514879e-48,2.716079193073427e-71,7.13542288457172e-77,4.782488499793956e-90,8.863993679801434e-80,6.211571917655592e-67,1.7526622097794157e-80,1.8364346783190124e-105,2.893155923781294e-93,5.79864539680816e-119,8.163462570840284e-66,1.8341950785504156e-69,8.622938535792302e-93,3.101647859861443e-111,2.0301559397302014e-116,9.876323165900575e-78,1.9637894083034696e-120,9.496181684715482e-125,2.1521799578104735e-131,4.840298499817266e-123,3.322394560854738e-104,9.888331453706975e-116,3.7716831429190713e-106,2.260529892417281e-118,2.6166455637841892e-107,7.682022643020966e-119,1.6677267627914542e-127,1.069684255270631e-155,3.8509815344675547e-103,5.749574391401706e-96,2.345053570942433e-159,1.3181251225283712e-167,1.2841103485038315e-101,4.283404586550809e-103,2.3572396092478095e-91,1.55845356165972e-110,1.7478156751260248e-113
1.7711179163936375e-17,0.0028455292168589937,0.0915567593028733,0.0,0.008374392454679655,0.4515426283404195,5.1515407589593095e-42,0.4569006123410269,2.1342966232359668e-49,5.574800636095942e-62,7.060871677806412e-40,2.4721727415864034e-76,1.8641248705257454e-101,2.9711945577743586e-11,9.4148237950586e-34,7.032316682870342e-38,1.1678703147734667e-45,9.415526967473733e-34,1.4345778983550397e-18,7.749427835511856e-43,1.2108779671783776e-33,8.758713754732173e-28,6.418349564174571e-51,1.6351749807644668e-65,6.601485863401937e-67,1.6053315216428826e-77,8.244173574698169e-13,1.3585464595067044e-46,1.73708597535206e-69,9.120603069995471e-75,2.4452235292164566e-87,2.266020484081358e-77,3.7310796523780803e-65,3.468139119767779e-78,1.4606505432920636e-102,3.3322955078114154e-91,1.867419967012962e-115,2.625477002705262e-64,4.872003210032529e-68,2.2043863302406816e-90,1.7088620694913016e-108,3.4604658525271684e-113,5.84906589383171e-76,6.693167597204658e-117,6.472575403397181e-121,2.8857518784880367e-130,1.7548622149485632e-119,3.3223936268616053e-104,2.958770875731084e-115,5.927196099126748e-104,6.763921763924778e-118,4.2161532199950447e-104,2.2920362631290744e-118,1.802825824140314e-124,1.3274182965669165e-152,3.065002834339287e-100,2.2406384117239168e-93,1.0397265230811706e-154,3.4103479339289048e-164,2.0418738327386388e-98,6.811076562070912e-100,1.874785991965297e-88,4.918556623280143e-107,3.1680842107248075e-110
3.542236020461702e-17,0.0028455292168589937,0.0915567593028733,0.0,0.008374392424143288,0.4515426283247391,4.121520235063643e-41,0.4569006123410269,6.829751185411629e-48,1.8016978260869382e-60,5.215056105723945e-39,6.311100671797437e-74,9.696526306840403e-99,5.942389401358861e-11,3.765929798417624e-33,5.6258543243054e-37,1.8689304701121756e-44,3.7664923363900616e-33,2.869155939674852e-18,6.263486953080579e-42,4.8365241448321854e-33,3.5034856159749835e-27,1.0255022011939238e-49,1.0435857316729545e-63,2.447111973377781e-65,4.097994200855036e-75,1.6488347980557634e-12,2.1736739038047354e-45,1.1101953933810578e-67,1.1641855341990077e-72,1.2484718060081098e-84,5.784869085331008e-75,2.368344917145702e-63,8.552306601283959e-76,7.463402540817305e-100,4.249631101227447e-89,3.8106858027404205e-112,8.485810564291391e-63,2.0337337924829193e-66,5.627473615144676e-88,1.1341157142462164e-105,4.0041037667648895e-110,8.750901078709687e-74,1.5489974258143733e-113,2.996099410803798e-117,8.821187246830636e-128,3.858423743588365e-116,3.3221549691339853e-104,6.898363228369868e-115,1.7525967640530826e-101,1.5770058416750864e-117,4.300652590998581e-101,5.339467519168157e-118,2.135312128047908e-121,2.6248793279911e-149,1.568204252315719e-97,5.801118263857753e-91,7.846995887930682e-151,1.507163682274979e-160,2.0872242119095515e-95,6.962351722418705e-97,9.578776688510725e-86,9.8999162561999e-104,3.480307872323527e-107
7.084472228597831e-17,0.0028455292168589937,0.0915567593028733,0.0,0.008374392363070554,0.4515426282933783,3.297675934132434e-40,0.4569006123410269,2.1855211600407566e-46,5.879164071509451e-59,7.127621663187034e-38,1.606654095203653e-71,5.129293658237753e-96,1.1884779001439536e-10,1.5063719640990193e-32,4.50068439814414e-36,2.9913696087084034e-43,1.5068219944788576e-32,5.738311995168714e-18,5.113151845739826e-41,1.9290417766228914e-32,1.4013941705937388e-26,1.6362334361522193e-48,6.641721337736124e-62,1.4217159306090468e-63,1.0432448200243158e-72,3.2976696665007974e-12,3.4778798439068187e-44,7.085618978049541e-66,1.4818837922621486e-70,6.3567296042645e-82,1.4727113409710364e-72,1.5141776392531222e-61,2.178831542628597e-73,3.8005522125372764e-97,5.408842628603535e-87,7.739699650127384e-109,2.7694087448782645e-61,1.1464867653752936e-64,1.4326155806600052e-85,8.445088851473332e-103,5.023890852467935e-107,2.0381063733939374e-71,3.8861272303639885e-110,1.503298633846712e-113,7.2476796548149e-124,8.173316617336425e-113,3.261281908284117e-104,1.4633174374330971e-114,8.136910654721926e-99,3.345235288384786e-117,4.366832512257848e-98,1.1322521585837361e-117,3.95452130270642e-118,5.331941029357802e-146,8.007053550181918e-95,1.5145422565926306e-88,6.371727561779187e-147,8.74011331367114e-157,2.125426943853099e-92,7.089784595039194e-94,4.8770308458372784e-83,1.9563214786389262e-100,3.682089149796366e-104
1.416894464487009e-16,0.0028455292168589937,0.0915567593028733,0.0,0.00837439224092509,0.4515426282306568,2.6388761574817742e-39,0.4569006123410269,6.993671917934297e-45,1.9541936351603722e-57,1.116089911790628e-36,4.0675794791320703e-69,2.7919419826091684e-93,2.376955785323821e-10,6.025487854948593e-32,3.6005487695100615e-35,4.789649605912586e-42,6.029088097765509e-32,1.1476623997573385e-17,4.254464094095712e-40,7.671980795038461e-32,5.605575741842957e-26,2.6034643608811273e-47,4.203633250915039e-60,8.95404675873632e-62,2.6411907725110006e-70,6.59533935248343e-12,5.5646137583855746e-43,4.509864610792708e-64,1.8758881805721495e-68,3.21879034217499e-79,3.728592582369336e-70,9.689494066651528e-60,5.573775722633537e-71,1.9249270360058507e-94,6.845808462941974e-85,1.5590635511316334e-105,9.2074835264562e-60,7.324933820082857e-63,3.626946603146914e-83,6.980671245244254e-100,6.985996692197168e-104,5.136908194990546e-69,1.0803149119015241e-106,8.357957620197195e-110,6.0011342323403745e-120,1.6919410919687254e-109,-1.2208913116612308e-103,-4.327879669910036e-114,4.100238014291537e-96,-9.865975322687695e-117,4.39702375407641e-95,-3.3489714914781315e-117,7.9118398184274865e-115,1.0749498339992444e-142,4.07709377975823e-92,4.028047280668438e-86,5.337023395156192e-143,7.963738979251253e-153,2.1523722044349722e-89,7.179666000891662e-91,2.46941644126692e-80,3.740015812417804e-97,3.8028353198943485e-101
2.1253417061142347e-16,0.0028455292168589937,0.0915567593028733,0.0,0.00837439211877963,0.4515426281679352,7.546744419459937e-39,0.4569006123410269,3.271800218330245e-44,9.295014702089064e-57,4.247055049019112e-36,3.1123209989696004e-68,2.195608330258835e-92,3.5654336356661727e-10,1.2804161571963605e-31,1.02953215904143e-34,1.8266526727261822e-41,1.2814456015876155e-31,1.7214935891395014e-17,1.2483333661703681e-39,1.6238489763164548e-31,1.1911846975971195e-25,9.900728335450285e-47,2.3901051114436538e-59,5.0992327780641004e-61,2.0209154052111592e-69,9.89300898755863e-12,2.121510070863103e-42,2.5690515847286603e-63,1.2457566323476027e-67,2.776694092273117e-78,2.8529668492497714e-69,5.5293040450762654e-59,4.276241798562283e-70,1.307319160086392e-93,3.828817761413674e-84,1.3125307779570187e-104,4.37975027709992e-59,4.146756095522958e-62,2.773934818864395e-82,6.403797675065588e-99,5.673631977408216e-103,3.935394877023002e-68,9.850033831025749e-106,8.454996108578137e-109,1.5487388513864734e-118,1.4905316334143264e-108,3.4092147647640634e-95,1.6171329027467745e-105,2.7869742987430237e-95,3.696859710901354e-108,3.256504053702152e-94,1.2512385169191164e-108,4.427532919950131e-114,8.144765787521084e-142,2.771904960037119e-91,2.498448213131229e-85,3.700554952971574e-142,6.453725853443012e-152,1.675681024250095e-88,5.5895628404669854e-90,1.6772232824341293e-79,3.244551594397355e-96,2.9702926856001244e-100
2.8337889477414605e-16,0.0028455292168589937,0.0915567593028733,0.0,0.008374391996634173,0.4515426281052137,1.5920580700790254e-38,0.4569006123410269,1.0554934781794657e-43,3.055850403699886e-56,1.141993788459679e-35,1.629662761125498e-67,1.3716730766761006e-91,4.753911451169759e-10,2.1842393018849135e-31,2.1715820996138364e-34,4.916476529344767e-41,2.186410698186192e-31,2.2953247676633598e-17,2.7085228637281807e-39,2.7600264942501726e-31,2.0320207182520515e-25,2.656663422492175e-46,9.319484957869797e-59,1.9924047638378424e-60,1.0581848266415274e-68,1.3190678571726397e-11,5.7080816522557875e-42,1.003109496430617e-62,5.371756227219858e-67,1.5834007850700555e-77,1.4938707375988568e-68,2.16320679930989e-58,2.2450544616203197e-69,9.204395399017933e-93,1.9919394721825325e-83,1.0269881261207593e-103,1.4409089597155995e-58,1.5353074428357075e-61,1.440037028497896e-81,4.174625139759618e-98,4.268953973084823e-102,2.0638903568750402e-67,7.583381898978936e-105,6.711398830591744e-108,1.3182515331090161e-117,1.1737958014159151e-107,1.429152173928961e-94,8.396198070532644e-105,1.9648496136191104e-94,1.91941964682204e-107,2.521634380097806e-93,6.496097772057205e-108,6.051524399289558e-113,1.0348082136069784e-140,1.9536866647784317e-90,1.5404661582462963e-84,6.879549909973083e-141,1.0219010781668129e-150,1.1956050010183443e-87,3.9881809556551684e-89,1.1806325059862905e-78,2.54577187130758e-95,2.302552747589155e-99
