Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44)
3.819247982262443e-15,0.000539690409995138,0.0915567593028733,0.0,0.001588294094865381,0.4515426252157399,4.8049524709330865e-62,0.4569006080905116,2.800951910032142e-38,1.4913215628034693e-48,1.3155185864531502e-32,6.895964120578795e-57,3.579342766823496e-83,6.280719847969359e-09,1.802325053179745e-26,4.393922621513464e-32,1.6391309390770626e-33,1.8023295771720335e-26,2.357670511174867e-16,3.1879016302677423e-34,5.441293969283967e-27,2.8020978068086105e-25,2.1000819821429846e-41,4.4115219957199804e-51,5.200553836196692e-55,2.7925694089174345e-58,4.250515113395114e-09,9.813670458900283e-20,1.9672098238378606e-35,9.6604070920089e-43,1.681462359716092e-41,3.0678634069738222e-55
5.0187500751843005e-15,0.000539690409995138,0.0915567593028733,0.0,0.0015882894524531725,0.4515426242294666,1.6082970402750083e-61,0.45690060675557875,9.54316463562209e-38,5.0041860811020405e-48,3.669350864956159e-32,3.9335851453320964e-56,3.4145259727858085e-82,8.253266388121002e-09,3.11200844921785e-26,9.679622249633245e-32,4.576626067597091e-33,3.112018514482926e-26,3.09813380811212e-16,6.787898396746139e-34,8.960587547127922e-27,4.834020352484008e-25,5.664400091096125e-41,1.7855125364930202e-50,2.190345963413108e-54,1.5929331059629934e-57,5.585447910603734e-09,1.2895807645026619e-19,4.150333514209815e-35,2.664712508337142e-42,5.62810949757713e-41,1.260223466873899e-54
6.218252168106158e-15,0.000539690409995138,0.0915567593028733,0.0,0.0015882848100681269,0.4515426232431991,4.2411886760367586e-61,0.45690060542065364,2.561856924090295e-37,1.3210893086114565e-47,8.293313174661821e-32,1.7137893125068e-55,2.3538046551518875e-81,1.0225801382176306e-08,4.7771902238387445e-26,1.8057382721499027e-31,1.0354299793985672e-32,4.7772091867438185e-26,3.8385948820471586e-16,1.225076457401932e-33,1.3135181931653798e-26,7.41411187727281e-25,1.2367897722126764e-40,5.563123119610016e-50,7.121374500710428e-54,6.940110947006964e-57,6.920372899424223e-09,1.5977935815681517e-19,7.425586733681351e-35,5.983748867049753e-42,1.4841638564965255e-40,3.9847518857984126e-54
8.617256353949873e-15,0.000539690409995138,0.0915567593028733,0.0,0.001588275525379532,0.45154262127068145,1.9240792280874713e-60,0.45690060275082695,1.2001972186333034e-36,5.935669064683561e-47,2.903940725698728e-31,2.0250984880144803e-54,5.842597922079657e-80,1.4170836723016584e-08,9.174041390751151e-26,4.675873662623661e-31,3.632754344062624e-32,9.174091466923753e-26,5.31951036096046e-16,2.9768002290090272e-33,2.3110590415261106e-26,1.4213356676215742e-24,4.031946058638121e-40,3.3110849336925774e-49,4.698041226001116e-53,8.200779458153534e-56,9.590199452149536e-09,2.2142165110768087e-19,1.7758320471226028e-34,2.0703814552341743e-41,6.733058035560552e-40,2.453256665313215e-53
1.1016260539793588e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015882662407996162,0.4515426192981869,6.001161896846992e-60,0.4569006000810315,3.805180975616533e-36,1.811318010511012e-46,7.497903131094181e-31,1.0628920173555442e-53,4.3105803160733676e-79,1.811582585106284e-08,1.499286229958646e-25,9.626223581323822e-31,9.394862593304437e-32,1.4992967346065442e-25,6.800416948021911e-16,5.770678743801181e-33,3.470123695923903e-26,2.3188074768328764e-24,9.776129759938284e-40,1.199006931246083e-48,1.835176422332978e-52,4.3042563488692606e-55,1.22599947721089e-08,2.830635834457305e-19,3.3931965754084514e-34,5.259211788215923e-41,2.10000741863241e-39,9.13316690081807e-53
1.3415264725637303e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015882569563283977,0.45154261732571543,1.5175522245239127e-59,0.4569005974112672,9.721638396084578e-36,4.447434671773484e-46,1.6163335896837638e-30,4.091501376890228e-53,2.256920369008415e-78,2.2060768745865284e-08,2.2233635746654848e-25,1.7260663479142655e-30,2.028211615926465e-31,2.223382760384056e-25,8.28131464334305e-16,9.7591376457646e-33,4.7390860073086276e-26,3.4325947768642085e-24,1.984306585969457e-39,3.373659241620147e-48,5.5569377193990695e-52,1.656882401443902e-54,1.4929758859870487e-08,3.447051551753354e-19,5.662342342284851e-34,1.1103952327249264e-40,5.310376218890973e-39,2.6409496494226703e-52
1.5814268911481018e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015882476719658958,0.45154261535326706,3.350120611898105e-59,0.4569005947415342,2.161093064595357e-35,9.47045055895195e-46,3.088627908637041e-30,1.3244890504087218e-52,9.560226046262072e-78,2.6005665387149895e-08,3.0896344586982912e-25,2.817410185206856e-30,3.8809405043751407e-31,3.0896663549655105e-25,9.762203447033132e-16,1.5037317085083432e-32,6.085722967828645e-26,4.761483886105797e-24,3.5720311246484894e-39,8.076120583680994e-48,1.439099640234712e-51,5.363612026363883e-54,1.7599491715999543e-08,4.06346366300851e-19,8.61803773429305e-34,2.0648165551859736e-40,1.1722980806368056e-38,6.511657426788774e-52
2.0612277283168447e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015882291035671165,0.45154261140843993,1.2923941801058538e-58,0.4569005894021619,8.356216306325667e-35,3.2743356797589583e-45,8.929594006789802e-30,1.1539137296365484e-51,1.407669817719665e-76,3.3895319831384105e-08,5.248750259268927e-25,6.2093628340958144e-30,1.12490644201856e-30,5.248823289867132e-25,1.2723954379933248e-15,2.9629735026897617e-32,8.955498330161636e-26,8.059964795406656e-24,9.124556794567993e-39,3.4093174101832214e-47,7.63411288004321e-51,4.67285521480416e-53,2.2938863735530493e-08,5.296277067563472e-19,1.663273061771173e-33,5.493697511546823e-40,4.5223310180736693e-38,3.017619586556324e-51
2.5410285654855877e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015882105356034262,0.4515426074637052,3.6837721265061935e-58,0.45690058406291445,2.3829013871083756e-34,8.512156975620953e-45,2.0570851436942395e-29,5.2265625556019796e-51,8.41689545272463e-76,4.1784789026140246e-08,7.976620307270996e-25,1.1594621953690467e-29,2.5965762468393733e-30,7.976761694830278e-25,1.5685669747559488e-15,4.992472890064714e-32,1.1951840130146568e-25,1.2204942067199364e-23,1.8865584839915885e-38,1.0093319838708336e-46,2.68114535255152e-50,2.1165334538566847e-52,2.8278110835095777e-08,6.529076048460775e-19,2.755813507434012e-33,1.1657416476003213e-39,1.2889954380580353e-37,9.610370778409035e-51
3.0208294026543304e-14,0.000539690409995138,0.0915567593028733,0.0,0.001588191968074974,0.4515426035190634,8.671734906708323e-58,0.45690057872379203,5.615368850199571e-34,1.849102859284595e-44,4.0871972506570956e-29,1.735516204021314e-50,3.500085639492325e-75,4.9674072814106317e-08,1.1273231307828774e-24,1.942359765419298e-29,5.167433569220048e-30,1.1273476421064264e-24,1.8647349550741633e-15,7.612425555444407e-32,1.500635877484063e-25,1.718722257414492e-23,3.40093125377612e-38,2.4126709144142397e-46,7.430392032443962e-50,7.028095559514304e-52,3.3617233019080715e-08,7.761860606038328e-19,4.1449196058317614e-33,2.1424528417960332e-39,3.0342851992794708e-37,2.44919347715032e-50
3.5006302398230734e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015881734009819083,0.45154259957451426,1.7938136947617785e-57,0.45690057338479445,1.1633323822252336e-33,3.554071599132193e-44,7.328432583553169e-29,4.776809119380408e-50,1.1706930380934196e-74,5.756317103794898e-08,1.5138569963139768e-24,3.0141705664908886e-29,9.277774463113424e-30,1.5138963028072987e-24,2.160899379030613e-15,1.08317844077779e-31,1.8088745137475592e-25,2.2997712907101156e-23,5.5786341297473e-38,5.001575095222903e-46,1.7675475545643733e-49,1.9344026241373387e-51,3.8956230291872355e-08,8.994630740634218e-19,5.83223519186438e-33,3.564572193153306e-39,6.276529219614247e-37,5.388976000668498e-50
4.4602319141605593e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015881362681025308,0.4515425916856947,6.052852139289585e-57,0.45690056270717405,3.931709089556879e-33,1.0354704299389149e-43,1.9212290034052003e-28,2.697936231834522e-49,9.572814199448227e-74,7.334081016357156e-08,2.4575377005865002e-24,6.199479139018863e-29,2.4375715880903407e-29,2.4576238741430312e-24,2.7532175581883753e-15,1.9078060631403373e-31,2.4305546949795506e-25,3.7067590304349595e-23,1.2417131520990827e-37,1.6317385048820775e-45,7.728261783158444e-49,1.0925483545539686e-50,4.9633850121443387e-08,1.146012774223521e-18,1.0101709602378043e-32,8.081936661319606e-39,2.1177939796215137e-36,1.998867216819704e-49
5.419833588498045e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015880991369664832,0.4515425837972472,1.5909473856795618e-56,0.4569005520300532,1.0349764045222222e-32,2.409581260038736e-43,4.157372269713044e-28,1.0019761827103829e-48,4.491491494611541e-73,8.911770514374888e-08,3.6286934977477964e-24,1.106235834018252e-28,5.283093523965632e-29,3.6288566495465984e-24,3.3455215128896942e-15,2.9750287921240874e-31,3.0538059750036816e-25,5.434368897743954e-23,2.3376147253300103e-37,4.09965561862542e-45,2.4565783282309073e-48,4.0575734145153886e-50,6.031097035894838e-08,1.3925567055972756e-18,1.556647494336306e-32,1.5392845000502477e-38,5.566246262118879e-36,5.589142754960811e-49
7.339036937173017e-14,0.000539690409995138,0.0915567593028733,0.0,0.0015880248799291317,0.45154256802147097,7.379409660714079e-56,0.4569005306773102,4.7974117066785474e-32,8.900392731791421e-43,1.3889686373017344e-27,8.160002131659367e-48,5.538467834324885e-72,1.206692576312042e-07,6.65338778315778e-24,2.715875768168268e-28,1.7690660121974547e-28,6.653835711441851e-24,4.530086751565994e-15,5.837858088565715e-31,4.303043814758816e-25,9.824090574007617e-23,6.153114484399641e-37,1.6654869772961128e-44,1.5846797354035193e-47,3.304450605444574e-49,8.166371219844102e-08,1.8856272630707996e-18,3.0081616045547177e-32,4.107838816711087e-38,2.581604432535483e-35,2.813172771213954e-48
9.258240285847989e-14,0.000539690409995138,0.0915567593028733,0.0,0.001587950629879362,0.4515425522471906,2.3162147170401453e-55,0.4569005093265651,1.5076142067785705e-31,2.3659241150810777e-42,3.468217897244443e-27,3.590496399537865e-47,3.1070244300084412e-71,1.5221781842897504e-07,1.0587854686416057e-23,5.39316733350141e-28,4.423579395893602e-28,1.0588835495127807e-23,5.714595100348288e-15,9.673422558459975e-31,5.55073795387618e-25,1.5415142240515563e-22,1.2777683279417951e-36,4.699303395930693e-44,6.179046252531045e-47,1.4539969359859138e-48,1.0301445609179116e-07,2.378674748655183e-18,4.937898961890348e-32,8.598443214696755e-38,8.102399341230021e-35,9.275232532866873e-48
1.1177443634522961e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015878763868266796,0.4515425364744111,5.799420738224811e-55,0.45690048797781774,3.7833875564889415e-31,5.1755558881691874e-42,7.253427503390406e-27,1.1649382935626502e-46,1.2262197444790638e-70,1.8376337746884202e-07,1.5432009051483985e-23,9.389545662466617e-28,9.260596174186268e-28,1.5433872922416978e-23,6.899046564531662e-15,1.4481296228948527e-30,6.798429673910255e-25,2.2155966980030765e-22,2.2980233489903604e-36,1.073099328036078e-43,1.838513899128408e-46,4.7175001323840013e-48,1.2436320232066913e-07,2.871699164524552e-18,7.345735572715181e-32,1.5546982217203117e-37,2.0285574382530884e-34,2.40930535704068e-47
1.3096646983197933e-13,0.000539690409995138,0.0915567593028733,0.0,0.001587802150780585,0.45154252070313744,1.2527117804331383e-54,0.45690046663106765,8.192336844852658e-31,9.95460957728137e-42,1.346794838338152e-26,3.126569403845468e-46,3.8930367033036655e-70,2.153059246860088e-07,2.118576573458742e-23,1.494492590908899e-27,1.7207403489383933e-27,2.1188979658317662e-23,8.083441149418517e-15,2.0261233438624346e-30,8.047049216003607e-25,2.999725483066317e-22,3.753759540073208e-36,2.131626707656089e-43,4.6058438331069875e-46,1.266126437950099e-47,1.4570995116698003e-07,3.3647005128560612e-18,1.023159378761165e-31,2.54883674761828e-37,4.381486003586477e-34,5.361789196282848e-47
1.5015850331872905e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015877279217505753,0.4515425049333748,2.435141595628906e-54,0.45690044528631474,1.5960477101571315e-30,1.746722405087952e-41,2.295060453858629e-26,7.328042479666998e-46,1.055628967336353e-69,2.4684545001912725e-07,2.784903960446971e-23,2.228818109983074e-27,2.933967827779682e-27,2.785420114915855e-23,9.267778860318575e-15,2.7013360748910194e-30,9.296266039770021e-25,3.8891833336614547e-22,5.7224203653025744e-36,3.83447881847053e-43,1.0200910160892126e-45,2.967542768620817e-47,1.670547029128616e-07,3.8576787958298695e-18,1.3595444390467047e-31,3.895835859575626e-37,8.516509988644017e-34,1.0689199009420425e-46
1.885425702922285e-13,0.000539690409995138,0.0915567593028733,0.0,0.001587579484776781,0.45154247339840237,7.365503142567888e-54,0.45690040260279907,4.8452165463053756e-30,4.435091110520979e-41,5.556372640602847e-26,3.043419139735386e-45,5.665301268555467e-69,3.099153948040175e-07,4.390379843747266e-23,4.320503686945936e-27,7.109073138303854e-27,4.39152282984761e-23,1.1636283681430864e-14,4.343456117517193e-30,1.179561200519937e-24,5.966149266201956e-22,1.1507951999006317e-35,1.0085649095024662e-42,3.866626907373718e-45,1.2324541991872001e-46,2.0973821623297716e-07,4.8435661744391016e-18,2.1756994852597704e-31,7.862528613588567e-37,2.5755607188894438e-33,3.371928439959723e-46
2.2692663726572793e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015874310759811953,0.4515424418695341,1.8133907003252653e-53,0.4569003599272684,1.1959962993567742e-29,9.447291812443757e-41,1.138311609294803e-25,9.605489017742398e-45,2.1724429662185993e-68,3.729731314009943e-07,6.359560474434891e-23,7.376760603531188e-27,1.4572566862622092e-26,6.36175593388897e-23,1.4004561070488306e-14,6.374564766243859e-30,1.4294710954778368e-24,8.412637784976278e-22,2.0273005119803591e-35,2.1988105062538745e-42,1.1418605769314452e-44,3.889811132827564e-46,2.5241374454270894e-07,5.829361317852843e-18,3.183019271367648e-31,1.3882879900646214e-36,6.340060729644816e-33,8.587693530055566e-46
2.6531070423922734e-13,0.000539690409995138,0.0915567593028733,0.0,0.001587282695439655,0.4515424103468101,3.873704240991215e-53,0.45690031725972047,2.559339287196278e-29,1.7850750164216958e-40,2.0792757664068417e-25,2.5174374641629303e-44,6.682792258561677e-68,4.360185794425055e-07,8.692377791332408e-23,1.1545192651009015e-26,2.6630321443010525e-26,8.696196978796598e-23,1.637261107022421e-14,8.794661493875748e-30,1.6794364476105515e-24,1.1197634097971497e-21,3.2635858203979195e-35,4.2220780447996795e-42,2.8404669409638005e-44,1.0194542513069188e-45,2.950812901074271e-07,6.81506424361919e-18,4.381486212113659e-31,2.2384725739740896e-36,1.3541343293857457e-32,1.887984645844774e-45
3.036947712127268e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015871343432279355,0.45154237883027043,7.458367663153962e-53,0.456900274600153,4.933562824416371e-29,3.091335850854161e-40,3.492688589474921e-25,5.773772760101751e-44,1.75905739696993e-67,4.990516586157734e-07,1.1388763752493435e-22,1.695951961230682e-26,4.4747868017087084e-26,1.1394938206727308e-22,1.8740433723484416e-14,1.1603757044849936e-29,1.9294991687131218e-24,1.4292680949976917e-21,4.921676291637781e-35,7.398429325339248e-42,6.236995137726359e-44,2.3381305384766312e-45,3.3774085519613544e-07,7.800674969333204e-18,5.7710928679498e-31,3.379571395107217e-36,2.6068293000653255e-32,3.729071538866245e-45
3.8046290515972566e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015868377240967433,0.4515423158159051,2.218856368176197e-52,0.45690018930495047,1.4699206333267272e-28,7.709023825246237e-40,8.243726116548054e-25,2.324973746660127e-43,9.07645631813857e-67,6.250803893838552e-07,1.7871969536341103e-22,3.1998604389156546e-26,1.0567111695928895e-25,1.7885749277527558e-22,2.347539716252313e-14,1.8389069762993936e-29,2.4298063423866883e-24,2.1310209734614725e-21,9.750771313342492e-35,1.8752352750835142e-41,2.3269849958010494e-43,9.415148281299745e-45,4.2303605303966707e-07,9.771619891218986e-18,9.123732500610061e-31,6.705545087241618e-36,7.752830289040648e-32,1.1627313788557547e-44
4.572310391067245e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015865412191925579,0.45154225282675853,5.368400838827229e-52,0.45690010404164244,3.5589796441206105e-28,1.6213681688640564e-39,1.6501607283078208e-24,7.157454352136698e-43,3.3723742437414564e-66,7.510586823165279e-07,2.580863387726149e-22,5.331863891471822e-26,2.116016894017113e-25,2.5835158694390615e-22,2.82094517326216e-14,2.673070687075283e-29,2.9303289667035544e-24,2.928125970515277e-21,1.7010463599679302e-34,3.9864845192459646e-41,6.742170170038657e-43,2.898462892038498e-44,5.082993562979403e-07,1.1742196225210009e-17,1.3241009059245185e-30,1.170811733811324e-35,1.8751723803643315e-31,2.932491932012124e-44
5.339991730537234e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015862448291192972,0.4515421898631513,1.1267107682618168e-51,0.45690001881021086,7.470976882918557e-28,3.034291590936415e-39,2.9499750883164725e-24,1.8386167252442246e-42,1.0113824871344571e-65,8.769858969307933e-07,3.5198213137757216e-22,8.157206480070704e-26,3.7838722043283574e-25,3.524427993190457e-22,3.2942597780597836e-14,3.662885084462928e-29,3.4310771712721114e-24,3.805143251989624e-21,2.719713723372161e-34,7.517816119535303e-41,1.6441908433276073e-42,7.445612229075916e-44,5.935307832536478e-07,1.3712404113757951e-17,1.812306780557497e-30,1.8729038263237405e-35,3.9343754598284157e-31,6.394263142416445e-44
6.107673070007222e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015859485544798431,0.4515421269254029,2.1322959244756565e-51,0.4568999336106371,1.413574941448363e-27,5.2156023101773373e-39,4.8563778010091e-24,4.150511466532308e-42,2.6097405725004967e-65,1.0028613936634356e-06,4.6040163992755975e-22,1.1726165497802963e-25,6.230655190429777e-25,4.611433302153906e-22,3.767483565506851e-14,4.8083684430223465e-29,3.9320619378541626e-24,4.749090304923997e-21,4.080712455901806e-34,1.2996203817687045e-40,3.5409681281396666e-42,1.680780033195634e-43,6.787303522474079e-07,1.568224370006541e-17,2.3770111860655417e-30,2.8109931843160585e-35,7.4435259877298145e-31,1.2545202067264374e-43
6.875354409477211e-13,0.000539690409995138,0.0915567593028733,0.0,0.0015856523958760287,0.45154206401383284,3.7301225375424397e-51,0.45689984844290293,2.4714469220824344e-27,8.403369727426486e-39,7.50880529516849e-24,8.500161996013302e-42,6.015870325208981e-65,1.1286845338841372e-06,5.833394343054523e-22,1.6075928732560379e-25,9.635634714337663e-25,5.844661643968747e-22,4.240616570644562e-14,6.10953971854287e-29,4.433273292740544e-24,5.74903635127635e-21,5.8336924260778e-34,2.1031919288721834e-40,6.941189725762864e-42,3.4422033550315102e-43,7.63898081677594e-07,1.765171512808447e-17,3.018238669384932e-30,4.0192314704163935e-35,1.3017344390334013e-30,2.271674370910525e-43
