Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357)
1.093190222247876e-21,0.0027792097116130575,0.1557,0.0,0.00817921418127288,0.6423999999999986,0.2018999999999983,3.2355813910303753e-119,1.1968298198360208e-142,3.2764628919815013e-49,2.09184481928343e-161,1.0272742483452636e-103,4.564547346997954e-130,2.5784888973790953e-15,3.3242948186787204e-98,7.295143125724894e-123,1.1905278603712812e-142,1.6984826136721456e-15,1.5355838395172125e-126,3.4618640313457577e-46,5.5972699228206545e-155,1.2505323644359293e-140,6.306126006002278e-66,1.1748065363951654e-84,5.809726063995271e-191,5.050798920023506e-105,7.154533157601755e-17,6.7457643453180885e-168,1.1747251810914461e-84,3.324294115956827e-98,4.896015835112681e-119,7.016145933299673e-105,6.3946423418052224e-195,1.136303450954409e-211,1.107299910042366e-107,6.336044953546806e-112,3.0591686822610025e-130,3.948227876265533e-76,7.187548068443696e-59,2.593497478119835e-109,2.544363130507624e-136,1.0175647121948149e-122,2.6731341366610492e-208,1.2251655273549281e-130,7.346768128955683e-139,2.3995076976135224e-186,7.951094399126964e-166
2.187330218798313e-21,0.0027792097116130575,0.1557,0.0,0.008179214181268527,0.6423999999999973,0.2018999999999966,2.07406208179615e-117,3.070108390092407e-140,6.5557724068056835e-49,1.0643901451196123e-158,3.2924227547389034e-102,3.8509482911643596e-128,5.159218010998987e-15,5.325007112192099e-97,4.6763093855857425e-121,3.0539426008274702e-140,3.398440885564278e-15,1.0509866390459296e-124,2.772298920345214e-45,9.43259407061344e-153,1.603907389248189e-138,2.5241123693488324e-65,9.40863214856262e-84,1.491184820205534e-188,1.6187853872962757e-103,1.4315282243224025e-16,3.4623113578970373e-165,9.407328939787895e-84,5.325004859962401e-97,3.138479961702694e-117,2.2486807924243617e-103,1.3133175707065716e-191,1.1673578833682694e-208,3.548905711649467e-106,5.072342508176727e-111,3.923627367625693e-128,1.2653241460115706e-74,5.7558678127314505e-58,8.312181667717891e-108,3.1764766742508893e-134,6.522760842459423e-121,2.7456587333565452e-205,1.5707218881956816e-128,1.883794023784364e-136,4.7358725022152825e-183,4.080960327626392e-163
4.3756102118991875e-21,0.0027792097116130575,0.1557,0.0,0.008179214181259822,0.6423999999999945,0.20189999999999322,1.3285883133947544e-115,7.868250933213773e-138,1.3114391436453901e-48,5.445055553497274e-156,1.0545070822552985e-100,4.2940271316551944e-126,1.0320676238227764e-14,8.525782835948902e-96,2.995517811334597e-119,7.82682031557432e-138,6.7983574293421105e-15,7.586039498823975e-123,2.218962763246915e-44,2.103875125913384e-150,2.0552781465213137e-136,1.010033107266843e-64,7.531762534077547e-83,3.823112663303459e-186,5.1846947021536255e-102,2.8636780414452956e-16,1.7750584597290556e-162,7.529676071551841e-83,8.525775622439632e-96,2.0104398446969702e-115,7.20214272682789e-102,2.6937917637876686e-188,1.1992609691285518e-205,1.1366542336401882e-104,4.069356973953713e-110,5.027811974520843e-126,4.052065772096143e-73,4.6070271329298585e-57,2.662250634529515e-106,4.0426192566336826e-132,4.1783048320237763e-119,2.8163595234102147e-202,2.012335267540332e-126,4.826870499799677e-134,9.664703524446554e-180,2.092228505060313e-160
8.752170198100935e-21,0.0027792097116130575,0.1557,0.0,0.008179214181242412,0.6423999999999891,0.20189999999998642,8.508498542957454e-114,2.015804532585689e-135,2.6231629495749757e-48,2.7887692746186014e-153,3.376605388252055e-99,5.295588905616234e-124,2.0643592692641286e-14,1.364862723322289e-94,1.9183789232313483e-117,2.005190226052248e-135,1.359819051687204e-14,5.951611444004012e-121,1.7756197711573042e-43,5.196838515163431e-148,2.632751278196413e-134,4.042690893547187e-64,6.028607290583911e-82,9.802663527558166e-184,1.6601755352934526e-100,5.727977675684836e-16,9.096187461790458e-160,6.025266495044113e-82,1.3648604135061234e-94,1.2875202752531502e-113,2.306176519248227e-100,5.5222740743229613e-185,1.2452595630357944e-202,3.639646417946377e-103,3.293882409205956e-109,6.4404790069576445e-124,1.297145786728968e-71,3.686555087350126e-56,8.524712878803467e-105,5.169590030081807e-130,2.6758551546557556e-117,2.88888872114133e-199,2.5774701916696893e-124,1.2364865052254797e-131,1.97999969901543e-176,1.0721507452570272e-157
1.750529017050443e-20,0.0027792097116130575,0.1557,0.0,0.008179214181207595,0.6423999999999782,0.20189999999997282,5.449441041872655e-112,5.164531469542123e-133,5.2466105614339146e-48,1.4288619426091993e-150,1.0813091957265849e-97,6.71820613819959e-122,4.12894256012922e-14,2.1852598135857723e-93,1.2286647478966727e-115,5.1373374039274605e-133,2.7197856691828967e-14,5.212377813371234e-119,1.4206756630951714e-42,1.3228996644912709e-145,3.3725862492457277e-132,1.6232914779790965e-63,4.826188753631611e-81,2.52532422988616e-181,5.316473131145082e-99,1.1456576944138939e-15,4.6611835974343956e-157,4.820823682841919e-81,2.185252416732022e-93,8.246150619139027e-112,7.385198306133144e-99,1.1319875204890868e-181,1.407307400094699e-199,1.165544363370126e-101,2.7685023816279923e-108,8.250328252596874e-122,4.15164208595778e-70,2.94961746784584e-55,2.7299165637112755e-103,6.619464381999473e-128,1.7138057235142102e-115,2.977513605932631e-196,3.301583880865257e-122,3.1677282984281404e-129,4.058360326757239e-173,5.494047950756589e-155
3.501153011531142e-20,0.0027792097116130575,0.1557,0.0,0.008179214181137958,0.6423999999999565,0.20189999999994562,3.4919698288564074e-110,1.3237938541507674e-130,1.0493505785150863e-47,7.325029220698412e-148,3.464510253541967e-96,8.589486235972512e-120,8.258109141788953e-14,3.5006340418719845e-92,7.873210593281204e-114,1.3168233597431947e-130,5.4397189041331075e-14,5.134990025831371e-117,1.136612473318054e-41,3.4050524353972653e-143,4.322405926842055e-130,6.68811919165444e-63,3.86573168907022e-80,6.754166386686753e-179,1.703396041023928e-97,2.291377548094722e-15,2.3896268113713634e-154,3.856903424548941e-80,3.500610342379507e-92,5.2840167923361207e-110,2.3662148478727155e-97,2.321424947738289e-178,2.517641050931036e-196,3.7343998592865623e-100,2.7089735845787167e-107,1.0573855369435839e-119,1.328649456027457e-68,2.359843342544685e-54,8.746642638376241e-102,8.482793730871482e-126,1.0981964358430592e-113,3.1892252062351284e-193,4.231253210660577e-120,8.119396474695611e-127,8.322451489581364e-170,2.816603841025093e-152
7.00240100049254e-20,0.0027792097116130575,0.1557,0.0,0.008179214180998684,0.6423999999999128,0.20189999999989122,2.242102696237102e-108,3.399912596459712e-128,2.0987296232581035e-47,3.7626895997689495e-145,1.1122705629387825e-94,1.1024390949175385e-117,1.6516442304826616e-13,5.618927427384135e-91,5.055181291809843e-112,3.382010207266909e-128,1.0879585373868836e-13,5.602033468722562e-115,9.093187566421391e-41,8.855101068732048e-141,5.5507807228192e-128,3.298333857693118e-62,3.102864341833838e-79,2.311987520157049e-176,5.468703537039156e-96,4.58281725541641e-15,1.2275036981025939e-151,3.085621183452383e-79,5.618851340850315e-91,3.3925717488984033e-108,7.596664199651057e-96,4.7701050326357575e-175,1.1419473680338023e-192,1.1989182296622441e-98,4.1791601192126506e-106,1.3578793773352022e-117,4.251875911133336e-67,1.8879344231096588e-53,2.8080842145090923e-100,1.0893217568896087e-123,7.051230006562541e-112,4.3960183642160805e-190,5.433466730345137e-118,2.0852512041894463e-124,1.7100445261695308e-166,1.4468282786974405e-149
1.4004896978415336e-19,0.0027792097116130575,0.1557,0.0,0.008179214180720137,0.6423999999998257,0.20189999999978242,1.4648022258539995e-106,8.884318290778506e-126,4.197487712742648e-47,1.966811666959009e-142,3.6343033430153013e-93,1.4406243551310734e-115,3.303310862977474e-13,9.174712212956516e-90,3.302624917067775e-110,8.837537518240914e-126,2.1759318312681513e-13,6.672189938175679e-113,7.27466516640716e-40,2.374009894599054e-138,7.25389197254043e-126,3.3130913858080166e-61,2.5360339913365067e-78,1.8092603972007215e-173,1.7868829262901696e-94,9.165696669899913e-15,6.416351045347727e-149,2.468540176090967e-78,9.174463602418791e-90,2.2155554210934507e-106,2.482187946916012e-94,9.974301089602217e-172,8.581099286392049e-189,3.9174303150757956e-97,1.2537542581171775e-104,1.7745033201762553e-115,1.3606314428532165e-65,1.5103714383911974e-52,9.17533317281995e-99,1.4235441510640787e-121,4.6066799225956155e-110,1.3944004663749138e-186,7.09858431299706e-116,5.448214451491506e-122,3.5753898968181434e-163,7.562645766207448e-147
2.800988893426093e-19,0.0027792097116130575,0.1557,0.0,0.008179214180163043,0.6423999999996514,0.20189999999956482,1.1875072879474781e-104,2.8787912359264875e-123,8.395003891705787e-47,1.2770518100016196e-139,1.4775665197628418e-91,2.3394736894815606e-113,6.606644127516215e-13,1.8535021759043436e-88,2.677359363031447e-108,2.863632830138819e-123,4.3518784187671733e-13,1.0304801203994606e-110,5.819778178085441e-39,8.093258685154865e-136,1.1779255724773686e-123,7.705293949359712e-60,2.5936603572667157e-77,3.66127563869534e-170,7.2649388122845375e-93,1.8331455498227426e-14,4.166142212054274e-146,1.9748915883101616e-77,1.8534010981876417e-88,1.788374725864826e-104,1.0091844554412513e-92,2.590611337098401e-168,8.781724053877859e-185,1.592711575515076e-95,5.708897109988207e-103,2.8815145569452733e-113,4.35406742721709e-64,1.2083067106020305e-51,3.7304197169910225e-97,2.3116174505173274e-119,3.7346049213239834e-108,1.1354178630202528e-182,1.1492430191506491e-113,1.7628008205119912e-119,9.28341825351044e-160,4.909500196161018e-144
5.601987284595212e-19,0.0027792097116130575,0.1557,0.0,0.008179214179048856,0.6423999999993028,0.20189999999912964,3.2493537480547704e-102,3.143827658419e-120,1.679003624960853e-46,2.804806317701565e-136,2.0391524499698942e-89,1.2855312199228548e-110,1.3213310654790169e-12,1.2559844174044799e-86,7.325529046096759e-106,3.1272736854887004e-120,8.703771592711171e-13,5.517659038623782e-108,4.6558409594031257e-38,9.729131541958465e-133,6.4747519920530326e-121,2.3498397114034782e-58,9.108371316386835e-76,2.9661424083681874e-166,1.0026814776995552e-90,3.666297315232448e-14,9.150156284206888e-143,1.580465220069429e-76,1.2558449134533102e-86,4.831467953378168e-102,1.3928413068610336e-90,2.275672499051957e-164,3.0726412163503175e-180,2.198204830858498e-93,3.091456430370844e-101,1.583874023452624e-110,1.3933071254834206e-62,9.666491922194346e-51,5.1485948214416717e-95,1.270602886182806e-116,1.021889778056488e-105,3.687623802114385e-178,6.261920345674392e-111,1.916832434230556e-116,8.149062755054897e-156,1.0776906560752396e-140
1.1203984066933451e-18,0.0027792097116130575,0.1557,0.0,0.00817921417682048,0.6423999999986054,0.20189999999825925,2.7478899212966773e-99,1.0627816940335694e-116,3.3580100965328077e-46,1.8993945388214398e-132,8.64351460356538e-87,2.1766150717895807e-107,2.642664370212395e-12,2.6484460325529055e-84,6.194886376492955e-103,1.0571855629063872e-116,1.740755793638297e-12,9.22427736367557e-105,3.724680132519462e-37,3.8708848998276977e-129,1.0965002812190332e-117,7.473161554042689e-57,9.699767738138903e-74,7.889073528346783e-162,4.250221719993745e-88,7.332600845028669e-14,6.196419916922938e-139,1.2713352808702773e-75,2.6478546953380893e-84,4.070907012605678e-99,5.904054276327887e-88,6.166061910124478e-160,3.3271079683074254e-175,9.317871819608571e-91,1.813242841451331e-99,2.6822254276793182e-107,4.458579257985591e-61,7.733208829017358e-50,2.182414716914611e-92,2.1516970045503028e-113,8.641790724451465e-103,3.9253189362010604e-173,1.0577798312229131e-107,6.47188745241385e-113,2.2068359271435842e-151,7.296751934149455e-137
2.240797763160993e-18,0.0027792097116130575,0.1557,0.0,0.008179214172363732,0.6423999999972108,0.2018999999965185,2.775395387070108e-96,4.293468113254335e-113,6.7160230396686394e-46,1.5349167096243248e-128,4.365851957832304e-84,4.3971250088872526e-104,5.285330976793503e-12,6.687462530569495e-82,6.256887075744322e-100,4.270860606340938e-113,3.48151306068618e-12,1.8515596115393367e-101,2.979747049151566e-36,2.031018759997777e-125,2.2152798418640375e-114,2.3895612859969853e-55,1.225308651038415e-71,2.5457589590092326e-157,2.1467962452776058e-85,1.4665207900528362e-13,5.007379279714715e-135,1.1061261287537065e-74,6.684475671909592e-82,4.110483182847399e-96,2.9821521829811613e-85,1.9946795018322844e-155,4.304667140598265e-170,4.7064769088301084e-88,1.1104895871453526e-97,5.41867556081604e-104,1.426736845839974e-59,6.1865731737747424e-49,1.1023422837472925e-89,4.3468877205665626e-110,8.728185679584011e-100,5.067087637700932e-168,2.1364894477705656e-104,2.614239080260273e-109,7.132965940056814e-147,5.896198717211969e-133
4.4815964760962884e-18,0.0027792097116130575,0.1557,0.0,0.008179214163450231,0.6423999999944214,0.20189999999303698,2.8389814710192024e-93,1.7567288543323564e-109,1.3432048926749489e-45,1.2561998032358704e-124,2.232966497194502e-81,8.995763742480958e-101,1.0570664178413115e-11,1.710909520799411e-79,6.400237419405645e-97,1.7474786698924266e-109,6.9630275880360376e-12,3.775778485946781e-98,2.3837988119912556e-35,1.2131795151407573e-121,4.532555153294932e-111,7.645860110098576e-54,1.5667848716108299e-69,8.331784294916884e-153,1.0980043671149901e-82,2.9330421995156727e-13,4.0981176688526546e-131,2.0247683137067967e-73,1.7093818550128595e-79,4.204581497394326e-93,1.5252586036234114e-82,6.540115237344679e-151,5.645125387346543e-165,2.4071829140891272e-85,7.038424132152268e-96,1.1085714728287635e-100,4.5654934028642526e-58,4.9492609737254793e-48,5.638058725108943e-87,8.893008748119801e-107,8.927936105579413e-97,6.633815082667513e-163,4.370687947397973e-101,1.069603898701812e-105,2.334853782213675e-142,4.825049087642472e-129
8.96319390196688e-18,0.0027792097116130575,0.1557,0.0,0.008179214145623231,0.6423999999888428,0.20189999998607394,2.906051739531758e-90,7.192927873775094e-106,2.686410073107599e-45,1.0289106041354353e-120,1.1428612641407678e-78,1.8416672428371282e-97,2.114133053548188e-11,4.3822312310050245e-77,6.55144482396843e-94,7.155052771237408e-106,1.3926056615752116e-11,7.717470341802186e-95,1.9070395113251781e-34,8.095353621470797e-118,9.281154995713049e-108,2.4466464447473133e-52,2.0047546338474066e-67,5.3913050257246605e-148,5.61972903545781e-80,5.866085011892936e-13,3.356629463071997e-127,1.6210019714020777e-71,4.3744124231500814e-77,4.30391419853323e-90,7.806487584402827e-80,2.277685793655855e-146,8.190114646595895e-160,1.2320270400521568e-82,1.5143334312258516e-94,2.2695237679230463e-97,1.460915006623977e-56,3.9594097376303704e-47,2.8856302371793734e-84,1.8206201956406943e-103,9.138410444069096e-94,1.692793162577686e-157,8.947230168989998e-98,4.379169045365433e-102,7.670196699380814e-138,3.96267596514183e-125
1.792638875370806e-17,0.0027792097116130575,0.1557,0.0,0.008179214109969232,0.6423999999776855,0.2018999999721479,2.9739792415835907e-87,2.9444269862797773e-102,5.3728205322085633e-45,8.427098473098896e-117,5.847879982860945e-76,3.769430314020253e-94,4.228266306493724e-11,1.123167665860066e-74,6.704588396744869e-91,2.9289226275025955e-102,2.7852114563249724e-11,1.5782937718870456e-91,1.5256317820155216e-33,5.8722451053914e-114,1.9003886853428606e-104,7.8292580623848e-51,2.5645191351874248e-65,1.7651146172936688e-143,2.875545963156498e-77,1.1732170610453831e-12,2.749184839377363e-123,1.9972253454544387e-69,1.1191668622049445e-74,4.404527383434983e-87,3.9944995294005266e-77,7.92567100748679e-142,1.1341560267444061e-154,6.304125578065565e-80,7.162985682855248e-92,4.6451465081324854e-94,4.67465104580133e-55,3.1675281491899096e-46,1.4765398453287298e-81,3.72634663264227e-100,9.351103388942741e-91,2.21921612038653e-152,1.8310053347550725e-94,1.79234965878729e-98,2.511836285868526e-133,3.244242699139205e-121
3.585277845719042e-17,0.0027792097116130575,0.1557,0.0,0.008179214038661236,0.6423999999553709,0.20189999994429578,3.041665399446376e-84,1.204578943956785e-98,1.0745644600785122e-44,6.900696986539097e-113,2.990491679512587e-73,7.710438861935109e-91,8.456532738511652e-11,2.8820629920785947e-72,6.857195187619718e-88,1.1982358944064191e-98,5.570423002650677e-11,3.2271211835176447e-88,1.2205054760145172e-32,4.491649966286963e-110,3.890427391207559e-101,2.5053622543006645e-49,3.27860866842492e-63,5.7739490043572485e-139,1.470498078193779e-74,2.3464341702801096e-12,2.251225780231356e-119,2.550236241468002e-67,2.8616034972963285e-72,4.504795853400846e-84,2.042725676088273e-74,2.8993715808634834e-137,1.6452688275821686e-149,3.2238019919539225e-77,3.659011074036918e-89,9.501737918871992e-91,1.4957106923753704e-53,2.5340226239803324e-45,7.550721023849997e-79,7.622287256868648e-97,9.562062806252727e-88,2.9098397792116853e-147,3.744259814703909e-91,7.330425359021108e-95,8.220814126285516e-129,2.6544639347782027e-117
7.170555786415515e-17,0.0027792097116130575,0.1557,0.0,0.008179213896045246,0.6423999999107418,0.20189999988859156,3.1071385980460554e-81,4.922054235700174e-95,2.1491393577256592e-44,5.648511878841381e-109,1.5274361536700644e-70,1.57528094939158e-87,1.6913065307052728e-10,7.412539596001158e-70,7.004827941790689e-85,4.896134601761537e-95,1.1140845922606823e-10,6.591833000229223e-85,9.764043709242511e-32,3.5362031554931474e-106,7.96119733409669e-98,8.017158879809159e-48,4.186480152913997e-61,1.8854979936281688e-134,7.510778055431279e-72,4.692868346839752e-12,1.8427252625698699e-115,3.263806471790606e-65,7.308038123122092e-70,4.601811720349746e-81,1.0433681308100756e-71,1.1473860590454619e-132,2.5708767126923854e-144,1.6465978311778959e-74,1.8731525271448462e-86,1.9412544972005282e-87,4.785137052048542e-52,2.0272180786104768e-44,3.856622264036115e-76,1.5572616816669135e-93,9.76407906652488e-85,3.8167835833852e-142,7.645237099773629e-88,2.9935347588931933e-91,2.687286529522031e-124,2.1692817990936512e-113
1.0755833727111987e-16,0.0027792097116130575,0.1557,0.0,0.008179213753429263,0.6423999998661127,0.20189999983288734,3.0112020701908843e-80,5.752966398061018e-94,3.223745516381088e-44,7.1711062931646e-108,1.328833245768514e-69,1.68460429652922e-86,2.5369597580096103e-10,5.712603099939947e-69,6.788551407633732e-84,5.72267093041387e-94,1.6711268669867714e-10,7.049190046517611e-84,2.898700434034528e-31,4.473947166186286e-105,8.516284347968998e-97,3.835552825891295e-47,2.8128052288986593e-60,1.829787203182668e-133,6.5341988647219415e-71,7.039302481489587e-12,2.339444664966875e-114,2.19440411295897e-64,5.621688963023497e-69,4.4567799919075876e-80,9.077088689096505e-71,1.327096444285372e-131,3.458263598024051e-143,1.4325001103168977e-73,1.0805827621263e-85,2.075983587901319e-86,2.289085166018959e-51,6.018303583270717e-44,3.355166794698583e-75,1.665338231947143e-92,9.46184337561008e-84,4.484283188065897e-141,8.16918527349599e-87,3.497259742124174e-90,3.941769520055132e-123,2.7481966526824883e-112
1.4341111667808458e-16,0.0027792097116130575,0.1557,0.0,0.008179213610813281,0.6423999998214837,0.20189999977718312,1.9137298268613025e-79,4.510695536515794e-93,4.2984323492195236e-44,6.33366513514649e-107,7.935196786863967e-69,1.244646008613557e-85,3.3826129557638835e-10,2.8656978843337257e-68,4.3143769020293446e-83,4.486941828507826e-93,2.2281691244433347e-10,5.2080575853822234e-83,6.316115556618752e-31,3.9341366221631786e-104,6.293477857212022e-96,1.2694356373149708e-46,1.2935638955940254e-59,2.831560507858237e-132,3.9019308103433084e-70,9.385736574229615e-12,2.066244693579971e-113,1.0096567274230722e-63,2.8114078768359665e-68,2.8629068588223734e-79,5.4204465035911496e-70,1.7981546120759917e-130,4.927582847357276e-142,8.554245235982764e-73,9.491786364623624e-85,1.5338069120961308e-85,7.575536526175087e-51,1.311356649332329e-43,2.003554108659271e-74,1.2304072241187854e-91,6.013020011942457e-83,6.892244402125931e-140,5.522465887491983e-86,2.5115484277014763e-89,4.0601272943003395e-122,2.4314411549416426e-111
2.1511667549201402e-16,0.0027792097116130575,0.1557,0.0,0.008179213325581332,0.6423999997322255,0.20189999966577468,4.706164607820519e-78,1.9352978516352006e-91,6.448410634172454e-44,4.089839700322327e-105,1.8691983875580254e-67,5.085657018911772e-84,5.073919281919089e-10,3.867935842321027e-67,1.0609740179283623e-81,1.9251063825510265e-91,3.3422535988259454e-10,2.127880109146095e-81,1.83337341635347e-30,2.5137749442815474e-102,2.5719901405154397e-94,7.40675079593203e-46,1.5750330393851891e-58,8.703569686710648e-130,9.191306749919852e-69,1.4078604661349925e-11,1.3342368502768103e-111,1.2300319188902454e-62,3.74005096615729e-67,7.275081043008635e-78,1.2768337418426258e-68,4.557024339381576e-128,1.7058035706603804e-139,2.0150195380125643e-71,3.940078302763187e-83,6.267119036013209e-84,4.419593058170273e-50,3.806463638212289e-43,4.719528219001636e-73,5.027429062026803e-90,1.4786303129110718e-81,2.879163862091982e-137,1.4246971167244447e-84,6.826810401753455e-88,3.890146649458058e-120,1.5854916696764125e-109
2.8682223430594345e-16,0.0027792097116130575,0.1557,0.0,0.008179213040349404,0.6423999996429673,0.20189999955436624,3.2891712008034806e-77,1.6676727994714469e-90,8.59992611826924e-44,4.253196039068834e-104,1.168580720506715e-66,4.177004261239199e-83,6.765225499405254e-10,2.040972102182813e-66,7.415227882456025e-81,1.6588905879568537e-90,4.456338009702357e-10,1.7476564059736548e-80,4.00938071891088e-30,2.606153217035097e-101,2.1128583567955337e-93,2.4643154129742153e-45,7.276624830755139e-58,1.3693657628004085e-128,5.746197907718091e-68,1.877147259435294e-11,1.387529170420881e-110,5.6877556201433595e-62,1.9610211431498463e-66,4.908607098510896e-77,7.982498464389783e-68,7.1568742298841144e-127,3.11626514076349e-138,1.2597437288819546e-70,2.602616621711024e-82,5.147366953443277e-83,1.4702966339936042e-49,8.324306320450785e-43,2.9505391709625035e-72,4.1291672878940685e-89,1.0333348659897162e-80,5.308653356623543e-136,1.0860670949651362e-83,5.584377505846209e-87,4.95994510067371e-119,1.6520087073761205e-108
3.585277931198729e-16,0.0027792097116130575,0.1557,0.0,0.008179212755117493,0.6423999995537092,0.2018999994429578,1.7139738997584963e-76,1.1524920908199417e-89,1.0754844132007924e-43,3.4494119051794144e-103,5.632848251156598e-66,2.6358962701275515e-82,8.456531600458295e-10,8.265777551342867e-66,3.864048767276343e-80,1.1464228641319614e-89,5.570422352536418e-10,1.1028406167704314e-79,7.522143553944672e-30,2.106583171796596e-100,1.3338373865614524e-92,6.644693928730877e-45,2.6649728152889456e-57,1.8465165567941604e-127,2.7698095874727917e-67,2.3464340362230297e-11,1.1253090702907095e-109,2.084576421771996e-61,7.880392204251629e-66,2.6072449945674844e-76,3.8477811975276766e-67,1.0446274182842559e-125,4.97421712590043e-137,6.072272492363818e-70,1.4173502651079986e-81,3.248234523508463e-82,3.964036095199518e-49,1.5617530864697904e-42,1.4222315828498894e-71,2.6056986128703415e-88,5.38421047851907e-80,8.204306536097884e-135,6.1163315461164374e-83,3.382052298086801e-86,5.035508180130477e-118,1.3448443909976085e-107
5.019389107477318e-16,0.0027792097116130575,0.1557,0.0,0.008179212184653725,0.6423999993751929,0.20189999922014096,1.5748198227673278e-74,4.670981361052184e-87,1.5098151525920248e-43,3.736607630528434e-100,2.864121832752767e-64,5.5460530183515425e-80,1.1839143445938025e-09,2.2027563833511798e-64,3.55036963756886e-78,4.646380166475351e-87,7.798590829803482e-10,2.320358202840116e-77,2.058195286783973e-29,2.23696034871815e-97,2.818219659113898e-90,3.9172869592871567e-44,4.10410629405701e-56,3.5543065731114963e-124,1.4083589251753517e-65,3.285007539223583e-11,1.2190049777175284e-106,3.2274044874123793e-60,2.0067926204069643e-64,2.3734662799678364e-74,1.9565500958366904e-65,3.546613959439912e-122,1.4478503987168337e-132,3.087532808990736e-68,5.322298204472461e-80,6.834521011324044e-80,2.335778813153887e-48,4.273240491217532e-42,7.231517311773846e-70,5.482474877141174e-86,4.94231474586235e-78,1.3636521650902273e-130,1.0388718585661058e-80,1.0889568139730859e-83,3.3110521306731186e-114,1.4316165469102157e-104
6.453500283755907e-16,0.0027792097116130575,0.1557,0.0,0.008179211614190034,0.6423999991966766,0.20189999899732414,1.3149970698154474e-73,4.946885527871467e-86,1.952514511528186e-43,4.337814646410729e-99,2.0401489431565737e-63,5.1752811950913896e-79,1.5221754818491473e-09,1.3708539647920113e-63,2.9646191998203998e-77,4.920830415721745e-86,1.0026759030714546e-09,2.165227454479329e-76,4.3389256190876395e-29,2.5892875154069055e-96,2.632886331433437e-89,1.3212520476486247e-43,2.0840557151265265e-55,4.51251272117451e-123,1.003191253757421e-64,4.223580975157867e-11,1.4151394478822522e-105,1.6434488831424134e-59,1.231264572391661e-63,1.9679214037214573e-73,1.393694642113387e-64,4.685519447490093e-121,2.2407055842471233e-131,2.199281239232153e-67,3.821522672793448e-79,6.377616758973588e-79,7.87554971648496e-48,9.008509913761144e-42,5.151078268880384e-69,5.1159306240160955e-85,4.125593283979007e-77,2.045431702395061e-129,9.986047974214997e-80,1.1875171801879586e-82,4.5939120965660805e-113,1.659616903696142e-103
9.321722636313085e-16,0.0027792097116130575,0.1557,0.0,0.008179210473262876,0.642399998839644,0.20189999855169058,9.911778871866177e-72,1.0949960859501257e-83,2.9190500399752302e-43,1.6418262012957787e-96,8.983548691146619e-62,6.4893281954182384e-77,2.1986976144922018e-09,3.978476015985528e-62,2.234620597582274e-75,1.0892275470068575e-83,1.4483094603585365e-09,2.714973198167833e-74,1.3235066059093996e-28,9.591026418818946e-94,3.3262114890595576e-87,9.038640497414326e-43,3.4506341742547346e-54,3.864026633542145e-120,4.4174311379181287e-63,6.100727645855942e-11,5.356208005766479e-103,2.7497094725713293e-58,3.3637651776164635e-62,1.4857809266555788e-71,6.137424239747731e-63,5.945143268781245e-118,8.895469086719292e-128,9.684139023073567e-66,1.501914445044839e-77,7.997005733260599e-77,5.382066024943508e-47,2.747874345925921e-41,2.2681726337255736e-67,6.414739479643606e-83,3.104120144547427e-75,5.623622056504177e-126,1.3067309140101344e-77,2.744004124608615e-80,5.348791399185367e-110,6.22058769501781e-101
1.505816734142744e-15,0.0027792097116130575,0.1557,0.0,0.00817920819140947,0.6423999981255794,0.2018999976604238,2.342120878808397e-69,8.322850326533013e-81,6.090703650310989e-43,2.064226674456472e-93,1.0749229639527177e-59,2.489798766725295e-74,3.551741312249979e-09,3.1961728509329544e-60,5.280563997516457e-73,8.278983701561277e-81,2.3395762433548834e-09,1.0416641989547863e-71,5.742805461941395e-28,1.153828049900465e-90,1.297727349279952e-84,1.139031063461134e-41,1.3042553449227256e-52,1.7399757746125906e-116,5.28565973898311e-61,9.855020182576697e-11,6.734293426629297e-100,1.0649915151315897e-56,2.4605180019748216e-60,3.4808521983209537e-69,7.344961323388446e-61,5.127592379191002e-114,2.4480760901707307e-123,1.1587154907340542e-63,1.6848559328537392e-75,3.0682996224700497e-74,6.765966638309968e-46,1.1923255956096888e-40,2.7138541497011755e-65,2.461024219019244e-80,7.304804313403666e-73,8.613737556450797e-122,6.090934791770996e-75,2.5466710736756447e-77,2.1359114703017939e-106,7.695162666685375e-98
