Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55)
1.4041871324428901e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016812890090209236,0.45152400004799437,4.3395650911080764e-14,0.45375056863703833,6.603137907429914e-16,6.691342293890626e-20,1.5755463637662363e-16,7.953314365287137e-19,4.8666176223093156e-29,3.7253667922682126e-05,6.407936401399712e-14,1.3714510056277567e-20,1.0838394368925442e-18,2.0703657939414208e-14,2.0357355498571345e-10,6.373599843594024e-16,-2.0758922703898478e-20,6.26884177176664e-20,2.772752185098646e-18,4.403071040860383e-19,2.9313333234575937e-32,3.083275231793609e-20,0.003150043500340835,1.4741482619948292e-09,2.162520485606795e-23,2.448668054705188e-19,2.9530411007499507e-22,1.0048312241211084e-24,3.343419057210818e-29,1.4346606799315304e-26,1.7356203264078335e-25,6.145423665927402e-27,-2.4051084646525005e-31,2.180882178739552e-31,2.465624832858288e-32,6.5000490853649e-33,1.9063716116313693e-27,-1.3078750135527074e-37,6.426404553766051e-30,3.5301124318193323e-23,2.8692249883272796e-24
1.4064477068628632e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016792085214652813,0.45152402311767464,4.3519468880653304e-14,0.45374950532297836,6.605914171433087e-16,6.699752784011884e-20,1.5762163890326716e-16,8.280809016795525e-19,5.49649082770967e-29,3.720752613213909e-05,6.421870230461731e-14,1.2851700674976955e-20,1.081750433579221e-18,2.071918656325863e-14,2.0356275789378884e-10,6.376207121004923e-16,4.742349919216796e-22,6.261802291758782e-20,3.1207786187110073e-18,6.381707023051341e-20,2.930658638465785e-32,3.2102928279221e-20,0.003151106814411313,1.4753631901045903e-09,2.161462837328162e-23,2.4505154951918615e-19,2.966711337145747e-22,1.0040095125771586e-24,3.350629106324198e-29,1.4385753069499034e-26,1.732186926569318e-25,6.1540589034555394e-27,-3.967605858489852e-32,3.645869450795506e-32,4.0208657935725595e-33,7.895470047203899e-33,1.9078799095208525e-27,-8.814133497097789e-39,6.440979965299614e-30,3.531582996299309e-23,2.990178025705591e-24
1.408482223840839e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016773406335831474,0.451524043829947,4.363098316502098e-14,0.453748550666224,6.608401373198343e-16,6.707315002951818e-20,1.57681735737262e-16,8.349700058118225e-19,5.768760528849728e-29,3.716609940288678e-05,6.434414688995217e-14,1.3249399804740886e-20,1.0792857031597622e-18,2.07331243203319e-14,2.0355275394331327e-10,6.378548340219756e-16,1.6537246873458699e-21,6.25548083771319e-20,3.1872419980274604e-18,-4.8049092758066914e-21,2.9300514857087705e-32,3.237009365847998e-20,0.003152061471175655,1.4764553407901184e-09,2.1605094300616426e-23,2.452174927129889e-19,2.9744262916602293e-22,1.0032709437639209e-24,3.356902783969235e-29,1.4421014794264184e-26,1.7291055062004222e-25,6.161824561308384e-27,3.224208235696123e-33,-3.2651877285397846e-33,4.515662587107462e-34,8.299848355062646e-33,1.9092346998446915e-27,7.69750872351381e-40,6.454100875883442e-30,3.5329035151438076e-23,3.0169722687190697e-24
1.4105167408188147e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016754770418500498,0.45152406449460336,4.374257124897194e-14,0.4537475982051613,6.610884814204642e-16,6.7148703917646e-20,1.5774161282472553e-16,8.352690862550031e-19,5.731511122670596e-29,3.7124767908384774e-05,6.446962939646088e-14,1.333422157212141e-20,1.0769868726042327e-18,2.074702618380279e-14,2.0354247954234073e-10,6.380884526001605e-16,9.672666962649767e-22,6.249172370306756e-20,3.1755200883922643e-18,1.1622667674822663e-20,2.9294615573057747e-32,3.2381678308333507e-20,0.003153013932248468,1.4775462773779176e-09,2.1595545955909488e-23,2.453831273936345e-19,2.9773653294724266e-22,1.0025332949862923e-24,3.363315772369879e-29,1.4456304277957126e-26,1.7260322425230909e-25,6.169584486866421e-27,-6.70615369696231e-33,6.12927164731963e-33,1.0975219037742144e-33,8.226991417685705e-33,1.910586977517124e-27,-1.8376861287098715e-39,6.467224648391922e-30,3.534221201354978e-23,3.0177658088970577e-24
1.4125512577967904e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016736177316349948,0.45152408511180586,4.385423293925507e-14,0.453746647932312,6.613364275805965e-16,6.7224189622795e-20,1.5780132693860029e-16,8.392167170620545e-19,5.576070801948729e-29,3.708353132405781e-05,6.459514973716774e-14,1.3154288575200329e-20,1.0748293863046602e-18,2.076089225931965e-14,2.035319357171711e-10,6.383215694542484e-16,2.0064866500284902e-21,6.242877164061309e-20,3.1990142672261e-18,-1.0967536697022622e-20,2.928864456240974e-32,3.253476210927064e-20,0.003153964205108209,1.4786360026587567e-09,2.158598349603667e-23,2.455484543254674e-19,2.9785004753829225e-22,1.0017965656427496e-24,3.3698185334478025e-29,1.4491621769876335e-26,1.7229671084503592e-25,6.1773386857075376e-27,5.9939890753139044e-33,-5.302703316611847e-33,-2.489756392393211e-34,8.334134756424667e-33,1.9119367848184142e-27,4.084640041076502e-39,6.480351264932215e-30,3.5355360865774556e-23,3.0302717493996256e-24
1.4145857747747662e-08,0.002724645380668153,0.0915567593028733,0.0,0.001671762688372112,0.451524105681716,4.396596804319356e-14,0.4537456998402314,6.615837292177087e-16,6.729960726300064e-20,1.5786096345940883e-16,8.397395884926599e-19,5.52742623696324e-29,3.704238932691908e-05,6.472070782516996e-14,1.3210354298364269e-20,1.0725607683612652e-18,2.0774722652479844e-14,2.035211235019256e-10,6.385541862529342e-16,1.2269520584800035e-21,6.236595083636753e-20,3.1892923451186824e-18,3.195687589761621e-21,2.928258949589721e-32,3.25549992301009e-20,0.003154912297199402,1.4797245194139074e-09,2.1576407077053334e-23,2.457134743780633e-19,2.9812820464662987e-22,1.0010607552226355e-24,3.3762706501139176e-29,1.4526967858610902e-26,1.719910077064767e-25,6.1850871660829565e-27,-1.4670983494693663e-33,1.2255483245300193e-33,7.19286672148959e-34,8.332278213927597e-33,1.9132841140752993e-27,-7.532958134161027e-40,6.493480708050564e-30,3.536848213872188e-23,3.0317305948812476e-24
1.4166202917527419e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016699118975604403,0.4515241262044943,4.407777636868409e-14,0.453744753921509,6.618305256926966e-16,6.737495695320282e-20,1.5792051157230681e-16,8.412559191146739e-19,5.6008836320641e-29,3.700134159560415e-05,6.484630357378912e-14,1.3226286579672493e-20,1.0703194778664118e-18,2.078851746896511e-14,2.0351004388902915e-10,6.387863046445204e-16,1.4110890324280432e-21,6.230326098126671e-20,3.1934776934309317e-18,2.4128533955224868e-21,2.9276577488178733e-32,3.261376724708703e-20,0.0031558582159328316,1.4808118304151833e-09,2.1566816854367886e-23,2.458781884701301e-19,2.985938390045307e-22,1.0003258632040651e-24,3.3826953072177277e-29,1.456234249605132e-26,1.716861121551792e-25,6.192829934281505e-27,-1.5120940241726432e-33,1.3983921853911053e-33,6.02964664787378e-34,8.352880213779034e-33,1.9146289789871814e-27,4.8310409188734706e-40,6.506612960888643e-30,3.538157587756421e-23,3.0378152902284692e-24
1.4186548087307176e-08,0.002724645380668153,0.0915567593028733,0.0,0.001668065344765132,0.45152414668030083,4.418965772419736e-14,0.45374381016876736,6.62076839439737e-16,6.745023880630047e-20,1.5797992201692862e-16,8.432292815887009e-19,5.647760776312434e-29,3.6960387810214496e-05,6.497193689667265e-14,1.3161349505653076e-20,1.068125496941958e-18,2.080227681419703e-14,2.0349869785223908e-10,6.39017926255904e-16,1.5860472678464271e-21,6.224070188574155e-20,3.2017494375983924e-18,-2.930085666164238e-21,2.9270570718998563e-32,3.269026633916092e-20,0.00315680196868573,1.4818979384249858e-09,2.155721298246327e-23,2.460425974766859e-19,2.9901754739086306e-22,9.995918890243948e-25,3.389121977254202e-29,1.459774520341516e-26,1.7138202151866687e-25,6.200566997669155e-27,1.690581836138567e-33,-1.490069855183865e-33,2.6693019195075457e-34,8.40537340210812e-33,1.9159713860307124e-27,1.5029013723996655e-39,6.519748006625899e-30,3.539464197317218e-23,3.0452603437053215e-24
1.4206893257086934e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016662230156170722,0.4515241671092949,4.430161191877671e-14,0.45374286857466256,6.623225956988131e-16,6.752545293644671e-20,1.5803918997752745e-16,8.444921897687454e-19,5.633335876457662e-29,3.6919527652227856e-05,6.509760770780702e-14,1.3168136124647734e-20,1.0659026656164382e-18,2.0816000793172564e-14,2.0348708637944762e-10,6.392490526961041e-16,1.3717278064143278e-21,6.217827292311583e-20,3.2008069471350365e-18,1.6791686168914024e-21,2.92645117033001e-32,3.2739212956864045e-20,0.003157743562801967,1.4829828461963432e-09,2.1547595614668844e-23,2.4620670220978125e-19,2.99346184758958e-22,9.9885883209478e-25,3.39556750917578e-29,1.463317579327366e-26,1.7107873312720151e-25,6.208298363613898e-27,-8.557983484170985e-34,7.416199595140349e-34,5.949060479384929e-34,8.424706578631987e-33,1.9173113381800607e-27,1.735556980937015e-40,6.532885828076516e-30,3.540768049392242e-23,3.049642095120958e-24
1.4227238426866691e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016643848958121882,0.4515241874916351,4.441363876203566e-14,0.4537419291318841,6.625678348115593e-16,6.760059945862194e-20,1.5809833137099615e-16,8.463354127601698e-19,5.606489300674286e-29,3.687876080452147e-05,6.522331592149453e-14,1.3167968485073839e-20,1.0636909861333392e-18,2.082968951052365e-14,2.0347521046327824e-10,6.39479685564764e-16,1.4865634053483472e-21,6.211597381980114e-20,3.2056433239338854e-18,-9.807040852000336e-23,2.925843822069531e-32,3.281066592360756e-20,0.003158683005592243,1.484066556472956e-09,2.1537964903249244e-23,2.463705034713542e-19,2.996557541740031e-22,9.981266918195922e-25,3.40203196213788e-29,1.4668634489829397e-26,1.707762443223879e-25,6.2160240389693985e-27,-2.1533022846867095e-36,1.9288378850298147e-35,4.643271812288954e-34,8.456189269672253e-33,1.91864884460807e-27,9.462191691763301e-40,6.546026407956927e-30,3.542069159081029e-23,3.0559463792120617e-24
1.4247583596646449e-08,0.002724645380668153,0.0915567593028733,0.0,0.001662550971110763,0.4515242078274791,4.452573806415555e-14,0.4537409918331541,6.628125717127859e-16,6.767567848732278e-20,1.581573575659534e-16,8.480408431664907e-19,5.59836316918537e-29,3.6838086951425134e-05,6.534906145229951e-14,1.313517208694649e-20,1.0615028569420628e-18,2.084334307064208e-14,2.0346307109109312e-10,6.397098264665732e-16,1.4844734453498801e-21,6.205380414696435e-20,3.2095391820828873e-18,-7.98070994369508e-22,2.9252369578588427e-32,3.2876772140200375e-20,0.0031596203043342715,1.48514907198924e-09,2.1528320999546145e-23,2.4653400209540346e-19,2.9999417191075533e-22,9.973954676108118e-25,3.408482641930544e-29,1.4704121445132732e-26,1.7047455245874656e-25,6.2237440310055225e-27,5.116571092929533e-34,-4.451795042415931e-34,4.130371880438022e-34,8.49017644806176e-33,1.9199839114857685e-27,9.009131931026548e-40,6.559169729312288e-30,3.5433675396262436e-23,3.0619383116537888e-24
1.4267928766426206e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016607212273370639,0.45152422811698406,4.4637909635884295e-14,0.4537400566712276,6.630567790229786e-16,6.775069013640241e-20,1.5821626832732864e-16,8.4948989269851505e-19,5.611115230671057e-29,3.679750577872079e-05,6.547484421505773e-14,1.3128575127310262e-20,1.059308480957945e-18,2.0856961577704787e-14,2.0345066924220166e-10,6.399394770050753e-16,1.4234493243528256e-21,6.199176347659544e-20,3.2113098277156384e-18,8.892668217206126e-22,2.924628089053207e-32,3.293293449560196e-20,0.0031605554662729692,1.4862303954703628e-09,2.151866405399961e-23,2.4669719893523893e-19,3.0036436810826765e-22,9.966651588813332e-25,3.414919952419464e-29,1.4739636490126661e-26,1.701736549019102e-25,6.2314583468762546e-27,-4.688005807292466e-34,4.1384630374117675e-34,5.3984827600443025e-34,8.517127536803318e-33,1.9213165448458202e-27,5.091446079600658e-40,6.572315775484336e-30,3.54466319958888e-23,3.067224123912313e-24
1.4288273936205963e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016588956503792347,0.4515242483603065,4.475015328853553e-14,0.4537391236388925,6.633004711717413e-16,6.782563451920746e-20,1.5827505491322496e-16,8.511915631627185e-19,5.62121977008178e-29,3.67570169736047e-05,6.56006641249017e-14,1.3122099733512734e-20,1.0571211509276447e-18,2.0870545135613558e-14,2.034380058891194e-10,6.401686387722912e-16,1.4806467710874915e-21,6.192985146066436e-20,3.21567460175716e-18,-2.8267241866480696e-22,2.92401705136912e-32,3.2998895982672916e-20,0.003161488498620633,1.4873105296322928e-09,2.1508994216095702e-23,2.4686009483084117e-19,3.007299769814522e-22,9.959357650303664e-25,3.42137122644833e-29,1.477517941755201e-26,1.6987354902660779e-25,6.239166993607758e-27,1.4664768700984893e-34,-1.2123110395722278e-34,4.581798305757026e-34,8.550538920741408e-33,1.9226467518074302e-27,9.085766451158648e-40,6.585464529779717e-30,3.545956144087001e-23,3.0733735661577313e-24
1.430861910598572e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016570742261889824,0.451524268557602,4.486246883398712e-14,0.45373819272896887,6.63543657508872e-16,6.790051174904506e-20,1.583337157269252e-16,8.528159030482306e-19,5.617780656057284e-29,3.6716620224665245e-05,6.572652109725803e-14,1.31003184144824e-20,1.0549485819473636e-18,2.0884093847963292e-14,2.0342508200378955e-10,6.403973133489963e-16,1.4613973718165333e-21,6.186806767312425e-20,3.2188410950069764e-18,-1.7921388000957065e-22,2.9234051670369953e-32,3.306185855931925e-20,0.003162419408557135,1.488389477181834e-09,2.1499311634336406e-23,2.4702269060083216e-19,3.010743022932584e-22,9.952072854407746e-25,3.4278326554469e-29,1.4810750228868864e-26,1.6957423221576364e-25,6.2468699783935155e-27,1.51495373562657e-34,-1.2612834114326056e-34,4.596457862519639e-34,8.58147416216952e-33,1.923974538326028e-27,7.656452348115361e-40,6.598615975367348e-30,3.5472463810611043e-23,3.079125317028459e-24
1.4328964275765478e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016552569407811161,0.4515242887090256,4.497485608467943e-14,0.4537372639343089,6.637863266259712e-16,6.79753219392736e-20,1.583922554452287e-16,8.543977828833632e-19,5.613279293091156e-29,3.66763152218834e-05,6.585241504784058e-14,1.3089518601618997e-20,1.0527775253670052e-18,2.0897607818058408e-14,2.0341189855723823e-10,6.406255023082263e-16,1.4452397279855112e-21,6.180641172540525e-20,3.22152765655035e-18,4.4426656660170035e-22,2.9227920374573443e-32,3.312317399877107e-20,0.003163348203230095,1.4894672408166708e-09,2.1489616456261112e-23,2.4718498705803006e-19,3.014167348201311e-22,9.944797194864134e-25,3.434289351530926e-29,1.484634900175281e-26,1.692757018617607e-25,6.254567308339989e-27,-2.3228943195781227e-34,2.083107736481566e-34,5.120625464900625e-34,8.610891697957859e-33,1.9252999109618873e-27,6.618414525910391e-40,6.61177009547886e-30,3.548533920926083e-23,3.0847181344960766e-24
1.4349309445545236e-08,0.002724645380668153,0.0915567593028733,0.0,0.001653443780233155,0.45152430881473166,4.5087314853613433e-14,0.4537363372477973,6.64028484780404e-16,6.805006520293873e-20,1.5845067575901366e-16,8.560802195429409e-19,5.61321571550428e-29,3.663610165663597e-05,6.59783458926435e-14,1.3080340974058417e-20,1.0506127065363377e-18,2.091108714893381e-14,2.0339845651591969e-10,6.408532072186082e-16,1.4719886115713704e-21,6.174488324158967e-20,3.2253974842993918e-18,-2.2420754013546332e-22,2.9221771407477554e-32,3.318838917945117e-20,0.0031642748897550634,1.4905438232254084e-09,2.1479908828477814e-23,2.4734698502202274e-19,3.0176578742611717e-22,9.937530665380327e-25,3.4407444190550155e-29,1.4881975701997524e-26,1.6897795536760668e-25,6.2622589905189874e-27,1.3336969732008694e-34,-1.11958096709236e-34,4.664224614804692e-34,8.64352598249044e-33,1.9266228764279077e-27,8.599599259761006e-40,6.624926873552462e-30,3.549818772865384e-23,3.0907051133752767e-24
1.438999978510475e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016498297783386494,0.45152434888960474,4.53124462010059e-14,0.45373449017091566,6.645112779599607e-16,6.819935140189354e-20,1.5856717538204218e-16,8.591665002603621e-19,5.671586145208632e-29,3.655594761115884e-05,6.623031793029574e-14,1.3060816856352043e-20,1.0463045176780617e-18,2.0937942303781526e-14,2.0337080050208637e-10,6.413071711420803e-16,1.4599452339752112e-21,6.162220706760661e-20,3.231833823275266e-18,1.8061697015609288e-23,2.920943301024434e-32,3.3308012654116485e-20,0.00316612196666397,1.4926934550738525e-09,2.146045680554891e-23,2.476700887415339e-19,3.0255305298006245e-22,9.92302497115482e-25,3.4536428299163144e-29,1.4953312744279812e-26,1.683848036211876e-25,6.27762544008845e-27,1.3581652784588046e-35,-1.3300168970784308e-36,4.775197130391912e-34,8.70637248018209e-33,1.9292616110438227e-27,7.682332360316559e-40,6.651248337571097e-30,3.552380453700462e-23,3.1022475123089652e-24
1.4426621090708312e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016465911452562757,0.4515243848021704,4.551530714150102e-14,0.4537328349408565,6.649440711076452e-16,6.833348122080399e-20,1.586716184080376e-16,8.619230912453749e-19,5.733202046122146e-29,3.648411861873301e-05,6.645721810541292e-14,1.3028544889774357e-20,1.042458094528616e-18,2.0961994505074976e-14,2.0334503531610964e-10,6.417140988542949e-16,1.4547092044211452e-21,6.151223051011075e-20,3.237651264683253e-18,2.2046148779682885e-22,2.919829064373165e-32,3.341485715652447e-20,0.003167777196748828,1.4946241107318154e-09,2.1442908858683933e-23,2.479598694704511e-19,3.03273653334315e-22,9.91000100689162e-25,3.465282251785825e-29,1.501761077647569e-26,1.6785362200181212e-25,6.29143600064432e-27,-1.1446788066412768e-34,1.0640128877353115e-34,4.985688055757499e-34,8.764056609544964e-33,1.9316283032711023e-27,7.477890839805501e-40,6.674946580746828e-30,3.5546768590361287e-23,3.1126467632966764e-24
1.4463242396311874e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016433656630282499,0.45152442056897935,4.5718396918364443e-14,0.4537311864319833,6.653752360799505e-16,6.846739594395994e-20,1.5877566719452264e-16,8.650434191600432e-19,5.767623169543812e-29,3.6412581147023336e-05,6.668423652413844e-14,1.2998253690036103e-20,1.0386327443935971e-18,2.098593606513302e-14,2.0331844714673023e-10,6.421194823743667e-16,1.558283027481355e-21,6.140266092002769e-20,3.2465365081065876e-18,-3.033830036314156e-21,2.918709940446131e-32,3.35358102001232e-20,0.003169425705648443,1.4965509806196985e-09,2.1425322812436705e-23,2.4824869578163447e-19,3.0395026428101307e-22,9.897006523245201e-25,3.476944010869698e-29,1.5081998287212364e-26,1.673249401490516e-25,6.3052283727864156e-27,1.776694263143982e-33,-1.557603322566991e-33,2.638401067435045e-34,8.830006294221673e-33,1.9339872951092424e-27,1.5002356035193516e-39,6.698653180965392e-30,3.5569646831875185e-23,3.1240692944840126e-24
1.4499863701915436e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016401532526815906,0.451524456190907,4.592171446109868e-14,0.4537295446039343,6.658047742265924e-16,6.860109622199203e-20,1.5887932005504556e-16,8.677294411924996e-19,5.761798441319245e-29,3.634133344543603e-05,6.691137270664919e-14,1.2985785362087646e-20,1.0348204950889952e-18,2.100976757495938e-14,2.0329104150515078e-10,6.425233305991338e-16,1.4537341111096823e-21,6.129349600526119e-20,3.2496943011052816e-18,-1.2049348642609972e-22,2.9175860559221046e-32,3.3639919225403095e-20,0.003171067533724589,1.4984740800944585e-09,2.140769948860271e-23,2.485365723210479e-19,3.045634159057777e-22,9.884041480667785e-25,3.4885953719767187e-29,1.5146475412231577e-26,1.667987432611306e-25,6.319002597967809e-27,1.3730353457966387e-34,-1.068518058721305e-34,4.639210260818566e-34,8.878168748488934e-33,1.9363386218888368e-27,7.324126400340908e-40,6.722368043472558e-30,3.5592439737899187e-23,3.133589521968378e-24
1.4536485007518998e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016369538358746022,0.4515244916688217,4.612525870497349e-14,0.45372790941667046,6.66232709900998e-16,6.873458270375166e-20,1.5898258955740727e-16,8.704233449645204e-19,5.750871232806346e-29,3.6270373777360114e-05,6.713862617601696e-14,1.2960799183347962e-20,1.0310364830633758e-18,2.103348962266463e-14,2.0326282387376289e-10,6.429256523588515e-16,1.367895811188715e-21,6.118473359661205e-20,3.2527892775054593e-18,2.8353750437032746e-21,2.9164586463813173e-32,3.374433385159629e-20,0.003172702721016423,1.5003934244209273e-09,2.1390039699496996e-23,2.4882350370569414e-19,3.051678941632094e-22,9.871105838909699e-25,3.5002399014424817e-29,1.5211041950491226e-26,1.662750166358316e-25,6.332758717307246e-27,-1.622937896004711e-33,1.4326584004602228e-33,6.951779283483523e-34,8.927407628787343e-33,1.9386823213047754e-27,1.3662062945313088e-40,6.746091074490566e-30,3.561514783815602e-23,3.143090844774705e-24
1.457310631312256e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016337673348905525,0.4515245270035848,4.632902859099685e-14,0.45372628083047195,6.666590503089131e-16,6.886785603557302e-20,1.5908548103965898e-16,8.738355634301704e-19,5.744065769088899e-29,3.6199700420026046e-05,6.736599645812941e-14,1.292763617247726e-20,1.0272782408850103e-18,2.105710279331325e-14,2.0323379969788828e-10,6.433264564235529e-16,1.550552773149586e-21,6.107637156678275e-20,3.26357615811905e-18,-2.6594048486395646e-21,2.9153267278448435e-32,3.387660826931693e-20,0.0031743313072436974,1.502309028772547e-09,2.137234424793476e-23,2.491094945455045e-19,3.0577823018880393e-22,9.858199557121283e-25,3.5118950895892684e-29,1.5275697468252975e-26,1.6575374567129535e-25,6.3464967718048936e-27,1.5227907547443576e-33,-1.3449166514620737e-33,3.1376481623402233e-34,8.999557955725974e-33,1.941018430878817e-27,1.4867051509489265e-39,6.769822181179904e-30,3.563777162978173e-23,3.155152075068999e-24
1.4646348924329686e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016274327726118016,0.45152459724706717,4.673724108204416e-14,0.4537230433039701,6.675069583573619e-16,6.913376582369122e-20,1.5929018233938409e-16,8.791225989130766e-19,5.877631545585147e-29,3.605920581504022e-05,6.782108557844557e-14,1.2884024125822205e-20,1.0198147618072381e-18,2.1104004830107332e-14,2.0317335333673954e-10,6.441235462782179e-16,1.457250495573946e-21,6.086083969115943e-20,3.2730672018857596e-18,-9.490609105818297e-24,2.9130511240469616e-32,3.4081525313580154e-20,0.003177568833805539,1.5061290777924045e-09,2.1336849523345478e-23,2.4967867299734655e-19,3.072218228221333e-22,9.832474907619107e-25,3.5352348421134125e-29,1.5405274571225543e-26,1.6471851282637274e-25,6.3739188513393194e-27,3.7376758676313307e-35,-2.013053991772603e-35,4.838179581004377e-34,9.109406081529066e-33,1.945668019876479e-27,7.922643706577016e-40,6.81730825249602e-30,3.5682768381938875e-23,3.1752620762099865e-24
1.4710623281574498e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016219156774668736,0.4515246584259481,4.7096203134577106e-14,0.4537202235758744,6.68245858057823e-16,6.93664198347132e-20,1.5946860148928563e-16,8.837416714139815e-19,6.029618545209384e-29,3.593684137308832e-05,6.822083135350858e-14,1.2851225501538423e-20,1.0133322549029682e-18,2.1144810694785122e-14,2.0311770226538247e-10,6.4481811770804e-16,1.4097201974007027e-21,6.067299720719501e-20,3.282140134451496e-18,1.552930730609191e-21,2.9110403202563197e-32,3.4260552021255295e-20,0.003180388561956547,1.5094691974349422e-09,2.1305591003992125e-23,2.5017510263357017e-19,3.085353027120767e-22,9.809996481218953e-25,3.555736394580075e-29,1.551927670992888e-26,1.6381799364166742e-25,6.397924076922052e-27,-8.92015021358385e-34,7.875169348831324e-34,6.088319788229823e-34,9.211043331007821e-33,1.949723616674717e-27,4.740772630216208e-40,6.8590055809642e-30,3.572198226417777e-23,3.1931658221803456e-24
1.476847020309483e-08,0.002724645380668153,0.0915567593028733,0.0,0.001616983369273196,0.45152471312032927,4.7419850368792943e-14,0.45371770272592404,6.689067725367529e-16,6.957525497055457e-20,1.5962816677342625e-16,8.888188718213632e-19,6.035602923738033e-29,3.582744661783768e-05,6.85809044416263e-14,1.2811516650762205e-20,1.007558123045116e-18,2.1181256354242835e-14,2.0306555819349922e-10,6.454393410320326e-16,1.5832475254911609e-21,6.050496681582814e-20,3.296285491156475e-18,-4.004648636555079e-21,2.909219657066226e-32,3.445736225119183e-20,0.003182909411958668,1.5124656394611004e-09,2.1277374016957737e-23,2.5061946848206614e-19,3.095111324229459e-22,9.789842696937495e-25,3.5741935962373406e-29,1.56221104195356e-26,1.630138168467222e-25,6.419481709077624e-27,2.3365925119648557e-33,-2.0555195712513065e-33,2.1175676909836712e-34,9.317469071772833e-33,1.95335410280841e-27,1.7526201858454647e-39,6.896553317983173e-30,3.5757058403034154e-23,3.21127471085134e-24
1.4826317124615161e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016120820947489825,0.4515247674707509,4.7744044200531103e-14,0.45371519773677366,6.695638314830411e-16,6.978356834746137e-20,1.597868009275497e-16,8.925610519136862e-19,5.977707442692637e-29,3.571873980009432e-05,6.894126166165972e-14,1.2785907853559443e-20,1.0018284719630758e-18,2.12174394334013e-14,2.030114857768734e-10,6.460569124074193e-16,1.1881359058405216e-21,6.033790144057705e-20,3.2945167698615396e-18,7.710744395085084e-21,2.907390006047835e-32,3.460239435752047e-20,0.00318541440116278,1.5154529843921403e-09,2.1249080209096623e-23,2.510615590242222e-19,3.1038554462190304e-22,9.769761486853361e-25,3.5926627686853364e-29,1.5725162768566652e-26,1.6221554212838158e-25,6.440994914964366e-27,-4.314626288117641e-33,3.848057377816963e-33,1.0022847397217291e-33,9.37272257053627e-33,1.9569662070044763e-27,-1.1958714154578696e-39,6.934119771860772e-30,3.579193154204422e-23,3.2240958694699973e-24
1.4884164046135493e-08,0.002724645380668153,0.0915567593028733,0.0,0.0016072115655795605,0.45152482148040807,4.806878062473309e-14,0.4537127084610703,6.702170765742451e-16,6.999136244366987e-20,1.5994453441970735e-16,8.967273867163285e-19,5.940345856437752e-29,3.561071452877276e-05,6.930190122802022e-14,1.2759504094392394e-20,9.961502901520987e-19,2.125336215288518e-14,2.0295550548531141e-10,6.466708644213101e-16,1.0109761087162863e-21,6.017179303295921e-20,3.2978303993345504e-18,1.387353081849761e-20,2.9055502976545317e-32,3.476387748604251e-20,0.0031879036769217233,1.5184312893776591e-09,2.1220712476575835e-23,2.5150139151550873e-19,3.112909217963237e-22,9.749752670200205e-25,3.611154584558029e-29,1.5828432861567746e-26,1.6142311481162556e-25,6.462463854597985e-27,-7.977511250897142e-33,7.047483481431097e-33,1.4864906334845726e-33,9.449454103838456e-33,1.9605600702704637e-27,-2.459362228023182e-39,6.971704595230318e-30,3.582660357286153e-23,3.23861044776803e-24
