Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436)
1.0974496962328313e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007816644866370888,0.4514777026661384,7.484984433333077e-43,0.4567832528436788,6.169018204256323e-20,2.035207621841846e-27,2.4749021164411116e-18,3.1784139601024494e-31,-4.239887052337217e-40,0.0001258492752256308,2.5534277205867852e-17,8.661138615746545e-24,2.7327725934710266e-19,2.5869252108516683e-17,7.371253658803951e-12,1.031813057236652e-24,2.1440119237329784e-22,3.4702924254974087e-19,2.536816151336354e-28,1.98972499295749e-33,2.621073058831773e-33,3.125826893411657e-32,0.00011735948997701386,2.001052347659875e-06,1.6570767113758923e-25,4.9698153710092844e-29,8.741141442930162e-23,4.986330513389175e-34,2.06888931922446e-29,9.215360481381456e-31,4.626162899246527e-24,9.326122004149954e-42,-1.047817699364148e-31,-1.6655666494669286e-24,2.1520371841421754e-90,-1.1652961793656397e-24
1.105716941547139e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007814490243894376,0.45147745466969336,7.682142662094646e-43,0.4567824061922566,6.322434777231149e-20,2.0991389121848593e-27,2.517320296628488e-18,3.3046081215178985e-31,-4.239886335935244e-40,0.00012627592170802234,2.591457515627483e-17,8.656956644943077e-24,2.774720190913194e-19,2.62552789574442e-17,7.425401701564866e-12,1.0520870838310063e-24,2.1560295431056172e-22,3.4813393729513026e-19,2.5959633982623445e-28,2.043107037926071e-33,2.678995298626858e-33,3.249932547143951e-32,0.00011820614134507758,2.0357255515014336e-06,1.6813390779268006e-25,5.059638320571676e-29,8.967361338346454e-23,5.162683372307487e-34,2.1136717165674885e-29,9.400338946103752e-31,4.6851155145185254e-24,9.573591460889127e-42,-1.0548957846260172e-31,-1.6655700374023007e-24,2.2682869819197605e-90,-1.165292004073084e-24
1.1139841868614468e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007812342563665979,0.45147720955969933,7.882662326907664e-43,0.4567815600089581,6.478179230261227e-20,2.1644463580273984e-27,2.560015304111307e-18,3.434608265982926e-31,-4.2398856984534814e-40,0.0001266963290908964,2.6297605991372316e-17,8.652809258394114e-24,2.816807637770423e-19,2.6644075954561286e-17,7.479531829432989e-12,1.0726206962014174e-24,2.1679719053490435e-22,3.492219855566756e-19,2.656036474696861e-28,2.0974410024789662e-33,2.7374888795232865e-33,3.377781163583293e-32,0.00011905232458945724,2.070631854136141e-06,1.705766655329931e-25,5.150199694044254e-29,9.197311495967325e-23,5.343717076369129e-34,2.1589189610271506e-29,9.587372187281176e-31,4.744263892690712e-24,9.825905757466694e-42,-1.0606913936687334e-31,-1.6655734268439012e-24,2.3898279833780503e-90,-1.1652880114640952e-24
1.1222514321757545e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007810201759545625,0.451476967306043,8.086565165776637e-43,0.45678071429215594,6.636259106310086e-20,2.2311441259627593e-27,2.602983903920565e-18,3.5684907228651547e-31,-4.239885724649726e-40,0.00012711056291849374,2.6683368201965588e-17,8.648696106773018e-24,2.8590298183234855e-19,2.703564115452913e-17,7.533644091652669e-12,1.0934153377103324e-24,2.1798394333068793e-22,3.502935788241185e-19,2.717043258873577e-28,2.152734934016651e-33,2.7965476164899545e-33,3.509447806939728e-32,0.00011989804133754345,2.1057685966091508e-06,1.7303592249771582e-25,5.241495635882523e-29,9.431013032820425e-23,5.52951322476103e-34,2.2046280929609136e-29,9.7764613871387e-31,4.8036051098912456e-24,1.0083126671505917e-41,-1.0653966298940258e-31,-1.665576830434858e-24,2.516855573817036e-90,-1.1652849006184091e-24
1.1305186774900623e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007808067765504093,0.45147672787864995,8.293872661427481e-43,0.45677986904023815,6.796681666875382e-20,2.299246291573127e-27,2.6462228673407057e-18,3.7063324902396697e-31,-4.239885904905038e-40,0.00012751868865279144,2.707186028409056e-17,8.644616840181605e-24,2.901381653609939e-19,2.7429972618100623e-17,7.587738537004138e-12,1.1144724441484791e-24,2.191632558605358e-22,3.5134890773290805e-19,2.7789916572900526e-28,2.208996817078074e-33,2.8561652569143452e-33,3.6450081990079737e-32,0.00012074329320117277,2.1411331224893104e-06,1.755116568902505e-25,5.333522288092673e-29,9.668486750432514e-23,5.720154053266896e-34,2.2507961160641214e-29,9.967607624374707e-31,4.863136273173746e-24,1.0345316321622429e-41,-1.0689732875711853e-31,-1.665580237476759e-24,2.649570628146753e-90,-1.1652819470983354e-24
1.13878592280437e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007805940515643708,0.4514764912474943,8.504606041842118e-43,0.45677902425160855,6.959453894052158e-20,2.3687668383484668e-27,2.6897289729315998e-18,3.848211230565273e-31,-4.239885729182495e-40,0.0001279207716517989,2.7463080738963617e-17,8.640571108343621e-24,2.9438581025891997e-19,2.782706841220725e-17,7.641815213804347e-12,1.1357934437614391e-24,2.2033517213298667e-22,3.5238816202107994e-19,2.841889604934847e-28,2.2662348266558834e-33,2.9163354854672336e-33,3.7845387149147665e-32,0.00012158808177667373,2.1767227787851543e-06,1.7800384697780837e-25,5.426275791930714e-29,9.909753136091324e-23,5.915722432890198e-34,2.297419999947216e-29,1.0160811876649016e-30,4.922854520471723e-24,1.0612537165621683e-41,-1.0713193154977083e-31,-1.6655836370388352e-24,2.7881796135455564e-90,-1.165278506109733e-24
1.1470531681186778e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007803819944218339,0.4514762573826078,8.718786280872273e-43,0.4567781799246863,7.124582492658975e-20,2.4397196566837903e-27,2.7334990075142378e-18,3.994205266709104e-31,-4.239885351760791e-40,0.0001283168771485789,2.785702807293155e-17,8.636558560789706e-24,2.986454163252572e-19,2.8226926610041365e-17,7.695874169908014e-12,1.1573797572788075e-24,2.2149973695590995e-22,3.5341153048795068e-19,2.9057450655099366e-28,2.324457005006039e-33,2.9770519288740477e-33,3.928116379208818e-32,0.00012243240864491696,2.212534916830652e-06,1.8051247109080823e-25,5.519752289639302e-29,1.0154832364188776e-22,6.116301868549787e-34,2.3444966826858907e-29,1.0356075023037346e-30,4.9827570205430044e-24,1.0884851998703102e-41,-1.0724653607137353e-31,-1.66558703229232e-24,2.9328946929236644e-90,-1.1652748213900361e-24
1.1553204134329855e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007801705985652676,0.4514760262540903,8.93643409892978e-43,0.45677733605790577,7.292073892423803e-20,2.512118542953198e-27,2.777529767120725e-18,4.14439357802221e-31,-4.239885129245021e-40,0.00012870707023098312,2.82537007974217e-17,8.632578847034245e-24,3.0291648736792943e-19,2.8629545291133744e-17,7.749915452708762e-12,1.1792327979458318e-24,2.226569958971331e-22,3.544192009545926e-19,2.9705660316391773e-28,2.383671328551774e-33,3.038308160590962e-33,4.07581886200088e-32,0.0001232762753713696,2.248566893141131e-06,1.8303750762244263e-25,5.613947926008391e-29,1.040374429764216e-22,6.32197649785343e-34,2.392023073322521e-29,1.055339784645193e-30,5.042840972904464e-24,1.1162323951671492e-41,-1.072518044798696e-31,-1.665590430838484e-24,3.0839338291841907e-90,-1.1652713585631559e-24
1.1635876587472932e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007799598574560874,0.4514757978321177,9.157569963750486e-43,0.4567764926497169,7.461934250226812e-20,2.5859771986593266e-27,2.8218180579091824e-18,4.2988557962537445e-31,-4.23988507642941e-40,0.00012909141582209273,2.8653097428892267e-17,8.628631616744302e-24,3.071985313039714e-19,2.903492254142669e-17,7.803939109140416e-12,1.2013539715574138e-24,2.2380699525519084e-22,3.554113602260523e-19,3.036360525065312e-28,2.4438859603262364e-33,3.1000977053840225e-33,4.2277244749451096e-32,0.00012411968350615343,2.284816070239798e-06,1.8557893502827664e-25,5.708858849903697e-29,1.065650848939006e-22,6.532831089941056e-34,2.439996054271014e-29,1.0752781036028094e-30,5.1031036077574215e-24,1.144501648915628e-41,-1.0715408217541228e-31,-1.665593833063392e-24,3.2415208902738023e-90,-1.1652681112523087e-24
1.171854904061601e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007797497645764487,0.45147557208695077,9.382214091229088e-43,0.456775649698585,7.63416945239713e-20,2.6613092296558536e-27,2.8663606970441344e-18,4.457672201810733e-31,-4.239884981282538e-40,0.0001294699786613517,2.905521648878289e-17,8.624716519901057e-24,3.1149106025466923e-19,2.9443056453342656e-17,7.857945185678412e-12,1.2237446764943769e-24,2.249497820151855e-22,3.563881940552756e-19,3.103136596842527e-28,2.505108944010509e-33,3.162414043809855e-33,4.383912167560306e-32,0.00012496263458410713,2.32127981745529e-06,1.88136731825653e-25,5.804481215824544e-29,1.0913144183959815e-22,6.748951044399202e-34,2.488412483693386e-29,1.0954225189476685e-30,5.163542185904028e-24,1.1732993407839189e-41,-1.069525542611207e-31,-1.665597234468842e-24,3.4058857550152353e-90,-1.1652647948033875e-24
1.1801221493759088e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007795403134309739,0.4514753489889441,9.610386446322135e-43,0.4567748072029903,7.808785117060741e-20,2.7381281454414572e-27,2.9111545135430387e-18,4.620923720094824e-31,-4.2398847703419816e-40,0.00012984282328638462,2.946005650346526e-17,8.620833206953898e-24,3.1579359063563515e-19,2.985394512584851e-17,7.911933728341332e-12,1.246406303761889e-24,2.260854038107524e-22,3.5734988710870177e-19,3.170902327515865e-28,2.567348254877196e-33,3.225250616596618e-33,4.5444615236268775e-32,0.00012580513012485167,2.357955511690685e-06,1.9071087659325707e-25,5.900811185295244e-29,1.1173670319103397e-22,6.9704223902519964e-34,2.5372691978240683e-29,1.1157730815402231e-30,5.2241539986549506e-24,1.2026318834690776e-41,-1.0664718427996615e-31,-1.6656006334521143e-24,3.5772644197138556e-90,-1.1652613265073111e-24
1.1883893946902166e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007793314975484176,0.45147512850855304,9.842106744016622e-43,0.4567739651614283,7.985786596536774e-20,2.8164473585237813e-27,2.956196349089541e-18,4.788691917682727e-31,-4.239884550007886e-40,0.0001302100140154859,2.986761600419416e-17,8.616981328967437e-24,3.2010564324192857e-19,3.0267586664515517e-17,7.965904782692568e-12,1.2693402370299371e-24,2.272139088979468e-22,3.582966229334917e-19,3.239665827289479e-28,2.6306120510048213e-33,3.288600828924185e-33,4.7094527574300817e-32,0.00012664717163285956,2.394840538164466e-06,1.9330134797072074e-25,5.997844928231584e-29,1.1438105527498623e-22,7.197331785020331e-34,2.5865630131990174e-29,1.1363298335586613e-30,5.284936367728687e-24,1.232505722521647e-41,-1.06242929422648e-31,-1.6656040322567826e-24,3.7558991055305805e-90,-1.1652578540354398e-24
1.1966566400045243e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007791233104832642,0.4514749106163425,1.0077394450361484e-42,0.45677312357240973,8.165178979779464e-20,2.89628018385105e-27,3.0014830588141172e-18,4.961058998840135e-31,-4.239884397226774e-40,0.00013057161493077008,3.02778935270586e-17,8.613160537761759e-24,3.244267433283343e-19,3.068397918157532e-17,8.019858393842082e-12,1.292547852675761e-24,2.283353461136501e-22,3.592285839263529e-19,3.309435236190813e-28,2.6949083839472582e-33,3.352458054602569e-33,4.878966710331241e-32,0.00012748876059752743,2.431932291123852e-06,1.9590812465803634e-25,6.095578624328743e-29,1.170646813851271e-22,7.4297665138501705e-34,2.636290728856191e-29,1.1570928087238385e-30,5.3458866451428205e-24,1.2629273361712394e-41,-1.0574615618651248e-31,-1.6656074325381246e-24,3.9420383666134745e-90,-1.1652544725140516e-24
1.204923885318832e-10,0.0027792097116130575,0.0915567593028733,0.0,0.00778915745817265,0.4514746952829935,1.0316268783559492e-42,0.45677228243446,8.346967094863129e-20,2.977639838309747e-27,3.0470115120427184e-18,5.138107802129192e-31,-4.239884270809082e-40,0.0001309276898619714,3.069088761293318e-17,8.609370486046137e-24,3.28756420684911e-19,3.11031207959716e-17,8.07379460644828e-12,1.3160305198281438e-24,2.294497648387386e-22,3.6014595130392254e-19,3.3802187242224195e-28,2.760245234602804e-33,3.416815640147949e-33,5.053084847430963e-32,0.00012832989849325167,2.4692281745310074e-06,1.9853118541512212e-25,6.19400846429187e-29,1.1978776180025273e-22,7.667814488715475e-34,2.6864491284807825e-29,1.1780620325207494e-30,5.407002213097532e-24,1.2939032351531668e-41,-1.0516106637114105e-31,-1.6656108334370823e-24,4.135937198980381e-90,-1.1652511212087447e-24
1.2131911306331398e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007787087971609116,0.4514744824793109,1.055874871511707e-42,0.45677144174611983,8.531155511507608e-20,3.0605394402868452e-27,3.092778593014058e-18,5.319921796867343e-31,-4.23988411151852e-40,0.00013127830237088186,3.110659680742984e-17,8.605610827546391e-24,3.3309420970792037e-19,3.152500963340808e-17,8.12771346472002e-12,1.3397896004134586e-24,2.3055721497512296e-22,3.610489050746752e-19,3.4520244915030286e-28,2.8266307629129656e-33,3.481666908755693e-33,5.231889254086217e-32,0.00012917058677950702,2.506725602722594e-06,2.011705090614327e-25,6.293130651049768e-29,1.2255047380307853e-22,7.911564247687266e-34,2.7370349824577223e-29,1.1992375224165548e-30,5.46828048385165e-24,1.3254399625361389e-41,-1.0448813196343406e-31,-1.665614233687098e-24,4.337857150144989e-90,-1.1652477238865172e-24
1.2214583759474475e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007785024581548517,0.4514742721762298,1.0804852971049506e-42,0.4567706015059445,8.717748543641618e-20,3.1449920092942897e-27,3.138781201566192e-18,5.506585079911283e-31,-4.239883926326176e-40,0.00013162351573641487,3.152501966084971e-17,8.601881217126127e-24,3.3743964946624946e-19,3.1949643826392356e-17,8.181615012418658e-12,1.3638264492033928e-24,2.316577469068023e-22,3.6193762401231663e-19,3.5248607684048966e-28,2.8940730345829988e-33,3.547005164170032e-33,5.41546263274716e-32,0.0001300108269009285,2.54442200104315e-06,2.0382607447538306e-25,6.3929414009822e-29,1.2535299169957259e-22,8.161104954269332e-34,2.788045049896019e-29,1.2206192880751523e-30,5.529718899591555e-24,1.3575440935510827e-41,-1.0373162404198707e-31,-1.665617633424355e-24,4.548066429478818e-90,-1.165244294230019e-24
1.2297256212617553e-10,0.0027792097116130575,0.0915567593028733,0.0,0.0077829672247124206,0.4514740643448225,1.1054600033139238e-42,0.45676976171250416,8.906750252001593e-20,3.2310104656541298e-27,3.1850162537930275e-18,5.698182372547417e-31,-4.239883753326394e-40,0.00013196339294028315,3.1946154728135325e-17,8.59818131090215e-24,3.4179228376343723e-19,3.237702151427618e-17,8.235499292860268e-12,1.3881424138642454e-24,2.3275141146406953e-22,3.628122856306265e-19,3.5987358156796433e-28,2.9625800426844408e-33,3.612823694450124e-33,5.603888299898666e-32,0.00013085062028739538,2.582314806452788e-06,2.0649786059391621e-25,6.493436944998578e-29,1.2819548683879878e-22,8.41652639680611e-34,2.83947608059522e-29,1.2422073315682974e-30,5.59131493229323e-24,1.390222235421123e-41,-1.0289684758784108e-31,-1.6656210334590888e-24,4.766840019301638e-90,-1.1652408826819268e-24
1.237992866576063e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007780915838150453,0.4514738589563043,1.1308008140244815e-42,0.4567689223643836,9.098164446763552e-20,3.31860763024281e-27,3.2314806826714057e-18,5.894799017237941e-31,-4.239883599886576e-40,0.00013229799665327987,3.2370000568823104e-17,8.594510766354155e-24,3.461516611954155e-19,3.280714084329198e-17,8.289366348917872e-12,1.4127388350077138e-24,2.3383825990368658e-22,3.6367306615971717e-19,3.6736579245737514e-28,3.032159955609075e-33,3.679115775632456e-33,5.797250182859932e-32,0.000131689968354119,2.620401468109706e-06,2.091858464121216e-25,6.594613529608178e-29,1.3107812763324458e-22,8.677918987954313e-34,2.891324816922599e-29,1.2640016475832886e-30,5.653066083577725e-24,1.423481027192752e-41,-1.0198598194509691e-31,-1.66562443395482e-24,4.994459786692902e-90,-1.165237496272832e-24
1.2462601118903708e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007778870359252689,0.4514736559820401,1.156509528965824e-42,0.45676808346018205,9.291994690205764e-20,3.407796224292312e-27,3.2781714386594125e-18,6.096520974682348e-31,-4.239883445094633e-40,0.00013262738922214918,3.2796555746996065e-17,8.59086924242892e-24,3.505173352040756e-19,3.3239999966585774e-17,8.343216223023848e-12,1.437617046243086e-24,2.3491834387270047e-22,3.6452014052366954e-19,3.7496354169407526e-28,3.102820859284763e-33,3.745874675289639e-33,5.995632816894267e-32,0.00013252887250173192,2.6586794479280196e-06,2.118900109826696e-25,6.69646741799641e-29,1.3400107957960552e-22,8.945373764218266e-34,2.9435879956633485e-29,1.2860022236272077e-30,5.714969884560333e-24,1.4573271395682278e-41,-1.0100453604751711e-31,-1.665627834469104e-24,5.231214596016836e-90,-1.1652341065054225e-24
1.2545273572046785e-10,0.0027792097116130575,0.0915567593028733,0.0,0.0077768307257614884,0.4514734553935495,1.182587923850847e-42,0.4567672449985136,9.488244299399821e-20,3.498588869246663e-27,3.325085490266548e-18,6.3034348209972165e-31,-4.2398832781242114e-40,0.00013295163265703532,3.322581883123686e-17,8.58725639963929e-24,3.548888641267693e-19,3.367559704424667e-17,8.397048957172325e-12,1.4627783742307576e-24,2.359917153734862e-22,3.653536823195111e-19,3.826676645342747e-28,3.174570765243451e-33,3.8130936559858e-33,6.199121342435221e-32,0.00013336733411638006,2.6971462211113936e-06,2.1461033341538378e-25,6.798994890960724e-29,1.3696450528000365e-22,9.218982385554666e-34,2.996262349810641e-29,1.3082090402277413e-30,5.777023895693751e-24,1.4917672747392366e-41,-9.995593894375737e-32,-1.6656312347678784e-24,5.477400422153903e-90,-1.1652307004400082e-24
1.2627946025189862e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007774796875782784,0.4514732571625126,1.2090377505208864e-42,0.4567664069780063,9.68691634892796e-20,3.5909980866722255e-27,3.372219824596411e-18,6.515627744756107e-31,-4.239883108397233e-40,0.00013327078861949791,3.365778839458125e-17,8.583671900157995e-24,3.5926581124185325e-19,3.4113930243332906e-17,8.450864592921756e-12,1.488224138736976e-24,2.3705842674700796e-22,3.6617386379750234e-19,3.9047899931420237e-28,3.247417856649961e-33,3.880765978628878e-33,6.407801502175141e-32,0.0001342053545698172,2.735799276663013e-06,2.1734679287686744e-25,6.902192247846759e-29,1.3996856446361236e-22,9.498837135038313e-34,3.049344610270501e-29,1.330622071130583e-30,5.839225706605498e-24,1.5268081662218392e-41,-9.884178296558784e-32,-1.665634635048395e-24,5.7333204644313965e-90,-1.165227291439142e-24
1.271061847833294e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007772768747796823,0.4514730612607756,1.2358607370946412e-42,0.45676556939730284,9.888013673624486e-20,3.685036298219614e-27,3.4195714478625407e-18,6.733187544334065e-31,-4.239882945326261e-40,0.00013358491841108155,3.4092463014471586e-17,8.580115407906567e-24,3.636477448103856e-19,3.455499773789462e-17,8.50466317139748e-12,1.5139556526897514e-24,2.381185306395304e-22,3.6698085584269386e-19,3.983983874589795e-28,3.321370245488227e-33,3.9488849057203235e-33,6.621759638453323e-32,0.00013504293521950127,2.7746361178723505e-06,2.200993685899505e-25,7.006055807483322e-29,1.4301341400866643e-22,9.78503091858838e-34,3.1028315075416456e-29,1.3532412834934369e-30,5.901572935929811e-24,1.5624565786927451e-41,-9.766705919684295e-32,-1.6656380355125565e-24,5.99928526124603e-90,-1.1652238914163495e-24
1.2793290931476017e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007770746280668405,0.45147286766035505,1.2630585881210691e-42,0.4567647322550599,1.0091538871339181e-19,3.780715825635727e-27,3.467137385878042e-18,6.956202625378952e-31,-4.239882786058865e-40,0.00013389408296242622,3.4529841272710894e-17,8.576586588639514e-24,3.6803423811408066e-19,3.499879770899342e-17,8.558444733294431e-12,1.539974222235852e-24,2.3917207996827073e-22,3.6777482795772294e-19,4.0642667349051035e-28,3.396435967753352e-33,4.017443704502705e-33,6.841082690768856e-32,0.00013588007740869334,2.8136542627792904e-06,2.2286803983326628e-25,7.110581908984595e-29,1.4609920796483183e-22,1.0077657264761024e-33,3.156719773333121e-29,1.3760666380766347e-30,5.9640632311343655e-24,1.5987193078269258e-41,-9.64372971187666e-32,-1.6656414361017986e-24,6.275612805371427e-90,-1.1652204958762466e-24
1.2875963384619095e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007768729413656472,0.45147267633344296,1.2906329847368552e-42,0.4567638955499483,1.0297494305724592e-19,3.878048890835385e-27,3.514914684513684e-18,7.184761995818186e-31,-4.2398826306336e-40,0.0001341983428230319,3.4969921755417235e-17,8.573085110021738e-24,3.724248694887867e-19,3.54453283447181e-17,8.612209318879866e-12,1.5662811467990118e-24,2.40219127904451e-22,3.6855594824717216e-19,4.1456470503451875e-28,3.472623188503225e-33,4.0864356499857554e-33,7.065858190869726e-32,0.00013671678246655818,2.8528512446108814e-06,2.256527859408769e-25,7.215766912547685e-29,1.4922609757598331e-22,1.0376810324611761e-33,3.2110061420993374e-29,1.3990980894295793e-30,6.026694268340894e-24,1.6356031801369293e-41,3.4200986906702614e-31,-1.66564483678298e-24,6.5626286599690335e-90,-1.165217539739151e-24
1.2958635837762172e-10,0.0027792097116130575,0.0915567593028733,0.0,0.00776671808642364,0.4514724872524112,1.3185855848245369e-42,0.4567630592806528,1.0505882109026854e-19,3.977047615980448e-27,3.56290041015238e-18,7.418955274055278e-31,-4.239882469038322e-40,0.00013449775815109832,3.541270305297808e-17,8.569610641711902e-24,3.7681922235744416e-19,3.5894587840199935e-17,8.665956967996169e-12,1.5928777191383367e-24,2.4125972785830976e-22,3.693243834017696e-19,4.228133328264148e-28,3.549940197310662e-33,4.155854027944277e-33,7.296174270813387e-32,0.00013755305170826557,2.8922246122149443e-06,2.2845358630178885e-25,7.321607200321662e-29,1.5239423130304548e-22,1.0682584871576365e-33,3.2656873525647396e-29,1.4223355860767207e-30,6.089463752144973e-24,1.6731150528124322e-41,-2.0450846017577847e-31,-1.6656482373880806e-24,6.8606660751857075e-90,-1.1652135912705237e-24
1.304130829090525e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007764712239044815,0.4514723003898165,1.3469180231768125e-42,0.4567622234458722,1.0716704184907017e-19,4.077724023641067e-27,3.61109165009897e-18,7.658872672552228e-31,-4.239882300522033e-40,0.00013479238870429196,3.585818376000537e-17,8.566162855424391e-24,3.8121688525673235e-19,3.634657439762254e-17,8.719687720063709e-12,1.6197652254082482e-24,2.422939334195428e-22,3.7008029868508644e-19,4.3117341071894e-28,3.628394884886627e-33,4.2256921377483385e-33,7.532119646820582e-32,0.00013838888643509498,2.9317719304548546e-06,2.312704203594027e-25,7.428099176993309e-29,1.5560375484737307e-22,1.0995076301443816e-33,3.3207601491721675e-29,1.4457790706974319e-30,6.152369415427579e-24,1.7112618135622733e-41,-2.3913223194655234e-31,-1.6656516379329897e-24,7.1700661054588515e-90,-1.1652101484461937e-24
1.3123980744048327e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007762711812015228,0.4514721157184029,1.3756319116649569e-42,0.45676138804431904,1.0929962211280648e-19,4.180090037013008e-27,3.659485512959497e-18,7.904604995935575e-31,-4.239882133737532e-40,0.00013508229383114853,3.6306362475291003e-17,8.562741424994237e-24,3.8561745185943448e-19,3.6801286226228124e-17,8.773401614083805e-12,1.646944945219455e-24,2.4332179835710788e-22,3.7082385792167214e-19,4.3964579568611005e-28,3.7079954844171156e-33,4.2959432950663885e-33,7.773783617412467e-32,0.0001392242879345419,2.9714907805777225e-06,2.3410326761133654e-25,7.535239270462034e-29,1.5885481117448433e-22,1.131438063240751e-33,3.3762212834140697e-29,1.4694284803016463e-30,6.215409019161145e-24,1.7500503804583376e-41,-1.994539774513354e-32,-1.665655038557986e-24,7.4911777275976905e-90,-1.1652069618053822e-24
1.3206653197191404e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007760716746258192,0.4514719332111071,1.4047288394085866e-42,0.4567605530747195,1.114565764316056e-19,4.2841574801556426e-27,3.708079129008673e-18,8.156243659122166e-31,-4.239881968871653e-40,0.00013536753246272458,3.675723780176237e-17,8.55934602644887e-24,3.9002052099518455e-19,3.72587215423223e-17,8.827098688641746e-12,1.674418151700313e-24,2.443433766144861e-22,3.7155522348545205e-19,4.482313478255522e-28,3.788750510253463e-33,4.366600834510602e-33,8.021256081236124e-32,0.00014005925748042505,3.0113787605721023e-06,2.3695210760888054e-25,7.643023932663739e-29,1.6214754053789965e-22,1.1640594505155586e-33,3.4320675152281885e-29,1.493283746403725e-30,6.278580352213784e-24,1.7894877017803564e-41,7.707636336739866e-31,-1.6656584392738954e-24,7.824357959428108e-90,-1.1652043493172346e-24
1.3289325650334482e-10,0.0027792097116130575,0.0915567593028733,0.0,0.0077587269831327224,0.4514717528410614,1.4342103729466058e-42,0.45675971853581326,1.1363791715505015e-19,4.389938078247111e-27,3.756869650548693e-18,8.413880657607084e-31,-4.239881803697744e-40,0.00013564816310442822,3.721080834643829e-17,8.555976338065264e-24,3.9442569666999883e-19,3.7718878569277893e-17,8.880778981909752e-12,1.7021861115584137e-24,2.4535872225094827e-22,3.7227455628839024e-19,4.569309303670868e-28,3.87066767708127e-33,4.437658112242774e-33,8.274627507843947e-32,0.00014089379633299443,3.0514334855182367e-06,2.398169199561905e-25,7.751449640185289e-29,1.6548208050308298e-22,1.1973815182966375e-33,3.4882956143994135e-29,1.5173447951950533e-30,6.34188123115191e-24,1.8295807558612032e-41,-4.739093807990421e-31,-1.6656618401003703e-24,8.169971978934416e-90,-1.1651997060570284e-24
1.337199810347756e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007756742464440494,0.45147157458159687,1.4640780564119382e-42,0.4567588844263535,1.1584365446078581e-19,4.497443457893469e-27,3.805854252236728e-18,8.677608570878091e-31,-4.239881638708701e-40,0.00013592424382850697,3.766707272038526e-17,8.552632040425212e-24,3.988325880814712e-19,3.8181755537535056e-17,8.934442531650096e-12,1.7302500851430776e-24,2.4636788939558333e-22,3.729820157709437e-19,4.657454096741447e-28,3.953754969620945e-33,4.509108508443802e-33,8.533988941051327e-32,0.00014172790573904067,3.091652587910746e-06,2.4269768431051053e-25,7.860512894345483e-29,1.6885856597168944e-22,1.231414055190728e-33,3.544902361552464e-29,1.541611547712029e-30,6.4053095000377315e-24,1.8703365509343446e-41,-2.7172765687042546e-31,-1.6656652409919092e-24,8.528393244151383e-90,-1.1651965106152853e-24
1.3454670556620636e-10,0.0027792097116130575,0.0915567593028733,0.0,0.007754763132432096,0.4514713984062475,1.494333411710605e-42,0.4567580507451069,1.1807379638328265e-19,4.6066851475005395e-27,3.855030131376516e-18,8.947520578345988e-31,-4.239881475979454e-40,0.0001361958322672854,3.812602953867428e-17,8.549312816457677e-24,4.0324080962899236e-19,3.864735068459708e-17,8.98808937521823e-12,1.7586113265087036e-24,2.473709323336512e-22,3.7367775989429114e-19,4.746756552434423e-28,4.038021373463194e-33,4.580945429631888e-33,8.7994320146031e-32,0.00014256158693200707,3.132033717949896e-06,2.4559438038166015e-25,7.970210222418846e-29,1.722771292061656e-22,1.266166912109157e-33,3.60188454939097e-29,1.56608391999871e-30,6.468863030220866e-24,1.9117621249836666e-41,1.0036650679589733e-31,-1.6656686418741276e-24,8.90000361383437e-90,-1.1651934815696744e-24
