Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460)
1.041891975107496e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005219631485148375,0.45049529246026,4.065032869101629e-37,0.45690061230842205,3.8592415944793446e-18,6.83012527839646e-26,2.548428990837942e-13,4.262562663470155e-25,-4.1941693938019986e-39,2.6651066344717137e-05,2.448838479427922e-19,6.540672641626129e-22,2.6238444442625e-19,4.361270235443432e-18,3.2350773286794534e-11,5.8881861540108695e-21,7.063656403382481e-24,9.545291479408917e-16,4.977952896957943e-24,1.0998309382686504e-28,2.1007903237893855e-31,1.4599954511765715e-26,0.0010340103624135336,2.7702685595239553e-19,1.8112255730655123e-28,-3.8605314156354886e-25,9.519654074030026e-25,-3.7128020374294852e-22,8.84551408820342e-26,5.119141574555929e-24,7.99794449831565e-24,2.9900733965203e-37,1.9453487490072217e-79,1.4686921099539118e-23,6.8371686122320224e-31,2.686336585301703e-30,-2.2604679102607808e-36,-1.292063063258942e-42,-2.002477077117917e-46,-1.8048165094635485e-49
1.0488914808565435e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005201512485776406,0.45049343091908783,4.113369369371071e-37,0.4569006123082967,3.877808298911712e-18,6.906179495431081e-26,2.5594755188571566e-13,4.328138541899123e-25,-4.0558032981228435e-39,2.6551783628798922e-05,2.4687260313727607e-19,6.541882251618189e-22,2.6118619041857996e-19,4.380591597885238e-18,3.247503062111409e-11,5.92408933772108e-21,7.079311804924689e-24,9.544603276131381e-16,5.030684486138584e-24,1.1112532430274512e-28,2.1051004112796836e-31,1.4809637804314294e-26,0.0010359215449425878,2.772610022085537e-19,1.8329120914862152e-28,-2.1965437715332597e-22,9.420729935202238e-25,-1.5345434776859763e-22,8.853070816519253e-26,5.151970214841748e-24,8.032091832024446e-24,3.032706738755225e-37,1.9966012164349823e-79,1.477557573707042e-23,6.874847204358429e-31,2.701840216362953e-30,-2.134888827301507e-36,-1.2562298545192894e-42,-1.299481278022686e-46,-1.5957989860823185e-49
1.055890986605591e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005183656769215032,0.45049159638620134,4.161914542153266e-37,0.4569006123081719,3.896298017983703e-18,6.982427515501051e-26,2.5704803104585883e-13,4.394150132067243e-25,-3.9177403223234146e-39,2.645386092328045e-05,2.4886207444895804e-19,6.54310317761454e-22,2.6000307933833724e-19,4.399851928817948e-18,3.2598753517703136e-11,5.959898703134042e-21,7.095066975434976e-24,9.543919467558734e-16,5.083508112623342e-24,1.1226854724607482e-28,2.1094031774064666e-31,1.502036918312723e-26,0.0010378050391806693,2.774963716426411e-19,1.8546828046077614e-28,-1.504349779428401e-23,9.230015805632065e-25,-3.592308847772257e-22,8.8606637318203e-26,5.184727301781159e-24,8.06610692880237e-24,3.075598089630048e-37,2.048789863565702e-79,1.486395518084005e-23,6.912398334974243e-31,2.717304793170707e-30,3.002711025404962e-36,-1.166773287747513e-42,3.0770154275815544e-47,-8.55100103590688e-50
1.0628904923546384e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005166060499542503,0.4504897884687191,4.210667602965715e-37,0.45690061230804757,3.914711774223283e-18,7.058868689207972e-26,2.581443937402994e-13,4.460596690588312e-25,-3.875040727820143e-39,2.635727964914944e-05,2.5085227752558553e-19,6.544335026712143e-22,2.588349780063067e-19,4.419052131435864e-18,3.272194917383995e-11,5.995616013433165e-21,7.110395060994016e-24,9.543240075996335e-16,5.136423307994536e-24,1.134139077884848e-28,2.11369939851777e-31,1.523214255742127e-26,0.001039661247298827,2.7773304848383097e-19,1.876537648060481e-28,8.352539690249105e-22,8.993015701277233e-25,-1.2097405159305537e-21,8.868295591300343e-26,5.217414267362572e-24,8.099991580293503e-24,3.118746768704761e-37,2.1019241811924218e-79,1.495206391727249e-23,6.949824653098206e-31,2.732731093686528e-30,7.415116917238069e-36,-1.0989793100723294e-42,6.042742632683783e-47,5.3985930588049045e-49
1.0698899981036859e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005148719896822707,0.4504880067794885,4.259627778073157e-37,0.45690061230792384,3.9330505789373624e-18,7.135502417615941e-26,2.5923669636407196e-13,4.527477513881887e-25,-3.8852024899332787e-39,2.6262021488519613e-05,2.5284322845065173e-19,6.545577421422906e-22,2.576817516542225e-19,4.438193096574056e-18,3.284462468220492e-11,6.031243018744091e-21,7.125584874246551e-24,9.542565122696365e-16,5.189429641977479e-24,1.145609681044067e-28,2.117989574688965e-31,1.5444952010095745e-26,0.0010414905656086896,2.7797111341449535e-19,1.8984765700864813e-28,-1.2540996136940543e-22,8.967207154172831e-25,-2.4889680923004536e-22,8.875969038031894e-26,5.25003253495126e-24,8.13374755322709e-24,3.162152108220565e-37,2.1560136828199465e-79,1.5039906403880743e-23,6.987128516203485e-31,2.7481199121737498e-30,7.430000852443193e-36,-1.0747493637141798e-42,-1.3688368214110146e-47,9.562367573895473e-50
1.0768895038527333e-09,0.0005377589567108198,0.0915567593028733,0.0,0.000513163123628497,0.4504862509370019,4.308794304340679e-37,0.4569006123078005,3.9513154322285984e-18,7.212328150932284e-26,2.603249945421534e-13,4.594791946267832e-25,-3.926173711444242e-39,2.6168068380663366e-05,2.548349437216527e-19,6.546829968383442e-22,2.5654326409696047e-19,4.457275702872074e-18,3.296678703240808e-11,6.066781455897805e-21,7.14128054692782e-24,9.541894627863343e-16,5.242526719935092e-24,1.1570811321612418e-28,2.12227404473399e-31,1.5658791828589137e-26,0.00104329338464815,2.782106436796924e-19,1.92049953122184e-28,-8.73015112395222e-22,8.975901354917177e-25,4.990163014631874e-22,8.883686604455395e-26,5.2825835190347754e-24,8.167376589778357e-24,3.2058134530041276e-37,2.211067904849388e-79,1.5127487068521242e-23,7.024311969863386e-31,2.7634720611197153e-30,2.3114209245660165e-36,-1.1144305378083612e-42,-5.420602053143339e-47,-6.953595000085924e-49
1.0838890096017808e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005114790847518173,0.45048452056531446,4.358166429089029e-37,0.4569006123076778,3.969507323016306e-18,7.28934538721954e-26,2.614093431402687e-13,4.662539366055862e-25,-3.922762165497153e-39,2.607540251813561e-05,2.5682744022889005e-19,6.548092270805936e-22,2.554193778932094e-19,4.476300816935533e-18,3.308844311249303e-11,6.102233048217477e-21,7.156491563721769e-24,9.541228610659845e-16,5.295714178697988e-24,1.1685733393350564e-28,2.1265536745983395e-31,1.58736564504419e-26,0.0010450700892657044,2.784517131932242e-19,1.9426065040203996e-28,1.1044661947795637e-21,8.691672055796966e-25,-1.4784866884438093e-21,8.891450715770735e-26,5.315068624988551e-24,8.20088040792326e-24,3.2497301603701415e-37,2.2670964067675196e-79,1.5214810308708965e-23,7.06137771242257e-31,2.7787882870203926e-30,1.1576745128948562e-36,-1.114093309341985e-42,1.6207901611172143e-47,6.188326599710469e-49
1.0908885153508282e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005098195113679336,0.45048281529396317,4.407743409951868e-37,0.4569006123075556,3.9876272290617515e-18,7.366553671134354e-26,2.624897962755392e-13,4.730719188374812e-25,-3.889310688239179e-39,2.598400634294378e-05,2.5882073523399714e-19,6.549363963323418e-22,2.5430995449722946e-19,4.4952692934957814e-18,3.3209599710419444e-11,6.137599505322594e-21,7.171052310536858e-24,9.54056708921263e-16,5.348991689954867e-24,1.1800947490528426e-28,2.1308290774772147e-31,1.6089540473649458e-26,0.0010468210587036067,2.7869439264067903e-19,1.9647974727853046e-28,4.493137522371085e-22,8.62869398120657e-25,-8.235483343898537e-22,8.899263693227946e-26,5.347489248858247e-24,8.234260701787837e-24,3.293901600022494e-37,2.3241087713382164e-79,1.53018804909836e-23,7.098328361661503e-31,2.7940693339838767e-30,4.0952625475842704e-36,-1.0748221108259425e-42,7.191248080641663e-47,6.6600622433759615e-49
1.0978880210998757e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005081840470713278,0.45048113475788587,4.457524514735111e-37,0.45690061230743384,4.005676117002796e-18,7.44395259269595e-26,2.6356640732696437e-13,4.799330886671548e-25,-3.913036357645761e-39,2.5893862542797614e-05,2.6081484634952877e-19,6.550644668085313e-22,2.5321485440620356e-19,4.514181975567505e-18,3.3330263515523404e-11,6.172882522952265e-21,7.186699931020049e-24,9.539910080619472e-16,5.40235896030775e-24,1.1916057470165505e-28,2.135100165912156e-31,1.6306438739475926e-26,0.0010485466666797587,2.789387495798842e-19,1.9870724332555254e-28,-2.3557414552686164e-21,8.848815067964939e-25,1.9815289377258794e-21,8.907127757325494e-26,5.379846777159887e-24,8.267519141991843e-24,3.3383271539540584e-37,2.3821146047972172e-79,1.538870195033056e-23,7.135165564076778e-31,2.8093160216887484e-30,-1.2199685909397925e-36,-1.1341930049747357e-42,-5.703890822311129e-47,-1.8329352803150834e-48
1.1048875268489231e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005065723406578795,0.450479478597344,4.507509021278199e-37,0.4569006123073126,4.023654942392079e-18,7.521541786081537e-26,2.646392289457484e-13,4.868373968868451e-25,-3.927723583489057e-39,2.5804954047427935e-05,2.6280979152053686e-19,6.55193397581006e-22,2.5213393729876997e-19,4.533039694604439e-18,3.345044111995664e-11,6.208083782808653e-21,7.20219373382142e-24,9.53925760095644e-16,5.455815722348837e-24,1.203126594355429e-28,2.13936781148488e-31,1.6524346239515013e-26,0.001050247281468417,2.7918484853838474e-19,2.0094313923423602e-28,1.2664551609726827e-21,8.420161626057172e-25,-1.6405452643248986e-21,8.915045030922621e-26,5.4121425866957685e-24,8.300657375987044e-24,3.3830062163453137e-37,2.441123537051805e-79,1.5475278989648369e-23,7.171891798090042e-31,2.8245290882796122e-30,-3.134932858123005e-36,-1.1538511112472967e-42,-8.312031555620111e-47,4.425082860911911e-49
1.1118870325979706e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005049840460492512,0.4504778464578428,4.557696217317333e-37,0.45690061230719187,4.041564649735074e-18,7.599320928449297e-26,2.657083130654704e-13,4.937847952072845e-25,-3.848923156129097e-39,2.5717264024941725e-05,2.6480558900492504e-19,6.553231526833008e-22,2.5106706216150443e-19,4.5518432706531165e-18,3.357013902010451e-11,6.2432049524166494e-21,7.21568682597186e-24,9.538609665285278e-16,5.5093617398310896e-24,1.2147070607194948e-28,2.1436331881147266e-31,1.674325801708518e-26,0.0010519232659797148,2.794327511079621e-19,2.031874367938345e-28,3.103370282065914e-21,8.022631302656229e-25,-3.477636168496271e-21,8.923017542266199e-26,5.444378044385842e-24,8.333677028390219e-24,3.427938193461927e-37,2.5011452218827515e-79,1.556161587926199e-23,7.208510360729756e-31,2.839709190703839e-30,1.0040218003409432e-35,-9.925035986490322e-43,1.6454185392176063e-46,3.097047614690765e-48
1.118886538347018e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005034188222184765,0.4504762379900568,4.608085400350607e-37,0.4569006123070715,4.059406172537985e-18,7.677289738788008e-26,2.6677371091210363e-13,5.007752427306653e-25,-3.897502502745149e-39,2.5630775878229472e-05,2.6680225735399036e-19,6.554536982786936e-22,2.5001408741419457e-19,4.570593512504735e-18,3.3689363617983666e-11,6.2782476849947384e-21,7.230870318424137e-24,9.53796628766102e-16,5.5629968145058735e-24,1.226270202398689e-28,2.1478955054213753e-31,1.6963169417654572e-26,0.0010535749778380233,2.7968251603662475e-19,2.0544013885698317e-28,-4.936218042330013e-21,8.775010928394251e-25,4.56202435968063e-21,8.931047227926256e-26,5.4765545071134146e-24,8.366579701310946e-24,3.4731225035514028e-37,2.5621893371480275e-79,1.5647716856483238e-23,7.245022530388622e-31,2.854857152578857e-30,1.296744900510462e-36,-1.0906400508494831e-42,1.6320481832959068e-47,-3.689137420605876e-48
1.1258860440960655e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005018763331154826,0.45047465284975297,4.658675877505009e-37,0.4569006123069517,4.077180433363185e-18,7.75544797679252e-26,2.6783547301388317e-13,5.078087054810903e-25,-4.032162712845648e-39,2.5545473241474864e-05,2.6879981539722973e-19,6.555849919907319e-22,2.4897487103188513e-19,4.589291217845118e-18,3.38081212226191e-11,6.3132136193463526e-21,7.247840812819408e-24,9.537327481140311e-16,5.616720767660821e-24,1.2377930863083916e-28,2.152155023781209e-31,1.718407607019647e-26,0.0010552027694591673,2.799341993179519e-19,2.0770124930689385e-28,-1.5112676592773056e-21,8.545870759457394e-25,1.1374528707710833e-21,8.93913593564396e-26,5.5086733215847515e-24,8.399366974674238e-24,3.5185585767389113e-37,2.6242655849908616e-79,1.5733586125211808e-23,7.2814297399395525e-31,2.869973775826358e-30,-2.0037180708176236e-35,-1.344680234050336e-42,-3.4152093138865433e-46,-2.6847161196436534e-48
1.132885549845113e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0005003562475944129,0.45047309069771696,4.7094669654052915e-37,0.4569006123068324,4.094888343877389e-18,7.833795441764408e-26,2.6889364921102713e-13,5.148851442408275e-25,-3.8231833265229654e-39,2.5461339976696554e-05,2.7079828222552787e-19,6.557169949470632e-22,2.479492706495768e-19,4.607937173402796e-18,3.392641805140126e-11,6.3481043797697536e-21,7.260062327025334e-24,9.536693257789955e-16,5.670533441612614e-24,1.2494306476392694e-28,2.156414560724116e-31,1.7405973415028413e-26,0.0010568069881265105,2.8018785427766653e-19,2.099707730558644e-28,1.0425331543717202e-20,6.9835049134864785e-25,-1.0799523455634486e-20,8.947285427102672e-26,5.5407358242017455e-24,8.432040406538184e-24,3.5642458549224093e-37,2.6873836920507612e-79,1.5819227855569488e-23,7.31773657208613e-31,2.8850595775410406e-30,1.5575046975060132e-35,-9.231766462485673e-43,2.6776004890256786e-46,9.628130998166711e-48
1.1398850555941604e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004988582393434626,0.45047155119967974,4.760457990044669e-37,0.45690061230671347,4.1125308049057315e-18,7.912331971539244e-26,2.699482886653102e-13,5.220045249855219e-25,-3.722552188903938e-39,2.537836017029486e-05,2.72797677170026e-19,6.558496807934638e-22,2.4693714366327202e-19,4.626532155095248e-18,3.4044260231423153e-11,6.3829215759685264e-21,7.27273994662325e-24,9.536063628695478e-16,5.72443472791915e-24,1.261098072993395e-28,2.1606729142109862e-31,1.7628857107832477e-26,0.0010583879760659217,2.804435316581146e-19,2.1224871601473274e-28,-5.732756708132928e-21,8.311127342936855e-25,5.3581815339957885e-21,8.95549738062502e-26,5.5727433409471564e-24,8.464601533406568e-24,3.610183791667128e-37,2.75155340967525e-79,1.5904646183580693e-23,7.353944946207674e-31,2.900115296311399e-30,2.9324029227782157e-35,-7.545981190478171e-43,4.8064045731100184e-46,-3.1748558082020706e-48
1.1468845613432078e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004973819868133626,0.45047003402624514,4.811648286657305e-37,0.456900612306595,4.1301087065053944e-18,7.991057441438247e-26,2.709994398694962e-13,5.291668342976301e-25,-4.2690979447167107e-39,2.529651812973881e-05,2.747980197894746e-19,6.559830097308588e-22,2.459383473414993e-19,4.645076928173305e-18,3.416165380079807e-11,6.4176668029773534e-21,7.293378594672507e-24,9.535438603970345e-16,5.7784245366869535e-24,1.2725821134998492e-28,2.1649274030611364e-31,1.7852723616861808e-26,0.0010599460705196504,2.8070127970034966e-19,2.145350850268338e-28,-1.5202788694054433e-20,9.899267879917824e-25,1.4829197931568902e-20,8.963773393790062e-26,5.604697187281662e-24,8.497051870536662e-24,3.6563718520995394e-37,2.816784514134642e-79,1.5989845210894456e-23,7.390053354509046e-31,2.9151419630274934e-30,-5.684108872711867e-35,-1.7852335809701106e-42,-9.769321403095016e-46,-1.637364166105226e-47
1.1538840670922553e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004959271731461671,0.4504685388528194,4.863037199592587e-37,0.456900612306477,4.147622928027644e-18,8.069971763241841e-26,2.72047150656629e-13,5.363720465706874e-25,-4.02972102136309e-39,2.521579838033363e-05,2.767993298609391e-19,6.561169310191523e-22,2.449527389164991e-19,4.6635722473637174e-18,3.427860470995803e-11,6.452341641123169e-21,7.3064964835936e-24,9.534818192765729e-16,5.8325027689353005e-24,1.284207908637717e-28,2.169183873433124e-31,1.8077568950877872e-26,0.0010614816038191143,2.8096114422300693e-19,2.1682988789186524e-28,2.3208641410379348e-20,5.7403916677696135e-25,-2.3582257238060262e-20,8.972114985970893e-26,5.636598668052232e-24,8.529392912242236e-24,3.702809512800899e-37,2.883086806840471e-79,1.6074829004518864e-23,7.426067286788088e-31,2.930139989617682e-30,-1.4245478892572888e-35,-1.2801916705738096e-42,-2.0944563677422253e-46,2.029329923043593e-47
1.1608835728413028e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004944934861098715,0.45046706535954006,4.9146240821911184e-37,0.4569006123063594,4.165074338165749e-18,8.149074884189855e-26,2.730914682091866e-13,5.43620118626415e-25,-3.156303985781509e-39,2.513618566186846e-05,2.78801627353988e-19,6.562514253923494e-22,2.439801756534238e-19,4.682018857009952e-18,3.4395118822933355e-11,6.486947655975249e-21,7.310614778366243e-24,9.534202403279876e-16,5.886669394232329e-24,1.296117541921403e-28,2.1734442045046463e-31,1.8303388449875968e-26,0.001062994903456626,2.812231686996479e-19,2.191331333884155e-28,1.1323341785034313e-20,5.463660974354689e-25,-1.1698715261093264e-20,8.980523600803065e-26,5.668449077411113e-24,8.561626132191861e-24,3.7494962617004596e-37,2.950470114564475e-79,1.615960159659401e-23,7.461993083962511e-31,2.9451096986979554e-30,1.3308914101936115e-34,5.013231408032529e-43,2.264586928827358e-45,1.5906899069599696e-47
1.1678830785903502e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004930806180317259,0.45046561323120776,4.966408296662463e-37,0.4569006123062423,4.182463795041572e-18,8.22836678600746e-26,2.7413243906809534e-13,5.509110593357206e-25,-4.489300889843095e-39,2.5057664925400013e-05,2.8080493241315157e-19,6.563864728723212e-22,2.4302051495061363e-19,4.700417491211217e-18,3.451120191861346e-11,6.5214863982787895e-21,7.335657894420766e-24,9.53359124276769e-16,5.940924433483481e-24,1.30758925013723e-28,2.1776971911510713e-31,1.8530179484101102e-26,0.0010644862921560738,2.8148739433504796e-19,2.214448311182329e-28,-5.454766966127506e-20,1.3548157577110742e-24,5.417371480862543e-20,8.989000608586981e-26,5.700249698744976e-24,8.593752983702568e-24,3.7964315979683845e-37,3.0189442896589616e-79,1.6244166984234293e-23,7.49782413254312e-31,2.960052536650595e-30,-7.642815825215375e-35,-2.021605463674911e-42,-1.3702967009459628e-45,-5.412947780240477e-47
1.1748825843393977e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004916882657253531,0.4504641821572178,5.018389213964557e-37,0.4569006123061256,4.199792146299993e-18,8.307847483945923e-26,2.7517010914161343e-13,5.582448875812581e-25,-5.407021816470645e-39,2.4980221330346308e-05,2.8280926536773994e-19,6.56521999777972e-22,2.4207361443998814e-19,4.7187688739596946e-18,3.4626859691989364e-11,6.5559594039639365e-21,7.361160082836974e-24,9.532984717551923e-16,5.995267823194442e-24,1.3189043532442879e-28,2.181949138979323e-31,1.8757939823540395e-26,0.0010659560879425617,2.817538601368347e-19,2.237649914974767e-28,1.9279454099854346e-20,7.710184768850974e-25,-1.9651078945350515e-20,8.997547308617493e-26,5.7320018046136956e-24,8.625774900029009e-24,3.843615031908459e-37,3.0885192102808606e-79,1.632852912935625e-23,7.533561338420752e-31,2.9749692936779046e-30,-2.25857428051847e-34,-3.852938380124076e-42,-3.8200851020866036e-45,1.1404908867315188e-47
1.1818820900884451e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004903161304300976,0.4504627718314928,5.07056621368469e-37,0.45690061230600937,4.2170602291333574e-18,8.387517025838684e-26,2.7620452371409443e-13,5.656215555083051e-25,-4.4375114286856223e-39,2.4903840241222843e-05,2.8481464669991125e-19,6.566579864188939e-22,2.4113933201129287e-19,4.7370737192761774e-18,3.474209775537929e-11,6.590368194149954e-21,7.359784998434118e-24,9.532382833033556e-16,6.0496995419455515e-24,1.3309896156716097e-28,2.186213749572371e-31,1.8986664659180165e-26,0.0010674046042110997,2.820226029851671e-19,2.2609362593187997e-28,1.2476136379393907e-20,7.001654439355536e-25,-1.2849158273653323e-20,9.006164931454562e-26,5.763706656697658e-24,8.657693294648462e-24,3.891046084850717e-37,3.1592047806172086e-79,1.6412691958503306e-23,7.569222434004912e-31,2.9898592715736494e-30,-5.944537253340217e-35,-2.1139787932948047e-42,-1.6914165516406304e-46,1.4937050366174071e-47
1.1881816452625878e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004890982508000226,0.4504615200287304,5.117692657990451e-37,0.45690061230590506,4.232550657777602e-18,8.459381140211623e-26,2.771327503074936e-13,5.722971686409224e-25,-3.411988399149266e-39,2.483599377018068e-05,2.8662040329810077e-19,6.567807556448966e-22,2.4030914911470934e-19,4.753508872765082e-18,3.4845457733304055e-11,6.6212824462973866e-21,7.37418982400915e-24,9.531845108492482e-16,6.09876376581865e-24,1.3414955118369581e-28,2.1900465748912935e-31,1.9193338607043672e-26,0.001068690330208156,2.8226644724635607e-19,2.281966523686498e-28,-4.1827564878450656e-24,6.7157069163594805e-25,-3.705120990934171e-22,9.013982394389302e-26,5.7922016555651365e-24,8.68633249126927e-24,3.93394535992548e-37,3.2237796063896923e-79,1.6488271306300682e-23,7.6012427272689785e-31,3.0032388831455646e-30,1.0686895628332467e-34,-2.036354626902635e-43,2.1759450094272772e-45,-1.5077736396116058e-48
1.1944812004367304e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004878962967935407,0.4504602845708666,5.1649769930514316e-37,0.45690061230580103,4.2479935345385485e-18,8.531398361558218e-26,2.780584082779709e-13,5.790074638825278e-25,-3.313158268708167e-39,2.4768985851261036e-05,2.8842704089981405e-19,6.569038460821384e-22,2.394889689969891e-19,4.769907408069923e-18,3.4948486203508646e-11,6.6521469919405235e-21,7.387182659411193e-24,9.53131114921296e-16,6.1478996963066056e-24,1.3520303737137839e-28,2.193881348778684e-31,1.940078858111602e-26,0.0010699592920304494,2.825121881540913e-19,2.3030656215625423e-28,6.749221405102086e-24,6.488001929495529e-25,-3.8168194211314387e-22,9.021859052327611e-26,5.820660296337503e-24,8.714889967567257e-24,3.977044493875694e-37,3.2892693593747224e-79,1.6563695172423166e-23,7.633194232642673e-31,3.016598712341487e-30,1.0013536628480268e-34,-1.270139093046711e-44,6.124705570979363e-46,2.2732436720899585e-49
1.2007807556108731e-09,0.0005377589567108198,0.0915567593028733,0.0,0.00048671005955371846,0.45045906524391727,5.212418784052922e-37,0.4569006123056974,4.263389448384055e-18,8.603568788919816e-26,2.78981529375547e-13,5.857524571613354e-25,-4.6530903560742923e-39,2.4702806229393452e-05,2.90234574708664e-19,6.570272337617454e-22,2.3867868892268877e-19,4.786269825523014e-18,3.505118709036471e-11,6.682962909131129e-21,7.398857375080296e-24,9.53078095725974e-16,6.197107374705482e-24,1.3626134367490824e-28,2.197718020002802e-31,1.960901307115451e-26,0.0010712117087898437,2.827598484468248e-19,2.3242336522718463e-28,-1.2981102609785018e-21,7.249435740327838e-25,9.319826643596443e-22,9.02979566813201e-26,5.849083476024918e-24,8.743366713981439e-24,4.020343160232047e-37,3.355681314710003e-79,1.6638966345552046e-23,7.665082014904242e-31,3.0299389244730908e-30,-7.360766717379274e-36,-1.0283014799147415e-42,-1.2748496242641277e-45,-1.1601108016269793e-48
1.2070803107850158e-09,0.0005377589567108198,0.0915567593028733,0.0,0.00048553933296858267,0.4504578618367069,5.260017601555115e-37,0.4569006123055941,4.2787389816364556e-18,8.675892540518028e-26,2.7990214496195604e-13,5.925321650764337e-25,-5.554306107019604e-39,2.4637444776712414e-05,2.920430199992212e-19,6.5715090032320195e-22,2.3787820650002393e-19,4.802596619242161e-18,3.515356426694984e-11,6.713731266204102e-21,7.412753571339874e-24,9.53025453412054e-16,6.246386869430792e-24,1.373145691183786e-28,2.2015554396529326e-31,1.9818010596971676e-26,0.0010724477967255952,2.8300944963174686e-19,2.345470720334101e-28,-3.5244000561508204e-22,7.573462810660804e-25,-2.056109001040207e-24,9.037792964836994e-26,5.8774720844186454e-24,8.77176370865896e-24,4.063841039491858e-37,3.4230227651804115e-79,1.671408759099461e-23,7.69690569744516e-31,3.0432601484032937e-30,-6.198204334953733e-35,-1.754247947865103e-42,-7.110801290550858e-46,-5.861254948260231e-49
1.2133798659591584e-09,0.0005377589567108198,0.0915567593028733,0.0,0.0004843839136358402,0.4504566741408324,5.307773021427399e-37,0.4569006123054911,4.2940427100298e-18,8.748369753267505e-26,2.808202860154599e-13,5.993465870032295e-25,-5.2678041310955725e-39,2.4572891490839237e-05,2.9385239210861254e-19,6.57274818246591e-22,2.370874197213955e-19,4.8188882772059096e-18,3.525562155572131e-11,6.744453121798966e-21,7.424802891236659e-24,9.529731880712785e-16,6.295738264069403e-24,1.3837359871592717e-28,2.2053956467676782e-31,2.0027779015054038e-26,0.001073667769242111,2.8326101202204644e-19,2.366776935590317e-28,7.513197304672335e-22,7.23982787079843e-25,-1.1031620892928053e-21,9.04585162678422e-26,5.905827004082441e-24,8.800081917611264e-24,4.107537819055877e-37,3.491301021354773e-79,1.6789061650665807e-23,7.728666857463643e-31,3.0565628341531123e-30,-2.4557777976266455e-35,-1.5582566104895973e-42,6.335102848125232e-46,8.741694749609882e-49
1.219679421133301e-09,0.0005377589567108198,0.0915567593028733,0.0,0.00048324360082749573,0.4504555019506262,5.355684624783537e-37,0.4569006123053885,4.309301202753702e-18,8.821000582305885e-26,2.817359831355913e-13,6.061957218409391e-25,-4.8321304058423544e-39,2.450913649321674e-05,2.956627064326889e-19,6.573989637746302e-22,2.3630622698760123e-19,4.8351452813278795e-18,3.5357362729180445e-11,6.7751295248704985e-21,7.436972105026153e-24,9.52921299739032e-16,6.345161673191415e-24,1.3943378445235896e-28,2.2092378501610925e-31,2.0238316169915765e-26,0.0010748718369461812,2.8351455477301883e-19,2.388152412854066e-28,-3.7859994286739567e-22,6.977498500232768e-25,2.331689010532027e-23,9.053972300766951e-26,5.934149110347724e-24,8.828322294867892e-24,4.151433193165223e-37,3.560523411723724e-79,1.6863891243094563e-23,7.760367950658758e-31,3.0698473498457144e-30,1.835282771341124e-35,-1.1449454472431992e-42,4.676682120235474e-46,-3.88961308749892e-49
1.2259789763074438e-09,0.0005377589567108198,0.0915567593028733,0.0,0.00048211819645417305,0.45045434506312054,5.403751997917579e-37,0.45690061230528617,4.3245150225040746e-18,8.893785200526518e-26,2.826492665478388e-13,6.130795812883883e-25,-4.768781692126957e-39,2.4446170027499214e-05,2.9747397842029262e-19,6.575233162719842e-22,2.3553452713674453e-19,4.851368107530309e-18,3.545879151052902e-11,6.805761514707157e-21,7.450001728541626e-24,9.528697883950452e-16,6.394657208447001e-24,1.404923943286885e-28,2.213081971424395e-31,2.044962040908981e-26,0.0010760602076837582,2.837700959161205e-19,2.4095972714460854e-28,-1.6939392258762578e-23,6.829779584775787e-25,-3.40450623409947e-22,9.062155597162626e-26,5.962439271311826e-24,8.856485782628281e-24,4.195526862838411e-37,3.630697282837514e-79,1.6938579063439973e-23,7.792009537412078e-31,3.083114225648019e-30,1.3943898415642425e-35,-1.097126985600377e-42,-3.886969586108167e-46,-6.940380010101004e-50
