Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59)
1.0663371397286932e-08,0.0005284065757894736,0.0915567593028733,0.0,0.0001025537640233358,0.45153990204082145,1.1972203324417478e-39,0.45617706522866613,1.8473169979462432e-17,1.548089312644907e-26,1.5373948264276978e-16,-2.3036281483840058e-20,-2.7695019844210606e-35,5.452630454625307e-06,6.9862589319500155e-15,3.3633422076614755e-25,2.662299004084637e-20,7.004758132774992e-15,6.66980237159667e-11,5.880390621656485e-22,-9.57925551376481e-20,3.35464019305883e-20,-9.534528331568041e-20,1.1910602213778833e-19,2.469069523389464e-32,-7.222510973974353e-22,0.0007235470456552833,5.082376511624751e-14,1.7585003381822246e-24,1.145260593927154e-28
1.0671863258911948e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010248001690490928,0.45153990400675587,1.1983528213188509e-39,0.45617702638917607,1.847442760619157e-17,1.549478671479468e-26,1.5376203868825855e-16,2.340957729963815e-20,-2.845333978392408e-35,5.448698585828839e-06,6.9927077170370436e-15,3.1245429222330714e-25,2.6584613256804913e-20,7.011208136264014e-15,6.669096454018986e-11,5.888307510438796e-22,-1.1297200546402924e-18,3.352268904141793e-20,8.175167274543622e-20,-1.0589295970070641e-19,2.467450099309656e-32,7.3395431697351635e-22,0.000723585885152394,5.083799838300235e-14,1.758853979907013e-24,1.1446673758956067e-28
1.0680355120536963e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010240638070024212,0.45153990596973764,1.1994853722852857e-39,0.4561769876080955,1.84756833590213e-17,1.5508210300594034e-26,1.5376429420211768e-16,3.1138943504115136e-20,-3.380341193993669e-35,5.444772622325855e-06,6.99915684660263e-15,3.812134659435252e-25,2.6546277820143673e-20,7.017658483268632e-15,6.668388462369341e-11,5.888609174741916e-22,5.206455080438243e-19,3.349849147209343e-20,1.0965951980137546e-19,-1.4177221550594398e-19,2.4658350873857267e-32,9.762912341450607e-22,0.0007236246662400164,5.085222141859596e-14,1.7592072841067063e-24,1.1440758633316486e-28
1.0688846982161979e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010233285516315984,0.4515399079297732,1.200618013879422e-39,0.4561769488852948,1.8476937325608936e-17,1.552170789161498e-26,1.5377474404474355e-16,1.4692304884348149e-21,-3.7365938406999285e-35,5.440852551005995e-06,7.005606321217296e-15,3.7386759484526186e-25,2.6508065302639437e-20,7.0241091732667154e-15,6.66767885902967e-11,5.892191659221193e-22,1.1939430292832385e-19,3.3474976499822816e-20,-4.633288426770484e-21,3.120713524669584e-21,2.4642486754688892e-32,4.606414962347648e-23,0.0007236633890477638,5.086643423841125e-14,1.7595602515300996e-24,1.1434850569917103e-28
1.0696489657624493e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010226677659758748,0.4515399096912918,1.2016374475165977e-39,0.4561769140844967,1.8478064346855687e-17,1.5534109143259784e-26,1.5378466722703806e-16,1.7553105426226062e-22,-3.804966572679055e-35,5.437329513828013e-06,7.0114111427101394e-15,3.523592996790841e-25,2.6473754311327813e-20,7.029915087099628e-15,6.667038736455111e-11,5.895526665140973e-22,-1.5281964421327927e-19,3.345374894447195e-20,-9.767576128709852e-21,9.58931479713267e-21,2.4627984983826762e-32,5.503116953876264e-24,0.0007236981898523307,5.0879217054440505e-14,1.7598776348731736e-24,1.1429533067346238e-28
1.0704132333087006e-08,0.0005284065757894736,0.0915567593028733,0.0,0.000102200787295361,0.45153991145043415,1.2026569482626028e-39,0.45617687933070644,1.847918988719934e-17,1.5546584147485e-26,1.5379299500441763e-16,4.083349867259085e-21,-3.791467703045647e-35,5.43381122922858e-06,7.017216242580373e-15,3.506598081285176e-25,2.6439502203704868e-20,7.035721277968176e-15,6.666397181738976e-11,5.898239079866944e-22,2.86242644677544e-20,3.3432426273991425e-20,5.184763090817446e-21,-9.393350377460723e-21,2.4613543598749282e-32,1.2802398219932795e-22,0.0007237329436489394,5.0891991619287156e-14,1.760194746515221e-24,1.1424223526899154e-28
1.071177500854952e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010213488707849877,0.4515399132072049,1.20367651526371e-39,0.45617684462383057,1.8480313956743134e-17,1.5559048186937668e-26,1.5380232726347145e-16,2.074755799422739e-21,-3.7772487981634963e-35,5.4302976877338855e-06,7.023021620551524e-15,3.5432684647023365e-25,2.640531596304573e-20,7.0415277454993555e-15,6.665754239907425e-11,5.901360168542464e-22,2.965243572316639e-20,3.3411168608350127e-20,-2.4379539075800554e-21,3.0094190888778333e-22,2.4599145354117254e-32,6.504903171386272e-23,0.00072376765053132,5.0904757944094675e-14,1.760511586966079e-24,1.14189198851504e-28
1.0719417684012034e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010206907576956167,0.4515399149616087,1.204696149991751e-39,0.45617680996377535,1.848143656306185e-17,1.5571573923432484e-26,1.5381380340059202e-16,-1.0504330165245206e-21,-3.6933282480549525e-35,5.426788879897071e-06,7.028827276291624e-15,3.539751768826881e-25,2.6371200019106717e-20,7.047334489320223e-15,6.66510993209934e-11,5.905311524667422e-22,-1.2261250435262227e-19,3.3389969277808257e-20,-1.4086176579642526e-20,1.5172297447008662e-20,2.4584845712889844e-32,-3.293423930265864e-23,0.0007238023105929112,5.091751603997961e-14,1.7608281567400704e-24,1.1413623056385941e-28
1.0727060359474547e-08,0.0005284065757894736,0.0915567593028733,0.0,0.0001020033531914666,0.4515399167136505,1.2057158499438671e-39,0.45617677535044776,1.8482557707928893e-17,1.558407003751587e-26,1.538239877303851e-16,1.55360123535791e-21,-3.6542977688260014e-35,5.4232847962913545e-06,7.034633209294858e-15,3.5200942444706838e-25,2.6337153322368013e-20,7.0531415090597194e-15,6.664464206277827e-11,5.908748642271701e-22,-6.635544255261845e-20,3.3368759882512654e-20,-4.013159575569035e-21,2.41359319161764e-21,2.4570560483515685e-32,4.870939272934426e-23,0.0007238369239269743,5.093026591804241e-14,1.7611444563443106e-24,1.1408331204990873e-28
1.0734703034937061e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010193771916752493,0.4515399184633349,1.2067356147415526e-39,0.4561767407837547,1.8483677392144294e-17,1.5596506967391337e-26,1.5383286691440117e-16,2.9595234955454647e-21,-3.678973436773639e-35,5.419785427509835e-06,7.040439419186845e-15,3.5275801675993267e-25,2.6303173535639118e-20,7.058948804346566e-15,6.663817065385145e-11,5.911693277467499e-22,4.4151372695558305e-20,3.334757251040616e-20,1.283717265218491e-21,-4.333258346153942e-21,2.4556287936243737e-32,9.27889224696767e-23,0.0007238714906265595,5.094300758936513e-14,1.7614604862793288e-24,1.1403044248337747e-28
1.0742345710399575e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010187217352167285,0.45153992021066663,1.2077554459132943e-39,0.4561767062636033,1.84847956193687e-17,1.5608975788928784e-26,1.5384337919989083e-16,-2.261606091750854e-21,-3.656288814017625e-35,5.416290764178245e-06,7.04624590570662e-15,3.5469887541442005e-25,2.6269260997043063e-20,7.064756374809597e-15,6.663168559502585e-11,5.91529491722831e-22,-9.778785547563325e-20,3.3326452344751293e-20,-1.8544938932829737e-20,2.088021966495918e-20,2.4542041233384334e-32,-7.090785219226907e-23,0.00072390601078438,5.095574106499998e-14,1.7617762470542875e-24,1.1397763325508051e-28
1.0749988385862089e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010180671607825074,0.4515399219556502,1.20877534196015e-39,0.45617667178990123,1.848591239479953e-17,1.5621484644645022e-26,1.5385459574041687e-16,-2.611864730738547e-21,-3.5977364802511177e-35,5.412800796945366e-06,7.052052668446062e-15,3.532333552726837e-25,2.623541789973092e-20,7.070564220079341e-15,6.662518676573262e-11,5.9191503488567465e-22,-2.1132226162342874e-19,3.33053465969951e-20,-1.966772486477369e-20,2.2364225116112837e-20,2.4527779138673155e-32,-8.188942811213959e-23,0.0007239404844929407,5.096846635597982e-14,1.7620917391815326e-24,1.1392487375714349e-28
1.0757631061324602e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010174134666219594,0.4515399236982904,1.2097953022978615e-39,0.4561766373625563,1.8487027720302928e-17,1.56339223814824e-26,1.5386211795149476e-16,8.239968342330339e-21,-3.630712990642453e-35,5.409315516491691e-06,7.0578597068659415e-15,3.505203789235338e-25,2.6201643258300206e-20,7.076372339787946e-15,6.661867349145421e-11,5.921555978653858e-22,1.210036116805944e-19,3.32842135968837e-20,2.1626525391516898e-20,-3.012205174878505e-20,2.4513508683704425e-32,2.583453849764667e-22,0.0007239749118444402,5.0981183473309925e-14,1.7624069631605374e-24,1.138721528366886e-28
1.0765273736787116e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010167606509875857,0.45153992543859184,1.2108153216347881e-39,0.45617660298147633,1.8488141596104872e-17,1.5646266720221722e-26,1.538681860076186e-16,8.948318320593149e-21,-3.741630496597811e-35,5.405834913513101e-06,7.06366702068119e-15,3.5198974687442184e-25,2.6167934004240774e-20,7.082180733566806e-15,6.661214616422865e-11,5.923448104629523e-22,3.261765867406953e-19,3.326314645353016e-20,2.3944126630478055e-20,-3.317013331261286e-20,2.4499213698335922e-32,2.805541095888673e-22,0.0007240092929309063,5.099389242798139e-14,1.7627219194816554e-24,1.138194878267247e-28
1.077291641224963e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010161087121373247,0.4515399271765592,1.2118354039578856e-39,0.4561765686465697,1.8489254026476723e-17,1.5658762107426862e-26,1.5388076666290193e-16,-9.38722328852407e-21,-3.656114954743687e-35,5.402358978733835e-06,7.069474609825355e-15,3.547489141243542e-25,2.6134290942984237e-20,7.087989401046643e-15,6.66056060886391e-11,5.9279130846576865e-22,-2.468345101321191e-19,3.324218191228241e-20,-4.572717690704561e-20,5.541153774656481e-20,2.4484917107355605e-32,-2.9431555376942693e-22,0.0007240436278440639,5.1006593230958464e-14,1.763036608659093e-24,1.1376689869409967e-28
1.0780559087712143e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010154576483326167,0.4515399289121972,1.2128555468473537e-39,0.45617653435774486,1.849036501750233e-17,1.567138165303633e-26,1.5389493568935773e-16,-8.69078351883826e-21,-3.469180457486396e-35,5.3988877029000705e-06,7.075282473740239e-15,3.5235069547970316e-25,2.610071747289604e-20,7.093798341861742e-15,6.659905250017417e-11,5.932909273633813e-22,-5.2419402684119e-19,3.3221170856175685e-20,-4.243586434791497e-20,5.140186717323299e-20,2.447061666100422e-32,-2.724802618620652e-22,0.0007240779166754705,5.1019285893188166e-14,1.763351031209076e-24,1.137143507469812e-28
1.0788201763174657e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010148074578413421,0.4515399306455102,1.213875752127311e-39,0.45617650011491057,1.8491474570248198e-17,1.5683731239967873e-26,1.5389768087331566e-16,2.300888588156883e-20,-3.6220419451130603e-35,5.395421076791984e-06,7.081090611561477e-15,3.48620183375256e-25,2.6067212118629234e-20,7.0996075556491196e-15,6.659248334681918e-11,5.933420754629707e-22,4.951542772091063e-19,3.3200099237533584e-20,7.797465072832744e-20,-1.0170207058267746e-19,2.4456370980823373e-32,7.2139156354250635e-22,0.0007241121595163666,5.1031970425588966e-14,1.7636651876087197e-24,1.1366183013682335e-28
1.0795844438637171e-08,0.0005284065757894736,0.0915567593028733,0.0,0.0001014158138934436,0.451539932376503,1.214896009099436e-39,0.45617646591797567,1.8492582684248624e-17,1.5695831142536136e-26,1.539039762224077e-16,7.087675061369553e-21,-3.975919138643937e-35,5.391959091203581e-06,7.086899023493632e-15,3.502888422627084e-25,2.6033770700603735e-20,7.105417042042001e-15,6.658590106732058e-11,5.935460947039689e-22,2.1462306021633897e-19,3.317920535240135e-20,1.6071916571169437e-20,-2.33787866149245e-20,2.444199984350834e-32,2.2221783149060595e-22,0.0007241463564577993,5.104464683906651e-14,1.763979078341164e-24,1.136093706950847e-28
1.0803487114099685e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010135096898876735,0.4515399341051801,1.2159162980125052e-39,0.45617643176684947,1.8493689365165928e-17,1.570810232105759e-26,1.5391240189563952e-16,-1.747751257214421e-21,-4.155319857155272e-35,5.3885017369522e-06,7.092707709113699e-15,3.5160312611840496e-25,2.6000395855156163e-20,7.111226800673448e-15,6.657930545353482e-11,5.938282467947359e-22,-1.0584182756623781e-19,3.315830326648527e-20,-1.8190680258054955e-20,1.999634059245983e-20,2.4427316891628764e-32,-5.479707668413003e-23,0.000724180507590556,5.1057315144498646e-14,1.7642927039379797e-24,1.1355693268769296e-28
1.0811129789562198e-08,0.0005284065757894736,0.0915567593028733,0.0,0.0001012862108981351,0.4515399358315461,1.216936643989568e-39,0.4561763976614415,1.8494794616478408e-17,1.5720518734349427e-26,1.539203644024858e-16,3.5902479092094456e-21,-4.187246978205499e-35,5.385049004882811e-06,7.098516667955914e-15,3.5127930763210197e-25,2.596708804089614e-20,7.11703683117991e-15,6.657269611709888e-11,5.940880351462623e-22,1.6399112747063474e-20,3.313740097325279e-20,2.0781843612708353e-21,-5.777846534970384e-21,2.4412849545296982e-32,1.125638782304462e-22,0.0007242146130052012,5.106997535274384e-14,1.7646060648805503e-24,1.1350458917281186e-28
1.0818772465024712e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010122153945003308,0.4515399375556055,1.217957054139895e-39,0.45617636360166125,1.8495898440317174e-17,1.5732953339082516e-26,1.5392942929009596e-16,3.345671650921473e-21,-4.183880806443914e-35,5.381600885865479e-06,7.1043258997147195e-15,3.507956814042016e-25,2.5933846396284313e-20,7.122847133198996e-15,6.656607334182196e-11,5.943925453441638e-22,3.1873007000060003e-20,3.3116537251800196e-20,1.1509141412519417e-21,-4.598315834315558e-21,2.4398611299086952e-32,1.0489573813605627e-22,0.0007242486727920601,5.108262747464033e-14,1.7649191616593693e-24,1.1345231345528223e-28
1.0826415140487226e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010115695447347185,0.4515399392773631,1.218977530500899e-39,0.45617632958741877,1.8497000839242175e-17,1.5745494961288353e-26,1.539407550532441e-16,-1.851902816920527e-21,-4.054811795468946e-35,5.3781573707961286e-06,7.11013540406919e-15,3.50696129011556e-25,2.590067042968898e-20,7.1286577063677e-15,6.655943734188999e-11,5.947864611735879e-22,-9.82291220075492e-20,3.3095704449873444e-20,-1.8248612072977117e-20,2.0161697276400703e-20,2.4384558951797306e-32,-5.806252376362477e-23,0.0007242826870411763,5.109527152100046e-14,1.7652319947731716e-24,1.1340010746642583e-28
1.083405781594974e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010109245579780174,0.45153994099682315,1.219998073359183e-39,0.45617629561862416,1.849810181630315e-17,1.57580345732404e-26,1.5395124399506348e-16,-2.0845243486318416e-22,-3.9405812607457047e-35,5.374718450590941e-06,7.115945180536776e-15,3.505831580579362e-25,2.5867560325144796e-20,7.134468550325287e-15,6.655278765044225e-11,5.951462881073932e-22,-6.994186951581186e-20,3.3074888645339296e-20,-1.159198542099874e-20,1.1810060107509295e-20,2.4370551214493742e-32,-6.535840834956169e-24,0.0007243166558424221,5.110790750262059e-14,1.7655445647151797e-24,1.1334795073743454e-28
1.0841700491412253e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010102804325275456,0.45153994271399034,1.221018683331256e-39,0.45617626169518777,1.849920137445349e-17,1.577049185372067e-26,1.53960229487431e-16,3.744242608535169e-21,-3.920408298743568e-35,5.371284116185741e-06,7.121755228728448e-15,3.5023176524503138e-25,2.583451605561461e-20,7.140279664711117e-15,6.654612419130085e-11,5.9544804221180045e-22,3.888797727155374e-20,3.305410417437041e-20,3.562020627140055e-21,-7.420558703368252e-21,2.435656226787444e-32,1.173920177051197e-22,0.0007243505792854669,5.1120535430279226e-14,1.7658568719689088e-24,1.1329584297530617e-28
1.0849343166874767e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010096371666866124,0.4515399444288692,1.2220393590093397e-39,0.4561762278170203,1.8500299516376505e-17,1.5782950547334697e-26,1.5397022462745869e-16,-7.062604567796249e-22,-3.884452846489807e-35,5.367854358546592e-06,7.127565548377203e-15,3.498934658253553e-25,2.580153721491736e-20,7.146091049164148e-15,6.65394473964793e-11,5.957923441284506e-22,-4.889648502935501e-20,3.3033356714711175e-20,-1.3286717750974503e-20,1.4018214467528744e-20,2.434257891676603e-32,-2.2143496357139642e-23,0.0007243844574596578,5.113315531472624e-14,1.7661689170258924e-24,1.1324379263753905e-28
1.085698584233728e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010089947587623257,0.45153994614146403,1.2230600997190746e-39,0.4561761939840325,1.850139624475681e-17,1.5795485806888868e-26,1.5398144957174886e-16,-5.4803222649733796e-21,-3.764235191737479e-35,5.364429168660384e-06,7.133376139128922e-15,3.4980678643859835e-25,2.5768623521498945e-20,7.151902703324348e-15,6.653275732876493e-11,5.961846326977118e-22,-1.8308478308312571e-19,3.301262319036557e-20,-3.108296823948817e-20,3.673816767434807e-20,2.4328569508716037e-32,-1.7182347026549387e-22,0.0007244182904541439,5.1145767166693e-14,1.7664807003846696e-24,1.1319178806299746e-28
1.0864628517799794e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010083532070675059,0.45153994785177964,1.2240809021254008e-39,0.45617616019613555,1.8502491562555923e-17,1.5807949930794843e-26,1.5398971030488988e-16,5.140027550116259e-21,-3.744035677594941e-35,5.361008537546373e-06,7.139187000462387e-15,3.4969644596465724e-25,2.5735775061193572e-20,7.157714626834367e-15,6.652605334553304e-11,5.964579919202621e-22,4.379363925715865e-20,3.299190599715835e-20,9.507142968384355e-21,-1.480525454626073e-20,2.431453467968302e-32,1.6115370338684276e-22,0.0007244520783577811,5.115837099688402e-14,1.7667922225306614e-24,1.1313981967807316e-28
1.0872271193262308e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010077125099184435,0.4515399495598203,1.2251017661362277e-39,0.4561761264532408,1.850358547266913e-17,1.5820298644104444e-26,1.539978597766478e-16,5.295346237281556e-21,-3.8322876694894385e-35,5.3575924562408774e-06,7.144998132126011e-15,3.493710470372328e-25,2.570299167226126e-20,7.16352681933604e-15,6.651933593538075e-11,5.967310030432148e-22,7.236787045749011e-20,3.2971242922551414e-20,9.812245559886617e-21,-1.5270496516140674e-20,2.430051702937387e-32,1.6602337357463147e-22,0.0007244858212592364,5.1170966815987895e-14,1.7671034839355132e-24,1.1308792431326464e-28
1.0879913868724822e-08,0.0005284065757894736,0.0915567593028733,0.0,0.0001007072665635338,0.45153995126559054,1.2261227024963489e-39,0.4561760927552598,1.8504677977741847e-17,1.5832920222971417e-26,1.5401182649083305e-16,-1.5174695688254833e-20,-3.5865840669146384e-35,5.35418091579707e-06,7.15080953398516e-15,3.49015252440432e-25,2.56702728302569e-20,7.169339280468557e-15,6.651260607373991e-11,5.972366310219054e-22,-3.6346853184966586e-19,3.295061276844208e-20,-6.744902692910892e-20,8.310250869910147e-20,2.4286677448933725e-32,-4.757687505838651e-22,0.0007245195192469578,5.118355463467354e-14,1.7674144850929313e-24,1.1303613204304508e-28
1.0887556544187335e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010064336725432347,0.45153995296909477,1.2271437023848475e-39,0.4561760591021043,1.850576908046384e-17,1.5845644434256336e-26,1.540239098629675e-16,-1.0934627221371441e-20,-3.271074619084067e-35,5.350773907300043e-06,7.156621205386572e-15,3.488855804803412e-25,2.5637618575009864e-20,7.175152009877237e-15,6.650586255415493e-11,5.976616009478768e-22,-2.90318398888627e-19,3.2929965442758436e-20,-5.019728515740071e-20,6.147765577341103e-20,2.4272803398794583e-32,-3.4283095587667603e-22,0.0007245531724091613,5.119613446358669e-14,1.7677252265115748e-24,1.1298433856749751e-28
1.0895199219649849e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010057955289717433,0.4515399546703374,1.2281647633456501e-39,0.45617602549368635,1.8506858783777375e-17,1.5858060369579934e-26,1.5402983082573768e-16,1.3496632368737536e-20,-3.3359176446941327e-35,5.347371421860817e-06,7.162433145809205e-15,3.4875421731459186e-25,2.5605028968613703e-20,7.180965007209249e-15,6.64991047244638e-11,5.978419282554384e-22,2.4895598544606364e-19,3.290937409192071e-20,4.284239962115249e-20,-5.675921671616293e-20,2.425899726565095e-32,4.2315622775409757e-22,0.0007245867808338244,5.1208706313352663e-14,1.76803570864475e-24,1.129326044736024e-28
1.0902841895112363e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010051582332545813,0.45153995636932304,1.2291858811736282e-39,0.4561759919299182,1.850794709050457e-17,1.5870229497785135e-26,1.5403763750782655e-16,2.8965423523023245e-21,-3.617806838947958e-35,5.343973450607104e-06,7.168245355202569e-15,3.484776340144454e-25,2.557250377838954e-20,7.18677827210808e-15,6.64923339067028e-11,5.981065186854388e-22,2.5147865428879266e-20,3.2888824342209127e-20,1.5329692337289688e-21,-4.517247587891833e-21,2.424502055476264e-32,9.081426298402434e-23,0.00072462034460869,5.1221270194577433e-14,1.7683459319757895e-24,1.1288089815060734e-28
1.0910484570574876e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010045217837294569,0.451539958066056,1.2302070874292415e-39,0.4561759584107124,1.850903400324133e-17,1.5883030151957378e-26,1.5405610304339413e-16,-3.35904223758133e-20,-3.1513815216511354e-35,5.340579984681239e-06,7.174057833542097e-15,3.481529417963314e-25,2.5540042478042545e-20,7.192591804212059e-15,6.64855515244795e-11,5.98793389495503e-22,-7.685892607520784e-19,3.286825568703463e-20,-1.3607122687092284e-19,1.707176908032136e-19,2.4231303745006068e-32,-1.053152448395228e-21,0.0007246538638212732,5.123382611784516e-14,1.7686558970073217e-24,1.1282927984184285e-28
1.091812724603739e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010038861787394399,0.4515399597605407,1.2312283400580491e-39,0.45617592493598164,1.8510119524753245e-17,1.5895753680720186e-26,1.540646710880289e-16,-5.098616075608308e-21,-2.882982294388216e-35,5.337191015268886e-06,7.179870579687824e-15,3.4799437802641614e-25,2.550764513601617e-20,7.198405603173911e-15,6.647875431470239e-11,5.990764631602428e-22,-1.3997645402104443e-19,3.2847717031805706e-20,-2.6419057259576383e-20,3.168035725418129e-20,2.4217313165227457e-32,-1.5985596995363266e-22,0.0007246873385588595,5.1246374093715374e-14,1.7689656042123405e-24,1.1277770003526032e-28
1.0925769921499904e-08,0.0005284065757894736,0.0915567593028733,0.0,0.0001003251416631426,0.4515399614527815,1.2322496585172204e-39,0.4561758915056388,1.8511203657880968e-17,1.5908011204994853e-26,1.54069017893218e-16,1.652838377320969e-20,-3.129993810205131e-35,5.333806533572469e-06,7.185683593501917e-15,3.4786708246448474e-25,2.5475311573251807e-20,7.204219668642668e-15,6.647194322473186e-11,5.991995651168187e-22,3.104456796331492e-19,3.282728087956834e-20,5.536756942671507e-20,-7.24112232721672e-20,2.4203595206818684e-32,5.18209964371275e-22,0.0007247207689085088,5.125891413273219e-14,1.7692750540399754e-24,1.1272622707927338e-28
1.0933412596962418e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010026174957557542,0.4515399631427829,1.233271080589975e-39,0.4561758581195971,1.85122864053044e-17,1.5920998954713696e-26,1.5409288080943438e-16,-4.6182781546457214e-20,-2.41718644404037e-35,5.3304265307983854e-06,7.1914968755327e-15,3.475229368474986e-25,2.5443041109355866e-20,7.21003400025495e-15,6.646512207795952e-11,6.001071667788032e-22,-1.0378871773589331e-18,3.2806848154880734e-20,-1.8144307546488586e-19,2.290764560682265e-19,2.419056553493638e-32,-1.4479575676830701e-21,0.0007247541549570554,5.1271446245420765e-14,1.7695842469867284e-24,1.1267491926286295e-28
1.0941055272424931e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010019844144682102,0.45153996483054915,1.2342926357367857e-39,0.4561758247777699,1.8513367769652704e-17,1.593454777925308e-26,1.5411015724945132e-16,-1.7884793794401507e-20,-1.218727636340998e-35,5.327050998195697e-06,7.197310424428872e-15,3.4726354948090673e-25,2.5410833904379157e-20,7.215848597662404e-15,6.645828670975e-11,6.007365627021525e-22,-3.5322486427178497e-19,3.278636400898542e-20,-6.95303262023059e-20,8.797811676618286e-20,2.4177989463890606e-32,-5.607378673455107e-22,0.0007247874967911074,5.1283970442277064e-14,1.7698931835735992e-24,1.1262357434700942e-28
1.0948697947887445e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010013521711290628,0.4515399665160847,1.2353142981370553e-39,0.45617579148007076,1.851444775375513e-17,1.5947271629499683e-26,1.541176487899817e-16,1.89196666260802e-20,-9.413724677790882e-36,5.323679927046694e-06,7.203124239718524e-15,3.47202567848809e-25,2.5378690308612577e-20,7.22166346052454e-15,6.645143665823769e-11,6.009883889291802e-22,3.787829382708477e-19,3.2765980048184795e-20,7.172588308779708e-20,-9.123653065523814e-20,2.4165200293787265e-32,5.931831795761468e-22,0.0007248207944970462,5.1296486733782985e-14,1.770201864220514e-24,1.1257226532318781e-28
1.0955576355803708e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010007838672172882,0.45153996803116303,1.2362338454047185e-39,0.4561757615497999,1.851541856172013e-17,1.5958134295513415e-26,1.5412438428192556e-16,1.0626240064768772e-21,-1.269767908688471e-35,5.3206497703537475e-06,7.208356901272749e-15,3.47023660765265e-25,2.534981547036729e-20,7.226897063772948e-15,6.644526042280236e-11,6.012315428625208e-22,9.679965086688978e-21,3.274763941493556e-20,2.4847748005485796e-21,-3.57841263129207e-21,2.4152925286631456e-32,3.331579316223195e-23,0.0007248507247740671,5.130774464571105e-14,1.7704794583814795e-24,1.1252602112219585e-28
1.0962454763719971e-08,0.0005284065757894736,0.0915567593028733,0.0,0.00010002162395288221,0.45153996954444114,1.2371534223216437e-39,0.45617573165514036,1.851638825591396e-17,1.5969110057296635e-26,1.54130213630131e-16,-5.737615166566255e-22,-1.5113629661849506e-35,5.317623214039702e-06,7.213589778329332e-15,3.4676989527189164e-25,2.5320991619179606e-20,7.232130881490702e-15,6.643907345314162e-11,6.01433567483726e-22,-1.4922432734406086e-20,3.2729307188064843e-20,-4.535784657217039e-21,5.1299007865244995e-21,2.4140118555158561e-32,-1.7989093536395218e-23,0.0007248806194397588,5.131899617038948e-14,1.770756845977058e-24,1.1247984172096293e-28
