Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174),CHOX(173)
1.140104202448126e-07,0.0005344628783687447,0.1557,0.0,0.0003932579785623935,0.641231935897846,0.2019,6.85451211711778e-49,2.719308775955417e-31,9.36241100047736e-27,7.941221780808495e-51,9.851517031182471e-25,3.814618740411088e-44,2.3204340627012585e-05,4.837331911004152e-26,1.4774733319278025e-36,7.383251440256618e-34,3.2270579841037572e-27,1.2215552639009154e-51,1.086161012562038e-23,3.0750653471074327e-57,7.685787659810329e-64,1.1398341069757611e-25,2.8035154480056834e-30,2.0192240614045416e-59,7.086503332441005e-26,1.0338581959565859e-46,0.0011564619318420622,2.8639607408299106e-34,1.8546654974936755e-32,1.0990837211015755e-52,7.310152751617623e-29,1.065051487392452e-32,4.7490204613537005e-85,1.5659301678903296e-22,2.857027025734448e-23,-1.8273827318004706e-21,3.339838863125971e-20,9.185644927383314e-30,-9.55391957476984e-20,1.1284233081601863e-81,9.931442110385917e-85,1.2208078762320224e-33,4.1347142391935836e-33
1.144520851397028e-07,0.0005344628783687447,0.1557,0.0,0.0003926795162422306,0.641231340872316,0.2019,7.030043819635656e-49,2.7476810470374235e-31,9.444964870552134e-27,8.090298470044238e-51,9.943785308071035e-25,3.880965414032656e-44,2.317121420767238e-05,4.8826373833405666e-26,1.5255518569057702e-36,7.429963656015871e-34,3.2516768543064616e-27,1.243167952047082e-51,1.0930557525446354e-23,3.127845190807112e-57,7.817688891872671e-64,1.1472682446271962e-25,2.8218971612129497e-30,2.05722126605749e-59,7.152854868007532e-26,1.0558921908135506e-46,0.001157073520581615,2.873836679829858e-34,1.8637366282810458e-32,1.1213613759446701e-52,7.366816240571069e-29,1.0689022784292286e-32,4.882100324082347e-85,1.5661057994385e-22,2.8677265648025625e-23,2.930062675592284e-22,3.324406711798853e-20,9.220045464052396e-30,-9.750515022920251e-20,1.163583085847759e-81,1.0253233952716151e-84,1.228536750323372e-33,4.161046505173258e-33
1.14893750034593e-07,0.0005344628783687447,0.1557,0.0,0.00039210541797242036,0.6412307503357866,0.2019,7.20930657625571e-49,2.7762336343579964e-31,9.527903718212393e-27,8.264773603386828e-51,1.0036524940871659e-24,3.9481693058399816e-44,2.313833768817319e-05,4.9281742979967935e-26,1.4486405898576827e-36,7.479726123795682e-34,3.276382860859707e-27,1.2650624385528396e-51,1.0999631535762589e-23,3.1812901008350243e-57,7.954483343409842e-64,1.1547169671271618e-25,2.840308523910118e-30,2.095769534305733e-59,7.219545118954478e-26,1.0783006932653895e-46,0.001157680495370871,2.8837162222462143e-34,1.8728156304975044e-32,1.143982718226596e-52,7.423694865533028e-29,1.0727546407133245e-32,5.012931133362003e-85,1.5662775169618316e-22,2.878410034443275e-23,-4.4518983830086804e-21,3.308622065962992e-20,9.254394335281559e-30,-9.260253212702686e-20,1.1996718512394347e-81,1.0584054620895178e-84,1.2365470749534056e-33,4.187206391128351e-33
1.153354149294832e-07,0.0005344628783687447,0.1557,0.0,0.0003915356406529375,0.6412301642439235,0.2019,7.392363627507048e-49,2.804968737276478e-31,9.6112278571243e-27,8.452584387200675e-51,1.0129736410406738e-24,4.01623743496588e-44,2.310570860041714e-05,4.973942891074292e-26,1.6187471122395395e-36,7.52717736811584e-34,3.301176036733824e-27,1.2872410740051756e-51,1.1068831673224125e-23,3.2354036117469104e-57,8.085188189885662e-64,1.1621802215015208e-25,2.858769775966886e-30,2.134874078884719e-59,7.286574428782575e-26,1.1010884837067682e-46,0.0011582829017779729,2.8935991600792543e-34,1.8819024728526227e-32,1.1669548421339238e-52,7.480788847560224e-29,1.0766085184395137e-32,5.16805868510081e-85,1.566445376117225e-22,2.8890774316631326e-23,4.011871632158173e-21,3.2926475051128305e-20,9.288691531969474e-30,-1.009070430076275e-19,1.2367265343335432e-81,1.092411844116778e-84,1.244037238904813e-33,4.2137950547544094e-33
1.157770798243734e-07,0.0005344628783687447,0.1557,0.0,0.0003909701417381057,0.6412295825529626,0.2019,7.579279018748629e-49,2.83388858053434e-31,9.694937601701816e-27,8.635346391688078e-51,1.0223420196384913e-24,4.085176718359125e-44,2.3073324508116065e-05,5.019943398127701e-26,1.4812009805812817e-36,7.576198308467031e-34,3.326056415770475e-27,1.3097062175611567e-51,1.11381574574121e-23,3.29019353052733e-57,8.231439303734051e-64,1.1696579568949263e-25,2.877250747643242e-30,2.174541414449271e-59,7.353943140187158e-26,1.1242603841592249e-46,0.001158880784784999,2.9034862349463527e-34,1.8909972383228756e-32,1.1903018696262039e-52,7.538098409139187e-29,1.0804641396236428e-32,5.291035456273149e-85,1.56660943173432e-22,2.8997287538325335e-23,-4.1428028148901034e-21,3.276820702142275e-20,9.322937044646332e-30,-9.259456567755537e-20,1.2747549035090018e-81,1.127364297847243e-84,1.2521950154652528e-33,4.2399319091552055e-33
1.162187447192636e-07,0.0005344628783687447,0.1557,0.0,0.00039040887922763766,0.6412290052197009,0.2019,7.770117607203996e-49,2.8629912277845866e-31,9.779033267029397e-27,8.774404016287025e-51,1.0317576777082174e-24,4.154993857318655e-44,2.3041183006177397e-05,5.066176054008178e-26,1.67619741440092e-36,7.622883270037565e-34,3.351024032447476e-27,1.3324602367946991e-51,1.1207608410801711e-23,3.3456620812101896e-57,8.353918435626371e-64,1.1771501237532005e-25,2.8957858648841352e-30,2.2147759699788634e-59,7.421651594828416e-26,1.147821258490858e-46,0.0011594741887975344,2.913376404808449e-34,1.9000998060393772e-32,1.2140441321390475e-52,7.595623774359563e-29,1.0843212054655369e-32,5.48124056622013e-85,1.5667697378299942e-22,2.9103639986793746e-23,5.842680573217174e-21,3.261795156475261e-20,9.357130867706774e-30,-1.0242937360365297e-19,1.3138301985639826e-81,1.1632856845403609e-84,1.2596857643473047e-33,4.2666857763197245e-33
1.166604096141538e-07,0.0005344628783687447,0.1557,0.0,0.00038985181165722795,0.6412284322014877,0.2019,7.964945068977494e-49,2.892277850369787e-31,9.8635151690281e-27,8.940620890166953e-51,1.0412206640409886e-24,4.2256969702842184e-44,2.3009281720215037e-05,5.112641098298848e-26,1.447748019883e-36,7.674182509444741e-34,3.376078922720751e-27,1.3555055089349238e-51,1.1277184058724014e-23,3.401818257438107e-57,8.525243140319882e-64,1.184656662801461e-25,2.914334699482906e-30,2.2555858366679617e-59,7.489700141302561e-26,1.1717760126236169e-46,0.0011600631576539494,2.9232720284328713e-34,1.909210422129365e-32,1.2381406257787879e-52,7.65336516967324e-29,1.0881804080362897e-32,5.544675750329387e-85,1.5669263476223905e-22,2.9209831642828746e-23,-7.295460036563444e-21,3.246405858921068e-20,9.391272991821586e-30,-8.913714040931113e-20,1.353856480685281e-81,1.2001987281831374e-84,1.268041302327553e-33,4.292766809872726e-33
1.17102074509044e-07,0.0005344628783687447,0.1557,0.0,0.0003892988980909987,0.6412278634562143,0.2019,8.163827906096562e-49,2.921748830697119e-31,9.948383624106926e-27,9.109453954672868e-51,1.0507310266406527e-24,4.2972930438424567e-44,2.2977618306075966e-05,5.159338766716602e-26,1.7468805472344714e-36,7.720767108450605e-34,3.401221122495589e-27,1.3788444189266836e-51,1.1346883929335644e-23,3.4586625519661334e-57,8.611851510571124e-64,1.192177523036448e-25,2.9329471137368163e-30,2.296972614030419e-59,7.55808912253242e-26,1.1961295947614466e-46,0.0011606477346343261,2.9331687468453535e-34,1.9183286452205184e-32,1.2625985563558115e-52,7.71132282227071e-29,1.0920405052460381e-32,5.863200852585262e-85,1.567079313544415e-22,2.9315862490676565e-23,8.447983968770904e-21,3.231012724090576e-20,9.425363417822104e-30,-1.0472656992234247e-19,1.3950465680994106e-81,1.238127247553901e-84,1.275370914901906e-33,4.31978968514045e-33
1.175437394039342e-07,0.0005344628783687447,0.1557,0.0,0.00038875009811258223,0.6412272989423076,0.2019,8.366833453572704e-49,2.951406316367257e-31,1.003363894972814e-26,9.315667084982404e-51,1.0602888139127554e-24,4.3697897500156613e-44,2.2946190449417538e-05,5.206269296951195e-26,1.4284276661447995e-36,7.772506310121559e-34,3.426450669665099e-27,1.4024793609529092e-51,1.1416707553579876e-23,3.516206220058403e-57,8.859081218230507e-64,1.199712650394302e-25,2.9515635009692025e-30,2.3389494796810627e-59,7.62681888433049e-26,1.220886995567478e-46,0.001161227962469251,2.943075326894617e-34,1.927455310890788e-32,1.2874242252134958e-52,7.769496961237805e-29,1.0959039879901623e-32,5.710969301841947e-85,1.5672286872570024e-22,2.942173251797867e-23,-9.785901667132632e-21,3.2150637691806946e-20,9.4594021309047e-30,-8.633375779173802e-20,1.437064740235805e-81,1.2770930013523401e-84,1.2839041390235279e-33,4.3458073293423226e-33
1.179854042988244e-07,0.0005344628783687447,0.1557,0.0,0.00038820537181761075,0.6412267386187204,0.2019,8.574029886572254e-49,2.9812488396773537e-31,1.0119281463329033e-26,9.466203405465367e-51,1.069894073268171e-24,4.443193258909872e-44,2.291499586514823e-05,5.253432921807685e-26,1.821360486122189e-36,7.818144314298706e-34,3.451767600523732e-27,1.4264127364806555e-51,1.1486654465163205e-23,3.5744474404653764e-57,8.818718601965627e-64,1.2072620010107047e-25,2.970251813455211e-30,2.3815094339138113e-59,7.695889765342261e-26,1.2460532484101383e-46,0.0011618038833485856,2.9529750124586146e-34,1.9365888949671316e-32,1.3126669867196147e-52,7.827887816537811e-29,1.0997661797350128e-32,6.453466502699248e-85,1.56737451966236e-22,2.9527441715713365e-23,1.1296029996702679e-20,3.200091434834217e-20,9.493389148074622e-30,-1.072656737682572e-19,1.4806439396064747e-81,1.3171230505324564e-84,1.2911167250429985e-33,4.373084159113774e-33
1.184270691937146e-07,0.0005344628783687447,0.1557,0.0,0.0003876646798042167,0.6412261824449231,0.2019,8.785486227566428e-49,3.011278215705594e-31,1.020531148433375e-26,9.656201770636298e-51,1.0795468536346788e-24,4.517512008982893e-44,2.2884032297023054e-05,5.300829881540661e-26,1.4023793591163751e-36,7.871666634268026e-34,3.4771719565152495e-27,1.4506469575379542e-51,1.1556724200509938e-23,3.633400037533485e-57,9.305581146751578e-64,1.2148255157723855e-25,2.9889350985979165e-30,2.4246809857578153e-59,7.765302115134527e-26,1.2716334295463869e-46,0.0011623755389300876,2.9629007049666783e-34,1.9457322419938727e-32,1.3382849929801937e-52,7.886495620914424e-29,1.1036361720749106e-32,5.534555818273561e-85,1.5675168609169503e-22,2.9632990078138594e-23,-1.2685140918240838e-20,3.1845615310768395e-20,9.527324430780349e-30,-8.312926394806406e-20,1.5244736421747456e-81,1.3582369088189568e-84,1.299829378090101e-33,4.3990326042664e-33
1.188687340886048e-07,0.0005344628783687447,0.1557,0.0,0.0003871279831665507,0.6412256303808953,0.2019,9.0012723535588e-49,3.0414940790923033e-31,1.0291729330433764e-26,9.809556253277488e-51,1.0892472026737571e-24,4.592752521503855e-44,2.2853297517125922e-05,5.348460410186027e-26,1.8900846684426253e-36,7.916822116080528e-34,3.502663772203441e-27,1.4751844429092095e-51,1.1626916298749351e-23,3.693059422562404e-57,8.840082281385106e-64,1.2224031484618086e-25,3.007698453192408e-30,2.4684304623404504e-59,7.835056274150731e-26,1.2976326584102426e-46,0.0011629429703477604,2.9727887593577764e-34,1.9548801041558363e-32,1.3642948807062968e-52,7.945320607256432e-29,1.1074966290981745e-32,7.707943997850206e-85,1.5676557604440646e-22,2.97383776027363e-23,1.3872766489977327e-20,3.169685213461192e-20,9.56120804583621e-30,-1.0953797127253603e-19,1.5710565902557726e-81,1.400470381338613e-84,1.3069398620873107e-33,4.42654940396415e-33
1.19310398983495e-07,0.0005344628783687447,0.1557,0.0,0.0003865952434857577,0.641225082387119,0.2019,9.221459003261038e-49,3.0718982917564454e-31,1.037853532437447e-26,1.0036404958654559e-50,1.0989951693512924e-24,4.668923410864022e-44,2.2822789325522687e-05,5.396324748185741e-26,1.3907524730347069e-36,7.971257237648594e-34,3.528243096940069e-27,1.5000276221266822e-51,1.1697230301649408e-23,3.7534423577153514e-57,1.010635863800786e-63,1.2299948403389943e-25,3.0264495140109223e-30,2.5128331786622565e-59,7.905152592225257e-26,1.3240560977069125e-46,0.0011635062182199895,2.9827629653217543e-34,1.9640422155738785e-32,1.3906712029763226e-52,8.004363010992338e-29,1.1113808578638375e-32,4.186176413488902e-85,1.567791266946056e-22,2.9843604290158365e-23,-1.4856830537473702e-20,3.153666213498713e-20,9.595039868892414e-30,-8.064878015858195e-20,1.6157648183773968e-81,1.4438282444701053e-84,1.3157752028799313e-33,4.452474272797734e-33
1.197520638783852e-07,0.0005344628783687447,0.1557,0.0,0.00038606642282403605,0.6412245384245692,0.2019,9.446117784420017e-49,3.102490182508918e-31,1.0465729781426737e-26,1.0190916148686244e-50,1.1087908007575719e-24,4.746030433919844e-44,2.2792505549720225e-05,5.444423126770857e-26,1.9420266120933606e-36,8.015839229001505e-34,3.5539099545132116e-27,1.5251789303823308e-51,1.1767665753646629e-23,3.8145414141801736e-57,8.243546828248253e-64,1.2376005521057562e-25,3.0452854550066266e-30,2.557773806572079e-59,7.975591405680992e-26,1.3509089537901567e-46,0.0011640653226576091,2.9925835947296837e-34,1.9732005754564936e-32,1.4174815253482653e-52,8.063623067538335e-29,1.1152252302950475e-32,1.1147196178155272e-84,1.5679234284164735e-22,2.994867014417249e-23,1.5547889494605445e-20,3.138888561926528e-20,9.628820130607583e-30,-1.1090540562387924e-19,1.6673419002702416e-81,1.4883750630269162e-84,1.3228580003041356e-33,4.480164303482983e-33
1.201937287732754e-07,0.0005344628783687447,0.1557,0.0,0.0003855414837150606,0.6412239984547077,0.2019,9.675321181075923e-49,3.133270967710735e-31,1.0553313032374304e-26,1.0409504499547721e-50,1.1186341460195758e-24,4.824082475487609e-44,2.2762444044340804e-05,5.492755787174639e-26,1.4009899877009932e-36,8.071354652997633e-34,3.579664418527478e-27,1.5506408148015452e-51,1.1838222201708997e-23,3.8763760953943745e-57,1.2044677982812261e-63,1.2452202238917604e-25,3.064106031478129e-30,2.6034706721917806e-59,8.046373065505571e-26,1.3781964766061126e-46,0.001164620323271877,3.002715257366993e-34,1.9823885253916347e-32,1.4446851586075919e-52,8.123101015601052e-29,1.1191514536238765e-32,-1.1023916026089263e-85,1.568052292152017e-22,3.005357517160982e-23,-1.5848162273705165e-20,3.123142905966574e-20,9.662548410486388e-30,-7.93522316110371e-20,1.7095533449506844e-81,1.534063914297059e-84,1.3317336527307449e-33,4.506144347828755e-33
1.206353936681656e-07,0.0005344628783687447,0.1557,0.0,0.00038502038915859995,0.6412234624394741,0.2019,9.909142560980304e-49,3.164241061101531e-31,1.0641285381395333e-26,1.055679237440626e-50,1.1285252524576242e-24,4.903085590314429e-44,2.2732602690579404e-05,5.54132296175795e-26,1.9668743293525163e-36,8.115972923883065e-34,3.6055064714352096e-27,1.5764157277568665e-51,1.1908899195500228e-23,3.938936586650062e-57,5.614776190799573e-64,1.252853814366484e-25,3.083011439273685e-30,2.649558604199587e-59,8.117497909671542e-26,1.4059239604296512e-46,0.001165171259182258,3.0122591824348763e-34,1.991544369188988e-32,1.4723120165308221e-52,8.18279709340491e-29,1.1229272776246023e-32,2.180459423307706e-84,1.5681779047642303e-22,3.0158319382311676e-23,1.5713397153125955e-20,3.108632993234086e-20,9.696225490343289e-30,-1.1076809628505618e-19,1.7727050032980535e-81,1.5810623327859547e-84,1.3388820096513922e-33,4.5339129139941244e-33
1.210770585630558e-07,0.0005344628783687447,0.1557,0.0,0.00038450310261136647,0.6412229303412796,0.2019,1.0147656182887827e-48,3.195400958566744e-31,1.0729647183076026e-26,1.0795786826602446e-50,1.1384641693402735e-24,4.983048954842997e-44,2.270297939592174e-05,5.590124892449513e-26,1.4417533418953503e-36,8.171754617557849e-34,3.631436269244838e-27,1.6025061339823028e-51,1.1979696286988195e-23,4.002244365835331e-57,1.7666318456935886e-63,1.2605012626364356e-25,3.1019038904315175e-30,2.696692931959147e-59,8.188966290179172e-26,1.4340967431495398e-46,0.001165718169024,3.022953195355518e-34,2.0007823164577913e-32,1.5003165122545714e-52,8.242711542159599e-29,1.1269957061119499e-32,-1.9482940335319978e-84,1.568300312190831e-22,3.0262902789082244e-23,-1.5134773587188166e-20,3.0926809419774184e-20,9.729849939911288e-30,-7.976092643983351e-20,1.8004695690744873e-81,1.6291318398251e-84,1.3476972807374536e-33,4.5600507721399876e-33
1.21518723457946e-07,0.0005344628783687447,0.1557,0.0,0.0003839895879821813,0.6412224021229993,0.2019,1.0390937204057458e-48,3.226751696761818e-31,1.0818398701695652e-26,1.0958477171930927e-50,1.1484509437420711e-24,5.063978359867352e-44,2.2673572093618373e-05,5.639161810403447e-26,1.9612920195839315e-36,8.216885192103248e-34,3.657453643165599e-27,1.6289145027380028e-51,1.205061303108577e-23,4.0662883206055807e-57,-3.6308277631494175e-64,1.2681625307998222e-25,3.1208754249769595e-30,2.7437446543136492e-59,8.260778543223971e-26,1.4627202081918252e-46,0.001166261090955581,3.031440861088306e-34,2.0098910122982065e-32,1.5287627870030967e-52,8.302844602540776e-29,1.1305128916615146e-32,5.632041507939153e-84,1.5684195597068828e-22,3.036732540763283e-23,1.4128581740366017e-20,3.078044255762074e-20,9.763424406575619e-30,-1.0887758529568135e-19,1.8976022896184536e-81,1.6788030866547548e-84,1.3550076070614518e-33,4.5877946957598785e-33
1.219603883528362e-07,0.0005344628783687447,0.1557,0.0,0.0003834798096227817,0.6412218777479644,0.2019,1.0639061687612495e-48,3.2582928513651914e-31,1.0907540367802386e-26,1.1193105378457487e-50,1.1584856247276463e-24,5.145882740352683e-44,2.264437874240919e-05,5.6884339565472e-26,1.511482047033346e-36,8.272509117907627e-34,3.683559038082619e-27,1.6556433155749184e-51,1.2121648984374839e-23,4.131090537942417e-57,3.522939482968732e-63,1.2758375606754455e-25,3.1398417985856453e-30,2.792704703322743e-59,8.332935019330487e-26,1.4917997814868646e-46,0.001166800062666081,3.0441999964171305e-34,2.0192616140010257e-32,1.5576231649089666e-52,8.363196518562276e-29,1.135084872356202e-32,-8.118001734243067e-84,1.5685356919357963e-22,3.0471587256544094e-23,-1.2746972367526673e-20,3.0622927367138025e-20,9.796944028750155e-30,-8.184492838108257e-20,1.869770878685483e-81,1.729154335102086e-84,1.363678545154319e-33,4.614182200000137e-33
1.224020532477264e-07,0.0005344628783687447,0.1557,0.0,0.00038297373232298377,0.6412213571799561,0.2019,1.0892106610143002e-48,3.2900264401102493e-31,1.0997072311068587e-26,1.1355154008466568e-50,1.168568259661095e-24,5.228768302260146e-44,2.2615397326002865e-05,5.737941563456996e-26,1.931283568185309e-36,8.31880066352385e-34,3.709751744909679e-27,1.6826950598650093e-51,1.2192803707408178e-23,4.1966401818493035e-57,-3.435342020831438e-63,1.2835263118283343e-25,3.158876931046947e-30,2.8401092733913668e-59,8.405436056772427e-26,1.5213409379290283e-46,0.001167335121382419,3.04873972848126e-34,2.028170297680496e-32,1.5869278452264375e-52,8.42376753376142e-29,1.1376582526116653e-32,1.6955954715030856e-83,1.5686487528601632e-22,3.057568835719681e-23,1.1079190348145257e-20,3.0478150492838646e-20,9.830417780034264e-30,-1.0552583188692577e-19,2.0772974521516053e-81,1.7820081068192653e-84,1.3712148601183274e-33,4.6418260001610954e-33
1.228437181426166e-07,0.0005344628783687447,0.1557,0.0,0.0003824713213020951,0.6412208403831989,0.2019,1.1150149869112585e-48,3.3219513685104115e-31,1.108699520943295e-26,1.1591108931159786e-50,1.1786988975909456e-24,5.312643976609912e-44,2.2586625852811975e-05,5.787684871981356e-26,1.599575873053332e-36,8.373648718600554e-34,3.736033230124117e-27,1.7100722328143835e-51,1.2264076760324812e-23,4.2629582592085464e-57,9.145943324727836e-63,1.291228726571138e-25,3.177918087166345e-30,2.892031391474957e-59,8.478282005951235e-26,1.551349189649838e-46,0.0011678663038764076,3.069127095544025e-34,2.037956445615874e-32,1.616638261724143e-52,8.484557894346657e-29,1.1440328902365262e-32,-2.8572993487591132e-83,1.568758785832274e-22,3.0679628733764005e-23,-9.240151477613785e-21,3.0321788563990883e-20,9.863829150222293e-30,-8.505044270045869e-20,1.8530299622368073e-81,1.8340165099045098e-84,1.3797020905261044e-33,4.668512853323235e-33
1.232853830375068e-07,0.0005344628783687447,0.1557,0.0,0.00038197254220421903,0.6412203273223521,0.2019,1.141327029055355e-48,3.3540700678199585e-31,1.1177308747983072e-26,1.1776242613374201e-50,1.1888775860122246e-24,5.397516277232893e-44,2.255806235547881e-05,5.837664115339712e-26,1.8913462002347587e-36,8.421456931304638e-34,3.7624008657445144e-27,1.7377773424531805e-51,1.233546771096228e-23,4.330035892910299e-57,-1.3459959328354476e-62,1.2989447637747074e-25,3.197015765901957e-30,2.9378708062349206e-59,8.551473206076457e-26,1.58183010920736e-46,0.0011683936464716728,3.0590270458185e-34,2.0461418234227183e-32,1.6467917401420514e-52,8.54556784630214e-29,1.1432025079368156e-32,5.4199966330028405e-83,1.568865833584444e-22,3.078340841309258e-23,7.356574891078772e-21,3.0174562774438264e-20,9.897208576387676e-30,-1.0149973472673866e-19,2.431103520598607e-81,1.8915622205708618e-84,1.3874750853517032e-33,4.696034265625648e-33
1.23727047932397e-07,0.0005344628783687447,0.1557,0.0,0.0003814773610902365,0.6412198179625059,0.2019,1.1681547636499336e-48,3.3863811646773923e-31,1.126801441131836e-26,1.2008753401061205e-50,1.1991043735681372e-24,5.48339359876494e-44,2.2529704890597105e-05,5.887879532390278e-26,1.6893142115425932e-36,8.475357560733825e-34,3.788859732129511e-27,1.765812896225023e-51,1.2406976119616915e-23,4.3978914616224176e-57,2.726916108855252e-62,1.3066743705750442e-25,3.216130955042894e-30,2.996177248957423e-59,8.625010004623259e-26,1.6127892855462617e-46,0.0011689171850504667,3.1075801330031337e-34,2.0573116519658001e-32,1.677383963767285e-52,8.606797638175579e-29,1.1560350733309171e-32,-9.601622559790429e-83,1.5689699382391574e-22,3.088702742479114e-23,-5.5527908370432225e-21,3.0020074815317255e-20,9.930500014560602e-30,-8.843614490389956e-20,1.5311834434898008e-81,1.9427435841136218e-84,1.3957954116342762e-33,4.723011935300021e-33
1.241687128272872e-07,0.0005344628783687447,0.1557,0.0,0.0003809857444327096,0.6412193122691723,0.2019,1.19550626128498e-48,3.418887169641539e-31,1.1359110432229729e-26,1.2201852152441488e-50,1.2093793080309285e-24,5.570282908194689e-44,2.2501551538266183e-05,5.93833135771405e-26,1.858434874126364e-36,8.524777985985091e-34,3.815400409052931e-27,1.7941814323274667e-51,1.2478601567441333e-23,4.4665193337875696e-57,-4.594227629430029e-62,1.3144175034571397e-25,3.235291696196358e-30,3.0345378936464852e-59,8.698892742790521e-26,1.6442324094509243e-46,0.0011694369550603872,3.043420195575301e-34,2.0629828822516636e-32,1.7084324393628153e-52,8.668247518800521e-29,1.142999404549319e-32,1.7658766632335184e-82,1.5690711413190807e-22,3.099048580093962e-23,3.935934223688305e-21,2.9872965398769697e-20,9.963806733487177e-30,-9.777753860891651e-20,3.3626509078933697e-81,2.0099732142380457e-84,1.403763879973566e-33,4.750444593133266e-33
1.246103777221774e-07,0.0005344628783687447,0.1557,0.0,0.00038049765910858985,0.6412188102082799,0.2019,1.2233896876711379e-48,3.4515869364332115e-31,1.1450600914227452e-26,1.2427722096425958e-50,1.2197024379379616e-24,5.658192425971698e-44,2.247360040179781e-05,5.989019829649597e-26,1.7654804209462684e-36,8.577785733227149e-34,3.842040747851494e-27,1.82288545083638e-51,1.255034360332924e-23,4.5359343468723526e-57,8.572601394926595e-62,1.3221741110029818e-25,3.254478878456407e-30,3.1096371848468035e-59,8.773121767283862e-26,1.676165109760534e-46,0.001169952991520952,3.1957563438765267e-34,2.0788490911732678e-32,1.7399210000336366e-52,8.729917738762997e-29,1.1789184649093965e-32,-3.176360394146553e-82,1.5691694837568285e-22,3.109378357649811e-23,-2.5832101610170356e-21,2.972101874348382e-20,9.996938527798536e-30,-9.110652506130943e-20,1.631327556910538e-82,2.0513602209557175e-84,1.4119754490019661e-33,4.777657869461618e-33
1.250520426170676e-07,0.0005344628783687447,0.1557,0.0,0.0003800130723939969,0.641218311746168,0.2019,1.2518133044656573e-48,3.484482528674728e-31,1.1542479384287048e-26,1.2640028549001942e-50,1.230073811291384e-24,5.74712955814494e-44,2.244584960732217e-05,6.039945183907136e-26,1.844286734875232e-36,8.628569368138646e-34,3.868747337108529e-27,1.8519275543199795e-51,1.2622201843003658e-23,4.6061345734390037e-57,-1.5082167804940295e-61,1.3299441477925467e-25,3.273704085534927e-30,3.1223923109392487e-59,8.847697420950663e-26,1.7085932690495732e-46,0.0011704653290300346,2.9325784269571575e-34,2.075878818996951e-32,1.771858960256946e-52,8.791808549181479e-29,1.1222864997894879e-32,5.780059830373186e-82,1.569265005904533e-22,3.119692078843023e-23,1.5342731771079773e-21,2.957212936614201e-20,1.0030245815212172e-29,-9.5075062224783e-20,6.233309379473841e-81,2.1453620761163894e-84,1.4200718258580947e-33,4.80506764971566e-33
1.254937075119578e-07,0.0005344628783687447,0.1557,0.0,0.0003795319519576623,0.6412178168495799,0.2019,1.2807854699517043e-48,3.5175733507771487e-31,1.1634758394844331e-26,1.2868090414582064e-50,1.2404934763386056e-24,5.837102167384635e-44,2.24182973034811e-05,6.091107657401494e-26,1.821028647252113e-36,8.68105474340636e-34,3.895583089594183e-27,1.881310169938295e-51,1.269417578401256e-23,4.677131341848143e-57,2.7407544759492384e-61,1.337727565947084e-25,3.292960815943491e-30,3.2460457624418845e-59,8.92262004840107e-26,1.7415224175177076e-46,0.0011709740017701853,3.4664144879171077e-34,2.1077745608869596e-32,1.8042567000562697e-52,8.853920202743444e-29,1.2405082445003287e-32,-1.0439410324340888e-81,1.569357747543224e-22,3.1299897477196936e-23,-7.90088906547779e-22,2.942121297415563e-20,1.00630831117369e-29,-9.259987745687764e-20,-4.747898209898217e-81,2.145487913473688e-84,1.4282422037509002e-33,4.832446393479171e-33
1.25935372406848e-07,0.0005344628783687447,0.1557,0.0,0.00037905426585540885,0.6412173254856565,0.2019,1.3103146399884262e-48,3.5508608777727067e-31,1.1727416339750064e-26,1.30885600152394e-50,1.2509614811666415e-24,5.928117856122592e-44,2.239094166106474e-05,6.142507486259854e-26,1.8508351232085116e-36,8.732808998422284e-34,3.922430000987826e-27,1.9110360895376862e-51,1.2766265150802813e-23,4.7489259004966326e-57,-4.8863150569537916e-61,1.3455243197374943e-25,3.312251831577205e-30,3.1777388047752346e-59,8.997889993086388e-26,1.7749588976685843e-46,0.0011714790435148658,2.4724748448026753e-34,2.0752021195965147e-32,1.8371240321835347e-52,8.916252953145662e-29,1.028655669236336e-32,1.8917455517603703e-81,1.5694477478920767e-22,3.1402713683885345e-23,3.1819437092300797e-22,2.927236533799328e-20,1.0096639527146325e-29,-9.355927919484706e-20,1.5620149831346136e-80,2.3251854998862947e-84,1.4364055899626874e-33,4.8598969010752774e-33
