Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60)
1.382157896837247e-07,0.002719578564615631,0.0915567593028733,0.0,0.00034120331268463355,0.4515388683438411,8.756602682798583e-13,0.45307311225611024,8.620353621339734e-16,2.004705272958966e-19,2.0734278320339512e-16,7.1713422618629e-18,-1.0212194782009465e-28,7.5125264440184825e-06,9.036969284399025e-13,7.879577438463493e-20,1.8189493198743695e-20,2.8062500843584174e-14,4.1446893440906466e-11,8.20524989776696e-16,2.8110389708905767e-22,1.3077633896593714e-20,8.122412828530503e-18,5.885438074203114e-22,1.1204877957647913e-32,2.718928934945886e-19,0.003827500042579909,3.749040094279073e-09,5.790938962086903e-24
1.3847254392430158e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003410167213730782,0.45153887044540536,8.774582377483245e-13,0.4530730168575054,8.622062462930352e-16,2.0067492216646666e-19,2.0737488207631658e-16,7.182120319712499e-18,-1.0204591701024437e-28,7.508317707543665e-06,9.054972625037519e-13,-2.3499376776959145e-22,5.880584941574114e-20,2.8064869859353667e-14,4.141089769023706e-11,8.206373761526862e-16,2.8088020503048607e-22,1.307045789478099e-20,8.127833943373062e-18,-5.606364169868538e-22,1.120033362331426e-32,2.723014596972191e-19,0.0038275954412190136,3.751844115010914e-09,5.7882607136031516e-24
1.3872929816487845e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003408312453656817,0.4515388725344226,8.792562551811088e-13,0.45307292202910004,8.624000873027918e-16,2.0087923078482652e-19,2.074069452077854e-16,7.192887831155749e-18,-1.0205840337765263e-28,7.504134067986556e-06,9.072976412879194e-13,-1.1594802828153278e-19,1.1300191352932097e-19,2.8067235627727274e-14,4.1375139738823514e-11,8.207496273316391e-16,2.8065955114396166e-22,1.3063324520247617e-20,8.132068866505619e-18,-5.197302270522165e-22,1.1195822864209871e-32,2.7270962575518233e-19,0.00382769026965822,3.754646606442674e-09,5.785600193308931e-24
1.3898605240545532e-07,0.002719578564615631,0.0915567593028733,0.0,0.00034064687740491083,0.45153887461097436,8.810543202830917e-13,0.4530728277671844,8.624284370453602e-16,2.0108345376746663e-19,2.074389728306023e-16,7.20310209391651e-18,-1.0173496761839515e-28,7.499975362568914e-06,9.090980645252049e-13,9.548900098443579e-20,5.394407663120351e-21,2.8069598176758423e-14,4.13396177957509e-11,8.208617441773592e-16,2.804407735074153e-22,1.305623349831624e-20,8.13468391849255e-18,1.708284004396718e-21,1.1191345471247074e-32,2.730968099035154e-19,0.003827784531607686,3.757447577712708e-09,5.7829572896068414e-24
1.392428066460322e-07,0.002719578564615631,0.0915567593028733,0.0,0.00034046361028715577,0.4515388766751413,8.82852432761136e-13,0.45307273406807563,8.625249228034097e-16,2.01287591726397e-19,2.0747096517617704e-16,7.21361710890786e-18,-1.013662814587766e-28,7.4958414297481305e-06,9.1089853195014e-13,1.4893016473466145e-19,-1.2497084253423808e-20,2.8071957534053325e-14,4.130433008573246e-11,8.209737275812826e-16,2.802200865456135e-22,1.304918455620106e-20,8.140930603412128e-18,-1.446421428603878e-23,1.118690123388782e-32,2.734953997829931e-19,0.003827878230749991,3.760247037899932e-09,5.780331891746178e-24
1.3947388546255138e-07,0.002719578564615631,0.0915567593028733,0.0,0.00034029960519120755,0.45153887852236874,8.844707742572119e-13,0.45307265021705584,8.627157930221572e-16,2.0147124369687825e-19,2.074997283148497e-16,7.223170043223454e-18,-1.0125360406106681e-28,7.492141938270622e-06,9.125189901949927e-13,-1.1295386287853629e-21,6.540209286371546e-20,2.8074078249314287e-14,4.127276996117446e-11,8.210743992788491e-16,2.8002564720712222e-22,1.3042876263251e-20,8.144808787866823e-18,8.014451871507517e-23,1.1182929598560812e-32,2.7385752177613126e-19,0.0038279620817995626,3.7627652675488046e-09,5.7779839102689415e-24
1.3970496427907056e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003401364808099937,0.45153888035968753,8.860891536810978e-13,0.4530725668163029,8.628427753872849e-16,2.016548277318076e-19,2.0752846323078144e-16,7.232808887684305e-18,-1.0121538920056295e-28,7.488462266690107e-06,9.141394838270924e-13,-3.1186391308612204e-21,5.900334841903373e-20,2.8076196421276874e-14,4.124139686745782e-11,8.211749642025585e-16,2.798313853022562e-22,1.303660164012075e-20,8.148660571619243e-18,1.0641693576375184e-22,1.1178984503466067e-32,2.7422290173308486e-19,0.0038280454825823317,3.7652822870624386e-09,5.775649939756349e-24
1.3993604309558975e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003399742320023121,0.4515388821871553,8.877075708231416e-13,0.4530724838631882,8.629579441278114e-16,2.0183834426976797e-19,2.0755717008890414e-16,7.24238418500383e-18,-1.0111251035810626e-28,7.4848022996956325e-06,9.157600126564726e-13,1.1026623818712073e-20,4.816932505922574e-20,2.8078312069782225e-14,4.1210209542258564e-11,8.212754229502156e-16,2.7963821304650634e-22,1.3030360492239935e-20,8.15263993072981e-18,6.555687304675476e-23,1.1175065799565968e-32,2.7458587154467756e-19,0.0038281284357265643,3.767798102937622e-09,5.77332990114019e-24
1.4016712191210893e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003398128536610913,0.4515388840048291,8.893260254749577e-13,0.4530724013551012,8.630801493649749e-16,2.02021793746734e-19,2.0758584905321412e-16,7.25185983162548e-18,-1.0092286785412473e-28,7.481161922742865e-06,9.17380576494263e-13,-1.3917942750097726e-21,5.674902513214308e-20,2.8080425214389916e-14,4.1179206733127883e-11,8.21375776141746e-16,2.794462489566993e-22,1.3024152626285439e-20,8.15664191238265e-18,1.0001808457001706e-22,1.1171173338927108e-32,2.7494506199904957e-19,0.003828210943843033,3.770312721633229e-09,5.77102371581082e-24
1.403982007286281e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033965234071328497,0.451538885812766,8.909445174294143e-13,0.45307231928944824,8.63194527864517e-16,2.0220517659612733e-19,2.0761450028652743e-16,7.261330331108263e-18,-1.0072430777116181e-28,7.477541022059989e-06,9.190011751527072e-13,2.653040247863286e-21,5.657929132915046e-20,2.8082535874429455e-14,4.114838719740467e-11,8.214760244047337e-16,2.792553464035017e-22,1.3017977850262641e-20,8.160692059688562e-18,8.618619804635422e-23,1.116730697484072e-32,2.7530405710746147e-19,0.0038282930095251528,3.772826149570482e-09,5.768731305648281e-24
1.406292795451473e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003394926881195474,0.4515388876110225,8.925630464806189e-13,0.4530722376636533,8.633129557432706e-16,2.0238849324896887e-19,2.0764312395050272e-16,7.270842994028656e-18,-1.0056608360703043e-28,7.473939484634378e-06,9.20621808445143e-13,4.350491218084595e-21,5.459506628819318e-20,2.808464406911185e-14,4.111774970212901e-11,8.215761683498187e-16,2.790655959095673e-22,1.3011835973380161e-20,8.164679676152012e-18,8.568188319148697e-23,1.11634665613219e-32,2.756646511046087e-19,0.0038283746353491173,3.7753383931331935e-09,5.766452593038174e-24
1.4086035836166648e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033933389087391515,0.4515388893996547,8.941816124239115e-13,0.4530721564751572,8.634338260927424e-16,2.0257174413393118e-19,2.076717202057466e-16,7.280375050695445e-18,-1.0042629155963403e-28,7.4703571981957455e-06,9.222424761859885e-13,1.7585409296790603e-21,5.434596332664415e-20,2.8086749817549733e-14,4.108729302395658e-11,8.216762085700721e-16,2.7887695156832434e-22,1.3005726806131206e-20,8.168636974905848e-18,8.996752622813595e-23,1.1159651953339467e-32,2.760259804576046e-19,0.0038284558238740407,3.777849458668016e-09,5.76418750087321e-24
1.4109143717818566e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003391759440035841,0.4515388911787182,8.958002150558587e-13,0.45307207572141783,8.635508640767091e-16,2.0275492967729135e-19,2.0770028921182516e-16,7.289895125427e-18,-1.0027467427231407e-28,7.4667940512086386e-06,9.238631781907408e-13,2.8962348396980394e-21,5.4088505654665193e-20,2.8088853138716875e-14,4.105701594907368e-11,8.217761456565961e-16,2.7868940651814346e-22,1.2999650160230077e-20,8.172608733156699e-18,8.687154822759908e-23,1.1155863006850456e-32,2.763868552553161e-19,0.003828536577642083,3.7803593524846894e-09,5.76193595254018e-24
1.4132251599470485e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003390188425686571,0.45153889294826866,8.974188541742485e-13,0.45307199539990983,8.636675824357882e-16,2.029380503029078e-19,2.0772883112725464e-16,7.29939944924577e-18,-1.0010863885815355e-28,7.463249932872533e-06,9.254839142759691e-13,3.062387744625053e-21,5.501180762479835e-20,2.809095405141797e-14,4.102691727311309e-11,8.218759802056655e-16,2.7850296321259787e-22,1.2993605848608868e-20,8.176587171361933e-18,8.811611433440774e-23,1.1152099578657025e-32,2.767471325610116e-19,0.003828616899178587,3.7828680808562894e-09,5.759697871910049e-24
1.4155359481122403e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033886258166188033,0.451538894708361,8.990375295780784e-13,0.45307191550812453,8.637856562162078e-16,2.031211064322482e-19,2.0775734610949407e-16,7.308903369468665e-18,-9.994201059327302e-29,7.459724733119111e-06,9.271046842593102e-13,2.4971053401554805e-21,5.520133926368754e-20,2.8093052574299605e-14,4.099699580107075e-11,8.219757128123674e-16,2.783176071124825e-22,1.2987593685432198e-20,8.180561760825394e-18,8.832833327895071e-23,1.114836152647782e-32,2.7710739441600424e-19,0.003828696790992215,3.785375650019459e-09,5.757473183336341e-24
1.417846736277432e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003387071564083854,0.45153889645904977,9.006562410675462e-13,0.45307183604356976,8.639037695638257e-16,2.0330409848442916e-19,2.0778583431495026e-16,7.31841524812015e-18,-9.978260518594047e-29,7.456218342604527e-06,9.287254879594583e-13,2.8441260795802005e-21,5.432982476687636e-20,2.809514872587089e-14,4.096725034722328e-11,8.220753440636243e-16,2.781333336862838e-22,1.2981613486074241e-20,8.18452359959837e-18,8.776283513605939e-23,1.1144648708946555e-32,2.774679579465613e-19,0.0038287762555750727,3.78788206617466e-09,5.755261811655439e-24
1.420157524442624e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033855256196543235,0.45153889820038945,9.02274988444043e-13,0.45307175700376995,8.640213807761401e-16,2.034870268762358e-19,2.0781429589899835e-16,7.327930506006429e-18,-9.962630879200138e-29,7.452730652701525e-06,9.303463251961568e-13,2.8231059753368144e-21,5.421994531429819e-20,2.8097242524507456e-14,4.093767973504617e-11,8.221748745389731e-16,2.779501358777669e-22,1.2975665067105443e-20,8.188475649024849e-18,8.824627824289243e-23,1.1140960985572528e-32,2.778286494879941e-19,0.0038288552954028406,3.7903873354864045e-09,5.75306368218355e-24
1.4247791007730076e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033824584629935995,0.45153890165523686,9.05512590069605e-13,0.45307160018861364,8.642545459692794e-16,2.038526943342104e-19,2.0787113981925807e-16,7.34697789470813e-18,-9.932899896221515e-29,7.445810943776879e-06,9.33588099563398e-13,2.9864204652017494e-21,5.55289115658877e-20,2.8101423135757923e-14,4.087905837511662e-11,8.223736354669921e-16,2.7758693637764414e-22,1.2963862842568913e-20,8.196347684227376e-18,8.819845665926999e-23,1.1133660263768453e-32,2.785506720325767e-19,0.0038290121106144734,3.795394458059268e-09,5.748706853496652e-24
1.4289385194703527e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003379725956386393,0.4515389047331629,9.084265522979524e-13,0.45307146048313063,8.644652356781724e-16,2.0418158146159286e-19,2.0792220984018837e-16,7.364112521128649e-18,-9.905341407112045e-29,7.4396460865787535e-06,9.365058094018653e-13,2.8581140099024468e-21,5.577636160368017e-20,2.8105177820294122e-14,4.082688549229548e-11,8.225521814008267e-16,2.7726366288379494e-22,1.2953347713497059e-20,8.203423338637647e-18,8.809548523540989e-23,1.1127174044800424e-32,2.792001875378763e-19,0.0038291518161467906,3.7998970072849726e-09,5.744830256459831e-24
1.4330979381676978e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033770196293210654,0.45153890778162614,9.113406277652026e-13,0.45307132211608897,8.646777356208261e-16,2.0451026870556153e-19,2.079731959778732e-16,7.381239720555385e-18,-9.877051113117226e-29,7.433540162198657e-06,9.394236251427257e-13,1.6624085870810185e-21,5.493906765455372e-20,2.810892516066568e-14,4.077526121114018e-11,8.227304096947973e-16,2.7694376444581997e-22,1.294293275406856e-20,8.210487497355609e-18,9.074458826269236e-23,1.1120766986057448e-32,2.7984942090293368e-19,0.0038292901832371377,3.80439593499027e-09,5.740995424156002e-24
1.4372573568650429e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033743392106621613,0.4515389108009307,9.142548153551666e-13,0.45307118507362776,8.648880518533923e-16,2.0483875841395162e-19,2.0802409910219415e-16,7.39835895621205e-18,-9.847904020065988e-29,7.427492562349956e-06,9.42341545771827e-13,2.6258496527470797e-21,5.3787988371624215e-20,2.8112665259016656e-14,4.0724178992283114e-11,8.229083236133767e-16,2.7662719804404227e-22,1.2932616936726312e-20,8.217548408176007e-18,8.863236555731383e-23,1.1114438299577976e-32,2.804983517704873e-19,0.0038294272257464144,3.808891275857608e-09,5.7372019378402224e-24
1.441416775562388e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033716844324534017,0.45153891379137717,9.171691139635522e-13,0.4530710493420489,8.650968180140284e-16,2.0516705291113875e-19,2.080749200727997e-16,7.415479031697881e-18,-9.818754720297988e-29,7.42150268585089e-06,9.45259570285514e-13,3.588763048130953e-21,5.385262249795526e-20,2.8116398216083065e-14,4.067363238666529e-11,8.230859263776957e-16,2.763139269408018e-22,1.2922399245795547e-20,8.224592439805995e-18,8.643296348283985e-23,1.1108187206206964e-32,2.8114731401237954e-19,0.003829562957373019,3.813383064210481e-09,5.7334493835058226e-24
1.445576194259733e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033690550298735817,0.4515389167532625,9.200835224978197e-13,0.4530709149078139,8.653069223504024e-16,2.054951544983161e-19,2.0812565973924734e-16,7.43260123632844e-18,-9.789770459940901e-29,7.415569938521778e-06,9.481776976905006e-13,1.9714057369196744e-21,5.482791348693945e-20,2.8120124131222058e-14,4.062361503411797e-11,8.232632211684875e-16,2.760039140260745e-22,1.291227867731722e-20,8.231612100197917e-18,9.048122301852854e-23,1.1102012935509589e-32,2.81796356523932e-19,0.0038296973916550872,3.8178713340176374e-09,5.7297373518236675e-24
1.449735612957078e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003366450741193342,0.45153891968688054,9.229980398770421e-13,0.4530707817575429,8.6551632957749e-16,2.0582306545374726e-19,2.0817631894117207e-16,7.449726114631206e-18,-9.760901525641611e-29,7.409693733089951e-06,9.510959270037513e-13,2.4975701987604606e-21,5.4028782950406426e-20,2.812384310242915e-14,4.057412066196859e-11,8.234402111281295e-16,2.756971159982316e-22,1.2902254238901884e-20,8.238618589252262e-18,8.919223897510466e-23,1.1095914725682071e-32,2.824454999545463e-19,0.0038298305419727087,3.822356118897231e-09,5.726065438079333e-24
1.4538950316544232e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003363871307732622,0.45153892259252115,9.259126650317645e-13,0.4530706498780116,8.657245525792259e-16,2.0615078803302255e-19,2.0822689850842355e-16,7.466851954799546e-18,-9.73200617117606e-29,7.4038734890967915e-06,9.540142572523595e-13,4.033139977720235e-21,5.3079864616153724e-20,2.8127555226357055e-14,4.052514308367007e-11,8.236168993642018e-16,2.753934975662385e-22,1.2892324949560873e-20,8.245610910601656e-18,8.551543030893586e-23,1.1089891823380684e-32,2.830946793834221e-19,0.0038299624215501035,3.826837452120903e-09,5.722433242110843e-24
1.4580544503517683e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003361316473818791,0.4515389254704714,9.288273969038671e-13,0.4530705192561495,8.659338745246691e-16,2.064783244693117e-19,2.0827739926116353e-16,7.48397629382819e-18,-9.702941755387338e-29,7.3981086328047045e-06,9.569326874734343e-13,1.8862295125827203e-21,5.439323130128019e-20,2.8131260598333827e-14,4.04766761974541e-11,8.237932889490558e-16,2.7509302518820214e-22,1.2882489839553043e-20,8.252580091117753e-18,9.115379334176976e-23,1.1083943483632088e-32,2.8374380140103624e-19,0.003830093043457756,3.831315366617819e-09,5.718840368249124e-24
1.4663732877464587e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003356279596734214,0.4515389311444314,9.346571766236016e-13,0.4530702617339072,8.663481868627391e-16,2.071328477349985e-19,2.0837816755632006e-16,7.518225788321747e-18,-9.644437291012468e-29,7.386742821435452e-06,9.627698440307836e-13,2.607663220791508e-21,5.538572856444073e-20,2.8138651461248745e-14,4.0381250510223973e-11,8.241451842753499e-16,2.7450135524582967e-22,1.2863098333984099e-20,8.266485627437956e-18,8.894208284101132e-23,1.1072267553290121e-32,2.850420749516063e-19,0.00383035056578961,3.840261069459334e-09,5.711771026284678e-24
1.4738602414016802e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033518280330367304,0.4515389361591044,9.399043329570606e-13,0.4530700341370688,8.667222091524558e-16,2.077213040179932e-19,2.0846859751101873e-16,7.549054066551106e-18,-9.591708331800553e-29,7.3766973958080245e-06,9.680236173794235e-13,3.286145402673541e-21,5.4042706685879746e-20,2.814528107612022e-14,4.0297054435173075e-11,8.244608987724515e-16,2.739792366001057e-22,1.284595856902199e-20,8.27894503678067e-18,8.774688410865249e-23,1.1062006914293313e-32,2.862106610699289e-19,0.003830578162706886,3.8483008334440056e-09,5.7055392206892084e-24
1.4813471950569017e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003347452328827502,0.4515389410883725,9.451518191028597e-13,0.45306981041861444,8.670964185377772e-16,2.0830919092934023e-19,2.0855878443392352e-16,7.579888296983616e-18,-9.539118180256593e-29,7.366822801214515e-06,9.732777001094606e-13,2.2725387718854313e-21,5.3214109377889256e-20,2.8151890238760673e-14,4.0214421844972565e-11,8.247756917990109e-16,2.734667440087084e-22,1.2829109362340244e-20,8.291347179597285e-18,9.042843810692005e-23,1.10519766440148e-32,2.8737947134604265e-19,0.0038308018812387382,3.8563300176301356e-09,5.69942886446695e-24
1.4880854533466008e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003343577907451838,0.4515389454529803,9.498748338453923e-13,0.4530696123293633,8.674298983317102e-16,2.0883781246208335e-19,2.0863974855277705e-16,7.607643870241223e-18,-9.491780858868544e-29,7.358079150939644e-06,9.780066347311717e-13,3.138462369365123e-21,5.316696458121565e-20,2.8157821420755013e-14,4.01413622590822e-11,8.250582314422822e-16,2.7301356280808353e-22,1.2814189147407923e-20,8.302469336991472e-18,8.809236364403587e-23,1.1043143012370688e-32,2.884315799838574e-19,0.0038309999705581363,3.863547386649816e-09,5.6940316030104805e-24
1.4948237116363e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033397628161044665,0.45153894975078496,9.545981069166564e-13,0.4530694172734203,8.677627482782984e-16,2.093659915022564e-19,2.0872052260328605e-16,7.635403163434485e-18,-9.444384190103041e-29,7.349469123488125e-06,9.82735811909081e-13,3.881090294257208e-21,5.3098349175275333e-20,2.8163736813810944e-14,4.006951932479775e-11,8.253400501017187e-16,2.725678744296543e-22,1.2799496249768173e-20,8.313549649643354e-18,8.69597267584658e-23,1.1034489791949262e-32,2.894838284105861e-19,0.0038311950265682484,3.870756461076106e-09,5.68872943163433e-24
1.501561969925999e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033360060812237616,0.45153895398287924,9.593216342493467e-13,0.45306922520101445,8.680975431052931e-16,2.0989373668743275e-19,2.0880110970790237e-16,7.663164206152871e-18,-9.396767652216063e-29,7.340990533162062e-06,9.874652279311574e-13,1.4195555827846707e-21,5.35271664259923e-20,2.8169636773589247e-14,3.999887026501202e-11,8.256211594660635e-16,2.7212954124360675e-22,1.2785026971465197e-20,8.324584437577008e-18,9.342865926236175e-23,1.102601413257987e-32,2.9053614189452816e-19,0.0038313870990399498,3.877957367851639e-09,5.683520838056034e-24
1.5083002282156982e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003332306747123893,0.4515389581503358,9.640454118447628e-13,0.4530690360632889,8.684296297301859e-16,2.104210565182757e-19,2.0888151293161889e-16,7.69092969556084e-18,-9.349022951257661e-29,7.332641234232442e-06,9.92194879146209e-13,1.739924529959557e-21,5.313294870504392e-20,2.817552164797489e-14,3.9929392795536317e-11,8.259015710074055e-16,2.7169842081589662e-22,1.2770777681592683e-20,8.335587809777713e-18,9.125380988825625e-23,1.1017713234261626e-32,2.9158862271976035e-19,0.003831576236830346,3.885150231838092e-09,5.6784043368434446e-24
1.5150384865053974e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033286638756105044,0.451538962254208,9.687694357715134e-13,0.4530688498122804,8.687581855130287e-16,2.1094795936095613e-19,2.0896173528323576e-16,7.718702435616532e-18,-9.301402660963839e-29,7.324419120082742e-06,9.969247619627687e-13,5.7379995200813455e-21,5.185482212402883e-20,2.818139177725994e-14,3.9861065112846673e-11,8.261812959860477e-16,2.7127438225885756e-22,1.2756744814855244e-20,8.346556169665262e-18,8.177459609928768e-23,1.1009584346078293e-32,2.926413772204128e-19,0.003831762487902415,3.892335175854429e-09,5.6733784688586134e-24
1.5217767447950965e-07,0.002719578564615631,0.0915567593028733,0.0,0.000332507654560939,0.4515389662955297,9.73493702164254e-13,0.4530686664009014,8.690908054609374e-16,2.114744534495084e-19,2.090417797165469e-16,7.746477431858009e-18,-9.253645270815035e-29,7.3163221223803594e-06,1.0016548728480053e-12,1.9785093521914565e-21,5.3545116398209116e-20,2.8187247494323544e-14,3.979386588227111e-11,8.264603454548222e-16,2.708573047520154e-22,1.2742924870184361e-20,8.3574665763174e-18,9.375931121925281e-23,1.1001624765158198e-32,2.9369421597863434e-19,0.0038319458993439815,3.8995123207140545e-09,5.6684418007193096e-24
1.5285150030847956e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003321543852801676,0.45153897027531625,9.782182072224474e-13,0.45306848578292036,8.69423748817357e-16,2.1200054688814619e-19,2.0912164913152982e-16,7.774254163183505e-18,-9.205460780399094e-29,7.308348210265254e-06,1.006385208326655e-12,-2.243098846388504e-21,5.466099370603559e-20,2.8193089124799244e-14,3.972777422639717e-11,8.267387302648038e-16,2.704470487601445e-22,1.2729314409433737e-20,8.368345607210663e-18,1.0180412442265158e-22,1.0993831835827977e-32,2.9474711922706897e-19,0.003832126517386368,3.9066817852614375e-09,5.663592924269044e-24
1.5352532613744948e-07,0.002719578564615631,0.0915567593028733,0.0,0.00033180649092698735,0.45153897419456474,9.829429472091523e-13,0.4530683079129445,8.697474545304775e-16,2.125262476535169e-19,2.0920134637547501e-16,7.802044828362119e-18,-9.157720079686565e-29,7.300495389563852e-06,1.011115764979978e-12,7.952778361248952e-21,4.9895536634704605e-20,2.8198916987233528e-14,3.966276971384476e-11,8.270164610687775e-16,2.7004348177452603e-22,1.2715910056058833e-20,8.379213741397838e-18,7.339177887580148e-23,1.0986202948638273e-32,2.958005495942469e-19,0.003832304387422492,3.913843686407801e-09,5.6588304560635156e-24
1.541991519664194e-07,0.002719578564615631,0.0915567593028733,0.0,0.000331463884315073,0.451538978054254,9.876679184498346e-13,0.45306813274640156,8.700751242857183e-16,2.1305156359694723e-19,2.0928087424410154e-16,7.82984114343268e-18,-9.110222872842423e-29,7.29276170201177e-06,1.0158465394447307e-12,7.68908935463806e-21,5.093553792581847e-20,2.820473139326251e-14,3.959883234828436e-11,8.272935483263851e-16,2.6964650953775855e-22,1.2702708493765115e-20,8.390007124626094e-18,8.158735743821985e-23,1.0978735539203719e-32,2.968541929096509e-19,0.003832479554024603,3.920998139166245e-09,5.654153036865752e-24
1.548729777953893e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003311264798298584,0.4515389818553457,9.923931173312105e-13,0.45306796023952295,8.704133195063399e-16,2.135765024466196e-19,2.093602354826308e-16,7.857625050388962e-18,-9.061225626944519e-29,7.285145224502431e-06,1.0205775284121643e-12,-1.082157768133832e-20,5.901820711580007e-20,2.82105326477716e-14,3.953594255780756e-11,8.275700023075077e-16,2.6925600370073735e-22,1.2689706465339277e-20,8.400742860376029e-18,1.286332458560115e-22,1.097142708750536e-32,2.979073643261334e-19,0.0038326520609614795,3.92814525668595e-09,5.649559331154677e-24
1.5554680362435922e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003307941933956529,0.4515389855987839,9.971185403001078e-13,0.45306779034932626,8.707340337347949e-16,2.1410107180966929e-19,2.0943943278687118e-16,7.885428770306035e-18,-9.012630449966441e-29,7.277644068361936e-06,1.0253087286270493e-12,4.012591331358378e-21,5.056920340492788e-20,2.8216321049023848e-14,3.947408118455275e-11,8.278458330959782e-16,2.6887180282004123e-22,1.2676900771489443e-20,8.411526369330972e-18,7.625980033090241e-23,1.096427511725829e-32,2.9896128581015985e-19,0.0038328219512152643,3.935285150285776e-09,5.645048026647232e-24
1.5622062945332913e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003304669424436239,0.451538989285496,1.0018441838623605e-12,0.4530676230335998,8.710468607750554e-16,2.1462527917429538e-19,2.0951846880423417e-16,7.913265771677553e-18,-8.966606233057037e-29,7.270256378632149e-06,1.030040136886712e-12,2.6765906352221268e-20,4.1431229206070414e-20,2.8222096888826596e-14,3.941322947464377e-11,8.281210505931175e-16,2.6849384395144894e-22,1.266428826947581e-20,8.42223927427575e-18,2.9450534804290146e-23,1.095727719446481e-32,3.000164681440882e-19,0.003832989266997819,3.942417929487064e-09,5.6406178338329596e-24
1.5689445528229905e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003301446458804389,0.4515389929163928,1.0065700445817203e-12,0.453067458250886,8.713952581403681e-16,2.151491319118751e-19,2.0959734613471927e-16,7.941059871229532e-18,-8.917294141736477e-29,7.2629803333608406e-06,1.034771750040087e-12,-1.8286008964423604e-20,6.388178291706558e-20,2.8227860452713406e-14,3.935336906836968e-11,8.283956645235744e-16,2.681220551140355e-22,1.2651865871996438e-20,8.4327835312337e-18,1.6589662651020836e-22,1.0950430926529505e-32,3.0107002210385862e-19,0.0038331540497667216,3.949543702045836e-09,5.636267485512713e-24
1.5756828111126896e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003298272240578662,0.45153899649236917,1.0112961190787917e-12,0.4530672959604662,8.717286377659169e-16,2.15672637278862e-19,2.0967606733193467e-16,7.968843962767052e-18,-8.864967405326871e-29,7.255814142939157e-06,1.039503564986806e-12,-2.6174738950814896e-20,6.355095419459797e-20,2.8233612020027496e-14,3.929448199064826e-11,8.286696844371212e-16,2.6775619839706095e-22,1.263963054635063e-20,8.443463090539849e-18,1.4807286382370116e-22,1.0943733962556219e-32,3.0212319516910033e-19,0.003833316340240844,3.956662573984264e-09,5.63199573635498e-24
1.5824210694023887e-07,0.002719578564615631,0.0915567593028733,0.0,0.0003295145987430341,0.45153900001430386,1.0160224040299944e-12,0.45306713612234445,8.720049052989492e-16,2.1619580241871256e-19,2.0975463490407645e-16,7.996750047686466e-18,-8.821734897974918e-29,7.248756049447803e-06,1.0442355786763066e-12,6.409140996563108e-20,2.1551642573957722e-20,2.8239351864040484e-14,3.9236550641727356e-11,8.289431197113535e-16,2.673961936254678e-22,1.262757931301719e-20,8.454215173448018e-18,-9.768982822449655e-23,1.0937183991774431e-32,3.0318099343411765e-19,0.0038334761784155763,3.963774649621563e-09,5.62780136246688e-24
