Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55),SX(162)
5.620383820190504e-14,0.0007926750507772021,0.0,0.0,0.0021555190754544025,0.7999996304283691,0.09999992908452944,0.09999999985581562,5.871521194475055e-25,1.258281450505247e-33,5.4354841726298754e-30,5.102838729589979e-60,2.2818378713524118e-66,2.3286276104947603e-07,-7.438193789666641e-20,-1.8175364870506854e-19,2.103659602868386e-28,7.09041396466936e-08,1.4418439170639275e-10,1.3332060339354661e-14,4.390497875690523e-25,1.1070568250886089e-28,1.7478715721966317e-41,3.0339308729952232e-53,1.9183040507503076e-51,4.0836301671815796e-68,2.531402435841415e-07,1.1317583216528563e-11,8.613001048186447e-25,7.343584179327257e-38,3.033931384395753e-53,2.2781286340344644e-76,4.28958910181958e-57,3.1615623985937462e-65,1.0597421268857716e-75,2.948295683386217e-84,2.584356470469321e-92,1.3948627951788093e-52,2.53443335052323e-32,1.3638917142510664e-88,1.3657724468267522e-60,9.646431818330689e-90
5.701272899775452e-14,0.0007926750507772021,0.0,0.0,0.0021555110670297205,0.7999996251104389,0.09999992806990744,0.09999999985519435,5.266491531479504e-25,1.3492640419241832e-33,5.745531919400907e-30,5.795566148290476e-60,2.662264257683514e-66,2.3621326403985904e-07,-8.331805055546843e-20,1.7922608510138172e-20,2.1386168693491025e-28,7.191860400464661e-08,1.4480566207103784e-10,1.3889013352482577e-14,4.507741161910756e-25,1.1383696377644055e-28,1.9016486812272468e-41,3.3482650137129055e-53,2.082068732863325e-51,4.7052601663599075e-68,2.567829220035937e-07,1.1474669122171929e-11,8.862681217921746e-25,7.87405549951323e-38,3.348265594519797e-53,2.693346398803322e-76,4.793023806045485e-57,3.584781775285668e-65,1.21943860718737e-75,3.4904398767229234e-84,3.102884185406136e-92,1.5164463611786778e-52,2.679312796873953e-32,1.6339682059177114e-88,1.5481962949594066e-60,1.1570642831216747e-89
5.7821619793604e-14,0.0007926750507772021,0.0,0.0,0.002155503058832879,0.7999996197925364,0.09999992705545503,0.09999999985459111,4.608305400777444e-25,1.445372114602526e-33,6.067781958041273e-30,6.570425925275926e-60,3.099253534282169e-66,2.3956374209780205e-07,-8.287938509816757e-20,2.201883450102334e-19,2.129104693008903e-28,7.29328989226616e-08,1.4540890140038222e-10,1.446052948911501e-14,4.626264783200675e-25,1.1700967243110945e-28,2.0664601625037632e-41,3.6899674880172253e-53,2.257187407548066e-51,5.410620388467333e-68,2.604255851330643e-07,1.1631594478821893e-11,9.115928188713336e-25,8.434520860598601e-38,3.689968146457453e-53,3.1765717336537217e-76,5.346908782510815e-57,4.057278998165746e-65,1.400455071743236e-75,4.122523106815842e-84,3.7160117559661417e-92,1.6466987193565787e-52,2.830198718449049e-32,1.9524219507355835e-88,1.7518151133782035e-60,1.38424586440828e-89
5.863051058945347e-14,0.0007926750507772021,0.0,0.0,0.0021554950508633256,0.7999996144746617,0.09999992604117218,0.09999999985400537,5.350669173854602e-25,1.5468140758223606e-33,6.402672354439821e-30,7.435782512196898e-60,3.60022257854813e-66,2.4291419523028737e-07,-6.714629801086655e-20,6.548114570760755e-20,2.5901546223262698e-28,7.394702442902304e-08,1.459946328429009e-10,1.504675872895812e-14,4.746059457992518e-25,1.2023858873719002e-28,2.2429229063837097e-41,4.0609798089660666e-53,2.4442329471382885e-51,6.209562040657751e-68,2.640682329729454e-07,1.1788359449943e-11,9.372741933950052e-25,9.026123733705175e-38,4.060980554104235e-53,3.7377201756461766e-76,5.95547596507853e-57,4.5839545602112164e-65,1.6052807035908798e-75,4.857811729105921e-84,4.439303587481889e-92,1.7860813874220634e-52,2.9872469474224333e-32,2.3270287092622886e-88,1.978731864442171e-60,1.651830801845231e-89
5.943940138530295e-14,0.0007926750507772021,0.0,0.0,0.002155487043120524,0.7999996091568148,0.09999992502705886,0.09999999985343666,6.111365867998729e-25,1.6538035664783218e-33,6.751529485195214e-30,8.40071581182657e-60,4.1734335875807354e-66,2.462646234300646e-07,-5.785893184686782e-20,-8.488105218567634e-20,3.0792841361694787e-28,7.496098055069336e-08,1.4656336368892344e-10,1.564784976373727e-14,4.867115971834462e-25,1.2350935237727187e-28,2.431678693127615e-41,4.463350591535793e-53,2.643786391545906e-51,7.112931731767162e-68,2.677108655236284e-07,1.1944964198833342e-11,9.633122427021696e-25,9.65010066652717e-38,4.46335143334577e-53,4.387978421774758e-76,6.623240484815311e-57,5.170116810234643e-65,1.8366545703483762e-75,5.711653061257399e-84,5.2906282353364015e-92,1.9350655895924207e-52,3.150614905703724e-32,2.766674158472507e-88,2.2312232162398372e-60,1.9662769957868437e-89
6.024829218115243e-14,0.0007926750507772021,0.0,0.0,0.0021554790356039496,0.7999996038389956,0.09999992401311504,0.09999999985288444,6.137162922993408e-25,1.7665595089749334e-33,7.115057491763748e-30,9.475071069441003e-60,4.828076441589863e-66,2.496150266921937e-07,-6.306228741624439e-20,-3.840837300452172e-20,3.137444980617056e-28,7.597476731463642e-08,1.4711558666982005e-10,1.6263950007667457e-14,4.989425176901801e-25,1.268141297844761e-28,2.6333948129908307e-41,4.899239802526486e-53,2.856505248292929e-51,8.132656120455947e-68,2.7135348278550335e-07,1.2101408888624722e-11,9.897069641312892e-25,1.0307814604094065e-37,4.899240751968022e-53,5.139945819064474e-76,7.355010738304539e-57,5.8215089368184115e-65,2.0975867603304869e-75,6.701259885640406e-84,6.290477464823758e-92,2.0941764271390353e-52,3.320461591285462e-32,3.281493156734279e-88,2.511751071044158e-60,2.3349611199860122e-89
6.10571829770019e-14,0.0007926750507772021,0.0,0.0,0.002155471028313098,0.7999995985212042,0.09999992299934067,0.09999999985234824,6.115655760261916e-25,1.885306159026606e-33,7.492742424705105e-30,1.0669516442368094e-59,5.574366213779808e-66,2.529654050222381e-07,-6.988319406925268e-20,2.2247512327550443e-20,2.9906407048491738e-28,7.69883847489506e-08,1.4765178062440796e-10,1.6895205608859395e-14,5.112977991472132e-25,1.3015998349637503e-28,2.84876475087275e-41,5.3709235227720035e-53,3.0830899659232473e-51,9.281841171423612e-68,2.7499608475895994e-07,1.2257693682282838e-11,1.0164583550205942e-24,1.100065185884427e-37,5.370924591873116e-53,6.007804315510763e-76,8.155913743634736e-57,6.544339906873313e-65,2.3913831591642064e-75,7.845695734208568e-84,7.462307942936622e-92,2.2639719741593236e-52,3.4969475634389373e-32,3.883038801924981e-88,2.822975808948137e-60,2.766304836502603e-89
6.186607377285138e-14,0.0007926750507772021,0.0,0.0,0.0021554630212474745,0.7999995932034405,0.09999992198573576,0.09999999985182761,6.201870372269033e-25,2.0102731416032193e-33,7.884102632935436e-30,1.199558633085845e-59,6.42361886840534e-66,2.563157584253773e-07,-6.997837610587814e-20,4.882783271186515e-20,2.9422083567743204e-28,7.800183288186011e-08,1.481724103241796e-10,1.754176145728202e-14,5.2377653995619775e-25,1.33548518563386e-28,3.078508673851721e-41,5.880797405717693e-53,3.324228216426379e-51,1.0574848010292043e-67,2.7863867144438684e-07,1.2413818742607425e-11,1.0435664127087917e-24,1.172994434146496e-37,5.880798607661394e-53,7.007452078193327e-76,9.031411287507041e-57,7.345308323807315e-65,2.72166437870392e-75,9.166432384252721e-84,8.832802920367006e-92,2.4450075712602167e-52,3.6802349323908127e-32,4.5844177817549e-88,3.167766222975802e-60,3.269876024890493e-89
6.267496456870086e-14,0.0007926750507772021,0.0,0.0,0.0021554550144065993,0.7999995878857046,0.09999992097230027,0.09999999985132212,6.549884499522031e-25,2.1416955024356012e-33,8.290017054002597e-30,1.3465745176733017e-59,7.388364076623591e-66,2.596660869013459e-07,-6.625119167947339e-20,8.050234308762824e-21,2.9927866514596643e-28,7.901511174079116e-08,1.486779270478411e-10,1.8203761196146587e-14,5.363778450399039e-25,1.3698117422782757e-28,3.323374135378983e-41,6.431381703902641e-53,3.580606146554389e-51,1.2027405246771126e-67,2.822812428421717e-07,1.2569784232232433e-11,1.071031134535045e-24,1.24970140033738e-37,6.431383053120031e-53,8.156703502056456e-76,9.987310235109908e-57,8.231637393335572e-65,3.0923937830180267e-75,1.068799233728115e-83,1.0432334882978661e-91,2.6378430058042613e-52,3.870487344512358e-32,5.400494851133768e-88,3.5492141114616325e-60,3.856541780642372e-89
6.348385536455034e-14,0.0007926750507772021,0.0,0.0,0.002155447007790004,0.7999995825679964,0.09999991995903418,0.09999999985083126,6.741220461186485e-25,2.2798137577678693e-33,8.711102203237981e-30,1.5093452986961682e-59,8.482463918525317e-66,2.630163904487605e-07,-6.392239523348199e-20,7.792575365612804e-21,3.044047580879315e-28,8.0028221353167e-08,1.4916876887518563e-10,1.888134723292296e-14,5.491008257908056e-25,1.4045355606896563e-28,3.5841367690237275e-41,7.025326290267063e-53,3.8529494007769733e-51,1.3656726056822346e-67,2.8592379895270144e-07,1.2725590313626219e-11,1.0988525178385398e-24,1.3303249578578985e-37,7.0253278025370085e-53,9.475502439996171e-76,1.1029776941639265e-56,9.211110185145703e-65,3.50790669454586e-75,1.2437827301944944e-83,1.2295481078901036e-91,2.8430689836319724e-52,4.067869967973179e-32,6.348113122874033e-88,3.9706492021285714e-60,4.538633576312108e-89
6.429274616039981e-14,0.0007926750507772021,0.0,0.0,0.002155439001397235,0.7999995772503158,0.09999991894593745,0.09999999985035465,7.0475178108364085e-25,2.4248739386553045e-33,9.14809763465349e-30,1.6893228667718942e-59,9.721231175263996e-66,2.6636666906745004e-07,-6.413457638189972e-20,-1.5989066826300016e-20,3.035964360098201e-28,8.104116174638392e-08,1.4964536136568104e-10,1.957466074920238e-14,5.619446000251866e-25,1.439683226772174e-28,3.86160092319894e-41,7.665415339797972e-53,4.142020990172386e-51,1.5481623536806364e-67,2.8956633977636263e-07,1.2881237149091709e-11,1.1270305599583115e-24,1.4150117890194679e-37,7.665417032353105e-53,1.0986138314987248e-75,1.2165357886917565e-56,1.0292103436539998e-64,3.9729391602512484e-75,1.444673371686974e-83,1.446153027747808e-91,3.0613060208876212e-52,4.2725494799160735e-32,7.446320005131946e-88,4.4356535074749046e-60,5.33011710391918e-89
6.510163695624929e-14,0.0007926750507772021,0.0,0.0,0.002155430995227851,0.799999571932663,0.09999991793301005,0.09999999984989191,7.071059423315807e-25,2.577127633681085e-33,9.600606910316104e-30,1.888071544429246e-59,1.1121554693735127e-65,2.697169227591176e-07,-6.443042045250702e-20,2.929295260299875e-20,3.022713343443061e-28,8.205393294830697e-08,1.5010811757966434e-10,2.0283841710249546e-14,5.749082919388572e-25,1.4752140590915076e-28,4.156600287222491e-41,8.354572021869008e-53,4.448611668730482e-51,1.7522631614602023e-67,2.932088653135404e-07,1.3036724900766558e-11,1.1555652582333908e-24,1.5039115604033816e-37,8.354573913508275e-53,1.2713478029467168e-75,1.3400998845968283e-56,1.1483622608420748e-64,4.492658096000118e-75,1.6748809198755928e-83,1.6975007162364453e-91,3.2931985386921197e-52,4.484694054042608e-32,8.716612714283796e-88,4.9480760944013905e-60,6.246777178943594e-89
6.591052775209877e-14,0.0007926750507772021,0.0,0.0,0.0021554229892814217,0.799999566615038,0.09999991692025197,0.09999999984944259,7.488143195758512e-25,2.7368320327370976e-33,1.006957736694993e-29,2.1072751326605935e-59,1.2702037142546849e-65,2.7306715152455076e-07,-6.415013840615467e-20,-2.0327275191309307e-20,3.0072228382589253e-28,8.306653498634982e-08,1.5055743884892714e-10,2.100902887482006e-14,5.879910320616038e-25,1.511195874544222e-28,4.469998543020397e-41,9.095863442012009e-53,4.7735224968983824e-51,1.9802136627299245e-67,2.9685137556461954e-07,1.3192053730623326e-11,1.1844566100029495e-24,1.5971755063841499e-37,9.095865553220282e-53,1.468522299573142e-75,1.4744062144432952e-56,1.279533967480258e-64,5.07269408418927e-75,1.9382627100402415e-83,1.9886285087234389e-91,3.539403805681204e-52,4.704473347853539e-32,1.0183213679279892e-87,5.51204894226151e-60,7.306425415575896e-89
6.671941854794825e-14,0.0007926750507772021,0.0,0.0,0.0021554149835575267,0.7999995612974408,0.09999991590766316,0.09999999984900632,7.356948492188769e-25,2.904249971378852e-33,1.0554277478441368e-29,2.3487444208401065e-59,1.4483144840678838e-65,2.764173553649009e-07,-6.245089793123426e-20,6.109424366554161e-20,3.0317819426235488e-28,8.407896788844343e-08,1.5099371448163566e-10,2.1750359805125047e-14,6.011919572107903e-25,1.547532649660032e-28,4.802690036001471e-41,9.892505789058896e-53,5.117588429568588e-51,2.2344519110204377e-67,3.004938705299841e-07,1.3347223800469631e-11,1.2137046126063046e-24,1.694955822502578e-37,9.892508142134083e-53,1.6932191352066719e-75,1.620234380944053e-56,1.4237633173145465e-64,5.719176710164078e-75,2.2390616555716106e-83,2.3252268028091696e-91,3.800607282212307e-52,4.93205848968617e-32,1.1873376356216573e-87,6.132003786585925e-60,8.529131166408527e-89
6.752830934379772e-14,0.0007926750507772021,0.0,0.0,0.0021554069780557604,0.7999995559798713,0.09999991489524358,0.09999999984858271,8.153752349599698e-25,3.0796499745244663e-33,1.105707935429375e-29,2.6144250388115523e-59,1.648736800825553e-65,2.79767534279648e-07,-6.24081634574136e-20,-7.812494881512409e-20,3.020415434456123e-28,8.509123168156987e-08,1.514173230741924e-10,2.2507970876686922e-14,6.145102104454014e-25,1.5843725846242183e-28,5.155600448973346e-41,1.074786957682302e-52,5.481657193034429e-51,2.517630402592187e-67,3.0413635021001744e-07,1.3502235271948347e-11,1.2433092633828293e-24,1.7974110713942458e-37,1.0747872196011049e-52,1.948862328030313e-75,1.7784094739360099e-56,1.5821629880285585e-64,6.438771994346625e-75,2.5821279234251236e-83,2.7137183634778333e-91,4.077509169954198e-52,5.167622065902831e-32,1.3817719696509573e-87,6.812689663509769e-60,9.937474555147106e-89
6.83372001396472e-14,0.0007926750507772021,0.0,0.0,0.002155398972775728,0.7999995506623295,0.09999991388299324,0.09999999984817141,7.407761879501832e-25,3.263306299175552e-33,1.1575098569677285e-29,2.9064056287944186e-59,1.8739391470462438e-65,2.8311768827074814e-07,-6.006727952441491e-20,1.5214886206785282e-19,3.074993903451788e-28,8.610332639421151e-08,1.51828631310867e-10,2.3281997288000157e-14,6.279449410209593e-25,1.6214654135408685e-28,5.529687474839924e-41,1.1665484952034713e-52,5.86663317444632e-51,2.832631927221666e-67,3.0777881460510213e-07,1.3657088306537747e-11,1.2732705596719493e-24,1.9047000911757238e-37,1.1665487863672687e-52,2.239251007594524e-75,1.949803979088026e-56,1.7559248065160446e-64,7.238721878984076e-75,2.9726413118476442e-83,3.1613366001211186e-91,4.370852944672266e-52,5.411338108321825e-32,1.605059259787069e-87,7.559191097686669e-60,1.1556822704532275e-88
6.914609093549668e-14,0.0007926750507772021,0.0,0.0,0.002155390967717041,0.7999995453448155,0.0999999128709121,0.09999999984777204,9.3352974037704e-25,3.4554989765128455e-33,1.2114458971469403e-29,3.226926387073554e-59,2.1266277088366317e-65,2.8646781733666353e-07,-6.297371826841462e-20,-2.538703633202563e-19,3.0474539520436213e-28,8.711525205240868e-08,1.5222799683108693e-10,2.4072573070098864e-14,6.414953043448992e-25,1.6592359091763955e-28,5.925941492467423e-41,1.2649047100357012e-52,6.273396507128154e-51,3.182586348979705e-67,3.114212637156201e-07,1.3811783065551687e-11,1.3035884988131188e-24,2.0169931926520987e-37,1.264905033302493e-52,2.568594965475721e-75,2.135340124864334e-56,1.9463242645366207e-64,8.126886023614331e-75,3.416758317838502e-83,3.676226005417048e-91,4.6813733716769054e-52,5.663382081791256e-32,1.8610472002026626e-87,8.376947041569993e-60,1.341563198459326e-88
6.995498173134616e-14,0.0007926750507772021,0.0,0.0,0.0021553829628793257,0.7999995400273293,0.09999991185900013,0.09999999984738428,6.42751061987765e-25,3.6565138536305546e-33,1.266476033084438e-29,3.5783880174096163e-59,2.409765907927061e-65,2.898179214819883e-07,-5.564713989619671e-20,4.918841700167365e-19,3.286113542752393e-28,8.812700868646943e-08,1.526157641233035e-10,2.487983109604645e-14,6.551604619322155e-25,1.696925920975384e-28,6.345386249130065e-41,1.3702421775274665e-52,6.702944649928309e-51,3.570888408320555e-67,3.150636975419529e-07,1.3966319710139762e-11,1.334263078145927e-24,2.1344478326853604e-37,1.370242535995605e-52,2.941553107525826e-75,2.335991403028235e-56,2.1547252279481595e-64,9.111786136396066e-75,3.920538048015892e-83,4.2675219565306346e-91,5.009888050421006e-52,5.92393087182808e-32,2.154039821479883e-87,9.271770654926517e-60,1.5545779060017873e-88
7.076387252719563e-14,0.0007926750507772021,0.0,0.0,0.002155374958262217,0.7999995347098706,0.0999999108472573,0.09999999984700776,1.2589209351572296e-24,3.866642634909261e-33,1.324692196802531e-29,3.9633611071484927e-59,2.7265952887767676e-65,2.9316800070050183e-07,-6.84327125907273e-20,-9.188215574981913e-19,3.4435717585517203e-28,8.913859631896424e-08,1.5299227276409062e-10,2.570390309041789e-14,6.689395813611638e-25,1.7359366597558839e-28,6.789079549220492e-41,1.4829650948828115e-52,7.15612865603592e-51,4.001216588804368e-67,3.1870611608448086e-07,1.4120698401287479e-11,1.3652942950099414e-24,2.2572565274356045e-37,1.4829654919080102e-52,3.3632749934862404e-75,2.552785802362939e-56,2.3825848655503293e-64,1.0202652948464745e-74,4.492260097022412e-83,4.945503515706337e-91,5.357127428332621e-52,6.193162772327685e-32,2.4888450230743097e-87,1.0249869942247135e-59,1.7982922955019618e-88
7.149187424346016e-14,0.0007926750507772021,0.0,0.0,0.0021553677542951446,0.7999995299241817,0.09999990993683333,0.09999999984667828,1.0637386922705958e-24,4.063797242399463e-33,1.378195888548563e-29,4.340773193553764e-59,3.0434936535803652e-65,2.961830506881963e-07,-9.459780050230703e-20,-3.588262473378961e-19,3.5032053010841435e-28,9.00488807194027e-08,1.5332177000817262e-10,2.6460051690524356e-14,6.814375435527359e-25,1.7706309709484728e-28,7.210041104211691e-41,1.5910804762048189e-52,7.585309245396137e-51,4.4277545206245426e-67,3.219842797054173e-07,1.4259504306038318e-11,1.3935273130777743e-24,2.3725361702563153e-37,1.5910809110291717e-52,3.7892503183458904e-75,2.7626038516876997e-56,2.605587565462307e-64,1.12833382340314e-74,5.070844237614209e-83,5.63941345092734e-91,5.6865232538831084e-52,6.4430441377464e-32,2.8303872325379555e-87,1.1206859857533552e-59,2.0472022382452263e-88
7.214707578809823e-14,0.0007926750507772021,0.0,0.0,0.0021553612708771065,0.7999995256170808,0.09999990911756887,0.09999999984638908,9.243457328746429e-25,4.247937042402789e-33,1.427457579899573e-29,4.707323243334366e-59,3.3568084025386836e-65,2.9889657841957643e-07,-1.0591703047704324e-19,4.039689590911623e-20,3.506242419764267e-28,9.086801967586164e-08,1.536109363646878e-10,2.7152398414190295e-14,6.92763566974946e-25,1.8021754916355645e-28,7.607135121569221e-41,1.694056913950496e-52,7.989437493471579e-51,4.846088261591247e-67,3.24934616379953e-07,1.4384320437840055e-11,1.4191840152156549e-24,2.480238308077993e-37,1.6940573854855897e-52,4.214098840539612e-75,2.964062186453674e-56,2.8218407936723097e-64,1.2342746802171281e-74,5.648941695171164e-83,6.339660915511654e-91,5.9971633750904686e-52,6.674184358705788e-32,3.1740307054796354e-87,1.2134653473386517e-59,2.2979066066699285e-88
7.28022773327363e-14,0.0007926750507772021,0.0,0.0,0.002155354787603189,0.7999995213099981,0.09999990829841533,0.09999999984610673,9.568275382081428e-25,4.438594605588591e-33,1.4779873723296473e-29,5.101041671866333e-59,3.699026321571851e-65,3.0161008980149007e-07,-1.0823590838284851e-19,1.2623016608586762e-20,3.48695391556772e-28,9.168704780119774e-08,1.5389328127249806e-10,2.785600726538693e-14,7.041629003977407e-25,1.8341611304439187e-28,8.022135075956277e-41,1.802658598986019e-52,8.410988500053167e-51,5.299576863035514e-67,3.2788494302745946e-07,1.4509033222088116e-11,1.4450747025077032e-24,2.591770708224758e-37,1.802659109952282e-52,4.681955418040535e-75,3.178135790562016e-56,3.053786918478763e-64,1.3490693040639478e-74,6.2867919127119704e-83,7.11935880069207e-91,6.3216742060134975e-52,6.911343147783389e-32,3.5555950425321205e-87,1.31295343232672e-59,2.5765528098482067e-88
7.345747887737436e-14,0.0007926750507772021,0.0,0.0,0.0021553483044732193,0.7999995170029336,0.09999990747937271,0.09999999984583106,9.231081263810734e-25,4.635936338007074e-33,1.5295666030454362e-29,5.523664281000824e-59,4.072505709948559e-65,3.0432358483436715e-07,-1.0255202524602046e-19,1.3313653255637024e-19,3.5235611010862453e-28,9.250596511073646e-08,1.5416896490032558e-10,2.857094609219789e-14,7.156351128434544e-25,1.8663462684900943e-28,8.455671350654528e-41,1.9171366230607675e-52,8.850484065875994e-51,5.790810668970214e-67,3.3083525964813783e-07,1.4633642744023675e-11,1.471199373540331e-24,2.707216404458658e-37,1.917137176352403e-52,5.196707031972705e-75,3.4054852635834086e-56,3.302402917768588e-64,1.4733669496452729e-74,6.989813821617821e-83,7.986654916066302e-91,6.6605040750671535e-52,7.154617898161274e-32,3.9788436360510312e-87,1.4195654881087052e-59,2.885946580040103e-88
7.411268042201243e-14,0.0007926750507772021,0.0,0.0,0.002155341821487023,0.7999995126958873,0.09999990666044095,0.09999999984556188,1.0534214214188484e-24,4.840131283354704e-33,1.5827756463498617e-29,5.9770220015066315e-59,4.479775881122687e-65,3.0703706351653304e-07,-1.0345771286643898e-19,-1.3143980814796613e-19,3.498591861718659e-28,9.33247716181561e-08,1.5443814468319667e-10,2.9297282258613055e-14,7.271797759006275e-25,1.8989605263257453e-28,8.908390576546042e-41,2.0377509495340696e-52,9.308467782908107e-51,6.322546822282791e-67,3.33785566242189e-07,1.4758149088816522e-11,1.4975580268998821e-24,2.8266804370426678e-37,2.037751548228577e-52,5.762554514545164e-75,3.6467980819149513e-56,3.5687173050940314e-64,1.6078585080571214e-74,7.764389035607897e-83,8.950482807737193e-91,7.014118635861509e-52,7.404106595325136e-32,4.4478806715704035e-87,1.5337385268260394e-59,3.229150839516955e-88
7.47678819666505e-14,0.0007926750507772021,0.0,0.0,0.002155335338644432,0.7999995083888592,0.0999999058416201,0.09999999984529907,9.344246956484857e-25,5.051351110623096e-33,1.6368950184676966e-29,6.463043981135539e-59,4.923545401995998e-65,3.0975052585022746e-07,-9.772412096807646e-20,1.9547683331990907e-19,3.5631385136070643e-28,9.414346733955495e-08,1.5470097281048874e-10,3.003508265286537e-14,7.387964636818722e-25,1.9315878812262644e-28,9.380955729736518e-41,2.1647705429717933e-52,9.785584059666269e-51,6.897716900226681e-67,3.3673586280981385e-07,1.488255234156583e-11,1.5241506611727508e-24,2.950253210727886e-37,2.1647711903398017e-52,6.384032040458708e-75,3.902790256562547e-56,3.853811794786603e-64,1.7532784049366859e-74,8.6165447408313e-83,1.002057882955512e-90,7.383052214890932e-52,7.65990780659808e-32,4.967171963133508e-87,1.6559320172287514e-59,3.609502148586898e-88
7.542308351128857e-14,0.0007926750507772021,0.0,0.0,0.002155328855945282,0.7999995040818494,0.0999999050229101,0.09999999984504243,1.1760912539451654e-24,5.269770116116875e-33,1.6930779059017432e-29,6.983761467840152e-59,5.406712186479054e-65,3.1246397183299426e-07,-1.0619449517110076e-19,-3.251149777659137e-19,3.5082228053286323e-28,9.496205228742143e-08,1.5495760030147387e-10,3.078441369284816e-14,7.5048475279710325e-25,1.9648408963213392e-28,9.874046316136007e-41,2.2984735546912964e-52,1.0282376620996418e-50,7.51943564011224e-67,3.3968614935121274e-07,1.5006852587300575e-11,1.5509772749452693e-24,3.078058157780576e-37,2.2984742542067792e-52,7.066029084822392e-75,4.174207815870482e-56,4.158823325076078e-64,1.9104067702676224e-74,9.554105481608446e-83,1.1207602880438971e-90,7.767777857210141e-52,7.922120674284979e-32,5.541571109945556e-87,1.7866287222283176e-59,4.0306309553075744e-88
7.607828505592664e-14,0.0007926750507772021,0.0,0.0,0.00215532237338941,0.7999994997748577,0.09999990420431094,0.09999999984479185,1.2004444566095699e-24,5.495565245211664e-33,1.750607625154275e-29,7.541312934218262e-59,5.932376552885188e-65,3.1517740146608633e-07,-1.2447058730677248e-19,-3.0686757513348936e-19,3.4210702906979486e-28,9.578052647815765e-08,1.552081717977228e-10,3.154534132768328e-14,7.622442223470349e-25,1.9981350660642956e-28,1.0388358682737273e-40,2.439147591286094e-52,1.079959776014808e-50,8.191011375327853e-67,3.4263642586658597e-07,1.5131049910979316e-11,1.5780378668037726e-24,3.210214390766681e-37,2.4391483466371053e-52,7.81381624292729e-75,4.461827578312946e-56,4.484946566746613e-64,2.0800720343164834e-74,1.058421274070553e-82,1.2523172580180932e-90,8.168907212966351e-52,8.190844913481083e-32,6.1763547667783055e-87,1.9263357558755472e-59,4.4964883008754354e-88
7.673348660056471e-14,0.0007926750507772021,0.0,0.0,0.0021553158909766597,0.7999994954678841,0.09999990338582264,0.09999999984454717,1.2895086784513772e-24,5.72891606857894e-33,1.8097984537569377e-29,8.137946120984439e-59,6.50384724464969e-65,3.1789081474990144e-07,-1.5123340904226738e-19,-4.312559474319071e-19,3.2828041653568965e-28,9.659888992561709e-08,1.5545283060933912e-10,3.2317931047574025e-14,7.740744538727723e-25,2.031755667721724e-28,1.0924606022914326e-40,2.587089775938137e-52,1.1338000273408732e-50,8.915953137542352e-67,3.455866923561336e-07,1.5255144397491303e-11,1.6053324353346295e-24,3.3468447338175752e-37,2.5870905910377457e-52,8.633064825554436e-75,4.7664609904576075e-56,4.833435550207084e-64,2.2631526919309803e-74,1.1715280406438483e-82,1.3979933331833741e-90,8.587056815095257e-52,8.466180799815022e-32,6.877235922763108e-87,2.0755851416519974e-59,5.011357623432067e-88
7.738868814520278e-14,0.0007926750507772021,0.0,0.0,0.0021553094087068763,0.7999994911609287,0.09999990256744512,0.0999999998443083,1.2201144291754012e-24,5.9700048477299215e-33,1.870091061659449e-29,8.776026380216027e-59,7.124662442641972e-65,3.206042116864146e-07,-1.7201055917090991e-19,-1.8222464443724213e-19,3.1913486096950668e-28,9.741714264531441e-08,1.5569171544800006e-10,3.310224787728435e-14,7.859750313923983e-25,2.0654795959571233e-28,1.148351898167872e-40,2.742607219304313e-52,1.189824106646116e-50,9.697985344502685e-67,3.485369488200554e-07,1.537913613165507e-11,1.6328609791243262e-24,3.488051294298204e-37,2.7426080983023754e-52,9.529882316340023e-75,5.088954040681625e-56,5.20560748436169e-64,2.4605809575491666e-74,1.2955708803839744e-82,1.5591626817088466e-90,9.022785836512035e-52,8.748229177176181e-32,7.650424474675167e-87,2.2349354180525783e-59,5.579899213274333e-88
7.804388968984085e-14,0.0007926750507772021,0.0,0.0,0.0021553029265799083,0.7999994868539916,0.09999990174917844,0.09999999984407507,1.2728782127829741e-24,6.219016499382928e-33,1.931883564683541e-29,9.458037996584669e-59,7.798594353018631e-65,3.233175922756128e-07,-1.8926344681709908e-19,-2.3219643621680306e-19,3.10190529018327e-28,9.823528465103974e-08,1.5592496297614467e-10,3.3898356387924646e-14,7.979455413400495e-25,2.0995898896570173e-28,1.2065845581008775e-40,2.906017026830264e-52,1.2480929012815332e-50,1.0541054604084308e-66,3.5148719525855106e-07,1.5503025198219852e-11,1.6606234967594146e-24,3.633939245916017e-37,2.906017974125328e-52,1.051083248464085e-74,5.430185920507714e-56,5.6028441233118534e-64,2.6733444542590756e-74,1.431533265150699e-82,1.737318771632935e-90,9.476626457223276e-52,9.037091443084678e-32,8.502635759705131e-87,2.4049720922350656e-59,6.207159237767564e-88
