Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31)
2.633025974017022e-09,0.0005360053254522017,0.1557,0.0,0.00030097246917791656,0.6411324151288962,0.2019,2.4770287605825363e-68,4.771170220851578e-41,2.5941431950237757e-33,8.702512459566045e-65,2.070681235816687e-32,-1.8768466809085837e-56,1.7812665129852916e-05,1.0468812064203416e-33,3.7237750849173035e-44,5.542286000595995e-42,8.199179148093237e-35,2.171862976985646e-67,2.6363076987640328e-28,1.880124834805009e-71,4.924243730594397e-73,1.8555701917201053e-31,4.6123733742336784e-36,6.4996524872833935e-77,6.00391249879455e-34,0.0012586785385423236,5.523426462086614e-71,4.199377081344511e-36,1.0537746560416952e-20,1.29599009854993e-24,-8.950012458322045e-21,6.0372261125677305e-77,3.436718117465734e-74,1.1210492358340624e-23,5.0116430505909555e-26
2.644389986121023e-09,0.0005360053254522017,0.1557,0.0,0.0003009435877109052,0.6411323850630593,0.2019,2.548272020999351e-68,4.855662412519348e-41,2.62959686683319e-33,8.945101338126035e-65,2.1008774721800287e-32,-1.80905460317886e-56,1.7810296389950716e-05,1.0621276712827762e-33,3.788135688498718e-44,5.622351302204268e-42,8.311873014454306e-35,2.2328336568661268e-67,2.66398439791292e-28,1.9279857625130156e-71,5.0618428944752405e-73,1.880542326128163e-31,4.661022972489121e-36,6.681730428398292e-77,6.087435647690145e-34,0.0012587097887492118,5.6773529286162535e-71,4.2652142953560444e-36,-2.1402975350361718e-20,1.682513591792297e-24,2.29907287210586e-20,6.206545872706048e-77,3.548118396496989e-74,1.1240561236501611e-23,5.0460637387909714e-26
2.655753998225024e-09,0.0005360053254522017,0.1557,0.0,0.0003009155729157594,0.6411323558992867,0.2019,2.62136090752666e-68,4.941371512930923e-41,2.665420774191132e-33,9.195590136835464e-65,2.131473819693865e-32,-1.739506559413379e-56,1.7807998435041333e-05,1.077576063309885e-33,3.8553519088232396e-44,5.703532916338097e-42,8.425737002117943e-35,2.2953406301290197e-67,2.6918480487055504e-28,1.976463932895058e-71,5.202877631844865e-73,1.9057628847773397e-31,4.740996528647437e-36,6.867785053068544e-77,6.1720468382493406e-34,0.0012587401014992421,5.8350963906368836e-71,4.3318805138258064e-36,7.302641891392407e-21,1.48497950977923e-24,-5.714289907337568e-21,6.3801477393431314e-77,3.6638966416170735e-74,1.1270620697495326e-23,5.080575481487636e-26
2.667118010329025e-09,0.0005360053254522017,0.1557,0.0,0.0003008883987715797,0.6411323276105031,0.2019,2.6963383129808653e-68,5.028332428319805e-41,2.7016175339949393e-33,9.4510997668109e-65,2.162474955953743e-32,-1.6679813156451693e-56,1.7805769156965786e-05,1.0932287405171105e-33,3.8889992587223306e-44,5.7860251176318e-42,8.54077919661108e-35,2.3594189171339652e-67,2.719899194306638e-28,2.0261389003137367e-71,5.3474929522627477e-73,1.9312338713657382e-31,4.804054503845991e-36,7.058855242402719e-77,6.257758249572828e-34,0.0012587695049215539,5.996977018434517e-71,4.3993834133673e-36,2.0497623698509036e-20,1.3920192147686415e-24,-1.8910091888054104e-20,6.558128834697697e-77,3.7824165934615615e-74,1.1300670864664784e-23,5.1151782443105316e-26
2.678482022433026e-09,0.0005360053254522017,0.1557,0.0,0.00030086204003929815,0.6411323001704475,0.2019,2.7732486239362043e-68,5.116531887832495e-41,2.7381897703184232e-33,9.711842146837881e-65,2.193886554874837e-32,-1.5952359795884725e-56,1.7803606509927343e-05,1.1090885684448984e-33,3.949561366047914e-44,5.86953664470178e-42,8.657007635562305e-35,2.425104290966203e-67,2.7481383767616927e-28,2.0774543120466263e-71,5.495744499871202e-73,1.956956747881915e-31,4.8457983691477926e-36,7.255673853684457e-77,6.344585726974865e-34,0.0012587980263008506,6.1628402134179405e-71,4.467730692905324e-36,-2.942818476093456e-20,1.951465876920718e-24,3.1015530126089824e-20,6.740596239876303e-77,3.903841068769173e-74,1.1330711857695566e-23,5.14987199327595e-26
2.689846034537027e-09,0.0005360053254522017,0.1557,0.0,0.0003008364722385447,0.6411322735536463,0.2019,2.852136800910581e-68,5.205990894938e-41,2.775140114396452e-33,9.981689139197259e-65,2.225710410001642e-32,-1.5207010593922056e-56,1.780150850870937e-05,1.1251564347239911e-33,4.0290438146736565e-44,5.95412006607522e-42,8.774430440349401e-35,2.4924333779742215e-67,2.7765661370153394e-28,2.1293206829195305e-71,5.647651016861155e-73,1.982932706292172e-31,4.9315716945498724e-36,7.45658910315438e-77,6.432530599818331e-34,0.0012588256921027715,6.332684218070247e-71,4.536930105863814e-36,2.191422793646796e-21,1.7415049839430218e-24,-6.030532222797354e-22,6.927649894541126e-77,4.030395657622474e-74,1.136074379272443e-23,5.184656694775574e-26
2.701210046641028e-09,0.0005360053254522017,0.1557,0.0,0.00030081167162471066,0.6411322477353915,0.2019,2.9330482628667334e-68,5.296758591946116e-41,2.8124712046267277e-33,1.0257474192473738e-64,2.257950832120607e-32,-1.4438008205874206e-56,1.7799473226893544e-05,1.1414345097223328e-33,4.063504242253463e-44,6.040107841633796e-42,8.89305578571866e-35,2.5614433161127313e-67,2.805183014929484e-28,2.1822982670930134e-71,5.80338181518793e-73,2.0091638978030484e-31,5.00391093092673e-36,7.662622460925515e-77,6.521603536881982e-34,0.001258852527998501,6.5069880144204805e-71,4.606989448976665e-36,3.595329327606478e-20,1.435429066744808e-24,-3.4365892230654924e-20,7.119389203552692e-77,4.160251649115919e-74,1.1390766782444697e-23,5.219532315565491e-26
2.712574058745029e-09,0.0005360053254522017,0.1557,0.0,0.00030078761516636127,0.6411322226917169,0.2019,3.0160302706424542e-68,5.388821113942065e-41,2.8501856865663355e-33,1.0537551405482911e-64,2.2906148242873718e-32,-1.365765665581052e-56,1.779749879509558e-05,1.1579263356823397e-33,4.1156953159800507e-44,6.127197357240892e-42,9.012891748112842e-35,2.6321720081344415e-67,2.833989549301206e-28,2.23730130105895e-71,5.963034584150105e-73,2.035651885344576e-31,5.035392125390257e-36,7.875269609816316e-77,6.611825195688344e-34,0.0012588785588886365,6.685649789243576e-71,4.677916530922168e-36,-3.7881437482901803e-20,2.219005129461088e-24,3.9468243916095695e-20,7.31592805655378e-77,4.292507627520989e-74,1.1420780936208566e-23,5.254498822755525e-26
2.72393807084903e-09,0.0005360053254522017,0.1557,0.0,0.0003007642805243123,0.6411321983993773,0.2019,3.101130765592415e-68,5.482184782185393e-41,2.888286212911668e-33,1.0827772718046732e-64,2.3237036264786115e-32,-1.286031170406643e-56,1.779558339934912e-05,1.1746325173796534e-33,4.2080825827978664e-44,6.215288837088137e-42,9.133946500303326e-35,2.7046583499675263e-67,2.862986277880316e-28,2.2928140813974785e-71,6.126577838199517e-73,2.0623975958677023e-31,5.1254159265547455e-36,8.09219273680683e-77,6.703194696738134e-34,0.0012589038089263409,6.8684464702832545e-71,4.749719217936127e-36,-9.705255919727257e-21,2.068317047331471e-24,1.1293677805025228e-20,7.517376095248016e-77,4.430570023353811e-74,1.145078636012641e-23,5.289556183798902e-26
2.735302082953031e-09,0.0005360053254522017,0.1557,0.0,0.000300741646030828,0.6411321748358239,0.2019,3.1883977426145463e-68,5.576913358784377e-41,2.9267754435029842e-33,1.1125622846094966e-64,2.357220610867611e-32,-1.2033714620416003e-56,1.779372527948425e-05,1.1915547461002962e-33,4.248436827452581e-44,6.304856885012156e-42,9.256228325070308e-35,2.7789417098248505e-67,2.8921737373867705e-28,2.3492110460839583e-71,6.294184234145945e-73,2.0894033335874857e-31,5.212961857905657e-36,8.314112948597298e-77,6.795719064527631e-34,0.0012589283015397937,7.055991209736133e-71,4.8224054297661094e-36,5.861424520833984e-20,1.4119211628040681e-24,-5.702683726984596e-20,7.723835358344958e-77,4.572956897452219e-74,1.1480783157163168e-23,5.324704366482179e-26
2.746666095057032e-09,0.0005360053254522017,0.1557,0.0,0.00030071969066867434,0.6411321519791856,0.2019,3.277881454437805e-68,5.672999569352032e-41,2.9656560453280083e-33,1.1426452206505703e-64,2.3911746490514275e-32,-1.1196469912401192e-56,1.779192272747664e-05,1.2086975156938794e-33,4.2874070660241664e-44,6.395659519976743e-42,9.37974533272019e-35,2.8550621965850597e-67,2.9215524635278646e-28,2.408133888994933e-71,6.466027660997221e-73,2.116670874012774e-31,5.230541450944156e-36,8.54371828216566e-77,6.889425778184907e-34,0.0012589520594539722,7.248361519691776e-71,4.895983083717521e-36,-4.448318950591666e-20,2.459616345150978e-24,4.606927715907964e-20,7.935425245964302e-77,4.71700885929248e-74,1.1510771427231883e-23,5.359943338915527e-26
2.758030107161033e-09,0.0005360053254522017,0.1557,0.0,0.00030069839405221643,0.6411321298082486,0.2019,3.369633125516145e-68,5.770428556356453e-41,3.0049306924947318e-33,1.1737900974059535e-64,2.425566649995009e-32,-1.0345419543719686e-56,1.779017408598474e-05,1.226061261493518e-33,4.3909761167948695e-44,6.487379116982599e-42,9.50450572564685e-35,2.9330611104470237e-67,2.9511229910149994e-28,2.4676066675557893e-71,6.642025637768816e-73,2.1442007624426677e-31,5.3208491164736554e-36,8.777941657633887e-77,6.9843125768824074e-34,0.0012589751047117706,7.445036836480355e-71,4.970460154974605e-36,-3.2872165088110426e-20,2.509196122044088e-24,3.446063479189473e-20,8.152267233752507e-77,4.867231613398055e-74,1.1540751267284505e-23,5.39527306952324e-26
2.769394119265034e-09,0.0005360053254522017,0.1557,0.0,0.00030067773640871527,0.6411321083024354,0.2019,3.463703366789888e-68,5.869275699376555e-41,3.0446020662369595e-33,1.2059698795307368e-64,2.4603981357682573e-32,-9.457294349903593e-57,1.7788477746890656e-05,1.2436467311433786e-33,4.4446413466758047e-44,6.58060241927575e-42,9.63051792233736e-35,3.012980178175214e-67,2.980885853580357e-28,2.5275207407164325e-71,6.822313306295859e-73,2.171995425973267e-31,5.4322347287891745e-36,9.016687499521408e-77,7.080379440267806e-34,0.0012589974586944912,7.646674146165678e-71,5.045844690361817e-36,8.986607728738574e-20,1.3123220436019116e-24,-8.827842222969723e-20,8.374466880120873e-77,5.0234317666347175e-74,1.157072277140002e-23,5.430693527034578e-26
2.780758131369035e-09,0.0005360053254522017,0.1557,0.0,0.0003006576985587201,0.6411320874417867,0.2019,3.5601454808987514e-68,5.969550585082766e-41,3.0846728549295636e-33,1.238307406327012e-64,2.4956804364238977e-32,-8.558156477450942e-57,1.778683214973828e-05,1.26145967075303e-33,4.4663828846047975e-44,6.675251133020601e-42,9.757790068642058e-35,3.094861776693245e-67,3.010841583993402e-28,2.5905760484017556e-71,7.007176147850882e-73,2.2000570322457306e-31,5.432765630126264e-36,9.264388493133947e-77,7.177662866969341e-34,0.0012590191421417134,7.853702094603673e-71,5.122144715746197e-36,-4.4676303890290276e-20,2.6245450200394054e-24,4.6261444174392985e-20,8.602146657101626e-77,5.180490458365301e-74,1.1600686030869953e-23,5.466204680474846e-26
2.792122143473036e-09,0.0005360053254522017,0.1557,0.0,0.0003006382618989607,0.6411320672069425,0.2019,3.659014368371358e-68,6.071212105956428e-41,3.125145754051743e-33,1.2716424214627863e-64,2.531414744021957e-32,-7.652258113256885e-57,1.778523578040669e-05,1.2795006591819601e-33,4.575913645633028e-44,6.770738468602917e-42,9.88633035614083e-35,3.1787497528327706e-67,3.0409907140768696e-28,2.654400006808215e-71,7.19650290225067e-73,2.228385608094988e-31,5.515423949342794e-36,9.517393745644978e-77,7.276161502232639e-34,0.001259040175170569,8.065270056906362e-71,5.1993683088604885e-36,-7.359439456725274e-20,3.1238648786299058e-24,7.518282010453189e-20,8.835441839188314e-77,5.343433235643761e-74,1.1630641134281407e-23,5.501806499156728e-26
2.803486155577037e-09,0.0005360053254522017,0.1557,0.0,0.000300619408385808,0.6411320475791239,0.2019,3.7603633075498146e-68,6.174339370104243e-41,3.166023466189539e-33,1.3063996685227314e-64,2.5675993764028997e-32,-6.698920428778657e-57,1.7783687169825157e-05,1.2977688102764912e-33,4.65226460411683e-44,6.867684233600532e-42,1.0016147376166623e-34,3.264688345966197e-67,3.071333774722677e-28,2.7179138317532624e-71,7.390329357820971e-73,2.256983605211693e-31,5.662490806581671e-36,9.773931828871002e-77,7.3758632297761175e-34,0.0012590605772944347,8.281893510232614e-71,5.277523648767235e-36,1.2984250593952281e-19,1.1426290886776188e-24,-1.282542139543671e-19,9.07446377553389e-77,5.51473145081033e-74,1.1660588167597585e-23,5.537498952671929e-26
2.8148501676810382e-09,0.0005360053254522017,0.1557,0.0,0.00030060112051670626,0.6411320285401161,0.2019,3.864248599197866e-68,6.278971527811761e-41,3.207308701069487e-33,1.3412246687386884e-64,2.6042486304603435e-32,-5.73133270950415e-57,1.7782184892474815e-05,1.3162713815111118e-33,4.65529355684097e-44,6.966301440635503e-42,1.0147249328128882e-34,3.3527222408491896e-67,3.101871295907781e-28,2.7852633394097868e-71,7.589077170532847e-73,2.2858538555465703e-31,5.6448352045044394e-36,1.0040813448717822e-76,7.476815461868865e-34,0.0012590803674410657,8.504550240005348e-71,5.3566188720997776e-36,-3.0297461461593705e-20,2.62913228771711e-24,3.188139492128253e-20,9.31933458237624e-77,5.686358578715293e-74,1.1690527214235992e-23,5.573282010883003e-26
2.8262141797850392e-09,0.0005360053254522017,0.1557,0.0,0.00030058338131479397,0.6411320100722506,0.2019,3.970728462484614e-68,6.385044685637142e-41,3.2490041754984446e-33,1.3762923068420831e-64,2.641363042703691e-32,-4.7606267035392293e-57,1.7780727565197582e-05,1.3350086168492112e-33,4.751653537671925e-44,7.065767626991008e-42,1.0279644456454341e-34,3.442897880021008e-67,3.1326038067094074e-28,2.8530219687647313e-71,7.790785837803824e-73,2.314995576971471e-31,5.7449884765517016e-36,1.0312787377855818e-76,7.579014245164695e-34,0.0012590995639702096,8.728649747090253e-71,5.436662157914781e-36,-8.322079710920993e-21,2.514094036499535e-24,9.90685545435e-21,9.569576975253334e-77,5.85946688824468e-74,1.1720458355144422e-23,5.609155643915439e-26
2.83644179067864e-09,0.0005360053254522017,0.1557,0.0,0.00030056787152358877,0.6411319939253233,0.2019,4.068826623524318e-68,6.481802956274138e-41,3.2868831084210204e-33,1.4090602051320675e-64,2.6751668694348435e-32,-3.865088765116419e-57,1.7779453292959477e-05,1.3520743450901541e-33,4.829066626873095e-44,7.156471705287336e-42,1.0399912718391682e-34,3.525925912364736e-67,3.160430219122242e-28,2.915203787683055e-71,7.97496713528227e-73,2.341457816677482e-31,5.8174610940603553e-36,1.0563206059190832e-76,7.672065711892755e-34,0.0012591163480335547,8.933725605083712e-71,5.5095185463259764e-36,4.1698459983565044e-21,2.518561020842264e-24,-2.58349325214908e-21,9.79887320696132e-77,6.022444211117754e-74,1.1747389687534124e-23,5.641519330631456e-26
2.846669401572241e-09,0.0005360053254522017,0.1557,0.0,0.0003005527811470755,0.6411319782149967,0.2019,4.169117200630606e-68,6.579838507381185e-41,3.32509853210361e-33,1.4421928092835354e-64,2.709360307063252e-32,-2.976739870479519e-57,1.7778213392056607e-05,1.3693366456009327e-33,4.821527746094419e-44,7.248689592483796e-42,1.0521241274044969e-34,3.6107614451240674e-67,3.188415385421361e-28,2.980106080032757e-71,8.162382225553947e-73,2.368144040740553e-31,5.760987892612825e-36,1.0821580062183508e-76,7.76616540769994e-34,0.0012591326783105163,9.143921010682104e-71,5.5831555682455584e-36,-2.2576541310150654e-19,5.101921647821472e-24,2.273564854030323e-19,1.0031904306101998e-76,6.1875393366631356e-74,1.1774314735590437e-23,5.673956337537536e-26
2.856897012465842e-09,0.0005360053254522017,0.1557,0.0,0.00030053809884006443,0.6411319629294628,0.2019,4.271643792644208e-68,6.679068839202787e-41,3.3636524419285564e-33,1.4762901905426765e-64,2.7439346048173805e-32,-2.0624000471014186e-57,1.777700693734555e-05,1.3867910365710749e-33,4.92323336814211e-44,7.341457311144673e-42,1.0643636437846412e-34,3.6974403260221926e-67,3.2165596894945913e-28,3.0440050953281117e-71,8.356232134423317e-73,2.3950532603377086e-31,5.9239324704389804e-36,1.108230099650243e-76,7.861276283049655e-34,0.0012591485670718327,9.362253255177182e-71,5.65757930969761e-36,-6.49932676467539e-20,3.895868208422305e-24,6.659206573448207e-20,1.0270258505045774e-76,6.35845970659698e-74,1.180123355348067e-23,5.706466643371496e-26
2.867124623359443e-09,0.0005360053254522017,0.1557,0.0,0.000300523813564668,0.6411319480572328,0.2019,4.3764492747779676e-68,6.779528253700599e-41,3.4025468378881394e-33,1.5123064656432513e-64,2.7788886550169654e-32,-1.0738340237373562e-57,1.777583302850482e-05,1.4044369314822509e-33,5.094339588027522e-44,7.434984995128161e-42,1.0767104657947402e-34,3.785997968428172e-67,3.24486351467655e-28,3.107638525043999e-71,8.55582631877297e-73,2.4221883871629136e-31,6.181762746654664e-36,1.1346223466919827e-76,7.957389744722299e-34,0.0012591640262563425,9.5858485381516e-71,5.7327959141380924e-36,3.183063182963552e-19,7.360938081096242e-26,-3.167080780939451e-19,1.0514576569667589e-76,6.540981831141106e-74,1.1828146193927871e-23,5.739050227025317e-26
2.877352234253044e-09,0.0005360053254522017,0.1557,0.0,0.00030050991458042633,0.6411319335871287,0.2019,4.483580616828701e-68,6.881380577212882e-41,3.441783724830829e-33,1.548626334197433e-64,2.814248239651408e-32,-8.694466168889138e-59,1.7774690789221272e-05,1.4222874484651672e-33,5.035727061877949e-44,7.53078029731451e-42,1.089165170294138e-34,3.876470553957521e-67,3.2733272437571764e-28,3.1777548099616808e-71,8.760652518920483e-73,2.4495538019524125e-31,5.970740538958992e-36,1.1624172602880364e-76,8.054597468741183e-34,0.0012591790674800006,9.814272445258783e-71,5.8088114358431356e-36,-1.8394034698047586e-19,4.874050048142969e-24,1.8553165241986623e-19,1.0765647801277774e-76,6.72522996571666e-74,1.185505270824981e-23,5.771707067541086e-26
2.8875798451466448e-09,0.0005360053254522017,0.1557,0.0,0.00030049639143803046,0.6411319195082755,0.2019,4.593085864924536e-68,6.984464124295009e-41,3.481365112035875e-33,1.5847698408016317e-64,2.850002620443324e-32,8.79536542463017e-58,1.7773579366732162e-05,1.4403370919601714e-33,5.101402905597341e-44,7.627077582550719e-42,1.1017283612351433e-34,3.968896294887546e-67,3.301951258989788e-28,3.2457524991607233e-71,8.969190705194447e-73,2.4771438872094526e-31,6.12472248227881e-36,1.1903255625862371e-76,8.15285486379096e-34,0.001259193702044579,1.0047006412953405e-70,5.8856319527794176e-36,-4.690405167918741e-20,3.8361584254018504e-24,4.850132248386768e-20,1.1022661200355347e-76,6.908511268232311e-74,1.1881953146396594e-23,5.804437144107063e-26
2.8967846949508857e-09,0.0005360053254522017,0.1557,0.0,0.00030048453354698286,0.6411319071630754,0.2019,4.69370811970573e-68,7.078330776829079e-41,3.517284572488626e-33,1.6181734604363496e-64,2.882522397901842e-32,1.7774182720881726e-57,1.777260474854973e-05,1.4567536792418924e-33,5.213644578917824e-44,7.714450294561836e-42,1.1131285222943724e-34,4.05378035582283e-67,3.3278502328654608e-28,3.308106487364212e-71,9.159047106276815e-73,2.5021714210114833e-31,6.231846711946207e-36,1.2159518921997975e-76,8.242192409004503e-34,0.0012592065345535986,1.0258764556972178e-70,5.9554638366243576e-36,2.964566612143364e-20,3.3019264841031276e-24,-2.8044489673103747e-20,1.125801242890189e-76,7.078832946875552e-74,1.1906158385809507e-23,5.833956812753251e-26
2.9059895447551266e-09,0.0005360053254522017,0.1557,0.0,0.00030047296462991363,0.641131895118699,0.2019,4.796324814434312e-68,7.173305149118346e-41,3.55348618055445e-33,1.6527703510706345e-64,2.9153666826422347e-32,2.7148705228933885e-57,1.7771653830028184e-05,1.4733339307988175e-33,5.251121244582739e-44,7.803126261288417e-42,1.1246175391477133e-34,4.140304643199857e-67,3.353879625644929e-28,3.372404885483535e-71,9.352549302785551e-73,2.5273865504897964e-31,6.261636410262789e-36,1.242223320946646e-76,8.332390679293e-34,0.0012592190543892102,1.047580404169795e-70,6.025957331718411e-36,-2.434022639436146e-20,3.859258848632009e-24,2.594051787911267e-20,1.149714110673398e-76,7.256392431394733e-74,1.1930358777463666e-23,5.863535770884303e-26
2.9151943945593675e-09,0.0005360053254522017,0.1557,0.0,0.0003004616776429076,0.6411318833678143,0.2019,4.9009710497325315e-68,7.269357642742012e-41,3.5899714110833404e-33,1.6882920578431573e-64,2.948527335437415e-32,3.723681967975521e-57,1.7770726035928966e-05,1.490073682200744e-33,5.295073435185517e-44,7.892703716889041e-42,1.136195881773318e-34,4.2284977189991226e-67,3.3800397149084494e-28,3.435802443852392e-71,9.552408643931013e-73,2.552788186446696e-31,6.52543308989378e-36,1.2687355486948132e-76,8.4234160592824e-34,0.0012592312691708874,1.0702065469849914e-70,6.09711699407451e-36,3.3863520000862565e-19,5.255293327651302e-27,-3.370402449085386e-19,1.1741307469180075e-76,7.439613798347302e-74,1.1954554355075159e-23,5.893174003617169e-26
2.9243992443636084e-09,0.0005360053254522017,0.1557,0.0,0.00030045066571325656,0.6411318719032685,0.2019,5.007682898169378e-68,7.366450229582102e-41,3.626741741669015e-33,1.7251025622858936e-64,2.9820194192009507e-32,4.772528805917681e-57,1.7769820804868937e-05,1.5069805938047203e-33,5.443956169691355e-44,7.982696204489033e-42,1.1478639887128275e-34,4.318387882817901e-67,3.4063307779043923e-28,3.5013242912702737e-71,9.759254286920362e-73,2.5783797996890375e-31,6.626307875303979e-36,1.2958626285663705e-76,8.51532133499351e-34,0.0012592431863324078,1.09353405729663e-70,6.168947347168807e-36,4.0352122228622463e-19,-1.1573943383061732e-24,-4.019381160815602e-19,1.1992128926760114e-76,7.630825732899117e-74,1.1978745151551248e-23,5.922871496155493e-26
2.9336040941678493e-09,0.0005360053254522017,0.1557,0.0,0.0003004399221351416,0.6411318607180825,0.2019,5.116499352136571e-68,7.464704045069204e-41,3.663798653033145e-33,1.7623786016191998e-64,3.0158691713239517e-32,5.749257463032664e-57,1.7768937588973867e-05,1.5240680210525118e-33,5.477228820131896e-44,8.074215895518373e-42,1.1596222555593728e-34,4.41000466441244e-67,3.4327530915537086e-28,3.5734455079303046e-71,9.969522603163376e-73,2.6041639174312e-31,6.140299785177079e-36,1.3243395839459954e-76,8.608200946213426e-34,0.0012592548131263647,1.116783991013864e-70,6.241452852643474e-36,-5.947233176013608e-19,8.543652942980346e-24,5.962975797156603e-19,1.2249649339217084e-76,7.824913196692002e-74,1.2002931199009945e-23,5.952628233787556e-26
2.9428089439720902e-09,0.0005360053254522017,0.1557,0.0,0.00030042944036747974,0.6411318498054479,0.2019,5.22745852958365e-68,7.564094488110051e-41,3.701143628248022e-33,1.7995942164851526e-64,3.050046642033952e-32,6.68044680347368e-57,1.7768075853749734e-05,1.5413206816529248e-33,5.467288162928691e-44,8.166908630756949e-42,1.171471151315601e-34,4.503379141242106e-67,3.4593069324542103e-28,3.639773935662577e-71,1.0182305058055028e-72,2.630130708672479e-31,6.490967944433564e-36,1.352432082987887e-76,8.701939622159948e-34,0.0012592661566285784,1.1404312204387161e-70,6.314638035013865e-36,-6.029339783347436e-20,3.956329020754554e-24,6.188304848877903e-20,1.2512357150075963e-76,8.018696650438962e-74,1.2027112528799103e-23,5.982444201884287e-26
2.952013793776331e-09,0.0005360053254522017,0.1557,0.0,0.0003004192140307463,0.6411318391587221,0.2019,5.340592715008939e-68,7.66450588234895e-41,3.738778154094694e-33,1.8382664670912724e-64,3.084522135499779e-32,7.823999492094444e-57,1.7767235077833353e-05,1.5587234241843503e-33,5.668580362423909e-44,8.259506328354426e-42,1.1834112685957631e-34,4.5985405034676505e-67,3.4859925768850584e-28,3.699911752803714e-71,1.0399396771825772e-72,2.656285360481157e-31,7.597489700497114e-36,1.3799120544779444e-76,8.796423233269778e-34,0.0012592772237423674,1.1651110960656643e-70,6.388507749337791e-36,1.8580198450658492e-18,-1.5308716218420553e-23,-1.8564292347986e-18,1.2779447898303395e-76,8.221665053322506e-74,1.205128917151503e-23,6.012319385897338e-26
2.9590653698533513e-09,0.0005360053254522017,0.1557,0.0,0.0003004115488239898,0.6411318311783966,0.2019,5.428755850030045e-68,7.742287968731943e-41,3.767805705527993e-33,1.8689214101330966e-64,3.111189853125602e-32,8.787556054478287e-57,1.7766604843460733e-05,1.572184931595876e-33,5.640430995521891e-44,8.332012230943541e-42,1.1926202193931536e-34,4.67266660524872e-67,3.5065250303126403e-28,3.76300407795355e-71,1.0570570815946245e-72,2.6764664321753687e-31,6.660332582536235e-36,1.403749183097238e-76,8.869512970322795e-34,0.001259285519185074,1.1844249873826977e-70,6.445563245828055e-36,1.1272731540052463e-22,1.4148453580476061e-24,1.4358178619128939e-21,1.2988385766392927e-76,8.383454301028077e-74,1.206980706428613e-23,6.035245971299397e-26
2.9661169459303714e-09,0.0005360053254522017,0.1557,0.0,0.0003004040271235203,0.6411318233474671,0.2019,5.518239601669545e-68,7.820734031649473e-41,3.7970047301604925e-33,1.8994776369119196e-64,3.138051557769041e-32,9.66814491223187e-57,1.7765986386363617e-05,1.5857442277115986e-33,5.629868958797165e-44,8.405000980461872e-42,1.201883069543916e-34,4.7478738790408776e-67,3.527135120663246e-28,3.818165154779859e-71,1.0745213302233953e-72,2.6967517741500534e-31,6.676106456994961e-36,1.42664823326696e-76,8.94310756859495e-34,0.001259293659343338,1.2037675959449192e-70,6.503025040833762e-36,-6.01456666694754e-22,9.09864151315273e-25,1.881937037400701e-21,1.320170072289248e-76,8.54466416457658e-74,1.2088322237054495e-23,6.058207293543861e-26
2.9731685220073916e-09,0.0005360053254522017,0.1557,0.0,0.00030039664624195944,0.6411318156631357,0.2019,5.609061463388865e-68,7.899815468950731e-41,3.826375899522058e-33,1.929805848042988e-64,3.165127316050271e-32,1.046497273627023e-56,1.7765379486796025e-05,1.5994115314293607e-33,5.705025842949699e-44,8.478135834754443e-42,1.2112000248048604e-34,4.8241760231134966e-67,3.5478229717764722e-28,3.873477773433112e-71,1.0920612528110218e-72,2.717148567370152e-31,6.760192232341747e-36,1.4498137107608124e-76,9.0172801347849e-34,0.001259301647124274,1.2230836554283168e-70,6.560895229818389e-36,1.6293263090144742e-21,1.0719578742547969e-24,-2.137537487826122e-22,1.3418316335842346e-76,8.704595429629846e-74,1.2106834702719336e-23,6.081203346182141e-26
2.97951494047671e-09,0.0005360053254522017,0.1557,0.0,0.0003003901216688923,0.6411318088703097,0.2019,5.6919585100697e-68,7.971584274834314e-41,3.8529576915463045e-33,1.957414288176732e-64,3.18967158690297e-32,1.1189678909636807e-56,1.7764842980616577e-05,1.6118009136971133e-33,5.749977488176523e-44,8.544567893051081e-42,1.219631756957696e-34,4.893795773000972e-67,3.5665086255000006e-28,3.924501804642919e-71,1.1078182817864347e-72,2.735603457072781e-31,6.764081380580116e-36,1.4710513745162732e-76,9.084502357513045e-34,0.0012593087082033406,1.240589084423973e-70,6.613329375385237e-36,-4.231971629596563e-20,1.6958164772763905e-24,4.415442229470126e-20,1.3614963256795691e-76,8.85054074240186e-74,1.2123493617714082e-23,6.101929482734146e-26
