Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23)
1.3410143804820736e-21,0.0027792097116130575,0.0915567593028733,0.0,0.008179214181271996,0.45154262835609876,4.9632096451104636e-80,0.4569006123410254,3.615784200137792e-71,3.4125044065207054e-81,5.808152245714181e-45,8.415886219622534e-110,2.7367263444487993e-149,2.2232903682627427e-15,5.2558936125373704e-39,1.1611909228775743e-51,3.330295891082859e-60,5.2558936125385137e-39,9.259374236678355e-23,1.2196693830262616e-53,3.2797334051569596e-40,1.3306228187008488e-38,7.1901522495336215e-68,9.356481347036968e-91,1.7790474747230392e-80,2.4404852648580955e-105,1.5046251922649368e-15,3.4738912004120157e-26,4.918503072161118e-54,2.388028979909412e-68,6.237154770969703e-60,7.259048624346907e-95,5.618442327026351e-88,3.0691172341787933e-104,3.307089789634699e-125,1.129654646408231e-45
2.6831938473068772e-21,0.0027792097116130575,0.0915567593028733,0.0,0.00817921418126676,0.45154262835609765,1.986577307806877e-79,0.4569006123410239,1.1584635837600733e-69,1.0933494804413632e-79,1.1621350670616948e-44,2.1589211229059244e-107,2.8109330214351085e-146,4.448512352827729e-15,2.1037271704192967e-38,9.296587905922848e-51,5.33467445663691e-59,2.1037271704202126e-38,1.852679310778445e-22,9.764770215669377e-53,1.3127479469648206e-39,5.32595896873155e-38,1.1517630550954217e-66,5.997874244047719e-89,1.4246808505771256e-79,7.821335875893236e-104,3.010557617535344e-15,6.950800551299258e-26,3.937792605199164e-53,3.823957449544394e-67,2.4964873578291975e-59,4.653337418028895e-93,3.6003666266965644e-86,3.934901444648178e-102,1.6967456212505727e-122,4.5215625484915617e-45
5.367552780956484e-21,0.0027792097116130575,0.0915567593028733,0.0,0.008179214181256285,0.45154262835609543,7.948896868002734e-79,0.4569006123410209,3.7093453154614645e-68,3.5008763286470823e-78,2.324774752042772e-44,5.532545335550044e-105,2.8827679488334813e-143,8.898956321946281e-15,8.41764891320116e-38,7.440095723547693e-50,8.540443185789573e-58,8.417648913208491e-38,3.706163084996967e-22,7.814782348637961e-52,5.252700614558986e-39,2.1310773183994707e-37,1.8438922642549573e-65,3.8417538464435457e-87,1.1403221106133565e-78,2.5049375751233388e-102,6.022422468068419e-15,1.39046192530648e-25,3.1514300386690965e-52,6.120821325867116e-66,9.989201256668383e-59,2.9805526857893725e-91,2.3056958323793737e-84,5.040792599504395e-100,8.696346933695684e-120,1.8092139797678716e-44
1.0736270648255697e-20,0.0027792097116130575,0.0915567593028733,0.0,0.008179214181235336,0.451542628356091,3.180076348285526e-78,0.45690061234101487,1.187352521394491e-66,1.120625505375082e-76,4.650054122013512e-44,1.4170617935944257e-102,2.9541931888315308e-140,1.7799844260137704e-14,3.3676076896503138e-37,5.953206951037872e-49,1.3668681573959454e-56,3.367607689656179e-37,7.413130633423221e-22,6.253010758272932e-51,2.10142139565419e-38,8.525696888801384e-37,2.951084101828682e-64,2.459718117373814e-85,9.124887165991557e-78,8.024894228799958e-101,1.204615216910361e-14,2.781225665656012e-25,2.521621529411892e-51,9.795303901129146e-65,3.9963309603785824e-58,1.9083268762242527e-89,1.4761127457619457e-82,6.454848132671497e-98,4.454834975150847e-117,7.238034007598561e-44
2.1473706382854125e-20,0.0027792097116130575,0.0915567593028733,0.0,0.00817921418119344,0.4515426283560821,1.2721340669182147e-77,0.4569006123410028,3.800107368836879e-65,3.586551764588578e-75,9.300612862093204e-44,3.628608954652322e-100,3.0262362650587446e-137,3.560162013633783e-14,1.3471527085354233e-36,4.7630177118421805e-48,2.187306880058239e-55,1.347152708540116e-36,1.4827065730232569e-21,5.002879657462845e-50,8.406362617184198e-38,3.410556262915101e-36,4.7224169695975045e-63,1.5745364655604991e-83,7.300833952259048e-77,2.584058681330757e-99,2.4093611571050156e-14,5.562753146340776e-25,2.0174866663679042e-50,1.5674071088893536e-63,1.5986624849663732e-57,1.2215759306300663e-87,9.448613112227409e-81,8.263882035554244e-96,2.2814632478220864e-114,2.895449237511349e-43
4.294857785205098e-20,0.0027792097116130575,0.0915567593028733,0.0,0.008179214181109645,0.4515426283560643,5.088743330722418e-77,0.45690061234097873,1.2161270308796478e-63,1.1477832635387261e-73,1.8601730344467445e-43,9.290409087126497e-98,3.099442000700187e-134,7.120517188800715e-14,5.388830107252194e-36,3.810594965660066e-47,3.499945221198776e-54,5.388830107289738e-36,2.9654935923678612e-21,4.002487433844317e-49,3.3626762076212347e-37,1.364277980292228e-35,7.556403877078557e-62,1.0078024222628614e-81,5.841036863343838e-76,8.669490476793246e-98,4.81885303744479e-14,1.112580810765309e-24,1.6140625911088222e-49,2.5079758738013148e-62,6.394910151265415e-57,7.81886609960304e-86,6.047584006153424e-79,1.057881772449474e-93,1.1682569850966921e-111,1.1582268235660147e-42
8.58983207904447e-20,0.0027792097116130575,0.0915567593028733,0.0,0.008179214180942059,0.4515426283560287,2.035538747137797e-76,0.45690061234093055,3.891754631239757e-62,3.6730366378754745e-72,3.720396534466769e-43,2.3784835587689244e-95,3.1741051402634034e-131,1.4241227538842228e-13,2.1555758982658315e-35,3.0485481747272077e-46,5.600115507776093e-53,2.1555758982958677e-35,5.931067630988015e-21,3.2020558761162485e-48,1.3450933148737225e-36,5.457222646763737e-35,1.2090646019406838e-60,6.450222809663877e-80,4.67297736466589e-75,3.7977321054523435e-96,9.637836797926203e-14,2.2251918030048875e-24,1.2912753397987662e-48,4.01285365326443e-61,2.5580161055323437e-56,5.004311818996322e-84,3.870597360350039e-77,1.3541495630376199e-91,5.981826683761821e-109,4.6330015529776217e-42
1.7179780666723212e-19,0.0027792097116130575,0.0915567593028733,0.0,0.008179214180606886,0.4515426283559575,8.142237867045162e-76,0.4569006123408342,1.2453850871919133e-60,1.1753870965356377e-70,7.440843591235715e-43,6.089039505125461e-93,3.2503874700448136e-128,2.8482648237755814e-13,8.622391304270985e-35,2.4388672319156868e-45,8.960346618999061e-52,8.622391304511277e-35,1.1862215707952092e-20,2.561658983222634e-47,5.3803917174404294e-36,2.182911022714873e-34,1.9345258828193398e-59,4.128196418473268e-78,3.738441043414227e-74,3.8351651537356064e-94,1.9275804318096483e-13,4.450413787392507e-24,1.0330239194785071e-47,6.420616137993816e-60,1.0232168572963728e-55,3.202820024465877e-82,2.477218883289349e-75,1.7333344709148517e-89,3.0627569571817737e-106,1.8532194730316382e-41
3.4359677842080696e-19,0.0027792097116130575,0.0915567593028733,0.0,0.008179214179936539,0.45154262835581505,3.2569118763845903e-75,0.45690061234064144,3.985269429977254e-59,3.761228366874943e-69,1.4881738612462953e-42,1.558780945998948e-90,3.328372535100806e-125,5.696548963090525e-13,3.4489740637856223e-34,1.951104959851999e-44,1.4336681733421841e-50,3.448974063977857e-34,2.372451186077533e-20,2.0493135564952716e-46,2.1521386141396758e-35,8.731686568618489e-34,3.0952291370933412e-58,2.642014137210264e-76,2.990776619090023e-73,7.934042485826486e-92,3.8551739355266847e-13,8.900857755801596e-24,8.264102601009607e-47,1.0272950814176649e-58,4.09288845228311e-55,2.049804263541656e-80,1.5854197830247828e-73,2.218642048467241e-87,1.5681185374851532e-103,7.412915595416138e-41
6.871947219279567e-19,0.0027792097116130575,0.0915567593028733,0.0,0.008179214178595844,0.4515426283555302,1.3027685886196121e-74,0.4569006123402559,1.2752917664039845e-57,1.2035690631703711e-67,2.9763543178062085e-42,3.990315269698238e-88,3.4080825944900883e-122,1.1393117239849314e-12,1.3795931337436002e-33,1.5608879534469158e-43,2.293878511705477e-49,1.3795931338973886e-33,4.744910416200214e-20,1.6394144455451722e-45,8.608344202809232e-35,3.4926819626538696e-33,4.952259870606584e-57,1.6908164934287477e-74,2.3926317849879157e-72,1.970748205650108e-89,7.71036094169268e-13,1.7801745691155173e-23,6.611081235157649e-46,1.6436452519753808e-57,1.637160203664676e-54,1.311849081390834e-78,1.0146531967934076e-71,2.839740657164468e-85,8.028438481169173e-101,2.965173778393635e-40
1.374390608942256e-18,0.0027792097116130575,0.0915567593028733,0.0,0.008179214175914456,0.45154262835496056,5.211097779268709e-74,0.45690061233948487,4.080940000208402e-56,3.8512394910185906e-66,5.952738467963431e-42,1.0214244184507763e-85,3.489464577465201e-119,2.2786253785882494e-12,5.5183795498896975e-33,1.248711182303145e-42,3.670210807400783e-48,5.5183795511200095e-33,9.489828874677709e-20,1.311467484585555e-44,3.4431563561483806e-34,1.3970733238140875e-32,7.923220249635783e-56,1.0820194101454213e-72,1.9141161666688583e-71,5.025350265400016e-87,1.542073494895236e-12,3.560352155600391e-23,5.2885201296961134e-45,2.6297338480712295e-56,6.548670248388466e-54,8.395426053391467e-77,6.493534259685615e-70,3.634523067249721e-83,4.110174291809749e-98,1.1860710190465538e-39
2.748782382970855e-18,0.0027792097116130575,0.0915567593028733,0.0,0.00817921417055168,0.45154262835382125,2.0844941921194525e-73,0.45690061233794277,1.3059001962456336e-54,1.2322760349684196e-64,1.1905878559110116e-41,2.6143377966580072e-83,3.5723363831793603e-116,4.55725268480113e-12,2.2073532216987487e-32,9.989680341710295e-42,5.872333894534671e-47,2.207353222683001e-32,1.897966578456124e-19,1.0490691532448853e-43,1.3771148777087579e-33,5.588286946459026e-32,1.267584367479277e-54,6.923571336623465e-71,1.5313395772988265e-70,1.2856221856055125e-84,3.0841482943182484e-12,7.120707326226776e-23,4.2302550236811486e-44,4.207248722255848e-55,2.6195373147344177e-53,5.372524889330831e-75,4.155531327691363e-68,4.651284299243812e-81,2.104001062249418e-95,4.7442870887019845e-39
5.4975659310280525e-18,0.0027792097116130575,0.0915567593028733,0.0,0.008179214159826125,0.45154262835154263,8.339699565615203e-73,0.4569006123348586,4.17886929740198e-53,3.9425045691473453e-63,2.3818107326340394e-41,6.690081035937345e-81,3.656264374460927e-113,9.114507285251861e-12,8.829415680353737e-32,7.991720794947302e-41,9.395707359142303e-46,8.82941568822781e-32,3.7959339576042446e-19,8.390867029342709e-43,5.507273297222841e-33,2.2353075678151824e-31,2.0277128672853356e-53,4.4293441826011853e-69,1.2253621064083746e-69,3.289705098515447e-82,6.168297885048579e-12,1.4241417658106097e-22,3.3833028739163954e-43,6.73054837314729e-54,1.048031423607167e-52,3.437706802239854e-73,2.659111882649959e-66,5.951313269183768e-79,1.0768274826590527e-92,1.8977154356928265e-38
1.0995133027142447e-17,0.0027792097116130575,0.0915567593028733,0.0,0.008179214138375017,0.4515426283469854,3.341384700973048e-72,0.45690061232869034,1.337229727295781e-51,1.2611022273619368e-61,4.77377399526263e-41,1.7113159667331224e-78,9.73696653250612e-110,1.8229016438253163e-11,3.531766822911082e-31,6.393335514161801e-40,1.503303297026254e-44,3.5317668292104155e-31,7.591868704586146e-19,6.709993552021395e-42,2.2019598708094296e-32,8.941168322200318e-31,3.242987839438452e-52,2.832549752746353e-67,9.821464732911584e-69,8.41496923153644e-80,1.233659703404646e-11,2.8482838284370926e-22,2.7052000777331246e-42,1.0765511258962398e-52,4.199043528692389e-52,2.1992225880116576e-71,1.7012818126798483e-64,7.611710593010347e-77,5.509040381901607e-90,7.590862924865215e-38
2.1990267219371237e-17,0.0027792097116130575,0.0915567593028733,0.0,0.0081792140954728,0.4515426283378709,1.3541670846852429e-71,0.45690061231635376,4.279079156138563e-50,4.0323340782621856e-60,9.709973361200913e-41,4.3740922657052545e-76,9.952950080401005e-107,3.645803455265479e-11,1.4127068329645382e-30,5.114601195046494e-39,2.405252636513606e-43,1.4127068380041244e-30,1.5183738153292578e-18,5.363678278904012e-41,8.800250963409879e-32,3.576416917928277e-30,5.1844546851496766e-51,1.809980656995958e-65,7.976012023224016e-68,2.1508487030715454e-77,2.4673195202191098e-11,5.696567938692537e-22,2.1618554739661938e-41,1.7214034577249316e-51,1.7017515165812295e-51,1.406338502024986e-69,1.0881157339631032e-62,9.7277260395665e-75,2.816214284836189e-87,3.0363453917006027e-37
4.3980535603828814e-17,0.0027792097116130575,0.0915567593028733,0.0,0.008179214009668373,0.45154262831964187,5.980236179382554e-71,0.45690061229168055,1.3692692040387403e-48,1.2883080032457355e-58,2.2018503713609885e-40,1.1162585653433919e-73,1.0143494983366509e-103,7.291607001505173e-11,5.650827488627363e-30,4.0915728450048e-38,3.8482989595700604e-42,5.650827528945953e-30,3.0367476869676005e-18,4.284051628859481e-40,3.514043775775176e-31,1.430526269475797e-29,8.281315807620484e-50,1.1547504101961709e-63,7.14135104251658e-67,5.488917150320846e-75,4.9346391019075936e-11,1.1393136099213334e-21,1.7258081761446636e-40,2.750790265558192e-50,7.51522903958505e-51,8.985700308549082e-68,6.954910182888272e-61,1.241254617242755e-72,1.4373964611895021e-84,1.2145381892996883e-36
8.796107237274397e-17,0.0027792097116130575,0.0915567593028733,0.0,0.008179213838059524,0.4515426282831838,4.195182164987467e-70,0.45690061224233414,4.381429775347659e-47,4.1095990895908637e-57,8.5606210375711e-40,2.8397790029669398e-71,1.0288874113854941e-100,1.4583213787420024e-10,2.260330986139264e-29,3.2730850838281635e-37,6.156940877959464e-41,2.2603310183971653e-29,6.073495357832512e-18,3.4162667303129265e-39,1.4007954142432049e-30,5.721780780975749e-29,1.3206115424114949e-48,7.344166807620806e-62,1.0579693778857575e-65,1.3963889663998908e-72,9.86927805752279e-11,2.2786272180294588e-21,1.3748006760017242e-39,4.39018197079227e-49,5.2719913738817265e-50,5.731908324222277e-66,4.439559484864685e-59,1.5789049496234008e-70,7.313652573591276e-82,4.858152728585455e-36
1.3194160914165912e-16,0.0027792097116130575,0.0915567593028733,0.0,0.00817921366645068,0.45154262824672575,1.420679786726605e-69,0.4569006121929877,2.0525204977889616e-46,1.9202362186400737e-56,2.3825930072309008e-39,2.175472634399222e-70,6.266159179736121e-100,2.1874820266767675e-10,4.8032032939714265e-29,9.358693110539378e-37,2.3472752714109126e-40,4.8032033862146366e-29,9.110242956285658e-18,9.750425610200843e-39,2.9696358635730333e-30,1.2158307783551517e-28,5.027240736337245e-48,4.182398606784366e-61,4.663427624687073e-65,1.0697332355051834e-71,1.4803916805376232e-10,3.4179408021415506e-21,3.921513804852332e-39,1.6146013267396526e-48,1.785336395833542e-49,3.267495386975981e-65,2.4743636632490325e-58,1.0499856460455762e-69,6.312508342716977e-81,1.0323574424776326e-35
1.7592214591057427e-16,0.0027792097116130575,0.0915567593028733,0.0,0.008179213494841844,0.4515426282102677,3.7882967161728625e-69,0.4569006121436413,6.52592982257673e-46,6.186975383684644e-56,5.634522646146195e-39,1.1404409383232635e-69,6.06980318657636e-99,2.9166426439545446e-10,8.193699636770229e-29,1.9739649711579145e-36,6.315348210165977e-40,8.19369983135132e-29,1.2146990482327042e-17,2.053220136858563e-38,5.054806680026229e-30,2.0739894433218067e-28,1.350424693825856e-47,1.6331458632204875e-60,1.566182722542796e-64,5.607827719684883e-71,1.9738555345467928e-10,4.557254362257608e-21,8.253391175179692e-39,4.097721631421829e-48,4.760667317501077e-49,1.276829319477194e-64,9.330131675955972e-58,4.5334448393204567e-69,3.624886731276997e-80,1.7610803195750235e-35
2.6388321944840456e-16,0.0027792097116130575,0.0915567593028733,0.0,0.008179213151624192,0.4515426281373517,1.6452717535742446e-68,0.45690061204494853,3.433981043548565e-45,3.396071988957875e-55,2.084728848917761e-38,1.9285800091505682e-68,3.364497494251384e-97,4.37496380655898e-10,1.6964013926667264e-28,5.391262811051839e-36,2.554201982138451e-39,1.6964014458210505e-28,1.8220485364463863e-17,5.592449605359822e-38,1.0427342090399946e-29,4.293673122546164e-28,5.442831643854294e-47,1.3618137365990433e-59,1.1338663573858457e-63,9.483300770443867e-70,2.9607831938047273e-10,6.835881426172509e-21,2.246010880428933e-38,1.4412998281877605e-47,2.0675758504556537e-48,1.0657562748595112e-63,6.807699244100304e-57,4.2715723179821354e-68,6.92945075547829e-79,3.6460930148255895e-35
3.5184429298623486e-16,0.0027792097116130575,0.0915567593028733,0.0,0.008179212808406564,0.4515426280644356,4.931735081932977e-68,0.45690061194625575,1.0923767409833945e-44,1.0880556389360013e-54,5.489083549921774e-38,1.0346265732757174e-67,2.4864503319857087e-96,5.833284856424087e-10,2.8851343808453643e-28,1.12798653767876e-35,6.918350353062183e-39,2.8851344920775298e-28,2.4293979980316864e-17,1.1672548445589975e-37,1.7672969068301496e-29,7.30199495800248e-28,1.4707022113128304e-46,5.336272987765244e-59,4.291595494941674e-63,5.087512538694462e-69,3.9477107766612704e-10,9.114508401845448e-21,4.684170666571043e-38,3.616226634516457e-47,6.197599739490699e-48,4.181166533443816e-63,2.5106638452378456e-56,1.905303304089799e-67,3.991756462284458e-78,6.201049079268319e-35
4.3980536652406516e-16,0.0027792097116130575,0.0915567593028733,0.0,0.008179212465188964,0.45154262799151956,1.2392704608130825e-67,0.456900611847563,2.836379869451366e-44,2.837841570084886e-54,1.2177617779403195e-37,4.3277905399701837e-67,1.4988658349318452e-95,7.29160578549522e-10,4.407833301507783e-28,2.0533712559470672e-35,1.5541200649029089e-38,4.407833504030749e-28,3.0367474310865805e-17,2.1196436237983282e-37,2.6905048335546525e-29,1.1155144025467387e-27,3.2954350307612727e-46,1.6707145915261593e-58,1.3214521130334972e-62,2.1280807205481416e-68,4.934638277659189e-10,1.1393135282973432e-20,8.499282893031225e-38,7.705934578369098e-47,1.5573630165734575e-47,1.310495308350798e-62,7.4926996716507035e-56,6.627298476801832e-67,1.8610058465486674e-77,9.473801555809244e-35
6.157275135997258e-16,0.0027792097116130575,0.0915567593028733,0.0,0.008179211778753854,0.4515426278456875,6.833970560557372e-67,0.4569006116501775,1.5916550673743547e-43,1.5761600052693037e-53,4.673197274317157e-37,1.1337888053718082e-65,9.178512558372805e-94,1.0208247273655881e-09,8.47610657805164e-28,5.420892025541664e-35,6.025870134948604e-38,8.476107112960641e-28,4.2514462098130666e-17,5.55868343819164e-37,5.131754403957993e-29,2.1448027467372272e-27,1.2677117638083314e-45,1.497641018607843e-57,1.1777006134449654e-61,5.575117546481121e-67,6.908493028937329e-10,1.595038875565583e-20,2.22410584817998e-37,2.8485591346398742e-46,8.588093724494607e-47,1.1821774306080562e-61,6.2668631100818994e-55,9.387881260044819e-66,8.347189560994417e-76,1.821778317222123e-34
7.916496606753864e-16,0.0027792097116130575,0.0915567593028733,0.0,0.008179211092318858,0.4515426276998554,2.258697409319885e-66,0.45690061145279204,5.273327843594002e-43,5.184814312840857e-53,1.2394240075239304e-36,6.810253339752868e-65,7.385304932062518e-93,1.312488827118122e-09,1.3900792158869117e-27,1.1237716826728613e-34,1.603257447016017e-37,1.3900793268215504e-27,5.466144872662512e-17,1.1454365020023784e-36,8.349845798251997e-29,3.5170056129727775e-27,3.3519837683853335e-45,6.16158951960876e-57,4.865566039671092e-61,3.3487685458037914e-66,8.882347447744338e-10,2.0507641844341166e-20,4.574189974544284e-37,7.442156691044032e-46,2.8384527438156747e-46,4.882528688571452e-61,2.5431155125937966e-54,4.73429642360511e-65,5.894647570262369e-75,2.9877115642350423e-34
1.1434939548267078e-15,0.0027792097116130575,0.0915567593028733,0.0,0.008179209719449214,0.4515426274081914,1.5386821795259768e-65,0.45690061105802127,3.5607176389140265e-42,3.423297204427902e-52,5.5404795401991386e-36,1.7633771662037533e-63,4.4331257319742483e-91,1.8958168794444617e-09,2.881882723738402e-27,3.375794907324209e-34,7.184251815584422e-37,2.8818830572943317e-27,7.895541850779323e-17,3.3930297263712416e-36,1.702232364477343e-28,7.289308636515906e-27,1.4788319023634936e-44,6.2639653453390745e-56,5.071114408442005e-60,8.670957883612589e-65,1.283005528808556e-09,2.962214686988286e-20,1.3489602761848846e-36,3.328995423083804e-45,1.9336255978070296e-45,5.027144973684659e-60,2.631656936300434e-53,7.754830216672475e-64,2.5641726398235777e-73,6.1940601412149376e-34
1.84718254312935e-15,0.0027792097116130575,0.0915567593028733,0.0,0.00817920697371131,0.4515426268248636,1.9951783561541068e-64,0.45690061026848,4.507001695860294e-41,4.131525835736682e-51,4.011797350962184e-35,1.1251954175442888e-61,7.901930842916813e-89,3.0624723953302e-09,7.492941843733848e-27,1.450586183326824e-33,5.211497010251339e-36,7.492943279818011e-27,1.2754334416696652e-16,1.4143208764813922e-35,4.275129910823176e-28,1.8940968851776927e-26,1.0380249546752357e-43,1.2788229208133996e-54,1.0997161357663421e-58,5.532861751618329e-63,2.0725466979710753e-09,4.785115231368851e-20,5.5703537327495e-36,2.4613332572198694e-44,2.507291873575334e-44,1.0570406088212693e-58,5.809394106025889e-52,3.0066443099770612e-62,3.145193091873181e-71,1.6104656572909413e-33
3.2545597197346353e-15,0.0027792097116130575,0.0915567593028733,0.0,0.008179201482241051,0.4515426256582093,3.928439759948008e-63,0.4569006086893992,8.708690465766238e-40,7.413131820210554e-50,4.101115399891056e-34,1.2262101299158255e-59,2.605428325303986e-86,5.395781071595588e-09,2.3224808740763648e-26,8.159242587090755e-33,5.339661907136647e-35,2.3224816849619906e-26,2.247191398732088e-16,7.483239420648706e-35,1.237322911715941e-27,5.863604751010634e-26,9.967682291826946e-43,3.9878181542775124e-53,3.8673084992153965e-57,6.029575860222952e-61,3.651627440688614e-09,8.430914477235807e-20,2.895142377409993e-35,2.5519163880405246e-43,4.9367676788113315e-43,3.4935369326454475e-57,2.0688624479811287e-50,1.8518155188004244e-60,6.796035636478474e-69,4.991731714304973e-33
6.069314072945206e-15,0.0027792097116130575,0.0915567593028733,0.0,0.008179190499322725,0.45154262332490536,9.710645971593647e-62,0.45690060553124384,2.1355337659043562e-38,1.6167931576418635e-48,5.141863323612283e-33,1.6911446408374545e-57,1.141782222874225e-83,1.0062388998459835e-08,8.072746520945732e-26,5.405697186632328e-32,6.718937706493694e-34,8.072751932996044e-26,4.1907050883812097e-16,4.423181465557135e-34,3.784816456135984e-27,2.0330473687246618e-25,1.1120362417849593e-41,1.478181378687245e-51,1.7918522924655443e-55,8.315772848078708e-59,6.8097825437173536e-09,1.5722505597413462e-19,1.6606571501218029e-34,3.082127279596784e-42,1.220308309147797e-41,1.4420804218755345e-55,9.209042386525463e-49,1.368070521328563e-58,1.8702812932483642e-66,1.7350834680544686e-32
8.884068426155777e-15,0.0027792097116130575,0.0915567593028733,0.0,0.008179179516433991,0.4515426209916077,5.072107940562492e-61,0.45690060237309704,1.1296057374727122e-37,8.202157025169816e-48,2.1142081510438913e-32,1.4966683908863944e-56,1.3585880489721132e-82,1.4728984353006662e-08,1.7294860966496139e-25,1.6217661408936986e-31,2.768051584100265e-33,1.7294877292665985e-25,6.134215812071472e-16,1.2299686502779417e-33,7.30887260912654e-27,4.346364609580114e-25,4.26410500415104e-41,9.020274432981478e-51,1.1936146100455127e-54,7.359485444340826e-58,9.96792913689735e-09,2.301408688887092e-19,4.531114879157916e-34,1.2176319736905194e-41,6.373958903554834e-41,9.162263733285356e-55,5.969202173852608e-48,1.0026966994578607e-57,1.8958655657183578e-65,3.71720148726733e-32
1.1698822779366346e-14,0.0027792097116130575,0.0915567593028733,0.0,0.008179168533574853,0.4515426186583163,1.706518312993915e-60,0.45690059921495874,3.870975502677375e-37,2.7040453288653315e-47,5.926922810722328e-32,8.304051101477251e-56,1.2099965054960551e-81,1.9395567128579424e-08,2.9988814659369914e-25,3.5883568177989776e-31,7.773744040017472e-33,2.998885097417375e-25,8.077723569813555e-16,2.5407276034940006e-33,1.1517964948418758e-26,7.5210946022351295e-25,1.116074535000889e-40,3.5109800533061554e-50,5.0643077444399504e-54,4.083305532972755e-57,1.3126067220262986e-08,3.0305658351635357e-19,9.210468474302177e-34,3.3035451142154065e-41,2.1445239846718008e-40,3.6922308311935763e-54,2.460399371763726e-47,4.4865470744195447e-57,1.185327694362182e-64,6.445525036422684e-32
1.4513577132576916e-14,0.0027792097116130575,0.0915567593028733,0.0,0.008179157550745322,0.4515426163250312,4.5146922681552404e-60,0.45690059605682903,1.0429559234201137e-36,7.001153021729455e-47,1.3433415814307928e-31,3.503091433557144e-55,7.730808078653396e-81,2.4062137318294677e-08,4.615459818126405e-25,6.710879422844807e-31,1.7648641282109557e-32,4.615466645080344e-25,1.0021228361617291e-15,4.451445975787073e-33,1.6194468791941108e-26,1.155187380290774e-24,2.36128729296314e-40,1.0474776426894456e-49,1.6548349697075572e-53,1.7225559500917464e-56,1.628419679384869e-08,3.7597219985733545e-19,1.5907863011316053e-33,7.256278079706223e-41,5.673449319122494e-40,1.1402985294715698e-53,7.816912098077546e-47,1.518054639018276e-56,5.588297058264159e-64,9.920051946388529e-32
2.0143085838998055e-14,0.0027792097116130575,0.0915567593028733,0.0,0.008179135585175102,0.45154261165847986,2.0550843252848617e-59,0.45690058974059505,4.905218191073419e-36,3.021723073308264e-46,4.715268558982521e-31,3.777439231942243e-54,1.6055999322377e-79,3.339523991462686e-08,8.890162046223006e-25,1.7418016187696606e-30,6.213163407649465e-32,8.890179947437414e-25,1.3908229047442375e-15,1.0242157311483495e-32,2.6470070475046776e-26,2.2161866970137197e-24,7.240378372969911e-40,5.6230474902607954e-49,1.0980064766923645e-52,1.8574594900609478e-55,2.2600430411806275e-08,5.218031376802858e-19,3.5745593426328156e-33,2.3712845720963794e-40,2.582536342472913e-39,6.619141826727039e-53,4.853053339513208e-46,1.045571442584199e-55,7.662156041861653e-63,1.9107707947056116e-31
2.5772594545419194e-14,0.0027792097116130575,0.0915567593028733,0.0,0.008179113619723382,0.45154260699195375,6.418683136578563e-59,0.4569005834243951,1.557886838019642e-35,8.960933044490252e-46,1.2183763288673046e-30,1.8715711551648645e-53,1.0734832557104819e-78,4.2728292086789276e-08,1.4553585369743837e-24,3.588495789623349e-30,1.6089839402960515e-31,1.4553622610107272e-24,1.779521786961557e-15,1.8902774086411775e-32,3.7284385119117317e-26,3.613388060101117e-24,1.6666900405340545e-39,1.8867163137679426e-48,4.298296027260398e-52,9.202974267234715e-55,2.8916629991042717e-08,6.67633682359668e-19,6.470642716599847e-33,5.696051866225129e-40,8.06605038855884e-39,2.366251651973502e-52,1.8000586261110402e-45,4.1815108951002615e-55,4.355277093968085e-62,3.1280152387085296e-31
3.140210325184033e-14,0.0027792097116130575,0.0915567593028733,0.0,0.008179091654390222,0.4515426023254529,1.6240177158991522e-58,0.4569005771082292,3.9833921164186615e-35,2.149705139239114e-45,2.6263548303118968e-30,6.800500417505066e-53,5.073774260481088e-78,5.206129377665248e-08,2.1605722002167134e-24,6.43409189903275e-30,3.47467677194814e-31,2.160578940936301e-24,2.168219482820445e-15,3.057815841574219e-32,4.822742141195238e-26,5.3423715848461775e-24,3.2311569367628876e-39,4.9474032439395263e-48,1.3028586399093783e-51,3.3439728004965867e-54,3.5232795531844655e-08,8.134638338976971e-19,1.0301660422976999e-32,1.1377915616123641e-39,2.0408166632085932e-38,6.594895521680404e-52,5.1436964582030256e-45,1.2772039219425528e-54,1.8121190541117433e-61,4.6437367282514114e-31
