Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48)
5.3536793073342066e-11,0.002724645380668153,0.1557,0.0,0.007721903253391262,0.6421572454706606,0.2019,0.0,0.0,3.0706602172661393e-39,0.0,6.497041345377904e-47,9.8664649062301e-77,0.0001079471451527646,0.0,0.0,0.0,1.3479041790322536e-51,0.0,3.681577022665501e-44,0.0,0.0,1.1783373066727567e-43,8.306260987554672e-49,0.0,2.5102079249660285e-48,0.0001887809567623395
5.43361100399015e-11,0.002724645380668153,0.1557,0.0,0.007717953951142472,0.6421539091055757,0.2019,0.0,0.0,3.1164950506265895e-39,0.0,6.956543236491024e-47,1.0734837973089466e-76,0.00010917301948050355,0.0,0.0,0.0,1.4078639820417277e-51,0.0,3.7896532775422935e-44,0.0,0.0,1.2133152109496152e-43,8.648445420001037e-49,0.0,2.6875743424264795e-48,0.00019150438468339042
5.5055495309804994e-11,0.002724645380668153,0.1557,0.0,0.007714413086494534,0.6421509142614727,0.2019,0.0,0.0,3.157746141731236e-39,0.0,7.390711055817947e-47,1.1568341099341525e-76,0.00011026506057005684,0.0,0.0,0.0,1.4632940857235722e-51,0.0,3.888196957542799e-44,0.0,0.0,1.2452212115297978e-43,8.963285835049007e-49,0.0,2.8551491137876173e-48,0.00019395320824177505
5.577488057970849e-11,0.002724645380668153,0.1557,0.0,0.007710885008967118,0.6421479268795695,0.2019,0.0,0.0,3.1989969880966e-39,0.0,7.845020108199329e-47,1.2453466418240765e-76,0.00011134645181830621,0.0,0.0,0.0,1.5201301276992295e-51,0.0,3.9879465255965146e-44,0.0,0.0,1.2775302688798897e-43,9.284657588058519e-49,0.0,3.0304850354755753e-48,0.00019639989452094038
5.6494265849611983e-11,0.002724645380668153,0.1557,0.0,0.0077073697068703395,0.6421449469514872,0.2019,0.0,0.0,3.240247590255179e-39,0.0,8.320064830937575e-47,1.339258916396612e-76,0.00011241719984740144,0.0,0.0,0.0,1.578388290325435e-51,0.0,4.0889000145673307e-44,0.0,0.0,1.3102419844409222e-43,9.612577309148304e-49,0.0,3.2138103306513594e-48,0.00019884444858862365
5.721365111951548e-11,0.002724645380668153,0.1557,0.0,0.007703867165957747,0.642141974467572,0.2019,0.0,0.0,3.281497948738559e-39,0.0,8.816445338467242e-47,1.4388153985315826e-76,0.0001134773138424395,0.0,0.0,0.0,1.63808471103947e-51,0.0,4.191055470947727e-44,0.0,0.0,1.3433559611161056e-43,9.947060270633056e-49,0.0,3.4053553563501576e-48,0.00020128687550617885
5.793303638941897e-11,0.002724645380668153,0.1557,0.0,0.0077003773694791,0.6421390094169219,0.2019,0.0,0.0,3.3227480640773196e-39,0.0,9.33476721250334e-47,1.544267559378269e-76,0.00011452680549951856,0.0,0.0,0.0,1.6992354827430818e-51,0.0,4.2944109547533175e-44,0.0,0.0,1.3768718032786038e-43,1.0288120415330478e-48,0.0,3.6053525214625395e-48,0.0002037271803277466
5.865242165932246e-11,0.002724645380668153,0.1557,0.0,0.007696900298233612,0.6421360517874133,0.2019,0.0,0.0,3.363997936800968e-39,0.0,9.875641291668042e-47,1.6558739386835144e-76,0.00011556568897331234,0.0,0.0,0.0,1.7618566541816924e-51,0.0,4.3989645394148334e-44,0.0,0.0,1.4107891167789058e-43,1.0635770385026396e-48,0.0,3.814036204537976e-48,0.00020616536809944208
5.937180692922595e-11,0.002724645380668153,0.1557,0.0,0.007693435930623563,0.6421331015657287,0.2019,0.0,0.0,3.4052475674378576e-39,0.0,1.04396834608748e-46,1.7739002046921633e-76,0.0001165939808242417,0.0,0.0,0.0,1.825964230318948e-51,0.0,4.504714311667728e-44,0.0,0.0,1.4451075089517881e-43,1.0990021548968592e-48,0.0,4.0316426715184156e-48,0.0002086014438585609
6.009119219912944e-11,0.002724645380668153,0.1557,0.0,0.007689984242708281,0.6421301587373839,0.2019,0.0,0.0,3.4464969565151196e-39,0.0,1.1027514440651418e-46,1.8986192115628863e-76,0.00011761169996528148,0.0,0.0,0.0,1.8915741727064697e-51,0.0,4.611658371439459e-44,0.0,0.0,1.4798265886228558e-43,1.1350884032342782e-48,0.0,4.2584099934728385e-48,0.00021103541263280267
6.081057746903293e-11,0.002724645380668153,0.1557,0.0,0.007686545208258377,0.6421272232867555,0.2019,0.0,0.0,3.487746104558589e-39,0.0,1.163975957666379e-46,2.0303110543368365e-76,0.00011861886760847379,0.0,0.0,0.0,1.9587023998488478e-51,0.0,4.71979483173461e-44,0.0,0.0,1.5149459661146725e-43,1.1718366744836356e-48,0.0,4.4945779644339827e-48,0.00021346727943951372
6.152996273893641e-11,0.002724645380668153,0.1557,0.0,0.007683118798810213,0.6421242951971087,0.2019,0.0,0.0,3.5289950120927364e-39,0.0,1.2277048629666551e-46,2.1692631214637004e-76,0.00011961550721120523,0.0,0.0,0.0,2.0273647875638334e-51,0.0,4.82912181851799e-44,0.0,0.0,1.5504652532524616e-43,1.2092477409167721e-48,0.0,4.7403880194249135e-48,0.0002158970492849472
6.22493480088399e-11,0.002724645380668153,0.1557,0.0,0.00767970498372052,0.6421213744506248,0.2019,0.0,0.0,3.5702436796405984e-39,0.0,1.2940015566097217e-46,2.3157701448980844e-76,0.00012060164442230513,0.0,0.0,0.0,2.0975771693377285e-51,0.0,4.939637470595816e-44,0.0,0.0,1.5863840633693889e-43,1.2473222589493941e-48,0.0,4.996083152759286e-48,0.0002183247271635414
6.296873327874339e-11,0.002724645380668153,0.1557,0.0,0.007676303730221134,0.6421184610284281,0.2019,0.0,0.0,3.6114921077237114e-39,0.0,1.3629298349509884e-46,2.470134247766891e-76,0.00012157730702801435,0.0,0.0,0.0,2.1693553366759286e-51,0.0,5.05133993949512e-44,0.0,0.0,1.6227020113114135e-43,1.2860607719848469e-48,0.0,5.261907836691391e-48,0.00022075031805721728
6.368811854864688e-11,0.002724645380668153,0.1557,0.0,0.007672915003473797,0.6421155549106159,0.2019,0.0,0.0,3.652740296862055e-39,0.0,1.4345538733044023e-46,2.6326649896163497e-76,0.00012254252489787514,0.0,0.0,0.0,2.2427150394486055e-51,0.0,5.164227389341438e-44,0.0,0.0,1.6594187134417112e-43,1.3254637132494433e-48,0.0,5.538107940491689e-48,0.0002231738269346931
6.440750381855037e-11,0.002724645380668153,0.1557,0.0,0.0076695387666249545,0.6421126560762833,0.2019,0.0,0.0,3.6939882475739765e-39,0.0,1.5089382053113707e-46,2.803679409251705e-76,0.000123497329930592,0.0,0.0,0.0,2.3176719862315028e-51,0.0,5.278297996734959e-44,0.0,0.0,1.6965337876446648e-43,1.3655314086053671e-48,0.0,5.824930650019609e-48,0.00022559525875081825
6.512688908845385e-11,0.002724645380668153,0.1557,0.0,0.007666174980860528,0.6421097645035536,0.2019,0.0,0.0,3.735235960376144e-39,0.0,1.5861477024501034e-46,2.98350206518734e-76,0.0001244417559999126,0.0,0.0,0.0,2.3942418446418522e-51,0.0,5.393549950625184e-44,0.0,0.0,1.7340468533294205e-43,1.4062640793609628e-48,0.0,6.12262438786471e-48,0.0002280146184459254
6.61739621827942e-11,0.002724645380668153,0.1557,0.0,0.00766130112002827,0.6421055687173308,0.2019,0.0,0.0,3.795272031453014e-39,0.0,1.70370982043102e-46,3.2616617063278345e-76,0.00012579790521934238,0.0,0.0,0.0,2.5086045551822142e-51,0.0,5.563407804497383e-44,0.0,0.0,1.7893579643841295e-43,1.466739466660285e-48,0.0,6.57586149419819e-48,0.00023153233005875258
6.722103527713455e-11,0.002724645380668153,0.1557,0.0,0.007656453417813408,0.6421013881925447,0.2019,0.0,0.0,3.855307601186643e-39,0.0,1.8275973668800988e-46,3.5602396534465283e-76,0.00012713226007682018,0.0,0.0,0.0,2.6264653700774972e-51,0.0,5.735759045549669e-44,0.0,0.0,1.845510259350864e-43,1.5286238423117398e-48,0.0,7.053431558500326e-48,0.00023504567741613748
6.826810837147489e-11,0.002724645380668153,0.1557,0.0,0.007651631733739403,0.6420972228514309,0.2019,0.0,0.0,3.9153426711495006e-39,0.0,1.958013666245089e-46,3.880323061954697e-76,0.00012844494599671292,0.0,0.0,0.0,2.7478721443332997e-51,0.0,5.910598226179229e-44,0.0,0.0,1.9025025820619723e-43,1.5919167762751818e-48,0.0,7.556112519861161e-48,0.0002385546755702504
6.931518146581524e-11,0.002724645380668153,0.1557,0.0,0.007646835919728584,0.6420930726124632,0.2019,0.0,0.0,3.9753772429052825e-39,0.0,2.0951631190452624e-46,4.223033577844017e-76,0.0001297360960827928,0.0,0.0,0.0,2.8728725562205136e-51,0.0,6.087919951368579e-44,0.0,0.0,1.9603337832438746e-43,1.6566174299782504e-48,0.0,8.084686153712737e-48,0.00024205933949498964
7.025754725072154e-11,0.002724645380668153,0.1557,0.0,0.007642541677787552,0.6420893502394542,0.2019,0.0,0.0,4.0294079328034975e-39,0.0,2.224524177690901e-46,4.5517741854999306e-76,0.00013087983394756815,0.0,0.0,0.0,2.9884847523373326e-51,0.0,6.24962766234864e-44,0.0,0.0,2.0130981610851825e-43,1.7160506103677832e-48,0.0,8.583189501927597e-48,0.00024520984357124663
7.119991303562785e-11,0.002724645380668153,0.1557,0.0,0.007638268146840228,0.6420856399658749,0.2019,0.0,0.0,4.0834382215401203e-39,0.0,2.3596556925357324e-46,4.900645951837965e-76,0.00013200634868308875,0.0,0.0,0.0,3.1070807853334244e-51,0.0,6.413338045683225e-44,0.0,0.0,2.066540277063855e-43,1.776621897015248e-48,0.0,9.103876186271833e-48,0.00024835685978304975
7.214227882053416e-11,0.002724645380668153,0.1557,0.0,0.007634015204529138,0.6420819417251755,0.2019,0.0,0.0,4.1374681102356125e-39,0.0,2.500708413033023e-46,5.270538831878193e-76,0.0001331157519069128,0.0,0.0,0.0,3.2286950532883375e-51,0.0,6.579047274203656e-44,0.0,0.0,2.1206593076940985e-43,1.838329899121493e-48,0.0,9.647322169057348e-48,0.00025150039887031665
7.308464460544046e-11,0.002724645380668153,0.1557,0.0,0.007629782724369476,0.6420782554487742,0.2019,0.0,0.0,4.191497600003928e-39,0.0,2.6478334893173956e-46,5.662365764891165e-76,0.00013420815942344154,0.0,0.0,0.0,3.353361843148965e-51,0.0,6.746751553073613e-44,0.0,0.0,2.1754544340144056e-43,1.9011730008330528e-48,0.0,1.0214104742134453e-47,0.0002546404715134506
7.402701039034677e-11,0.002724645380668153,0.1557,0.0,0.007625570575947051,0.642074581066154,0.2019,0.0,0.0,4.245526691952363e-39,0.0,2.801182403565657e-46,6.077062729907018e-76,0.00013528369102767685,0.0,0.0,0.0,3.4811153318080396e-51,0.0,6.916447119269198e-44,0.0,0.0,2.230924841582329e-43,1.9651493708476677e-48,0.0,1.0804802260184886e-47,0.0002577770883316386
7.487513959676244e-11,0.002724645380668153,0.1557,0.0,0.007621796915202461,0.6420712842312156,0.2019,0.0,0.0,4.294152535479653e-39,0.0,2.9446432226778327e-46,6.470636061970891e-76,0.00013623734264005423,0.0,0.0,0.0,3.598760758417373e-51,0.0,7.070872594592379e-44,0.0,0.0,2.281424904358903e-43,2.0236953686610178e-48,0.0,1.1357355966079156e-47,0.0002605970974638517
7.572326880317812e-11,0.002724645380668153,0.1557,0.0,0.0076180395142961205,0.6420679969177043,0.2019,0.0,0.0,4.342778058461784e-39,0.0,3.093379027940891e-46,6.884225825840519e-76,0.0001371775174297891,0.0,0.0,0.0,3.7189587680995156e-51,0.0,7.226905290442713e-44,0.0,0.0,2.3324707015221163e-43,2.083156044957961e-48,0.0,1.1930172484028547e-47,0.0002634143235804573
7.657139800959379e-11,0.002724645380668153,0.1557,0.0,0.0076142982707622835,0.6420647190705827,0.2019,0.0,0.0,4.3914032616915804e-39,0.0,3.2475006771314834e-46,7.318562367950753e-76,0.00013810431025460077,0.0,0.0,0.0,3.841734051283072e-51,0.0,7.384542527592531e-44,0.0,0.0,2.3840616486974827e-43,2.1435296550480998e-48,0.0,1.2523674623065132e-47,0.00026622877428948314
7.741952721600946e-11,0.002724645380668153,0.1557,0.0,0.0076105730800339185,0.6420614506337858,0.2019,0.0,0.0,4.440028145957164e-39,0.0,3.4071190843154813e-46,7.774391228995438e-76,0.0001390178181173882,0.0,0.0,0.0,3.9671112287368014e-51,0.0,7.543781646386597e-44,0.0,0.0,2.436197164450485e-43,2.2048143362851345e-48,0.0,1.3138285262299308e-47,0.0002690404571550604
7.826765642242513e-11,0.002724645380668153,0.1557,0.0,0.007606863835551345,0.6420581915502734,0.2019,0.0,0.0,4.488652712041887e-39,0.0,3.572345183929748e-46,8.252473148690037e-76,0.00013991814005836556,0.0,0.0,0.0,4.095114852139917e-51,0.0,7.704620006434676e-44,0.0,0.0,2.4888766702779474e-43,2.267008113345332e-48,0.0,1.3774427211599667e-47,0.0002718493796966555
7.91157856288408e-11,0.002724645380668153,0.1557,0.0,0.00760317042886907,0.6420549417620868,0.2019,0.0,0.0,4.537276960724262e-39,0.0,3.74328989580181e-46,8.75358406555203e-76,0.00014080537704895082,0.0,0.0,0.0,4.225769404640082e-51,0.0,7.867054986304795e-44,0.0,0.0,2.542099590598425e-43,2.3301089033982183e-48,0.0,1.4432523075960042e-47,0.0002746555493883459
7.996391483525648e-11,0.002724645380668153,0.1557,0.0,0.0075994927497608595,0.6420517012103976,0.2019,0.0,0.0,4.5859008927779115e-39,0.0,3.920064091048821e-46,9.278515112542906e-76,0.00014167963188737513,0.0,0.0,0.0,4.359099301400765e-51,0.0,8.031083983217639e-44,0.0,0.0,2.5958653527417505e-43,2.3941145211901175e-48,0.0,1.5112995123317935e-47,0.000277458973658132
8.081204404167215e-11,0.002724645380668153,0.1557,0.0,0.007595830686322996,0.6420484698355642,0.2019,0.0,0.0,4.6345245089715033e-39,0.0,4.10277855889015e-46,9.828072608416203e-76,0.0001425410090960825,0.0,0.0,0.0,4.4951288901374653e-51,0.0,8.196704412742135e-44,0.0,0.0,2.650173386937715e-43,2.4590226840206448e-48,0.0,1.581626515595897e-47,0.0002802596598872873
8.166017324808782e-11,0.002724645380668153,0.1557,0.0,0.007592184125075596,0.6420452475771793,0.2019,0.0,0.0,4.683147810068701e-39,0.0,4.291543974429001e-46,1.0403078044415487e-75,0.00014338961482102084,0.0,0.0,0.0,4.633882451641955e-51,0.0,8.363913708492263e-44,0.0,0.0,2.7050231263038255e-43,2.524831016614647e-48,0.0,1.6542754385725943e-47,0.0002830576154097505
8.25083024545035e-11,0.002724645380668153,0.1557,0.0,0.00758855295106193,0.6420420343741217,0.2019,0.0,0.0,4.731770796828114e-39,0.0,4.4864708674181196e-46,1.1004368066392789e-75,0.00014422555673287881,0.0,0.0,0.0,4.775384200294544e-51,0.0,8.532709321825229e-44,0.0,0.0,2.7604140068321294e-43,2.5915370558893315e-48,0.0,1.729288331309008e-47,0.0002858528475115574
8.335643166091917e-11,0.002724645380668153,0.1557,0.0,0.007584937047945768,0.6420388301646042,0.2019,0.0,0.0,4.78039347000326e-39,0.0,4.687669591994303e-46,1.1632794452700217e-75,0.00014504894393028612,0.0,0.0,0.0,4.9196582845650054e-51,0.0,8.703088721541317e-44,0.0,0.0,2.8163454673752055e-43,2.6591382556148158e-48,0.0,1.806707161002166e-47,0.00028864536343031365
8.420456086733484e-11,0.002724645380668153,0.1557,0.0,0.007581336298106673,0.6420356348862223,0.2019,0.0,0.0,4.8290158303425164e-39,0.0,4.895250297372252e-46,1.2289224088111336e-75,0.00014585988684499265,0.0,0.0,0.0,5.066728787502574e-51,0.0,8.875049393585599e-44,0.0,0.0,2.8728169496313392e-43,2.727631990967706e-48,0.0,1.8865738006620885e-47,0.00029143517035470077
8.505269007375051e-11,0.002724645380668153,0.1557,0.0,0.007577750582733284,0.6420324484760009,0.2019,0.0,0.0,4.877637878589082e-39,0.0,5.1093228995041836e-46,1.2974538933846371e-75,0.00014665849714906077,0.0,0.0,0.0,5.2166197272150855e-51,0.0,9.048588840751652e-44,0.0,0.0,2.929827898128921e-43,2.7970155629771226e-48,0.0,1.968930018153303e-47,0.0002942222754240225
8.590081928016619e-11,0.002724645380668153,0.1557,0.0,0.007574179781914477,0.6420292708704397,0.2019,0.0,0.0,4.926259615480948e-39,0.0,5.329997053713453e-46,1.368963599374742e-75,0.00014744488766410408,0.0,0.0,0.0,5.369355057337209e-51,0.0,9.223704582387394e-44,0.0,0.0,2.9873777602100655e-43,2.867286202862624e-48,0.0,2.053817465617953e-47,0.00029700668572778423
8.674894848658186e-11,0.002724645380668153,0.1557,0.0,0.007570623774728461,0.642026102005558,0.2019,0.0,0.0,4.9748810417508686e-39,0.0,5.5573821283017225e-46,1.4435427276729739e-75,0.00014821917227259568,0.0,0.0,0.0,5.524958667487976e-51,0.0,9.400394154103175e-44,0.0,0.0,3.045465986013482e-43,2.9384410762638556e-48,0.0,2.1412776692801776e-47,0.0002997884083053094
8.759707769299753e-11,0.002724645380668153,0.1557,0.0,0.007567082439329718,0.6420229418169385,0.2019,0.0,0.0,5.0235021581263235e-39,0.0,5.7915871791228135e-46,1.5212839755682978e-75,0.0001489814658312588,0.0,0.0,0.0,5.683454383717818e-51,0.0,9.578655107482354e-44,0.0,0.0,3.104092028456634e-43,3.0104772873619964e-48,0.0,2.231352019628946e-47,0.00030256745014539004
8.84452068994132e-11,0.002724645380668153,0.1557,0.0,0.007563555653033846,0.6420197902397703,0.2019,0.0,0.0,5.072122965329505e-39,0.0,6.032720925116731e-46,1.6022815322975028e-75,0.00014973188408655072,0.0,0.0,0.0,5.84486596894539e-51,0.0,9.758485009794314e-44,0.0,0.0,3.1632553432172125e-43,3.083391882893121e-48,0.0,2.3240817619766587e-47,0.0003053438181859713
8.929333610582888e-11,0.002724645380668153,0.1557,0.0,0.0075600432924002505,0.6420166472088895,0.2019,0.0,0.0,5.12074346407729e-39,0.0,6.280891724799085e-46,1.6866310742677892e-75,0.00015047054359224908,0.0,0.0,0.0,6.009217123384284e-51,0.0,9.939881443710298e-44,0.0,0.0,3.2229553887139608e-43,3.157181856053674e-48,0.0,2.4195079873915445e-47,0.00030811751931386633
9.014146531224455e-11,0.002724645380668153,0.1557,0.0,0.007556545233312711,0.6420135126588205,0.2019,0.0,0.0,5.1693636550812276e-39,0.0,6.536207553700471e-46,1.774429759963074e-75,0.00015119756162915082,0.0,0.0,0.0,6.176531484959817e-51,0.0,1.01228420070219e-43,0.0,0.0,3.2831916260868577e-43,3.2318441502984103e-48,0.0,2.517671624001632e-47,0.00031088856036450593
9.098959451866022e-11,0.002724645380668153,0.1557,0.0,0.007553061351057765,0.6420103865238144,0.2019,0.0,0.0,5.217983539047517e-39,0.0,6.798775982747766e-46,1.8657762245469195e-75,0.00015191305612688484,0.0,0.0,0.0,6.346832629716063e-51,0.0,1.0307364312362541e-43,0.0,0.0,3.3439635191767106e-43,3.3073756630313355e-48,0.0,2.6186134286670517e-47,0.00031365694812171725
9.18377237250759e-11,0.002724645380668153,0.1557,0.0,0.007549591520400994,0.642007268737888,0.2019,0.0,0.0,5.266603116677e-39,0.0,7.068704157577459e-46,1.9607705741756868e-75,0.00015261714558783968,0.0,0.0,0.0,6.520144072213345e-51,0.0,1.0493445986931891e-43,0.0,0.0,3.4052705345041616e-43,3.383773249190277e-48,0.0,2.722373979016691e-47,0.0003164226893175326
9.268585293149157e-11,0.002724645380668153,0.1557,0.0,0.007546135615661137,0.6420041592348608,0.2019,0.0,0.0,5.315222388665153e-39,0.0,7.346098778770443e-46,2.059514380034952e-75,0.00015330994901320113,0.0,0.0,0.0,6.696489265916352e-51,0.0,1.0681084672223393e-43,0.0,0.0,3.4671121412481666e-43,3.461033724725894e-48,0.0,2.828993665844973e-47,0.000319185790632029
9.353398213790724e-11,0.002724645380668153,0.1557,0.0,0.007542693510782076,0.6420010579483909,0.2019,0.0,0.0,5.3638413557020757e-39,0.0,7.631066082997319e-46,2.1621106721115033e-75,0.00015399158583109598,0.0,0.0,0.0,6.875891603573078e-51,0.0,1.0870278023754967e-43,0.0,0.0,3.529487811223936e-43,3.539153869975888e-48,0.0,2.9385126858644036e-47,0.0003219462586931944
9.438211134432291e-11,0.002724645380668153,0.1557,0.0,0.007539265079402711,0.6419979648120093,0.2019,0.0,0.0,5.412460018472487e-39,0.0,7.923711825062419e-46,2.2686639327130394e-75,0.0001546621758268324,0.0,0.0,0.0,7.058374417584798e-51,0.0,1.1061023710802975e-43,0.0,0.0,3.592397018860406e-43,3.618130432935452e-48,0.0,3.050971034809175e-47,0.00032470410007682263
9.523024055073858e-11,0.002724645380668153,0.1557,0.0,0.007535850194924705,0.6419948797591555,0.2019,0.0,0.0,5.461078377655729e-39,0.0,8.224141260833742e-46,2.3792800897478017e-75,0.0001553218390752274,0.0,0.0,0.0,7.243960980367193e-51,0.0,1.1253319416139494e-43,0.0,0.0,3.6558392411772345e-43,3.697960132424891e-48,0.0,3.166408500884746e-47,0.00032745932130643415
9.607836975715426e-11,0.002724645380668153,0.1557,0.0,0.007532448730578135,0.6419918027232087,0.2019,0.0,0.0,5.509696433925764e-39,0.0,8.532459131045055e-46,2.4940665097763185e-75,0.00015597069587500759,0.0,0.0,0.0,7.432674504702886e-51,0.0,1.1447162835773e-43,0.0,0.0,3.719813957761368e-43,3.7786396611556805e-48,0.0,3.2848646585579414e-47,0.0003302119288532243
9.692649896356993e-11,0.002724645380668153,0.1557,0.0,0.007529060559485065,0.6419887336375208,0.2019,0.0,0.0,5.558314187951177e-39,0.0,8.848769645955883e-46,2.6131319908471934e-75,0.00015660886668526848,0.0,0.0,0.0,7.624538144085551e-51,0.0,1.1642551678692503e-43,0.0,0.0,3.784320650743202e-43,3.860165688696057e-48,0.0,3.40637886268191e-47,0.00033296192913603395
9.77746281699856e-11,0.002724645380668153,0.1557,0.0,0.007525685554721046,0.6419856724354462,0.2019,0.0,0.0,5.606931640395183e-39,0.0,9.17317647085444e-46,2.7365867551285033e-75,0.00015723647206397382,0.0,0.0,0.0,7.819574993055758e-51,0.0,1.1839483666615218e-43,0.0,0.0,3.849358804772354e-43,3.942534864337505e-48,0.0,3.530990242950058e-47,0.0003357093285213473
9.862275737640127e-11,0.002724645380668153,0.1557,0.0,0.007522323589374577,0.6419826190503719,0.2019,0.0,0.0,5.655548791915634e-39,0.0,9.505782712388205e-46,2.864542441346254e-75,0.00015785363260847765,0.0,0.0,0.0,8.017808087528776e-51,0.0,1.2037956533737748e-43,0.0,0.0,3.914927906993091e-43,4.025743819863438e-48,0.0,3.658737698672863e-47,0.0003384541333233117
9.947088658281695e-11,0.002724645380668153,0.1557,0.0,0.0075189745366045415,0.6419795734157467,0.2019,0.0,0.0,5.704165643165028e-39,0.0,9.846690905706107e-46,2.9971120970410734e-75,0.00015846046889804612,0.0,0.0,0.0,8.219260405114492e-51,0.0,1.223796802649094e-43,0.0,0.0,3.981027447019423e-43,4.1097891722215364e-48,0.0,3.7896598938712724e-47,0.0003411963498037795
9.999999999999999e-11,0.002724645380668153,0.1557,0.0,0.007516891682860707,0.6419776772642017,0.2019,0.0,0.0,5.7344955732613996e-39,0.0,1.0063620081716094e-45,3.0822046881015907e-75,0.00015883387329588078,0.0,0.0,0.0,8.346579125892669e-51,0.0,1.2363525452156894e-43,0.0,0.0,4.022532727013401e-43,4.162643815564213e-48,0.0,3.8729620758010575e-47,0.0003429057991497793
1.0031901578923262e-10,0.002724645380668153,0.1557,0.0,0.007515638269695636,0.6419765354651079,0.2019,0.0,0.0,5.752782194790524e-39,0.0,1.0196003002395867e-45,3.1344101706542243e-75,0.00015905710143835795,0.0,0.0,0.0,8.423954865429667e-51,0.0,1.2439515903298332e-43,0.0,0.0,4.047656916909893e-43,4.194667526101164e-48,0.0,3.923795252680192e-47,0.0003439359841723733
1.0116714499564829e-10,0.002724645380668153,0.1557,0.0,0.007512314662111839,0.6419735051321088,0.2019,0.0,0.0,5.8013984474339506e-39,0.0,1.0553820359199736e-45,3.2765525034536964e-75,0.000159643650607958,0.0,0.0,0.0,8.631914330402631e-51,0.0,1.264259793433832e-43,0.0,0.0,4.114815811142096e-43,4.2803754764174084e-48,0.0,4.0611819550554376e-47,0.000346673042586571
1.0201527420206396e-10,0.002724645380668153,0.1557,0.0,0.007509003587547917,0.6419704823505443,0.2019,0.0,0.0,5.8500144017318274e-39,0.0,1.0920243727491385e-45,3.4236563213109254e-75,0.00016022023660663916,0.0,0.0,0.0,8.843161604570713e-51,0.0,1.2847211901310003e-43,0.0,0.0,4.182503626586938e-43,4.366909610703343e-48,0.0,4.2018579327773825e-47,0.00034940753115181213
1.0286340340847964e-10,0.002724645380668153,0.1557,0.0,0.007505704919979019,0.6419674670543749,0.2019,0.0,0.0,5.898630058315376e-39,0.0,1.1295373243496542e-45,3.575840226338441e-75,0.0001607869794057253,0.0,0.0,0.0,9.057719435370488e-51,0.0,1.30533555972028e-43,0.0,0.0,4.250719862482667e-43,4.4542665114120566e-48,0.0,4.3458608657444203e-47,0.0003521394559216223
1.0371153261489531e-10,0.002724645380668153,0.1557,0.0,0.007502418533708382,0.6419644591777517,0.2019,0.0,0.0,5.94724541781055e-39,0.0,1.1679308419239597e-45,3.733224188398512e-75,0.00016134399870022673,0.0,0.0,0.0,9.275610513421067e-51,0.0,1.3261026826069781e-43,0.0,0.0,4.319464020408706e-43,4.542442758130146e-48,0.0,4.493228178549282e-47,0.0003548688228977589
1.0455966182131098e-10,0.002724645380668153,0.1557,0.0,0.007499144303413158,0.6419614586550377,0.2019,0.0,0.0,5.995860480838047e-39,0.0,1.2072148134198288e-45,3.895929536492622e-75,0.00016189141386283934,0.0,0.0,0.0,9.496857472800588e-51,0.0,1.3470223402804806e-43,0.0,0.0,4.3887356042592944e-43,4.631434929704329e-48,0.0,4.643997037331121e-47,0.0003575956380303717
1.0540779102772665e-10,0.002724645380668153,0.1557,0.0,0.007495882104188427,0.6419584654208313,0.2019,0.0,0.0,6.044475248013326e-39,0.0,1.2473990627648257e-45,4.0640789500413473e-75,0.00016242934389975688,0.0,0.0,0.0,9.721482891316107e-51,0.0,1.3680943152923418e-43,0.0,0.0,4.458534120216977e-43,4.72123960628289e-48,0.0,4.79820434689627e-47,0.0003603199072181835
1.0625592023414233e-10,0.002724645380668153,0.1557,0.0,0.007492631811589416,0.6419554794099867,0.2019,0.0,0.0,6.093089719946651e-39,0.0,1.2884933491679322e-45,4.237796450063968e-75,0.00016295790740826564,0.0,0.0,0.0,9.949509290767022e-51,0.0,1.3893183912347547e-43,0.0,0.0,4.528859076725959e-43,4.8118533712736905e-48,0.0,4.955886748100475e-47,0.00036304163630868617
1.07104049440558e-10,0.002724645380668153,0.1557,0.0,0.007489393301671927,0.6419525005576329,0.2019,0.0,0.0,6.141703897243092e-39,0.0,1.330507366486506e-45,4.4172073902668887e-75,0.0001634772225360883,0.0,0.0,0.0,1.0180959137202239e-50,0.0,1.4106943527193984e-43,0.0,0.0,4.599709984465333e-43,4.90327281322047e-48,0.0,5.117080615485436e-47,0.00036576083109835216
1.0795217864697367e-10,0.002724645380668153,0.1557,0.0,0.007486166451031058,0.6419495287991952,0.2019,0.0,0.0,6.190317780502573e-39,0.0,1.3734507426567327e-45,4.602438448049693e-75,0.00016398740694244598,0.0,0.0,0.0,1.0415854841171218e-50,0.0,1.432221985356668e-43,0.0,0.0,4.671086356322229e-43,4.9954945275992335e-48,0.0,5.281822055162377e-47,0.00036847749733286237
