Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357)
91.91896104916081,0.0005555851823910342,0.0915567593028733,0.0,0.00042185814670768967,0.43275389103515743,1.8404202420068678e-05,0.4524758156093365,0.008823472994822444,9.491031055914997e-12,2.9720909514395184e-06,1.0679535217287728e-06,4.293149580261152e-14,1.8686677124384385e-05,1.0867099555637884e-10,2.926874644544431e-16,6.209803102194171e-07,8.07561738439237e-08,3.110122883172632e-10,4.478505097366967e-11,9.397385155050126e-23,3.753557935234663e-14,3.763522658229078e-12,8.326257103757654e-17,4.348531688426855e-24,6.714593291836936e-10,0.0011456522028098727,2.162369518852745e-12,7.074042472929318e-11,1.3501887492323977e-16,0.004354082553801023,4.818638428559898e-05,3.1659358809710583e-18,1.337321770401148e-11,1.153719923103061e-19,4.133111052096892e-23,1.8663373564384452e-14,7.400729901006704e-21,3.440090182895185e-20,8.332163062941403e-25,1.6671156068455502e-23,2.2903196562128283e-16,1.649878948004131e-13,1.2518133552493027e-21,7.080937077603774e-17,8.315684522574665e-10,1.4241378069872073e-13,1.8716599744565915e-20
92.66290543039267,0.0005555851823910342,0.0915567593028733,0.0,0.00042185418744452826,0.43261434511016267,1.8369370731872145e-05,0.45244086081443285,0.008893415166028018,9.48996272861601e-12,2.9710256093266736e-06,1.0675669193550708e-06,4.291774233315671e-14,1.868348867454079e-05,1.084516746258982e-10,2.946886260827393e-16,6.258968412891382e-07,8.060257868548721e-08,3.109853426122531e-10,4.477928255089806e-11,9.395060316593218e-23,3.752782344478646e-14,3.763266978846087e-12,8.324507651066402e-17,4.3468669298462715e-24,6.712099593274966e-10,0.0011452720267052475,2.1615741331946106e-12,7.072555676966924e-11,1.3611273531251426e-16,0.00438869121963734,4.856894048489671e-05,3.1647581076950966e-18,1.3366216883562671e-11,1.1603164994111926e-19,4.132414510279694e-23,1.877021855404139e-14,7.39858445763852e-21,3.439647530695111e-20,8.324894736784292e-25,1.6665658908372856e-23,2.303397790647845e-16,1.6489992482085483e-13,1.2592239748943187e-21,7.124066224395784e-17,8.367682879840852e-10,1.4352850004937092e-13,1.886575600172101e-20
93.40684981162453,0.0005555851823910342,0.0915567593028733,0.0,0.00042185022982302143,0.4324748521873581,1.833466784722671e-05,0.45240591921068124,0.008963330826376525,9.488895470761875e-12,2.9699607462363383e-06,1.0671805098886973e-06,4.2903998046288886e-14,1.8680301012647697e-05,1.0823316337096271e-10,2.9668964693469326e-16,6.308114166653608e-07,8.044955187809707e-08,3.109584076376415e-10,4.477351816971613e-11,9.392736386166794e-23,3.7520070162701426e-14,3.763011681271778e-12,8.322758933261698e-17,4.3452029539513406e-24,6.709607179299447e-10,0.0011448920023030083,2.1607791190051704e-12,7.071069505844756e-11,1.372065156176693e-16,0.004423286717038417,4.895134395378173e-05,3.1635808872985997e-18,1.3359220285724966e-11,1.1668875028887522e-19,4.1317185235163485e-23,1.8876621705590736e-14,7.396440249099546e-21,3.4392051886090663e-20,8.317652782795746e-25,1.666016547908524e-23,2.316421417575939e-16,1.6481200927193999e-13,1.2666068914852496e-21,7.167052002708065e-17,8.419529285479047e-10,1.4464259609261708e-13,1.9014873137014094e-20
94.15079419285638,0.0005555851823910342,0.0915567593028733,0.0,0.0004218462738424367,0.4323354122392562,1.8300093057602095e-05,0.452370990791723,0.009033219989296735,9.487829278157834e-12,2.9688963618850324e-06,1.0667942930713808e-06,4.2890262921205945e-14,1.8677114138344434e-05,1.080154573519053e-10,2.986905271506581e-16,6.357240374025264e-07,8.029709029503771e-08,3.1093148338804365e-10,4.476775781951859e-11,9.390413363271502e-23,3.751231950476099e-14,3.762756763666463e-12,8.321010948899753e-17,4.343539760265375e-24,6.707116048215583e-10,0.001144512129520418,2.1599844760547587e-12,7.0695839583268e-11,1.3830021592748192e-16,0.004457869052989169,4.933359477807332e-05,3.162404219438766e-18,1.3352227907423475e-11,1.1734330762988914e-19,4.131023090151991e-23,1.8982585503262426e-14,7.394297273105882e-21,3.438763155823336e-20,8.310437056552326e-25,1.665467577232732e-23,2.3293908438406555e-16,1.647241481129105e-13,1.2739622601422452e-21,7.209895218271363e-17,8.471224607366158e-10,1.4575606988893835e-13,1.916395127151708e-20
94.82034413596506,0.0005555851823910342,0.0915567593028733,0.0,0.00042184271486233867,0.43220996155664143,1.826908468674417e-05,0.45233956648240636,0.00909609759171229,9.486870612232338e-12,2.967938825056359e-06,1.0664468624442805e-06,4.2877909125160034e-14,1.867424662456615e-05,1.0782020676816673e-10,3.004911992155003e-16,6.401437257189238e-07,8.016035557127216e-08,3.109072607288496e-10,4.4762576942251106e-11,9.38832341819264e-23,3.750534615516088e-14,3.762527661221385e-12,8.319438388939197e-17,4.342043554343202e-24,6.704875125754644e-10,0.0011441703735826263,2.1592696146196965e-12,7.068247497781093e-11,1.3928447788256502e-16,0.004488981908070783,4.967749007955283e-05,3.1613456905018413e-18,1.334593837212331e-11,1.1793024667663248e-19,4.130397671964027e-23,1.907757931139259e-14,7.392369646672709e-21,3.4383655901091095e-20,8.303965209088782e-25,1.6649738212329048e-23,2.341017237603205e-16,1.6464511953958622e-13,1.2805586657305536e-21,7.248332882296975e-17,8.517621932619348e-10,1.4675766517265465e-13,1.929808834923718e-20
95.48989407907374,0.0005555851823910342,0.0915567593028733,0.0,0.00042183915721045415,0.4320845537413002,1.8238178993865354e-05,0.4523081528429948,0.009158953751849412,9.48591280291663e-12,2.966981675570324e-06,1.0660995874839662e-06,4.286556271898732e-14,1.8671379748189184e-05,1.0762560166426046e-10,3.0229175757861286e-16,6.44561832397122e-07,8.002407391773954e-08,3.1088304674859595e-10,4.4757399313896883e-11,9.386234207445319e-23,3.749837492908382e-14,3.762298863827223e-12,8.317866420999284e-17,4.340547981282396e-24,6.702635239939754e-10,0.001143828740329478,2.158555053538045e-12,7.066911540602732e-11,1.4026867517629303e-16,0.004520084113107778,5.0021261870680754e-05,3.1602876086000973e-18,1.3339652249956703e-11,1.1851514758763186e-19,4.129772699578622e-23,1.9172221022557846e-14,7.390443015113831e-21,3.437968273685521e-20,8.297514386080165e-25,1.6644803655185165e-23,2.3526001956643154e-16,1.6456613495987595e-13,1.2871329936571906e-21,7.286656297388062e-17,8.563898201593731e-10,1.4775875808844169e-13,1.9432194027023578e-20
96.15944402218241,0.0005555851823910342,0.0915567593028733,0.0,0.0004218356008862456,0.4319591887732583,1.8207375473106386e-05,0.45227674986886063,0.009221788479471143,9.484955847175038e-12,2.966024913220985e-06,1.0657524680035327e-06,4.285322368766334e-14,1.8668513508949726e-05,1.0743163887015827e-10,3.0409220234350215e-16,6.4897835820506e-07,7.988824310205716e-08,3.108588414433446e-10,4.475222492672272e-11,9.384145730665335e-23,3.749140582556163e-14,3.7620703701522415e-12,8.316295044023393e-17,4.339053040737272e-24,6.700396389544368e-10,0.001143487229700737,2.1578407926427855e-12,7.065576085887188e-11,1.4125280787389006e-16,0.004551175673173667,5.036491021390061e-05,3.159229973484819e-18,1.333336953868955e-11,1.1909802054878361e-19,4.129148171786919e-23,1.9266512410054133e-14,7.388517376779424e-21,3.4375712059595006e-20,8.291084484476965e-25,1.663987209492694e-23,2.3641399370616354e-16,1.644871943441418e-13,1.2936853546471582e-21,7.324866038690704e-17,8.61005403384265e-10,1.4875934938568172e-13,1.95662683895451e-20
96.82899396529109,0.0005555851823910342,0.0915567593028733,0.0,0.0004218320458891331,0.4318338666325598,1.8176673621904662e-05,0.45224535755537876,0.009284601784332245,9.483999742127586e-12,2.965068537801775e-06,1.0654055038235216e-06,4.284089201690952e-14,1.8665647906588604e-05,1.0723831523700968e-10,3.0589253360899906e-16,6.53393303905249e-07,7.975286090655057e-08,3.108346448092335e-10,4.474705377370878e-11,9.382057987490852e-23,3.748443884362118e-14,3.761842178933492e-12,8.314724257046927e-17,4.3375587323574044e-24,6.698158573389678e-10,0.0011431458416366338,2.157126831766279e-12,7.06424113280516e-11,1.422368760378323e-16,0.004582256593336588,5.070843517121831e-05,3.158172784903463e-18,1.332709023607625e-11,1.1967887570928176e-19,4.1285240874921816e-23,1.936045523627445e-14,7.386592730095377e-21,3.4371743863919815e-20,8.284675401808918e-25,1.6634943525871434e-23,2.3756366794640706e-16,1.6440829766269034e-13,1.3002158587171582e-21,7.362962677622512e-17,8.656090044840706e-10,1.4975943983872486e-13,1.970031152576815e-20
97.49854390839977,0.0005555851823910342,0.0915567593028733,0.0,0.00042182849221881113,0.4317085872992702,1.8146072940990967e-05,0.4522139758979266,0.009347393676179164,9.483044484894094e-12,2.9641125491069458e-06,1.0650586947710592e-06,4.282856769213171e-14,1.8662782940850484e-05,1.0704562763561554e-10,3.076927514765694e-16,6.578066702642162e-07,7.961792512794182e-08,3.1081045684226584e-10,4.474188584698048e-11,9.37997097755673e-23,3.7477473982309847e-14,3.761614288922956e-12,8.31315405913333e-17,4.3360650558041734e-24,6.695921790331787e-10,0.0011428045760767907,2.1564131707451266e-12,7.062906680575569e-11,1.4322087973201108e-16,0.00461332687865856,5.105183680494958e-05,3.157116042616991e-18,1.3320814339929216e-11,1.2025772307013435e-19,4.1279004455402373e-23,1.945405124755346e-14,7.38466907339928e-21,3.4367778143781855e-20,8.278287036228714e-25,1.663001794221538e-23,2.3870906385657107e-16,1.6432944488645821e-13,1.3067246150905578e-21,7.400946781757014e-17,8.7020068460238e-10,1.5075903022449133e-13,1.9834323525975747e-20
98.10113885719757,0.0005555851823910342,0.0915567593028733,0.0,0.0004218252950495031,0.4315958724831837,1.8118618418754497e-05,0.4521857415133064,0.009403888078763042,9.482185475816624e-12,2.9632524897611243e-06,1.0647466991077776e-06,4.281748206850939e-14,1.8660205015781967e-05,1.0687275003180517e-10,3.093128506875876e-16,6.61777350283765e-07,7.949686280424139e-08,3.1078869507914526e-10,4.4737237465097635e-11,9.3780932952357e-23,3.747120741946956e-14,3.7614094443743466e-12,8.311741383817016e-17,4.3347212868336276e-24,6.693909567890732e-10,0.0011424975417643943,2.155771132064983e-12,7.061706101078719e-11,1.4410642798881376e-16,0.004641281046838488,5.136079288509302e-05,3.156165355937104e-18,1.3315168944087816e-11,1.207769772760815e-19,4.127339545012009e-23,1.9537992567699077e-14,7.382938627469597e-21,3.436421110740875e-20,8.272555136807418e-25,1.6625587464620018e-23,2.397362799504014e-16,1.6425851490242573e-13,1.3125639912742796e-21,7.435036724337372e-17,8.743230544822509e-10,1.5165823462581854e-13,1.995490777392567e-20
98.70373380599537,0.0005555851823910342,0.0915567593028733,0.0,0.0004218220989540187,0.43148319231046156,1.8091245083292297e-05,0.4521575157529617,0.009460365151786908,9.48132714901731e-12,2.96239274334533e-06,1.0644348288216243e-06,4.280640237315026e-14,1.8657627605976725e-05,1.0670038284392735e-10,3.1093285820148927e-16,6.657467522112693e-07,7.937615871932709e-08,3.10766940330423e-10,4.473259168549954e-11,9.376216206281408e-23,3.74649425728465e-14,3.761204841851116e-12,8.310329184126369e-17,4.33337802910763e-24,6.691898180443976e-10,0.0011421906065884019,2.1551293360105627e-12,7.060505925970685e-11,1.4499192412283197e-16,0.0046692266085754065,5.166964916855345e-05,3.155215030370552e-18,1.330952630404308e-11,1.2129462051658489e-19,4.1267790010587404e-23,1.9621655636353252e-14,7.38120898100844e-21,3.436064606777491e-20,8.266839863156071e-25,1.6621159396455525e-23,2.407600635576916e-16,1.6418762043605702e-13,1.3183859184214027e-21,7.469036379067952e-17,8.784358615807122e-10,1.5255703512529372e-13,2.007546693249763e-20
99.30632875479317,0.0005555851823910342,0.0915567593028733,0.0,0.0004218189039321439,0.431370546766612,1.806395257734539e-05,0.45212929861352774,0.009516824902338822,9.480469502424182e-12,2.961533309709861e-06,1.0641230837868325e-06,4.279532859545694e-14,1.865505071124916e-05,1.0652852383261114e-10,3.1255277409215226e-16,6.69714876604563e-07,7.9255811296601e-08,3.10745192593183e-10,4.4727948502453164e-11,9.374339710427799e-23,3.7458679441746566e-14,3.7610004804570875e-12,8.308917459380041e-17,4.332035282380108e-24,6.689887627158935e-10,0.0011418837705048737,2.1544877824630674e-12,7.059306154684268e-11,1.4587736818049863e-16,0.004697163567547723,5.197840570064757e-05,3.1542650657438535e-18,1.3303886418205791e-11,1.2181065994387715e-19,4.1262188128415105e-23,1.9705041702751997e-14,7.37948013280897e-21,3.435708302047707e-20,8.26114114236848e-25,1.661673373350773e-23,2.417804301081505e-16,1.641167614662293e-13,1.3241904746722752e-21,7.502946152019313e-17,8.825391496450965e-10,1.534554322832984e-13,2.0196001066868847e-20
99.90892370359097,0.0005555851823910342,0.0915567593028733,0.0,0.0004218157099835103,0.4312579358371563,1.8036740545752017e-05,0.45210109009164134,0.009573267337501476,9.479612533900303e-12,2.960674188705286e-06,1.0638114638723267e-06,4.278426072480186e-14,1.8652474331408034e-05,1.0635717077164079e-10,3.1417259843535214e-16,6.73681724021412e-07,7.913581896869475e-08,3.1072345186454756e-10,4.472330791037243e-11,9.37246380740959e-23,3.7452418025466766e-14,3.760796359257812e-12,8.307506208838745e-17,4.330693046401212e-24,6.68787790717355e-10,0.0011415770334700503,2.153846471301607e-12,7.058106786590367e-11,1.4676276020930315e-16,0.004725091927430137,5.2287062526662785e-05,3.1533154618777942e-18,1.3298249284960699e-11,1.2232510269929522e-19,4.1256589795009706e-23,1.9788152011116178e-14,7.377752081690778e-21,3.4353521961231236e-20,8.255458902118296e-25,1.66123104715532e-23,2.4279739497053683e-16,1.6404593797149655e-13,1.3299777377350955e-21,7.536766446877555e-17,8.866329621657247e-10,1.5435342662934318e-13,2.031651023654964e-20
99.99999999999999,0.0005555851823910342,0.0915567593028733,0.0,0.00042181522734294024,0.43124091881363086,1.80326346935217e-05,0.45209682740060253,0.00958179655027506,9.479483070399524e-12,2.9605443682069715e-06,1.0637643764653023e-06,4.278258843830766e-14,1.8652084981728076e-05,1.0633131631807672e-10,3.1441741098489975e-16,6.74281162919083e-07,7.911771410217883e-08,3.1072016657687906e-10,4.472260675563453e-11,9.372180334684397e-23,3.745147182314534e-14,3.7607655291858055e-12,8.307292953415789e-17,4.330490225056897e-24,6.687574230212908e-10,0.0011415306817995341,2.1537495645086255e-12,7.057925548942561e-11,1.4689657397813981e-16,0.004729312276364147,5.233370429763971e-05,3.1531719699701335e-18,1.3297397527096247e-11,1.2240271720748343e-19,4.125574397023592e-23,1.9800689405012883e-14,7.377490973040703e-21,3.435298391488025e-20,8.254601516604137e-25,1.6611642147655015e-23,2.429508042380915e-16,1.6403523678192973e-13,1.330850926056657e-21,7.54187029283291e-17,8.87250880047333e-10,1.5448911462967178e-13,2.0334721843653263e-20
100.51151865238877,0.0005555851823910342,0.0915567593028733,0.0,0.0004218125171076369,0.4311453595076275,1.8009608635418492e-05,0.45207289018394115,0.009629692464352208,9.478756241446762e-12,2.959815380181621e-06,1.0634999689521095e-06,4.2773198751454796e-14,1.8649898466265136e-05,1.0618632144886152e-10,3.1579233130200415e-16,6.776472950136255e-07,7.901618017754408e-08,3.1070171814173486e-10,4.4718669904697636e-11,9.370588496964147e-23,3.744615832329754e-14,3.760592477371905e-12,8.306095431836679e-17,4.329351320914422e-24,6.685869019660855e-10,0.0011412703954407565,2.1532054024038027e-12,7.056907821109179e-11,1.4764810025391822e-16,0.004753011691894105,5.2595619691409285e-05,3.1523662185864003e-18,1.3292614902667926e-11,1.228379559297758e-19,4.125099500304883e-23,1.9870987800200238e-14,7.376024826588634e-21,3.434996288653678e-20,8.249793070493139e-25,1.6607889606713977e-23,2.438109734438927e-16,1.6397514993021282e-13,1.335747784898273e-21,7.570497665034359e-17,8.907173423778328e-10,1.5525101870717402e-13,2.0436994503194338e-20
101.11411360118657,0.0005555851823910342,0.0915567593028733,0.0,0.0004218093253043192,0.4310328177635724,1.7982556495307655e-05,0.45204469888706733,0.00968610028996302,9.477900623033021e-12,2.9589568839893963e-06,1.0631885989016735e-06,4.2762142664938056e-14,1.864732311563584e-05,1.0601597366369443e-10,3.174119727655136e-16,6.816115901378299e-07,7.889689337400686e-08,3.1067999142183043e-10,4.471403447976481e-11,9.368713778825668e-23,3.743990033454527e-14,3.7603888339229e-12,8.304685127704784e-17,4.328010105674223e-24,6.68386096379583e-10,0.0011409638563731437,2.1525645756511964e-12,7.055709257685057e-11,1.4853338836041582e-16,0.004780922864607008,5.290407724007658e-05,3.15141733569686e-18,1.328698326974357e-11,1.2334922666031626e-19,4.124540374427995e-23,1.9953550297140705e-14,7.374298366307315e-21,3.434640579204255e-20,8.24414357582208e-25,1.6603471134822143e-23,2.448211806848872e-16,1.6390439732132246e-13,1.3415006929290088e-21,7.60414020544278e-17,8.947923332635237e-10,1.5614820907461373e-13,2.055745393193121e-20
101.6564490551046,0.0005555851823910342,0.0915567593028733,0.0,0.0004218064535980446,0.430931559752567,1.795827748426724e-05,0.452019334079362,0.00973685254629333,9.477131141010271e-12,2.958184504336537e-06,1.0629084725121956e-06,4.2752197211609763e-14,1.8645005739819937e-05,1.0586308766325071e-10,3.188695719960453e-16,6.851783653426328e-07,7.878983492712445e-08,3.106604433590297e-10,4.470986479926671e-11,9.36702703870448e-23,3.7434269609057826e-14,3.760205757914713e-12,8.303416257677232e-17,4.326803448012381e-24,6.682054423867805e-10,0.0011406880557884543,2.1519880385079883e-12,7.054630893839888e-11,1.4933010328858489e-16,0.004806035577129592,5.318160389946562e-05,3.1505636490913982e-18,1.3281917149486526e-11,1.2380802308302071e-19,4.1240374625175666e-23,2.0027623890350574e-14,7.37274523065999e-21,3.434320609654766e-20,8.239072939998657e-25,1.6599496552631117e-23,2.457274972831533e-16,1.638407502502903e-13,1.3466637193106868e-21,7.634343000187182e-17,8.984518325086804e-10,1.5695533736928085e-13,2.0665846228791467e-20
102.19878450902263,0.0005555851823910342,0.0915567593028733,0.0,0.00042180358275993915,0.43083032973357904,1.7934062551391497e-05,0.4519939762412589,0.00978759079949132,9.476362201828135e-12,2.957412377442266e-06,1.0626284470722675e-06,4.2742256511075724e-14,1.8642688780469792e-05,1.0571060455068432e-10,3.2032709730293204e-16,6.887441079470175e-07,7.868305922614993e-08,3.10640900964211e-10,4.4705697201318944e-11,9.365340777945538e-23,3.7428640270355655e-14,3.760022873669264e-12,8.302147769611872e-17,4.325597203263353e-24,6.680248556291328e-10,0.0011404123352958746,2.15141169731633e-12,7.053552854751237e-11,1.5012677621766338e-16,0.004831141335970089,5.345904993902358e-05,3.14971025413344e-18,1.3276853253729312e-11,1.242655484729176e-19,4.1235348355784336e-23,2.0101477993922915e-14,7.371192737093519e-21,3.434000799899051e-20,8.234015427982345e-25,1.6595523902543453e-23,2.4663110636647105e-16,1.637771318465284e-13,1.3518129802041976e-21,7.664474574820952e-17,9.021037919923233e-10,1.5776214109742764e-13,2.0774218499579875e-20
102.74111996294066,0.0005555851823910342,0.0915567593028733,0.0,0.0004218007127897618,0.4307291276960979,1.7909911444990574e-05,0.45196862537031224,0.00983831505470145,9.47559380400746e-12,2.956640503197816e-06,1.0623485224910356e-06,4.2732320555899933e-14,1.8640372237448274e-05,1.0555852274833899e-10,3.2178454874030736e-16,6.923088183555539e-07,7.857656516036832e-08,3.106213642352798e-10,4.470153168200352e-11,9.363654996355829e-23,3.742301231792769e-14,3.759840180542779e-12,8.300879663011247e-17,4.324391371245763e-24,6.678443360466878e-10,0.0011401366948636396,2.1508355519887086e-12,7.05247513999883e-11,1.509234071815098e-16,0.004856240143794513,5.373641539156921e-05,3.148857150693506e-18,1.3271791581302923e-11,1.247218078864601e-19,4.1230324930205975e-23,2.0175113488952033e-14,7.369640884770011e-21,3.433681149636426e-20,8.228970988487311e-25,1.6591553181600802e-23,2.4753201881775086e-16,1.6371354209452108e-13,1.3569485306609577e-21,7.694535215364042e-17,9.057482425296096e-10,1.5856862064615836e-13,2.0882570788292266e-20
103.28345541685869,0.0005555851823910342,0.0915567593028733,0.0,0.0004217978436872549,0.43062795362962153,1.7885823914688078e-05,0.45194328146407714,0.009889025317064716,9.474825946082748e-12,2.955868881494507e-06,1.062068698676771e-06,4.2722389338729545e-14,1.863805611061881e-05,1.0540684068678648e-10,3.2324192636153404e-16,6.958724969717056e-07,7.84703516248875e-08,3.106018331701558e-10,4.4697368237562773e-11,9.361969693742774e-23,3.741738575126354e-14,3.759657677895568e-12,8.299611937377009e-17,4.3231859517775585e-24,6.676638835789945e-10,0.0011398611344600915,2.150259602437537e-12,7.051397749158233e-11,1.5171999621354142e-16,0.004881332003266581,5.401370028982794e-05,3.1480043386413498e-18,1.3266732131036058e-11,1.2517680636016316e-19,4.122530434267525e-23,2.0248531252144903e-14,7.368089672870439e-21,3.4333616585784647e-20,8.223939570484747e-25,1.6587584386876793e-23,2.4843024546537205e-16,1.636499809787406e-13,1.3620704254478815e-21,7.724525206344284e-17,9.093852147741042e-10,1.5937477640256294e-13,2.099090313892458e-20
103.82579087077671,0.0005555851823910342,0.0915567593028733,0.0,0.00042179497545216085,0.43052680752365585,1.7861799711413485e-05,0.45191794452010986,0.009939721591718673,9.474058626606021e-12,2.955097512223645e-06,1.0617889755393282e-06,4.271246285231001e-14,1.863574039984498e-05,1.0525555680486913e-10,3.246992302198975e-16,6.994351441986756e-07,7.836441752057761e-08,3.10582307766759e-10,4.4693206864281265e-11,9.360284869913832e-23,3.7411760569852046e-14,3.759475365096011e-12,8.298344592222655e-17,4.3219809446766535e-24,6.674834981665965e-10,0.0011395856540535932,2.1496838485752173e-12,7.050320681815749e-11,1.525165433470977e-16,0.004906416917047657,5.4290904666497636e-05,3.1471518178466984e-18,1.3261674901757827e-11,1.2563054890442407e-19,4.1220286587526303e-23,2.0321732155611718e-14,7.36653910058219e-21,3.433042326439971e-20,8.218921123220102e-25,1.6583617515483258e-23,2.4932579708093216e-16,1.6358644848366485e-13,1.367178719044353e-21,7.754444830796821e-17,9.130147392188511e-10,1.601806087529839e-13,2.109921559541208e-20
104.36812632469474,0.0005555851823910342,0.0915567593028733,0.0,0.00042179210808422206,0.43042568936771464,1.7837838587393904e-05,0.4518926145359677,0.00999040388379742,9.47329184413315e-12,2.954326395276621e-06,1.061509352988634e-06,4.2702541089398616e-14,1.8633425104990413e-05,1.0510466954945959e-10,3.2615646036872755e-16,7.029967604394092e-07,7.82587617540349e-08,3.1056278802301086e-10,4.468904755844354e-11,9.358600524676532e-23,3.740613677318245e-14,3.759293241514292e-12,8.297077627061407e-17,4.320776349761117e-24,6.673031797500867e-10,0.0011393102536125296,2.1491082903142233e-12,7.049243937557492e-11,1.5331304861552376e-16,0.004931494887796753,5.4568028554248894e-05,3.1462995881794014e-18,1.3256619892298281e-11,1.2608304050314915e-19,4.121527165909275e-23,2.0394717066877995e-14,7.364989167094237e-21,3.432723152935758e-20,8.2139155962042605e-25,1.657965256453678e-23,2.5021868437940144e-16,1.6352294459378415e-13,1.3722734656436675e-21,7.784294370272578e-17,9.166368461974342e-10,1.60986118081766e-13,2.1207508201393792e-20
104.91046177861277,0.0005555851823910342,0.0915567593028733,0.0,0.0004217892415831804,0.43032459915132054,1.7813940296143923e-05,0.4518672915092092,0.010041072198431616,9.472525597228289e-12,2.9535555305449003e-06,1.061229830934872e-06,4.269262404279291e-14,1.8631110225918906e-05,1.0495417737551558e-10,3.276136168612433e-16,7.065573460965528e-07,7.815338323753785e-08,3.1054327393683314e-10,4.4684890316368066e-11,9.356916657838472e-23,3.7400514360744274e-14,3.759111306524098e-12,8.295811041408689e-17,4.319572166849111e-24,6.671229282702232e-10,0.001139034933105312,2.148532927567084e-12,7.04816751597114e-11,1.5410951205208312e-16,0.004956565918170541,5.4845071985722e-05,3.145447649509373e-18,1.3251567101488277e-11,1.2653428611443822e-19,4.121025955174992e-23,2.0467486848926253e-14,7.363439871600612e-21,3.4324041377832385e-20,8.208922939210582e-25,1.657568953116969e-23,2.5110891801961494e-16,1.6345946929359975e-13,1.3773547191552964e-21,7.814074104849404e-17,9.202515658850199e-10,1.6179130477185047e-13,2.1315781000338716e-20
105.4527972325308,0.0005555851823910342,0.0915567593028733,0.0,0.0004217863759487772,0.4302235368640035,1.779010459245652e-05,0.45184197543739363,0.010091726540748506,9.471759884463555e-12,2.9527849179200016e-06,1.0609504092886952e-06,4.268271170532574e-14,1.8628795762494312e-05,1.0480407874596165e-10,3.290706997506596e-16,7.101169015724956e-07,7.804828088900602e-08,3.105237655061481e-10,4.468073513438658e-11,9.35523326920729e-23,3.7394893332027e-14,3.758929559502809e-12,8.294544834783081e-17,4.318368395758896e-24,6.66942743668058e-10,0.0011387596925003715,2.147957760246372e-12,7.047091416647285e-11,1.5490593369001445e-16,0.0049816300108233786,5.512203499353026e-05,3.144596001706594e-18,1.324651652815944e-11,1.2698429067042336e-19,4.120525025990244e-23,2.054004236021983e-14,7.361891213298274e-21,3.432085280700841e-20,8.203943102274602e-25,1.6571728412528044e-23,2.519965086045877e-16,1.6339602256762284e-13,1.3824225332064979e-21,7.843784313140717e-17,9.23858928299385e-10,1.6259616920478706e-13,2.1424034035528446e-20
106.53746814036685,0.0005555851823910342,0.0915567593028733,0.0,0.00042178064727885255,0.43002149603476303,1.7742619973292475e-05,0.45179136414883475,0.010192993328922232,9.470230055677803e-12,2.9512444485570657e-06,1.0603918668631337e-06,4.26629011292954e-14,1.8624168082041947e-05,1.0450505601144094e-10,3.319846449328378e-16,7.172329235889654e-07,7.783890039554414e-08,3.104847656029501e-10,4.467243093612648e-11,9.351867925796439e-23,3.7383655423714174e-14,3.758566626891962e-12,8.292013556697075e-17,4.315962088317345e-24,6.665825748619491e-10,0.0011382094508711718,2.14680801153478e-12,7.044940183157232e-11,1.5649865170272547e-16,0.005031737393572013,5.567571986846383e-05,3.142893578183104e-18,1.3236422029275804e-11,1.278805962168172e-19,4.1195240100447224e-23,2.0684513981985668e-14,7.358795805072559e-21,3.431448039627357e-20,8.194021690016898e-25,1.6563811908067007e-23,2.537638027440152e-16,1.632692147763914e-13,1.392518056036966e-21,7.902997258056806e-17,9.310517005987247e-10,1.6420493281750566e-13,2.1640480986717228e-20
107.62213904820291,0.0005555851823910342,0.0915567593028733,0.0,0.00042177492207237655,0.4298195667963974,1.7695382793525714e-05,0.4517407806507882,0.010294204289268291,9.468702346498531e-12,2.949704986321241e-06,1.0598337250036268e-06,4.264310930463559e-14,1.8619542062546517e-05,1.04207589207305e-10,3.3489829634016817e-16,7.243448297024833e-07,7.76306117285674e-08,3.104457882968117e-10,4.4664134934701716e-11,9.34850449290636e-23,3.737242304416331e-14,3.758204438765743e-12,8.289483788996241e-17,4.313557425984488e-24,6.662226728642967e-10,0.001137659528472852,2.1456590434810544e-12,7.042790233849119e-11,1.580912029186989e-16,0.005081817057231217,5.6229083439392866e-05,3.1411923165702818e-18,1.3226336386316288e-11,1.2877199608872102e-19,4.118524113654599e-23,2.0828138710644137e-14,7.355702936063203e-21,3.430811427492283e-20,8.184150964889161e-25,1.6555903028582698e-23,2.555206505193903e-16,1.6314252109639357e-13,1.4025604575797813e-21,7.961935405005569e-17,9.382154001285514e-10,1.6581241194197672e-13,2.1856849397193973e-20
