Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139)
1.1281716186625465e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005697317895885682,0.4490776695533228,3.855353688369759e-15,0.45690061149793293,2.056196502161342e-15,1.2301057201836464e-18,2.697678707467255e-11,5.664331445710351e-17,4.008628162601537e-29,0.00011647836581111026,2.874150105539867e-15,6.155902854088884e-21,1.6989609572542335e-18,1.2952070354431803e-16,8.161095510072773e-10,8.647255758179132e-16,-1.0189392620236895e-21,1.5407800954564678e-15,1.432001372836277e-17,1.3986838736530223e-22,5.602429813763394e-29,2.11084952925345e-18,0.002406719592894339,5.464041397420739e-17,2.4347118367036373e-20,1.2884722808509575e-23,5.146785230798217e-19,3.547265425259869e-18,2.827599816923563e-23,7.901851685522231e-20,-1.3946823385891019e-30,5.6703837118341716e-37,5.129611088596233e-32,5.781820104192103e-26,5.787968359236245e-25,-6.2527933420558135e-34,4.0181105078470806e-38,1.824798896318885e-35,2.446830519918662e-19,-8.893328315429247e-36,2.228588879707941e-31,3.749897923924218e-33,-6.6876416631697005e-34,2.7031759067153754e-36,7.756512265834876e-42,2.6730363561595453e-41,-1.1735685822707557e-37,1.9420827981265563e-29,2.7158992260403607e-45,9.199498841523989e-42,5.893365752449221e-50,3.1883698483832445e-29,1.1129452388339832e-31,7.203531545107018e-56,1.393446066834834e-57,9.198549309095797e-30,3.4901348174440035e-25,1.6547980500718686e-23,1.062005341775313e-33
1.1339952795996315e-07,0.0027932438568483804,0.0915567593028733,0.0,0.0056928512353269164,0.4490731568972127,3.8736668711091915e-15,0.4569006114986013,2.0661719078818665e-15,1.241579909618972e-18,2.7097409581622234e-11,5.722124337230352e-17,4.072191282448144e-29,0.00011638637652892008,2.887596418191276e-15,6.161662533486352e-21,1.7003045577830978e-18,1.2960355410959808e-16,8.153205303830259e-10,8.689855749833466e-16,1.307042942193692e-20,1.5411817306760343e-15,1.4397084739587107e-17,1.4199080230710913e-22,5.624026330185375e-29,2.1287954293253422e-18,0.0024112782435249526,5.4841876782954836e-17,2.457252474344428e-20,3.3447278665673773e-23,5.224839725023693e-19,3.580633087560597e-18,2.839448415548985e-23,7.973458933937558e-20,5.614935013708511e-31,5.738171570644291e-37,3.6303741649947884e-32,5.81027648412294e-26,5.816486422058696e-25,4.293931088828024e-33,4.077647837196363e-38,-3.8803586199640983e-35,2.4662344327477746e-19,1.6541846357631555e-34,3.121203428377721e-31,3.481143112353892e-33,8.473051788805354e-34,2.7572826306563104e-36,7.872900538350334e-42,2.717637671141751e-41,7.67620196927003e-38,2.9140025985897236e-29,2.7680547121205326e-45,9.341185345235496e-42,6.303523192637025e-50,3.2353182289836127e-29,1.1319426089083226e-31,7.373178276746215e-56,1.480231124893432e-57,9.297960937286048e-30,3.546321289054803e-25,1.6726955668625876e-23,3.17583823499261e-33
1.1398189405367165e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005688424654577151,0.44906868473401096,3.8919520183902e-15,0.4569006114992637,2.076145538191804e-15,1.2531008973650528e-18,2.7217934797374617e-11,5.780186047033817e-17,4.1361970141209287e-29,0.00011629521343231911,2.9010195466854503e-15,6.165527627457921e-21,1.7016706433199618e-18,1.2968709757170028e-16,8.145375421105326e-10,8.732448407069183e-16,-1.0317191804807524e-20,1.5412693042106837e-15,1.4474145819192102e-17,1.40747723976319e-22,5.646969552165676e-29,2.1467788142758923e-18,0.002415795988154444,5.5043146293972275e-17,2.479882830002093e-20,-5.0718899834335366e-23,5.303625197734421e-19,3.614220857909671e-18,2.8523427845633994e-23,8.045355104645953e-20,1.5567521150199089e-30,5.825412462226689e-37,3.0061324747791463e-32,5.838720018116059e-26,5.844998038502852e-25,-2.946325732000715e-33,4.139486573024644e-38,5.025918759959715e-35,2.48568545807958e-19,-5.647915028406286e-35,4.4343237382748385e-31,5.870315037351092e-33,2.6832476933869767e-34,2.8121788405627036e-36,7.991778640944269e-42,2.757785937685361e-41,1.0823123432620201e-37,4.673467633669374e-29,2.8209358354460417e-45,9.486362619151252e-42,6.407753470701293e-50,3.2827155887131934e-29,1.1511577327771036e-31,7.6549845873311095e-56,1.515070804463547e-57,9.398179130023286e-30,3.6030993114901667e-25,1.6906790780117243e-23,8.01487103209386e-35
1.145060235380093e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005684474702607031,0.44906469410796207,3.9083848876728e-15,0.45690061149985484,2.085120351452071e-15,1.2635097814571992e-18,2.7326325314186383e-11,5.8326716027943e-17,4.193882130489861e-29,0.00011621386688884496,2.9130807163964667e-15,6.1679464723007786e-21,1.702919386130657e-18,1.2976288807775054e-16,8.138379979369396e-10,8.770775784952909e-16,-1.757001049563146e-21,1.540897046547994e-15,1.4543484421653908e-17,1.4204860323815553e-22,5.666513496566713e-29,2.162995836660695e-18,0.002419827287366655,5.5224126636193676e-17,2.5003268995287137e-20,-1.1899135670401367e-24,5.375159162442195e-19,3.64442313455375e-18,2.8641949748108037e-23,8.110308951513235e-20,-3.6849388984395156e-31,5.881638145904867e-37,6.985693998016266e-32,5.864315259869225e-26,5.870649545955762e-25,-6.55975222171606e-34,4.1941706613277817e-38,3.193125771883324e-35,2.5032316488462956e-19,2.2882199434130959e-35,6.032453468916573e-31,8.597832022613725e-33,-2.6285855507116195e-34,2.862266553053321e-36,8.098608624115192e-42,2.767708949738686e-41,-3.796202227537434e-38,5.724735151766685e-29,2.869154649495196e-45,9.616576399051276e-42,6.225675447818502e-50,3.3257430388176454e-29,1.1686385820167046e-31,7.567575154719495e-56,1.4664943560426613e-57,9.488443432400374e-30,3.6547075944932354e-25,1.7069201705383377e-23,1.0863752931401368e-33
1.1503015302234696e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005680556663585166,0.44906073572377303,3.924795432362672e-15,0.4569006115004412,2.0940937929822096e-15,1.2739565402817172e-18,2.743463757722816e-11,5.885373741958776e-17,4.2529212303385934e-29,0.0001161331781619113,2.9251234300621242e-15,6.1732877573370364e-21,1.7041476964432571e-18,1.2983920409772437e-16,8.131433074362642e-10,8.809097315895256e-16,3.742772011992354e-20,1.5411576464254573e-15,1.461282111837976e-17,1.4625322980707228e-22,5.684940371125855e-29,2.179242309102916e-18,0.002423826015810877,5.5404955975846916e-17,2.5208437381556275e-20,1.1063979382303613e-22,5.447288664665434e-19,3.674655361252537e-18,2.8746107654211714e-23,8.175497534785278e-20,4.096770506681327e-31,5.928605270526822e-37,9.032686277961732e-32,5.889916379535966e-26,5.8963016945587e-25,1.2091085907187313e-32,4.2482559842842793e-38,-1.05436186850708e-34,2.5208160626456574e-19,4.687370289868492e-34,8.455888910318428e-31,9.85193736518061e-33,1.84629130731224e-33,2.9130052698817725e-36,8.205284415872464e-42,2.7976065267332764e-41,1.1655877192630212e-37,8.733882201831458e-29,2.9179714318211417e-45,9.746236585617373e-42,6.341209806970282e-50,3.369122866393282e-29,1.1862978834265254e-31,7.342631741477441e-56,1.4711280277887354e-57,9.57906001268707e-30,3.7067998074439785e-25,1.723274733772671e-23,6.56086528831248e-33
1.1555428250668461e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005676670279484291,0.44905680932075465,3.941183832495843e-15,0.4569006115010228,2.1030659160457827e-15,1.2844411595138192e-18,2.7542872790326394e-11,5.93829340000766e-17,4.312368012336493e-29,0.00011605314192373169,2.9371478434225468e-15,6.1769810093016026e-21,1.705386241466618e-18,1.2991606778798663e-16,8.124534625579169e-10,8.847413327378865e-16,-9.194740922361033e-21,1.5414358771937518e-15,1.4682155424166034e-17,1.4297390857251805e-22,5.706488157024154e-29,2.195518575384674e-18,0.002427792436840245,5.558563763138491e-17,2.5414333879608888e-20,-6.187951134634246e-23,5.520015856276347e-19,3.705264641832942e-18,2.886258242913749e-23,8.240920457630426e-20,2.7076863025809357e-30,6.025554685400067e-37,8.360370677073563e-32,5.915501996394067e-26,5.921953016088074e-25,-2.2652485878746386e-33,4.3065548504830445e-38,6.55002894128008e-35,2.5384384362133206e-19,2.0529254527895585e-35,1.1357150593912913e-30,1.4740508268481176e-32,9.66411201174122e-34,2.9644004365698778e-36,8.316064646578523e-42,2.847849789332427e-41,2.198315923269515e-37,1.1020473428939584e-28,2.9673910125339036e-45,9.881862769517698e-42,6.398280148573849e-50,3.412862443243242e-29,1.2041366097392772e-31,7.697988336688096e-56,1.4989788249344315e-57,9.670807536702065e-30,3.7593778267577074e-25,1.739699923203883e-23,4.0284620988183745e-34
1.1602599904258849e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005673199387176597,0.44905330268818083,3.955914607103157e-15,0.45690061150154215,2.1111397688128873e-15,1.2939096760099978e-18,2.764022004221272e-11,5.986107612510301e-17,4.365543802638178e-29,0.00011598166281765201,2.9479542959210485e-15,6.177935535284094e-21,1.706536631773011e-18,1.2998574895310076e-16,8.118367367728906e-10,8.88189340757237e-16,-1.1918177453382728e-20,1.5408295627152745e-15,1.474453837690098e-17,1.4311091266671703e-22,5.724417016649206e-29,2.210192852857745e-18,0.0024313348088696196,5.574812711829909e-17,2.560026335317101e-20,-3.3705578514569363e-23,5.585982949041545e-19,3.732709041437785e-18,2.8975564981678074e-23,8.300001603592293e-20,-1.7876597008011094e-31,6.0788573833683975e-37,1.470731075684568e-31,5.938524074338267e-26,5.945027676624705e-25,-3.921727685685643e-33,4.35765536381659e-38,8.711216168794079e-35,2.554331003162619e-19,-4.962666220257834e-35,1.3602726468148234e-30,1.9444096638822162e-32,-6.505943392634041e-34,3.0112218535355353e-36,8.415010402375397e-42,2.8489061096355886e-41,-4.880685215660504e-38,1.0018065547983868e-28,3.012387963265277e-45,1.0002714176969423e-41,6.130374873040109e-50,3.4525267477007265e-29,1.2203455978940376e-31,7.712862485479487e-56,1.4416694859066724e-57,9.75321443222023e-30,3.8071150305851236e-25,1.754509151787635e-23,-2.753898414088254e-34
1.1649771557849237e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005669753742882954,0.44904982156382756,3.97062771987149e-15,0.4569006115020577,2.1192126185334037e-15,1.3034088384872398e-18,2.773750562531519e-11,6.034096213522215e-17,4.420713242302885e-29,0.00011591070412209695,2.958746152911785e-15,6.182458300076303e-21,1.7076731747346893e-18,1.3005586154503165e-16,8.112239033538381e-10,8.916369165961569e-16,1.0357525436172357e-19,1.5405521390971423e-15,1.480692215775087e-17,1.5373445758185354e-22,5.738030985062946e-29,2.2248901045507986e-18,0.00243485141247351,5.591050069178656e-17,2.5786782991680846e-20,3.6475902889874686e-22,5.652436287434772e-19,3.7598567070584724e-18,2.906615631767166e-23,8.359273406200355e-20,-3.345491568815186e-30,6.071991348631373e-37,2.8482568658751367e-31,5.961562719916782e-26,5.968098608750414e-25,3.236485446273844e-32,4.404945176580587e-38,-2.8701665727479055e-34,2.570254492106252e-19,1.2158340062914367e-33,1.7887324291434165e-30,2.20190225572291e-32,2.745312731368125e-33,3.05858354580973e-36,8.510375873791715e-42,2.837493302707561e-41,-8.567287170875782e-38,1.9893761673422442e-28,3.057880689016384e-45,1.0117863277552203e-41,5.327987440100407e-50,3.4924654545892276e-29,1.236701225750747e-31,6.418199383718539e-56,1.2086574362589234e-57,9.835277375070767e-30,3.8552498511072587e-25,1.7694418082909344e-23,1.5318320037136984e-32
1.1696943211439626e-07,0.0027932438568483804,0.0915567593028733,0.0,0.0056663331628097335,0.44904636576200513,3.985323299797962e-15,0.45690061150256933,2.1272844732976686e-15,1.3129386375743529e-18,2.7834729547272127e-11,6.082259929093085e-17,4.4773425615009624e-29,0.00011584026204302961,2.9695235254052816e-15,6.185484277845539e-21,1.7087915024751245e-18,1.3012638597841988e-16,8.106149546630456e-10,8.95084060397655e-16,6.857324840183524e-21,1.541015778342733e-15,1.48693270624785e-17,1.460869106136455e-22,5.759398478435409e-29,2.23961060910988e-18,0.0024383424352385948,5.607276065775473e-17,2.5973891967070474e-20,1.2691673683117395e-23,5.719377468834728e-19,3.787828822096278e-18,2.917431474010214e-23,8.418735179305562e-20,5.068306388655613e-31,6.195181559764668e-37,3.839069614895204e-31,5.984575054811071e-26,5.991179372043802e-25,2.4240300098368575e-33,4.4628175151843916e-38,1.0961786269959238e-34,2.5862085527454234e-19,3.5916690392656254e-34,2.6982963678860516e-30,3.653352910780448e-32,8.750134577939145e-34,3.106489537330403e-36,8.614445909489416e-42,2.901301604518739e-41,7.969506887864612e-38,3.4319684807443204e-28,3.1038728984717864e-45,1.0245913485431636e-41,4.60297672798231e-50,3.5326867696497076e-29,1.2532041421162724e-31,6.495763684318321e-56,1.0740731474086428e-57,9.919728968614887e-30,3.9037852284890347e-25,1.7844785506988683e-23,2.457952869239966e-33
1.1739397699670976e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005663275919825076,0.4490432770387478,3.9985344365315986e-15,0.45690061150302663,2.1345483487274382e-15,1.321541643475569e-18,2.792217986863917e-11,6.125758764497084e-17,4.527530004888459e-29,0.00011577730276438705,2.9792108717187256e-15,6.1873912782020216e-21,1.7098260475426062e-18,1.3019025610706647e-16,8.100702237648589e-10,8.981861640265009e-16,-1.4239885755771486e-20,1.5408645684676183e-15,1.4925468566621852e-17,1.4470294630241708e-22,5.7761959705288e-29,2.2528797820751834e-18,0.002441462638047967,5.62186993082751e-17,2.6142794272612206e-20,-4.728188311011076e-23,5.780043266612446e-19,3.8128111528004925e-18,2.927363594673762e-23,8.472413540498665e-20,3.9421042282429507e-31,6.258832132868747e-37,5.67622430479281e-31,6.005288529262675e-26,6.011943495058716e-25,-4.570201770014367e-33,4.511414591776151e-38,2.1796373733740576e-34,2.6005934185498145e-19,1.7875073562552319e-34,3.967060609632231e-30,5.545774501252442e-32,-4.591741459271437e-34,3.150073590790023e-36,8.706234482490289e-42,2.9259356457249304e-41,-9.8436313646205e-39,4.070301498202398e-28,3.145695749423787e-45,1.0358271729125723e-41,4.596222432091815e-50,3.5691373468868703e-29,1.2681833373770675e-31,6.801108248741586e-56,1.0845919300930391e-57,9.995217339258722e-30,3.9478104400913576e-25,1.7980167450314952e-23,-5.191948044254479e-34
1.1777606739079191e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005660541523803787,0.44904051448694465,4.010412481964888e-15,0.4569006115034355,2.1410851992095704e-15,1.3293055544177969e-18,2.8000843426448505e-11,6.165030503081941e-17,4.5719361259009737e-29,0.00011572099233172836,2.9879195973144535e-15,6.190124106593401e-21,1.7107540737637113e-18,1.302480393181013e-16,8.095826505103769e-10,9.009777859707435e-16,9.955473714851351e-23,1.5408123455140609e-15,1.497597784670554e-17,1.4646580073254604e-22,5.790098520362051e-29,2.26483879473441e-18,0.0024442533449886695,5.634996760650794e-17,2.6295216353150085e-20,3.059394174951699e-28,5.834982536740681e-19,3.835246051561628e-18,2.935452861277486e-23,8.520856169194648e-20,-1.9133795652837167e-31,6.301002964889523e-37,7.1900870763227275e-31,6.023933956032295e-26,6.030628508374378e-25,3.568186887560483e-35,4.5528876482363926e-38,1.6214157545432756e-34,2.6135610861666955e-19,3.2536568606583297e-34,5.128168534799202e-30,7.088317736546814e-32,1.8606635569456354e-34,3.1896814008494775e-36,8.788162383309076e-42,2.939056376346757e-41,-5.3091594726019914e-39,4.0063862977845162e-28,3.183686730663801e-45,1.0458148041761077e-41,4.914791092601809e-50,3.602147040096329e-29,1.2817676315980951e-31,6.9144897802942505e-56,1.1542179060476637e-57,1.006284428505514e-29,3.987710999181729e-25,1.8101983493069512e-23,1.4605431477103412e-33
1.1815815778487406e-07,0.0027932438568483804,0.0915567593028733,0.0,0.0056578232500072686,0.4490377682235142,4.022279249881382e-15,0.4569006115038419,2.1476214623729126e-15,1.3370895501229372e-18,2.8079467700600848e-11,6.204417605821117e-17,4.616637213988832e-29,0.00011566501419364772,2.9966190135058505e-15,6.192798706462373e-21,1.7116809072513259e-18,1.303061070142878e-16,8.09097607990931e-10,9.03769155579339e-16,-1.94662168573546e-22,1.540833436838643e-15,1.502648472845415e-17,1.4693386945775398e-22,5.804527163990714e-29,2.2768131240011704e-18,0.0024470275974091604,5.64811645555146e-17,2.6448027824787418e-20,-1.1096946410416093e-24,5.890244396511865e-19,3.8577779483048636e-18,2.943800569471686e-23,8.569423797753995e-20,6.913900915715661e-32,6.350831115447903e-37,8.906117735088573e-31,6.042576399075074e-26,6.04931326640096e-25,-6.115750599787991e-35,4.5951343244358777e-38,3.4514011636512668e-34,2.626548819445597e-19,6.851942402949537e-34,6.554451186517694e-30,9.049978477055577e-32,3.156109676469185e-34,3.2296535612713664e-36,8.871137522489694e-42,2.961844337314555e-41,8.758100081837003e-39,8.496050669463787e-28,3.222011791833843e-45,1.0559488770276872e-41,1.9657359312839583e-50,3.6353477826642026e-29,1.2954499139797348e-31,4.958105919523846e-56,4.620827149982514e-58,1.0130711369100581e-29,4.027874847927593e-25,1.822399835885538e-23,1.4315776182865697e-33
1.1854024817895621e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005655121003309741,0.4490350381523498,4.034134807297538e-15,0.4569006115042458,2.1541571548310102e-15,1.3448936261601562e-18,2.815805304442869e-11,6.243919562152448e-17,4.662105952091466e-29,0.00011560936638639449,3.0053091754897127e-15,6.195311199257255e-21,1.712613948208919e-18,1.303644636098147e-16,8.086150865134382e-10,9.065602811645682e-16,1.2989488379364102e-22,1.5408039277291597e-15,1.5076993397503383e-17,1.4745432228168601e-22,5.818927413590973e-29,2.288802450357199e-18,0.0024497854923983997,5.661229135555105e-17,2.6601228369358177e-20,2.8490224726397536e-25,5.945829369310783e-19,3.880355490626417e-18,2.952188007776026e-23,8.61811652621658e-20,4.493935749479819e-32,6.400778764503708e-37,1.2054998522499245e-30,6.061216923177336e-26,6.067995934621112e-25,3.651338730522928e-35,4.63814618073256e-38,5.5319325868734435e-34,2.6395566176677566e-19,1.1069004533079445e-33,8.934919666592717e-30,1.2333692855599695e-31,4.5134681911544655e-34,3.269992283599532e-36,8.954590182369983e-42,2.982227592679002e-41,3.100414585037063e-39,1.3656201083663361e-27,3.2606728699519236e-45,1.0661427326526523e-41,-5.525822557142448e-51,3.668738547658124e-29,1.3092305276970498e-31,3.1525067050819283e-56,-1.2709530309130027e-58,1.0198910185676492e-29,4.068302939536125e-25,1.8346619894262496e-23,1.4837737759086895e-33
1.1892233857303836e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005652434689146178,0.44903232417791245,4.045979220842363e-15,0.4569006115046472,2.1606922898081183e-15,1.3527177782400713e-18,2.8236599623705438e-11,6.283536598957027e-17,4.7080724465395133e-29,0.00011555404695730259,3.0139901402980856e-15,6.197867569835306e-21,1.713550201110296e-18,1.3042310552811619e-16,8.081350805359242e-10,9.093511671439084e-16,3.086837538509932e-22,1.5407870278984738e-15,1.512750123932569e-17,1.4796588850474788e-22,5.833327442905227e-29,2.3008068400708804e-18,0.002452527126471617,5.674334891119239e-17,2.6754817338996583e-20,6.6284890669750705e-25,6.001738209807305e-19,3.902982253714846e-18,2.9605176878965435e-23,8.666934431516176e-20,-5.4751408623926296e-33,6.451296227719953e-37,1.6491992726636394e-30,6.079855790253653e-26,6.086676960547369e-25,1.031243618853065e-34,4.681658300625118e-38,5.842759550495906e-34,2.6525844707968437e-19,1.1732449218028201e-33,1.2247611218211618e-29,1.691360388516732e-31,5.343782316984204e-34,3.310699751650719e-36,9.038554446108908e-42,3.001984029338292e-41,6.024417064334355e-39,1.4443874647580265e-27,3.299671903247491e-45,1.0764007493308276e-41,-5.685357358562995e-51,3.702320755131876e-29,1.3231098303789373e-31,3.1601376647379123e-56,-1.3941827435856497e-58,1.0267476928122965e-29,4.1089967895019356e-25,1.8469901254907924e-23,1.5212227823903443e-33
1.193044289671205e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005649764213513151,0.44902962620522824,4.057812556662145e-15,0.45690061150504624,2.1672268836713185e-15,1.3605620021742703e-18,2.83151076714898e-11,6.323269076243078e-17,4.754166132693877e-29,0.00011549905396544123,3.0226619651082567e-15,6.2004276375979005e-21,1.7144882723709056e-18,1.304820321059043e-16,8.076575851669232e-10,9.121418200190764e-16,-7.297286017166261e-23,1.5407760396911997e-15,1.517800418285626e-17,1.48424115293927e-22,5.847741716028996e-29,2.3128264282353554e-18,0.0024552525955734306,5.687433807552901e-17,2.6908794752840534e-20,-5.6010982001317495e-25,6.05797172013216e-19,3.925659015879905e-18,2.968884768653596e-23,8.715877553435338e-20,3.65277360771629e-32,6.502047598802382e-37,2.1007999866953637e-30,6.09849311872316e-26,6.1053565899305945e-25,-2.502987381313316e-35,4.725269829143179e-38,5.187808303148174e-34,2.6656323539454543e-19,1.0349834256757707e-33,1.5664091000857048e-29,2.165335003176653e-31,4.478280124322819e-34,3.3517781473447884e-36,9.123045429414224e-42,3.023043649414191e-41,6.174441227536887e-39,1.2790163504614912e-27,3.3390108293499775e-45,1.0867255083061675e-41,3.813431483561154e-51,3.736096234177312e-29,1.3370882077102809e-31,3.9163331636011605e-56,9.219753960648055e-59,1.0336272514145635e-29,4.1499576659566565e-25,1.8593583929038266e-23,1.4767547649888958e-33
1.1968651936120265e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005647109482963272,0.4490269441398834,4.0696348805373544e-15,0.4569006115054427,2.173760951487512e-15,1.3684262938758198e-18,2.8393577429949924e-11,6.363116997846845e-17,4.8003818478725184e-29,0.00011544438548171861,3.0313247057989477e-15,6.202973174518625e-21,1.7154289732556937e-18,1.305412432800387e-16,8.071825932873808e-10,9.149322459628442e-16,1.2770734660829083e-22,1.5407574106587398e-15,1.5228501999450562e-17,1.4893564402386036e-22,5.862129297694819e-29,2.324861163362128e-18,0.0024579619950815604,5.700525983726336e-17,2.7063161216874587e-20,1.3465075500244682e-25,6.114530595734318e-19,3.948382209252209e-18,2.977245508121025e-23,8.764945959893824e-20,2.120388669444011e-32,6.5527678117416275e-37,2.485214963034866e-30,6.117128949556123e-26,6.124034609948029e-25,4.096615727692146e-35,4.768945678463488e-38,4.822509200443936e-34,2.678700253481316e-19,9.657813070778535e-34,1.8593523632945336e-29,2.5712329164101187e-31,4.186625526578727e-34,3.393229675384586e-36,9.208023362615777e-42,3.0436045612879286e-41,4.7865259770890925e-39,1.1906681077713344e-27,3.3786915992570493e-45,1.0971103355158431e-41,8.657985917798021e-51,3.770065275144832e-29,1.3511660495093995e-31,4.283213497087688e-56,2.0632066018437603e-58,1.0405223487652373e-29,4.1911862582495e-25,1.8717555355775298e-23,1.5148789037557976e-33
1.200686097552848e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005644470404600492,0.44902427788802296,4.081446257964769e-15,0.45690061150583683,2.1802945069604445e-15,1.3763106493836445e-18,2.847200911549355e-11,6.403080166568196e-17,4.8469056752710827e-29,0.00011539003958831784,3.0399784173450634e-15,6.205525163595649e-21,1.7163728879760203e-18,1.3060073800611036e-16,8.067100964483789e-10,9.17722450119695e-16,1.0565280300470307e-22,1.5407423313842149e-15,1.527899687698143e-17,1.4942727147476182e-22,5.876519349242459e-29,2.336910889360096e-18,0.0024606554198103214,5.713611520373599e-17,2.721791719507288e-20,3.30111462905244e-26,6.171415467124081e-19,3.971154339926049e-18,2.9856016335861736e-23,8.81413971069724e-20,1.619743870242488e-32,6.603819358234672e-37,2.832046011355131e-30,6.135763258125966e-26,6.142711155574776e-25,3.4809717461827833e-35,4.812911600884952e-38,5.0139035230384485e-34,2.691788152546707e-19,1.0038213157073748e-33,2.123596260609952e-29,2.936855155321881e-31,4.432543594068982e-34,3.435056558588322e-36,9.293519456183302e-42,3.064231947945799e-41,5.8671277737817204e-39,1.2377523340990952e-27,3.4187161894799995e-45,1.1075603223385745e-41,6.932819563814371e-51,3.804227692448463e-29,1.3653437359646e-31,4.192020224247044e-56,1.6015845652042003e-58,1.0474375136041589e-29,4.232683054475069e-25,1.8841883630670432e-23,1.52214940830966e-33
1.2045070014936695e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005641846886076888,0.4490216273563458,4.093246754139446e-15,0.45690061150622846,2.186827565192212e-15,1.3842150648733548e-18,2.8550402955480365e-11,6.44315848373525e-17,4.893816001633669e-29,0.00011533601437863818,3.0486231546724054e-15,6.208076158937219e-21,1.7173199439387928e-18,1.3066051564723882e-16,8.062400866398646e-10,9.205124381125288e-16,7.154014258043821e-23,1.540727592915739e-15,1.5329489804608688e-17,1.4991729163607543e-22,5.890904267617982e-29,2.3489755024288973e-18,0.0024633329640138812,5.726690508990934e-17,2.737306272567901e-20,-6.700527721991995e-26,6.228626988957186e-19,3.993974460390446e-18,2.9939665823592505e-23,8.863458864140392e-20,2.6299365397966135e-32,6.655137703443195e-37,3.2038731952510595e-30,6.154396133040789e-26,6.161386282491913e-25,2.271851681518977e-35,4.857232804999618e-38,5.270644096154199e-34,2.7048960336571615e-19,1.0545504124740356e-33,2.4054568910241743e-29,3.326980995793501e-31,4.592390197724578e-34,3.4772610240506566e-36,9.379527218807062e-42,3.0851561204722133e-41,6.129304597258445e-39,1.3007538074483635e-27,3.4590865774567306e-45,1.1180744781894184e-41,4.9219490297948304e-51,3.838583822733897e-29,1.3796216402729962e-31,4.097948869164445e-56,1.1433524182793637e-58,1.054376813906896e-29,4.274448797261098e-25,1.896664527358204e-23,1.5270997989176056e-33
1.208327905434491e-07,0.0027932438568483804,0.0915567593028733,0.0,0.005639238835590018,0.4490189924521024,4.105036433904455e-15,0.45690061150661754,2.193360141462714e-15,1.3921395366467838e-18,2.8628759174267607e-11,6.483351989004019e-17,4.9410561453853484e-29,0.00011528230795749739,3.0572589727978507e-15,6.210623157272444e-21,1.7182695819998576e-18,1.3072057542245333e-16,8.057725565350355e-10,9.233022157283567e-16,1.0755909628229366e-22,1.5407115476318416e-15,1.537998024404732e-17,1.50414023169315e-22,5.905281242293544e-29,2.3610549714742497e-18,0.002465994721389475,5.739763038097699e-17,2.752859775676623e-20,5.267624341148616e-26,6.286165855829893e-19,4.016842303522358e-18,3.0023301706490864e-23,8.912903483913619e-20,2.19457906839809e-32,6.7067088375348665e-37,3.61082410019059e-30,6.17302759137964e-26,6.180059982849609e-25,3.5248461367321535e-35,4.901848453554259e-38,5.258873901576726e-34,2.718023881451072e-19,1.053029204840142e-33,2.7132417978526234e-29,3.7531502104728638e-31,4.60480823928838e-34,3.519845299411229e-36,9.466045088598877e-42,3.106019992989402e-41,6.119466200751952e-39,1.2981851901474178e-27,3.499804740110231e-45,1.1286524339052404e-41,6.497984954385555e-51,3.87313435318142e-29,1.3940001370998416e-31,4.248540741179137e-56,1.5152874884853685e-58,1.0613402595530871e-29,4.316484489857873e-25,1.9091842017949018e-23,1.5424581519674217e-33
