Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(41),COX(42),CHOX(51),CH2O2X(43),CH3OX(38),CH3X(25),CH4(24),CH4X(158),SX(46),CH3O2X(40),SX(93),SX(44),SX(115)
477.82911154894947,0.0007926750507772021,0.0,0.0,5.420481393501511e-05,0.7480750361713459,0.08014569519036953,0.09632329642869025,0.003725608056410909,5.19925866795664e-08,8.495196856360444e-07,0.02347668367908895,6.663086986916051e-07,0.0019193056035349987,1.3791998580470737e-17,9.454582444756333e-19,2.8866903640318992e-08,1.2667775491207637e-07,4.011525663084937e-12,7.466032883899099e-09,1.6278481100347404e-20,1.4022930260641705e-23,3.950826032418599e-09,2.2499997331395758e-14,1.5355402617818066e-23,2.135106836517285e-06,0.0001801772379181715,3.3379276001553196e-12,2.6052379838609364e-12,7.096256314599011e-14,3.448490939544637e-08,3.7731382386972505e-17,4.9730956312416266e-05,5.191946052307279e-08,1.7917257955671624e-17,5.250336963745626e-24,1.9625843651601765e-24,3.3057682976250232e-24,2.905495435510791e-25
478.11852964827307,0.0007926750507772021,0.0,0.0,5.420845472914181e-05,0.7479770299762256,0.08009851924228403,0.09632212352113344,0.0037269312885826623,5.209713383772142e-08,8.49403599034616e-07,0.023524872859000567,6.687844692212944e-07,0.0019193087801678123,1.3800877253918064e-17,9.460049127387024e-19,2.8879095962442507e-08,1.266116925215343e-07,4.011746255838428e-12,7.470729927799116e-09,1.627835764236707e-20,1.4022783472352618e-23,3.9590362981390885e-09,2.2548078791225763e-14,1.5353329717989342e-23,2.1396331463959964e-06,0.00018016573312864908,3.3361868724875842e-12,2.603708779002985e-12,7.095763185029326e-14,3.4526765798524624e-08,3.781383343197416e-17,4.988101687122253e-05,5.207962258830578e-08,1.798504015820434e-17,5.249628195446666e-24,1.9698799039426185e-24,3.318488673706775e-24,2.916296069038924e-25
478.40794774759667,0.0007926750507772021,0.0,0.0,5.421209954437485e-05,0.7478789342377362,0.08005130005003995,0.09632094969687087,0.0037282557659689313,5.220178461032743e-08,8.492873995996032e-07,0.02357310585319807,6.712670084447352e-07,0.0019193119591358347,1.3809774611936012e-17,9.465527219214016e-19,2.8891301454349264e-08,1.2654556113992605e-07,4.011967101429433e-12,7.47542007352279e-09,1.62782340147412e-20,1.4022636566595436e-23,3.9672557999024925e-09,2.259621442436688e-14,1.5351254790372908e-23,2.1441641893140592e-06,0.0001801542169610011,3.3344443269218348e-12,2.6021781665233167e-12,7.095269508822178e-14,3.456859701490945e-08,3.789638132991122e-17,5.003140547168225e-05,5.2240152097557846e-08,1.8053014679877895e-17,5.248918733803862e-24,1.9771954062399573e-24,3.3312463997170075e-24,2.927126257424088e-25
478.69736584692026,0.0007926750507772021,0.0,0.0,5.421574837729103e-05,0.7477807491055234,0.08000403769545461,0.09631977495136583,0.0037295814934927844,5.230653888936427e-08,8.49171087445916e-07,0.02362138258400029,6.737563261526555e-07,0.0019193151404323873,1.3818690802598034e-17,9.471016810025416e-19,2.8903520156590562e-08,1.2647936085824177e-07,4.012188199395302e-12,7.480103310593478e-09,1.6278110216471335e-20,1.4022489542657903e-23,3.975484532582963e-09,2.264440419001823e-14,1.5349177836979648e-23,2.1486999598490953e-06,0.0001801426894302735,3.3326999658570868e-12,2.6006461490609865e-12,7.09477528608432e-14,3.461040290320052e-08,3.797902601664309e-17,5.0182122499782265e-05,5.2401049554450184e-08,1.81211818343459e-17,5.24820857950596e-24,1.984530901008909e-24,3.344041542973877e-24,2.937986043535362e-25
478.98678394624386,0.0007926750507772021,0.0,0.0,5.4219401224431375e-05,0.7476824747296612,0.07995673226057382,0.0963185992800717,0.003730908476086849,5.241139656679669e-08,8.490546626889769e-07,0.023669702973507647,6.762524321224829e-07,0.0019193183240508347,1.38276259552926e-17,9.476517978172957e-19,2.8915752109804702e-08,1.2641309176767932e-07,4.012409549273231e-12,7.484779628512254e-09,1.6277986246549487e-20,1.4022342399824047e-23,3.98372249109606e-09,2.2692648047234604e-14,1.5347098859821497e-23,2.1532404525598233e-06,0.00018013115055152352,3.3309537916953585e-12,2.5991127292606888e-12,7.094280516920226e-14,3.4652183322065955e-08,3.8061767427783296e-17,5.03331683412555e-05,5.256231546287552e-08,1.8189541935242336e-17,5.24749773324004e-24,1.9918864171679467e-24,3.356874170853504e-24,2.948875470184694e-25
479.27620204556746,0.0007926750507772021,0.0,0.0,5.422305808231343e-05,0.7475841112606598,0.0799093838276623,0.0963174226784416,0.003732236718683947,5.251635753399318e-08,8.489381254447167e-07,0.023718066943602414,6.787553361182625e-07,0.0019193215099845274,1.3836579886658714e-17,9.482030611484731e-19,2.8927997354618283e-08,1.2634675395982398e-07,4.012631150598996e-12,7.489449016801622e-09,1.627786210396653e-20,1.402219513737752e-23,3.9919696703027376e-09,2.2740945954752333e-14,1.53450178609186e-23,2.1577856619784923e-06,0.0001801196003398713,3.329205806848621e-12,2.5975779097740343e-12,7.093785201436508e-14,3.4693938130366225e-08,3.814460549837636e-17,5.0484543381579966e-05,5.2723950326532154e-08,1.8258095295922942e-17,5.2467861956957954e-24,1.999261983596662e-24,3.369744350697361e-24,2.9597945801264365e-25
479.56562014489106,0.0007926750507772021,0.0,0.0,5.4226718947463777e-05,0.7474856588494648,0.07986199247920416,0.09631624514192715,0.003733566226217918,5.262142168151891e-08,8.488214758295749e-07,0.02376647441594911,6.812650478905535e-07,0.0019193246982267325,1.3845552600081269e-17,9.487554711613439e-19,2.8940255931665463e-08,1.2628034752671958e-07,4.012853002905093e-12,7.494111465037143e-09,1.6277737787723537e-20,1.4022047754604462e-23,4.000226064950868e-09,2.2789297871040872e-14,1.5342934842310592e-23,2.1623355826150473e-06,0.00018010803881053397,3.3274560137440847e-12,2.5960416932620934e-12,7.093289339747129e-14,3.4735667187116404e-08,3.822754016297547e-17,5.063624800597725e-05,5.288595464873725e-08,1.8326842229287308e-17,5.246073967572158e-24,2.006657629134048e-24,3.3826521497532715e-24,2.970743416055477e-25
479.85503824421465,0.0007926750507772021,0.0,0.0,5.423038381638185e-05,0.7473871176474449,0.07981455829791378,0.09631506666596756,0.003734897003634905,5.2726588900025e-08,8.487047139605028e-07,0.023814925311994778,6.837815771763479e-07,0.0019193278887707508,1.3854544444956728e-17,9.493090490950175e-19,2.8952527881703468e-08,1.2621387256058745e-07,4.013075105723578e-12,7.498766962771312e-09,1.627761329681382e-20,1.4021900250787444e-23,4.008491669837857e-09,2.2837703754500315e-14,1.53408498060403e-23,2.1668902089645766e-06,0.00018009646597873648,3.3257044148117836e-12,2.594504082392104e-12,7.09279293196437e-14,3.477737035135638e-08,3.831057135601955e-17,5.078828259941042e-05,5.30483289331494e-08,1.839578304822089e-17,5.245361049567626e-24,2.014073382579671e-24,3.3955976353319585e-24,2.981722020607939e-25
480.14445634353825,0.0007926750507772021,0.0,0.0,5.4234052685532785e-05,0.747288487806397,0.07976708136672975,0.09631388724599527,0.003736229055887571,5.283185907960124e-08,8.485878399549613e-07,0.023863419552969414,6.863049336989596e-07,0.0019193310816098918,1.3863555223336393e-17,9.498637828431453e-19,2.89648132455206e-08,1.2614732915403395e-07,4.013297458585389e-12,7.503415499569386e-09,1.6277488630225382e-20,1.4021752625206755e-23,4.016766479721933e-09,2.2886163563180776e-14,1.5338762754155055e-23,2.171449535493676e-06,0.00018008488185975672,3.3239510124905395e-12,2.5929650798375594e-12,7.092295978201099e-14,3.4819047482347485e-08,3.8393699011326334e-17,5.0940647546582683e-05,5.321107368326238e-08,1.846491806536906e-17,5.2446474423811406e-24,2.0215092726938673e-24,3.408580874722894e-24,2.9927304363616152e-25
480.43387444286185,0.0007926750507772021,0.0,0.0,5.4237725551377885e-05,0.7471897694785583,0.07971956176880073,0.0963127068774494,0.0037375623879214756,5.2937232109602676e-08,8.484708539309133e-07,0.023911957059886354,6.888351271679092e-07,0.001919334276737408,1.3872584642630952e-17,9.504196545379566e-19,2.8977112063843287e-08,1.260807174000874e-07,4.013520061019187e-12,7.508057065037951e-09,1.627736378695273e-20,1.4021604877145214e-23,4.025050489268074e-09,2.2934677254839944e-14,1.5336673688717315e-23,2.1760135566448064e-06,0.00018007328646895793,3.322195809232151e-12,2.591424688280162e-12,7.091798478575528e-14,3.486069843951951e-08,3.8476923062182197e-17,5.109334323193568e-05,5.3374189402243184e-08,1.853424759297485e-17,5.243933146718332e-24,2.028965328195986e-24,3.421601935141045e-24,3.0037687058339963e-25
480.72329254218545,0.0007926750507772021,0.0,0.0,5.424140241038034e-05,0.7470909628165823,0.07967199958751063,0.09631152555575072,0.0037388970047004468,5.3042707879599534e-08,8.483537560068351e-07,0.02396053775354255,6.913721672788417e-07,0.0019193374741465407,1.388163368111828e-17,9.50976723729753e-19,2.8989424377597562e-08,1.2601403739192027e-07,4.01374291255192e-12,7.51269164877043e-09,1.6277238765990327e-20,1.4021457005883375e-23,4.033343693184153e-09,2.2983244787333872e-14,1.5334582611801033e-23,2.1805822668550575e-06,0.00018006167982171799,3.3204388074928472e-12,2.5898829104098207e-12,7.091300433207293e-14,3.4902323082213757e-08,3.856024344204981e-17,5.12463700396473e-05,5.3537676593676594e-08,1.8603771943220884e-17,5.243218163289264e-24,2.036441577763661e-24,3.434660883854338e-24,3.0148368714808995e-25
481.01271064150905,0.0007926750507772021,0.0,0.0,5.424508325895516e-05,0.7469920679735249,0.07962439490648912,0.09631034327629048,0.003740232911217479,5.314828627847218e-08,8.482365463017163e-07,0.024009161554518953,6.93916063713447e-07,0.0019193406738305602,1.38907023396805e-17,9.515349904236525e-19,2.9001750227898794e-08,1.2594728922317042e-07,4.0139660127089445e-12,7.51731924037345e-09,1.6277113566321666e-20,1.4021309010695254e-23,4.041646086134171e-09,2.3031866118058862e-14,1.5332489525480887e-23,2.185155660527112e-06,0.00018005006193346537,3.3186800097385982e-12,2.588339748922508e-12,7.090801842215524e-14,3.494392127008762e-08,3.8643660083577414e-17,5.1399728353631016e-05,5.370153576088623e-08,1.867349142803765e-17,5.24250249280219e-24,2.0439380500352473e-24,3.447757788103428e-24,3.025934975699522e-25
481.30212874083264,0.0007926750507772021,0.0,0.0,5.424876809348687e-05,0.7468930851029091,0.07957674780954713,0.09630916003449468,0.0037415701124305623,5.325396719350826e-08,8.481192249350317e-07,0.024057828383180848,6.964668261393566e-07,0.0019193438757826773,1.3899788464432315e-17,9.520943233659335e-19,2.901408965550773e-08,1.258804729881396e-07,4.01418936101398e-12,7.521939829530815e-09,1.6276988186936455e-20,1.4021160890860647e-23,4.0499576625834135e-09,2.3080541203677387e-14,1.5330394431843033e-23,2.1897337320173023e-06,0.00018003843281976656,3.3169194184538336e-12,2.5867952065207002e-12,7.090302705725406e-14,3.498549286325357e-08,3.872717291809256e-17,5.155341855753491e-05,5.3865767406200807e-08,1.8743406358696953e-17,5.241786135970133e-24,2.05145477360872e-24,3.460892714956464e-24,3.0370630608275434e-25
481.5626050302239,0.0007926750507772021,0.0,0.0,5.4252087849607236e-05,0.7468039253830374,0.0795338292261204,0.0963080942903115,0.0037427747045746603,5.3349167576660375e-08,8.480135403335277e-07,0.02410166525165602,6.987683907241245e-07,0.0019193467594731915,1.390798302667369e-17,9.525987635432646e-19,2.90252067827176e-08,1.2582028025752124e-07,4.014390586261794e-12,7.526092364086207e-09,1.6276875191002268e-20,1.402102747584429e-23,4.057445928897949e-09,2.3124394706080008e-14,1.5328507133049916e-23,2.193857991256952e-06,0.00018002795703248606,3.3153333548744757e-12,2.5854039399175433e-12,7.089853016585887e-14,3.502288444249386e-08,3.880241665871141e-17,5.1692023823797934e-05,5.4013894772265073e-08,1.8806497160076045e-17,5.241140828591476e-24,2.0582371632878417e-24,3.472746714070754e-24,3.0471040060587865e-25
481.797033690676,0.0007926750507772021,0.0,0.0,5.425507838592229e-05,0.746723620871275,0.07949517323483914,0.09630713444814702,0.0037438597405769973,5.34349187742753e-08,8.479183470166239e-07,0.024141148128578236,7.008445663867799e-07,0.0019193493563566335,1.3915371584024185e-17,9.530535806237918e-19,2.903522165320397e-08,1.2576605978274772e-07,4.014571860221593e-12,7.529824782216256e-09,1.6276773368891005e-20,1.4020907315071943e-23,4.064191721631915e-09,2.316390003060683e-14,1.5326807176690454e-23,2.197573056894394e-06,0.00018001852106988738,3.3139046587608093e-12,2.5841508471364253e-12,7.089447918737654e-14,3.50565182640894e-08,3.887020255575364e-17,5.1816998910152985e-05,5.414746801336016e-08,1.886341464058957e-17,5.240559577553537e-24,2.064355375995183e-24,3.48344173287969e-24,3.0561616747585093e-25
482.03146235112814,0.0007926750507772021,0.0,0.0,5.425807153099419e-05,0.7466432588789812,0.07945648956422985,0.09630617396642886,0.0037449456348765684,5.352073703322864e-08,8.478230806526712e-07,0.024180659093666495,7.029252639690446e-07,0.0019193519547160863,1.392277250400251e-17,9.535091522003355e-19,2.904524550468028e-08,1.2571179481771695e-07,4.014753296140544e-12,7.533552587640685e-09,1.6276671427070437e-20,1.402078707123436e-23,4.070943529994561e-09,2.3203440547035154e-14,1.532510590707375e-23,2.201291181598281e-06,0.0001800090777699828,3.3124747903397578e-12,2.5828968531675807e-12,7.089042463213313e-14,3.509013438787197e-08,3.893805144358269e-17,5.194219243073895e-05,5.4281286532001376e-08,1.892046090643347e-17,5.239977877485123e-24,2.0704869262899384e-24,3.494161817768612e-24,3.0652390890036434e-25
482.26589101158027,0.0007926750507772021,0.0,0.0,5.426106728288514e-05,0.7465628394885566,0.07941777825926145,0.09630521284271118,0.0037460323901228167,5.360662229342893e-08,8.477277413061359e-07,0.024220198104186956,7.050104885812372e-07,0.0019193545545479207,1.3930185952217306e-17,9.53965488337126e-19,2.9055278358980015e-08,1.2565748541298834e-07,4.014934893762765e-12,7.537275774877296e-09,1.6276569365003034e-20,1.4020666743946813e-23,4.0777013510553444e-09,2.3243016232208058e-14,1.5323403325327694e-23,2.2050123623432523e-06,0.00017999962714110835,3.311043750943806e-12,2.581641959461589e-12,7.088636650082499e-14,3.512373273955522e-08,3.9005963285479254e-17,5.206760458892258e-05,5.441535059547185e-08,1.897763612272219e-17,5.2393957287720875e-24,2.0766318292888273e-24,3.504907004411477e-24,3.074336271173685e-25
482.5003196720324,0.0007926750507772021,0.0,0.0,5.426406563964704e-05,0.7464823627825705,0.07937903936501102,0.0963042510745323,0.0037471200089808365,5.369257449471836e-08,8.476323290417048e-07,0.02425976511731357,7.071002453274452e-07,0.0019193571558485144,1.3937612426234695e-17,9.544226193185795e-19,2.9065320238064144e-08,1.25603131619249e-07,4.015116652831549e-12,7.540994338441461e-09,1.6276467182148085e-20,1.402054633282179e-23,4.084465181890352e-09,2.3282627062902355e-14,1.5321699432582368e-23,2.2087365960959357e-06,0.00017999016919161004,3.309611541908271e-12,2.5803861674721547e-12,7.088230479414806e-14,3.515731324490288e-08,3.907393804460723e-17,5.219323558795292e-05,5.4549660471113074e-08,1.9034940454511753e-17,5.238813131800602e-24,2.082790100090483e-24,3.515677328492033e-24,3.0834532436212454e-25
482.7347483324845,0.0007926750507772021,0.0,0.0,5.426706659931729e-05,0.7464018288437864,0.07934027292663824,0.09630328865943992,0.0037482084941061838,5.377859357643302e-08,8.475368439242769e-07,0.02429936009012837,7.091945393054695e-07,0.0019193597586142322,1.3945051601088414e-17,9.548805253234983e-19,2.9075371163796776e-08,1.255487334874202e-07,4.01529857308964e-12,7.544708272870452e-09,1.6276364877965453e-20,1.402042583747302e-23,4.091235019517761e-09,2.3322273015643342e-14,1.5319994229971447e-23,2.2124638798060234e-06,0.00017998070392987817,3.308178164574604e-12,2.579129478655609e-12,7.087823951281428e-14,3.519087582983638e-08,3.9141975683679586e-17,5.231908563096068e-05,5.468421642597612e-08,1.9092374066639933e-17,5.2382300869580366e-24,2.0889617537754774e-24,3.526472825644793e-24,3.0925900286722006e-25
482.96917699293664,0.0007926750507772021,0.0,0.0,5.4270070159932857e-05,0.7463212377551558,0.07930147898938981,0.09630232559498694,0.0037492978481491906,5.386467947760586e-08,8.474412860189618e-07,0.024338982979621445,7.1129337560681e-07,0.0019193623628414134,1.395250267019788e-17,9.553391571949221e-19,2.908543115799712e-08,1.254942910685964e-07,4.015480654278876e-12,7.548417572719651e-09,1.627626245191825e-20,1.402030525751574e-23,4.09801086091384e-09,2.3361954066839354e-14,1.5318287718635325e-23,2.2161942104133474e-06,0.0001799712313643402,3.3067436202897272e-12,2.577871894471808e-12,7.087417065755916e-14,3.5224420420332496e-08,3.92100761651973e-17,5.244515492095791e-05,5.481901872697031e-08,1.9149937123760596e-17,5.237646594634826e-24,2.09514680540551e-24,3.5372935314706025e-24,3.1017466486246804e-25
483.20360565338876,0.0007926750507772021,0.0,0.0,5.427307631953291e-05,0.7462405895998171,0.07926265759860245,0.09630136187872795,0.003750388073758337,5.395083213767169e-08,8.473456553910869e-07,0.02437863374269121,7.133967593166087e-07,0.0019193649685264054,1.395996635844738e-17,9.557985590663435e-19,2.909550024251504e-08,1.2543980441381114e-07,4.015662896141266e-12,7.55212223252038e-09,1.627615990346907e-20,1.4020184592565304e-23,4.104792703119982e-09,2.3401670193069768e-14,1.5316579899718134e-23,2.219927584861681e-06,0.000179961751503408,3.3053079103988225e-12,2.5766134163834973e-12,7.087009822911029e-14,3.5257946942257595e-08,3.927823945196954e-17,5.257144366083641e-05,5.4954067641425574e-08,1.9207629790605584e-17,5.237062655222528e-24,2.1013452700230973e-24,3.54813948163349e-24,3.1109231257483637e-25
483.4380343138409,0.0007926750507772021,0.0,0.0,5.427608507612899e-05,0.7461598844610636,0.07922380879973295,0.09630039750818936,0.0037514791736101743,5.40370514958509e-08,8.472499521062054e-07,0.024418312336144388,7.155046955136409e-07,0.0019193675756655894,1.396744388700924e-17,9.562588052976147e-19,2.9105578439410038e-08,1.253852735742955e-07,4.015845298417943e-12,7.55582224679984e-09,1.6276057232071652e-20,1.4020063842231228e-23,4.111580543182144e-09,2.3441421370719886e-14,1.531487077436142e-23,2.2236640000798564e-06,0.0001799522643555018,3.303871036250324e-12,2.5753540458558104e-12,7.086602222818039e-14,3.529145532164499e-08,3.934646550646264e-17,5.269795205336812e-05,5.508936343662761e-08,1.9265452231843427e-17,5.2364782691102284e-24,2.1075571626532983e-24,3.5590107118023606e-24,3.120119482286682e-25
483.672462974293,0.0007926750507772021,0.0,0.0,5.427909642773705e-05,0.7460791224223714,0.07918493263833025,0.0962994324808969,0.0037525711503817575,5.4123337490388487e-08,8.471541762300805e-07,0.02445801871669628,7.176171892702618e-07,0.0019193701842552717,1.397493350704593e-17,9.56719789334639e-19,2.9115665770695648e-08,1.2533069860169381e-07,4.0160278608474735e-12,7.559517610149865e-09,1.62759544371882e-20,1.401994300612511e-23,4.118374377992303e-09,2.3481207575809557e-14,1.5313160343718953e-23,2.2274034529752956e-06,0.00017994276992913335,3.302432999206149e-12,2.5740937843588173e-12,7.08619426555468e-14,3.5324945484712314e-08,3.9414754290479664e-17,5.282468030120484e-05,5.5224906379168194e-08,1.9323404611679333e-17,5.235893436693355e-24,2.1137824983016274e-24,3.569907257511697e-24,3.1293357404547016e-25
483.90689163474514,0.0007926750507772021,0.0,0.0,5.428211037236393e-05,0.7459983035674091,0.07914602916002501,0.09629846679438628,0.0037536640067401448,5.4209690060114776e-08,8.470583278286854e-07,0.024497752840970836,7.197342456523752e-07,0.0019193727942918009,1.3982436080890245e-17,9.571815636810178e-19,2.912576225836223e-08,1.252760795475112e-07,4.016210583169715e-12,7.563208317118367e-09,1.6275851518276392e-20,1.4019822083858673e-23,4.12517420455028e-09,2.3521028784559797e-14,1.531144860894338e-23,2.231145940460266e-06,0.000179933268232778,3.3009938006230086e-12,2.572832633364135e-12,7.085785951195373e-14,3.535841735757396e-08,3.948310576619037e-17,5.2951628606876474e-05,5.5360696736221176e-08,1.9381487094501558e-17,5.235308158365653e-24,2.120021291954807e-24,3.5808291543957356e-24,3.1385719224393153e-25
484.14132029519726,0.0007926750507772021,0.0,0.0,5.42851269080101e-05,0.7459174279800292,0.0791070984105386,0.09629750044619366,0.003754757745351742,5.4296109143167795e-08,8.469624069682063e-07,0.0245375146655008,7.218558697194049e-07,0.0019193754057714848,1.398995074356377e-17,9.57644075622041e-19,2.913586792436097e-08,1.2522141646356637e-07,4.0163934651229465e-12,7.566894362292926e-09,1.627574847479734e-20,1.4019701075044494e-23,4.1319800197587066e-09,2.3560884972895905e-14,1.530973557119452e-23,2.2348914594284073e-06,0.00017992375927497378,3.299553441866942e-12,2.5715705943471015e-12,7.085377279818188e-14,3.5391870866511954e-08,3.9551519895229935e-17,5.307879717279148e-05,5.549673477450341e-08,1.943969984437563e-17,5.2347224345242115e-24,2.1262735585804504e-24,3.5917764380038714e-24,3.1478280503993723e-25
484.3757489556494,0.0007926750507772021,0.0,0.0,5.428814603266484e-05,0.745836495744264,0.07906814043568614,0.09629653343385276,0.0037558523688852835,5.438259467818264e-08,8.468664137150455e-07,0.024577304146727794,7.239820665242606e-07,0.001919378018690674,1.3997478949079444e-17,9.581074137030854e-19,2.914598279070877e-08,1.2516670940158933e-07,4.0165765064462135e-12,7.570575740221911e-09,1.6275645306206437e-20,1.401957997929345e-23,4.138791820617036e-09,2.3600776116899683e-14,1.5308021231630908e-23,2.238640006775967e-06,0.00017991424306422637,3.2981119243000257e-12,2.5703076687849317e-12,7.084968251498112e-14,3.54253059377395e-08,3.9619996639521646e-17,5.3206186201235446e-05,5.563302076124471e-08,1.9498043025522486e-17,5.234136265564328e-24,2.1325393131273294e-24,3.6027491439749305e-24,3.1571041464654615e-25
484.6101776161015,0.0007926750507772021,0.0,0.0,5.429116774431441e-05,0.7457555069443189,0.07902915528138331,0.09629556575488789,0.00375694788001881,5.446914660272977e-08,8.467703481358207e-07,0.024617121241002488,7.26112841113304e-07,0.0019193806330456548,1.400501918982659e-17,9.585714860629512e-19,2.915610687943565e-08,1.251119584137689e-07,4.01675970687577e-12,7.574252445519398e-09,1.627554201196493e-20,1.4019458796216672e-23,4.145609603965392e-09,2.364070219222033e-14,1.5306305591421395e-23,2.2423915793742085e-06,0.00017990471960913375,3.2966692492984615e-12,2.5690438581595837e-12,7.084558866316152e-14,3.545872249771077e-08,3.968853596020343e-17,5.333379589437178e-05,5.576955496291038e-08,1.9556516801683972e-17,5.233549651886525e-24,2.1388185705247376e-24,3.6137473078064986e-24,3.1664002327397944e-25
484.84460627655363,0.0007926750507772021,0.0,0.0,5.429419204093335e-05,0.7456744616645831,0.07899014299363456,0.09629459740682546,0.003758044281428115,5.455576485515629e-08,8.466742102973615e-07,0.02465696590458472,7.282481985263145e-07,0.0019193832488327706,1.4012573091850614e-17,9.590363917273603e-19,2.916624021262139e-08,1.250571635521008e-07,4.016943066149368e-12,7.577924472742381e-09,1.627543859152688e-20,1.401933752542379e-23,4.152433366785034e-09,2.3680663174773813e-14,1.5304588651731764e-23,2.2461461741022512e-06,0.0001798951889182401,3.295225418231192e-12,2.5677791639543496e-12,7.084149124348705e-14,3.549212047275022e-08,3.9757137818903124e-17,5.3461626454239566e-05,5.5906337646705515e-08,1.96151213368655e-17,5.232962593888464e-24,2.145111345682938e-24,3.624770965125582e-24,3.1757163312959123e-25
485.07903493700576,0.0007926750507772021,0.0,0.0,5.429721892049261e-05,0.7455933599896433,0.07895110361855348,0.09629362838718483,0.0037591415757959093,5.464244937261779e-08,8.465780002667393e-07,0.024696838093632517,7.303881437956391e-07,0.0019193858660482921,1.4020139122363644e-17,9.595020373002615e-19,2.9176382812332527e-08,1.2500232486908675e-07,4.017126584001772e-12,7.58159181651855e-09,1.627533504435313e-20,1.4019216166525175e-23,4.159263105879642e-09,2.3720659039992582e-14,1.5302870413739253e-23,2.2499037878113175e-06,0.00017988565100019276,3.2937804324827465e-12,2.566513587657689e-12,7.083739025678858e-14,3.552549978943349e-08,3.9825802176370075e-17,5.358967808273935e-05,5.604336907896675e-08,1.9673856794527094e-17,5.232375091973602e-24,2.1514176534901014e-24,3.635820151397973e-24,3.185052464175171e-25
485.3134635974579,0.0007926750507772021,0.0,0.0,5.4300248380953214e-05,0.7455122020042239,0.07891203720232073,0.09629265869348662,0.0037602397658036035,5.472920009298502e-08,8.464817181111832e-07,0.02473673776423566,7.325326819486052e-07,0.001919388484688543,1.402771842177436e-17,9.599684922250939e-19,2.91865347006868e-08,1.2494744241704533e-07,4.0173102601691106e-12,7.585254471430674e-09,1.627523136989798e-20,1.4019094719129802e-23,4.166098818179731e-09,2.37606897635532e-14,1.53011508786178e-23,2.2536644173604037e-06,0.00017987610586358898,3.292334293430884e-12,2.5652471307588627e-12,7.083328570385457e-14,3.5558860374272515e-08,3.9894528993799735e-17,5.371795098167691e-05,5.618064952672668e-08,1.9732723338399967e-17,5.231787146542651e-24,2.157737508819958e-24,3.6468949022143355e-24,3.1944086533971006e-25
485.54789225791,0.0007926750507772021,0.0,0.0,5.4303280420272125e-05,0.7454309877932357,0.07887294379121947,0.09629168832324525,0.0037613388541385727,5.481601695320238e-08,8.463853638981511e-07,0.024776664872387777,7.346818180054367e-07,0.001919391104749793,1.4035309885413133e-17,9.60435689184036e-19,2.9196695899796958e-08,1.2489251624869713e-07,4.017494094385163e-12,7.588912432108114e-09,1.627512756762071e-20,1.4018973182847e-23,4.172940500481494e-09,2.3800755320756312e-14,1.5299430047550687e-23,2.2574280595861167e-06,0.0001798665535171064,3.2908870024656217e-12,2.563979794751647e-12,7.082917758552514e-14,3.559220215391775e-08,3.9963318231707514e-17,5.384644535272561e-05,5.631817925632577e-08,1.9791721131757228e-17,5.2311987580008946e-24,2.164070926525161e-24,3.6579952530336e-24,3.2037849209504043e-25
485.78232091836213,0.0007926750507772021,0.0,0.0,5.430631503639347e-05,0.7453497174417885,0.07883382343162776,0.09629071727397796,0.003762438843485342,5.4902899890936944e-08,8.46288937695327e-07,0.024816619373984893,7.368355569791071e-07,0.0019193937262283643,1.4042915160154206e-17,9.609037284733505e-19,2.920686643182106e-08,1.2483754641660266e-07,4.017678086385075e-12,7.59256569313738e-09,1.6275023636973595e-20,1.4018851557284847e-23,4.179788149713159e-09,2.3840855687137664e-14,1.5297707921718636e-23,2.2611947113308096e-06,0.00017985699396937541,3.2894385609706692e-12,2.5627115811314345e-12,7.082506590259676e-14,3.562552505499492e-08,4.00321698510389e-17,5.3975161397422266e-05,5.645595853485602e-08,1.9850850338138278e-17,5.230609926751025e-24,2.170417921437386e-24,3.6691212394494625e-24,3.21318128879226e-25
486.01674957881426,0.0007926750507772021,0.0,0.0,5.430935222726039e-05,0.7452683910351654,0.07879467617002459,0.0962897455431927,0.0037635397365375226,5.498984884242731e-08,8.461924395706133e-07,0.02485660122483165,7.389939038757441e-07,0.0019193963491204943,1.4050532244507306e-17,9.613724881426195e-19,2.9217046318899664e-08,1.247825329738939e-07,4.017862235900482e-12,7.596214249178668e-09,1.627491957741759e-20,1.401872984205221e-23,4.186641762587185e-09,2.388099083767139e-14,1.5295984502315282e-23,2.264964369406104e-06,0.00017984742722914558,3.2879889703476222e-12,2.5614424913989048e-12,7.082095065594697e-14,3.5658829004324e-08,4.0101083811720616e-17,5.4104099317176684e-05,5.659398762827724e-08,1.9910111120407457e-17,5.2300206532024556e-24,2.1767785083678574e-24,3.680272896843008e-24,3.2225977788502026e-25
