Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257)
0.004854595635735321,0.0005476130450981914,0.0915567593028733,0.0,0.0004109919504725633,0.45035089789828314,2.110657482900483e-09,0.4568999270847895,2.5598885993761748e-08,4.664320506100004e-13,6.616604664237831e-07,1.886182121294125e-08,1.834323129833608e-16,1.9264126149837816e-05,2.3382700123154943e-11,4.558666418076336e-18,1.88483842984637e-12,1.1474315443087383e-11,2.7733487165265366e-10,6.771865694039672e-12,6.197061786557661e-23,8.385310757875304e-15,1.088854511698256e-13,2.4227482404676715e-18,7.26717655263718e-25,1.3396916990410645e-11,0.0011813687532991333,5.094317492573974e-13,1.3192031418152458e-12,7.245549097983568e-23,2.2832382041446124e-09,2.5585350465298274e-11,5.712977672335985e-19,2.557117194356607e-12,4.253946972912211e-26,1.5681446835710146e-25,4.08154861716407e-20,9.251369043640353e-22,4.018622394057506e-21,1.8271208757140156e-27,6.532738698018071e-26,5.688667888627047e-22,3.1608839368193574e-14,4.286700577389538e-28,2.7313402459371426e-25,3.580484832935136e-18,5.066614479695052e-19,7.019173898195734e-26,1.8044321311297992e-28,1.0145420762313369e-17,4.7472283829457505e-26,1.3319721357615035e-27,3.613181866849859e-27,4.9769918645135714e-29,6.058063784887587e-27,1.9069997607149053e-26,2.198253369935382e-33,5.948607230965285e-17,1.1476291520341502e-19,7.147452828513655e-35,6.976564693683632e-22,2.4188596077818916e-13,2.918196337673103e-15,5.040831755984343e-25,6.09400330941105e-34,4.398496551300441e-30,7.437169382927311e-28,2.6197317731816348e-18,1.8968522831676794e-17
0.0050225478254304805,0.0005476130450981914,0.0915567593028733,0.0,0.0004109919658358061,0.4503508733479755,2.2787419198314907e-09,0.45689990550544274,2.735855829018755e-08,4.827713699690856e-13,6.816700866931986e-07,2.007069438149467e-08,1.9823721059193901e-16,1.9264126344913282e-05,2.3756997823218365e-11,4.7053037374212585e-18,2.0143743342507377e-12,1.238799181064583e-11,2.773348688961175e-10,6.969772492085853e-12,6.197197789092484e-23,8.598169030528473e-15,1.1369198968893793e-13,2.5334869707265892e-18,7.487412882549822e-25,1.425551538476555e-11,0.001181368733058924,5.248377608874185e-13,1.403750491072412e-12,7.802841734517684e-23,2.4716816586592335e-09,2.768696865729024e-11,5.887862041390426e-19,2.6359502173005863e-12,4.731346916648986e-26,1.6947038033436203e-25,4.402135672789059e-20,9.521735158881307e-22,4.136064511157869e-21,1.974610329179926e-27,7.059998995643626e-26,6.134152492847499e-22,3.258272710122988e-14,4.624290950726129e-28,3.0455605225969363e-25,3.992802645123597e-18,5.796404019071495e-19,8.025862629732193e-26,2.064340563541023e-28,1.1514514695986817e-17,5.387693801844942e-26,1.5300838991554387e-27,4.100770015840472e-27,5.529745840313458e-29,6.878581420112039e-27,2.2001516504673165e-26,2.5361780998224936e-33,6.496778331974489e-17,1.253386982915365e-19,8.246189369170534e-35,7.723527202383172e-22,2.678030566709637e-13,3.2306368976719864e-15,5.580535967605042e-25,6.94363006999072e-34,4.869427309263404e-30,8.224265790577233e-28,2.991331199262461e-18,2.16080732720982e-17
0.00519050001512564,0.0005476130450981914,0.0915567593028733,0.0,0.0004109919811285857,0.45035084883987764,2.4543089480585662e-09,0.4568998840552372,2.91737881428362e-08,4.991086822067067e-13,7.015040550030322e-07,2.130948139824863e-08,2.136507779165382e-16,1.9264126537588415e-05,2.4130770607628777e-11,4.851216303930222e-18,2.147999131066081e-12,1.334233830708387e-11,2.773348661707853e-10,7.16550652783433e-12,6.197332596099429e-23,8.809158778729826e-15,1.1855242387323056e-13,2.645632290556154e-18,7.705715910520052e-25,1.5135359325445583e-11,0.0011813687127268926,5.401085339842644e-13,1.4903899369990806e-12,8.383452269922121e-23,2.6690752866451415e-09,2.9887943684453733e-11,6.061211246616389e-19,2.7140912205871083e-12,5.24698720557887e-26,1.8264657829866078e-25,4.736194206323178e-20,9.78913240169261e-22,4.2522170114966826e-21,2.1281696738152156e-27,7.608936430913064e-26,6.598210090918863e-22,3.354806583751952e-14,4.976165306214892e-28,3.383958632066476e-25,4.436877300101612e-18,6.600680413979327e-19,9.135098177642644e-26,2.3507768718562336e-28,1.3008285874074349e-17,6.0864691623866e-26,1.749550540407909e-27,4.632760655837383e-27,6.122033669576547e-29,7.774342838013443e-27,2.525268441304509e-26,2.9109497295307715e-33,7.073399696902802e-17,1.3646338262358823e-19,9.464730811671393e-35,8.523572666464774e-22,2.9556330436477364e-13,3.565281032722729e-15,6.158594344942075e-25,7.878081583395111e-34,5.373824726705765e-30,9.066213119710102e-28,3.4015685746667883e-18,2.4513635681745823e-17
0.0053584522048208,0.0005476130450981914,0.0915567593028733,0.0,0.0004109919963507087,0.45035082437372664,2.637450796059509e-09,0.4568998627330392,3.104429994843735e-08,5.154427075896546e-13,7.211639131795657e-07,2.2577549090661712e-08,2.296725426441014e-16,1.9264126727848532e-05,2.450401266684085e-11,4.996405348316986e-18,2.285692536635807e-12,1.4337856168865754e-11,2.773348634758373e-10,7.359090789452028e-12,6.197466218055962e-23,9.018296403584336e-15,1.234654011758272e-13,2.7591500876949367e-18,7.9221026063822815e-25,1.6035999118684793e-11,0.0011813686923017928,5.552452556220215e-13,1.579077197543732e-12,8.98760159075644e-23,2.875550215722625e-09,3.218972320437599e-11,6.233038762740917e-19,2.79154627845736e-12,5.802795686729208e-26,1.9634265778962575e-25,5.0838088173600594e-20,1.0053592169106846e-21,4.36709353324134e-21,2.2877949594049954e-27,8.179534185051846e-26,7.080944657671511e-22,3.450493061544221e-14,5.342420379145503e-28,3.7475262690569216e-25,4.914012655273104e-18,7.484029786666136e-19,1.03532149989425e-25,2.665374366471977e-28,1.4632641998130928e-17,6.846316635447546e-26,1.991840962321063e-27,5.211257755764155e-27,6.755134243384076e-29,8.748982216164253e-27,2.884434410480304e-26,3.324970871918394e-33,7.678736826485648e-17,1.4814209103327312e-19,1.0810889070399705e-34,9.378641283020294e-22,3.25234127065078e-13,3.922940302482361e-15,6.776408775109569e-25,8.902575219793222e-34,5.912912037138249e-30,9.964936971332456e-28,3.853088178081997e-18,2.770229781590148e-17
0.005526404394515959,0.0005476130450981914,0.0915567593028733,0.0,0.0004109920115019906,0.4503507999492608,2.8282574556983136e-09,0.45689984153772517,3.2969818585528656e-08,5.31772188123347e-13,7.40651189514859e-07,2.3874273215571593e-08,2.4630161443986634e-16,1.9264126915679416e-05,2.487671630216484e-11,5.140872155310092e-18,2.427434302765732e-12,1.5375034476925583e-11,2.773348608104652e-10,7.550548003061441e-12,6.197598665347721e-23,9.225598162231321e-15,1.284295887095063e-13,2.874006742702386e-18,8.136589791009721e-25,1.6956991412511514e-11,0.0011813686717824141,5.702491024546614e-13,1.669768615138287e-12,9.615504748475209e-23,3.0912345037635283e-09,3.45937209401921e-11,6.403357946216776e-19,2.8683214118347037e-12,6.400739652867157e-26,2.1055785706130573e-25,5.445058996834692e-20,1.0315145501044884e-21,4.480707559438486e-21,2.4534780934521845e-27,8.771760551876734e-26,7.582452733865624e-22,3.5453395814719284e-14,5.723147555638811e-28,4.137260680686961e-25,5.425519884469617e-18,8.451131592447528e-19,1.168668072231927e-25,3.009799597709669e-28,1.6393471385638812e-17,7.669989308343263e-26,2.258467836335886e-27,5.8383583813786124e-27,7.430306359304366e-29,9.806128867943513e-27,3.279770485213116e-26,3.780686387865348e-33,8.313028029992207e-17,1.6037942172746085e-19,1.2292613426023662e-34,1.029067272005163e-21,3.5688293053386936e-13,4.304426046058646e-15,7.4353807647772585e-25,1.0022440845888608e-33,6.487912141532324e-30,1.0922359749755644e-27,4.3486250600453275e-18,3.1191621570655157e-17
0.005694356584211119,0.0005476130450981914,0.0915567593028733,0.0,0.00041099202658225685,0.45035077556622005,3.0268167061188414e-09,0.4568998204681812,3.495006942075157e-08,5.48095892914843e-13,7.599673988856737e-07,2.519903835822482e-08,2.635367017287405e-16,1.926412710106727e-05,2.524887958509751e-11,5.284618003923064e-18,2.57320421717766e-12,1.645435028615653e-11,2.7733485817387276e-10,7.739900740472406e-12,6.197729948269378e-23,9.431080169110187e-15,1.334436739867396e-13,2.9901691431220015e-18,8.349194137623645e-25,1.7897899125051326e-11,0.001181368651167565,5.851212408076385e-13,1.762421149637194e-12,1.0267371048687483e-22,3.3162531838655177e-09,3.7101317180021944e-11,6.572182036262143e-19,2.944422588793125e-12,7.04282462730037e-26,2.2529107142225613e-25,5.820019206841712e-20,1.0573823227400453e-21,4.593072481904877e-21,2.6252070076462465e-27,9.38556953544459e-26,8.102823555681774e-22,3.639353516220284e-14,6.118432956691488e-28,4.554164283031503e-25,5.97271697344318e-18,9.506754817805037e-19,1.314209106654099e-25,3.3857510018038063e-28,1.82966350070431e-17,8.560227462579168e-26,2.55098668707416e-27,6.516149859344772e-27,8.148787691091086e-29,1.0949402499063819e-26,3.713430871172047e-26,4.2805794998414085e-33,8.976485343937913e-17,1.731794660116649e-19,1.3917977889055292e-34,1.1261604983234927e-21,3.9057706367530754e-13,4.710548907955972e-15,8.136910621281329e-25,1.1243115315611347e-33,7.100046893794037e-30,1.1940399654266541e-27,4.891004841213617e-18,3.499963379157564e-17
0.005862308773906279,0.0005476130450981914,0.0915567593028733,0.0,0.0004109920415913423,0.4503507512243453,3.233214158846918e-09,0.4568997995233032,3.6984778336529014e-08,5.64412604269168e-13,7.791140428713779e-07,2.6551237812480485e-08,2.813761299521135e-16,1.9264127283998866e-05,2.5620491065900714e-11,5.427644308038657e-18,2.7229821055701888e-12,1.7576268871416183e-11,2.773348555652776e-10,7.927171169062622e-12,6.197860077025324e-23,9.634758397213835e-15,1.3850636232520526e-13,3.1076046290886474e-18,8.559932173090988e-25,1.885829135941951e-11,0.0011813686304560941,5.998628267686506e-13,1.8569923699390302e-12,1.0943404132870692e-22,3.5507283075164894e-09,3.9713859249237935e-11,6.73952415589054e-19,3.019855725021721e-12,7.731093496158714e-26,2.4054086884528363e-25,6.208759340782502e-20,1.0829655626452764e-21,4.7042014528480576e-21,2.80296583907164e-27,1.0020901500245348e-25,8.642139707429764e-22,3.73254217376131e-14,6.528357916276342e-28,4.999244299869392e-25,6.556928243654138e-18,1.0655754230006402e-18,1.4726164815899544e-25,3.79495756523826e-28,2.0347958985512616e-17,9.519755068408736e-26,2.870994953413958e-27,7.246707106096632e-27,8.911794127781323e-29,1.2182408728697538e-26,4.1875996739906093e-26,4.827167897433419e-33,9.669295430116326e-17,1.865458256161541e-19,1.5695168537265446e-34,1.2293373325115825e-21,4.2638378059130206e-13,5.142118381773435e-15,8.882396664401374e-25,1.257013818354709e-33,7.750536412996786e-30,1.3020969709764427e-27,5.483143465424947e-18,3.9144816809592185e-17
0.006013465744631922,0.0005476130450981914,0.0915567593028733,0.0,0.0004109920550385282,0.45035072935164217,3.42574255087968e-09,0.4568997807785979,3.886235187363848e-08,5.790906928258407e-13,7.962022744862454e-07,2.7791179162101428e-08,2.979466484471091e-16,1.9264127446526464e-05,2.5954466918037993e-11,5.5557537977466105e-18,2.861192379125323e-12,1.862279608363141e-11,2.7733485324084004e-10,8.093952622864032e-12,6.197976214455964e-23,9.816539660330679e-15,1.4310328566839728e-13,3.2143585057778687e-18,8.74801425151344e-25,1.9738952434146908e-11,0.0011813686117322236,6.130195791659079e-13,1.943712361111323e-12,1.1572660326129965e-22,3.7699396859573806e-09,4.215596319388728e-11,6.888875732183761e-19,3.08717922026998e-12,8.391740311692927e-26,2.5470592986418515e-25,6.570461580723439e-20,1.1057497221177946e-21,4.803171730302909e-21,2.9680883393550067e-27,1.0611042644641098e-25,9.143785663282366e-22,3.815712341875064e-14,6.909870767539825e-28,5.42474322637004e-25,7.115464816318423e-18,1.1773769015448776e-18,1.6267486729021154e-25,4.193129220991195e-28,2.2325609234473735e-17,1.0444807972492887e-25,3.183859177431873e-27,7.951026267340582e-27,9.637555452570248e-29,1.3371801021973567e-26,4.6508129396838573e-26,5.361127559948385e-33,1.0318055648278626e-16,1.990623445272034e-19,1.743129782393148e-34,1.327557612567688e-21,4.604715654627154e-13,5.552955536531799e-15,9.592070158380645e-25,1.386004320315994e-33,8.369776818106645e-30,1.4048522255337857e-27,6.061094617698195e-18,4.317939755391891e-17
0.006149507018285001,0.0005476130450981914,0.0915567593028733,0.0,0.00041099206709149875,0.4503507096943862,3.6045533723968847e-09,0.4568997639932885,4.0589528952793756e-08,5.922946032877085e-13,8.11466170848095e-07,2.8925356111344347e-08,3.1327581695073957e-16,1.926412759108369e-05,2.6254660085457052e-11,5.67055582106817e-18,2.9883312907329037e-12,1.959475621574298e-11,2.773348511672411e-10,8.242642291312963e-12,6.198079951877084e-23,9.978914018503217e-15,1.4727253688815142e-13,3.3112772883450747e-18,8.916016745027941e-25,2.0544494607418373e-11,0.0011813685948123757,6.247717208205732e-13,2.0230352947882786e-12,1.2155981104862798e-22,3.973931660106012e-09,4.442822226245719e-11,7.022282595673514e-19,3.1473152801460207e-12,9.021018799569784e-26,2.6780982075349633e-25,6.905619388584614e-20,1.126062300366497e-21,4.891405909806945e-21,3.1208474690811095e-27,1.115697447181279e-25,9.608482866558678e-22,3.8900032938429113e-14,7.26346788299085e-28,5.828518327079412e-25,7.64550762206048e-18,1.285108668474196e-18,1.775269873310607e-25,4.576806945510787e-28,2.421556732239661e-17,1.1328831904424277e-25,3.486618577773467e-27,8.624114821816427e-27,1.0323108824342508e-28,1.450903202460385e-26,5.0986348915065125e-26,5.877345230513482e-33,1.0922465132380886e-16,2.1072321499615624e-19,1.9109740380487425e-34,1.4204189452221143e-21,4.927004811330406e-13,5.941377238569981e-15,1.0263023660268504e-24,1.5101959662881558e-33,8.955231184334474e-30,1.5019090609351308e-27,6.6196532286774884e-18,4.706878011498285e-17
0.006285548291938081,0.0005476130450981914,0.0915567593028733,0.0,0.00041099207909750003,0.4503506900636833,3.788652064282843e-09,0.4568997472878412,4.235195030595572e-08,6.054918406144054e-13,8.266214422012374e-07,3.007648203172884e-08,3.2899733966322045e-16,1.9264127734007068e-05,2.655448213272611e-11,5.784888308497958e-18,3.1180640898825157e-12,2.0595457290002466e-11,2.773348491106556e-10,8.39000456407362e-12,6.198182949901987e-23,1.0140132860349301e-14,1.5147143836013968e-13,3.4089748616145433e-18,9.082823663655765e-25,2.1362074357312834e-11,0.0011813685778271684,6.364402294936803e-13,2.1035435969216185e-12,1.2755501659459003e-22,4.184335463004437e-09,4.677162625461612e-11,7.154740095599407e-19,3.20702338732357e-12,9.684346826541883e-26,2.812490900577887e-25,7.249927881412514e-20,1.1461934975558345e-21,4.978852207291747e-21,3.277522966994113e-27,1.1716879594704845e-25,1.008573564456714e-21,3.963765565901889e-14,7.626799302025328e-28,6.252584896221252e-25,8.20220863280486e-18,1.3998562953434318e-18,1.9334651350423535e-25,4.98547107941873e-28,2.6212942574092875e-17,1.226308981858419e-25,3.810386618765502e-27,9.335458887682039e-27,1.1039960616586443e-28,1.5711479973641092e-26,5.576998979017469e-26,6.428769760692285e-33,1.154638606944749e-16,2.2276052874739534e-19,2.090265537645335e-34,1.517614399789108e-21,5.26434549664576e-13,6.3479278000758294e-15,1.0965292765795927e-24,1.6423808251534855e-33,9.568010527971072e-30,1.603406479627716e-27,7.216337851455423e-18,5.121368599228101e-17
0.00642158956559116,0.0005476130450981914,0.0915567593028733,0.0,0.00041099209105645925,0.45035067045939836,3.978080071921227e-09,0.45689973066168754,4.414947128223453e-08,6.186818274505798e-13,8.416688615109717e-07,3.1244250784140485e-08,3.451096669440324e-16,1.9264127875290303e-05,2.685393045334371e-11,5.8987517569773736e-18,3.250380130610657e-12,2.1625124548084287e-11,2.7733484707068793e-10,8.536051348648428e-12,6.198285213784117e-23,1.030020440826502e-14,1.556993434463937e-13,3.507434881612202e-18,9.248443514904191e-25,2.219147425663528e-11,0.0011813685607760414,6.480257003025727e-13,2.185215857098794e-12,1.3371319710064665e-22,4.4012104202347e-09,4.9186829992271954e-11,7.286254987286053e-19,3.2663065870151693e-12,1.0382877614781137e-25,2.9502241291371264e-25,7.603417242772899e-20,1.1661449402270649e-21,5.065517688093357e-21,3.438099867703079e-27,1.229070282559714e-25,1.0575577756246084e-21,4.037002919969635e-14,7.999900963688937e-28,6.697486010357178e-25,8.786281920518796e-18,1.521892653211586e-18,2.1017129954135725e-25,5.420093431366738e-28,2.8320734306003644e-17,1.324898399703394e-25,4.1560884833134066e-27,1.0086126642517821e-26,1.1788712378909045e-28,1.6981016006199678e-26,6.087108775782256e-26,7.01678854982132e-33,1.2189872681410933e-16,2.351753320935657e-19,2.2814553836163915e-34,1.6192458501001466e-21,5.617091758536668e-13,6.773033348640306e-15,1.1699613569006437e-24,1.782870989934991e-33,1.0208757134780507e-29,1.709444759639683e-27,7.852870196191613e-18,5.562476866403856e-17
0.006557630839244239,0.0005476130450981914,0.0915567593028733,0.0,0.00041099210296830787,0.4503506508813971,4.172877958873806e-09,0.4568997141142632,4.598194747031146e-08,6.318639531541907e-13,8.566091962422617e-07,3.242835978445807e-08,3.6161111567299757e-16,1.926412801492729e-05,2.715300561029689e-11,6.0121472224775515e-18,3.3852687846781427e-12,2.2683978442489485e-11,2.773348450469488e-10,8.680793534550569e-12,6.198386748739103e-23,1.0459136826139035e-14,1.5995560496725524e-13,3.6066410289223715e-18,9.41288474574264e-25,2.3032479402917637e-11,0.001181368543658442,6.595287241298695e-13,2.268030913528474e-12,1.4003530698956265e-22,4.624614657099601e-09,5.167447501195373e-11,7.416833977989868e-19,3.3251679027646994e-12,1.1117776813850601e-25,3.0912835031454546e-25,7.966114802674324e-20,1.1859181159425965e-21,5.1514088138499065e-21,3.602561883195155e-27,1.2878384223022747e-25,1.107803862590838e-21,4.109719091195693e-14,8.382805736409378e-28,7.1637662136012075e-25,9.398443495647496e-18,1.6514936031186668e-18,2.280396340515748e-25,5.881656458638671e-28,3.054191425555562e-17,1.4287903819085614e-25,4.5246654021868926e-27,1.0877176442030582e-26,1.2569953526597412e-28,1.8319497636261658e-26,6.630174459871543e-26,7.642796610690756e-33,1.2852969894370827e-16,2.479684919946813e-19,2.4849971538536136e-34,1.7254148615365177e-21,5.9855965769355e-13,7.217118721857625e-15,1.2466719935794838e-24,1.931981494521928e-33,1.0878111346109992e-29,1.820123788079714e-27,8.531010141071307e-18,6.031285799668592e-17
0.006693672112897319,0.0005476130450981914,0.0915567593028733,0.0,0.00041099211483298096,0.4503506313295455,4.37308542384424e-09,0.45689969764500815,4.78492347095301e-08,6.450376310089782e-13,8.714432083987757e-07,3.3628509960864006e-08,3.784998645751331e-16,1.926412815291213e-05,2.7451703823503272e-11,6.125075502648873e-18,3.5227194422474087e-12,2.3772234723657272e-11,2.773348430390539e-10,8.824242347552018e-12,6.198487559945777e-23,1.0616938219767077e-14,1.6423958748438374e-13,3.706577260185298e-18,9.576155743031939e-25,2.388487738823535e-11,0.0011813685264738321,6.709498876534918e-13,2.3519678500558283e-12,1.465222782149213e-22,4.854605112370014e-09,5.423518974228952e-11,7.546483727240658e-19,3.3836103366008803e-12,1.1890223141785742e-25,3.2356534517420213e-25,8.33804561669788e-20,1.2055145582042122e-21,5.236532245752032e-21,3.770891356569201e-27,1.3479858925264187e-25,1.1593144603205185e-21,4.1819177881510083e-14,8.775544170340992e-28,7.651971401519454e-25,1.0039411152208263e-17,1.788937874999907e-18,2.4699022410222237e-25,6.371152835914063e-28,3.2879424693319984e-17,1.5381224880587755e-25,4.91707434826734e-27,1.1709656147715542e-26,1.3384262286583642e-28,1.9728767609938712e-26,7.207411581579781e-26,8.308195149056013e-33,1.3535713608564178e-16,2.611407012670467e-19,2.701346439845746e-34,1.8362226600098975e-21,6.370211755058425e-13,7.680607337594059e-15,1.3267343279816104e-24,2.090030501833868e-33,1.1576711363351498e-29,1.9355430337292877e-27,9.25255556293541e-18,6.528895651131867e-17
0.006829713386550398,0.0005476130450981914,0.0915567593028733,0.0,0.000410992126650416,0.4503506118037103,4.578741306146128e-09,0.45689968125336583,4.975118908928928e-08,6.582023111795142e-13,8.861716545616836e-07,3.48444057234148e-08,3.9577397935481245e-16,1.926412828923905e-05,2.7750021858595527e-11,6.237537095014467e-18,3.662721511830702e-12,2.4890104469433482e-11,2.7733484104662224e-10,8.966409469349948e-12,6.198587652546446e-23,1.0773616637264357e-14,1.6855066834183567e-13,3.80722782924447e-18,9.738264833951752e-25,2.4748458277608237e-11,0.0011813685092216867,6.822897733765256e-13,2.4370059940345415e-12,1.5317502055299265e-22,5.091237552684289e-09,5.686958966593209e-11,7.675210847183782e-19,3.441636869190942e-12,1.2701411209191626e-25,3.3833174390427448e-25,8.719236128715057e-20,1.2249358627771449e-21,5.320894915453305e-21,3.9430695127416395e-27,1.4095058045479515e-25,1.2120924146587735e-21,4.2536026930177647e-14,9.1781483368045e-28,8.162648760551355e-25,1.0709904377955145e-17,1.934506948564054e-18,2.67062179158934e-25,6.889585031026927e-28,3.5336176609095033e-17,1.6530308150190238e-25,5.334287672938223e-27,1.2584602480846116e-26,1.4232208405020357e-28,2.1210652803753276e-26,7.820040039076986e-26,9.014390382842851e-33,1.4238130960044017e-16,2.7469248363190507e-19,2.930960462751592e-34,1.9517701051429734e-21,6.771287825005646e-13,8.163921081836256e-15,1.4102212368771475e-24,2.2573403099358677e-33,1.230519307890098e-29,2.0558015236250456e-27,1.0019342159315315e-17,7.056423561664448e-17
0.006965754660203477,0.0005476130450981914,0.0915567593028733,0.0,0.00041099213842055816,0.4503505923037586,4.789883602138177e-09,0.45689966493878414,5.1687666959704554e-08,6.713574097108427e-13,9.007952859284102e-07,3.607575492510439e-08,4.134313964151487e-16,1.926412842390263e-05,2.804795007427886e-11,6.349533233991429e-18,3.80526442125118e-12,2.6037794180836514e-11,2.7733483906928017e-10,9.107305333690829e-12,6.198687031646347e-23,1.0929180069479033e-14,1.7288822199314745e-13,3.90857696518945e-18,9.899220286427138e-25,2.5623014581176868e-11,0.001181368491901494,6.935489596571045e-13,2.523124913602785e-12,1.5999442180351232e-22,5.334566586406674e-09,5.957827744066846e-11,7.803021902914629e-19,3.4992504599926523e-12,1.3552546324235473e-25,3.534257823211978e-25,9.109710354867913e-20,1.2441834550474572e-21,5.404503014512027e-21,4.119076294829172e-27,1.4723908091891158e-25,1.2661401611662424e-21,4.324777461777358e-14,9.590647555291422e-28,8.69634663712605e-25,1.1410644193959166e-17,2.088484933718491e-18,2.882949946079387e-25,7.4379648791101175e-28,3.791504798016827e-17,1.7736499153138814e-25,5.777292630301249e-27,1.3503040405732248e-26,1.5114348238546054e-28,2.2766963169021614e-26,8.469283390911715e-26,9.762792749650335e-33,1.4960240581018452e-16,2.886241987380086e-19,3.1742978157260567e-34,2.0721576579338397e-21,7.189173937489666e-13,8.667480173345457e-15,1.4972053090568923e-24,2.4342353460769685e-33,1.3064189872153475e-29,2.1809978142010528e-27,1.0833243269443376e-17,7.615003184279365e-17
0.007071374085827536,0.0005476130450981914,0.0915567593028733,0.0,0.000410992147525986,0.45035057718219307,4.957616791210983e-09,0.4568996523252935,5.3214820239474153e-08,6.815637659743346e-13,9.120769477855315e-07,3.704221897778317e-08,4.274031384877243e-16,1.9264128527301883e-05,2.8278993689487196e-11,6.436164147890061e-18,3.917676923531587e-12,2.6949526921377058e-11,2.77334837544284e-10,9.215824062446331e-12,6.198763698601317e-23,1.104919227041723e-14,1.7627366557818335e-13,3.987734006890334e-18,1.0023392253792954e-24,2.630943805987353e-11,0.001181368478407228,7.0223506068707e-13,2.590718107795417e-12,1.6540433015598783e-22,5.528133779266299e-09,6.173284618676715e-11,7.901624040947092e-19,3.5436974968510463e-12,1.42416664961376e-25,3.6536919360399735e-25,9.41927742168051e-20,1.2590080181524055e-21,5.468898268866973e-21,4.2583505511918625e-27,1.5221496778588797e-25,1.3089779722129524e-21,4.3796865154430064e-14,9.917738892533425e-28,9.126922674410126e-25,1.1976001186276965e-17,2.21401138575818e-18,3.0560560380778903e-25,7.885016955174093e-28,4.0003252186983515e-17,1.8713187776550476e-25,6.139655841379072e-27,1.4246732402681394e-26,1.5823144221460988e-28,2.4027713639858062e-26,8.9993717265667e-26,1.0373841572185843e-32,1.5534456580681089e-16,2.9970259694730464e-19,3.372975706269195e-34,2.1690253301038345e-21,7.525425072325557e-13,9.072659959664875e-15,1.5671954899711348e-24,2.5783890143026638e-33,1.3674903008114852e-29,2.2816649930366597e-27,1.1498844866267246e-17,8.070817531435135e-17
0.007176993511451595,0.0005476130450981914,0.0915567593028733,0.0,0.0004109921566028473,0.4503505620760878,5.128696427953913e-09,0.4568996397576664,5.4762629540760454e-08,6.917637567329093e-13,9.232962277214317e-07,3.801768997804076e-08,4.416035330080572e-16,1.9264128629692703e-05,2.850980644610022e-11,6.522515279897916e-18,4.031609655693796e-12,2.7879448379785612e-11,2.773348360279864e-10,9.323588410715915e-12,6.19883994089837e-23,1.1168540872872311e-14,1.7967441502623204e-13,4.0672956689591e-18,1.0146877617787251e-24,2.7002258495446428e-11,0.0011813684648714056,7.108731323623146e-13,2.6589412259743217e-12,1.709156132549773e-22,5.725794226423157e-09,6.393281968213547e-11,7.99968097091108e-19,3.5878987658485557e-12,1.4956174239986016e-25,3.775080525682569e-25,9.73446242731264e-20,1.2737294977312716e-21,5.532845749484936e-21,4.3999093188283615e-27,1.5727228694048314e-25,1.3525833724964513e-21,4.4342919546934187e-14,1.0250822565975064e-27,9.5719633127523e-25,1.2560363775603795e-17,2.344914265536586e-18,3.2365876220432023e-25,8.351216741253425e-28,4.2168095587579367e-17,1.9725715470544083e-25,6.518643683853152e-27,1.5017718665127645e-26,1.6553131236466936e-28,2.533523615383609e-26,9.552842003211026e-26,1.1011843492865496e-32,1.6120550285059743e-16,3.1101015779170348e-19,3.5804171928559706e-34,2.2689173718800744e-21,7.872180322111669e-13,9.490490178061957e-15,1.639370895915967e-24,2.7286721746428385e-33,1.4304683680301807e-29,2.3854132884221763e-27,1.219490601645377e-17,8.546586045035235e-17
