Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186)
1.252781892859111e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004945962060696394,0.45043478173416224,2.715987712750139e-36,0.4569006122990966,7.196251414928892e-18,1.9965693129498135e-25,3.926073199245822e-13,1.4374672969514962e-24,-3.900791662617595e-32,2.3751438569195724e-05,5.000442860813057e-19,1.1167627716221059e-21,3.49414949465913e-19,8.035586325096512e-18,4.153695242710685e-11,1.1224975190308975e-20,2.1995826318694956e-21,1.3989067535411012e-15,1.422314227961977e-23,3.1277851946389224e-28,4.433901459013864e-31,5.687650666095748e-26,0.001095970902260936,3.603062519280344e-19,6.6305266463244395e-28,-6.758580547401278e-22,5.907668827744083e-24,6.482568216380102e-22,1.4591048460042426e-25,9.161687057634403e-24,2.6191938566575902e-23,1.9646451982043088e-36,8.781595178550361e-78,3.200377494933953e-23,1.7219952328522027e-30,7.304139075571751e-30,6.209426141607497e-34
1.2538149208963784e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004944195177928139,0.4504346003648279,2.719863655223457e-36,0.45690061229907725,7.200270523888694e-18,1.9992059975965324e-25,3.928107340828995e-13,1.4397211788663847e-24,-3.924915413870088e-32,2.3742076416211067e-05,5.005359896277598e-19,1.1167932780753818e-21,3.492412272166473e-19,8.039915268966061e-18,4.155611252790125e-11,1.123313339454252e-20,-4.871446827406072e-22,1.398892677494961e-15,1.423894548276651e-23,2.9790561967580974e-28,4.4351637521062645e-31,5.695562671823064e-26,0.0010961569526715875,3.60363915679734e-19,6.639452324368702e-28,1.3627303771063077e-22,5.899519714085118e-24,-1.6386131377340623e-22,1.459339573109291e-25,9.168802141059371e-24,2.620530273584219e-23,1.967964344695276e-36,8.809006375320726e-78,3.2026500084108597e-23,1.7231282242543224e-30,7.309218867264494e-30,5.880192912444452e-34
1.2558809769709136e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004940672808871568,0.4504342387945053,2.7276215611045435e-36,0.4569006122990385,7.208303374764145e-18,2.0044822305784458e-25,3.932173158911786e-13,1.4442116124560866e-24,-3.633533123877069e-32,2.3723409506642442e-05,5.015195429424682e-19,1.116854304615821e-21,3.488948528912139e-19,8.048569018146688e-18,4.159440561278912e-11,1.124943921645103e-20,-1.5542476184072504e-22,1.3988645787064604e-15,1.4269048300539166e-23,3.0135018880395275e-28,4.437697956595152e-31,5.711288201556879e-26,0.001096527856448495,3.604794485317252e-19,6.65731660586517e-28,-4.418555174592774e-25,5.901253596628894e-24,-2.701844932761926e-23,1.459809845368929e-25,9.183029678388218e-24,2.6232014357409293e-23,1.9746098408651136e-36,8.864007995012585e-78,3.20719321161376e-23,1.7253929257534787e-30,7.319373950304344e-30,5.242403709988793e-34
1.2579470330454488e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004937165580535493,0.4504338787763904,2.735387489501816e-36,0.4569006122989999,7.216329094426184e-18,2.009762257785154e-25,3.936235704384175e-13,1.4487098560632664e-24,-3.3679157690953114e-32,2.370481886851004e-05,5.025033026553113e-19,1.1169153483898727e-21,3.485499009477192e-19,8.057217270261215e-18,4.1632662684693234e-11,1.1265739421298517e-20,5.27375459151366e-23,1.3988365510874178e-15,1.4299415180902926e-23,2.991224622029235e-28,4.440232519417863e-31,5.727034579224653e-26,0.0010968971698821339,3.6059525558895687e-19,6.6751944315731205e-28,-6.108510480663276e-23,5.902993605340484e-24,3.3816599080184746e-23,1.4602812103362262e-25,9.197253744897453e-24,2.6258703763669648e-23,1.9812649354801523e-36,8.919249057627634e-78,3.211733996832769e-23,1.7276560051770616e-30,7.329522614464807e-30,4.6563456641217085e-34
1.260013089119984e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004933673427659555,0.45043352030380335,2.743161433968516e-36,0.45690061229896134,7.224347712585713e-18,2.0150460849355175e-25,3.940294991467066e-13,1.453224553112698e-24,-3.274142603361641e-32,2.3686304194426006e-05,5.034872722409043e-19,1.1169764082905988e-21,3.482063659802597e-19,8.065860050433926e-18,4.167088388819576e-11,1.1282036022810947e-20,2.0169763765382426e-23,1.3988085944869495e-15,1.4330667231151947e-23,2.996309526802231e-28,4.442767286059635e-31,5.742844295877888e-26,0.0010972648998057491,3.60711337527156e-19,6.693085858399324e-28,5.143133429653803e-26,5.903043072806436e-24,-2.7261798088648136e-23,1.460753670413642e-25,9.211474382734392e-24,2.6285371043082358e-23,1.9879296252193762e-36,8.974730157297664e-78,3.21627238044665e-23,1.7299175942725284e-30,7.339665548732897e-30,4.147548366361488e-34
1.2620791451945192e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004930196285266307,0.4504331633700936,2.7509433880865186e-36,0.4569006122989227,7.232359258835594e-18,2.0203337312554924e-25,3.9443510329417957e-13,1.4577521403845817e-24,-3.2911796633192215e-32,2.366786517824052e-05,5.044714508706783e-19,1.1170374830640076e-21,3.4786424259752968e-19,8.074497383685985e-18,4.1709069356649186e-11,1.1298327778383456e-20,3.1589055406067677e-23,1.3987807088281592e-15,1.436240382594976e-23,3.005043071297918e-28,4.4453031413046475e-31,5.758699738865927e-26,0.0010976310530231427,3.6082769498608257e-19,6.710992914578921e-28,-7.117062605702722e-24,5.9030676668652474e-24,-2.0125741439813706e-23,1.4612272281381477e-25,9.225691633929647e-24,2.6312016283744998e-23,1.994603908125998e-36,9.030451900071273e-78,3.220808378786202e-23,1.7321778435443096e-30,7.349803736897703e-30,3.709889594495675e-34
1.2641452012690544e-09,0.0005485282325552088,0.0915567593028733,0.0,0.000492673408866027,0.4504328079686392,2.7587333454628308e-36,0.4569006122988842,7.240363762650972e-18,2.0256252093935738e-25,3.948403841469699e-13,1.462286945272171e-24,-3.3237565363675887e-32,2.3649501515034684e-05,5.054558375914994e-19,1.1170985715207317e-21,3.4752352542284743e-19,8.08312929493584e-18,4.174721922253457e-11,1.1314613370922855e-20,1.7030445527307588e-23,1.398752894109254e-15,1.4394175390309494e-23,3.0089622821036765e-28,4.447839697566012e-31,5.774572943908218e-26,0.0010979956363088034,3.6094432847210486e-19,6.728916964002361e-28,-1.5897797148838877e-24,5.902688145820839e-24,-2.568952043366412e-23,1.461701886034952e-25,9.239905540398564e-24,2.6338639573395178e-23,2.001287781494262e-36,9.086414888474636e-78,3.22534200813492e-23,1.734436867962892e-30,7.359937759406438e-30,3.3247738712902294e-34
1.2682773134181248e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004919854275421124,0.4504321017361503,2.774337244542359e-36,0.45690061229880713,7.25635176029402e-18,2.0362196740618359e-25,3.956499812413864e-13,1.4713770764066863e-24,-3.421917886797393e-32,2.3612999034046198e-05,5.074252385777948e-19,1.1172207850009454e-21,3.4684628826517916e-19,8.100376950594533e-18,4.1823412690998795e-11,1.1347166104347919e-20,1.7745160943232268e-23,1.3986974774098648e-15,1.445777026278303e-23,3.0219745811213465e-28,4.4529151831514605e-31,5.80636698934858e-26,0.001098720120037336,3.611784253712707e-19,6.764816557280542e-28,-1.764171230924773e-26,5.9012621629217724e-24,-2.736275961367843e-23,1.4626545114260526e-25,9.268323486241325e-24,2.6391820648820557e-23,2.0146842849662954e-36,9.19906698777664e-78,3.234402224757827e-23,1.7389514275510596e-30,7.380194146144181e-30,2.6880957531891196e-34
1.2719962143522882e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004913712914777033,0.45043147130137406,2.788408061237594e-36,0.45690061229873796,7.270717166348133e-18,2.045767814483398e-25,3.9637752611811924e-13,1.4795764946900418e-24,-3.457403396303807e-32,2.3580401474587e-05,5.091984186975101e-19,1.1173308127002947e-21,3.462415304201862e-19,8.115881545341593e-18,4.1891866410954316e-11,1.1376442104659574e-20,1.592042167245428e-23,1.3986478448663405e-15,1.4514828789983554e-23,3.0341336895833354e-28,4.457485835391599e-31,5.835010827101655e-26,0.0010993668535926155,3.613900610380989e-19,6.797184076949877e-28,-1.93111042641351e-24,5.900273752928917e-24,-2.5489116441319537e-23,1.4635156587844974e-25,9.293888616659328e-24,2.6439609417108108e-23,2.0267738991639534e-36,9.301284917824327e-78,3.2425484801563646e-23,1.7430106202622e-30,7.398411874152014e-30,2.2168979935676383e-34
1.2757151152864515e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004907618985041698,0.4504308457294173,2.8025047102238538e-36,0.4569006122986689,7.28506020797904e-18,2.055328390038314e-25,3.9710404388934637e-13,1.48779444131908e-24,-3.460115619433004e-32,2.3548043372791465e-05,5.109722860654792e-19,1.1174408672322747e-21,3.4564124575153644e-19,8.131368955700098e-18,4.1960206880662666e-11,1.1405698528640815e-20,-1.1196141785589214e-24,1.3985984418305844e-15,1.457185850370405e-23,3.04294137285809e-28,4.4620590644328016e-31,5.863688143675653e-26,0.0011000086045995488,3.616025979599276e-19,6.829605342107376e-28,5.110236748847757e-24,5.8995989737747074e-24,-3.253813641062922e-23,1.464380403203783e-25,9.319443556722963e-24,2.64873284123143e-23,2.03889452672758e-36,9.404293759280664e-78,3.250687311095864e-23,1.747066193427491e-30,7.416617613409095e-30,1.82113463118127e-34
1.2794340162206148e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004901572118903449,0.4504302249826819,2.8166271551411973e-36,0.45690061229859996,7.299381052884736e-18,2.064901410453869e-25,3.97829542110421e-13,1.4960318586824114e-24,-3.4485095284034103e-32,2.3515922994530538e-05,5.127468460821115e-19,1.1175509420049354e-21,3.4504540344242605e-19,8.146839323347672e-18,4.2028434878655316e-11,1.143493590042757e-20,1.1669616039887973e-23,1.3985492680263128e-15,1.4628930672062125e-23,3.056363928209351e-28,4.466635021067483e-31,5.892403520181084e-26,0.0011006454115234125,3.6181603872047757e-19,6.862079947504716e-28,2.088181471340861e-24,5.899298107479141e-24,-2.9507090009669034e-23,1.4652487554779696e-25,9.34498854666418e-24,2.653497813330074e-23,2.0510461460711685e-36,9.508097001851715e-78,3.25881881081867e-23,1.751118273398103e-30,7.434811880573735e-30,1.4911602920501164e-34
1.2831529171547781e-09,0.0005485282325552088,0.0915567593028733,0.0,0.000489557195190159,0.4504296090238609,2.8307753598978967e-36,0.45690061229853113,7.313679867559485e-18,2.0744868925185097e-25,3.985540282784435e-13,1.5042898400283825e-24,-3.4405704073708953e-32,2.3484038618274893e-05,5.145221040552587e-19,1.117661030487102e-21,3.444539728338145e-19,8.162292788919108e-18,4.209655117724161e-11,1.1464154675505021e-20,2.1762012934579294e-23,1.3985003231804465e-15,1.4686090522486453e-23,3.0700105800761475e-28,4.471213718613675e-31,5.921162247442167e-26,0.0011012773125317582,3.6203038572003613e-19,6.894608223516994e-28,-3.4612820958892245e-24,5.899068482138804e-24,-2.3949864029303296e-23,1.466120726194356e-25,9.370523825486353e-24,2.6582559075267594e-23,2.0632287367114413e-36,9.61269814368587e-78,3.2669430720658844e-23,1.7551670151899962e-30,7.452995280449402e-30,1.2205327369227805e-34
1.2868718180889414e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004889618122405181,0.4504289978159369,2.8449492886675255e-36,0.4569006122984624,7.327956817301094e-18,2.0840848540353433e-25,3.9927750982917453e-13,1.5125686382999865e-24,-3.438880268347405e-32,2.3452388534995943e-05,5.162980650761154e-19,1.1177711262362868e-21,3.4386692342516406e-19,8.177729492013747e-18,4.216455654223971e-11,1.1493355143740283e-20,8.355523288281842e-24,1.3984516070465783e-15,1.4743330906373398e-23,3.0794626908181737e-28,4.475795149661977e-31,5.949965474759637e-26,0.0011019043454966843,3.622456411695467e-19,6.927190596010816e-28,1.3317682995002226e-24,5.8986881592812106e-24,-2.8739992210624666e-23,1.4669963255049627e-25,9.396049630970162e-24,2.6630071729780334e-23,2.0754422785606397e-36,9.718100689069728e-78,3.275060187079706e-23,1.7592125301782503e-30,7.471168285543952e-30,1.0005105596618648e-34
1.2905907190231048e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004883710271590942,0.4504283913221792,2.859148905886713e-36,0.4569006122983938,7.342212066218385e-18,2.0936953119589736e-25,3.999999941431242e-13,1.5208680253003867e-24,-3.44055786797056e-32,2.3420971048070362e-05,5.180747341819871e-19,1.117881222896527e-21,3.432842248752552e-19,8.193149571203258e-18,4.223245173342106e-11,1.1522537549774891e-20,1.0449073401496016e-23,1.3984031193860124e-15,1.480063368841702e-23,3.0911086295761463e-28,4.480379438552823e-31,5.978811986264597e-26,0.0011025265479971394,3.62461807158989e-19,6.959827370723951e-28,2.0921830639833924e-24,5.898292915147095e-24,-2.950070525176672e-23,1.4678755629181471e-25,9.42156619967722e-24,2.667751658479683e-23,2.0876867517185402e-36,9.824308147415534e-78,3.2831702476050035e-23,1.763254894243569e-30,7.489331207261865e-30,8.214852011003104e-35
1.2980285208914314e-09,0.0005485282325552088,0.0915567593028733,0.0,0.00048720310846296085,0.45042719233166223,2.887625064724912e-36,0.4569006122982569,7.370658112112585e-18,2.112953781554494e-25,4.01442000314783e-13,1.5375275370987963e-24,-3.434403893590041e-32,2.3358827138282372e-05,5.216302168031232e-19,1.1181013938115208e-21,3.421317597870972e-19,8.22394040705824e-18,4.236791460417442e-11,1.1580849159005815e-20,5.371441653630954e-23,1.3983068284696442e-15,1.491534968988892e-23,3.122654977857032e-28,4.4895568424695195e-31,6.03662945093997e-26,0.0011037566104675847,3.6289687859446416e-19,7.0252648198867185e-28,-2.097809839213639e-23,5.8977031792953475e-24,-6.423822002624395e-24,1.4696449873468844e-25,9.472572566914934e-24,2.677220483028629e-23,2.112268413406076e-36,1.003915186593824e-77,3.299369569685289e-23,1.771330434831832e-30,7.525627681542458e-30,5.540823284646201e-35
1.3047225425729254e-09,0.0005485282325552088,0.0915567593028733,0.0,0.00048616735204680666,0.45042612899996176,2.91334111072535e-36,0.45690061229813406,7.396186958851147e-18,2.1303292971289885e-25,4.027364682882713e-13,1.5525908602519921e-24,-3.4192700579081294e-32,2.3303676329219524e-05,5.248326239541183e-19,1.1182994881231438e-21,3.4110912004505563e-19,8.251596674943199e-18,4.2489461897643966e-11,1.1633270748932641e-20,-1.5637601550837704e-23,1.3982209453371143e-15,1.5018757737292955e-23,3.1316058478661986e-28,4.497826453851213e-31,6.088809157473521e-26,0.0011048475175712542,3.6329157584300005e-19,7.084345293079913e-28,9.756367806161021e-24,5.896752336891831e-24,-3.7143283495080334e-23,1.4712499958761908e-25,9.518449055917779e-24,2.685719719920618e-23,2.1344974985023462e-36,1.0235299323643865e-77,3.3139257434316926e-23,1.7785882362318674e-30,7.558261925448792e-30,3.8687304356098916e-35
1.3114165642544194e-09,0.0005485282325552088,0.0915567593028733,0.0,0.00048514594728519384,0.45042508038380735,2.939139846047416e-36,0.45690061229801154,7.421647993571359e-18,2.147745543219921e-25,4.0402781762344776e-13,1.5677214819281277e-24,-3.425003474613491e-32,2.3249253303621504e-05,5.280374051521377e-19,1.1184974891083025e-21,3.401001125614165e-19,8.27920119025585e-18,4.2610663782587516e-11,1.1685638737636941e-20,7.924554641994537e-23,1.39813579809091e-15,1.5122448062602215e-23,3.1735306254039933e-28,4.506106481860387e-31,6.14113073103922e-26,0.0011059233452372693,3.636892509767431e-19,7.143602742538227e-28,-5.831361235151054e-23,5.896677519689136e-24,3.092302210747193e-23,1.4728669163790866e-25,9.564299241198461e-24,2.694197732438997e-23,2.1568265021354448e-36,1.0434109511740945e-77,3.3284604648003033e-23,1.785836758459694e-30,7.590866498620764e-30,2.724844508703831e-35
1.3181105859359134e-09,0.0005485282325552088,0.0915567593028733,0.0,0.00048413869478030973,0.45042404627907173,2.965021072556536e-36,0.45690061229788936,7.447042131327901e-18,2.1652026298328185e-25,4.0531608948073103e-13,1.582920953878426e-24,-3.455375429640559e-32,2.3195548603111077e-05,5.312445903207698e-19,1.1186953618416632e-21,3.3910456621378345e-19,8.3067547249545e-18,4.2731524483915016e-11,1.173795498675658e-20,-2.896771893719164e-22,1.398051384939665e-15,1.522643275827454e-23,3.1181781540077606e-28,4.514395274897043e-31,6.193601275518381e-26,0.00110698430232179,3.640899121500544e-19,7.203038870406101e-28,1.80188355282439e-22,5.8936537877823245e-24,-2.076025211449816e-22,1.4744957877530374e-25,9.610124458547926e-24,2.7026547924638065e-23,2.1792553197917003e-36,1.0635603100825932e-77,3.342974250985752e-23,1.7930763700719164e-30,7.623442941015683e-30,1.9357131980611796e-35
1.3248046076174074e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004831453979138075,0.450423026484469,2.9909845947352822e-36,0.4569006122977676,7.472370275268997e-18,2.182700672557131e-25,4.0660132445711704e-13,1.5981839094962578e-24,-3.469863103793782e-32,2.3142552892285977e-05,5.344542079698147e-19,1.1188930721351974e-21,3.381223115847282e-19,8.334258040780324e-18,4.285204816442287e-11,1.1790220173292576e-20,6.93120162594961e-22,1.3979677040354637e-15,1.5330469274426143e-23,3.336198081159338e-28,4.522698538170958e-31,6.246193848940754e-26,0.0011080305947785633,3.644935665050014e-19,7.262655629000733e-28,-4.259635477598137e-22,5.8984302684049934e-24,3.9853156933144847e-22,1.4761366435378488e-25,9.655926031169849e-24,2.7110911682936613e-23,2.2017838504976395e-36,1.0839800821558033e-77,3.357467614058085e-23,1.800307482888943e-30,7.655992280213847e-30,1.4248733937988728e-35
1.3319643896052294e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004820982153254577,0.4504219513476049,3.018845486525535e-36,0.45690061229763773,7.499388682716688e-18,2.201461645343703e-25,4.07972668441569e-13,1.6145874126788594e-24,-3.4613516671709733e-32,2.3086644086117905e-05,5.37889873065882e-19,1.1191043209067903e-21,3.3708623433909015e-19,8.363620266742814e-18,4.29805893511268e-11,1.1846068233129015e-20,2.9118613995056877e-23,1.3978790088880545e-15,1.5441945127240727e-23,3.2248697098125797e-28,4.5315862785132765e-31,6.302621113285926e-26,0.0011091336860445161,3.649286263322351e-19,7.326620227261581e-28,-5.086115251920504e-26,5.8932575468538045e-24,-2.736807114626306e-23,1.4779049644348584e-25,9.704889725006972e-24,2.7200919416427e-23,2.2259901317005066e-36,1.1061222757548497e-77,3.372947374236891e-23,1.8080324639949564e-30,7.69077714213692e-30,1.0391131898284485e-35
1.3391241715930514e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004810665423886429,0.450420892115102,3.046800070874089e-36,0.4569006122975082,7.526333688917559e-18,2.2202697069054418e-25,4.093406325237284e-13,1.6310668093133616e-24,-3.4494755338678355e-32,2.3031524700396667e-05,5.41328391907075e-19,1.1193153049828712e-21,3.360649679308805e-19,8.392926809317257e-18,4.3108754642766826e-11,1.1901862444083072e-20,-4.071754128482688e-23,1.3977911464888519e-15,1.5553624455530064e-23,3.2329681768379435e-28,4.540488414663499e-31,6.359202918900376e-26,0.0011102204782388457,3.6536712358019497e-19,7.3907907996380595e-28,3.0572968765660696e-23,5.891759341652158e-24,-5.796895962630944e-23,1.4796870589372748e-25,9.75382945645578e-24,2.7290696747129076e-23,2.2503102515133028e-36,1.1285787489877727e-77,3.388404964203342e-23,1.8157482763803114e-30,7.725532789438877e-30,8.036793352409656e-36
1.3462839535808734e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004800501487714727,0.4504198485511441,3.0748481182130804e-36,0.4569006122973791,7.55320635481981e-18,2.239124994113015e-25,4.1070526442988034e-13,1.647618679092463e-24,-3.448525155153001e-32,2.297718376620121e-05,5.447698006852252e-19,1.1195259849783088e-21,3.3505831157077153e-19,8.42217856281259e-18,4.32365489212243e-11,1.1957604841474813e-20,1.0492527343055733e-22,1.397704114231399e-15,1.566548645462835e-23,3.2866745601666604e-28,4.54940391895083e-31,6.415921875187902e-26,0.0011112912126624182,3.658090630609311e-19,7.455168176979628e-28,-6.270422870226899e-23,5.892301863567796e-24,3.5311803752292476e-23,1.481482952635944e-25,9.802746797194501e-24,2.7380246825672035e-23,2.2747440967922192e-36,1.1513520607432207e-77,3.4038409912497784e-23,1.8234553692218002e-30,7.760260739838385e-30,4.698752317702364e-36
1.3534437355686954e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004790488075725314,0.45041882042342146,3.1029894022188106e-36,0.45690061229725026,7.580007726525546e-18,2.258027656080836e-25,4.1206661123892963e-13,1.664250023577168e-24,-3.454084878298202e-32,2.292361046662406e-05,5.482141359589863e-19,1.1197363223036524e-21,3.340660667141927e-19,8.451376408874593e-18,4.336397699724246e-11,1.2013297768412384e-20,-5.720131418039821e-23,1.397617909331122e-15,1.5777622400859296e-23,3.2746691757857277e-28,4.5583315109228906e-31,6.47281180438932e-26,0.0011123461270335202,3.6625444839020624e-19,7.519753851082744e-28,5.354608138629734e-23,5.8906167768949124e-24,-8.094240966046838e-23,1.4832926655450813e-25,9.85164330277309e-24,2.746957275835103e-23,2.2992915595292092e-36,1.1744447783099653e-77,3.4192560561135207e-23,1.8311541371771815e-30,7.794962510624898e-30,2.894276988030554e-36
1.3606035175565174e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004780622952697317,0.45041780750307836,3.1312236997649044e-36,0.45690061229712187,7.606738835477619e-18,2.2769778435836333e-25,4.134247193589345e-13,1.68096021979279e-24,-3.456920775720279e-32,2.2870794134579564e-05,5.51661433484087e-19,1.119946279215471e-21,3.330880370606692e-19,8.480521216662317e-18,4.3491043608615995e-11,1.2068942964003698e-20,2.3366428947150687e-23,1.3975325288743679e-15,1.5889983229426723e-23,3.314405186770785e-28,4.5672732083863195e-31,6.529869000759536e-26,0.0011133854555412965,3.6670328202214165e-19,7.5845492005375695e-28,-9.591630449274526e-24,5.8902187692379495e-24,-1.7806146128090443e-23,1.4851162124233923e-25,9.900520512708632e-24,2.7558677607754913e-23,2.3239525355435266e-36,1.1978594770529892e-77,3.4346507530174755e-23,1.8388449538062856e-30,7.829639232169937e-30,2.6450666248651956e-36
1.3677632995443393e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004770903916694776,0.4504168095646615,3.159550790876657e-36,0.45690061229699386,7.633400698645684e-18,2.295975704281988e-25,4.147796345501398e-13,1.6977466423371963e-24,-3.455312393451618e-32,2.281872425062589e-05,5.551117290331887e-19,1.120155818848381e-21,3.321240285516593e-19,8.50961384302264e-18,4.361775342349191e-11,1.2124542287180362e-20,4.7404797864985323e-23,1.39744796985812e-15,1.6002519508959827e-23,3.3430635356278946e-28,4.57622820050069e-31,6.58707992660187e-26,0.0011144094288987921,3.6715556521835684e-19,7.649555065882058e-28,-2.4932726142142686e-23,5.88966253503353e-24,-2.4621677915449753e-24,1.4869536034801094e-25,9.949379950579744e-24,2.764756439338959e-23,2.3487269239055533e-36,1.2215987402401172e-77,3.450025669711121e-23,1.8465281440244597e-30,7.864291906061851e-30,1.777901244949439e-36
1.3749230815321613e-09,0.0005485282325552088,0.0915567593028733,0.0,0.00047613287985682145,0.45041582638606903,3.187970458687849e-36,0.45690061229686607,7.659994318709883e-18,2.3150213873369523e-25,4.1613140195115414e-13,1.7146114156099982e-24,-3.4532367881588163e-32,2.276739044082754e-05,5.585650586202377e-19,1.1203649051914855e-21,3.311738493667455e-19,8.538655132661367e-18,4.3744111041844906e-11,1.218009781917145e-20,-2.2664095898780774e-23,1.3973642291757858e-15,1.6115280409494703e-23,3.349945735002846e-28,4.585196621706795e-31,6.644454420749846e-26,0.0011154182743948861,3.6761129810608434e-19,7.714771946940504e-28,3.0275923078379e-23,5.888387733069681e-24,-5.76657599943016e-23,1.4888048445018623e-25,9.998223124134206e-24,2.7736236092288154e-23,2.3736146274785362e-36,1.2456651592643942e-77,3.4653813875166925e-23,1.854204048865734e-30,7.898921678167816e-30,1.1655241804729155e-36
1.3820828635199833e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004751895461467427,0.45041485774850054,3.216482489398455e-36,0.4569006122967387,7.68652068424256e-18,2.3341150478566823e-25,4.174800660668766e-13,1.7315541098709247e-24,-3.453182017539679e-32,2.2716782474670596e-05,5.620214579017627e-19,1.1205735030962326e-21,3.3023730991840523e-19,8.56764591831138e-18,4.3870120995073905e-11,1.2235611431060507e-20,2.870644541737428e-23,1.3972813036275284e-15,1.6228263794887246e-23,3.3842408056100437e-28,4.594179419645811e-31,6.701989763798068e-26,0.0011164122159451116,3.6807047976536297e-19,7.780200654683879e-28,-1.355313601974801e-23,5.888046907971386e-24,-1.383466219430443e-23,1.4906699366967173e-25,1.0047051525403577e-23,2.7824695639608165e-23,2.398615553374703e-36,1.2700613339744712e-77,3.4807184813772045e-23,1.861873052906917e-30,7.933529795089346e-30,8.27686607916654e-37
1.3892426455078053e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004742601800361221,0.45041390343640836,3.2450866722320406e-36,0.4569006122966117,7.712980769888715e-18,2.3532568461031826e-25,4.1882567078167647e-13,1.74857464730434e-24,-3.4541979943515724e-32,2.2666890263009043e-05,5.65480962434388e-19,1.1207815782645379e-21,3.293142228455643e-19,8.596587020898621e-18,4.399578774771556e-11,1.2291085014971872e-20,2.4971579138464155e-23,1.3971991899083305e-15,1.634146186183312e-23,3.4068191684347885e-28,4.603176138271028e-31,6.75968495921536e-26,0.0011173914741417306,3.6853310825844644e-19,7.845842275837411e-28,-9.20869396579738e-24,5.887398122136324e-24,-1.8178851297995538e-23,1.4925488768841578e-25,1.0095866630814296e-23,2.7912945929220036e-23,2.4237296128249007e-36,1.294789872667384e-77,3.4960375199035297e-23,1.869535517068809e-30,7.968117454276982e-30,3.2012215742172754e-37
1.3964024274956273e-09,0.0005485282325552088,0.0915567593028733,0.0,0.0004733445741562632,0.45041296323744895,3.2737827993933493e-36,0.45690061229648504,7.73937553654545e-18,2.372446945154361e-25,4.2016825937409297e-13,1.7656747761840524e-24,-3.4546617541734823e-32,2.2617703856037528e-05,5.689436077117618e-19,1.12098909723875e-21,3.2840440300604703e-19,8.62547924970624e-18,4.412111569848559e-11,1.2346520482220256e-20,-8.153458185841152e-24,1.3971178846075079e-15,1.6454892734265814e-23,3.421571577387716e-28,4.612187077353473e-31,6.817547974194977e-26,0.0011183562663032328,3.6899918064237575e-19,7.911697811776693e-28,2.0648151171057707e-23,5.8863022632639244e-24,-4.803399102914008e-23,1.494441657863426e-25,1.0144669901297593e-23,2.800098981428888e-23,2.448956720884362e-36,1.319853392062416e-77,3.511339065421025e-23,1.877191772916102e-30,8.002685751024513e-30,4.046167057613024e-37
1.4035622094834493e-09,0.0005485282325552088,0.0915567593028733,0.0,0.00047244252422607553,0.45041203694243515,3.3025706660265975e-36,0.4569006122963587,7.765705931540026e-18,2.391685509684163e-25,4.215078745158128e-13,1.7828534791953557e-24,-3.454346715055249e-32,2.25692134412958e-05,5.724094289266093e-19,1.1211960274159682e-21,3.275076674679908e-19,8.654323402536588e-18,4.42461091807276e-11,1.2401919604542685e-20,2.781627533391389e-23,1.3970373842293367e-15,1.656853657712105e-23,3.4530265196173582e-28,4.621212780275274e-31,6.875573174323287e-26,0.0011193068065231675,3.6946869301474696e-19,7.977768171994548e-28,-1.3517501130628383e-23,5.8858239488247456e-24,-1.386621920021323e-23,1.4963482685553842e-25,1.0193462782404627e-23,2.8088830107848515e-23,2.474296796249546e-36,1.3452545173647392e-77,3.5266236740177656e-23,1.8848421578826046e-30,8.037235751792353e-30,4.429246636003196e-37
