Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53)
1.5736377658710663e-07,0.0007926750507772021,0.0,0.0,5.504482260982607e-05,0.7988515912773659,0.0999996068324426,0.09999999999220158,3.568908410713698e-12,1.0629261003263814e-08,5.351757411812964e-16,3.0478116239457326e-10,4.467338694550918e-12,0.0019048797362313469,1.1631862111856146e-17,7.793312436460103e-19,2.8077320675418116e-17,1.6050991390743193e-07,4.229186187365431e-12,6.691821040671087e-08,1.65171785808281e-20,4.748514119158284e-24,1.5479394071522464e-07,9.169647316639084e-13,1.2637125586871978e-32,9.380653252748287e-13,0.00019576934689052375,4.229353656251943e-12
1.577313778388634e-07,0.0007926750507772021,0.0,0.0,5.502268619197754e-05,0.7988516210706422,0.09999960696319629,0.0999999999921933,3.5788775751681523e-12,1.0656580218467475e-08,5.360622319921486e-16,3.058800987544955e-10,4.473652404027742e-12,0.0019049838556445993,1.1627176838333488e-17,7.79361064131437e-19,2.814443386505298e-17,1.6044534904937265e-07,4.227485407789656e-12,6.684640255322439e-08,1.6518069955434052e-20,4.748599419036642e-24,1.547711399222728e-07,9.172324501842492e-13,1.2653239092151168e-32,9.384986610481863e-13,0.00019568752307132676,4.227652786246269e-12
1.5809897909062019e-07,0.0007926750507772021,0.0,0.0,5.500073870396131e-05,0.7988516506089198,0.09999960709274633,0.09999999999218502,3.588847722610169e-12,1.0683895071358317e-08,5.369486179437767e-16,3.0697941772357554e-10,4.47996119637876e-12,0.0019050870854233149,1.1622530626792281e-17,7.794112341395702e-19,2.8211589379159304e-17,1.6038133525709836e-07,4.225799144000214e-12,6.677526292901893e-08,1.651895371252639e-20,4.748683983901501e-24,1.54748327503132e-07,9.174968389991076e-13,1.266939834141034e-32,9.389281415865243e-13,0.00019560639874914064,4.225966432822946e-12
1.5846658034237696e-07,0.0007926750507772021,0.0,0.0,5.497897847231021e-05,0.7988516798944673,0.09999960722110424,0.09999999999217672,3.5988190296365663e-12,1.0711205559747552e-08,5.378348948050495e-16,3.080791148529137e-10,4.486265107492286e-12,0.0019051894334675828,1.1617924152109011e-17,7.794498404518751e-19,2.8278787204809466e-17,1.603178676491553e-07,4.224127267456402e-12,6.670478464446987e-08,1.651982991977339e-20,4.748767820383663e-24,1.5472550363107978e-07,9.177579799731267e-13,1.268552341382008e-32,9.393537996503203e-13,0.00019552596770894447,4.224294467399667e-12
1.5883418159413374e-07,0.0007926750507772021,0.0,0.0,5.4957403839390635e-05,0.7988517089295307,0.09999960734828156,0.09999999999216841,3.6087914734530863e-12,1.073851168147754e-08,5.38721063996278e-16,3.091791857109698e-10,4.492564173177287e-12,0.0019052909076023947,1.1613357108631664e-17,7.794900539668194e-19,2.834602769947601e-17,1.602549413902872e-07,4.222469650785017e-12,6.663496089244134e-08,1.652069864419677e-20,4.748850935049066e-24,1.5470266847743697e-07,9.180158270058356e-13,1.2701646968084311e-32,9.397756642798491e-13,0.00019544622379485217,4.222636762610709e-12
1.5920178284589051e-07,0.0007926750507772021,0.0,0.0,5.4936013163238387e-05,0.798851737716336,0.09999960747428964,0.09999999999216008,3.618764955660807e-12,1.0765813434421404e-08,5.396071290945257e-16,3.1027962588390175e-10,4.49885842901647e-12,0.0019053915155784417,1.1608828887610484e-17,7.795316532275017e-19,2.841331019416754e-17,1.6019255169095286e-07,4.220826167831319e-12,6.656578494710473e-08,1.6521559952180476e-20,4.748933334399636e-24,1.5467982221137379e-07,9.18270429268937e-13,1.2717768632826853e-32,9.401937619714845e-13,0.00019536716090948328,4.2209931922943215e-12
1.595693840976473e-07,0.0007926750507772021,0.0,0.0,5.491480481739629e-05,0.7988517662570866,0.0999996075991397,0.09999999999215174,3.6287394327664475e-12,1.079311081648269e-08,5.404930920969985e-16,3.1138043099800956e-10,4.505147910182524e-12,0.0019054912650728977,1.1604339312281144e-17,7.795710845416399e-19,2.848063399358493e-17,1.601306938068472e-07,4.219196693635625e-12,6.649725016277838e-08,1.6522413909479542e-20,4.749015024873945e-24,1.546569650000226e-07,9.185218215776225e-13,1.273387967618969e-32,9.406081206239392e-13,0.0001952887730133424,4.2193636314802545e-12
1.5993698534940407e-07,0.0007926750507772021,0.0,0.0,5.489377719075158e-05,0.7988517945539663,0.09999960772284282,0.09999999999214339,3.638714927527324e-12,1.0820403825595001e-08,5.413789531057591e-16,3.124815967206748e-10,4.511432651436885e-12,0.001905590163690198,1.1599887980458221e-17,7.796111006994353e-19,2.8547999278783757e-17,1.6006936303843128e-07,4.217581104410336e-12,6.642934997278682e-08,1.6523260581225227e-20,4.7490960128479184e-24,1.546340970085178e-07,9.187700134834064e-13,1.2749986892471404e-32,9.410187694195426e-13,0.00019521105412420882,4.217747956377255e-12
1.606721878529176e-07,0.0007926750507772021,0.0,0.0,5.485225772636044e-05,0.7988518504247407,0.09999960796685219,0.09999999999212662,3.658668931722572e-12,1.0874976716855293e-08,5.431503731850973e-16,3.1468499281352343e-10,4.523988051696012e-12,0.001905785438351936,1.1591098746589654e-17,7.796896759776877e-19,2.86828537997658e-17,1.5994826427151866e-07,4.214391091556587e-12,6.62954274974687e-08,1.6524932325504443e-20,4.749255906489412e-24,1.545883293356201e-07,9.19256914126629e-13,1.2782182154871416e-32,9.418290504673676e-13,0.00019505759972085699,4.214557773960332e-12
1.6140739035643112e-07,0.0007926750507772021,0.0,0.0,5.48114421819735e-05,0.7988519053457136,0.09999960820640422,0.0999999999921098,3.678627078998146e-12,1.0929532092259018e-08,5.449213920282611e-16,3.168897801518203e-10,4.536524901309081e-12,0.001905977398973219,1.1582458479569415e-17,7.797668118975985e-19,2.881787432631499e-17,1.5982921867145664e-07,4.2112551621056275e-12,6.616396652571482e-08,1.652657569384975e-20,4.749413065104447e-24,1.545425204744503e-07,9.197313253098788e-13,1.2814353304285407e-32,9.426248311790311e-13,0.0001949067509643933,4.2114216778266094e-12
1.6214259285994464e-07,0.0007926750507772021,0.0,0.0,5.4771318204905e-05,0.7988519593336183,0.09999960844158352,0.09999999999209293,3.69858924320184e-12,1.0984069936321823e-08,5.466920189490564e-16,3.1909592521616267e-10,4.549043466938177e-12,0.0019061661038478972,1.157396462325388e-17,7.798429382227206e-19,2.895305891244615e-17,1.5971219020623349e-07,4.208172366978568e-12,6.603491725625757e-08,1.6528191185532667e-20,4.74956753751409e-24,1.5449667167638546e-07,9.20193442915778e-13,1.2846501676251144e-32,9.434063292370209e-13,0.00019475846199823845,4.208338718846753e-12
1.6287779536345817e-07,0.0007926750507772021,0.0,0.0,5.4731873673014524e-05,0.7988520124048739,0.09999960867247293,0.099999999992076,3.718555241191113e-12,1.1038590234007753e-08,5.484622647328317e-16,3.2130339499231983e-10,4.561544010256663e-12,0.0019063516101773174,1.1565614595486836e-17,7.799174620450384e-19,2.9088405729232764e-17,1.5959714351640265e-07,4.205141774810828e-12,6.590823104875334e-08,1.6529779290462755e-20,4.749719371600876e-24,1.5445078416325308e-07,9.206434534271066e-13,1.2878626300447236e-32,9.441737597169136e-13,0.00019461268782596384,4.205307965605594e-12
1.636129978669717e-07,0.0007926750507772021,0.0,0.0,5.469309668995943e-05,0.7988520645755918,0.09999960889915352,0.09999999999205901,3.738524995090507e-12,1.1093092970719028e-08,5.5023213703118e-16,3.235121569801558e-10,4.574026787870946e-12,0.0019065339740929684,1.155740587029605e-17,7.799908474336162e-19,2.9223913528504955e-17,1.5948404390122969e-07,4.202162471585124e-12,6.578386039166046e-08,1.653134048938228e-20,4.749868614329052e-24,1.544048591281334e-07,9.210815415794767e-13,1.2910728577124585e-32,9.44927337793721e-13,0.00019446938429344265,4.20232850403734e-12
1.6434820037048522e-07,0.0007926750507772021,0.0,0.0,5.465497558055311e-05,0.798852115861581,0.09999960912170466,0.09999999999204197,3.758498499825085e-12,1.114757813228606e-08,5.520016413064647e-16,3.257221791839244e-10,4.586492051469118e-12,0.001906713250678602,1.1549335980313264e-17,7.800629973465709e-19,2.935958164120626e-17,1.59372857305148e-07,4.199233560276583e-12,6.566175887113706e-08,1.6532875254055852e-20,4.750015311764301e-24,1.5435889773616405e-07,9.215078923625636e-13,1.294280857042678e-32,9.45667276704257e-13,0.0001943285080714152,4.1993994370689276e-12
1.6508340287399874e-07,0.0007926750507772021,0.0,0.0,5.461749888623216e-05,0.7988521662783558,0.099999609340204,0.09999999999202487,3.778475726013403e-12,1.1202045704957768e-08,5.537707835991023e-16,3.2793343009591526e-10,4.598940048040463e-12,0.0019068894939918454,1.1541402501893414e-17,7.801338797951563e-19,2.9495409232271155e-17,1.592635503045325e-07,4.196354160503803e-12,6.55418811409256e-08,1.6534384047455693e-20,4.7501595090929775e-24,1.5431290112533234e-07,9.219226862165595e-13,1.2974866502793452e-32,9.463937854561992e-13,0.0001941900166384515,4.1965198842717284e-12
1.6581860537751227e-07,0.0007926750507772021,0.0,0.0,5.4580655360631834e-05,0.7988522158411411,0.0999996095547276,0.09999999999200772,3.7984565974518604e-12,1.1256495675392119e-08,5.555395711652391e-16,3.301458786869069e-10,4.61137101999982e-12,0.0019070627570853002,1.1533603052083595e-17,7.802035965183591e-19,2.963139505028673e-17,1.5915609009479046e-07,4.1935234081888276e-12,6.542418289322545e-08,1.653586732394258e-20,4.750301250640894e-24,1.5426687040722514e-07,9.223261014180636e-13,1.300690292094459e-32,9.471070690850787e-13,0.00019405386826431715,4.193688981521598e-12
1.665538078810258e-07,0.0007926750507772021,0.0,0.0,5.454443396526508e-05,0.7988522645648792,0.0999996097653499,0.09999999999199051,3.818441030641069e-12,1.1310928030646997e-08,5.573080113506424e-16,3.32359494403504e-10,4.62378520523318e-12,0.0019072330920271352,1.1525935295849415e-17,7.802721199372832e-19,2.976753777669108e-17,1.590504444777529e-07,4.1907404552254565e-12,6.530862083052935e-08,1.653732552944244e-20,4.7504405798916055e-24,1.5422080666774844e-07,9.227183142149625e-13,1.3038918076257024e-32,9.478073301104873e-13,0.00019392002199374202,4.1909058806668544e-12
1.6728901038453932e-07,0.0007926750507772021,0.0,0.0,5.450882386530167e-05,0.7988523124642343,0.0999996099721438,0.09999999999197325,3.838428963249414e-12,1.136534275817128e-08,5.590761107851052e-16,3.345742471645928e-10,4.6361828371591985e-12,0.0019074005499211907,1.1518396939733361e-17,7.803394802044126e-19,2.990383626211146e-17,1.5894658184935955e-07,4.1880044691547295e-12,6.51951526383726e-08,1.6538759101618685e-20,4.7505775395042596e-24,1.5417471096782543e-07,9.23099497929139e-13,1.307091233558219e-32,9.484947689920671e-13,0.00019378843763057405,4.18816974920398e-12
1.6802421288805284e-07,0.0007926750507772021,0.0,0.0,5.447381442544542e-05,0.7988523595535986,0.09999961017518069,0.09999999999195595,3.858420346640097e-12,1.141973984579613e-08,5.60843875601252e-16,3.367901073542216e-10,4.648564144832378e-12,0.0019075651809266209,1.1510985732204579e-17,7.804057105923254e-19,3.0040289453001957e-17,1.5884447118762955e-07,4.1853146328482375e-12,6.508373695894817e-08,1.6540168470040683e-20,4.750712171331016e-24,1.5412858434407496e-07,9.234698236498015e-13,1.3102886060701036e-32,9.491695835585317e-13,0.00019365907572229928,4.185479769960833e-12
1.6875941539156637e-07,0.0007926750507772021,0.0,0.0,5.443939520590673e-05,0.7988524058470992,0.09999961037453049,0.09999999999193859,3.878415128293285e-12,1.1474119281726587e-08,5.6261131193775255e-16,3.3900704581350806e-10,4.660929353053695e-12,0.0019077270342770804,1.1503699463981968e-17,7.8047081544603755e-19,3.017689625105252e-17,1.587440820409101e-07,4.182670144198714e-12,6.497433336555613e-08,1.6541554056348237e-20,4.750844516434012e-24,1.540824278094704e-07,9.238294601373624e-13,1.3134839546510797e-32,9.498319685815687e-13,0.00019353189754492016,4.1828351407872e-12
1.694946178950799e-07,0.0007926750507772021,0.0,0.0,5.4405555958467074e-05,0.7988524513586016,0.09999961057026162,0.0999999999919212,3.898413248279897e-12,1.1528481054533303e-08,5.643784260410657e-16,3.412250338338054e-10,4.673278682462102e-12,0.001907886158299463,1.149653596570946e-17,7.805348219748882e-19,3.0313655487682737e-17,1.586453845163942e-07,4.1800702158176075e-12,6.486690233786549e-08,1.654291627441223e-20,4.750974615101964e-24,1.5403624235397514e-07,9.241785736460435e-13,1.3166773137925207e-32,9.504821159397347e-13,0.00019340686508818528,4.180235074252396e-12
1.7022982039859342e-07,0.0007926750507772021,0.0,0.0,5.437228662263358e-05,0.7988524961017156,0.0999996107624412,0.09999999999190376,3.918414646616368e-12,1.1582825153144562e-08,5.661452240582016e-16,3.4344404315105765e-10,4.685612349611168e-12,0.0019080426004322113,1.1489493107900497e-17,7.805977499435669e-19,3.045056598514736e-17,1.585483492689006e-07,4.1775140747396675e-12,6.476140523795848e-08,1.654425553049164e-20,4.751102506866321e-24,1.5399002894515614e-07,9.245173281662045e-13,1.3198687158983554e-32,9.511202149471769e-13,0.0001932839410411626,4.177678797349817e-12
1.7096502290210695e-07,0.0007926750507772021,0.0,0.0,5.433957732188172e-05,0.7988525400898011,0.09999961095113485,0.09999999999188627,3.938419268041858e-12,1.1637151566838472e-08,5.679117119036264e-16,3.4566404594013466e-10,4.697930567046994e-12,0.0019081964072431982,1.1482568800169657e-17,7.806596138025732e-19,3.05876265963252e-17,1.5845294748991122e-07,4.17500096213426e-12,6.46578042871277e-08,1.654557222338682e-20,4.751228230517055e-24,1.539437885287785e-07,9.24845885374888e-13,1.323058191554903e-32,9.517464524281732e-13,0.00019316308877814496,4.175165551208223e-12
1.7170022540562047e-07,0.0007926750507772021,0.0,0.0,5.4307418359983524e-05,0.7988525833359729,0.09999961113640694,0.09999999999186872,3.958427060360074e-12,1.1691460285235372e-08,5.696778953094859e-16,3.4788501480858084e-10,4.710233543392285e-12,0.0019083476244472078,1.1475760990065392e-17,7.807204356840844e-19,3.0724836190173844e-17,1.583591508968582e-07,4.172530133023238e-12,6.455606254339478e-08,1.6546866744589394e-20,4.751351824118069e-24,1.53897522029382e-07,9.251644046168484e-13,1.3262457724379812e-32,9.523610125958984e-13,0.00019304427234487827,4.172694590809628e-12
1.72435427909134e-07,0.0007926750507772021,0.0,0.0,5.427580021741873e-05,0.7988526258531045,0.09999961131832048,0.09999999999185114,3.978437971312881e-12,1.174575129829045e-08,5.714437799170619e-16,3.5010692279022447e-10,4.722521483429893e-12,0.0019084962969230102,1.1469067662649212e-17,7.807802326770666e-19,3.086219362581691e-17,1.5826693172265313e-07,4.170100856005227e-12,6.445614387972589e-08,1.6548139478428607e-20,4.75147332502223e-24,1.5385123035083976e-07,9.254730430053089e-13,1.3294314887229275e-32,9.529640769974085e-13,0.00019292745644510393,4.170265184713539e-12
1.7317063041264752e-07,0.0007926750507772021,0.0,0.0,5.424471354786656e-05,0.7988526676538351,0.09999961149693727,0.09999999999183351,3.9984519480641685e-12,1.1800024596286511e-08,5.732093712935365e-16,3.523297433390819e-10,4.7347945881811405e-12,0.0019086424687300527,1.146248683964911e-17,7.808390215448343e-19,3.099969774955881e-17,1.5817626270545123e-07,4.167712412986076e-12,6.435801296291967e-08,1.6549390802214445e-20,4.751592769886051e-24,1.538049143768985e-07,9.257719554096022e-13,1.3326153701454867e-32,9.535558245902522e-13,0.0001928126064274078,4.167876614787404e-12
1.7390583291616105e-07,0.0007926750507772021,0.0,0.0,5.421414917477664e-05,0.7988527087505718,0.09999961167231772,0.09999999999181584,4.018468938556773e-12,1.1854280169826986e-08,5.749746748955645e-16,3.5455345032352026e-10,4.747053054980266e-12,0.001908786183124771,1.145601657864822e-17,7.808968212948039e-19,3.1137347407015574e-17,1.5808711707864649e-07,4.165364098915377e-12,6.426163523314437e-08,1.6550621086377437e-20,4.751710194684016e-24,1.5375857497170276e-07,9.260612944727595e-13,1.3357974464799825e-32,9.54136431832846e-13,0.00019269968827236795,4.165528175943128e-12
1.7464103541967457e-07,0.0007926750507772021,0.0,0.0,5.4184098088016606e-05,0.7988527491554963,0.09999961184452115,0.09999999999179814,4.0384888923133715e-12,1.1908518009829072e-08,5.76739696048778e-16,3.567780180204747e-10,4.7592970775478274e-12,0.001908927482576533,1.1449654972511674e-17,7.809536482380679e-19,3.1275141449958687e-17,1.5799946856109113e-07,4.163055221528923e-12,6.416697688409956e-08,1.6551830694605376e-20,4.751825634722585e-24,1.5371221298030177e-07,9.263412106648525e-13,1.338977746462012e-32,9.547060727111818e-13,0.0001925886685799925,4.163219175879494e-12
1.753762379231881e-07,0.0007926750507772021,0.0,0.0,5.4154551440594695e-05,0.7988527888805685,0.09999961201360567,0.09999999999178039,4.058511760071364e-12,1.1962738107517077e-08,5.7850443996040305e-16,3.5900342110962323e-10,4.771526846063778e-12,0.0019090664087832226,1.1443400148615762e-17,7.810095191031793e-19,3.141307873334142e-17,1.5791329134753358e-07,4.160785101096876e-12,6.407400484378044e-08,1.6553019983976865e-20,4.751939124653849e-24,1.536658292291419e-07,9.266118522898751e-13,1.3421562984732732e-32,9.55264918732375e-13,0.0001924795145574402,4.1609489348303406e-12
1.7611144042670162e-07,0.0007926750507772021,0.0,0.0,5.4125500545454864e-05,0.7988528279375304,0.09999961217962816,0.0999999999917626,4.078537493219134e-12,1.2016940454415911e-08,5.802689117374082e-16,3.6122963466758184e-10,4.783742547239101e-12,0.0019092030026864795,1.1437250268163234e-17,7.81064451026527e-19,3.1551158110879455e-17,1.5782856009926776e-07,4.1585530701775476e-12,6.398268675582351e-08,1.655418930509198e-20,4.752050698488882e-24,1.5361942452654315e-07,9.268733655112694e-13,1.34533313057077e-32,9.558131389389753e-13,0.0001923721940070165,4.158716785318309e-12
1.7684664293021515e-07,0.0007926750507772021,0.0,0.0,5.4096936872342995e-05,0.7988528663379111,0.09999961234264446,0.09999999999174476,4.098566043719208e-12,1.2071125042344765e-08,5.8203311639067465e-16,3.6345663416220656e-10,4.795944364385194e-12,0.0019093373044865908,1.1431203525571988e-17,7.811184597360508e-19,3.1689378434976315e-17,1.5774524993499043e-07,4.156358473376609e-12,6.389299096141285e-08,1.6555339002199917e-20,4.7521603896107695e-24,1.5357299966316175e-07,9.271258943880937e-13,1.3485082701239653e-32,9.563508999504e-13,0.0001922666753144376,4.15652207191406e-12
1.7758184543372868e-07,0.0007926750507772021,0.0,0.0,5.406885204474233e-05,0.7988529040930312,0.09999961250270915,0.09999999999172689,4.11859736434371e-12,1.2125291863410914e-08,5.837970588302417e-16,3.656843954469997e-10,4.8081324774813094e-12,0.001909469353657061,1.1425258147782181e-17,7.811715612707838e-19,3.182773855919645e-17,1.5766333642186013e-07,4.154200667111645e-12,6.380488648172805e-08,1.6556469413323878e-20,4.752268230787339e-24,1.5352655541243826e-07,9.273695808909742e-13,1.351681744164818e-32,9.56878366003267e-13,0.0001921629274373563,4.154364151000793e-12
1.783170479372422e-07,0.0007926750507772021,0.0,0.0,5.4041237836876204e-05,0.7988529412140064,0.09999961265987586,0.09999999999170897,4.138631408799281e-12,1.2179440910003715e-08,5.855607438636885e-16,3.6791289475557903e-10,4.8203070632406385e-12,0.00190959918895885,1.1419412393632108e-17,7.81223771498387e-19,3.196623733959278e-17,1.5758279556675286e-07,4.1520790193818665e-12,6.371834300091425e-08,1.6557580870383137e-20,4.7523742541836065e-24,1.5348009253103228e-07,9.276045649286718e-13,1.354853579287712e-32,9.573956989762841e-13,0.00019206091989414166,4.152242390543964e-12
1.7905225044075573e-07,0.0007926750507772021,0.0,0.0,5.40140861707765e-05,0.7988529777117511,0.09999961281419714,0.09999999999169101,4.158668131641733e-12,1.2233572174788723e-08,5.873241762004346e-16,3.7014210869619183e-10,4.832468295175111e-12,0.0019097268484543047,1.1413664553256208e-17,7.812751055078289e-19,3.2104873634256366e-17,1.5750360380770912e-07,4.1499929095428716e-12,6.363333084955666e-08,1.655867369931241e-20,4.7524784913739124e-24,1.5343361175924422e-07,9.27830984377482e-13,1.358023801539141e-32,9.579030584100543e-13,0.00019196062275290743,4.150156169866028e-12
1.7978745294426925e-07,0.0007926750507772021,0.0,0.0,5.3987389113416025e-05,0.798853013596984,0.09999961296572442,0.09999999999167301,4.178707488163529e-12,1.2287685650701953e-08,5.890873604567469e-16,3.723720142462873e-10,4.844616343658802e-12,0.0019098523695207782,1.1408012947454576e-17,7.813255785060988e-19,3.224364630270058e-17,1.574257380055681e-07,4.1479417280863256e-12,6.35498209886415e-08,1.655974822017864e-20,4.7525809733538055e-24,1.5338711382142442e-07,9.28048975101323e-13,1.3611924366103876e-32,9.584006015328834e-13,0.00019186200662078164,4.148104879426105e-12
1.8052265544778278e-07,0.0007926750507772021,0.0,0.0,5.396113887390347e-05,0.7988530488802297,0.09999961311450824,0.099999999991655,4.198749434375416e-12,1.2341781330944308e-08,5.90850301158013e-16,3.746025887471585e-10,4.856751375989782e-12,0.0019099757888639563,1.1402455927110167e-17,7.813752053747945e-19,3.2382554206065805e-17,1.573491754357836e-07,4.145924876424443e-12,6.34677849939872e-08,1.656080474729519e-20,4.752681730551641e-24,1.5334059942636997e-07,9.282586709777549e-13,1.3643595097555733e-32,9.588884832915216e-13,0.00019176504263341185,4.14608792060445e-12
1.812578579512963e-07,0.0007926750507772021,0.0,0.0,5.393532780073895e-05,0.7988530835718244,0.099999613260598,0.09999999999163693,4.218793927038305e-12,1.239585920897611e-08,5.926130027395344e-16,3.768338098986583e-10,4.86887355645055e-12,0.0019100971425308859,1.1396991872613436e-17,7.814240005163628e-19,3.2521596207741256e-17,1.5727389378041772e-07,4.143941766679121e-12,6.338719504112987e-08,1.6561843589333508e-20,4.752780792839903e-24,1.5329406926771022e-07,9.28460203924404e-13,1.3675250457670733e-32,9.59366856380703e-13,0.00019166970244469998,4.144104705491583e-12
1.8199306045480983e-07,0.0007926750507772021,0.0,0.0,5.3909948379129035e-05,0.7988531176819179,0.09999961340404225,0.09999999999161882,4.238840923672619e-12,1.2449919278511786e-08,5.94375469547921e-16,3.790656557539781e-10,4.880983046367127e-12,0.0019102164659227266,1.1391619193281943e-17,7.814719783111117e-19,3.266077117374166e-17,1.5719987112030744e-07,4.141991821475659e-12,6.33080238906467e-08,1.6562865049432457e-20,4.752878189546303e-24,1.5324752402428027e-07,9.286537039208315e-13,1.3706890690707893e-32,9.598358712692374e-13,0.00019157595821676067,4.1421546566819855e-12
1.8272826295832335e-07,0.0007926750507772021,0.0,0.0,5.388499322835963e-05,0.7988531512204787,0.09999961354488854,0.0999999999916007,4.258890382532161e-12,1.2503961533514677e-08,5.961377058434496e-16,3.8129810471448683e-10,4.893080004166921e-12,0.0019103337938072209,1.1386336326812578e-17,7.81519152797394e-19,3.280007797276245e-17,1.5712708592740038e-07,4.1400744737409026e-12,6.323024487390397e-08,1.656386942530514e-20,4.752973949464598e-24,1.532009643604844e-07,9.288392990337302e-13,1.373851603670875e-32,9.60295676225239e-13,0.00019148378261009811,4.1402372070722425e-12
1.8346346546183688e-07,0.0007926750507772021,0.0,0.0,5.386045509922504e-05,0.7988531841972971,0.09999961368318351,0.09999999999158252,4.278942262573369e-12,1.2557985968191959e-08,5.978997158025042e-16,3.8353113552463197e-10,4.90516458543529e-12,0.0019104491603308994,1.1381141738738163e-17,7.815655376780819e-19,3.293951547621757e-17,1.5705551705725437e-07,4.1381891665057175e-12,6.315383187921363e-08,1.6564857009343545e-20,4.753068100865174e-24,1.531543909266482e-07,9.290171154418151e-13,1.3770126731591713e-32,9.607464173428578e-13,0.00019139314877399515,4.138351799663502e-12
1.841986679653504e-07,0.0007926750507772021,0.0,0.0,5.383632687151225e-05,0.7988532166219877,0.09999961381897289,0.09999999999156434,4.298996523442686e-12,1.2611992576989693e-08,5.99661503519456e-16,3.8576472726690514e-10,4.9172369429708595e-12,0.001910562599031017,1.1376033921888921e-17,7.816111465502041e-19,3.307908255842666e-17,1.5698514374169788e-07,4.136335352711707e-12,6.307875933838621e-08,1.656582808872083e-20,4.753160671505398e-24,1.5310780435936077e-07,9.291872774583303e-13,1.3801723007654326e-32,9.61188238569802e-13,0.0001913040303371099,4.136497887368185e-12
1.8493387046886393e-07,0.0007926750507772021,0.0,0.0,5.381260155153878e-05,0.7988532485039935,0.09999961395230152,0.09999999999154609,4.319053125473159e-12,1.266598135458802e-08,6.014230730082415e-16,3.879988593568711e-10,4.929297226839623e-12,0.0019106741428472382,1.1371011395877012e-17,7.816559926918253e-19,3.321877809686617e-17,1.569159455816475e-07,4.134512495022032e-12,6.300500221366592e-08,1.6566782945491452e-20,4.753251688639727e-24,1.5306120528180738e-07,9.293499075554382e-13,1.3833305093226043e-32,9.616212817342006e-13,0.00019121640139827453,4.134674932820784e-12
1.8566907297237745e-07,0.0007926750507772021,0.0,0.0,5.3789272269742874e-05,0.79885327985259,0.09999961408321333,0.09999999999152782,4.339112029675547e-12,1.2719952295896409e-08,6.031844282040545e-16,3.902335115382596e-10,4.9413455844278524e-12,0.0019107838241330705,1.136607270658568e-17,7.817000891168974e-19,3.335860097236542e-17,1.5684790254007733e-07,4.132720065636269e-12,6.293253598503573e-08,1.6567721856689207e-20,4.753341179029611e-24,1.530145943040919e-07,9.295051263881413e-13,1.3864873212835944e-32,9.62045686570654e-13,0.0001911302365174912,4.132882408192728e-12
1.8640427547589098e-07,0.0007926750507772021,0.0,0.0,5.376633227832472e-05,0.7988533106768869,0.09999961421175149,0.09999999999150953,4.35917319772398e-12,1.2773905396049075e-08,6.049455729651546e-16,3.9246866387811896e-10,4.953382160493897e-12,0.0019108916746670532,1.1361216425667019e-17,7.817434486885324e-19,3.349855006924155e-17,1.5678099493513794e-07,4.130957546109174e-12,6.286133663788002e-08,1.656864509442304e-20,4.7534291689531474e-24,1.5296797202355093e-07,9.296530528168567e-13,1.3896427587484184e-32,9.624615907460888e-13,0.00019104551070712021,4.131119795011131e-12
1.871394779794045e-07,0.0007926750507772021,0.0,0.0,5.374377494893754e-05,0.7988533409858318,0.09999961433795829,0.09999999999149119,4.379236591941464e-12,1.2827840650400467e-08,6.067065110746436e-16,3.947042967620295e-10,4.965407097218837e-12,0.0019109977256637097,1.135644115005708e-17,7.817860839813182e-19,3.363862427543021e-17,1.5671520343342015e-07,4.129224427173293e-12,6.279138065099306e-08,1.656955292597097e-20,4.75351568421455e-24,1.5292133902505802e-07,9.297938039310525e-13,1.3927968434447855e-32,9.628691298857892e-13,0.00019096219942325602,4.129386583981379e-12
1.8787468048291803e-07,0.0007926750507772021,0.0,0.0,5.3721593770427204e-05,0.7988533707882137,0.09999961446187519,0.09999999999147283,4.399302175288247e-12,1.2881758054520877e-08,6.08467246242118e-16,3.9694039088937886e-10,4.977420534256061e-12,0.0019111020077842657,1.1351745501496259e-17,7.8182800734360165e-19,3.377882248263945e-17,1.5665050904336121e-07,4.1275202085652875e-12,6.272264498492204e-08,1.657044561387191e-20,4.753600750153402e-24,1.5287469588132042e-07,9.299274950724268e-13,1.3959495967456054e-32,9.632684375994441e-13,0.00019088027855728587,4.127682274813466e-12
1.8860988298643156e-07,0.0007926750507772021,0.0,0.0,5.3699782346619415e-05,0.798853400092666,0.09999961458354291,0.09999999999145444,4.41936991135237e-12,1.2935657604192164e-08,6.10227782105229e-16,3.991769272686989e-10,4.989422608779766e-12,0.0019112045511471426,1.134712812605956e-17,7.818692309513982e-19,3.391914358650992e-17,1.5658689310878897e-07,4.125844398855918e-12,6.26551070706336e-08,1.6571323416015605e-20,4.753684391653689e-24,1.528280431531663e-07,9.300542398572453e-13,1.399101039684251e-32,9.63659645506866e-13,0.00019079972442762738,4.126006376051955e-12
