Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63)
5.060120408608168e-09,0.0005367589272267694,0.1557,0.0,0.00033334247095122846,0.6423901629317402,0.20067333429705025,2.3526749754745736e-16,8.973316680444716e-23,6.991997499922288e-12,2.8471850776197814e-28,1.1087802016458688e-14,3.8442433192564516e-20,1.9673354529468726e-05,4.312036281940488e-21,6.86964353169124e-27,1.3093319186516375e-24,0.0012266649298500764,7.419352940029694e-24,7.613792029692275e-10,4.049511878584313e-35,2.6138718435130805e-32,3.044123996867236e-12,5.234732123921478e-19,5.519721218190945e-42,4.134862168146758e-16,1.8857633042284478e-13,6.127746225207521e-14,1.2525454531589732e-12,2.981082455537992e-16,4.876274025424861e-27,1.5629419511165696e-16,2.2951941136549033e-19,3.6030508027880083e-16,1.3649780749442731e-16,1.2673282082821785e-13,1.267291539893712e-17,3.919717458841857e-17,9.25771332628103e-16,5.787801742759519e-14,2.8625879743369957e-15
5.07559801867238e-09,0.0005367589272267694,0.1557,0.0,0.0003332873186280353,0.6423901647556893,0.2006732754953763,2.36509442640023e-16,8.99828841714921e-23,6.998974411254689e-12,2.86519421187456e-28,1.1139860033729252e-14,3.8741948503973817e-20,1.9669705185903233e-05,4.310700366715349e-21,6.89428620962856e-27,1.313664936235847e-24,0.0012267237300982617,7.425157674423658e-24,7.627848415832874e-10,4.0521998590638283e-35,2.6260399763805876e-32,3.0563442389924478e-12,5.254593334847723e-19,5.568096468836129e-42,4.1540946568741983e-16,1.8895414339078123e-13,6.139653393722048e-14,1.2523983286441477e-12,2.98020954467936e-16,4.9094681210445945e-27,1.5706405014359824e-16,2.2919188989632358e-19,3.6056911309601407e-16,1.3643384026105437e-16,1.2686686148252539e-13,1.2703514008406399e-17,3.9290097349897353e-17,9.280561395246518e-16,5.812529336294249e-14,2.857654263071955e-15
5.091075628736592e-09,0.0005367589272267694,0.1557,0.0,0.00033323315477097934,0.6423901665470211,0.20067321774740318,2.377538719404478e-16,9.023344091231222e-23,7.005948394566244e-12,2.8833010341398455e-28,1.1192107333438455e-14,3.904315388484027e-20,1.966612107701936e-05,4.309397547604516e-21,6.91903979180445e-27,1.3180234478367978e-24,0.001226781476645874,7.430953923938547e-24,7.641902103490978e-10,4.054895590346935e-35,2.6382518719455937e-32,3.068584354430781e-12,5.274501359110278e-19,5.616788946451704e-42,4.173396513726788e-16,1.8933184114664947e-13,6.151558612069716e-14,1.2522538217618438e-12,2.97935270527022e-16,4.942815788374765e-27,1.5783562754378128e-16,2.2886882831933815e-19,3.6083272297359653e-16,1.3637105336713515e-16,1.2700019342565314e-13,1.273410529912795e-17,3.938301184384753e-17,9.303400005763369e-16,5.837310920066686e-14,2.852778012694058e-15
5.106553238800804e-09,0.0005367589272267694,0.1557,0.0,0.0003331799616588939,0.6423901683063173,0.2006731610342461,2.390007846921692e-16,9.048484171031706e-23,7.012919508724679e-12,2.901506062606383e-28,1.1244544481552064e-14,3.934605609853645e-20,1.966260103922384e-05,4.3081272341753e-21,6.943904162217043e-27,1.3224073661649743e-24,0.0012268381883776662,7.436741786220491e-24,7.655953165095225e-10,4.0575989441506255e-35,2.6505076631325096e-32,3.0808443696478762e-12,5.294456085992608e-19,5.665800161960749e-42,4.1927679469750746e-16,1.897094257660144e-13,6.163461915243041e-14,1.2521118862645006e-12,2.9785116474899253e-16,4.976317476277396e-27,1.5860892822131767e-16,2.285501379892358e-19,3.610959159956797e-16,1.363094251334047e-16,1.271328193724331e-13,1.2764688773605926e-17,3.9475916326165585e-17,9.326228841054606e-16,5.862146548436363e-14,2.8479580675075985e-15
5.122030848865016e-09,0.0005367589272267694,0.1557,0.0,0.00033312772188849967,0.6423901700341497,0.20067310533735894,2.402501801521734e-16,9.07370912345698e-23,7.019887811518264e-12,2.9198098168500293e-28,1.1297172041604266e-14,3.9650661918539883e-20,1.9659143929592277e-05,4.3068888470385546e-21,6.968879209001957e-27,1.3268166058324645e-24,0.0012268938838398344,7.442521357273751e-24,7.670001671817838e-10,4.060309794332129e-35,2.662807482271305e-32,3.093124310726769e-12,5.314457405835374e-19,5.715131630236404e-42,4.212209163973102e-16,1.9008689928707813e-13,6.17536333760721e-14,1.2519724767099604e-12,2.97768608677853e-16,5.009973632869357e-27,1.5938395306939136e-16,2.282357322023901e-19,3.6135869812371944e-16,1.3624893428807388e-16,1.2726474199391188e-13,1.2795263947119033e-17,3.95688090978012e-17,9.349047590961746e-16,5.887036273797851e-14,2.8431932973036014e-15
5.137508458929228e-09,0.0005367589272267694,0.1557,0.0,0.0003330764183686955,0.6423901717310794,0.2006730506385279,2.4150205759075076e-16,9.099019414010743e-23,7.026853359676076e-12,2.9382128178389806e-28,1.1349990574725777e-14,3.9956978128435345e-20,1.965574862550489e-05,4.30568181763341e-21,6.993964824369528e-27,1.3312510833194235e-24,0.0012269485812460928,7.448292731490797e-24,7.68404769359731e-10,4.063028016858565e-35,2.675151461104412e-32,3.105424203373314e-12,5.334505210032881e-19,5.764784870103055e-42,4.231720371169065e-16,1.9046426371135584e-13,6.187262912911331e-14,1.251835548447868e-12,2.976875743740156e-16,5.043784705526348e-27,1.601607029654783e-16,2.279255261591048e-19,3.616210751992292e-16,1.3618955995885073e-16,1.2739596391828508e-13,1.2825830339829606e-17,3.966168847640688e-17,9.371855952271057e-16,5.911980146613416e-14,2.838482596775691e-15
5.1529860689934396e-09,0.0005367589272267694,0.1557,0.0,0.00033302603431495316,0.6423901733976579,0.2006729969198658,2.42756416291257e-16,9.124415506825581e-23,7.033816208887864e-12,2.956715587940948e-28,1.1403000639671626e-14,4.026501152191748e-20,1.9652414024288595e-05,4.304505588016505e-21,7.019160904543044e-27,1.3357107169412264e-24,0.0012270022984836356,7.454056001681796e-24,7.698091299160722e-10,4.065753489776948e-35,2.687539730793551e-32,3.1177440729215422e-12,5.3545993910294e-19,5.814761404337646e-42,4.251301774115842e-16,1.9084152100433929e-13,6.199160674299494e-14,1.251701057606279e-12,2.9760803440481527e-16,5.077751140886948e-27,1.6093917877156438e-16,2.276194369188511e-19,3.6188305294645565e-16,1.3613128166512725e-16,1.275264877318123e-13,1.285638748296362e-17,3.975455281593215e-17,9.39465362847252e-16,5.936978215444461e-14,2.833824884949251e-15
5.1684636790576515e-09,0.0005367589272267694,0.1557,0.0,0.0003329765532438122,0.6423901750344262,0.20067294416380604,2.4401325554987855e-16,9.149897864693885e-23,7.0407764138235215e-12,2.9753186509303077e-28,1.1456202792848701e-14,4.0574768902794145e-20,1.9649139042865262e-05,4.3033596106556255e-21,7.044467349697963e-27,1.3401954268162815e-24,0.001227055053118995,7.459811259103561e-24,7.712132556045616e-10,4.068486093184511e-35,2.6999724219264923e-32,3.1300839443389485e-12,5.374739842315264e-19,5.865062759671077e-42,4.270953577481426e-16,1.9121867309614816e-13,6.211056654321612e-14,1.2515689610784815e-12,2.9752996183520565e-16,5.111873384856713e-27,1.6171938133436225e-16,2.27317383353739e-19,3.6214463697499444e-16,1.360740793103311e-16,1.2765631597971377e-13,1.2886934918944063e-17,3.984740050888571e-17,9.417440329495037e-16,5.962030526984838e-14,2.8292191046243985e-15
5.183941289121863e-09,0.0005367589272267694,0.1557,0.0,0.00033292795896747407,0.6423901766419171,0.2006728923530971,2.4527257467540067e-16,9.175466949098246e-23,7.047734028152183e-12,2.994022531995219e-28,1.1509597588342991e-14,4.0886257084990245e-20,1.96459226174061e-05,4.3022433482276e-21,7.069884063902102e-27,1.3447051348344929e-24,0.001227106862403792,7.465558593487943e-24,7.726171530621489e-10,4.0712257091993403e-35,2.7124496645237545e-32,3.1424438422317133e-12,5.394926458422829e-19,5.915690466789718e-42,4.2906759850592627e-16,1.9159572188216934e-13,6.222950884944088e-14,1.2514392165100287e-12,2.974533302186271e-16,5.14615188261233e-27,1.6250131148552533e-16,2.2701928610738425e-19,3.624058327823391e-16,1.3601793317443505e-16,1.2778545116704855e-13,1.2917472197278482e-17,3.9940229972113826e-17,9.440215771561797e-16,5.987137126094406e-14,2.8246642218320396e-15
5.199418899186075e-09,0.0005367589272267694,0.1557,0.0,0.0003328802355884933,0.6423901782206523,0.2006728414707966,2.4653437298898227e-16,9.201123220241347e-23,7.054689104560954e-12,3.0128277577446986e-28,1.1563185577946604e-14,4.119948289255211e-20,1.9642763702992098e-05,4.301156273420411e-21,7.095410955056758e-27,1.3492397646263604e-24,0.0012271577432803845,7.471298093069688e-24,7.740208288110896e-10,4.0739722219313557e-35,2.7249715880452273e-32,3.1548237908498725e-12,5.4151591349222965e-19,5.966646060337043e-42,4.3104691997784655e-16,1.9197266922368496e-13,6.234843397560271e-14,1.2513117822859725e-12,2.973781135880494e-16,5.180587078605818e-27,1.6328497004186096e-16,2.2672506755734505e-19,3.626666457563671e-16,1.3596282390662444e-16,1.279138957595747e-13,1.2947998876497594e-17,4.0033039652615975e-17,9.462979676982433e-16,6.012298055829973e-14,2.8201592253020594e-15
5.214896509250287e-09,0.0005367589272267694,0.1557,0.0,0.0003328333674945642,0.6423901797711453,0.20067279150026576,2.4779864982393197e-16,9.226867137075318e-23,7.061641694773273e-12,3.031734856215668e-28,1.1616967311184453e-14,4.15144531596524e-20,1.9639661273280314e-05,4.300097868739398e-21,7.121047934838793e-27,1.3537992415326999e-24,0.0012272077123874142,7.477029844613794e-24,7.754242892610155e-10,4.076725517453605e-35,2.7375383213967324e-32,3.167223814092406e-12,5.435437768417332e-19,6.017931078915336e-42,4.3303334237139437e-16,1.9234951694848889e-13,6.246734223000748e-14,1.251186617518304e-12,2.9730428644717754e-16,5.215179416568779e-27,1.6407035780554085e-16,2.2643465177625876e-19,3.629270811777701e-16,1.3590873251811501e-16,1.2804165218459184e-13,1.2978514524782998e-17,4.012582803038755e-17,9.485731774031969e-16,6.03751335747526e-14,2.8157031259436743e-15
5.230374119314499e-09,0.0005367589272267694,0.1557,0.0,0.0003327873393534019,0.6423901812938999,0.2006727424251644,2.4906540452549086e-16,9.252699157330605e-23,7.068591849566904e-12,3.050744356879969e-28,1.1670943335340735e-14,4.183117473059552e-20,1.9636614320176007e-05,4.299067626317444e-21,7.146794918643647e-27,1.3583834925749659e-24,0.001227256786065255,7.4827539334423e-24,7.768275407109685e-10,4.0794854837738615e-35,2.750149992936521e-32,3.1796439355122707e-12,5.455762256540586e-19,6.069547065087516e-42,4.350268858096419e-16,1.9272626685149144e-13,6.258623391543421e-14,1.251063682033595e-12,2.972318237618261e-16,5.249929339516683e-27,1.6485747556431028e-16,2.2614796449177503e-19,3.63187144222429e-16,1.3585564037512052e-16,1.2816872283176682e-13,1.300901871805788e-17,4.021859361197937e-17,9.508471796861607e-16,6.062783070571063e-14,2.811294956337983e-15
5.245851729378711e-09,0.0005367589272267694,0.1557,0.0,0.00033274213610771464,0.6423901827894116,0.2006726942294449,2.503346364506172e-16,9.27861973754434e-23,7.075539618791605e-12,3.0698567906513257e-28,1.17251141954851e-14,4.214965445982353e-20,1.963362185351047e-05,4.298065047729094e-21,7.172651825529187e-27,1.3629924464261679e-24,0.0012273049803613616,7.488470443460642e-24,7.782305893513971e-10,4.0822520108066046e-35,2.7628067304817044e-32,3.1920841783213723e-12,5.476132497949055e-19,6.121495565379051e-42,4.3702757033223485e-16,1.931029206953139e-13,6.270510932923434e-14,1.2509429363608348e-12,2.9716070095145273e-16,5.284837289753204e-27,1.656463240916953e-16,2.2586493304832065e-19,3.6344683996373093e-16,1.358035291919655e-16,1.282951100539424e-13,1.3039511040392544e-17,4.031133493150071e-17,9.531199485304515e-16,6.088107232944944e-14,2.806933770242295e-15
5.261329339442923e-09,0.0005367589272267694,0.1557,0.0,0.0003326977429702672,0.6423901842581663,0.20067264689734748,2.516063449677761e-16,9.30462933308822e-23,7.0824850513864375e-12,3.0890726898923074e-28,1.177948043449861e-14,4.2469899211922426e-20,1.9630682900724467e-05,4.297089643808489e-21,7.19861857816056e-27,1.3676260333823678e-24,0.0012273523110355213,7.494179457183447e-24,7.796334412661163e-10,4.085024990345255e-35,2.7755086613146137e-32,3.204544565395474e-12,5.496548392319327e-19,6.173778130279981e-42,4.3903541589637394e-16,1.934794802108719e-13,6.2823968763429e-14,1.2508243417194628e-12,2.9709089388085003e-16,5.3199037088745996e-27,1.6643690414720777e-16,2.255854863712317e-19,3.6370617337483195e-16,1.3575238102434057e-16,1.2842081616792895e-13,1.3069991084356111e-17,4.040405055210544e-17,9.553914584693535e-16,6.113485880740148e-14,2.802618642105966e-15
5.276806949507135e-09,0.0005367589272267694,0.1557,0.0,0.00033265414541903244,0.642390185700642,0.20067260041339494,2.5288052945673214e-16,9.330728398195933e-23,7.089428195396742e-12,3.108392588421218e-28,1.1834042593099352e-14,4.2791915861629124e-20,1.9627796506557213e-05,4.296140934471023e-21,7.224695102755809e-27,1.3722841853347349e-24,0.0012273987935650173,7.499881055759891e-24,7.810361024342321e-10,4.0878043160347777e-35,2.7882559121891006e-32,3.21702511927904e-12,5.517009840342661e-19,6.226396314247021e-42,4.410504423777866e-16,1.9385594709794764e-13,6.294281250480465e-14,1.2507078600075958e-12,2.9702237885199317e-16,5.355129037774108e-27,1.6722921647654863e-16,2.2530955493144557e-19,3.6396514933086576e-16,1.357021782626957e-16,1.2854584345528095e-13,1.3100458450093612e-17,4.049673906296118e-17,9.576616845741026e-16,6.138919048443956e-14,2.798348666597441e-15
5.292284559571347e-09,0.0005367589272267694,0.1557,0.0,0.0003326113291924305,0.6423901871173072,0.2006725547623874,2.5415718930834745e-16,9.356917385990096e-23,7.096369097990789e-12,3.1278170215189904e-28,1.18888012098679e-14,4.3115711293838624e-20,1.9624961732740765e-05,4.295218448538675e-21,7.250881329032431e-27,1.3769668357421602e-24,0.0012274444431496906,7.505575318998562e-24,7.824385787320314e-10,4.0905898833446134e-35,2.801048609336782e-32,3.2295258621900144e-12,5.5375167437200175e-19,6.279351675705757e-42,4.4307266957168973e-16,1.9423232302575283e-13,6.306164083500685e-14,1.2505934537904394e-12,2.9695513259603917e-16,5.390513716646407e-27,1.6802326181180972e-16,2.2503707071001895e-19,3.6422377261110203e-16,1.356529036257708e-16,1.2867019416305644e-13,1.3130912745274128e-17,4.058939907890079e-17,9.59930602440151e-16,6.164406768915273e-14,2.7941229581422468e-15
5.3077621696355585e-09,0.0005367589272267694,0.1557,0.0,0.0003325692802846538,0.6423901885086234,0.20067250992939745,2.5543632392438075e-16,9.38319674850876e-23,7.103307805476115e-12,3.147346525936016e-28,1.1943756821272432e-14,4.344129240361176e-20,1.962217765769972e-05,4.294321723568887e-21,7.277177190154739e-27,1.381673919604406e-24,0.0012274892747169191,7.511262325391859e-24,7.838408759348361e-10,4.0933815895418867e-35,2.8138868784731986e-32,3.242046816024555e-12,5.558069005156888e-19,6.33264577705294e-42,4.451021171937409e-16,1.9460860963348026e-13,6.318045403063269e-14,1.2504810862888957e-12,2.968891322654759e-16,5.426058184992081e-27,1.6881904087167289e-16,2.2476796716342275e-19,3.644820479010542e-16,1.3560454015425768e-16,1.2879387050456194e-13,1.316135358523187e-17,4.068202924101319e-17,9.621981881722429e-16,6.18994907341171e-14,2.789940650471733e-15
5.3232397796997704e-09,0.0005367589272267694,0.1557,0.0,0.0003325279849410753,0.6423901898750427,0.20067246589976534,2.567179327172927e-16,9.409566936731442e-23,7.110244363315529e-12,3.166981639898959e-28,1.199890996169364e-14,4.376866609618336e-20,1.9619443376256187e-05,4.293450305686943e-21,7.30358262268206e-27,1.386405373435781e-24,0.0012275333029265019,7.51694215213993e-24,7.852429997188252e-10,4.0961793336649804e-35,2.8267708448039386e-32,3.254588002361687e-12,5.57866652835808e-19,6.386280184658867e-42,4.471388048809813e-16,1.9498480853084582e-13,6.329925236332109e-14,1.2503707213683434e-12,2.968243554264157e-16,5.461762881622133e-27,1.6961655436160784e-16,2.2450217919024017e-19,3.647399797945371e-16,1.355570712045919e-16,1.2891687466008166e-13,1.319178059248102e-17,4.0774628215086214e-17,9.644644183708546e-16,6.21554599161626e-14,2.7858008961823434e-15
5.338717389763982e-09,0.0005367589272267694,0.1557,0.0,0.0003324874296537402,0.64239019121701,0.200672422659094,2.5800201511005254e-16,9.436028400604756e-23,7.117178816142822e-12,3.1867229031175356e-28,1.2054261163449371e-14,4.409783928697075e-20,1.9616757999339894e-05,4.292603749421764e-21,7.330097566517783e-27,1.3911611352393354e-24,0.0012275765421754584,7.522614875174181e-24,7.866449556628219e-10,4.0989830164974207e-35,2.839700633030683e-32,3.2671494424679078e-12,5.599309218022371e-19,6.440256468869844e-42,4.491827521927693e-16,1.9536092129862105e-13,6.341803609984178e-14,1.250262323527612e-12,2.9676078005103558e-16,5.49762824466253e-27,1.7041580297406772e-16,2.242396430987805e-19,3.6499757279567686e-16,1.355104804428726e-16,1.2903920877759187e-13,1.3222193396520212e-17,4.086719469087972e-17,9.667292701182729e-16,6.241197551663383e-14,2.78170286630515e-15
5.354194999828194e-09,0.0005367589272267694,0.1557,0.0,0.000332447601156938,0.6423901925349615,0.20067238019324443,2.592885705359502e-16,9.462581589067568e-23,7.124111207778174e-12,3.2065708567912565e-28,1.210981095681902e-14,4.442881890158276e-20,1.9614120653703383e-05,4.291781617545031e-21,7.356721964859166e-27,1.395941144481556e-24,0.001227619006602741,7.528280569180327e-24,7.880467492500509e-10,4.1017925405420627e-35,2.852676367357178e-32,3.279731157301733e-12,5.619996979837066e-19,6.494576204010741e-42,4.512339786117018e-16,1.957369494891552e-13,6.353680550218281e-14,1.2501558578881262e-12,2.966983845101552e-16,5.533654711558754e-27,1.7121678738868281e-16,2.239802965750921e-19,3.652548313208733e-16,1.3546475183890524e-16,1.291608749734606e-13,1.3252591633825769e-17,4.095972738214943e-17,9.689927209649237e-16,6.266903780164485e-14,2.777645749885389e-15
5.369672609892406e-09,0.0005367589272267694,0.1557,0.0,0.00033240848642285514,0.6423901938293266,0.20067233848833113,2.605775984384107e-16,9.489226950075778e-23,7.1310415812432555e-12,3.226526043616139e-28,1.2165559870067687e-14,4.4761611875828965e-20,1.9611530481642126e-05,4.290983480913567e-21,7.383455764147988e-27,1.4007453420675522e-24,0.0012276607100938628,7.533939307621011e-24,7.8944838586986e-10,4.104607809995606e-35,2.8656981714951777e-32,3.2923331675181802e-12,5.640729720472461e-19,6.549240968387609e-42,4.532925035445298e-16,1.9611289462688846e-13,6.36555608276359e-14,1.2500512901832326e-12,2.9663714756595434e-16,5.569842719080404e-27,1.720195082724524e-16,2.2372407865154754e-19,3.655117597007181e-16,1.354198696603661e-16,1.2928187533313354e-13,1.3282974947568279e-17,4.105222502574719e-17,9.71254748916853e-16,6.292664702232886e-14,2.7736287535718e-15
5.385150219956618e-09,0.0005367589272267694,0.1557,0.0,0.00033237007265730424,0.6423901951005259,0.2006722975307175,2.6186909827081114e-16,9.515964930626642e-23,7.137969978776059e-12,3.246589007791393e-28,1.222150842947005e-14,4.509622515572948e-20,1.9608986640719604e-05,4.290208918314923e-21,7.41029891402191e-27,1.4055736703167264e-24,0.0012277016662854425,7.539591162758023e-24,7.908498708194146e-10,4.1074287307234374e-35,2.878766168670297e-32,3.304955493473194e-12,5.661507347576224e-19,6.604252344290415e-42,4.553583463230616e-16,1.9648875820885547e-13,6.377430232888117e-14,1.2499485867476961e-12,2.96577048364826e-16,5.606192703325803e-27,1.728239662799348e-16,2.234709296763392e-19,3.6576836218186667e-16,1.3537581846708532e-16,1.2940221191180506e-13,1.3313342987405811e-17,4.1144686380903636e-17,9.735153324230365e-16,6.318480341508307e-14,2.7696511012155524e-15
5.40062783002083e-09,0.0005367589272267694,0.1557,0.0,0.0003323323472955317,0.6423901963489734,0.20067225730701144,2.6316306949630286e-16,9.542795976782736e-23,7.144896441845417e-12,3.26676029502606e-28,1.2277657159334053e-14,4.543266569752492e-20,1.960648830349712e-05,4.289457516316065e-21,7.437251367266686e-27,1.4104260729389132e-24,0.0012277418885696674,7.545236205674082e-24,7.922512093053572e-10,4.110255210234759e-35,2.8918804816278185e-32,3.317598155228016e-12,5.682329769767664e-19,6.659611917995828e-42,4.574315262050584e-16,1.9686454170518007e-13,6.389303025406937e-14,1.2498477145073731e-12,2.9651806643036066e-16,5.6427050997266325e-27,1.7363016205343503e-16,2.2322079128381667e-19,3.6602464292886766e-16,1.3533258310544564e-16,1.2952188673507626e-13,1.3343695409396414e-17,4.1237110228955823e-17,9.75774450362515e-16,6.34435072018083e-14,2.7657120334785265e-15
5.416105440085042e-09,0.0005367589272267694,0.1557,0.0,0.0003322952979980996,0.6423901975750754,0.20067221780406067,2.644595115876356e-16,9.569720533695474e-23,7.151821011165273e-12,3.287040452545642e-28,1.2334006582024294e-14,4.57709404676869e-20,1.9604034657268392e-05,4.2887288691151224e-21,7.464313079769047e-27,1.4153024950109742e-24,0.001227781390098676,7.550874506294228e-24,7.936524064454412e-10,4.1130871576580614e-35,2.905041232638432e-32,3.330261172553502e-12,5.703196896631969e-19,6.715321279770091e-42,4.595120623751201e-16,1.9724024655956057e-13,6.401174484690343e-14,1.249748640969047e-12,2.964601816564628e-16,5.6793803430525906e-27,1.7443809622319098e-16,2.2297360636542563e-19,3.6628060602594896e-16,1.3529014870289465e-16,1.296409017995993e-13,1.3374031875795976e-17,4.1329495372704246e-17,9.78032082032228e-16,6.370275859014402e-14,2.7618108074507396e-15
5.431583050149254e-09,0.0005367589272267694,0.1557,0.0,0.00033225891264684226,0.6423901987792313,0.20067217900894885,2.65758424026985e-16,9.596739045628274e-23,7.1587437267086615e-12,3.307430029098678e-28,1.2390557217985213e-14,4.6111056442928724e-20,1.9601624903798816e-05,4.288022578396124e-21,7.491484010470393e-27,1.420202882953852e-24,0.0012278201837888636,7.556506133406802e-24,7.950534672701307e-10,4.1159244837168937e-35,2.9182485435039204e-32,3.342944564934371e-12,5.724108638714323e-19,6.771382023871972e-42,4.61599973945561e-16,1.9761587418974659e-13,6.413044634671802e-14,1.2496513342104394e-12,2.964033743005946e-16,5.716218867416057e-27,1.7524776940755747e-16,2.2272931904121216e-19,3.6653625547876355e-16,1.3524850066256889e-16,1.2975925907370842e-13,1.3404352054868559e-17,4.1421840635774143e-17,9.802882071351815e-16,6.39625577736982e-14,2.757946696276705e-15
5.447060660213466e-09,0.0005367589272267694,0.1557,0.0,0.000332223179340895,0.6423901999618328,0.20067214090899105,2.6705980630578324e-16,9.623851955979326e-23,7.1656646277214156e-12,3.327929574963307e-28,1.2447309585764013e-14,4.645302061021649e-20,1.959925825906916e-05,4.287338253186628e-21,7.518764121321149e-27,1.4251271845100522e-24,0.00122785828232511,7.562131154684057e-24,7.964543967241746e-10,4.118767100705925e-35,2.931502535562788e-32,3.355648351573407e-12,5.745064907513951e-19,6.82779574855579e-42,4.636952799572783e-16,1.9799142598800707e-13,6.424913498855792e-14,1.2495557628703755e-12,2.96347624977143e-16,5.753221106276792e-27,1.7605918221318826e-16,2.2248787463201927e-19,3.667915952160931e-16,1.35207624658024e-16,1.2987696049803845e-13,1.3434655620765788e-17,4.15141448622226e-17,9.825428057686995e-16,6.422290493227232e-14,2.754118988790517e-15
5.4625382702776775e-09,0.0005367589272267694,0.1557,0.0,0.0003321880863927948,0.642390201123265,0.20067210349172981,2.683636579245527e-16,9.651059707303973e-23,7.172583752735644e-12,3.3485396419537885e-28,1.2504264202033364e-14,4.679683996678044e-20,1.959693395302392e-05,4.2866755097182424e-21,7.54615337723592e-27,1.4300753487215627e-24,0.001227895698164928,7.567749636702355e-24,7.978551996681498e-10,4.121614922467355e-35,2.94480332969582e-32,3.3683725513956084e-12,5.766065615478147e-19,6.884564056074511e-42,4.657979993806099e-16,1.9836690332159002e-13,6.436781100325508e-14,1.2494618961391227e-12,2.962929146509142e-16,5.790387492446629e-27,1.7687233523521628e-16,2.2224921963239977e-19,3.670466290915146e-16,1.3516750662807482e-16,1.2999400798613018e-13,1.3464942253362476e-17,4.160640691601059e-17,9.84795858413046e-16,6.448380023208216e-14,2.7503269891594644e-15
5.478015880341889e-09,0.0005367589272267694,0.1557,0.0,0.0003321536223246503,0.642390202263906,0.2006720667449309,2.696699783927432e-16,9.678362741336749e-23,7.179501139582902e-12,3.3692607834269944e-28,1.2561421581613861e-14,4.7142521520126707e-20,1.959465122932397e-05,4.28603397128991e-21,7.573651746049247e-27,1.4350473259081905e-24,0.0012279324435425436,7.573361644962015e-24,7.992558808799788e-10,4.1244678643675856e-35,2.958151046331595e-32,3.3811171830522713e-12,5.787110675996167e-19,6.94168855268291e-42,4.679081511161842e-16,1.9874230753317338e-13,6.448647461750397e-14,1.2493697037488764e-12,2.962392246307424e-16,5.827718458094208e-27,1.7768722905743205e-16,2.2201330168414913e-19,3.673013608850257e-16,1.3512813277173436e-16,1.3011040342502381e-13,1.3495211638087256e-17,4.1698625680440706e-17,9.870473459203157e-16,6.474524382597374e-14,2.746570016535977e-15
5.493493490406101e-09,0.0005367589272267694,0.1557,0.0,0.0003321197758643817,0.6423902033841272,0.2006720306565793,2.709787672285709e-16,9.705761499013034e-23,7.186416825407162e-12,3.390093554288881e-28,1.2618782237496265e-14,4.749007228804927e-20,1.9592409345103574e-05,4.2854132681339345e-21,7.601259198472161e-27,1.4400430676463112e-24,0.0012279685304728979,7.578967243906793e-24,8.006564450564166e-10,4.127325843274224e-35,2.971545805451935e-32,3.39388226492503e-12,5.808200003393125e-19,6.99917084864083e-42,4.700257539957605e-16,1.991176399413085e-13,6.460512605393589e-14,1.2492791559644139e-12,2.961865365632239e-16,5.865214434749679e-27,1.7850386425245961e-16,2.217800695504062e-19,3.6755579430463486e-16,1.3508948954325953e-16,1.3022614867584016e-13,1.3525463465790387e-17,4.1790800057722254e-17,9.892972495035067e-16,6.500723585363491e-14,2.7428474047177026e-15
5.508971100470313e-09,0.0005367589272267694,0.1557,0.0,0.00033208653594202713,0.6423902044842938,0.2006719952148755,2.722900239588615e-16,9.733256420490359e-23,7.193330846677506e-12,3.411038511000914e-28,1.2676346680863485e-14,4.783949929864224e-20,1.9590207570731674e-05,4.284813037284676e-21,7.628975708049344e-27,1.4450625267480167e-24,0.0012280039707555795,7.584566496942978e-24,8.020568968145142e-10,4.1301887775333834e-35,2.9849877265973e-32,3.406667815129839e-12,5.829333512923792e-19,7.057012558216482e-42,4.721508267830606e-16,1.9949290184085478e-13,6.472376553119178e-14,1.2491902235738956e-12,2.9613483242656046e-16,5.9028758533094665e-27,1.793222413819313e-16,2.2154947309034757e-19,3.678099329879137e-16,1.3505156364729128e-16,1.3034124557434978e-13,1.3555697432598518e-17,4.188292896850017e-17,9.915455507259296e-16,6.526977644180263e-14,2.739158501815538e-15
