Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525),SX(419),SX(631),C2HOX(645)
1.021047068472756e-09,0.0005470875304427673,0.1557,0.0,0.00038784930608837606,0.6411891666238363,0.2019,8.072997598371199e-70,6.579522115946351e-42,8.02605764194391e-34,3.126787919022356e-66,3.1864723263444514e-33,6.0874614978398424e-58,2.2791839732336278e-05,2.094839020117158e-34,8.746258760696124e-45,1.3306234881509386e-42,2.7220310236924496e-35,1.2293206265576624e-68,1.0024003900719735e-28,2.319922436297744e-72,2.419087756128475e-74,5.437841861414007e-32,1.609704620995522e-36,5.330695598840848e-79,1.3423693742556851e-34,0.0011994374562966316,2.2554416248989234e-72,1.1264642005916756e-36,1.1300298633345862e-20,2.1787467605263177e-24,-1.2462898532110264e-20,1.2639348198205912e-73,9.140830107626472e-73,1.995878979554955e-23,3.4245492190412945e-26,1.1352038093242997e-32,3.2783968548736355e-72,1.6573460989197328e-38,5.722055397122079e-38,-4.080223662960575e-50,-7.247712487170329e-50,-1.3433973570588767e-52,-2.431123768840434e-59,-3.625727841048504e-43,-3.988932412517202e-47,-1.4161591863141338e-49,1.80621054587929e-49,-4.34830678641487e-48
1.0228904049538175e-09,0.0005470875304427673,0.1557,0.0,0.0003874750578605639,0.6411887800072489,0.2019,8.183567389690858e-70,6.61746965650687e-42,8.064018270159736e-34,3.15962566073559e-66,3.204011249933186e-33,6.180275032762739e-58,2.276710301266864e-05,2.106347918860179e-34,8.787632306555953e-45,1.3359620445656018e-42,2.73500641537363e-35,1.2432822180624554e-68,1.0063053980313693e-28,2.0614740418417414e-72,2.4424152532969562e-74,5.463198570712413e-32,1.288249207567234e-36,5.377259957517138e-79,1.349419521775554e-34,0.001199836441243913,2.276981292090074e-72,1.1325028391900483e-36,-1.1069352402363991e-20,2.3515343577962223e-24,9.906543118195236e-21,1.275981287050547e-73,9.236730694916573e-73,1.997873269172315e-23,3.434890405017667e-26,1.1386351539665732e-32,3.3127264239472826e-72,1.66362599993976e-38,5.744441381300441e-38,-4.0550787650121556e-50,-6.9561219658022345e-50,-6.4644631073836295e-53,-2.334414757299993e-59,-3.5284299738556048e-43,-4.0098274052332203e-47,2.389617683526739e-50,-4.603394231023456e-50,-4.27878869198789e-48
1.024733741434879e-09,0.0005470875304427673,0.1557,0.0,0.00038710267540803745,0.6411883953133758,0.2019,8.29902700924043e-70,6.655560551321867e-42,8.102086538839086e-34,3.192744566181267e-66,3.221474610277369e-33,6.302891728332472e-58,2.2742480166925162e-05,2.1178064395522794e-34,8.82848053761951e-45,1.3413132951000798e-42,2.7480197657683026e-35,1.2572903448554725e-68,1.0102184122055368e-28,2.2704245776163384e-72,2.4659361412929745e-74,5.488614252988506e-32,1.2260902647425283e-36,5.647492986110027e-79,1.3564267940801726e-34,0.0012002334465400506,2.298687649415231e-72,1.1385621210450738e-36,3.1589579267753265e-19,-1.1589123394521803e-24,-3.1705549164229238e-19,1.2881454183886467e-73,9.333442415063105e-73,1.9998653083099276e-23,3.445241871789259e-26,1.1420699134408126e-32,3.3473453536345175e-72,1.6699176248132683e-38,5.766873579718284e-38,-3.437069845365505e-50,-3.591225560834158e-50,1.821942690666535e-52,-9.737966719463683e-60,-2.426958092623426e-43,-4.024317604088504e-47,-1.0859751320715292e-49,1.530284013641263e-49,-4.399846001556291e-48
1.0265770779159404e-09,0.0005470875304427673,0.1557,0.0,0.0003867321493907557,0.6411880125326151,0.2019,8.422195478617545e-70,6.693794419302834e-42,8.14026262801789e-34,3.2261453526454196e-66,3.238468683104378e-33,6.506642458542378e-58,2.271797067525709e-05,2.1289543604106255e-34,8.86800114267572e-45,1.3466765529797748e-42,2.761071138882998e-35,1.2712765821310764e-68,1.0141394404359507e-28,3.3496766499342095e-72,2.4896544155808047e-74,5.514001560649899e-32,2.7364418359238296e-36,5.620108954517085e-79,1.3632036387553015e-34,0.0012006284820464768,2.3205629296801327e-72,1.1446424535761299e-36,2.0305066613857845e-19,-5.423331375191495e-25,-2.0421145495723409e-19,1.3004025344064523e-73,9.430972673430876e-73,2.0018551071745214e-23,3.4556036076054586e-26,1.1455080838376728e-32,3.38225635536965e-72,1.6762209864872607e-38,5.789352037934787e-38,-2.6419495381026612e-50,5.1789815990484115e-51,4.074279773746305e-52,1.2073841247450999e-60,-1.0851887608157064e-43,-4.0320651796689316e-47,-4.0858516938667826e-49,5.465016233810311e-49,-4.5805947837019635e-48
1.0284204143970018e-09,0.0005470875304427673,0.1557,0.0,0.00038636347051776166,0.6411876316554139,0.2019,8.544030287896924e-70,6.732169598339692e-42,8.178546719681411e-34,3.2598296883127187e-66,3.2560142494098974e-33,6.700322579872921e-58,2.2693574020248646e-05,2.1404663571349007e-34,8.908996253920396e-45,1.3520498792892996e-42,2.774160590650169e-35,1.285653286662167e-68,1.0180684905922595e-28,2.0561487243462448e-72,2.5135523079293526e-74,5.539658558476589e-32,1.7030023806069192e-36,5.226573395613973e-79,1.3702365419638032e-34,0.0012010215575752896,2.342608718247813e-72,1.1507433074703017e-36,-5.224321718926427e-19,6.5622623374717754e-24,5.212644288803911e-19,1.312742583988294e-73,9.529328258941659e-73,2.003842675925828e-23,3.465975600768315e-26,1.148949661265328e-32,3.417462067259478e-72,1.682536098250353e-38,5.811876801454362e-38,-2.825459144120285e-50,-1.0435899188512047e-50,1.3761226070755476e-52,-5.886958636811933e-60,-1.5988219320562319e-43,-4.0429250440412767e-47,1.4069680628711734e-49,-2.1272656981234537e-49,-4.273848650255003e-48
1.0302637508780633e-09,0.0005470875304427673,0.1557,0.0,0.0003859966295383889,0.6411872526722663,0.2019,8.65451271727966e-70,6.770685920179868e-42,8.216938996219698e-34,3.2938014185623915e-66,3.27437975336921e-33,6.748952710079302e-58,2.2669289686946102e-05,2.1525198438641536e-34,8.951131820954577e-45,1.3574328574164705e-42,2.7872881996838543e-35,1.3003196510065058e-68,1.0220055705720189e-28,4.315863901692855e-73,2.537611327423299e-74,5.565472878409659e-32,-1.0482703886567565e-36,5.686230747917912e-79,1.3776533643189482e-34,0.0012014126828894989,2.364825680805433e-72,1.1568636737323909e-36,5.305096188877138e-20,1.338282693013445e-24,-5.421319418034073e-20,1.325192966336588e-73,9.628514439734137e-73,2.0058280246768086e-23,3.4763578396322816e-26,1.1523946418493907e-32,3.4529641862267796e-72,1.6888629712400272e-38,5.83444791788853e-38,-3.198209037488434e-50,-3.658521778719124e-50,-1.611590300724299e-52,-6.853223934168642e-60,-2.4564866778991234e-43,-4.053269720425197e-47,5.067431923638046e-49,-6.7272770656590214e-49,-4.099399659487264e-48
1.0319227537110186e-09,0.0005470875304427673,0.1557,0.0,0.00038566803644717355,0.6411869131990314,0.2019,8.750938080917133e-70,6.805474761110657e-42,8.251584686168047e-34,3.3246251695392537e-66,3.2902163925218346e-33,6.744364558600169e-58,2.2647529398369575e-05,2.1629100136477763e-34,8.988737888281181e-45,1.3622890397680442e-42,2.799135739152386e-35,1.3133274432685713e-68,1.025555814602495e-28,2.46583510571544e-72,2.5594225702970905e-74,5.588348860309169e-32,1.4739152726519547e-36,5.819642170380799e-79,1.3839925432069562e-34,0.0012017630362685602,2.384968590933381e-72,1.1623890794290848e-36,2.1877929821443903e-19,-4.0848313513618325e-25,-2.199399197327914e-19,1.336515413529049e-73,9.71849775135785e-73,2.0076129487732603e-23,3.4857106051013043e-26,1.1554980308855815e-32,3.4851714818656076e-72,1.694567223060636e-38,5.854801593036142e-38,-2.897057277778444e-50,-2.249437976226795e-50,-3.8550021259338637e-53,-7.19433430141171e-60,-1.9964623335993046e-43,-4.0586369065948395e-47,-5.53200284648702e-50,9.111240996022908e-50,-4.4069641104607743e-48
1.0334158562606784e-09,0.0005470875304427673,0.1557,0.0,0.00038537356360593454,0.6411866089726246,0.2019,8.84618862133114e-70,6.836886723388695e-42,8.282840954465653e-34,3.35256892238524e-66,3.3046374046593126e-33,6.816548857413527e-58,2.2628022264576817e-05,2.1723719223852776e-34,9.022379477345124e-45,1.3666701538900666e-42,2.809825043520263e-35,1.3252364722110983e-68,1.028756605562974e-28,2.446295725858119e-72,2.5792055149793963e-74,5.609172073126756e-32,1.7423747808687154e-36,5.673886257267108e-79,1.3897729813845556e-34,0.0012020770162424524,2.4032181530489027e-72,1.1673768482605452e-36,-8.846629567195295e-20,2.3024626077943575e-24,8.730275040071868e-20,1.3467851783623248e-73,9.800067414369887e-73,2.0092178560101466e-23,3.4941351746979757e-26,1.1582934328884729e-32,3.514366707460823e-72,1.6997092122519526e-38,5.873152061981425e-38,-2.510051037281538e-50,-2.349316242216863e-51,1.3694944689383994e-52,-1.81473668484243e-60,-1.3376625340256287e-43,-4.067225981043717e-47,-1.2602958949047951e-49,1.6178751160121704e-49,-4.430031850204284e-48
1.0349089588103383e-09,0.0005470875304427673,0.1557,0.0,0.0003850802803155815,0.641186305972161,0.2019,8.945730177500615e-70,6.868394462702966e-42,8.314168517831407e-34,3.380704341255282e-66,3.3191350359748126e-33,6.937705095069865e-58,2.2608587917320643e-05,2.1818841831707956e-34,9.056009432976144e-45,1.3710601896922395e-42,2.820539505079501e-35,1.3372447526769974e-68,1.0319626790232282e-28,1.9697179592886374e-72,2.5991227104321354e-74,5.630140780968737e-32,9.770702975768483e-37,5.80777262650146e-79,1.395585343524199e-34,0.0012023897338797169,2.421583134057588e-72,1.172378568702827e-36,3.1739087747138084e-20,1.0833153416145225e-24,-3.2901478355507097e-20,1.3571104644321173e-73,9.882195032024041e-73,2.0108213245337306e-23,3.502566445963666e-26,1.1610910608702784e-32,3.5437610533705785e-72,1.7048589411879568e-38,5.891533025571696e-38,-2.3569676259365524e-50,3.3368412342008713e-51,1.398058369224115e-52,1.9230499146359026e-60,-1.1528246392728e-43,-4.0748932902587566e-47,9.025782236504472e-50,-1.3240505080544175e-49,-4.3202680047197547e-48
1.0364020613599982e-09,0.0005470875304427673,0.1557,0.0,0.00038478818174856184,0.64118600419268,0.2019,9.05600789122899e-70,6.899995527142701e-42,8.345567477740569e-34,3.4090296389001113e-66,3.332307895005967e-33,7.201556980182469e-58,2.2589226087542713e-05,2.190520571448689e-34,9.088482436439559e-45,1.3754565596022943e-42,2.831279166701098e-35,1.348824591162883e-68,1.0351740392331195e-28,5.688648806324418e-72,2.619181452766588e-74,5.650789972506114e-32,5.389561418257568e-36,6.161517214996962e-79,1.400761975135769e-34,0.0012027011942755811,2.440063070548457e-72,1.177394815212056e-36,6.072050643109763e-19,-4.636025167585628e-24,-6.083619099823097e-19,1.3674617784715992e-73,9.964881686174394e-73,2.0124233596295778e-23,3.5110044128090844e-26,1.1638909128051397e-32,3.573354728226434e-72,1.7100164158314806e-38,5.909944509530173e-38,-1.934658980091409e-50,2.2573093348020368e-50,2.0914317429990815e-52,7.395635783997704e-61,-5.292925111604305e-44,-4.072854500221323e-47,-4.8007841931481045e-49,6.620661509645223e-49,-4.67317958816474e-48
1.037895163909658e-09,0.0005470875304427673,0.1557,0.0,0.0003844972630983732,0.6411857036292411,0.2019,9.174306005197943e-70,6.931687405478622e-42,8.377037935825818e-34,3.4375433475302364e-66,3.34660274718795e-33,7.509204959600264e-58,2.2569936507197346e-05,2.199898266987224e-34,9.120567990783394e-45,1.379856684879166e-42,2.842044065241183e-35,1.3610071748875365e-68,1.0383906904541054e-28,3.498056333559156e-72,2.6393741727478987e-74,5.672041920442161e-32,3.032693601251708e-36,5.840725989901509e-79,1.4064690486981146e-34,0.0012030114025046107,2.4586570087922585e-72,1.1824252389380073e-36,-4.1381742649548236e-20,1.231850367709484e-24,4.021874835454536e-20,1.3778197193685471e-73,1.0048126894740027e-72,2.0140239665635514e-23,3.519449069167049e-26,1.1666929866745483e-32,3.603147627069384e-72,1.7151816441992306e-38,5.928386537901316e-38,-1.2613112787490491e-50,5.320015892682351e-50,3.19900055120047e-52,1.4924902636662669e-59,4.638346310284615e-44,-4.070944026038732e-47,-3.740488088979546e-49,5.144437699369425e-49,-4.627820098026642e-48
1.039388266459318e-09,0.0005470875304427673,0.1557,0.0,0.0003842075195793472,0.641185404276924,0.2019,9.281651224862666e-70,6.96347153962058e-42,8.408579990651347e-34,3.466247721695015e-66,3.361386945857371e-33,7.683712496023102e-58,2.255071890925515e-05,2.2095991020768938e-34,9.153561700114004e-45,1.3842618902500986e-42,2.852834232639161e-35,1.3733711190969553e-68,1.0416126369591722e-28,1.5498265401695343e-72,2.6596666700839915e-74,5.693311023150018e-32,4.677952484228664e-37,5.891725717882273e-79,1.412404873477608e-34,0.001203320363620804,2.4773651084296353e-72,1.1874683179091467e-36,-8.753770605263647e-20,1.5035012822469038e-24,8.637429548413599e-20,1.3882086712918657e-73,1.0131932119625632e-72,2.0156231505818838e-23,3.5279004089923843e-26,1.1694972804673218e-32,3.633140330910092e-72,1.720354633202671e-38,5.946859135786518e-38,-8.430728036337426e-51,6.833316161319899e-50,2.9824308855705337e-52,2.4490311903531355e-59,9.52692414441409e-44,-4.069602485403812e-47,1.2785512424517292e-49,-1.777565577414051e-49,-4.343382010205862e-48
1.0408813690089778e-09,0.0005470875304427673,0.1557,0.0,0.00038391894642388476,0.6411851061308278,0.2019,9.37916872413251e-70,6.995350228711914e-42,8.440193735139217e-34,3.4951466536627307e-66,3.3757658428199265e-33,7.758080662785296e-58,2.2531573027703828e-05,2.2190317550319448e-34,9.187821570888083e-45,1.388674358007073e-42,2.8636497070258813e-35,1.3855978452706926e-68,1.0448398830327663e-28,2.955405607824304e-72,2.6800666576126586e-74,5.714254582138226e-32,2.1189646986261968e-36,6.072727675109083e-79,1.4181429272402903e-34,0.0012036280826576678,2.496188021021128e-72,1.1925241675624179e-36,1.5628276103131393e-19,-8.661534200585346e-25,-1.5744383001687366e-19,1.3986729876475578e-73,1.0216299384347891e-72,2.0172209169112585e-23,3.536358426261853e-26,1.1723037921795753e-32,3.663333595953359e-72,1.725535388950138e-38,5.965362329083389e-38,-6.379513873262175e-51,7.123811525800763e-50,2.0506363158992462e-52,2.2463654007832534e-59,1.0438096320515341e-43,-4.0622386779126094e-47,3.3409815560535206e-50,-4.649719906815541e-50,-4.3900714130693565e-48
1.0423744715586377e-09,0.0005470875304427673,0.1557,0.0,0.00038363153888364225,0.6411848091860723,0.2019,9.478191296476472e-70,7.027326014751376e-42,8.471879260592578e-34,3.5242441541674196e-66,3.390611988764869e-33,7.831820348089828e-58,2.2512498597540913e-05,2.228772934906739e-34,9.222160948693004e-45,1.3930964318438802e-42,2.8744905269233186e-35,1.3981138268916463e-68,1.0480724329707365e-28,2.307190749218253e-72,2.7006015253666856e-74,5.735432827623085e-32,1.412786116334087e-36,5.980290715993516e-79,1.4240989556419797e-34,0.0012039345646283031,2.5151276352094466e-72,1.1975937371173244e-36,-1.0581130975066039e-19,1.6855276320502427e-24,1.0464773209668764e-19,1.4092432881317711e-73,1.0301233915175215e-72,2.0188172707588795e-23,3.5448231149740716e-26,1.1751125198146944e-32,3.6937293134961234e-72,1.7307239186516324e-38,5.98389614283499e-38,-6.006412263432305e-51,6.661314693430797e-50,1.1034727117200678e-52,2.205582062604145e-59,8.91511104840704e-44,-4.0566581596720316e-47,-9.951814670689365e-50,1.3981194952367484e-49,-4.462405596155954e-48
1.0438675741082975e-09,0.0005470875304427673,0.1557,0.0,0.00038334529222943965,0.6411845134377965,0.2019,9.567884907427595e-70,7.059399801806673e-42,8.503636665873053e-34,3.5535417403735795e-66,3.4070886185267574e-33,7.747478571858049e-58,2.249349535476872e-05,2.2395914592302383e-34,9.256581918735789e-45,1.3975288465449027e-42,2.8853567316410304e-35,1.4112618398043242e-68,1.0513102910802584e-28,-2.739178186171344e-72,2.7212509742792373e-74,5.757096679033543e-32,-5.454790393599215e-36,6.116520075282515e-79,1.4308272000208058e-34,0.0012042398145254841,2.534185452789063e-72,1.2026759838598271e-36,-1.2116583693735923e-19,1.8692239202939737e-24,1.200021140251875e-19,1.4199176163472206e-73,1.0386740529454391e-72,2.0204122173125503e-23,3.553294469149421e-26,1.177923461383308e-32,3.7243292289372764e-72,1.7359202301850283e-38,6.002460601603673e-38,-5.549712516343125e-51,6.266828156128192e-50,4.198938758318167e-53,3.1664867785457615e-59,7.619085251788648e-44,-4.058873030541027e-47,7.559963314364102e-49,-1.0231891780068795e-48,-3.968625939860589e-48
1.0453606766579574e-09,0.0005470875304427673,0.1557,0.0,0.0003830602017491982,0.6411842188811596,0.2019,9.66310634227782e-70,7.091568710652925e-42,8.53546605163611e-34,3.583038981925192e-66,3.42123031057545e-33,7.75388038861086e-58,2.2474563036400474e-05,2.248866428876218e-34,9.290863220893138e-45,1.4019685117211723e-42,2.8962483705118734e-35,1.4235246073658166e-68,1.0545534616798205e-28,1.5887049995756687e-72,2.7420386927203197e-74,5.777900810629125e-32,-6.133592838062346e-37,6.828820067160547e-79,1.4364380656702734e-34,0.001204543837321743,2.5533629874842183e-72,1.2077722812995105e-36,1.0839817680296897e-18,-1.0244717657997357e-23,-1.0851338156255739e-18,1.4306617667222332e-73,1.0472825424428332e-72,2.022005761740747e-23,3.5617724828299785e-26,1.1807366149032606e-32,3.7551352558499825e-72,1.7411243297960394e-38,6.021055731465117e-38,5.473163578575418e-51,1.168621961005162e-49,3.949010695104241e-52,4.0687112867564175e-59,2.5180736710953036e-43,-4.052973925855088e-47,8.371987584309186e-49,-1.1275062946037421e-48,-3.9091932601729735e-48
1.0468537792076173e-09,0.0005470875304427673,0.1557,0.0,0.0003827762627541461,0.6411839255113397,0.2019,9.778889293768217e-70,7.123832258321685e-42,8.567367513360151e-34,3.612736681414543e-66,3.43443548206617e-33,7.99562083582997e-58,2.2455701380420893e-05,2.257522135886026e-34,9.326283680025111e-45,1.406414831175722e-42,2.9071654740973655e-35,1.4357110018815735e-68,1.0578019490990539e-28,5.639617814521124e-72,2.7629962575064083e-74,5.798715731767632e-32,5.67517150039129e-36,6.265436978349665e-79,1.4415980891316791e-34,0.0012048466379694486,2.5726602169054413e-72,1.2128840331793595e-36,2.0241400680451173e-19,-2.6308299288626545e-24,-2.0357428875948648e-19,1.4414742126397266e-73,1.055949111941728e-72,2.0235979091926928e-23,3.570257150079429e-26,1.1835519783995874e-32,3.7861484638960936e-72,1.7463362239085358e-38,6.039681558438901e-38,2.1201541073641284e-50,1.932349890233389e-49,7.940225049734623e-52,5.7788133657099804e-59,4.990128719580417e-43,-4.029129296071292e-47,-2.5050942439648747e-49,3.48713700647177e-49,-4.4953640126566395e-48
1.048197571502311e-09,0.0005470875304427673,0.1557,0.0,0.0003825216983199425,0.641183662489262,0.2019,9.88703677590241e-70,7.15295276917191e-42,8.596140537474452e-34,3.6396373091539375e-66,3.448055247989456e-33,8.233837631915628e-58,2.243878609062563e-05,2.2664588374095174e-34,9.356802036649069e-45,1.4104244971995283e-42,2.917012658533236e-35,1.4474061094564963e-68,1.0607301372445822e-28,2.4347454671277426e-72,2.7819780499238385e-74,5.818281916275776e-32,1.5131029124544125e-36,6.24548448564854e-79,1.4470650820292062e-34,0.0012051181176923292,2.590130267817865e-72,1.2174968200517271e-36,-3.9730646278123216e-22,-9.701758749566943e-25,-7.648440166770356e-22,1.4512730480925395e-73,1.0637988664576637e-72,2.025029651725128e-23,3.5778990345163224e-26,1.1860876934495459e-32,3.8142382011337303e-72,1.7510335998924473e-38,6.056471068877409e-38,2.8329269929060773e-50,2.191357047469234e-49,7.339615045058933e-52,7.2569561395144845e-59,5.822225305883242e-43,-4.007170204405781e-47,-2.0149458234557515e-49,2.80094475239361e-49,-4.453490552852935e-48
1.0495413637970048e-09,0.0005470875304427673,0.1557,0.0,0.00038226805941474174,0.6411834004211292,0.2019,9.982491169737305e-70,7.182152208734567e-42,8.62497210192432e-34,3.666700592245815e-66,3.4614276905902744e-33,8.343218670626358e-58,2.2421927636360705e-05,2.27523182147099e-34,9.386587882615756e-45,1.4144415693460415e-42,2.926880516897689e-35,1.4590097627857853e-68,1.0636626387019532e-28,2.2437044334571251e-72,2.801040286986173e-74,5.83753989521855e-32,1.1243027502696458e-36,6.30928433579985e-79,1.4524103976536072e-34,0.001205388615052101,2.607698149447645e-72,1.2221197004293821e-36,1.1146387146693954e-20,-9.594941000681915e-25,-1.2168383742315685e-20,1.4611109134578378e-73,1.0716961131365315e-72,2.0264602705889476e-23,3.5855462992557484e-26,1.1886251955567723e-32,3.8424974824614496e-72,1.7557373016010207e-38,6.073285482244765e-38,2.900534034748031e-50,2.0882496516389025e-49,4.330741299746189e-52,6.961820529409195e-59,5.4780283382957655e-43,-3.985493995414757e-47,1.6433881112792772e-49,-2.1469645762368812e-49,-4.233804609201416e-48
1.0508851560916986e-09,0.0005470875304427673,0.1557,0.0,0.0003820153426575528,0.6411831393034677,0.2019,1.0073573537500688e-69,7.211429404896754e-42,8.65386227681138e-34,3.693926655213619e-66,3.474830576110002e-33,8.39533573671949e-58,2.2405125828650782e-05,2.284024680684358e-34,9.417655588012096e-45,1.418464737746256e-42,2.936769083408456e-35,1.4706775212793504e-68,1.0665994566504893e-28,2.6835691347279443e-72,2.8202009088139575e-74,5.856734952294469e-32,1.747075335468665e-36,6.339524206020065e-79,1.4577664107017638e-34,0.0012056581336174952,2.6253641242719e-72,1.2267532941678397e-36,-1.3482633230033458e-20,-5.634220425533628e-25,1.254035003734162e-20,1.4709789508431236e-73,1.0796410685673898e-72,2.02788976949823e-23,3.593198940014711e-26,1.1911644832963497e-32,3.8709270050409063e-72,1.7604473336284079e-38,6.090124817784479e-38,2.843896802842141e-50,1.939608857609562e-49,2.0877443781232233e-52,6.349867388620189e-59,4.992603698877571e-43,-3.9628142601120107e-47,1.8578652800820183e-50,-1.5805240864667664e-50,-4.2933014378623697e-48
1.0522289483863924e-09,0.0005470875304427673,0.1557,0.0,0.00038176354468028327,0.6411828791328159,0.2019,1.0167751802282509e-69,7.24078479298126e-42,8.682811132207928e-34,3.721318308583679e-66,3.488407314633157e-33,8.463458693636427e-58,2.2388380479188753e-05,2.292932205458272e-34,9.449579190207691e-45,1.4224943248236871e-42,2.946678389751263e-35,1.4824723753397703e-68,1.0695405942766253e-28,2.383719451809908e-72,2.8394760544929453e-74,5.876058250205549e-32,1.3105763765681991e-36,6.403737265223e-79,1.4632014605458601e-34,0.0012059266769442144,2.6431282820897063e-72,1.2313982436997085e-36,4.666029419772917e-21,-7.431283027937438e-25,-5.632609546257481e-21,1.480907395949206e-73,1.0876339027918182e-72,2.029318152154603e-23,3.600856952524192e-26,1.19370555524801e-32,3.899527299701308e-72,1.765163701292841e-38,6.106989094176069e-38,3.01105268828884e-50,1.9372124932742525e-49,1.6935596873800074e-52,6.390838723626877e-59,4.985418153232492e-43,-3.943237970170854e-47,-8.408906952505531e-50,1.2272933074184254e-49,-4.330574988808613e-48
1.0535727406810862e-09,0.0005470875304427673,0.1557,0.0,0.0003815126621280898,0.6411826199057243,0.2019,1.0265611563264304e-69,7.270219383062179e-42,8.711818740853262e-34,3.748877639860187e-66,3.501807068885583e-33,8.56739674895369e-58,2.2371691400327957e-05,2.301722512451735e-34,9.48088619586971e-45,1.4265312319231063e-42,2.95660846251624e-35,1.4942739493508415e-68,1.0724860547738842e-28,2.497887680886519e-72,2.858867097306237e-74,5.89538643084042e-32,1.4396398001390565e-36,6.450392517719977e-79,1.4685483450440693e-34,0.0012061942485749842,2.6609912627866614e-72,1.2360546587966125e-36,2.1610780907418787e-21,-8.130840366737543e-25,-3.1654551435165703e-21,1.4909133090771397e-73,1.095674866549929e-72,2.0307454222472878e-23,3.6085203325291123e-26,1.1962484099961227e-32,3.9282992648762543e-72,1.769886410232918e-38,6.123878329883479e-38,3.3221444092286857e-50,2.018345354435943e-49,1.9016288204564514e-52,6.661738995176311e-59,5.247423440972102e-43,-3.924916616852811e-47,3.089452586537534e-50,-3.304762543499957e-50,-4.250389892154267e-48
1.05491653297578e-09,0.0005470875304427673,0.1557,0.0,0.00038126269165863374,0.6411823616187574,0.2019,1.0364909953032638e-69,7.299733024440504e-42,8.740885177075553e-34,3.7766042886855045e-66,3.515209255452581e-33,8.68511061191583e-58,2.2355058405052216e-05,2.3105141857030253e-34,9.511719760279467e-45,1.4305751881988112e-42,2.966559327013151e-35,1.5061501405850552e-68,1.075435841342886e-28,2.566120230000975e-72,2.8783693112616096e-74,5.914760540465981e-32,1.5244844259314484e-36,6.497810132505481e-79,1.473892582425997e-34,0.0012064608520396037,2.6789540053104646e-72,1.2407223991187834e-36,-2.612673082084239e-21,-8.068752804845506e-25,1.6055695286537288e-21,1.5009770051943092e-73,1.1037642766283867e-72,2.0321715834531453e-23,3.616189075788273e-26,1.1987930461296769e-32,3.9572440577949157e-72,1.7746154656717684e-38,6.140792543791939e-38,3.556672858558168e-50,2.0518389268117753e-49,1.5034153988315271e-52,6.753160274648141e-59,5.353454230133653e-43,-3.903765173748906e-47,3.3707748750270624e-50,-3.64240340791614e-50,-4.230960823703445e-48
1.0562603252704737e-09,0.0005470875304427673,0.1557,0.0,0.00038101362994141796,0.641182104268491,0.2019,1.0463269136381854e-69,7.329325199026949e-42,8.770010515119124e-34,3.804497929241277e-66,3.528734680856472e-33,8.785209499323058e-58,2.233848130697307e-05,2.3193870695558426e-34,9.543028255891072e-45,1.4346255500360908e-42,2.9765310110324623e-35,1.51813269929555e-68,1.078389957191307e-28,2.5106560943011175e-72,2.897978163009476e-74,5.934181683088503e-32,1.4200322339692754e-36,6.551785975068765e-79,1.479291740875299e-34,0.0012067264908549947,2.697017007138443e-72,1.2454012621804902e-36,1.4076045647455302e-21,-8.202632593204353e-25,-2.39531798411167e-21,1.5110818805198304e-73,1.1119023906341098e-72,2.0335966394367166e-23,3.623863178074315e-26,1.2013394622422659e-32,3.986362606315717e-72,1.7793508727997438e-38,6.157731754876376e-38,3.6803605952378586e-50,2.02598936580077e-49,7.468171683016549e-53,6.663741842579876e-59,5.267521754147938e-43,-3.8814365516956934e-47,-2.4683864165100513e-50,4.239953919531185e-50,-4.24365875041775e-48
1.0576041175651675e-09,0.0005470875304427673,0.1557,0.0,0.00038076547365790373,0.6411818478515141,0.2019,1.0561310187914408e-69,7.358996231110028e-42,8.799194827821964e-34,3.832559926762039e-66,3.542304640471942e-33,8.87289535690293e-58,2.232195992033393e-05,2.32828914333735e-34,9.574765076634012e-45,1.4386825194096404e-42,2.98652354381647e-35,1.5301932177821327e-68,1.0813484055338213e-28,2.5628262951950294e-72,2.9176959167764924e-74,5.953623999381719e-32,1.4730477981857284e-36,6.601228150673879e-79,1.484708287767509e-34,0.0012069911685252462,2.715180379163532e-72,1.2500912947558592e-36,-3.688728444102096e-22,-7.7801709212720785e-25,-6.09059269113985e-22,1.521237963532518e-73,1.120089393124654e-72,2.0350205938502648e-23,3.631542635173677e-26,1.203887656932072e-32,4.015655554820411e-72,1.7840926370888996e-38,6.174695981928878e-38,3.7818289591901037e-50,1.9983987764928633e-49,3.11170632162684e-53,6.5657967314080555e-59,5.177540512630793e-43,-3.8606209532684764e-47,-8.895870713798086e-52,1.0112396286381319e-50,-4.211535503369061e-48
