Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173)
1.2626332966356967e-08,0.0005377589567108198,0.0915567593028733,0.0,9.113392914037767e-05,0.4515403213729891,6.344698927320659e-39,0.4561571739466844,2.7387219805706617e-17,4.847885310928479e-24,2.170853250721579e-16,1.160355853839687e-19,-2.0691284963144016e-31,4.61396611329736e-06,1.607916751229204e-14,4.947558198967247e-25,2.6789352846591847e-20,1.6106573668687424e-14,7.43909479280756e-11,1.6629844979505187e-21,1.4540750241703935e-20,4.310390396510952e-20,4.0851630955635746e-19,-5.351940868645876e-19,3.744776192139266e-32,4.500510480868581e-21,0.0007434383199369348,5.472332754597075e-14,4.617862803372092e-24,2.610308814361449e-28,7.859479162271124e-20,-4.2682059177909935e-24,2.932249763152554e-29,-6.670236805753858e-22,1.9071392848990232e-23,2.988875373349598e-23,7.621509923104245e-21,1.3715204501644898e-31,5.436756840025786e-31
1.2635241352040291e-08,0.0005377589567108198,0.0915567593028733,0.0,9.107723946529045e-05,0.45154032281607714,6.349928127112697e-39,0.4561571441587645,2.738865472677921e-17,4.8487815380310145e-24,2.1709679287520103e-16,-1.4487425261288137e-20,-2.0685122553654563e-31,4.611079937237051e-06,1.609211650382494e-14,4.944500629806722e-25,2.6755945674494282e-20,1.6119530995667192e-14,7.437943369151912e-11,1.6637252141338758e-21,-6.703517862063167e-21,4.3077312320436054e-20,-2.0938226029568022e-19,2.2522535078431936e-19,3.7426283307445873e-32,-5.618844044116758e-22,0.0007434681078682381,5.473648103467814e-14,4.618703156721236e-24,2.6091581573967554e-28,7.860225769143531e-20,-4.852263906576164e-24,2.929153718269227e-29,1.1444983118903784e-20,1.8978444766307656e-23,2.98955210354313e-23,-1.1419006379782858e-20,1.3715750036325284e-31,5.438627641237949e-31
1.2644149737723615e-08,0.0005377589567108198,0.0915567593028733,0.0,9.102062749964359e-05,0.45154032425719226,6.355157600947552e-39,0.45615711441167245,2.739008784106447e-17,4.849680857522619e-24,2.1710823030436129e-16,6.249906627445027e-21,-2.0687845218608e-31,4.608197707042513e-06,1.610507404985993e-14,4.941572382444386e-25,2.672260523879442e-20,1.6132488838767793e-14,7.436790683870725e-11,1.6644261143028475e-21,-3.072025250120856e-23,4.305075925765849e-20,-1.1479657509614325e-19,1.0799647327738354e-19,3.740483502062608e-32,2.4242276789257137e-22,0.0007434978549719004,5.474962634439307e-14,4.619542979819558e-24,2.608009150466548e-28,7.860971467156738e-20,-4.877531606598167e-24,2.9260635784369227e-29,-6.81859943094804e-21,1.915605722504605e-23,2.9902283865393673e-23,7.94687307729593e-21,1.37183454321636e-31,5.4402719223164664e-31
1.265305812340694e-08,0.0005377589567108198,0.0915567593028733,0.0,9.096409308878483e-05,0.4515403256963383,6.360387344926654e-39,0.4561570847053268,2.7391519152201383e-17,4.850570695610939e-24,2.1711925620585106e-16,2.083793859494962e-19,-2.0664126592369543e-31,4.60531941487523e-06,1.6118041750577587e-14,4.938553610200118e-25,2.6689331378042353e-20,1.6145447197498902e-14,7.43563673379034e-11,1.664846424206501e-21,2.5665124516033297e-20,4.3024246138805515e-20,7.786444052288282e-19,-1.0061515036526778e-18,3.738340411023912e-32,8.082107674728143e-21,0.0007435275613291442,5.476276348631977e-14,4.6203822738843026e-24,2.6068608628802113e-28,7.861716257617307e-20,-6.100086937758104e-24,2.922978377495322e-29,-3.3492024297453304e-21,1.919366231617831e-23,2.990904222961966e-23,1.523399032783547e-20,1.3726085018316545e-31,5.441341466329974e-31
1.2661966509090264e-08,0.0005377589567108198,0.0915567593028733,0.0,9.090763607858122e-05,0.45154032713351927,6.365617363992231e-39,0.45615705503964643,2.739294866379033e-17,4.851461021581897e-24,2.1713064741113634e-16,8.650979263175661e-20,-2.067394089093798e-31,4.6024450528970576e-06,1.6130992753497752e-14,4.935444072351945e-25,2.6656123922821768e-20,1.6158406070954417e-14,7.434481535673691e-11,1.6654656814855216e-21,1.7224052311464286e-21,4.2997762959142874e-20,1.8738976504273473e-19,-2.818243207626282e-19,3.7362018190420405e-32,3.3553395926915117e-21,0.0007435572270209766,5.477589247164867e-14,4.621221040061278e-24,2.6057138054005745e-28,7.862460143225255e-20,-7.125418918061417e-24,2.9198986590162593e-29,2.5891283038953004e-20,1.890712193092549e-23,2.9915796134333246e-23,-2.0469659702019694e-20,1.3729080599970026e-31,5.442788452644864e-31
1.2670874894773588e-08,0.0005377589567108198,0.0915567593028733,0.0,9.085125631531472e-05,0.45154032856873905,6.370847656327451e-39,0.4561570254145508,2.7394376379421356e-17,4.852365643161237e-24,2.1714253266604548e-16,-2.2064244910754606e-19,-2.0723657427706146e-31,4.599574613294983e-06,1.6143934428048375e-14,4.932411189698499e-25,2.6622982685824394e-20,1.6171365458204848e-14,7.433325094994345e-11,1.6664022497604577e-21,-3.315154213672706e-20,4.297131127602089e-20,-1.1929677921607624e-18,1.4339168863391088e-18,3.734066015225519e-32,-8.55770097241577e-21,0.000743586852128189,5.4789013311545784e-14,4.622059279482374e-24,2.60456863205173e-28,7.86320312476638e-20,-6.02495258912833e-24,2.916824639562745e-29,6.698586024254415e-21,1.9066488555056163e-23,2.99225455857457e-23,-1.7612234673121838e-20,1.3726277312177957e-31,5.444654109219428e-31
1.2679783280456912e-08,0.0005377589567108198,0.0915567593028733,0.0,9.079495364553252e-05,0.4515403300020015,6.376078225743371e-39,0.4561569958299592,2.7395802302696255e-17,4.8532693402768095e-24,2.1715381416415335e-16,2.7616102919977e-20,-2.073138791112287e-31,4.596708088300278e-06,1.6156906127060342e-14,4.929526551771052e-25,2.6589907479827302e-20,1.6184325358852293e-14,7.432167396107825e-11,1.6670498248722247e-21,1.1253818848944224e-20,4.294490491020022e-20,-1.8376120871460234e-20,-1.1752990212865575e-20,3.731933883511273e-32,1.071121551024094e-21,0.0007436164367313605,5.480212601714605e-14,4.6228969933371756e-24,2.6034252505133063e-28,7.863945205146676e-20,-4.931418461120459e-24,2.9137565585585916e-29,-3.88474588933491e-20,1.9663207227636874e-23,2.9929290590055845e-23,4.1112538779249436e-20,1.3730789837882672e-31,5.445953858699303e-31
1.2688691666140236e-08,0.0005377589567108198,0.0915567593028733,0.0,9.073872791624327e-05,0.4515403314333106,6.381309071919833e-39,0.4561569662857912,2.7397226437207024e-17,4.85416292138806e-24,2.1716502148181035e-16,1.0230337338034638e-19,-2.0711187428911464e-31,4.593845470147456e-06,1.616986911846611e-14,4.9265380475169445e-25,2.6556898156023614e-20,1.619728577230713e-14,7.431008451611199e-11,1.6676930752411782e-21,1.0329068443872525e-20,4.291853278358587e-20,3.1938135533883452e-19,-4.3106228916158514e-19,3.7298056077090834e-32,3.967901882019153e-21,0.0007436459809108566,5.4815230599568904e-14,4.623734182803876e-24,2.6022830185813e-28,7.864686386302285e-20,-5.1251043441361674e-24,2.9106943442147196e-29,2.455338576884211e-22,1.9507172101786353e-23,2.993603115344997e-23,5.9905381029636406e-21,1.3737857483090564e-31,5.447143028312829e-31
1.269760005182356e-08,0.0005377589567108198,0.0915567593028733,0.0,9.068257897496583e-05,0.45154033286267015,6.386540188346584e-39,0.45615693678196684,2.7398648786515594e-17,4.855054468070988e-24,2.1717631137578356e-16,1.9429758712413018e-20,-2.069659511201167e-31,4.590986751088629e-06,1.6182824252226025e-14,4.923465904778008e-25,2.6523954527173367e-20,1.6210246697734093e-14,7.429848267443832e-11,1.668393644788538e-21,-7.87279010777064e-22,4.289219207812402e-20,-7.238625721299978e-20,5.1196882089172817e-20,3.7276775250379244e-32,7.536107843656542e-22,0.0007436754847468037,5.482832706991144e-14,4.6245708490840026e-24,2.6011415400399686e-28,7.865426668687103e-20,-5.475630046054026e-24,2.90763653305677e-29,3.55513012097617e-21,1.961609343362396e-23,2.9942767282100295e-23,-1.719103799633838e-21,1.3741037267489435e-31,5.4486164128665975e-31
1.2706508437506885e-08,0.0005377589567108198,0.0915567593028733,0.0,9.062650666956985e-05,0.451540334290084,6.391771575321847e-39,0.4561569073184061,2.7400069354181627e-17,4.8559489191697054e-24,2.1718753811362168e-16,-1.5989998346688926e-21,-2.066611739748575e-31,4.588131923400425e-06,1.6195783184833857e-14,4.920456899456579e-25,2.6491076417597538e-20,1.622320813436494e-14,7.428686844368728e-11,1.6691169083772084e-21,2.291166400141361e-21,4.286588772462723e-20,-1.6380769071317265e-19,1.655800002140976e-19,3.7255509668150347e-32,-6.199904835268984e-23,0.000743704948319139,5.484141543924795e-14,4.625406993279136e-24,2.6000016977246847e-28,7.866166054184764e-20,-5.295135494400349e-24,2.904584507987452e-29,-1.844164579798071e-20,2.005118085334012e-23,2.9949498982167905e-23,1.9157500039866926e-20,1.3743150827540029e-31,5.450183962947114e-31
1.271541682319021e-08,0.0005377589567108198,0.0915567593028733,0.0,9.057051084822986e-05,0.4515403357155561,6.397003231721126e-39,0.4561568778950292,2.7401488143757204e-17,4.856839189897415e-24,2.1719868881288994e-16,5.697089747664142e-20,-2.063978074056322e-31,4.58528097938067e-06,1.6208746858852062e-14,4.9174931129206445e-25,2.6458263639192048e-20,1.6236170081623927e-14,7.427524185482664e-11,1.669734190111912e-21,5.945538168189192e-21,4.283962053341847e-20,9.728094093678137e-20,-1.594615365657097e-19,3.723427023080514e-32,2.2096615471007316e-21,0.000743734371707611,5.4854495718633e-14,4.626242616553878e-24,2.5988630416469437e-28,7.866904544480123e-20,-5.5731413141627086e-24,2.9015378030399866e-29,-6.85814991520731e-21,2.0138135613037007e-23,2.995622625980274e-23,1.0689303463419002e-20,1.3747165243152969e-31,5.451545229320908e-31
1.2724325208873533e-08,0.0005377589567108198,0.0915567593028733,0.0,9.051459135957716e-05,0.45154033713909003,6.402235158960928e-39,0.4561568485117567,2.7402905158785725e-17,4.85772747477587e-24,2.1720996778436112e-16,5.3721265719667156e-20,-2.0643758479292182e-31,4.5824339113420576e-06,1.622170775993814e-14,4.914478018641882e-25,2.6425516021718662e-20,1.6249132538770045e-14,7.426360297590056e-11,1.6703674200805463e-21,7.44624176344535e-22,4.281338736746384e-20,6.944669642602751e-20,-1.2807832741615063e-19,3.721306696729122e-32,2.0836232789628675e-21,0.0007437637549917506,5.4867567919100433e-14,4.627077720066965e-24,2.5977255891226517e-28,7.867642141524245e-20,-6.0026678260850316e-24,2.8984964489300764e-29,1.210809488298383e-20,2.0010330630854206e-23,2.996294912114197e-23,-8.444588305650108e-21,1.3751483856504277e-31,5.452856679983685e-31
1.2733233594556858e-08,0.0005377589567108198,0.0915567593028733,0.0,9.045874805266341e-05,0.45154033856068987,6.407467357947234e-39,0.4561568191685092,2.7404320402802684e-17,4.858618531326846e-24,2.1722131960239906e-16,8.560533290573626e-21,-2.0653215463834633e-31,4.579590711619728e-06,1.6234666945148778e-14,4.911456984883991e-25,2.6392833401284145e-20,1.626209550503018e-14,7.425195183001665e-11,1.6710747962118413e-21,-1.590901636913249e-21,4.278718868601514e-20,-1.358998376529509e-19,1.2658009080208015e-19,3.7191898388078456e-32,3.3204376173435813e-22,0.0007437930982508754,5.488063205166036e-14,4.627912304959271e-24,2.5965895390898923e-28,7.868378847059217e-20,-5.919460779251983e-24,2.895460487997543e-29,1.5360671629491798e-21,2.015111094666005e-23,2.996966757231016e-23,-2.7329453461275226e-22,1.375454242166888e-31,5.454258401786752e-31
1.2742141980240182e-08,0.0005377589567108198,0.0915567593028733,0.0,9.040298077684058e-05,0.45154033998035936,6.412699829905074e-39,0.4561567898652076,2.7405733879334204e-17,4.8595104995557524e-24,2.172326329832072e-16,3.02027042939065e-20,-2.065420334273642e-31,4.576751372569181e-06,1.6247630189838346e-14,4.908487912737697e-25,2.6360215603209206e-20,1.6275058979749604e-14,7.424028843079142e-11,1.671781381471637e-21,1.986948716795422e-21,4.276102631615177e-20,-2.6415294941606733e-20,-6.535958860609798e-21,3.7170766857650044e-32,1.1714456065704212e-21,0.0007438224015641282,5.4893688127303986e-14,4.628746372362506e-24,2.5954550214907483e-28,7.869114663074506e-20,-5.584667920171342e-24,2.892430122503957e-29,-2.97210465326517e-21,2.0272696482209402e-23,2.997638161942156e-23,5.3811899101131124e-21,1.3757688755448395e-31,5.455673712407983e-31
1.2751050365923506e-08,0.0005377589567108198,0.0915567593028733,0.0,9.034728938194524e-05,0.45154034139810234,6.41793257453205e-39,0.45615676060177296,2.740714559189488e-17,4.8603982704225644e-24,2.1724392280069801e-16,8.171569796809717e-20,-2.0665225491380825e-31,4.573915886570581e-06,1.6260595531076252e-14,4.905522632789559e-25,2.6327662452682164e-20,1.6288022962321193e-14,7.422861281358921e-11,1.6724249370338195e-21,2.0275782675572535e-21,4.2734899326830885e-20,2.066939994716834e-19,-2.958927526299925e-19,3.714966619332898e-32,3.169400991187715e-21,0.0007438516650103904,5.4906736156995844e-14,4.629579923440257e-24,2.5943216746433073e-28,7.869849591314826e-20,-5.711763510740614e-24,2.889405007834312e-29,1.9859158339492944e-20,2.006879748417906e-23,2.9983091268575e-23,-1.47110294836747e-20,1.376177530116638e-31,5.45700989064936e-31
1.275995875160683e-08,0.0005377589567108198,0.0915567593028733,0.0,9.029167371823141e-05,0.45154034281392263,6.423165591764517e-39,0.4561567313781267,2.7408555543993466e-17,4.861285669808687e-24,2.172552628594132e-16,2.1347013031030842e-20,-2.0684027298710925e-31,4.571084246019018e-06,1.6273555436759126e-14,4.902511110891903e-25,2.6295173787898375e-20,1.6300987451982106e-14,7.421692502367932e-11,1.6731441141532504e-21,-3.083199249643685e-21,4.270880566127318e-20,-7.271316149453468e-20,4.943220745038318e-20,3.71285894387625e-32,8.27974015966421e-22,0.0007438808886683455,5.4919776151680556e-14,4.6304129593409495e-24,2.593189566403959e-28,7.870583633465311e-20,-5.7658875374967106e-24,2.8863852147257673e-29,1.436935650404149e-20,2.0108381768785388e-23,2.9989796525857655e-23,-1.2428479323741021e-20,1.376539060438727e-31,5.458409992829342e-31
1.2768867137290155e-08,0.0005377589567108198,0.0915567593028733,0.0,9.023613363637792e-05,0.45154034422782385,6.428398880376124e-39,0.45615670219419036,2.7409963739126328e-17,4.86217629192276e-24,2.1726653754424707e-16,-5.0115106406113935e-20,-2.067543378933818e-31,4.56825644333391e-06,1.6286515261151483e-14,4.89953909424271e-25,2.626274943941226e-20,1.6313952447989678e-14,7.420522507355563e-11,1.6739231246221213e-21,-4.361617788323904e-22,4.26827472184408e-20,-3.8598100564415296e-19,4.407304115256399e-19,3.7107533290062017e-32,-1.9437168673345146e-21,0.0007439100726164533,5.4932808122278254e-14,4.631245481188465e-24,2.592058865993799e-28,7.87131679103909e-20,-5.2454133035902465e-24,2.8833707259410263e-29,-2.8448517695752614e-20,2.0645108207247803e-23,2.999649739734338e-23,2.658590872413833e-20,1.3767881039781297e-31,5.459898552109257e-31
1.2777775522973479e-08,0.0005377589567108198,0.0915567593028733,0.0,9.018066898736462e-05,0.4515403456398101,6.433632439516962e-39,0.4561566730498854,2.7411370180778673e-17,4.863063312323381e-24,2.172776622482484e-16,5.892256641386715e-20,-2.0658589933777737e-31,4.565432470956386e-06,1.629948518304451e-14,4.89663071065969e-25,2.623038922683312e-20,1.6326917949783255e-14,7.419351298121784e-11,1.674568600905302e-21,7.425281174416038e-21,4.265672588933918e-20,1.1974893372042702e-19,-1.8405939486161212e-19,3.70865010797582e-32,2.2853596681530056e-21,0.0007439392169329876,5.494583207968956e-14,4.6320774901123305e-24,2.5909295403508445e-28,7.872049065758723e-20,-5.1054471061811594e-24,2.8803616122930283e-29,-1.3317403128048045e-20,2.0679000246424798e-23,3.000319388909519e-23,1.7247328576287395e-20,1.3771315382887656e-31,5.461323255542322e-31
1.2786683908656803e-08,0.0005377589567108198,0.0915567593028733,0.0,9.012527962258773e-05,0.45154034704988494,6.438866268363575e-39,0.456156643945134,2.741277487242752e-17,4.863942361696421e-24,2.1728885127989286e-16,1.4181330749395046e-19,-2.067773389095359e-31,4.562612321342888e-06,1.631245422245444e-14,4.893638434461638e-25,2.619809298155751e-20,1.6339883956738112e-14,7.418178881609696e-11,1.6751219511948561e-21,1.582878673674689e-21,4.263073809570988e-20,4.756076676057037e-19,-6.304268122394793e-19,3.7065494790211446e-32,5.500315330839233e-21,0.0007439683216960127,5.495884803479484e-14,4.632908987272515e-24,2.589801196927725e-28,7.87278045919498e-20,-5.9548698783202544e-24,2.8773576936720885e-29,4.87854123145519e-20,2.0043859435757206e-23,3.0009886007163526e-23,-4.0441156132629764e-20,1.3775980685345135e-31,5.462624201837339e-31
1.2795592294340127e-08,0.0005377589567108198,0.0915567593028733,0.0,9.006996539387325e-05,0.4515403484580521,6.444100366924859e-39,0.45615661487985837,2.7414177817539842e-17,4.8648202087262125e-24,2.173001142437495e-16,-8.199599963776763e-21,-2.0714751160618433e-31,4.5597959869661245e-06,1.6325411393560346e-14,4.890631007269209e-25,2.616586053800704e-20,1.635285046804347e-14,7.417005261188994e-11,1.6757493308835545e-21,-1.6884490340283448e-21,4.260478308281058e-20,-2.4123693377913203e-19,2.502203681832974e-19,3.704451415715165e-32,-3.180041175890104e-22,0.0007439973869833939,5.497185599845319e-14,4.633739973831918e-24,2.5886734423337116e-28,7.873510972990574e-20,-6.845788972472711e-24,2.8743581709632237e-29,-9.039270204660495e-21,2.0451959709223718e-23,3.001657375758717e-23,9.421050146375474e-21,1.3778718422435144e-31,5.463968507067764e-31
1.2804500680023452e-08,0.0005377589567108198,0.0915567593028733,0.0,9.001472615340949e-05,0.4515403498643154,6.449334736517268e-39,0.4561565858539808,2.7415579019577423e-17,4.86570278028472e-24,2.1731134280200712e-16,9.825275740104792e-21,-2.0728724830710846e-31,4.556983460323478e-06,1.6338377998005026e-14,4.887708967101507e-25,2.6133691727796313e-20,1.6365817482941132e-14,7.415830438219394e-11,1.676342494946625e-21,2.525224479389969e-21,4.257886470434529e-20,-1.6162645692459818e-19,1.5092864860011528e-19,3.702356755349364e-32,3.8109926825698787e-22,0.0007440264128727984,5.498485598150167e-14,4.634570450823487e-24,2.5875475064665154e-28,7.874240609089374e-20,-6.95340685482647e-24,2.8713644151777837e-29,-1.823814617800242e-20,2.0522811021897532e-23,3.002325714639311e-23,1.957901789747428e-20,1.3781119849079946e-31,5.4652570229594565e-31
1.2813409065706776e-08,0.0005377589567108198,0.0915567593028733,0.0,8.995956175368343e-05,0.45154035126867864,6.454569376385649e-39,0.4561565568674237,2.7416978481985607e-17,4.8665719446626694e-24,2.17322549573189e-16,2.6288902329279007e-19,-2.080213598563816e-31,4.554174733936704e-06,1.6351357594897906e-14,4.884746773713487e-25,2.6101586369498706e-20,1.63787850010575e-14,7.414654416155083e-11,1.6765691681211394e-21,2.3993989778478354e-21,4.255298212239184e-20,9.468702442959327e-19,-1.2338902469466798e-18,3.700265216341466e-32,1.0196293261088224e-20,0.0007440553994416836,5.4997847994755856e-14,4.6354004194451226e-24,2.5864220814260655e-28,7.874969369097394e-20,-8.810144332488417e-24,2.8683749934860635e-29,9.958732142564742e-20,1.901012298835597e-23,3.0029936179595915e-23,-8.47780653110768e-20,1.3784437516541805e-31,5.466289299317766e-31
1.28223174513901e-08,0.0005377589567108198,0.0915567593028733,0.0,8.990447204772473e-05,0.45154035267114534,6.459804287185133e-39,0.4561565279201098,2.7418376208216722e-17,4.867441662853326e-24,2.1733383734935463e-16,1.3529960383461891e-19,-2.0890710835549246e-31,4.551369800333518e-06,1.636431747138944e-14,4.881706972059472e-25,2.6069544324522034e-20,1.6391753021440826e-14,7.413477199972745e-11,1.6770127775648376e-21,-4.404613857546054e-21,4.252713087034603e-20,3.1029345718324557e-19,-4.579946282892729e-19,3.6981763413145726e-32,5.247679171915725e-21,0.0007440843467673053,5.501083204901099e-14,4.6362298808203635e-24,2.5852976904095342e-28,7.875697254754304e-20,-1.0463812272613225e-23,2.8653911456768377e-29,6.32697640594566e-20,1.8975926503758174e-23,3.0036610863198165e-23,-5.522332632057833e-20,1.378728057374943e-31,5.467341735123209e-31
1.2831225837073424e-08,0.0005377589567108198,0.0915567593028733,0.0,8.984945688890856e-05,0.45154035407171955,6.465039468690192e-39,0.4561564990119621,2.7419772201699824e-17,4.868320897018563e-24,2.1734505045970487e-16,-6.076726787298079e-21,-2.09287903425197e-31,4.548568652069604e-06,1.637727711868808e-14,4.878823309066013e-25,2.6037565417808843e-20,1.6404721543284148e-14,7.412298790178581e-11,1.6775754009079443e-21,5.310898811598804e-22,4.250131527748069e-20,-3.462018820927491e-19,3.5287235558968133e-19,3.696090061332052e-32,-2.356663983095268e-22,0.0007441132549267142,5.502380815503963e-14,4.637058836022464e-24,2.584174771302508e-28,7.876424267744461e-20,-1.0663786223948362e-23,2.8624121052708555e-29,-2.790590535117944e-20,1.9808258854404664e-23,3.0043281203190314e-23,2.844112154824189e-20,1.3788667362495467e-31,5.468400532243869e-31
1.2840134222756749e-08,0.0005377589567108198,0.0915567593028733,0.0,8.979451613086618e-05,0.45154035547040466,6.470274917779523e-39,0.45615647014290384,2.74211664658562e-17,4.869189548079695e-24,2.1735602989955675e-16,2.7251621389999266e-19,-2.095628428603524e-31,4.545771281729067e-06,1.639025958187589e-14,4.875994601708186e-25,2.6005649468997575e-20,1.6417690566272356e-14,7.411119187256839e-11,1.6777073612917006e-21,1.0898108283366829e-20,4.247553689788028e-20,8.886462900103558e-19,-1.1861739182126195e-18,3.6940052245226367e-32,1.0569689300012351e-20,0.0007441421239967613,5.50367763235925e-14,4.637887286201202e-24,2.583052588041814e-28,7.877150409386623e-20,-1.221980355213524e-23,2.8594372873451625e-29,5.843358184079252e-20,1.8865599048456934e-23,3.0049947205550904e-23,-4.3078076729187833e-20,1.3789930161877168e-31,5.4692751896008924e-31
1.2849042608440073e-08,0.0005377589567108198,0.0915567593028733,0.0,8.973964962774235e-05,0.4515403568672046,6.475510631288165e-39,0.4561564413128584,2.7422559004111584e-17,4.870052658410498e-24,2.173670463529347e-16,1.3583741697706944e-19,-2.0982098371574713e-31,4.542977681898754e-06,1.640322048329771e-14,4.872996135727255e-25,2.5973796339020214e-20,1.6430660089594313e-14,7.409938399080822e-11,1.677901420825411e-21,1.3100877901905461e-21,4.244978889296782e-20,1.9374374606494379e-19,-3.4202700176560504e-19,3.691921074672586e-32,5.268539605289696e-21,0.0007441709540540959,5.504973656540188e-14,4.638715232472713e-24,2.581931083945094e-28,7.877875680825996e-20,-1.4421361748396158e-23,2.8564681872127026e-29,2.5272858086710716e-20,1.9066440116168464e-23,3.0056608876246537e-23,-1.71590052569187e-20,1.3791473634162298e-31,5.469861391492706e-31
1.2857950994123397e-08,0.0005377589567108198,0.0915567593028733,0.0,8.96848572340929e-05,0.4515403582621229,6.480746610424333e-39,0.4561564125217491,2.7423949819865012e-17,4.8709300663409036e-24,2.1737817247000453e-16,-1.342356906168592e-19,-2.0993468666667165e-31,4.540187845186849e-06,1.6416174798670522e-14,4.870040973392198e-25,2.594200585411839e-20,1.6443630112260454e-14,7.408756430037005e-11,1.6783084173978042e-21,-2.492102694451103e-21,4.2424074856116564e-20,-1.0511863449591538e-18,1.1978008967129242e-18,3.6898397165643536e-32,-5.206369499328649e-21,0.0007441997451751685,5.506268889117905e-14,4.639542675904329e-24,2.5808110930174474e-28,7.878600083932999e-20,-1.44987233881635e-23,2.8535040758872274e-29,-8.860236849491272e-20,2.0349130063273436e-23,3.0063266221232004e-23,8.236439070630508e-20,1.3792140073445355e-31,5.470229761737229e-31
1.2865968541238389e-08,0.0005377589567108198,0.0915567593028733,0.0,8.963560732341697e-05,0.45154035951594373,6.485459222615625e-39,0.45615638664297825,2.7425200084109426e-17,4.8717285883586714e-24,2.173881922515211e-16,9.28204914768007e-20,-2.099079112579104e-31,4.53768020352778e-06,1.6427859088484603e-14,4.867429523235452e-25,2.5913447833528944e-20,1.6455303559134282e-14,7.407691649372603e-11,1.678623185122469e-21,4.135420059755748e-21,4.240096446808723e-20,3.120391724751705e-20,-1.3251627714319356e-19,3.6879710657628657e-32,3.6001096600122726e-21,0.0007442256239566566,5.507433922500549e-14,4.64028694593008e-24,2.5798055693398545e-28,7.879251306372728e-20,-1.3230278039544788e-23,2.85084209082148e-29,2.4463602341530183e-21,1.9774558144032182e-23,3.0069254138148755e-23,3.3695133584344712e-21,1.3792967429656323e-31,5.470599180088543e-31
1.287398608835338e-08,0.0005377589567108198,0.0915567593028733,0.0,8.958641721823939e-05,0.45154036076824616,6.490172052534664e-39,0.4561563607956285,2.7426448958348933e-17,4.8725210655069096e-24,2.17398206921992e-16,1.599932485083217e-19,-2.099271022581585e-31,4.535175598675247e-06,1.6439535288546638e-14,4.864762139734348e-25,2.588494029963212e-20,1.64669774097326e-14,7.406625915502382e-11,1.6790226120042181e-21,1.8233805538122876e-21,4.2377880554074855e-20,3.557291004919392e-19,-5.303885069025806e-19,3.686104933718904e-32,6.205436497312435e-21,0.0007442514713169888,5.508598316328109e-14,4.641030810412442e-24,2.5788009548298897e-28,7.879901828450552e-20,-1.2708206611708421e-23,2.8481845098051513e-29,4.2034814056925474e-20,1.9575474812207102e-23,3.007523856037835e-23,-3.265430154126782e-20,1.3794473227339592e-31,5.471097784583804e-31
1.2882003635468372e-08,0.0005377589567108198,0.0915567593028733,0.0,8.953728681326993e-05,0.45154036201903286,6.494885097061647e-39,0.4561563349796446,2.7427696445043072e-17,4.873307592358241e-24,2.174081799977093e-16,-2.2469271707302788e-20,-2.099921577896963e-31,4.53267402528364e-06,1.6451198629778496e-14,4.862132305841413e-25,2.5856483128406482e-20,1.6478651663558933e-14,7.405559230096596e-11,1.6794362504469386e-21,-1.4880640975548313e-21,4.235482304575238e-20,-4.900080649480924e-19,5.14583045329872e-19,3.6842395901502077e-32,-8.714558287189674e-22,0.0007442772873114845,5.509762071376992e-14,4.641774270190744e-24,2.5777963923899872e-28,7.88055165081864e-20,-1.2915312123540592e-23,2.8455297613088813e-29,-3.747846935853549e-20,2.045282444136582e-23,3.0081219492237197e-23,3.716431203045699e-20,1.3795513771494484e-31,5.471527119743579e-31
1.2890021182583363e-08,0.0005377589567108198,0.0915567593028733,0.0,8.94882160034739e-05,0.4515403632683065,6.499598356223068e-39,0.4561563091949714,2.742894254665295e-17,4.874094151108988e-24,2.174179922483102e-16,3.2692143618413304e-20,-2.0984153325789735e-31,4.530175478022331e-06,1.6462875000147902e-14,4.859578150952403e-25,2.5828076201709445e-20,1.6490326320054396e-14,7.404491593393911e-11,1.6797527215224085e-21,6.88587227897978e-21,4.233179464826568e-20,-2.3954618421574295e-19,2.038900996677126e-19,3.682375085929211e-32,1.2680054963529122e-21,0.0007443030719953333,5.510925188422204e-14,4.642517326001037e-24,2.5767933404405226e-28,7.881200774825275e-20,-1.3021219552902039e-23,2.842879542013145e-29,-3.613035897689562e-20,2.0645623923313687e-23,3.008719693803401e-23,3.874827235619057e-20,1.3796331571836706e-31,5.472032597852566e-31
