Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405)
7.260543756682171e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002680911412184115,0.4515126363643301,1.4849730602842263e-39,0.45427601738417445,1.8100533836582905e-17,-1.3994279520796136e-17,1.4569441396978395e-16,9.220544818234475e-21,2.9907064052736668e-31,5.998398333456126e-05,2.21361243731058e-14,2.1701479852676037e-22,1.604833321551846e-19,2.2150867221446065e-14,1.7799728748723094e-10,1.7439190018464775e-17,1.2481965099817069e-21,9.910170077767207e-20,6.294159779536723e-20,4.0497127001436325e-24,6.144425377754486e-32,3.4251759072951623e-22,0.0026245947788333737,1.0145198351190554e-13,3.504937290294138e-23,4.568027664981452e-26,1.9479651576192366e-19,4.6148226078746646e-24,-6.454500021868389e-25,-8.92821005891457e-26,-4.2632162095114785e-23,9.516643060577449e-23,-1.2497923643254682e-21
7.300489872652982e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0026713297752698046,0.45151274359038274,1.4974944134388824e-39,0.454271119339502,1.8138610404318095e-17,-1.3994234921144702e-17,1.459921276648222e-16,9.324042151777991e-21,2.990876855145518e-31,5.976953122852518e-05,2.2317205695415192e-14,2.795069287946193e-22,1.593363346686086e-19,2.233198547855104e-14,1.7832219921178315e-10,1.7438776076913266e-17,1.2509343299045113e-21,9.875881954007067e-20,6.325265746848037e-20,1.5549702887014179e-24,6.134974133833017e-32,3.4636123408893112e-22,0.002629492823180741,1.017945160141597e-13,3.5209682325484346e-23,4.554657311281408e-26,1.955705072055432e-19,4.648041425921549e-24,-6.410405425154183e-25,-1.9277756061600603e-26,-4.281281529751909e-23,9.54522315161225e-23,-1.2444304169975355e-21
7.340435988623793e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0026618172347994025,0.45151285004332514,1.5100412381370605e-39,0.4542662566161636,1.817688770544378e-17,-1.3994190645907628e-17,1.462877807499895e-16,9.428161485381557e-21,2.990846671355246e-31,5.9556625343073185e-05,2.249862320264927e-14,-5.544566715149331e-22,1.5862574254657746e-19,2.2513439661119232e-14,1.7864348796720427e-10,1.7438364143890913e-17,1.2541917521136936e-21,9.841833226993514e-20,6.356556034781733e-20,-5.029997912762548e-24,6.125505701015278e-32,3.5022797979219133e-22,0.0026343555461976705,1.0213582661416038e-13,3.5369389225943395e-23,4.541368742758214e-26,1.9634053531170334e-19,4.6810961218148975e-24,-6.366765225895495e-25,1.4837857792478463e-25,-4.2992693746557665e-23,9.573675328783885e-23,-1.2391347089291832e-21
7.3803821045946044e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002652373048553432,0.451512955731462,1.5226133583949788e-39,0.4542614288347449,1.821415968985092e-17,-1.3994146691414108e-17,1.4658139510966607e-16,9.530934249624914e-21,2.9908171805489045e-31,5.934524906889399e-05,2.26803744734941e-14,1.1313851287798508e-22,1.5716233081877762e-19,2.269522735067801e-14,1.7896118317748518e-10,1.743795420229194e-17,1.2532969087961508e-21,9.808021406452988e-20,6.386177298887036e-20,4.981417175919205e-24,6.116021172315457e-32,3.540446918834596e-22,0.002639183327298544,1.0247592410722115e-13,3.55284964153382e-23,4.528161201991206e-26,1.9710662642390483e-19,4.714129130612983e-24,-6.32357319700792e-25,-1.161561621747737e-25,-4.317178052335621e-23,9.602000625749283e-23,-1.2334751347878172e-21
7.420328220565416e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002642996484912366,0.4515130606629791,1.5352106000859786e-39,0.45425663562124996,1.8251148019179687e-17,-1.3994103054048696e-17,1.4687299225873218e-16,9.634542603969659e-21,2.9910378720686498e-31,5.913538603389659e-05,2.286245711281775e-14,7.214453545815292e-22,1.5578798624040313e-19,2.2877346154687512e-14,1.7927531397456034e-10,1.7437546235218985e-17,1.255562926343089e-21,9.774444036771007e-20,6.416528432480336e-20,5.2376318806936806e-24,6.106521606465544e-32,3.5789244186382824e-22,0.002643976540479162,1.0281481719435328e-13,3.5687006704917606e-23,4.5150339410456374e-26,1.9786880673610834e-19,4.747316190206623e-24,-6.280823217821156e-25,-1.1291635851884507e-25,-4.3350069360522936e-23,9.630200064159124e-23,-1.2280416813860175e-21
7.460274336536227e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0026336868226679616,0.45151316484594617,1.5478327909119558e-39,0.45425187660700506,1.8288965292632158e-17,-1.399405973025022e-17,1.471625927451203e-16,9.739836608001872e-21,2.991002437894819e-31,5.892702009894249e-05,2.3044868751021655e-14,-8.067981234874664e-22,1.5547003496227203e-19,2.3059793706171083e-14,1.795859092019181e-10,1.743714022589988e-17,1.2608122410154745e-21,9.741098696064554e-20,6.448117667055943e-20,-1.0256694942286252e-23,6.097008029249898e-32,3.6180281101600716e-22,0.002648735554413193,1.0315251448361e-13,3.584492290558483e-23,4.501986221324417e-26,1.9862710229354362e-19,4.780295327436384e-24,-6.23850927190198e-25,2.878030223772171e-25,-4.3527584700016736e-23,9.658274653839594e-23,-1.2229213140356387e-21
7.500220452507038e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0026244433508386174,0.45151326828831845,1.5604797603648448e-39,0.4542471514285645,1.8325599193314916e-17,-1.3994016716510795e-17,1.474502175574415e-16,9.84269778343607e-21,2.990841036873874e-31,5.8720135353756774e-05,2.3227607043492165e-14,-3.826444248426545e-22,1.5413447253183497e-19,2.3242567663352043e-14,1.798929974189311e-10,1.7436736157873275e-17,1.2584522988599105e-21,9.707982995532211e-20,6.476857437341941e-20,3.8658393886929005e-24,6.087481443926835e-32,3.6562279016841393e-22,0.002653460732546557,1.0348902449140684e-13,3.6002247827345315e-23,4.489017313416714e-26,1.9938153899042363e-19,4.8131554868460925e-24,-6.196625444929301e-25,-9.33151801425923e-26,-4.370430733719375e-23,9.686225392970768e-23,-1.2171435969217338e-21
7.54016656847785e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0026152653684886388,0.45151337099793853,1.5731513397190137e-39,0.45424245972761745,1.8361110147594878e-17,-1.3993974009374812e-17,1.4773588766090555e-16,9.945549748695946e-21,2.991236786108622e-31,5.851471611291075e-05,2.3410669670827603e-14,1.6033323138430883e-21,1.5211403644259966e-19,2.3425665709296986e-14,1.801966069043894e-10,1.7436334014911978e-17,1.2585607838151808e-21,9.675094579432436e-20,6.505705050461026e-20,1.5406148097218807e-23,6.077942826864917e-32,3.694424213199528e-22,0.002658152433189818,1.0382435564381868e-13,3.615898427877577e-23,4.4761264969470835e-26,2.001321425656208e-19,4.846378951183093e-24,-6.155165922619434e-25,-3.76794800789516e-25,-4.388021426300275e-23,9.714053268261694e-23,-1.2114646865935773e-21
7.58011268444866e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0026061521845513317,0.45151347298253874,1.5858473619815223e-39,0.4542378011508982,1.8398536703854407e-17,-1.3993931605437993e-17,1.4801962230579295e-16,1.0052715658975592e-20,2.991309082682124e-31,5.831074691177909e-05,2.3594054338251625e-14,-7.693080168880358e-22,1.5229317215784584e-19,2.3609085551565645e-14,1.804967656594923e-10,1.743593378076457e-17,1.2681400067479865e-21,9.642431124130721e-20,6.538428757640217e-20,-1.8009838431206767e-23,6.068393127538507e-32,3.734223176269295e-22,0.0026628110096086123,1.0415851627785401e-13,3.631513506651395e-23,4.463313060437075e-26,2.0087893860346429e-19,4.8793399730757724e-24,-6.114124988700309e-25,5.010176396654076e-25,-4.4055357927132887e-23,9.741759255122213e-23,-1.206728693121928e-21
7.620058800419472e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025971031176558208,0.4515135742497429,1.5985676618504026e-39,0.4542331753500977,1.8435252469317432e-17,-1.3993889501346415e-17,1.4830144140921836e-16,1.0156439087186565e-20,2.990730490815165e-31,5.8108212502694884e-05,2.377775877455867e-14,-1.9297286379312237e-21,1.5172995415848773e-19,2.3792824921866484e-14,1.807935014123726e-10,1.7435535439503335e-17,1.2650772510772215e-21,9.609990337073395e-20,6.566914152126279e-20,-6.788556622992674e-24,6.058833275185618e-32,3.7727431337315887e-22,0.0026674368101121814,1.0449151464270661e-13,3.6470702994768823e-23,4.450576301172485e-26,2.0162195253561844e-19,4.911804195393687e-24,-6.073497022933477e-25,1.7299075276243902e-25,-4.4229726487721617e-23,9.76934431783161e-23,-1.2009623961667705e-21
7.660004916390283e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025881174959575047,0.4515136748070683,1.6113120757604328e-39,0.4542285819817764,1.8468608753388807e-17,-1.399384769379562e-17,1.4858136610590385e-16,1.0256433140829172e-20,2.991308553564225e-31,5.7907097851254924e-05,2.3961780732767462e-14,2.9045298551766632e-21,1.482930977707173e-19,2.3976881575718194e-14,1.8108684162184305e-10,1.743513897562955e-17,1.2580858230153746e-21,9.577769957289178e-20,6.5921741250901e-20,3.926271051061688e-23,6.049264172439657e-32,3.8098775026383847e-22,0.0026720301781400393,1.0482335890098518e-13,3.6625690864849966e-23,4.437915525061653e-26,2.0236120963609644e-19,4.945051065907546e-24,-6.033276499182524e-25,-1.0079156498765285e-24,-4.4403237824153016e-23,9.796809409704191e-23,-1.19453347984444e-21
7.699951032361094e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025791946569720565,0.4515137746619274,1.624080441836421e-39,0.45422402070727946,1.8505027085735732e-17,-1.3993806179529665e-17,1.4885941432100003e-16,1.036588141023446e-20,2.9919754339402054e-31,5.7707388132477515e-05,2.4146117990093026e-14,8.17329725574321e-22,1.4847966098367302e-19,2.4161253292118086e-14,1.813768134791381e-10,1.7434744373400634e-17,1.2752762307218822e-21,9.545767754710923e-20,6.626844367738678e-20,-2.0544136339383142e-23,6.039686694593637e-32,3.850524230749687e-22,0.002676591452346832,1.0515405712992214e-13,3.6780101474715624e-23,4.4253300465000727e-26,2.030967350210433e-19,4.978322098235104e-24,-5.993457983526833e-25,5.976647430013228e-25,-4.4575982843468e-23,9.824155473251806e-23,-1.1904119105272283e-21
7.739897148331906e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002570333947412882,0.45151387382162966,1.636872599772113e-39,0.4542194911926541,1.8543690700853592e-17,-1.3993764955340292e-17,1.491356038490408e-16,1.0473943627497043e-20,2.990513705704862e-31,5.75090687271139e-05,2.4330768345716082e-14,-5.602947461611888e-21,1.505204438586127e-19,2.43459378732154e-14,1.8166344391253616e-10,1.7434351617240263e-17,1.277565775771003e-21,9.513981528126192e-20,6.658310277295077e-20,-4.8257612992861194e-23,6.030101702044352e-32,3.890655953307806e-22,0.002681120966685423,1.054836173225606e-13,3.6933937618538776e-23,4.4128191882462003e-26,2.0382855365467294e-19,5.010042549378004e-24,-5.954036132419479e-25,1.2455013483833362e-24,-4.4748023405143445e-23,9.851383440343399e-23,-1.185403641097715e-21
7.779843264302717e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025615347230319627,0.4515139722933838,1.6496883909329636e-39,0.4542149931085677,1.8574521126452767e-17,-1.399372401806599e-17,1.4940995715019243e-16,1.0567038965367851e-20,2.990781332330503e-31,5.731212521832778e-05,2.45157296215418e-14,3.1496039733153904e-21,1.4499039674074633e-19,2.4530933143989544e-14,1.8194675959259418e-10,1.7433960692508235e-17,1.2517910980662067e-21,9.482409106244292e-20,6.675563074867453e-20,8.099257695206891e-23,6.020510030504916e-32,3.925227146067984e-22,0.002685619050488254,1.0581204738892102e-13,3.7087202086291134e-23,4.400382281285746e-26,2.045566903410214e-19,5.04294534443153e-24,-5.915005690887634e-25,-2.1459931095547408e-24,-4.4919141459062745e-23,9.87849423236166e-23,-1.1771167387286384e-21
7.819789380273528e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002552796348463994,0.4515140700842985,1.6625276583920697e-39,0.4542105261302287,1.860684744182495e-17,-1.3993683364591204e-17,1.4968249184539072e-16,1.0675539953115505e-20,2.99342139480402e-31,5.7116543388100005e-05,2.4700999664254704e-14,7.299490990448989e-21,1.4233828492128913e-19,2.471623695193582e-14,1.8222678693173233e-10,1.7433571584106708e-17,1.2758452792736896e-21,9.451048348422929e-20,6.709945004096363e-20,2.075113200352243e-23,6.010912483385157e-32,3.9655217707106374e-22,0.002690086028547025,1.0613935515714831e-13,3.7239897663343524e-23,4.3880186647014023e-26,2.0528116971874347e-19,5.077486824323758e-24,-5.876361490774706e-25,-4.184266856287817e-25,-4.5089410680209857e-23,9.905488760356883e-23,-1.1731676910126092e-21
7.85973549624434e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025441181970737195,0.4515141672013855,1.675390246632675e-39,0.4542060899373081,1.865081244435663e-17,-1.3993642991845518e-17,1.4995322061258314e-16,1.0798529831254025e-20,2.990810457987102e-31,5.692230921350273e-05,2.4886576341188687e-14,-1.1360673109778007e-20,1.506310165475913e-19,2.4901847166756223e-14,1.8250355208744837e-10,1.7433184276319405e-17,1.3063519211148176e-21,9.419897140501771e-20,6.754992259465076e-20,-1.6333085686056892e-22,6.001309858544889e-32,4.011199222596178e-22,0.0026945222211907254,1.0646554837463856e-13,3.739202713008241e-23,4.375727685564958e-26,2.0600201627931318e-19,5.1082597979870394e-24,-5.838098449023457e-25,4.293776919288723e-24,-4.525916642590515e-23,9.932367925197984e-23,-1.1714682756892155e-21
7.89968161221515e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002535499650806429,0.45151426365156005,1.6882760015395484e-39,0.4542016842138629,1.8680883998229592e-17,-1.3993602896802772e-17,1.5022216472994805e-16,1.089135536148373e-20,2.9856492110985046e-31,5.67294088637965e-05,2.5072457539389488e-14,-1.6506560373161478e-21,1.4422278329021465e-19,2.5087761680052758e-14,1.8277708097081374e-10,1.74327987546359e-17,1.2723450546244205e-21,9.38895339578825e-20,6.767289448273628e-20,1.1488012445196127e-23,5.991702757056749e-32,4.0456700070215847e-22,0.002698927944362066,1.06790634709146e-13,3.75435932615539e-23,4.3635086985287426e-26,2.0671925434040757e-19,5.1372033747968336e-24,-5.8002115660051135e-25,-3.130571467964781e-25,-4.5428138658682254e-23,9.959132617720763e-23,-1.1619819005432253e-21
7.939627728185962e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025269401000415307,0.451514359441643,1.7011847707663603e-39,0.4541973086482622,1.870028674219603e-17,-1.3993563076480265e-17,1.5048934740745096e-16,1.0980934418422093e-20,2.9881875464812624e-31,5.6537828697289004e-05,2.525864117116842e-14,2.599148495785257e-20,1.3032926215926817e-19,2.5273978405028287e-14,1.8304739924700482e-10,1.7432415005452758e-17,1.2653924370319447e-21,9.358215058096082e-20,6.781669982575808e-20,1.6759201848991272e-22,5.982092104609999e-32,4.078934633153059e-22,0.002703303509692334,1.0711462174987212e-13,3.7694598827057615e-23,4.351361066618033e-26,2.0743290805676562e-19,5.1715894242193375e-24,-5.76269592385445e-25,-4.092233441601017e-24,-4.5595959321404787e-23,9.985783718873683e-23,-1.1534891527495962e-21
7.979573844156773e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025184389434490585,0.4515144545783627,1.714116403563561e-39,0.45419296293311245,1.8753175091825774e-17,-1.3993523527938133e-17,1.507547791450898e-16,1.1124611792570158e-20,2.987382269798841e-31,5.634755525725449e-05,2.5445125171719695e-14,-1.3506244949820478e-20,1.4987025880037977e-19,2.5460495276195534e-14,1.8331453233267133e-10,1.7432033013405454e-17,1.3292247356836044e-21,9.327680097590316e-20,6.848352665694348e-20,-2.5957555267384436e-22,5.972478743121027e-32,4.132297735836837e-22,0.002707649224574739,1.0743751700853594e-13,3.784504658991541e-23,4.3392841599069083e-26,2.0814300144457996e-19,5.203572674585341e-24,-5.725546684920453e-25,6.862266671608398e-24,-4.576328673360839e-23,1.0012322099860883e-22,-1.1569842742596908e-21
8.019519960127584e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0025099955878491276,0.4515145490683563,1.727070750549359e-39,0.45418864676518683,1.8800749784640624e-17,-1.399348424827843e-17,1.5101847898156382e-16,1.122807650703888e-20,2.976992373801169e-31,5.615857526920177e-05,2.56319074895866e-14,-3.708840094610353e-20,1.5859178699991973e-19,2.5647310249085167e-14,1.835785054072994e-10,1.7431652764574936e-17,1.276767330202229e-21,9.297346507040516e-20,6.866913259439865e-20,-1.631558678824321e-22,5.962863355705826e-32,4.170721012576131e-22,0.0027119653922362407,1.0775932792042507e-13,3.7994939307041573e-23,4.3272773564307306e-26,2.088495583876652e-19,5.228698174520091e-24,-5.688759090106243e-25,3.812266956874923e-24,-4.5930077647917e-23,1.0038748622282517e-22,-1.148516818015652e-21
8.055471464501314e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002502445503853377,0.4515146335618128,1.73874896123543e-39,0.4541847872296148,1.88138481689964e-17,-1.39934491241172e-17,1.5125434649755984e-16,1.1311495727976632e-20,2.969275345994838e-31,5.5989588355237545e-05,2.580026496338845e-14,1.2117901296282559e-21,1.364516573396109e-19,2.5815696928615222e-14,1.838133999854864e-10,1.743131201961771e-17,1.27848635430154e-21,9.270216814181932e-20,6.874777215951223e-20,2.1399732249488636e-23,5.954208065742961e-32,4.2016985669796442e-22,0.0027158249275731567,1.0804803670912507e-13,3.8129370461590984e-23,4.3165306626997154e-26,2.094824555494144e-19,5.252471688198226e-24,-5.655955589325996e-25,-5.16530936957753e-25,-4.607935961791183e-23,1.006243755787089e-22,-1.139805514700529e-21
8.091422968875043e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002494941343447864,0.4515147175414375,1.7504453440534978e-39,0.454180951169671,1.8843633885651015e-17,-1.3993414213381677e-17,1.5148883989083968e-16,1.1418390339751558e-20,2.9674352065860127e-31,5.5821629105083884e-05,2.5968860973123782e-14,1.490656225234073e-21,1.3547262325193753e-19,2.5984321969921227e-14,1.8404577318066018e-10,1.7430972665223047e-17,1.3069384210779019e-21,9.243247207225452e-20,6.910635721074495e-20,-1.0064262527009456e-22,5.945552230844768e-32,4.241397652248507e-22,0.002719660987284436,1.0833587845321817e-13,3.826335625699194e-23,4.305839811400963e-26,2.101125245236899e-19,5.280428301271712e-24,-5.6234378661719135e-25,2.7690297215287466e-24,-4.62277848875804e-23,1.0086037193109365e-22,-1.1375177097229112e-21
8.127374473248773e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0024874826905961216,0.4515148010118856,1.7621597935511567e-39,0.4541771383726821,1.8905740763729798e-17,-1.3993379514043547e-17,1.5172197685099562e-16,1.150346291745058e-20,2.9693863487854058e-31,5.565468820836477e-05,2.6137694067079176e-14,-6.187061699659756e-20,1.6564121094114442e-19,2.6153183925132855e-14,1.8427564286227436e-10,1.743063469246848e-17,1.203618857907232e-21,9.21643627617849e-20,6.92691201630659e-20,-4.2276629413810664e-24,5.936896658877839e-32,4.272989412692712e-22,0.0027234737840433035,1.0862285841830685e-13,3.8396898688622763e-23,4.2952043641703845e-26,2.1073978238884323e-19,5.3110446023318286e-24,-5.591202608628271e-25,-1.0896990449333738e-24,-4.637527871725497e-23,1.0109548136694727e-22,-1.129194348640792e-21
8.163325977622503e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002480069134275144,0.45151488397775563,1.773892205284304e-39,0.45417334862853753,1.8904415456872167e-17,-1.3993345024100113e-17,1.5195376986899566e-16,1.1548741974659373e-20,2.9807712662775767e-31,5.548875646737986e-05,2.6306762808043768e-14,1.1649014439568212e-21,1.3267536027756643e-19,2.632228135947609e-14,1.8450302674725618e-10,1.743029809278053e-17,1.1816981684365003e-21,9.189782633603788e-20,6.909520201317571e-20,4.710570215283559e-22,5.928241309010627e-32,4.289797084055735e-22,0.0027272635279601922,1.0890898182236716e-13,3.85299997469882e-23,4.284623886764085e-26,2.1136424609771663e-19,5.348237828242451e-24,-5.5592465525643335e-25,-1.272432733342983e-23,-4.652162291303045e-23,1.013297099135851e-22,-1.1151163683590002e-21
8.19568233155886e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0024734351553898307,0.4515149582193811,1.784466647794688e-39,0.4541699573973681,1.892413173377938e-17,-1.3993314160548784e-17,1.52161233537815e-16,1.1668761123915847e-20,2.9915691527567818e-31,5.5340273215902886e-05,2.645912498219966e-14,1.2445443308428109e-20,1.2740450584271723e-19,2.6474669209632372e-14,1.8470556140628927e-10,1.7429996317878268e-17,1.2947213609931806e-21,9.165927702330868e-20,6.974709552862429e-20,3.2237075759707923e-24,5.920452158643663e-32,4.334373452773507e-22,0.0027306547589270704,1.0916576480107364e-13,3.864941496639985e-23,4.275148102363968e-26,2.1192388837558602e-19,5.381973343686026e-24,-5.530722159467022e-25,1.0892775264989403e-25,-4.665305952340665e-23,1.0153976737938857e-22,-1.1217268541649539e-21
8.228038685495218e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0024668370830382945,0.45151503205925425,1.7950554802041114e-39,0.45416658452121883,1.8961012920187634e-17,-1.399328346358113e-17,1.5236761306892681e-16,1.1757481986050139e-20,2.99448274962935e-31,5.5192593469280686e-05,2.661167584866684e-14,-1.1453748978094764e-20,1.4001321794515838e-19,2.6627245618379635e-14,1.849061095014981e-10,1.7429695638245218e-17,1.2858446236983979e-21,9.14219806742126e-20,7.002123476990778e-20,-5.367771255706267e-23,5.912663819360662e-32,4.367321856991758e-22,0.002734027634875651,1.094218618917773e-13,3.876847572546263e-23,4.265716185953384e-26,2.124812932633392e-19,5.410026164164752e-24,-5.50241899994052e-25,1.2387424122000087e-24,-4.678428924250007e-23,1.0174912047078862e-22,-1.1182229603599366e-21
8.260395039431575e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002460274627704385,0.4515151055006143,1.8056586274671487e-39,0.4541632298520924,1.8979043626970417e-17,-1.3993252931789056e-17,1.5257292200624153e-16,1.1831853812216335e-20,2.9927783189096045e-31,5.5045710748649204e-05,2.676441438787144e-14,3.746207125105103e-21,1.3223907676000637e-19,2.6780009566358164e-14,1.8510468364417606e-10,1.742939604681793e-17,1.2789271108719026e-21,9.118592750190977e-20,7.011409418212885e-20,8.544213180569198e-23,5.904876448344966e-32,4.39493928361716e-22,0.0027373823038033705,1.0967727680168894e-13,3.8887183464446803e-23,4.25632783084393e-26,2.1303647287857098e-19,5.434763432692091e-24,-5.4743347906484435e-25,-2.162682599657287e-24,-4.69151700210331e-23,1.0195777346076474e-22,-1.110916602660523e-21
8.292751393367933e-09,0.0027149456784039327,0.0915567593028733,0.0,0.0024537475029782047,0.45151517854666584,1.816276014806807e-39,0.45415989324357925,1.899142499732712e-17,-1.399322256378048e-17,1.5277715673156123e-16,1.203390936655354e-20,2.972633345884777e-31,5.489961864486682e-05,2.6917339594809683e-14,2.984936333161488e-20,1.1907795033733734e-19,2.6932960042418097e-14,1.853012963442378e-10,1.7429097532993774e-17,1.5315046899850384e-21,9.095110785012991e-20,7.136684777628237e-20,-1.0750941198992349e-21,5.897089992354939e-32,4.469993581146172e-22,0.0027407189121197943,1.0993201320817051e-13,3.9005539620036585e-23,4.246982732565177e-26,2.1358943922584816e-19,5.446527956340064e-24,-5.446467277696262e-25,2.961624562707737e-23,-4.704671555173248e-23,1.0216573058501687e-22,-1.1323080624096496e-21
8.32510774730429e-09,0.0027149456784039327,0.0915567593028733,0.0,0.002447255425514282,0.4515152512005795,1.8269075683948846e-39,0.45415657455083625,1.9036319689503488e-17,-1.3993192358178835e-17,1.5298033779088115e-16,1.2071122938053784e-20,2.9469126589668986e-31,5.4754310817248713e-05,2.707045045054864e-14,-9.448143178527216e-21,1.3867209465172678e-19,2.7086096043527648e-14,1.854959600273248e-10,1.742880009144115e-17,1.3388333120381504e-21,9.071751199892174e-20,7.090128772840063e-20,-3.3883920639684257e-22,5.889305493851958e-32,4.483806038777567e-22,0.002744037604667985,1.1018607475905449e-13,3.912354562526083e-23,4.2376805898748344e-26,2.1414020429102559e-19,5.454476932234181e-24,-5.418814236079503e-25,8.831079933336707e-24,-4.7177414871422635e-23,1.0237299604239184e-22,-1.1095044552419678e-21
