Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51)
0.0002698207405363547,0.0005394621125486658,0.0915567593028733,0.0,2.9239601022351885e-05,0.45154191504501806,1.6053279419126865e-32,0.4561221268811149,4.588412914739481e-14,4.1291048912817184e-17,3.568109274593099e-14,3.1475661670908205e-15,5.370637007735826e-26,1.4263665409971058e-06,2.2318154275355962e-10,1.3391073214169005e-21,2.8002300761008265e-19,2.2322396020488138e-10,1.7765343143920312e-11,1.684846069553248e-16,3.0061039377388617e-22,1.4487429935441453e-20,1.3268009875707078e-18,2.854280707801217e-23,1.985015307101715e-30,1.0827183513157831e-16,0.0007784852188845843,1.2772386826540042e-10,2.1474174105172364e-20,4.016086200480153e-25,5.994726393006225e-17
0.0002722050862062249,0.0005394621125486658,0.0915567593028733,0.0,2.9239601006396145e-05,0.4515419150438894,1.6336303756579276e-32,0.4561221268816699,4.6470737231480185e-14,4.1682644321006993e-17,3.599423633692736e-14,3.178166496852982e-15,5.425433777262127e-26,1.426366540216973e-06,2.2347416342275708e-10,1.3232203863470727e-21,2.831152840446345e-19,2.235171354712675e-10,1.77653431346026e-11,1.6860785085778236e-16,3.0061039234349724e-22,1.448742980986748e-20,1.3291510517304572e-18,2.8593672340336705e-23,2.002436330949784e-30,1.0916783799076088e-16,0.0007784852180359977,1.2885197936517665e-10,2.1502377592314497e-20,4.0212176425230207e-25,6.048168408660887e-17
0.0002745894318760951,0.0005394621125486658,0.0915567593028733,0.0,2.9239600990621275e-05,0.45154191504276064,1.6621801113724605e-32,0.4561221268822251,4.7058528703199677e-14,4.2073221364513284e-17,3.630737987705876e-14,3.2087094909820617e-15,5.480016973283369e-26,1.4263665394456487e-06,2.2375706854689212e-10,1.3348336124556929e-21,2.8659107667566624e-19,2.2380059681224607e-10,1.7765343125383472e-11,1.6836394078088626e-16,3.0061039095696183e-22,1.448742968827666e-20,1.326495200992995e-18,2.853712262370321e-23,2.019857286005947e-30,1.1005876614144297e-16,0.0007784852171970311,1.2998009044950407e-10,2.152964659860924e-20,4.025648909380936e-25,6.101610415567663e-17
0.0002769737775459653,0.0005394621125486658,0.0915567593028733,0.0,2.9239600975021313e-05,0.45154191504163194,1.6909771490161474e-32,0.45612212688278037,4.7646896960963434e-14,4.2463041212012586e-17,3.662052336641094e-14,3.2392083654338726e-15,5.534441009856368e-26,1.4263665386828608e-06,2.2403056923295478e-10,1.3432240100517733e-21,2.900265730198053e-19,2.2407465414547253e-10,1.776534311625962e-11,1.6831440007709564e-16,3.0061038961290437e-22,1.4487429570553306e-20,1.3254138368287484e-18,2.851436183213411e-23,2.0372782396916767e-30,1.1094516672850631e-16,0.0007784852163673772,1.3110820151838963e-10,2.155601093826535e-20,4.0302051664848364e-25,6.155052413741604e-17
0.0002793581232158355,0.0005394621125486658,0.0915567593028733,0.0,2.923960095959063e-05,0.45154191504050323,1.7200214885489193e-32,0.45612212688333575,4.8235681426025145e-14,4.285309819353548e-17,3.693366680506683e-14,3.269735486426676e-15,5.588961634222473e-26,1.4263665379283334e-06,2.2429496699629985e-10,1.345906102142918e-21,2.933859456214772e-19,2.2433960868885144e-10,1.7765343107227924e-11,1.6851789339097797e-16,3.0061038830996832e-22,1.4487429456574934e-20,1.3275530801261307e-18,2.8560726771105436e-23,2.0546991958316383e-30,1.118299625717923e-16,0.0007784852155467369,1.3223631257183993e-10,2.1581499588490622e-20,4.0349771626906194e-25,6.208494403197216e-17
0.0002817424688857057,0.0005394621125486658,0.0915567593028733,0.0,2.9239600944323847e-05,0.4515419150393745,1.749313129930771e-32,0.45612212688389114,4.882523052966873e-14,4.324369260957419e-17,3.724681019310652e-14,3.300317575438499e-15,5.643666793575676e-26,1.4263665371818009e-06,2.2455055391440574e-10,1.3485241673040267e-21,2.9674867241798193e-19,2.2459575324004957e-10,1.7765343098285452e-11,1.6857932905949027e-16,3.0061038704677133e-22,1.4487429346213012e-20,1.3282251393632164e-18,2.8575602151289746e-23,2.0721201410248613e-30,1.1271423319121675e-16,0.0007784852147348214,1.3336442360986118e-10,2.160614071639266e-20,4.0393929345328894e-25,6.261936383948504e-17
0.00028412681455557587,0.0005394621125486658,0.0915567593028733,0.0,2.923960092921567e-05,0.4515419150382458,1.77885207312176e-32,0.4561221268844467,4.941588522687066e-14,4.363354378642449e-17,3.7559953530607335e-14,3.3308613294705663e-15,5.698227856186702e-26,1.4263665364430069e-06,2.2479761335905907e-10,1.3492878008561515e-21,3.0009228299981247e-19,2.2484337187542743e-10,1.7765343089429308e-11,1.6823578199017238e-16,3.0061038582197533e-22,1.4487429239345374e-20,1.3253804723079955e-18,2.8514953363950833e-23,2.089541079236903e-30,1.135942296865025e-16,0.0007784852139313494,1.3449253463246e-10,2.1629961650109363e-20,4.043073359650411e-25,6.31537835600902e-17
0.00028651116022544606,0.0005394621125486658,0.0915567593028733,0.0,2.9239600914260933e-05,0.4515419150371171,1.8086383180820037e-32,0.4561221268850022,5.0006864073705656e-14,4.4022902490033556e-17,3.78730968176443e-14,3.3613788474592337e-15,5.752694949982414e-26,1.4263665357116987e-06,2.2503642132538667e-10,1.3444910049606792e-21,3.0336102634588577e-19,2.2508273904874965e-10,1.7765343080656592e-11,1.682271039078968e-16,3.0061038463447354e-22,1.4487429135874674e-20,1.3260086280498032e-18,2.852883437547727e-23,2.106961999378422e-30,1.1447044419217077e-16,0.0007784852131360484,1.3562064563964207e-10,2.1652988792246186e-20,4.0471033965769864e-25,6.368820319391835e-17
0.00028889550589531626,0.0005394621125486658,0.0915567593028733,0.0,2.9239600899454814e-05,0.4515419150359884,1.8386718647716767e-32,0.4561221268855579,5.0598533032017036e-14,4.441148507673005e-17,3.818624005429018e-14,3.3918532313915525e-15,5.807003985859022e-26,1.4263665349876376e-06,2.25267244373326e-10,1.3529580138325937e-21,3.0681613555395536e-19,2.253141220736285e-10,1.7765343071964795e-11,1.6818836591650715e-16,3.006103834830425e-22,1.4487429035683465e-20,1.3255695575909202e-18,2.8519870071328964e-23,2.1243829057266357e-30,1.1534221701307604e-16,0.0007784852123486542,1.3674875663141348e-10,2.1675247858347544e-20,4.0509546942776465e-25,6.422262274109608e-17
0.00029127985156518645,0.0005394621125486658,0.0915567593028733,0.0,2.923960088479236e-05,0.4515419150348597,1.868952713151012e-32,0.45612212688611364,5.119093757617609e-14,4.479922749829591e-17,3.8499383240615296e-14,3.422279547520476e-15,5.861137472072662e-26,1.4263665342705865e-06,2.2549034130572275e-10,1.3523474880128377e-21,3.10150545691299e-19,2.2553777986365806e-10,1.7765343063351098e-11,1.680590393001011e-16,3.006103823664383e-22,1.4487428938664154e-20,1.324190675978107e-18,2.8490707595677707e-23,2.1418037955299454e-30,1.1620936787654432e-16,0.00077848521156891,1.378768676077798e-10,2.1696763755921468e-20,4.0545432430793717e-25,6.475704220174575e-17
0.00029366419723505664,0.0005394621125486658,0.0915567593028733,0.0,2.9239600870268915e-05,0.451541915033731,1.8994808631802961e-32,0.4561221268866694,5.178332465343347e-14,4.51876231164978e-17,3.8812526376687886e-14,3.4527636029491934e-15,5.915471059970614e-26,1.4263665335603179e-06,2.257059638522805e-10,1.3493155851903546e-21,3.1345146558298925e-19,2.257539626620672e-10,1.776534305481295e-11,1.6845505068935605e-16,3.0061038128366887e-22,1.448742884472671e-20,1.3274599364716213e-18,2.8561337987313716e-23,2.1592246717494335e-30,1.1707615813772866e-16,0.0007784852107965677,1.3900497856874626e-10,2.1717560558497477e-20,4.058772638214176e-25,6.529146157598536e-17
0.00029604854290492683,0.0005394621125486658,0.0915567593028733,0.0,2.923960085588005e-05,0.45154191503260227,1.9302563148198683e-32,0.45612212688722537,5.237665781307443e-14,4.557639970827464e-17,3.912566946257367e-14,3.4832923710296096e-15,5.969952909799663e-26,1.4263665328566116e-06,2.2591435435779518e-10,1.358829836327632e-21,3.169306146346188e-19,2.2596291476031524e-10,1.7765343046347984e-11,1.684152399675855e-16,3.0061038023348735e-22,1.4487428753750772e-20,1.327684450095213e-18,2.8566587170736426e-23,2.1766455572441396e-30,1.1794206620597936e-16,0.0007784852100313861,1.401330895143183e-10,2.1737661766788173e-20,4.0622435298827086e-25,6.582588086392872e-17
0.000298432888574797,0.0005394621125486658,0.0915567593028733,0.0,2.923960084162127e-05,0.45154191503147356,1.9612790680301205e-32,0.4561221268877813,5.2970978517322765e-14,4.596416461651913e-17,3.94388124983361e-14,3.5137630883595097e-15,6.024221453338123e-26,1.4263665321592544e-06,2.2611574862403396e-10,1.356101557671268e-21,3.202466185833324e-19,2.2616487206100922e-10,1.7765343037953693e-11,1.6798930114854132e-16,3.006103792147693e-22,1.448742866564051e-20,1.3240215741657956e-18,2.848837396306385e-23,2.1940664187215285e-30,1.18802963361592e-16,0.0007784852092731322,1.4126120044450107e-10,2.1757090074659857e-20,4.0650324658678204e-25,6.636030006568573e-17
0.0003008172342446672,0.0005394621125486658,0.0915567593028733,0.0,2.923960082748837e-05,0.45154191503034485,1.9925491227714907e-32,0.4561221268883373,5.3565606747323606e-14,4.6350482861882314e-17,3.9751955484036616e-14,3.544137262957038e-15,6.078148123899768e-26,1.4263665314680368e-06,2.26310375906879e-10,1.3562977375957829e-21,3.2360459041901386e-19,2.263600624783397e-10,1.776534302962779e-11,1.678730516364042e-16,3.0061037822666312e-22,1.4487428580316736e-20,1.3229966703869567e-18,2.8466794588979107e-23,2.2114872626096737e-30,1.196573156747465e-16,0.0007784852085215792,1.423893113592996e-10,2.177586740759921e-20,4.068159319553691e-25,6.689471918136264e-17
0.0003032015799145374,0.0005394621125486658,0.0915567593028733,0.0,2.923960081347725e-05,0.45154191502921603,2.024066479004468e-32,0.45612212688889336,5.4159999899850006e-14,4.6737432573962824e-17,4.006509841973518e-14,3.574566476203309e-15,6.132266605573227e-26,1.4263665307827581e-06,2.264984582536213e-10,1.3616036630759401e-21,3.270317386220129e-19,2.265487069913998e-10,1.776534302136805e-11,1.684287155350625e-16,3.006103772682475e-22,1.4487428497696174e-20,1.3277063025403753e-18,2.856836131388061e-23,2.2289080972065778e-30,1.2051123579809478e-16,0.0007784852077765072,1.4351742225871838e-10,2.1794015023881163e-20,4.0721567385433505e-25,6.742913821106208e-17
0.0003055859255844076,0.0005394621125486658,0.0915567593028733,0.0,2.923960079958383e-05,0.45154191502808727,2.055831136689587e-32,0.4561221268894495,5.4755184090014685e-14,4.7125097902112715e-17,4.0378241305489334e-14,3.605065477031203e-15,6.186619576996971e-26,1.4263665301032255e-06,2.2668020926149797e-10,1.3542025921534611e-21,3.3028844216250503e-19,2.267310212659127e-10,1.776534301317221e-11,1.68607469243572e-16,3.0061037633829526e-22,1.4487428417668428e-20,1.3290530860351717e-18,2.8597737908645637e-23,2.2463289348099365e-30,1.2136532901595915e-16,0.0007784852070377045,1.4464553314276224e-10,2.1811553670402412e-20,4.0754968855952083e-25,6.796355715488286e-17
0.0003079702712542778,0.0005394621125486658,0.0915567593028733,0.0,2.9239600785804368e-05,0.4515419150269585,2.087843095787426e-32,0.45612212689000575,5.535143136692314e-14,4.7512480044394446e-17,4.069138414135475e-14,3.635560972807718e-15,6.240950566658405e-26,1.4263665294292475e-06,2.2685583659068454e-10,1.3615586949277565e-21,3.3375406571481474e-19,2.269072135232414e-10,1.7765343005038267e-11,1.6819908868040947e-16,3.0061037543590285e-22,1.448742834014357e-20,1.3260337222342031e-18,2.8533298299308275e-23,2.2637497516554817e-30,1.2221664325489599e-16,0.0007784852063049652,1.4577364401143555e-10,2.1828503378050187e-20,4.077876309518061e-25,6.84979760129209e-17
0.000310354616924148,0.0005394621125486658,0.0915567593028733,0.0,2.9239600772135035e-05,0.45154191502582974,2.120102356258608e-32,0.45612212689056203,5.594798930137836e-14,4.789890425885719e-17,4.10045269273853e-14,3.66599738130622e-15,6.295070357887558e-26,1.426366528760644e-06,2.2702554242088854e-10,1.3619471650818145e-21,3.371256872404245e-19,2.2707748445323614e-10,1.77653429969641e-11,1.6799340226802983e-16,3.006103745602571e-22,1.448742826505561e-20,1.3244449152844917e-18,2.84996060678831e-23,2.2811705578379892e-30,1.2306294319052322e-16,0.0007784852055780895,1.4690175486474278e-10,2.184488345334044e-20,4.0804516991462194e-25,6.903239478526868e-17
0.0003127389625940182,0.0005394621125486658,0.0915567593028733,0.0,2.9239600758572215e-05,0.451541915024701,2.152608918063796e-32,0.45612212689111836,5.6544611518965463e-14,4.828492082183097e-17,4.131766966363312e-14,3.696413931780654e-15,6.349117884534352e-26,1.4263665280972363e-06,2.2718952210061604e-10,1.3628604632407775e-21,3.405048588354794e-19,2.2724202892690046e-10,1.7765342988947746e-11,1.6817836186788053e-16,3.0061037371053556e-22,1.4487428192328372e-20,1.3260440155081832e-18,2.853437267266419e-23,2.2985913529665478e-30,1.239058221911001e-16,0.000778485204856884,1.4802986570268794e-10,2.1860712642917852e-20,4.083500790574228e-25,6.956681347201524e-17
0.00031512330826388837,0.0005394621125486658,0.0915567593028733,0.0,2.9239600745112404e-05,0.4515419150235722,2.1853627811636964e-32,0.45612212689167475,5.714134836575226e-14,4.8672100804132594e-17,4.1630812350148876e-14,3.726928916667196e-15,6.403505305428563e-26,1.4263665274388533e-06,2.2734796453541107e-10,1.3648636109767101e-21,3.438996866859921e-19,2.2740103596489483e-10,1.7765342980987296e-11,1.6856584769995354e-16,3.0061037288584977e-22,1.4487428121880277e-20,1.3292274166376123e-18,2.8603165341977565e-23,2.3160121382400703e-30,1.2475005069789839e-16,0.0007784852041411619,1.4915797652527497e-10,2.187600913056234e-20,4.08675208581478e-25,7.01012320732464e-17
0.00031750765393375856,0.0005394621125486658,0.0915567593028733,0.0,2.923960073175221e-05,0.45154191502244345,2.2183639455190512e-32,0.4561221268922312,5.773894472372455e-14,4.905970917110314e-17,4.194395498698106e-14,3.757492898635823e-15,6.458054342823426e-26,1.4263665267853305e-06,2.2750105196373346e-10,1.3608445173296155e-21,3.472167159160644e-19,2.2755468930954367e-10,1.7765342973080865e-11,1.6845478198425184e-16,3.0061037208521422e-22,1.448742805362127e-20,1.328421778341643e-18,2.858630961583908e-23,2.3334329318426384e-30,1.2559364559445133e-16,0.0007784852034307421,1.5028608733250797e-10,2.189079059219323e-20,4.089184982563478e-25,7.063565058904527e-17
0.00031989199960362876,0.0005394621125486658,0.0915567593028733,0.0,2.9239600718488274e-05,0.4515419150213147,2.251612411090643e-32,0.4561221268927877,5.83368252579007e-14,4.944729379114043e-17,4.22570975741768e-14,3.788067960338128e-15,6.512636778048103e-26,1.4263665261365037e-06,2.2764896214477506e-10,1.3649880268859081e-21,3.506471463118334e-19,2.2770316558345977e-10,1.776534296522671e-11,1.6844188617956634e-16,3.0061037130798803e-22,1.4487427987491193e-20,1.3282660524179372e-18,2.858337794641276e-23,2.3508536971967982e-30,1.2643507503999603e-16,0.0007784852027254489,1.5141419812439067e-10,2.1905074019024172e-20,4.0916737891929665e-25,7.117006901949199e-17
0.00032227634527349895,0.0005394621125486658,0.0915567593028733,0.0,2.9239600705317485e-05,0.4515419150201859,2.28510817783929e-32,0.45612212689334414,5.893478279992295e-14,4.983517115080644e-17,4.257024011178182e-14,3.818675933718814e-15,6.56733084706118e-26,1.4263665254922198e-06,2.2779186683669216e-10,1.3681994897686787e-21,3.540655904336581e-19,2.278466361433204e-10,1.776534295742305e-11,1.686963766783665e-16,3.0061037055340403e-22,1.448742792342317e-20,1.3305948063561329e-18,2.8633801875574006e-23,2.3682744639722565e-30,1.2727521779664406e-16,0.0007784852020251124,1.5254230890092667e-10,2.191887589561604e-20,4.0944684879831495e-25,7.170448736466394e-17
0.00032466069094336914,0.0005394621125486658,0.0915567593028733,0.0,2.9239600692236714e-05,0.45154191501905716,2.3188512457258464e-32,0.4561221268939007,5.953324857851043e-14,5.02234582464448e-17,4.28833825998402e-14,3.8493292615686325e-15,6.622175916364543e-26,1.426366524852328e-06,2.27929931688373e-10,1.3694875142924403e-21,3.5746035591250623e-19,2.2798526751322025e-10,1.776534294966821e-11,1.687652534106436e-16,3.006103698206204e-22,1.4487427861339363e-20,1.3313918916439684e-18,2.865134010153289e-23,2.3856952257534766e-30,1.281145837411063e-16,0.0007784852013295682,1.5367041966211966e-10,2.1932212241532754e-20,4.09691042585919e-25,7.223890562463583e-17
0.00032704503661323933,0.0005394621125486658,0.0915567593028733,0.0,2.9239600679242965e-05,0.4515419150179284,2.352841614711199e-32,0.4561221268944573,6.013269533430811e-14,5.061071440922514e-17,4.319652503839424e-14,3.879923719574156e-15,6.676804683631176e-26,1.4263665242166817e-06,2.2806331699657719e-10,1.3713026631410432e-21,3.608677203179006e-19,2.2811922094807807e-10,1.776534294196057e-11,1.6827649155250006e-16,3.006103691088443e-22,1.4487427801165816e-20,1.3275316359608791e-18,2.85688541014765e-23,2.4031159736514824e-30,1.2894899248122986e-16,0.0007784852006386576,1.5479853040797296e-10,2.1945098569456043e-20,4.098459099752913e-25,7.277332379947952e-17
0.0003294293822831095,0.0005394621125486658,0.0915567593028733,0.0,2.9239600666333366e-05,0.45154191501679963,2.387079284756269e-32,0.45612212689501397,6.073232632231045e-14,5.0996281421084524e-17,4.3509667427484954e-14,3.910404093111518e-15,6.731030100731052e-26,1.4263665235851405e-06,2.2819217917458786e-10,1.3683621832643566e-21,3.642108972584309e-19,2.2824865127953255e-10,1.776534293429853e-11,1.6806635463028757e-16,3.00610368417524e-22,1.4487427742856304e-20,1.3256650943458283e-18,2.8529202533950026e-23,2.4205367045384528e-30,1.2977623863843966e-16,0.0007784851999522257,1.5592664113849006e-10,2.1957549774344792e-20,4.1003382273765607e-25,7.330774188926437e-17
0.0003318137279529797,0.0005394621125486658,0.0915567593028733,0.0,2.923960065350509e-05,0.45154191501567087,2.4215642558220098e-32,0.4561221268955707,6.133159587786399e-14,5.1381959622939624e-17,4.3822809767152446e-14,3.940900764520434e-15,6.785311982313063e-26,1.426366522957566e-06,2.283166693838583e-10,1.3702381394525746e-21,3.676182343547297e-19,2.2837370858922655e-10,1.7765342926680585e-11,1.6852753087095524e-16,3.0061036774608513e-22,1.4487427686357322e-20,1.3294787520109495e-18,2.8611521118830923e-23,2.4379574190217628e-30,1.306015797035498e-16,0.0007784851992701231,1.5705475185367386e-10,2.1969580294134747e-20,4.1031237420059516e-25,7.384215989405752e-17
0.0003341980736228499,0.0005394621125486658,0.0915567593028733,0.0,2.9239600640755414e-05,0.4515419150145421,2.456296527869404e-32,0.45612212689612747,6.193103992050022e-14,5.1768730290805285e-17,4.4135952057435535e-14,3.971491305341375e-15,6.839917355210024e-26,1.4263665223338247e-06,2.2843693285120155e-10,1.3804484289161239e-21,3.7114093588538767e-19,2.2849453918693364e-10,1.7765342919105278e-11,1.690361808282833e-16,3.0061036709375606e-22,1.4487427631595737e-20,1.3340138608237506e-18,2.87092983214864e-23,2.4553781449525336e-30,1.3142814990033954e-16,0.0007784851985922064,1.5818286255352745e-10,2.1981204203741583e-20,4.1059071912607273e-25,7.43765778139236e-17
0.0003365824192927201,0.0005394621125486658,0.0915567593028733,0.0,2.9239600628081812e-05,0.45154191501341334,2.491276100859467e-32,0.4561221268966842,6.253139495319617e-14,5.2156446580507037e-17,4.444909429837131e-14,4.002171062164357e-15,6.894823096911612e-26,1.4263665217137964e-06,2.2855310989712365e-10,1.3743081269619925e-21,3.744445664475712e-19,2.2861128487629352e-10,1.776534291157113e-11,1.688570853674701e-16,3.0061036645968373e-22,1.4487427578498098e-20,1.3326444149348042e-18,2.868033028333475e-23,2.4727988488709332e-30,1.3225575183543222e-16,0.0007784851979183355,1.5931097323805398e-10,2.1992435144573795e-20,4.107617412402916e-25,7.491099564892548e-17
0.0003389667649625903,0.0005394621125486658,0.0915567593028733,0.0,2.9239600615481696e-05,0.4515419150122846,2.5265029747532387e-32,0.456122126897241,6.313211828184814e-14,5.2544004450096174e-17,4.4762236489995314e-14,4.032853522600762e-15,6.949730886136307e-26,1.4263665210973537e-06,2.286653375547059e-10,1.357249099169989e-21,3.776002339637531e-19,2.28724081615748e-10,1.7765342904076757e-11,1.6860877018593286e-16,3.006103658433905e-22,1.4487427527021427e-20,1.3301184471632821e-18,2.8626583690293026e-23,2.4902195210773614e-30,1.3308090365471637e-16,0.0007784851972483754,1.6043908390725626e-10,2.2003286195950334e-20,4.1091598656653645e-25,7.544541339912401e-17
0.0003413511106324605,0.0005394621125486658,0.0915567593028733,0.0,2.923960060295245e-05,0.4515419150111558,2.561977149511793e-32,0.4561221268977979,6.373282048036763e-14,5.2931031140249114e-17,4.507537863234232e-14,4.063506448157863e-15,7.004533309905437e-26,1.426366520484366e-06,2.2877374827743376e-10,1.3742892323456796e-21,3.812235176694768e-19,2.2883306109135574e-10,1.7765342896620942e-11,1.6869898232158895e-16,3.0061036524448917e-22,1.448742747711988e-20,1.3312776934419207e-18,2.865182120267109e-23,2.5076402437771026e-30,1.339023101167539e-16,0.0007784851965821951,1.6156719456113708e-10,2.2013770026149543e-20,4.1111321609467533e-25,7.597983106457652e-17
0.0003437354563023307,0.0005394621125486658,0.0915567593028733,0.0,2.9239600590491896e-05,0.45154191501002705,2.597698625096226e-32,0.45612212689835474,6.43341792055237e-14,5.331712298358353e-17,4.5388520725446117e-14,4.0941054830152415e-15,7.059139596190932e-26,1.4263665198747297e-06,2.2887846916040033e-10,1.3799471971947241e-21,3.8469474394484334e-19,2.2893835176199128e-10,1.7765342889202282e-11,1.6847292856807457e-16,3.0061036466214297e-22,1.4487427428727298e-20,1.3300441502252007e-18,2.8625706125348935e-23,2.5250609361458857e-30,1.3471900445551366e-16,0.0007784851959196682,1.6269530519969928e-10,2.202389899282657e-20,4.112580347972384e-25,7.651424864533834e-17
0.00034611980197220087,0.0005394621125486658,0.0915567593028733,0.0,2.923960057809768e-05,0.4515419150088983,2.63366740146766e-32,0.4561221268989117,6.49359530361005e-14,5.370210399091794e-17,4.5701662769339117e-14,4.124636676765437e-15,7.113500628206332e-26,1.4263665192683311e-06,2.2897962405475342e-10,1.3738693925162017e-21,3.8800670990075883e-19,2.2904007700536866e-10,1.7765342881819517e-11,1.6817642927931727e-16,3.0061036409584283e-22,1.4487427381798103e-20,1.3272705006293265e-18,2.856659347480031e-23,2.5424815920339103e-30,1.3553044674627148e-16,0.0007784851952606724,1.6382341582294544e-10,2.2033684964972077e-20,4.1138654546124835e-25,7.704866614146391e-17
0.00034850414764207106,0.0005394621125486658,0.0915567593028733,0.0,2.9239600565767553e-05,0.4515419150077695,2.6698834785872447e-32,0.4561221268994687,6.553783022589849e-14,5.4086125896371654e-17,4.601480476405259e-14,4.1551077216644675e-15,7.167647554015119e-26,1.4263665186650582e-06,2.2907733284785654e-10,1.3758914040890197e-21,3.9143075729317883e-19,2.291383560950177e-10,1.7765342874471497e-11,1.6809984191341172e-16,3.0061036354516205e-22,1.448742733628924e-20,1.3267254600062668e-18,2.85552894365855e-23,2.5599022465639785e-30,1.3633696626843222e-16,0.0007784851946050889,1.6495152643087797e-10,2.2043139416760236e-20,4.1154134711732267e-25,7.758308355300597e-17
0.00035088849331194126,0.0005394621125486658,0.0915567593028733,0.0,2.9239600553499406e-05,0.45154191500664076,2.706346856416153e-32,0.4561221269000256,6.613973756586944e-14,5.447002688083193e-17,4.6327946709616975e-14,4.185581126152192e-15,7.221798800133442e-26,1.4263665180648079e-06,2.291717112805354e-10,1.3764145290882178e-21,3.948345858607274e-19,2.2923330463373454e-10,1.776534286715702e-11,1.6824200812938583e-16,3.006103630095514e-22,1.4487427292153217e-20,1.3281845391771855e-18,2.8587021127210467e-23,2.577322887327746e-30,1.3714108858874867e-16,0.0007784851939528033,1.6607963702349935e-10,2.2052273469194185e-20,4.1172246590763654e-25,7.811750088001499e-17
0.00035327283898181145,0.0005394621125486658,0.0915567593028733,0.0,2.9239600541291096e-05,0.451541915005512,2.743057534915581e-32,0.4561221269005827,6.674150813008097e-14,5.485497054420308e-17,4.664108860606154e-14,4.216144336023784e-15,7.276258152777721e-26,1.42636651746748e-06,2.292628713986858e-10,1.3618237124431856e-21,3.98029273516368e-19,2.2932503434153886e-10,1.7765342859874923e-11,1.6867025917976426e-16,3.0061036248848234e-22,1.4487427249345594e-20,1.3306597703737652e-18,2.8640716943061205e-23,2.5947434999335586e-30,1.379463361101589e-16,0.0007784851933037047,1.6720774760081174e-10,2.2061097869764443e-20,4.1193992220668936e-25,7.865191812253927e-17
0.00035565718465168164,0.0005394621125486658,0.0915567593028733,0.0,2.9239600529140666e-05,0.45154191500438323,2.78001551404675e-32,0.4561221269011397,6.734351470011787e-14,5.5241541445652325e-17,4.6954230453414984e-14,4.246841272221272e-15,7.331180785569178e-26,1.4263665168729707e-06,2.2935092103813892e-10,1.3777843456839797e-21,4.016458283831565e-19,2.2941365380926235e-10,1.7765342852624236e-11,1.6895715353553405e-16,3.0061036198150804e-22,1.4487427207812656e-20,1.3337208025952509e-18,2.870676889778106e-23,2.612164156947525e-30,1.3875446706309012e-16,0.0007784851926576864,1.6833585816281743e-10,2.2069623064850215e-20,4.1213148470279165e-25,7.918633528062554e-17
0.00035804153032155183,0.0005394621125486658,0.0915567593028733,0.0,2.9239600517046154e-05,0.45154191500325436,2.8172207937709003e-32,0.4561221269016968,6.794655545541336e-14,5.562769899661387e-17,4.7267372251704585e-14,4.277526481739925e-15,7.386052104621427e-26,1.4263665162811898e-06,2.29435964053926e-10,1.3852546967612955e-21,4.051517215106799e-19,2.2949926849534088e-10,1.7765342845403802e-11,1.684574616082793e-16,3.0061036148791876e-22,1.4487427167497844e-20,1.3307103792745802e-18,2.8642438323245874e-23,2.6295848029739032e-30,1.3955962436945065e-16,0.0007784851920146447,1.6946396870951884e-10,2.2077859199462384e-20,4.1220311596952557e-25,7.972075235431929e-17
0.000360425875991422,0.0005394621125486658,0.0915567593028733,0.0,2.9239600505005638e-05,0.45154191500212554,2.8546733740492933e-32,0.45612212690225384,6.854947456894133e-14,5.601271171355718e-17,4.758051400095656e-14,4.3081385056560855e-15,7.44066225690059e-26,1.4263665156920469e-06,2.2951810280931346e-10,1.374852303683097e-21,4.0841038999504227e-19,2.2958197845883503e-10,1.7765342838212568e-11,1.68376517199743e-16,3.00610361007472e-22,1.4487427128385174e-20,1.3291614986350244e-18,2.860968066317495e-23,2.647005402730609e-30,1.4035934397078469e-16,0.0007784851913744792,1.7059207924091808e-10,2.2085815899490763e-20,4.1233098651456247e-25,8.02551693436643e-17
0.0003628102216612922,0.0005394621125486658,0.0915567593028733,0.0,2.923960049301736e-05,0.4515419150009967,2.892373254843215e-32,0.456122126902811,6.915197631514506e-14,5.639803489464257e-17,4.7893655701196557e-14,4.338781349403082e-15,7.495379648745873e-26,1.426366515105449e-06,2.2959743547032625e-10,1.3798293154557739e-21,4.11878741106233e-19,2.2966188128253481e-10,1.776534283104963e-11,1.6888786960531145e-16,3.0061036053985214e-22,1.448742709043803e-20,1.3335069503512071e-18,2.870338350111963e-23,2.664426011518511e-30,1.411578276384398e-16,0.0007784851907370924,1.7172018975701696e-10,2.2093502552438995e-20,4.125406024823853e-25,8.078958624870261e-17
