Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525),SX(419),SX(631),C2HOX(645)
0.008398587352277678,0.002771910154243354,0.0915567593028733,0.0,0.005141707162334052,0.4485790030884081,3.275951231892896e-23,0.4568998440924373,3.403706540197348e-07,2.8633686779199914e-12,5.16108315476322e-07,9.701577097363242e-08,7.727271750925839e-16,0.00010712018493190771,2.889424159572912e-10,2.5897654681065252e-17,6.21547913323415e-11,6.491566937665058e-08,6.803041605674552e-10,4.671701323736805e-11,6.617091083612311e-23,3.182199338260066e-14,3.4840945469793753e-12,3.755648025464048e-17,9.87979054628724e-25,1.7183200316227357e-10,0.002908835641986473,9.866214957336334e-13,3.804083227927746e-11,1.1200087763200163e-20,8.687761958571754e-08,2.38606373938805e-09,1.0864915187229665e-18,8.589692868704416e-13,1.2139690662451148e-21,7.2573106928750185e-25,7.715372453970838e-54,2.7402548248656884e-14,2.7896192177178315e-21,2.724247397598785e-20,2.1768683431694257e-22,4.282139650635257e-19,3.205577761058026e-25,3.7504877591321576e-28,2.0170364762309496e-18,6.850725035512326e-20,5.672300124067128e-26,5.971882333355091e-23,1.7835920120559525e-15
0.008446698635904174,0.002771910154243354,0.0915567593028733,0.0,0.005141706752726522,0.44857899675551305,3.303955470096183e-23,0.45689984134383765,3.43466879650416e-07,2.873546084596991e-12,5.167660679773747e-07,9.743639601204096e-08,7.778008422563305e-16,0.0001071201756421715,2.893547067089876e-10,2.5954253808438862e-17,6.272015187280662e-11,6.557847843826539e-08,6.803041027022795e-10,4.683526648478548e-11,6.617101511394596e-23,3.186085686375031e-14,3.497800218636644e-12,3.7705074635463154e-17,9.892388409012402e-25,1.7257698213543722e-10,0.002908835369191817,9.878788134715157e-13,3.8205760332660886e-11,1.1322057434262065e-20,8.785711606086587e-08,2.4129257720552215e-09,1.0878797930616198e-18,8.60068764007996e-13,1.2139690577715258e-21,7.275681688220968e-25,7.801023674143597e-54,2.743761027995342e-14,2.7966793172374127e-21,2.731142070957382e-20,2.2078289961509105e-22,4.344634005564363e-19,3.2521657429110253e-25,3.8052224029302902e-28,2.044861537349995e-18,6.944469904069638e-20,5.750554093713082e-26,6.09749488244812e-23,1.821132687535028e-15
0.00849480991953067,0.002771910154243354,0.0915567593028733,0.0,0.005141706342168608,0.448578990423333,3.332005033236271e-23,0.456899838601937,3.465697987561977e-07,2.883655540333968e-12,5.174144794840849e-07,9.785421631541246e-08,7.828560368855931e-16,0.00010712016633272071,2.8976223209807336e-10,2.601031052606811e-17,6.32867344038675e-11,6.624269329459372e-08,6.803040447225208e-10,4.695272092326282e-11,6.617111773420406e-23,3.1899168383217394e-14,3.5114146359633405e-12,3.785267597195518e-17,9.904807345476861e-25,1.7331699333303446e-10,0.0029088350958641675,9.89118274062293e-13,3.836958859265401e-11,1.144448909533948e-20,8.884055266787996e-08,2.439895620922029e-09,1.0892483501506787e-18,8.61152626888622e-13,1.2139690492982503e-21,7.2939285920412995e-25,7.886982243527344e-54,2.747217433204982e-14,2.8036917169294015e-21,2.737990162383369e-20,2.238955488032169e-22,4.407512493595631e-19,3.2990369067744275e-25,3.8602934713207784e-28,2.072829226573087e-18,7.038689284508727e-20,5.829213931427648e-26,6.224824877719273e-23,1.8591870386663512e-15
0.008542921203157165,0.002771910154243354,0.0915567593028733,0.0,0.005141705930679078,0.44857898409180735,3.3600994261638083e-23,0.45689983586664046,3.4967934672410126e-07,2.89369760265665e-12,5.180536826393885e-07,9.826924997471723e-08,7.878927367023316e-16,0.00010712015700393915,2.90165048869569e-10,2.606583077793319e-17,6.385452712861908e-11,6.690828530550424e-08,6.803039866304882e-10,4.706938617076596e-11,6.617121872056037e-23,3.1936935779000406e-14,3.524938462155572e-12,3.7999291423806216e-17,9.917049896475644e-25,1.740520687994122e-10,0.002908834822013638,9.903401310819029e-13,3.8532324153333926e-11,1.156737965694316e-20,8.982790309242599e-08,2.466972565895345e-09,1.0905974699791112e-18,8.622210972353582e-13,1.21396904082522e-21,7.3120529012045025e-25,7.973245489412108e-54,2.7506247476340116e-14,2.8106569911595427e-21,2.744792232782101e-20,2.270246020480803e-22,4.470772393117747e-19,3.346189186277781e-25,3.9156985805492158e-28,2.1009379684717804e-18,7.133377895122973e-20,5.908275317455709e-26,6.353880978164384e-23,1.8977576591140713e-15
0.00859103248678366,0.002771910154243354,0.0915567593028733,0.0,0.005141705518276374,0.4485789777608761,3.3882381603894125e-23,0.456899833137854,3.5279545966967873e-07,2.9036727926975153e-12,5.186838082026411e-07,9.868151517948145e-08,7.929109374541152e-16,0.00010712014765620399,2.905632071572533e-10,2.6120820871612842e-17,6.442351838280303e-11,6.757522607751931e-08,6.80303928428468e-10,4.7185270445218246e-11,6.617131809634208e-23,3.197416677774653e-14,3.5383723395412105e-12,3.81449279429096e-17,9.929118566714396e-25,1.7478224075262697e-10,0.0029088345476504344,9.915446345039588e-13,3.8693974147248874e-11,1.1690726052864085e-20,9.081914120410998e-08,2.494155891985657e-09,1.0919274285591671e-18,8.63274393622712e-13,1.213969032352327e-21,7.330055883500036e-25,8.059813352939785e-54,2.7539836683803246e-14,2.817575630695041e-21,2.7515487614196835e-20,2.301698976214957e-22,4.534410998845728e-19,3.393620543375065e-25,3.971435361125223e-28,2.129186340757514e-18,7.228530997354745e-20,5.987734367508738e-26,6.484671750296649e-23,1.9368471146095344e-15
0.008639143770410156,0.002771910154243354,0.0915567593028733,0.0,0.005141705104978979,0.44857897143047987,3.41642075401303e-23,0.4568998304154852,3.5591807441824817e-07,2.913581687321602e-12,5.193049850764351e-07,9.909103021655052e-08,7.979106320138424e-16,0.00010712013828989273,2.909567625705607e-10,2.617528613511797e-17,6.499369663101614e-11,6.824348745282369e-08,6.803038701187342e-10,4.730038414804169e-11,6.61714158845509e-23,3.201086899632339e-14,3.5517169497861488e-12,3.828959288070123e-17,9.941015825312966e-25,1.7550754158233478e-10,0.002908834272784465,9.927320307505918e-13,3.885454574488793e-11,1.1814525239493676e-20,9.181424105753529e-08,2.521444889156761e-09,1.0932384979803988e-18,8.643127315216177e-13,1.21396902387958e-21,7.347939171589465e-25,8.146678700234016e-54,2.7572948826321428e-14,2.8244482566819616e-21,2.758260354883982e-20,2.3333123897286883e-22,4.598425605837626e-19,3.4413289131551253e-25,4.027501443805903e-28,2.1575726852328008e-18,7.324142985431746e-20,6.067586513764746e-26,6.617205665773262e-23,1.9764579429017386e-15
0.008682443925674002,0.002771910154243354,0.0915567593028733,0.0,0.005141704732261329,0.4485789657335324,3.4418221949985165e-23,0.4568998279707652,3.587339350947592e-07,2.922443427836335e-12,5.198564981959484e-07,9.945725753945904e-08,8.023945355779304e-16,0.00010712012984463655,2.913070684223976e-10,2.6223861739420533e-17,6.550786250655343e-11,6.884602873209115e-08,6.803038175497376e-10,4.7403333538493865e-11,6.617150255531049e-23,3.2043455094269526e-14,3.5636512958103666e-12,3.8418966264478283e-17,9.95157881359772e-25,1.7615617441190711e-10,0.00290883402498354,9.937862615883361e-13,3.899814410774157e-11,1.1926329147114383e-20,9.271311141992252e-08,2.546094752746706e-09,1.0944025320015276e-18,8.652346217433318e-13,1.2139690162541058e-21,7.363932696417786e-25,8.225114870302643e-54,2.7602347465167245e-14,2.830594630631747e-21,2.764262713322817e-20,2.361900456304627e-22,4.656357997758874e-19,3.4845016146219776e-25,4.078240513594946e-28,2.1832372278906628e-18,7.410582426740332e-20,6.139786476973688e-26,6.737983505114695e-23,2.0125555370068812e-15
0.008725744080937849,0.002771910154243354,0.0915567593028733,0.0,0.005141704358846904,0.44857896003692876,3.467258434785511e-23,0.4568998255311043,3.615549665808054e-07,2.9312522890392286e-12,5.204009572137243e-07,9.982128555332797e-08,8.068634551324848e-16,0.00010712012138490495,2.916537227138978e-10,2.6272021362505277e-17,6.602297238343217e-11,6.944959690684656e-08,6.803037648969444e-10,4.7505671942105456e-11,6.617158797481641e-23,3.207562436380973e-14,3.5755143421522585e-12,3.8547563558330244e-17,9.962006681002627e-25,1.768009118058798e-10,0.0029088337767906244,9.948270071306996e-13,3.9140880077415275e-11,1.2038495182914432e-20,9.361507027371692e-08,2.57082912856645e-09,1.095551676019486e-18,8.661447204385188e-13,1.2139690086286096e-21,7.379831307807199e-25,8.303790394656294e-54,2.7631370041814813e-14,2.8367045204669814e-21,2.7702294426911414e-20,2.3906158902063817e-22,4.714590798335635e-19,3.527895558561867e-25,4.129242681184092e-28,2.2090112659872757e-18,7.497385983939686e-20,6.21229864897444e-26,6.860186123535115e-23,2.0490792868705678e-15
0.008769044236201695,0.002771910154243354,0.0915567593028733,0.0,0.005141703984748758,0.448578954340627,3.492729135388264e-23,0.4568998230964376,3.6438112428239505e-07,2.9400086701778102e-12,5.209384523460953e-07,1.0018312775508305e-07,8.113174015600491e-16,0.00010712011291096502,2.9199676335939193e-10,2.6319769396132875e-17,6.65390181195706e-11,7.00541719515952e-08,6.803037121619703e-10,4.7607405651953856e-11,6.617167215917076e-23,3.210738213588726e-14,3.58730656894296e-12,3.867538995583004e-17,9.97230115562983e-25,1.7744177767064138e-10,0.0029088335282128537,9.958544398451039e-13,3.9282758946389296e-11,1.2151021176316134e-20,9.452009908990433e-08,2.595647509616387e-09,1.096686120466619e-18,8.670431784109066e-13,1.2139690010030369e-21,7.395635986438773e-25,8.382704672438537e-54,2.7660021365825307e-14,2.842778301992793e-21,2.776160909987175e-20,2.4194574928979533e-22,4.773122051492418e-19,3.571509264906287e-25,4.180506233304273e-28,2.2348936927809887e-18,7.584550024097621e-20,6.285120022536438e-26,6.983819505034189e-23,2.086030984918621e-15
0.008812344391465542,0.002771910154243354,0.0915567593028733,0.0,0.005141703609979836,0.44857894864458553,3.5182339629306704e-23,0.4568998206667015,3.6721236405329205e-07,2.948712952738381e-12,5.214690726556099e-07,1.0054279768852891e-07,8.157563675565692e-16,0.0001071201044230815,2.9233623251698317e-10,2.636711013059179e-17,6.705599165474628e-11,7.065973399522886e-08,6.803036593464193e-10,4.770854052568627e-11,6.617175512427093e-23,3.213873367328089e-14,3.5990284500498847e-12,3.880245058967213e-17,9.982463943484545e-25,1.7807879599575863e-10,0.00290883327925733,9.968687299936765e-13,3.9423786025569134e-11,1.226390497199083e-20,9.542817946169216e-08,2.6205493922626107e-09,1.0978060533404175e-18,8.679301445356302e-13,1.2139689933773192e-21,7.411347637499775e-25,8.461856060935803e-54,2.7688306185269463e-14,2.8488163250278895e-21,2.782057456831322e-20,2.4484239805840706e-22,4.831949776722875e-19,3.615341231884328e-25,4.232029435299402e-28,2.2608833801472033e-18,7.672070765521198e-20,6.358247502741521e-26,7.108889570992364e-23,2.123412404893405e-15
0.008855644546729389,0.002771910154243354,0.0915567593028733,0.0,0.005141703234553042,0.44857894294876355,3.543772587564891e-23,0.45689981824183284,3.7004864220200524e-07,2.9573655266358274e-12,5.219929060657969e-07,1.0090030893016037e-07,8.20180361288732e-16,0.00010712009592151832,2.9267216489832344e-10,2.6414047614441197e-17,6.757388501155126e-11,7.126626333060691e-08,6.803036064518836e-10,4.780908292564991e-11,6.617183688581328e-23,3.21696841714444e-14,3.610680468752731e-12,3.8928750687363166e-17,9.992496728747773e-25,1.787119908284329e-10,0.0029088330299310277,9.978700456604723e-13,3.956396663860869e-11,1.2377144429450822e-20,9.633929310405771e-08,2.64553427616637e-09,1.0989116602329964e-18,8.688057657838331e-13,1.213968985751427e-21,7.426967252253046e-25,8.541243113284163e-54,2.7716229187457148e-14,2.854818969512078e-21,2.787919454259423e-20,2.477514128036552e-22,4.891072014143864e-19,3.6593899822269546e-25,4.283810570561747e-28,2.2869793001854665e-18,7.759944750342507e-20,6.43167826817601e-26,7.235402183215044e-23,2.161225302542565e-15
0.008894614686466849,0.002771910154243354,0.0915567593028733,0.0,0.0051417028961169816,0.4485789378226778,3.5667859768486034e-23,0.45689981606356117,3.726055645977487e-07,2.9651089615826437e-12,5.224586250984768e-07,1.0122023461412615e-07,8.241491749444773e-16,0.00010712008825863077,2.9297150638224435e-10,2.6455949938366558e-17,6.804076895267489e-11,7.181295060730845e-08,6.803035587805743e-10,4.78990697264164e-11,6.617190945497163e-23,3.2197200971747833e-14,3.621107952624496e-12,3.9041774837949404e-17,1.0001416457887377e-24,1.7927861701486955e-10,0.0029088328052261085,9.987602737678362e-13,3.9689409872434806e-11,1.2479362275176851e-20,9.71618738142986e-08,2.66809122695416e-09,1.0998946092017965e-18,8.695842449943766e-13,1.2139689788879245e-21,7.440947022824606e-25,8.612891852568447e-54,2.7741054361439005e-14,2.860191411767648e-21,2.7931660157891956e-20,2.5037999551640552e-22,4.944532238080562e-19,3.69921799589707e-25,4.3306327258998005e-28,2.3105555438159647e-18,7.839330311013128e-20,6.49802276495455e-26,7.350501708199187e-23,2.1956272607476656e-15
0.00893358482620431,0.002771910154243354,0.0915567593028733,0.0,0.005141702557167595,0.44857893269670757,3.5898262429871307e-23,0.4568998138891369,3.7516650181989656e-07,2.972811117427926e-12,5.229189795714041e-07,1.015384327295608e-07,8.28105894445327e-16,0.00010712008058506265,2.932680367879872e-10,2.6497531913440967e-17,6.850838585154338e-11,7.2360391408284e-08,6.803035110477092e-10,4.798858607596567e-11,6.617198107296387e-23,3.2224400779225736e-14,3.6314795882969453e-12,3.915419096756714e-17,1.0010233429278206e-24,1.7984218331885155e-10,0.0029088325802315578,9.996402464752813e-13,3.9814175692301326e-11,1.2581864946510398e-20,9.798688360424375e-08,2.690714646229482e-09,1.100866234506688e-18,8.703537568886742e-13,1.2139689720241897e-21,7.454853710811219e-25,8.684729257864912e-54,2.776559354474797e-14,2.8655357618819663e-21,2.79838514354795e-20,2.530184014697607e-22,4.998228035054462e-19,3.7392193423491328e-25,4.377661195493226e-28,2.3342161211367816e-18,7.918996283287716e-20,6.564608229537376e-26,7.466778584546749e-23,2.2303813785516103e-15
0.00897255496594177,0.002771910154243354,0.0915567593028733,0.0,0.005141702217714084,0.4485789275708238,3.612893153744946e-23,0.45689981171851574,3.7773142292970263e-07,2.9804722699911474e-12,5.233740312718664e-07,1.018549132424488e-07,8.320505282574056e-16,0.00010712007290100207,2.9356178337856703e-10,2.6538796488243786e-17,6.897673005921981e-11,7.290857169078144e-08,6.803034632544248e-10,4.807763629578222e-11,6.617205175082341e-23,3.2251287244925644e-14,3.641795724652109e-12,3.9266002854510726e-17,1.0018948826459943e-24,1.804027073924516e-10,0.002908832354952335,1.0005100819020108e-12,3.9938268006093234e-11,1.2684650914383852e-20,9.88143093982447e-08,2.7134041762036213e-09,1.10182666657048e-18,8.711144047491298e-13,1.2139689651602071e-21,7.468687989742409e-25,8.756754265610774e-54,2.77898500313388e-14,2.87085227792366e-21,2.803577089556428e-20,2.5566654216628194e-22,5.052157981478826e-19,3.7793929486490592e-25,4.424894732463416e-28,2.3579602841012315e-18,7.998940158666116e-20,6.631432610779693e-26,7.58423696113821e-23,2.2654888986744004e-15
0.00901152510567923,0.002771910154243354,0.0915567593028733,0.0,0.005141701877765524,0.44857892244499775,3.635986479418793e-23,0.4568998095516538,3.8030029727299507e-07,2.9880927073432757e-12,5.238238412755146e-07,1.0216968613418102e-07,8.35983087704068e-16,0.00010712006520663456,2.938527725719442e-10,2.6579746575095448e-17,6.944579597885236e-11,7.34574775154413e-08,6.803034154018451e-10,4.816622483364364e-11,6.617212149945713e-23,3.227786397785854e-14,3.652056713237383e-12,3.937721430435081e-17,1.0027563819345498e-24,1.8096020691526355e-10,0.002908832129393426,1.0013698968072274e-12,4.006169072778618e-11,1.2787718659772796e-20,9.964413820081894e-08,2.736159461325823e-09,1.102776034314622e-18,8.718662906685373e-13,1.2139689582959267e-21,7.482450549740347e-25,8.828966029711568e-54,2.781382707725533e-14,2.8761412255016086e-21,2.808742113198872e-20,2.583243272385075e-22,5.106320661554952e-19,3.819737743447663e-25,4.472332096763642e-28,2.3817872481244285e-18,8.079159304787265e-20,6.698493755345589e-26,7.70288094748381e-23,2.3009510521167476e-15
0.00905049524541669,0.002771910154243354,0.0915567593028733,0.0,0.005141701537330919,0.44857891731920085,3.659105992806714e-23,0.4568998073885079,3.8287309447932587e-07,2.9956727126036604e-12,5.242684699545608e-07,1.0248276139850186e-07,8.399035893938507e-16,0.00010712005750214469,2.941410283834246e-10,2.662038508857207e-17,6.991557806541582e-11,7.40070950474808e-08,6.803033674910896e-10,4.825435593013916e-11,6.617219032964742e-23,3.2304134545470885e-14,3.662262902426837e-12,3.9487829091321346e-17,1.0036079564374095e-24,1.815146995887675e-10,0.0029088319035597905,1.0022198066054288e-12,4.018444777620503e-11,1.2891066673506371e-20,1.0047635709659964e-07,2.7589801482450184e-09,1.1037144651758366e-18,8.726095155638603e-13,1.2139689514312975e-21,7.496142046981524e-25,8.901363395260866e-54,2.7837527901044428e-14,2.8814028578574815e-21,2.81388046178201e-20,2.609916644141245e-22,5.160714670869205e-19,3.86025265906825e-25,4.5199720583204135e-28,2.4056961808234176e-18,8.159650952040965e-20,6.765789385248953e-26,7.822714614033931e-23,2.3367690582680646e-15
0.009089465385154151,0.002771910154243354,0.0915567593028733,0.0,0.005141701196419295,0.44857891219340496,3.682251469190082e-23,0.4568998052290352,3.8544978445598606e-07,3.003212556812648e-12,5.247079769858702e-07,1.027941490426194e-07,8.43812050992424e-16,0.00010712004978771688,2.9442657629532305e-10,2.6660714854606463e-17,7.038607082439017e-11,7.455741055292589e-08,6.803033195232721e-10,4.8342033815279366e-11,6.617225825205364e-23,3.233010247409879e-14,3.672414640669381e-12,3.9597850990427375e-17,1.0044497204658504e-24,1.8206620313794202e-10,0.0029088316774562523,1.0030599253811446e-12,4.0306543075377004e-11,1.2994693456011074e-20,1.0131095325056758e-07,2.7818658857519066e-09,1.1046420851218788e-18,8.733441791898005e-13,1.2139689445663195e-21,7.5097631420163735e-25,8.973945131214383e-54,2.7860955684140834e-14,2.8866374275956834e-21,2.81899238199041e-20,2.636684661071393e-22,5.215338604507221e-19,3.9009366361758532e-25,4.567813386607055e-28,2.4296863348695847e-18,8.240412609735521e-20,6.833317456151152e-26,7.943741992580505e-23,2.372944124806898e-15
0.009128435524891612,0.002771910154243354,0.0915567593028733,0.0,0.005141700855039538,0.448578907067582,3.7054226863004395e-23,0.45689980307319344,3.880303373877168e-07,3.0107125238267954e-12,5.251424213589699e-07,1.0310385908331465e-07,8.47708491791127e-16,0.00010712004206353265,2.947094411145743e-10,2.6700738722942512e-17,7.085726881208361e-11,7.510841040025673e-08,6.803032714994921e-10,4.842926283325788e-11,6.617232527721294e-23,3.235577124948138e-14,3.682512278759054e-12,3.9707283800416e-17,1.0052817870151421e-24,1.826147353050124e-10,0.00290883145108768,1.0038903659054651e-12,4.0427980553146287e-11,1.3098597517738898e-20,1.0214791390778555e-07,2.804816324878983e-09,1.1055590186706637e-18,8.740703801520707e-13,1.2139689377009482e-21,7.523314509959334e-25,9.046710708307631e-54,2.788411357137148e-14,2.8918451941358896e-21,2.824078127164292e-20,2.6635464509413945e-22,5.270191061556236e-19,3.94178861849136e-25,4.615854854615437e-28,2.453756973553739e-18,8.321441795143043e-20,6.90107594297493e-26,8.065967076410495e-23,2.409477447879001e-15
0.009167405664629072,0.002771910154243354,0.0915567593028733,0.0,0.005141700513200408,0.44857890194170424,3.728619424297723e-23,0.4568998009209408,3.906147237328468e-07,3.0181729001691103e-12,5.255718613839658e-07,1.0341190154665313e-07,8.515929316179682e-16,0.0001071200343297718,2.9498964867031195e-10,2.6740459556828305e-17,7.132916663488119e-11,7.566008105870925e-08,6.803032234208428e-10,4.851604713127679e-11,6.617239141554168e-23,3.2381144317223625e-14,3.692556164466579e-12,3.9816131290399255e-17,1.0061042677795565e-24,1.8316031384883197e-10,0.0029088312244589646,1.0047112396510375e-12,4.05487641410409e-11,1.3202777379134046e-20,1.0298722639347974e-07,2.8278311188936904e-09,1.1064653889066923e-18,8.747882159206579e-13,1.213968930835111e-21,7.536796790127436e-25,9.119659051070027e-54,2.790700467136886e-14,2.897026405143411e-21,2.829137939164632e-20,2.690501084045361e-22,5.325270648209549e-19,3.982807544614189e-25,4.664095241570067e-28,2.47790725739856e-18,8.40273570210348e-20,6.969062542691178e-26,8.189393819934824e-23,2.4463702121658325e-15
0.009206375804366533,0.002771910154243354,0.0915567593028733,0.0,0.005141700170910762,0.4485788968157444,3.751841465736863e-23,0.4568997987722358,3.9320291422315717e-07,3.025593949208141e-12,5.259963546993709e-07,1.0371828646396597e-07,8.554653895883032e-16,0.00010712002658661535,2.9526722353231105e-10,2.6779880112789617e-17,7.180175894875385e-11,7.621240910026403e-08,6.80303175288417e-10,4.860239071004146e-11,6.617245667733796e-23,3.240622508320849e-14,3.702546643012587e-12,3.992439720369632e-17,1.0069172731657191e-24,1.8370295653698068e-10,0.002908830997574796,1.0055226568054872e-12,4.0668897772523603e-11,1.3307231569971575e-20,1.0382887811297996e-07,2.8509099231568753e-09,1.107361317494758e-18,8.754977828430137e-13,1.2139689239688247e-21,7.550210608417324e-25,9.192788532914477e-54,2.7929632056888828e-14,2.9021812995319444e-21,2.8341720513060435e-20,2.717547680980686e-22,5.380575970278294e-19,4.023992360922412e-25,4.712533326335626e-28,2.5021364143229783e-18,8.484291782959365e-20,7.037275150894806e-26,8.314026139227383e-23,2.4836235907558807e-15
0.009245345944103993,0.002771910154243354,0.0915567593028733,0.0,0.005141699828179315,0.4485788916896751,3.775088595543679e-23,0.4568997966270378,3.9579487986043893e-07,3.032975948028885e-12,5.264159582798422e-07,1.0402302387073601e-07,8.593258876475847e-16,0.00010712001883424097,2.9554219024514607e-10,2.6819003145052208e-17,7.227504045913525e-11,7.67653811981247e-08,6.803031271032903e-10,4.8688297848204566e-11,6.617252107278163e-23,3.243101691410954e-14,3.712484064576602e-12,4.00320853330913e-17,1.0077209123092151e-24,1.8424268114469526e-10,0.002908830770439903,1.0063247262878768e-12,4.078838538274962e-11,1.3411958629975113e-20,1.0467285655156056e-07,2.874052395261416e-09,1.1082469246993813e-18,8.761991761568666e-13,1.213968917102062e-21,7.563556632040037e-25,9.266098965080427e-54,2.7951998765330355e-14,2.907310132802019e-21,2.839180713101656e-20,2.7446854107674233e-22,5.436105637304553e-19,4.065342023817657e-25,4.761167891059123e-28,2.5264437583191446e-18,8.566107727318674e-20,7.105711883392049e-26,8.439867912365707e-23,2.521238745234549e-15
0.009284316083841454,0.002771910154243354,0.0915567593028733,0.0,0.00514169948501456,0.44857888656346934,3.7983606009870574e-23,0.4568997944853063,3.9839059191541665e-07,3.0403191888607113e-12,5.268307284438247e-07,1.0432612380425503e-07,8.631744517056617e-16,0.00010712001107282337,2.958145721048438e-10,2.6857831494355886e-17,7.274900592088497e-11,7.731898412752065e-08,6.803030788665285e-10,4.877377262503646e-11,6.617258461193542e-23,3.2455523137858674e-14,3.722368776209923e-12,4.0139199440756394e-17,1.0085152930897965e-24,1.8477950545093255e-10,0.0029088305430591405,1.0071175557638499e-12,4.0907230907698665e-11,1.3516957109040167e-20,1.0551914927425258e-07,2.897258195085181e-09,1.1091223294018908e-18,8.768924900029832e-13,1.2139689102347124e-21,7.576835486134846e-25,9.339589674592052e-54,2.797410779917936e-14,2.912413148561593e-21,2.844164162450154e-20,2.771913346769569e-22,5.491858272559111e-19,4.106855484920999e-25,4.809997729934337e-28,2.5508284713292455e-18,8.648180763651527e-20,7.174370482474337e-26,8.566922979089167e-23,2.559216825943987e-15
0.009323286223578914,0.002771910154243354,0.0915567593028733,0.0,0.0051416991414251784,0.4485788814371005,3.82165727166069e-23,0.45689979234700134,4.00990021922666e-07,3.047623931574036e-12,5.272407208611086e-07,1.0462759630436754e-07,8.670111054016062e-16,0.00010712000330254013,2.9608439417549155e-10,2.6896367803153876e-17,7.32236501365017e-11,7.787320476285056e-08,6.803030305792036e-10,4.885881887486287e-11,6.617264730474839e-23,3.2479747044000653e-14,3.732201120538529e-12,4.024574324444298e-17,1.009300522142843e-24,1.853134472382467e-10,0.002908830315437067,1.007901251657264e-12,4.102543828414985e-11,1.3622225566156664e-20,1.0636774392615286e-07,2.9205269845508746e-09,1.1099876491111466e-18,8.775778174379661e-13,1.2139689033668083e-21,7.590047771015785e-25,9.413258222686693e-54,2.799596212622753e-14,2.9174905757929465e-21,2.849122622967197e-20,2.799230579616304e-22,5.547832499019162e-19,4.1485316977593785e-25,4.859021636857978e-28,2.575289727806981e-18,8.730508189162508e-20,7.243248703267664e-26,8.695195140993028e-23,2.5975589718010055e-15
0.009362256363316375,0.002771910154243354,0.0915567593028733,0.0,0.005141698797419762,0.4485788763105422,3.844978399447362e-23,0.45689979021208366,4.0359314168148056e-07,3.054890438628119e-12,5.276459905603013e-07,1.0492745140848354e-07,8.708358733897717e-16,0.00010711999552356577,2.9635167998399675e-10,2.6934614743087234e-17,7.369896795690078e-11,7.842803008031579e-08,6.803029822423698e-10,4.894344071427746e-11,6.617270916105533e-23,3.2503691884201276e-14,3.741981444978618e-12,4.0351720508859346e-17,1.0100767048757698e-24,1.8584452428502403e-10,0.00290883008757823,1.0086759191664373e-12,4.114301144796181e-11,1.3727762569993125e-20,1.0721862823196642e-07,2.9438584277613854e-09,1.1108429999829997e-18,8.782552504465987e-13,1.2139688964983624e-21,7.60319413352509e-25,9.487104722936541e-54,2.801756468009497e-14,2.922542660314055e-21,2.8540563347106016e-20,2.8266363347259805e-22,5.60402693821392e-19,4.190369632721477e-25,4.908238404468639e-28,2.59982688417935e-18,8.813087873490896e-20,7.312344792308128e-26,8.824688162512867e-23,2.6362663103062145e-15
0.009401226503053835,0.002771910154243354,0.0915567593028733,0.0,0.005141698453006506,0.4485788711837681,3.868323778499558e-23,0.45689978808051407,4.061999232520561e-07,3.0621190102894884e-12,5.280465919362111e-07,1.0522569915175768e-07,8.746487848375807e-16,0.00010711998773606936,2.9661645325491576e-10,2.6972575152504275e-17,7.417495428129495e-11,7.898344715592124e-08,6.803029338570617e-10,4.9027642232702004e-11,6.617277019057705e-23,3.2527360872746175e-14,3.751710096842306e-12,4.045713499852303e-17,1.0108439454843443e-24,1.8637275436677498e-10,0.002908829859487479,1.009441662280269e-12,4.125995433435152e-11,1.3833566699792408e-20,1.0807178999581457e-07,2.9672521911999732e-09,1.1116884968396054e-18,8.789248799541137e-13,1.2139688896292088e-21,7.616275195382908e-25,9.561129497136224e-54,2.803891836076151e-14,2.927569646334854e-21,2.858965536167051e-20,2.8541297117999395e-22,5.660440226331861e-19,4.232368255189081e-25,4.957646838291284e-28,2.6244391860572575e-18,8.895917196404882e-20,7.381656645501577e-26,8.955405770264088e-23,2.675339957859219e-15
