Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383)
1.2802143806213744e-07,0.0027792097116130575,0.1557,0.0,0.005343717984831627,0.6423330374284328,0.19919681728965813,1.026895618919463e-11,1.8409904584442624e-11,2.2640943857030197e-09,2.485349900090622e-14,9.854971172647009e-09,9.599717941363289e-12,0.00013232505782364453,1.910860294430363e-12,4.998688170676525e-16,1.1591886103022054e-13,0.0027016646737484063,2.0055443248198856e-15,1.4566648980342615e-06,2.096421617310841e-26,2.2791920255238773e-22,4.733701085419456e-08,6.141939987185623e-14,4.3866744816160214e-29,4.784153204227147e-10,6.640163203609812e-10,3.2168967898861438e-12,1.1831948760983269e-11,1.3025481911395874e-14,1.0894988753042266e-16,7.972638249897818e-12,2.9278823199477786e-21,4.617635403681578e-11,6.426207662067761e-15,9.926326766025563e-15,7.642554672158886e-16,9.978723833906564e-16,1.2281355101569973e-13,2.8931409696525512e-11,3.576046779983241e-16,9.723478205515813e-21,6.195068048056029e-10
1.280734440104595e-07,0.0027792097116130575,0.1557,0.0,0.0053437164403118504,0.6423330360963754,0.19919681567448738,1.0293983762647612e-11,1.8489074605959404e-11,2.2670546510564695e-09,2.5003063414398682e-14,9.880599708465657e-09,9.641558010501379e-12,0.00013232501438430273,1.915777738875496e-12,5.019913721627313e-16,1.1641138980579458e-13,0.0027016637459216426,2.0108134187414633e-15,1.4590973865294337e-06,2.1024235796232419e-26,2.292682905876668e-22,4.741411448794741e-08,6.158217476361416e-14,4.4127999817546065e-29,4.796632868806678e-10,6.656695756371075e-10,3.2183549170831064e-12,1.1831941884888642e-11,1.304093018856718e-14,1.096122866252657e-16,7.989176550747105e-12,2.9351114872871944e-21,4.6297104959780715e-11,6.433867820829133e-15,9.9215031848414e-15,7.651650620299261e-16,9.990605877872467e-16,1.2295915884844798e-13,2.8958013304439736e-11,3.571622289629156e-16,9.755582567940455e-21,6.211223282978949e-10
1.2812544995878153e-07,0.0027792097116130575,0.1557,0.0,0.0053437148935116426,0.6423330347623176,0.1991968140569052,1.0319073681995725e-11,1.8568580811457306e-11,2.270019304071535e-09,2.51535136030747e-14,9.906295953255654e-09,9.683578994623874e-12,0.00013232497088265117,1.9207075331755066e-12,5.041226817947157e-16,1.169059529458874e-13,0.0027016628167730503,2.0160967751263625e-15,1.4615334217057497e-06,2.108443689895925e-26,2.306251669142356e-22,4.74913199316583e-08,6.174537771237777e-14,4.4390783923067077e-29,4.809145603524194e-10,6.67327049554434e-10,3.219813387903798e-12,1.1831934998842665e-11,1.305640098137887e-14,1.1027867107796559e-16,8.005749188413828e-12,2.9423587942276418e-21,4.6418170777197297e-11,6.441539152103784e-15,9.916696546816415e-15,7.660695817819089e-16,1.0002411285699435e-15,1.231045299873968e-13,2.8984648405645373e-11,3.5726229282815656e-16,9.787784582898168e-21,6.22742137560493e-10
1.2817745590710358e-07,0.0027792097116130575,0.1557,0.0,0.0053437133444286114,0.6423330334262572,0.19919681243690904,1.0344226106411204e-11,1.8648424587683265e-11,2.2729883511399197e-09,2.530485468152647e-14,9.932060084595189e-09,9.725781658809785e-12,0.00013232492731863186,1.925649704656197e-12,5.062627799650801e-16,1.174025583750061e-13,0.002701661886301402,2.021394432527288e-15,1.463973007130698e-06,2.1144820042107084e-26,2.319898747451806e-22,4.756862725075217e-08,6.190900974753022e-14,4.4655105832280094e-29,4.821691495318259e-10,6.689887526676558e-10,3.2212722028488934e-12,1.183192810283557e-11,1.307189431244988e-14,1.1094906448494584e-16,8.022356233923861e-12,2.949625608959486e-21,4.653955232445859e-11,6.449221667399734e-15,9.911891208788099e-15,7.669815924810529e-16,1.0014324180136687e-15,1.2325056302473263e-13,2.9011315214806425e-11,3.5682240741651747e-16,9.820084508721601e-21,6.243662438529513e-10
1.2822946185542562e-07,0.0027792097116130575,0.1557,0.0,0.005343711793060371,0.642333032088192,0.19919681081449617,1.0369441195464305e-11,1.8728607326771368e-11,2.27596179865971e-09,2.545709179272071e-14,9.957892280488451e-09,9.768166771219397e-12,0.0001323248836921842,1.9306042806824646e-12,5.084117007918821e-16,1.1790121404511005e-13,0.002701660954505471,2.026706429595429e-15,1.4664161463722131e-06,2.1205385788164465e-26,2.333624575174692e-22,4.7646036510457186e-08,6.207307190028752e-14,4.492097429212328e-29,4.83427063133635e-10,6.706546955547019e-10,3.2227313624195707e-12,1.1831921196857601e-11,1.3087410204401784e-14,1.1162349057882875e-16,8.038997758541527e-12,2.9569107283266057e-21,4.666125043915202e-11,6.456915378215133e-15,9.907102717122652e-15,7.678887272928762e-16,1.0026163673195658e-15,1.2339635739670674e-13,2.9038013609717948e-11,3.5692689421001875e-16,9.852482604243076e-21,6.259946584612282e-10
1.2828146780374767e-07,0.0027792097116130575,0.1557,0.0,0.005343710239404534,0.6423330307481195,0.19919680918966406,1.0394719109124175e-11,1.8809130426261404e-11,2.278939653035375e-09,2.561023010814663e-14,9.983792719366403e-09,9.810735103105595e-12,0.00013232484000325021,1.9355712886567066e-12,5.105694785109123e-16,1.1840192793570048e-13,0.0027016600213840354,2.032032805080667e-15,1.4688628429944238e-06,2.1266134701303132e-26,2.3474295889418642e-22,4.772354777581081e-08,6.223756520369922e-14,4.518839809699576e-29,4.846883098935206e-10,6.723248888167665e-10,3.2241908671175095e-12,1.1831914280899011e-11,1.3102948679831971e-14,1.1230197322919113e-16,8.05567383356216e-12,2.9642154918454115e-21,4.678326596106465e-11,6.464620296049631e-15,9.902315276629982e-15,7.688036128868321e-16,1.0038114551638146e-15,1.235428250877798e-13,2.90647438074092e-11,3.564776481609908e-16,9.884979128796604e-21,6.276273926986709e-10
1.283334737520697e-07,0.0027792097116130575,0.1557,0.0,0.0053437086834587115,0.6423330294060379,0.19919680756241,1.042006000775973e-11,1.8889995289117485e-11,2.281921920677764e-09,2.5764274827964184e-14,1.00097615800875e-08,9.853487428825101e-12,0.0001323247962517694,1.9405507560202943e-12,5.127361474753846e-16,1.1890470805387687e-13,0.0027016590869358703,2.0373735978318083e-15,1.471313100561919e-06,2.13270673473753e-26,2.3613142276561804e-22,4.7801161111651834e-08,6.240249069265091e-14,4.545738608915416e-29,4.859528985681221e-10,6.739993430783406e-10,3.2256507174448902e-12,1.1831907354950048e-11,1.3118509761340537e-14,1.1298453644332366e-16,8.07238453052265e-12,2.97153858749975e-21,4.690559973218839e-11,6.472336432392996e-15,9.897545008115938e-15,7.697131864975788e-16,1.0049985466357727e-15,1.2368903266040623e-13,2.9091505679653066e-11,3.565991570112389e-16,9.917574342216916e-21,6.292644579051113e-10
1.2838547970039176e-07,0.0027792097116130575,0.1557,0.0,0.005343707125220518,0.6423330280619444,0.19919680593273148,1.0445464052140523e-11,1.8971203323746708e-11,2.2849086080040983e-09,2.591923118115338e-14,1.0035799041938486e-08,9.896424525849837e-12,0.0001323247524376839,1.9455427102519555e-12,5.149117421568924e-16,1.1940956243442705e-13,0.0027016581511597544,2.042728846796797e-15,1.473766922635335e-06,2.1388184293925422e-26,2.3752789325083694e-22,4.7878876582626625e-08,6.256784940386117e-14,4.57279471588139e-29,4.872208379350803e-10,6.756780689872445e-10,3.2271109139043977e-12,1.1831900419000972e-11,1.3134093471502499e-14,1.1367120436699337e-16,8.089129920986039e-12,2.9788814825494457e-21,4.702825259672531e-11,6.480063798736422e-15,9.892775212461626e-15,7.70630987687416e-16,1.0061974785020984e-15,1.2383594657427786e-13,2.91182994536257e-11,3.5612740533351314e-16,9.950268504840556e-21,6.309058654478873e-10
1.284374856487138e-07,0.0027792097116130575,0.1557,0.0,0.005343705564687565,0.6423330267158374,0.19919680430062575,1.0470931403437629e-11,1.905275594401785e-11,2.2878997214379736e-09,2.6075104425663796e-14,1.0061905284635129e-08,9.93954717477825e-12,0.00013232470856093311,1.9505471788693086e-12,5.170962971449375e-16,1.199164991398825e-13,0.0027016572140544657,2.0480985910229413e-15,1.4762243127758833e-06,2.1449486110186526e-26,2.3893241469744114e-22,4.795669425318098e-08,6.27336423758831e-14,4.600009024453232e-29,4.884921367930754e-10,6.7736107721466e-10,3.2285714569992157e-12,1.1831893473042044e-11,1.3149699832896285e-14,1.1436200128521104e-16,8.105910076765028e-12,2.986242753707019e-21,4.7151225401092825e-11,6.487802406560956e-15,9.8880233179055e-15,7.715428962173957e-16,1.0073875681970768e-15,1.2398255586176174e-13,2.914512498676005e-11,3.562801626609011e-16,9.983061877504547e-21,6.325516267208783e-10
1.2848949159703585e-07,0.0027792097116130575,0.1557,0.0,0.005343704001857471,0.6423330253677142,0.1991968026660903,1.0496462223224518e-11,1.9134654569280122e-11,2.2908952674093516e-09,2.6231899848565377e-14,1.0088080488322972e-08,9.982856159346735e-12,0.00013232466462145955,1.9555641894271505e-12,5.192898471480839e-16,1.2042552626061044e-13,0.002701656275618784,2.0534828696571404e-15,1.4786852745405689e-06,2.1510973367093415e-26,2.40345031684088e-22,4.8034614187566654e-08,6.289987064910301e-14,4.6273824333297484e-29,4.897668039618633e-10,6.790483784551619e-10,3.2300323472330326e-12,1.183188651706354e-11,1.3165328868073628e-14,1.1505695162300198e-16,8.122725069688257e-12,2.9936240015533076e-21,4.727451899392904e-11,6.4955522673491804e-15,9.883270876939339e-15,7.72463823508776e-16,1.008590653797722e-15,1.2412992966901713e-13,2.917198252539082e-11,3.5577001003716206e-16,1.0015954721548129e-20,6.342017531456101e-10
1.285414975453579e-07,0.0027792097116130575,0.1557,0.0,0.005343702436727849,0.6423330240175728,0.19919680102912243,1.0522056673477931e-11,1.9216900624381963e-11,2.2938952523545624e-09,2.6389622766199342e-14,1.0114324833578106e-08,1.0026352266441023e-11,0.00013232462061920253,1.9605937695191174e-12,5.214924269933992e-16,1.2093665191486702e-13,0.00270165533585149,2.058881721946099e-15,1.4811498114872047e-06,2.157264663727804e-26,2.4176578902034913e-22,4.811263644983266e-08,6.306653526574168e-14,4.654915846094124e-29,4.910448482823131e-10,6.807399834267489e-10,3.231493585110036e-12,1.1831879551055725e-11,1.3180980599591169e-14,1.1575607994618107e-16,8.139574971848015e-12,3.0010236150381233e-21,4.739813422609791e-11,6.503313392573033e-15,9.87853754790641e-15,7.733778298175569e-16,1.0097833895124291e-15,1.242769263366718e-13,2.919887190265601e-11,3.559720842281229e-16,1.0048947298811133e-20,6.358562561701818e-10
1.2859350349367994e-07,0.0027792097116130575,0.1557,0.0,0.00534370086929632,0.642333022665411,0.19919679938971957,1.0547714916578778e-11,1.9299495539689935e-11,2.2968996827162945e-09,2.654827852433042e-14,1.0140638501407913e-08,1.0070036286107675e-11,0.0001323245765541048,1.9656359467757943e-12,5.237040716276617e-16,1.2144988424889203e-13,0.002701654394751366,2.064295187236555e-15,1.4836179271690087e-06,2.1634506495083448e-26,2.4319473174893214e-22,4.819076110383257e-08,6.323363726985214e-14,4.6826101712205415e-29,4.923262786164443e-10,6.824359028708773e-10,3.232955171134913e-12,1.1831872575008904e-11,1.3196655049976392e-14,1.1645941096213197e-16,8.156459855335699e-12,3.0084434416305564e-21,4.75220719506947e-11,6.511085793706401e-15,9.873802090285503e-15,7.743021326280541e-16,1.0109909943533836e-15,1.24424778057318e-13,2.922579339538113e-11,3.5540258533338085e-16,1.0082039871635738e-20,6.375151472705093e-10
1.2864550944200198e-07,0.0027792097116130575,0.1557,0.0,0.005343699299560497,0.6423330213112265,0.19919679774787902,1.057343711531299e-11,1.9382440751107582e-11,2.2999085649435953e-09,2.6707872498299126e-14,1.0167021673251832e-08,1.0113909011565546e-11,0.0001323245324261055,1.970690748866608e-12,5.259248161166935e-16,1.2196523143695916e-13,0.002701653452317195,2.0697233049755073e-15,1.486089625140395e-06,2.1696553516558204e-26,2.446319051454449e-22,4.826898821321487e-08,6.340117770732168e-14,4.710466322118062e-29,4.936111038474638e-10,6.841361475524912e-10,3.234417105812854e-12,1.1831865588913346e-11,1.3212352241764118e-14,1.171669695205899e-16,8.173379792527962e-12,3.015881569777034e-21,4.764633302305113e-11,6.5188694822116964e-15,9.869087610832603e-15,7.752179674403766e-16,1.012185982460095e-15,1.2457214228188613e-13,2.925274679927102e-11,3.556786356342391e-16,1.011523270286472e-20,6.391784379490779e-10
1.2869751539032402e-07,0.0027792097116130575,0.1557,0.0,0.005343697727518001,0.642333019955017,0.19919679610359825,1.0599223432872424e-11,1.946573770009441e-11,2.302921905491871e-09,2.686841009317547e-14,1.0193474530982101e-08,1.015797123921734e-11,0.00013232448823514783,1.9757582034976462e-12,5.281546956467424e-16,1.2248270168147448e-13,0.002701652508547761,2.0751661147104317e-15,1.4885649089506124e-06,2.175878827947183e-26,2.460773547210338e-22,4.834731784143152e-08,6.356915762586931e-14,4.738485217134437e-29,4.948993328798031e-10,6.858407282600545e-10,3.235879389649548e-12,1.1831858592759355e-11,1.3228072197456409e-14,1.1787878061442917e-16,8.190334855774767e-12,3.023340208271148e-21,4.7770918300740776e-11,6.5266644695540145e-15,9.864368645642306e-15,7.761459850752877e-16,1.0133986018034868e-15,1.247204970581528e-13,2.9279732437146874e-11,3.55020373941319e-16,1.0148526055843522e-20,6.408461397364004e-10
1.2874952133864607e-07,0.0027792097116130575,0.1557,0.0,0.00534369615316645,0.6423330185967804,0.19919679445687455,1.0625074032855748e-11,1.9549387833684845e-11,2.305939710822872e-09,2.7029896743912598e-14,1.0219997256904528e-08,1.020222376866114e-11,0.0001323244439811706,1.9808383384138958e-12,5.303937455236021e-16,1.2300230321302249e-13,0.002701651563441849,2.0806236560895136e-15,1.4910437821507066e-06,2.182121136330723e-26,2.475311262217572e-22,4.842575005172662e-08,6.37375780750478e-14,4.7666677796042436e-29,4.961909746391549e-10,6.87549655805583e-10,3.2373420231511867e-12,1.1831851586537229e-11,1.3243814939566477e-14,1.1859486938045412e-16,8.207325117743619e-12,3.030817007653379e-21,4.78958286435843e-11,6.534470767185792e-15,9.859673456851909e-15,7.770632399950581e-16,1.0145952432786028e-15,1.248682001256418e-13,2.930675004879337e-11,3.5540587510467996e-16,1.0181920194418032e-20,6.425182641895088e-10
1.2880152728696811e-07,0.0027792097116130575,0.1557,0.0,0.005343694576503464,0.6423330172365144,0.1991967928077054,1.0650989079269305e-11,1.963339260450735e-11,2.308961987404702e-09,2.7192337915502e-14,1.0246590033759235e-08,1.0246667402702034e-11,0.0001323243996641175,1.985931181396643e-12,5.326420011742388e-16,1.2352404429046989e-13,0.002701650616998244,2.0860959688618674e-15,1.493526248285734e-06,2.1883823349278622e-26,2.4899326563155047e-22,4.850428490714694e-08,6.390644010624093e-14,4.795014937847913e-29,4.97486038072511e-10,6.89262941024675e-10,3.2388050068244565e-12,1.183184457023727e-11,1.3259580490569562e-14,1.1931526110019455e-16,8.224350651036715e-12,3.0383147119193913e-21,4.80210649136549e-11,6.542288386563326e-15,9.854970296000778e-15,7.779954804456895e-16,1.0158136207433773e-15,1.2501709457495804e-13,2.9333800025344413e-11,3.546156406674333e-16,1.0215415382937155e-20,6.441948228937292e-10
1.2885353323529016e-07,0.0027792097116130575,0.1557,0.0,0.005343692997526664,0.6423330158742168,0.19919679115608813,1.0676968736528025e-11,1.9717753470803458e-11,2.311988741711807e-09,2.7355739103128515e-14,1.0273253044721424e-08,1.0291302947363696e-11,0.00013232435528392694,1.9910367602662195e-12,5.348994981456187e-16,1.2404793320100491e-13,0.002701649669215736,2.091583092877765e-15,1.4960123109034578e-06,2.1946624820321063e-26,2.504638191712444e-22,4.858292247052842e-08,6.407574477266569e-14,4.823527625226086e-29,4.987845321481991e-10,6.909805947765434e-10,3.240268341176548e-12,1.1831837543849803e-11,1.32753688729578e-14,1.2003998120070517e-16,8.241411528621625e-12,3.0458303189244242e-21,4.814662797528348e-11,6.550117339128536e-15,9.85029509214681e-15,7.789135461712956e-16,1.0170110224389466e-15,1.2516509319443024e-13,2.93608820234763e-11,3.5516366574347317e-16,1.0249011886250017e-20,6.458758274607865e-10
1.289055391836122e-07,0.0027792097116130575,0.1557,0.0,0.005343691416233674,0.6423330145098853,0.19919678950202008,1.0703013169456292e-11,1.980247189644697e-11,2.315019980224972e-09,2.7520105832327065e-14,1.0299986473402115e-08,1.0336131211900123e-11,0.0001323243108405435,1.996155102878777e-12,5.371662721066964e-16,1.2457397826024995e-13,0.002701648720093111,2.0970850680888587e-15,1.4985019735444455e-06,2.200961636111187e-26,2.519428333020455e-22,4.866166280450924e-08,6.424549312936934e-14,4.852206780131611e-29,5.000864658559196e-10,6.927026279440471e-10,3.241732026715151e-12,1.1831830507365145e-11,1.329118010917773e-14,1.2076905525536925e-16,8.258507823342926e-12,3.0533673696968134e-21,4.827251869506418e-11,6.557957636329014e-15,9.845606723935347e-15,7.79850773115819e-16,1.0182362754123092e-15,1.2531458265294988e-13,2.938799653606895e-11,3.5417574955393016e-16,1.0282709969709178e-20,6.475612895310531e-10
1.2895754513193425e-07,0.0027792097116130575,0.1557,0.0,0.005343689832622112,0.6423330131435179,0.1991967878454987,1.0729122543288843e-11,1.9887549350963098e-11,2.3180557094313235e-09,2.768544365913894e-14,1.0326790503848929e-08,1.0381153008807232e-11,0.00013232426633390463,2.001286237129798e-12,5.394423588467998e-16,1.2510218781229034e-13,0.00270164776962916,2.102601934548413e-15,1.5009952397533546e-06,2.2072798558055936e-26,2.5343035472390596e-22,4.874050597151308e-08,6.441568623323181e-14,4.88105334605301e-29,5.013918482067829e-10,6.944290514337226e-10,3.243196063948451e-12,1.1831823460773614e-11,1.3307014221701512e-14,1.2150250898470613e-16,8.275639608481971e-12,3.0609218871431683e-21,4.839873794185954e-11,6.565809289595484e-15,9.840952614892385e-15,7.807687079933008e-16,1.0194330577107088e-15,1.2546280960174133e-13,2.941514309527086e-11,3.5496822920212454e-16,1.0316509899167057e-20,6.492512207710738e-10
1.290095510802563e-07,0.0027792097116130575,0.1557,0.0,0.0053436882466896055,0.6423330117751122,0.1991967861865214,1.0755297023671661e-11,1.9972987309547776e-11,2.321095935824314e-09,2.785175817027023e-14,1.0353665320546813e-08,1.0426369153834695e-11,0.0001323242217639562,2.0064301909499265e-12,5.417277942781578e-16,1.2563257022979975e-13,0.002701646817822673,2.108133732411523e-15,1.5034921130658517e-06,2.2136171999312332e-26,2.5492643037980507e-22,4.881945203376635e-08,6.458632514296219e-14,4.910068271555742e-29,5.027006882333464e-10,6.961598761758138e-10,3.244660453385135e-12,1.1831816404065544e-11,1.3322871232944378e-14,1.2224036825718336e-16,8.292806957110092e-12,3.068498611407342e-21,4.852528658680603e-11,6.573672310367073e-15,9.83627749252215e-15,7.817121156600106e-16,1.0206669341334277e-15,1.256129802668608e-13,2.9442322347405375e-11,3.5367976498503807e-16,1.0350411940980084e-20,6.509456328765245e-10
1.2906155702857834e-07,0.0027792097116130575,0.1557,0.0,0.005343686658433777,0.642333010404666,0.19919678452508544,1.0781536776662851e-11,2.005878725308688e-11,2.32414066590373e-09,2.8019054983249305e-14,1.0380611108418813e-08,1.0471780465997598e-11,0.00013232417713063434,2.011586992309637e-12,5.440226144336244e-16,1.261651339140536e-13,0.002701645864672442,2.1136805019353507e-15,1.5059925970238122e-06,2.2199737274773295e-26,2.564311074531709e-22,4.889850105327622e-08,6.475741091910192e-14,4.9392525103594234e-29,5.040129949896516e-10,6.978951131243055e-10,3.246125195534387e-12,1.1831809337231285e-11,1.333875116536056e-14,1.2298265909003264e-16,8.310009942843598e-12,3.0760920846279603e-21,4.865216550331923e-11,6.581546710062437e-15,9.831646281319218e-15,7.826284227351398e-16,1.0218609042162486e-15,1.2576132845237346e-13,2.946953363513518e-11,3.548466842010289e-16,1.0384416362003884e-20,6.526445375688639e-10
1.2911356297690038e-07,0.0027792097116130575,0.1557,0.0,0.005343685067852253,0.642333009032177,0.1991967828611883,1.0807841968733546e-11,2.0144950668175634e-11,2.3271899061756826e-09,2.818733974658696e-14,1.0407628052826825e-08,1.0517387767588358e-11,0.00013232413243388674,2.0167566692136366e-12,5.463268554700258e-16,1.2669988729507354e-13,0.002701644910177261,2.1192422834793417e-15,1.5084966951573993e-06,2.226349497609872e-26,2.5794443337335303e-22,4.897765309185428e-08,6.492894462402016e-14,4.968607021302561e-29,5.053287775512612e-10,6.996347732569526e-10,3.247590290905891e-12,1.1831802260261177e-11,1.3354654041330197e-14,1.2372940765007019e-16,8.327248638955268e-12,3.083708885726247e-21,4.877937556709946e-11,6.589432500112766e-15,9.826981957313638e-15,7.835799254045172e-16,1.02310620623174e-15,1.2591231836628517e-13,2.949677784039359e-11,3.530923634975228e-16,1.0418523429598981e-20,6.543479465993719e-10
1.2916036833039024e-07,0.0027792097116130575,0.1557,0.0,0.00534368363433845,0.6423330077951886,0.19919678136157434,1.0831572729894037e-11,2.0222809742691466e-11,2.3299380840168735e-09,2.833964542188044e-14,1.0432004295147853e-08,1.0558602591954217e-11,0.0001323240921525304,2.0214204101941467e-12,5.484087572423466e-16,1.2718304451733367e-13,0.0027016440499806676,2.124260755576485e-15,1.5107534765229147e-06,2.2321041921731045e-26,2.5931386087862865e-22,4.904897805880639e-08,6.508370881716532e-14,4.995172460208757e-29,5.065159611865929e-10,7.012042582888981e-10,3.2489091791668768e-12,1.1831795882313953e-11,1.3368986264985057e-14,1.24405314445051e-16,8.342794058849879e-12,3.0905758907066195e-21,4.889414848081598e-11,6.59653945933919e-15,9.822803983814282e-15,7.844024972678853e-16,1.0241763116745473e-15,1.2604652594337918e-13,2.9521325228720345e-11,3.5364922844045436e-16,1.0449307774648043e-20,6.558848756659583e-10
1.292071736838801e-07,0.0027792097116130575,0.1557,0.0,0.0053436821989371825,0.6423330065565422,0.1991967798599628,1.0855356753844664e-11,2.030096553000077e-11,2.3326899251412185e-09,2.849276010055181e-14,1.0456438460529678e-08,1.059997744071058e-11,0.00013232405181970783,2.0260946235514167e-12,5.504983458321941e-16,1.2766798843273692e-13,0.0027016431886928093,2.1292914497551483e-15,1.5130131908085183e-06,2.2378745646752656e-26,2.606903674532601e-22,4.912038656584376e-08,6.523883747150943e-14,5.0218773068050986e-29,5.077059742402909e-10,7.027773430486244e-10,3.2502283543234136e-12,1.1831789496141854e-11,1.3383337107391807e-14,1.250848726104684e-16,8.358368517705881e-12,3.097462553396496e-21,4.9009190976703775e-11,6.603655662317215e-15,9.818634690704764e-15,7.852458579164974e-16,1.0252778155555407e-15,1.2618162848614323e-13,2.9545899106221314e-11,3.533142148850602e-16,1.0480175675958168e-20,6.574254713922428e-10
1.2925397903736996e-07,0.0027792097116130575,0.1557,0.0,0.005343680761646716,0.6423330053162362,0.19919677835635177,1.0879194162789533e-11,2.0379419125563056e-11,2.335445434304571e-09,2.8646687964244866e-14,1.0480930684999995e-08,1.0641512920045721e-11,0.0001323240114353752,2.030779329779494e-12,5.525956478661197e-16,1.281547252460525e-13,0.002701642326312808,2.1343343956471035e-15,1.5152758405888943e-06,2.2436606586157193e-26,2.620739882101389e-22,4.919187865758736e-08,6.539433136549569e-14,5.04872227084755e-29,5.088988233725216e-10,7.04354035587565e-10,3.251547816748076e-12,1.1831783101737843e-11,1.3397706584872705e-14,1.257681015305179e-16,8.373972069553871e-12,3.1043680679685927e-21,4.91245036978332e-11,6.610781117360093e-15,9.814500181182602e-15,7.8609628032924e-16,1.0263910149021603e-15,1.2631636175121397e-13,2.957049913980126e-11,3.537266658268382e-16,1.0511127329520625e-20,6.589697424005295e-10
1.2930078439085982e-07,0.0027792097116130575,0.1557,0.0,0.0053436793224653275,0.6423330040742687,0.1991967768507393,1.0903085079223824e-11,2.0458171628879063e-11,2.3382046162671936e-09,2.880143321667208e-14,1.0505481104895197e-08,1.0683209638469153e-11,0.000132323970999491,2.035474549394644e-12,5.547006900461843e-16,1.2864326118162035e-13,0.0027016414628397876,2.139389622956187e-15,1.5175414284340695e-06,2.249462517612366e-26,2.6346475843095884e-22,4.9263454378518704e-08,6.55501912786971e-14,5.075708065720266e-29,5.100945152585896e-10,7.059343439738501e-10,3.252867566813785e-12,1.1831776699094907e-11,1.3412094713720459e-14,1.2645502069614583e-16,8.389604768235954e-12,3.111286759934444e-21,4.924008728888595e-11,6.617915832780226e-15,9.810350881590485e-15,7.86943067485561e-16,1.0274968276626864e-15,1.264520834088911e-13,2.959512574929659e-11,3.5322278287736176e-16,1.0542162931639332e-20,6.605176973329284e-10
1.2934758974434968e-07,0.0027792097116130575,0.1557,0.0,0.005343677881391288,0.6423330028306387,0.1991967753431235,1.0927029625908766e-11,2.053722414314913e-11,2.3409674757933742e-09,2.895700008179294e-14,1.053008985683379e-08,1.0725068206616381e-11,0.00013232393051201084,2.0401803029391436e-12,5.56813499135336e-16,1.2913360248265433e-13,0.0027016405982728717,2.144457161452169e-15,1.519809956915875e-06,2.2552801853871096e-26,2.6486271349549014e-22,4.933511377297575e-08,6.57064179916236e-14,5.1028354080314e-29,5.112930565876346e-10,7.075182762908606e-10,3.2541876048937824e-12,1.1831770288206037e-11,1.3426501510239083e-14,1.271456496961866e-16,8.405266667931315e-12,3.1182199844621886e-21,4.935594239601661e-11,6.625059816884151e-15,9.806221346079617e-15,7.877799760193812e-16,1.0285875704292518e-15,1.2658748360957882e-13,2.961977867782659e-11,3.5338349255598067e-16,1.057328267887872e-20,6.620693448488883e-10
1.2939439509783954e-07,0.0027792097116130575,0.1557,0.0,0.0053436764384228695,0.6423330015853439,0.1991967738335025,1.0951027925884595e-11,2.061657777545651e-11,2.3437340176516064e-09,2.9113392804841324e-14,1.0554757077729981e-08,1.076708923735431e-11,0.00013232388997289334,2.0448966109785325e-12,5.589341019882033e-16,1.2962575541168216e-13,0.0027016397326111853,2.149537040973921e-15,1.5220814286019393e-06,2.2611137057851136e-26,2.662678889616549e-22,4.940685688516026e-08,6.586301228610965e-14,5.13010501790259e-29,5.124944540632979e-10,7.091058406379572e-10,3.2555079313616346e-12,1.1831763869064217e-11,1.3440926990705913e-14,1.2784000822241426e-16,8.42095782269346e-12,3.1251719387997813e-21,4.947206966692481e-11,6.632213077979198e-15,9.802077884130573e-15,7.886311582533528e-16,1.0296998602414531e-15,1.2672352023898326e-13,2.964445824666998e-11,3.529370228568625e-16,1.0604486768165889e-20,6.636246936268738e-10
1.294412004513294e-07,0.0027792097116130575,0.1557,0.0,0.0053436749935583455,0.6423330003383829,0.19919677232187435,1.0975080102465652e-11,2.0696233636703924e-11,2.3465042466145063e-09,2.9270615652017785e-14,1.0579482904788396e-08,1.0809273345745456e-11,0.000132323849382095,2.049623494103759e-12,5.610625255510065e-16,1.301197262504066e-13,0.002701638865853854,2.1546292914282435e-15,1.5243558460608556e-06,2.2669631227729155e-26,2.6768032059678076e-22,4.947868375912701e-08,6.60199749453294e-14,5.157517619067602e-29,5.136987144034628e-10,7.106970451301895e-10,3.2568285465912387e-12,1.1831757441662437e-11,1.345537117140427e-14,1.2853811606804912e-16,8.43667828687361e-12,3.132140232374604e-21,4.958846975082822e-11,6.639375624364338e-15,9.797956580066094e-15,7.894800465895238e-16,1.0308089343237096e-15,1.2685927049182917e-13,2.966916424452861e-11,3.530574974960482e-16,1.0635775396793059e-20,6.651837523633739e-10
