Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420)
7.659008504650878e-12,0.0005284065757894736,0.1557,0.0,0.0015263326099829663,0.642391396682026,0.20188843869341985,3.6110936955275404e-27,9.298437864717005e-35,1.6002913249429506e-17,1.8397829201945735e-44,1.7635503538639337e-25,7.539182300959689e-36,1.720663594182726e-05,6.390806194729924e-24,8.663102224644482e-35,9.245410921002225e-35,1.1561306531022648e-05,1.4491454667317997e-32,5.992404978597948e-15,3.590883964274229e-44,3.6608206700235693e-44,7.302013540658365e-21,3.1123002317090806e-26,1.6166707528223463e-59,5.529215679468865e-27,8.262211983370885e-21,2.7445658533957395e-16,4.315777694707076e-14,8.492638337961623e-18,8.637422506009819e-47,2.3693069170048925e-28,1.0660315648062083e-30,6.368369213449515e-32,2.88831505252927e-18,8.268606393456996e-21,3.496698448771452e-30,2.591711810580928e-30
7.854180308024857e-12,0.0005284065757894736,0.1557,0.0,0.0015256209939254336,0.6423911866621896,0.20188814711703554,4.09019094376435e-27,1.127031767344614e-34,1.77179822171977e-17,2.315859292679101e-44,2.135606508367523e-25,9.596481637726691e-36,1.7626675613993096e-05,6.883135191022142e-24,9.964644442498327e-35,1.1202914644655446e-34,1.1852882913783496e-05,1.6414478490809368e-32,6.454288787456496e-15,4.168484271990813e-44,4.496390501551457e-44,8.266347197724486e-21,3.584079177506553e-26,2.1576618310219125e-59,6.695714098211233e-27,9.122009649358417e-21,2.813840573603883e-16,4.4225503410111897e-14,8.905659740282457e-18,1.0719323872858852e-46,2.819079646005904e-28,1.2560236523877768e-30,7.894939968900208e-32,3.1115836366561026e-18,9.128896865994233e-21,5.508484104856759e-30,1.9194321681476875e-30
8.049352111398836e-12,0.0005284065757894736,0.1557,0.0,0.0015249106630971082,0.6423909772110467,0.20188785568849393,4.6185198844261535e-27,1.359046311633432e-34,1.9565078677914893e-17,2.8994350300432457e-44,2.573854327691888e-25,1.2143584279386498e-35,1.8045577899601732e-05,7.399577712694826e-24,1.1412537460393047e-34,1.3505424675522823e-34,1.2144311453872583e-05,1.8535174048513478e-32,6.93882567347803e-15,4.821068734491558e-44,5.49408402047314e-44,9.329001274076453e-21,4.1092660049447313e-26,2.858284469020018e-59,8.069741594797807e-27,1.0045896732096909e-20,2.8830829951107013e-16,4.529281649997156e-14,9.341140083743582e-18,1.3227585916441713e-46,3.339673813496653e-28,1.4733131340784673e-30,9.732828672264348e-32,3.3441625709904357e-18,1.0053300917758476e-20,2.734791173814082e-30,6.282631592012256e-30
8.244523914772815e-12,0.0005284065757894736,0.1557,0.0,0.0015242016316687854,0.642390768335809,0.20188756440754127,5.199738817914459e-27,1.6301986437143925e-34,2.1550712698907883e-17,3.6101734787921873e-44,3.086345895002509e-25,1.5267058657100663e-35,1.8463328374180484e-05,7.940668297674848e-24,1.3031030769851701e-34,1.619542909065563e-34,1.2435592404970379e-05,2.0868210388492808e-32,7.446520399618358e-15,5.556028008962621e-44,6.680456803949668e-44,1.0497156213219027e-20,4.702603717070712e-26,3.7606214147531156e-59,9.676543663489959e-27,1.104151401364733e-20,2.952293176666788e-16,4.635852621502417e-14,9.794147969054305e-18,1.6244005659346671e-46,3.9400483853026443e-28,1.721266551140241e-30,1.1934106710916148e-31,3.5990908575783736e-18,1.1049459868973154e-20,1.532950208304165e-29,-4.436615622180876e-30
8.439695718146794e-12,0.0005284065757894736,0.1557,0.0,0.0015234939136328784,0.6423905600436015,0.2018872732739212,5.837666997410957e-27,1.9469889354428123e-34,2.368124854090957e-17,4.4741489050432556e-44,3.6874008241870544e-25,1.9113834581989582e-35,1.887991278895079e-05,8.506921768436113e-24,1.4811132561866513e-34,1.9337261501238046e-34,1.2726726023442871e-05,2.3428944493022737e-32,7.977859754712335e-15,6.381136982492549e-44,8.081867452509295e-44,1.177831559609575e-20,5.342818622062158e-26,4.912939604643622e-59,1.1561016231833853e-26,1.210574420071298e-20,3.0214711776626305e-16,4.742090744355109e-14,1.0226359929802099e-17,1.983855699826453e-46,4.630029132336319e-28,2.002266528928669e-30,1.4560071891796472e-31,3.858998892679616e-18,1.2114256944914113e-20,-1.991160472319596e-29,3.302406911649965e-29
8.634867521520773e-12,0.0005284065757894736,0.1557,0.0,0.0015227875228019307,0.6423903523414594,0.20188698228737473,6.536288494709701e-27,2.313278864621374e-34,2.5962912416119674e-17,5.514780201384881e-44,4.378322380567754e-25,2.372514047163663e-35,1.9295317072352465e-05,9.098828105317689e-24,1.6809625538114683e-34,2.2968680069190304e-34,1.301771256829825e-05,2.623341246953011e-32,8.533307889165455e-15,7.305220091784254e-44,9.743713714447334e-44,1.3180301099317113e-20,6.1084148404278e-26,6.382821697345822e-59,1.3727245391329055e-26,1.3238391630244741e-20,3.090617058120476e-16,4.848324860322405e-14,1.0677302101493199e-17,2.405668424840174e-46,5.42036594884399e-28,2.322252310080715e-30,1.7674221573914417e-31,4.1147665019281864e-18,1.3247496976486821e-20,9.984377643421459e-29,-8.416850754305889e-29
8.830039324894752e-12,0.0005284065757894736,0.1557,0.0,0.0015220824728071967,0.6423901452363294,0.20188669144764024,7.299785371640274e-27,2.7398084161349485e-34,2.8402667057686766e-17,6.773584369976445e-44,5.201063321832367e-25,2.9524284876074117e-35,1.9709527331511987e-05,9.716912437959058e-24,1.8957838212426181e-34,2.719629114213632e-34,1.3308552301160085e-05,2.929836209777678e-32,9.113361248005803e-15,8.337536433103679e-44,1.1661180038761716e-43,1.47112651008587e-20,6.799292528057652e-26,8.226646787349663e-59,1.6306764579431848e-26,1.4457086789113477e-20,3.159730878686114e-16,4.9545846237911164e-14,1.1182097655973882e-17,2.9139444914348487e-46,6.322793408157783e-28,2.678192160449873e-30,2.1364283089150135e-31,4.407034148155252e-18,1.4466810979689048e-20,-2.8947789940256167e-28,3.0826372358423034e-28
9.025211128268731e-12,0.0005284065757894736,0.1557,0.0,0.00152137877709725,0.6423899387350679,0.20188640075445347,8.132516621311967e-27,3.2256082153452755e-34,3.100751846776975e-17,8.26668119250033e-44,6.086735143238266e-25,3.5889185585541215e-35,2.012252985365376e-05,1.0361705761498232e-23,2.1433802927759865e-34,3.2009133895497608e-34,1.3599245486240934e-05,3.2641291920309444e-32,9.718521668835387e-15,9.487227131487072e-44,1.4011720791775858e-43,1.637971295570571e-20,8.014342870679105e-26,1.0586787020604754e-58,1.9083589367553868e-26,1.5759337958677623e-20,3.228812700620608e-16,5.0603124670240086e-14,1.1642518804134303e-17,3.504648317006635e-46,7.3500944094778285e-28,3.093570608707053e-30,2.568335417541979e-31,4.719563917871868e-18,1.5769707771625636e-20,1.0307751050646098e-27,-1.008754187617343e-27
9.22038293164271e-12,0.0005284065757894736,0.1557,0.0,0.001520676448936645,0.6423897328444408,0.20188611020754774,9.039257460476382e-27,3.7792372887914006e-34,3.378921382507104e-17,1.003586881237819e-43,7.029178370018151e-25,4.278714054855798e-35,2.053431110746129e-05,1.1033636016029224e-23,2.4224698409124243e-34,3.749177709275236e-34,1.3889792390284984e-05,3.6280411399281115e-32,1.0349196808204882e-14,1.076500174601068e-43,1.6819186821498568e-43,1.8194485923988252e-20,8.979510815087106e-26,1.358398263016319e-58,2.203840807006697e-26,1.714000294112997e-20,3.297862585791963e-16,5.166062455928152e-14,1.2115064371727238e-17,4.186562777788675e-46,8.516156340595757e-28,3.580660759571971e-30,3.0724084652595284e-31,5.021961821748743e-18,1.7151045587543383e-20,1.6619089962918643e-27,-1.6368903792680675e-27
9.396037554679291e-12,0.0005284065757894736,0.1557,0.0,0.001520045533660684,0.6423895480704865,0.20188584884018035,9.922310001754097e-27,4.353857223669262e-34,3.644402812378115e-17,1.1933944904378615e-43,8.098596914530947e-25,5.124847607246057e-35,2.090385901507756e-05,1.1662004986036351e-23,2.6800633963439236e-34,4.318169791072649e-34,1.4151159756127383e-05,3.9824498783005784e-32,1.0939026081002348e-14,1.2033678317005258e-43,1.9360189471299287e-43,1.9960443252887802e-20,9.586933801299903e-26,1.677274096361746e-58,2.5391329293088584e-26,1.845379689670118e-20,3.3599802281300694e-16,5.2612337970785235e-14,1.2576107542741178e-17,4.908022146912879e-46,9.696687078010145e-28,4.043284948979008e-30,3.6064423051701457e-31,5.296612762313759e-18,1.846546879082911e-20,-5.9458244504363135e-28,6.233941402117802e-28
9.554126715412214e-12,0.0005284065757894736,0.1557,0.0,0.0015194786738451113,0.6423893822054157,0.20188561371050656,1.077431099192303e-26,4.941106485372859e-34,3.895857118009852e-17,1.3934089272356911e-43,9.265986762425542e-25,6.098305890586421e-35,2.1235589155996252e-05,1.2247056504737312e-23,2.9150410858825564e-34,4.899602657136746e-34,1.4386289428518332e-05,4.3244241968881436e-32,1.1488227776894863e-14,1.3278566151831879e-43,2.17559764345341e-43,2.1663181665890346e-20,1.0632703067208679e-25,2.0101493790845223e-58,2.905141751438748e-26,1.9700485598012762e-20,3.4158640696511277e-16,5.346575365442798e-14,1.2970882974356072e-17,5.661637176643537e-46,1.0875481367498784e-27,4.4763948201672404e-30,4.161401376543338e-31,5.560760763955099e-18,1.9712743390165368e-20,-6.198438559533894e-28,6.5366518315678565e-28
9.712215876145138e-12,0.0005284065757894736,0.1557,0.0,0.0015189127342537501,0.6423892167527109,0.2018853786763253,1.1683069856301266e-26,5.592550237727695e-34,4.159148513107255e-17,1.6219308902244296e-43,1.0676601662065454e-24,7.337921586372645e-35,2.1566494565223037e-05,1.2850827626881784e-23,3.171361641330462e-34,5.5444002698888736e-34,1.4621323608371383e-05,4.689318152084788e-32,1.2055035943325088e-14,1.4627813058377135e-43,2.4585720968614423e-43,2.34787543530602e-20,1.1442328444630119e-25,2.404433780983581e-58,3.3474083198426295e-26,2.100107200412634e-20,3.4717270694125227e-16,5.4317882718242044e-14,1.3347022130170756e-17,6.5051853693472354e-46,1.2174037364223015e-27,4.921375323925083e-30,4.787547674426693e-31,5.821475741943985e-18,2.1013934468511886e-20,-3.023054066103979e-27,3.0640114989484536e-27
9.870305036878061e-12,0.0005284065757894736,0.1557,0.0,0.001518347721577095,0.6423890517157904,0.20188514373749003,1.2651971568178238e-26,6.312797968376941e-34,4.4359832413668234e-17,1.8823022331516664e-43,1.193454108297923e-24,8.404216545210256e-35,2.1896568405775117e-05,1.3473528921987635e-23,3.448693143859382e-34,6.257063000085751e-34,1.4856262442171471e-05,5.078239853370726e-32,1.2639651940756664e-14,1.6088783834083805e-43,2.8431059180852265e-43,2.5412526738508962e-20,1.323030139365668e-25,2.895114024440929e-58,3.7418069215911373e-26,2.2372136988525628e-20,3.5275692614222493e-16,5.517346036375654e-14,1.3806298038353137e-17,7.459461839704367e-46,1.3602187671386342e-27,5.481701743458561e-30,5.480080846187685e-31,6.102837917884533e-18,2.2385623118711373e-20,5.7108594189016706e-27,-5.6661306925406465e-27
1e-11,0.0005284065757894736,0.1557,0.0,0.0015178848869095327,0.6423889166337917,0.20188495106681983,1.3493986492844543e-26,6.959691832344859e-34,4.673724136187223e-17,2.1222216249588334e-43,1.2789875727401261e-24,9.080201564264119e-35,2.2166732402428938e-05,1.399875950907085e-23,3.6866525152810787e-34,6.896961439123634e-34,1.5048933111184873e-05,5.416054272016629e-32,1.3132785663467774e-14,1.737538647669763e-43,3.2330500938975006e-43,2.7091124072566674e-20,1.4360055775437192e-25,3.387119203740775e-58,4.0099778381857135e-26,2.3554226316429745e-20,3.573366193298586e-16,5.5873112991209156e-14,1.4184832522845787e-17,8.336475887983394e-46,1.4877880207709822e-27,6.051350284476216e-30,6.099935854688437e-31,6.3553580773047555e-18,2.356823852055841e-20,1.0444141847720952e-26,-1.040137231424257e-26
1.0028394197610985e-11,0.0005284065757894736,0.1557,0.0,0.0015177836424241694,0.6423888870980324,0.2018849088938533,1.368413608130373e-26,7.108378201807775e-34,4.726950898034994e-17,2.1780609068080734e-43,1.2992359611952339e-24,9.245184101619078e-35,2.2225803921120508e-05,1.4115508230386533e-23,3.7395875867344706e-34,7.044017676607678e-34,1.5091106077443733e-05,5.49233773291166e-32,1.3242402806849971e-14,1.7667943913552149e-43,3.321213636536886e-43,2.747004365707131e-20,1.4175639197791888e-25,3.5055966077692024e-58,4.0734620975503995e-26,2.381863328356108e-20,3.5833906799330533e-16,5.6024505410187344e-14,1.4243196779408518e-17,8.539356802421898e-46,1.5170327245363916e-27,6.181597353897388e-30,6.242905789526795e-31,6.4109776788816176e-18,2.3832762427296935e-20,7.191780466984862e-27,-7.149889234435564e-27
1.015458037903525e-11,0.0005284065757894736,0.1557,0.0,0.0015173340708592208,0.6423887560037995,0.20188472151075443,1.4555014988167282e-26,7.796553246344659e-34,4.9688814959476274e-17,2.4418888727514365e-43,1.4078030569813578e-24,1.0201349613119632e-34,2.2487992386534524e-05,1.4641889703581215e-23,3.995760854619607e-34,7.724484172779687e-34,1.527848917512558e-05,5.841734120708176e-32,1.3736647620624482e-14,1.9018100137858283e-43,3.657075745382922e-43,2.920493431974758e-20,1.4798382991360594e-25,4.046762575500449e-58,4.413849769647043e-26,2.5017901442162334e-20,3.627932243872802e-16,5.6702181105674784e-14,1.456389004520646e-17,9.481771090132202e-46,1.6529863702892725e-27,6.743510116417614e-30,6.93046690073496e-31,6.655556214417724e-18,2.503255783811164e-20,-4.329596905174974e-28,4.743681953874771e-28
1.0280766560459517e-11,0.0005284065757894736,0.1557,0.0,0.0015168851015003927,0.6423886251804287,0.20188453418813757,1.5469052296565818e-26,8.535154635716977e-34,5.2193070532279e-17,2.732665451697285e-43,1.5525817896064715e-24,1.158991485827135e-34,2.2749639127842432e-05,1.518074446858679e-23,4.280732124471469e-34,8.4545901738164e-34,1.5465811790777715e-05,6.208547754165848e-32,1.424263144853309e-14,2.0452470765915816e-43,3.945042081502287e-43,3.1025209479680925e-20,1.5913015540472147e-25,4.6248269446737615e-58,4.867770883681082e-26,2.6254417476461653e-20,3.6724606122803946e-16,5.738084346876577e-14,1.4910237098448973e-17,1.0498321405619492e-45,1.799160814342534e-27,7.271728992349062e-30,7.702544246833531e-31,6.893236443717132e-18,2.626961363551098e-20,-1.252953663573484e-27,1.2994793743362966e-27
1.0406952741883783e-11,0.0005284065757894736,0.1557,0.0,0.0015164367375960577,0.642388494629582,0.20188434692592636,1.642786536208109e-26,9.333118706772866e-34,5.478572186621788e-17,3.053146037352741e-43,1.7181211413126063e-24,1.3234678438943608e-34,2.3010740820283785e-05,1.5732255479411034e-23,4.585943465743691e-34,9.243225460235326e-34,1.5653074000794547e-05,6.593406151201353e-32,1.476052618079962e-14,2.1974962702479675e-43,4.2788433070470035e-43,3.293389282130228e-20,1.705876587526411e-25,5.2690693838676706e-58,5.386782252709627e-26,2.753397908765667e-20,3.7169758029030332e-16,5.805869182373861e-14,1.5261137603455705e-17,1.1607934696845546e-45,1.9561813786223994e-27,7.811683809802393e-30,8.55201694836504e-31,7.135589323041528e-18,2.754972770784401e-20,5.99016530451844e-28,-5.443895277371324e-28
1.0533138923308049e-11,0.0005284065757894736,0.1557,0.0,0.0015159889823610205,0.6423883643529058,0.20188415972404403,1.7433196603912625e-26,1.0198263430173701e-33,5.747122673252264e-17,3.4068027885233725e-43,1.8890954114501936e-24,1.4951963642681566e-34,2.327129417225897e-05,1.6296570805802088e-23,4.9019466151129346e-34,1.0098144759686158e-33,1.5840275881966832e-05,6.996952651802703e-32,1.5290471817022502e-14,2.3589672468009932e-43,4.711096396295579e-43,3.4934075029145544e-20,1.820893318351322e-25,6.01165860527769e-58,5.922833585529784e-26,2.8861092523535975e-20,3.761477833582861e-16,5.873564214008155e-14,1.5611430095779147e-17,1.282545214607548e-45,2.1246997045411997e-27,8.407368379120002e-30,9.471925387678904e-31,7.389353714802782e-18,2.887740645615976e-20,6.122121812499296e-28,-5.500449802682303e-28
1.0659325104732315e-11,0.0005284065757894736,0.1557,0.0,0.0015155418389764383,0.6423882343520292,0.20188397258241325,1.8486760293523364e-26,1.1134102611185444e-33,6.025292029407775e-17,3.7973686508359006e-43,2.0669291121691738e-24,1.6774643614812232e-34,2.3531295925427858e-05,1.6873802979243631e-23,5.228563543615014e-34,1.102277783560532e-33,1.6027417511478553e-05,7.419848196656884e-32,1.583257590385314e-14,2.530100582045869e-43,5.211823749592334e-43,3.7028908798402506e-20,1.9394175186002454e-25,6.864965930806348e-58,6.480391114404684e-26,3.023647240206171e-20,3.8059667222559673e-16,5.941218799151347e-14,1.5967435657914925e-17,1.415920282169244e-45,2.3053960694536622e-27,9.058949122850711e-30,1.046808106982361e-30,7.652039870384104e-18,3.025336461299591e-20,-2.97665530831436e-28,3.6649754411579874e-28
1.0785511286156581e-11,0.0005284065757894736,0.1557,0.0,0.0015150953105897242,0.6423881046285641,0.20188378550095656,1.9590221499036667e-26,1.214269115919526e-33,6.31326013978752e-17,4.228287408178772e-43,2.260027633303063e-24,1.8807758163174473e-34,2.379074285480468e-05,1.7464067960634828e-23,5.571074004488561e-34,1.2019088784491584e-33,1.621449896690382e-05,7.862769222212742e-32,1.6386949159291004e-14,2.711343081749211e-43,5.739945286745927e-43,3.9221608364942757e-20,2.0710568111923497e-25,7.830875002966264e-58,7.085808047175932e-26,3.1659236614268945e-20,3.850442486951403e-16,6.008810737569049e-14,1.6326783761219227e-17,1.5613786215650755e-45,2.498982673772403e-27,9.748313416834622e-30,1.155272823341185e-30,7.918668126922134e-18,3.167672018550641e-20,-2.5839900016405216e-28,3.3457418880203804e-28
1.0952730295643092e-11,0.0005284065757894736,0.1557,0.0,0.0015145045342974714,0.6423879331521415,0.20188353767750972,2.1132241070323343e-26,1.3598033393782734e-33,6.710165622233516e-17,4.867187505718356e-43,2.545659960308162e-24,2.1908395763613874e-34,2.413369569930305e-05,1.8266562156409334e-23,6.054374679554237e-34,1.3456359403369412e-33,1.646232241210916e-05,8.481750204083629e-32,1.71406940326616e-14,2.967882428271508e-43,6.481748753786025e-43,4.228370982804856e-20,2.254138075159788e-25,9.298761198059416e-58,7.98134389027544e-26,3.3618244015905255e-20,3.9093605534881996e-16,6.098268887177658e-14,1.6805688524194768e-17,1.773958518558127e-45,2.7766555578442235e-27,1.0711630858940255e-29,1.3141017973904738e-30,8.276855250582597e-18,3.363653161038784e-20,1.9868818705871357e-28,-1.1063807419682621e-28
1.1119949305129603e-11,0.0005284065757894736,0.1557,0.0,0.0015139148506170415,0.6423877621693489,0.20188328995941482,2.276874107919504e-26,1.5199822769155038e-33,7.124616697294222e-17,5.590880184579652e-43,2.8699747374100595e-24,2.5531637558631165e-34,2.447566128390419e-05,1.9092432964267423e-23,6.574484486168238e-34,1.503783317352508e-33,1.671004050537075e-05,9.138755942826987e-32,1.7916451782573617e-14,3.2441039837957246e-43,7.321791695875269e-43,4.55312519836926e-20,2.4264560149275403e-25,1.1014184458343229e-57,8.998159849367195e-26,3.566269136060766e-20,3.9682556473378527e-16,6.187677152806515e-14,1.7297694904343717e-17,2.0111787205199545e-45,3.08010262010876e-27,1.1730089544542122e-29,1.4914473417090204e-30,8.643153696782366e-18,3.5681806446022654e-20,-2.2247751300391483e-27,2.328054384930502e-27
