Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923)
2.1669144178170145e-21,0.0028733546784512542,0.0915567593028733,0.0,0.008456282818678287,0.451542628356098,1.3792004617473521e-53,0.4569006123410269,7.112051410494232e-69,2.6260990265234564e-81,1.0744147626040722e-43,1.9969861767634547e-107,1.4744856154072867e-129,3.652905775629989e-15,1.767173702234353e-41,1.5808246874285712e-49,3.4503433532810674e-61,1.7671737180410118e-41,1.872786299235797e-22,2.0961884290832043e-54,2.4424705909803963e-41,1.5481249659105498e-35,2.233452708970692e-66,8.953128705442632e-89,1.3887893005152962e-78,5.734937591205098e-101,1.0135717675535747e-16,3.4083440569862764e-60,1.0783447917509555e-92,6.777547952421608e-102,2.7131505789320517e-122,2.0635529149148597e-108,1.5258674785753686e-78,9.413992164154986e-99,1.2218920224768898e-137,1.8378182679086818e-111,2.684901156539757e-158,1.2924795529110212e-83,1.0523194954267263e-83,2.118726899136821e-121,1.1398760427388343e-136,3.5291919947935186e-152,1.8202853602020016e-95,8.361213923896799e-160,9.902113434069517e-168,3.6571573193886636e-167,2.583037933432908e-159,3.715751041522699e-129,2.7216168100404843e-144,2.255384871423699e-127,6.555012974288728e-147,4.904301119294544e-143,5.722651054391758e-146,8.110843810404725e-156,5.895293431634929e-195,2.7142288594556625e-135,1.5577866798409233e-124,7.308268848740476e-199,1.787033905910725e-210,2.1718836483002475e-137,6.465840569580563e-139,1.4331296316416065e-123,6.814894889957433e-150,3.2452182655512987e-152,6.967411420299197e-141
4.335711471965755e-21,0.0028733546784512542,0.0915567593028733,0.0,0.00845628281867453,0.45154262835609604,1.1041989915428509e-52,0.4569006123410269,2.2786661716225934e-67,8.413895802609195e-80,2.1497629872185556e-43,5.122853011712753e-105,1.8899993621578097e-127,7.308985231338709e-15,7.073300196513369e-41,1.2656209590421283e-48,5.526974046963307e-60,7.073300323062746e-41,3.747199693430395e-22,1.6782270999117693e-53,9.776245895524318e-41,6.196534393702987e-35,3.577682429821282e-65,5.739308327926647e-87,1.1121576701435815e-77,1.837927231063418e-99,2.028024136120895e-16,1.4146904425163592e-59,6.912616354354327e-91,8.68946243018891e-100,1.3920149640214425e-119,5.293616310454554e-106,1.22193153064012e-77,3.016986613572843e-97,6.272910679383534e-135,5.88667778367302e-110,5.513581302326987e-155,4.1410450299424207e-82,1.685670710016047e-82,5.434918912304812e-119,1.4610959717542655e-134,3.623696570332517e-149,5.833631814518644e-94,1.7170242626912097e-156,4.066916663203518e-164,3.752427974269334e-164,1.3245984637433103e-156,4.763577290238702e-127,6.978245484068182e-142,1.446411420431629e-125,1.6807101395435877e-144,5.035525733200968e-140,7.615837536399625e-144,2.0825447776627766e-153,1.210513353508661e-191,1.3934224881352973e-132,3.9970919041495606e-122,1.5015299857839524e-195,7.338840074375295e-207,2.22997572793275e-134,6.6388429939342135e-136,7.357355608635853e-121,1.4000507913671787e-146,6.6618490809029846e-149,3.575522767123807e-138
8.673305580263236e-21,0.0028733546784512542,0.0915567593028733,0.0,0.008456282818667015,0.45154262835609216,8.836947966065728e-52,0.4569006123410269,7.296230613373785e-66,2.694112689899869e-78,4.3004594365959834e-43,1.3128041964580376e-102,2.4209036997148e-125,1.4621144142743094e-14,2.830241418618744e-40,1.0128814153013342e-47,8.84830185986401e-59,2.830241519896706e-40,7.496026481815273e-22,1.343094603798297e-52,3.9117703883900204e-40,2.479420893433492e-34,5.7276190724237325e-64,3.6761362044951666e-85,8.901766945445996e-77,5.885773254923269e-98,4.056928873253627e-16,6.4684384645104e-59,4.427663965662265e-89,1.1131603753767154e-97,7.134500065478204e-117,1.3565647417615913e-103,9.780405088136967e-77,9.661576682876363e-96,3.216042653433857e-132,1.884644538066487e-108,1.1307094307472675e-151,1.3259547573571172e-80,2.698642231261346e-81,1.392745483608633e-116,1.8715205483534025e-132,3.7158087133563885e-146,1.8681580425190872e-92,3.5213421221907947e-153,1.6681196520191598e-160,3.846329375941952e-161,6.787616180245175e-154,6.102127841122336e-125,1.7878276756032585e-139,9.266530819402902e-124,4.3059822257726314e-142,5.1633094708306955e-137,1.0471743994124243e-141,5.3392223600102364e-151,2.4823685514321023e-188,7.143904921564057e-130,1.024430938843622e-119,3.0800602315769485e-192,3.009915719036467e-203,2.2865616516294656e-131,6.807311987677856e-133,3.7720239324608496e-118,2.8717673839875986e-143,1.364374330798119e-145,1.8327746547495274e-135
1.73484937968582e-20,0.0028733546784512542,0.0915567593028733,0.0,0.008456282818651985,0.45154262835608444,7.070901250374369e-51,0.4569006123410269,2.3355138795352672e-64,8.623854029537046e-77,8.601852337727e-43,3.362509193599062e-100,3.099861472128521e-123,2.924546196549963e-14,1.13228086169824e-39,8.10459024375507e-47,1.4161399896411752e-57,1.132280942735997e-39,1.4993680058567763e-21,1.074684357316417e-51,1.5649617665129907e-39,9.919298075421263e-34,9.166848424168807e-63,2.353678369691556e-83,7.123213774932956e-76,1.8841721433199492e-96,8.114738347511452e-16,3.8806515894593426e-58,2.83485269683407e-87,1.4254259351620131e-95,3.65475155555988e-114,3.474593891632948e-101,7.826306393335325e-76,3.092859386550404e-94,1.647717029004898e-129,6.032341371106185e-107,2.3172557854744236e-148,4.244381527957823e-79,4.3190860501160604e-80,3.5672257779533584e-114,2.396400341488964e-130,3.807860075319689e-143,5.980338042374372e-91,7.217153845460495e-150,6.837778095484275e-157,3.9406081231157654e-158,3.478084290644891e-151,7.813760245481421e-123,4.578625230094434e-137,5.933618972405899e-122,1.102761699483578e-139,5.290773450524946e-134,1.524240754128421e-139,1.3678528240585199e-148,5.087204203924159e-185,3.660132473868066e-127,2.62405675019695e-117,6.313045825747387e-189,1.2336653385246308e-199,2.3430090059208276e-128,6.975362101013398e-130,1.9325701206010887e-115,5.885911367711435e-140,2.7878387295136637e-142,9.389232483266477e-133
3.469887023004813e-20,0.0028733546784512542,0.0915567593028733,0.0,0.008456282818621924,0.451542628356069,5.657258492124482e-50,0.4569006123410269,7.474796760397842e-63,2.760081462408617e-75,1.7204638178012878e-42,8.610220912100672e-98,3.968603128518582e-121,5.849409761080374e-14,4.5294920615284455e-39,6.484287829709255e-46,2.2661536677254954e-56,4.529492709892058e-39,2.998898721200366e-21,8.598365020934936e-51,6.260347675380866e-39,3.9680421533582834e-33,1.4669069075642101e-61,1.5066554024059876e-81,5.699287285007244e-75,6.03102023350679e-95,1.6230357295996547e-15,3.621211526939401e-57,1.814671248686331e-85,1.824913032818571e-93,1.871712189367002e-111,8.897231057600635e-99,6.261841372179267e-75,9.898993980953278e-93,8.439119065913307e-127,1.9306217404963283e-105,4.747328165996619e-145,1.3584228269686008e-77,6.911562145010397e-79,9.134379872833647e-112,3.06799584197386e-128,3.901203793791118e-140,1.91406412769298e-89,1.478814253733379e-146,2.8021584557180437e-153,4.036185860881675e-155,1.787091978285335e-148,1.0003546576101326e-120,1.1723555504351398e-134,3.798486749112041e-120,2.823617863954325e-137,5.41955290147013e-131,2.4208372847093633e-137,3.5029929566681146e-146,1.0421971539519993e-181,1.8746142132661058e-124,6.719564129630895e-115,1.293453984444862e-185,5.054732038915437e-196,2.4000404175120116e-125,7.145150195621762e-127,9.898051903525386e-113,1.2058811934891068e-136,5.67688340767787e-139,4.8087059673414355e-130
6.939962309642799e-20,0.0028733546784512542,0.0915567593028733,0.0,0.008456282818561804,0.45154262835603814,4.526022255408768e-49,0.4569006123410269,2.3921193561381795e-61,8.833087562033193e-74,3.441021046700525e-42,2.204488481275518e-95,5.08069814632845e-119,1.169913689005762e-13,1.8118705501706263e-38,5.1876765314476096e-45,3.6261105228648515e-55,1.8118710688861402e-38,5.997960151859914e-21,6.87913670415686e-50,2.504233876257902e-38,1.587281448165738e-32,2.3472151686381459e-60,9.64351755751533e-80,4.559710212735559e-74,1.931506194271369e-93,3.2461595192844526e-15,4.758868096714866e-56,1.1615042122453455e-83,2.336114203467789e-91,9.584353194259006e-109,2.2779721778227955e-96,5.009810287699174e-74,3.167972269323314e-91,4.321530034346889e-124,6.178898513616719e-104,9.724102667630821e-142,4.347360599219435e-76,1.1059430031938014e-77,2.338683417339335e-109,3.92772049417039e-126,3.996825221582883e-137,6.125566695524953e-88,3.0301216279238533e-143,1.1483363682826404e-149,4.133559430803636e-152,9.39205991781199e-146,1.2805750532037389e-118,3.00151519929668e-132,2.4313393580824775e-118,7.2291481305489e-135,5.550514339464456e-128,4.3008242194434364e-135,8.969282164971258e-144,2.134758731572516e-178,9.599609363596815e-122,1.7204826633535243e-112,2.6497044698955455e-182,2.0707473016788243e-192,2.458040351356021e-122,7.31782156961219e-124,5.0686244268927193e-110,2.470029396080835e-133,1.1488381269547625e-135,2.4624509427716658e-127
1.388011288291877e-19,0.0028733546784512542,0.0915567593028733,0.0,0.008456282818441564,0.4515426283559764,3.62090471691205e-48,0.4569006123410269,7.655076985034578e-60,2.82679056170432e-72,6.882136478001716e-42,5.643790569785935e-93,6.505869601925546e-117,2.33985911476778e-13,7.247629654323162e-38,4.150239735893263e-44,5.801991402382068e-54,7.24763380414577e-38,1.1996083013068489e-20,5.50362900998406e-49,1.001708256615784e-37,6.34925496768618e-32,3.755660128173629e-59,6.172093971626489e-78,3.6478712592827464e-73,6.217001624381655e-92,6.492407098605167e-15,7.200269450551073e-55,7.433963424956684e-82,2.990345120531895e-89,4.907451039007761e-106,5.831919012724424e-94,4.008099361472833e-73,1.0138023193928363e-89,2.2127845464538676e-121,1.978007176715509e-102,1.991636099762546e-138,1.3912553811256202e-74,1.7696539083965765e-76,5.987339771815701e-107,5.029481652124517e-124,4.0957995677055975e-134,1.96026641909195e-86,6.210311419593942e-140,4.70708896133174e-146,4.233005923994503e-149,5.772408060757928e-143,1.6392067509696546e-116,7.684211809840071e-130,1.5561523913323308e-116,1.850742100330017e-132,5.684121915993973e-125,8.58218527241455e-133,2.2963279824863277e-141,4.3723045546986e-175,4.915385934330242e-119,4.40489374357717e-110,5.428510354972507e-179,8.48240123082439e-189,2.517216464634455e-119,7.493994529160767e-121,2.5953243078556017e-107,5.0587165835511615e-130,2.2976672575700744e-132,1.2609068117363632e-124
2.7760414029470715e-19,0.0028733546784512542,0.0915567593028733,0.0,0.008456282818201082,0.4515426283558529,2.8967596999927706e-47,0.4569006123410269,2.4496718456942378e-58,9.046503378037824e-71,1.376438291687966e-41,1.4448241996189879e-90,8.339523817609e-115,4.679749966158091e-13,2.8990813526376155e-37,3.320231195186846e-43,9.28336696730865e-53,2.899084672535103e-37,2.3992328735043538e-20,4.403257897104408e-48,4.006828395910724e-37,2.5397278215720796e-31,6.0090994854146194e-58,3.950150444523568e-76,2.9183285594704486e-72,2.08141673819434e-90,1.2984902257051056e-14,1.1354962035585677e-53,4.7578054580860436e-80,3.8276528487541967e-87,2.5126394220097513e-103,1.4929856324069613e-91,3.207318805449141e-72,3.24439536509276e-88,1.1329681850800708e-118,6.338757114809114e-101,4.0789263948131386e-135,4.4523997868715706e-73,2.8320133798415846e-75,1.5327725889807797e-104,6.447104002157727e-122,4.199818527965356e-131,6.272968870559104e-85,1.2736049654265214e-136,1.9306506763211114e-142,4.334685516744583e-146,6.712245242241598e-140,2.0982124204147076e-114,1.9671844986644633e-127,9.959651391868856e-115,4.73796306123226e-130,5.820617044760927e-122,1.8862292645399863e-130,5.878769483194442e-139,8.954689503188727e-172,2.5167561722517422e-116,1.1277662564371245e-107,1.1128933048965239e-175,3.4744757091051063e-185,2.577680124310881e-116,7.674000636078398e-118,1.3288319918369e-104,1.0359131502611363e-126,4.4942834372420615e-129,6.456505845108252e-122
5.55210163225746e-19,0.0028733546784512542,0.0915567593028733,0.0,0.00845628281772012,0.45154262835560594,2.3174239882234402e-46,0.4569006123410269,7.839025457531284e-57,2.8952925419472946e-69,2.752912501687829e-41,3.698641712081881e-88,1.0735545928082217e-112,9.359531668403815e-13,1.1596384391971422e-36,2.6562007214868775e-42,1.4853560743573136e-51,1.1596410951308917e-36,4.798482017722525e-20,3.523111123079557e-47,1.6027031987855528e-36,1.01589629496175e-30,9.614435700128877e-57,2.528013346225252e-74,2.3346908527665634e-71,9.014209831549812e-89,2.5969892573160695e-14,1.8101832993299357e-52,3.0449678598962953e-78,4.8992362801593475e-85,1.2864339958049569e-100,3.8219318375167956e-89,2.570911283769305e-71,1.0386427996487315e-86,5.800662567317942e-116,2.040035621085039e-99,8.353339567766668e-132,1.4249715957149138e-71,4.5345585099500395e-74,3.923781606295816e-102,8.300259741542462e-120,4.312057131654362e-128,2.0073833914063103e-83,2.6152775636791843e-133,7.92896689725994e-139,4.438689066105809e-143,1.746829306531719e-136,2.685684983087241e-112,5.035942306627189e-125,6.374299523813239e-113,1.2129064988972487e-127,5.960092496047517e-119,4.430828264473599e-128,1.5049573900774933e-136,1.8338941498052291e-168,1.2885785586441069e-113,2.8875075039243796e-105,2.2879108387832573e-172,1.423129188233097e-181,2.639481589679634e-113,7.85798951871606e-115,6.80345748996853e-102,2.1209364635068062e-123,8.445094965751082e-126,3.306245723447374e-119
1.1104222090878236e-18,0.0028733546784512542,0.0915567593028733,0.0,0.008456282816758193,0.451542628355112,1.8539486539722675e-45,0.4569006123410269,2.5085002434370942e-55,9.267435694279977e-68,5.506259678733119e-41,9.467739594050047e-86,1.405397704723464e-110,1.871909507075567e-12,4.638565552572407e-36,2.1249668875747412e-41,2.3765928917214415e-50,4.63858680010543e-36,9.596980305451513e-20,2.8192715144243867e-46,6.410538624108918e-36,4.06359550781903e-30,1.5382492450751766e-55,1.6177916327832103e-72,1.8679861168868564e-70,8.909412722030183e-87,5.193987320225142e-14,2.8936555973433256e-51,1.9487070134754006e-76,6.270494337027613e-83,6.585999338019781e-98,9.783338591609446e-87,2.0889497446245967e-70,3.334756423223547e-85,2.969708067551735e-113,6.677148630396249e-98,1.7105861500551132e-128,4.561146672002219e-70,7.27641115858223e-73,1.0044047991831826e-99,1.087453950953771e-117,4.438839118753521e-125,6.424476215463175e-82,5.3843194092098135e-130,3.26482083069532e-135,4.545052018414712e-140,5.774195308743924e-133,3.4375451441644116e-110,1.2891520070583793e-122,4.0799975791192746e-111,3.1049220831459856e-125,6.102493320657291e-116,1.0833231562462763e-125,3.8527228524409034e-134,3.7555927932558303e-165,6.5973085526680755e-111,7.394001332241289e-103,4.755777103930498e-169,5.828861360357481e-178,2.702615334945239e-110,8.045944726705014e-112,3.4830944878266155e-99,4.341007633125111e-120,1.4845676472715074e-122,1.693307409353737e-116
2.220846300811979e-18,0.0028733546784512542,0.0915567593028733,0.0,0.00845628281483434,0.4515426283541241,1.4831674638724178e-44,0.4569006123410269,8.027220190285247e-54,2.9671577603357037e-66,1.1019334157154866e-40,2.4233111077432673e-83,1.959296501393968e-108,3.7438221866900995e-12,1.8554285797670596e-35,1.69997604098482e-40,3.802596877053528e-49,1.8554455778186743e-35,1.9193976878080072e-19,2.256659388442164e-45,2.563986359705596e-35,1.6254402649508733e-29,2.4609885578108616e-54,1.0352015954989146e-70,1.4961024980032229e-69,1.827180562277001e-84,1.0387983444791863e-13,4.628799186547001e-50,1.2470679519402773e-74,8.024804186145679e-81,3.371435096419565e-95,2.504091329795637e-84,1.8772960532755732e-69,1.0956319614515282e-83,1.52022995223472e-110,2.327591456246463e-96,3.502496829555747e-125,1.4603484410061406e-68,1.1777257794836401e-71,2.5708194656419253e-97,1.5247760708438963e-115,4.592986223769627e-122,2.0582738580033213e-80,1.1142504794542274e-126,1.3512659094020937e-131,4.653740914167563e-137,1.8261885091505943e-129,4.3996806953167406e-108,3.2999469144264814e-120,2.6137188275731015e-109,7.947920800396492e-123,6.247541490741486e-113,2.7078906093338972e-123,9.867153396100638e-132,7.690425506744859e-162,3.377550091841613e-108,1.893853795943002e-100,1.0310903702027368e-165,2.3872951413835716e-174,2.7669967389844866e-107,8.23761433541979e-109,1.7830340251581156e-96,8.879301878918006e-117,2.3690227075431432e-119,8.675409836522669e-114
4.44169448426029e-18,0.0028733546784512542,0.0915567593028733,0.0,0.008456282810986634,0.4515426283521483,1.1865449959100905e-43,0.4569006123410269,2.5687136025333595e-52,9.504972325454579e-65,2.2147565195380875e-40,6.201437037410146e-81,3.332204026441859e-106,7.487647542495812e-12,7.421719033176491e-35,1.3599818559852876e-39,6.084288682181509e-48,7.421855017689938e-35,3.838797001201951e-19,1.8073110558323913e-44,1.0254093625659738e-34,6.50176515326472e-29,3.9368957014636983e-53,6.622891046610768e-69,1.208252445353782e-68,4.5308991933536405e-82,2.0775975688919607e-13,7.405663159666272e-49,7.979859226856503e-73,1.0268044495055881e-78,1.725553656503537e-92,6.408166000309966e-82,2.8210461228959014e-68,4.236707116556931e-82,7.780848898972814e-108,9.892272639017191e-95,7.169848477832914e-122,4.6780998595684965e-67,1.9708365621771786e-70,6.57892088559624e-95,2.679482837399978e-113,4.80062542547232e-119,6.65111305507275e-79,2.3292072417040218e-123,5.649305570267369e-128,4.764613106316329e-134,5.1807744935557894e-126,5.630600493491367e-106,8.446380788667795e-118,1.6861375536381373e-107,2.0343104707766827e-120,6.394542353133622e-110,6.84756584463845e-121,2.5366904458031943e-129,1.5745659429862412e-158,1.7290137071147436e-105,4.8532992926530325e-98,2.5783559712450245e-162,9.777512641572376e-171,2.832396922654157e-104,8.432316950840248e-106,9.125885693440741e-94,1.8139401933188366e-113,3.3648403340753365e-116,4.448767271314313e-111
8.88339085115691e-18,0.0028733546784512542,0.0915567593028733,0.0,0.008456282803291224,0.45154262834819675,9.49252580306615e-43,0.4569006123410269,8.219888784056946e-51,3.048029350418724e-63,4.6037341291286265e-40,1.5864174318011579e-78,8.514510195954946e-104,1.4975298240413792e-11,2.968688553395736e-34,1.0879859113893359e-38,9.735273086284215e-47,2.968797341046302e-34,7.677595623462767e-19,1.4490211510646982e-43,4.100152840737119e-34,2.600706855848218e-28,6.296828322963309e-52,4.235571740228228e-67,1.0400240748149917e-67,1.154432235327591e-79,4.1551960157152306e-13,1.1848898732982736e-47,5.105337795429366e-71,1.3133588624177441e-76,8.828452816630768e-90,1.6393048899301197e-79,1.0699702382528421e-66,3.226854642375241e-80,3.9809872600507185e-105,6.292535034996586e-93,1.4670430175377535e-118,1.500179658501706e-65,3.7080792703633943e-69,1.682982742969766e-92,7.640949017672178e-111,5.115019281549198e-116,2.295228840893514e-77,4.96332932637496e-120,2.4076205763935917e-124,4.877409358530744e-131,1.314997715180307e-122,7.204617029541434e-104,2.1615094562917616e-115,1.1481330906838234e-105,5.2059946578885145e-118,6.541969738397485e-107,1.7416829320892132e-118,6.7242662031726735e-127,3.2229254159017986e-155,8.849527395966074e-103,1.2450177268468343e-95,9.101583067021909e-159,4.005665008656135e-167,2.8983008383589434e-101,8.628519229233818e-103,4.669111287423777e-91,3.6964544923690644e-110,4.2706203002795803e-113,2.2872893116001035e-108
1.7766783584950155e-17,0.0028733546784512542,0.0915567593028733,0.0,0.008456282787900402,0.4515426283402936,7.594281755217692e-42,0.4569006123410269,2.6303653955519736e-49,9.794895953758476e-62,1.1994992291032077e-39,4.055341631121195e-76,4.1975387805894034e-101,2.99505995814758e-11,1.1874756072254193e-33,8.703889274652879e-38,1.5577739489236803e-45,1.1875626373611493e-33,1.535519284987612e-18,1.1642927342562947e-42,1.638873871159599e-33,1.040282881927551e-27,1.0067868417903345e-50,2.7068285065797336e-65,1.3027745197139836e-66,2.949580258180945e-77,8.310392901352655e-13,1.895817741830485e-46,3.265146255429582e-69,1.678667089526257e-74,4.513636358988753e-87,4.1905535981323414e-77,6.259400463589326e-65,5.822924698202901e-78,3.166198887100747e-102,7.700936979372078e-91,4.72458048002007e-115,4.820973152964603e-64,9.500537695732273e-68,4.302187933847611e-90,4.3274602931556025e-108,8.794792381703455e-113,1.1624079466191017e-75,1.7064077900731237e-116,1.655346932785697e-120,6.589025550724308e-130,4.754896943730683e-119,7.204615007590848e-104,6.467634342563205e-115,1.53342866513169e-103,1.5577294782419197e-117,1.0540376167913082e-103,5.1901631031083254e-118,6.078934341593568e-124,3.999443096774377e-152,7.043342108341383e-100,4.847977602851743e-93,4.2836877373050816e-154,1.0600363216571766e-163,4.60836597819156e-98,1.3719550536905483e-99,3.7132922695483444e-88,1.1657488196250055e-106,7.72006159546569e-110,1.7955188170918318e-105
3.5533569052536643e-17,0.0028733546784512542,0.0915567593028733,0.0,0.008456282757118759,0.4515426283244872,6.075841494780674e-41,0.4569006123410269,8.41717177520413e-48,3.160742643664129e-60,6.859035785867525e-39,1.0351622024964291e-73,2.1786425724433032e-98,5.990120204450241e-11,4.749902783364357e-33,6.963112656493549e-37,2.4928540751905264e-44,4.750599024500951e-33,3.0710387230269675e-18,9.395576752375959e-42,6.546015035779812e-33,4.161131652323205e-27,1.6086045554541494e-49,1.7273455167284396e-63,4.0539085708620866e-65,7.528594606691452e-75,1.662078664059104e-12,3.0333067212094725e-45,2.086792619190828e-67,2.1424859084567572e-72,2.3043132065122925e-84,1.0696846040759312e-74,3.9589428022894736e-63,1.4126425457067947e-75,1.617643715029091e-99,9.825854863220237e-89,9.639929881140567e-112,1.5557672102013443e-62,3.825637780682097e-66,1.0981706374650007e-87,2.789457116124319e-105,1.0318882824670751e-109,1.4671003846691398e-73,4.0043915405552703e-113,7.769661521324418e-117,2.427838016740342e-127,1.043725836266961e-115,7.204098352463447e-104,1.5079266290523461e-114,3.804340997737484e-101,3.631840730902878e-117,1.0750467650002912e-100,1.208658857896391e-117,6.044857672370054e-121,7.908549963540482e-149,3.6037037069837824e-97,1.2532192093351133e-90,3.272585969097289e-150,4.956178388284266e-160,4.710226886328149e-95,1.4022800182366615e-96,1.8970209077814834e-85,2.342963340420156e-103,8.466307626186035e-107,9.600550148499648e-103
7.106713998770961e-17,0.0028733546784512542,0.0915567593028733,0.0,0.008456282695555473,0.45154262829287456,4.8613382648042454e-40,0.4569006123410269,2.6934959658210457e-46,1.0283282639373328e-58,8.507866320201217e-38,2.6347256870965124e-71,1.1463326620286231e-95,1.1980240609415375e-10,1.8999611704080124e-32,5.570491329088501e-36,3.989896093825668e-43,1.9005181633209503e-32,6.142077570132426e-18,7.646514011424927e-41,2.6108519817023865e-32,1.66445256219825e-26,2.566581369485456e-48,1.0991103035554388e-61,2.2484025855226995e-63,1.9161856279088767e-72,3.324157399092197e-12,4.8532919911945e-44,1.3318483226080283e-65,2.7265899181872722e-70,1.173022752759678e-81,2.722635579388774e-72,2.529958049362336e-61,3.5912086577859615e-73,8.235715870195038e-97,1.2506020992684125e-86,1.95747197164237e-108,5.062031508692627e-61,2.11623445938746e-64,2.795090046362685e-85,2.0113868874017437e-102,1.3201223197709938e-106,3.2683757892426934e-71,1.0243502275843615e-109,3.974993150607568e-113,2.0037992350702758e-123,2.2087407043944476e-112,7.072319183420143e-104,3.198747703420165e-114,1.685229600976616e-98,7.704203676604696e-117,1.0913560405517947e-97,2.5626785841164066e-117,1.0685449773274987e-117,1.6064403045846223e-145,1.8399934843126843e-94,3.262012756561676e-88,2.659080591984633e-146,3.2706242838439e-156,4.7954413078703634e-92,1.4276491872076896e-93,9.656665816219317e-83,4.617028696287879e-100,8.947234959993759e-104,5.629978561316704e-100
1.4213428185805554e-16,0.0028733546784512542,0.0915567593028733,0.0,0.008456282572428905,0.4515426282296492,3.890134451610444e-39,0.4569006123410269,8.619192501749837e-45,3.3988799687396923e-57,1.311926552239682e-36,6.667608028110038e-69,6.179589539268582e-93,2.396048106877503e-10,7.599844684908585e-32,4.456394678934772e-35,6.38808770655951e-42,7.604300627958322e-32,1.228415514845033e-17,6.325541808922468e-40,1.0383460822824006e-31,6.657809062057146e-26,4.083716725760842e-47,6.953542069570326e-60,1.4066651002931187e-61,4.849220998854905e-70,6.648314817900046e-12,7.765273358810495e-43,8.476854423815472e-64,3.450118188561929e-68,5.937269901617745e-79,6.890293362696314e-70,1.6188727607218695e-59,9.184418521251961e-71,4.1695363125956435e-94,1.5828055372918063e-84,3.941288932546208e-105,1.6733643591063635e-59,1.3378589353335266e-62,7.073402773657478e-83,1.616699853613514e-99,1.8767465177837503e-103,8.185797764801716e-69,2.911283377317391e-106,2.259404045248515e-109,1.6580857695603456e-119,4.569278420752406e-109,-2.6417310949594444e-103,-9.432736818655864e-114,8.434840103528934e-96,-2.263231587996925e-116,1.0984345337001693e-94,-7.557843697626862e-117,2.1232112864554668e-114,3.2385531124980155e-142,9.368897804475673e-92,8.62610911540254e-86,2.2167865987629035e-142,3.4376578713039683e-152,4.854233597248666e-89,1.4451522478280672e-90,4.887500854695841e-80,8.781529808249282e-97,9.232421659894453e-101,4.247780898603707e-97
2.1320142372840147e-16,0.0028733546784512542,0.0915567593028733,0.0,0.00845628244930234,0.4515426281664238,1.1125100546101669e-38,0.4569006123410269,4.0322567359465186e-44,1.61286168169083e-56,4.985422411913459e-36,5.10121145532184e-68,4.8363779463792684e-92,3.594072117755088e-10,1.6149669811809823e-31,1.2742506710440742e-34,2.4361949691795265e-41,1.6162411023522018e-31,1.8426232610875228e-17,1.8492839868315046e-39,2.1977390650402437e-31,1.4147842402163108e-25,1.5529893930986646e-46,3.9531059879531526e-59,8.007042862069988e-61,3.7100115508069146e-69,9.972472185449561e-12,2.9605115960314674e-42,4.8288333054253373e-63,2.290911025147272e-67,5.121368253730155e-78,5.27162383822051e-69,9.238050861059158e-59,7.046261444572816e-70,2.8315501081816555e-93,8.851605857484837e-84,3.317139493549751e-104,7.9407502020830815e-59,7.554237284981292e-62,5.40899920668855e-82,1.471448093417528e-98,1.5278798869844467e-102,6.268995990795849e-68,2.6601769861873816e-105,2.2901012666419864e-108,3.831818160823126e-118,4.02503377721859e-108,7.392655162901844e-95,3.534811244344518e-105,5.7317725797545765e-95,8.51359187071798e-108,8.134657058729992e-94,2.8318307364009377e-108,1.1880561204236327e-113,2.45387156703408e-141,6.369644143201323e-91,5.344257668379036e-85,1.5375435113349575e-141,2.7690748927828127e-151,3.7789139792682503e-88,1.1250181813657693e-89,3.3193408777264995e-79,7.609974108952026e-96,7.210294918091706e-100,3.326121183391986e-96
