Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31),OCHCO(440)
3.413556614169938e-10,0.002771910154243354,0.1557,0.0,0.007959452362515704,0.6423008603892849,0.2019,2.4842511698287557e-73,3.2048903920414463e-44,2.3366621439998133e-35,1.668698600759602e-70,8.7835350938483e-36,2.298771384388862e-62,0.00019827922139549657,5.804472014076427e-37,2.2654509822760777e-46,2.0143583803502338e-44,4.103541993678341e-35,7.828752137311361e-72,5.497111942367086e-30,1.7807854906834508e-75,3.8620359793648026e-82,1.0347192724132736e-33,1.2208985030738282e-38,4.2918436734111206e-82,4.185936979522242e-37,4.431623978986469e-69,1.2309734768563142e-14,2.9018953384533166e-39,4.952250300738237e-38,1.112256125288461e-73,7.653554291724209e-39,3.305205898391259e-38,9.01878991390638e-26,-2.3683330978775457e-24,2.727574627157973e-23,9.819360866073793e-23,3.75405441437668e-40,3.042121367743024e-39,2.210817855072348e-27,1.4397703638607525e-34
3.4274220686299995e-10,0.002771910154243354,0.1557,0.0,0.007959447860939613,0.6423008581384968,0.2019,2.5979455942908877e-73,3.2968909906842684e-44,2.3800237983070704e-35,1.739219825633129e-70,8.988047439666032e-36,2.384812738582774e-62,0.00019828372297153537,5.939620422519659e-37,2.3181817740113646e-46,2.0685823925709647e-44,4.1793221014515094e-35,8.160423868125886e-72,5.57423836466706e-30,1.8478169441033227e-75,4.008303800359511e-82,1.05391972790374e-33,1.2435804947362013e-38,4.4972241921945735e-82,4.2834001572737645e-37,4.639297932115541e-69,1.2359519847590679e-14,2.9426084762296575e-39,5.021729372189004e-38,1.1599249615517419e-73,7.83018604859378e-39,3.351689852553012e-38,-6.977229292773406e-25,-2.3678168546087075e-24,2.7408427623569065e-23,9.89819367242805e-23,3.807558693987159e-40,3.085516473385121e-39,2.2318413962825935e-27,1.4535024969433884e-34
3.441287523090061e-10,0.002771910154243354,0.1557,0.0,0.007959443501551918,0.6423008559588027,0.2019,2.71634292458917e-73,3.3910976897917114e-44,2.423993125185894e-35,1.8123853771373087e-70,9.19635524908888e-36,2.473670654675039e-62,0.00019828808235917926,6.077276980540114e-37,2.3718921280034058e-46,2.1239993236316392e-44,4.256162972978522e-35,8.504554091256662e-72,5.652096372835642e-30,1.9170517063387156e-75,4.159414791140898e-82,1.0733882671252387e-33,1.2665789419486951e-38,4.7114138560421255e-82,4.382672101276182e-37,4.855711503483449e-69,1.240930489873695e-14,2.983707931817825e-39,5.091867540080392e-38,1.2094065007295996e-73,8.010067326631033e-39,3.3986141596720133e-38,6.149606040772125e-25,-2.3673192252343537e-24,2.7541099534405054e-23,9.766856343811471e-23,3.861576717641256e-40,3.129330282475715e-39,2.2529665960262168e-27,1.467301242163406e-34
3.455152977550123e-10,0.002771910154243354,0.1557,0.0,0.007959439279864313,0.6423008538479591,0.2019,2.839617452821095e-73,3.487553084354125e-44,2.46857586357545e-35,1.8882818754455584e-70,9.408511313985842e-36,2.5654241675269413e-62,0.00019829230404673685,6.217476574135896e-37,2.426595684559616e-46,2.1806295606988924e-44,4.3340746485469093e-35,8.861551401356811e-72,5.7306894951473315e-30,1.9885505881659048e-75,4.315506500839206e-82,1.0931274004538886e-33,1.289896810379704e-38,4.934747322278978e-82,4.483777969701052e-37,5.081191035816207e-69,1.2459089922882638e-14,3.025195434549946e-39,5.162667869909418e-38,1.2607610119957343e-73,8.19324280251774e-39,3.445980863932767e-38,-5.305267129087951e-26,-2.36680250556097e-24,2.7673761909498297e-23,9.833550996171392e-23,3.9161110121210406e-40,3.173564853722711e-39,2.274193443449185e-27,1.4811665924402809e-34
3.4690184320101846e-10,0.002771910154243354,0.1557,0.0,0.007959435191529978,0.6423008518037918,0.2019,2.9679491979910646e-73,3.5863003957679657e-44,2.5137777801317534e-35,1.96699836977546e-70,9.62456891963557e-36,2.660154166028934e-62,0.00019829639238101978,6.360254415354338e-37,2.48230621132797e-46,2.2384937392229444e-44,4.4130672166862753e-35,9.231835859598852e-72,5.810021259474318e-30,2.0623776020138372e-75,4.476719661035613e-82,1.1131396500965767e-33,1.3135370871749918e-38,5.167570341548261e-82,4.586743155850468e-37,5.316073521276944e-69,1.2508874920880612e-14,3.067072966357377e-39,5.234133791852035e-38,1.3140504829675501e-73,8.379757560392299e-39,3.4937921131580154e-38,-4.339832566584015e-25,-2.366289853863356e-24,2.7806414657281903e-23,9.871662123147606e-23,3.971164096391833e-40,3.218222246216089e-39,2.295521927626029e-27,1.495098540645679e-34
3.482883886470246e-10,0.002771910154243354,0.1557,0.0,0.007959431232339158,0.6423008498241964,0.2019,3.101524071254675e-73,3.687383478207708e-44,2.55960466922517e-35,2.0486263951141052e-70,9.844581846665872e-36,2.757943421823323e-62,0.00019830035157179248,6.505646043573553e-37,2.539037603905439e-46,2.297612744722322e-44,4.493150814225812e-35,9.615839263159917e-72,5.890095193284168e-30,2.1385984002360332e-75,4.643198358906153e-82,1.1334275500880424e-33,1.3375027506530767e-38,5.410240072740224e-82,4.6915932890812145e-37,5.560706899195756e-69,1.2558659893556835e-14,3.1093424356629854e-39,5.306268374526755e-38,1.3693386614314882e-73,8.56965709364499e-39,3.5420501357226015e-38,4.687629633839832e-25,-2.365788301443702e-24,2.793905768911629e-23,9.781312628995381e-23,4.02673850422263e-40,3.263304517544111e-39,2.3169520375621444e-27,1.5090970796049999e-34
3.496749340930308e-10,0.002771910154243354,0.1557,0.0,0.007959427398214817,0.6423008479071342,0.2019,3.240534044920689e-73,3.7908468250335787e-44,2.606062352942562e-35,2.1332600300019294e-70,1.0068604373214664e-35,2.858876622256306e-62,0.00019830418569608216,6.653687326930329e-37,2.5968038864532045e-46,2.3580077145715573e-44,4.5743356263288514e-35,1.0014005420813747e-71,5.970914823637599e-30,2.2172778553036726e-75,4.8150901329111145e-82,1.1539936462869989e-33,1.3617968064986805e-38,5.663125404427957e-82,4.79835423583447e-37,5.815450360695511e-69,1.2608444841711178e-14,3.152005518136813e-39,5.379074595720449e-38,1.4266910975470755e-73,8.762987306711242e-39,3.590756955092215e-38,-1.182200899592504e-25,-2.36527262135962e-24,2.8071690919196765e-23,9.839928865018534e-23,4.082836765303833e-40,3.308813725419052e-39,2.3384837621960124e-27,1.5231622020988613e-34
3.5106147953903696e-10,0.002771910154243354,0.1557,0.0,0.007959423685208498,0.6423008460506311,0.2019,3.3851773246463176e-73,3.8967355752350433e-44,2.6531566810820775e-35,2.220995955392144e-70,1.0296691277926966e-35,2.963040415445435e-62,0.0001983078987023543,6.804414464300488e-37,2.655619212290608e-46,2.41970003979179e-44,4.6566318863721724e-35,1.0426790426906362e-71,6.0524836771863095e-30,2.2984843761582157e-75,4.9925458706486796e-82,1.1748404963716365e-33,1.386422288545625e-38,5.926607284765866e-82,4.907052101063958e-37,6.080674660427628e-69,1.2658229766118272e-14,3.195064198723564e-39,5.452555959095034e-38,1.4861751852894525e-73,8.959794516862916e-39,3.6399146964081856e-38,-2.538686350765429e-25,-2.364762079416203e-24,2.820431426446424e-23,9.853492212214081e-23,4.139461396514124e-40,3.3547519283545084e-39,2.360117090401358e-27,1.5372939008645438e-34
3.5244802498504313e-10,0.002771910154243354,0.1557,0.0,0.007959420089496242,0.6423008442527749,0.2019,3.535658527209411e-73,4.0050955199100607e-44,2.700893531149099e-35,2.3119335146003158e-70,1.0528897841875475e-35,3.070523439855996e-62,0.0001983114944145577,6.957863986567912e-37,2.7154978645016762e-46,2.4827113668441676e-44,4.7400498760027035e-35,1.0854662945610567e-71,6.134805280170906e-30,2.382288779989647e-75,5.175719994357323e-82,1.1959706698367262e-33,1.411382215186406e-38,6.201079059365044e-82,5.0177132291510716e-37,6.356762435514318e-69,1.2708014667528285e-14,3.238520445176991e-39,5.526715564422381e-38,1.547860206325409e-73,9.160125455997597e-39,3.6895256339576354e-38,3.4297162823290477e-25,-2.3642576469360612e-24,2.8336927644518586e-23,9.793733091445988e-23,4.196614928815582e-40,3.4011211834026545e-39,2.3818520109892366e-27,1.5514921685973846e-34
3.538345704310493e-10,0.002771910154243354,0.1557,0.0,0.007959416607374706,0.642300842511714,0.2019,3.6921888625207166e-73,4.115973108780213e-44,2.749278808359788e-35,2.406174774356932e-70,1.076527985053001e-35,3.1814163559278577e-62,0.00019831497653604183,7.114072757925897e-37,2.7764542565532386e-46,2.5470635994261594e-44,4.824599925210192e-35,1.1298104503614057e-71,6.217883158418895e-30,2.46876022318406e-75,5.364770612500843e-82,1.2173867479897752e-33,1.4366796306367012e-38,6.486946815661358e-82,5.130364204843309e-37,6.644108531762292e-69,1.2757799546667704e-14,3.282375870969082e-39,5.601556266426467e-38,1.611817375100935e-73,9.364027272425951e-39,3.739591772524384e-38,-1.369713294685981e-25,-2.3637431560453687e-24,2.846953098153484e-23,9.841661062390908e-23,4.254299894856791e-40,3.4479235472511466e-39,2.403688512710054e-27,1.565756997952131e-34
3.5522111587705546e-10,0.002771910154243354,0.1557,0.0,0.007959413235257347,0.6423008408256554,0.2019,3.854986318547265e-73,4.229415456741649e-44,2.79831844563549e-35,2.5038245869807106e-70,1.1005893596950454e-35,3.295811896166237e-62,0.00019831834865335272,7.273077977986968e-37,2.8385029328860674e-46,2.612778900270636e-44,4.910292412170533e-35,1.1757609778793407e-71,6.301720837342732e-30,2.557971583237673e-75,5.559859357486563e-82,1.2390913239460811e-33,1.462317616521424e-38,6.78462973631592e-82,5.245031854775799e-37,6.943120337392394e-69,1.2807584404240073e-14,3.326632447204849e-39,5.677081647425605e-38,1.6781198826577547e-73,9.57154753265704e-39,3.7901151982357147e-38,-1.3581644648689762e-25,-2.3632337461023613e-24,2.860212420018194e-23,9.841528727867224e-23,4.312518810530703e-40,3.495161077724929e-39,2.4256265842555277e-27,1.5800883815442498e-34
3.5660766132306163e-10,0.002771910154243354,0.1557,0.0,0.00795940996967074,0.6423008391928621,0.2019,4.0242758523352586e-73,4.3454703504518086e-44,2.848018403596472e-35,2.6049906536886323e-70,1.1250795883732226e-35,3.413804896205949e-62,0.000198321614239909,7.434917183068395e-37,2.9016585695181315e-46,2.679879692947658e-44,4.997137763291001e-35,1.223368689933145e-71,6.386321841937962e-30,2.649999312243021e-75,5.761151570018768e-82,1.261087002625847e-33,1.4882992318262545e-38,7.094560461441772e-82,5.361743248398302e-37,7.254218124395738e-69,1.2857369240926727e-14,3.371292227224362e-39,5.753294876129101e-38,1.746842942595843e-73,9.782734223181657e-39,3.841098244539924e-38,2.4154593582002735e-25,-2.362727280162194e-24,2.8734707227544095e-23,9.803720041369479e-23,4.371274202822508e-40,3.542835831420146e-39,2.4476662142605792e-27,1.5944863119511967e-34
3.579942067690678e-10,0.002771910154243354,0.1557,0.0,0.007959406807251034,0.642300837611652,0.2019,4.2002895859632934e-73,4.4641862549520915e-44,2.898384670567213e-35,2.7097835890546486e-70,1.1500044024707623e-35,3.5354923237152666e-62,0.000198324776659563,7.59962824731635e-37,2.965935974666735e-46,2.7483886636690476e-44,5.085146453337201e-35,1.2726857754712528e-71,6.471689696781404e-30,2.7449171308752474e-75,5.968816533779192e-82,1.2833764007504916e-33,1.5146275573201828e-38,7.417185457193569e-82,5.480525698785869e-37,7.577835397548393e-69,1.2907154057387491e-14,3.416356757481105e-39,5.830198641035658e-38,1.8180638391472966e-73,9.997635752253728e-39,3.892542904239188e-38,-1.3046167745831802e-25,-2.3622139196518127e-24,2.886727999304457e-23,9.840864017680068e-23,4.430568606889556e-40,3.5909498640149906e-39,2.4698073913051733e-27,1.6089507817136438e-34
3.5938075221507396e-10,0.002771910154243354,0.1557,0.0,0.007959403744740497,0.6423008360803969,0.2019,4.383267004971746e-73,4.585612320326389e-44,2.9494232625709895e-35,2.818316986635319e-70,1.1753695848356834e-35,3.660973334241429e-62,0.00019832783917005036,7.767249384959847e-37,3.0313500893372e-46,2.818328763095659e-44,5.174329005237665e-35,1.323765829988241e-71,6.557827926029409e-30,2.842802375860005e-75,6.183027243475315e-82,1.3059621468371784e-33,1.5413057235484377e-38,7.752965393902412e-82,5.601406764264286e-37,7.914419251362595e-69,1.295693885426134e-14,3.461827968339213e-39,5.907796599350489e-38,1.8918619736651047e-73,1.0216300951669649e-38,3.944451201644491e-38,-6.204124183865572e-26,-2.3617050273110957e-24,2.899984242837195e-23,9.833993636680952e-23,4.490404539013176e-40,3.6395052325116685e-39,2.4920501039160937e-27,1.623481783336668e-34
3.6076729766108013e-10,0.002771910154243354,0.1557,0.0,0.007959400778984167,0.6423008345975184,0.2019,4.5734551633514725e-73,4.70979838839542e-44,3.001140223320496e-35,2.930707485780254e-70,1.201180969984747e-35,3.790349304876866e-62,0.0001983308049263311,7.937819151658377e-37,3.0979159879211077e-46,2.8897232081471996e-44,5.264695990100854e-35,1.376663886908514e-71,6.644740053416168e-30,2.9437376459149663e-75,6.403960564434148e-82,1.3288468811959166e-33,1.5683368311627615e-38,8.102375534144329e-82,5.724414249381903e-37,8.264430735109486e-69,1.3006723632167089e-14,3.5077080300871967e-39,5.986092044698194e-38,1.9683189126301425e-73,1.0438779078545644e-38,3.9968255432847365e-38,1.6376192687481738e-25,-2.3611971810387706e-24,2.9132394467408627e-23,9.811344648349093e-23,4.550784521359888e-40,3.688503993105847e-39,2.514394340568666e-27,1.6380793092909041e-34
3.621538431070863e-10,0.002771910154243354,0.1557,0.0,0.007959397906926624,0.6423008331614898,0.2019,4.771108894442481e-73,4.836794999447041e-44,3.0535416242251696e-35,3.047074839638257e-70,1.2274444442374544e-35,3.923723858592738e-62,0.0001983336769838263,8.111376445387316e-37,3.1656488788236437e-46,2.962595483814772e-44,5.356258027415833e-35,1.4314364506452032e-71,6.732429602252106e-30,3.047801599403637e-75,6.631797584972309e-82,1.352033255926168e-33,1.5957239949379058e-38,8.465906126917023e-82,5.84957620554808e-37,8.628345225899037e-69,1.3056508391703999e-14,3.553998424540848e-39,6.065087449292444e-38,2.0475184387347115e-73,1.0665119817093203e-38,4.0496679238930593e-38,-1.1215706155774613e-25,-2.3606847938046838e-24,2.9264936046161636e-23,9.838885129964568e-23,4.611711090615492e-40,3.737948200528446e-39,2.5368400896884252e-27,1.6527433520136618e-34
3.6354038855309247e-10,0.002771910154243354,0.1557,0.0,0.007959395125608847,0.6423008317708307,0.2019,4.976491023715047e-73,4.966653399002526e-44,3.1066335643868367e-35,3.167541984377471e-70,1.2541659460797974e-35,4.061202926429933e-62,0.00019833645830155287,8.28796050884148e-37,3.234564105050632e-46,3.0369693449759974e-44,5.449025784819663e-35,1.4881415286707542e-71,6.820900095422302e-30,3.1550759172822307e-75,6.86672331039892e-82,1.3755239349107877e-33,1.62347039536303e-38,8.844062811739439e-82,5.976920932766557e-37,9.006652810130076e-69,1.3106293133452412e-14,3.600701001443924e-39,6.14478652612353e-38,2.129546600391295e-73,1.0895373280392415e-38,4.1029802753322873e-38,-1.864290570810445e-26,-2.3601760561765312e-24,2.939746710269555e-23,9.829497106981544e-23,4.6731867649237145e-40,3.78783991081719e-39,2.5593873396527338e-27,1.6674739039100037e-34
3.6492693399909863e-10,0.002771910154243354,0.1557,0.0,0.00795939243216519,0.642300830424109,0.2019,5.189872588415582e-73,5.099425544618602e-44,3.160422170586092e-35,3.2922351096399766e-70,1.2813514663878272e-35,4.20289478556636e-62,0.00019833915174516004,8.467610930912429e-37,3.304677144799488e-46,3.112868818212588e-44,5.543009978061228e-35,1.546838664328532e-71,6.910155055384967e-30,3.2656498802385936e-75,7.108926760286678e-82,1.3993215938130262e-33,1.651579176602472e-38,9.237367034140758e-82,6.10647698070078e-37,9.399858673484992e-69,1.3156077857974341e-14,3.647818083101102e-39,6.225192773030323e-38,2.2144917617985323e-73,1.1129590012163353e-38,4.156765090034352e-38,1.0659300011597253e-25,-2.359667312110694e-24,2.9529987577067666e-23,9.816908751731805e-23,4.735214061289855e-40,3.8381811797834646e-39,2.5820360787923417e-27,1.6822709573537924e-34
3.663134794451048e-10,0.002771910154243354,0.1557,0.0,0.007959389823820431,0.6423008291199365,0.2019,5.4115330644886026e-73,5.235164112725549e-44,3.2149135972917506e-35,3.4212837302405825e-70,1.3090070485146312e-35,4.348910076734616e-62,0.00019834176008987075,8.65036764726311e-37,3.3760036120929445e-46,3.190318203630509e-44,5.638221371297906e-35,1.607588971981008e-71,7.000198004170016e-30,3.3796075986007207e-75,7.358601480300881e-82,1.4234289200736309e-33,1.6800534842626716e-38,9.646356466886695e-82,6.238273149088236e-37,9.80848349939213e-69,1.3205862565814048e-14,3.6953511011270066e-39,6.306308391735411e-38,2.3024446569665832e-73,1.136782098853552e-38,4.211024389161357e-38,-9.012563598158238e-26,-2.3591557096120796e-24,2.9662497411265023e-23,9.83653188370245e-23,4.7977955164612615e-40,3.8889740613167055e-39,2.6047862953929047e-27,1.6971345046887066e-34
3.6770002489111097e-10,0.002771910154243354,0.1557,0.0,0.00795938729788692,0.6423008278569697,0.2019,5.6417605946481455e-73,5.373922505501318e-44,3.270114026658901e-35,3.5548207591274803e-70,1.3371387886751873e-35,4.499361873007671e-62,0.0001983442860233303,8.836270942870896e-37,3.4485592573658917e-46,3.2693420766826947e-44,5.734670776834341e-35,1.6704551708815988e-71,7.091032463377632e-30,3.497034853643867e-75,7.615945167829533e-82,1.4478486129041313e-33,1.708896549489956e-38,1.007158544125323e-81,6.372338489574412e-37,1.0233063876302289e-68,1.3255647257498616e-14,3.743301768852833e-39,6.388137107678913e-38,2.3934984426150704e-73,1.1610117619815237e-38,4.265759972520446e-38,4.7625563322683516e-27,-2.3586469306026666e-24,2.979499654914358e-23,9.827000730743968e-23,4.8609336518008205e-40,3.940220610358763e-39,2.627637977696448e-27,1.7120645382292187e-34
3.6908657033711713e-10,0.002771910154243354,0.1557,0.0,0.007959384851761836,0.6423008266339072,0.2019,5.880852223329854e-73,5.515754857781395e-44,3.326029668509706e-35,3.6929825816285193e-70,1.3657528362039219e-35,4.654365725006688e-62,0.00019834673214836582,9.025361453729483e-37,3.522359968046183e-46,3.349965289994035e-44,5.832369054998024e-35,1.7355016193353051e-71,7.182661954176898e-30,3.618028132167105e-75,7.881159650972793e-82,1.4725833832836144e-33,1.7381115628471617e-38,1.0513625391600789e-81,6.5087023069401044e-37,1.0674152714014838e-68,1.3305431933538468e-14,3.7916725963282575e-39,6.470682730878136e-38,2.487748750404951e-73,1.1856531752250963e-38,4.320974427196232e-38,6.618684857093685e-26,-2.358137631336753e-24,2.9927484936369186e-23,9.820797058489525e-23,4.924630979435623e-40,3.9919228823023436e-39,2.65059111390279e-27,1.727061050261546e-34
3.704731157831233e-10,0.002771910154243354,0.1557,0.0,0.00795938248292449,0.6423008254494886,0.2019,6.129114140780039e-73,5.6607160440048e-44,3.382666760344696e-35,3.835909130991887e-70,1.3948553935825717e-35,4.8140396685527396e-62,0.00019834910098565897,9.217680167032885e-37,3.597421769195714e-46,3.4322129751888773e-44,5.93132711455539e-35,1.8027943520560987e-71,7.275089997304545e-30,3.7426777143598574e-75,8.154451607113986e-82,1.4976359539565477e-33,1.7677016969571782e-38,1.097306530524026e-81,6.6473941592340055e-37,1.1132319668894697e-68,1.3355216594427913e-14,3.840464997882374e-39,6.55394713979415e-38,2.585293743748474e-73,1.2107115669796836e-38,4.376669840154349e-38,-6.880800346449429e-26,-2.357626630868181e-24,3.005996252036051e-23,9.834248863943921e-23,4.988890034347463e-40,4.044082930334443e-39,2.6736456921709175e-27,1.7421240330445734e-34
3.7185966122912947e-10,0.002771910154243354,0.1557,0.0,0.007959380188933765,0.6423008243024932,0.2019,6.386861927483565e-73,5.808861685196127e-44,3.4400315673452243e-35,3.983743965237108e-70,1.4244527168408482e-35,4.978504299651511e-62,0.00019835139497633488,9.413268423822963e-37,3.673760824099447e-46,3.516110544721019e-44,6.031555912441716e-35,1.8724011160445277e-71,7.368320113063626e-30,3.8710730918276315e-75,8.436032142898536e-82,1.5230090594253731e-33,1.797670233726826e-38,1.1450512182046773e-81,6.788443859682031e-37,1.1608151578354273e-68,1.3405001240645642e-14,3.8896804762801855e-39,6.637933992823484e-38,2.6862341744461106e-73,1.2361922095874013e-38,4.432847829987693e-38,1.5620885267051095e-26,-2.3571177197367436e-24,3.0192429250233674e-23,9.825759831119204e-23,5.053713342122153e-40,4.096702808199743e-39,2.696801700620317e-27,1.7572534788107427e-34
3.7324620667513564e-10,0.002771910154243354,0.1557,0.0,0.007959377967425582,0.642300823191739,0.2019,6.6544208050096e-73,5.960248155983394e-44,3.498130382347117e-35,4.136634345344335e-70,1.4545511158674197e-35,5.147882830825753e-62,0.00019835361648446912,9.612167921044338e-37,3.751393434832547e-46,3.601683693705834e-44,6.13306645350114e-35,1.9443914059808136e-71,7.462355821322312e-30,4.0033184116512534e-75,8.726116575862527e-82,1.5487054459468483e-33,1.8280204143505109e-38,1.1946591509859346e-81,6.931881478169214e-37,1.2102252904925763e-68,1.3454785872655233e-14,3.939321760310525e-39,6.722647553651302e-38,2.7906734373151003e-73,1.2621004195130075e-38,4.4895110784648193e-38,3.871088128221552e-26,-2.3566080991211567e-24,3.0324885076748693e-23,9.82339251258071e-23,5.11910341097178e-40,4.149784570782e-39,2.720059127332266e-27,1.772449379766917e-34
3.746327521211418e-10,0.002771910154243354,0.1557,0.0,0.007959375816110484,0.6423008221160814,0.2019,6.932125898459057e-73,6.114932591651974e-44,3.55696952585303e-35,4.2947313147902364e-70,1.4851569543661055e-35,5.322301085716366e-62,0.00019835576779951667,9.814420711254785e-37,3.8303360429093705e-46,3.688958401754807e-44,6.235869791044075e-35,2.0188365038832542e-71,7.557200641512767e-30,4.1395111238354585e-75,9.024925408585048e-82,1.574727871530865e-33,1.8587554340677533e-38,1.246194774474725e-81,7.077737341030756e-37,1.2615246189662072e-68,1.3504570490905623e-14,3.9893903064876204e-39,6.808089335863021e-38,2.8987176295568704e-73,1.2884415575196516e-38,4.546661797832756e-38,-5.032266784044701e-26,-2.356097541858634e-24,3.045732995225763e-23,9.832248314058088e-23,5.18506277212885e-40,4.203330270721097e-39,2.7434179603510833e-27,1.7877117280952146e-34
3.7601929756714797e-10,0.002771910154243354,0.1557,0.0,0.00795937373277129,0.6423008210744119,0.2019,7.220322498489198e-73,6.27297289523472e-44,3.616555346041987e-35,4.458189780443132e-70,1.5162766502615134e-35,5.50188757878855e-62,0.00019835785113866402,1.0020069205305663e-36,3.9106052298782054e-46,3.7779609348125166e-44,6.33997702660413e-35,2.0958095172748974e-71,7.652858092629948e-30,4.279743891076445e-75,9.332683912340211e-82,1.601079105932363e-33,1.8898786246209784e-38,1.2997244800061875e-81,7.2260420329850454e-37,1.314777251525499e-68,1.3554355095831558e-14,4.039887313306222e-39,6.894262799786075e-38,3.0104756114130213e-73,1.3152210288444185e-38,4.604301367298458e-38,1.9061565335310665e-26,-2.355588470475434e-24,3.058976383065428e-23,9.825261321315588e-23,5.251593955830804e-40,4.2573419605122166e-39,2.7668781876853376e-27,1.8030405159538216e-34
3.7740584301315414e-10,0.002771910154243354,0.1557,0.0,0.007959371715260797,0.6423008200656565,0.2019,7.519366328561875e-73,6.434427744637855e-44,3.676894218734327e-35,4.627168594850379e-70,1.5479166760887923e-35,5.6867735883603985e-62,0.00019835986864910748,1.0229156174917293e-36,3.9922177178706575e-46,3.868717846995628e-44,6.445399309481627e-35,2.1753854156567543e-71,7.749331693230535e-30,4.424128813631507e-75,9.64962160477228e-82,1.6277619306469226e-33,1.9213932837549257e-38,1.3553166554454022e-81,7.376826398990941e-37,1.3700491979325237e-68,1.3604139687854063e-14,4.090815745968856e-39,6.981172840993048e-38,3.1260590635648877e-73,1.3424442833736665e-38,4.6624325477618027e-38,2.077855490481078e-26,-2.3550786816013993e-24,3.0722186667325525e-23,9.825033593504125e-23,5.3186994679805095e-40,4.311821694386432e-39,2.7904397973090212e-27,1.818435735477774e-34
3.787923884591603e-10,0.002771910154243354,0.1557,0.0,0.007959369761499593,0.6423008190887759,0.2019,7.829623826953328e-73,6.599356599802943e-44,3.7379925474033873e-35,4.801830639926982e-70,1.5800835588664413e-35,5.877093134628077e-62,0.00019836182241025985,1.04417247518384e-36,4.07519037025825e-46,3.9612559824341417e-44,6.552147837457761e-35,2.2576410725037095e-71,7.846624961431914e-30,4.57277188612166e-75,9.975973522645766e-82,1.6547791389109045e-33,1.95330262450858e-38,1.4130417364530013e-81,7.530121543641448e-37,1.4274084177496055e-68,1.3653924267380855e-14,4.1421771987927e-39,7.068820593253438e-38,3.245582548800896e-73,1.3701168158181797e-38,4.721057762373061e-38,-3.5387588591096235e-26,-2.354568438886671e-24,3.0854598419104214e-23,9.830602312319175e-23,5.386381834183958e-40,4.3667715245860064e-39,2.8141027771626843e-27,1.833897378779717e-34
3.801789339051665e-10,0.002771910154243354,0.1557,0.0,0.007959367869473917,0.6423008181427631,0.2019,8.151472427849433e-73,6.767819709905192e-44,3.799856763195796e-35,4.982342912052692e-70,1.61278388048829e-35,6.072983060929283e-62,0.00019836371443588758,1.065781843043621e-36,4.159540192257964e-46,4.0556024771151244e-44,6.66023385663718e-35,2.34265530610632e-71,7.944741414911126e-30,4.725768276400686e-75,1.0311979897544124e-81,1.6821335356927548e-33,1.985610025945032e-38,1.4729722584348484e-81,7.685958833031621e-37,1.4869248696631213e-68,1.3703708834806775e-14,4.193972453959217e-39,7.157209117247793e-38,3.3691635768481653e-73,1.3982441658881236e-38,4.780178086204788e-38,1.8473160099339235e-26,-2.354059213261714e-24,3.0986999044223534e-23,9.825166204625907e-23,5.454643589011297e-40,4.4221935023681204e-39,2.8378671151545332e-27,1.8494254379506423e-34
3.8156547935117264e-10,0.002771910154243354,0.1557,0.0,0.007959366037233576,0.642300817226643,0.2019,8.485300845416924e-73,6.939878120587477e-44,3.862493324886291e-35,5.1688766086163e-70,1.646024278223921e-35,6.274583130983075e-62,0.00019836554667618096,1.0877481071003243e-36,4.245284331459262e-46,4.151784760728271e-44,6.769668660719897e-35,2.4305089169461113e-71,8.043684570903873e-30,4.883238035994015e-75,1.0657885192464727e-81,1.7098279376874365e-33,2.0183188503104427e-38,1.5351829107855927e-81,7.84436989714331e-37,1.5486705618872011e-68,1.3753493390514191e-14,4.246204704743948e-39,7.246344155117188e-38,3.496922665061544e-73,1.4268319184677772e-38,4.839796318448362e-38,9.613678955361533e-27,-2.353549351654251e-24,3.1119388502272716e-23,9.825997835422412e-23,5.523487238164389e-40,4.4780896811250635e-39,2.8617327991614976e-27,1.865019905060596e-34
3.829520247971788e-10,0.002771910154243354,0.1557,0.0,0.007959364262889946,0.6423008163394711,0.2019,8.831509376534645e-73,7.115593681230431e-44,3.9259087188857187e-35,5.3616072160187016e-70,1.67981144449926e-35,6.482035986957241e-62,0.00019836732101975876,1.110075689830726e-36,4.3324400784866975e-46,4.249830558513593e-44,6.880463591873903e-35,2.5212847319714147e-71,8.143457946203629e-30,5.045297555991549e-75,1.101393969814338e-81,1.7378651733182095e-33,2.0514323235377883e-38,1.5997505916227118e-81,8.005386628799304e-37,1.612719603593465e-68,1.3803277934873397e-14,4.2988758256410986e-39,7.336226495875653e-38,3.628983402161839e-73,1.4558857037900957e-38,4.899915211428546e-38,-2.394251564864565e-26,-2.3530393246483737e-24,3.125176675415433e-23,9.829305028564819e-23,5.592915300145292e-40,4.534462112820262e-39,2.885699817030259e-27,1.8806807721593736e-34
