Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31)
0.15680743262832972,0.0027079452504016393,0.1557,0.0,0.007758462058069551,0.6422917135616113,0.2019,4.628942303370046e-26,9.416581320287989e-18,1.2271896298411074e-23,4.4431878190973824e-33,6.242179027408865e-19,1.1447359282871112e-38,0.00020546875094234156,2.4656963286487356e-17,1.3301392658383856e-29,2.916828250088499e-21,2.7183827851025974e-20,8.88052711780505e-35,2.2030411397058316e-22,6.74924309581897e-46,3.0101442934600455e-44,1.768358929555395e-23,2.511406825208673e-28,6.832851670982771e-47,2.1709860942942915e-21,2.794477692361973e-25,5.552062916717771e-06,1.2000797105100272e-28,1.4893521311135434e-30,2.6885254852237207e-32,3.6465174998006986e-22,5.417570353526723e-30,3.148335929444489e-30,3.2663337347798465e-17,4.147424524124536e-22,1.4128852278600568e-18,1.1114432884766085e-32,8.387749298138329e-32,8.966196179028653e-24
0.1876094295000942,0.0027079452504016393,0.1557,0.0,0.0077574007543640385,0.6422906381185602,0.2019,6.666952379979794e-26,1.1303906870878524e-17,1.2276013828390285e-23,1.876572737468105e-33,6.244648534577239e-19,1.1460512396158227e-38,0.00020544047225141377,2.9590971398966504e-17,1.3490915439663696e-29,3.5009559938559495e-21,2.7191054722441236e-20,1.2781467441593383e-34,2.2034749069047204e-22,9.709201275272817e-46,4.3205998680863265e-44,1.7687992478510363e-23,2.5120322127520403e-28,7.748313806193058e-47,2.1715263560439727e-21,4.023723221275202e-25,6.641645313154008e-06,1.2002305581559362e-28,1.4894429258227116e-30,1.1309772663531277e-32,3.6474528512850434e-22,5.417889982816925e-30,3.7773490077672945e-30,3.920263505366027e-17,4.147416516353335e-22,1.6955054561173056e-18,1.1116611844946964e-32,8.389400801805012e-32,8.967405473179513e-24
0.2184114263718587,0.0027079452504016393,0.1557,0.0,0.007756339776740329,0.642289563005959,0.2019,9.076103795952537e-26,1.3191507990385185e-17,1.2279589221516577e-23,6.700660686492814e-34,6.246573437393965e-19,1.1464858939567017e-38,0.00020541220229591323,3.452474775352854e-17,1.3679679200134834e-29,4.0850090197849215e-21,2.719593716840745e-20,1.7390454826548723e-34,2.203818073907081e-22,1.3206082404894344e-45,5.875214888588783e-44,1.7691037279324102e-23,2.5124632590395345e-28,8.812576082414828e-47,2.1718976235789057e-21,5.476208960650068e-25,7.730892892359737e-06,1.2002839099492283e-28,1.4894738221279154e-30,4.021312549126419e-33,3.6480873347124167e-22,5.417995631255723e-30,4.4062016630540296e-30,4.57420489351346e-17,4.1474085098166117e-22,1.9780532710777937e-18,1.1118333887543526e-32,8.390707358787466e-32,8.968614723892555e-24
0.2800154201153877,0.0027079452504016393,0.1557,0.0,0.007754218799335738,0.6422874137716964,0.2019,1.5019343538346406e-25,1.6967676065841895e-17,1.2286234973429634e-23,2.6054742879695365e-33,6.249917850138225e-19,1.1477201476176217e-38,0.00020535568858029405,4.439134812526567e-17,1.405696070012143e-29,5.25293519814466e-21,2.7203307786554944e-20,2.87543736363618e-34,2.2044115479708773e-22,2.1827394170428802e-45,9.724799972139655e-44,1.7695738227613778e-23,2.513126565190442e-28,1.1577312943441652e-46,2.1724672649412357e-21,9.05720125331898e-25,9.908384012570255e-06,1.2002809633635898e-28,1.489467532289861e-30,1.5713193442711987e-32,3.6490486161986314e-22,5.4179636697607166e-30,5.6634167784989166e-30,5.882111161846481e-17,4.147392500446081e-22,2.542927378647839e-18,1.1121309376971317e-32,8.39296692242984e-32,8.97103309478831e-24
0.3416194138589167,0.0027079452504016393,0.1557,0.0,0.007752099125050881,0.6422852658580082,0.2019,2.245313071940205e-25,2.0745407242463137e-17,1.229264220578078e-23,1.6622863871780395e-33,6.253029384086969e-19,1.1489359955729518e-38,0.00020529920977369246,5.425635722732063e-17,1.4434851430262678e-29,6.420706796888041e-21,2.72092982450609e-20,4.295946686097205e-34,2.204961357954625e-22,3.260188219524086e-45,1.452744595728188e-43,1.769979745346719e-23,2.5136980244857445e-28,1.3952559417070767e-46,2.1729570794031764e-21,1.3532609344666552e-24,1.2084537103989366e-05,1.2002152760849442e-28,1.4894288632719773e-30,9.964343836054852e-33,3.6498679096987417e-22,5.41781688796737e-30,6.919974644376862e-30,7.190044321137312e-17,4.1473764960119273e-22,3.10750435789001e-18,1.1124064531003322e-32,8.395060241624601e-32,8.97345129128233e-24
0.4032234076024457,0.0027079452504016393,0.1557,0.0,0.007749980753081453,0.6422831192640792,0.2019,3.1372302625972054e-25,2.4525026549079874e-17,1.2299505241505408e-23,-6.0271892372570675e-34,6.256592600340578e-19,1.1501766229748616e-38,0.0002052427658543331,6.41193775353326e-17,1.4814798152941094e-29,7.588424305031857e-21,2.721757327655139e-20,5.999349769406194e-34,2.205594554378763e-22,4.552050473198169e-45,2.0284241657639355e-43,1.770509813948726e-23,2.5144471937186005e-28,1.6122883327555832e-46,2.173601423670626e-21,1.889795832384331e-24,1.4259352992738287e-05,1.2002542887198272e-28,1.489451614417157e-30,-3.46574355338869e-33,3.650962180608729e-22,5.417889088319948e-30,8.175869345262464e-30,8.497997416749522e-17,4.147360496513136e-22,3.6717813596300094e-18,1.1127240479248636e-32,8.397471042206964e-32,8.975869312941054e-24
0.46482740134597467,0.0027079452504016393,0.1557,0.0,0.0077478636826236215,0.6422809739890946,0.2019,4.178211064844854e-25,2.830689654789347e-17,1.2306261454783966e-23,6.551499753092955e-34,6.26004754636624e-19,1.1514587792501832e-38,0.00020518635680045355,7.39801054148804e-17,1.519565991943821e-29,8.756200288297415e-21,2.722534546653755e-20,7.98641698402161e-34,2.206206295659928e-22,6.059003898552393e-45,2.7012678636083396e-43,1.7710076858947766e-23,2.515150254231805e-28,1.879564593367852e-46,2.174205663739221e-21,2.515479583214544e-24,1.6432832504425705e-05,1.2002685265201847e-28,1.4894578069298507e-30,3.8454383394855446e-33,3.651985066688626e-22,5.417901990448748e-30,9.431106835750199e-30,9.805976068689323e-17,4.147344501948689e-22,4.23576122435812e-18,1.1130308117388687e-32,8.399800155544618e-32,8.978287159331067e-24
0.5880353888330326,0.0027079452504016393,0.1557,0.0,0.007743633443029856,0.6422766873927015,0.20189999999999997,6.708142870349856e-25,3.587876026589121e-17,1.231970872271119e-23,2.3302521408771618e-34,6.266891180777277e-19,1.1539822483336556e-38,0.00020507364320215238,9.369328474081886e-17,1.596086301616433e-29,1.1092351395592123e-20,2.724054747408435e-20,1.2812113311634809e-33,2.2074185438051433e-22,9.718355222383456e-45,4.334536119540408e-43,1.7719868704339288e-23,2.5165326936590937e-28,2.3733153985086244e-46,2.175393552337647e-21,4.034206512889595e-24,2.0775785696489508e-05,1.2002833208595748e-28,1.4894630271705996e-30,1.4009298638599742e-33,3.6539942208902526e-22,5.4179023699266716e-30,1.1939609792439701e-29,1.242200735827063e-16,4.1473125276187837e-22,5.362829295310563e-18,1.1136386751864184e-32,8.404415608858711e-32,8.983122324572087e-24
0.8344513638071487,0.0027079452504016393,0.1557,0.0,0.007735188546667798,0.6422681299914557,0.2018999999999999,1.3576518754471707e-24,5.1064612693015404e-17,1.2346207679065212e-23,3.185346045305371e-32,6.2801785425178895e-19,1.1589360357747376e-38,0.00020484863343528655,1.3307691925668844e-16,1.750578580634878e-29,1.5770021708956324e-20,2.726889670088181e-20,2.5894946980847392e-33,2.209769887209473e-22,1.9638725947744562e-44,8.773898319005724e-43,1.7738368522232434e-23,2.519142466492722e-28,3.81265929875408e-46,2.1776344037024827e-21,8.146973242373515e-24,2.9445691825699095e-05,1.2002221385001607e-28,1.4894217673787205e-30,1.9115595480162874e-31,3.6577726124630523e-22,5.417719069205123e-30,1.694874532865573e-29,1.7654366539232317e-16,4.147248638126607e-22,7.61340689859562e-18,1.1148174969603865e-32,8.41336799682508e-32,8.992790532774833e-24
0.9999999999999998,0.0027079452504016393,0.1557,0.0,0.007729526693826989,0.6422623927109191,0.20189999999999986,1.9550271854003026e-24,6.130729748310399e-17,1.2364275411304373e-23,3.214906527799866e-32,6.28936189880114e-19,1.1623711399758744e-38,0.0002046977780447686,1.594949200418601e-16,1.855650331591866e-29,1.8919358048046738e-20,2.728918774166379e-20,3.7257599079025384e-33,2.2113924597818327e-22,2.825362954243395e-44,1.2621867500052252e-42,1.775143682498545e-23,2.5209873081685257e-28,4.4884677434478445e-46,2.1792195006257343e-21,1.1714520693259855e-23,3.525840005723755e-05,1.20023473037001e-28,1.4894239362423157e-30,1.9206160381165167e-31,3.660452678426688e-22,5.417702331816168e-30,2.0308129231999694e-29,2.1169816823832465e-16,4.1472057597880367e-22,9.122743129102889e-18,1.1156310901653971e-32,8.419545698961376e-32,8.999284285145768e-24
1.0310543630437885,0.0027079452504016393,0.1557,0.0,0.007728465658968896,0.6422613175409368,0.20189999999999986,2.0792217519783444e-24,6.32329416692499e-17,1.2367778238362752e-23,2.0904201787619955e-32,6.291196633033699e-19,1.1630460338931854e-38,0.00020466950779629404,1.6444619813446094e-16,1.8754986818415235e-29,1.951093072204066e-20,2.729355233195846e-20,3.9618330315198004e-33,2.2117166147154093e-22,3.0043228772561135e-44,1.3417862221501084e-42,1.7754182624947104e-23,2.521375502378521e-28,4.458071201404522e-46,2.179553495090816e-21,1.245527207882389e-23,3.634770516380888e-05,1.2002618251431738e-28,1.4894384314766341e-30,1.2439288600273704e-31,3.661020603773881e-22,5.417749370900748e-30,2.0937771313480616e-29,2.18292792849204e-16,4.1471977204369175e-22,9.405633234589205e-18,1.115793689710079e-32,8.420779870338351e-32,9.000502268526966e-24
