Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50)
1.2146664844833198e-08,0.0005367589272267694,0.0915567593028733,0.0,9.394681398946165e-05,0.45154023755999473,5.190307596261817e-39,0.45616013574573444,2.623963881393244e-17,4.529499810511993e-24,2.0890166583394983e-16,2.775487651696906e-23,-3.4251012621003923e-38,4.781592101164524e-06,1.4381256835042816e-14,-7.887864252898684e-22,2.276212746087604e-20,1.4407516958236963e-14,7.389389247752196e-11,1.4789706099710688e-21,8.589317758705483e-22,4.273827883487844e-20,1.156610164065093e-22,-1.4030159379312825e-22,3.6419243872923496e-32,1.0525859827206028e-24,0.0007404765213844761,5.39113474225564e-14,4.1472953490087154e-24,2.4224651005791207e-28,7.517906900131534e-20,-1.4632136809388743e-28,2.859092080779151e-29
1.2155730661120344e-08,0.0005367589272267694,0.0915567593028733,0.0,9.388468530743649e-05,0.4515402391489897,5.194850774213491e-39,0.4561601030924039,2.6082612774632428e-17,4.5303797267909045e-24,2.0891369528311666e-16,-6.420290086555387e-23,6.269328672537716e-39,4.778414111255105e-06,1.4393556014465497e-14,3.1611444444994564e-19,-1.3565073432893352e-19,1.4419817601109925e-14,7.388299485042598e-11,1.479827522581346e-21,2.489711174215915e-22,4.2710282890698387e-20,-2.897440653835797e-22,3.605517720854628e-22,3.6397121387478114e-32,-2.434875239278903e-24,0.0007405091747258738,5.392515909896454e-14,4.1480913861250375e-24,2.4213284330314313e-28,7.518687801401958e-20,1.9609686655084195e-28,2.8558832987043363e-29
1.216479647740749e-08,0.0005367589272267694,0.0915567593028733,0.0,9.382264617287932e-05,0.45154024073569987,5.199394213248462e-39,0.4561600704861319,2.6246853081072266e-17,4.531258700964846e-24,2.089256844730808e-16,-3.714470857289394e-23,6.673128207435233e-38,4.7752406908994275e-06,1.440585573497377e-14,-1.3358036095007254e-20,3.1043822852529285e-20,1.443211878314015e-14,7.387208240340306e-11,1.4806829620886518e-21,1.6597033819984584e-21,4.2682326925787e-20,-1.5208101850858217e-22,1.948072336649907e-22,3.637502828201667e-32,-1.4087043277535398e-24,0.0007405417810087674,5.393896164508161e-14,4.148886854898625e-24,2.4201930621768153e-28,7.519467695997695e-20,7.64540602258864e-28,2.8526802491346657e-29
1.2173862293694637e-08,0.0005367589272267694,0.0915567593028733,0.0,9.376069639782824e-05,0.45154024232013,5.2039379129476156e-39,0.45616003792681964,2.6434385239753806e-17,4.532136724640924e-24,2.0893763946924495e-16,1.170732175719231e-22,-1.1420285310717304e-38,4.772071830510012e-06,1.4418155995787802e-14,-3.8609879220304466e-19,2.1771285633008565e-19,1.444442050355266e-14,7.386115517657462e-11,1.4815369614304951e-21,2.421975127516208e-21,4.26544106602945e-20,5.252040707909537e-22,-6.425402737802693e-22,3.6352964696539967e-32,4.439947631124792e-24,0.0007405743403319309,5.395275507406253e-14,4.149681757223764e-24,2.419058852251234e-28,7.520246585968311e-20,9.668906804780159e-29,2.849483761173208e-29
1.2182928109981783e-08,0.0005367589272267694,0.0915567593028733,0.0,9.369883579485048e-05,0.45154024390228503,5.208481873048e-39,0.4561600054143687,2.62283611379135e-17,4.533013806478578e-24,2.0894962341708745e-16,5.1886328949791574e-23,-1.0707681173490547e-37,4.768907520515064e-06,1.4430456796134876e-14,3.2821403673174806e-20,6.275295434036083e-21,1.445672276157152e-14,7.385021321969361e-11,1.482392949471586e-21,-5.912670979771195e-23,4.262653350539551e-20,2.0623801588171778e-22,-2.5591084229737993e-22,3.6330930176314676e-32,1.9677614320644206e-24,0.000740606852793869,5.396653939903536e-14,4.15047609271293e-24,2.417926127848919e-28,7.52102447331349e-20,-8.097698015302011e-28,2.8462934092207063e-29
1.219199392626893e-08,0.0005367589272267694,0.0915567593028733,0.0,9.363706417703627e-05,0.45154024548216953,5.213026093323534e-39,0.4561599729486806,2.6009901331404343e-17,4.53388996502474e-24,2.0896161538548973e-16,-2.0520671310273327e-22,4.093910376999245e-38,4.76574775137731e-06,1.4442758135237797e-14,4.723596446479307e-19,-2.1334650142658107e-19,1.446902555642326e-14,7.383925656799917e-11,1.4832502605272114e-21,-8.963726904823283e-22,4.2598695800413604e-20,-9.183505787205265e-22,1.1355229835278552e-21,3.6308924391348233e-32,-7.782387366561716e-24,0.0007406393184928054,5.3980314633100055e-14,4.1512698623217105e-24,2.4167949669346584e-28,7.521801360018957e-20,4.667260559448114e-28,2.8431080183131486e-29
1.2201059742556075e-08,0.0005367589272267694,0.0915567593028733,0.0,9.357538135796841e-05,0.45154024705978846,5.2175705732929936e-39,0.4561599405296578,2.627432830205802e-17,4.534765187953067e-24,2.089735127698288e-16,-6.279371972222159e-23,1.902470448655002e-37,4.762592513597966e-06,1.4455060012313568e-14,-5.919380977656199e-20,5.523467963927631e-20,1.4481328887339482e-14,7.382828524276334e-11,1.4841033112089798e-21,3.3823963632512686e-21,4.2570898231582914e-20,-2.3666535350627357e-22,3.0602587293620624e-22,3.628694802148029e-32,-2.3814326376676748e-24,0.0007406717375266956,5.3994080789329554e-14,4.1520630698728535e-24,2.415664859188547e-28,7.522577248147533e-20,1.895396025525158e-27,2.839928610804109e-29
1.2210125558843222e-08,0.0005367589272267694,0.0915567593028733,0.0,9.351378715177295e-05,0.45154024863514636,5.222115312443107e-39,0.4561599081572022,2.6535653186597488e-17,4.535639449363281e-24,2.0898536814774413e-16,3.63424904920701e-22,-8.609690483099785e-38,4.759441797695981e-06,1.446736242659139e-14,-5.789891839219141e-19,3.151579276740515e-19,1.4493632753552386e-14,7.381729929177258e-11,1.4849541705358054e-21,4.044761289074489e-21,4.254313987845029e-20,1.6198235260541062e-21,-1.9928397925442237e-21,3.6265001351496534e-32,1.378273489704097e-23,0.0007407041099932162,5.40078378807689e-14,4.152855716179988e-24,2.414535866363358e-28,7.523352139752461e-20,-5.055294725816573e-28,2.8367565963495264e-29
1.2219191375130368e-08,0.0005367589272267694,0.0915567593028733,0.0,9.345228137310618e-05,0.4515402502082481,5.2266603096649287e-39,0.4561598758312166,2.626847995660113e-17,4.5365127649920446e-24,2.089972719902001e-16,-3.0927530248736074e-23,-5.25725391654561e-37,4.756295594207025e-06,1.447966537730654e-14,-3.2528174679834154e-20,3.732100919032309e-20,1.450593715429223e-14,7.380629876908083e-11,1.4858078574696768e-21,-8.574463726348208e-22,4.2515419689932754e-20,-2.74478782689051e-22,3.1077817213266e-22,3.624307637022613e-32,-1.1729203561275315e-24,0.0007407364359897736,5.402158592043602e-14,4.153647798633011e-24,2.413408751108948e-28,7.52412603660893e-20,-4.698493512420149e-27,2.8335892503608174e-29
1.2228257191417514e-08,0.0005367589272267694,0.0915567593028733,0.0,9.339086383712836e-05,0.4515402517790984,5.2312055641894745e-39,0.45615984355160394,2.6079756182570398e-17,4.5373852043372906e-24,2.090090920199938e-16,-9.464131013971785e-22,-8.13268349923741e-38,4.753153893697747e-06,1.4491968863682446e-14,3.5161056139401756e-19,-1.5664497728426108e-19,1.451824208878955e-14,7.379528369047869e-11,1.4866591223311247e-21,3.812134699255979e-21,4.248773919459556e-20,-4.299962889857571e-21,5.286466634759859e-21,3.6221171400904614e-32,-3.5892337232467786e-23,0.000740768715613505,5.403532492132211e-14,4.154439320427547e-24,2.4122831652475233e-28,7.52489894058947e-20,-9.197006130028872e-28,2.8304251647587094e-29
1.223732300770466e-08,0.0005367589272267694,0.0915567593028733,0.0,9.332953435950437e-05,0.4515402533477018,5.235751076192967e-39,0.4561598113182672,2.6319262084890812e-17,4.538256752304802e-24,2.0902086791256107e-16,4.737032711846762e-23,8.897726287179097e-37,4.750016686766556e-06,1.4504272884952016e-14,-1.3084672389793522e-19,8.775348761075758e-20,1.4530547556281444e-14,7.37842541013616e-11,1.487508985688188e-21,5.046909985596569e-21,4.246009869917133e-20,4.389944354338296e-22,-4.839686755082685e-22,3.619930143718997e-32,1.79649391808931e-24,0.0007408009489612782,5.404905489639109e-14,4.155230289002197e-24,2.4111578737657027e-28,7.525670853835766e-20,8.37896893237635e-27,2.82727203759306e-29
1.2246388823991807e-08,0.0005367589272267694,0.0915567593028733,0.0,9.326829275642643e-05,0.4515402549140632,5.240296849010987e-39,0.4561597791311098,2.625653002415003e-17,4.539127249304336e-24,2.0903310048901515e-16,2.1774733431302127e-21,-1.062363054524073e-37,4.7468839640341414e-06,1.4516577440377592e-14,-5.710919190748751e-21,2.679494782604672e-20,1.454285355601176e-14,7.377321012567797e-11,1.4883792109764082e-21,-1.9956320686712518e-20,4.2432495022340505e-20,9.814835148539314e-21,-1.2070683191430449e-20,3.617749078447426e-32,8.257978192098269e-23,0.0007408331361296887,5.406277585857833e-14,4.156020700498632e-24,2.4100338893740963e-28,7.526441778872504e-20,-5.790763473728152e-29,2.824129481896411e-29
1.2255454640278953e-08,0.0005367589272267694,0.0915567593028733,0.0,9.320713884458625e-05,0.45154025647818713,5.2448428878205955e-39,0.4561597469900355,2.605605936769704e-17,4.5399967277897325e-24,2.0904534446492722e-16,-9.234068972373891e-23,-2.3807854072308356e-36,4.743755716152191e-06,1.4528882529169784e-14,3.9732797258222433e-19,-1.7432997194091676e-19,1.455516008721732e-14,7.376215172489172e-11,1.4892499819748773e-21,-5.34141309546917e-21,4.2404931369706784e-20,-1.0234229061174499e-21,1.1234956407383494e-21,3.6155745140296766e-32,-3.501989272369387e-24,0.0007408652772150637,5.4076487820793657e-14,4.156810548077673e-24,2.408912881250964e-28,7.527211718771554e-20,-2.1802955729627148e-26,2.8209797208960626e-29
1.22645204565661e-08,0.0005367589272267694,0.0915567593028733,0.0,9.314607244117841e-05,0.4515402580400783,5.2493891961877144e-39,0.45615971489494805,2.625284181305043e-17,4.540865395595889e-24,2.0905719789857335e-16,-1.2533308359443323e-21,-2.928575673679088e-36,4.7406319337989084e-06,1.4541188150539075e-14,7.014378489891904e-22,2.6955530167017453e-20,1.456746714913108e-14,7.375107886917503e-11,1.49010231948816e-21,2.0566392825340547e-20,4.237740963112535e-20,-6.410360473038384e-21,7.71546370789287e-21,3.613404873792071e-32,-4.753206510074769e-23,0.0007408973723134626,5.409019079592134e-14,4.157599845969804e-24,2.4077921740540376e-28,7.527980676634547e-20,-2.722104628909257e-26,2.81783837013501e-29
1.2273586272853246e-08,0.0005367589272267694,0.0915567593028733,0.0,9.308509336392184e-05,0.45154025959974137,5.253935781168985e-39,0.4561596828457519,2.6520003195781922e-17,4.541732697100626e-24,2.09070442071027e-16,8.678122301148552e-21,-1.0855957577901003e-35,4.737512607678647e-06,1.4553494303823016e-14,-5.311614244635978e-19,2.930965038890721e-19,1.4579774741021732e-14,7.373999190161647e-11,1.4910081641143277e-21,-6.054250723869941e-20,4.234992100895066e-20,3.647081560664695e-20,-4.547372998454346e-20,3.611244994142676e-32,3.2911425059774584e-22,0.0007409294215206796,5.410388479681338e-14,4.158388603746429e-24,2.4066701555271572e-28,7.528748655498347e-20,-9.665262104913186e-26,2.814728943935374e-29
1.2282652089140392e-08,0.0005367589272267694,0.0915567593028733,0.0,9.30242014310365e-05,0.451540261157181,5.258482642427213e-39,0.45615965084235144,2.6341232737984806e-17,4.5425988477296014e-24,2.0908341092837883e-16,2.1825690885484788e-21,-2.1757462328376357e-35,4.734397728510862e-06,1.4565800988174177e-14,-1.614125514245645e-19,1.0355570137923972e-19,1.4592082862117017e-14,7.37288905730477e-11,1.4919030329775035e-21,-1.0010746295653382e-20,4.2322473011112453e-20,4.3397418682144034e-21,-6.600652003605575e-21,3.609090776309593e-32,8.277304951585496e-23,0.0007409614249322433,5.411756983630064e-14,4.159176782667979e-24,2.4055548649638698e-28,7.529515656438973e-20,-1.9919343019743032e-25,2.8115874589044734e-29
1.2291717905427539e-08,0.0005367589272267694,0.0915567593028733,0.0,9.296339646119148e-05,0.45154026271240166,5.2630297273962286e-39,0.45615961888465134,2.6092405154621212e-17,4.543466100469076e-24,2.0909004425961997e-16,-3.387741714952996e-20,1.0093318803015914e-37,4.731287287047057e-06,1.45781082024814e-14,3.4691479734075037e-19,-1.5450831340041742e-19,1.4604391511562792e-14,7.371777388795734e-11,1.4925361905864977e-21,3.07328588148347e-19,4.229508437163936e-20,-1.530971505115034e-19,1.8826359063219877e-19,3.606907779345827e-32,-1.2847872189850607e-21,0.0007409933826434165,5.41312459272019e-14,4.159964387651319e-24,2.404444805671004e-28,7.530281674941086e-20,-1.012021236625027e-26,2.8084017954779394e-29
1.2300783721714685e-08,0.0005367589272267694,0.0915567593028733,0.0,9.290267827365291e-05,0.45154026426540816,5.2675770613963866e-39,0.45615958697255676,2.6540468815392533e-17,4.544332771778625e-24,2.090986632947915e-16,-1.3061377560591571e-20,2.498583058582803e-35,4.728181274068528e-06,1.4590415946445708e-14,-5.487536978600339e-19,2.945303785248582e-19,1.461670068869551e-14,7.370664331209601e-11,1.493243747337761e-21,1.271911682388428e-19,4.2267719723938065e-20,-5.2653748248446125e-20,6.621449098633213e-20,3.604727972433692e-32,-4.953473932312767e-22,0.0007410252947491996,5.4144913082278914e-14,4.1607515233543946e-24,2.4033198564060524e-28,7.531046722612856e-20,2.2710564467867397e-25,2.805343285048123e-29
1.2309849538001831e-08,0.0005367589272267694,0.0915567593028733,0.0,9.28420466882073e-05,0.45154026581620504,5.272124611630605e-39,0.4561595551059727,2.661494529665259e-17,4.5451962853091906e-24,2.091132229567827e-16,2.352730029551517e-20,1.4345953339701013e-35,4.725079680371551e-06,1.4602724219561265e-14,-6.878773214281419e-19,3.6060950379301085e-19,1.46290103928642e-14,7.369549955136534e-11,1.4942051977333425e-21,-1.9685738363771404e-19,4.224035069050899e-20,1.1002300991675906e-19,-1.344384497635411e-19,3.6025217488783306e-32,8.922632978679138e-22,0.0007410571613443286,5.415857131426387e-14,4.1615380733768556e-24,2.4022037360168006e-28,7.531810787694449e-20,1.4149961074059954e-25,2.802271766493717e-29
1.2318915354288977e-08,0.0005367589272267694,0.0915567593028733,0.0,9.278150152504672e-05,0.4515402673647968,5.276672437144539e-39,0.456159523284805,2.6253585113781916e-17,4.546057984089478e-24,2.0912693197171456e-16,-3.471622198373639e-21,-7.90038295648347e-36,4.721982496780273e-06,1.4615033020703317e-14,4.894318377313026e-20,-1.3420678872576126e-20,1.4641320623245355e-14,7.368434147668002e-11,1.495139337549197e-21,2.958400986991433e-20,4.221306586554362e-20,-1.76996934174233e-20,2.1307308834719837e-20,3.60036432547197e-32,-1.316598295320328e-22,0.000741088982523278,5.417222063588986e-14,4.162324041970404e-24,2.401096945366297e-28,7.532573881366951e-20,-7.34937697349101e-26,2.799126952774613e-29
1.2327981170576124e-08,0.0005367589272267694,0.0915567593028733,0.0,9.27210426048557e-05,0.45154026891118815,5.281220537151562e-39,0.4561594915089591,2.6181377598649887e-17,4.546919776763527e-24,2.0913989778672003e-16,-2.914536836164536e-21,-1.5506828211597066e-35,4.718889714151095e-06,1.4627342349092176e-14,1.9665396311402791e-19,-8.749564388489762e-20,1.4653631379027614e-14,7.367316915561214e-11,1.496037540978205e-21,2.665731702702601e-20,4.218582194116476e-20,-1.712283550346952e-20,2.015231793654131e-20,3.598238609573916e-32,-1.10532588444802e-22,0.000741120758380261,5.41858610598643e-14,4.163109500347398e-24,2.3999838090642483e-28,7.533336003441285e-20,-1.4356896451799167e-25,2.7960341198865146e-29
1.233704698686327e-08,0.0005367589272267694,0.0915567593028733,0.0,9.266066974896535e-05,0.4515402704553835,5.2857691007075586e-39,0.45615945977834127,2.653647796953793e-17,4.5477757894184975e-24,2.0916630035733316e-16,7.013436328573751e-20,-1.0253088880575349e-34,4.715801323364921e-06,1.4639652204795423e-14,-5.122884219586491e-19,2.6777277568209e-19,1.4665942659717847e-14,7.366198504344263e-11,1.4974567670093989e-21,-5.227500893277082e-19,4.215855830784803e-20,2.9099386314696097e-19,-3.637827908290566e-19,3.5962236391181966e-32,2.6598171937079788e-21,0.0007411524890092318,5.4199492598820314e-14,4.1638944339749175e-24,2.3988692352304923e-28,7.534097193632065e-20,-9.164536174632496e-25,2.793007574700337e-29
1.2346112803150416e-08,0.0005367589272267694,0.0915567593028733,0.0,9.26003827789786e-05,0.4515402719973875,5.290318190751251e-39,0.45615942809285775,2.6460347196895742e-17,4.548630026740158e-24,2.0918859210635351e-16,2.21633195591511e-20,-1.9859453129270917e-34,4.712717315327084e-06,1.4651962586096705e-14,-3.492954613348062e-19,1.823351385404817e-19,1.467825446436668e-14,7.36507861672278e-11,1.4986879950824388e-21,-8.581996053851441e-20,4.2131401200477156e-20,4.974406366596218e-20,-7.274172167348631e-20,3.5942650389000496e-32,8.405349780070928e-22,0.000741184174503884,5.4213115265430904e-14,4.164678763937397e-24,2.3977687340961483e-28,7.534857466094122e-20,-1.8147883171090436e-24,2.789873527597176e-29
1.2355178619437563e-08,0.0005367589272267694,0.0915567593028733,0.0,9.254018151683701e-05,0.4515402735372047,5.294867470052342e-39,0.45615939645241527,2.5932369609018674e-17,4.5494958495119816e-24,2.091817648564381e-16,-1.2942839707524695e-19,-9.543980189475521e-35,4.709637680975622e-06,1.4664273490770553e-14,7.129547088178209e-19,-3.505146697036445e-19,1.4690566791684476e-14,7.363956831359523e-11,1.4987455441789637e-21,1.0150432224640325e-18,4.2104376405838036e-20,-6.090788950480731e-19,7.434210999664349e-19,3.5921437372358843e-32,-4.9085189968850645e-21,0.0007412158149576537,5.42267290723897e-14,4.165462543743244e-24,2.3966672069595054e-28,7.535616771019417e-20,-9.126303513620093e-25,2.786698041900014e-29
1.2364244435724709e-08,0.0005367589272267694,0.0915567593028733,0.0,9.248006578551933e-05,0.4515402750748395,5.29941701543583e-39,0.4561593648569204,2.6024735432436403e-17,4.550361182843266e-24,2.0918715373318725e-16,-3.493579320789696e-20,4.5153015170782005e-36,4.706562411257394e-06,1.467658492038508e-14,5.22065178247832e-19,-2.5057003801136364e-19,1.47028796414925e-14,7.362833859518073e-11,1.499278074347032e-21,1.5842059931743983e-19,4.207723476169292e-20,-1.5628719579727924e-19,1.925523556077642e-19,3.5899818601685716e-32,-1.3249254289732372e-21,0.0007412474104637188,5.424033403220673e-14,4.166245875064273e-24,2.395548297759261e-28,7.536375141947688e-20,4.7917068302122446e-26,2.783715822866097e-29
1.2371753517644814e-08,0.0005367589272267694,0.0915567593028733,0.0,9.243033744719944e-05,0.4515402763467906,5.303185417797039e-39,0.4561593387208048,2.6313493645257683e-17,4.551071644043768e-24,2.0919986268608763e-16,3.571882984420066e-21,1.670649188356148e-36,4.70401850903279e-06,1.4686782692915584e-14,-5.976267880699942e-20,4.367511695063142e-20,1.471307858867044e-14,7.361902802742207e-11,1.5000771903017239e-21,-2.607215084675439e-20,4.205474973868405e-20,1.713154954068074e-20,-2.0834390782837983e-20,3.588107488985525e-32,1.3546253043385305e-22,0.0007412735465886404,5.425159612991272e-14,4.166894226117398e-24,2.394635261867085e-28,7.537002534285016e-20,3.8299964226176014e-26,2.781172376806202e-29
1.2379262599564918e-08,0.0005367589272267694,0.0915567593028733,0.0,9.23806675663548e-05,0.4515402776172502,5.306953899669474e-39,0.45615931261540943,2.6346137923529564e-17,4.551779650411747e-24,2.0921368856311987e-16,1.9129119242890796e-22,-3.0302644967916845e-35,4.701477589876193e-06,1.469698082427464e-14,-1.2243297364019946e-19,7.487540031978052e-20,1.472327789343881e-14,7.360970810689834e-11,1.5009459928277304e-21,1.0878757270999188e-20,4.203236123861564e-20,-5.664735472000307e-21,5.4704807434764424e-21,3.586243271605824e-32,7.253083932905686e-24,0.0007412996519933227,5.426285217376594e-14,4.1675422235673074e-24,2.3937215667865287e-28,7.537629232936896e-20,-2.346205036700589e-25,2.778621383613291e-29
1.2386771681485023e-08,0.0005367589272267694,0.0915567593028733,0.0,9.233105604289119e-05,0.4515402788862208,5.310722543275396e-39,0.45615928654068166,2.627086367549802e-17,4.552487901142314e-24,2.0922536781432002e-16,1.5594560886650888e-21,-4.85129325159559e-35,4.69893964870843e-06,1.4707179313860458e-14,3.195044901544495e-20,-3.0607413662331536e-21,1.4733477555265944e-14,7.36003783026766e-11,1.501727624120762e-21,1.0752840918052741e-21,4.200999878334518e-20,-3.597726212702482e-21,1.9832177242933594e-21,3.5844580966938614e-32,5.913882124484446e-23,0.0007413257267303159,5.4274102170838424e-14,4.1681898521411e-24,2.3928083536343426e-28,7.538255261598657e-20,-3.830258906538078e-25,2.7760899935001784e-29
1.2394280763405128e-08,0.0005367589272267694,0.0915567593028733,0.0,9.228150277700463e-05,0.45154028015370495,5.314491384806152e-39,0.45615926049656924,2.6265633776703638e-17,4.553196529366992e-24,2.0923487389386788e-16,2.3412701523505152e-21,-4.953699188304799e-35,4.69640468043643e-06,1.4717378161255044e-14,4.3676367144703164e-20,-8.38500966611383e-21,1.4743677573703776e-14,7.359103863025938e-11,1.502415701442789e-21,-6.241614774245601e-22,4.1987652544729843e-20,-2.2302139742425374e-22,-2.202911479679755e-21,3.582714576288338e-32,8.878887433145975e-23,0.0007413517708520501,5.428534612822318e-14,4.168837112135255e-24,2.391895640547363e-28,7.538880637286421e-20,-3.8817920627739593e-25,2.7735600945649646e-29
1.2401789845325233e-08,0.0005367589272267694,0.0915567593028733,0.0,9.223200766919507e-05,0.45154028141970515,5.3182604110813227e-39,0.4561592344830198,2.629346801297531e-17,4.553904872206409e-24,2.0924380422343355e-16,1.6196227168915957e-21,-4.4624847647616823e-35,4.693872679974333e-06,1.4727577366123922e-14,-1.1641078027127707e-20,2.026867023945032e-20,1.4753877948367037e-14,7.35816893827123e-11,1.5030788085758934e-21,1.8604976657879688e-21,4.196533593479102e-20,-2.3081612343160314e-21,6.313127496836693e-22,3.580956852923554e-32,6.142105871707595e-23,0.0007413777844108355,5.429658405302675e-14,4.1694840043789495e-24,2.3909837057178218e-28,7.539505362132285e-20,-3.456494090888746e-25,2.771032069946051e-29
1.2409298927245337e-08,0.0005367589272267694,0.0915567593028733,0.0,9.21825706201736e-05,0.4515402826842239,5.322029604183567e-39,0.4561592084999811,2.629605742625537e-17,4.554612475478542e-24,2.092531002004206e-16,1.5829143072663788e-21,-4.165001219745669e-35,4.6913436422562165e-06,1.4737776928099754e-14,-1.5713411188373984e-20,2.292081388669875e-20,1.4764078678873266e-14,7.35723307414286e-11,1.5037579525698058e-21,1.0555312200539628e-21,4.194304595860448e-20,-1.7916703105998095e-21,1.529468940287637e-22,3.5791789479256226e-32,6.002905627481703e-23,0.0007414037674588651,5.4307815952332897e-14,4.17013052953527e-24,2.390072729050202e-28,7.540129433164158e-20,-3.208905516278415e-25,2.7685087961822435e-29
1.2416808009165442e-08,0.0005367589272267694,0.0915567593028733,0.0,9.213319153085012e-05,0.4515402839472639,5.325798960101336e-39,0.4561591825474012,2.6284404990416333e-17,4.555319272058652e-24,2.092627558586896e-16,1.6666667474397179e-21,-4.1903919490215805e-35,4.688817562228247e-06,1.4747976846763944e-14,9.212708994720553e-21,1.0815117485877636e-20,1.4774279764811984e-14,7.356296272624463e-11,1.5044536242059717e-21,1.0812226685963375e-21,4.192078049753413e-20,-1.4935271536634164e-21,-2.321213948712015e-22,3.5774047178114677e-32,6.320530538438694e-23,0.0007414297200482107,5.431904183320662e-14,4.170776688285517e-24,2.389162712157439e-28,7.540752849005283e-20,-3.2366552747245347e-25,2.765989559586451e-29
1.2424317091085547e-08,0.0005367589272267694,0.0915567593028733,0.0,9.208387030234937e-05,0.45154028520882766,5.329568487085598e-39,0.45615915662522794,2.62851976343579e-17,4.556025402709397e-24,2.0927247370748012e-16,1.6763941213300523e-21,-4.309494477687078e-35,4.686294434845906e-06,1.475817712168158e-14,9.062786177542595e-21,1.1339138494918844e-20,1.4784481205755244e-14,7.355358530735689e-11,1.5051524224512609e-21,1.112110915315191e-21,4.189854125896133e-20,-1.7360014754827864e-21,2.618357807200193e-25,3.575642926148524e-32,6.357415879523662e-23,0.000741455642230828,5.433026170270047e-14,4.17142248130933e-24,2.3882535927386106e-28,7.541375612101749e-20,-3.338816327523307e-25,2.763473952687685e-29
1.2431826173005652e-08,0.0005367589272267694,0.0915567593028733,0.0,9.203460683602497e-05,0.4515402864689175,5.333338190024394e-39,0.4561591307334096,2.6291289710598522e-17,4.556730957473857e-24,2.0928209850771968e-16,1.7004503729327616e-21,-4.371448471534235e-35,4.6837742550761875e-06,1.4768377752426404e-14,-1.776147678277656e-21,1.725148598767725e-20,1.4794683001280017e-14,7.354419847914554e-11,1.5058471260356247e-21,1.0732497981305857e-21,4.1876327695119636e-20,-1.7659194149261e-21,5.223729996404087e-24,3.5738870463746426e-32,6.448647171252566e-23,0.0007414815340585535,5.43414755678559e-14,4.172067909275147e-24,2.387345340987755e-28,7.541997724804596e-20,-3.3873585545018175e-25,2.7609621895382775e-29
1.2439335254925756e-08,0.0005367589272267694,0.0915567593028733,0.0,9.198540103346065e-05,0.451540287727536,5.3371080679438725e-39,0.45615910487189437,2.6292453996772917e-17,4.557435937545384e-24,2.0929164246851979e-16,1.702353388336709e-21,-4.370248289140612e-35,4.68125701789853e-06,1.477857873858251e-14,-2.6460588951344877e-21,1.8121354142263582e-20,1.4804885150973394e-14,7.35348022644815e-11,1.5065383269888136e-21,1.0928362676899618e-21,4.1854139568546344e-20,-1.7462074330493514e-21,-1.644725360853447e-23,3.5721303032338565e-32,6.455866450747764e-23,0.0007415073955831067,5.435268343570306e-14,4.17271297286029e-24,2.3864379570490033e-28,7.542619188237467e-20,-3.381855496984689e-25,2.7584542476919374e-29
1.2454353418765966e-08,0.0005367589272267694,0.0915567593028733,0.0,9.188716202705521e-05,0.4515402902403693,5.344648343601042e-39,0.45615905323956735,2.629343168499216e-17,4.558844186257817e-24,2.0931047160871113e-16,1.611777932180878e-21,-4.1651672583265064e-35,4.676231351291759e-06,1.4798981775464284e-14,-1.6014983087254826e-21,1.8423852800097712e-20,1.4825290511207474e-14,7.351598175602132e-11,1.5079101885779737e-21,1.0895089785856023e-21,4.1809839962046897e-20,-1.647126469306184e-21,-2.1474745865587506e-23,3.5686165460209126e-32,6.112377262005841e-23,0.000741559027928986,5.437508120753267e-14,4.1740020095810085e-24,2.384625790825725e-28,7.54386017076807e-20,-3.195564221415678e-25,2.7534497060390343e-29
1.2469371582606175e-08,0.0005367589272267694,0.0915567593028733,0.0,9.178915250025797e-05,0.4515402927473474,5.352189296755661e-39,0.45615900172783524,2.6293174138794168e-17,4.560249981286996e-24,2.0932930324618557e-16,1.5270033544870384e-21,-3.9793844857761925e-35,4.6712173950882345e-06,1.481938622902707e-14,2.096182005756556e-21,1.7303520238097796e-20,1.4845697283173215e-14,7.349712400585531e-11,1.5092843816176519e-21,1.0908148584950064e-21,4.1765642288604014e-20,-1.5810862328385935e-21,5.106985364639379e-25,3.5651058293682894e-32,5.790884943557505e-23,0.0007416105396798793,5.4397455074191956e-14,4.175289596850609e-24,2.382817155566598e-28,7.545098565094712e-20,-3.0310003671732885e-25,2.748460304945954e-29
