Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50)
8.287392412708066e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024796097240568555,0.45151540926193173,1.8527873484358648e-14,0.4541439203786595,5.958660102068468e-16,3.465030152290676e-20,1.4266626388548518e-16,4.1735224182121825e-19,4.24390112377565e-31,5.4438188106205325e-05,3.47827502419664e-14,1.9644106754965576e-20,2.3273828053746355e-18,1.6273131888376426e-14,1.9548174119007302e-10,5.772299850636064e-16,1.9879619178308243e-19,9.564322028511624e-20,2.2589961353958072e-18,2.3885596766250013e-23,6.013384559006094e-32,1.6899656910511415e-20,0.0027566917668507902,1.1047049391510835e-13
8.295378617620119e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002477990435402805,0.45151542704508696,1.8564470230632458e-14,0.45414309295115146,5.960821043226432e-16,3.4685635925477424e-20,1.427170551409327e-16,4.1800328877224556e-19,4.254333262285771e-31,5.440262179571127e-05,3.483161390666892e-14,2.0333358704937658e-20,2.324202151223825e-18,1.6285405326756398e-14,1.9553326339111245e-10,5.774343139410602e-16,-1.344762998935921e-20,9.558888250791618e-20,2.261036967682297e-18,2.4201375513502338e-23,6.011487435569004e-32,1.6926018616261472e-20,0.0027575191943072434,1.1053369930089806e-13
8.302566202040968e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002476534914290884,0.45151544302973906,1.8597430712869552e-14,0.4541423492059203,5.962767707106064e-16,3.471742783518894e-20,1.4276427472478144e-16,4.1858939468171016e-19,4.263794325501233e-31,5.437065249132535e-05,3.487560372730606e-14,2.0129655039193897e-20,2.321758809143069e-18,1.6296440526107842e-14,1.9557952713824236e-10,5.776179945705038e-16,6.3962345565019415e-21,9.553993223622549e-20,2.2628731250710644e-18,2.417257662839953e-23,6.009875480830008e-32,1.694975077641715e-20,0.0027582629394922076,1.1059054886983979e-13
8.309753786461817e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002475081131863339,0.4515154589953015,1.8630413351766782e-14,0.454141606349121,5.964711916061917e-16,3.474921116795525e-20,1.4281172863357373e-16,4.1917562102962566e-19,4.273270972675671e-31,5.433872136628165e-05,3.491960539641693e-14,1.9986721319055075e-20,2.3192892132534395e-18,1.6307465410782372e-14,1.9562568990953886e-10,5.778014713999202e-16,-2.2967778790760772e-20,9.549107511264264e-20,2.2647083363405767e-18,2.4268763116381936e-23,6.008337404381008e-32,1.697348781164983e-20,0.00275900579624519,1.1064736505862929e-13
8.316941370882666e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024736290850235305,0.4515154749418083,1.8663418126322928e-14,0.45414086437917134,5.966652896432824e-16,3.478098592301836e-20,1.4285845671225735e-16,4.19761989942377e-19,4.282741378931362e-31,5.430682835258506e-05,3.496361889972257e-14,2.0061148375778542e-20,2.3167145057082414e-18,1.6318479987652247e-14,1.956717514584745e-10,5.779847446681296e-16,-2.6327544418126623e-22,9.544227538182268e-20,2.266542844415759e-18,2.4223922825822408e-23,6.006803660908424e-32,1.6997230617984756e-20,0.0027597477661486926,1.1070414790715049e-13
8.324128955303514e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002472178770682046,0.4515154908692934,1.8696445015551047e-14,0.4541401232944926,5.968592083195173e-16,3.4812752099636757e-20,1.429047567175673e-16,4.203484847484907e-19,4.292209704502929e-31,5.427497338239944e-05,3.500764422312781e-14,2.006529459691475e-20,2.314179181786776e-18,1.6329484263595413e-14,1.957177120476717e-10,5.781678147520603e-16,6.31312346217023e-21,9.539351427759062e-20,2.2683764714498278e-18,2.423325226560903e-23,6.005238929329131e-32,1.7020978520300436e-20,0.002760488850781456,1.107608974552142e-13
8.331316539724363e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002470730185756436,0.45151550677779057,1.8729493998478476e-14,0.4541393830935096,5.970529362464504e-16,3.484450969709123e-20,1.4295100051962096e-16,4.209351070730078e-19,4.301687713936767e-31,5.424315638803622e-05,3.5051681352575626e-14,2.002247990021822e-20,2.3116716529450166e-18,1.6340478245483513e-14,1.9576357196885013e-10,5.783506820293512e-16,-7.797858409295613e-22,9.53448075752187e-20,2.270209241917835e-18,2.4270592286141822e-23,6.003655165548799e-32,1.704473158440569e-20,0.002761229051718474,1.1081761374252924e-13
8.338504124145212e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002469283327171605,0.4515155226673335,1.8762565054146834e-14,0.4541386437746513,5.97246431816863e-16,3.487625871468538e-20,1.4299726903169395e-16,4.215218610209622e-19,4.311179334987706e-31,5.421137730196862e-05,3.5095730273997275e-14,2.0016784145789786e-20,2.3091497939409336e-18,1.6351461940201093e-14,1.9580933139573474e-10,5.785333468465795e-16,1.9888315173503268e-21,9.529615380321651e-20,2.272041205966426e-18,2.428151809007973e-23,6.002074259180849e-32,1.70684899765384e-20,0.002761968370531007,1.108742968087357e-13
8.352879292986908e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002466394776760608,0.45151555438969165,1.8828773299944423e-14,0.4541371677770419,5.976327880069955e-16,3.4939731007606925e-20,1.4309003375834856e-16,4.226957541157668e-19,4.330206125436672e-31,5.4147932585423025e-05,3.51838634365865e-14,1.999503761927375e-20,2.3041240751531993e-18,1.637339849573037e-14,1.9590054939254992e-10,5.788980704736902e-16,1.4873364388459201e-21,9.519899578920709e-20,2.2757026264303464e-18,2.4322537659914224e-23,5.998926471135437e-32,1.7116022353241856e-20,0.002763444368049058,1.1098756343605486e-13
8.367254461828604e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024635130949945882,0.45151558603663644,1.8895069585563364e-14,0.4541356952891687,5.980182880836659e-16,3.5003168973230565e-20,1.4318269921244123e-16,4.2387016084299624e-19,4.349278404041758e-31,5.408463869567269e-05,3.5272043598849786e-14,1.998352252696763e-20,2.2991101534516065e-18,1.6395293985507448e-14,1.959913670209866e-10,5.792619882954532e-16,1.2265512381474485e-21,9.510203757037755e-20,2.279360729951392e-18,2.4362447676819547e-23,5.995805270782051e-32,1.7163575521246247e-20,0.0027649168558313755,1.1110069765310665e-13
8.3816296306703e-09,0.0027344314106420324,0.0915567593028733,0.0,0.00246063825753462,0.4515156176084349,1.896145374385316e-14,0.4541342262985949,5.98402944941617e-16,3.5066572606690417e-20,1.4327496204411682e-16,4.2504507860993286e-19,4.368386654206221e-31,5.402149509840647e-05,3.536027064881032e-14,1.9962203719356824e-20,2.294117944745866e-18,1.6417148465028307e-14,1.9608178527969344e-10,5.796251029649167e-16,1.776751011883303e-21,9.500528185915594e-20,2.2830155204911503e-18,2.439993313466357e-23,5.992675779272704e-32,1.721114937557063e-20,0.0027663858463146344,1.1121369977432005e-13
8.396004799511996e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002457770240156764,0.45151564910535313,1.9027925607894002e-14,0.45413276079294257,5.987867571845001e-16,3.512994190342346e-20,1.4336685702936322e-16,4.262205041577945e-19,4.387532083298556e-31,5.3958501261706785e-05,3.544854447510496e-14,1.993964675500856e-20,2.2891430386908427e-18,1.6438961989951428e-14,1.9617180530046013e-10,5.799874171608443e-16,1.525805503346734e-21,9.490872680068965e-20,2.2866669966972823e-18,2.4439728693336163e-23,5.989527316960879e-32,1.7258743784261325e-20,0.00276785135187678,1.1132657011321452e-13
8.410379968353692e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024549090187513086,0.4515156805276558,1.9094485010997407e-14,0.45413129875989233,5.991697254901354e-16,3.519327685917203e-20,1.4345851302846082e-16,4.2739643484719837e-19,4.406718872082144e-31,5.38956566561119e-05,3.553686496684691e-14,1.992010169286785e-20,2.284183252363003e-18,1.646073461609519e-14,1.9626142824940853e-10,5.803489335602281e-16,1.5286258269014198e-21,9.481237158692787e-20,2.290315164484271e-18,2.447868615296688e-23,5.986373280257572e-32,1.7306358640447654e-20,0.0027693133848373866,1.1143930898227992e-13
8.424755137195388e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002452054569322092,0.45151571187560646,1.916113178670685e-14,0.4541298401871824,5.995518543857623e-16,3.525657746998351e-20,1.4354999767274438e-16,4.28572867766923e-19,4.42594902482355e-31,5.383296075466951e-05,3.562523201351476e-14,1.9900076197076784e-20,2.279240284326667e-18,1.6482466399437476e-14,1.9635065526418194e-10,5.807096548213779e-16,1.5745353948452938e-21,9.471621578182326e-20,2.29396002623712e-18,2.4517488817202668e-23,5.98322321086939e-32,1.7353993826250603e-20,0.0027707719574579957,1.1155191669287891e-13
8.444260471950555e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002448192218433973,0.4515157542924973,1.925170266921735e-14,0.45412786659478716,6.000690192413491e-16,3.534241368361912e-20,1.4367388509729908e-16,4.301699403292583e-19,4.452111999034141e-31,5.374812697268232e-05,3.574520946332082e-14,1.9871726026407157e-20,2.2725602644408988e-18,1.6511888547573564e-14,1.9647109423432876e-10,5.811978424741584e-16,1.1607196238002543e-21,9.458606184673794e-20,2.2989003725371337e-18,2.4571519699042634e-23,5.978955205379178e-32,1.7418661207732686e-20,0.0027727455497326735,1.1170450232893768e-13
8.463765806705722e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024443422322411013,0.4515157965736315,1.934243369416442e-14,0.4541258993204966,6.00584646511389e-16,3.542818664934788e-20,1.4379741292053917e-16,4.3176792566384146e-19,4.478353127538075e-31,5.366356470398048e-05,3.586527214921769e-14,1.985100981277417e-20,2.2659066029626826e-18,1.6541235743482032e-14,1.9659080901695047e-10,5.816845775979304e-16,1.761611115230229e-21,9.445627184991348e-20,2.3038346476331484e-18,2.462236992131158e-23,5.97468031892629e-32,1.7483365536877237e-20,0.002774712823903439,1.1185684782998639e-13
8.483271141460889e-09,0.0027344314106420324,0.0915567593028733,0.0,0.00244050455178683,0.45151583871965645,1.9433324447772738e-14,0.454123938334185,6.010987488455546e-16,3.551389635991776e-20,1.4392056190751968e-16,4.3336681681163206e-19,4.504671885043131e-31,5.357927265394833e-05,3.598541979842496e-14,1.982642139758079e-20,2.259284882550609e-18,1.6570508128370915e-14,1.967098023458072e-10,5.821698667108096e-16,3.352597472568252e-21,9.432684522074849e-20,2.3087628588230045e-18,2.4670265025644106e-23,5.970401677078124e-32,1.754810653190532e-20,0.0027766738100959277,1.1200895396412832e-13
8.502776476216056e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002436679118488649,0.45151588073121507,1.9524374517063127e-14,0.45412198360591793,6.016113419890241e-16,3.559954280905969e-20,1.4404330107970718e-16,4.34966605663702e-19,4.531066790611659e-31,5.3495249536207685e-05,3.610565213942718e-14,1.9780200455798428e-20,2.2527038041295403e-18,1.6599705843949517e-14,1.9682807693772116e-10,5.826537162901264e-16,1.0783577158729349e-21,9.419778106587562e-20,2.31368500020484e-18,2.472989878342165e-23,5.966128783857087e-32,1.7612883864472433e-20,0.002778628538244598,1.1216082149576217e-13
8.522281810971223e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002432865874135983,0.45151592260894685,1.961558348985459e-14,0.4541200351059509,6.021224132185579e-16,3.568512599147613e-20,1.4416572067373266e-16,4.365672860387678e-19,4.557541075387117e-31,5.3411494072487195e-05,3.6225968902103725e-14,1.975155190795151e-20,2.246143531163537e-18,1.662882903242022e-14,1.9694563554640004e-10,5.831361327888394e-16,-2.245852786892866e-21,9.406907502573194e-20,2.3186010875814663e-18,2.479233443300783e-23,5.961855586038358e-32,1.767769728429538e-20,0.0027805770380938703,1.1231245118575262e-13
8.54178714572639e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024290647608862415,0.4515159643534865,1.9706950954767604e-14,0.45411809280472776,6.026319567028132e-16,3.5770645902829535e-20,1.4428773086132203e-16,4.381688539200614e-19,4.584092202640939e-31,5.332800499264526e-05,3.634636981750808e-14,1.9765760856672875e-20,2.239591216357736e-18,1.6657877836464233e-14,1.9706248084059955e-10,5.836171226000349e-16,4.4529947403690664e-21,9.394072542069085e-20,2.323511158983739e-18,2.4824215467809808e-23,5.957568364314755e-32,1.774254662874451e-20,0.0027825193392000936,1.124638437912616e-13
8.561292480481557e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024252757212632216,0.45151600596546543,1.9798476501225743e-14,0.45411615667287913,6.031400282264838e-16,3.585610253973596e-20,1.44409456985582e-16,4.397712994155116e-19,4.610723342989643e-31,5.3244781034528915e-05,3.646685461810727e-14,1.9724338301877425e-20,2.233096129229678e-18,1.668685239923652e-14,1.97178615564154e-10,5.840966921034175e-16,9.391392937064611e-21,9.3812737519256e-20,2.328415188703002e-18,2.4862122074370682e-23,5.953287818448514e-32,1.7807431497265563e-20,0.0027844554709324358,1.1261500006598726e-13
8.580797815236724e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002421498698152555,0.45151604744551055,1.9890159719459356e-14,0.4541142266812208,6.036466424597731e-16,3.5941495899741345e-20,1.4453085242849146e-16,4.413746103609925e-19,4.637431377235873e-31,5.3161820944037774e-05,3.6587423037437674e-14,1.961159537384296e-20,2.226665816949059e-18,1.6715752864348894e-14,1.9729404237957604e-10,5.84574847621454e-16,-9.302385388842035e-21,9.368510705754049e-20,2.3333131244810267e-18,2.497160585511526e-23,5.949018211035244e-32,1.7872351397295796e-20,0.0027863854624751556,1.1276592075982216e-13
8.600303149991891e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002417733634800973,0.45151608879424504,1.9982000200506423e-14,0.45411230280075315,6.041516927921485e-16,3.602682598133049e-20,1.446519972775577e-16,4.429787898291073e-19,4.664222298699047e-31,5.3079123474886096e-05,3.6708074810527016e-14,1.9654657891941916e-20,2.2201862551876376e-18,1.674457937586803e-14,1.9740876398817024e-10,5.850515954562964e-16,-1.2976351121445347e-20,9.355781825528255e-20,2.33820508271374e-18,2.5033789761753658e-23,5.944743865099137e-32,1.7937306453294547e-20,0.0027883093428280287,1.1291660661939378e-13
8.619808484747058e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024139804748105585,0.451516130012288,2.007399753621698e-14,0.4541103850026579,6.046552153972499e-16,3.6112092783879073e-20,1.447724065551966e-16,4.445838404625391e-19,4.691080881440177e-31,5.299668738867612e-05,3.682880967332628e-14,1.9793760622998864e-20,2.2136874885369042e-18,1.6773332078292956e-14,1.9752278285161705e-10,5.855269418033438e-16,3.5040291219752734e-20,9.343088323917201e-20,2.3430911704642146e-18,2.493960891794744e-23,5.94044639527327e-32,1.8002296772311164e-20,0.00279022714080916,1.1306705838756557e-13
8.639313819502225e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002410239162139882,0.45151617110025477,2.0166151319252708e-14,0.45410847325829895,6.051574609485633e-16,3.619729630770291e-20,1.4489272896381254e-16,4.461897269275651e-19,4.718020952746109e-31,5.291451145473428e-05,3.6949627363517014e-14,1.953965981617447e-20,2.2074144911395688e-18,1.680201111656078e-14,1.9763610187819185e-10,5.860008929500317e-16,2.3041495676507545e-20,9.330432723979293e-20,2.3479710833851615e-18,2.5031058840716146e-23,5.936170780410769e-32,1.806732092351359e-20,0.0027921388850546142,1.1321727680401983e-13
8.658819154257392e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002406509641096385,0.451516212058757,2.0258461143092672e-14,0.4541065675392187,6.056582695849521e-16,3.628243655395459e-20,1.4501312194681303e-16,4.477964322288158e-19,4.745048042292177e-31,5.2832594450292184e-05,3.7070527619444714e-14,1.922768506550826e-20,2.2011981735266297e-18,1.6830616636017422e-14,1.9774872376647885e-10,5.864734550977629e-16,-9.142466927518261e-20,9.317810357613901e-20,2.352844716506433e-18,2.5431706598681797e-23,5.931903072216898e-32,1.8132378218694267e-20,0.002794044604022203,1.1336726260424182e-13
8.678324489012559e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0024027918563374437,0.4515162528884021,2.0350926602032494e-14,0.45410466781713804,6.061572897716948e-16,3.636751352470076e-20,1.4513263842279509e-16,4.494040276362366e-19,4.77215302841727e-31,5.275093516004865e-05,3.719151018085813e-14,1.9575382815254967e-20,2.1946788676758013e-18,1.6859148782423115e-14,1.9786065075442163e-10,5.869446342796868e-16,-1.6828597009350053e-21,9.305220064294599e-20,2.3577129302248154e-18,2.5207923978096183e-23,5.927619788067015e-32,1.8197471544011963e-20,0.002795944325990826,1.1351701652083202e-13
8.697829823767726e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002399085752866643,0.45151629358979395,2.0443547291187052e-14,0.4541027740639554,6.066548747625901e-16,3.645252722288147e-20,1.4524995842494888e-16,4.510124975552755e-19,4.799273758910355e-31,5.266953237608859e-05,3.731257478889049e-14,1.9883885065917513e-20,2.1882084875292035e-18,1.688760770193821e-14,1.9797188492072966e-10,5.874144364419835e-16,2.541281141457121e-19,9.292668977246966e-20,2.3625756202688035e-18,2.4481178343123834e-23,5.923297248307861e-32,1.8262600267986134e-20,0.0027978380790622437,1.136665392835573e-13
8.717335158522893e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023953912760322415,0.4515163341635326,2.0536322806492624e-14,0.4541008862517443,6.071514023575529e-16,3.653747765230032e-20,1.4536770948038992e-16,4.526216600081682e-19,4.826449269797481e-31,5.258838489837102e-05,3.743372118632614e-14,1.9408739933720123e-20,2.1821599507047007e-18,1.6915993541118968e-14,1.9808242993124903e-10,5.878828679795825e-16,-1.4550774912767282e-20,9.280149851460354e-20,2.3674308763832826e-18,2.5352320698458056e-23,5.918941311694461e-32,1.8327757021330422e-20,0.0027997258911625087,1.1381583161812176e-13
8.73684049327806e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002391708371522402,0.4515163746102144,2.0629252744710158e-14,0.4540990043527528,6.076462567845917e-16,3.6622364817621943e-20,1.454856823628459e-16,4.542317065348746e-19,4.853751466473907e-31,5.250749153447837e-05,3.755494911656963e-14,1.940167132214899e-20,2.1759035226396897e-18,1.6944306446898635e-14,1.9819228828336335e-10,5.883499348920838e-16,-2.199352592379134e-20,9.267663764041793e-20,2.3722808944797233e-18,2.5427301922622607e-23,5.914613691767981e-32,1.8392949560622715e-20,0.0028016077900441263,1.1396489424633303e-13
8.756345828033227e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023880369853618104,0.45151641493043176,2.072233670342701e-14,0.4540971283394003,6.081396111932017e-16,3.670718872433731e-20,1.4560393393410347e-16,4.558425838226248e-19,4.881164631776697e-31,5.2426851099194196e-05,3.7676258324209894e-14,1.9527397403149617e-20,2.169607523445009e-18,1.6972546566575138e-14,1.983014625780981e-10,5.888156431838078e-16,4.469386441420798e-20,9.255214394981773e-20,2.377125164724308e-18,2.5272658288666457e-23,5.910339643303523e-32,1.845817572695648e-20,0.00280348380328734,1.1411372788700295e-13
8.775851162788394e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023843770639105305,0.451516455124774,2.0815574281058243e-14,0.4540952581842781,6.086316709512503e-16,3.679194937877586e-20,1.4572238869071574e-16,4.574542303179186e-19,4.908664337086556e-31,5.234646241459453e-05,3.779764855506383e-14,1.9385454383978093e-20,2.1634732086168034e-18,1.7000714047808127e-14,1.9840995535181842e-10,5.892799988156911e-16,-3.026521066712656e-20,9.242798063840981e-20,2.3819630846941468e-18,2.5556144584853755e-23,5.906077300419509e-32,1.8523433027710927e-20,0.002805353958300962,1.1426233325575798e-13
8.795356497543561e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023807285538615915,0.4515164951938262,2.0908965076848163e-14,0.45409339386014747,6.091221829929401e-16,3.687664678804893e-20,1.458388414983058e-16,4.590667278546874e-19,4.936192251973876e-31,5.2266324309979734e-05,3.791911955599272e-14,1.949496075397742e-20,2.1572406700215156e-18,1.7028809038610833e-14,1.9851776826694998e-10,5.897430074743802e-16,9.654867105184259e-20,9.230411975939958e-20,2.3867956184649298e-18,2.522976710972882e-23,5.901752631709598e-32,1.8588724776840622e-20,0.002807218282323548,1.1441071106520098e-13
8.814861832298728e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002377091402238517,0.45151653513816986,2.1002508690872326e-14,0.45409153533993907,6.096111034308345e-16,3.696128096009438e-20,1.459516044015523e-16,4.606800701419951e-19,4.963670952515977e-31,5.218643562186993e-05,3.804067107516941e-14,1.9953675912948276e-20,2.1508621010025655e-18,1.705683168733947e-14,1.9862490318595403e-10,5.902046748335141e-16,4.088914298570732e-19,9.218067128947304e-20,2.3916227585119075e-18,2.43089157162893e-23,5.897360499485394e-32,1.865405071962128e-20,0.0028090768024247722,1.1455886202473727e-13
8.834367167053895e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023734655563939053,0.4515165749583832,2.1096204724039622e-14,0.45408968259675037,6.100991391253325e-16,3.704585190364091e-20,1.46067785475771e-16,4.622939946814765e-19,4.991302494141996e-31,5.2106795194662415e-05,3.816230286268899e-14,1.9361646627536054e-20,2.1450365836283287e-18,1.7084782142689607e-14,1.9873136551866874e-10,5.9066500756428e-16,-8.029708596353374e-20,9.205762106314629e-20,2.396441742144832e-18,2.5831262384166148e-23,5.893025014571783e-32,1.8719400226027615e-20,0.0028109295455069562,1.1470678683892538e-13
8.849747343124856e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023706144738667753,0.45151660626991835,2.1170192315496557e-14,0.45408822574390967,6.104828106845518e-16,3.7112492466715686e-20,1.461609818059005e-16,4.635672548909802e-19,5.013271570440461e-31,5.204417212433933e-05,3.82582673326085e-14,1.9221728488690893e-20,2.1402954437416935e-18,1.7106770583333243e-14,1.9881483931754227e-10,5.910270477609021e-16,-1.1845833476649559e-21,9.196067263061584e-20,2.400238644717442e-18,2.5662145198970561e-23,5.889660813030664e-32,1.8770955866963972e-20,0.0028123863982640503,1.1482326821851086e-13
8.865127519195818e-09,0.0027344314106420324,0.0915567593028733,0.0,0.00236777036265706,0.45151663750491267,2.1244274231043646e-14,0.4540867724532691,6.1086548202959665e-16,3.717909372843378e-20,1.4625416422061783e-16,4.648409824657248e-19,5.0352915067732554e-31,5.198170213561251e-05,3.8354281432405416e-14,1.9344834256848727e-20,2.1354386742683086e-18,1.7128714303578317e-14,1.988978968669927e-10,5.913882643930614e-16,8.364405702479672e-21,9.186400281366978e-20,2.4040317083849175e-18,2.567171559285942e-23,5.886317079663028e-32,1.8822530424840465e-20,0.002813839688821417,1.14939609772045e-13
8.880507695266779e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023649331973797545,0.4515166686636452,2.131845027612381e-14,0.4540853227118568,6.112473761196163e-16,3.7245655694120885e-20,1.4634615533597702e-16,4.661151831937751e-19,5.0573148264376445e-31,5.1919384670544084e-05,3.84503450404257e-14,1.9286821036155448e-20,2.1306903818633476e-18,1.7150613376746906e-14,1.9898053891819874e-10,5.917486601528414e-16,-7.756449141626416e-21,9.176756306163462e-20,2.4078210243768098e-18,2.5763488829214668e-23,5.882965902782054e-32,1.887412413406427e-20,0.0028152894301510683,1.1505581184164657e-13
8.89588787133774e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023621029527718597,0.4515166997463931,2.13927202565044e-14,0.4540838765067634,6.11628401182939e-16,3.731217836937563e-20,1.4643726909766916e-16,4.673898673315679e-19,5.079359342972817e-31,5.185721917440982e-05,3.8546458035761555e-14,1.9238869330819478e-20,2.1259540537907036e-18,1.7172467876272176e-14,1.990627668208183e-10,5.921082378855128e-16,1.6867216875114614e-21,9.16713157825522e-20,2.4116067461026875e-18,2.5774222810674344e-23,5.879591463220516e-32,1.892573740999248e-20,0.0028167356351620587,1.1517187476764045e-13
8.909730029801605e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002359561629014726,0.4515167276561275,2.1459643393257286e-14,0.4540825779351133,6.119705583643889e-16,3.7372015188646297e-20,1.465192642022239e-16,4.685374852280849e-19,5.099246428274209e-31,5.180139970529065e-05,3.8633001858345305e-14,1.9255641428388244e-20,2.1216750040332963e-18,1.7192098876159107e-14,1.9913641914397118e-10,5.924311608314999e-16,7.948777820851297e-22,9.158487379146009e-20,2.415010736724294e-18,2.5812736798978399e-23,5.876546993550564e-32,1.8972205636636206e-20,0.0028180342067384056,1.1527621271333422e-13
8.92357218826547e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023570258723896245,0.4515167555047383,2.1526642319400595e-14,0.45408128220815325,6.123120538543792e-16,3.743182019193935e-20,1.4660137073937157e-16,4.696854815784772e-19,5.119183606713178e-31,5.174570248352767e-05,3.8719585499798853e-14,1.9206534929196713e-20,2.1174418904711803e-18,1.7211693884653245e-14,1.9920973821190518e-10,5.927534255738514e-16,-8.483484939412154e-21,9.149860245137501e-20,2.4184117357139553e-18,2.5880852428348754e-23,5.873513776817864e-32,1.9018689181515787e-20,0.002819329933625106,1.1538043847358056e-13
8.937414346729336e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002354495664732678,0.45151678329242495,2.15937168940146e-14,0.45407998931660165,6.126528488495257e-16,3.749159338395419e-20,1.466832630159829e-16,4.708338635260315e-19,5.139160155377211e-31,5.169012711018129e-05,3.8806208872851805e-14,1.9173310487024297e-20,2.113213852405304e-18,1.7231252955519628e-14,1.9928272477554017e-10,5.930750341050455e-16,6.5945014009892255e-21,9.141248507442075e-20,2.4218098461125015e-18,2.5868723607871495e-23,5.870489651053777e-32,1.9065188333914868e-20,0.002820622825103593,1.154845522940739e-13
8.951256505193201e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023519709879591235,0.45151681101938584,2.1660866976393588e-14,0.45407869925121763,6.129929153996947e-16,3.755133476957322e-20,1.4676484961224465e-16,4.719826190754028e-19,5.1591677564717395e-31,5.1634673188043884e-05,3.889287189052878e-14,1.9215682198024177e-20,2.1089612073294834e-18,1.725077614259393e-14,1.9935537967833484e-10,5.9339598843167665e-16,8.39557083228775e-21,9.132653869740954e-20,2.4252049613019894e-18,2.5896104875251123e-23,5.867458119608322e-32,1.9111702608084646e-20,0.0028219128904149464,1.1558855441969777e-13
8.965098663657067e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002349451824062639,0.45151683868581893,2.1728092426046078e-14,0.45407741200280005,6.133323321155251e-16,3.761104435385936e-20,1.468462906775342e-16,4.731317430530139e-19,5.179212709247393e-31,5.157934032169859e-05,3.8979574466176667e-14,1.9180229077868627e-20,2.104760834488192e-18,1.727026349978004e-14,1.9942770386252521e-10,5.93716290578465e-16,-1.1239167194064684e-20,9.124076671389288e-20,2.4285970524625114e-18,2.599787879804229e-23,5.864417593237426e-32,1.9158231794528652e-20,0.002823200138760102,1.156924450944658e-13
8.978940822120932e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002346938155114739,0.45151686629192084,2.1795393102695126e-14,0.4540761275621879,6.136710793733055e-16,3.7670722142058385e-20,1.4692748386426198e-16,4.742812493084296e-19,5.1992966515677724e-31,5.15241281175087e-05,3.9066316513428074e-14,1.9111268767890885e-20,2.1005901080566115e-18,1.7289715081047998e-14,1.9949969816121158e-10,5.940359425369133e-16,5.572990125545654e-21,9.115514535663316e-20,2.4319862984791916e-18,2.598142322403452e-23,5.861378885602257e-32,1.9204776454105954e-20,0.0028244845793000775,1.1579622456155764e-13
